group	Lachnospirales	Oscillospirales	Erysipelotrichales	Enterobacterales	Coriobacteriales	Lactobacillales	Peptostreptococcales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	11.91696	0.43168	0.00254	2.74832	0	0.09803	0	0.04609		79.61067	11.91696	0.43168	0	0	0.09803	0	0	0	0.04609
Healthy	28.14546	5.6291	0	0.3539	0	0.75909	0.04315	0		46.96026	28.14546	5.6291	6.72967	0.6796	0.75909	0.18105	0	0	0
Healthy	20.27504	6.02774	0.1551	0.24621	0.27859	0.03125	0.03226	0		33.30529	20.27504	6.02774	0.01651	0	0.03125	0	0.27859	0.26395	0
Healthy	1.00013	5.24253	0.56566	0	0.14886	0	0	1.64987		69.58044	1.00013	5.24253	0	0	0	0.02876	0.14886	0	1.64987
Healthy	0.6717	8.42329	0.0243	0.04198	0.05215	0.02956	0	0.00154		77.68829	0.6717	8.42329	0	0	0.02956	0	0.05215	0	0.00154
Healthy	19.14931	7.56259	0	0.03656	0	0.0161	0	0		61.68826	19.14931	7.56259	0.0072	0.6598	0.0161	0	0	0	0
Healthy	6.12314	5.81261	0.00486	0.13218	1.61836	0.29615	0	0.11107		56.32307	6.12314	5.81261	0.00213	0	0.29615	0.1953	1.61836	0	0.11107
Healthy	23.11718	10.16045	0	0.29244	0.08121	0.31688	0.33346	0		54.50758	23.11718	10.16045	0.0216	0	0.31688	0	0.08121	0	0
Healthy	2.7656	2.07704	0	0	0.06576	0.02025	0	0.03259		43.3074	2.7656	2.07704	0	0	0.02025	0	0.06576	0	0.03259
Healthy	2.56661	0.81974	0	2.24934	0	0	0	0.05179		72.56282	2.56661	0.81974	0	0	0	0	0	0	0.05179
Healthy	2.54508	7.83319	0	0	0	0	0	0		22.69552	2.54508	7.83319	0.31288	0	0	0	0	0	0
Healthy	37.05151	21.16104	12.33642	0.95059	2.23707	0.56117	0.62159	0		19.20653	37.05151	21.16104	0.06109	0	0.56117	1.04804	2.23707	1.78486	0
Healthy	21.07635	3.88874	0.01058	0.06129	0.16171	0.08341	0	0.14748		61.23649	21.07635	3.88874	0.00798	0	0.08341	0	0.16171	0	0.14748
Healthy	20.93701	3.86782	0.04521	0.08635	0.19611	0.05612	0	0.14814		61.52382	20.93701	3.86782	0	0	0.05612	0	0.19611	0	0.14814
Healthy	2.18098	1.34313	0	6.53906	0.02368	0	0	0.33399		61.23341	2.18098	1.34313	9.44246	0.79293	0	0	0.02368	0	0.33399
Healthy	7.5361	6.44804	0.07757	0.80726	0	0.47816	0	0		60.29015	7.5361	6.44804	0.15883	5.96611	0.47816	0	0	0.26823	0
Healthy	3.34133	2.58247	0	0	0.00925	0	0	0		60.90446	3.34133	2.58247	0.23887	0.05654	0	0	0.00925	0	0
Healthy	15.7248	0.00369	0.31989	3.05793	0	9.5205	0	0		38.99953	15.7248	0.00369	0.56786	0	9.5205	0	0	0	0
Healthy	23.11447	47.1683	0	0	1.21596	0.58813	0	0		16.03709	23.11447	47.1683	0	0	0.58813	0	1.21596	0	0
Healthy	2.78405	0.86856	0	0	0	0	0	0		72.96854	2.78405	0.86856	10.1396	0	0	0	0	0	0
Healthy	21.6091	3.83131	0.02511	0.10077	0.13351	0.06844	0	0.20481		63.08919	21.6091	3.83131	0.00816	0	0.06844	0	0.13351	0	0.20481
Healthy	3.97071	3.58157	0.02595	1.79721	0	0.09177	0	0.10238		86.49669	3.97071	3.58157	0	0	0.09177	0	0	0	0.10238
Healthy	18.07872	10.7516	0	0	0.21112	0.06962	0.20544	0.01272		62.46336	18.07872	10.7516	0.21553	0.69377	0.06962	0	0.21112	0	0.01272
Healthy	0.41292	6.64564	0.00781	0.03177	0.13067	0	0	0.97352		50.72942	0.41292	6.64564	0	12.3504	0	0	0.13067	0	0.97352
Healthy	2.80028	6.78337	0	5.34661	0	0	0	0.06167		65.12554	2.80028	6.78337	0	5.12023	0	0.54418	0	0.29827	0.06167
Healthy	0.61733	5.96767	0.52419	0.50252	0.76566	0.08386	0	0.65801		45.519	0.61733	5.96767	3.0011	0.14545	0.08386	0	0.76566	0.06687	0.65801
Healthy	36.3664	2.04788	0.21681	0.16732	0	0.31316	0	0.06499		38.42566	36.3664	2.04788	9.7945	0	0.31316	0	0	0	0.06499
Healthy	15.4323	9.26634	0	0	0	0.01933	0	0.05635		57.43447	15.4323	9.26634	0	1.67518	0.01933	0.24888	0	1.68323	0.05635
Healthy	68.2424	5.84912	0	0	0	0	0	0		25.9085	68.2424	5.84912	0	0	0	0	0	0	0
Healthy	4.86264	5.35429	0.00557	0.16819	0	0.14173	0	0.37818		60.72875	4.86264	5.35429	7.60652	0.87803	0.14173	0.94585	0	0	0.37818
Healthy	15.08881	18.71534	0.03077	0	0.70297	0.29047	0.14257	0.24869		39.65412	15.08881	18.71534	8.39761	0	0.29047	0	0.70297	1.61096	0.24869
Healthy	2.09841	0.08715	0	0.77609	0	0	0	0		68.11255	2.09841	0.08715	10.51246	0	0	0	0	0	0
Healthy	14.92776	21.02093	0.02119	0.01246	0.16427	0.04004	0	0.24608		51.31828	14.92776	21.02093	0.00199	0.00032	0.04004	0	0.16427	0	0.24608
Healthy	15.56181	8.49703	0.00749	0	0	0.03766	0	0		61.18119	15.56181	8.49703	0	0	0.03766	0	0	0	0
Healthy	33.07218	11.23854	1.48201	0.32653	0.48756	0.02304	0.0005	0		26.18248	33.07218	11.23854	0.00441	1.83282	0.02304	0	0.48756	3.84463	0
Healthy	7.50789	6.33297	0.06644	0.7776	0	0.36114	0	0		60.2623	7.50789	6.33297	0.08596	5.82674	0.36114	0	0	0.26043	0
Healthy	22.98317	5.14735	0.18432	0.96041	0.60333	0	0.02075	0		60.18214	22.98317	5.14735	0	0	0	0	0.60333	0	0
Healthy	43.47845	14.76306	7.68274	0	0	0	0	0		11.533	43.47845	14.76306	0	0	0	0.64383	0	0.13631	0
Healthy	10.37783	27.77431	0.06627	0.32129	0.00539	0	0.15627	0		42.72847	10.37783	27.77431	0.03605	0	0	0	0.00539	0	0
Healthy	6.07036	3.68394	0.13293	0	3.05251	0.14373	0	0.01841		74.81172	6.07036	3.68394	0	0	0.14373	0	3.05251	0	0.01841
Healthy	1.0229	6.11185	0.13948	10.2792	1.49991	0	0	0.71462		13.58487	1.0229	6.11185	2.79994	43.4724	0	0	1.49991	0	0.71462
Healthy	3.04903	7.45588	0.00218	0.10061	0.04025	0	0.0079	0.01487		71.38515	3.04903	7.45588	0.02171	0.03469	0	0	0.04025	0	0.01487
Healthy	44.59993	9.95011	2.63695	0.22162	0.12091	1.6223	0	0		28.00834	44.59993	9.95011	0.12942	0	1.6223	0	0.12091	2.27477	0
Healthy	22.89878	17.82206	0.02658	0.33885	0.14055	0.78659	0	0.00464		44.18307	22.89878	17.82206	0.05867	0	0.78659	0	0.14055	0	0.00464
Healthy	21.86949	16.49329	6.99111	0.1535	0.27317	0.3917	0	0.08871		33.10014	21.86949	16.49329	0.00416	0.63493	0.3917	0.68638	0.27317	2.65359	0.08871
Healthy	3.03262	7.01709	0.17487	0.60552	0.07765	0.34481	0.01532	0		85.82224	3.03262	7.01709	0.35834	0.03989	0.34481	0	0.07765	0	0
Healthy	35.57277	20.03581	0.04409	0.11169	0.19543	0.18325	0	0.00376		33.90315	35.57277	20.03581	0.04909	0	0.18325	0	0.19543	0	0.00376
Healthy	11.06907	4.65883	1.27333	0	0.10602	0.39844	0.06537	0.0186		70.51977	11.06907	4.65883	0	0.04755	0.39844	0	0.10602	3.62986	0.0186
Healthy	7.85057	9.20068	0.02267	0	0.04102	0.00784	0.0115	0		62.9367	7.85057	9.20068	12.7095	0.89222	0.00784	0	0.04102	0	0
Healthy	32.19017	2.84876	1.6906	0.03779	0	0	0.09801	0		33.13465	32.19017	2.84876	0.21227	0.00828	0	0.65232	0	0	0
Healthy	29.09286	4.2752	0.13657	4.06115	0.0029	0.15997	0	0		43.91144	29.09286	4.2752	0	0	0.15997	0	0.0029	0.94659	0
Healthy	0.94561	5.11895	0.52483	0.06093	0.1261	0	0	1.42888		69.10783	0.94561	5.11895	0	0	0	0.01411	0.1261	0	1.42888
Healthy	31.45204	5.36435	0.63958	1.64715	0.24638	0.02753	0.03777	0.1026		22.25656	31.45204	5.36435	0	10.2982	0.02753	0.58046	0.24638	0	0.1026
Healthy	26.45028	34.91888	9.54612	0.40844	1.21051	0.8535	2.2151	0.02758		13.31218	26.45028	34.91888	0.09326	0	0.8535	3.28183	1.21051	5.59783	0.02758
Healthy	5.21396	5.06903	0	0	0.02509	0.43095	0	0		67.98188	5.21396	5.06903	4.82061	0	0.43095	0	0.02509	0	0
Healthy	5.93984	5.65747	0.02318	0.21949	1.74519	0.23069	0	0.08565		55.93334	5.93984	5.65747	0	0	0.23069	0.20356	1.74519	0	0.08565
Healthy	16.30264	10.60798	1.27484	0.102	0.38301	0.00191	0	0		50.09099	16.30264	10.60798	0.12044	0.03792	0.00191	0.07783	0.38301	0	0
Healthy	49.96242	11.46567	12.93595	0.0753	2.10498	4.45262	1.24703	0		9.77201	49.96242	11.46567	0.09329	0	4.45262	0.0354	2.10498	0.32028	0
Healthy	0.79012	6.22468	0	0.09194	0.14463	0	0	0.8116		49.84518	0.79012	6.22468	0	12.3729	0	0	0.14463	0	0.8116
Healthy	4.16175	4.02822	0.02979	1.75907	0	0.01432	0.03032	0.04785		85.64382	4.16175	4.02822	0	0	0.01432	0	0	1.28601	0.04785
Healthy	23.46814	13.07155	0	0	1.24155	0.19114	0	0.00501		27.67924	23.46814	13.07155	3.85088	0.00277	0.19114	0	1.24155	0	0.00501
Healthy	48.04604	7.24726	0	0.06126	0	0.01997	0	0		28.03494	48.04604	7.24726	0	0.70351	0.01997	0	0	0	0
Healthy	26.19694	25.1117	0	0	1.80325	0.37943	0	0		9.82302	26.19694	25.1117	12.1143	1.23746	0.37943	0	1.80325	0.27572	0
Healthy	16.14362	5.87945	0.73564	0.03357	0.01862	0.08935	0.37331	0.13867		42.51116	16.14362	5.87945	0.02405	0	0.08935	0	0.01862	3.9126	0.13867
Healthy	5.01792	2.4345	0.20685	0	0.58449	0	0	1.5463		78.21362	5.01792	2.4345	0	0	0	0.09233	0.58449	0.07944	1.5463
Healthy	33.39352	2.91678	0	3.11775	0	2.60608	0	0		32.48435	33.39352	2.91678	1.7791	0	2.60608	6.53455	0	0	0
Healthy	42.68353	15.33346	0.18382	0.1379	0.05074	0.00661	0.05455	0.04588		24.37262	42.68353	15.33346	0.02851	0.10576	0.00661	0	0.05074	0	0.04588
Healthy	52.38186	7.14568	0.01604	0.8832	0.10742	0.87776	0	0		25.24072	52.38186	7.14568	0.04973	0	0.87776	0	0.10742	3.90432	0
Healthy	1.82898	5.10132	0.08464	0.25725	0.23506	0.00317	0	0.01028		77.14817	1.82898	5.10132	9.23712	0	0.00317	0	0.23506	0	0.01028
Healthy	22.67106	19.40024	0.22791	0.01154	0.01832	0.17678	0.01811	0.08692		28.96809	22.67106	19.40024	1.89676	0.11581	0.17678	6.73	0.01832	0	0.08692
Healthy	3.35925	4.17699	0.29707	0	0	0	0	0		67.93963	3.35925	4.17699	6.04788	0	0	0	0	0	0
Healthy	4.30578	1.20933	0	0	0	0	0	0		6.90874	4.30578	1.20933	0	0	0	0	0	0	0
Healthy	1.12383	0.33015	0.17387	0.4381	0	0.04242	0.00252	0		91.15794	1.12383	0.33015	0.03376	0	0.04242	0	0	0	0
Healthy	6.54934	7.37115	0.01542	0.12452	0.22944	0.00396	0	0.18817		64.28467	6.54934	7.37115	0.37411	0	0.00396	0.20474	0.22944	0	0.18817
Healthy	15.66101	7.08121	0.76407	1.34731	0.2881	0.27112	0.31638	0		34.19164	15.66101	7.08121	2.31376	0.2178	0.27112	0	0.2881	0	0
Healthy	43.84315	14.54745	0	0	0.44203	0	0.2142	0		32.61151	43.84315	14.54745	2.63703	0	0	0	0.44203	0	0
Healthy	0.9399	4.94162	0.49986	0.09307	0.16083	0	0	1.68099		69.36234	0.9399	4.94162	0	0	0	0.01774	0.16083	0	1.68099
Healthy	6.0343	10.15176	0.299	0	0.45095	0.09454	0	0.65119		29.16259	6.0343	10.15176	0	22.8919	0.09454	1.96453	0.45095	2.43258	0.65119
Healthy	32.68181	24.67767	0.23297	1.68824	0.09204	0	0.13173	0		30.15426	32.68181	24.67767	0.04896	0	0	0	0.09204	0.02727	0
Healthy	11.18063	10.9391	7.41531	0.47148	0	0	0.60065	0		48.4901	11.18063	10.9391	0	0.31809	0	3.37489	0	0	0
Healthy	4.35124	3.93842	0	0	0.13704	0	0	0.3514		58.35947	4.35124	3.93842	0.52921	8.57815	0	0	0.13704	0	0.3514
Healthy	1.8155	1.93061	0.03309	0.09818	0	0	0	0		68.95983	1.8155	1.93061	5.89787	0	0	0	0	0	0
Healthy	3.31033	2.96627	0.01756	0.10716	0.51228	0	0	0.06719		84.2783	3.31033	2.96627	0	0	0	0	0.51228	0	0.06719
Healthy	34.61785	15.99506	0.27483	1.36407	1.27404	3.55343	0.00861	0.01561		13.30113	34.61785	15.99506	0.07498	0.07407	3.55343	0	1.27404	0	0.01561
Healthy	54.96934	4.91407	0.02419	0.03651	0.26645	0.02207	0.01405	0.09352		31.07471	54.96934	4.91407	0	0.04887	0.02207	0	0.26645	0	0.09352
Healthy	20.75108	9.20627	0.39103	0.29812	0.07161	0.04988	0.59335	0		44.84959	20.75108	9.20627	1.67667	0	0.04988	0	0.07161	0	0
Healthy	13.55648	3.81533	0	2.94243	0	0.20831	0	0.00794		65.87777	13.55648	3.81533	5.26343	0	0.20831	0	0	0	0.00794
Healthy	1.61862	3.49063	0.07753	13.23779	0.05928	0	0	0.06136		56.19211	1.61862	3.49063	0	0	0	0	0.05928	0	0.06136
Healthy	6.05667	1.28058	1.2382	2.01818	2.31551	0.19581	0.00282	0.33247		26.13212	6.05667	1.28058	0	11.0573	0.19581	33.7754	2.31551	0	0.33247
Healthy	63.67515	0.55445	0	0	0	0.0334	0	0		27.17957	63.67515	0.55445	0.33099	0	0.0334	0.29473	0	0	0
Healthy	15.88302	12.84958	0.84119	0.06715	0.27622	0.18472	0.00398	0		20.77593	15.88302	12.84958	1.41234	2.34656	0.18472	21.0891	0.27622	0.45049	0
Healthy	0.7702	10.41598	0.00528	0.16289	0.1381	0	0	1.65896		41.09319	0.7702	10.41598	0	16.6374	0	0	0.1381	0	1.65896
Healthy	6.94567	12.73694	0.01092	0.03111	0.02411	0	0.00278	0.017		48.09754	6.94567	12.73694	0	0.72089	0	0	0.02411	0	0.017
Healthy	5.06293	5.0337	0	0	0.04917	0.45064	0	0		68.38534	5.06293	5.0337	4.52767	0	0.45064	0	0.04917	0	0
Healthy	28.73826	35.64865	0.6235	0.14639	0.10263	0.42071	0.13799	0		14.88895	28.73826	35.64865	0	0	0.42071	0.86242	0.10263	1.67791	0
Healthy	0.82049	6.64542	0.34156	1.06555	0.6677	0	0	0.13363		54.5794	0.82049	6.64542	9.01964	6.91086	0	0	0.6677	0	0.13363
Healthy	17.27238	16.08225	0	0.28402	1.90188	0	0	0.02269		40.23586	17.27238	16.08225	0	0.00242	0	0	1.90188	0	0.02269
Healthy	65.87162	1.8726	0.41372	0	0	0	0	0		22.08317	65.87162	1.8726	0	0	0	0	0	0	0
Healthy	2.08998	7.95749	0	0	0.08397	0	0	0		73.68848	2.08998	7.95749	0.11694	0.7359	0	0	0.08397	0	0
Healthy	14.16528	2.34553	0	0	0	0	0	0		56.66584	14.16528	2.34553	1.48551	0	0	0	0	0	0
Healthy	8.27072	8.08306	0.03583	0	0	0.00451	0.03446	0		66.0405	8.27072	8.08306	10.3765	0.39843	0.00451	0	0	0	0
Healthy	1.32739	3.26145	0	0	0	0	0	0.38168		83.87272	1.32739	3.26145	0	0.0783	0	0.64288	0	0	0.38168
Healthy	5.06566	8.15838	1.7809	20.6834	0.47577	0.05471	0	0		17.06408	5.06566	8.15838	0	2.24224	0.05471	0.15967	0.47577	1.48207	0
Healthy	27.34738	27.55449	0.22328	0	0.90813	5.14226	0.22496	0		8.57035	27.34738	27.55449	0.03457	7.77762	5.14226	1.26732	0.90813	0	0
Healthy	13.98577	1.41207	0.05866	0	0.22514	0	0	0.12192		64.20095	13.98577	1.41207	0	0	0	0	0.22514	0	0.12192
Healthy	24.0631	3.9801	0.0698	0	0.04907	0	0	0.36368		63.86722	24.0631	3.9801	0	0	0	0	0.04907	0	0.36368
Healthy	27.48449	9.25594	0	0	0.15957	0	0	0		48.07006	27.48449	9.25594	0	0.39701	0	0	0.15957	0.03543	0
Healthy	13.37072	18.43899	0	0.01432	0.40995	0.06142	0	0.38003		54.23068	13.37072	18.43899	0.09438	0.07548	0.06142	0.02199	0.40995	0.04257	0.38003
Healthy	6.46265	3.77911	0.38988	0.16723	1.24633	0.06813	0.05677	0.01217		70.25471	6.46265	3.77911	4.08775	0.38122	0.06813	0	1.24633	0.00389	0.01217
Healthy	0.60571	5.83974	0.55076	0.38987	0.72701	0.07486	0	0.68442		45.1154	0.60571	5.83974	3.08138	0.16296	0.07486	0	0.72701	0.09795	0.68442
Healthy	76.0443	0	0	0	0	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	19.45555	0.10902	0.06788	1.22222	0.01982	0.01049	0.16076	0		19.53796	19.45555	0.10902	2.75872	4.30812	0.01049	0	0.01982	0	0
Healthy	6.93683	8.31988	0.77904	0	0	0.00464	0	0		38.80998	6.93683	8.31988	0	0.11184	0.00464	0	0	0	0
Healthy	14.04673	19.13654	0.09846	0.64108	0	0.10861	0	0.1571		54.92835	14.04673	19.13654	0	2.78327	0.10861	0	0	0	0.1571
Healthy	36.59994	32.45947	0.00238	2.20922	0.31421	2.68779	0.0211	0.00223		0.80423	36.59994	32.45947	0	0.53897	2.68779	0	0.31421	0	0.00223
Healthy	18.6768	6.71679	0.06491	0	0.15552	0.01188	0	0.44208		64.91261	18.6768	6.71679	0	0	0.01188	0	0.15552	0	0.44208
Healthy	53.52788	18.7677	0	0	4.43335	0	0	0		11.14039	53.52788	18.7677	0	0	0	0	4.43335	7.31724	0
Healthy	38.05593	9.71921	0.05921	0.13314	0	0.19039	0	0		17.47557	38.05593	9.71921	2.36018	0	0.19039	0.17103	0	0.12693	0
Healthy	6.36115	0.00162	0.22678	34.1359	1.94618	0.2922	0	0.01384		42.65315	6.36115	0.00162	0.14194	0	0.2922	0	1.94618	0	0.01384
Healthy	1.55749	1.79241	0.04636	0.06349	0	0	0	0		69.9158	1.55749	1.79241	5.97819	0	0	0	0	0	0
Healthy	21.9319	0.4108	0.33608	0.03009	0.08364	0.03822	0.13564	0		56.77236	21.9319	0.4108	7.49191	0	0.03822	0	0.08364	0	0
Healthy	17.3182	20.42144	0	0	0	0	0	0		39.9845	17.3182	20.42144	0	0	0	0	0	0	0
Healthy	7.84216	8.50292	0	0.01798	0.17906	0	0	0.31247		52.21683	7.84216	8.50292	0	5.49285	0	0	0.17906	0	0.31247
Healthy	13.35352	25.88444	0	19.55129	0	5.52825	0.04182	0		1.32898	13.35352	25.88444	2.76062	0	5.52825	0	0	0	0
Healthy	2.45133	8.00868	0	0.0414	0.28561	0.05352	0	0.04428		67.89234	2.45133	8.00868	0.42747	0.5437	0.05352	0	0.28561	0	0.04428
Healthy	3.27517	3.00268	0.04216	0.15643	0.50491	0.00438	0	0.05116		81.0339	3.27517	3.00268	0	0	0.00438	0	0.50491	0	0.05116
Healthy	17.21332	17.76265	0.05069	0	1.22084	1.65436	0	0.01639		33.62841	17.21332	17.76265	0	0.07917	1.65436	0	1.22084	0	0.01639
Healthy	5.41167	4.60587	0	0.32147	0	0.01091	0	0.10246		70.13488	5.41167	4.60587	2.88085	0.1407	0.01091	0.05175	0	0	0.10246
Healthy	23.71519	3.73209	0.35808	8.35865	0	33.52188	0	0		5.73114	23.71519	3.73209	3.86181	0	33.52188	0	0	0	0
Healthy	32.75538	10.44755	1.58635	0.1197	0.28149	0.65103	0.2005	0.00588		32.57043	32.75538	10.44755	0.05344	0.23083	0.65103	0.01332	0.28149	0	0.00588
Healthy	7.58386	20.14102	11.41108	3.3964	0.19707	1.22234	0.05413	0.03857		40.16562	7.58386	20.14102	0	0	1.22234	0.1007	0.19707	7.08862	0.03857
Healthy	4.24627	3.11984	0	0	0.11948	0	0	0.38783		61.20648	4.24627	3.11984	0.42182	8.3248	0	0	0.11948	0	0.38783
Healthy	8.3997	6.34007	0	0.14355	0.35484	0.04397	0	0.09241		67.11219	8.3997	6.34007	0.00317	0.57677	0.04397	0.01265	0.35484	0	0.09241
Healthy	24.15697	21.46431	3.08538	0	2.47695	0	1.77812	0		2.11984	24.15697	21.46431	0	0	0	23.1476	2.47695	4.61632	0
Healthy	9.24888	0	0	0	0	0	0	0		0	9.24888	0	0	0	0	0	0	0	0
Healthy	20.47784	9.39817	0	2.00589	0	2.25199	0.01458	0		36.96423	20.47784	9.39817	1.29591	0	2.25199	2.2348	0	0	0
Healthy	1.93607	6.10539	0	0.4999	0	0.02754	0	0.03855		74.49401	1.93607	6.10539	2.74768	0	0.02754	0	0	0	0.03855
Healthy	6.97075	3.48428	0.02466	0.08539	0	0	0	0.11194		68.79607	6.97075	3.48428	4.31984	0	0	0	0	0	0.11194
Healthy	12.21441	5.63403	0.03925	0.89547	0.05744	0.02891	0.09574	0.02823		48.33093	12.21441	5.63403	0	0.02151	0.02891	0	0.05744	0	0.02823
Healthy	24.86266	26.29714	6.6301	0	3.16693	0	0.32805	0		3.52148	24.86266	26.29714	0	0	0	6.37433	3.16693	8.10433	0
Healthy	41.42896	10.48052	0	0	0	0	0	0		30.977	41.42896	10.48052	0	0	0	0.17672	0	3.58224	0
Healthy	6.07761	3.6557	0	0.05039	0.11049	0	0	0.54332		48.79426	6.07761	3.6557	0.0912	9.34841	0	0	0.11049	0	0.54332
Healthy	0.10168	0.5394	0	0	0.06081	0	0	0.00456		72.78589	0.10168	0.5394	0	0.23017	0	0	0.06081	0	0.00456
Healthy	24.82273	13.36155	2.33088	1.51275	1.97637	0.50576	3.00563	0		4.21911	24.82273	13.36155	0.79374	4.14396	0.50576	17.9335	1.97637	0	0
Healthy	71.25252	8.41224	2.3575	0	0	0.09339	0	0		11.39171	71.25252	8.41224	0	0	0.09339	0.35644	0	0.5885	0
Healthy	14.45154	1.19727	0	0.18506	0.25739	0	0	0.03807		62.92296	14.45154	1.19727	10.2359	0.91657	0	0	0.25739	0.27574	0.03807
Healthy	6.38911	1.92124	0.07097	0	0.02177	0.02167	0.01374	0.03219		80.807	6.38911	1.92124	1.78082	0	0.02167	0	0.02177	0	0.03219
Healthy	23.75074	13.61769	0.02103	2.89015	0.60156	0.20013	0.44235	0.03549		33.08793	23.75074	13.61769	0.1913	1.74463	0.20013	1.55278	0.60156	0	0.03549
Healthy	8.31313	5.49903	0.07097	1.65118	0.54417	0	0	0.14487		48.86634	8.31313	5.49903	0.06494	0	0	0.06782	0.54417	0	0.14487
Healthy	0.12272	0.00469	0.00052	0.38324	0.01197	7.37831	0	0		0.64899	0.12272	0.00469	0.08465	0	7.37831	0	0.01197	0	0
Healthy	5.04008	4.84848	0	0	0.04976	0.57766	0	0		68.09593	5.04008	4.84848	4.77503	0	0.57766	0	0.04976	0	0
Healthy	1.32419	6.07454	0	0.65903	0.03478	0.06916	0	0		84.30349	1.32419	6.07454	0.13559	0	0.06916	0	0.03478	0	0
Healthy	43.20758	6.26482	0.71517	1.30524	0	5.65207	0	0		18.18298	43.20758	6.26482	0	0	5.65207	0	0	0	0
Healthy	34.29336	7.72879	0.41766	0.45025	0.11357	0	0.15181	0		37.14505	34.29336	7.72879	0.97369	0	0	0	0.11357	0	0
Healthy	17.62458	24.35723	0.97193	0.68164	3.93655	4.25631	0.05489	0.06883		18.48963	17.62458	24.35723	11.1482	0	4.25631	0	3.93655	0	0.06883
Healthy	11.55756	4.59735	1.26597	0	0.09911	0.37018	0.05486	0.01429		70.64789	11.55756	4.59735	0	0.02726	0.37018	0	0.09911	3.68487	0.01429
Healthy	5.79267	5.52792	1.24815	0.13819	0.13782	0.47546	0.03542	0		70.63958	5.79267	5.52792	0	0	0.47546	0	0.13782	0	0
Healthy	17.0652	4.24375	0.43517	0.2193	0.78456	0	0.05531	0		45.16881	17.0652	4.24375	0.64899	0	0	0	0.78456	0	0
Healthy	44.24007	25.52671	0	0	0	0.81377	0	0		9.76001	44.24007	25.52671	1.76947	0	0.81377	0	0	0	0
Healthy	32.09735	32.68474	0.01939	0.03632	0.05986	2.30598	0.69314	0		14.72022	32.09735	32.68474	0.52356	0.00884	2.30598	0	0.05986	0	0
Healthy	10.15593	2.01476	0	0	0.10103	0.00823	0.02819	0.07263		58.86491	10.15593	2.01476	0	6.60676	0.00823	0	0.10103	0	0.07263
Healthy	18.01655	11.68707	0.15548	0.18599	0.10848	1.33874	0	0.00738		31.51029	18.01655	11.68707	0.03522	13.1712	1.33874	0	0.10848	0	0.00738
Healthy	6.71752	14.34702	0.92989	0.17056	0.74484	0.16507	0.09399	0.04138		60.9717	6.71752	14.34702	0	1.42643	0.16507	1.3897	0.74484	0	0.04138
Healthy	36.77322	8.58397	0.04289	0.09058	3.29712	2.97425	0	0		23.71041	36.77322	8.58397	0.03941	0	2.97425	0	3.29712	0	0
Healthy	4.731	5.26228	0	0.2024	0	0.13567	0	0.35323		60.37382	4.731	5.26228	7.68997	0.78996	0.13567	0.95499	0	0	0.35323
Healthy	2.89423	46.75029	0.39765	0.51966	1.25973	0	0	0		10.08932	2.89423	46.75029	0	0	0	1.61728	1.25973	21.9733	0
Healthy	42.44446	3.67979	1.90263	0	0	0	0	0		36.6444	42.44446	3.67979	0	0	0	0	0	1.82274	0
Healthy	12.72961	8.66129	0	0.02214	1.72384	0	0.05282	0.15329		52.35302	12.72961	8.66129	0	0	0	0	1.72384	0	0.15329
Healthy	1.67378	5.14615	0.09813	0.29681	0.18667	0	0	0.00787		76.77429	1.67378	5.14615	9.20021	0	0	0	0.18667	0	0.00787
Healthy	24.06938	26.8347	0	0	2.42663	0.28125	0	0		9.72508	24.06938	26.8347	12.7834	0.77617	0.28125	0	2.42663	0.34905	0
Healthy	1.2228	9.33467	0.80095	0.11684	1.35538	0.36739	0	0.69413		26.20164	1.2228	9.33467	0.61383	0.43436	0.36739	0	1.35538	0.00178	0.69413
Healthy	18.06686	1.00427	0.01122	0.01657	0.00205	0.00659	0.03771	0		52.14534	18.06686	1.00427	6.79051	0	0.00659	0.02102	0.00205	0	0
Healthy	6.29537	5.91732	0.02597	0.17989	1.82765	0.20558	0	0.14138		58.10073	6.29537	5.91732	0	0	0.20558	0.22386	1.82765	0	0.14138
Healthy	12.60878	5.78505	4.23237	0.19311	0.44937	0.51722	0.02291	0.0212		62.73642	12.60878	5.78505	0	0	0.51722	0.0878	0.44937	3.47911	0.0212
Healthy	22.74829	14.59811	0.00276	0.1954	0.07986	0.90812	0.38988	0.04873		44.6047	22.74829	14.59811	0.02918	0	0.90812	0	0.07986	0	0.04873
Healthy	34.84461	10.43714	1.75278	0.3364	0.4403	0.08943	1.1973	0		25.1176	34.84461	10.43714	6.37583	0	0.08943	0	0.4403	0	0
Healthy	17.44517	3.6577	1.06904	0	0.51657	0	0	0.24328		33.8182	17.44517	3.6577	0	1.02691	0	1.87428	0.51657	0	0.24328
Healthy	20.50444	2.14083	1.52775	0.33215	0.57888	0.14492	0.44489	0.0293		48.77218	20.50444	2.14083	0.17956	3.81688	0.14492	5.5018	0.57888	0	0.0293
Healthy	19.63997	6.0718	0	2.16888	0	0.64442	0	0		45.66618	19.63997	6.0718	1.00162	0.02361	0.64442	0	0	3.38076	0
