g	Blautia_A	Anaerostipes	Dorea	Intestinibacter	Eubacterium_G	Coprococcus_A	Haemophilus_D	Longicatena	Eggerthella	Rothia
Healthy	-0.770318157682324	-1.83386602969489	-0.527814211124196	-1.70907544061725	-3.32790214206428	-5	-2.95078197732982	-3.36653154442041	-3.23657200643706	-5
Healthy	0.133736850444775	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.23658698236706	-5	0.185230416167563	-5	-0.236721788981021	-5	-5	-5	-5	-5
D003922	-0.847008789961381	-0.461313183395499	-0.76957662610736	-0.631806121733175	-0.784203867410166	-1.1323557660969	-1.66354026615147	-2.73992861201493	-5	-5
Healthy	-0.579730615921775	-0.536764173159009	-0.881074247174223	-1.82477819965695	-5	-0.986194072659407	-1.29208933428689	-2.48945498979339	-5	-5
Healthy	-0.826405861245367	-0.732007409634417	-0.508120263780192	-5	-1.16647041824136	-1.66334017654558	-5	-5	-5	-5
Healthy	-0.395784750395223	-1.45247142354022	-0.500257946875618	0.0729149875876448	-1.42562143558692	-0.75793088766106	-1.96377045591371	-1.34901290561655	-5	-3.07058107428571
Healthy	0.114006821477712	-5	-0.496536181846786	-5	-5	-0.571330769347811	-5	-5	-5	-5
Healthy	-0.714532709539943	-1.69637202361611	-0.833155624168051	-5	-2.87289520163519	-1.62178385025012	-5	-5	-5	-5
Healthy	-0.590320429939644	-1.05026854768429	-0.70092873997259	-5	-0.536779120225208	-1.51726929992006	-5	-5	-5	-5
Healthy	-0.787492787229916	-5	-1.5548630312867	-5	-5	-5	-5	-5	-5	-2.28988263488818
Healthy	0.392795405625757	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.89756629431866	-5	-5	-5	-1.15021217576231	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	0.772806349472751	-5	-5	0.186699297141286	-0.228735972148418	-5	-1.30697693207631
Healthy	-0.984388795496487	-1.64282774227697	-1.64512357748377	-5	-5	-5	-5	-1.44660248987612	-5	-5
Healthy	-0.589357714027559	-0.498817454009807	-5	-5	-0.609400453197008	-1.32394687534813	-5	-5	-5	-1.28042014228628
Healthy	-0.775829648310818	-1.35330226870067	-0.825998373597575	-2.6345120151091	-0.411492997319303	-0.686322561398676	-5	-5	-5	-5
Healthy	-1.27059220303693	-5	-5	-5	-5	-5	-1.34008379993015	-5	-5	-5
Healthy	-1.12285911021518	-5	-0.464490685287004	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0640848300511204	-0.389701899858896	-0.155734120459061	-0.361900285160329	0.302181519541018	-0.70874217971185	-0.81095909209099	-2.64016451766011	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.606652970933521	-0.300578564106544	-5	-5	-0.926318300523717	-1.31533413597414	-5	-5	-5	-5
Healthy	-0.453642444636586	0.072271961124958	-0.740358346571139	-0.108886451079397	-0.98296666070122	-0.226228177974814	-1.02456819149074	-5	-5	-5
Healthy	-1.19599694527039	-5	-1.15292113793428	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.25080495778033	-0.625581623220841	-0.92020393882764	-5	-5	-5	-5	-0.833481082459055	-5	-5
Healthy	-0.583692412940117	-0.590117575481756	-0.988514140000594	-3.14874165128092	-0.921760746190334	-0.830384337777253	-0.602720621146407	-2.76955107862173	-5	-5
Healthy	-1.65208481349831	-5	-5	-5	-5	-1.45197930509447	-1.34572717290229	-5	-5	-5
Healthy	-1.10012480397899	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.127529162438011	0.54145567707716	0.00102372745348282	-5	-0.551139154392559	-0.341473482540458	-5	-2.28650945690606	-1.11064226311107	-5
Healthy	0.302796149578177	-0.47134035476501	0.0963885466873665	-1.69529410178723	-0.501165851162609	-0.365079592719894	-5	-3.4089353929735	-2.71896663275227	-5
Healthy	-0.692076296388118	-0.228758034539023	-5	-0.375831392608858	-5	-1.16845014800424	-0.0682523573217073	-5	-5	-5
Healthy	-1.30557030904292	-1.38584129049082	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.640369122044742	-1.51712641639125	-0.396595778260436	-1.23113999915704	0.0446847623188014	-5	-5	-0.223233458883873	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.97322167134047	-5	-1.76573587562121	-5	-5	-5	-5	-1.40660315769979	-5	-5
Healthy	-0.644395249041196	-0.311348853210932	-0.0992342681939758	-5	-0.322548180155564	-0.60472604001302	-5	-5	-5	-5
Healthy	-0.426258358479683	-5	-1.28166442109149	-5	-5	-0.995420706097788	-5	-5	-5	-5
Healthy	-0.57433538031688	-0.822463500070138	-0.479175977644038	-5	-0.938509823375185	-0.772190395924784	-5	-5	-5	-5
Healthy	-0.635937039296922	-5	-1.01300446027562	-5	-5	-5	-5	-0.590151377978808	-5	-5
Healthy	-5	-1.42435038524478	-5	-0.983886333641092	-5	-5	-1.23920068836928	-5	-1.12153565465853	-5
Healthy	-0.775001039460547	-1.19145144875959	-0.852014679316195	-1.09854167860389	-0.136320332124102	-1.26808905788313	-1.54454603122137	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.05266701406295	-1.01175327662462	-0.230342098074453	-5	-0.311437809701668	-0.580358113761447	-5	-1.69250396208679	-5	-5
Healthy	-1.29756946355447	-5	-1.24672342981558	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.388797307817826	-0.0930134665457768	-0.356261178256436	-5	0.366409881496344	-5	-0.322548180155564	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.625875139820273	-0.352734422636981	-0.542663204841946	-5	-1.20516354218544	-0.645949214389233	-5	-5	-5	-5
Healthy	-0.994991179327633	-5	-5	-5	-1.55315228984419	-1.93854752091281	0.440454093432583	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.357328697678495	-0.0485070568553166	-0.864453931664921	-5	-5	-0.459920911195827	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.427325849260936	-2.01010543628123	-0.734262635682509	-5	-5	-5	-5	-2.31875876262441	-1.99012436628784	-5
Healthy	0.0113420300653529	-1.78648224300369	-0.745403590079012	-0.376926531049135	-1.63152716155964	-0.164823277675886	-0.0796366253251014	-2.73518217699046	-2.11747546204512	-1.18415670933673
Healthy	-0.571719385292823	-0.9625336603565	-5	-3.49485002168009	-5	-0.890252762286771	-5	-2.11013827874181	-3.1249387366083	-5
Healthy	-0.747826844228466	-1.11667932161702	-0.905109802993349	-5	-0.515045652579018	-5	-0.646295296427835	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.593170386378456	-0.14878447115762	-5	-0.412031003817801	-5	-1.33320131633383	0.265150497310647	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.75227216709028	-1.15876570449396	-1.6076548446388	-0.461200130035	-1.38870163770357	-5	-0.093621854181981	-5	-5	-5
Healthy	-1.79182747333288	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.364054056020311	-1.33620487778059	-0.74926293209621	-5	-5	-5	-5	-2.02136305161553	-2.02319166266193	-2.29843201494407
Healthy	-0.446007806900576	-0.310247303860843	-0.629246421895497	-0.447891739852017	-5	-1.51884412917196	-0.0726245034868019	-5	-5	-5
Healthy	0.492626309585014	-0.773709494816583	-0.14142069835818	-5	-0.64569943765464	-0.326269679492607	-5	-5	-5	-1.50919904798915
Healthy	-0.631824725450624	-5	-5	-5	-1.09533854208448	-5	-5	-5	-5	-5
Healthy	-1.14008151479928	-2.27490547891853	-5	-0.612432220582811	-5	-2.33629907461035	0.332145464825333	-5	-5	-5
Healthy	-1.22264568691579	-5	-5	-5	-5	-5	-1.31158017799729	-5	-5	-5
Healthy	-0.828185818948853	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.524881108872333	-5	-0.777882071241777	-1.22337144657985	-0.921180816901151	-0.782595025598458	-5	-5	-5	-5
Healthy	-1.11724784438692	-1.25853323823024	-3.08618614761628	-5	-5	-5	-5	-2.30803489723264	-2.39902710431325	-5
Healthy	-1.56783273055741	-2.14752000636314	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.820017574707408	-2.02365002099673	-0.639595945270061	-0.662460875803289	-1.31641268242723	-5	-0.238072161579471	-1.85139734519391	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.222943101700513	-0.186779405195252	-0.506332868771982	-0.719945466026753	-0.0146992964068136	-0.412524762616335	-0.298492457745823	-5	-5	-1.040767750949
Healthy	-0.808688742409007	-1.4367562988596	-1.02747318213414	-0.651208532439416	-0.799395708355448	-1.60695153358322	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.56847541581255	-5	-5	-5
Healthy	-1.46903231842808	-5	-5	-5	-5	-5	-1.48999148705977	-5	-5	-5
Healthy	-0.766902312135297	-5	-5	-5	-5	-5	-5	-0.927345782666966	-2.01908806222316	-5
Healthy	-5	-5	-5	-1.72538038090876	-5	-5	-1.6714165502858	-1.34486156518862	-5	-3.11350927482752
Healthy	-2.1438755557577	-5	-5	-5	-5	-5	-1.36481795134373	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.134014112704743	-0.488838836151883	-0.618884919290149	-1.431798275933	-5	-1.47977856411804	-5	-2.30016227413275	-5	-5
Healthy	-0.673193225931562	-0.112427706605794	-0.495569918244791	-0.862645888629267	-5	-0.0351372091046252	-5	-5	-2.25570701687732	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.38584129049082	-5	-5	-1.82944494147879
Healthy	-0.211096638347568	-0.794524963259109	-0.569521812067956	-5	0.14201696460331	-1.23003219867056	0.747654137186063	-5	-5	-5
Healthy	-1.49866682135443	-1.18949865223347	-1.63978538670465	-1.42504322423549	-2.30016227413275	-1.87127771566157	-1.389872386924	-2.0893755951108	-5	-5
Healthy	-0.00444816284767458	-1.89825292605363	-0.728297761646299	-0.339011268128172	-1.64493179365115	-0.212993185620144	-0.0783759425798733	-5	-2.00305075150462	-1.13265038281121
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.846520509978075	-0.971672801532431	-1.07247565912497	-0.17676058807354	-0.433574293432467	-1.60380065290426	-5	-5	-5	-5
Healthy	-1.83327394441995	-1.30416822717331	-0.635749268754024	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.921833291831846	-5	-1.30636097383845	-5	-5	-1.64474009447262	-0.881536860224634	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.349080814909877	-0.101368048191742	-0.669505057697783	-5	-0.367057055562371	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.01908806222316	-0.488170093939268	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.41318773055662	-5	-5	-5	-2.38510278396687	-5	-0.157434441628809	-5	-5	-5
Healthy	-1.65306053730101	-5	-1.25018641470706	-5	-5	-5	-5	-2.07572071393812	-5	-5
Healthy	-5	-0.551804005358932	-1.89448981523003	-2.60205999132796	-3.76955107862173	-5	-1.34017884194429	-1.10292299679058	-1.34390179798717	-5
Healthy	-0.696998446344158	-1.43215054942689	-0.245896406184386	-2.14026143380285	-1.1375108330941	-0.722459544882569	-0.63785695041804	-3.20065945054642	-5	-2.05207638016827
Healthy	-1.27043027369803	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.78887945874195	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.244498645761018	-0.694928216977707	-0.312230326224955	-5	-5	-5	-0.469723442318458	-5	-5	-5
Healthy	-0.269766993922309	-2.16304326294045	-1.2951633937886	-1.59877183250189	-1.20957408260889	-0.521563379316567	-5	-5	-5	-5
Healthy	0.0131069937840557	-0.966294848532148	-0.133222509833434	-1.37551163748655	-0.159241698609051	-1.13679614097137	-0.531460677057052	-2.20551195334083	-5	-5
Healthy	-5	-5	-1.15409616110122	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.17256610459922	-5	-5	-5	-5	-5	-0.993919217283906	-5	-5	-5
Healthy	0.237247070004694	-0.33919142019678	0.0927311686555032	-2.09908693226233	-0.104831695618305	-0.931480193999089	-5	-1.76220500672608	-5	-5
Healthy	-1.10773839308446	-5	-5	-5	-5	-5	-0.975350168820555	-5	-5	-5
Healthy	-0.659278342686993	-5	0.170889228174885	-5	-5	-5	-5	-0.0530910816367291	-0.84939704820699	-1.44009337496389
Healthy	-1.55021315301423	-5	-1.20648899420714	-5	-5	-5	-5	-1.58653258701418	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.510533718696872	-5	-0.821771489064229	-5	-5	-0.748897374585861	-5	-5	-5	-5
Healthy	-0.240672171015366	-0.736624349490557	-0.376017164966117	-1.54030602352203	-0.097822990382168	-1.06278310913729	-1.23128791962234	-2.92445303860747	-5	-5
Healthy	-0.867900478083495	-5	-1.44466367200473	-5	-0.765887841966228	-1.63245772647942	-5	-5	-5	-5
Healthy	-0.410329597965106	-5	-5	-5	0.458391553110642	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.22767829327708	-5	-5	-5	-5	-1.52929557027721	-5	-5
Healthy	-0.0838198748830005	-5	-1.0195421077239	-5	0.14062115856175	-0.560430482852825	-5	-5	-5	-5
Healthy	-1.48651604329574	-5	-1.62580174207092	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.696955215756634	-5	-5	-1.16462654752999
Healthy	-0.901044939561531	-5	-1.22221081256513	-5	-5	-5	-5	-2.69680394257951	-5	-5
Healthy	-0.485598364862416	-1.33875539104067	-1.03352973627072	-5	-5	-5	-5	-1.61154354729973	-5	-5
Healthy	-2.36151074304536	-5	-5	-5	-1.35981680807866	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.971998420653142	-5	-1.35477428846458	-5	-5	-2.12784372725171	-5	-5	-5	-5
Healthy	0.403816893641512	-0.0645179260011537	-0.113148452721891	-5	-0.781149522342322	-0.488571215683775	-5	-1.90763030037088	-5	-2.71444269099223
Healthy	-1.49457867241672	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.88706002391592	-5	-1.44916039493421	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.722665887784016	-5	-0.998655769588399	-5	-5	-0.705027025279592	-5	-5	-5	-5
Healthy	0.356607078323486	-5	0.0499076927896798	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.188854138909289	-1.26034855629062	-0.265104204333665	-5	-5	0.0290548882016634	-5	-1.49552913750558	-5	-5
Healthy	-5	-5	-2.32148162095989	-5	-5	-5	-1.64244628025692	-5	-5	-5
Healthy	-0.68892459169992	-5	-1.56639015667628	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.832800856702248	-5	-1.51201366887061	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.326886895761766	-1.19928292171761	-0.0627831091372945	-0.542814743446332	-5	-0.22963408123689	-0.108512720455074	-2.04191415147891	-5	-1.47482557216473
Healthy	-1.38647529714635	-5	-5	-5	-1.10807246577932	-5	-5	-5	-5	-5
Healthy	-0.996884282900194	-5	-1.34476549296571	-5	-0.753279896892891	-1.42147539472501	-5	-5	-5	-5
Healthy	-0.36803903863193	-0.641931837438461	-0.730417013933387	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.65188993151976	-5	-1.52114503247134	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.816815599701785	-5	-1.70421305974839	-5	-5	-5	-5	-1.85729775426238	-5	-5
Healthy	-1.53850147321698	-5	-1.4721124340473	-5	-5	-5	-5	-1.70377371273884	-5	-5
Healthy	-1.59260909552927	-0.395234115296113	-1.04657860031896	-5	-5	-0.268097109394208	-5	-5	-5	-5
Healthy	-5	-5	-1.99697052944638	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.173387523670121	-0.492494942519333	-0.144698954899387	-2.34390179798717	0.110488699836669	-0.364858193604872	-2.53461714855158	-1.71511828534455	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.49825627037201	-5	-1.21688286250953	-5	-5	-5	-5	-1.52797530229972	-5	-5
Healthy	0.680878268891084	-1.81958736716168	-0.172004295545497	-5	-1.23492779889721	-0.458545571252411	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.334644187598517	-5	-5	-5	-5	-5
Healthy	-0.522054368674732	-1.40804544495326	-0.00180171127614623	-5	-0.62514171993491	-1.02378762288262	-5	-5	-5	-5
Healthy	-5	-1.45173345482925	-5	-5	-5	-5	0.495904943594359	-1.59687947882418	-5	-5
Healthy	-0.412603366936425	-1.32707130955728	-0.457112357657589	-0.431845229225867	-0.476175523222312	-0.565127834403058	-5	-5	-5	-5
Healthy	-0.396195481892047	-1.2539109569438	-0.801810443483178	-1.58871708698262	-0.271256745283748	-0.645929995693272	-0.763941633261446	-2.90657831483776	-5	-5
Healthy	-5	-5	-5	-3.1249387366083	-5	-5	-5	-5	-5	-5
Healthy	-0.730463707244033	-0.371396530381689	-0.325230685984574	-0.546788717561777	-5	-5	-0.338575419715478	-1.66514431038271	-1.95979337242529	-5
Healthy	-0.122076057959516	-5	-5	-5	0.292552885521227	-5	-5	-5	-5	-5
Healthy	-1.00318197812048	-0.254472403545803	-1.32385531964379	-5	-5	-0.60973627297062	-0.755351845871955	-1.44842802632575	-2.29670862188134	-5
Healthy	-1.51612754577733	-0.125564571371492	-5	-1.05286048235717	-5	-5	-5	-2.1266793981846	-2.40011692792631	-5
Healthy	-0.465250672324769	-0.423589536808585	-0.143579272032249	-5	0.282091664344533	-0.902985768821967	-5	-5	-5	-5
Healthy	-1.1322379753498	-5	-1.26304604621685	-5	-5	-2.56863623584101	-5	-5	-5	-5
Healthy	-5	-5	-1.54424179689586	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.09539263618455	-0.455721063828097	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.41816407594235	-5	-5	-5	-1.15739076038944	-1.83445892327763	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.677822068615024	-5	-5	-5	-5	-5
Healthy	-0.166942179538143	-0.300891043660907	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.76120143728608	-1.72445831159869	-5	-5	-1.23589862352377	-5	-5	-5	-5	-5
Healthy	-0.938396750391625	-5	-5	-5	-5	-1.76321090059071	-1.92408823851722	-5	-5	-5
Healthy	-1.16115090926274	-0.576901647354533	-0.828156580420421	-5	-0.889376624766669	-1.50654194900481	-5	-5	-5	-5
Healthy	-5	-5	-1.97839728397176	-5	-5	-5	-0.975022027904375	-5	-5	-5
Healthy	-0.391805697245992	-1.68867004769621	-0.386306138185388	-5	-0.72990371857967	-0.945846759654306	-5	-2.014573525917	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.75156079185849	0.109149777436298	0.0897038063734948	-0.9009066402269	0.553640336231354	-5	-5	-2.07160414774329	-1.31006989598178	-5
Healthy	-0.254175994059787	-0.0471058945623017	0.132883779426176	-5	-0.690391122041097	-0.733157051299416	-0.876246331244159	-2.0893755951108	-5	-5
Healthy	-1.05443294655761	-5	-1.66837028237007	-5	-5	-5	0.460224088819534	-5	-5	-5
Healthy	-1.04561274985548	-5	-1.39190205367472	-5	-0.414753650541738	-5	-1.12378215940836	-5	-5	-5
Healthy	0.144440318423328	-0.375202421039239	-0.242323137274063	-5	-5	-5	-5	-5	-1.14020145251943	-5
Healthy	-0.912609055002812	-0.386517597183578	-0.965772739229449	-0.556345932387095	-1.38668683854454	-0.919085041143375	-2.43062609038495	-2.09312646527793	-5	-2.5016894462104
Healthy	-1.87386859273802	-1.98758462523757	-5	-5	-1.28382965214015	-5	-5	-5	-5	-5
Healthy	-0.034963013920571	-0.533547603521449	0.106975794655567	-0.765583962432964	-0.307964285984309	-0.446456777919744	-1.23777171571353	-2.20551195334083	-2.36754270781528	-5
Healthy	-5	-5	-5	-0.848476932435056	-5	-5	-5	-5	-5	-5
Healthy	-0.77790811354574	-0.993149039675728	-0.545887199974187	-0.33656293447815	0.157586704593706	-5	-0.915817088579526	-2.02181948306259	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0507075985879744	-0.577689274998204	-0.545078954659849	-0.662381027580614	-0.681623584777204	-0.303608659394941	-0.996841166049138	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.73612732313478
Healthy	-0.940247305790701	-2.05601112492623	-0.855643772631816	-1.59294918519575	-1.84771165561694	-5	-5	-5	-5	-5
Healthy	-1.58070527824654	-5	-2.1518108830086	-5	-5	-5	-1.03109696969617	-5	-5	-5
Healthy	-1.21112488422458	-1.94233389609017	-2.77728352885242	-1.25095973129654	-5	-2.24488773360493	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.912573542963714	-1.6944336864847	-0.631787518812614	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.485146887649841	-0.899870796640192	-0.544576466379021	-5	-1.34466944199066	-1.0195421077239	-0.976130498611668	-5	-5	-5
Healthy	-0.285829566680438	-2.04769199033787	0.00572947068324358	-1.84224111395314	-1.22731164531786	-1.53820144247489	-5	-5	-5	-1.82564940252062
Healthy	-0.636218847419135	-0.917537778831371	-0.503001202259908	-5	-5	-1.22577509513108	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.572611277266749	-5	-1.1692830505631	-5	-5	-5	-5	-0.552841968657781	-5	-5
Healthy	-0.488959319186336	-0.126592199211935	-5	-0.38146033001425	-5	-1.01416951014161	0.388227348993587	-5	-5	-5
Healthy	-0.442300355648786	-0.446444637463194	-0.670012612721197	-0.115652184229111	-0.476019545315007	-0.840192267030569	-1.39989874430861	-2.22621355501881	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.82139710965941	-0.94092908690702	-0.880678113536023	-1.13217909195443	-0.472382986396482	-0.988091386650846	-0.539162271366588	-5	-5	-5
Healthy	-0.622748403521957	-5	-0.608306422963091	-0.501083235934833	-0.431939151043254	-1.65052820078561	-1.2893749849392	-5	-5	-5
Healthy	-1.20613979865733	-5	-1.73683753503778	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.4907974776689	-5	-5	-5	-1.52143350440616	-1.74472749489669	-5	-5	-5	-5
Healthy	-1.50431693238308	-5	-2.79048498545737	-5	-5	-5	-1.47018480335537	-5	-5	-5
Healthy	-0.635617877661793	-2.26841123481326	-0.436566381077236	-5	-0.288943948549653	-0.775233925952089	-5	-1.94615357314775	-5	-5
Healthy	-0.56229699027365	-5	-0.505915010033618	-5	0.335814818271209	-0.893129455521346	-5	-5	-5	-5
Healthy	-0.594363410193333	-5	-1.06248210798265	-5	-5	-5	-5	-0.502144659868822	-5	-5
Healthy	-0.471854921746894	-1.57609908147158	-0.991357252434715	-5	-5	-5	-5	-2.70996538863748	-5	-5
Healthy	0.215240887065359	-0.538096480664746	-0.185199896326667	-1.51229613683627	-5	-5	-5	-5	-3.07058107428571	-5
Healthy	-1.60642479673041	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.339855783921113	-0.674853931509248	-0.027968505607104	-5	-5	-1.02654885597507	-0.231302714440233	-2.43533393574791	-1.22782503917539	-5
Healthy	-0.40147211841032	-5	-0.737596376741218	-0.356932437050587	-5	-1.17063189201118	-5	-0.674566441653053	-5	-5
Healthy	-0.932966360157738	-1.85480359388582	-0.843057315147774	-1.82856609905699	-1.10612732120492	-0.875397972106661	-0.757607668624258	-5	-5	-5
Healthy	-1.33526403148129	-5	-2.431798275933	-5	-5	-5	-1.61118858652648	-5	-5	-5
Healthy	-0.463163899733915	-0.0325081861816175	-0.839561483358455	-0.74734111049938	-0.168162207344897	-0.670276775942103	-5	-5	-5	-5
Healthy	-0.694326254330307	-1.5655907924125	-1.01691522726221	-1.397831448621	-1.60554831917378	-0.75850332667249	0.00602938894672663	-5	-5	-2.82681373158773
D003922	-0.333500739438307	-0.742465414019321	-0.879294484341726	0.0964059389895616	-0.311162103868524	-0.60479596063815	-1.46903231842808	-2.43062609038495	-5	-5
Healthy	0.503473355196738	0.0563101466283071	0.29760076637259	-5	-0.854089165867626	-0.500959342552782	-5	-5	-5	-5
Healthy	-0.55995722329066	-5	-5	-5	0.0518930865946914	-0.964930655578895	-5	-5	-5	-5
Healthy	-3.34678748622466	-5	-5	-5	-5	-5	-5	-2.18575240426808	-5	-2.72584215073632
Healthy	-5	-2.14146280243036	-5	-1.31866829403083	-5	-5	-2.44009337496389	-0.808493095375848	-1.17809362264768	-5
Healthy	-0.779813432096724	-0.0891462372242961	-0.0566934882242907	-5	0.370309495258699	-5	-5	-5	-5	-5
Healthy	-0.726628288010271	-5	-1.16196991701468	-5	-5	-5	-5	-0.618921036757167	-5	-5
Healthy	-1.44165149123838	-5	-5	-5	-1.58203035778526	-5	-5	-5	-5	-5
Healthy	-5	-0.816587788021574	-0.333613076345789	-5	-5	-1.94884747755262	-5	-5	-5	-5
