s	Bifidobacterium_pseudocatenulatum	Streptococcus_sp001556435	Streptococcus_parasanguinis_D	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Schaedlerella_glycyrrhizinilyticum	Rothia_sp001808955	Streptococcus_sp004166885	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Butyrivibrio_A_crossotus	Dialister_invisus	Ruminiclostridium_E_siraeum	Methanobrevibacter_A_smithii_A	Sutterella_wadsworthensis_A	Phascolarctobacterium_faecium	Mediterraneibacter_torques	Bifidobacterium_sp002742445	Flavonifractor_plautii	Desulfovibrio_sp900556755
Healthy	-0.27815642251034	-0.554972125051227	-1.00217691925427	-5	-5	-5	-5	-5	-5	-5	0.631323002122262	-5	-5	0.318134319605447	-0.646295296427835	-0.167242078035268	0.667583688538191	-1.47301493144	-1.12165057778222	-1.54287537369659	-5
Healthy	-5	-1.55830486435928	-1.86106605974308	-5	-5	-1.75104638450429	-5	-5	-5	-5	0.61419566467611	-5	-5	-5	-5	-0.195281440136988	-5	-0.824517179225228	-5	-0.496617936526267	-5
Healthy	0.827600576662234	-1.07987667370928	-1.41998788747058	-5	-5	-5	-5	-5	-5	-5	-0.190420086091135	-5	0.538943028653588	-1.78436243656494	-5	-5	-5	-0.270058065187413	-5	-5	-5
Healthy	-5	-5	-5	-1.14442027749828	-5	-5	-5	-5	-5	-5	1.03550618329584	-5	0.538842571354534	-5	-5	-5	-5	-1.61367942610595	-5	-1.75424064403272	-5
Healthy	0.361263081158499	-0.792284866194433	-1.65659140619614	-2.12378215940836	-3.06048074738138	-2.01818139282934	-1.37509939779551	-5	-5	-5	0.758744649258507	-5	-5	-1.01023881228122	-5	-5	-5	-0.180021986978813	0.196886067196834	-1.52944251478273	-0.850688494092085
Healthy	-0.689370403012193	-1.30971529748737	-5	-5	-5	-5	-5	-5	-5	-5	0.924123635983561	-5	-0.0455838075022102	-0.426490198592971	-5	-5	-5	-1.52114503247134	-5	-5	-5
D037841	-1.17606954487444	-0.96090328955855	-0.79384901840374	-2.03574036980315	-2.47237009912866	-1.71624661666747	-5	-1.96177736163128	-5	-5	-0.93979337893265	-5	-5	-1.03625938114212	-5	0.11022596263133	-5	-1.33068311943389	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0351298313689	-5	-0.328688279338233	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.166330263649451	-1.95742448755981	-5	-5	-5	-5	-5	-5	-5	-5	1.42360807195388	-5	-5	0.19254236499742	-5	-5	-5	-1.52215552366124	-5	-1.01827197463838	-5
Healthy	-5	-2.63638802010786	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08587222167758	-5	-5	-5	-0.029285942159195	-5	-1.31632270118131	-5	-0.824227340398464	-0.393478909144442
Healthy	-0.854275425119332	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10513908768611	-5	-0.664802954922438	-0.0744661757702579	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.26488178232384	-5	0.526671333991074	-5	-5	-5	-5	-0.447830840088634	-5	-1.52316837148774	-5
Healthy	-5	-0.521159451518198	-1.71602071576152	-5	-5	-5	-5	-1.60015328728708	-0.734946211495985	-1.94923368876696	-0.69968718206563	-5	-5	0.141650411861878	-0.311348853210932	0.11382975274021	-0.745983939138963	-1.21388771628017	-5	-1.71219827006977	-0.428873722915688
Healthy	-5	-5	-5	-1.31291715539563	-2.63827216398241	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.47768620484333	-5	-2.28819277095881	-5
Healthy	-5	-0.60588117230543	-1.34775365899668	-5	-1.48148606012211	-1.46042211665469	-5	-5	-5	-5	0.160897511380771	0.463138661713967	-5	-2.47366072261016	-5	0.109632535092529	0.0831620740066581	-0.0881661646348143	-0.903298498389997	-1.0349394793888	-5
Healthy	-5	-1.56815395430127	-5	-5	-5	-5	-5	-5	-5	-5	1.08752978055326	-5	-0.155491759951748	-1.03508070571336	-5	-5	-5	-1.47108329972235	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.49395549675096	-5	0.438599301704939	0.0946876977871996	-1.30768195574072	-5	-5	-5	-5	-1.76548271648731	-1.15211900255462
Healthy	-5	-1.6190655366693	-5	-5	-5	-5	-5	-5	-5	-5	0.921147303708727	-5	-0.711080394338273	-5	-5	-5	-5	-0.976294957377963	-5	-5	-5
Healthy	-5	-0.33336035915396	-1.67571754470231	-2.54668165995296	-5	-5	-5	-5	-5	-5	1.8163136321786	-5	-5	-5	-5	-1.07458476291575	-5	-1.56019378860667	-5	-2.86966623150499	-5
Healthy	-5	-2.5016894462104	-1.89859664944467	-2.94692155651658	-5	-5	-5	-5	-5	-5	0.184668722015695	1.65795421874067	-5	-5	-5	-0.702677285794697	-5	-0.0227749765683927	-5	-0.859177819890689	-0.828302792751164
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.663111731862969	-5	-5	-0.37988477499732	-1.0865570451406	-5	-0.99481948749622	-0.93359952404437	-5	-1.00313823150933	-5
Healthy	-5	-1.05536929814372	-5	-5	-5	-5	-5	-5	-5	-5	0.489214341361234	-5	0.855013092606782	-0.0235078781683702	-0.014003523724857	-5	-5	-1.76853040956932	-5	-1.22163165664413	-0.658328112791482
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.163671133085627	-5	-5	-5	-5	0.601554830310986	-5	-0.579846139525402	-5	-1.57479194886134	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.83634374081572	-5	-5	-5	1.24858158848733	-5	-5	-1.98632030270881	-5	-5	-5
Healthy	-5	-2.7619538968712	-5	-5	-0.935130374940193	-5	-5	-0.897291945300125	-5	-2.36451625318509	-5	-5	-5	-5	-5	0.530672168730562	-5	-5	-5	-5	-5
Healthy	-5	-1.59159042153157	-1.29311160501838	-5	-5	-5	-5	-5	-5	-5	1.02344630518229	-5	0.48910591998774	-1.96217524941166	-5	-5	-5	-1.45481663178459	-5	-0.949504241116145	-0.203849067415984
Healthy	-5	-1.49962628564663	-1.11036219959333	-2.32422165832591	-1.87224748416703	-2.04720755695591	-5	-5	-5	-5	0.845854913764533	-5	-2.84466396253494	0.62205540914666	-5	-5	-5	-1.83386602969489	-5	-1.81389162018679	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.39577394691553	-5	-5	-5	1.08257750528608	-5	0.648428321594245	-5	-5	-5	-5	-1.18184011360281	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.918695430750008	-5	-5	0.133018081484735	-1.4207882197685	-5	-5	-0.678277325653991	-5	-0.441555445573831	-5
Healthy	-5	-1.48399376961395	-5	-5	-5	-5	-5	-5	-5	-5	-0.139075343500017	-5	0.398844136597908	-5	-5	-5	-5	-1.22409842110833	-5	-5	-5
Healthy	-5	-2.19859628998264	-5	-5	-5	-5	-5	-5	-5	-5	0.22864926233227	-5	0.552170377819532	-0.802940091939792	0.240920984991621	-0.938924676370208	-5	-0.90274269030658	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.585792246004487	-5	-5	0.421896647962741	-0.142824360454728	0.68994429351831	-0.175503188360683	-1.23687162320086	-5	0.0264352001358781	-5
Healthy	-1.18058768879067	-2.40230481407449	-5	-5	-5	-0.906963747054837	-5	-5	-5	-5	0.473259179448104	-5	0.367003496280429	-0.51552932429807	-5	-5	-5	-0.994948250006004	-5	-1.30909544594503	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.3837006755593	-5	0.795174845786664	-5	-5	-5	-5	-0.797975104895962	-5	-1.84193920606339	-5
Healthy	-5	0.186586265113137	-0.0198693146655954	-5	-5	-5	-5	-5	-1.74617756129193	-5	0.821242255290311	0.356284061281264	-5	-0.0480508192458961	-0.321681970700315	-5	-5	-1.28008893580166	-5	-0.0735032107267797	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.373849508088649	-5	-5	-5	-0.684680534741249	-5	0.0576318762008639	-0.299668447504475	-5	-5	-5
Healthy	-5	-0.987669044419853	-0.896264677261667	-5	-5	-5	-5	-5	-5	-5	0.118314338009862	-5	0.563839289908314	-0.0429676836530616	0.632961145836676	-5	-5	-0.32505623180922	-5	-5	-5
Healthy	-5	-0.916354072304415	-5	-5	-0.421796448850233	-5	-5	-1.85480359388582	-5	-2.43062609038495	-0.234197378446214	-5	-5	-5	-5	0.512190599140767	-5	-0.703049760463361	-5	-5	-5
Healthy	-5	-1.75745857170162	-5	-2.08092190762393	-1.45518808824222	-0.872797982409647	-1.41566877563247	-3.52287874528034	-5	-5	-0.268991756262707	-5	-5	0.319387166179753	-0.739284806422438	-5	-0.614286506432768	-0.518485711653971	-3.46852108295774	-1.65836766422195	-0.193311385143718
Healthy	-5	-0.384344485134748	-5	-5	-5	-5	-5	-5	-5	-5	-0.989149042626077	-5	-5	-5	-5	-0.513923902627411	-5	0.371749262179882	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.111789935017133	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.687568744411275	-2.20134935455473	-5	-5	-5	-5	-5	-5	-5	-5	-0.261536560538048	-5	-5	-0.0127494626584357	-5	-5	-0.0805767022560029	-1.90657831483776	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.109763469772828	-5	0.917114100591535	-0.972650392225243	-5	-5	-5	-0.00689016411938696	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.937813172040128	-5	0.966850579845895	-5	-5	-5	-5	0.966661166838497	-5	-5	-5
Healthy	-1.07758597585437	-0.988556437977925	-2.54515513999149	-1.64762450499948	-1.44745345204434	-5	-1.77702355010661	-2.27164621797877	-5	-5	0.866449799826459	-5	-5	-5	-5	-0.380082709566782	0.264388036527324	-0.482223670726044	-0.724228099835069	-1.52841494581481	-5
Healthy	-0.607197562916336	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.700348003716432	-5	0.476517165450444	-5	-5	-5	-5	-0.780808559782021	-1.83416237530987	-5	-5
Healthy	-5	-0.784547507116749	-0.542632903465209	-5	-5	-5	-5	-5	-5	-5	1.2934091863736	-5	-0.481130873557071	-5	-5	-5	-5	0.00781176559733487	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.67223251009727	-0.543922580062746	-5	-5	-1.60032627851896	-2.17979854051436	-5	-2.92811799269387	-5	-5	1.43600051198947	-5	-5	-5	-5	-5	-5	-1.72056121171298	-5	-2.60906489289662	-5
Healthy	-0.0141919456049683	-2.84466396253494	-5	-1.23807216157947	-1.77806440017199	-5	-5	-5	-2.75696195131371	-5	1.03675301878459	-5	-5	-5	-5	-5	-5	-0.343384404274887	0.000442754605060005	-1.3137213219328	-5
Healthy	-5	-0.868798509973767	-1.59414160068236	-2.03763066432998	-2.48678239993206	-5	-5	-5	-1.77728352885242	-5	0.466889853290911	-5	-5	-5	-1.75448733218585	-2.04431224968649	-5	-1.24933735386594	-5	-0.749116672166032	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.000278037449895468	-5	-5	-5	-5	0.792206023949637	-5	-1.33648752958484	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10327027134463	-5	-5	-0.517784070207789	-5	1.0643010907268	-5	-0.67300909447964	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39487018802832	-5	0.795627010555084	-5	-5	-5	-5	-0.781648334254867	-5	-1.49661793652627	-5
Healthy	0.368324081979958	-0.144874734774294	-1.08086958613939	-5	-5	-1.02599520310259	-5	-2.46218090492673	-5	-5	0.0918743847682984	-5	-5	-5	-5	-5	-5	-0.248874928464416	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12254712679838	-5	-5	-1.84893674664625	-5	-0.221486988261075	-5	-0.607250301625774	-0.0789381092097214	-1.02319166266193	-5
Healthy	-5	-2.00305075150462	-5	-2.72353819582676	-5	-5	-5	-5	-5	-5	0.542352298552754	-5	-5	-5	-5	-5	-5	-1.30495634117871	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-2.18842499412941	-5	-5	-5	-5	-5	-5	-5	-5	-0.288775031380645	-5	-5	-0.986909861874944	-0.20266319922465	-0.167797756353396	-5	-0.622493407593366	-5	-1.34265726318537	-5
Healthy	-0.82333006733185	-1.59499533494963	-2.00348832784582	-5	-5	-5	-5	-5	-2.3767507096021	-5	0.625525429436279	-5	0.710196089724356	-5	-5	-5	-5	-1.26201267366657	-5	-2.60205999132796	-5
Healthy	-5	-5	-5	-2.47237009912866	-5	-5	-5	-5	-5	-5	-1.70752240633222	1.15888423672623	-5	-5	-5	0.427078563991646	-5	-1.33040421897569	-5	-0.779055523676587	-0.337695581773812
Healthy	-5	-0.449612638641417	-0.555003299732304	-5	-5	-5	-5	-5	-5	-5	0.49689368589473	-5	-5	0.842149118033114	0.548219844328515	-5	-5	-0.353870858203123	-5	-1.62470226178266	-5
Healthy	-5	-1.98129950133376	-2.82102305270683	-5	-5	-5	-5	-5	-5	-5	-0.227245681545577	-5	-5	-0.513371193753704	-0.322758154053346	-5	-5	-0.864485719001214	-5	-5	-5
Healthy	-0.699382780193418	-0.145129438725515	-0.505775813083098	-1.84924356013969	-5	-5	-5	-2.63827216398241	-5	-5	-0.165655606591643	-5	-5	-5	-5	-5	-5	-1.53955321611928	-5	-2.19382002601611	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24270810774917	-5	-0.306000603577481	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.30513167201754	-1.60292945004059	-5	-1.87516985058614	-5	-5	-5	-5	-5	0.885696424787168	-5	0.527375951229165	-5	-5	-5	-5	-0.782016246823563	-5	-1.61207653302656	-5
Healthy	-5	-5	-5	-2.38090666937326	-5	-5	-1.59859945921846	-5	-5	-5	1.06405383248351	-5	-5	0.534137839969369	-5	-5	-5	-0.521145032471337	-5	-1.4135252214286	-1.92628164965388
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13998009532688	-5	-5	-0.867900478083495	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.60730304674033	-5	-5	-5	-5	-5	1.62115352747285	-5	-5	-5	-5	-5	-5	-0.937418015771837	-5	-0.814231266566387	-5
Healthy	-5	-0.567046735047916	-5	-5	-5	-5	-5	-5	-5	-5	1.02215649116897	0.772499202988182	0.667236218560761	0.324722701367628	-5	-5	-5	-0.529045878666351	-5	-5	-5
Healthy	-0.410117390136271	-5	-5	-5	-5	-1.27091624295639	-5	-5	-5	-5	1.41142793439857	-5	-5	0.494562249694674	-1.14146280243036	-5	-5	-1.71669877129645	-1.83564714421556	-0.804045026976475	-5
Healthy	-5	-0.837017629414567	-1.24101245313238	-5	-5	-2.57348873863542	-5	-5	-1.95194682688439	-2.95467702121334	0.534521071985725	-5	0.00816565998789987	-0.221790847545488	-0.340625818227812	-5	-5	-1.43877932106606	-5	-1.63846102873072	-5
Healthy	-5	-1.65130580973446	-5	-5	-5	-5	-5	-5	-1.52143350440616	-5	0.113512184590799	1.31649893977137	-5	0.00345622361113199	0.0212761492815871	-5	0.161080374111274	-1.21953866713828	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.4243966214221	-5	-5	-0.169963370726485	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.27569847586645	-5	0.508089141165913	-5	-5	-5	-5	-5	-5	-1.60730304674033	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.05104480405824	1.01291775145855	-5	-5	-5	-5	0.3896072452248	0.746678560086678	-5	-5	-5
Healthy	-0.977777895492294	-0.878965697527701	-5	-1.18588564387087	-5	-5	-5	-5	-5	-5	1.05095598385704	-5	-5	-5	-5	-5	-5	-1.27067319035314	-5	-1.34524606674707	-5
Healthy	-5	-0.365784796283256	-0.681644449774297	-2.60554831917378	-5	-5	-5	-5	-1.69702006325175	-3.49485002168009	0.928537179821406	-5	0.772070741128222	-1.50417824661409	-5	0.128683535146743	-5	-1.51999305704285	-5	-1.05330216275426	-5
Healthy	-5	-1.08449463824562	-2.37365963262496	-5	-1.83150251647697	-5	-5	-5	-5	-5	1.24078405324909	-5	-5	-5	-5	-5	0.707817908750014	0.109409790546365	-5	-1.35300846252288	-5
Healthy	-0.111904788738453	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.803924618210055	-5	-5	-5	-5	0.764084928448115	-5	-0.451254446740586	-5	-5	-5
Healthy	-5	-1.55861911508349	-5	-5	-5	-5	-5	-5	-5	-5	0.670186458314471	-5	-0.46838059864366	-5	-5	-5	-5	-1.31866829403083	-5	-1.998266287191	-5
Healthy	-5	-5	-5	-5	-5	-1.77650405903761	-5	-5	-5	-5	-5	-5	0.436388485074893	-5	-5	0.23259464694982	-5	-5	-5	-2.1249387366083	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.4653681268311	-5	-5	0.481064068368907	-5	0.642979630186215	-5	-1.01206573476784	-5	-1.75547548842992	-5
Healthy	-1.0580912256344	-5	-5	-0.93960438268009	-0.934681762196263	-5	-5	-5	-5	-5	-5	-5	-1.90833304240432	-5	-5	-5	-5	-1.64955814346494	-5	-5	-5
Healthy	0.086790351904906	-0.515045652579018	-5	-5	-5	-5	-5	-5	-5	-5	0.584038202957758	-5	0.765213909261532	-5	-5	-5	-5	-0.13287442525807	0.420823470020985	-1.41307529185518	-5
Healthy	-0.0219839158841011	-0.809248220079815	-0.360812440064246	-5	-5	-5	-5	-5	-5	-5	1.09153014207708	-5	-5	-5	-5	0.784496757406045	0.534071818858862	-0.766445507285476	-5	-1.47353148753052	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.357427874313295	0.76053632000738	-5	-5
Healthy	-0.627603567576888	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.440816233827707	-5	-5	0.884504793402863	-5	-5	-5	-1.60624935965192	-5	-1.09441997176476	-5
Healthy	-0.58915530864162	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21682305078592	-5	-5	-0.968066659724394	-0.63273728521576	-5	-5	-0.497013301246489	-0.967300672507382	-1.53357727756621	-0.198760982620911
Healthy	-0.388489112873344	-1.53461714855158	-1.87549577516572	-5	-5	-1.74982405191607	-3.03621217265444	-5	-5	-5	0.2608390762366	-5	0.382040468616349	-5	-5	0.0454012229958419	-5	-1.88941028970075	-5	-2.31875876262441	-5
Healthy	-0.581997181475564	-1.27917941822966	-5	-5	-5	-5	-5	-5	-5	-5	0.650798862555669	-5	-5	0.726337554422959	-5	0.92180764494312	-5	0.21207302080655	-5	-5	-0.935280015559092
Healthy	-5	-0.754709471393167	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07602515187105	-5	-1.01188715973165	-0.769934448793953	-2.01099538430146	-0.632159728710185	-0.928338876558212	-5	-1.55705013042214	-5
Healthy	-0.186859533328672	-0.62908000782908	-1.21595358419189	-5	-5	-5	-5	-5	-5	-5	0.551380456491264	-1.10551778498991	-5	0.354870667692568	-0.929925173732472	0.139510724034371	0.73689187316964	-1.75276345049324	-1.21091308491197	-1.76472412331295	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.418375877478315	-5	0.972437978972333	-5	-5	0.178467575031222	-5	-0.380604021486466	-5	-1.84345084866822	-5
D037841	-1.94195376960472	-0.390480291581503	-0.57637735471075	-5	-2.55595520408192	-1.72792621249999	-5	-1.53536144090497	-1.41566877563247	-5	0.621481635114745	-5	-5	-5	-5	0.191744357591147	-5	-0.952997869481495	-5	-5	-0.828449054323254
Healthy	-5	-2.31069114087638	-5	-1.15076490868528	-5	-5	-5	-5	-5	-5	0.64743383045407	-5	-0.649868326127462	-5	-5	-5	-5	-1.22592119924748	-5	-1.92996213339224	-5
D037841	0.00789280302133499	-0.431340747161391	-1.37171326891049	-2.30715308072277	-1.71579493229821	-1.40066286700751	-5	-2.94309514866353	-2.10457745396059	-5	0.173302841888186	-5	-5	1.07370772191229	-5	-5	-5	-0.959912156530119	-5	-1.96778429670202	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42331322532991	-5	0.793698907891671	-5	-5	-5	-5	-0.545719327203901	-5	-1.46559310086212	-5
Healthy	-5	-1.34409358181978	-0.81947271708659	-5	-5	-5	-5	-5	-5	-5	0.578195521754921	-5	-5	-5	-5	-0.838631997765025	-0.515814088902006	0.705692696537703	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.62742229072298	-5	-5	-5	-5	-5	-5	-0.814996443508195	-5	-0.802498903856741	-5
Healthy	-5	-0.760900818112633	-5	-5	-5	-5	-1.54363396687096	-5	-5	-5	0.794735447351982	-5	-5	0.903386291873299	0.064345657162171	-5	-5	0.838623072921719	-5	-5	-5
Healthy	-5	-1.01345218658528	-5	-5	-5	-5	-5	-5	-5	-5	1.11838080909899	-5	-0.144917175060701	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.980925270822101	-1.54622314030956	-1.8703101078007	-2.09151498112135	-5	-1.13542959314657	-2.13194363817696	-5	-5	0.741922555342231	-5	-5	-5	-5	-0.0874272474529618	-5	-1.78727984558216	-5	-1.44405956218149	-5
Healthy	-5	-5	-5	-5	-5	-1.65560772631489	-5	-5	-5	-5	-0.187220292991036	-5	-5	-1.31131327571588	-5	-5	-5	-0.804017369311642	-5	-5	-0.599237582393064
Healthy	-0.555205989723768	0.369098916229919	-1.34746358140697	-5	-5	-5	-5	-1.33441900898205	-0.858581584733912	-1.49539322935805	0.605673447444073	-5	0.019344806359687	-0.0271679369664116	0.720482629006171	-5	-5	-0.318858299848925	-2.1249387366083	-1.79452496325911	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13583236736505	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	-5	-0.241103240077573	-0.325745274741545	-0.976459478445146	-1.00647559683293	-5	-3.14266750356873	-1.96537154337468	-1.6226937489318	-1.92996213339224	0.110670501757375	-5	0.985421084666125	1.51205183455609	-5	-5	-5	0.0626684585022984	-5	-2.97469413473523	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.103755843334727	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.429632214176497	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22419652883214	-5	-5	-1.19477108579657	-0.589948602449548	-5	-5	-0.501193393064632	-0.823041019413092	-1.54030602352203	-0.163011656049718
Healthy	1.06836807872007	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.473544409308054	-5	-5	-5	-5	-5	-5	-0.498584680103632	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.414607384239305	-0.273525455994564	-5	1.42339187067095	-0.161824903140467	-5	-5	-0.49254893909803
Healthy	-5	-5	-5	-1.17243688874528	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.18896149139578	-5	-1.75498112926225	-5
Healthy	-1.85917781989069	-0.585444443770785	-5	-5	-5	-5	-5	-5	-5	-5	-1.04934311749549	-5	-5	-5	-5	-5	-5	-0.970169980689341	-5	-5	-5
Healthy	-0.482988947544156	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21760789785711	-5	-5	-1.03995754427316	-0.631508570584189	-5	-5	-1.04783742578554	-0.747511055515012	-1.54333037057624	-0.256458879401234
Healthy	-5	-5	-2.54211810326601	-2.62708799702989	-3.16115090926274	-5	-5	-5	-5	-5	-0.758553139654354	-5	-5	-1.74884865682465	-1.6272720591144	-0.476032541334516	-0.470556812061349	-3.39794000867204	-5	-1.51999305704285	-2.51999305704285
Healthy	0.144792078497715	-0.777777917639287	-5	-5	-1.95389521275396	-5	-5	-5	-5	-5	-0.0534544011801763	-5	-5	-5	-5	-5	-5	-1.53091470087688	-5	-5	-5
Healthy	-5	-2.04720755695591	-2.73282827159699	-1.53551045256603	-2.23433144524099	-1.94962024373854	-0.86687642459738	-5	-5	-5	-0.488170093939268	-5	-1.97798426018228	0.614179827132476	-2.54668165995296	-5	-5	-1.5480601306349	-5	-0.667642346574888	-0.9051796196452
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.119262489447873	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.22040350874218	-1.93554201077308	-1.43509732747079	-5	-5	-5	-5	1.26015036512968	-5	1.24823351969214	-0.979348731995658	-5	-5	-5	-0.835676891431705	-5	-1.0098832339321	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0204698350899034	-5	-5	0.507873404970052	-0.644893447045508	-0.0762639216160705	1.02886434321146	-1.84284556009372	-5	-1.46445272082333	-0.803934406883696
Healthy	-5	-5	-5	-0.963810411245801	-5	-5	-5	-5	-5	-5	1.06596827735869	-5	-5	0.411648321323558	-5	0.757058028339697	-5	-1.52826834851995	-5	-0.728297761646299	-5
Healthy	-5	-0.962812629062887	-1.76321090059071	-5	-5	-5	-5	-5	-5	-5	0.502295992422475	-5	-5	-1.70049270129951	0.319256005616446	-5	0.402472888255564	-0.642904074904266	-5	-0.0737862141609187	-0.267541905019236
Healthy	-5	-1.46928816201834	-2.29499204066666	-5	-5	-5	-5	-5	-5	-5	1.28359088793543	-5	-5	-0.260981754116519	-5	-1.26145725907121	-5	-1.1074045771711	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.642611898143649	-5	-5	-0.523545174545697	-1.07340034609297	0.295905607752349	-5	-0.895683635488272	-5	-1.12291674334935	-5
Healthy	-3.18708664335714	-0.220901573622144	-0.475279414315953	-1.97963871735229	-2.55909091793478	-1.32284947872657	-2.12205304837081	-5	-1.20551195334083	-5	-0.413806664301458	-5	1.01137629975451	-1.37448177102836	-5	0.133126771788015	-5	-2.61083391563547	-5	-2.7851561519523	-5
Healthy	-5	-0.919337443605817	-1.29039087892735	-5	-5	-5	-5	-5	-5	-5	0.634106298843375	-5	-5	0.338757208124977	-5	-0.978603943258028	0.563307807677273	-0.731258262587523	-5	-2.16430942850757	-5
Healthy	-5	-5	-5	-0.526892747366538	-1.85325198636936	-5	-5	-5	-5	-5	1.21499767756547	-5	-5	-5	-5	-5	-5	-5	-5	-1.31122434472715	-5
Healthy	-5	-5	-5	-0.736080016944228	-1.75325529027616	-5	-5	-5	-5	-5	1.49843889297173	-5	-5	-5	-5	-5	-5	-0.0066519600767401	-5	-0.948538755675816	-5
Healthy	-5	-1.75696195131371	-1.07273231918912	-5	-5	-5	-5	-0.698232330561986	-5	-2.23882418684427	-5	-5	-5	-5	-5	-5	-5	0.65925142054563	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.897570464394258	-5	1.4879511738787	-5	-5	-5	-5	-1.12343578601615	-5	-5	-5
