group	Enterobacteriaceae	Streptococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Coriobacteriaceae	Veillonellaceae	Lactobacillaceae	Eggerthellaceae	Micrococcaceae		Lachnospiraceae	Rikenellaceae	Bifidobacteriaceae	Dialisteraceae	Coriobacteriaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Eggerthellaceae
Healthy	0.13218	0.29615	0.00486	0	1.20806	0.00213	0	0.4103	0		6.12314	15.5661	12.13953	0	1.20806	0.00486	0	0	0	0.4103
Healthy	0.20678	0.31688	0	0	0.06525	0.0216	0	0.01596	0		23.11718	2.42525	0.20582	0	0.06525	0	0.08566	0	0.33346	0.01596
Healthy	0	0.02025	0	0	0.06576	0	0	0	0		2.7656	15.48183	0	0	0.06576	0	0	0	0	0
Healthy	2.24934	0	0	0	0	0	0	0	0		2.56661	11.91998	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		2.54508	3.5365	3.41848	0.31288	0	0	0	0	0	0
Healthy	0.95059	0.56117	11.72467	0.61175	2.23707	0.06109	0	0	0		37.05151	0	0	0	2.23707	11.72467	0	0	0.62159	0
Healthy	0	0.08341	0.01058	0	0.03354	0.00798	0	0.12817	0		21.07635	20.64833	0	0	0.03354	0.01058	0.06129	0	0	0.12817
Healthy	0	0.05612	0.04521	0	0.021	0	0	0.17511	0		20.93701	20.54015	0	0	0.021	0.04521	0.08635	0	0	0.17511
Healthy	6.53906	0	0	0	0.02368	0	0	0	0		2.18098	21.36368	0.018	9.44246	0.02368	0	0	0	0	0
Healthy	0	0.47816	0.07757	0	0	0.15883	0	0	0		7.5361	17.96179	0.73847	0	0	0.07757	0.80726	0	0	0
Healthy	0	0	0	0	0.00925	0	0	0	0		3.34133	9.38631	0.54376	0.23887	0.00925	0	0	0	0	0
Healthy	2.62146	9.5205	0.19375	0.12614	0	0.56786	0	0	0		15.7248	2.12241	0	0	0	0.19375	0.43647	0	0	0
Healthy	0	0.58813	0	0	1.21596	0	0	0	0		23.11447	7.76484	0	0	1.21596	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		2.78405	1.48742	0	10.1396	0	0	0	0	0	0
Healthy	0	0.06844	0.02511	0	0	0.00816	0	0.13351	0		21.6091	20.42703	0.00486	0	0	0.02511	0.10077	0	0	0.13351
Healthy	1.79721	0.09177	0.02595	0	0	0	0	0	0		3.97071	1.45904	0.21558	0	0	0.02595	0	0	0	0
Healthy	0	0.06962	0	0	0.21112	0.21553	0	0	0		18.07872	5.12765	0.27018	0	0.21112	0	0	0	0.20544	0
Healthy	0.03177	0	0.00781	0	0.03176	0	0	0.09891	0		0.41292	21.0148	1.51004	0	0.03176	0.00781	0	0	0	0.09891
Healthy	5.33933	0	0	0	0	0	0	0	0		2.80028	2.62995	0	0	0	0	0.00728	0	0	0
Healthy	0.50252	0.08386	0.52419	0	0.74854	0	0	0.01712	0		0.61733	21.02381	1.07843	3.0011	0.74854	0.52419	0	0	0	0.01712
Healthy	0.06854	0.30885	0.05298	0.16383	0	0.02628	0.00431	0	0		36.3664	4.03623	0	9.76822	0	0.05298	0.09878	0.00431	0	0
Healthy	0	0.01933	0	0	0	0	0	0	0		15.4323	5.19495	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		68.2424	0	0	0	0	0	0	0	0	0
Healthy	0.16819	0.14173	0.00557	0	0	0.00976	0	0	0		4.86264	15.62957	3.76883	7.59676	0	0.00557	0	0	0	0
Healthy	0	0.27774	0.03077	0	0.59238	0.01316	0.01273	0.11059	0.00254		15.08881	4.60024	3.91668	8.38445	0.59238	0.03077	0	0.01273	0.14257	0.11059
Healthy	0.77609	0	0	0	0	0.78312	0	0	0		2.09841	0	0.15458	9.72934	0	0	0	0	0	0
Healthy	0.00672	0.04004	0.02119	0	0.07111	0.00199	0	0.09316	0		14.92776	8.84665	0.08497	0	0.07111	0.02119	0.00574	0	0	0.09316
Healthy	0	0.03766	0.00749	0	0	0	0	0	0		15.56181	1.08136	0	0	0	0.00749	0	0	0	0
Healthy	0.32465	0.02304	1.48201	0	0.43663	0.00441	0	0.05093	0		33.07218	1.4379	1.55761	0	0.43663	1.48201	0.00188	0	0.0005	0.05093
Healthy	0	0.36114	0.06644	0	0	0.08596	0	0	0		7.50789	17.78473	0.84066	0	0	0.06644	0.7776	0	0	0
Healthy	0	0	0.18432	0	0.52109	0	0	0.08224	0		22.98317	5.75375	0.90259	0	0.52109	0.18432	0	0	0.02075	0.08224
Healthy	0	0	2.67906	5.00368	0	0	0	0	0		43.47845	0	0	0	0	2.67906	0	0	0	0
Healthy	0	0	0.06627	0	0.00539	0.03605	0	0	0		10.37783	0.93194	0.2343	0	0.00539	0.06627	0.32129	0	0.15627	0
Healthy	0	0.11943	0.13293	0	2.6665	0	0.0243	0.38385	0		6.07036	0.19726	0.21185	0	2.6665	0.13293	0	0.0243	0	0.38385
Healthy	10.2792	0	0.13948	0	1.31779	0	0	0.18212	0		1.0229	1.17817	0.02114	2.79994	1.31779	0.13948	0	0	0	0.18212
Healthy	0	0	0.00218	0	0.04025	0.02171	0	0	0		3.04903	8.30521	0.58646	0	0.04025	0.00218	0.10061	0	0.0079	0
Healthy	0	1.56746	2.25374	0.38321	0.12091	0.09462	0.05484	0	0		44.59993	2.43148	0.08384	0	0.12091	2.25374	0.1786	0.05484	0	0
Healthy	0.02306	0.69865	0.02658	0	0	0.05051	0.08794	0.14055	0.00028		22.89878	4.28575	4.09349	0	0	0.02658	0.31579	0.08794	0	0.14055
Healthy	0.1535	0.3917	6.99111	0	0.26266	0.00416	0	0.01051	0		21.86949	6.84075	1.70394	0	0.26266	6.99111	0	0	0	0.01051
Healthy	0.32002	0.19158	0.17487	0	0.06391	0.35686	0.15323	0.01374	0		3.03262	0.65724	1.23569	0.00148	0.06391	0.17487	0.27083	0.15323	0.01532	0.01374
Healthy	0.00675	0.18325	0.04409	0	0	0.04856	0	0.19543	0		35.57277	3.96722	1.73892	0.00053	0	0.04409	0.10494	0	0	0.19543
Healthy	0	0.39844	1.27333	0	0.10602	0	0	0	0		11.06907	3.92033	0	0	0.10602	1.27333	0	0	0.06537	0
Healthy	0	0	0.02267	0	0	0	0.00784	0.04102	0		7.85057	5.61304	0.11896	12.7095	0	0.02267	0	0.00784	0.0115	0.04102
Healthy	0	0	0.67306	1.01754	0	0	0	0	0		32.19017	0	0	0	0	0.67306	0.03779	0	0.09801	0
Healthy	4.05791	0.15997	0.134	0.00257	0.0029	0	0	0	0		29.09286	0	0	0	0.0029	0.134	0.00324	0	0	0
Healthy	0.06093	0	0	0.52483	0.1261	0	0	0	0		0.94561	6.66031	0.1269	0	0.1261	0	0	0	0	0
Healthy	1.58967	0.00526	0.63958	0	0.24638	0	0.02227	0	0		31.45204	6.12748	0.1445	0	0.24638	0.63958	0.00321	0.02227	0.03777	0
Healthy	0	0.8535	7.85353	1.69259	1.21051	0.09326	0	0	0.25219		26.45028	0	0	0	1.21051	7.85353	0.40844	0	2.2151	0
Healthy	0	0.43095	0	0	0.02509	0	0	0	0		5.21396	2.15292	0.19261	4.82061	0.02509	0	0	0	0	0
Healthy	0.21949	0.23069	0.02318	0	1.35987	0	0	0.38532	0.00164		5.93984	15.49626	12.31171	0	1.35987	0.02318	0	0	0	0.38532
Healthy	0.09903	0.00191	1.27484	0	0.34311	0.12044	0	0.0399	0		16.30264	3.80838	0.24184	0	0.34311	1.27484	0.00297	0	0	0.0399
Healthy	0	4.45262	10.1207	2.81525	2.10498	0.09329	0	0	0.00719		49.96242	0	0	0	2.10498	10.1207	0.0753	0	1.24703	0
Healthy	0.09194	0	0	0	0.06188	0	0	0.08275	0		0.79012	20.85051	1.6107	0	0.06188	0	0	0	0	0.08275
Healthy	1.75244	0.01432	0.02979	0	0	0	0	0	0		4.16175	1.5626	0.26173	0	0	0.02979	0.00663	0	0.03032	0
Healthy	0	0.01773	0	0	1.08668	0.0917	0.17341	0.15487	0		23.46814	6.05293	13.54931	3.75918	1.08668	0	0	0.17341	0	0.15487
Healthy	0.06126	0.01997	0	0	0	0	0	0	0		48.04604	1.62496	0	0	0	0	0	0	0	0
Healthy	0	0.37943	0	0	1.80325	0	0	0	0		26.19694	0.58223	11.57231	12.1143	1.80325	0	0	0	0	0
Healthy	0.03357	0.08935	0.46132	0.27432	0.01862	0.02405	0	0	0		16.14362	8.92536	0.93536	0	0.01862	0.46132	0	0	0.37331	0
Healthy	0	0	0.13173	0.07512	0.58449	0	0	0	0		5.01792	10.3121	0	0	0.58449	0.13173	0	0	0	0
Healthy	0	2.60608	0	0	0	1.7791	0	0	0		33.39352	0.14852	0	0	0	0	3.11775	0	0	0
Healthy	0.1379	0.00661	0.18382	0	0.05074	0.02851	0	0	0		42.68353	7.3504	0.74147	0	0.05074	0.18382	0	0	0.05455	0
Healthy	0	0.87776	0.01604	0	0.10742	0.04973	0	0	0		52.38186	2.81734	1.32595	0	0.10742	0.01604	0.8832	0	0	0
Healthy	0.25725	0.00317	0.08464	0	0.23506	1.05939	0	0	0		1.82898	0	0.34933	8.17773	0.23506	0.08464	0	0	0	0
Healthy	0	0.17678	0.00342	0.22449	0	0.01162	0	0.01832	0		22.67106	4.10802	2.47811	1.88514	0	0.00342	0.01154	0	0.01811	0.01832
Healthy	0	0	0.29707	0	0	0	0	0	0		3.35925	10.82944	0.34572	6.04788	0	0.29707	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		4.30578	0.16038	0	0	0	0	0	0	0	0
Healthy	0.43749	0	0.11423	0.05964	0	0.03376	0.04242	0	0		1.12383	0	0.31964	0	0	0.11423	0.00061	0.04242	0.00252	0
Healthy	0.09323	0.00396	0.01542	0	0.20445	0.01978	0	0.02499	0		6.54934	13.90312	0.6049	0.35433	0.20445	0.01542	0.03129	0	0	0.02499
Healthy	0	0.27112	0.76407	0	0.2881	0.00961	0	0	0		15.66101	1.61447	27.9063	2.30415	0.2881	0.76407	1.34731	0	0.31638	0
Healthy	0	0	0	0	0.25558	0	0	0.18645	0		43.84315	2.4478	0.78074	2.63703	0.25558	0	0	0	0.2142	0.18645
Healthy	0.09307	0	0	0.49986	0.16083	0	0	0	0		0.9399	6.50566	0.11949	0	0.16083	0	0	0	0	0
Healthy	0	0.09454	0.299	0	0.45095	0	0	0	0		6.0343	6.99777	0.11929	0	0.45095	0.299	0	0	0	0
Healthy	1.60547	0	0.23297	0	0.09204	0.03581	0	0	0		32.68181	0	0.07508	0	0.09204	0.23297	0.08277	0	0.13173	0
Healthy	0	0	1.28671	6.1286	0	0	0	0	0		11.18063	0.50906	0	0	0	1.28671	0	0	0.60065	0
Healthy	0	0	0	0	0.06604	0.52921	0	0.071	0		4.35124	15.08267	0.36245	0	0.06604	0	0	0	0	0.071
Healthy	0.09818	0	0.03309	0	0	0	0	0	0		1.8155	14.47733	0.25283	5.89787	0	0.03309	0	0	0	0
Healthy	0.10716	0	0	0.01756	0.51228	0	0	0	0		3.31033	36.35443	1.07505	0	0.51228	0	0	0	0	0
Healthy	0.72001	3.55343	0.27483	0	0.84728	0.07498	0	0.42676	0.00073		34.61785	3.60918	5.2167	0	0.84728	0.27483	0.64406	0	0.00386	0.42676
Healthy	0.01743	0.02207	0.02419	0	0.23723	0	0	0.02922	0.00315		54.96934	1.80079	0.14901	0	0.23723	0.02419	0.01908	0	0.01405	0.02922
Healthy	0	0.04988	0.39103	0	0.06452	0.0314	0	0.00709	0		20.75108	1.75468	0.65766	1.64527	0.06452	0.39103	0.29812	0	0.59335	0.00709
Healthy	0	0.20831	0	0	0	0.3072	0	0	0		13.55648	6.36098	0.4766	4.95623	0	0	2.94243	0	0	0
Healthy	13.1923	0	0.07753	0	0.04954	0	0	0.00974	0		1.61862	5.53137	0.38391	0	0.04954	0.07753	0.04549	0	0	0.00974
Healthy	2.01818	0.03471	0.43518	0.80302	2.31551	0	0.1611	0	0		6.05667	5.19173	9.2609	0	2.31551	0.43518	0	0.1611	0.00282	0
Healthy	0	0.0334	0	0	0	0	0	0	0		63.67515	1.3483	0	0.33099	0	0	0	0	0	0
Healthy	0.03817	0.18472	0.84119	0	0.27622	0	0	0	0		15.88302	1.04185	2.43929	1.41234	0.27622	0.84119	0.02898	0	0.00398	0
Healthy	0.16289	0	0.00528	0	0	0	0	0.1381	0		0.7702	16.95285	2.56882	0	0	0.00528	0	0	0	0.1381
Healthy	0.03111	0	0.01092	0	0.02411	0	0	0	0		6.94567	33.53188	0.35294	0	0.02411	0.01092	0	0	0.00278	0
Healthy	0	0.45064	0	0	0.04917	0	0	0	0		5.06293	2.12562	0.22444	4.52767	0.04917	0	0	0	0	0
Healthy	0.14639	0.1529	0.6235	0	0.10263	0	0.26781	0	0		28.73826	2.46794	1.41622	0	0.10263	0.6235	0	0.26781	0.13799	0
Healthy	1.06555	0	0.34156	0	0.64819	0	0	0.01951	0		0.82049	2.42696	0.02442	9.01964	0.64819	0.34156	0	0	0	0.01951
Healthy	0.28402	0	0	0	1.90188	0	0	0	0		17.27238	3.44314	0.70442	0	1.90188	0	0	0	0	0
Healthy	0	0	0.41372	0	0	0	0	0	0		65.87162	0.58555	0	0	0	0.41372	0	0	0	0
Healthy	0	0	0	0	0.02511	0	0	0.05886	0		2.08998	15.05257	0	0.11694	0.02511	0	0	0	0	0.05886
Healthy	0	0	0	0	0	0	0	0	0		14.16528	0	0	1.48551	0	0	0	0	0	0
Healthy	0	0	0.03583	0	0	0	0.00451	0	0		8.27072	2.67616	0.05648	10.3765	0	0.03583	0	0.00451	0.03446	0
Healthy	0	0	0	0	0	0	0	0	0		1.32739	9.59672	3.52286	0	0	0	0	0	0	0
Healthy	20.6834	0.05471	1.7809	0	0.47577	0	0	0	0		5.06566	4.90628	20.95547	0	0.47577	1.7809	0	0	0	0
Healthy	0	4.99016	0.03083	0.19245	0.82614	0.03457	0.1521	0.08199	0		27.34738	0.4009	13.7757	0	0.82614	0.03083	0	0.1521	0.22496	0.08199
Healthy	0	0	0.05866	0	0.19859	0	0	0.02655	0		13.98577	7.20211	0.96473	0	0.19859	0.05866	0	0	0	0.02655
Healthy	0	0	0.0698	0	0.04907	0	0	0	0		24.0631	24.12623	0	0	0.04907	0.0698	0	0	0	0
Healthy	0	0	0	0	0.15957	0	0	0	0		27.48449	7.60927	1.56782	0	0.15957	0	0	0	0	0
Healthy	0	0.06142	0	0	0.39704	0.00247	0	0.01291	0		13.37072	6.74115	1.21806	0.09191	0.39704	0	0.01432	0	0	0.01291
Healthy	0.15504	0.03581	0.38988	0	1.00861	0.0372	0.03232	0.23772	0		6.46265	19.02068	3.4047	4.05055	1.00861	0.38988	0.01219	0.03232	0.05677	0.23772
Healthy	0.38987	0.07486	0.55076	0	0.71707	0	0	0.00994	0		0.60571	20.89645	1.16352	3.08138	0.71707	0.55076	0	0	0	0.00994
Healthy	0	0	0	0	0	0	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
Healthy	1.12578	0.00642	0.00512	0.06276	0	1.55929	0.00407	0.01982	0.02738		19.45555	0.00749	3.57184	1.19943	0	0.00512	0.09644	0.00407	0.16076	0.01982
Healthy	0	0.00464	0.77904	0	0	0	0	0	0		6.93683	2.20671	0.0242	0	0	0.77904	0	0	0	0
Healthy	0.64108	0.10861	0.09846	0	0	0	0	0	0		14.04673	7.68391	0	0	0	0.09846	0	0	0	0
Healthy	2.20922	0.87645	0.00238	0	0	0	0.25106	0.31421	0		36.59994	0.21353	4.05046	0	0	0.00238	0	0.25106	0.0211	0.31421
Healthy	0	0.01188	0.06491	0	0.08808	0	0	0.06744	0		18.6768	32.68979	0	0	0.08808	0.06491	0	0	0	0.06744
Healthy	0	0	0	0	4.43335	0	0	0	0		53.52788	0	2.04766	0	4.43335	0	0	0	0	0
Healthy	0.08118	0.04961	0.05921	0	0	0	0.14078	0	0		38.05593	0.80972	0	2.25998	0	0.05921	0.05196	0.14078	0	0
Healthy	34.1359	0.02324	0.0162	0.21058	1.94511	0.14194	0.12663	0.00107	0		6.36115	0	10.57853	0	1.94511	0.0162	0	0.12663	0	0.00107
Healthy	0.06349	0	0.04636	0	0	0	0	0	0		1.55749	14.70637	0.26094	5.97819	0	0.04636	0	0	0	0
Healthy	0	0.03822	0.33608	0	0.08364	0.09113	0	0	0		21.9319	0.32685	0.24372	7.40078	0.08364	0.33608	0.03009	0	0.13564	0
Healthy	0	0	0	0	0	0	0	0	0		17.3182	0.27472	0	0	0	0	0	0	0	0
Healthy	0.01798	0	0	0	0.06428	0	0	0.11478	0		7.84216	22.80949	0.15819	0	0.06428	0	0	0	0	0.11478
Healthy	16.8964	5.45463	0	0	0	0.21796	0	0	0.11364		13.35352	0.00716	23.20165	2.54266	0	0	2.65489	0	0.04182	0
Healthy	0	0.05352	0	0	0.08993	0.01172	0	0.19568	0		2.45133	20.57717	0	0.41575	0.08993	0	0.0414	0	0	0.19568
Healthy	0.15189	0.00438	0	0.04216	0.50491	0	0	0	0		3.27517	34.86761	1.09986	0	0.50491	0	0.00454	0	0	0
Healthy	0	1.5188	0.05069	0	0.97507	0	0.13556	0.24577	0		17.21332	3.87886	3.48084	0	0.97507	0.05069	0	0.13556	0	0.24577
Healthy	0.32147	0.01091	0	0	0	0	0	0	0		5.41167	16.15265	4.05144	2.88085	0	0	0	0	0	0
Healthy	7.12808	3.59735	0	0.35808	0	3.86181	29.92453	0	0		23.71519	0	0	0	0	0	1.23057	29.92453	0	0
Healthy	0.1197	0.65103	1.58635	0	0.10153	0.05344	0	0.17996	0		32.75538	2.41545	0.20729	0	0.10153	1.58635	0	0	0.2005	0.17996
Healthy	3.34255	0.00938	10.919	0.49208	0.19707	0	1.21296	0	0		7.58386	0	0	0	0.19707	10.919	0.05385	1.21296	0.05413	0
Healthy	0	0	0	0	0.03597	0.42182	0	0.08351	0		4.24627	13.23254	0.20792	0	0.03597	0	0	0	0	0.08351
Healthy	0.14355	0.04397	0	0	0.33245	0.00317	0	0.02239	0		8.3997	14.49528	1.48272	0	0.33245	0	0	0	0	0.02239
Healthy	0	0	3.08538	0	2.47695	0	0	0	0		24.15697	0	0	0	2.47695	3.08538	0	0	1.77812	0
Healthy	0	0	0	0	0	0	0	0	0		9.24888	0	0	0	0	0	0	0	0	0
Healthy	0	2.25199	0	0	0	1.29591	0	0	0		20.47784	2.58449	0.81976	0	0	0	2.00589	0	0.01458	0
Healthy	0.26276	0.02754	0	0	0	0.15605	0	0	0		1.93607	30.21863	0.00896	2.59163	0	0	0.23714	0	0	0
Healthy	0.08539	0	0.02466	0	0	0	0	0	0		6.97075	8.40869	0	4.31984	0	0.02466	0	0	0	0
Healthy	0.89547	0.02264	0.03925	0	0.05744	0	0.00627	0	0		12.21441	0.19656	0.07102	0	0.05744	0.03925	0	0.00627	0.09574	0
Healthy	0	0	0.71294	5.91716	3.16693	0	0	0	0		24.86266	0	0	0	3.16693	0.71294	0	0	0.32805	0
Healthy	0	0	0	0	0	0	0	0	0		41.42896	2.4199	0.23884	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.05281	0.0912	0	0.05768	0		6.07761	27.69983	0.17352	0	0.05281	0	0.05039	0	0	0.05768
Healthy	0	0	0	0	0.06081	0	0	0	0		0.10168	40.62055	2.35336	0	0.06081	0	0	0	0	0
Healthy	0.05816	0.50576	2.33088	0	1.88037	0.79374	0	0.096	0		24.82273	1.23038	7.55911	0	1.88037	2.33088	1.45459	0	3.00563	0.096
Healthy	0	0	0.16211	2.19539	0	0	0.09339	0	0		71.25252	0.70354	0.00415	0	0	0.16211	0	0.09339	0	0
Healthy	0.18506	0	0	0	0.2341	0	0	0.02329	0		14.45154	1.76659	0.53273	10.2359	0.2341	0	0	0	0	0.02329
Healthy	0	0.02167	0.07097	0	0	0	0	0.02177	0		6.38911	3.01014	0.00522	1.78082	0	0.07097	0	0	0.01374	0.02177
Healthy	2.89015	0.20013	0.02103	0	0.60156	0.11358	0	0	0		23.75074	0	3.06453	0.07772	0.60156	0.02103	0	0	0.44235	0
Healthy	1.65118	0	0.07097	0	0.51592	0.06494	0	0.02825	0		8.31313	14.44009	2.29847	0	0.51592	0.07097	0	0	0	0.02825
Healthy	0.21039	0.0135	0.00052	0	0	0.08465	6.67729	0.01197	0.01145		0.12272	0.64899	90.43881	0	0	0.00052	0.17285	6.67729	0	0.01197
Healthy	0	0.57766	0	0	0.04976	0	0	0	0		5.04008	2.31569	0.2579	4.77503	0.04976	0	0	0	0	0
Healthy	0.56952	0.06916	0	0	0.03478	0.13559	0	0	0		1.32419	15.89682	0.57724	0	0.03478	0	0.08951	0	0	0
Healthy	0.26265	5.65207	0.71517	0	0	0	0	0	0		43.20758	0.64282	0.19667	0	0	0.71517	1.04259	0	0	0
Healthy	0	0	0.41766	0	0.11357	0	0	0	0		34.29336	2.03309	1.67411	0.97369	0.11357	0.41766	0.45025	0	0.15181	0
Healthy	0.68164	4.25631	0.97193	0	3.93227	0	0	0.00428	0		17.62458	0.65386	4.29934	11.1482	3.93227	0.97193	0	0	0.05489	0.00428
Healthy	0	0.37018	1.26597	0	0.09911	0	0	0	0		11.55756	4.11483	0	0	0.09911	1.26597	0	0	0.05486	0
Healthy	0.13819	0.42998	1.24442	0.00373	0	0	0.04548	0.13782	0		5.79267	0.00043	0.70083	0	0	1.24442	0	0.04548	0.03542	0.13782
Healthy	0	0	0.43517	0	0.72749	0	0	0.05707	0		17.0652	3.39233	18.1815	0.64899	0.72749	0.43517	0.2193	0	0.05531	0.05707
Healthy	0	0.81377	0	0	0	0	0	0	0		44.24007	1.66159	11.6606	1.76947	0	0	0	0	0	0
Healthy	0	2.27089	0.01939	0	0	0.48056	0.03509	0.05986	0		32.09735	0.07961	10.37074	0.043	0	0.01939	0.03632	0.03509	0.69314	0.05986
Healthy	0	0	0	0	0.10103	0	0.00823	0	0		10.15593	8.08774	3.94396	0	0.10103	0	0	0.00823	0.02819	0
Healthy	0.18599	1.33874	0.14224	0.01324	0	0.03522	0	0.10848	0		18.01655	0.0307	5.87586	0	0	0.14224	0	0	0	0.10848
Healthy	0.02468	0.16507	0.92989	0	0.74484	0	0	0	0		6.71752	18.16255	2.99392	0	0.74484	0.92989	0.14588	0	0.09399	0
Healthy	0.08293	2.9345	0.03651	0.00638	3.27875	0.03941	0.02704	0.01837	0		36.77322	0.2078	1.94967	0	3.27875	0.03651	0.00765	0.02704	0	0.01837
Healthy	0.2024	0.13567	0	0	0	0.03132	0	0	0		4.731	16.11783	3.86564	7.65865	0	0	0	0	0	0
Healthy	0.51966	0	0.39765	0	1.25973	0	0	0	0		2.89423	0	0	0	1.25973	0.39765	0	0	0	0
Healthy	0	0	0.96926	0.93337	0	0	0	0	0		42.44446	0.56157	0	0	0	0.96926	0	0	0	0
Healthy	0.02214	0	0	0	1.63617	0	0	0.08767	0		12.72961	3.27815	0.34237	0	1.63617	0	0	0	0.05282	0.08767
Healthy	0.29681	0	0.09813	0	0.18667	1.09699	0	0	0		1.67378	0	0.33385	8.10322	0.18667	0.09813	0	0	0	0
Healthy	0	0.28125	0	0	2.42663	0	0	0	0		24.06938	0.90641	11.44745	12.7834	2.42663	0	0	0	0	0
Healthy	0.11684	0.36739	0.80095	0	1.26372	0	0	0.09166	0		1.2228	9.68227	1.23408	0.61383	1.26372	0.80095	0	0	0	0.09166
Healthy	0.01657	0.00659	0.01122	0	0	0.00086	0	0.00205	0		18.06686	3.51666	0	6.78965	0	0.01122	0	0	0.03771	0.00205
Healthy	0.17989	0.20558	0.02597	0	1.40941	0	0	0.41824	0.00656		6.29537	15.46869	12.56261	0	1.40941	0.02597	0	0	0	0.41824
Healthy	0.13909	0.22678	2.83494	1.39743	0.44937	0	0.2828	0	0		12.60878	0.04388	0.17035	0	0.44937	2.83494	0.05402	0.2828	0.02291	0
Healthy	0.01013	0.90812	0.00276	0	0.07986	0.02779	0	0	0		22.74829	4.67666	2.19281	0.00139	0.07986	0.00276	0.18527	0	0.38988	0
Healthy	0	0.08943	1.75278	0	0.34892	0.73136	0	0.09138	0		34.84461	0.99395	5.01757	5.64447	0.34892	1.75278	0.3364	0	1.1973	0.09138
Healthy	0	0	0.15014	0.9189	0.45688	0	0	0.05969	0		17.44517	5.31864	0.00476	0	0.45688	0.15014	0	0	0	0.05969
Healthy	0.0405	0.14492	1.52775	0	0.45027	0.17956	0	0.12861	0		20.50444	18.8599	2.50981	0	0.45027	1.52775	0.29165	0	0.44489	0.12861
Healthy	0.01778	0.64442	0	0	0	1.00162	0	0	0		19.63997	9.48938	0.88026	0	0	0	2.1511	0	0	0
Healthy	2.83683	0.17283	0.00481	0.08048	0	0.18608	0	0.00015	0.00501		15.48653	0	4.06043	0	0	0.00481	3.42434	0	0.78828	0.00015
Healthy	0.08528	0	0	0	0.1557	0	0	0	0		16.11202	1.29089	0.10926	0	0.1557	0	0	0	0	0
Healthy	0	0.02456	0.09396	0	3.07811	0	4.40602	0.18137	0		28.63707	2.89757	0.17604	0	3.07811	0.09396	0	4.40602	0	0.18137
Healthy	0.00095	1.75094	0	0	0.00061	0.09928	7.751	0	0.04404		0.00652	0	44.02895	0	0.00061	0	0.00044	7.751	2.32124	0
Healthy	0	0	0.13698	0.35525	0.10501	0	0.03014	0	0		26.15425	0.21386	0.09181	0	0.10501	0.13698	0	0.03014	0	0
Healthy	0	0	0	0	0	0	0	0	0		2.03508	2.44293	0	0.88788	0	0	0	0	0	0
Healthy	0	1.12902	0	0	0.11058	0.11056	0.09385	0.02393	0		21.71029	2.97604	2.32009	7.8661	0.11058	0	0.4149	0.09385	0.05366	0.02393
Healthy	0.04719	0.11284	0.05113	0.10355	0.61651	0	0	0	0		3.69108	14.20101	0.77612	0	0.61651	0.05113	0	0	0	0
Healthy	3.31039	0	0.27113	0	3.14663	0	0	0.0303	0		41.48752	0.02431	7.15964	0	3.14663	0.27113	0	0	0	0.0303
Healthy	13.2784	0.22115	0.20958	0.04997	0	1.14281	0.1913	0	0.01318		3.5514	0	53.68895	0	0	0.20958	0	0.1913	0.00107	0
Healthy	0	0.06014	4.1505	0	1.57943	0	0	0	0		6.44607	6.28093	4.10006	0	1.57943	4.1505	0	0	0.0398	0
Healthy	0	0	0.80942	0	0	0	0	0	0		16.43337	0.28107	0	3.74943	0	0.80942	0	0	0	0
Healthy	0	0.00207	0.15933	0	0	0	0	0	0		44.99545	1.98911	0	0	0	0.15933	0	0	0	0
Healthy	0	0.28563	0	0	0.84439	0	2.77925	0.04457	0		15.11769	7.3369	3.13693	11.6699	0.84439	0	0	2.77925	0	0.04457
Healthy	0.37948	0.09394	0	0	3.10707	0	0	0.03716	0		21.0963	4.45327	0.03233	0	3.10707	0	0	0	0	0.03716
Healthy	0.47618	0.36756	0.12792	0.03952	0	1.08428	0.01239	0.06253	0		4.43741	11.64701	4.21828	0	0	0.12792	0.00378	0.01239	0	0.06253
Healthy	0	0.03604	0.06249	0	0.05366	0	0	0.01197	0		11.48591	8.70886	0.67275	1.78806	0.05366	0.06249	0.00187	0	0	0.01197
Healthy	0	0.00981	0	0	1.76204	0	0	0.00556	0		7.46247	1.71957	0.7017	0.95402	1.76204	0	0	0	0	0.00556
Healthy	0	0.13445	0.06731	0.10203	0.66852	0	0	0	0		3.77322	13.69403	0.8753	0	0.66852	0.06731	0	0	0	0
Healthy	0	0.14994	0	0	0	0.24791	0	0	0		13.63746	7.06737	0.47257	4.52365	0	0	2.5774	0	0	0
Healthy	0	0	0	0	0.04024	0	0	0	0		3.57708	1.62831	2.23885	2.19395	0.04024	0	0	0	0	0
Healthy	0.52319	0.06108	0.0048	0	0.06166	0.14577	0	0	0		1.51089	17.64357	0.65907	0	0.06166	0.0048	0.13248	0	0	0
