group	Lachnospiraceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Erysipelotrichaceae	Peptostreptococcaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Acutalibacteraceae	Dialisteraceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	11.91696	0.09803	0	0	0	0.00254	0	0	0	0	45.86257	0.04359	0	0	0	0	0.38809	0.04609	0	0
Healthy	28.14546	0.6513	0	0	0.10779	0	0	0.04315	0	0	38.96143	4.73477	6.64189	0.18105	0	0	0	0	0	0
Healthy	20.27504	0.03125	0.27859	0.26395	0	0	0.1551	0.03226	0	0	20.94759	0.62418	0	0	0.27859	0.26395	0.00902	0	0	0
Healthy	1.00013	0	0.14886	0	0	0.56566	0	0	0	0	54.4671	0.97464	0	0.02876	0.14886	0	0.39467	1.64987	0	0
Healthy	0.6717	0.02956	0.05215	0	0	0	0.0243	0	0	0	53.70168	0.12658	0	0	0.05215	0	3.05171	0.00154	0	0.35714
Healthy	19.14931	0.0161	0	0	0	0	0	0	0	0	54.5035	0.00883	0	0	0	0	0.01881	0	0	0
Healthy	6.12314	0.29615	1.20806	0	0	0	0.00486	0	0.4103	0	33.53274	1.40431	0	0.1953	1.20806	0	0.1802	0.11107	0.4103	0
Healthy	23.11718	0.31688	0.06525	0	0	0	0	0.33346	0.01596	0	48.96534	5.29828	0	0	0.06525	0	0	0	0.01596	0
Healthy	2.7656	0.02025	0.06576	0	0	0	0	0	0	0	24.02211	0.13817	0	0	0.06576	0	1.1756	0.03259	0	0
Healthy	2.56661	0	0	0	0	0	0	0	0	0	36.38684	0	0	0	0	0	0.22674	0.05179	0	0
Healthy	2.54508	0	0	0	0	0	0	0	0	0	17.55872	1.21739	0.31288	0	0	0	0	0	0	0
Healthy	37.05151	0.56117	2.23707	1.78486	0	0.61175	11.72467	0.62159	0	0	19.20653	0.08778	0	1.04804	2.23707	1.78486	0	0	0	0
Healthy	21.07635	0.08341	0.03354	0	0	0	0.01058	0	0.12817	0	33.96172	0	0	0	0.03354	0	0.1671	0.14748	0.12817	0.04974
Healthy	20.93701	0.05612	0.021	0	0	0	0.04521	0	0.17511	0	34.33413	0	0	0	0.021	0	0.14851	0.14814	0.17511	0.0581
Healthy	2.18098	0	0.02368	0	0	0	0	0	0	0	31.31901	0.70106	9.44246	0	0.02368	0	0.04175	0.33399	0	0
Healthy	7.5361	0.47816	0	0.26823	0	0	0.07757	0	0	0	39.69588	1.82117	0	0	0	0.26823	0.07574	0	0	0
Healthy	3.34133	0	0.00925	0	0	0	0	0	0	0	45.83419	0.40013	0.23887	0	0.00925	0	0.00191	0	0	0
Healthy	15.7248	9.5205	0	0	0	0.12614	0.19375	0	0	0	30.36264	0	0	0	0	0	0.00369	0	0	0
Healthy	23.11447	0.58813	1.21596	0	0	0	0	0	0	0	6.18765	27.1605	0	0	1.21596	0	0	0	0	0
Healthy	2.78405	0	0	0	0	0	0	0	0	0	67.43067	0	10.1396	0	0	0	0	0	0	0
Healthy	21.6091	0.06844	0	0	0	0	0.02511	0	0.13351	0	36.04502	0	0	0	0	0	0.14699	0.20481	0.13351	0.04371
Healthy	3.97071	0.09177	0	0	0	0	0.02595	0	0	0	73.39272	0.14612	0	0	0	0	0.99271	0.10238	0	0
Healthy	18.07872	0.06962	0.21112	0	0	0	0	0.20544	0	0	49.43761	6.81986	0	0	0.21112	0	0.07683	0.01272	0	0.02128
Healthy	0.41292	0	0.03176	0	0	0	0.00781	0	0.09891	0	17.27951	2.11855	0	0	0.03176	0	0.10028	0.97352	0.09891	0.04795
Healthy	2.80028	0	0	0.29827	0	0	0	0	0	0	60.56874	0.54528	0	0.54418	0	0.29827	0.52412	0.06167	0	0.09757
Healthy	0.61733	0.08386	0.74854	0.06687	0	0	0.52419	0	0.01712	0	15.57342	2.16454	3.0011	0	0.74854	0.06687	1.18914	0.65801	0.01712	0.1186
Healthy	36.3664	0.30885	0	0	0.00431	0.16383	0.05298	0	0	0	32.11202	0.0956	9.76822	0	0	0	0.06997	0.06499	0	0.14676
Healthy	15.4323	0.01933	0	1.68323	0	0	0	0	0	0	49.67118	2.43968	0	0.24888	0	1.68323	0.349	0.05635	0	0.07789
Healthy	68.2424	0	0	0	0	0	0	0	0	0	25.9085	0	0	0	0	0	0	0	0	0
Healthy	4.86264	0.14173	0	0	0	0	0.00557	0	0	0	33.87007	0.89045	7.59676	0.94585	0	0	0.10847	0.37818	0	0.01692
Healthy	15.08881	0.27774	0.59238	1.61096	0.01273	0	0.03077	0.14257	0.11059	0.00254	30.08328	4.9968	8.38445	0	0.59238	1.61096	0.03022	0.24869	0.11059	0
Healthy	2.09841	0	0	0	0	0	0	0	0	0	68.11255	0	9.72934	0	0	0	0.01544	0	0	0
Healthy	14.92776	0.04004	0.07111	0	0	0	0.02119	0	0.09316	0	33.33667	4.0799	0	0	0.07111	0	0.03822	0.24608	0.09316	0.25881
Healthy	15.56181	0.03766	0	0	0	0	0.00749	0	0	0	44.03638	4.31238	0	0	0	0	0.04348	0	0	0
Healthy	33.07218	0.02304	0.43663	3.84463	0	0	1.48201	0.0005	0.05093	0	12.48912	0.79422	0	0	0.43663	3.84463	0.07485	0	0.05093	0
Healthy	7.50789	0.36114	0	0.26043	0	0	0.06644	0	0	0	39.92659	1.78843	0	0	0	0.26043	0.07427	0	0	0
Healthy	22.98317	0	0.52109	0	0	0	0.18432	0.02075	0.08224	0	43.38906	0.01163	0	0	0.52109	0	0.25416	0	0.08224	0
Healthy	43.47845	0	0	0.13631	0	5.00368	2.67906	0	0	0	11.16546	3.4248	0	0.64383	0	0.13631	0.08516	0	0	0
Healthy	10.37783	0	0.00539	0	0	0	0.06627	0.15627	0	0	37.63439	1.48462	0	0	0.00539	0	0.01018	0	0	0.01339
Healthy	6.07036	0.11943	2.6665	0	0.0243	0	0.13293	0	0.38385	0	67.62067	0.93529	0	0	2.6665	0	0.01223	0.01841	0.38385	0.03414
Healthy	1.0229	0	1.31779	0	0	0	0.13948	0	0.18212	0	9.33896	2.02356	2.79994	0	1.31779	0	0.07368	0.71462	0.18212	0
Healthy	3.04903	0	0.04025	0	0	0	0.00218	0.0079	0	0	56.6958	0.90885	0	0	0.04025	0	0.0259	0.01487	0	0
Healthy	44.59993	1.56746	0.12091	2.27477	0.05484	0.38321	2.25374	0	0	0	22.94305	0	0	0	0.12091	2.27477	0.19916	0	0	0
Healthy	22.89878	0.69865	0	0	0.08794	0	0.02658	0	0.14055	0.00028	36.23442	5.42004	0	0	0	0	0.09198	0.00464	0.14055	0
Healthy	21.86949	0.3917	0.26266	2.65359	0	0	6.99111	0	0.01051	0	18.20168	7.63528	0	0.68638	0.26266	2.65359	0.12776	0.08871	0.01051	0.10676
Healthy	3.03262	0.19158	0.06391	0	0.15323	0	0.17487	0.01532	0.01374	0	83.96892	0	0.00148	0	0.06391	0	0	0	0.01374	0.21309
Healthy	35.57277	0.18325	0	0	0	0	0.04409	0	0.19543	0	27.7436	8.02456	0.00053	0	0	0	0.08736	0.00376	0.19543	0
Healthy	11.06907	0.39844	0.10602	3.62986	0	0	1.27333	0.06537	0	0	58.79164	0.434	0	0	0.10602	3.62986	0.03703	0.0186	0	0.0266
Healthy	7.85057	0	0	0	0.00784	0	0.02267	0.0115	0.04102	0	53.73783	6.68668	12.7095	0	0	0	0.05251	0	0.04102	0.18224
Healthy	32.19017	0	0	0	0	1.01754	0.67306	0.09801	0	0	33.08923	0.03698	0	0.65232	0	0	0	0	0	0
Healthy	29.09286	0.15997	0.0029	0.94659	0	0.00257	0.134	0	0	0	43.91144	0.01799	0	0	0.0029	0.94659	0	0	0	0
Healthy	0.94561	0	0.1261	0	0	0.52483	0	0	0	0	55.33976	0.97459	0	0.01411	0.1261	0	0.33968	1.42888	0	0
Healthy	31.45204	0.00526	0.24638	0	0.02227	0	0.63958	0.03777	0	0	10.64215	0.88743	0	0.58046	0.24638	0	0.22575	0.1026	0	0.05045
Healthy	26.45028	0.8535	1.21051	5.59783	0	1.69259	7.85353	2.2151	0	0.25219	13.31218	16.6394	0	3.28183	1.21051	5.59783	0	0.02758	0	0
Healthy	5.21396	0.43095	0.02509	0	0	0	0	0	0	0	55.43567	0	4.82061	0	0.02509	0	0.13308	0	0	0
Healthy	5.93984	0.23069	1.35987	0	0	0	0.02318	0	0.38532	0.00164	33.01461	1.34242	0	0.20356	1.35987	0	0.19114	0.08565	0.38532	0
Healthy	16.30264	0.00191	0.34311	0	0	0	1.27484	0	0.0399	0	42.16814	3.2217	0	0.07783	0.34311	0	0.12661	0	0.0399	0.04037
Healthy	49.96242	4.45262	2.10498	0.32028	0	2.81525	10.1207	1.24703	0	0.00719	9.77201	0.66312	0	0.0354	2.10498	0.32028	0	0	0	0
Healthy	0.79012	0	0.06188	0	0	0	0	0	0.08275	0	17.10681	2.05326	0	0	0.06188	0	0.08693	0.8116	0.08275	0.06669
Healthy	4.16175	0.01432	0	1.28601	0	0	0.02979	0.03032	0	0	82.22619	0	0	0	0	1.28601	0	0.04785	0	0
Healthy	23.46814	0.01773	1.08668	0	0.17341	0	0	0	0.15487	0	19.50668	0	3.75918	0	1.08668	0	1.11845	0.00501	0.15487	0.02577
Healthy	48.04604	0.01997	0	0	0	0	0	0	0	0	25.46438	0	0	0	0	0	0.04499	0	0	0.0773
Healthy	26.19694	0.37943	1.80325	0.27572	0	0	0	0	0	0	9.00066	6.1875	12.1143	0	1.80325	0.27572	0	0	0	0
Healthy	16.14362	0.08935	0.01862	3.9126	0	0.27432	0.46132	0.37331	0	0	27.91769	1.88646	0	0	0.01862	3.9126	0.5318	0.13867	0	0.14738
Healthy	5.01792	0	0.58449	0.07944	0	0.07512	0.13173	0	0	0	60.1543	0	0	0.09233	0.58449	0.07944	0.14007	1.5463	0	0
Healthy	33.39352	2.60608	0	0	0	0	0	0	0	0	28.13826	1.86635	0	6.53455	0	0	0	0	0	0.17064
Healthy	42.68353	0.00661	0.05074	0	0	0	0.18382	0.05455	0	0	13.21006	0.78253	0	0	0.05074	0	0.16955	0.04588	0	0
Healthy	52.38186	0.87776	0.10742	3.90432	0	0	0.01604	0	0	0	21.16436	0.82341	0	0	0.10742	3.90432	0	0	0	0
Healthy	1.82898	0.00317	0.23506	0	0	0	0.08464	0	0	0	74.41827	0.33726	8.17773	0	0.23506	0	0.58605	0.01028	0	0
Healthy	22.67106	0.17678	0	0	0	0.22449	0.00342	0.01811	0.01832	0	21.70593	2.26016	1.88514	6.73	0	0	0.24916	0.08692	0.01832	0
Healthy	3.35925	0	0	0	0	0	0.29707	0	0	0	55.1086	0.52929	6.04788	0	0	0	1.80978	0	0	0
Healthy	4.30578	0	0	0	0	0	0	0	0	0	6.3349	0.57861	0	0	0	0	0	0	0	0
Healthy	1.12383	0	0	0	0.04242	0.05964	0.11423	0.00252	0	0	85.6583	0	0	0	0	0	0.33015	0	0	0
Healthy	6.54934	0.00396	0.20445	0	0	0	0.01542	0	0.02499	0	32.47777	0.6431	0.35433	0.20474	0.20445	0	0.15407	0.18817	0.02499	0.33767
Healthy	15.66101	0.27112	0.2881	0	0	0	0.76407	0.31638	0	0	32.47188	1.64954	2.30415	0	0.2881	0	0	0	0	0
Healthy	43.84315	0	0.25558	0	0	0	0	0.2142	0.18645	0	28.08502	4.13164	2.63703	0	0.25558	0	0.01822	0	0.18645	0.01214
Healthy	0.9399	0	0.16083	0	0	0.49986	0	0	0	0	55.04454	0.93193	0	0.01774	0.16083	0	0.35967	1.68099	0	0
Healthy	6.0343	0.09454	0.45095	2.43258	0	0	0.299	0	0	0	20.0625	4.81267	0	1.96453	0.45095	2.43258	3.10671	0.65119	0	0
Healthy	32.68181	0	0.09204	0.02727	0	0	0.23297	0.13173	0	0	24.59294	10.3071	0	0	0.09204	0.02727	0.25817	0	0	0
Healthy	11.18063	0	0	0	0	6.1286	1.28671	0.60065	0	0	43.49701	10.9391	0	3.37489	0	0	0	0	0	0
Healthy	4.35124	0	0.06604	0	0	0	0	0	0.071	0	29.26204	0.13739	0	0	0.06604	0	0	0.3514	0.071	0
Healthy	1.8155	0	0	0	0	0	0.03309	0	0	0	53.54084	0.19041	5.89787	0	0	0	0.00443	0	0	0
Healthy	3.31033	0	0.51228	0	0	0.01756	0	0	0	0	37.81805	1.19812	0	0	0.51228	0	0	0.06719	0	0
Healthy	34.61785	3.55343	0.84728	0	0	0	0.27483	0.00386	0.42676	0.00073	4.56143	3.48961	0	0	0.84728	0	0.3298	0.01561	0.42676	0
Healthy	54.96934	0.02207	0.23723	0	0	0	0.02419	0.01405	0.02922	0.00315	27.84837	0.00843	0	0	0.23723	0	0.06842	0.09352	0.02922	0
D003924	19.31047	1.70244	1.28873	0.1538	0.9988	0.91583	0.03098	0.00708	0.00776	0.00967	0.34547	24.08002	39.6947	0	1.28873	0.1538	0.12952	0.00086	0.00776	0
Healthy	20.75108	0.04988	0.06452	0	0	0	0.39103	0.59335	0.00709	0	43.00609	3.06533	1.64527	0	0.06452	0	0	0	0.00709	0
Healthy	13.55648	0.20831	0	0	0	0	0	0	0	0	54.09768	0	4.95623	0	0	0	0.13021	0.00794	0	0
Healthy	1.61862	0	0.04954	0	0	0	0.07753	0	0.00974	0	50.55905	0.19836	0	0	0.04954	0	0.19913	0.06136	0.00974	0
Healthy	6.05667	0.03471	2.31551	0	0.1611	0.80302	0.43518	0.00282	0	0	9.06224	0.37831	0	33.7754	2.31551	0	0	0.33247	0	0
Healthy	63.67515	0.0334	0	0	0	0	0	0	0	0	23.65013	0	0.33099	0.29473	0	0	0	0	0	0
Healthy	15.88302	0.18472	0.27622	0.45049	0	0	0.84119	0.00398	0	0	18.67513	5.47599	1.41234	21.0891	0.27622	0.45049	0.05415	0	0	0.00832
Healthy	0.7702	0	0	0	0	0	0.00528	0	0.1381	0	13.27304	2.25169	0	0	0	0	0.22228	1.65896	0.1381	0.00408
Healthy	6.94567	0	0.02411	0	0	0	0.01092	0.00278	0	0	9.53419	4.17325	0	0	0.02411	0	0.07177	0.017	0	0
Healthy	5.06293	0.45064	0.04917	0	0	0	0	0	0	0	56.10184	0	4.52767	0	0.04917	0	0.13362	0	0	0
Healthy	28.73826	0.1529	0.10263	1.67791	0.26781	0	0.6235	0.13799	0	0	8.86924	9.59689	0	0.86242	0.10263	1.67791	0	0	0	0
Healthy	0.82049	0	0.64819	0	0	0	0.34156	0	0.01951	0	50.30722	0.57157	9.01964	0	0.64819	0	2.29827	0.13363	0.01951	0
Healthy	17.27238	0	1.90188	0	0	0	0	0	0	0	28.6365	0	0	0	1.90188	0	0	0.02269	0	0.73389
Healthy	65.87162	0	0	0	0	0	0.41372	0	0	0	21.37093	0.11494	0	0	0	0	0	0	0	0
Healthy	2.08998	0	0.02511	0	0	0	0	0	0.05886	0	53.01369	0.57758	0.11694	0	0.02511	0	0	0	0.05886	0
Healthy	14.16528	0	0	0	0	0	0	0	0	0	52.13002	2.34553	1.48551	0	0	0	0	0	0	0
Healthy	8.27072	0	0	0	0.00451	0	0.03583	0.03446	0	0	59.74461	6.93199	10.3765	0	0	0	0.00757	0	0	0.13948
Healthy	1.32739	0	0	0	0	0	0	0	0	0	56.25803	1.31791	0	0.64288	0	0	0.02935	0.38168	0	0.09381
Healthy	5.06566	0.05471	0.47577	1.48207	0	0	1.7809	0	0	0	8.86896	0	0	0.15967	0.47577	1.48207	0	0	0	0
Healthy	27.34738	4.99016	0.82614	0	0.1521	0.19245	0.03083	0.22496	0.08199	0	7.87454	25.70062	0	1.26732	0.82614	0	0.00453	0	0.08199	0
Healthy	13.98577	0	0.19859	0	0	0	0.05866	0	0.02655	0	52.4684	0	0	0	0.19859	0	0.06422	0.12192	0.02655	0
Healthy	24.0631	0	0.04907	0	0	0	0.0698	0	0	0	31.7208	0.23332	0	0	0.04907	0	0.24901	0.36368	0	0.10175
Healthy	27.48449	0	0.15957	0.03543	0	0	0	0	0	0	25.76648	3.65226	0	0	0.15957	0.03543	0.05698	0	0	0
Healthy	13.37072	0.06142	0.39704	0.04257	0	0	0	0	0.01291	0	42.9249	0.01783	0.09191	0.02199	0.39704	0.04257	0.04283	0.38003	0.01291	0
Healthy	6.46265	0.03581	1.00861	0.00389	0.03232	0	0.38988	0.05677	0.23772	0	50.84492	0.15417	4.05055	0	1.00861	0.00389	0.00871	0.01217	0.23772	0
Healthy	0.60571	0.07486	0.71707	0.09795	0	0	0.55076	0	0.00994	0	15.54811	2.11158	3.08138	0	0.71707	0.09795	1.17894	0.68442	0.00994	0.13363
Healthy	76.0443	0	0	0	0	0	0	0	0	0	8.96652	0	0	0	0	0	0	0	0	0
Healthy	19.45555	0.00642	0	0	0.00407	0.06276	0.00512	0.16076	0.01982	0.02738	19.51141	0.02693	1.19943	0	0	0	0.01476	0	0.01982	0
Healthy	6.93683	0.00464	0	0	0	0	0.77904	0	0	0	27.07227	5.93273	0	0	0	0	0	0	0	0.42725
Healthy	14.04673	0.10861	0	0	0	0	0.09846	0	0	0	42.33509	0.80139	0	0	0	0	0.07871	0.1571	0	0
Healthy	36.59994	0.87645	0	0	0.25106	0	0.00238	0.0211	0.31421	0	0.41639	31.34502	0	0	0	0	0	0.00223	0.31421	0
Healthy	18.6768	0.01188	0.08808	0	0	0	0.06491	0	0.06744	0	19.39074	0.32924	0	0	0.08808	0	2.77931	0.44208	0.06744	0.06587
Healthy	53.52788	0	4.43335	7.31724	0	0	0	0	0	0	10.96157	0	0	0	4.43335	7.31724	0	0	0	0
Healthy	38.05593	0.04961	0	0.12693	0.14078	0	0.05921	0	0	0	14.48059	5.58772	2.25998	0.17103	0	0.12693	0	0	0	0.01379
Healthy	6.36115	0.02324	1.94511	0	0.12663	0.21058	0.0162	0	0.00107	0	42.0632	0	0	0	1.94511	0	0	0.01384	0.00107	0
Healthy	1.55749	0	0	0	0	0	0.04636	0	0	0	53.53506	0.15842	5.97819	0	0	0	0.02791	0	0	0
Healthy	21.9319	0.03822	0.08364	0	0	0	0.33608	0.13564	0	0	45.11053	0	7.40078	0	0.08364	0	0.00341	0	0	0.06039
Healthy	17.3182	0	0	0	0	0	0	0	0	0	36.26109	2.66024	0	0	0	0	0	0	0	0.2005
Healthy	7.84216	0	0.06428	0	0	0	0	0	0.11478	0	11.94407	0.11711	0	0	0.06428	0	0	0.31247	0.11478	0
Healthy	13.35352	5.45463	0	0	0	0	0	0.04182	0	0.11364	1.32182	0	2.54266	0	0	0	0	0	0	0
Healthy	2.45133	0.05352	0.08993	0	0	0	0	0	0.19568	0	40.6563	0.27763	0.41575	0	0.08993	0	0	0.04428	0.19568	0
Healthy	3.27517	0.00438	0.50491	0	0	0.04216	0	0	0	0	35.86956	1.18423	0	0	0.50491	0	0	0.05116	0	0
Healthy	17.21332	1.5188	0.97507	0	0.13556	0	0.05069	0	0.24577	0	20.53686	5.76254	0	0	0.97507	0	0.09667	0.01639	0.24577	0
Healthy	5.41167	0.01091	0	0	0	0	0	0	0	0	46.06736	1.06802	2.88085	0.05175	0	0	0.01499	0.10246	0	0.01713
Healthy	23.71519	3.59735	0	0	29.92453	0.35808	0	0	0	0	5.13851	3.73209	0	0	0	0	0	0	0	0.05922
Healthy	32.75538	0.65103	0.10153	0	0	0	1.58635	0.2005	0.17996	0	20.88549	2.27913	0	0.01332	0.10153	0	0.05457	0.00588	0.17996	0.00106
Healthy	7.58386	0.00938	0.19707	7.08862	1.21296	0.49208	10.919	0.05413	0	0	40.16562	0.19981	0	0.1007	0.19707	7.08862	0.00551	0.03857	0	0
Healthy	4.24627	0	0.03597	0	0	0	0	0	0.08351	0	34.06813	0.17888	0	0	0.03597	0	0	0.38783	0.08351	0
Healthy	8.3997	0.04397	0.33245	0	0	0	0	0	0.02239	0	45.63097	0.60929	0	0.01265	0.33245	0	0.12766	0.09241	0.02239	0
Healthy	24.15697	0	2.47695	4.61632	0	0	3.08538	1.77812	0	0	2.11984	3.5281	0	23.1476	2.47695	4.61632	0	0	0	0
Healthy	9.24888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	20.47784	2.25199	0	0	0	0	0	0.01458	0	0	28.70973	2.0723	0	2.2348	0	0	0	0	0	0.22889
Healthy	1.93607	0.02754	0	0	0	0	0	0	0	0	34.70564	2.04145	2.59163	0	0	0	0	0.03855	0	0
Healthy	6.97075	0	0	0	0	0	0.02466	0	0	0	54.31477	0.00353	4.31984	0	0	0	0.11188	0.11194	0	0
Healthy	12.21441	0.02264	0.05744	0	0.00627	0	0.03925	0.09574	0	0	36.28102	4.65516	0	0	0.05744	0	0.12462	0.02823	0	0.17811
Healthy	24.86266	0	3.16693	8.10433	0	5.91716	0.71294	0.32805	0	0	3.52148	1.24484	0	6.37433	3.16693	8.10433	0	0	0	0
Healthy	41.42896	0	0	3.58224	0	0	0	0	0	0	23.2267	6.62134	0	0.17672	0	3.58224	0	0	0	0
Healthy	6.07761	0	0.05281	0	0	0	0	0	0.05768	0	8.29743	0.21589	0	0	0.05281	0	0	0.54332	0.05768	0
Healthy	0.10168	0	0.06081	0	0	0	0	0	0	0	31.93653	0.12014	0	0	0.06081	0	0.08153	0.00456	0	0
Healthy	24.82273	0.50576	1.88037	0	0	0	2.33088	3.00563	0.096	0	1.71192	6.14701	0	17.9335	1.88037	0	0.00614	0	0.096	0
Healthy	71.25252	0	0	0.5885	0.09339	2.19539	0.16211	0	0	0	9.13973	1.57552	0	0.35644	0	0.5885	0	0	0	0.00337
Healthy	14.45154	0	0.2341	0.27574	0	0	0	0	0.02329	0	57.27179	0.06342	10.2359	0	0.2341	0.27574	0.04539	0.03807	0.02329	0
Healthy	6.38911	0.02167	0	0	0	0	0.07097	0.01374	0.02177	0	71.62978	0.00233	1.78082	0	0	0	0.05339	0.03219	0.02177	0
Healthy	23.75074	0.20013	0.60156	0	0	0	0.02103	0.44235	0	0	31.07209	8.81265	0.07772	1.55278	0.60156	0	0.02122	0.03549	0	0
Healthy	8.31313	0	0.51592	0	0	0	0.07097	0	0.02825	0	23.9819	0.76696	0	0.06782	0.51592	0	0.23443	0.14487	0.02825	1.57863
Healthy	0.12272	0.0135	0	0	6.67729	0	0.00052	0	0.01197	0.01145	0	0	0	0	0	0	0.00469	0	0.01197	0
Healthy	5.04008	0.57766	0.04976	0	0	0	0	0	0	0	55.63254	0	4.77503	0	0.04976	0	0.12108	0	0	0
Healthy	1.32419	0.06916	0.03478	0	0	0	0	0	0	0	56.10866	0	0	0	0.03478	0	1.60257	0	0	0.38759
Healthy	43.20758	5.65207	0	0	0	0	0.71517	0	0	0	13.96085	4.22785	0	0	0	0	0	0	0	0
Healthy	34.29336	0	0.11357	0	0	0	0.41766	0.15181	0	0	34.67326	3.42082	0.97369	0	0.11357	0	0	0	0	0
Healthy	17.62458	4.25631	3.93227	0	0	0	0.97193	0.05489	0.00428	0	15.18467	22.06787	11.1482	0	3.93227	0	0	0.06883	0.00428	0
Healthy	11.55756	0.37018	0.09911	3.68487	0	0	1.26597	0.05486	0	0	58.43023	0.44518	0	0	0.09911	3.68487	0.048	0.01429	0	0.03088
Healthy	5.79267	0.42998	0	0	0.04548	0.00373	1.24442	0.03542	0.13782	0	70.0762	0.0419	0	0	0	0	3.70318	0	0.13782	0
Healthy	17.0652	0	0.72749	0	0	0	0.43517	0.05531	0.05707	0	39.83802	1.46077	0.64899	0	0.72749	0	0	0	0.05707	0
Healthy	44.24007	0.81377	0	0	0	0	0	0	0	0	8.09842	25.3458	1.76947	0	0	0	0	0	0	0
Healthy	32.09735	2.27089	0	0	0.03509	0	0.01939	0.69314	0.05986	0	14.22919	17.7746	0.043	0	0	0	0.10424	0	0.05986	0
Healthy	10.15593	0	0.10103	0	0.00823	0	0	0.02819	0	0	34.46008	0.67196	0	0	0.10103	0	0	0.07263	0	0
Healthy	18.01655	1.33874	0	0	0	0.01324	0.14224	0	0.10848	0	28.65026	1.37441	0	0	0	0	1.99116	0.00738	0.10848	0
Healthy	6.71752	0.16507	0.74484	0	0	0	0.92989	0.09399	0	0	28.50666	2.10389	0	1.3897	0.74484	0	0.05237	0.04138	0	0
Healthy	36.77322	2.9345	3.27875	0	0.02704	0.00638	0.03651	0	0.01837	0	23.50261	5.02903	0	0	3.27875	0	0.2531	0	0.01837	0
Healthy	4.731	0.13567	0	0	0	0	0	0	0	0	32.57086	0.95273	7.65865	0.95499	0	0	0.08291	0.35323	0	0.03325
Healthy	2.89423	0	1.25973	21.9733	0	0	0.39765	0	0	0	10.08932	0.77399	0	1.61728	1.25973	21.9733	0	0	0	0
Healthy	42.44446	0	0	1.82274	0	0.93337	0.96926	0	0	0	34.76398	3.51893	0	0	0	1.82274	0	0	0	0.48708
Healthy	12.72961	0	1.63617	0	0	0	0	0.05282	0.08767	0	37.64253	0	0	0	1.63617	0	0	0.15329	0.08767	4.64083
Healthy	1.67378	0	0.18667	0	0	0	0.09813	0	0	0	73.95765	0.27044	8.10322	0	0.18667	0	0.64559	0.00787	0	0
Healthy	24.06938	0.28125	2.42663	0.34905	0	0	0	0	0	0	8.54176	6.47389	12.7834	0	2.42663	0.34905	0	0	0	0
Healthy	1.2228	0.36739	1.26372	0.00178	0	0	0.80095	0	0.09166	0	10.63498	5.31461	0.61383	0	1.26372	0.00178	0.62829	0.69413	0.09166	0.03961
Healthy	18.06686	0.00659	0	0	0	0	0.01122	0.03771	0.00205	0	48.62868	0.20723	6.78965	0.02102	0	0	0.23901	0	0.00205	0
Healthy	6.29537	0.20558	1.40941	0	0	0	0.02597	0	0.41824	0.00656	33.82741	1.36725	0	0.22386	1.40941	0	0.16183	0.14138	0.41824	0
Healthy	12.60878	0.22678	0.44937	3.47911	0.2828	1.39743	2.83494	0.02291	0	0	61.78023	1.13568	0	0.0878	0.44937	3.47911	0	0.0212	0	0
Healthy	22.74829	0.90812	0.07986	0	0	0	0.00276	0.38988	0	0	35.99866	6.69577	0.00139	0	0.07986	0	0.0138	0.04873	0	0
Healthy	34.84461	0.08943	0.34892	0	0	0	1.75278	1.1973	0.09138	0	23.93443	5.01446	5.64447	0	0.34892	0	0	0	0.09138	0
Healthy	17.44517	0	0.45688	0	0	0.9189	0.15014	0	0.05969	0	18.81638	0.05165	0	1.87428	0.45688	0	0.04635	0.24328	0.05969	0.14599
Healthy	20.50444	0.14492	0.45027	0	0	0	1.52775	0.44489	0.12861	0	22.6204	0.3502	0	5.5018	0.45027	0	0	0.0293	0.12861	0
Healthy	19.63997	0.64442	0	3.38076	0	0	0	0	0	0	34.27151	0.66056	0	0	0	3.38076	0.01742	0	0	0
Healthy	15.48653	0.17283	0	0	0	0.08048	0.00481	0.78828	0.00015	0.00501	52.51696	0	0	0	0	0	0.14989	0	0.00015	0
Healthy	16.11202	0	0.1557	0	0	0	0	0	0	0	52.1629	0.01034	0	0	0.1557	0	0.09147	0.04218	0	0
Healthy	28.63707	0.02456	3.07811	0	4.40602	0	0.09396	0	0.18137	0	10.08535	0	0	9.90092	3.07811	0	0	0	0.18137	0
Healthy	0.00652	1.75094	0.00061	0	7.751	0	0	2.32124	0	0.04404	0.00043	0	0	0	0.00061	0	0	0	0	0
Healthy	26.15425	0	0.10501	0.31573	0.03014	0.35525	0.13698	0	0	0	61.00124	0.55376	0	0.04649	0.10501	0.31573	0	0.04003	0	0.02404
Healthy	2.03508	0	0	0	0	0	0	0	0	0	82.87996	0.03527	0.88788	0	0	0	0.04955	0	0	0
Healthy	21.71029	1.12902	0.11058	0	0.09385	0	0	0.05366	0.02393	0	30.05662	4.00083	7.8661	0.10475	0.11058	0	0.00501	0.08237	0.02393	0
