group	Alistipes	Prevotella	Phascolarctobacterium	Phytobacter	Parasutterella	Alistipes_A	Paraprevotella	Bilophila	Coprobacter	Eggerthella	Bacteroides	Parabacteroides	Mediterraneibacter	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella	Holdemania
Healthy	10.13398	0	0	0	0	0.22823	0	0	0	0	10.05138	8.28345	0.16438	0	1.73745	0.3819	0.22823	0	0	0
Healthy	4.48754	32.76089	0	0.06423	0.0309	2.1931	1.1978	1.64243	0	0	17.40436	5.39618	0.24747	0	1.21867	0.32776	2.1931	0.13852	0.0309	0
Healthy	0	39.55514	0.46187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	23.126	0	0	0.01875	0.00818	0.00842	0	0	0	0	10.83698	15.90459	1.59078	0	0.09995	0	0.00842	0.01549	0.00818	0
Healthy	19.35007	0	0	0.0348	0.0173	0.01811	4.10978	0.0648	0	0	10.72421	4.64832	0.05475	0	0.80985	0.01331	0.01811	0	0.0173	0
Healthy	9.65528	0	0	0	0	0.01668	0	0	0	0	22.37697	2.76481	0.08058	0.2264	1.64459	0.25303	0.01668	0	0	0
Healthy	6.80177	0	0	0.10318	0.22153	0.33294	0	0.03382	0	0	50.57146	2.35958	0.39809	0	0.70482	0.06527	0.33294	0.28139	0.22153	0.10005
Healthy	0.04203	0	0	0.00614	0	0	0	0.00339	0.00651	0.00128	2.88076	1.95023	0.00084	1.55291	0	0.04242	0	0	0	0.00229
Healthy	11.38816	0	0	0	0.16446	0.14441	0	0	0	0	29.56681	1.4957	0.37596	0	0	0.04558	0.14441	0.49893	0.16446	0
Healthy	1.49861	0	0	0.35078	0.1169	0.03321	0	0.10717	0	0	70.2404	8.64514	1.26924	0	0	0.57604	0.03321	0.18849	0.1169	0.0425
Healthy	2.67202	9.06173	1.33429	3.84002	0	0	0	0	0	0	2.61329	1.1915	0.1337	0	0	0	0	0	0	0
Healthy	17.23457	0	0	0	0.01095	0	0	0	0	0	21.86948	11.58923	0.90203	0	1.22724	0	0	0	0.01095	0
Healthy	6.82442	0	0	0.07982	0.00154	0.31475	0	0.004	0	0.00015	5.89656	0.01918	0.16282	0.20028	0.82319	0.18873	0.31475	0.03212	0.00154	0.01843
Healthy	16.78135	0	0	0	0.01322	0	0	0	0	0	21.10701	11.84885	0.42301	0	1.27246	0	0	0	0.01322	0
Healthy	1.23185	0	0	10.5558	0.0092	0	0	0.08001	0	0.01157	8.61965	2.89217	0.64033	0	0	0.06344	0	0.04356	0.0092	0.05496
Healthy	0	67.8721	0	4.03448	0	0	0	0	0	0	15.53154	0	0	0	0	0.0778	0	0	0	0
Healthy	8.19907	0.03159	0	0.11081	0	0	0	0.04717	0.68989	0	18.60614	1.82739	0.39403	1.79857	0	0.02115	0	0	0	0.03112
Healthy	0.38558	0	0	0.11602	0	0	0	0	0.98441	0	16.1631	17.23046	1.03419	0.02136	0	0	0	0	0	0
Healthy	5.7137	1.74759	0	0.64566	0.01067	0	0	0.00391	0	0	17.89315	0.86368	0.24621	0.70646	2.1891	0.04793	0	0.00878	0.01067	0.15556
Healthy	17.79623	0	0.2403	0	0	0	0	0	0	0	33.26213	2.17663	0.13034	2.3087	0.79433	0.05876	0	0	0	0.04078
Healthy	0.01845	0.01113	0	0.41406	0.04473	0.00113	0	0	0	0.02012	48.07312	0.00569	0.86136	0	0	0	0.00113	0	0.04473	0
Healthy	7.03042	10.59035	2.589	0	0	0	0.28801	0.0024	0	0	7.40098	1.23414	0.55786	0	0	0.87031	0	0.0707	0	0.0396
Healthy	24.16	0	0	0	0.3875	0.08658	0	0	0.08898	0	24.37486	6.09391	0.15754	2.72526	0.8409	0.14387	0.08658	0	0.3875	0.07602
Healthy	20.61466	0	0	0	0.02551	0.02765	4.42282	0.09384	0	0	6.33785	5.08814	0.07932	0	0.87191	0.00622	0.02765	0	0.02551	0
Healthy	0	0	0	0	0	0	0	0	0	0	45.39267	0	0	0	0	0	0	0	0	0
Healthy	0.0147	0	0	22.2535	0	0	0	0	0	0.00826	6.64099	0	0	1.31253	0	0.00953	0	0	0	0
Healthy	5.32725	14.2948	1.11523	0	0.01253	0.04019	0.56182	0.11261	0.32425	0	8.24936	2.07899	0.35527	5.61658	0.84683	1.84234	0.04019	0	0.01253	0
Healthy	0	0	0	0	0	0	0	0	0	0.00245	23.07233	0	0.36478	0.97126	0	0.06911	0	0.02824	0	0.07174
Healthy	2.17453	57.8206	0	0	0.77799	0	0	0	0	0	4.68894	1.24457	0.03063	0	0	0.01022	0	0.15771	0.77799	0.00129
Healthy	8.28617	0.03717	0	0	0	0.01029	0	0.02415	0.08115	0.00895	7.35922	2.15297	0.29142	0.08698	1.03593	0.14181	0.01029	0.48092	0	0.03936
Healthy	0.47165	33.5909	0	0.03239	0.01187	0.00361	0.85146	0.00984	0.17133	0	9.26431	3.6001	0.01791	0.25962	0.9664	0.04494	0.00361	0.07404	0.01187	0.00111
Healthy	1.95839	0.03635	0	0.75057	0.07271	0	0	0	0	0.00703	5.6034	1.95657	5.54974	0	0.59595	0.05618	0	0.18892	0.07271	0
Healthy	4.59278	4.50415	0	0.31592	0	0	0.59208	0	0	0	3.60748	0.56801	0.18959	0	0	0.00305	0	0.05452	0	0
Healthy	0	0	0	0.21398	0	0	0	0	0	0	31.9736	0	1.38272	0	0	0	0	0	0	0
Healthy	21.2836	0	0	0.44133	0.0368	0.19397	0	0	0.11704	0	13.88925	6.20384	0.06854	0	0.52557	0.20491	0.19397	0.12845	0.0368	0.42222
Healthy	1.0766	0	0	0	0.06033	0.00426	0	0	0	0	8.8876	0.87758	0.03648	0	0	0	0.00426	0	0.06033	0
Healthy	8.76056	0.00532	0	0.09209	0.00694	0	0	0	0	0	11.89159	2.59426	0.03616	1.84278	1.07007	0.05422	0	0.00656	0.00694	0.04986
Healthy	2.92822	0	0	0	0.09105	0	0	0	0	0	25.86737	2.11547	0.59899	0	0	0	0	0	0.09105	0
Healthy	31.9633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.13247	0	0	12.8824	0.0307	0.01419	0	0.043	0.09212	0	11.86088	4.76015	0.38044	0.72308	2.15286	0.02111	0.01419	0	0.0307	0
Healthy	0.20701	0.08904	0	0.01638	0.5146	0	0.14554	0	0	0	6.58435	2.51195	0.27589	0	0	0.0045	0	0	0.5146	0
Healthy	0	37.3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.60996	0	0	0	0	0	0	0	0.35705	0	38.74482	5.16019	0.82705	11.0407	1.98441	0.01899	0	0	0	0
Healthy	25.7302	0	0	0.2123	0.20349	0	0	0.07159	0	0	5.3611	2.39248	0.06628	0	1.71086	0.0551	0	0.13026	0.20349	0.00111
Healthy	1.93278	0	0	0	0	0	0.49031	0	0	0	12.58589	2.22804	1.1969	0.84802	0	0	0	0	0	0
Healthy	0.01439	0	0	0.01239	0.00263	0	0	0	0	0	21.72983	0.9323	0.00647	0	0	0.0003	0	0	0.00263	0
Healthy	1.07814	1.41996	0	0	0	0	0	0.02166	0	0	4.45024	0.88297	0.0419	0.21343	0	0.01996	0	0.26952	0	0
Healthy	4.80061	0	0	0.00623	0.03352	0.18439	0	0.00678	0.01487	0.00512	6.14682	1.60613	3.16716	0	0.92509	0.01106	0.18439	0.00688	0.03352	0.01306
Healthy	1.57804	0	2.52787	0	0.00338	0	0.33458	0	0.04661	0	3.99429	1.32801	0.08976	1.01197	0.67098	0	0	0	0.00338	0
Healthy	3.58072	0	0	0.00891	0.02177	0	0.69258	0.00573	0	0	4.71219	2.771	0.07453	0	0.50089	0.00579	0	0	0.02177	0
Healthy	2.3879	0	0	0	0	0	0.85463	0	0.05601	0	39.8737	1.66111	0.16934	0.99013	0	0.02285	0	0	0	0.10365
Healthy	0.2615	0	0	14.9261	0.02736	0	0	0.00319	0	0.00053	2.84087	0.21378	1.31727	0	0	0	0	0.54169	0.02736	0.03863
Healthy	1.15186	0	0	0	0.00375	0	0	0	0.02199	0	12.44722	0.15578	0.15281	0	0.92838	0	0	0	0.00375	0
Healthy	1.53024	4.23918	11.3824	0.25258	0	0.04133	0	0	0.09665	0	8.15151	0.07289	2.78065	0.85356	1.64729	2.23793	0.04133	0	0	0.04943
Healthy	4.77162	0.00126	0	0	0.28073	0.10587	0	0.14185	0	0	21.79752	4.89359	0.30851	0	0	0.18516	0.10587	0.04823	0.28073	0.19751
Healthy	4.28571	1.05462	0	0.81443	0.01064	0	0	0.17459	0	0	24.45945	12.92095	2.49582	0	1.65077	0.48454	0	1.08328	0.01064	0.20047
Healthy	0.68259	0	1.86364	0	0	0	0	0	0	0	19.82403	2.34769	0.94104	0	0	0	0	0	0	0
Healthy	26.43092	0	0	0	0	0	0	0	0	0	15.80443	2.56929	6.24613	0	0	0	0	0	0	0
Healthy	4.52549	0	0	0	0.04496	0	0	0	0	0	21.7359	0.37432	0.07145	0	0.93483	0	0	0	0.04496	0
Healthy	13.4447	0.35903	0	0	0.04308	0	0	0	0	0	14.64369	1.23923	1.02735	0	0.75395	0.03129	0	0.28599	0.04308	0
Healthy	4.0549	0	0	0	0	0.04341	0	0.03322	0.057	0	17.3804	6.68363	0.70268	1.14509	1.11139	0.05517	0.04341	0	0	0
Healthy	1.4337	0	0	0.119	0.52898	0	0	0	0	0	64.69363	5.58897	0.02157	0	0	0.06199	0	0	0.52898	0
Healthy	3.55886	18.80821	2.71361	0	0	0	0.40029	0	0	0	1.03617	1.80308	0.76729	0	0.65528	0.21911	0	0	0	0
Healthy	1.34514	31.2044	2.56206	0	0	0	0.91561	0	0.47999	0	2.95836	0.41596	0.09208	0	0	0	0	0	0	0
Healthy	0.63222	0	0	0	0	0	0	0	0.08506	0	50.36608	3.70775	0.33651	4.16845	0.90234	0	0	0	0	0
Healthy	0	0	0	1.16767	0	0	0	0	0	0	57.49726	0	0.27936	0	0	0.01215	0	0	0	0
Healthy	0.21064	15.97404	3.52234	0	0.08956	0	0	0	0	0	4.51316	0.00934	1.19847	0	0	0.00104	0	0	0.08956	0.01664
Healthy	13.81171	0	0	0.15208	0.01276	0.01242	1.50238	0	0.35285	0	22.48395	10.1928	0.16264	1.44338	2.35519	0.1449	0.01242	0	0.01276	0.00307
Healthy	0	0.00075	0	24.3866	0	0	0	0.13845	0	0.02241	4.59382	1.30567	0.008	0	0	3.97707	0	0	0	0
Healthy	0	0	0	0.35884	0.08192	0	0	0	0	0	76.36291	3.33442	0.0619	0	0	0.16164	0	0.37974	0.08192	0.0329
Healthy	0	0	0	0	0	0	0	0	0	0	23.11624	1.03236	0	0	0	0	0	0	0	0
Healthy	15.12645	0	0	0.16451	0.08956	0	0	0.0863	0	0.0142	30.25493	6.62628	0.15241	0	0.94095	0.16219	0	0.11737	0.08956	0
Healthy	15.65525	0	0	0	0	0	0	0.02729	0	0	11.19683	0	0.0036	0.13231	0.6595	1.43445	0	0.16767	0	0
Healthy	1.89205	0	0	0	0	0	0	0	0.17669	0	3.19794	2.02152	2.29382	0.27376	0	0.01004	0	0	0	0
Healthy	0	0	0	30.292	0	0	5.74462	0	0	0	12.69822	0	0.99702	0	0	0	0	0	0	0
Healthy	0.00204	0.0055	0	0.00169	0	0	0	0.01354	0	0.03835	17.29721	0	0.17261	7.92056	0	0.07107	0	0	0	0
Healthy	0	0	0	0.00608	0	0	0	0	0	0	16.57526	6.23897	0.6153	0	0	0	0	0	0	0
Healthy	0	0	0	79.6001	0	0	0	0	0	0	0.41732	0.00406	0.23665	0.01465	0	0	0	0	0	0
Healthy	0	0	0	0.95903	0	0	0	0	0	0	56.97501	0	0.16962	0	0	0	0	0	0	0
Healthy	0.56682	0	0	0	0	0	0	0	0.01164	0	4.14427	1.0178	0.17403	0.24059	0	0	0	0.12268	0	0
Healthy	17.74209	0	0.27923	0	0	0	0	0	0	0	33.20138	1.72368	0.13166	2.32965	0.75415	0.07391	0	0	0	0.04609
Healthy	0.44285	2.29923	9.27429	0.01684	0	0.12112	0.31964	0	0	0	1.51763	0.66679	0.74412	0	0	0.01139	0.12112	0	0	0
Healthy	15.09273	0	0	0	0	0	0	0.08082	0	0	11.64994	0	0.00704	0.0823	0.70051	1.50167	0	0.14691	0	0
Healthy	0	0.00331	0	4.66902	0	0	0	0	0	0.0057	0.77297	0	0.41892	0	0	0	0	0	0	0
Healthy	16.26894	0	0	0	0	0	0	0	0.15881	0	25.72978	2.73397	1.81283	0	0	0.01572	0	0	0	0
Healthy	7.06329	10.59325	2.558	0	0	0	0.24594	0.01632	0	0	7.45625	1.25083	0.53935	0	0	0.85776	0	0.04182	0	0.04203
Healthy	0	0	2.31983	0	0	0	0	0	0	0	10.25969	2.51365	1.58086	0.0795	0	0	0	0	0	0
Healthy	1.72468	0	0	0	0.00711	0	0	0	0	0	22.40828	0.18091	0.08517	0	0	0	0	0	0.00711	0
Healthy	1.36981	0	0	0.44813	0.09478	0.02589	0	0.10572	0	0	63.06795	7.71147	0.77797	0	0	0.54361	0.02589	0.17602	0.09478	0.04292
Healthy	0.00083	0	0	0.69359	0	0	0	0	0	0	1.71329	0.43378	0.00522	0.83565	0	0	0	0	0	0
Healthy	6.49996	0	0	0.11064	0.23073	0.3247	0	0.01923	0	0	49.61939	2.40059	0.0302	0	0.66576	0.04463	0.3247	0.27435	0.23073	0.1365
Healthy	1.73985	0	2.31731	0	0	0	0	0	0.01773	0	19.60483	2.91008	0.58322	0.00619	1.39345	0.03783	0	0	0	0.02568
Healthy	0.56404	0	0	0.02795	0	0	0	0	0	0	7.41469	0.00639	0.99019	0	0.63404	0.08687	0	0.00094	0	0.00285
Healthy	17.32851	0	0	0.07826	0.0111	0	0	0	0.35764	0	22.30229	2.85527	0.0735	0.04999	1.13165	0.14041	0	0.12913	0.0111	0.00816
Healthy	3.47004	0	0	0.53971	0.04614	0	0.17983	0	0	0	11.98016	0.6032	1.57848	0	0	0	0	0	0.04614	0
Healthy	20.12246	0	0	0	0.17197	0.01938	0	0	0.0351	0	24.78688	3.20388	0.13855	4.89746	0	0.10904	0.01938	0	0.17197	0.02901
Healthy	0.29378	0	0	0	0	0	0.12262	0	0.45335	0	14.57161	0.87586	0.04964	0	0	0	0	0	0	0
Healthy	34.37362	0	0	1.58131	0.04325	2.83296	0	0	0	0	8.36552	0.03097	0	0	0	0.30865	2.83296	0	0.04325	0
Healthy	20.11661	0	0	0	0.18583	0.02084	0	0	0.03885	0	24.28873	3.07241	0.13774	4.96877	0.85613	0.12053	0.02084	0	0.18583	0.02779
Healthy	8.42316	0	0	0.02753	0	0.15643	0	0.03201	0.06296	0.078	37.38131	0.06637	1.22365	1.35498	0	0.07789	0.15643	0.01091	0	0.02691
Healthy	5.95835	0	0	11.9205	0	0	0	0.02461	0	0	17.1371	0	0.60128	0.16571	1.30069	0	0	0	0	0
Healthy	10.01614	45.09013	0.9397	0	0	0.03175	0.3324	0	0.01378	0	4.86724	0.88084	0.30751	0.09602	1.09583	1.3187	0.03175	0	0	0.03326
Healthy	3.45518	0	0	0.01278	0	0	0	0.07114	0.07367	0	17.44548	6.18714	0.51417	0	1.60432	0.27654	0	0.00609	0	0
Healthy	0.00218	0.01919	0	0	0	0	0	0.00575	0	0.03721	1.98728	0.05047	1.5867	0.02376	0	0.01949	0	0	0	0
Healthy	19.44448	0	0	0	0.02743	0.02892	4.25301	0.0474	0	0	10.46621	4.7872	0.03822	0	0.85933	0	0.02892	0	0.02743	0
Healthy	7.23757	0	0	0	0	0.00698	0	0.07285	0	0	39.95093	1.65528	0.87089	0.17379	0	0.04172	0.00698	0	0	0.0753
Healthy	1.39469	27.7483	0	0.17318	0	0	0.15976	0	0	0	7.10668	7.08486	2.4807	1.15726	0	0.07289	0	0.00997	0	0
Healthy	6.55231	0	0	0	0.18359	0.49666	0	0	0	0	47.5549	2.58921	0.04308	0	0	0	0.49666	0	0.18359	0
Healthy	18.19833	0	0.30373	0	0	0	0	0	0	0	32.74607	1.81379	0.17616	2.28897	0.76509	0.08133	0	0	0	0.06075
Healthy	12.42502	0	0	0	0	0	0	0	0.08647	0	20.13636	7.3857	0.04046	4.75661	1.26878	0.17107	0	0	0	0
Healthy	17.77992	0	0.28589	0	0	0	0	0	0	0	33.36877	1.79149	0.20044	2.26882	0.76937	0.06998	0	0	0	0.06965
Healthy	0	0	0	0.05508	0.25013	0	0	0	0	0.02647	24.55407	0.76842	1.36161	0	0	0.01791	0	0	0.25013	0
Healthy	0	0	0	0.4473	0.14622	0	0	0	0	0	76.18943	3.32373	0.02086	0	0	0.1633	0	0.3553	0.14622	0.01682
Healthy	12.57713	0.01928	0	2.74315	0	0.0676	0	0.03548	0	0	22.39108	4.09645	0.01081	0	1.61871	0.04326	0.0676	0.04904	0	0.00168
Healthy	0	0	0	0.02421	0	0	0	0	0	0	27.61551	4.89101	0.35527	0	0	0.09334	0	1.45673	0	0
Healthy	2.64899	0	1.94594	0.08024	0	0.02061	0.24386	0.00421	0.00869	0	9.28177	1.00069	1.16503	0.0925	0.31828	0.05722	0.02061	0.0149	0	0
Healthy	0.71482	0	0	0	0	0	0	0	0.16695	0	30.60743	5.70276	0.19529	5.97678	0.96745	0.18849	0	0	0	0.00996
Healthy	8.58062	0	0	0.06265	0.2899	0.03344	0	0.09047	0	0	45.61149	5.16591	0.17437	0	0.97259	0.11373	0.03344	0	0.2899	0.12365
Healthy	7.17007	1.92712	0	2.06972	0	0	0.16756	0	0.03384	0	4.64869	1.26119	0.54097	0.29866	0.69936	0.20219	0	0.03235	0	0
Healthy	9.55853	0	0	0.00469	0.00502	0	0.20053	0.00065	0.04101	0	7.24076	2.47707	0.9099	0	1.35491	0.02884	0	0.01713	0.00502	0.01431
Healthy	4.03674	0	0	1.47699	0	0	0	0	0	0	10.03914	0.57059	0.21106	0	0	0	0	0	0	0
Healthy	0	0	0	0.00597	0	0	0	0.05159	0	0.02729	61.08242	0.54684	1.19487	0.00813	1.28999	0.0297	0	0	0	0
Healthy	10.16582	0	0	0	0.04115	0	0	0	0	0	37.5927	3.39375	0	0	0	0.10829	0	0	0.04115	0
Healthy	1.2335	7.24425	0	0	0	0.09517	0.62601	0	0	0	4.83942	2.47899	4.13498	0	0	0.31563	0.09517	0	0	0
Healthy	9.8317	0	0	0	0.07548	0.0328	0	0.06241	0.10636	0	49.71916	15.40206	0.23078	0	0.54578	0.0346	0.0328	0	0.07548	0
Healthy	0	18.7064	0	6.2715	0	0	0	0	0	0	16.7219	0	0	0	0	0	0	0	0	0
Healthy	8.89963	10.4029	0	0.01526	0.0299	0	0.18541	0.04703	0.13218	0	4.62029	1.10472	2.08772	0	1.92952	0.18632	0	0.00073	0.0299	0.01814
Healthy	14.64389	0	0	0	0	0	4.90832	0.03142	0	0	8.57997	5.05484	0.02092	0	0	0	0	0	0	0
Healthy	3.2574	1.40332	0	0	0	0.03717	0	0	0	0	0	0.08294	0	0.16342	0	0	0.03717	0	0	0
Healthy	0.00103	0	0	0.00108	0	0.39041	0	0.05241	0	0	7.33955	13.1166	0	0	0	5.8257	0.39041	0	0	0
Healthy	13.92784	0	0	0.05435	0.0289	0	0	0.0331	0	0	35.5854	5.21932	0.05369	0	1.78083	0.07531	0	0	0.0289	0
Healthy	5.21364	24.9227	0	0.27309	0	0	0	0	0	0	12.40822	0.29233	0.07551	0.03203	0	0	0	0.00482	0	0
Healthy	27.92528	0	0	0	0.53548	0	0	0	0	0	39.21547	2.69839	0.07327	0	1.09872	0	0	0	0.53548	0
Healthy	0.00046	32.58213	0	2.24538	0	0	0	0	0	0.19184	0.0237	0	1.15769	0	0	0.01479	0	0	0	0
Healthy	11.17789	0	0	0	0.16686	0.12313	0	0	0	0	29.3154	1.30604	0.28031	0	0	0.05229	0.12313	0.54743	0.16686	0.01329
Healthy	0	0	0	1.36418	0	0	0	0	0	0.15484	15.8217	0	0.33553	0	0	0	0	0	0	0
Healthy	5.84825	0	0	0.44807	0	0	0	0	0.10371	0.02065	33.18666	1.50687	0.49819	0	0	0.06224	0	0	0	0
Healthy	6.29329	0.00057	0	0.13285	0.07255	0.00063	0	0.03521	0.06625	0.00178	23.09891	1.69982	0.47045	0	1.0311	0.18789	0.00063	0	0.07255	0.02802
Healthy	5.16138	12.7325	0	0	0	0	0	0.06464	0.40126	0	9.32382	2.72899	1.20792	9.09862	0	0	0	0	0	0
Healthy	1.43466	0	0.28531	7.05157	0.05674	0.02861	0.54516	0.05666	0	0	11.88748	1.92209	0.70212	0.06379	0.3684	0.06746	0.02861	0.02049	0.05674	0.10546
Healthy	0.08412	0.01648	0	0.13815	0	0	0	0.01141	0	0	7.58343	1.30194	0.23274	0	0	0.06824	0	0	0	0.01227
Healthy	0.00345	0.00228	0	39.5979	0	0	0	0	0	0.19757	0.0027	0	0	0	0	0	0	0	0	0
Healthy	7.05022	0.2128	0	0.36254	0.04704	0	0	0.00545	0	0	66.22736	0.52004	0	0	0.40913	0.12743	0	0	0.04704	0
Healthy	0	52.3179	0	0	0	0	0	0	0	0	25.88105	0	0	0	0	0	0	0	0	0
Healthy	18.39764	0	0	0	0	0	0	0.02804	0	0	12.23103	0	0.13846	0.27977	0.72324	0.31934	0	0.0271	0	0
Healthy	6.64395	0	0	0.13652	0.2188	0.33109	0	0.02561	0	0	50.47873	2.43036	0.03432	0	0.65455	0.05348	0.33109	0.26809	0.2188	0.11142
Healthy	3.08321	0	0	0	0.07179	0	0	0	0	0	25.14083	0.20512	0.0985	0	0	0	0	0	0.07179	0
Healthy	1.27005	0	0	9.66942	0.00349	0	0	0.07455	0	0.00216	8.70644	2.93074	0.00697	0	0	0.06832	0	0.02854	0.00349	0.0326
Healthy	0	9.62725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.10505	53.8396	0.27698	0	0	0	0.24635	0.00713	0.07592	0	0.87511	0.55228	0.29018	0	0.30369	0.0088	0	0	0	0
Healthy	11.71794	31.33203	0	0.02473	0	1.87375	0.11575	1.36988	0	0	13.93909	3.71612	0.43952	3.10885	2.62064	0.05226	1.87375	0	0	0
Healthy	0.93553	0	0	0.05876	0	0	0	0.0419	0	0	44.36842	6.67256	0.0323	0	0.82735	0.13478	0	0.00465	0	0.00187
Healthy	1.81526	0	0	0.20747	0	0.09143	0	0.13311	0.01923	0.00301	33.92075	0.47706	0.00625	0	0	0.1402	0.09143	0	0	0
Healthy	4.2893	0	0	0	0.03153	0	0	0	0	0	26.85421	0	0.54708	0	0	0	0	0	0.03153	0
Healthy	2.52282	0	0	0	0	0	0	0	0	0	28.31429	0.52841	1.0772	0	0	0	0	0	0	0
Healthy	23.01605	0	0	0	0.01111	0.04554	0.69307	0.00918	0	0	39.42802	5.58745	0.14403	0.6826	1.31691	0.01438	0.04554	0	0.01111	0
Healthy	20.34594	0	0	0.07754	0.12095	0.18261	0	0.1377	0	0	32.19396	1.98472	0.07644	0	0	0.02102	0.18261	0	0.12095	0
Healthy	5.54572	0	0.94115	0	0	0	0	0	0	0	11.92433	1.51141	0	0	0	0	0	0	0	0
Healthy	11.08261	0	0	0	0	0	0	0	0	0	14.58516	2.89731	0.15293	2.905	1.06613	0.02417	0	0	0	0
Healthy	7.16547	0	0	0	0	0.00848	0	0.05373	0	0	39.31535	1.65405	0.53815	0.21224	0	0.04304	0.00848	0	0	0.05984
Healthy	1.44523	0	0	1.81074	0	0.07318	0	0.00308	0	0	6.59302	0.48691	0.03048	0.07378	0.44915	0.00648	0.07318	0.07061	0	0
Healthy	7.77067	0.18221	0	0.20818	0	0.05683	0	0	0.36784	0	6.0043	2.34552	2.66135	0	0	0	0.05683	0	0	0
Healthy	24.00573	0	0	0	0.38381	0.08439	0	0	0.09554	0	24.23602	6.25416	0.04645	2.66127	0	0.19359	0.08439	0	0.38381	0.069
Healthy	20.77115	0	0	0.15254	0.02782	0.06724	0	0.11311	0.03527	0	15.10496	6.19143	0.06415	0	0	0.02066	0.06724	0.74611	0.02782	0
Healthy	4.87738	0	0	0	0.00076	0	0	0	0.20239	0	23.34964	6.8587	0.03958	0	6.52975	0.02422	0	0.0105	0.00076	0
Healthy	0	0	0	0	0	0	0	0	0	0	32.75548	2.3804	0	0	0	0	0	0	0	0
Healthy	3.51598	0.00175	0	3.20604	0.02887	0	0.8582	0.06397	0	0	36.34821	1.34069	0.85628	0	0.39121	0.00697	0	0.03673	0.02887	0.29624
Healthy	13.37226	6.51186	0.97535	0	0	0.03176	0.6023	0	0.10158	0	15.21808	0.81311	0.0775	1.55969	1.27565	0.66027	0.03176	0	0	0.05801
Healthy	9.43131	10.7909	0.80034	0	0.01827	0.24398	0.54625	0.04265	0.35763	0	9.37052	1.40847	0.1795	12.2985	1.13154	1.49119	0.24398	0	0.01827	0
Healthy	0	1.93236	1.13551	0	0	0	0	0	0	0	0	0	0.88331	0	0	0	0	0	0	0
Healthy	1.11091	0	0	0	0.03288	0	0	0	0	0	13.8498	0.37561	0.23518	0	0	0	0	0	0.03288	0
Healthy	0.85763	0	0	0	0.05408	0	0	0	0	0	13.57735	0.13099	0.16338	0	0	0	0	0	0.05408	0
Healthy	0	31.70153	5.39228	0	0	0	0	0	0	0	0	0	0.58728	0	0	0	0	0	0	0
Healthy	14.01813	0	0	0.13726	0.00854	0.02926	1.5929	0	0.33982	0	22.19196	9.82798	0.22647	1.35727	2.28036	0.15701	0.02926	0	0.00854	0.01182
Healthy	1.37518	0.00496	0	0.04623	0.07397	0.02897	0	0.00636	0	0.04309	11.11306	1.52575	1.98501	0	0.32589	0.04109	0.02897	0.05472	0.07397	0
Healthy	6.92329	0	0	0	1.25638	0	0	0	0	0	42.25052	4.24087	0.14954	0	0	0.04951	0	0	1.25638	0
Healthy	0	67.1588	0	4.73614	0	0	0	0	0	0	15.79807	0	0	0	0	0.04857	0	0	0	0
Healthy	4.53153	0	0	8.5724	0.04847	0.17602	0	0	0	0	6.95729	0.47403	1.25134	0	0	0	0.17602	0	0.04847	0
Healthy	5.49113	38.7228	0	0	0	0	0	0	0.5333	0	5.44697	3.30309	1.16804	3.0744	0	0	0	0	0	0
Healthy	9.07442	0	0	0.07933	0.03481	0	0.25331	0.0294	0	0	4.26775	2.97223	0.84296	1.95616	0.87279	0.39819	0	0.44205	0.03481	0
Healthy	7.21563	0	0	0	0	0.01153	0	0.08158	0	0	38.79356	1.68609	0.78836	0.21284	0	0.03404	0.01153	0	0	0.06224
Healthy	0	0	0	0	0	0	0	0	0	0	5.95611	0	0	0	0	0	0	0	0	0
Healthy	15.53983	0	0	0	0	0	0	0	0	0	1.98569	0.14451	0	4.02367	0	0	0	0	0	0
Healthy	0.58477	0	0	0	0	0	0	0	0.16416	0	31.18978	5.47113	0.16933	5.88798	0.98258	0.22222	0	0	0	0.02232
Healthy	1.08591	0	0	0	0.05708	0	0	0	0	0	15.69786	0.19134	0.07772	0	0	0	0	0	0.05708	0
Healthy	0.07562	30.07707	0.15457	0	0.00163	0	0.56068	0	0	0	0.30516	0.08747	0.0417	0	0.22032	0.01196	0	0	0.00163	0
Healthy	10.88445	0	0	0	0.03078	0	0.78394	0	0	0	17.5254	5.30039	0.01036	0	0.23998	0.05715	0	0.06263	0.03078	0.02626
Healthy	2.14256	0	0	0	0.05272	0	0	0	0	0	40.90888	5.99578	0.78633	5.9553	1.07995	0.033	0	0	0.05272	0
Healthy	0.87292	0	0	0	0	0	0	0.01132	0	0.01213	17.03345	0.8199	0.1033	0	4.20169	0.04429	0	0.31079	0	0.01953
Healthy	19.7734	0.04024	0	0.69465	0.0299	0.29451	0	0.00614	0.11933	0	30.79801	6.05824	0.08041	0	0.76496	0.1657	0.29451	0	0.0299	0.20114
