group	Bacteroidota	Actinobacteriota	Proteobacteria		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Firmicutes_C	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	59.26558	0.13476	1.66871		59.26558	18.77467	0.13476	1.66871	12.3662	0.74805	0.12352	0	0	
Healthy	0.12654	0.05118	2.24583		0.12654	84.76662	0.05118	2.24583	1.96752	0	0.35345	0	0	
Healthy	44.28301	0.39533	2.81254		44.28301	38.82093	0.39533	2.81254	1.25421	0.01178	1.22748	1.91365	0.00684	
Healthy	49.08358	1.34269	1.85909		49.08358	30.59751	1.34269	1.85909	1.81908	0	0.4646	0	0	
Healthy	54.69105	1.11178	1.17132		54.69105	30.04879	1.11178	1.17132	0.11094	0.79134	2.88063	0.02601	0.05004	
Healthy	30.38976	0.00227	0.13464		30.38976	46.25528	0.00227	0.13464	6.34105	0	0.92728	0.17925	0	
Healthy	57.19071	0.91667	0.2448		57.19071	5.0851	0.91667	0.2448	15.5468	0	0.1507	0	0	
Healthy	18.83361	10.64373	0.10604		18.83361	42.33114	10.64373	0.10604	3.59262	1.66834	0.1037	0	0.02332	
Healthy	78.21632	2.84544	0.3544		78.21632	9.91665	2.84544	0.3544	2.79587	0	0.6799	0	0.02566	
Healthy	51.37097	0.21297	9.96818		51.37097	8.55826	0.21297	9.96818	11.58706	0	6.96979	0	0.00874	
Healthy	57.05666	2.46572	0.06911		57.05666	14.7163	2.46572	0.06911	2.93626	5.8543	0.00686	0	0.0134	
Healthy	62.01002	0.13802	5.24858		62.01002	25.21812	0.13802	5.24858	0	0	0.07553	0	0.22483	
Healthy	60.43837	3.84132	0.38204		60.43837	10.14769	3.84132	0.38204	7.81395	0.83144	0.13079	0.9034	0.40446	
Healthy	67.11065	0.18907	0.97595		67.11065	2.51949	0.18907	0.97595	11.1089	0	0	0	0	
Healthy	30.53279	3.64982	1.66912		30.53279	46.94325	3.64982	1.66912	2.74185	0.16743	2.03047	0.02214	0	
Healthy	57.92923	14.40881	0.23048		57.92923	12.51002	14.40881	0.23048	0	0	0.24848	0.24867	0.11176	
Healthy	31.6998	0.17345	0.03322		31.6998	32.99013	0.17345	0.03322	7.8536	0.04697	0.25486	0	0	
Healthy	23.46511	0.48563	2.17525		23.46511	34.90723	0.48563	2.17525	0	11.0089	0.51013	0.51151	0	
Healthy	19.33502	51.79683	0.44173		19.33502	17.3138	51.79683	0.44173	0.9011	0.36477	0.89415	0	0	
Healthy	40.48423	0.05064	0.04992		40.48423	24.25964	0.05064	0.04992	10.41506	0.0475	0.52576	0	0	
Healthy	42.75953	9.49684	0.26592		42.75953	23.51257	9.49684	0.26592	0.90171	0.13902	0.64687	0	0	
Healthy	85.8034	0	0		85.8034	0	0	0	13.8698	0.32693	0	0	0	
Healthy	33.04527	0	0		33.04527	49.94328	0	0	0	0	0	0	0	
Healthy	63.16223	5.04839	30.11288		63.16223	0.02738	5.04839	30.11288	0.01695	0	1.48998	0	0	
Healthy	20.52479	8.91852	3.92174		20.52479	28.52989	8.91852	3.92174	2.54597	0	2.92641	0	0.03909	
Healthy	11.03823	1.33362	0.88147		11.03823	1.57079	1.33362	0.88147	80.9451	0	0	0	0	
Healthy	67.3039	1.29344	0.92109		67.3039	2.94523	1.29344	0.92109	0.09204	0	0.36565	0	0.40586	
Healthy	70.18881	1.34097	3.13581		70.18881	8.40797	1.34097	3.13581	0	0	0.25449	0.03181	1.34798	
Healthy	10.8547	0.52526	0		10.8547	41.94511	0.52526	0	17.0279	0	4.14094	11.47081	0	
Healthy	31.57523	1.18142	0.12533		31.57523	55.12632	1.18142	0.12533	0.04341	0.56691	0.76219	0	0.02952	
Healthy	19.94668	21.79069	9.20079		19.94668	15.24247	21.79069	9.20079	1.43343	1.73118	1.09859	0	0	
Healthy	66.35178	0.28604	11.87276		66.35178	1.99935	0.28604	11.87276	9.01382	0	0.12471	0	0.01453	
Healthy	24.19592	48.35275	2.55336		24.19592	18.23471	48.35275	2.55336	0.16245	0	0.54271	0	0	
Healthy	69.88776	0.28316	0.11503		69.88776	6.05696	0.28316	0.11503	0	0	0.59152	0.02964	1.40923	
Healthy	54.34093	0.76057	1.34754		54.34093	6.46298	0.76057	1.34754	9.20421	7.06851	0.29601	0	0.21326	
Healthy	8.30614	3.41301	0.10908		8.30614	52.66398	3.41301	0.10908	2.19783	0.13273	5.38965	0.04087	0	
Healthy	3.74147	7.45348	0.05316		3.74147	31.46324	7.45348	0.05316	0.18759	0.08989	34.80324	0.07054	0.00694	
Healthy	81.16349	0.21007	0.95631		81.16349	12.41854	0.21007	0.95631	0	0	0.09614	0	0.022	
Healthy	41.25992	0.03323	0.30385		41.25992	32.72814	0.03323	0.30385	4.86149	0	1.8754	0	0.13858	
Healthy	1.54544	64.15916	13.37731		1.54544	0.00912	64.15916	13.37731	0	0	1.84981	0	0	
Healthy	46.78532	2.82828	3.12298		46.78532	14.30305	2.82828	3.12298	0.09039	0	0.0705	0.0651	0.15758	
Healthy	2.80734	4.79853	0		2.80734	53.14765	4.79853	0	4.81869	0	5.33933	13.6877	0	
Healthy	55.67034	0.51327	15.52831		55.67034	5.18208	0.51327	15.52831	2.71816	0	0.07726	0	0.05799	
Healthy	76.47501	0.03934	5.48059		76.47501	11.14814	0.03934	5.48059	0.01906	0	0	0	0	
Healthy	25.05573	3.24755	2.67051		25.05573	49.07604	3.24755	2.67051	0.12931	0	6.39372	0.39354	0	
Healthy	49.04198	0	0.16615		49.04198	18.15323	0	0.16615	0	6.04875	0.03153	0	0.18676	
Healthy	18.62868	28.53572	1.3511		18.62868	14.56647	28.53572	1.3511	2.85322	0.00105	7.41258	0	0.0464	
Healthy	80.98771	1.22857	0.727		80.98771	5.39592	1.22857	0.727	0	3.46253	0	0	0.03834	
Healthy	57.4263	14.5384	0.25744		57.4263	12.55177	14.5384	0.25744	0	0	0.25238	0.22303	0.09323	
Healthy	32.17248	3.36825	0.04551		32.17248	46.17145	3.36825	0.04551	4.20124	0.00066	0.21079	0	0.01688	
Healthy	36.76764	2.55744	1.74262		36.76764	52.02333	2.55744	1.74262	0.97239	0.03436	0.03598	0.04896	0.15033	
Healthy	83.8469	1.56061	0.664		83.8469	6.50008	1.56061	0.664	0	0	0.05688	0	0.07168	
Healthy	17.49998	51.65093	0.68508		17.49998	20.55009	51.65093	0.68508	0.00612	0.22025	0.11011	0	0.03321	
Healthy	59.12855	0	0		59.12855	13.0829	0	0	8.84249	0	1.85807	0	0	
Healthy	67.3598	0.31399	12.07517		67.3598	1.65291	0.31399	12.07517	8.57877	0	0.1372	0	0.04214	
Healthy	78.84059	0	0		78.84059	15.5501	0	0	2.37017	0.32651	0.13335	0.00641	0	
Healthy	39.11667	3.57494	5.83791		39.11667	30.33986	3.57494	5.83791	1.53788	0	5.55436	0	0.01159	
Healthy	32.95321	32.16929	15.7736		32.95321	0.89603	32.16929	15.7736	0.01422	0	0.21095	0	0	
Healthy	64.65198	0.80909	1.44911		64.65198	14.10116	0.80909	1.44911	0.41789	0	0.02512	0.13943	0.25658	
Healthy	84.1615	3.53792	0.09783		84.1615	4.62426	3.53792	0.09783	0	0.05668	0	0.6442	0.36294	
Healthy	69.07351	0.25374	5.92498		69.07351	9.93857	0.25374	5.92498	4.63986	0	0.59573	0	0	
Healthy	33.53626	0.22609	20.79261		33.53626	18.3669	0.22609	20.79261	0.00303	0.12231	0.11761	0.07681	0.01336	
Healthy	13.25625	1.41109	10.40711		13.25625	7.0213	1.41109	10.40711	2.69365	45.199	0.15253	0	0.73479	
Healthy	60.9472	0	0		60.9472	10.2458	0	0	11.9045	0	0	0	0	
Healthy	25.65134	0.10267	6.55547		25.65134	6.55955	0.10267	6.55547	3.77146	0	2.52929	0	0	
Healthy	20.90297	15.4661	0.59349		20.90297	38.4401	15.4661	0.59349	1.02653	2.88807	0.16236	6.63006	0.03111	
Healthy	19.80219	0.1127	0.52942		19.80219	47.0783	0.1127	0.52942	17.2228	0	2.64804	2.12866	0	
Healthy	52.52567	0.22053	3.56625		52.52567	28.39405	0.22053	3.56625	1.31254	0	6.84463	0	0.04669	
Healthy	52.87629	0.34164	0.6292		52.87629	16.33629	0.34164	0.6292	0	5.47757	0	0	0.30585	
Healthy	10.64488	30.78958	33.6671		10.64488	0.03971	30.78958	33.6671	0.00776	0	0.25438	0	0	
Healthy	21.22312	0.93203	7.28536		21.22312	52.15285	0.93203	7.28536	0.31539	0.63223	4.32968	0	0.12949	
Healthy	41.26513	2.23235	0.52448		41.26513	10.8791	2.23235	0.52448	0	17.2481	0	0	1.54986	
Healthy	36.97388	4.75581	0.43232		36.97388	24.2725	4.75581	0.43232	0	3.41811	1.2325	16.5498	0.02384	
Healthy	32.3751	10.84027	0.64618		32.3751	25.82845	10.84027	0.64618	0	5.98758	1.45595	12.913	0.07694	
Healthy	57.58908	6.36444	0.02932		57.58908	12.62835	6.36444	0.02932	0	0	0.03432	0.06662	0.08554	
Healthy	84.66831	3.65534	0.078		84.66831	4.2694	3.65534	0.078	0	0.08875	0	0.67741	0.34413	
Healthy	1.72051	5.68677	1.48965		1.72051	52.13711	5.68677	1.48965	0.19513	0	1.90966	6.56249	0.0191	
Healthy	67.35559	3.44091	0.77467		67.35559	8.59152	3.44091	0.77467	7.30566	0.70866	0	0.70794	0	
Healthy	47.24126	1.01309	8.03576		47.24126	26.08406	1.01309	8.03576	4.33671	0.01838	0.73318	0	0	
D013167	56.99933	0.27968	2.20584		56.99933	34.01341	0.27968	2.20584	0.39405	0	0.09154	0.03535	0.02011	
Healthy	70.29626	0	0.67526		70.29626	18.83094	0	0.67526	0	0	0.21292	0	0.05834	
Healthy	54.61497	0.02374	0.12031		54.61497	39.19204	0.02374	0.12031	0.29612	0.10487	0	0	0	
Healthy	25.32198	0.29085	0.13916		25.32198	57.00351	0.29085	0.13916	3.01298	0	0.1277	0.51835	0	
Healthy	56.56314	0.0162	0.39442		56.56314	18.44429	0.0162	0.39442	11.1781	0.00744	0.56249	0	0	
Healthy	0.53213	90.87765	1.16565		0.53213	0.0817	90.87765	1.16565	0.21679	0	0.1753	0	0.00802	
Healthy	15.69624	1.48752	3.80221		15.69624	27.89786	1.48752	3.80221	1.84221	9.86684	0.00942	0.12615	0	
Healthy	23.79196	48.20969	0.23569		23.79196	19.52605	48.20969	0.23569	0.84584	0.10415	0.36968	0	0	
Healthy	73.88425	1.12257	0.05954		73.88425	9.4443	1.12257	0.05954	8.78745	0	1.09129	0.02974	0	
Healthy	57.18005	13.92707	0.24639		57.18005	12.0333	13.92707	0.24639	0	0	0.23457	0.21171	0.1047	
Healthy	9.61416	13.09837	1.95939		9.61416	31.17568	13.09837	1.95939	1.90226	0	23.14034	1.50083	0	
Healthy	85.85177	0	0.65511		85.85177	6.40262	0	0.65511	0	2.07107	0	0	0.00261	
Healthy	13.48385	1.53444	10.58755		13.48385	6.442	1.53444	10.58755	2.73914	43.6221	0.16567	0	0.71637	
Healthy	54.96691	1.95445	0.7454		54.96691	30.1274	1.95445	0.7454	0.05408	0.04016	0.125	0.43319	0.00132	
Healthy	41.54925	9.67099	0.55914		41.54925	19.35511	9.67099	0.55914	0	0	0.05933	0	0.00175	
Healthy	1.65442	44.40174	4.30611		1.65442	1.05331	44.40174	4.30611	0.85653	0	0.06967	0	0	
Healthy	53.53065	4.28895	1.39331		53.53065	29.83385	4.28895	1.39331	4.6304	0	0.19604	0	0	
D013167	32.20435	3.37602	2.86612		32.20435	41.49979	3.37602	2.86612	0.02462	0	2.99298	0	0	
Healthy	62.30795	1.25628	0.19026		62.30795	19.45916	1.25628	0.19026	0.01798	0	0.04754	0	0.07298	
Healthy	70.04185	0.28501	0.17171		70.04185	3.77192	0.28501	0.17171	6.16866	0	0.00652	0	0	
Healthy	0.01601	0.01851	80.82318		0.01601	0.0022	0.01851	80.82318	1.61191	0	0.46884	0	0	
Healthy	40.92427	0.31155	8.06716		40.92427	38.17651	0.31155	8.06716	0.89773	0.73463	0.40951	0	0	
Healthy	57.19294	0.56344	1.59811		57.19294	32.07439	0.56344	1.59811	0	0	0.03638	0	0.00652	
Healthy	21.29602	0.06581	0.09014		21.29602	52.72976	0.06581	0.09014	0.81546	0	1.25148	0	0.00387	
Healthy	3.98672	1.90416	5.59156		3.98672	70.17457	1.90416	5.59156	6.95157	2.16678	0.00749	0.25813	0.05548	
Healthy	76.86679	1.73595	0.05153		76.86679	6.9996	1.73595	0.05153	0	0	1.84546	0	0.00376	
Healthy	31.29448	1.12717	0.68226		31.29448	12.52023	1.12717	0.68226	2.73263	2.27514	0.60487	0	0.0071	
Healthy	48.76142	2.31905	0.57044		48.76142	28.85689	2.31905	0.57044	0.02314	0.02291	0.6199	0.40327	0.00483	
Healthy	25.09357	1.38268	3.25503		25.09357	34.59105	1.38268	3.25503	1.46621	0.74961	0.08424	0.54533	0.09786	
Healthy	47.0306	1.33683	5.76967		47.0306	23.3533	1.33683	5.76967	0.44444	0.0255	0	0	0.1131	
Healthy	33.32466	2.3318	0.68922		33.32466	28.90645	2.3318	0.68922	4.68448	0.3222	0.40387	0.22578	0.01359	
Healthy	36.22937	8.99505	0.80189		36.22937	35.80504	8.99505	0.80189	0	0	0.19031	0	0.02896	
Healthy	14.32804	13.70372	0.00921		14.32804	45.23303	13.70372	0.00921	3.45893	0.99688	2.97605	0	0	
Healthy	89.04381	0.1432	0.51219		89.04381	2.53296	0.1432	0.51219	3.47952	0	0.25288	0	0.00261	
Healthy	24.9085	5.13336	0.41197		24.9085	33.78777	5.13336	0.41197	3.61128	0.16411	0.30573	0	0.14347	
Healthy	25.65549	14.28251	5.01091		25.65549	41.39946	14.28251	5.01091	1.16616	0	0.93429	0	0	
Healthy	43.37246	0	0		43.37246	39.81935	0	0	0.46914	0	0	0	0	
Healthy	67.97653	1.8897	0.11804		67.97653	15.0246	1.8897	0.11804	0	0.56894	0.01102	0	0.07337	
Healthy	65.22492	0.14698	1.10329		65.22492	23.25133	0.14698	1.10329	0	0	0.08243	0	0.4676	
Healthy	40.54922	13.35723	0.97953		40.54922	26.34015	13.35723	0.97953	0.28015	0	0.91872	0	0	
Healthy	79.5248	0.10513	0.21142		79.5248	2.84599	0.10513	0.21142	3.36256	0	0	0	0	
Healthy	41.31662	1.2093	3.36737		41.31662	32.40193	1.2093	3.36737	0.53772	0.02522	5.30199	0.69133	0.44478	
Healthy	80.60223	0	0		80.60223	14.43821	0	0	0	0	0.45878	0	0	
D013167	32.36063	10.11401	0.47341		32.36063	39.07748	10.11401	0.47341	0.10069	0.00412	9.97592	0	0.04364	
Healthy	30.31938	0.65372	1.66691		30.31938	38.45639	0.65372	1.66691	1.2391	0	1.497	0	0.00545	
Healthy	42.11993	1.70122	3.34384		42.11993	32.30842	1.70122	3.34384	0.69904	0	0.26248	0	0	
Healthy	70.59588	4.05775	0.26585		70.59588	10.00582	4.05775	0.26585	2.74535	0.10494	0	0.04923	0.14088	
Healthy	36.71537	1.2168	2.3116		36.71537	44.53939	1.2168	2.3116	0.22604	0	0.50245	0	0	
D013167	49.38387	0.54383	0.10334		49.38387	40.92059	0.54383	0.10334	0.65733	0	0.34296	0	0.84772	
Healthy	74.43326	0	1.44575		74.43326	2.14313	0	1.44575	0.16199	0.08559	3.20623	0	0.00024	
Healthy	27.36963	0.11805	0.19829		27.36963	60.02292	0.11805	0.19829	0.0321	0.0389	1.1047	0	0.17357	
Healthy	77.73915	0.59524	0		77.73915	6.1242	0.59524	0	0.13984	0	0.26104	0.08192	1.58126	
Healthy	60.82553	3.58131	0.22814		60.82553	9.39274	3.58131	0.22814	7.16164	0.67933	0.08802	0.96826	0.2872	
Healthy	50.83458	3.81443	3.99534		50.83458	27.54175	3.81443	3.99534	0.07373	0.36124	0	0	0	
Healthy	48.3765	0.71835	0.38413		48.3765	20.38094	0.71835	0.38413	0	0	4.34624	17.7248	0	
Healthy	69.02083	12.89942	6.08696		69.02083	0.23636	12.89942	6.08696	0.01731	0	0.02662	0	0.05484	
Healthy	45.74134	1.8003	0.4779		45.74134	7.39684	1.8003	0.4779	3.15417	0.17425	0.5895	0	0.62538	
Healthy	58.5516	0.03828	2.37447		58.5516	28.29259	0.03828	2.37447	0.67879	0	0.12291	0	0	
Healthy	42.8523	0.19716	0		42.8523	46.69582	0.19716	0	4.45069	3.24794	0	0	0	
Healthy	68.81003	0.28196	0.0251		68.81003	6.47233	0.28196	0.0251	0	0	0.54823	0.03794	1.53198	
Healthy	72.98156	0.02639	0.4917		72.98156	8.41494	0.02639	0.4917	2.6847	0	0.0328	0	0.04786	
Healthy	52.26953	0.02917	0.11509		52.26953	22.08116	0.02917	0.11509	8.76299	0	0.6848	1.74148	0	
Healthy	38.93401	0	5.13698		38.93401	41.57505	0	5.13698	0.66756	3.06928	0	0.71973	0.0677	
Healthy	54.43358	1.83157	0.05594		54.43358	35.29853	1.83157	0.05594	2.3281	0	0.36068	0	0.03047	
Healthy	70.0664	0.30254	0.17122		70.0664	3.23899	0.30254	0.17122	6.23985	0	0.0293	0	0	
Healthy	44.56376	3.27578	0.03904		44.56376	30.94834	3.27578	0.03904	2.58507	0.73937	2.78111	0.47677	0	
Healthy	17.10021	21.22144	20.15756		17.10021	13.73385	21.22144	20.15756	1.1419	1.95313	1.86745	0.20668	0	
Healthy	11.62026	0	0		11.62026	57.10652	0	0	4.61378	0	0.22984	4.29497	0	
Healthy	40.56012	32.7169	4.15824		40.56012	0.88048	32.7169	4.15824	0.92422	0	0.42643	0	0.01969	
Healthy	12.78487	24.44402	7.18618		12.78487	8.63943	24.44402	7.18618	0.24782	1.45742	0.07356	0.18226	0.74168	
Healthy	15.50235	1.15406	0.30624		15.50235	65.93103	1.15406	0.30624	0	0	0.60005	0	0	
Healthy	92.82643	0.00516	4.5631		92.82643	2.03481	0.00516	4.5631	0	0.50237	0	0	0	
Healthy	30.96396	0.72235	0.432		30.96396	64.5578	0.72235	0.432	0.83065	0	0.00945	0	0	
Healthy	68.50579	0	0		68.50579	18.84689	0	0	8.26254	0.13691	0	0	0	
Healthy	42.32325	0	2.63057		42.32325	13.31925	0	2.63057	9.2651	0	0	0	0	
Healthy	61.97983	2.18246	0.55707		61.97983	17.79166	2.18246	0.55707	1.83917	1.40718	0.47433	0	0.00781	
Healthy	17.98717	0.67782	0.02425		17.98717	73.88172	0.67782	0.02425	2.99582	0	0	0	0	
D013167	30.04097	33.60723	10.65623		30.04097	2.27203	33.60723	10.65623	0.50286	0	1.36786	0	0	
Healthy	39.07155	0.34286	0.04559		39.07155	47.01732	0.34286	0.04559	0.33026	0.12523	1.13039	0	0	
Healthy	0.1469	0	1.10269		0.1469	88.92571	0	1.10269	1.59116	0	0	0	0	
Healthy	65.69568	0.55514	0.20657		65.69568	18.80189	0.55514	0.20657	0.12705	4.89223	0.53421	0	0.04722	
Healthy	59.4235	4.94066	0.2265		59.4235	6.28189	4.94066	0.2265	0.09969	0	0.03707	0	0	
Healthy	51.60388	0.21734	0.1816		51.60388	42.38279	0.21734	0.1816	0.09624	0.38723	0.26811	0.01759	0.02857	
Healthy	72.30071	0.37793	6.19734		72.30071	10.17186	0.37793	6.19734	0.25559	0	0	0	0	
Healthy	58.3654	0.33582	11.5958		58.3654	16.6102	0.33582	11.5958	0.05021	0	0	0	0	
Healthy	70.2165	0.28432	0.09351		70.2165	3.57257	0.28432	0.09351	6.24635	0	0.03662	0	0	
D013167	71.2577	2.90074	1.06244		71.2577	14.97875	2.90074	1.06244	2.6742	0	0.16618	0	0	
Healthy	4.23524	14.40705	17.06039		4.23524	39.33865	14.40705	17.06039	0.00745	0	2.11792	0	0.00587	
Healthy	49.29812	2.09951	0.72547		49.29812	24.91747	2.09951	0.72547	0	1.36762	0.13084	0	0.28381	
Healthy	76.98238	0.05472	0.54887		76.98238	13.18481	0.05472	0.54887	0.0454	0.35252	0.09882	0	0.07088	
Healthy	42.36939	0	0		42.36939	16.7347	0	0	0	0	0	0	0	
Healthy	40.5676	2.91541	1.81213		40.5676	18.73075	2.91541	1.81213	1.38769	4.06453	1.46466	0.62709	0.18137	
Healthy	29.19349	3.46769	0.05286		29.19349	46.23845	3.46769	0.05286	5.1428	0	0.21317	0	0	
Healthy	64.38383	0.05956	3.05771		64.38383	27.78515	0.05956	3.05771	0	0	0.07194	0	0.45951	
Healthy	41.49183	4.35108	0.58038		41.49183	30.25795	4.35108	0.58038	0.01455	2.20768	3.21806	3.53361	0.08048	
Healthy	51.68475	0.01574	0.44014		51.68475	28.04296	0.01574	0.44014	0.39924	0	3.79145	0.57347	0	
Healthy	69.66327	1.04367	0.23483		69.66327	13.18325	1.04367	0.23483	0.61977	0	4.41859	0	0	
Healthy	88.07623	0	0		88.07623	2.20381	0	0	0.4943	0	0	0	0	
Healthy	37.77544	1.50455	0.05709		37.77544	43.49804	1.50455	0.05709	3.42285	0.10769	0.12528	0	0.09903	
Healthy	35.86121	0.57672	0.00262		35.86121	37.1462	0.57672	0.00262	2.33851	0.08797	0.40302	0	0.06456	
Healthy	64.94468	0.1925	2.64702		64.94468	5.0084	0.1925	2.64702	0	0	0	0	0	
Healthy	57.56943	0.36577	0.70457		57.56943	20.70555	0.36577	0.70457	0	0	0	0	0.07704	
Healthy	50.52835	0.03743	0		50.52835	25.16813	0.03743	0	4.73417	0.06033	0.27098	0	0	
Healthy	56.51327	6.3116	0.00808		56.51327	12.66559	6.3116	0.00808	0	0	0.03985	0.07219	0.0802	
Healthy	42.04311	4.25761	0.41749		42.04311	25.78334	4.25761	0.41749	1.01897	4.7149	2.08717	0.45642	0.03665	
Healthy	19.30047	1.18872	0.44609		19.30047	52.08396	1.18872	0.44609	1.46023	0	3.12801	1.20658	0	
Healthy	76.57503	12.63656	0		76.57503	4.87467	12.63656	0	0	0	0	0	0	
Healthy	79.28003	0.06803	0.25444		79.28003	2.391	0.06803	0.25444	3.22172	0	0.00593	0	0	
Healthy	30.64078	0	0		30.64078	25.62591	0	0	2.45248	4.0239	1.34847	0	0	
Healthy	70.26417	0.10524	0.63241		70.26417	23.97684	0.10524	0.63241	0	0	0.19722	0	0	
Healthy	26.99671	0.40155	3.1174		26.99671	44.94616	0.40155	3.1174	6.43686	0	2.51471	0	0.01797	
Healthy	46.89017	0.33751	0.1195		46.89017	35.9183	0.33751	0.1195	5.1029	0.12904	0.23121	0	0.08736	
Healthy	47.10461	6.6783	5.80877		47.10461	38.80171	6.6783	5.80877	0	0	0	0	0	
Healthy	69.39013	0.3081	0.05692		69.39013	9.96665	0.3081	0.05692	0.3401	0.58793	0.02762	0	0.06663	
Healthy	1.04103	0.13654	2.05354		1.04103	1.65243	0.13654	2.05354	2.73141	71.3227	0	0	0	
Healthy	80.93213	0.02967	4.3952		80.93213	8.67387	0.02967	4.3952	0.00518	0	0	0	0	
Healthy	39.99389	0.41777	0.03542		39.99389	26.6334	0.41777	0.03542	0.01393	0	1.58296	0	0	
Healthy	20.32199	11.38735	0.47395		20.32199	50.59344	11.38735	0.47395	5.82389	0	0.30545	0	0	
Healthy	46.37194	0.96551	8.29506		46.37194	26.1133	0.96551	8.29506	4.41968	0.00304	0.65403	0	0	
D013167	66.01406	1.33036	0.13209		66.01406	26.97373	1.33036	0.13209	0.02178	0	0.34396	0	0.48794	
Healthy	2.23718	10.88204	0		2.23718	22.24552	10.88204	0	0	0	0.23483	0	0	
Healthy	49.56155	0.83514	0.09128		49.56155	31.16357	0.83514	0.09128	0	4.88434	0.07378	0	0.0169	
Healthy	59.27449	2.18329	0.3033		59.27449	6.36455	2.18329	0.3033	0	4.75189	0	0.23294	0.8491	
Healthy	17.95868	24.5792	1.15811		17.95868	38.12064	24.5792	1.15811	2.46863	0	0.44342	0	0.00363	
Healthy	37.95642	3.35532	8.35232		37.95642	28.52687	3.35532	8.35232	0.80969	0	0.05257	0	0.11606	
Healthy	13.07073	0.40478	0.0369		13.07073	58.37451	0.40478	0.0369	0.30878	0	6.0486	0.16984	0.02678	
Healthy	33.68536	4.62526	1.37882		33.68536	30.61294	4.62526	1.37882	5.45621	0.46552	0.29784	0.1175	0.00779	
Healthy	60.00099	0.03019	7.75259		60.00099	3.37326	0.03019	7.75259	9.38507	0.71539	0	0	0.30343	
Healthy	63.61651	0.27508	0.01675		63.61651	9.80933	0.27508	0.01675	0.22393	0.85723	0.00488	0	0.03977	
Healthy	68.19003	0.40938	0.16596		68.19003	8.94067	0.40938	0.16596	6.21868	0	0.30118	0	0	
Healthy	23.06046	6.21029	0.14499		23.06046	40.66396	6.21029	0.14499	0.30775	0	17.47063	0	0	
Healthy	58.99631	0.2207	0.60449		58.99631	21.01985	0.2207	0.60449	0	0	0.00202	0	0.02794	
Healthy	26.10034	2.26531	0.20935		26.10034	55.71612	2.26531	0.20935	0	0.86867	3.33586	1.15969	0	
Healthy	42.76761	21.19851	1.10607		42.76761	19.06275	21.19851	1.10607	0.89736	0.02452	0.58307	0	0	
Healthy	61.95477	0.48881	0.86097		61.95477	8.64574	0.48881	0.86097	0.27186	0	0.24197	0	0.03172	
Healthy	52.3773	0.38845	0.49081		52.3773	16.71525	0.38845	0.49081	0	5.57671	0	0	0.29569	
Healthy	21.75652	3.11397	2.07646		21.75652	37.51161	3.11397	2.07646	1.04554	1.83344	4.66376	5.2539	0.04178	
Healthy	44.54319	0	0		44.54319	36.5889	0	0	0	0	0	0	0	
Healthy	92.60407	0	4.2389		92.60407	2.25227	0	4.2389	0	0.62352	0	0	0	
Healthy	59.42505	2.09533	0.14166		59.42505	6.54361	2.09533	0.14166	0	4.76596	0	0.25706	0.82546	
Healthy	38.75067	23.28892	2.92504		38.75067	0.31725	23.28892	2.92504	0	0	2.08257	0	0	
Healthy	3.10569	3.57185	5.84528		3.10569	53.17891	3.57185	5.84528	26.5089	0	0.86301	0.53268	0.32169	
Healthy	81.31276	0	0		81.31276	14.64908	0	0	0	0	0.48801	0	0	
Healthy	83.9793	0.09037	0.23388		83.9793	15.04485	0.09037	0.23388	0.01927	0	0.2928	0	0	
Healthy	60.2677	2.03885	0.19315		60.2677	6.33858	2.03885	0.19315	0	4.8066	0	0.2336	0.67165	
Healthy	28.40423	0.13097	1.16489		28.40423	21.72985	0.13097	1.16489	0.74671	0	0.52873	0.02358	0.00839	
Healthy	63.08703	1.97043	0.72176		63.08703	24.9586	1.97043	0.72176	0.04933	0	0.41711	0	0.02491	
Healthy	48.05167	2.25577	8.57641		48.05167	16.45764	2.25577	8.57641	0.01051	0.08019	0.27025	0.00283	0.18677	
Healthy	92.15701	0	4.52626		92.15701	2.21385	0	4.52626	0	0.58279	0	0	0	
Healthy	45.00116	6.03943	0.38017		45.00116	11.21084	6.03943	0.38017	17.73382	7.11808	0.19368	0	0.11957	
Healthy	51.82544	0.58128	0.83894		51.82544	22.4274	0.58128	0.83894	10.6872	3.44652	3.19077	0.22651	0.19033	
Healthy	71.18633	0.61623	5.78574		71.18633	11.62322	0.61623	5.78574	0	0	0.06646	0	0	
Healthy	29.33626	0.44643	0.00648		29.33626	14.55199	0.44643	0.00648	2.52622	23.471	0.40034	2.08571	0.75497	
Healthy	73.61403	0	0.05476		73.61403	20.83388	0	0.05476	0	0	0.21008	0	0	
Healthy	46.92426	3.00558	3.26386		46.92426	14.3931	3.00558	3.26386	0.10021	0	0.0864	0.08444	0.10639	
Healthy	11.47274	6.39568	1.63209		11.47274	52.51234	6.39568	1.63209	10.66236	0.69029	1.05943	0	0.03483	
Healthy	33.29856	0.30249	0.12493		33.29856	25.76587	0.30249	0.12493	3.8576	0	1.93314	0	0	
Healthy	92.41073	0.18603	0.69942		92.41073	2.61021	0.18603	0.69942	0	1.81649	0	0	0	
Healthy	85.98734	0.19532	1.86296		85.98734	7.4442	0.19532	1.86296	0	0	0.11873	0	0.14878	
