group	Bacteroidales	Veillonellales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	6.96398	28.15239		6.96398	0.39614	0.01185	28.15239	0	1.62453	0	0.19079	0	0
Healthy	39.1985	0		39.1985	29.63097	4.17122	0	0	0.00839	0	0.06519	0	0
Healthy	25.10802	0		25.10802	11.81961	25.93731	0	0	0.10321	0	6.15057	0	0.02415
Healthy	62.08988	0.03337		62.08988	13.98134	6.83837	0.03337	0.00396	0.38215	0	0.32451	0	0.01112
Healthy	31.9736	0		31.9736	1.44962	0	0	0	0.03944	0	2.40182	0	0
Healthy	35.78505	0		35.78505	4.21036	4.84032	0	0	0	0	0.04012	0	0
Healthy	87.21806	0.0156		87.21806	1.59512	0.58681	0.0156	0	0.09102	0	0.00133	0.00027	0
Healthy	60.10863	0.07562		60.10863	8.73597	7.15156	0.07562	0	0	0	0.36239	0	0
Healthy	36.41873	0		36.41873	3.78413	9.49568	0	6.92065	0	0	0.02785	0	0.07159
Healthy	13.7984	0		13.7984	20.71203	21.54445	0	2.29678	0.85793	0	1.59359	0	0.02166
Healthy	23.37048	0.0215		23.37048	26.87558	16.887	0.0215	7.21283	0.17384	0	0.63405	0	0.00678
Healthy	71.06037	0.01628		71.06037	14.54105	1.07435	0.01628	0.70978	0.11208	0	0.02431	0	0
Healthy	20.0404	1.57303		20.0404	16.13623	13.77429	1.57303	2.42903	0.2201	23.0782	0.28597	0.47297	0
Healthy	50.1858	0.3919		50.1858	12.62095	11.96945	0.3919	0.16777	0.08129	0	1.3176	0	0.17459
Healthy	38.26838	0.01904		38.26838	13.87999	23.58335	0.01904	3.27005	0.25978	5.69836	0.57225	0	0.06404
D003424	34.87122	1.64851		34.87122	17.12666	20.87099	1.64851	0	0.04744	0	0.10825	0	0
Healthy	92.365	0		92.365	1.63972	1.09796	0	1.90243	0	0	0	0	0
Healthy	81.22765	0.02263		81.22765	1.7868	6.53527	0.02263	0	0	0	0.03628	0	0
Healthy	65.0962	0.41478		65.0962	6.84793	7.13689	0.41478	0	0.02291	0.19466	0.22143	0	0.10964
Healthy	6.15386	0.0387		6.15386	0.01847	3.97707	0.0387	0	0.22715	0	5.49857	0	0.13845
Healthy	28.92219	0		28.92219	7.45679	0	0	0	0	24.9923	0	0	0
Healthy	35.99257	0		35.99257	12.32504	2.73529	0	0	0	0	0	0	0
Healthy	24.40406	0.07425		24.40406	32.27764	8.88795	0.07425	0.96214	0.04587	0	0.89393	0	0.01354
Healthy	10.84973	6.83929		10.84973	34.56529	12.31912	6.83929	0.51042	0.30067	1.18571	0	0	0
Healthy	60.62347	0.08461		60.62347	7.33008	6.60775	0.08461	5.89208	0.46523	0	0	0.27923	0
Healthy	0.78649	0.81767		0.78649	7.35516	0.00255	0.81767	0	0.35685	0	0.0057	0	0
Healthy	78.72753	0		78.72753	2.022	7.69482	0	0	0	0	0	0	0
Healthy	30.64575	0		30.64575	6.23112	8.31948	0	22.9272	0.0831	2.25233	0.3458	2.558	0.57923
Healthy	41.73987	1.07244		41.73987	11.94091	6.44448	1.07244	0	0	0	0.16564	0	0
Healthy	88.13317	0		88.13317	3.35742	3.36267	0	0	0.05822	0	0	0	0.10572
Healthy	3.3361	0.43164		3.3361	0.00662	0.00164	0.43164	0	3.37859	0	1.13505	0	0
Healthy	64.70968	8.04269		64.70968	5.9392	2.56254	8.04269	0	0.26416	0	0.02958	0	0.01923
Healthy	77.41273	0		77.41273	0.68411	8.28991	0	0	0.02144	0	0.04571	0	0
Healthy	21.31408	9.88296		21.31408	28.80605	25.75589	9.88296	3.03715	0.05725	2.85438	0	0	0
Healthy	53.36596	0.00062		53.36596	26.02646	5.17791	0.00062	0.27013	0.41179	0	0.43843	0	0.03201
Healthy	2.09168	1.82466		2.09168	24.0137	0.02167	1.82466	0	0.07484	0	0.03721	0	0.00575
Healthy	69.39796	0.38749		69.39796	2.33601	7.66268	0.38749	0.60698	0.02661	0	0.34668	0	0.0474
Healthy	64.27322	0		64.27322	14.8267	1.47201	0	0	0	0	0.28187	0	0.08784
Healthy	48.43001	0		48.43001	22.72137	4.9326	0	1.10837	0.22474	0.72763	0.60245	0.04483	0
Healthy	34.22241	1.40372		34.22241	25.14503	15.24423	1.40372	0.00206	0.14826	0	1.55057	0	0
Healthy	55.54094	3.13238		55.54094	11.79183	10.30494	3.13238	0.16075	0.11626	0	0.18146	0	0.13371
Healthy	61.65429	0.52754		61.65429	19.72482	4.3266	0.52754	0.02062	2.72797	0	0.15775	0	0
Healthy	65.64788	0		65.64788	12.11464	12.87646	0	0	0.04482	0	0.9778	0	0.00392
Healthy	19.28264	2.2472		19.28264	25.64631	26.18089	2.2472	0	1.46741	0	0.51167	0	0
Healthy	64.5609	0.19816		64.5609	17.90412	1.63385	0.19816	0	0.12458	0	1.52358	0	0.05159
Healthy	24.24937	17.3349		24.24937	14.10303	3.25229	17.3349	1.5579	0	3.75888	0.12359	0	0
Healthy	4.78083	0		4.78083	0.03642	0.25497	0	0	0	0	0.3354	0	0
Healthy	58.12382	0		58.12382	26.0786	2.0991	0	0	2.0292	0	0.89723	0	0
Healthy	32.85371	1.86002		32.85371	11.72818	0.01479	1.86002	8.81852	1.10436	0	0.19184	0	0
Healthy	68.16366	6.32995		68.16366	4.95707	2.43572	6.32995	0	0	0	0	0	0
Healthy	58.90129	0		58.90129	9.54705	0.24814	0	0	0	0	0.02065	0	0
Healthy	42.58631	1.18345		42.58631	20.13267	17.57587	1.18345	4.41413	1.61678	0	0.33962	0	0.0426
Healthy	21.49334	0		21.49334	28.34788	23.69705	0	0.62741	3.8834	0	0.12982	0.28531	0.13475
Healthy	0.03129	0.03009		0.03129	0.00446	0.00833	0.03009	0	0.52725	0	0.19757	0	0
Healthy	88.19624	1.14664		88.19624	0.09032	0.99229	1.14664	0	0	0	0	0	0.00545
Healthy	13.27934	2.69129		13.27934	0.40567	5.7698	2.69129	43.6515	0	0	1.38317	0	0.55699
Healthy	13.13673	0		13.13673	0	17.6478	0	0	0	0	0	0	0
Healthy	70.07902	0		70.07902	4.03226	7.83415	0	0	0.11158	0.02974	0.57097	0	1.36988
Healthy	59.69502	0		59.69502	16.81104	3.82209	0	0	0.01401	0	0.10029	0	0.0419
Healthy	40.48576	0.01971		40.48576	2.5623	39.03781	0.01971	0	0.00355	0	0.00301	0	0.13498
Healthy	40.69063	0.3249		40.69063	24.93952	20.42719	0.3249	0.11208	1.04134	0	0	0	0
Healthy	40.68938	3.35313		40.68938	35.25032	2.14751	3.35313	6.26075	0.00339	0	0	0	0
Healthy	60.29276	0		60.29276	1.88609	4.5405	0	4.73887	0	0.22575	0.186	0	0.81543
Healthy	48.26803	6.93107		48.26803	3.65	11.34698	6.93107	0.21161	0.0844	0.1768	0.36848	0	0
Healthy	9.86283	2.01558		9.86283	22.93413	8.68687	2.01558	0	19.43537	1.52347	1.4129	0	0.00308
Healthy	63.58903	0		63.58903	23.04613	4.24942	0	0	0	0	0.05482	0	0.45437
Healthy	64.88079	0		64.88079	10.04103	11.66982	0	0.4425	0.04036	3.94462	0.00088	0	0
Healthy	67.28859	0		67.28859	10.58634	2.60607	0	0	0.00702	0	0	0	0.06397
Healthy	43.37371	0		43.37371	6.96094	26.12513	0	4.52563	0	2.01869	0	0.97535	0.02125
Healthy	36.02107	0		36.02107	9.20169	16.51507	0	6.82668	0	1.14621	0	0.80034	0.15063
Healthy	1.93236	0		1.93236	20.77112	26.15874	0	0	0	33.9196	5.08039	1.13551	0
Healthy	34.03976	6.2162		34.03976	25.10955	14.267	6.2162	0	0.04054	0	0.16436	0	0
Healthy	21.74088	0.79565		21.74088	33.55658	19.50626	0.79565	0	1.33446	0	0.04421	0	0.00636
Healthy	92.29603	0		92.29603	0.65116	1.41224	0	0.60661	0.0131	0	0	0	0
Healthy	20.81488	1.37441		20.81488	8.95794	7.86766	1.37441	1.60876	1.14024	0	5.92399	0	0
Healthy	63.42071	0.00733		63.42071	14.80379	1.40046	0.00733	0	0	0	0.26987	0	0.08158
Healthy	42.96631	1.61571		42.96631	26.45107	11.535	1.61571	0	0	0	0.14199	0	0
Healthy	50.37125	1.59026		50.37125	21.68731	9.13051	1.59026	0	0.04969	0	0.03397	0	0
Healthy	77.58969	1.95849		77.58969	3.7647	8.78341	1.95849	0	0.08695	0	0.43842	0.40857	0.01635
Healthy	54.08505	0.10628		54.08505	0.00145	0.00286	0.10628	0	0.08903	0	0.83312	0	0
Healthy	59.9376	0		59.9376	15.89459	6.71097	0	0.99286	0	0	0.71866	0	0
Healthy	43.99451	0.88216		43.99451	8.3008	16.24787	0.88216	0	0.08839	0	0	0	0
Healthy	66.58231	8.77001		66.58231	1.51487	0	8.77001	0	0.17975	0	0.29713	0	0.01825
Healthy	11.37453	5.15414		11.37453	56.56074	8.1643	5.15414	0.12715	0	2.31774	0	0	0
Healthy	45.65244	0		45.65244	22.84931	0.5904	0	0	0.35112	0	0.14119	0.01652	0.00551
Healthy	4.69747	0		4.69747	28.68475	0.47629	0	0.12461	19.14261	0	7.33114	0.17115	0
Healthy	60.11791	0		60.11791	1.95334	4.2692	0	4.48843	0	0.22399	0.15925	0	0.92989
Healthy	67.49187	8.33826		67.49187	1.64144	0.01794	8.33826	0	0.15445	0	0.21648	0	0.03034
Healthy	67.63196	1.25216		67.63196	1.02829	0.00399	1.25216	0	0.01799	0	0.04734	0	0
Healthy	70.17776	2.84278		70.17776	5.54199	4.23852	2.84278	0.14576	0	0.07584	0	0	0.10993
Healthy	33.84269	1.06924		33.84269	16.23635	14.64085	1.06924	0	2.41692	2.19226	0.1778	0	0.03176
Healthy	67.15064	11.06734		67.15064	2.34908	0.07282	11.06734	0	0	0	0	0	0
Healthy	67.94477	4.20179		67.94477	4.66031	5.02087	4.20179	0	0.43472	0	0.05029	0	0
Healthy	0.60162	0.00283		0.60162	0.5455	8.00241	0.00283	0	0.15739	1.21267	0	0	0
Healthy	42.29055	0.02117		42.29055	23.75306	11.37131	0.02117	0.04075	0.37534	0	1.17245	0	0
Healthy	66.57364	11.11832		66.57364	2.49525	0.05818	11.11832	0	0	0	0	0	0
Healthy	64.0291	0.36923		64.0291	6.58671	9.09675	0.36923	0	0.01752	0.17934	0.25172	0	0.20433
Healthy	27.92004	0.02503		27.92004	32.91736	2.308	0.02503	2.7012	0	2.85895	0	1.86286	0
D003424	62.83475	4.28763		62.83475	5.80092	10.7875	4.28763	0	0	0	0	0	0
Healthy	40.70462	0.05027		40.70462	28.87358	8.74077	0.05027	0.71458	0.47884	0	0	0.83564	0
Healthy	87.34147	3.6179		87.34147	0.56973	1.28072	3.6179	0.92836	0	0	0.00675	0	0
Healthy	74.65231	2.65064		74.65231	1.86091	6.0585	2.65064	0	0.03033	0	0	0	0.05945
Healthy	74.32335	2.77596		74.32335	1.75312	6.09478	2.77596	0	0.03817	0	0	0	0.05948
Healthy	81.44009	0		81.44009	3.2349	6.08309	0	0	0.1137	0	0	0	0.07416
Healthy	1.90822	0		1.90822	67.06575	6.80006	0	0.25093	2.88288	0.03388	1.6717	0.1214	0
Healthy	8.15611	0		8.15611	55.66463	1.17325	0	2.3946	0	0.23581	0	0	0
Healthy	3.18355	1.51617		3.18355	0	0	1.51617	0	1.75162	0	0	0	0
Healthy	7.35224	0.09368		7.35224	30.85458	22.53801	0.09368	0	0.28438	0.39922	0.23896	0.54215	0.00538
Healthy	6.09896	0		6.09896	31.23069	33.86392	0	0	0.04279	9.40243	7.42975	0.75493	0
Healthy	84.36824	0.12695		84.36824	1.53211	5.88805	0.12695	0	0.08015	0	0.04489	0	0
Healthy	19.30946	1.82641		19.30946	27.63514	8.5259	1.82641	0.00518	4.89111	0.88633	1.59069	0.5717	0.07794
Healthy	3.71972	0		3.71972	31.52571	0.30732	0	0.09002	21.82858	0.06908	3.06232	0.20135	0.01252
Healthy	32.12247	0.01174		32.12247	4.53577	4.65778	0.01174	0.13121	0.03009	0	2.74407	11.1724	0.07843
D003424	73.96488	0		73.96488	8.48445	3.56465	0	0	0.27384	0	0.05498	0.0034	0
Healthy	54.00114	0		54.00114	17.47204	10.42967	0	1.14738	0	0	0.72906	0	0
Healthy	65.61651	0.31387		65.61651	12.33302	8.5243	0.31387	0	0.94086	0	1.46676	0	0.01467
Healthy	80.12162	3.00752		80.12162	0.65713	1.20915	3.00752	0	0	0	0	0	0
Healthy	78.3768	0		78.3768	6.95557	1.55546	0	0	1.20125	0	0.77485	0	0.04372
Healthy	27.13214	6.80132		27.13214	12.07983	38.83189	6.80132	0.00448	0	0	0.01775	0	0
Healthy	65.13207	0		65.13207	19.6687	4.41651	0	0	0	0	0.09998	0	0.38077
Healthy	20.12786	0		20.12786	27.83029	31.48027	0	0	0.12788	0	0.09679	0.56226	0.02325
Healthy	64.59072	0		64.59072	23.70467	4.14001	0	0	0	0	0.05941	0	0.45119
Healthy	29.44806	4.90025		29.44806	13.01772	14.34482	4.90025	0	15.74405	0	0.2022	0	0.07796
Healthy	77.62184	0		77.62184	0.71534	8.39436	0	0	0.02307	0	0.07404	0	0.00662
Healthy	84.77554	0		84.77554	1.26838	3.27956	0	0.08372	0	0.61813	0	0	0.34947
Healthy	26.67123	0.25782		26.67123	21.52486	28.4358	0.25782	0	6.06571	0.41728	2.19658	0	0
Healthy	55.77084	0.00593		55.77084	8.89511	16.43024	0.00593	0.0027	0.1758	0	0.48978	0	0.36926
Healthy	24.50865	23.0622		24.50865	33.65969	0.87025	23.0622	2.7746	0.39024	0	0	0	0
Healthy	70.98239	2.74525		70.98239	5.7231	4.50234	2.74525	0.14188	0.00369	0.0551	0	0	0.07641
Healthy	69.36269	6.27752		69.36269	5.09596	2.57286	6.27752	0	0	0	0	0	0
Healthy	39.35148	0		39.35148	8.0848	6.29218	0	5.60891	0.71239	9.94258	0.97395	0.02492	0
Healthy	30.44125	0.59628		30.44125	5.133	23.33555	0.59628	0	0.15673	1.00191	0	16.8209	0
Healthy	31.20638	0		31.20638	11.00041	2.88328	0	7.45317	0.00129	0	1.15501	0	0.04213
Healthy	16.84445	1.90409		16.84445	15.17274	18.82783	1.90409	0	0.29385	0	2.54483	0	0
Healthy	77.84901	0		77.84901	0.89604	8.61638	0	0	0.02259	0	0.07071	0	0.00316
Healthy	35.22085	0		35.22085	26.77414	0.67924	0	0	0.37918	0	0.11244	0.01665	0.00208
Healthy	57.15938	0.44936		57.15938	6.35844	4.30723	0.44936	8.4388	0	0	0.25022	0	0.63549
Healthy	83.02813	0		83.02813	4.68472	1.17716	0	0	0	0	0	5.82823	0
Healthy	7.90302	0.06174		7.90302	10.08383	0.00211	0.06174	0	0.04668	0	2.52822	0	0.14252
Healthy	16.68874	14.0387		16.68874	17.57122	24.41234	14.0387	0	2.95029	0	9.32573	0	0
Healthy	47.249	0.06529		47.249	8.44001	5.39163	0.06529	0	0	0.06225	0.51114	0	0.17429
Healthy	69.17688	12.0245		69.17688	8.83726	7.17267	12.0245	0.32142	0	0	0	0	0
Healthy	68.93702	0.004		68.93702	10.59092	9.57581	0.004	0	0.044	0	0.07434	0	0.03527
Healthy	84.32139	1.24726		84.32139	3.32707	3.40256	1.24726	0	0	0	0.04492	0	0
Healthy	25.7848	0		25.7848	12.00488	10.27545	0	0.12379	0.04364	0.96345	4.01692	0	0.06906
Healthy	41.14394	1.95418		41.14394	15.74103	9.24844	1.95418	0.57597	0.42966	0.16752	0.33156	0	0.15837
Healthy	70.22306	5.82317		70.22306	3.47271	2.32996	5.82317	0	0	0	0	0	0
Healthy	26.96368	0		26.96368	35.84932	7.35388	0	0	0	0.59351	0	0	0
Healthy	70.29138	5.83641		70.29138	1.54791	1.86074	5.83641	0	0	0	0.00451	0	0
Healthy	69.34973	0		69.34973	3.63493	6.99652	0	0	0.03601	0.02383	0.63427	0	1.31486
D003424	70.06447	5.25267		70.06447	5.6688	14.6166	5.25267	0	0	0	0	0	0
Healthy	43.80826	0		43.80826	1.19312	2.25717	0	0	0	0	0.12345	0	0.07428
Healthy	56.6143	0		56.6143	4.17335	1.65422	0	0	0.03365	0	0	0	0
Healthy	16.2496	0.45433		16.2496	26.65759	29.15493	0.45433	0	1.12245	0	0.02486	0.14224	0
Healthy	72.62941	0		72.62941	10.29324	3.69587	0	0	0	0	0	0.04932	0
Healthy	48.7609	0.79378		48.7609	21.08093	7.39897	0.79378	0.01073	0.69103	0	0.32149	5.77831	0
Healthy	23.75406	0		23.75406	45.68526	6.03392	0	0	0	0	0	0	0
Healthy	22.69278	0		22.69278	36.42228	18.8863	0	0	0.18313	0	1.2028	0	0
Healthy	65.63431	0		65.63431	13.75463	12.05165	0	1.60553	0	0.02843	0.06003	0	0.49892
Healthy	51.33971	1.4261		51.33971	8.48086	2.21928	1.4261	0	0.14192	0	0.05421	0	0.00015
Healthy	18.57704	2.69514		18.57704	14.19199	16.40249	2.69514	0.03728	0.25519	0.00258	1.88992	0	0.01827
Healthy	49.3268	0.26046		49.3268	23.99365	6.82034	0.26046	0	2.68013	0	0.29916	0	0.02414
Healthy	70.43372	0.16919		70.43372	3.57858	15.93597	0.16919	0.19217	0.48192	0	0.36712	0	0.09877
Healthy	64.34829	0		64.34829	19.30309	4.44043	0	0	0.00304	0	0.12878	0	0.39388
Healthy	70.61778	0.01173		70.61778	15.05159	4.68347	0.01173	0.28862	0.14807	0	0.09934	0	0.00391
Healthy	30.21417	6.38297		30.21417	27.8375	11.06194	6.38297	0.07376	2.24259	0	0.38497	0	0.1667
Healthy	61.01007	0.1655		61.01007	26.85272	2.88277	0.1655	0.07785	0.04345	0.05233	0.06927	0.32888	0.04298
Healthy	4.0487	0.04011		4.0487	0.31011	0.07219	0.04011	0	0.2666	0	0.0049	0	0
Healthy	8.92705	0.01676		8.92705	28.81256	7.20164	0.01676	0.00109	12.24729	8.71892	3.10381	0.0319	0.04163
Healthy	45.84826	0.29762		45.84826	21.51963	14.19324	0.29762	0.10108	0.14266	0.72082	0.52139	0	0.05072
Healthy	41.09719	1.5652		41.09719	24.22156	5.81078	1.5652	0	0.15737	0	0.07529	0	0
Healthy	82.97937	0		82.97937	1.29135	5.2421	0	0.06019	0	0.67959	0	0	0.39632
Healthy	34.36715	0		34.36715	27.69889	0.65397	0	0	0.42997	0	0.09634	0.01126	0.00842
Healthy	61.30247	0		61.30247	0.99623	0.54977	0	4.77249	0	0	0	0	0
Healthy	69.02879	0		69.02879	1.09798	12.00565	0	0	0	0.01711	0.10651	0	1.7196
Healthy	35.09807	0.09483		35.09807	22.14154	3.68288	0.09483	0	0.64097	0.27636	0.05226	0	0.26053
Healthy	61.0165	0.11654		61.0165	10.36007	3.39253	0.11654	0	1.533	0	0.06885	0	0.01822
Healthy	20.40557	0.1533		20.40557	30.22276	8.65363	0.1533	3.148	0.11101	6.16548	0.8411	1.06927	0.04369
Healthy	78.11938	0.55878		78.11938	2.44423	0.09812	0.55878	0	0.44676	0	0.03647	0	0
Healthy	42.04096	1.14351		42.04096	7.49013	9.14439	1.14351	1.90252	0.05735	0	1.40787	3.0387	0
Healthy	59.64182	3.32365		59.64182	14.30526	8.66033	3.32365	0.05559	0.57423	0	0.51175	0	0.15658
Healthy	39.79314	0		39.79314	24.76613	8.28104	0	0.93731	0.06241	0.85652	0.42696	0	0.03273
Healthy	43.19804	2.52717		43.19804	22.20032	10.2029	2.52717	0.71124	2.78523	0.47172	0.37387	0	0
Healthy	68.08716	8.96535		68.08716	1.69427	0	8.96535	0	0.16826	0	0.18152	0	0.04055
Healthy	35.22199	0		35.22199	23.56972	10.97852	0	0.09932	0.5246	1.0821	0.36451	0	0
Healthy	68.2051	4.70629		68.2051	5.01575	4.88916	4.70629	0	0.5102	0	0.05631	0	0
Healthy	1.27957	0		1.27957	36.19282	9.12374	0	0	0.10131	0.26175	5.94935	0.1329	0
Healthy	63.81396	0		63.81396	13.45679	7.23575	0	0	0	0	0.00731	0	0.31757
Healthy	28.90645	6.5253		28.90645	46.36169	1.8436	6.5253	0	0	0	0	0	0
Healthy	14.03954	0		14.03954	31.7778	1.18369	0	0	3.75197	33.4883	9.39451	0	0
Healthy	28.46694	0.00078		28.46694	22.52129	28.93295	0.00078	0.02418	0.02518	0	3.02375	0.02848	0.05808
Healthy	32.77295	0		32.77295	24.93715	9.72305	0	0.29347	0	0.29046	0.04828	0	0.02254
Healthy	31.20192	3.05237		31.20192	24.10635	0.27107	3.05237	14.0828	0.07179	0	0.03102	0	0
D003424	67.46775	1.33152		67.46775	3.82429	24.36746	1.33152	0.13964	0	0	0.54725	0	0.00786
Healthy	14.224	0		14.224	0	0	0	0	0	0	0	0	0
Healthy	36.20723	1.2736		36.20723	22.42504	11.14832	1.2736	0	0.19385	0	0.30369	0	0
Healthy	46.58828	0.02318		46.58828	2.57439	0.29174	0.02318	0	2.55063	0	0.60536	2.27389	0.00048
Healthy	28.3422	2.64538		28.3422	21.99895	15.53043	2.64538	0.04019	0.48744	0.0131	0.62948	0.00643	0.01255
Healthy	55.96573	0.08596		55.96573	16.59904	10.9768	0.08596	0.04611	0.02414	0.33041	0.24695	0	0.14794
Healthy	1.12625	0		1.12625	38.14371	8.44057	0	0	0.92776	27.6589	5.27949	0.73894	0
Healthy	89.66419	3.30114		89.66419	0.89403	1.2901	3.30114	0	0.25359	0	0.11322	0	0
Healthy	15.58417	0.18656		15.58417	17.25484	10.71084	0.18656	2.21401	0.07298	0	0.09431	7.4324	0.10778
Healthy	58.04112	6.94735		58.04112	9.79647	6.60376	6.94735	0.06182	0.00141	0	0.14347	0	0.07529
Healthy	56.28109	0		56.28109	22.92361	10.34901	0	0	0.00528	0	0.14832	0	0.02113
Healthy	38.0437	0.37245		38.0437	25.52487	18.41983	0.37245	0.05856	1.13742	0	0	0	0
D003424	82.11201	0		82.11201	0	0	0	0	0	0	0	0	0
Healthy	42.85214	0		42.85214	36.3546	3.57564	0	0	0.01132	0	0	2.32862	0
D003424	90.80307	0.00487		90.80307	4.70552	0.09823	0.00487	0	0	0	0	0	0
Healthy	41.96543	0		41.96543	25.4433	6.26758	0	1.17867	1.17359	0	1.07468	2.3425	0.10321
Healthy	69.41397	0		69.41397	5.72044	14.14188	0	0	0	0	0	0	0.06209
D003424	52.18127	0.64431		52.18127	7.16668	16.9639	0.64431	0.00187	0	0	0.14053	0	0
Healthy	52.47847	0		52.47847	9.49517	11.24573	0	0	0.038	0	1.59861	0	0
Healthy	15.08786	5.33536		15.08786	15.81389	0.07483	5.33536	1.83454	0.0579	0	0.01458	0.03118	0
Healthy	43.74967	0.70159		43.74967	8.51692	14.35172	0.70159	0	0	0	0	0	0
Healthy	49.05444	1.85762		49.05444	0.27954	6.71007	1.85762	3.4515	0	0	0	0	0.85589
Healthy	44.34291	17.75847		44.34291	4.2168	6.83818	17.75847	7.0576	0.00212	0	0.6536	0	0.14253
Healthy	1.78582	0		1.78582	25.1217	3.0838	0	0	0.48616	0	0.87786	0	0
D003424	14.69799	2.28272		14.69799	40.76837	27.90488	2.28272	0.15991	0.02948	0	0.37314	0	0
Healthy	37.11887	3.48633		37.11887	10.82112	7.0154	3.48633	0	21.00783	0	0.70542	0	0
Healthy	79.30587	0		79.30587	1.8096	3.77189	0	3.81881	0	0	0.19862	0	0.02366
Healthy	68.77621	0		68.77621	0.93636	8.47619	0	0	0	0.03482	0.1442	0	1.51226
Healthy	54.92171	0		54.92171	11.12671	0.5582	0	0	0	0	0	0	0
Healthy	40.04677	0		40.04677	12.09567	13.53076	0	0.07512	0.05958	0	2.4838	0	0.17679
Healthy	42.59283	0		42.59283	26.22514	5.83315	0	1.0876	1.1275	0	0.93909	2.24223	0.09293
Healthy	29.62494	0.89652		29.62494	12.45187	7.9349	0.89652	0.08254	0.22994	0	0.01863	0	0.03837
Healthy	20.57994	4.05404		20.57994	26.69622	13.50207	4.05404	0	0.54367	0	0.18361	0	0.05341
Healthy	56.09359	0.05715		56.09359	19.31489	6.53112	0.05715	0.00656	0.70413	0	0.62802	2.4811	0
Healthy	16.4986	0		16.4986	5.11782	11.62054	0	0.11587	0.00717	0	1.09147	0	0.0735
Healthy	64.50159	0		64.50159	23.50501	4.06028	0	0	0	0	0.06073	0	0.44448
Healthy	86.90238	0		86.90238	3.54505	3.70993	0	0	0.07601	0	0	0	0.07865
Healthy	35.64172	0		35.64172	15.98386	17.63661	0	0.85302	2.43131	0	1.06983	2.25014	0.29311
Healthy	67.44051	0.09318		67.44051	19.97129	4.20253	0.09318	0	0.14521	0	0.2134	0	0
Healthy	0	0		0	22.6022	0	0	0	0	0	0	0	0
Healthy	53.74459	0		53.74459	13.29806	4.7165	0	9.32086	0.09855	0	0.9553	0	0.18197
Healthy	50.29043	0.01793		50.29043	26.2342	12.99889	0.01793	0.00392	0.67797	0	0.00938	0	0.04435
D003424	50.0009	0		50.0009	5.16946	9.39424	0	0	0.00945	0	0	0	0
Healthy	61.15669	0.00271		61.15669	21.44709	3.98816	0.00271	0	0.04413	0	0.1227	0	0.16
Healthy	36.72224	0.07396		36.72224	10.95063	35.86536	0.07396	1.58795	0	0	0.00819	0	0.03474
D003424	64.73867	0		64.73867	7.49045	1.95471	0	1.58779	0.03965	0	1.08841	0	0.20023
Healthy	41.85675	0.03471		41.85675	5.3987	26.46101	0.03471	0.00934	0.1768	0.02432	0.83951	0.02816	0.0233
Healthy	77.2291	0		77.2291	1.26229	8.59275	0	0	0.04307	0	0.04491	0	0.00964
Healthy	2.59796	0		2.59796	36.49023	10.58883	0	0	2.6036	27.47608	1.35449	0.44241	0
Healthy	7.60267	0		7.60267	2.86244	6.64344	0	0	0	0	0	0	0
Healthy	50.35418	0		50.35418	18.89524	6.68881	0	0.0018	0.10751	0	0.08884	4.9034	0.15146
Healthy	73.12423	0.01146		73.12423	5.93985	4.54632	0.01146	0	0.02117	0	0.21531	0	0
Healthy	29.28913	0		29.28913	6.18667	8.26741	0	23.2954	0.0748	2.20373	0.36679	2.41626	0.56793
D003424	77.33	0.56257		77.33	1.7229	13.12363	0.56257	0	0	0	0.03673	0	0
Healthy	68.10723	0		68.10723	9.67728	6.32723	0	0.46775	0.03682	0.00709	0.35798	0	0.06634
Healthy	8.72825	0		8.72825	20.07063	9.22013	0	12.7781	0	1.79634	0.13997	0	0
Healthy	73.87226	4.41976		73.87226	2.19671	2.67114	4.41976	0	0	0	0	0	0
Healthy	85.8639	0.00263		85.8639	2.89096	0.11448	0.00263	0	0.02676	0	0	0	0
Healthy	28.52758	0.10977		28.52758	42.1833	11.03447	0.10977	0	1.60559	0	0.13072	2.5385	0
Healthy	17.4332	0		17.4332	12.03122	28.83148	0	1.71467	0.04192	0.15196	0.06408	6.05502	0.02399
Healthy	35.00576	0		35.00576	16.25088	18.13341	0	0.89056	2.24792	0	1.12458	2.27483	0.25011
Healthy	48.68608	7.34585		48.68608	25.42356	3.83435	7.34585	0.38099	0.14748	0	0	0	0
Healthy	39.15464	0.00912		39.15464	15.14251	0.1015	0.00912	0	0.01205	0	2.00605	0	0
D003424	32.49826	0.59985		32.49826	39.09257	24.04557	0.59985	0.0506	0.29903	0	0.27892	0	0
Healthy	70.79374	2.70282		70.79374	5.89331	4.25812	2.70282	0.09754	0	0.03425	0	0	0.1119
Healthy	19.48864	0		19.48864	32.45249	33.95437	0	0	0.02233	0	0	0.51247	0
Healthy	77.8724	0		77.8724	4.50981	2.37425	0	0	0	0.14067	0.74244	0.13541	1.58013
Healthy	27.73597	0.40303		27.73597	19.00671	19.5811	0.40303	0.03985	1.49805	3.03688	1.2976	0	0.15233
Healthy	4.08443	0		4.08443	2.52421	5.11962	0	0	0.39524	0.50733	0	2.3859	0
Healthy	65.82434	4.88055		65.82434	13.95267	3.93062	4.88055	0	0.24319	0	0	0	0
