group	Rikenellaceae	Burkholderiaceae	Enterobacteriaceae	Acidaminococcaceae	Desulfovibrionaceae	Coprobacteraceae		Bacteroidaceae	Lachnospiraceae	Rikenellaceae	Tannerellaceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	9.14021	2.0776	0.07966	0	0.03459	0		13.26506	22.62267	9.14021	3.11518	2.0776	0.83001	1.00341	0	0	0.01069
Healthy	0	1.3721	0.27898	0	0	0		26.76191	16.62348	0	3.14512	1.3721	0.56223	0.26198	1.09017	0.58972	0.03452
D001528	18.83077	0.61652	0.78343	0.01293	0.38276	0.13133		13.06388	8.07092	18.83077	3.67277	0.61652	1.99578	1.46427	0	0.00925	0
Healthy	1.42524	0.58962	0.09795	0	0	0		83.77259	1.72277	1.42524	5.73289	0.58962	0	0.08128	0	0	0
Healthy	15.98344	0.11326	0	0	0.03182	0		23.28354	1.17854	15.98344	0	0.11326	0.67172	1.25366	0	0	0
Healthy	15.10948	0.26844	0	0	0.01125	0		28.01658	4.22058	15.10948	0	0.26844	0.79281	0.25381	0	0	0
Healthy	0	0	0.81252	0	0	0		13.19024	6.25322	0	0	0	0	0	7.54867	0.38291	0
Healthy	0.73339	0	0.44934	0	0.01352	0		16.92778	27.47749	0.73339	1.39091	0	0.95963	0.00595	0	0.02631	0
Healthy	2.33993	1.36827	1.56178	0	0.11973	0.06839		15.8995	20.47828	2.33993	2.74664	1.36827	0.32005	0.01239	0.00429	0.45378	0.14746
Healthy	5.89204	0.51581	0.08321	0	0.20998	0.06628		39.59788	12.86174	5.89204	2.04418	0.51581	0	0.08686	0	0	0
Healthy	0.8965	0.11734	0	0	0	0		57.95917	26.41081	0.8965	2.14848	0.11734	0	0.10013	0	0	0
Healthy	16.07393	0.23778	0.15123	0	0.07482	0.02796		45.98027	5.7435	16.07393	4.49613	0.23778	0.77438	0.02179	0	0	0
Healthy	1.85048	0.00643	0.0024	0.00334	0	0		61.47021	18.49618	1.85048	0.17073	0.00643	0.22048	0	0.05124	0.15484	0.21993
Healthy	6.16719	1.5313	0	0	0	0.00691		64.4191	1.35877	6.16719	8.71279	1.5313	0.14977	0.12854	0	0	0
Healthy	5.44351	0	2.8125	0	0.05661	0		28.08373	26.62906	5.44351	2.61407	0	0.67975	0.48259	0	0	0.00354
Healthy	0	0.04874	0	0	0	0		16.79646	46.55662	0	3.81604	0.04874	0	0	0	0	0
Healthy	5.39872	0.11785	0	1.28594	0.11021	0		5.20868	15.68105	5.39872	1.7121	0.11785	0.40922	0.0101	0	0	0.20308
Healthy	9.94266	6.04808	0	3.26728	0	0		34.56477	20.14283	9.94266	1.97051	6.04808	0	0.02429	0.98843	2.02587	0
Healthy	20.28008	0.46186	0	0	0.01742	0		21.19058	25.0635	20.28008	1.74419	0.46186	0.7634	0.01974	0.25302	0.08119	0
Healthy	0.99045	0	0.02496	0.05093	0.01113	0.25006		35.67595	23.05958	0.99045	2.421	0	1.37501	0.05479	0	0	0
Healthy	0.36649	0.04642	0	8.81102	0.01529	0		6.09663	56.88681	0.36649	0.57618	0.04642	0	0	0	0	0
Healthy	16.29838	0.32864	0.08922	0	0.066	0.05986		57.60384	2.98726	16.29838	6.52634	0.32864	0	1.4766	0	0	0
Healthy	1.21067	0.30473	9.88235	0	0.73443	0		9.12484	0.39047	1.21067	2.87822	0.30473	0	0.11915	0	0	0
Healthy	3.01581	0.00578	0	0	0	0		46.61101	18.56895	3.01581	1.66043	0.00578	0	0	0	1.36227	0
Healthy	3.05415	0.06759	1.58023	0	0.02349	0.07737		5.51358	37.12354	3.05415	1.12803	0.06759	0.45997	0.01601	0.04947	0.19247	0.21189
Healthy	0	0	0	0	0	0		3.61561	12.1476	0	0	0	0	0	0	0	0
Healthy	10.3322	0.11483	0	0.86272	0.31288	0.01168		52.81819	2.9794	10.3322	0.92557	0.11483	1.11619	1.31228	0	0	0
Healthy	9.98651	0	0	0.06803	1.50048	0		60.23069	4.23484	9.98651	3.21554	0	0.87961	3.44475	0	0	0
D001528	2.04131	1.25228	0.06466	0.00814	0.028	0.01068		66.32593	1.12549	2.04131	0.22887	1.25228	0	0.00397	0	0	0
Healthy	2.8867	0.04694	0	0	0	0		22.69433	37.98924	2.8867	0.7436	0.04694	0	0	0	0	0
Healthy	1.62392	0.0586	0	0	0	0		21.04416	13.98492	1.62392	0.10385	0.0586	0	0	1.2947	3.85851	1.16392
Healthy	0	0.02805	0.37113	0	0.01044	0		73.96651	1.82519	0	2.66653	0.02805	0	0.57775	1.10627	0	0
Healthy	2.31265	0.00403	0	0	0	0		42.9432	13.89714	2.31265	0.22667	0.00403	0	0	0.0198	1.0041	0.21255
Healthy	5.21067	0.09116	0	0	0.00355	0		3.37515	22.45504	5.21067	0.98259	0.09116	0.23793	0.12738	0	0.00058	0
Healthy	20.86077	0.01246	0.01877	0	0.08483	0		40.31075	2.50994	20.86077	4.82188	0.01246	0.04096	0.00819	0.01004	0.01017	0
Healthy	6.3769	1.77066	0.88276	1.22966	0.01117	0		37.40606	25.21853	6.3769	0.57341	1.77066	0	0.06706	0.05609	0.14273	0.28618
Healthy	4.58862	0.1002	0	0	0	0		44.30969	29.12875	4.58862	1.5306	0.1002	0	0.02712	0	0.19515	0.05986
Healthy	6.46251	0.31437	0	3.56166	0	0		54.36538	10.4235	6.46251	1.32604	0.31437	0.37291	0.0162	0.0068	0.16205	0
Healthy	0	0	2.9113	0	0	0		29.76353	4.1556	0	0.25627	0	0	0	0	0	0.29111
Healthy	5.84946	0	0	0	0	0		54.47159	10.17214	5.84946	1.36943	0	0	0.09952	0	0	0
Healthy	0	0	0	3.19845	0	0		57.65788	20.95243	0	0.11864	0	0	0	0	0.81232	0
Healthy	0.56384	0.09599	0	10.40661	0.19699	0		3.90279	52.67782	0.56384	0.60516	0.09599	0	0	0	0	0.00748
Healthy	4.0178	0.16065	0.0911	0	0	0		10.76303	38.42361	4.0178	0.08661	0.16065	0	0	0	0	0
Healthy	0	0.00158	3.81252	0	0	0		0	35.15934	0	0	0.00158	0	0.04332	6.23289	0.32966	0.01366
Healthy	0.61902	1.40404	0	0	0.01015	0		40.56129	20.01501	0.61902	4.68516	1.40404	0	0.4669	0.00389	0.06871	0.01238
Healthy	1.25267	0.02892	0	0	0	0		56.97599	12.96048	1.25267	10.04593	0.02892	0.52419	0	0	0	0
Healthy	0	1.67502	0.47522	0	0	0		22.0643	22.27209	0	0	1.67502	0	0	1.20495	0.44799	0.17413
Healthy	4.71841	0.2694	0	0	0.13413	0		29.51028	4.44309	4.71841	4.89685	0.2694	0	1.08473	0.02759	0	0
Healthy	4.82541	0.24799	0	0	0	0.00496		7.65339	29.20642	4.82541	1.56895	0.24799	0.54308	0.00186	0	0	0
Healthy	1.5347	0.53159	0.06494	0	0	0		83.1803	1.97522	1.5347	5.46756	0.53159	0	0.09046	0	0	0
Healthy	21.39859	0.01275	0.34649	0.06831	0.66408	0.11682		15.46975	0.65685	21.39859	6.13296	0.01275	0	1.13938	0	0	0
Healthy	0.72914	7.35104	0	0	0	0.23737		51.86899	3.08403	0.72914	7.18538	7.35104	1.19479	0.35929	0	0.10871	0
Healthy	2.14488	0	2.71161	2.97004	0	0		15.45515	6.95679	2.14488	0.56763	0	0	0	0	0	0
Healthy	14.12829	1.98576	1.20757	0	0.1381	0.17079		22.74961	8.04226	14.12829	5.93427	1.98576	1.45923	0.19687	0.05853	0	0
Healthy	0.92332	0	0.07952	0	0.06978	0		58.28202	10.2726	0.92332	3.67041	0	0.85088	0.06439	0.05662	0	0
Healthy	1.07383	0.48374	0	0	0	0.04974		8.34456	34.85489	1.07383	1.01379	0.48374	0.79697	0	0.82588	0.039	0
Healthy	5.45714	0.09344	0.04797	0	0	0.09612		40.83767	19.26642	5.45714	10.08835	0.09344	0.82793	0.11111	0.02472	0.00876	0.1229
Healthy	8.27981	0.0234	0.08088	0	0.00756	0		19.05947	6.52439	8.27981	1.13924	0.0234	0	0.07299	0	0	0
Healthy	0.57703	0.08772	0.03375	0	0	0.00357		14.09378	17.31738	0.57703	1.44797	0.08772	1.447	0	0.0363	0.12773	0.25
Healthy	0.45861	0	0	0	0	0		5.51896	28.41553	0.45861	0.12771	0	0	0	0	0	0
Healthy	1.20878	0.28406	10.2181	0	0.45505	0		9.11642	0.38881	1.20878	2.9639	0.28406	0	0.10104	0	0	0
Healthy	2.75924	0	0.04867	0	0	0		37.36739	3.22191	2.75924	44.1742	0	0	0.36716	0	0	0
Healthy	8.49697	0.17413	0.03647	2.35582	0.1039	0.03958		26.42113	4.38976	8.49697	1.71504	0.17413	1.16349	0.24183	0	0	0.0213
Healthy	9.70905	0.09557	0	0.80514	0.33848	0.01321		53.17229	3.13409	9.70905	1.02204	0.09557	1.07194	1.33726	0	0	0
Healthy	18.60053	0.24725	0	0	0.0425	0		25.44306	4.05729	18.60053	0	0.24725	0.79417	0.29962	0	0	0
Healthy	14.30181	1.85884	1.23047	0	0.13362	0.26374		23.06283	8.04005	14.30181	6.00746	1.85884	1.437	0.23223	0.0719	0	0
Healthy	20.72669	0.1233	0.04098	0	0.77618	0		32.62029	1.71557	20.72669	2.2058	0.1233	0	0.02543	0	0	0
Healthy	0.95153	0.81636	0.00425	0	0.0132	0.08332		44.43274	21.33139	0.95153	10.0016	0.81636	0.54075	0.04606	0.03522	0.04721	0.13353
Healthy	10.36282	2.51045	0.06381	0	0.00124	0.02264		31.38157	8.78889	10.36282	1.94101	2.51045	0.62491	0.05911	0	0	0
Healthy	0	0	0	0	0	0		95.24226	0.00089	0	2.43136	0	0	0	0	0.00203	0
Healthy	14.5598	0.11666	0.06157	0	0	0		54.35535	1.4222	14.5598	1.11256	0.11666	0.60288	0.00889	0	0	0
Healthy	12.8426	0.8243	0	0	0	0		20.41611	12.28364	12.8426	3.10733	0.8243	1.2107	0.47227	0	0	0
Healthy	7.26599	0.01818	0	2.49701	0.65749	0		20.0711	5.86862	7.26599	1.40844	0.01818	0	0.91156	0	0	0
Healthy	4.97954	0.27735	0	0	0.1094	0		29.52946	4.3198	4.97954	4.77866	0.27735	0	1.06876	0.02424	0	0.00258
Healthy	1.25534	0.00491	0	0	0	0		27.07981	38.69933	1.25534	6.14159	0.00491	1.44036	0.08893	0.00465	0.0175	0
Healthy	1.26871	0	0	0	0	0		16.90852	24.09166	1.26871	0	0	0	0	0	0	0.92052
Healthy	1.04566	0	0	2.18475	0	0.49074		39.98426	37.42848	1.04566	0.23185	0	0	0	0	0	0
Healthy	0.16138	0	1.20807	0	0	0		11.9778	10.26623	0.16138	73.355	0	0	0.06967	0	0	0
Healthy	7.21136	0.17416	0	0	0.05044	0		51.95529	14.87514	7.21136	1.73586	0.17416	0	0.04979	0	0	0
Healthy	0	0	4.2841	0	0	0		92.81289	0.64545	0	0	0	0	0.08548	0	0	0
Healthy	0	0	4.1579	0	0	0		92.94877	0.62702	0	0	0	0	0.05289	0	0	0
Healthy	10.80823	2.54517	0	0.00113	0.10707	0.07048		33.16603	20.44622	10.80823	3.41828	2.54517	0.92049	0.08577	0	0.01667	0
Healthy	9.00304	0.25053	0.05966	0	0.07095	0		55.30161	2.9733	9.00304	5.22157	0.25053	0.99343	0.59341	0.23005	0.02721	0
Healthy	10.67355	2.40783	0.09955	0	0	0.01636		30.8006	8.4139	10.67355	2.04759	2.40783	0.62098	0.04932	0	0	0
Healthy	12.2705	0.07875	0	0	0	0		56.88426	6.8447	12.2705	5.76162	0.07875	0	0	0	0	0
Healthy	0	2.10393	0.27184	0	0	0		51.54426	11.94382	0	0	2.10393	0	0.24252	0.52418	0.20553	0
Healthy	11.129	0.16176	0.04148	0	0	0		54.4097	3.34498	11.129	1.39037	0.16176	0	1.83585	0	0	0
Healthy	2.11101	0.27122	0.19572	0	0	0.03623		8.05544	26.87821	2.11101	0.58091	0.27122	0	0.01731	0	0	0
Healthy	2.06671	0.10037	0.03233	3.85052	0	0		29.69044	38.10767	2.06671	1.01499	0.10037	1.10444	0.00129	0.22593	0.00743	0
Healthy	1.40814	0.10489	1.5362	0	0.09375	0		73.78138	3.41217	1.40814	9.02941	0.10489	0	1.03062	0	0	0
Healthy	11.04018	0.34626	2.0968	0	0.03142	0		36.08333	2.68635	11.04018	20.8589	0.34626	0	0.2224	0	0	0
Healthy	0.61666	0	0	0	0	0		24.83972	32.47023	0.61666	0	0	0	0	0	0	0
Healthy	14.12101	6.00826	0.18393	0	0.0062	0.09881		17.16571	11.89261	14.12101	0.88295	6.00826	1.43405	0.04979	0.04624	0.00493	0.02318
Healthy	5.54226	0.63021	0.09698	1.31009	0.08154	0		6.66863	51.48479	5.54226	1.4179	0.63021	0.39279	0.10294	0.00396	0	0
Healthy	16.91879	0.51464	0.02507	0	0.55816	0		26.98137	4.28305	16.91879	11.76542	0.51464	1.30125	0	0.46112	0	0
Healthy	4.80075	2.70131	0.439	0	0.34092	0.11252		14.9044	25.59372	4.80075	2.00174	2.70131	0.9458	0.16445	0	0	0
Healthy	0.2703	0	2.78783	0	0	0		1.41101	42.43654	0.2703	0.02486	0	0	0	0	0	0
Healthy	4.64923	0	1.49435	1.07483	0	0		14.8924	38.09029	4.64923	1.32036	0	0	0	0	0	0
Healthy	0	0	0	0	0	0		0.35748	6.73804	0	0	0	0	0	0	0	0
Healthy	0	0.11036	0.36457	0	0.00129	0		86.04325	1.26368	0	3.24927	0.11036	0	0.16488	0.02182	0	0
Healthy	0.94071	0	0	0	0	0		30.08327	12.91336	0.94071	49.3567	0	0	0.26918	0	0	0
Healthy	9.92768	0.00056	0	0	0.19041	0		9.97773	21.6924	9.92768	0.42677	0.00056	0	0.0678	0	0	0
Healthy	9.00628	3.09391	0	0	0	0		47.94037	8.60283	9.00628	0.24858	3.09391	0	0	1.35298	0.1348	0.00694
Healthy	0	0	55.0788	0	0	0		19.51684	0.0105	0	9.35592	0	0	0	0.03501	0	0.23549
Healthy	2.42514	0.21952	1.03393	0	0.19078	0		50.24785	0.84418	2.42514	1.86319	0.21952	0	0.36127	0	0	0
Healthy	13.14379	0.23517	0	0	0	0		63.51547	1.00055	13.14379	1.99738	0.23517	0.5768	0.01452	0	0	0
Healthy	21.54638	0	0.57325	0.01608	0	0.07552		15.59111	14.063	21.54638	1.50099	0	0	2.41601	0	0	0
Healthy	5.53874	0.06954	0	0	0	0		20.84947	41.68406	5.53874	1.83515	0.06954	0	0	0.46493	0.91179	4.42379
Healthy	0.45395	3.38681	0.2978	0	0.06318	0		6.38963	13.83051	0.45395	0.4683	3.38681	0	0.13394	2.26471	0.12993	0.03313
Healthy	0.00185	0	33.3132	0	0	0.03296		32.40716	11.91339	0.00185	0	0	0	0.04376	0	0	0
Healthy	0.57648	0	5.37164	0	0	0		34.49539	26.02128	0.57648	6.37725	0	0	0	0	0	0
Healthy	13.58558	2.99685	0	0	1.21704	0		47.92944	3.89694	13.58558	3.65243	2.99685	2.40498	2.63969	0	0	0
Healthy	1.15881	0.03267	0	0	0	0.04616		23.88824	57.26534	1.15881	2.13859	0.03267	0.43982	0	0.0235	0.09139	0
Healthy	1.68053	0.19099	0.24642	0	0	0.04892		15.07773	34.30594	1.68053	0.3884	0.19099	0.46993	0	0.00638	0.21756	0.52529
Healthy	0.19396	0.02206	1.24297	0	0	0		31.00556	4.07282	0.19396	4.4972	0.02206	0.47722	1.0104	0.72332	0.01877	0.006
Healthy	0	0	1.15581	0	0	0		65.70584	2.30841	0	0	0	0	0.00677	0.89971	0	0
Healthy	3.10335	0.37923	0	0	0	0		39.9518	16.5556	3.10335	1.60737	0.37923	0	0	0	0	0
Healthy	0.02801	0	0.00483	0.00015	0	0		7.7264	64.4011	0.02801	0	0	0	0.00176	0.00247	0.0471	0
Healthy	24.12829	3.06927	0	0	0.55837	0.09057		31.36842	23.77976	24.12829	6.42896	3.06927	0.862	0.34425	0	0	0
Healthy	6.75317	0	26.8642	0	0.0392	0		14.2738	11.56562	6.75317	0.01779	0	1.2285	0.01155	0.01516	0.01153	0.20169
Healthy	13.77978	3.02483	0	0	1.4564	0		48.66146	3.81006	13.77978	3.65645	3.02483	2.38838	2.62647	0	0	0
Healthy	0.52674	0.08042	0	0	0	0		15.06565	50.09561	0.52674	0.15195	0.08042	0	0	0.29405	0.99829	1.67647
Healthy	25.16108	0.7445	0	0	0.0151	0		43.115	1.72941	25.16108	6.20307	0.7445	1.44785	0.03959	0	0	0
Healthy	0	0	5.68379	0	0	0		0.01052	0.00143	0	0	0	0	0	2.67796	0.17259	0
Healthy	1.43902	0.06486	0.18994	0	0	0.00196		24.94261	46.51861	1.43902	0.92997	0.06486	0.12029	0.00501	0.13564	0.57161	0.1088
Healthy	10.13026	0.11834	0	0.87857	0.33033	0.01366		53.20443	3.10588	10.13026	0.95668	0.11834	0.99503	1.28496	0	0	0
Healthy	2.82233	0.20459	1.84899	0	0.07805	0.03313		19.65803	25.5392	2.82233	1.63737	0.20459	0.5255	0.01016	0.2242	0.25338	0.07247
Healthy	6.1228	1.06858	0.21767	0	0	0.68284		26.18532	13.23055	6.1228	5.43127	1.06858	0	0	0	0	0
Healthy	6.86182	0	0	0	0	0		11.22645	12.06107	6.86182	0.07931	0	0	0	0	0	0
Healthy	5.64342	0.04987	0	0	0	0		55.74766	19.37166	5.64342	2.19929	0.04987	0	0	0	0	0
Healthy	8.25858	0.33156	3.13477	0	0.07362	0		22.30145	6.14055	8.25858	3.41103	0.33156	2.12176	0.01013	0	0	0
Healthy	2.01691	0.80756	0	0	0	0.07933		64.98285	14.23835	2.01691	1.48157	0.80756	0	0.02919	0.018	0	0
Healthy	0	0	15.641	0	0	0		20.00069	6.68963	0	0	0	0	0.07623	0.40077	0	0
Healthy	17.3234	0.0657	0.09832	0	0.0016	0.33205		54.59408	0.68422	17.3234	3.13906	0.0657	1.15652	2.80825	0	0	0
Healthy	4.54629	2.53961	0	0	0.01993	0.67859		32.63091	23.14259	4.54629	8.69203	2.53961	0.3064	0.2239	0	0	0
Healthy	32.47975	1.07337	0	0	0.40904	0.10525		19.53527	18.72938	32.47975	9.16059	1.07337	0.93643	0.35053	0	0	0
Healthy	19.9503	0.08959	9.39904	0	0.18958	0.03318		12.59282	5.48461	19.9503	1.7933	0.08959	0.39453	0.25382	0.22665	0	0.0581
Healthy	0	0.11966	0.38656	0	0.00253	0		85.53744	1.21892	0	3.22796	0.11966	0	0.13158	0.02526	0	0
Healthy	0	0.07877	2.90482	0	0.0383	0		44.79468	11.90134	0	35.1158	0.07877	0	0.45575	0	0	0
Healthy	13.64793	1.39314	0.09232	0	0.13826	0.40654		32.48011	6.58367	13.64793	9.79868	1.39314	2.24413	0.16672	0.03051	0.0422	0
Healthy	6.54158	0.03034	5.3394	0	0.35495	0		22.29547	3.07898	6.54158	0.00738	0.03034	1.48008	0.06471	0.00921	0	0.00271
Healthy	0.94453	7.93719	0	0	0	0.2105		65.93476	5.88627	0.94453	3.55588	7.93719	1.3813	0	0.08131	0	0
Healthy	23.62284	0.70225	0	0	0.02838	0		50.05089	1.71238	23.62284	5.73169	0.70225	1.43627	0.03207	0	0.00402	0
Healthy	2.21498	0.88008	0.00681	22.5247	0.37016	0.06417		11.45445	13.19326	2.21498	3.9656	0.88008	0	0.42658	0.01218	0.001	0.08429
Healthy	6.92786	0.07799	0	0	0	0		47.32972	13.75319	6.92786	0.38223	0.07799	0	0	0.47713	0	0.46797
Healthy	0	0.18778	33.1783	0	0.01308	0		10.08405	0	0	0.0035	0.18778	0	0	0	0	0
Healthy	0.42047	0.08336	0	1.47114	0	0		53.10742	23.45088	0.42047	0.87545	0.08336	1.30351	0.00715	0	0	0.08412
Healthy	1.38336	0.00387	0	1.75872	0.01052	0.09846		71.61152	18.60809	1.38336	1.17153	0.00387	0	0.0052	0.07584	0	0
Healthy	2.76763	1.38138	1.88746	0	0.05407	0.39662		21.86425	12.8256	2.76763	1.66492	1.38138	0	0	0	0	0
Healthy	1.39526	0	0	0	0	0		74.44349	11.33591	1.39526	2.37585	0	0	0	0	0	0
Healthy	6.29295	0.01037	1.57665	0	0.09024	0		70.70671	3.95675	6.29295	9.331	0.01037	0.71665	0.05882	0	0	0.01349
Healthy	4.61983	0.56976	1.43986	0	0.03475	0		57.19175	17.3938	4.61983	0.81371	0.56976	0.71395	0	0	0.02287	0.00613
Healthy	2.83584	1.5059	0.43651	0	0	0.42835		20.44063	13.66098	2.83584	1.53561	1.5059	0	0	0	0.08244	0
Healthy	0	0.06262	2.74832	0	0.04609	0		45.86257	11.91696	0	33.7481	0.06262	0	0.38809	0	0	0
Healthy	0	0	13.47374	0	0	0		27.00068	1.07872	0	0	0	0	0.08254	2.6056	0	0.16795
Healthy	17.44569	4.97084	0	0.66627	0.02769	0.20274		17.5828	9.58738	17.44569	1.8985	4.97084	0	1.3811	0	0.0036	0
Healthy	0.71322	0	0	0	0	0		38.96143	28.14546	0.71322	4.42462	0	1.15119	0	0.08778	0.3539	0.04315
Healthy	0	0	15.42036	0	0	0		1.53012	26.88239	0	0	0	0	0	0	0	0
Healthy	2.63863	0.70432	0.10819	0	0	0.57249		30.84323	23.89167	2.63863	2.49861	0.70432	1.3345	0.01115	0	0.01085	0.00045
Healthy	6.38827	1.2693	0.07617	0.26395	0	0		20.94759	20.27504	6.38827	1.35214	1.2693	1.32887	0.00902	0.01651	0.17004	0.03226
Healthy	7.37156	0.0624	0	0	1.64987	0		54.4671	1.00013	7.37156	5.14978	0.0624	1.28332	0.39467	0	0	0
Healthy	8.22335	1.65864	0.02941	0	0	0.24613		23.32172	6.89579	8.22335	3.18537	1.65864	0	0.06426	0.00687	0.00168	0.14691
Healthy	2.47739	0.20787	0.07569	0	0.12396	0.01672		25.02234	6.60217	2.47739	1.07055	0.20787	0.4335	0.04035	0.07886	0.0116	0.00915
Healthy	2.50236	0	0.50497	0	0	0		13.27555	27.65037	2.50236	1.31385	0	0	0.85043	0	0	0
Healthy	17.45545	0.07281	0.04198	0	0.00154	0.35714		53.70168	0.6717	17.45545	2.99748	0.07281	1.10504	3.05171	0	0	0
Healthy	17.75248	0.23091	0.59771	0	0	0.40985		52.90265	1.44198	17.75248	6.96263	0.23091	2.71833	1.77061	0.14985	0.10491	0
Healthy	0	0	24.81727	0	0	0		15.43674	1.81058	0	0	0	0	0	7.08914	0.01803	0
Healthy	2.77	0.06515	0.02327	0	0.00228	0.04612		17.6853	27.43919	2.77	0.46941	0.06515	0.44822	0.07918	0.06741	0.31496	0.0052
Healthy	27.07421	0.24992	0.37708	0	0.00643	0		23.88255	7.09404	27.07421	5.50392	0.24992	1.28562	0.03567	0	0.12598	1.85425
Healthy	12.45538	0.05655	0.41808	0	0.03148	0		26.03903	8.33585	12.45538	16.7112	0.05655	2.3616	0.35633	0.01001	0.02299	0.03518
Healthy	13.02988	0.23086	0	0	0	0		63.4168	0.9869	13.02988	1.92861	0.23086	0.54816	0.01749	0	0	0
Healthy	1.51673	5.35197	0.02862	0	0.04423	0		14.07461	26.71483	1.51673	1.58474	5.35197	0	0	0	0	0
Healthy	5.92174	0.05142	0	0	0	0		54.5035	19.14931	5.92174	1.26302	0.05142	0	0.01881	0.0072	0.03656	0
Healthy	15.5661	0.0078	0.13218	0	0.11107	0		33.53274	6.12314	15.5661	6.27597	0.0078	0.94826	0.1802	0.00213	0	0
Healthy	0.76454	0.10212	0.03824	7.86018	0	0		60.49589	13.3881	0.76454	0.42039	0.10212	0.45919	0.00959	0.12021	0.4652	0
Healthy	2.42525	0.0461	0.20678	0	0	0		48.96534	23.11718	2.42525	1.85843	0.0461	0.41661	0	0.0216	0.08566	0.33346
Healthy	15.48183	0.11856	0	0	0.03259	0		24.02211	2.7656	15.48183	0	0.11856	0.64273	1.1756	0	0	0
Healthy	11.91998	0.38935	2.24934	0	0.05179	0		36.38684	2.56661	11.91998	21.0303	0.38935	0	0.22674	0	0	0
Healthy	0	0	0	0	0	0		90.445	3.1116	0	0	0	0	0	0	0	0
Healthy	21.49502	0.00439	0.54371	0.0719	0.64154	0.14636		15.66955	0.65321	21.49502	6.10996	0.00439	0.53425	2.62462	0	0	0
Healthy	3.5365	0	0	0	0	0		17.55872	2.54508	3.5365	0	0	0	0	0	0	0
Healthy	0	0	0.95059	1.78486	0	0		19.20653	37.05151	0	0	0	0	0	0.06109	0	0.62159
Healthy	20.64833	5.13042	0	0	0.14748	0.04974		33.96172	21.07635	20.64833	3.22163	5.13042	0.82963	0.1671	0.00798	0.06129	0
Healthy	8.71389	0.01825	6.07823	1.123	0.66615	0		18.47175	5.11956	8.71389	1.81316	0.01825	0	0.82035	0	0	0
Healthy	3.47335	0	0	0	0	0		45.50296	5.05758	3.47335	4.2773	0	0	0	0	0	0
Healthy	0	0	0	0	0	0		39.25094	6.43691	0	0	0	0	2.52039	0	0	0
Healthy	20.54015	5.22325	0	0	0.14814	0.0581		34.33413	20.93701	20.54015	2.98893	5.22325	0.93765	0.14851	0	0.08635	0
Healthy	21.36368	1.43392	6.53906	0	0.33399	0		31.31901	2.18098	21.36368	0.67438	1.43392	2.60986	0.04175	0	0	0
Healthy	5.78717	0.15152	11.4312	0	0.01268	0		41.81829	2.16242	5.78717	0	0.15152	1.30078	0	0.9316	0	0
Healthy	17.96179	2.31024	0	0.26823	0	0		39.69588	7.5361	17.96179	1.78027	2.31024	0.85221	0.07574	0.15883	0.80726	0
Healthy	7.09309	0.5499	0.12543	0	0.31666	0.08673		29.86491	14.41541	7.09309	2.4548	0.5499	0.30331	0.15483	0.00257	0	0.03411
Healthy	9.38631	2.72043	0	0	0	0		45.83419	3.34133	9.38631	4.62307	2.72043	1.06089	0.00191	0	0	0
Healthy	18.00996	1.06786	0.10747	0	0.04387	0		15.50903	19.24218	18.00996	3.61946	1.06786	1.7046	0.24523	0.08887	0.01634	0.3751
Healthy	2.12241	0	2.62146	0	0	0		30.36264	15.7248	2.12241	6.51448	0	0	0.00369	0.56786	0.43647	0
Healthy	5.86154	0.20383	11.7311	0	0.0451	0		40.65332	1.70287	5.86154	0	0.20383	1.24482	0	0.9325	0	0
Healthy	3.10355	0	0	3.40113	1.05946	0		28.64014	21.53719	3.10355	2.11556	0	0	0.78585	0	0	0
Healthy	0	0	44.4709	0	0	0		23.09959	0	0	11.34295	0	0	0	0	0	0.01293
Healthy	7.76484	0.18887	0	0	0	0		6.18765	23.11447	7.76484	0.99382	0.18887	0	0	0	0	0
Healthy	0.27714	0.02161	15.78313	0	0.00259	0		3.0967	36.3218	0.27714	0.19608	0.02161	0	0.00309	0.00668	0	0.09753
Healthy	1.48742	0	0	0	0	0		67.43067	2.78405	1.48742	3.93253	0	0	0	0	0	0
Healthy	3.30871	0	12.0614	3.4164	0.28891	0.08392		13.89616	17.47819	3.30871	1.17195	0	0	0	0	0	0
Healthy	20.42703	5.04198	0	0	0.20481	0.04371		36.04502	21.6091	20.42703	3.0601	5.04198	0.87024	0.14699	0.00816	0.10077	0
Healthy	1.45904	0.06696	1.79721	0	0.10238	0		73.39272	3.97071	1.45904	9.01211	0.06696	0	0.99271	0	0	0
Healthy	24.04727	0.65084	0	0	0	0		51.5229	1.46323	24.04727	5.57145	0.65084	0	0	0	0	0
Healthy	5.12765	0.00362	0	0	0.01272	0.02128		49.43761	18.07872	5.12765	2.63381	0.00362	1.06504	0.07683	0.21553	0	0.20544
Healthy	21.0148	0.11739	0.03177	0	0.97352	0.04795		17.27951	0.41292	21.0148	5.71119	0.11739	0	0.10028	0	0	0
Healthy	2.62995	5.95538	5.33933	0.29827	0.06167	0.09757		60.56874	2.80028	2.62995	1.0832	5.95538	0.74608	0.52412	0	0.00728	0
Healthy	21.02381	0.00293	0.50252	0.06687	0.65801	0.1186		15.57342	0.61733	21.02381	6.18621	0.00293	0.55063	1.18914	0	0	0
