group	Bacteroides_intestinalis_A	Bifidobacterium_pseudocatenulatum	Anaerotruncus_colihominis	Bacteroides_nordii	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Flavonifractor_sp000508885
Healthy	0	0.37181	0	0	0.01961	0.02298	0	0	0	0	1.19721	1.41425	0	0.06403	0.07071	0.08164	0.05915	0.5597	0.00044	0.10246
Healthy	0	0	0	0.01184	0	0	0	0.00778	0	0	20.8865	2.0563	2.6968	1.02415	0	0.0333	0	0.00295	0	0
Healthy	0	0	0.3097	0	0.05629	0.02017	0	0	0	0	0	0.29148	0	0	0	0.02296	0.04023	0	0.08218	0.0688
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.4206	0	0	0.83605	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	21.0811	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.61581	0.04486	5.94627	1.75886	0.66924	2.8669	0	0.09801	0	0.02717
Healthy	0	0	0	0	0	0	0	0	0	0	10.0902	0	0	1.49582	0	0.13498	0.04014	0.12904	0	1.77299
D016640	0	0.01252	0	0	0.10443	0.04708	0.03443	0.0094	0.01816	0	0	0.04668	0	0	0.04185	0.43625	0.19537	0	0.0957	0.03823
Healthy	0	0	0	0	0	0	0	0	0	0	13.1812	0	0	2.03115	0	0.00239	0	0.11868	0	0
Healthy	0	0	0	0.01374	0	0	0	0	0.00165	0	4.35673	1.50152	0.39561	0.66284	0.36717	0.35224	0	0.01891	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.4432	8.67582	2.74176	0.68044	1.1733	1.25094	0	0	0	0
Healthy	0.21037	0.05873	0	0	0	0	0.00407	0	0	0	12.8504	0.16584	1.13799	0.87269	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.56682	2.44396	8.23444	1.30937	0.15532	0.60207	0	0	0	0
Healthy	0.01143	0	0	0	0	0	0.00972	0	0	0	18.1359	0.0466	1.52852	1.32369	0	0	0	0.00818	0	0
Healthy	0	0	0	0.05822	0.01752	0	0	0	0	0	14.5533	0.25025	0.65001	0.39443	0	0.0582	0.04837	0.0173	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.41353	2.69028	6.49366	1.80187	0.27421	0.50545	0	0	0	0
Healthy	2.06289	0.00868	0	0.07168	0	0	0	0	0	0	4.17647	0	5.26036	0.78418	0.01431	0.03849	0.02367	0.22153	0	0.03198
Healthy	0	0	0	0	0	0	0	0	0	0.01273	0	2.0804	0.09087	0	1.53153	0.21341	0.00259	0	0	0.01465
Healthy	0	0	0	0	0	0	0	0	0	0	9.94837	0	0	1.43979	0	0.18463	0.04235	0.16446	0	0
Healthy	0	0	0	0	0.19384	0.01965	0	0	0	0	0	0	2.64439	0.08906	0	0	2.25333	0.1169	0.15405	0.45415
Healthy	0	0	0	0	0	0	0	0	0	0	0.14358	1.48594	0	1.39902	1.03653	0.34456	0	0	0	0
Healthy	0.21176	0.12968	0	0	0	0	0	0	0	0	13.1154	0.10552	1.0684	0.88619	0	0.02157	0	0.01322	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57856	0	0.02441	0.0778
Healthy	0	0.04566	0	0.34616	0	0.00428	0	0	0	0	6.738	4.83289	1.93473	0.88753	0.6034	0.14953	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.12895	0	0.91359	0	1.38666	0.85647	0	0	0	0
Healthy	0	0	0	0.06517	0.01931	0	0	0	0	0	15.6357	0.36093	0.74032	0.45362	0	0.03327	0.04256	0.02551	0	0
Healthy	1.43497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00892	0.08288	0	0	0	0	0	0	0.38712	0	0	0.00953
Healthy	0	0	0	0	0	0.00889	0	0	0	0	0	2.90357	0	0	0.49404	0.1493	0.4633	0	0.02051	0.05672
Healthy	0	0	0.00258	0	0	0	0.016	0.0072	0	0	7.05053	5.63146	0.91225	0.24447	3.83709	1.05686	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.01786	0	0	0	2.81422	5.58872	0.10547	0.6196	0.22248	0	0.01187	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02801	0	0	0
Healthy	0	0.0238	0.00161	0.00504	0.00359	0	0	0	0	0	8.08107	0	0.99457	0.63215	0.0503	0.03871	0	0.00694	0	0.01796
Healthy	0	2.96409	0	0	0	0	0	0	0.00122	0	0.15178	0.00374	0.07729	0.03992	0.31165	0.08954	0.05259	0.5146	0	0.00098
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04974	0	0.06454	0	0	0	0
Healthy	0	0.0206	0.02093	0	0.01406	0.02186	0	0	0	0	13.6622	4.69367	0	3.68381	0.00274	0.13661	0.40885	0.20349	0.0739	0.00694
Healthy	0	0	0	0	0	0	0.08219	0	0	0.0345	0	13.5725	0	0.7761	0.81044	0.52241	0	0	0.02267	0.00179
Healthy	0	0	0	0	0	0	0.06534	0	0	0.00544	2.69592	10.7028	5.92057	1.23092	1.93431	0.74575	0	0.03352	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.3207	0	2.46449	0.0672	0.47104	0.05308	0	0	0	0
Healthy	0	0.35215	0	0	0	0	0	0	0	0	0.95319	5.98054	0	0.07787	1.25975	0.99442	0	0.00375	0	0
Healthy	1.51462	0.76325	0.36056	0	0	0.03152	0.03569	0	0	0	2.78177	2.00335	0	0.49529	0.68976	1.19453	0.0883	0.01064	0.04381	0.15133
D016640	0	0.42945	0	0	0	0.00227	0.01273	0	0.00988	0.00147	0	13.3695	0.45065	0.09099	0.30251	0.77477	0.00118	0.18023	0	0
Healthy	0	0	0	0.09106	0	0	0	0	0	0	6.98778	2.72198	5.36691	3.61476	0.01211	0.10442	0.00099	0.04308	0	0
Healthy	0	0	0	0	0.26967	0.00412	0	0	0	0	1.18373	0	2.07016	0.21205	0	0	0.35707	0.52898	0.36741	0.02606
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.51417	0	0.54641	0	0	0	0	0	0
Healthy	3.94942	0	0.06114	0	0	0	0	0	0	0	8.85271	0.62192	5.33263	2.80911	0.02868	0.11362	0.00355	0.01276	0	0.03239
Healthy	0	0	0	0	0	0	0	0.00696	0.00026	0.04017	0	0	0.00079	0	0.00056	0	0	0	0	3.97707
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.99601	0	0	0	0	0	0	0
Healthy	0.02525	0	0	0	0	0	0	0	0	0	0	1.97228	0.92578	0	0.0848	0.13331	0	0	0	0
Healthy	0	0	0	0	0	0.02565	0	0.00048	0	0	0.00204	3.415	0	0	0	0	0.25522	0	0	0.06908
Healthy	0	0	0	0	0	0	0	0	0	0	0.56682	5.258	0.66697	0	0.38783	0.50832	0	0	0	0
Healthy	0	0.81501	0	0.13702	0	0	0	0	0	0	11.4588	1.98246	0	5.45974	0	0.04114	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.03639	0.02344	0	0	0	0	0	0	0	0	0	0
Healthy	0.36229	0	0	0	0	0	0	0	0	0	13.2236	0	1.63773	1.63838	0	0	0	0	0	0
Healthy	0.55532	0	0	0	0.00533	0	0	0	0	0	2.31511	4.95625	0.7455	1.22529	0.04491	0.1154	0	0	0.00198	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.4244	0	1.42156	0.57907	0.15292	0	0.00711	0	0
Healthy	0	0	0	0	0.14889	0.03454	0	0	0	0	0	0	2.3146	0.07728	0	0	2.14836	0.09478	0.12357	0.41901
Healthy	0	1.1825	0	0	0	0	0	0	0	0.00497	0	0.00013	0.00257	0	0	0	0	0	0	0
Healthy	2.07017	0.0083	0	0.07386	0	0.00751	0	0	0	0	3.95613	0	5.19928	0.73361	0	0.0371	0.02305	0.23073	0	0.01344
Healthy	0.58493	0	0.00186	0	0.10248	0	0	0	0	0	13.422	0	2.14127	2.02621	0.00665	0.04129	0.19365	0.0111	0.03385	0.07141
Healthy	0	0	0	0	0	0	0	0	0	0	3.21969	22.5618	0.48016	0.10558	0.08383	0.17803	0	0.04614	0	0
Healthy	0.00256	0	0.04051	0	0.04602	0.05241	0.01282	0	0.0147	0	6.42707	0	0	1.70983	1.67754	1.38972	0.10779	0	0.01335	0.01647
Healthy	0	0	0	0	0	0	0	0	0.00267	0.0376	0.00198	0	0.00181	0	0	0	0	0	0	0.01949
D016640	2.97844	0	0.06218	0.06438	0.01791	0.00365	0.03273	0.0017	0	0	5.8792	0	0.20078	1.6073	0.04397	0.03794	0.00651	0.0158	0	0.00178
Healthy	0	0	0	0.06773	0.00462	0	0	0	0	0	14.6184	0.31456	0.66298	0.43442	0	0.05756	0.05878	0.02743	0	0
Healthy	3.60929	0	0	0	0.01279	0	0	0	0	0	3.71522	0	2.89997	1.19834	0	0.00511	0	0	0	0.00528
Healthy	0	0	0	0	0	0	0	0	0	0	7.73968	0.87754	5.55225	3.18502	0.01657	0.8849	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.06432	0.11361	0.00284	0	2.79037	0	0	0	0.00579	0.00098	0.25013	0	0.01702
Healthy	3.52609	0	0	0.01159	0	0	0	0	0	0	10.4453	1.65869	3.06786	1.52345	0.70296	0.16847	0	0	0	0.00241
Healthy	0.00789	0	0.03122	0	0	0	0	0	0.02814	0	0	0	0	0	0.14445	0.20557	0	0	0.06021	0.08112
Healthy	0.40264	0	0.00874	0.01151	0	0.00084	0	0	0	0	8.27152	8.78909	2.37243	0.73295	0.91817	0.57736	0.00062	0.00502	0	0.00403
Healthy	0	0	0	0	0	0	0.01333	0	0	0	2.18989	8.98349	1.62285	1.06835	1.31516	0.11405	0	0	0	0
Healthy	0	0	0	0	0.8283	0	0	0	0.00206	0	0	1.60415	0	0	0	0.17932	3.37783	0	0.11645	0.0297
Healthy	0	0	0	0	0	0	0	0	0	0	1.14621	0	3.70791	0.06556	1.89085	0.3095	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.63474	0	0	0.6077	0	0	0	0	0	0
Healthy	0	0	0	1.63215	0	0	0	0	0	0	3.13088	0	2.91155	1.33848	3.13196	1.46423	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.00676	0.03066	0.00164	0.00046	0	0	0	0	0	1.73679	0	0.0121	0.01479
Healthy	0	0	0	0	0	0	0	0	0	0	9.58364	0	0	1.59425	0.01125	0.19544	0.03345	0.16686	0.0022	0
D016640	0.42342	0.09995	0	0.05745	0	0	0.00479	0	0	0	4.15395	5.20441	1.97997	3.31698	0.07348	0.47375	0	0	0	0.014
Healthy	0	0	0	0	2.2399	0	0	0	0	0	4.86698	0.1859	0	0.98127	0	0.61209	1.65804	0	0	0.06224
Healthy	0	0.50735	0	0.42102	0.00254	0.005	0	0	0.13653	0	5.06905	6.24142	0.98184	1.15303	0.29771	0.57189	0.00866	0.07255	0.00481	0
Healthy	0.00377	0	0	0	0.01348	0.01171	0	0	0	0	1.09815	20.1583	2.07829	0.18066	0.81724	1.12174	0.03963	0.05674	0.00269	0.03601
Healthy	0	0	0	0	0	0	0	0.00421	0.05706	0.04284	0	0.00365	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.42294	0.00043	0	0	0	0	0	5.53608	0	0	1.51048	0	0	0.04339	0.04704	0	0.09523
Healthy	0	0	0	0	0	0	0.11948	0	0	0	0.18695	1.83865	0	1.0831	0	0.16931	0.07873	0.00349	0.01938	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.01782	0	0	0	0	0	0	1.40274	1.66202	1.97267	4.09791	0	0.02701	0	0	0	0
Healthy	0	0	0	0	0	0.01718	0	0	0	0	0	0.02365	0	0	0.40061	0.06099	0.00709	0	0	0.01307
Healthy	0	0	0	0	0	0.18442	0	0	0	0	0	0	0	0	0.0044	0.03715	0.98137	0	0	0.1402
Healthy	0	0	0	0	0	0	0	0	0	0	4.25643	0.06049	2.44637	0	2.86704	0.02713	0	0.03153	0	0
Healthy	0.89396	0	0	0.23035	0	0	0	0	0	0	1.78518	0	0.82088	0.4111	1.41804	0.92988	0	0	0	0
Healthy	0	0.4192	0	0	0	0	0	0	0	0	13.8776	1.91493	4.08345	1.9619	0	0.00468	0	0.12095	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.9016	4.88648	1.511	2.52832	0.33281	0.23422	0	0	0	0
Healthy	0	0.92067	0.01408	0	0	0.00404	0.03156	0	0.02285	0.03106	0.96517	6.45521	0	0.11032	2.64627	4.22453	0.0007	0	0	0
Healthy	0	0	0	0	0.00659	0	0	0	0	0	17.8516	0.2232	1.14102	3.40584	0.01817	0.10508	0	0.38381	0	0.02504
Healthy	0	0	0	0.02706	0.04024	0	0	0	0	0	3.08322	3.30242	3.38995	1.69134	0	0.04674	0.15072	0.00076	0	0
Healthy	0.05247	0	0	0	0.04495	0.01689	0	0	0	0	3.11555	0	0	0.35172	0.0632	0.24082	0.07601	0.02887	0.0086	0.00697
Healthy	0	0	0	0	0	0	0	0	0	0	8.64811	2.50163	0.29716	3.12108	0.34405	0.1165	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.70707	0.65508	0.01067	0.44906	0.9425	0.4848	0	0.01827	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	9.23247	0	0	6.8094	4.94366	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.74434	0	0.46206	0.37189	0.33538	0	0.05408	0	0
Healthy	1.46762	0	0	0	0.00675	0	0.00112	0.01152	0	0.00054	0.91769	12.1728	0	0.39076	0	0.14058	1.06547	0.07397	0.00699	0.04059
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62655	0	0.02461	0.04857
Healthy	0.97851	0	0	0	0	0	0	0	0	0	0	4.75855	0	2.93022	0.05958	0.2328	0.10477	0.04847	0.04634	0
Healthy	3.6681	0	0	0	0	0	0	0	0	0	3.88279	0	2.63823	1.12194	0	0.0255	0.00636	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.24604	0	0.52358	0.75599	0.2859	0	0.05708	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.53112	0	0.76939	0.47715	0.24789	0	0.02839	0	0
Healthy	0.0071	0	0	0	0	0.0266	0	0	0	0	12.0253	0.80793	0	0.77085	0.10619	0.1004	0.03571	0	0.01293	0.14099
Healthy	0	0	0	0	0	0	0	0	0.00741	0.03747	0	0	0	0.00012	0	0	0	0	0	0
Healthy	0	1.95088	0	0	0	0	0	0	0	0	0	0	0	0	2.13005	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	9.40414	3.68721	1.61616	0	0	0	0	0.03061	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.58366	0	18.614	0	0	0	0.03249	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.16044	5.37699	0.54578	0	0.74038	0.46408	0	0	0	0
Healthy	0	0	0	0	1.39825	0	0	0	0	0.00202	2.91209	0.22163	0	0.57585	0	0.63727	9.38034	0	0	0.20882
Healthy	0	0	0	0	0	0	0	0.27493	0	0	0.3709	0	0	0	8.73376	1.29376	0	0.03762	0	0
Healthy	0	0.35637	0	0	0	0	0	0	0	0	14.573	2.01294	3.79832	1.87365	0	0.00459	0	0.05459	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.34278	0	18.1993	0	0	0	0.03506	0	0	0
Healthy	0	0.00515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00399
Healthy	0	0	0	0.03052	0	0	0	0	0	0	12.1401	0.94823	3.16193	1.60457	0.03539	0.04185	0	0.30133	0	0
Healthy	2.2177	0	0	0	0	0	0	0.00685	0	0	3.66192	2.16619	4.74161	0.35947	0.46553	0.1448	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05271	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.28231	0	3.49984	0.68421	0	0.05219	0	0.07703	0	0.01442
Healthy	0	0	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0.52749	0.15872	0	0.15674
Healthy	0	0.88255	0	0.01364	0	0	0	0	0	0	0.00573	0.0256	0	0	1.32032	0.5716	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03238	0	0	0.00597
Healthy	3.85433	0	0.039	0	0	0	0	0	0	0	9.26209	0.62626	5.49943	2.57413	0.02807	0.11065	0.02277	0.02784	0	0.04952
Healthy	0	0	0	0	0	0	0	0	0	0	0.67119	0	0	0	0.67474	0.25185	0	0	0	0
Healthy	0	0.2743	0	0.04571	0	0	0	0	0	0	9.70227	2.55493	0	3.76662	0	0.01954	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.30861	0	0	0	0	0.0784	0.00578	0	0.00072	0
Healthy	0	0	0	0.0073	0	0	0	0	0	0	20.965	2.05038	2.47928	0.90402	0	0.02469	0	0.00604	0	0
Healthy	0	0	0	0.01932	0	0	0	0	0	0	21.3913	1.90829	2.65321	1.03458	0	0.03145	0	0.00298	0	0
Healthy	0.07867	0	0	0	0.23509	0.00166	0	0	0	0	15.1913	0	0.81153	1.13456	0	0	1.21575	0.31123	0.07486	0.43988
Healthy	0	0	0	0	0	0	0	0	0.15123	0	0	0.01315	0	0	1.51966	8.26851	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.65598	0	12.9413	1.2029	0	0	0	0
Healthy	0	19.2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.10666	0	0	0	0	0	0	0	0	0	8.5063	0	0.07168	0.66485	0.53762	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.1818	0	0	6.7474	6.04753	0	0	0	0
Healthy	1.41659	0	0	0	0	0	0	0	0	0	12.5796	0	2.28105	2.51447	0	0.03175	0	0	0	0.02318
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.20861	0	0	0.92335	0.83337	0	0	0	0
Healthy	0	0	0	0	0	0	0.02654	0.06755	0.00399	0.03705	0.26646	0.01049	0.04152	0.02983	9.85001	0.91533	0.00878	0.07894	0	0.00063
Healthy	1.17855	0	0	0	0.17902	0.02761	0.00356	0	0	0	0	4.56692	0	0.20459	0	0	0.69223	0	0	0
Healthy	0	0.04601	0	0	0	0	0	0	0	0	4.23125	5.47013	0	0.62442	2.40381	0.70722	0	0.00673	0	0.01313
Healthy	0	0	0	0	0	0	0	0.00047	0.02846	0	8.82193	0	0.50202	0.26034	0.46002	0.69192	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.0267	0	0	1.37293	0	0	0	0.22455	0	0
Healthy	0	0	0	0.34664	0	0	0	0	0	0	6.34894	0	3.87652	2.08081	0.36202	0.29737	0	0.01473	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.45602	1.16028	0.07148	0.00529	0.04467	0	0	0.00315	0.16952
Healthy	0	0	0.00676	0	0	0	0	0	0	0	24.947	0.36086	2.56178	4.36206	0.03076	0.11705	0	0.15318	0	0
Healthy	0.26957	0	0.3016	0.09852	0.01902	0	0.01646	0	0	0	0.91906	30.0288	0	0.25341	0.78187	1.50438	0.07191	0	0.05797	0.03862
Healthy	0	0	0	0	0	0	0	0	0	0	17.7128	0.20737	1.11991	3.53608	0.00913	0.11787	0	0.38535	0	0
Healthy	2.84603	0	0	0.1524	0	0	0	0.14505	0.015	0.00084	0	5.55866	0	0.84425	0.29384	0.23321	0	0.00464	0.01558	0.0531
Healthy	0.65954	0	0.01801	0	0.12941	0	0	0	0	0	14.1176	0	2.16939	2.10797	0.01563	0.04822	0.20839	0	0.02797	0.06079
Healthy	0	0	0	0.04256	0.03103	0	0	0	0	0	8.42942	1.37473	3.076	0.94282	0	0.00444	0.12036	0.06675	0	0.00263
Healthy	3.01062	0	0	0	0	0	0	0	0	0	4.20102	10.8392	0.81888	0.94317	0	2.32148	0	0	0	0
Healthy	0.3138	3.13086	0	0	0.00183	0	0	0	0	0	18.5282	7.78317	3.9219	3.16206	0.45447	0.26036	0	0	0	0.06328
Healthy	0.46576	0	0	0.0455	0	0	0	0	0	0	1.46299	0	0.2679	0	0.88669	0.32907	0	0	0	0
Healthy	0	0	0	0.04338	0	0	0	0	0	0	12.228	1.13934	3.09743	1.57933	0.032	0.00947	0	0.2003	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.3533	0	0	1.57549	0	0.21507	0.03152	0.1202	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.93754	5.22613	4.64627	1.49087	0.26127	1.47249	0	0	0	0
Healthy	0.04277	0	0	0	0	0	0	0	0	0	0	0.23527	0	0	0.10849	0.13707	0	0	0	0
Healthy	0.13343	0	0	0	0	0	0.06991	0	0	0	1.7404	0.00297	5.61149	0.25973	0.30938	0.1665	0	0	0	0
Healthy	0	0.1722	0	0	0	0	0	0	0	0	3.09272	0	0.47242	0	0.2567	0.11641	0	0	0	0
Healthy	0.63404	0	0.00193	0	0.08139	0	0	0	0	0	13.8617	0	2.15171	1.99229	0.00345	0.03751	0.20884	0.00893	0.02574	0.07904
Healthy	0	0	0	0	1.54483	0.00278	0	0	0	0	3.54085	0.22695	0	0.73041	0	1.01085	11.0637	0	0	0.28581
Healthy	0.21234	0.08411	0	0	0	0	0	0	0	0	13.5731	0.17737	1.04932	0.86535	0	0.02721	0	0.01081	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00482	0	0	0.00267	0	0	0	0	0	0	0
Healthy	0	3.08298	0	0	0	0	0	0	0	0	0	20.7775	0	0	0.94081	1.61532	0	0	0.02085	0
Healthy	4.44994	0	0	0	0.00319	0	0	0	0	0	10.8682	0.79865	1.35917	2.06917	0	0.05332	0.00599	0.07957	0	0.0897
Healthy	0	0	0	0	0	0	0	0	0	0	1.38857	6.6403	0	0.06735	0.29575	0.17861	0.05877	0	0	0
Healthy	6.86731	0.663	0.00866	0.06668	0.0148	0.02472	0.0047	0	0	0	6.3755	2.95726	0	1.46642	0.26782	0.07528	0.01018	0	0	0.01734
Healthy	0	0	0.30074	0	0.06896	0.01788	0	0	0	0	0	0.23375	0	0	0	0.00864	0.04259	0	0.07425	0.11168
Healthy	0.26109	0.1723	0	0.05873	0	0	0	0	0	0	3.35317	5.2351	0.83618	0.73872	1.04597	0.68952	0	0.00347	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.24947	0.02495	1.00992	0.46553	0.56087	0.41968	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.72688	0	0	1.5106	0	0.20379	0.04475	0.16181	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.59739	0	0.59969	0.53251	0.785	0.62813	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.4038	0	0	1.78985	0	0	0	0.13787	0	0
Healthy	0	0	0	0.00603	0	0	0	0	0	0	1.37262	1.55636	1.85879	4.09042	0	0.01162	0	0	0	0
Healthy	0	0	0	0	0.09439	0	0	0	0	0	14.8351	0	3.33883	0	0	0	1.04134	0	0.02738	1.32587
Healthy	0	0.66063	0	0.14331	0	0	0	0	0	0	0	0.63232	0	0	0.13025	0.01041	0.02076	0	0	0.0038
Healthy	0	0	0	0	0.01297	0.0058	0	0.01327	0	0.06139	0	16.9308	0	0.16019	4.54964	4.73962	0.05664	0.00283	0	0.04584
Healthy	0	0	0	0	0	0	0	0	0	0	5.49788	3.67518	4.57053	0.20509	0	3.32575	0	0	0.06099	0
Healthy	0.00107	0	0	0	0	0	0	0	0	0	0.82497	3.4082	0.1681	0.26578	0.10392	0.06998	0	0.00881	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.79411	0	1.40905	0.47368	0.15199	0.1753	0	0.00391	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.50816	13.1932	0	0.13176	5.82354	1.24928	0	0.11041	0	0
Healthy	0.89949	0	0	0	0.00844	0.00644	0	0	0	0	2.14949	0.45095	1.15995	0.70806	0.19919	0.3194	0.01629	0	0	0
Healthy	5.1762	0	0.01305	0	0.00037	0.00699	0	0	0	0.00447	0.00572	1.65077	1.27031	0.18045	0.70551	0.27462	0.67138	0.51658	0.00206	0.00165
Healthy	0	0.23672	0	0	0	0	0.00078	0	0	0.00818	1.81859	6.26843	0.14961	0.07429	2.12282	0.76778	0.0038	0.00019	0	0.0221
Healthy	0	0	0	0.10988	0	0	0	0.02272	0.00102	0	12.9176	1.56706	5.47125	3.18189	0.3169	0.58068	0	0	0	0
Healthy	0	0.45527	0	0	0	0	0	0.00467	0	0	0	0.00188	0	0	0.11334	0.18242	0.02203	0.37153	0.01297	0.05604
Healthy	0	0	0.01672	0	0.00989	0	0	0	0	0	24.1197	0.3737	2.72774	4.36265	0	0.05711	0	0.17255	0	0.00696
Healthy	0	0.01373	0	0.02834	0	0	0	0.02728	0	0	0.00686	3.2143	1.54987	0.09222	0.39419	0.18055	0	0	0	0
Healthy	0.69856	0	0	0.03223	0	0	0	0	0	0	4.18737	0	0	0.20894	1.10863	0.52751	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.05112	0.56381	0.0854	0.07051	0.1016	0.06449	0	0	0	0
Healthy	0	0.02526	0	0	0	0	0	0	0.03811	0.11615	0.00598	0	0.0081	0.00396	0	0	0	0	0	0
Healthy	0	0.00394	0	0	0	0.00291	0	0.06799	0	0.01617	0	3.25619	2.23729	0.3498	5.91558	1.68117	0.00577	0	0	0
Healthy	0	0	0	0	0	0	0	0.00099	0.01353	0	0.09003	1.21975	0.49143	0.64878	0.07125	0.19468	0	0.07498	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.96612	0	1.06596	0.33396	0.20245	0	0.0512	0	0
Healthy	0	0	0	0.04716	0.04361	0	0	0	0	0	8.46033	1.32443	2.87418	0.87646	0	0	0.14265	0.0453	0	0.01794
Healthy	0	0	0	0	1.66959	0	0	0	0	0.01144	3.56267	0.25732	0	0.74876	0	0.83389	11.3162	0	0	0.23306
Healthy	0	0	0	0	0	0	0	0	0	0	10.5653	0	1.40008	3.79863	0	0	0	0	0	0
Healthy	0	0	0	0.02074	0	0	0	0	0	0	0.79244	0.8477	1.35264	1.98012	0	0	0.56609	0.05625	0	0
Healthy	1.96693	0	0	0.00326	0	0	0	0.00288	0	0	0.83024	0.0019	3.24113	0.93482	0.17828	0.06354	0	0.00293	0	0.00073
Healthy	0.10197	0.03761	0	0.03483	0	0.01896	0	0	0	0	0	0.0181	0	0.45989	0.18821	0.18356	0.01526	0	0.08665	0.02101
Healthy	0	0	0	0	0	0	0	0	0	0	1.16266	2.35251	0.54207	0.61037	0.61549	0.53835	0.00071	0	0	0
Healthy	0	0.27827	0	0	0	0	0	0	0	0	0.65544	0	0	0	0	0.00032	0.00378	0	0.00397	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.43204	7.75449	0.50366	0	0	0.21105	0.12242	0	0	0
Healthy	0.12731	0	0	0.01064	0	0	0	0	0	0	3.5456	0	0	0.24185	1.07891	0.2556	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.1697	2.53892	7.21994	1.37733	0.33959	1.64937	0	0	0	0
