group	Lachnospiraceae	Barnesiellaceae	Methanobacteriaceae	Coprobacteraceae		Lachnospiraceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Coprobacteraceae
Healthy	8.17808	1.5687	0	0		8.17808	0.1479	15.64861	0	1.5687	0	0	0	0	0
Healthy	22.83118	0.07114	5.60501	0		22.83118	2.71207	1.88458	5.77068	0.07114	0.25976	0.43448	0.03297	0.4202	0
Healthy	12.32564	0.81834	0	0.42162		12.32564	0	16.96321	0	0.81834	0	0	0	0	0.42162
Healthy	23.36911	0.75966	0.15387	0.01294		23.36911	0.90296	1.1078	2.05522	0.75966	2.24283	0.44155	0	0.02593	0.01294
Healthy	6.20795	0	0	0		6.20795	2.65459	0	1.39957	0	0	0.00179	0.00234	0	0
Healthy	1.94081	0	0	0		1.94081	2.53089	0	5.45916	0	0	0	0	0	0
Healthy	14.75308	0	3.23033	0		14.75308	42.08155	0	6.75861	0	0	0	0	0	0
Healthy	9.82182	1.25826	0	0.05111		9.82182	0.48035	2.31642	5.29407	1.25826	0.79164	0.09418	0.34585	0.02953	0.05111
Healthy	36.67158	3.7532	0	0		36.67158	1.95918	0	0	3.7532	1.18883	0.66963	0	0.02893	0
Healthy	5.57951	0	0	0		5.57951	0	5.45009	0	0	0	0	0	0	0
Healthy	9.53853	0.38651	0	0.01794		9.53853	0	1.74443	0	0.38651	0.48114	0	0	0	0.01794
Healthy	17.18089	0.97608	3.25825	0.70408		17.18089	4.22679	3.06756	0	0.97608	0.10051	0.06276	3.61969	0	0.70408
Healthy	20.95779	0	23.2123	0		20.95779	0.03088	0.02189	0	0	1.12386	0	0.08581	0	0
Healthy	9.06044	0	0	0		9.06044	6.60214	2.92169	0.67405	0	0.0546	0	0.30535	0.01632	0
Healthy	1.80531	0	0	0		1.80531	0.99131	5.59997	0	0	0	0	0	0	0
D050177	16.59465	2.4746	10.4882	0		16.59465	0	1.99879	8.91552	2.4746	0	0	0	0	0
Healthy	2.29021	0.58829	0	0		2.29021	0	4.62234	0.33659	0.58829	0	0.01762	0	0	0
Healthy	22.39083	1.46482	0.07596	0		22.39083	0	0	4.70232	1.46482	3.64677	0	0	0.41483	0
Healthy	45.55175	0.49332	0	0		45.55175	0	0.4343	33.3458	0.49332	0	0	0	0	0
Healthy	6.97045	4.34467	0	0.00966		6.97045	1.88801	2.94435	0	4.34467	0.04323	0.16637	0.01093	0.03891	0.00966
Healthy	21.72657	1.8394	0	0.00402		21.72657	1.86555	1.60947	0.56439	1.8394	0.03839	0.20521	0.0274	0.0746	0.00402
Healthy	1.60558	0.00288	0	0		1.60558	0.02299	13.1737	0	0.00288	0.26969	0.02425	0	0.01723	0
Healthy	0	0	0	0		0	73.72045	0	0	0	0	0.01115	1.61575	0	0
Healthy	1.11853	0	0	0		1.11853	0	3.30853	3.35751	0	0.02238	0	0	0	0
Healthy	7.33048	0.11926	0.04071	0		7.33048	5.00682	1.20465	5.50182	0.11926	0.04975	0	0	0	0
Healthy	0.61769	2.11805	0	0.11805		0.61769	1.14957	5.95728	3.08845	2.11805	0.51682	0	0	0	0.11805
Healthy	18.61813	5.94479	0	0		18.61813	0.73836	4.64858	0	5.94479	0.00647	0.14623	0	0.45923	0
Healthy	0.00203	0	0	0		0.00203	0.01109	0	0	0	0	0	0	0	0
Healthy	3.64425	1.92015	0.02599	0		3.64425	0.79294	3.61387	0	1.92015	0.05546	0	0	0	0
Healthy	39.40276	1.24557	1.17411	0		39.40276	0.958	0.33683	0	1.24557	1.93039	0.13315	0.01457	0.14669	0
Healthy	0.04974	0	0	0		0.04974	0.14278	0	2.63906	0	0	0	0	0	0
Healthy	1.97268	0	0	0		1.97268	0	0	0	0	0	0	0	0	0
Healthy	1.06697	0	0	0		1.06697	0.087	1.96849	3.1302	0	0	0	0	0	0
Healthy	10.97114	0	0	0		10.97114	0.1966	0.00625	0	0	0.00715	0	0.00477	0	0
Healthy	23.92358	0	0	0		23.92358	13.15563	0.88858	0	0	6.73006	0.58696	0.02803	0.093	0
Healthy	21.49947	1.48789	0	0		21.49947	3.65117	5.30063	0	1.48789	1.90472	0	1.39307	0.0003	0
Healthy	17.43958	0	0	0		17.43958	7.76011	2.24335	13.8864	0	0.34886	0	0	0	0
Healthy	91.8533	0	0	0		91.8533	0	0	0	0	0	0	0	0	0
Healthy	1.60233	0	0	0.07586		1.60233	0	3.771	0	0	0	0	0	0	0.07586
Healthy	2.22634	0.63088	0	0		2.22634	0	4.67668	0.37095	0.63088	0	0.04543	0	0	0
Healthy	2.46527	3.30334	0	0		2.46527	0	20.5937	0	3.30334	0	0	0	0	0
Healthy	7.94877	1.22552	0	0.01588		7.94877	2.36711	3.78315	0	1.22552	0.23627	0.06394	0.02801	0.13193	0.01588
Healthy	12.98185	5.02209	0	0.04719		12.98185	1.27517	2.15321	0	5.02209	0.08488	0	0	0	0.04719
Healthy	13.2634	1.09773	0	0		13.2634	0.50417	4.5325	4.61335	1.09773	0	2.63707	0	0	0
Healthy	6.12963	0.43946	0	0		6.12963	0	0.54975	0	0.43946	0	0	0	0	0
Healthy	42.2488	0	0	0		42.2488	0.28812	2.53289	0	0	0.06512	0	0	0	0
Healthy	8.28107	0	1.17601	0		8.28107	0	0	0	0	1.82984	0	0	0	0
Healthy	9.04524	3.50041	0	0.13938		9.04524	1.1837	4.36197	0	3.50041	0	0	0	0	0.13938
Healthy	13.98694	0	0	0		13.98694	9.74524	0.3149	1.71806	0	0.05584	0	0.0413	0.08908	0
Healthy	9.58241	0	1.4988	0.14583		9.58241	0	1.05602	0	0	0	0.123	0	0	0.14583
Healthy	16.99751	6.2093	0	1.20461		16.99751	0	2.88529	4.65646	6.2093	0	0	0	0	1.20461
Healthy	4.27156	0	0	0		4.27156	0.41885	7.18541	0	0	0	0	0	0	0
Healthy	14.31608	1.11072	0	0.01097		14.31608	1.11066	1.80873	0	1.11072	0.07157	0.78587	0	0.06602	0.01097
Healthy	10.85426	0	0	0		10.85426	0	0.20334	0	0	0	0	0	0	0
Healthy	10.50866	0.10354	0	0.27497		10.50866	0	3.64322	6.98796	0.10354	0.87324	0	0	0	0.27497
Healthy	14.62415	0	0	0		14.62415	0	0	0	0	0	0	0	0	0
Healthy	3.05611	0	0	0		3.05611	0.30579	0	7.20451	0	0	0	0	0.00435	0
Healthy	32.03325	0.5316	2.2661	0.09035		32.03325	0.00341	1.19119	0	0.5316	2.47088	0	0.19992	0.00811	0.09035
Healthy	32.70998	0	0	0		32.70998	0	0	6.85703	0	0	0	0	0	0
Healthy	14.70025	0.01323	0.36043	0.02286		14.70025	0	0.68166	0	0.01323	0	0.02926	0	0	0.02286
Healthy	13.95475	0	0	0		13.95475	0.08983	0.87634	0.00022	0	0.12439	0.0038	0.01317	0.65785	0
Healthy	5.01174	0	0	0		5.01174	0.3703	1.34744	6.24722	0	0.27107	0	0	0	0
Healthy	1.53771	0	0	0		1.53771	0.24904	0.95997	6.00485	0	0.01762	0	0	0	0
Healthy	1.66851	0	0	0		1.66851	0.23762	0.98305	5.80735	0	0.02401	0	0	0	0
Healthy	6.60312	5.39401	0.19453	0.36171		6.60312	0.54513	9.81761	0.32486	5.39401	0.00918	0	0	0	0.36171
Healthy	18.58739	5.47772	0	0.03523		18.58739	2.51163	2.06376	0	5.47772	2.52859	0.02856	0.03491	0.02687	0.03523
Healthy	0	0	0	0		0	12.25332	0	0	0	0	0.0063	0	0	0
Healthy	1.73259	0.80074	0	0		1.73259	0.4048	0	0	0.80074	0	0	0	0	0
Healthy	12.69967	3.49356	2.76374	0.1604		12.69967	1.13486	6.4807	0	3.49356	0.75394	0	0	0	0.1604
Healthy	0.49817	0	0	0.02205		0.49817	14.25427	10.48706	0	0	0.18429	0	0	0	0.02205
Healthy	10.61051	0.15688	0	0.27296		10.61051	0	3.49926	6.25982	0.15688	0.87277	0.04518	0	0	0.27296
Healthy	9.98457	10.5218	12.0425	0		9.98457	3.09619	3.77756	0	10.5218	0	0	0.25322	0	0
Healthy	21.74891	2.33807	0.6539	0.07798		21.74891	1.37335	4.4329	0	2.33807	7.42025	0	0	0	0.07798
Healthy	15.58191	14.2136	0	0		15.58191	3.94225	0.09272	0.52251	14.2136	0.12185	0.03373	0.04734	0.07736	0
Healthy	6.47353	3.745	0	0		6.47353	0	5.93357	0	3.745	0	0	0	0.00111	0
Healthy	2.46587	0	0	0		2.46587	0.17299	0	10.6897	0	0	0	0	0	0
Healthy	20.80282	2.70141	0	0.05798		20.80282	0	3.23429	0	2.70141	0.04195	0.08441	0	0	0.05798
Healthy	21.08517	0.37682	1.68806	0.09494		21.08517	0.57254	0.31085	0	0.37682	2.04138	0.00284	0	0.07217	0.09494
Healthy	2.36825	0.66416	0	0		2.36825	0	4.93704	0.36077	0.66416	0	0.05132	0	0	0
Healthy	19.30003	0.12029	0	0		19.30003	0.00722	0.23118	0	0.12029	0.06687	1.76324	0	0.10539	0
Healthy	7.34832	0	0	0		7.34832	0.80308	1.91556	0	0	0.06389	0.7386	0	0	0
Healthy	8.49908	0	0	0		8.49908	1.17352	4.69718	0	0	0	0	0	0	0
Healthy	9.00015	0	0.33908	0		9.00015	0	0	0	0	0.34681	0.20148	0	0	0
Healthy	3.25864	6.31527	0	0		3.25864	0.62623	4.91304	6.37489	6.31527	0.1369	0.01526	0	0	0
D050177	22.24728	0.7452	0	0.04134		22.24728	1.90763	2.40026	0.01088	0.7452	0.14521	0.02291	0	0.00865	0.04134
Healthy	47.0518	0	0	0		47.0518	0	0	0	0	0	0	0	0	0
Healthy	4.98094	0	0	0		4.98094	2.93824	2.08408	0	0	0.032	0.00514	0	0.00891	0
Healthy	3.67583	1.27443	0.06171	0.30059		3.67583	0.07778	16.06521	0	1.27443	0	0	0	0	0.30059
Healthy	60.05265	0.69678	0	0		60.05265	5.96501	0.1828	10.7103	0.69678	0	0	0	0	0
Healthy	6.51038	1.1574	0	0		6.51038	0.42195	12.07614	0	1.1574	0	0	0	0	0
Healthy	12.76124	0	0	0		12.76124	7.57128	1.83097	0	0	0.12208	0.29636	0.05829	0.15342	0
Healthy	1.86395	0	0	0		1.86395	1.20906	6.22497	0	0	0	0.00212	0	0	0
Healthy	1.59625	0	0	0		1.59625	1.08237	5.51059	0	0	0	0	0	0	0
Healthy	4.04024	2.49804	0	0		4.04024	0.21845	8.844	0	2.49804	0.05354	0	0	0	0
Healthy	18.33208	1.03847	0	0.07762		18.33208	0.01016	0.50033	0	1.03847	0.34636	0	0.10632	0	0.07762
Healthy	5.81482	0	0.21804	0		5.81482	11.81876	6.92522	0	0	0.00257	0	0	0	0
Healthy	23.05986	0	0	0		23.05986	3.14251	0.00494	0.0706	0	0.23834	0	0	0.23122	0
Healthy	28.34152	0.007	0.68489	0		28.34152	0.00758	0.05953	0	0.007	0.67172	0.21487	0	0.11469	0
Healthy	10.6146	0.04243	0	0.11571		10.6146	0.01131	2.5549	0	0.04243	0.0796	0	0.25605	0	0.11571
Healthy	24.3874	4.16773	0.57513	0		24.3874	0.07013	4.22974	2.05765	4.16773	0.22609	0	0	0	0
Healthy	28.22382	5.62211	0.57785	0		28.22382	0	0.02527	0	5.62211	0	0	0	0	0
Healthy	6.39737	0	0	0		6.39737	0	2.35784	0	0	0.03717	0	0	0	0
Healthy	31.46357	0	0	0		31.46357	2.76244	0.1525	1.19499	0	0.23711	2.36251	0	0.64931	0
Healthy	10.40859	0.03058	0	0		10.40859	0.79924	0.83043	0	0.03058	1.85544	0	0.97844	0.01987	0
Healthy	1.82571	0	0	0.11704		1.82571	0	3.73652	0	0	0	0	0	0	0.11704
D050177	4.1722	8.91311	0	0		4.1722	0	0.13552	4.44376	8.91311	0	0.55615	0	0.17446	0
Healthy	4.39439	5.23206	0	0		4.39439	5.45219	4.81093	17.6804	5.23206	0.18613	0	0	0.00778	0
Healthy	45.7141	1.36084	0.74572	0		45.7141	0.28728	1.94876	0	1.36084	0	0.73865	0.04838	0.3873	0
Healthy	2.67035	0	0	0		2.67035	0.23513	0	10.601	0	0	0	0	0	0
Healthy	8.98145	3.65662	0	0		8.98145	0.85967	8.97291	0	3.65662	0.49405	0	0.01619	0.12567	0
Healthy	10.42323	1.31613	12.6844	0		10.42323	1.35113	0.83224	0	1.31613	5.30431	0	0.00429	0.10323	0
Healthy	22.17872	0.42362	0	0.01491		22.17872	0	0.81947	0	0.42362	0.35092	0	0	0	0.01491
Healthy	17.69581	0	0	0		17.69581	7.83616	4.02712	0	0	0.03855	1.26011	0	0.23083	0
Healthy	19.49842	6.24255	0	0		19.49842	3.72571	1.10827	0	6.24255	0.14272	0	0.47571	0	0
Healthy	15.18684	3.36121	4.04538	0		15.18684	1.57464	1.23352	14.5412	3.36121	0.08144	0	0	0	0
Healthy	25.67912	4.21699	0.6324	0		25.67912	0	2.19082	0	4.21699	0.94994	0	0	0	0
Healthy	3.03854	0.76752	0	0.00513		3.03854	0.1417	0.89395	0	0.76752	0.01029	0	0	0	0.00513
Healthy	0.49191	0	0	0		0.49191	6.94426	6.76048	0	0	0.01281	0	0.58183	0.04771	0
Healthy	34.2711	1.13339	0	0		34.2711	3.59846	0.00569	5.15746	1.13339	0.00663	0.03043	0.14429	0.00619	0
Healthy	46.96116	0	0	0		46.96116	0.04018	0.48001	0	0	0	1.06055	0	0	0
Healthy	1.70662	0	3.78589	0		1.70662	70.71079	0.02466	0	0	0	0	1.50313	0	0
Healthy	1.82069	0	0	0		1.82069	0.34704	2.53891	8.18241	0	0.0773	0	0	0	0
Healthy	3.02301	0	0	0		3.02301	0	8.84394	0	0	0	0	0	0	0
Healthy	5.83691	3.1888	0.03754	0.04301		5.83691	4.23533	4.39694	2.84814	3.1888	0	0	0	0	0.04301
Healthy	16.6689	4.54616	0.52025	0.06399		16.6689	1.43038	0	0	4.54616	0.32872	0.00116	0	0	0.06399
Healthy	7.41389	0	0	0		7.41389	0.798	1.77325	0	0	0.04535	0.84247	0	0	0
Healthy	9.86644	0	0	0.15532		9.86644	0.10855	2.90779	12.3662	0	0.05601	0	0.03474	0.05642	0.15532
Healthy	84.76662	0	0	0		84.76662	0	0	0	0	0.24695	0	0	0	0
Healthy	25.91859	0	1.91365	0		25.91859	0.21827	0.55699	0	0	0.10424	0.14136	0.00651	0.33544	0
Healthy	22.5034	0	0	0		22.5034	1.26253	0.37545	1.76099	0	0.4646	1.84199	0	0	0
Healthy	14.12359	0.04666	0.02601	0.00673		14.12359	0.58938	1.30825	0	0.04666	1.53642	0.00903	0.02966	0.454	0.00673
Healthy	44.26535	0.58128	0.17925	0		44.26535	0.00227	0.10194	6.16718	0.58128	0.79262	0	0	0	0
D050177	91.2396	0	0	0		91.2396	0	0	0	0	0	0	0	0	0
Healthy	4.05366	12.4806	0	0		4.05366	0.32694	0	15.5468	12.4806	0	0	0	0	0
Healthy	28.57186	0	0	0.47115		28.57186	10.5755	0.80649	0	0	0.03308	0	0	0.03941	0.47115
Healthy	1.35351	2.92749	0	0.09542		1.35351	2.4156	6.3042	2.25348	2.92749	0.34939	0	0.01163	0.05594	0.09542
Healthy	2.87339	0	0	0		2.87339	0.18474	0.10939	0.00631	0	0.00198	8.93859	1.19124	0.00096	0
Healthy	6.9398	20.3315	0	0		6.9398	2.15706	10.41854	2.93626	20.3315	0	0	0	0	0
Healthy	21.18647	2.54835	0	0.05283		21.18647	0	3.25356	0	2.54835	0.01407	0.11356	0	0	0.05283
Healthy	4.84504	5.73634	0.9034	0.01926		4.84504	3.84132	4.37902	7.81144	5.73634	0	0	0	0	0.01926
Healthy	2.42765	0	0	0		2.42765	0.18907	0	10.23	0	0	0	0	0	0
Healthy	33.47098	0.75844	0.02214	0		33.47098	2.15651	1.79536	2.56619	0.75844	0.08435	1.08386	0.18902	3.85849	0
Healthy	6.60032	0	0.24867	0		6.60032	12.64643	6.55868	0	0	0.00759	0	0	0	0
Healthy	14.78965	1.4846	0	0		14.78965	0.17345	1.91582	7.8536	1.4846	0.25486	0	0	0	0
Healthy	28.70768	3.44133	0.51151	0.00811		28.70768	0.17433	1.1148	0	3.44133	0.51013	0	0	0	0.00811
Healthy	12.53972	0	0	0		12.53972	51.45921	0.60726	0.62564	0	0.48434	0.38659	0	0.13406	0
Healthy	16.27665	0	0	0		16.27665	0.05064	1.99816	10.1069	0	0	0.04992	0	0.00403	0
Healthy	12.2412	0	0	0		12.2412	9.46123	0.42342	0.90171	0	0.62533	0.25226	0	0.46742	0
Healthy	0	0	0	0		0	0	0	13.8698	0	0	0	0	0	0
Healthy	37.52738	5.55733	0	0		37.52738	0	0	0	5.55733	0	0	0	0	0
Healthy	0	0	0	0		0	4.8575	1.59268	0	0	0	0.01118	0.37149	0.02738	0
Healthy	19.65518	0	0	0		19.65518	8.70708	0.00671	2.38636	0	0.04047	0.26539	0.39153	0.10178	0
Healthy	0.04686	0.02399	0	0		0.04686	1.24353	0	80.9451	0.02399	0	0	0	0	0
Healthy	0.30121	2.88489	0	0.09432		0.30121	0.35016	6.09755	0.06532	2.88489	0.31659	0	0	0	0.09432
Healthy	3.91888	2.09284	0.03181	0		3.91888	0.75723	3.89131	0	2.09284	0.06375	0	0	0	0
Healthy	17.38725	0	11.47081	0		17.38725	0	0	0	0	0.7905	0	0	0	0
Healthy	48.94848	2.3985	0	0.07928		48.94848	0.80289	1.74413	0.04341	2.3985	0.64171	0.00174	0	0.01353	0.07928
Healthy	6.96615	0	0	0		6.96615	16.95968	0.62653	1.43343	0	0	0	0	0	0
Healthy	1.99935	18.4747	0	0		1.99935	0.05557	0	8.30006	18.4747	0	0	0	0	0
Healthy	9.37531	0	0	0		9.37531	48.16496	0.11381	0.16245	0	0.39608	2.54066	0	0.22817	0
Healthy	1.01984	1.35507	0.02964	0		1.01984	0.16752	4.51533	0	1.35507	0	0	0	0	0
Healthy	0.82589	0	0	0		0.82589	0.01618	1.78923	9.20421	0	0.29601	0	0	0	0
Healthy	30.719	0.50524	0.04087	0		30.719	2.69248	0	1.98301	0.50524	0	0	0.18683	0.14655	0
Healthy	31.09168	0.04595	0.07054	0		31.09168	3.58327	0.3769	0	0.04595	0.21831	0	0.0153	0.02961	0
D050177	24.76163	7.98888	0.14452	0.24501		24.76163	2.90282	1.65091	0	7.98888	0.00281	0	0	0.35162	0.24501
Healthy	5.37364	0	0	0		5.37364	0.19969	5.37944	0	0	0.04885	0	0	0.64266	0
Healthy	28.63182	0.3993	0	0		28.63182	0	0.76827	0	0.3993	0.48586	0	0	0	0
Healthy	0.00912	0	0	0		0.00912	63.96066	0.07567	0	0	0	0	0	0	0
Healthy	8.53866	1.3808	0.0651	0.17949		8.53866	2.34465	5.9107	0	1.3808	0.0705	0	0	0	0.17949
Healthy	18.82599	0	13.6877	0		18.82599	0	0	0	0	3.63131	0	0	0.15088	0
Healthy	1.64917	0	0	0		1.64917	0.44813	0.12317	0	0	0.07726	0.05048	0	0	0
Healthy	2.29741	0	0	0.12314		2.29741	0	4.70028	0	0	0	0	0	0	0.12314
Healthy	21.54317	0.88791	0.39354	0		21.54317	1.2768	1.36347	0	0.88791	0	0	0	0	0
Healthy	6.38863	0	0	0		6.38863	0	2.33571	0	0	0.03153	0	0	0	0
Healthy	8.30779	0.74653	0	0		8.30779	23.78961	1.50887	1.78541	0.74653	0.02752	0	6.43507	0.11721	0
Healthy	1.78377	0	0	0		1.78377	1.0567	5.49203	0	0	0	0.01352	0	0	0
Healthy	6.34295	0	0.22303	0		6.34295	12.63152	6.3601	0	0	0	0	0	0	0
Healthy	33.59624	3.57007	0	0.17226		33.59624	2.60605	1.92303	4.18592	3.57007	0.10586	0.02811	0	0.01431	0.17226
Healthy	13.3728	0.50852	0.04896	0		13.3728	2.20538	1.39024	0.29805	0.50852	0	0.00677	0	0	0
Healthy	3.44123	0	0	0		3.44123	1.12172	8.06429	0	0	0	0	0	0	0
Healthy	12.19678	1.59842	0	0		12.19678	50.51819	1.76381	0.00612	1.59842	0.00667	0.00145	0.05837	0.02551	0
Healthy	11.24879	0	0	0		11.24879	0	4.32419	8.84249	0	1.85807	0	0	0	0
Healthy	1.6397	19.1915	0	0		1.6397	0.05024	0	7.87272	19.1915	0	0	0	0	0
Healthy	13.31684	0.24072	0.00641	0		13.31684	0	1.19315	0	0.24072	0	0	0	0	0
Healthy	21.51248	0	0	0		21.51248	3.13172	2.12069	0	0	0.05812	5.1508	4.05795	0.04933	0
Healthy	0.89603	0	0	0		0.89603	31.6769	2.87763	0	0	0	0	0	0	0
Healthy	6.68677	5.63244	0.13943	0.31535		6.68677	0.56571	9.75446	0.38914	5.63244	0	0.00582	0	0	0.31535
Healthy	1.52829	2.83733	0.6442	0.07801		1.52829	3.53792	15.57429	0	2.83733	0	0	0	0	0.07801
Healthy	4.9996	3.77465	0	0		4.9996	0.20325	6.12678	4.63986	3.77465	0	0	0	0	0
Healthy	10.8706	4.3312	0.07681	0.10411		10.8706	0.17434	1.76117	0	4.3312	0.11094	0	0	0.1098	0.10411
Healthy	0.93957	0	0	0		0.93957	0.02261	2.92682	2.69365	0	0.15253	0	0	0	0
Healthy	10.2458	0	0	0		10.2458	0	0	11.9045	0	0	0	0	0	0
Healthy	6.47632	0	0	0		6.47632	0.00411	25.6359	0	0	1.45072	0.00478	0.03826	0	0
Healthy	30.04834	0.56562	6.63006	0.01692		30.04834	14.72483	1.63452	0	0.56562	0.01013	0.00704	0.02969	0.03473	0.01692
Healthy	20.31837	0	2.12866	0		20.31837	0	0	0	0	2.52386	0.00479	0	0.06948	0
Healthy	16.60003	0.43669	0	0.00997		16.60003	0.07073	0.3542	0	0.43669	0.00197	0.0034	1.10416	0	0.00997
Healthy	7.75204	1.46036	0	0		7.75204	0.17807	15.90736	0	1.46036	0	0	0	0	0
Healthy	0.01801	0	0	0		0.01801	30.742	0	0	0	0	0.00209	0	0	0
Healthy	28.52491	2.03123	0	0		28.52491	0.79842	1.95038	0	2.03123	0.17005	0.10829	0.06375	0.24902	0
Healthy	0.67215	5.71515	0	0		0.67215	2.05995	4.94345	0	5.71515	0	0	0	0	0
Healthy	7.30401	4.67326	16.5498	0		7.30401	4.02128	1.65329	0	4.67326	1.19292	0.0664	0	0.3102	0
Healthy	6.77174	2.8473	12.913	0		6.77174	8.90657	1.39914	0	2.8473	1.38269	0	0	0.55552	0
Healthy	3.71292	0	0.06662	0		3.71292	5.56612	3.03062	0	0	0.0074	0	0	0	0
Healthy	1.16533	2.92562	0.67741	0.09791		1.16533	3.65534	15.20628	0	2.92562	0	0	0	0	0.09791
Healthy	33.90402	0.19789	6.56249	0		33.90402	3.92658	0.20294	0	0.19789	1.07446	0	0	0.11413	0
Healthy	3.86198	5.63966	0.70794	0		3.86198	3.44091	3.29539	7.30566	5.63966	0	0	0	0	0
Healthy	20.09937	0	0	0		20.09937	1.01309	1.90207	0	0	0.03957	2.01685	0	0	0
Healthy	5.25292	0	0	0		5.25292	0	5.73348	0	0	0	0	0	0	0
Healthy	23.65005	0	0	0		23.65005	0.02374	0	0.22093	0	0	0.06733	0	0	0
Healthy	46.63258	0.30138	0.51835	0		46.63258	0.18955	6.35402	0	0.30138	0.12	0	0.0077	0	0
Healthy	13.19085	4.18595	0	0.02813		13.19085	0	11.12207	11.1781	4.18595	0	0	0	0.01498	0.02813
Healthy	0.00504	0	0	0		0.00504	87.41141	0.00912	0	0	0.0033	0	0.02657	0.0757	0
Healthy	18.56365	0	0.12615	0		18.56365	1.36995	0	0	0	0	0.00635	0	0.07605	0
Healthy	14.42428	0	0	0		14.42428	48.15463	0.22489	0.84584	0	0.36968	0.2134	0	0.27073	0
Healthy	5.39964	0.02564	0.02974	0.01707		5.39964	0.93521	0.03211	6.97033	0.02564	0.21925	0.0038	0.51669	0.00309	0.01707
Healthy	6.29012	0	0.21171	0		6.29012	12.22365	6.28398	0	0	0	0	0	0	0
Healthy	22.69134	0	1.50083	0		22.69134	11.62754	0.49892	1.87092	0	0.01442	0.00501	0.0474	0	0
Healthy	2.339	0	0	0		2.339	0	8.19375	0	0	0	0	0	0	0
Healthy	0.42832	0	0	0		0.42832	0.03206	3.08371	2.73914	0	0.16201	0	0	0	0
Healthy	21.35161	0.42472	0.43319	0.0078		21.35161	0.41184	0.23849	0	0.42472	0.00695	0.43168	0.00763	0.02115	0.0078
Healthy	16.88787	0	0	0		16.88787	8.72592	6.39308	0	0	0.05933	0.00077	0	0.03708	0
Healthy	1.03836	0	0	0		1.03836	44.10689	0	0	0	0	0.07386	0	0	0
Healthy	14.69681	0.00187	0	0		14.69681	3.93356	2.44377	4.52053	0.00187	0.00905	1.35028	0	0.10644	0
Healthy	15.00259	2.66592	0	0		15.00259	0.99718	1.65529	0.01798	2.66592	0.04754	0	0	0	0
Healthy	1.79232	0	0	0		1.79232	0.28501	0.979	6.16866	0	0.00652	0	0	0	0
Healthy	0	0.00187	0	0		0	0	0	0	0.00187	0.00025	0	0	0	0
Healthy	29.08377	0	0	0		29.08377	0.29408	1.57741	0	0	0.03571	2.21617	0	0	0
Healthy	25.55803	2.22339	0	0.13614		25.55803	0.21872	1.58333	0	2.22339	0.00141	0.00466	0.0102	0	0.13614
Healthy	33.2167	0	0	0		33.2167	0.00793	0.9527	0.81546	0	0.01987	0	0.20913	0.05597	0
Healthy	49.34158	0	0.25813	0		49.34158	1.06953	0.51725	6.92202	0	0.00618	0.11108	0	0	0
Healthy	4.87509	3.09457	0	0.10094		4.87509	0.19523	2.74812	0	3.09457	0.0925	0	0.17411	0	0.10094
Healthy	11.13721	1.31742	0	0.00462		11.13721	0.96505	0.96429	0	1.31742	0.00903	0	0	0	0.00462
Healthy	13.61761	1.50379	0.40327	0		13.61761	1.55124	0.2146	0	1.50379	0.01864	0.20198	0.29096	0	0
Healthy	16.44663	4.53365	0.54533	0.02195		16.44663	1.00859	2.37231	0	4.53365	0.03064	0.00705	0	0	0.02195
Healthy	19.53862	5.29731	0	0.32857		19.53862	0.10007	1.92358	0	5.29731	0	0	0	0	0.32857
Healthy	20.8435	7.79821	0.22578	0.11545		20.8435	2.23103	1.85234	0	7.79821	0.02433	0.00652	0	0.44264	0.11545
Healthy	13.94631	1.42472	0	0.06236		13.94631	4.49403	3.12049	0	1.42472	0.14891	0	0	0	0.06236
Healthy	40.02933	1.023	0	0.01897		40.02933	12.78611	0.88129	3.45893	1.023	0.00634	0	0.38049	0	0.01897
Healthy	1.09131	0	0	0		1.09131	0	3.35049	3.45813	0	0.02959	0	0	0	0
Healthy	14.35058	2.50525	0	0.02105		14.35058	4.10718	0.63248	3.56058	2.50525	0.01847	0.29079	0.04519	0	0.02105
Healthy	30.03758	0	0	0		30.03758	14.0219	0.09016	0.90035	0	0.88529	4.98981	0	1.10438	0
Healthy	33.76538	0	0	0		33.76538	0	0	0.46914	0	0	0	0	0	0
Healthy	8.94768	0	0	0		8.94768	1.4783	5.38605	0	0	0	0	0	0	0
Healthy	18.65454	2.6844	0	0.11493		18.65454	0	9.53401	0	2.6844	0.08013	0	0	0	0.11493
Healthy	18.33458	0	0	0		18.33458	13.13237	0.19446	0.21636	0	0.91872	0.93404	0	0.40486	0
Healthy	1.22203	0	0	0		1.22203	0.10513	1.81532	3.36256	0	0	0	0	0	0
Healthy	26.81154	1.77763	0.69133	0.0486		26.81154	0.77182	0.35774	0	1.77763	1.76718	2.05404	0.00335	0.31984	0.0486
Healthy	12.73964	0	0	0		12.73964	0	48.8735	0	0	0.45878	0	0	0	0
Healthy	23.54919	0.20992	0	0		23.54919	0.22033	2.2091	0	0.20992	0.02683	0.14258	1.15969	0.06505	0
Healthy	25.63868	0	0	0		25.63868	1.69266	0.61424	0.69904	0	0.22715	3.34384	0	0.41019	0
