o	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Lactobacillales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales	Pseudomonadales	Bacteroidales	Burkholderiales
Healthy	1.19012627033128	0.463231342775146	-0.988175904405691	-0.137451230475207	-5	-2.14206473528057	-2.09799710864927	-1.17992996568767	0.556272340381018	-5	-5	1.82718646899164	-0.532273533856418
Healthy	1.45185916992247	0.75767838025384	-0.342236842550505	0.669538156277288	-5	-1.66094626429086	-0.189236703327158	-0.266473726946172	-5	-5	-5	1.58916481810137	-0.348043930466926
Healthy	0.131397290957086	0.160513548946271	-5	-5	-5	-0.655234511377239	-1.66534523311676	-0.879821061528885	-5	-5	-5	1.94942416329465	-0.901010360598823
Healthy	1.07531844048582	-0.244300421325839	-5	-5	-5	-1.1568295354801	-1.6613443344213	-5	-5	-5	-5	1.90488371394037	-1.040481623027
Healthy	1.46253230890409	1.45229700677903	1.11380502419072	0.909531960530293	0.0870676519273301	0.732076770044352	-0.637498676070988	-0.0633857380247887	-5	-0.650994599056933	-5	0.945082866752649	-2.27572413039921
Healthy	0.672916700835168	0.564041983389269	-2.30803489723264	-5	-5	-5	-1.71783122169536	-5	-5	-5	-5	1.83830040028432	-0.576459233725699
Healthy	1.00888066945754	1.26499362947993	0.660082473562915	0.772400928895518	1.11418749080069	-5	-0.236280078974193	-0.105678397880457	0.0159922913348671	-5	-0.90752498707402	1.30380170259552	-5
D015179	1.2353481267687	0.940512998609659	-0.607584462257651	0.0614411691877954	-5	-0.703378680083665	0.0847120854249029	1.22335937502324	-5	-5	-5	1.60042679997719	-5
Healthy	-0.078969362035951	0.684035239534208	-1.60414962398122	0.837068615112701	-5	-5	-0.511491586970398	-0.157072643900976	-5	-5	-5	1.73800844507629	-0.523994867420821
Healthy	1.13151761658144	1.43748292961196	-0.418027598337321	0.330947181386304	-5	-1.01228905686969	-1.22127007600389	-1.14182386201766	-5	-2.95078197732982	-5	1.45998546774661	-2.25414480482627
Healthy	1.30405709419558	1.09608476478992	0.437748977801138	-5	-5	0.503777068596706	-2.10902040301031	-0.15636862658287	-5	-1.25095973129654	-5	1.58195864211493	0.578244842835652
D015179	1.27839001289016	1.02384154779136	-1.24779784682348	0.213780644715443	-5	-0.540321092988257	-1.15989390554324	-0.645680230008548	-5	-5	-5	1.58486991292776	-2.37263414340727
Healthy	0.706471982318429	0.580301013008285	-5	-5	-5	-0.586314740145072	0.166891694908255	-5	-5	-1.08396738981143	-1.7035542057936	1.91005838631262	-5
Healthy	0.677403443555559	0.724642816286468	-5	-5	-5	-5	-2.11918640771921	-5	-5	-5	-5	1.84037769460053	-0.594278085435813
Healthy	0.0126727519652199	0.931703426823128	-0.877129077135564	-5	-1.2329926360502	-5	-0.339172453301618	-0.905738557279498	-5	-5	-5	1.8373919512901	-1.50990099493669
Healthy	1.59613969117924	1.14931581711303	-5	-5	-1.00850811108984	-0.0974586561953911	-0.195724232870906	-0.823156615496261	-0.335470842857784	-0.444289024935013	-5	1.59720303577236	-5
Healthy	0.68637346841188	0.656576333744602	-0.356211861916728	0.924963794182142	-5	-5	-5	-0.622985319591899	-5	-5	-5	1.76630091262103	-0.340007781291429
D015179	0.686594267559196	0.741927276088363	-1.91506642506328	-5	0.440668265108946	-1.07262963696098	-0.54594826070988	-0.116383983637671	-0.638725577437794	-1.27703719105751	0.501051042055127	1.61823004367889	-1.22308099715795
Healthy	0.958201103017325	1.07660331045075	1.04884483443729	0.942047261839851	-5	0.641626780812976	-1.47018480335537	0.178916544522549	-5	-0.705533773838407	-5	1.29318747554316	-0.695014279793328
Healthy	0.00541647799825857	0.772949219502847	-1.60432421473006	1.64341033070981	-5	-5	-0.808409273620789	0.159678459421251	-5	-5	-5	1.11787590317723	-0.522300071667869
Healthy	0.704183988839994	1.06858693489852	0.512290738522313	0.717524049520565	-0.648107108096039	-5	-0.21734824838968	-0.541830686367165	-5	-2.14508697769214	-5	1.56654437323348	-0.12722624408085
Healthy	0.872437744247266	0.799343996221506	-0.0538426050776277	0.769486624538	-5	-0.435168296419708	-1.38944629468291	-5	-0.619228156559993	-5	-5	1.7866499329827	0.363369384060744
Healthy	1.59257432690996	0.510451171014565	0.470035430312414	-5	-5	-1.19253262431572	-1.2478746927021	-0.136605754872907	-5	-0.734498229960774	-5	1.68255849762756	-1.33564012544886
Healthy	0.808668665813948	0.925169194392973	-0.9479990198987	1.37231185725858	0.365951982761681	-0.969238409048983	-0.6115080381642	-0.41002807048314	0.413133727891972	-5	-5	1.48184577620231	-5
D015179	1.19407066319767	1.20041242743614	1.09074287962204	-5	-5	-2.06248210798265	0.619993349650326	0.515427403228414	-5	-0.790056264315048	-5	1.38140120546031	-0.479424770714812
Healthy	1.37836410098284	0.624136618926777	-5	-5	-5	-5	-1.11901500951325	-0.960149822250335	-5	-5	-5	1.80453809117686	0.493147032208035
Healthy	1.19361485158861	1.37581444795337	-1.98505965020706	0.55186945069063	-0.209757070871105	-1.76170293212461	-5	-5	0.0473683377515472	-5	-5	1.5458457528919	0.759575688953124
Healthy	-0.446153368273412	1.37825577799502	-0.534022631714177	0.0667581407746123	-5	-5	-2.88605664769316	-5	-5	-5	-5	1.83066320441394	-0.109020403010311
Healthy	1.53243229582132	1.42753690364872	0.36718627073656	0.204600155379934	0.39415913401622	-0.0147936481823999	-1.51371123903943	-1.30874164186689	-5	-0.796749476056704	-0.909036923404268	1.17863196323415	-1.13834612978609
Healthy	1.26881283921423	1.58850946701009	0.391815161765935	0.504371622683558	0.101613054181223	-5	0.316333154957966	0.0188502295699514	-5	-0.370376364819212	0.0164650440868458	1.24501220063476	-5
D015179	1.53991876598129	1.36818383235838	-5	0.267239801662142	0.175007065957696	0.094561961109453	-5	-0.451131709208144	-5	-5	-5	1.36394086630082	-5
D015179	-5	1.26570462435955	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.193739413479197	-5
D015179	1.65859849031919	0.763820927137919	0.00628629699651629	-2.57839607313017	-0.184050537845701	0.054249075128152	-5	-1.12854382597705	-2.33161408331	-1.89619627904404	-5	1.24282333005755	-1.66655272550325
D015179	1.32822176070736	1.21724672833289	0.9311434782431	-0.00692987749847435	0.806224079777496	-0.470454157138276	-2.77469071827414	-1.89790947448816	-5	-1.03007181057188	-0.726235041495221	1.45455325148267	-2.42481215507234
Healthy	-0.182117453517665	0.870044966536054	0.0310932338789707	-0.818957165969247	-5	-1.14941502364797	-0.26757407140683	-0.133854494516642	-1.24427755509654	-5	-5	1.65991410936928	-1.43403418255333
Healthy	0.928271384470557	0.536110029350253	-5	-5	-5	-5	-5	-2.20481541031758	-5	-5	-5	1.90152860929413	-1.21939469416103
D015179	1.1425096001364	1.20873956274386	1.00270114578297	1.06743577799704	0.717379211718087	-0.281133092709694	-5	-0.149170040151469	-5	-1.62178385025012	-5	1.33223156527005	-5
D015179	1.02523456956407	1.05726813526056	1.01630235807642	-5	-0.597377572251472	-5	1.33170701759649	0.311249362843054	-5	-5	-5	1.3575706870187	-1.55517480049025
Healthy	1.44209108192316	0.494157377948507	-5	0.0733076838235675	-5	-1.14176366457049	-5	-5	-5	-5	-5	1.75558484825071	-1.04067235402783
Healthy	0.358091012549192	1.55799187347981	0.425588014906347	-5	-5	-5	-5	-5	-5	-5	-5	1.50465174687164	-5
D015179	0.950235325721018	0.691845037291004	-0.317999411519675	0.413879554078884	0.394772029946568	0.510048773232454	0.451124514669594	-0.65448904230305	-5	-5	-5	1.68759753330731	-5
Healthy	0.789174428642551	0.835070704944016	-0.511674949642281	-0.0586426350673083	-0.0194558025431039	-1.56272520258988	-0.328410656604358	-0.927566274031612	-2.46344155742847	-5	-5	1.53182965976623	-0.0263503825417918
Healthy	1.50355699971886	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.57923157765782	-5
D015179	1.26227804942732	0.82017254935972	-5	-5	-5	-5	-1.49471432585587	-5	-5	-5	-5	1.81580108028527	-5
D015179	1.34269067625686	1.16190350149186	-5	0.421919662603042	-5	-5	-5	-0.733086577549662	-5	-5	-5	1.57388427760291	-5
Healthy	1.61008423474918	0.629849787252023	-0.549012295444959	-5	-0.373834206860721	-0.867036273869273	-0.296803230983713	-5	-5	-5	-5	1.5923640967262	-0.0715887838234753
Healthy	1.38346904857418	1.12216113732985	-0.0507124794254921	-5	-5	-0.749214173312965	-1.12889429901441	-0.0110577490123357	-5	-1.6190655366693	-5	1.68948138807609	-2.57839607313017
Healthy	1.75040270109586	0.639547246402409	-0.277028972087555	-5	-5	0.279867622017242	-0.609524146062185	-1.08862929288386	0.402756453876652	-5	-5	1.39724840890962	0.00662005042031823
Healthy	1.67871344907634	0.898587523518839	-0.360065502171182	-5	-5	-2.14569395819892	-2.44369749923271	-1.16096212661169	-5	-5	-5	1.3769523317787	-1.66194212458024
Healthy	1.54815334841149	0.484059130792053	1.12140389035518	-5	-5	0.171591903882375	0.393941786074452	-0.334072087197341	-5	-1.08650404038288	0.128735199967397	0.614548164457202	-1.56272520258988
D015179	1.03503689430831	1.230502310771	0.180097188980094	0.49178737393006	0.718912538005731	-0.600811020875485	0.687628828544443	-0.379114730668087	-5	-1.27687284120431	-5	1.41180297995746	-1.0565054840939
Healthy	0.993889247672282	1.21945537119745	-0.394996801795712	1.07752814673642	0.0878807548587876	-0.713745679171209	0.546611750286674	-0.814287900129994	1.05623422505465	-0.443794019842489	-5	1.40011350306652	-0.0431595098407665
Healthy	0.651702406980616	0.829002557556873	0.728206015585313	0.845322574250334	-5	-5	-0.704388923076124	-0.186592497023088	-5	-5	-5	1.65065472273735	-0.551695704424176
Healthy	1.51760755652068	0.363420171147035	-5	0.43173998970244	0.456390328644246	-5	0.785293523626291	-5	0.270364353650405	-5	-5	1.44544477704396	-5
Healthy	0.795611714211513	-0.450273516355116	-5	1.267992824676	-5	-5	-5	-5	-5	-5	-5	1.72662909465072	-5
Healthy	1.05954183516318	0.845756427477644	1.40546879244217	-1.07572071393812	-5	-5	-0.346845396016315	-0.97138808493377	-5	-0.527053497046215	-5	1.64185419968752	-1.34707711243206
Healthy	1.43860863494324	0.945999065382212	-0.200190941049425	-0.920493155175232	-5	-5	-0.555408774357043	-0.421578564812653	-5	-5	-5	1.56376115061035	0.0588434146687612
D015179	0.400235691226972	1.11101874285832	-5	-5	-0.982507553522725	-0.049333386605584	-1.44466367200473	-1.16921892439364	-5	-5	-5	1.69853497088663	-1.02770457138886
Healthy	1.61230936922482	1.07971437707192	-0.769985590395744	-5	-5	0.195171529965944	0.350339133064199	-0.597549461148636	0.434148776444397	-5	-5	1.47006750698684	-5
Healthy	1.54942410287766	0.618307549393015	-5	-5	-5	-5	0.249841370987272	-5	0.408590991216018	-5	-5	1.64483026262586	-5
Healthy	0.401515992618141	-1.01836257534423	-0.780048914244683	-5	-5	-5	-5	-5	-5	-5	-5	1.82702189245656	-5
Healthy	1.33603543909247	1.52773453132862	-5	-5	0.311828002565155	-0.542723813938674	0.63002085111341	0.238058654811052	0.546832507655246	-2.52287874528034	-5	1.34525469991441	-1.04783742578554
Healthy	0.0259609098563791	0.162812248046767	-5	-5	-5	-0.620060277198084	-1.48267211770563	-0.863152650042546	-5	-5	-5	1.94953515385718	-1.0865570451406
Healthy	0.787976645106339	0.772347382157972	1.07649007093372	-5	-0.717468516187772	-0.604132168766012	-2.00788851221305	0.227099636156221	-5	-5	-5	1.75863231047125	-1.04783742578554
Healthy	0.102759475852207	0.359131316790569	-5	-5	-5	-1.57479194886134	-5	-0.913533388728417	-5	-5	-5	1.63238905501052	-0.878374507791528
Healthy	1.52940866476881	1.4096117617352	0.355788556621619	0.0272884352298419	-5	0.719877127149594	-0.959358108455463	0.0751635912203037	-5	-0.845180563805827	-5	1.13200403391662	-0.562614144033612
Healthy	1.01748660634316	-2.27408836770495	0.91508679820815	-5	-5	-0.771163512472066	0.156003669390398	0.656773565381168	-5	-0.876344325561878	-0.207041296083243	1.86555249417112	-5
D015179	1.26568366006873	-0.0793289312793843	-5	0.993004366812238	-0.613715113232142	-0.0858631949996725	0.485225821011686	0.161356021532291	-0.0248210290591229	0.205312653309609	-5	0.797061080670256	-5
Healthy	0.632860017298677	-3.05060999335509	-1.65995268233861	-5	-5	0.318365982849553	-0.248967374162833	-2.01188715973165	-5	-1.97428461609866	0.910017355732239	-0.354381261757305	-1.83386602969489
Healthy	0.366682522365776	-1.06600683616876	-0.734333300547517	-5	-5	-5	-5	-5	-5	-5	-5	1.82729565648527	-5
Healthy	1.73360006500078	1.0386002944101	0.3432588792002	-5	0.55032009571964	-5	-0.031325630479221	-0.537931591913057	1.00751819824272	-2.12784372725171	-5	0.799623093615975	-1.35556141053216
Healthy	0.0310730189979677	0.371802768649074	-5	-5	-5	-1.64512357748377	-5	-0.995936699602333	-5	-5	-5	1.63385742939182	-1.08454739831152
Healthy	1.41405166634109	0.47907119580393	-5	-5	-5	-5	0.182708457969094	-5	0.365458032514468	-0.616777257921264	-5	1.7684083157042	-1.09957824654226
D015179	1.75163317142524	0.467986745885	0.576354021743214	0.126660553738198	0.709343750839419	0.156515835972383	-1.48678239993206	0.184958170332795	-5	-1.708409174342	0.42186541185715	-0.338414455933347	-5
Healthy	1.22695183750705	0.626969279437414	-0.866780543267506	-1.00375108543087	-5	-5	0.122546799278742	-1.06449273417529	0.364986009896257	-5	-5	1.78868991854901	-2.20760831050175
Healthy	1.53757090984612	1.08094739996182	0.547572889962387	-5	-5	-0.777647760752197	-2.54363396687096	-1.0584885673656	-5	-5	-5	1.46556396801918	-5
Healthy	1.32969598578889	0.586078454598195	-5	-5	-5	-1.06358680028852	-1.53730259189828	-0.845515162967952	-5	-5	-5	1.79035047926399	0.704959987273713
Healthy	1.55369519612731	0.439624757344099	-5	-5	0.882319010551749	0.444875097624887	-5	-5	-5	-0.59155650684787	-5	1.49243014383246	-5
Healthy	-0.160861476075156	0.371424391780745	0.780386448046996	-5	-5	-5	-5	-5	-5	-5	-5	1.68070110978942	-1.36391348489693
Healthy	1.32575470582154	0.583956710137001	-5	-5	-5	-1.15983115075924	-1.55595520408192	-0.944315935080587	-5	-5	-5	1.7898384627602	0.71219581195605
Healthy	0.306742321903273	-1.7851561519523	-1.59363016453073	-5	-5	-0.676356076864051	-5	-0.674812849876346	-5	-5	-5	1.82523723325358	-0.780625075373744
Healthy	0.483712789228382	0.66133270950532	-0.905354210394045	1.00341356717085	-5	-1.27278417909151	-1.47794719913118	-0.558949323253779	-0.0270061515401912	-5	-5	1.82280362007536	-0.944354140005344
Healthy	1.18478424070107	0.986498535329778	-0.429877548595588	0.514891598986248	0.77060166810598	-0.550660473825032	0.251801202357092	-5	-5	-5	-5	1.59562671101868	-5
D015179	1.08129076661654	1.29215258171931	0.136140063374528	-5	0.54247810140381	0.315953560804772	-5	0.546461225627737	-0.22906702574734	-5	-0.11392120385304	1.34825383531766	-5
Healthy	0.612651429677422	1.02378275715028	0.529531729248541	-1.43297363384094	-5	0.122284704397089	0.288220152362703	0.450299927040674	-5	0.0261735867959972	-5	1.81230170675613	0.0634346950194045
Healthy	0.876774212621556	0.4094004903794	-5	-5	-5	-1.08055578953476	-5	-1.16184381524785	-5	-5	-5	1.92449167650302	-0.736127323134776
Healthy	0.881599182917222	0.79823824969756	-0.0598572088939342	0.760046082603699	-5	-0.40045532930424	-1.21638223480925	-5	-0.517498011389712	-5	-5	1.7799953251404	0.359641998036018
Healthy	0.874711950185517	0.795826508967721	-0.0734209170707096	0.754589883061966	-5	-0.413502713875961	-1.15701652987778	-5	-0.543785844642011	-5	-5	1.78175860492999	0.355801956075398
Healthy	0.0372631087346899	0.161353026304978	-5	-5	-5	-0.67989527515812	-1.77391588402418	-0.918436679019614	-5	-5	-5	1.95021243506239	-0.834963520005435
Healthy	1.35838053199917	1.09428031859975	-0.0366797629107434	-5	-0.393264034201581	-0.0252580954990498	1.09764005610421	0.0639635106632162	0.289131677143502	-0.631768916688871	-5	1.52048418778477	-1.03381131904386
Healthy	0.408007487694044	0.959234157194791	-5	-5	-5	-5	-2.00130484168834	-0.313810765755976	-5	-5	-5	1.83956929619379	0.776467996766689
Healthy	0.478810266925043	0.555324237223348	-0.210207832269325	-5	-5	-5	-0.907770757837143	-0.744992978208245	-5	-5	-5	1.88549640707559	-0.53773680406578
Healthy	1.44623153121026	0.784244166852254	-0.758827213229953	1.0650981016208	-0.380384994257194	-5	-0.299807008827121	-0.470107875805456	-5	-2.03151705144606	-5	1.37528456094086	-0.524808398047957
D015179	1.53415231248697	-0.493914582361958	-1.83624247601804	-1.37768233916616	-5	-0.761026050813954	-0.492306007345083	-1.60484840849546	-5	-2.27736607746619	-5	1.63971662428009	-5
Healthy	0.590501886947358	0.829144824137112	0.62202430160363	-5	-5	-5	-5	-0.540743250476568	-5	-5	-5	1.79887781386608	-1.3855246339096
Healthy	0.099804904739694	0.500438201952832	0.549743630216195	-1.12766887876975	-0.227744322795281	-5	-5	-5	-5	-5	-5	1.92125748239265	-1.12211057462852
Healthy	-0.116758870015801	-5	1.11549268707469	-5	-5	-5	-0.244773259813842	0.593975737139955	-5	-5	-5	1.87005849799296	-5
Healthy	1.48794679667236	0.941215673807206	-5	-1.68867004769621	-5	-1.54302698636418	0.42201828296405	-0.820017574707408	-5	-1.70774392864352	-5	1.67805971497168	-1.52418358696868
Healthy	0.201552786894981	0.875993705292484	-5	-0.129420539447315	-5	-5	-5	-0.908720035771162	-5	-5	-5	1.81807690109217	-5
D015179	0.974104379500219	0.8963189412253	-5	-5	-5	0.571311614236975	-0.0306912765495258	-0.272605159048091	-5	0.542255118931003	-5	1.62949593968069	-1.21296481797378
D015179	1.07263401028439	0.611661716647581	-1.59176003468815	-5	-5	0.40756254860073	0.109845048367783	-1.3840499483436	0.656925736341898	-0.68864884242866	-5	1.63730486484829	-1.03263926003405
Healthy	-5	0.765348861936956	1.66855466229461	-5	-5	-0.631397041440817	-5	-5	-5	-5	-5	1.47493240493384	-5
Healthy	0.937608653088517	0.760602648098533	0.134400255918984	-0.317882011444835	-2.18375870000822	-1.63770606203577	-5	-0.484364554045954	-5	-5	-5	1.83498447532041	-1.53895190832934
D015179	1.5058787098798	-0.813580510844525	-5	-5	-5	-5	-0.0780119636098569	-5	-5	-5	-5	1.61671008508086	-5
Healthy	0.0952949124065333	0.516495710488137	-2.53165266958784	-5	-5	-5	-5	-1.80465394165158	-5	-5	-5	1.87722986032584	-0.271248634982209
Healthy	0.651432122417179	-3.10790539730952	-0.644088949473247	-5	-5	-0.276306311158638	-0.921398199644609	-0.810088790307194	-5	-1.5567370125413	-0.728204844555251	1.86838566519784	-5
Healthy	1.10767387402064	0.995188387277853	-0.748873015022128	-5	-5	-1.90692869362394	-5	0.157502099221569	-5	-5	-5	1.61194995270091	0.9589760046033
Healthy	0.934049279748734	0.617469000316357	-3.20760831050175	-5	-5	-1.53685386327365	-1.91080163319485	-1.60380065290426	-5	-1.37212230542003	-1.66958622665081	1.92133130105138	-5
D015179	1.00379560232912	1.24397684653183	1.23549536856814	-5	-5	-5	0.43825430576054	0.707297592073985	-5	-5	-5	1.31523309785774	-0.54666636816296
Healthy	0.830104067052981	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.91883947882036	-5
Healthy	0.616340005475234	0.104695331541849	-0.335405028554738	-5	-5	-0.612378848874913	-5	-0.0726450377475843	-5	-5	-1.31122434472715	1.72809816306558	-0.545231338690151
D015179	0.596998220416054	0.0598132452098541	-1.4467239538629	-0.848783421143544	-5	-1.26986399600332	-0.478966578179083	0.478468371470537	-5	-5	-0.835171465655518	1.93127933591366	-1.49403648198187
Healthy	0.789118676077907	0.399780984161802	-1.13465909437542	-5	-5	-0.512041907401252	-0.952997869481495	-1.6836102489268	-5	-5	-5	1.81871403546496	-0.659932833867046
D015179	1.69330766120536	1.19664920052391	-0.152791461845138	-0.987964640850471	-5	-0.299071407687559	-5	0.0975731085003654	-5	-0.723377375798292	-5	1.21218227560462	-5
Healthy	1.19607167640402	0.830387833225753	0.448667679887091	-0.748191501375953	-5	-5	-0.249784833608334	-0.791585519051518	-5	-0.222254280409955	-5	1.71770918843135	-1.1438755557577
Healthy	1.4940810918096	0.312731511290711	-1.50528897479474	-1.27278417909151	-1.01399006814674	-1.25633347855379	-0.130803494762758	-1.42504322423549	-0.553385176335733	-5	-5	1.76378950553144	-5
D015179	1.45220533528203	1.5069522201163	0.138577401232477	-3.27572413039921	-0.783438264952073	0.498927778241551	-0.30415072976262	-0.495148701819469	-1.37427609047424	-0.920240080339907	-1.73165608604894	1.45543357745879	-0.424396540139548
Healthy	0.237277248904125	0.540445855123361	0.0340626632823835	0.542217736362464	-5	-5	-5	-0.784494621768182	-5	-5	-5	1.90868056821381	-0.15881578457726
Healthy	1.55114234509897	1.2742696426022	-0.402601024940969	-5	-0.883990320575262	-0.388669752348254	-5	-0.0564856989189822	-0.0263365389422846	-5	-0.697495907644286	1.35733537373986	-5
Healthy	1.16225933745698	0.109294998755218	0.0212554722350673	-5	-5	-5	-1.22293584525757	-0.592269271973665	-5	-5	-5	1.80394780961261	-0.67315230108401
Healthy	1.14690937268459	1.12063018843806	0.929793279448766	0.205645474023985	0.244158323158511	0.745604838414642	-5	0.36915646265049	-5	-5	-5	1.51128696600827	-5
Healthy	-0.326960651883355	0.822206013072669	0.225407503893491	1.13877968628526	-2.44129142946683	-5	-1.93255715722362	-0.964210166872243	-5	-5	-5	1.70050114333761	-1.31659270086791
Healthy	-5	-2.61798295742513	1.77718531942363	-5	-5	0.0925276599993128	-3.06550154875643	-5	-5	-5	-5	1.54586725480269	-5
Healthy	1.21568434735654	0.981296143355841	1.32981082213192	-5	-5	-5	-0.396682377359807	-0.693746579477883	-5	-0.255926175687679	-5	1.63526785282555	-1.48293612651735
Healthy	1.37448310717671	1.4831817661753	-5	-5	-0.194961547934972	-1.36997914888659	-0.236033216604759	0.22791497138193	0.731773240725518	-1.04287180232319	-5	1.50108035992302	-5
Healthy	0.818410660467158	0.856148033413344	-0.229744632809845	-5	-0.761176377738925	-5	-1.92701525537207	-0.67282504106238	-5	-5	-5	1.80706462595177	0.13539346789772
D015179	1.18720052215332	1.24814866627893	-0.139416461831288	-2.30980391997149	0.737045466708948	0.602451765336439	-2.28650945690606	0.260317100505045	-0.39503994006065	-2.93181413825384	0.00459648313187109	1.28812732870737	-1.32294082260784
Healthy	1.12613465552569	0.603382573583544	-0.342169994958194	-5	-5	-0.654038458186859	-5	-5	-5	-5	-5	1.81859548063845	0.0991244710549435
Healthy	0.966562207888562	1.04197306734628	-5	-5	-5	-1.19715788726093	-5	-0.214008548113107	-5	-5	-5	1.80168381850772	0.487761784069406
Healthy	1.34812974669869	1.31933324940971	-0.114553965109923	1.09214178444424	-1.71896663275227	-1.34342270860389	-1.17031035910103	-1.26560025747943	-5	-1.72239078569591	-5	1.43247157032767	0.299066897429085
Healthy	1.15122547007499	0.370242843649048	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.75332140766362	-5
Healthy	0.102358229307987	1.46717803735633	1.1218906092316	1.18947936496097	-5	-5	-5	-1.56336036830734	-5	-5	-5	1.26894191536633	0.604623434334075
Healthy	0.420379927895341	0.954488057667273	-5	-5	-5	-1.50058787432772	-1.65111127692856	-0.319537571462596	-5	-5	-5	1.83985014931252	0.769967063736286
Healthy	1.48921293346491	0.763609161398862	-1.77185639240226	-0.581085824705304	-0.0610002145514477	-1.03404611089794	0.262833005969966	-1.58319312817706	-0.81084669703811	-0.571314584560812	-5	1.50307643721843	-2.7851561519523
Healthy	1.26022598838986	1.05819818787825	0.401605575879632	-5	-5	-0.428186391278176	-1.41341269532824	-0.533236148402834	-5	-2.02181948306259	-5	1.63843214597125	-1.5115903110968
Healthy	0.71194634964833	0.710146147807887	-0.633614403046054	-5	-5	-0.251176506926637	-5	-1.58469270777443	-5	-5	-5	1.84679683730731	0.778732092571666
Healthy	0.741206768875058	0.857902736591422	-0.642560683686101	1.50695951842454	-5	-3.02227639471115	-1.17444406770964	0.212451298282377	-5	-2.12378215940836	-5	1.43268730857775	-0.604306752496415
Healthy	-0.466050092642526	0.582539461507221	-0.440512318202235	-2.11407366019857	-5	-1.17698247655395	-0.495801081460555	-0.0595133987433901	-1.59516628338006	-5	-5	1.8306966835984	-1.52418358696868
Healthy	0.640504293973238	0.713991750490587	-5	1.30898058192821	-0.241883276237783	-0.760725552976743	-1.23844801143582	-5	0.0221808394136653	-5	-5	1.47338053662797	-2.17005330405836
Healthy	1.78568609510574	0.705759400689324	0.577172280565813	-5	-5	0.534489360316434	-1.83091364251298	0.129399836135896	-5	-0.399713374377418	-0.753994095923971	0.827413217295924	-5
Healthy	1.25875792992209	1.54147702295755	0.49173838595642	-5	-5	-0.286475857085384	1.03945814131705	0.457741144357142	0.234578019752476	-5	-5	1.28406328939855	-5
Healthy	0.24940138847204	-1.5079383954874	-1.13792828062001	-5	-5	-0.688882157337494	-5	-0.526250342986522	-5	-5	-5	1.82570082437271	-0.740525580468924
D015179	1.36851466701604	1.57081755597441	0.268664541356703	-5	-5	0.290201615587573	-1.42021640338319	-0.817043530944649	-5	-5	-5	1.49166237367623	-0.392362718585183
Healthy	1.05155111831985	1.03833239123662	0.276797161403037	-1.58020941389364	-5	0.398634324538392	-0.852447335919732	-1.62488531530777	-5	-1.2759700270644	-5	1.69318180471574	0.461372452035695
D015179	1.17271440916732	0.301001765605171	-0.756738657279415	-2.12378215940836	-5	-2.86646109162978	0.428932967499253	-1.61636413163812	0.370609300981871	-1.07211658966929	-5	1.72541926172696	-0.141866005195876
Healthy	1.27508297310707	0.326229322800622	-1.46890445312997	-5	-5	-1.74714696902011	-5	-5	-5	-1.4313290219901	-1.52201102374911	1.72371649877456	-5
Healthy	1.45571760014642	0.701875249765447	-5	-5	-5	-5	-1.16986061257466	-0.568427181414346	-5	-5	-5	1.60728792173733	0.273732586948849
Healthy	1.11629419505566	-0.327560385167324	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.69991270237432	-1.21997087266266
Healthy	1.45091928333281	0.518728402069767	-1.54852059487514	-5	-5	-2.30364361126667	-5	-1.20627944318648	-5	-5	-5	1.77270902440864	-0.305921537919241
Healthy	1.05201985870944	1.29704864771842	0.0157201205818421	1.23604348733935	-5	-5	-5	-5	-5	-5	-5	1.49980553540086	0.383129285120788
D015179	1.41789117015624	0.503917277102573	0.951008029568063	-5	-5	0.239857320530141	0.46217330470679	0.29687789859099	0.275041708757762	0.822976396363705	-5	1.16136470757468	-5
D015179	0.395218024387472	1.12416271948591	-5	-5	-1.08666307406738	-0.102983549038311	-1.50990099493669	-0.972895134120649	-5	-5	-5	1.70248490602188	-1.04807992647971
Healthy	1.50113378459272	1.0262970552277	-0.0363679801422716	0.706031242405094	-5	-0.894013204478527	-1.32642620357695	-0.969724197110712	-5	-5	-5	1.46455839717548	-1.52461940685664
Healthy	1.45594276944769	0.947120877994683	-0.549273737978125	-0.124487305050863	-5	-0.426745365745966	-1.47768620484333	-2.39685562737982	-0.0316338129689898	-5	-2.01233373507373	1.60796922360994	0.755004633512154
Healthy	1.43898164204486	0.700030991579692	-0.135518584878428	-1.51669804764183	-0.11582226013209	0.213424778806439	0.571049321445609	-0.497832441689708	-0.751119833975714	-0.488317128898612	-5	1.61135819855433	0.0581943895891069
Healthy	1.13905093484753	0.752027693427938	-1.40153779952585	-5	-1.32744037223672	0.716900237199578	-0.151946428677847	-1.07155293679082	-5	-2.49349496759513	0.176525336535	1.68554648606376	-0.745162006670712
Healthy	0.759679173963125	1.06946569960191	-3.27572413039921	-1.71489297043319	-5	-0.779682663831636	-0.507169794321311	-0.58211330964912	-5	-5	-0.459595437553941	1.87197540536203	-2.19928292171761
