group	Dialisteraceae	Streptococcaceae	Peptostreptococcaceae	Oscillospiraceae	Eggerthellaceae	Coprobacteraceae	Lactobacillaceae		Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Eggerthellaceae
Healthy	0	0.02218	0	3.07585	0	0.39268	0		51.50504	0.70725	5.64156	0.11937	0	0.06927	0	0.06371	0	0
Healthy	0	0	0	0	0.09355	0	0		11.9619	8.03962	8.41449	0.09087	5.54787	0.39124	0	0.1	0	0.09355
Healthy	3.76164	0	0	0	0.01875	0	0		6.67974	5.41206	6.13421	21.9481	11.9466	0.37716	0	0.1583	0	0.01875
Healthy	11.8655	0.32345	0	0	0	0	0		8.68011	25.39822	18.67846	6.34578	0.91338	0	0	1.69258	0.2767	0
Healthy	0.99789	0.50262	0	0.07584	0.48947	0	0.23287		16.25298	10.57816	12.92938	4.27941	5.55483	0.00128	0.32437	0.47792	0	0.48947
Healthy	0	0	0	0	0.02474	0.13386	0		74.62482	1.59744	6.5165	0.52022	0	4.27383	0	0.0421	0	0.02474
Healthy	0	0.02136	0	0.0777	0.00661	0	0		45.65424	8.83503	5.62771	0.56896	0.58248	0.00294	0	0.29772	0	0.00661
Healthy	0	0.01061	0	0.112	0	0	0		45.91474	9.14533	5.13136	0.60805	0.54782	0.32872	0.01295	0.35408	0	0
Healthy	0	1.08101	0.28653	0	0	0	0		42.27842	35.9601	11.73818	1.54063	0	0	0.14841	0.3423	0.55058	0
Healthy	8.89733	0	0	0.31079	0	0	0		51.38181	4.02704	3.71539	0.5637	6.98413	0.24397	0	0.55687	0	0
Healthy	0	0.08707	0	0.97292	0.00889	0	0		20.89571	6.21473	2.34516	4.85397	23.0526	0.01322	2.25595	0.37073	2.61111	0.00889
Healthy	4.68645	0.01654	0	0	0.01504	0	0		3.20104	23.18369	1.41065	0	1.17037	0	0	0.32995	0	0.01504
Healthy	0.00933	0	0	1.67572	0.01203	0	0		51.86236	14.66232	1.36756	0	0	0.17701	0	0.29208	0	0.01203
Healthy	3.03276	0.11909	0	1.21673	0.01987	0.13278	0		15.5299	0.69034	3.22715	2.17464	0.14643	0.00292	0	0.71992	0.0337	0.01987
Healthy	0	0	0	0.42596	0	0	0		39.15929	6.51314	9.50291	0.70297	6.15939	0.15297	0	0	0	0
Healthy	0.06843	0	0	0	0	0	1.35867		4.47905	2.74978	2.14044	9.01791	0	0	3.75983	2.58962	0	0
Healthy	0	0	0	0.10476	0	0	0		60.1767	3.69966	2.0773	0	0	0	0.10412	0.64731	0.04113	0
Healthy	3.39926	2.6888	0.00452	0.00227	0.04448	0	0.76878		9.40983	47.86065	9.32606	6.4487	0.72467	0.00502	2.99009	0	0	0.04448
Healthy	10.6352	0	0	0.0117	0	0	0		66.55142	2.28218	0.09076	0	0	0	0	0	0	0
Healthy	0	0	0	0.44754	0	0	0		38.41226	6.24883	10.05653	0.69301	5.82754	0.12334	0	0	0	0
Healthy	1.63743	14.97267	0	0	0	0	0		7.77288	18.1754	3.09799	5.58794	0	0	0.78441	3.42746	0	0
Healthy	12.7201	0.00633	0	0.09508	0	0	0		18.861	8.60718	0.68908	5.49925	0.05007	0.01774	0	1.15465	0	0
Healthy	0	0.22494	0	0.0521	0	0	0		14.82641	6.81285	13.19843	3.50237	0.22973	0.05111	0	0.2084	3.05144	0
Healthy	0	0	0	1.5231	0	0	0.06733		0	26.96077	2.39016	0	0	0.05886	0	0	0	0
Healthy	0	0	0.36995	0	0	0.11298	0		9.79107	28.894	2.20286	0	2.25271	0	6.83579	0	0	0
Healthy	0	0.64308	0.02577	0.2766	0.06199	0.07109	0		17.06239	46.93193	9.74278	3.34098	0.43301	0.00934	0.29171	0.2656	0	0.06199
Healthy	0	0.31843	0.00074	0	0	0	0.50201		22.39048	0.01859	0.00078	0	0	0.00468	0	1.99768	0	0
Healthy	3.88742	0.29673	0.28392	0.10528	0.02048	0	0		28.16378	16.79701	12.10365	2.98485	0.07339	0.09601	0	0.99768	0	0.02048
Healthy	0	0	0	0	0	0	0		50.11589	28.05617	0	0	0	0	0	0	0.9355	0
Healthy	0	0.16647	0	0.48382	0.03708	0.01167	0.05235		40.15561	8.12301	5.31051	1.07597	0.21883	4.12994	0.00143	0.69983	0	0.03708
Healthy	0	0.01575	0.08853	0.64626	0.00397	0	0.13224		43.91791	7.85219	6.0375	0	0	0.55197	0	0.05178	0.09208	0.00397
Healthy	0	2.25574	0	0.00858	0.37481	0.11482	0.00262		20.95826	15.8757	17.58185	0.11519	0.83149	0.01054	0	0.68133	2.27543	0.37481
Healthy	0	0	0	0.33025	0	0.08939	0		31.59693	24.02851	3.82989	0.2061	0	3.23814	0	0.0728	0	0
Healthy	0	0	0	2.82055	0	0	0		60.0796	3.73018	1.96571	0	0	0	0.10932	0.62741	0.11775	0
Healthy	0.70523	0.16003	0	0	0	0	0		22.6282	35.25653	15.4791	12.3531	0	0	0	0	0	0
Healthy	9.1376	0	0	3.21706	0.01561	0	0		49.25564	0.82863	3.84055	0.51209	7.17834	0.23542	0	0.67344	0	0.01561
Healthy	0	0	0	0	0	1.27221	0		33.15089	13.08515	3.96668	0.51019	0	1.76629	0	0.21376	0	0
Healthy	0	0	0	0	0.13437	0	0		35.36336	15.20616	14.60528	4.06478	0	3.06521	1.12509	0	0.83159	0.13437
Healthy	3.35101	0.223	0	0.19888	0	0	0		85.84568	1.20825	0.86833	0.38591	0	0.11586	0	0.15418	0	0
Healthy	0.30683	0.0145	0	0.16082	0.04676	0.39294	0		32.4933	6.64336	6.31401	0.64461	0	1.40445	0.15029	0.19742	0	0.04676
Healthy	0	0.09398	0	0	0	0	0		54.78992	9.28995	4.81253	0	0	3.70084	0	1.3424	0	0
Healthy	0	0.03503	0	0	0.07487	0	0		8.01752	5.98464	3.5989	0.25645	9.16536	0.76266	0	0.08154	0	0.07487
Healthy	1.41727	0.1806	0	0	0.00661	0.08605	0		21.81949	21.33333	1.85423	10.3417	2.55681	0.00608	1.41365	0.07281	0	0.00661
Healthy	0	0	0	0	0	0	0		3.37609	14.7844	55.382	0	0	0	0	0	0	0
Healthy	4.90607	0.81981	0.12562	0.11336	0.06065	0	0.03752		19.98768	19.27721	5.45879	27.48554	0	0.19696	0	0.35995	0	0.06065
Healthy	0	0.02867	0	0	0.04195	0.12263	0.5761		47.27719	21.62777	2.25388	0	0	0.49362	0	0.3887	0	0.04195
Healthy	4.45039	0.24015	0	0.16088	0	0	0		53.86314	13.32261	3.61713	0	0	1.28976	0	0	0	0
Healthy	0	0.70727	0	1.16988	0	0	0.01834		47.23784	5.42416	28.29469	0.58819	0.18057	0	0	0.04871	0	0
Healthy	0	18.30827	0	0	0.0954	0	0		3.72856	27.43436	0.44311	0	0.10792	0.02111	0	8.08886	0.20431	0.0954
Healthy	0	0.38417	0.27774	0.15532	0.05233	0	0.02644		32.30263	17.37687	9.98515	1.35528	0	0.98327	0.00472	0.18373	2.06491	0.05233
Healthy	3.4124	0.26034	0	0.18641	0	0	0		85.64421	1.05575	0.85433	0.38666	0	0.1305	0	0.13229	0	0
Healthy	0	2.36562	0.17155	0.00784	0.00428	0	0		37.82616	10.27839	4.15932	14.49259	0	1.67474	0	1.21611	0.19486	0.00428
Healthy	0	0	0.14174	0	0	0	0		8.0179	68.64843	1.73693	1.92515	0	0	0.37891	0	0	0
Healthy	0	0.18192	0.46071	0.15664	0	0	0		64.71551	15.82956	0.04933	3.4674	0	0.06756	0	0.06455	0	0
Healthy	0	0	0	0	0	0	0		28.43327	23.39615	0	11.2332	0	0	0	0	0	0
D011236	2.66525	0.28686	0.69108	0.03455	0.02542	0	0		51.48824	27.20015	3.75564	1.13025	0.001	0	0	0.67126	0	0.02542
Healthy	0.35407	1.34408	0.21757	0.2451	0.0341	0	0		22.46432	31.93906	18.4103	3.15437	0.42284	0.25126	0	0.87178	0	0.0341
Healthy	0	0.22569	0	0	0	0	0		38.55289	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.02552	0	0	0.08068	0		15.02118	14.42117	2.79807	3.31561	0.07371	0.06847	0.04229	0.00789	0	0
Healthy	7.92844	0.26525	0	0.04219	0	0	0		50.52412	5.92327	2.23631	0.28775	0	0.2452	0	0.03182	0	0
Healthy	0	0.00194	0.0561	0	0	0	0		82.8232	6.45903	1.72587	0.00643	0	0.14985	0	0.04992	0	0
Healthy	1.16371	0	0	0.24506	0	0	0		81.16706	0.20051	1.27384	0	4.6295	0	0	0	0	0
Healthy	0	0	0	0	0	0	0		7.24817	0	0	0	0	0	0	0	0	0
Healthy	1.73952	0	0	0	0	0	0		65.92365	15.72166	1.53919	0	2.84123	0	0	0	0	0
Healthy	0	0	0	0.01967	0	0	0		32.5679	8.31204	2.12277	10.0199	2.40184	0.23081	0.34645	0.04591	0	0
Healthy	0	21.32706	0.01437	0.00296	0	0	0.95125		15.7988	9.80768	0.882	1.80746	0	0.03507	0	1.41242	2.55158	0
Healthy	0	0.18977	0	0.27149	0.0543	0.07705	0.03383		14.24778	40.97327	10.52993	0.02561	3.47228	0.02812	0	0.01795	0	0.0543
Healthy	0	0	0	0.02751	0	0	0		4.62811	3.13524	33.1672	0.44935	4.19116	0.02182	0	0.01643	3.77965	0
Healthy	5.95091	0	0	0.03845	0	0	0		55.3907	5.02239	1.86375	0.49116	0	0.17425	0	0	0	0
Healthy	2.51346	0.08121	0.41546	0	0	0	0		41.51809	14.88087	6.65845	1.58913	0	0.04372	0	0.12737	0	0
Healthy	0.5914	0.16781	0.7662	0.02709	0.10241	0	0.22955		16.24077	54.00492	4.87138	3.14626	0.21299	0.05991	0.08608	0.58527	0	0.10241
Healthy	10.2634	0	0	0.01201	0	0	0		66.80106	2.44881	0.07622	0	0	0	0	0	0	0
Healthy	0	0.07118	0.07375	0.01029	0	0.01106	0		22.00682	23.99764	2.83493	0.68775	0	0.73357	0	0.10876	0.11895	0
Healthy	8.4106	0.10194	0.31543	0	0	0	0		16.37117	30.20196	2.78907	21.8823	2.48303	0.1171	3.55858	0	0	0
Healthy	0.0601	0.04162	0	0.6293	0.02333	0.09945	0		37.55722	0.39643	2.02151	0.73909	0	0.00555	0	0.88122	0.02612	0.02333
Healthy	0	0	0	0.04622	0	0	0		48.51751	1.78355	1.7229	1.94042	3.73739	0.6799	0	0.15301	0	0
Healthy	6.3059	0	0	0.55931	0	0	0		55.49834	2.91847	2.21798	1.05273	0	0.24045	0	0.18093	0	0
Healthy	0	0	0	0.02248	0	0	0		28.52929	39.02786	2.86958	0.07066	0	0.28696	0	0	0	0
Healthy	0	0	0	0	0	0.06135	0		30.81948	23.17676	4.36005	0.0185	4.79499	0.50514	0	0.47721	0	0
Healthy	6.22355	0	0	0.04033	0.00265	0	0		56.21074	5.03933	1.98008	0.48821	0	0.16316	0	0	0	0.00265
Healthy	0.59341	0.34771	0	3.7544	0.07416	0.05703	0		10.85331	1.25215	3.34676	5.2772	0.4868	0.00315	0	1.19116	0.00879	0.07416
Healthy	10.6599	4.0795	0.03073	0	0.00084	0	0		15.38989	18.03648	2.17434	22.3948	0	0.07051	0	3.71927	0	0.00084
Healthy	0.72202	0	0	1.19015	0	0	0		69.00791	1.17809	3.04973	0	12.5924	0.11572	0	0	0	0
Healthy	9.96174	0.43111	0	0.08069	0.10086	0	0		29.50903	20.39561	16.32299	0.05766	0	0.35801	0	0	0	0.10086
Healthy	0	0	0.4396	0	0	0	0		18.05739	21.16724	7.05331	0.10896	5.3777	0	0	0.52595	2.71353	0
Healthy	0	0.07244	0.01483	0.01387	0.03731	0	0		56.93049	18.8168	4.70594	2.72886	0	0.04881	0	0.20657	0	0.03731
Healthy	0.37792	0.0121	0	0.00579	0.23638	0	0		42.72081	2.31412	7.41066	0.30561	0.50525	0.01745	0	0.09775	0	0.23638
Healthy	0	0	0.17891	0.01457	0	0.50628	0		28.98718	40.90293	8.27497	1.61079	0	0.05623	0	0	0	0
Healthy	0	0.1849	0.04	0.00482	0	0.00789	0		19.63393	21.77194	16.95668	8.11028	0.04092	0.01698	0.04421	0.11222	6.24934	0
Healthy	0	0.72519	0	0	0.52692	0	0.95853		10.10665	44.66688	8.45806	0	0	0	0	4.87395	0	0.52692
Healthy	0	0.08617	0	0	0	0	0		75.31251	13.32349	2.48088	0	0.3553	0	0	0	2.49667	0
Healthy	0	0.06337	0	0.00448	0	0	4.03384		11.40137	1.74986	0.01567	0.00199	0	0	0	0.00085	0	0
Healthy	0	0.00098	0.048	0.04129	0.0728	0	0		42.13129	5.53072	1.50292	0.9984	1.24863	0.7626	0	0	0	0.0728
Healthy	5.29396	0.33876	0	0	0	0	0		16.54132	16.89956	9.5735	25.6241	0	0.05785	0	0.50091	0	0
Healthy	6.22044	0	0	1.89266	0	0	0		55.07359	3.44613	1.94148	0.48612	0	0.1497	0	0	0	0
Healthy	4.38533	0.48478	0	0.08755	0	0	0		55.7797	4.95075	5.09308	0	0	6.20782	0	0.05353	0	0
Healthy	0.41238	1.24914	0	0	0	0	0.10694		33.16983	27.17506	19.8272	0.04355	0.06568	0.10588	0	0	0	0
Healthy	0	0.01917	5.59423	0	0	0	0		14.82834	25.21606	3.1184	3.01651	0.35684	0	0	0	3.90566	0
Healthy	0.00031	2.41481	0.00234	0.03538	0.01199	0	0.63255		22.94297	26.36663	3.90882	1.92772	0	0.35944	0	0.14055	0	0.01199
Healthy	0	0	0	0.08495	0	0	0		21.77431	6.4388	3.11299	7.01945	0	0.04037	1.24695	0.13524	0	0
Healthy	3.83576	0	0	0	0	0.55131	0		43.7073	22.10863	1.30825	0	0	0.13697	0	0	0	0
Healthy	0	0.48892	0	0	0	0	0.14831		46.32102	0.0717	0	0	0	0	0	2.96233	0	0
Healthy	0	0.0723	0	1.12177	0.16413	0	0		17.1173	12.20816	13.1978	1.59732	0.02265	0.22996	0.12133	0.66989	0	0.16413
Healthy	0	0.14553	0.83955	0	0.18193	0	0		1.39175	11.69041	8.04319	1.04722	4.64073	0.04855	27.2102	1.40459	0	0.18193
Healthy	0	0.20006	0	1.01129	0	0	0		13.03294	26.45985	12.45935	14.2435	2.12082	0	1.33131	0	0	0
Healthy	0	0	0	0.20631	0	0	0		35.85704	2.552	0.59174	0	0	0.3207	0	0	0	0
Healthy	17.5899	0.01394	0.00769	0.99925	0.01656	0	0		30.10848	4.35537	1.15205	4.50349	6.84902	0.00117	0	0.60626	0	0.01656
Healthy	0.04647	0.05416	0	2.09292	0.02275	0.11285	0		37.92842	0.27054	1.24508	0.74199	0.00874	0.0305	0	0.9362	0.03838	0.02275
Healthy	5.46989	0.15939	0.01169	0.02098	0	0	0		31.40794	3.32815	5.69763	4.61929	0.2033	2.55923	0.11554	0.34314	0	0
Healthy	4.49228	0.05303	0	0.49965	0	0.0642	0		35.3399	15.61718	6.05744	0	0.0876	2.66211	0	0.22654	0	0
Healthy	0	1.58204	0.04384	0.00427	0	0	0		45.72108	40.73785	1.38447	0	0	0.41164	0	0	0	0
Healthy	0	0.05218	0	1.7086	0	0.4048	0		53.54461	1.45792	4.99021	0	0	0.21041	0	0.05125	0	0
Healthy	4.11526	0	0	0.11157	0	0	0		54.80768	4.62016	3.32127	0	0	0.21162	0	0	0	0
Healthy	0	0.24432	0.01919	0.0173	0	0	0.00491		32.23922	27.26339	15.14333	0.04451	0.01892	1.47408	0	0.25627	2.89743	0
Healthy	0	0.37288	0.04691	0.30588	0	0	0.00369		22.26016	0.06048	0	0	0	0	0	0	0	0
Healthy	0	0	0.07936	0	0	0	0		45.94214	0.00656	0.00191	0	0	0	0	0	0	0
Healthy	2.36481	0.10716	0.00132	0.65948	0.54093	0.03021	0.39074		12.7828	24.02607	13.64933	0.00734	0	1.11617	0	1.40614	0	0.54093
Healthy	0	12.49222	0	0	0	0	0		0.01738	0.05619	0.00098	0	0	0	0	0	0	0
Healthy	4.91686	0.85114	0.13109	0.10595	0.06941	0	0.02371		20.22777	19.15217	5.56645	27.61478	0	0.18138	0	0.35658	0	0.06941
Healthy	0.19137	0	0	0.01544	0.09666	0	0		43.01196	1.83013	5.83789	0.61455	0.72345	0.00143	0	0.06885	0	0.09666
Healthy	0	0	0.16291	0.03777	0	0.42764	0		27.81498	38.12255	11.94343	1.48634	0	0.05103	0	0.00477	0	0
Healthy	0	6.70033	0	0.02049	0.09501	1.12823	3.64084		21.98563	17.47388	7.19864	0	0.76146	0	3.13175	1.22597	0.11406	0.09501
Healthy	1.1194	0.29678	0.35722	0.02226	0.20074	0	0.05862		16.05566	46.34175	6.76308	5.99928	1.98576	0.11497	0.6898	0.53775	0	0.20074
Healthy	0	5.53722	0	0.7125	0	0	0.43596		28.8117	21.60217	11.4229	0	0	0	0	5.47963	3.51275	0
Healthy	0	0.19097	0	0.0061	0	0	0.534		30.58517	14.85356	7.58627	3.51835	0	0.08396	0	0.15829	3.39564	0
Healthy	0	0	0	0	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	2.62815	0.00878	0	0.06603	0.17958	0	0		9.13388	0.36701	3.90434	1.9962	43.6798	0.28826	0	1.32765	0	0.17958
Healthy	0	0.27559	0.56078	0.15278	0.00142	0.18756	0		24.24997	21.31679	6.23724	1.39706	0	1.99375	0	1.28131	9.65135	0.00142
Healthy	0	0.05502	0.00189	0.21574	0.00902	0	0		42.77838	17.21413	4.85319	1.41425	0	0.5597	0	0.16923	0	0.00902
Healthy	2.43521	0.01308	0	0	0	0	0		34.48857	1.84794	4.2742	2.0563	0	0.00295	0	0	0	0
Healthy	1.2734	0	0	0.32052	0	0	0		38.02173	3.39021	2.76065	0.29148	0	0	0	0.04813	0	0
Healthy	2.61997	0.75977	0	0	0	0	0		11.95871	24.01895	2.85533	0	0	0	0	0.38855	0	0
Healthy	0	0	0	0	0	0	0		3.23478	17.31565	32.3212	0	0	0	0	0	0	0
Healthy	0	0.21186	0.00906	0.13466	0.07373	0.08882	0		24.11229	20.02922	9.64863	0.04486	1.58407	0.10462	0.18893	0.06394	0	0.07373
Healthy	6.19504	0	0	1.8241	0	0	0		55.8596	4.79829	1.8397	0.46822	0	0.12904	0	0	0	0
Healthy	6.01422	0	0	0.01895	0.00895	0	0		53.05792	1.7076	1.71627	0.15739	0	0.11868	0	0	0	0.00895
Healthy	0	0.21295	0.05158	0.03452	0.01758	0.028	0		11.24663	19.92226	6.0066	1.51286	2.74406	0.02577	0.7215	0.19125	0.00157	0.01758
Healthy	0	0.24108	0	0.029	0	0.03978	0		19.08661	22.99348	7.11846	8.67582	0.55328	0.24195	0.45909	0.09716	2.9922	0
Healthy	0	0	0	0	0.11631	0	0		27.73939	6.21879	3.83985	0.16584	8.52608	0.33818	0	0.05511	0	0.11631
Healthy	0	0	0	0.3819	0.08437	0	0		11.28153	7.53428	0.64602	2.44396	9.31857	0.03015	7.872	0.99273	0.01708	0.08437
Healthy	0	0	0	0	0.08253	0	0		12.24661	8.13205	7.7894	0.06209	5.41567	0.33606	0	0.0967	0	0.08253
Healthy	0.35224	0.0245	0	0.01331	0.23061	0	0		43.24733	2.4478	7.40153	0.25025	0.5814	0.0173	0	0.10961	0	0.23061
Healthy	0	0	0	0.25303	0	0	0.20363		24.88244	27.4809	2.86139	2.69028	1.05638	0.2264	1.94601	0.51819	0.05531	0
Healthy	7.84332	0.25532	0	0.06527	0	0	0		50.57146	6.43561	2.16129	0.28139	0	0.22153	0	0.0158	0	0
Healthy	2.99798	0.45752	0.32366	0.04242	0.37402	0.00651	0.01464		19.05566	41.56012	5.46072	2.0804	0	1.55291	0	0.46514	0	0.37402
Healthy	6.42925	0	0	0.04558	0	0	0		56.10381	5.1254	1.74075	0.49893	0	0.16446	0	0	0	0
Healthy	0	0.07872	0	0.96422	0	0	0		73.6388	4.02058	2.5254	0.18849	0	0.1169	0	0	0	0
Healthy	0	17.94647	0	0	0	0	0.49741		17.89129	7.70197	0.77933	1.48594	0	0	0	2.95649	3.95739	0
Healthy	0	0	0	0	0.13828	0	0		27.07149	6.4222	4.2666	0.10552	8.20473	0.38078	0	0.07727	0	0.13828
Healthy	0	0	0	0.0778	0	0	0		92.24673	0.60297	1.51594	0	0.59403	0	0	0	0	0
Healthy	4.57379	0.00413	0	0.02115	0.10145	0.68989	1.47973		27.70826	13.63924	8.3942	4.83289	0.4233	1.79857	0	0.11641	0	0.10145
Healthy	1.01678	0.77118	0	0	0	0.98441	0		19.97177	22.09378	0.8625	0	0	0.02136	0.70003	0	0	0
Healthy	0.39964	0.02819	0	0.00622	0.23063	0	0		40.91892	2.45867	7.75293	0.36093	0.50967	0.02551	0	0.10052	0	0.23063
Healthy	0	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	0	0.5298	0	0.00953	0.00826	0	1.09473		6.94928	0.39614	0.00232	0	0	1.31253	0	0	0	0.00826
Healthy	0	0.00839	0	0.07374	0.06519	0	0		39.1985	29.63097	1.16567	2.93181	0	0.97126	0	0	0	0.06519
Healthy	0	0.10321	0	1.60837	0.12981	0.08115	0		12.62926	11.81961	18.21656	6.11238	0	0.08698	0	6.02076	0	0.12981
Healthy	0.00215	0.38215	0.06884	0.05282	0.0012	0.17133	0		51.28055	13.98134	3.89729	2.88826	0.00396	0.30189	0	0.32331	0	0.0012
Healthy	0	0.03944	0	0	0	0	0		31.9736	1.44962	0	0	0	0	0	2.40182	0	0
Healthy	0	0	0	0.1404	0.02431	0	0		22.36559	4.21036	4.69336	0.00656	0	1.84972	0	0.01581	0	0.02431
Healthy	0	0.09102	0.36256	0.0045	0.00133	0	0		84.42181	1.59512	0.57857	0.00374	0	0.5146	0	0	0.00027	0.00133
Healthy	0	0	0	0.01899	0.14663	0.35705	0		50.99702	8.73597	7.13257	0	0	11.0407	0	0.21576	0	0.14663
Healthy	0	0	0.00937	0.0551	0	0	0		6.58519	3.78413	4.61665	4.82393	6.92065	0.20349	0	0.02785	0	0
Healthy	0	0.85793	0	0.0254	0.12559	0	0		11.83729	20.71203	7.67703	13.84202	2.29678	0.21343	0	1.468	0	0.12559
Healthy	0	0.1283	0.02999	0.01153	0.12459	0.01487	0		9.91882	26.87558	6.16579	10.70968	7.21283	0.03352	0	0.50946	0	0.12459
Healthy	0	0	0	0.02285	0	0.05601	0.11208		64.49086	14.54105	1.0515	0	0.70978	0.99013	0	0.02431	0	0
Healthy	1.57303	0.2201	0.02826	0.03376	0	0.02199	0		17.78239	16.13623	7.75999	5.98054	2.42903	0.00375	23.0782	0.28597	0.47297	0
Healthy	0.31831	0.08129	0.07205	0.48454	0.25219	0	0		30.5052	12.62095	8.39828	3.08663	0.16777	0.01064	0	1.06541	0	0.25219
Healthy	0	0.21378	1.2567	0.05272	0.00595	0	0.046		17.46359	13.87999	20.52266	3.00797	3.27005	0.14544	5.69836	0.5663	0	0.00595
Healthy	0	0	0	0.06199	0	0	0		83.27217	1.63972	1.03597	0	1.90243	0.52898	0	0	0	0
Healthy	0	0	0	0	0.01034	0.08506	0		75.90028	1.7868	6.0211	0.51417	0	4.16845	0	0.02594	0	0.01034
Healthy	0.39088	0.02291	0	0.14789	0.03515	0.35285	0		33.0386	6.84793	6.36708	0.62192	0	1.45614	0.19466	0.18628	0	0.03515
Healthy	0	0.14513	0.02382	3.97707	0.02241	0	0		4.8474	0.01847	0	0	0	0.74192	0	5.47616	0	0.02241
Healthy	0	0	0	0	0	0	0		25.89382	7.45679	0	0	0	0	24.9923	0	0	0
Healthy	0	0	0	0	0	0	0		35.06679	12.32504	0.76301	1.97228	0	0	0	0	0	0
Healthy	0	0.03852	0.55979	0.07107	0.03835	0	0		24.40202	32.27764	5.40188	3.415	0.96214	7.92056	0	0.85558	0	0.03835
Healthy	6.11846	0.30067	0	0	0	0.01164	0		8.5865	34.56529	6.93844	5.38068	0.51042	0.24059	1.18571	0	0	0
Healthy	0	0.46523	0	0.07391	0	0	0		40.40355	7.33008	4.55138	1.98246	5.89208	2.32965	0	0	0.27923	0
Healthy	0	0.02344	0	0	0.0057	0	0.33287		0.78649	7.35516	0.00255	0	0	0	0	0	0	0.0057
Healthy	0	0	0	2.3099	0	0.15881	0		57.92808	2.022	5.38492	0	0	0	0	0	0	0
Healthy	0	0.0831	0	0.85776	0	0	0		21.58613	6.23112	2.46365	4.99807	22.9272	0.02018	2.25233	0.3458	2.558	0
Healthy	1.07244	0	0.49993	0	0	0	0		39.83428	11.94091	4.02008	2.4244	0	0.00711	0	0.16564	0	0
Healthy	0	0.05822	0	0.9004	0	0	0		76.7114	3.35742	2.28625	0.17602	0	0.09478	0	0	0	0
Healthy	0.00055	0.10941	0	0	0.07208	0	3.26918		2.89892	0.00662	0.00151	0.00013	0	0.83565	0	1.06121	0	0.07208
Healthy	8.03237	0.26416	0	0.04463	0	0	0		49.61939	5.9392	2.24356	0.27435	0	0.23073	0	0.02958	0	0
Healthy	0	0.02144	0	2.8425	0	0.35764	0		53.59839	0.68411	5.31828	0.12913	0	0.06109	0	0.04571	0	0
Healthy	9.88296	0.05725	0.15579	0	0	0	0		16.76068	28.80605	3.19409	22.5618	3.03715	0.23859	2.85438	0	0	0
Healthy	0	0.26105	0.05571	0.07789	0.43843	0.06296	0.15074		44.65704	26.02646	5.08911	0.01091	0.27013	1.35498	0	0	0	0.43843
Healthy	0	0.07135	0.00341	0.01949	0.03721	0	0		2.03722	24.0137	0.00218	0	0	0.10435	0	0	0	0.03721
Healthy	0.369	0.02661	0	0	0.24802	0	0		43.57148	2.33601	7.34812	0.31456	0.60698	0.02743	0	0.09866	0	0.24802
Healthy	0	0	0	0.06704	0.01852	0	0		52.47342	14.8267	1.40497	0	0	0.17379	0	0.26335	0	0.01852
Healthy	0	0	0	0.17107	0.00293	0.08647	0.22474		21.71179	22.72137	3.88399	0.87754	1.10837	4.75661	0.72763	0.59952	0.04483	0.00293
Healthy	0	0.14478	0.05038	0.23116	0.02647	0	0		33.45399	25.14503	12.2227	2.79037	0.00206	0.25013	0	1.5241	0	0.02647
Healthy	3.11691	0.10336	0.01285	0.04994	0.05605	0	0.0129		34.09611	11.79183	8.54727	1.70773	0.16075	0	0	0.12541	0	0.05605
Healthy	0	2.72797	0	0.09753	0.00783	0	0		56.76328	19.72482	2.77234	1.45673	0.02062	0	0	0.14992	0	0.00783
Healthy	0	0.03859	0.07675	0.03238	0.0263	0.04101	0.00623		49.84355	12.11464	4.03786	8.80622	0	0.00502	0	0.9515	0	0.0263
Healthy	2.2472	0.19797	0	0	0.51167	0	1.26944		13.05246	25.64631	17.1974	8.98349	0	0	0	0	0	0.51167
Healthy	0	0.09536	0.06165	0.0297	0.02729	0	0		62.72196	17.90412	0	1.60415	0	1.57294	0	1.49629	0	0.02729
Healthy	17.3349	0	0	0.31563	0	0	0		16.7338	14.10303	2.93666	0	1.5579	0	3.75888	0.12359	0	0
Healthy	0	0	0	0	0	0	0		1.40332	0.03642	0.25497	0	0	0.16342	0	0.3354	0	0
Healthy	0	0	0	0	0.18915	0	1.07337		49.7063	26.0786	2.09428	0.00482	0	0.03203	0	0.70808	0	0.18915
Healthy	1.58516	0.39868	0.43526	0.01479	0.19184	0	0		32.60699	11.72818	0	0	8.81852	0	0	0	0	0.19184
Healthy	6.32995	0	0	0.05229	0	0	0		55.5566	4.95707	1.836	0.54743	0	0.16686	0	0	0	0
Healthy	0	0	0	0.06224	0.02065	0.10371	0		51.44246	9.54705	0	0.1859	0	0	0	0	0	0.02065
Healthy	0	1.61678	0.09038	0.18789	0.02419	0.06625	0		32.51268	20.13267	11.14656	6.24142	4.41413	0.07255	0	0.30329	0	0.02419
Healthy	0	3.80649	0.24074	0.07061	0.12982	0	0.07262		15.66129	28.34788	3.44765	20.17879	0.62741	0.12053	0	0	0.28531	0.12982
