o	Enterobacterales	Pseudomonadales	Staphylococcales	Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
Healthy	-1.78198995701564	-5	-5	1.43973616333628	1.66415853046492	1.22741129035467	0.0315619551740109	-5	-1.42492767428619	-5	-5	-0.221855987918041	-5	-2.60032627851896	-0.296708621881339
Healthy	-5	-5	-5	1.80498830581982	1.30383600800284	0.647004264586092	-5	-5	0.0532744082785578	-5	-1.22789843072299	-0.864930986176552	-5	-0.35796107917938	-5
Healthy	-1.13394907599072	-5	-5	1.84040993152615	0.187388156186611	0.294629331527786	-0.566006278205292	-5	-0.775208043507318	-5	-1.63601217025151	-5	-5	-5	-5
Healthy	-5	1.69164641497719	0.623932249906424	1.61883925668791	-5	-5	0.0665756194936742	-5	-5	-5	-1.05349860943041	-5	-5	-5	-5
Healthy	0.926471069307449	0.254871804285094	-5	1.53194668121624	1.30296415572625	0.98597539503121	0.358235701225897	0.461207298787988	-1.60049933868539	-0.230290432814783	-0.195908294955417	-0.144735317312596	-5	-0.506792978223267	-5
Healthy	-0.0678510629235568	-5	-5	1.32875705128588	1.49555113635253	0.654530766270227	-1.0201330774351	0.499665092467666	-0.105025240111861	-0.407545649445495	-5	-5	0.180031203565369	-5	-0.408901986990491
Healthy	-0.976706376963395	-0.708032076675874	-3.29242982390206	1.07565533901246	1.51510056169287	1.28430730899262	0.705880810155298	-0.154740680556791	0.136222586626472	-5	-2.11633856484638	0.0408356415043963	-0.428780461631837	-1.39158094868271	-5
Healthy	-0.0285525089471858	-0.863564829541617	-5	1.84751633292401	1.1320216591207	0.721794133135773	-0.025700209917231	-0.250263684430939	-0.854399642347752	-5	-1.89177334362507	-0.425320669612414	-5	-5	-1.17379557650075
Healthy	-5	-5	-5	1.72000268098571	1.19990841449343	0.850637046909243	-0.831149096290446	-5	-0.445656234869284	-5	0.416502376400596	-5	0.754201507124991	-5	-0.679355288644602
Healthy	-5	-5	-5	1.81942942462863	1.18210808415591	0.950879665228944	-5	-2.84466396253494	-1.59533729912628	-5	-1.66254073870934	-1.09328794305704	-5	-5	-5
Healthy	-0.553229904799612	-5	-5	1.26359961945632	1.51488456547642	1.37006709356064	-2.06398920428479	-0.245942310648296	-1.31166918188773	0.348585213820852	0.391162787201275	0.110707526153376	-5	-1.29073003902417	-2.00480370840282
Healthy	0.965810133848732	-1.36471736200179	-5	1.63054573896073	0.808481731564621	0.867891557583223	1.27804100227542	-5	-0.733838887780599	-5	-0.492846040344166	0.318140582399277	-5	-0.970169980689341	-0.79019019421462
Healthy	-1.02627194131197	-5	-5	1.7066648788045	1.2100136306891	1.04680760347499	-0.569296221281248	-1.81987412483595	0.195993693261131	-1.00440867574765	0.037051807167252	-0.582910454729001	-5	-5	-5
Healthy	-0.575477702913367	-5	-5	1.82718646899164	1.19012627033128	0.463231342775146	-0.988175904405691	-0.137451230475207	-0.532273533856418	-5	-2.09799710864927	-1.17992996568767	0.556272340381018	-1.14357322752976	-5
Healthy	-0.772241803889085	-5	-5	1.58916481810137	1.45185916992247	0.75767838025384	-0.342236842550505	0.669538156277288	-0.348043930466926	-5	-0.189236703327158	-0.266473726946172	-5	-1.34275287011628	-5
Healthy	-0.297293808526558	-5	-5	1.94942416329465	0.131397290957086	0.160513548946271	-5	-5	-0.901010360598823	-5	-1.66534523311676	-0.879821061528885	-5	-5	-5
Healthy	0.433179175858797	-5	-5	1.90488371394037	1.07531844048582	-0.244300421325839	-5	-5	-1.040481623027	-5	-1.6613443344213	-5	-5	-1.72978714510376	-5
D007234	1.3812902078269	-0.682124621585441	-0.37833567100755	-5	0.365276401994954	-5	-2.27245874297144	-5	0.955849798970096	-5	0.695959487717159	-5	-5	-5	-5
Healthy	-5	-5	-5	0.945082866752649	1.46253230890409	1.45229700677903	1.11380502419072	0.909531960530293	-2.27572413039921	0.0870676519273301	-0.637498676070988	-0.0633857380247887	-5	-5	-0.650994599056933
Healthy	-1.04081545726881	-5	-5	1.83830040028432	0.672916700835168	0.564041983389269	-2.30803489723264	-5	-0.576459233725699	-5	-1.71783122169536	-5	-5	-0.790484985457369	-5
Healthy	-5	-0.90752498707402	-5	1.30380170259552	1.00888066945754	1.26499362947993	0.660082473562915	0.772400928895518	-5	1.11418749080069	-0.236280078974193	-0.105678397880457	0.0159922913348671	-5	-5
Healthy	0.0230960031108229	-5	-5	1.73800844507629	-0.078969362035951	0.684035239534208	-1.60414962398122	0.837068615112701	-0.523994867420821	-5	-0.511491586970398	-0.157072643900976	-5	-0.83749533547885	-5
Healthy	-0.637103032197456	-5	-5	1.45998546774661	1.13151761658144	1.43748292961196	-0.418027598337321	0.330947181386304	-2.25414480482627	-5	-1.22127007600389	-1.14182386201766	-5	-1.529883646849	-2.95078197732982
Healthy	0.334467825281089	-5	-2.92811799269387	1.58195864211493	1.30405709419558	1.09608476478992	0.437748977801138	-5	0.578244842835652	-5	-2.10902040301031	-0.15636862658287	-5	-5	-1.25095973129654
Healthy	0.143049167522321	-1.7035542057936	-5	1.91005838631262	0.706471982318429	0.580301013008285	-5	-5	-5	-5	0.166891694908255	-5	-5	-1.84375380960266	-1.08396738981143
Healthy	-1.18256685588862	-5	-5	1.84037769460053	0.677403443555559	0.724642816286468	-5	-5	-0.594278085435813	-5	-2.11918640771921	-5	-5	-0.823474663465	-5
Healthy	-1.19219446772938	-5	-5	1.8373919512901	0.0126727519652199	0.931703426823128	-0.877129077135564	-5	-1.50990099493669	-1.2329926360502	-0.339172453301618	-0.905738557279498	-5	0.262721549601055	-5
Healthy	-0.0363679801422716	-5	-5	1.59720303577236	1.59613969117924	1.14931581711303	-5	-5	-5	-1.00850811108984	-0.195724232870906	-0.823156615496261	-0.335470842857784	-5	-0.444289024935013
D007234	-1.433916215832	1.99961204522891	-5	-5	-5	-5	-5	-5	-5	-5	-2.32057210338788	-5	-5	-5	-5
Healthy	-5	-5	-5	1.76630091262103	0.68637346841188	0.656576333744602	-0.356211861916728	0.924963794182142	-0.340007781291429	-5	-5	-0.622985319591899	-5	-0.248059178307299	-5
Healthy	-1.09783387072895	-5	-5	1.29318747554316	0.958201103017325	1.07660331045075	1.04884483443729	0.942047261839851	-0.695014279793328	-5	-1.47018480335537	0.178916544522549	-5	-0.789173361321744	-0.705533773838407
Healthy	1.02349156450612	-5	-5	1.11787590317723	0.00541647799825857	0.772949219502847	-1.60432421473006	1.64341033070981	-0.522300071667869	-5	-0.808409273620789	0.159678459421251	-5	-0.159944115900186	-5
Healthy	0.0463663786835756	-5	-5	1.56654437323348	0.704183988839994	1.06858693489852	0.512290738522313	0.717524049520565	-0.12722624408085	-0.648107108096039	-0.21734824838968	-0.541830686367165	-5	-0.517641017246285	-2.14508697769214
D007234	-0.461489102695012	1.92451244993733	1.19338648803444	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.121202549470876	-5	-5	1.7866499329827	0.872437744247266	0.799343996221506	-0.0538426050776277	0.769486624538	0.363369384060744	-5	-1.38944629468291	-5	-0.619228156559993	-5	-5
Healthy	-0.148668255598937	-5	-5	1.68255849762756	1.59257432690996	0.510451171014565	0.470035430312414	-5	-1.33564012544886	-5	-1.2478746927021	-0.136605754872907	-5	-5	-0.734498229960774
Healthy	-5	-5	-5	1.48184577620231	0.808668665813948	0.925169194392973	-0.9479990198987	1.37231185725858	-5	0.365951982761681	-0.6115080381642	-0.41002807048314	0.413133727891972	-0.128917673942804	-5
Healthy	-5	-5	-5	1.80453809117686	1.37836410098284	0.624136618926777	-5	-5	0.493147032208035	-5	-1.11901500951325	-0.960149822250335	-5	-0.26346008469532	-5
Healthy	-0.310478042500218	-5	-5	1.5458457528919	1.19361485158861	1.37581444795337	-1.98505965020706	0.55186945069063	0.759575688953124	-0.209757070871105	-5	-5	0.0473683377515472	-0.784626847216578	-5
Healthy	-1.15995666939651	-5	-5	1.83066320441394	-0.446153368273412	1.37825577799502	-0.534022631714177	0.0667581407746123	-0.109020403010311	-5	-2.88605664769316	-5	-5	-5	-5
D007234	-0.401428336517859	1.52235436568093	0.315075659065984	-5	-2.44611697335613	-5	1.53709554972633	-5	-2.6252516539899	-5	-1.26616099930285	-0.426200417784259	-5	-5	-0.257424109437154
Healthy	-0.124603012005749	-0.909036923404268	-5	1.17863196323415	1.53243229582132	1.42753690364872	0.36718627073656	0.204600155379934	-1.13834612978609	0.39415913401622	-1.51371123903943	-1.30874164186689	-5	-1.41759570198097	-0.796749476056704
Healthy	-0.500409132512568	0.0164650440868458	-5	1.24501220063476	1.26881283921423	1.58850946701009	0.391815161765935	0.504371622683558	-5	0.101613054181223	0.316333154957966	0.0188502295699514	-5	-5	-0.370376364819212
Healthy	-0.355226709325924	-5	-5	1.65991410936928	-0.182117453517665	0.870044966536054	0.0310932338789707	-0.818957165969247	-1.43403418255333	-5	-0.26757407140683	-0.133854494516642	-1.24427755509654	-0.164842320807335	-5
D007234	0.32353466069769	0.99334230691602	-1.38711023071252	1.67326804348794	-5	-5	1.47761577923871	-5	-5	-5	-2.18508681872493	-0.851089006890643	-5	-5	-0.325497093328126
Healthy	-5	-5	-5	1.90152860929413	0.928271384470557	0.536110029350253	-5	-5	-1.21939469416103	-5	-5	-2.20481541031758	-5	-5	-5
Healthy	-1.0667152276513	-5	-5	1.75558484825071	1.44209108192316	0.494157377948507	-5	0.0733076838235675	-1.04067235402783	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	1.50465174687164	0.358091012549192	1.55799187347981	0.425588014906347	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.10999711704502	-5	-5	1.53182965976623	0.789174428642551	0.835070704944016	-0.511674949642281	-0.0586426350673083	-0.0263503825417918	-0.0194558025431039	-0.328410656604358	-0.927566274031612	-2.46344155742847	-0.623496039747072	-5
Healthy	-5	-5	-5	1.57923157765782	1.50355699971886	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.95007131429483	-0.720972194377279	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	1.5923640967262	1.61008423474918	0.629849787252023	-0.549012295444959	-5	-0.0715887838234753	-0.373834206860721	-0.296803230983713	-5	-5	-5	-5
Healthy	0.19641109941299	-5	-5	1.68948138807609	1.38346904857418	1.12216113732985	-0.0507124794254921	-5	-2.57839607313017	-5	-1.12889429901441	-0.0110577490123357	-5	-5	-1.6190655366693
D007234	-1.77262755771036	1.05811499774256	1.29251900580248	-2.57024771999759	-5	-5	-5	-5	-5	-5	0.976721286471325	-5	-5	-5	-5
Healthy	0.151041783463082	-5	-5	1.39724840890962	1.75040270109586	0.639547246402409	-0.277028972087555	-5	0.00662005042031823	-5	-0.609524146062185	-1.08862929288386	0.402756453876652	-5	-5
Healthy	-2.04963514562388	-5	-5	1.3769523317787	1.67871344907634	0.898587523518839	-0.360065502171182	-5	-1.66194212458024	-5	-2.44369749923271	-1.16096212661169	-5	-2.24108810760203	-5
D007234	1.67289216722197	1.15346301952067	-1.66314017908319	-5	-2.97881070093006	-5	-2.35457773065091	-5	-2.53017798402184	-5	0.425449440027457	-5	-5	-5	0.343820043042231
Healthy	1.19588582115453	0.128735199967397	-5	0.614548164457202	1.54815334841149	0.484059130792053	1.12140389035518	-5	-1.56272520258988	-5	0.393941786074452	-0.334072087197341	-5	-2.49485002168009	-1.08650404038288
Healthy	-0.335508455509425	-5	-5	1.40011350306652	0.993889247672282	1.21945537119745	-0.394996801795712	1.07752814673642	-0.0431595098407665	0.0878807548587876	0.546611750286674	-0.814287900129994	1.05623422505465	-5	-0.443794019842489
Healthy	-5	-5	-5	1.65065472273735	0.651702406980616	0.829002557556873	0.728206015585313	0.845322574250334	-0.551695704424176	-5	-0.704388923076124	-0.186592497023088	-5	-0.848140044487488	-5
Healthy	-5	-5	-5	1.44544477704396	1.51760755652068	0.363420171147035	-5	0.43173998970244	-5	0.456390328644246	0.785293523626291	-5	0.270364353650405	-5	-5
Healthy	-5	-5	-5	1.72662909465072	0.795611714211513	-0.450273516355116	-5	1.267992824676	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.19212686799667	-5	-5	1.64185419968752	1.05954183516318	0.845756427477644	1.40546879244217	-1.07572071393812	-1.34707711243206	-5	-0.346845396016315	-0.97138808493377	-5	-5	-0.527053497046215
Healthy	-5	-5	-5	1.56376115061035	1.43860863494324	0.945999065382212	-0.200190941049425	-0.920493155175232	0.0588434146687612	-5	-0.555408774357043	-0.421578564812653	-5	-1.30224772583225	-5
Healthy	-0.653568781340177	-5	-5	1.47006750698684	1.61230936922482	1.07971437707192	-0.769985590395744	-5	-5	-5	0.350339133064199	-0.597549461148636	0.434148776444397	-5	-5
Healthy	-5	-5	-5	1.64483026262586	1.54942410287766	0.618307549393015	-5	-5	-5	-5	0.249841370987272	-5	0.408590991216018	-5	-5
Healthy	0.0673238416845543	-5	-5	1.82702189245656	0.401515992618141	-1.01836257534423	-0.780048914244683	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.90448195767685	-5	-5	1.34525469991441	1.33603543909247	1.52773453132862	-5	-5	-1.04783742578554	0.311828002565155	0.63002085111341	0.238058654811052	0.546832507655246	-5	-2.52287874528034
D007234	1.64990335381335	0.317170862116674	0.815940836689359	0.953201368454722	-5	-5	0.317472041571515	-5	-3.19382002601611	-5	-3.35654732351381	-5	-5	-5	-5
Healthy	-0.445087049431665	-5	-5	1.94953515385718	0.0259609098563791	0.162812248046767	-5	-5	-1.0865570451406	-5	-1.48267211770563	-0.863152650042546	-5	-5	-5
Healthy	-0.783781299162862	-5	-5	1.75863231047125	0.787976645106339	0.772347382157972	1.07649007093372	-5	-1.04783742578554	-0.717468516187772	-2.00788851221305	0.227099636156221	-5	-1.06393888339001	-5
Healthy	-5	-5	-5	1.63238905501052	0.102759475852207	0.359131316790569	-5	-5	-0.878374507791528	-5	-5	-0.913533388728417	-5	-1.56383735295924	-5
Healthy	-1.8847224086041	-5	-5	1.13200403391662	1.52940866476881	1.4096117617352	0.355788556621619	0.0272884352298419	-0.562614144033612	-5	-0.959358108455463	0.0751635912203037	-5	-5	-0.845180563805827
Healthy	-2.21538270736712	-0.207041296083243	-1.17159792150841	1.86555249417112	1.01748660634316	-2.27408836770495	0.91508679820815	-5	-5	-5	0.156003669390398	0.656773565381168	-5	-5	-0.876344325561878
D007234	1.50406982153885	1.83301642126775	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.94866041378144	-2.08196966321512	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.90440028343901	0.910017355732239	-2.36855623098683	-0.354381261757305	0.632860017298677	-3.05060999335509	-1.65995268233861	-5	-1.83386602969489	-5	-0.248967374162833	-2.01188715973165	-5	-5	-1.97428461609866
Healthy	-0.0181632787344493	-5	-5	1.82729565648527	0.366682522365776	-1.06600683616876	-0.734333300547517	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.81167190706872	0.951446807346233	-5	-5	-5	-5	-0.754191323212512	-5	0.0801211995094804	-5	-0.413333944401991	-5	-5	-5	-5
Healthy	-1.77340009479264	-5	-5	0.799623093615975	1.73360006500078	1.0386002944101	0.3432588792002	-5	-1.35556141053216	0.55032009571964	-0.031325630479221	-0.537931591913057	1.00751819824272	-0.670337759510539	-2.12784372725171
Healthy	-5	-5	-5	1.63385742939182	0.0310730189979677	0.371802768649074	-5	-5	-1.08454739831152	-5	-5	-0.995936699602333	-5	-1.09242742120145	-5
D007234	1.88490576376703	0.929608441126333	-1.91613919913343	-5	-2.01818139282934	-5	-5	-5	-0.900733827968083	-5	0.580750538927494	-5	-5	-5	-5
Healthy	0.50807566079288	-5	-5	1.7684083157042	1.41405166634109	0.47907119580393	-5	-5	-1.09957824654226	-5	0.182708457969094	-5	0.365458032514468	-5	-0.616777257921264
Healthy	-5	-5	-5	1.78868991854901	1.22695183750705	0.626969279437414	-0.866780543267506	-1.00375108543087	-2.20760831050175	-5	0.122546799278742	-1.06449273417529	0.364986009896257	-2.56383735295924	-5
Healthy	-1.25142438306901	-5	-5	1.46556396801918	1.53757090984612	1.08094739996182	0.547572889962387	-5	-5	-5	-2.54363396687096	-1.0584885673656	-5	-5	-5
D007234	1.04462245661218	1.84222225812772	0.650269630013993	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.16190110833043	-5	-0.0466462903622606	-5	-5	-5	1.87750098127844	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.918796760693425	-5	-5	1.79035047926399	1.32969598578889	0.586078454598195	-5	-5	0.704959987273713	-5	-1.53730259189828	-0.845515162967952	-5	-0.820591848486164	-5
D007234	1.70722941932729	1.47756950474802	-0.575559412473523	-1.64936439174105	-5	-5	-1.49227902331439	-5	-1.72862312810593	-5	1.14046435999259	-5	-5	-5	-0.0644171674642124
Healthy	0.43524536538622	-5	-5	1.49243014383246	1.55369519612731	0.439624757344099	-5	-5	-5	0.882319010551749	-5	-5	-5	-5	-0.59155650684787
Healthy	0.199019763778931	-5	-5	1.68070110978942	-0.160861476075156	0.371424391780745	0.780386448046996	-5	-1.36391348489693	-5	-5	-5	-5	-5	-5
Healthy	-1.10242788617427	-5	-5	1.7898384627602	1.32575470582154	0.583956710137001	-5	-5	0.71219581195605	-5	-1.55595520408192	-0.944315935080587	-5	-0.760800657945698	-5
Healthy	1.07629483639815	-5	-5	1.82523723325358	0.306742321903273	-1.7851561519523	-1.59363016453073	-5	-0.780625075373744	-5	-5	-0.674812849876346	-5	-1.6087119514047	-5
Healthy	-5	-5	-5	1.82280362007536	0.483712789228382	0.66133270950532	-0.905354210394045	1.00341356717085	-0.944354140005344	-5	-1.47794719913118	-0.558949323253779	-0.0270061515401912	-0.444409843519753	-5
Healthy	-1.89312945552135	-5	-5	1.59562671101868	1.18478424070107	0.986498535329778	-0.429877548595588	0.514891598986248	-5	0.77060166810598	0.251801202357092	-5	-5	-1.1478250955797	-5
D007234	1.15176381596522	1.23534332731081	-5	-5	-5	-5	0.656079027440237	-5	-5	-5	-0.044504670815873	-5	-5	-5	-5
Healthy	-0.694949731082777	-5	-5	1.81230170675613	0.612651429677422	1.02378275715028	0.529531729248541	-1.43297363384094	0.0634346950194045	-5	0.288220152362703	0.450299927040674	-5	-5	0.0261735867959972
Healthy	-0.331856461158382	-5	-5	1.92449167650302	0.876774212621556	0.4094004903794	-5	-5	-0.736127323134776	-5	-5	-1.16184381524785	-5	-1.47044132697884	-5
Healthy	-0.0862761936115243	-5	-5	1.7799953251404	0.881599182917222	0.79823824969756	-0.0598572088939342	0.760046082603699	0.359641998036018	-5	-1.21638223480925	-5	-0.517498011389712	-5	-5
Healthy	-0.102301448408476	-5	-5	1.78175860492999	0.874711950185517	0.795826508967721	-0.0734209170707096	0.754589883061966	0.355801956075398	-5	-1.15701652987778	-5	-0.543785844642011	-5	-5
Healthy	-0.349391392691923	-5	-5	1.95021243506239	0.0372631087346899	0.161353026304978	-5	-5	-0.834963520005435	-5	-1.77391588402418	-0.918436679019614	-5	-5	-5
Healthy	-1.09555495892309	-5	-1.99353395775077	1.52048418778477	1.35838053199917	1.09428031859975	-0.0366797629107434	-5	-1.03381131904386	-0.393264034201581	1.09764005610421	0.0639635106632162	0.289131677143502	-1.95116991347165	-0.631768916688871
Healthy	-1.07815751859414	-5	-5	1.83956929619379	0.408007487694044	0.959234157194791	-5	-5	0.776467996766689	-5	-2.00130484168834	-0.313810765755976	-5	-5	-5
Healthy	-1.02397115990887	-5	-5	1.88549640707559	0.478810266925043	0.555324237223348	-0.210207832269325	-5	-0.53773680406578	-5	-0.907770757837143	-0.744992978208245	-5	-1.0434474080826	-5
Healthy	0.315913694655885	-5	-5	1.37528456094086	1.44623153121026	0.784244166852254	-0.758827213229953	1.0650981016208	-0.524808398047957	-0.380384994257194	-0.299807008827121	-0.470107875805456	-5	-1.02881695914384	-2.03151705144606
D007234	1.69985341566391	1.07242306604918	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	1.79887781386608	0.590501886947358	0.829144824137112	0.62202430160363	-5	-1.3855246339096	-5	-5	-0.540743250476568	-5	-5	-5
Healthy	-5	-5	-5	1.92125748239265	0.099804904739694	0.500438201952832	0.549743630216195	-1.12766887876975	-1.12211057462852	-0.227744322795281	-5	-5	-5	-0.392673675699269	-5
Healthy	0.797372119094553	-5	-5	1.87005849799296	-0.116758870015801	-5	1.11549268707469	-5	-5	-5	-0.244773259813842	0.593975737139955	-5	-5	-5
Healthy	-1.81616096294358	-5	-5	1.67805971497168	1.48794679667236	0.941215673807206	-5	-1.68867004769621	-1.52418358696868	-5	0.42201828296405	-0.820017574707408	-5	-0.444966042330881	-1.70774392864352
Healthy	-1.98254927048946	-5	-5	1.81807690109217	0.201552786894981	0.875993705292484	-5	-0.129420539447315	-5	-5	-5	-0.908720035771162	-5	-1.50265561898242	-5
D007234	1.76352989105455	0.696367748400188	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.96257350205938	-5	-0.334794371565399	1.47493240493384	-5	0.765348861936956	1.66855466229461	-5	-5	-5	-5	-5	-5	-1.28050298338942	-5
Healthy	-1.26472055193954	-5	-5	1.83498447532041	0.937608653088517	0.760602648098533	0.134400255918984	-0.317882011444835	-1.53895190832934	-2.18375870000822	-5	-0.484364554045954	-5	-1.27531461176264	-5
