group	Bacteroidia	Gammaproteobacteria	Desulfovibrionia		Bacteroidia	Clostridia	Actinomycetia	Gammaproteobacteria	Negativicutes	Verrucomicrobiae	Bacilli	Methanobacteria	Coriobacteriia	Desulfovibrionia
Healthy	59.40884	3.16342	0		59.40884	13.96214	0.89181	3.16342	0.37146	5.6916	0.42571	0	0	0
Healthy	28.80368	56.02949	0		28.80368	8.61385	6.41283	56.02949	0	0	0.09704	0	0	0
Healthy	54.90497	1.25426	0.20147		54.90497	5.63972	0.02138	1.25426	8.97374	6.85726	0.30666	0	0.68314	0.20147
Healthy	4.52602	0.16959	0		4.52602	45.18477	18.19568	0.16959	0	0	2.83122	0	5.89522	0
Healthy	65.09545	1.15184	0.40158		65.09545	23.0502	0	1.15184	0	0	0.0557	0	0.14977	0.40158
Healthy	25.21972	0.10041	0.07018		25.21972	18.28016	3.44222	0.10041	0	6.78358	1.06203	33.6936	1.29672	0.07018
Healthy	69.49329	0.16675	0		69.49329	7.26755	0.34445	0.16675	6.26984	0	0.3007	0	0	0
Healthy	41.46659	0.55543	0.04475		41.46659	22.95433	2.81889	0.55543	0.97562	5.46605	0.19063	0	0.30737	0.04475
Healthy	56.18731	2.5317	0		56.18731	30.62427	0.55323	2.5317	0	0	0.61479	0.03293	0.0481	0
Healthy	38.80621	1.13484	0.05728		38.80621	26.56199	0.51871	1.13484	11.06997	0.29304	1.71996	0	0.0927	0.05728
Healthy	18.27071	0.92795	0.00719		18.27071	59.35959	0.02869	0.92795	6.0251	1.33308	0.48747	4.66766	0	0.00719
Healthy	28.19344	16.21128	0.03488		28.19344	29.84211	0.18339	16.21128	0.07161	5.77018	1.9312	12.7756	0.02857	0.03488
Healthy	38.44628	0	0		38.44628	20.18426	0	0	1.99129	0	18.29772	0	0	0
Healthy	36.83659	0.54358	0		36.83659	37.84527	0	0.54358	5.90031	0.12109	0.24874	0.1314	0	0
Healthy	44.20571	0.33609	0		44.20571	28.58069	5.75324	0.33609	0.00909	3.13036	0.28513	2.55668	0.60622	0
Healthy	18.63199	0.08209	0		18.63199	50.04685	1.38242	0.08209	1.58995	0.00313	18.41461	0.00775	1.67106	0
Healthy	28.43816	0	0		28.43816	41.42719	0	0	3.49235	0.22355	0	0.34774	0	0
Healthy	24.69692	0.20179	0.3653		24.69692	38.02137	10.24806	0.20179	1.44298	0.04777	3.17624	1.2056	2.06373	0.3653
Healthy	49.61754	0.67046	0.26343		49.61754	24.39603	1.75718	0.67046	0	1.37603	0.11295	0	0.25274	0.26343
Healthy	33.1389	0.22775	0		33.1389	21.21106	1.64179	0.22775	0.28758	0	0	0	0	0
Healthy	4.94548	3.1773	0		4.94548	7.02575	20.14801	3.1773	6.80414	0	8.11153	0	0.00662	0
Healthy	63.74033	1.91748	0		63.74033	16.50447	0.12019	1.91748	11.8928	0.78033	0.02539	0	0.02917	0
Healthy	28.78968	0.20576	0.05473		28.78968	30.95842	7.77379	0.20576	1.00323	0	11.78269	0	0.69507	0.05473
Healthy	56.44389	1.69032	0.05434		56.44389	15.44548	0.98615	1.69032	0.1305	0.53454	0.16782	0.03207	0.00994	0.05434
Healthy	78.23298	0	1.49648		78.23298	6.72128	0	0	0.14801	0	0.24703	0.08486	0.57405	1.49648
Healthy	14.95651	0.73312	0.04649		14.95651	60.60058	2.44315	0.73312	0	1.50826	1.85803	2.58635	0.0612	0.04649
Healthy	56.76372	0.09614	0.09357		56.76372	11.60623	12.2649	0.09614	0.00405	0	0.23922	0.19089	1.78633	0.09357
Healthy	60.85497	0.27767	0.26361		60.85497	9.91463	3.80101	0.27767	7.40556	0.87116	0.11453	0.95041	0	0.26361
Healthy	46.03264	11.68184	0.04359		46.03264	9.97764	18.28191	11.68184	2.9293	0	0.0466	0	3.44456	0.04359
Healthy	33.03167	0	0		33.03167	53.4545	0	0	2.83502	0	0	0	0	0
Healthy	20.21896	10.1218	0.1769		20.21896	27.94409	0	10.1218	3.45116	1.2648	1.80918	3.23876	0.00949	0.1769
D014607	86.13407	1.11999	0		86.13407	2.87064	0.09059	1.11999	3.52123	0	0.06769	0	0.11253	0
Healthy	35.587	0	0.07764		35.587	28.19484	1.13764	0	1.92331	1.44681	0.92349	0	1.25557	0.07764
Healthy	69.95272	0.19444	0		69.95272	7.47477	0.37575	0.19444	6.11149	0	0.25493	0	0	0
Healthy	49.41957	0.12863	0.95251		49.41957	7.23158	2.10804	0.12863	0	14.039	0.00774	0.01395	0.12107	0.95251
Healthy	43.72766	0.12565	0.02768		43.72766	13.00878	0.73474	0.12565	0.37326	1.77862	0.1676	0	0.04577	0.02768
D014607	92.43935	0.95726	0		92.43935	4.48784	0.05309	0.95726	0.46617	0.00083	0.07924	0	0.00833	0
Healthy	26.36118	1.94292	0		26.36118	50.90246	0.26293	1.94292	0	1.44248	1.04698	0.45527	0.35399	0
Healthy	39.20047	0.00766	0		39.20047	15.24948	0.0192	0.00766	0	0.09905	0.8277	0	0	0
Healthy	40.68302	0.06081	0		40.68302	36.85903	1.53366	0.06081	5.15333	0	0.01365	0	0.02288	0
Healthy	26.95037	2.17433	0.31821		26.95037	8.19162	9.0717	2.17433	0	11.2649	1.5331	33.0343	2.54096	0.31821
Healthy	10.37808	0	0		10.37808	60.42673	0	0	3.99074	0	0	5.43402	0	0
Healthy	38.79379	1.45634	0.15813		38.79379	25.95384	0.33643	1.45634	1.19187	0.08334	0.89636	0.2373	0.87431	0.15813
Healthy	8.71721	8.33019	0.04017		8.71721	35.88226	8.05771	8.33019	0.25013	0	18.52603	8.70403	3.15382	0.04017
Healthy	11.95072	0	0		11.95072	44.98914	25.09845	0	3.85203	1.73021	1.00457	0	1.68486	0
Healthy	57.7267	0.24409	0.0155		57.7267	5.52828	0.38804	0.24409	15.787	0	0.23627	0	0.56061	0.0155
Healthy	35.20643	0.70777	0.02406		35.20643	9.87698	45.12098	0.70777	0.06983	0	0.50019	0	3.15901	0.02406
Healthy	21.25678	0	0		21.25678	45.79678	0	0	1.28016	0.62275	0	16.9051	0	0
Healthy	92.95383	4.40645	0		92.95383	2.10475	0	4.40645	0	0.47275	0	0	0	0
Healthy	33.03258	1.52455	0.00109		33.03258	26.52987	0.43598	1.52455	0.2925	0	0.21928	0	0.29505	0.00109
D014607	92.4875	0.19635	0.01821		92.4875	6.10417	0	0.19635	0.11264	0.00053	0.00043	0	0.01691	0.01821
Healthy	19.74816	0	0		19.74816	53.89981	2.01319	0	1.95357	0	12.15672	0	3.81741	0
Healthy	45.87194	8.08041	0		45.87194	26.33441	0.89777	8.08041	4.52285	0.00844	0.71498	0	0	0
Healthy	15.2552	0.46632	0.02172		15.2552	36.1942	0.49436	0.46632	3.41015	2.67562	1.28294	1.52558	0.15079	0.02172
D014607	71.50468	3.27103	0		71.50468	10.58902	0.14708	3.27103	0.88885	0	0.05143	0	0.07425	0
Healthy	76.4265	0.36971	0.00386		76.4265	6.71909	0.33628	0.36971	9.12101	0	0.1132	0	0.21767	0.00386
D014607	36.91644	1.50539	0.31151		36.91644	45.65564	0.02601	1.50539	5.39541	0	0	0	0	0.31151
Healthy	55.01057	2.14	0		55.01057	20.43774	2.08671	2.14	0.52964	0.84927	1.45106	0	0.63933	0
Healthy	0.0054	97.51588	0		0.0054	0.0123	1.1633	97.51588	0.2387	0	0.99332	0	0	0
Healthy	67.01221	0.05324	0.57549		67.01221	16.32137	1.17533	0.05324	0	0	0.10988	0	0.00258	0.57549
Healthy	51.10262	0.36455	0.11905		51.10262	24.59314	0.0395	0.36455	0	4.38812	0.53437	0.64416	0.14496	0.11905
Healthy	9.38307	0.01243	0		9.38307	31.48165	0.2987	0.01243	0	9.22338	2.37194	2.09976	0.08084	0
Healthy	44.25744	9.11482	0		44.25744	35.18817	0	9.11482	0.53378	0.8716	0	0	0	0
Healthy	72.37541	0.09745	1.30497		72.37541	8.12547	0.68307	0.09745	0	0	0.15482	0	0.60541	1.30497
Healthy	5.63705	0.27463	0		5.63705	12.25174	74.71421	0.27463	0.08503	0	4.51347	0	0.08051	0
Healthy	72.44935	7.93781	0		72.44935	11.01562	0	7.93781	0.06535	0	0.01317	0	0.25268	0
Healthy	46.89552	3.2856	0.21367		46.89552	14.07491	2.34545	3.2856	0.08298	0	0.1325	0.07469	0.57125	0.21367
Healthy	22.05988	0.06044	0.01273		22.05988	26.3763	16.66853	0.06044	1.77931	1.01322	1.42259	0.94195	2.45602	0.01273
Healthy	48.30892	4.27124	0.38176		48.30892	37.63532	1.15248	4.27124	2.85095	0	0.21959	0	0	0.38176
Healthy	69.74125	0.13843	0		69.74125	3.5244	0.23845	0.13843	6.01317	0	0.03537	0	0	0
Healthy	63.76083	1.88305	0		63.76083	18.24691	0.26197	1.88305	0.10206	0.91387	0.34441	0	0.09277	0
Healthy	74.80583	0.5632	0		74.80583	4.74546	0	0.5632	5.03311	0	0	0	0.00169	0
Healthy	13.17162	10.30995	0.73475		13.17162	6.09588	0.02124	10.30995	2.68234	44.1381	0.17481	0	1.46554	0.73475
Healthy	79.74158	0.16477	0.0536		79.74158	13.71919	0.357	0.16477	0.2294	0	0.11237	0	0.01977	0.0536
Healthy	48.36761	3.31243	0.15813		48.36761	13.6044	2.35696	3.31243	0.08261	0	0.07691	0.04068	0.48817	0.15813
D014607	62.5256	0.72208	0.29509		62.5256	29.59287	0.00403	0.72208	2.59303	0.06	0.04601	0	0	0.29509
Healthy	6.23227	0.07083	0.13752		6.23227	64.12464	2.30899	0.07083	10.00915	0	0.95618	3.28103	0.28827	0.13752
Healthy	15.17261	0.26147	0.00099		15.17261	65.54171	0.00847	0.26147	0	0	1.95613	0	0.63289	0.00099
Healthy	72.7581	2.37483	0.13609		72.7581	3.25957	0	2.37483	0	0	0	0	0	0.13609
Healthy	53.94175	0.01973	0.37516		53.94175	26.03518	3.36001	0.01973	1.0463	3.23154	0.23317	0.43233	0.10603	0.37516
Healthy	21.36308	1.02011	0.03686		21.36308	18.72559	9.71864	1.02011	0	10.8753	2.61544	27.2372	1.62461	0.03686
Healthy	45.5537	0.42968	0.65595		45.5537	7.9757	1.10181	0.42968	3.01192	0.14734	0.57574	0	0.70642	0.65595
Healthy	51.44671	0.32236	0		51.44671	14.67765	5.73753	0.32236	0	4.38692	0	2.26152	1.0253	0
Healthy	60.83211	2.59368	0.02886		60.83211	2.55788	0.00947	2.59368	2.58237	1.51494	2.42338	0	0.00096	0.02886
Healthy	49.14661	1.47058	0		49.14661	28.05386	2.35208	1.47058	0	0.95369	0.02734	0.99194	0.35267	0
Healthy	81.60447	0	0		81.60447	14.34793	0	0	0	0	0.50121	0	0	0
Healthy	87.4567	0.12828	0		87.4567	3.22885	0.24107	0.12828	6.79486	0.99846	0.23364	0	0	0
Healthy	37.78419	0.20148	0.00531		37.78419	38.43141	0.18039	0.20148	0.47151	0.10659	2.78362	0.04568	0.00229	0.00531
Healthy	92.41809	4.44716	0		92.41809	2.22515	0	4.44716	0	0.57892	0	0	0	0
Healthy	42.88876	0.33297	0.00205		42.88876	13.76647	1.94488	0.33297	1.32563	5.23708	2.44287	2.01322	0.82263	0.00205
Healthy	47.79184	0.1114	0.01903		47.79184	19.26392	0	0.1114	13.18045	0.00046	0.16581	0	0	0.01903
Healthy	5.56428	12.28254	0.00032		5.56428	0.85971	69.67781	12.28254	1.74319	0	0.55335	0	1.56928	0.00032
Healthy	89.96456	0	0		89.96456	10.0355	0	0	0	0	0	0	0	0
Healthy	67.49216	0.74459	0.50836		67.49216	3.75915	0.37442	0.74459	0.08829	0.00327	0.43711	0	0.85797	0.50836
Healthy	45.12407	0.26698	0.1354		45.12407	11.02734	5.38755	0.26698	17.948	6.91658	0.24736	0	0.68907	0.1354
Healthy	18.2337	0.31649	0		18.2337	57.8331	4.06155	0.31649	3.29489	0	1.35963	0	0.37538	0
Healthy	19.29977	0.63191	0.0634		19.29977	5.48968	43.01117	0.63191	0.007	0.54962	10.12247	0	13.65264	0.0634
Healthy	88.69313	0.4131	0.00379		88.69313	2.53493	0	0.4131	3.3319	0	0.27314	0	0.13159	0.00379
Healthy	68.76387	0.30385	0.14416		68.76387	8.27331	0.00501	0.30385	4.35275	0	0.02227	0	0	0.14416
Healthy	76.80037	0.35325	0.07753		76.80037	7.00059	0.63734	0.35325	6.39918	0	0.16376	0	0.18241	0.07753
Healthy	74.61544	0.33793	0		74.61544	9.4225	0	0.33793	5.08155	0	4.03095	0	0.20699	0
Healthy	0.00098	0.12264	0		0.00098	0	82.27276	0.12264	3.79897	0	3.70164	0	0.01783	0
Healthy	29.7614	0.37266	0.10618		29.7614	47.47284	0.28799	0.37266	5.36792	0	0.11807	0.14883	0.10737	0.10618
Healthy	20.81371	9.25016	0.11773		20.81371	47.8683	1.0323	9.25016	0.07379	0.78058	2.02082	0	0.21404	0.11773
Healthy	65.38115	1.01387	0		65.38115	18.39411	0.09429	1.01387	0.02104	0.83682	0.21006	0	0.01329	0
D014607	85.1781	1.33431	0.75756		85.1781	4.66396	0	1.33431	0.11038	0	0.00184	0	0.04817	0.75756
Healthy	76.64969	0.28728	0.06784		76.64969	6.74982	0.65029	0.28728	6.56133	0	0.15339	0	0.15168	0.06784
Healthy	85.3343	1.2703	0		85.3343	11.33854	0	1.2703	0	0	0	0	0	0
Healthy	79.53804	0.67468	0.02049		79.53804	5.62723	1.12602	0.67468	0	3.49832	0	0	0.14674	0.02049
Healthy	68.81317	0.65112	0.25485		68.81317	14.36742	0.00479	0.65112	7.11171	0	0.86026	0	0.02408	0.25485
Healthy	8.87961	0	0		8.87961	53.05216	0	0	0	0	5.53233	0	0	0
Healthy	68.07938	3.16566	1.34758		68.07938	12.98799	0.79582	3.16566	0	0	0.243	0.0157	0.51706	1.34758
Healthy	42.32132	0.0302	0		42.32132	21.59111	26.32632	0.0302	0.97429	0	0.61706	0	0.15421	0
Healthy	17.13393	46.2181	0		17.13393	15.31177	0.42654	46.2181	2.62762	0	0.45277	0	0.26112	0
Healthy	31.18262	0.01848	0		31.18262	47.94693	0	0.01848	3.77341	0	0.83493	0	0	0
Healthy	66.94484	0.15583	0.06509		66.94484	15.62288	1.42318	0.15583	0	0.613	0.04798	0	0.33535	0.06509
Healthy	29.09236	2.96792	0		29.09236	4.74439	19.4366	2.96792	0	0	31.36283	0	0	0
Healthy	78.30171	0.24272	0		78.30171	2.61997	0.06069	0.24272	3.39638	0	0	0	0	0
Healthy	11.19898	3.73085	0.23999		11.19898	6.15284	0.08437	3.73085	0.01169	0.07494	1.87166	0.5247	0.07146	0.23999
Healthy	77.72654	0.61603	0.03025		77.72654	5.41628	1.03817	0.61603	0	3.31364	0	0	0.16928	0.03025
Healthy	3.41382	9.93612	0.29292		3.41382	37.97694	8.5171	9.93612	8.42058	0.20848	0.82443	1.88674	0.60692	0.29292
Healthy	65.93321	0.58853	0.01065		65.93321	8.86214	0.11551	0.58853	7.99145	0	0.39685	0	0.02603	0.01065
Healthy	50.38809	0.61436	0.12513		50.38809	24.37268	0.17431	0.61436	9.85721	2.41126	4.22717	0.36668	0.26738	0.12513
Healthy	41.31056	0.51012	0.06245		41.31056	51.70334	0.51653	0.51012	0.00348	0.00398	0.49807	0.54224	0.15496	0.06245
Healthy	46.81643	0.57802	0.03446		46.81643	41.0713	0.31313	0.57802	0.17508	0	0.39585	0	0.12646	0.03446
Healthy	1.1413	93.0192	0		1.1413	0.01354	0.46948	93.0192	0	0	0	0	0	0
Healthy	25.0087	6.34939	0		25.0087	12.5124	29.83937	6.34939	0.45683	0	0.1196	0	3.12873	0
Healthy	68.47564	10.68636	0.04097		68.47564	1.95219	0.04196	10.68636	7.9812	0	0.15555	0	0.15188	0.04097
Healthy	40.52547	0.02468	0.14488		40.52547	41.56734	0.71941	0.02468	0.01074	2.723	0.59065	0	0.02948	0.14488
Healthy	79.12686	0.3055	0		79.12686	2.50716	0.07404	0.3055	3.13852	0	0	0	0	0
Healthy	33.81915	1.89767	0		33.81915	15.73203	1.08945	1.89767	11.05788	0.00243	0.47635	0.01245	0.33845	0
Healthy	29.0804	12.68303	0.00054		29.0804	38.0977	1.52191	12.68303	2.61039	3.38392	5.4016	0	0.44865	0.00054
Healthy	19.28679	1.08772	0		19.28679	58.1348	0.95772	1.08772	5.5288	0.18866	0.94915	0	0.34871	0
Healthy	80.16345	3.19916	0.03075		80.16345	12.13547	0.48315	3.19916	0.03733	0.39541	0.20704	0	0.27309	0.03075
Healthy	6.89033	0.21117	0		6.89033	51.46755	3.26327	0.21117	10.42568	0	0.8185	0	0.02224	0
Healthy	33.00049	0	0		33.00049	53.45468	0	0	2.83502	0	0	0	0	0
Healthy	75.20939	0.56458	0.01706		75.20939	8.28375	0.02526	0.56458	2.72994	0	0.04569	0	0	0.01706
Healthy	29.43695	0.15345	0		29.43695	52.61712	0.1663	0.15345	3.19767	0	3.83576	0	0.20292	0
Healthy	63.74342	0.20185	0.06699		63.74342	17.19117	1.01154	0.20185	0.0505	0	0.07307	0	0.23937	0.06699
Healthy	1.43077	19.80121	0		1.43077	18.16952	0.46311	19.80121	1.05345	0	1.32723	0	0.05552	0
Healthy	84.12676	0.07126	0.36459		84.12676	4.54906	3.61327	0.07126	0	0.04141	0	0.64842	0	0.36459
Healthy	38.09116	0.11004	0.00035		38.09116	49.98884	1.82008	0.11004	3.89778	0	0.08085	0	0.96145	0.00035
Healthy	68.80393	0.10618	1.60564		68.80393	6.07084	0.13274	0.10618	0	0	0.57787	0.02171	0.10424	1.60564
Healthy	60.06032	4.0669	0.12389		60.06032	24.82173	0.6608	4.0669	1.72287	0.11004	0.11221	0	0.06807	0.12389
Healthy	0.76561	0	0		0.76561	41.82721	0	0	0	0	27.27414	0.17091	8.15641	0
Healthy	37.89758	0	0		37.89758	49.23751	0	0	3.1877	1.03035	0.89779	0	0.02401	0
Healthy	40.50803	5.31664	0.04692		40.50803	34.8416	0	5.31664	1.14845	8.13813	0	1.63817	0	0.04692
Healthy	2.17972	0	0		2.17972	19.85273	57.6102	0	0.37137	0	1.29297	0	4.15738	0
Healthy	11.40218	0.32689	0.03108		11.40218	35.23091	2.95461	0.32689	0.03482	5.63179	1.72458	29.7857	1.57254	0.03108
Healthy	1.80623	1.54677	0.04045		1.80623	51.79653	3.99569	1.54677	0.19732	0	1.86569	6.50444	1.85891	0.04045
Healthy	5.01413	19.12658	0		5.01413	9.64494	0.07308	19.12658	0	0.01106	1.20801	0	0.00202	0
Healthy	82.28787	0.39359	0.07659		82.28787	8.70573	0.51766	0.39359	0	0	0.14894	0	0	0.07659
Healthy	26.52757	0.12566	0.52982		26.52757	12.12886	1.25931	0.12566	0.5693	0.45078	1.10373	0	1.33107	0.52982
Healthy	24.56073	1.42694	0.03312		24.56073	27.25875	0.34112	1.42694	10.12529	9.74943	4.91102	1.32234	0.13419	0.03312
Healthy	24.10094	0.00683	0.00367		24.10094	40.87568	8.1114	0.00683	0.00787	12.8595	0.60949	0	0.24702	0.00367
Healthy	44.7532	0.46085	0		44.7532	19.36023	3.05761	0.46085	0.05746	0.30965	0	1.04605	0.15891	0
Healthy	20.0003	0.24766	0		20.0003	68.52184	0.0143	0.24766	0.00523	0.0562	0.00373	0.23708	0	0
Healthy	65.68526	12.65616	0.03451		65.68526	2.12552	0.0615	12.65616	8.70023	0	0.20686	0	0.26925	0.03451
Healthy	36.6243	0.20678	0.19671		36.6243	33.41081	3.2774	0.20678	0.08344	0	0.10287	1.54807	0.89955	0.19671
Healthy	42.05245	0.24412	1.59525		42.05245	10.90365	3.03875	0.24412	0	17.0962	0	0	0.19398	1.59525
Healthy	50.63919	0.64557	0.03037		50.63919	28.32463	7.07595	0.64557	0.91346	6.26157	1.0506	0	1.0318	0.03037
Healthy	14.97199	0.05362	0.00637		14.97199	69.1157	0.37323	0.05362	0.03549	0.97681	0.22109	0.20096	0.30962	0.00637
Healthy	62.39454	0.26292	0		62.39454	27.8191	0	0.26292	0.46865	3.44662	0	0	0	0
Healthy	14.80192	0.77808	0		14.80192	51.5684	0.76322	0.77808	0	0	0.22235	0	3.15356	0
Healthy	63.75558	3.18684	0.48181		63.75558	27.79117	0	3.18684	0	0	0.05946	0	0.10238	0.48181
Healthy	76.12359	2.42409	0.00384		76.12359	13.98231	0	2.42409	0.4138	0.23935	0.68297	0	0.10066	0.00384
Healthy	58.29386	0.10273	0.15916		58.29386	15.94969	3.07362	0.10273	0.04922	2.97615	0.11239	0.46428	1.70138	0.15916
Healthy	39.61486	0.4492	0.11279		39.61486	19.51003	21.2793	0.4492	0.00288	2.37576	0.70225	0	2.85199	0.11279
Healthy	32.17545	0.05256	0		32.17545	34.39114	0.97306	0.05256	7.94172	0	0	0	0.19324	0
Healthy	88.0674	0.23025	0.05172		88.0674	7.16845	0.01482	0.23025	0	0.22535	0.03443	0	0.01072	0.05172
Healthy	0	35.1068	0		0	2.46066	0.82179	35.1068	0	0	7.80711	0	0.0043	0
Healthy	33.33184	14.31535	0		33.33184	11.39577	0	14.31535	11.0385	0.55879	0.30586	0.61909	0	0
Healthy	53.86058	1.45607	0.1314		53.86058	8.9911	0.01719	1.45607	9.20628	7.17593	0.34667	0	0.69773	0.1314
Healthy	86.88977	1.78557	0.09733		86.88977	6.99042	0.23023	1.78557	0	0	0.12808	0	0	0.09733
Healthy	11.71661	1.02118	0.0045		11.71661	18.80614	36.05758	1.02118	0	0	1.37733	0	12.13018	0.0045
Healthy	0.54085	13.447	0		0.54085	64.76094	8.2646	13.447	0	1.05184	1.41007	0	0.59504	0
Healthy	77.74018	0.15165	0.00314		77.74018	8.8946	0.12321	0.15165	0	0	0.07521	0	0.0565	0.00314
Healthy	45.64945	8.11297	0		45.64945	26.40165	0.79985	8.11297	4.34039	0.01915	0.67786	0	0	0
Healthy	57.67382	0.00408	0.0721		57.67382	12.65909	5.54477	0.00408	0	0	0.0166	0.06765	0.75693	0.0721
Healthy	65.76455	0.46826	0.01492		65.76455	9.95769	0.08676	0.46826	7.92509	0	0.39051	0	0.02708	0.01492
Healthy	66.63057	10.6894	0		66.63057	2.13014	0	10.6894	8.57719	0	0	0	0	0
Healthy	50.22231	0.24749	0		50.22231	18.05319	2.16862	0.24749	2.96615	0	6.079	0	0.48847	0
Healthy	38.30892	0.04357	0		38.30892	16.22195	14.13866	0.04357	4.78782	12.0243	0.8042	0	3.25554	0
Healthy	68.23914	0.12285	0		68.23914	9.14096	0.39616	0.12285	6.15976	0	0.32041	0	0	0
Healthy	78.90982	0.19207	0		78.90982	2.48293	0.10137	0.19207	3.24217	0	0	0	0	0
Healthy	72.24672	0.05236	0		72.24672	13.87955	0	0.05236	3.79563	0	0	0	0	0
Healthy	57.19893	2.35636	0.00872		57.19893	30.11014	4.33914	2.35636	0.00389	0	1.95866	0	0.45468	0.00872
Healthy	42.83065	2.74531	0		42.83065	23.83021	1.05839	2.74531	1.94026	0.37933	3.06071	0.1874	0.16185	0
Healthy	75.8188	0.3755	0.00418		75.8188	11.77696	0.2832	0.3755	1.19023	0	6.50846	0	0.28468	0.00418
Healthy	52.43783	0.73116	0.32157		52.43783	16.66501	0.14723	0.73116	0	5.36937	0	0	0.2201	0.32157
Healthy	0	28.60598	0		0	0.04189	0	28.60598	32.68873	0	33.87412	0	0	0
Healthy	70.1103	0.48792	0.09704		70.1103	10.07532	4.1951	0.48792	2.75786	0.14138	0	0.05104	0	0.09704
Healthy	66.6534	1.34205	0		66.6534	21.28673	0.00492	1.34205	0.36643	0	0.03108	0	0	0
Healthy	17.68292	0	0.14389		17.68292	29.85197	0	0	9.06829	0	1.55844	26.08231	1.81866	0.14389
Healthy	14.14117	0	0		14.14117	44.4908	14.09391	0	3.50115	0.93803	2.82914	0	0.96339	0
Healthy	62.20556	0.11366	0.08665		62.20556	19.5353	0	0.11366	7.01928	1.9902	0.87956	0	0.03142	0.08665
Healthy	26.26053	8.1701	0		26.26053	24.14013	9.62921	8.1701	1.79297	0.93929	3.1009	0	2.69828	0
Healthy	62.9306	0.49568	0.0069		62.9306	25.27329	0.75926	0.49568	3.53186	0	1.3856	0.18991	0.0928	0.0069
Healthy	27.69067	0.14371	0.02692		27.69067	52.17252	1.31908	0.14371	0	0.01273	0.26824	0.19301	0.79247	0.02692
Healthy	57.78978	0.01799	0		57.78978	21.97924	0.01998	0.01799	8.22941	0	0.21069	0	0	0
Healthy	27.36421	2.84792	0.11319		27.36421	30.99647	1.29765	2.84792	6.59926	0.70912	0.28628	0.12219	0.06641	0.11319
Healthy	12.00093	0	0		12.00093	4.08953	0.04882	0	0	0	0	0	0	0
Healthy	38.84185	0.33364	0.02314		38.84185	39.92773	0.45848	0.33364	0.36848	0.09266	2.30175	0	0.24232	0.02314
Healthy	33.69858	2.80036	0		33.69858	0.00751	14.05652	2.80036	0.00071	0	11.03965	0	0	0
Healthy	66.60307	13.10247	0.02775		66.60307	1.62964	0.08801	13.10247	8.89349	0	0.1937	0	0.25536	0.02775
Healthy	81.86447	0.40927	0.06537		81.86447	8.86383	0.51006	0.40927	0	0	0.11619	0	0	0.06537
Healthy	79.46925	2.58359	0.03368		79.46925	12.53866	0	2.58359	0	0	0.08169	0	0	0.03368
Healthy	62.17627	10.8936	0		62.17627	14.61369	0.0025	10.8936	0.0867	0	0.04826	0	0.37603	0
Healthy	63.06974	0.19678	0.097		63.06974	18.11877	0.94002	0.19678	0.00455	0	0.07825	0	0.26425	0.097
Healthy	10.75217	3.02073	0		10.75217	40.21564	15.75931	3.02073	5.93091	1.14016	3.85614	2.1005	0.64397	0
Healthy	70.59313	1.53255	0		70.59313	13.84737	0	1.53255	3.87953	0	0.48229	0	0.05532	0
Healthy	46.84148	8.32299	0		46.84148	26.28865	0.91995	8.32299	4.43854	0.00741	0.6713	0	0	0
Healthy	77.11711	0.12428	1.66572		77.11711	6.15296	0	0.12428	0.17258	0	0.28883	0.09917	0.67356	1.66572
Healthy	63.5846	3.17786	0.3925		63.5846	28.39037	0	3.17786	0	0	0.10293	0	0.06489	0.3925
Healthy	69.81212	0.4413	0.08948		69.81212	10.44454	4.21184	0.4413	2.69416	0.12769	0.00684	0.04614	0.00221	0.08948
Healthy	50.64633	0.04679	0		50.64633	13.8276	0	0.04679	18.9128	0	0	0	0	0
Healthy	65.95097	0.59649	0.0185		65.95097	20.2954	5.63977	0.59649	0.00278	0	0.08424	0	0.29256	0.0185
Healthy	47.72311	1.11666	0.0343		47.72311	29.52536	0.57851	1.11666	0.47415	0.06197	0.08579	0	0.0799	0.0343
Healthy	37.35111	0.85748	0		37.35111	34.85839	1.03988	0.85748	4.00586	0.15532	0.30398	0	0	0
Healthy	18.88292	0.12589	0.02094		18.88292	41.80919	10.4666	0.12589	3.52824	1.72258	0.11469	0	0.0676	0.02094
Healthy	70.39165	3.13304	1.44462		70.39165	8.27593	0.69198	3.13304	0.01197	0	0.2399	0.0491	0.62851	1.44462
Healthy	56.20077	2.12887	0.32773		56.20077	10.12268	0.1777	2.12887	15.85562	0.29801	5.73096	0	1.07452	0.32773
Healthy	51.28108	0.34274	0.0942		51.28108	23.89571	0.63266	0.34274	8.1659	0.04608	0.25478	0	0.37018	0.0942
Healthy	10.59075	1.99596	0		10.59075	4.79563	33.24468	1.99596	1.67148	0	5.32857	0	3.86441	0
Healthy	68.52156	0.17388	1.59157		68.52156	9.55394	0.09135	0.17388	0	0	0.51351	0.02164	0.1632	1.59157
Healthy	0.05532	0	0		0.05532	21.76881	66.5201	0	0	0.54343	1.46476	0	0.16855	0
D014607	68.7854	7.5135	0.16261		68.7854	6.87612	5.41231	7.5135	0.02504	0.00315	0.01233	0	0.44079	0.16261
D014607	89.56806	1.18525	0.0026		89.56806	4.35575	0.01067	1.18525	2.28309	0.17805	0.04829	0	0	0.0026
Healthy	29.76886	0.62363	0.07215		29.76886	41.86382	2.49857	0.62363	0.67335	2.42121	1.21197	0.10495	0.30289	0.07215
