g	Streptococcus	Ruminococcus_C	Clostridium_A	Muricomes	Anaerotruncus	Bilophila	Adlercreutzia	Gordonibacter	Eggerthella	Rothia	Dialister	Methanobrevibacter_A	Sutterella	Phascolarctobacterium	Desulfovibrio
Healthy	-1.99267904707726	-5	-1.56895805466411	-1.40351286626346	-5	-1.27051123082044	-5	-0.877587504588719	-2.1331221856625	-5	0.39079914812045	-5	-5	-5	-5
Healthy	-5	-1.3777859770337	-2.44369749923271	-2.56863623584101	-5	-2.55284196865778	-5	-5	-5	-5	-5	-5	-0.828273546346769	0.601798250045134	-5
Healthy	-1.99182581599357	-5	-1.55067590690127	-5	-5	-0.876965470246493	-1.36754270781528	-5	-5	-5	1.04012783774634	-5	0.315260628018278	-5	-0.928375701460248
Healthy	-5	-5	-5	-5	-2.10790539730952	-5	-5	-5	-5	-5	0.502622372032976	-5	-5	-5	-5
Healthy	-1.88706002391592	-1.04934311749549	-5	-1.24321180123188	-5	-1.0537442928006	-0.63344630712579	-5	-5	-5	-0.363482015001986	-5	-5	-5	-5
Healthy	-5	-0.95703092660682	-5	-0.947960492998528	-5	-1.39609816826833	-0.896127891596944	-5	-5	-5	-0.732452827889227	-5	-5	-5	-5
Healthy	0.194317269008146	-1.8843894883257	-2.10568393731556	-1.05709945885971	-5	-1.64975198166584	-0.0496302768789494	-5	-5	-5	-5	-5	-1.3243132913006	-5	-5
Healthy	-1.69207629638812	-0.379509988289131	-5	-5	-5	-1.18735398376688	-1.04363944632668	-5	-5	-5	0.691310519850726	-5	0.270217517184496	-5	-5
Healthy	-5	-5	0.526428453707623	-0.945463547345049	-5	-0.527258173638795	-5	-5	-5	-5	-5	-5	-0.913853809314099	-5	-5
Healthy	-5	-5	0.0579854325115996	-5	-5	-0.706615344350563	-0.85325198636936	-5	-5	-5	-5	-5	-1.55222199070538	-5	0.0735900587673904
Healthy	-5	-5	-5	-5	-5	-5	-1.76120143728608	-5	-5	-5	-5	-5	0.620528513133125	-5	-5
Healthy	-0.659912986302575	-5	-0.450947667923665	-3.0087739243075	-0.446906213562814	-2.29670862188134	-5	-5	-5	-5	0.522167657679555	-5	-5	-5	-5
Healthy	-0.427418798667514	-2.29756946355447	-0.644165504115064	-5	-5	-2.14327110961712	-1.4299242946784	-5	-5	-3.27572413039921	0.973790801472615	-5	0.0236022242589294	-5	-0.378595202312351
Healthy	-5	-1.30504399775018	-5	-5	-5	-5	-1.36191027801549	-3.27572413039921	-5	-5	0.713430056865216	-5	-5	-5	-5
Healthy	-0.944315935080587	-5	-0.739952475004678	-1.04914854111145	-5	-0.987289287258213	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.530605127566646	-1.54287537369659	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0374696689577599	-5	-5	-5
Healthy	-1.72330847115496	-5	-1.43628166003432	-1.86838133565087	-3.58502665202918	-2.83564714421556	-1.81304366453459	-2.46597389394386	-5	-5	-2.26600071346161	-5	-5	0.152245524506361	-5
Healthy	-5	-5	-0.234085687723212	-5	-5	-5	-5	-5	-5	-5	0.811678205568357	-5	-5	-5	-5
Healthy	-0.0123247990652087	-5	-5	-1.21566805197785	-5	-0.750459235498362	-5	-5	-2.06048074738138	-5	-5	-5	-5	-5	-5
Healthy	-1.51201366887061	-2.64016451766011	-0.0796001078520221	-3.61978875828839	-1.83654044823001	-2.82681373158773	-5	-5	-5	-5	0.538078335549099	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.59448289302362	-0.508652315891108	-5	-5	-5	-5	-5	0.114827743811462	-5	-5	-5	-5
Healthy	-1.92190584959359	-1.08958906008531	-5	-5	-5	-2.37263414340727	-5	-5	-5	-5	-5	0.353641225272328	-0.272531944839511	0.0446220647241058	-5
Healthy	-2.09366495819491	-5	-5	-5	-5	-5	-1.70907544061725	-5	-5	-5	-0.126371373474415	-5	-5	-5	-5
Healthy	-0.00692105198928053	-1.81872822844054	-5	-5	-5	-1.72101788313456	-1.8153085691824	-5	-5	-0.822867682958225	-5	-5	0.619158052385284	-5	-5
Healthy	-5	-1.25080495778033	-1.90031935889075	-5	-5	-1.14435971910985	-2.27083521030723	-5	-5	-5	-5	-5	-0.212787562152409	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.512921752774195	-5	-5	-5	-5
Healthy	0.0375898256997873	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.534751027072863	-5	-5	-0.845636899333683	-1.22951619056889	-1.51798442354929	-5	-5	-5	-5	-5	-5	-0.174288341484857	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.478958770536424	-5	-5	-5
Healthy	-5	-5	-5	-1.22199353857649	-0.423819956212283	-5	-5	-5	-5	-5	0.138128945620694	-5	-5	-5	-5
Healthy	0.0535777871252826	-1.25336580106242	-0.849980798084851	-2.22040350874218	-2.64016451766011	-1.78914663468511	-1.75227216709028	-5	-2.04431224968649	-1.39126008093121	-5	-5	-5	-5	-5
Healthy	1.47653977960922	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.437953397540359	-5	-5	-5	-5
Healthy	-1.21410097161562	-5	-5	-5	-5	-5	-0.977076988121061	-5	-5	-5	-5	-5	0.691657810176062	-5	-0.737050825284472
Healthy	-0.602320646221394	0.104756754506313	-5	-1.43913730527254	-5	-2.67571754470231	-5	-5	-2.12090412049993	-5	0.696891717652449	-5	-5	-5	-5
Healthy	-1.16564288728159	-1.73873713120751	-5	-5	-5	-0.986909861874944	-5	-5	-5	-5	0.761324817586965	-0.808185828001658	0.425535850729745	-5	-0.210539158373542
Healthy	-0.53283603403091	-5	-0.534037484720622	-5	-5	-1.76649623965887	-5	-5	-5	-5	0.91212423623318	-5	-5	-5	-5
Healthy	-0.992380225482597	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.731702912776233	-5	-5	-5	-5	-5	-5	-5	-1.58636500280144	-1.40318306408441	-5	-5	-5	-5	-5
Healthy	0.183133126197407	-5	-0.411089929375536	-2.65757731917779	-2.38090666937326	-1.72010501998836	-0.80263672699328	-1.78754603895972	-5	-5	-5	-2.06398920428479	0.0238078366488619	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.931204543128487	-5	-5	-5	-5
Healthy	-1.76751213364701	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.64301859900687	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02961141820555	-5	-5	-5	-5
Healthy	0.752198311205512	-0.390576354359759	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.705049045534732	-5	-5	-5	-5	-1.35684353438029	-5	-5	-5	-5	0.908291419798159	-5	-0.801782927755865	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.16832215080853	-5	-5	-5	-5	-5	0.977904142832697	-0.664101007974888	-5	-5
Healthy	-2.71219827006977	-5	-1.51827080303998	-1.34065436425382	-5	-1.049489107014	-5	-0.772396064303412	-2.01727661233145	-5	0.410041261022265	-5	-5	-5	-5
Healthy	0.324839887945229	-5	-5	-5	-5	-1.43368037847519	-5	-5	-5	-5	-1.3190302815341	0.537148883518203	-5	-5	-5
Healthy	-0.675841058325523	-1.4415314374762	-5	-5	-5	-1.79969681701842	-1.13608262304214	-5	-5	-5	-5	-5	-1.13978181533124	-5	-0.267115925147372
Healthy	-0.629949762925132	-0.606196742344919	-5	-5	-5	-1.80631897045872	-5	-5	-5	-5	0.67165224655064	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.51541547071716	-5	-5	-5	-5	-5	0.636388589033254	-5	-5
Healthy	-0.461815999141732	-1.89517159634634	-5	-5	-5	-5	-1.24420134302617	-5	-5	-5	1.20317191518542	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.677408612298664	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.53910215724345	-5	-5	-5	-2.40230481407449	-1.1834273039739	-1.65836766422195	-5	-5	-5	-5	-1.66816795556375	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.89448981523003	-5	-5	-5	-5	0.608224275949979	-5	-5	-5	-5
Healthy	-5	-0.730393669160521	-1.24260397120698	-5	-5	-5	-1.89790947448816	-5	-5	-5	1.41445037651431	-5	-1.16672536070944	-5	-5
Healthy	-0.206069993227315	-5	-5	-5	-5	-5	-5	-5	-5	-0.980426797904361	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.521159451518198	-5	-5
Healthy	-5	-5	-0.580209413893637	-2.33254704711005	-1.60049933868539	-5	-5	-5	-5	-5	0.649271560060617	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.63339028960757	-5	-5	-5	-5	0.838346529059948	-1.36542197714611	-5	-5
Healthy	-5	-5	-0.273093569448087	-2.70333480973847	-5	-5	-5	-5	-5	-5	0.787281193630137	-5	-5	-5	-5
Healthy	0.968123689832853	-5	-5	-1.36201021921531	-5	-2.36754270781528	-0.142957129776133	-5	-5	-0.544028959605691	-5	-1.2390500485891	-1.62837807282398	0.366011817361287	-1.50990099493669
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.69160635002374	-0.35494143257976	-1.8735438865682	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.112189273949864	0.329729321943786	-5
Healthy	-0.905843438217477	-5	-5	-0.0779184183024451	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.355216869076643	-0.476539689675528	-5	-5	-5	-5	-2.70774392864352	-5	-5	-5	-5	-5	0.768797880383905	-0.0681507287436865	-5
D016640	-1.08370400543687	-5	-1.45321064836874	-2.24336389175415	-1.73921333134502	-0.993191791507421	-2.25649023527157	-5	-5	-5	-5	-5	-5	-5	-0.805208242278075
Healthy	-1.50723961097316	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.31342215678707	-5	-5	-5	-5
Healthy	-1.7373116556983	-1.91399629438162	-5	-5	-1.34093992775906	-5	-1.69079582032959	-5	-5	-5	-0.451598296482662	-0.670073559204548	0.135390288151694	-5	-5
Healthy	0.356576507122438	-5	-5	-5	-2.80687540164554	-5	-5	-5	-2.66154350639539	-1.40904676481201	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24711388762105	-5	-5	-5
Healthy	0.229100517376647	-0.356458499635556	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.375946955805474	-5
Healthy	-5	-5	-5	-1.08202211740709	-5	-5	-5	-5	-1.59499533494963	-5	-1.69100897099984	-5	0.307970721138547	-5	-5
Healthy	-1.013765869865	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.601938405894196	-5	-5
Healthy	-1.63714069704132	-0.765077968571808	-5	-2.30364361126667	-5	-1.62948691040141	-1.5562677585984	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.853282964256024	-5	-5	-5	-5	-5	-5	-5	0.787986551845958	-5	-5	-5	-5
Healthy	0.147008140679388	-5	-5	-5	-5	-5	-5	-5	-5	-0.766902312135297	-5	-5	-0.812648517776539	-5	-5
Healthy	-0.499996931948307	-5	-1.78357016912375	-5	-5	-2.79588001734407	-3.46852108295774	-5	-5	-5	-5	-5	-0.371631507817967	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.2124899351421	-5	-5	-5	-5
Healthy	0.00560087085348535	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.750972947452813	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.500650805987072	-5	-5
Healthy	0.438369862448569	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13330285627369	-5	-5	-5	-5
Healthy	-0.554987712112042	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.539988914498854	0.12593321721971	-0.934569681379631	-5	-5
Healthy	-0.427558260088147	-2.98296666070122	-5	-5	-5	-1.64994590642097	-1.4185054577091	-5	-5	-5	-5	-5	-0.0294904100701778	-5	-0.440931665965463
Healthy	-2.39794000867204	-5	-5	-5	-1.44928257653072	-2.56863623584101	-1.49743633089264	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.42550573171467	-5	-1.03919637508823	-1.71219827006977	-5	-1.69164905141327	-5	-5	0.959495016926961	-5	-5	-5	-5
Healthy	0.899471395047211	-5	-1.97551433230083	-1.92009553233328	-1.85636076472546	-0.510294581366187	-5	-1.53895190832934	-5	-5	-5	-0.525973234584671	-1.24237625409161	0.5128404260918	-0.319918428151651
Healthy	-5	-1.08926890195662	-5	-5	-5	-2.34872198600186	-5	-5	-5	-5	-5	-0.179857676920668	0.802057061356059	0.143988527115435	-5
Healthy	-5	-5	-0.856610431005344	-5	-5	-5	-2.17263072694617	-5	-5	-5	0.77167344945213	-5	-5	-5	-5
Healthy	-5	-5	-0.263173400634952	-5	-2.50307035192678	-5	-5	-5	-5	-5	0.78629488921596	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.781211627918774	-5	-0.211456910960713	-5	-5
Healthy	-2.09908693226233	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.731609264370069	-1.36501919994877	-1.03442204208947	-1.40120949323688	-1.30311962831724	-1.86138156610051	-0.881834514756876	-2.26121944151563	-1.92445303860747	-1.78120200188826	-5	-5	0.324702139058163	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.4943074925878	-5	-5	-5	-5	-5	0.154454406139564	-5	-5
Healthy	-1.89619627904404	-5	-0.530678815484752	-5	-5	-2.11975822410452	-5	-5	-5	-5	0.914828491598555	-5	-5	-5	-5
Healthy	-5	-1.38447077636287	-0.815848224276604	-5	-5	-5	-5	-5	-5	-5	0.245529940546645	-5	-5	-5	-5
Healthy	-5	-5	-0.712019216477502	-1.09533854208448	-5	-1.6017126946426	-5	-5	-5	-5	-5	-1.46230680563261	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.01288402479268	-5	-5	-5	-5
Healthy	-1.26019040097864	-5	-5	-5	-5	-5	-0.882629258979094	-5	-5	-5	-5	-5	0.706222626301315	-5	-0.718671140198296
Healthy	-1.12930354201075	-5	-0.791048324992175	-0.979887430434533	-5	-0.952296891865696	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.959753784942293	-5	-2.07211658966929	-1.70597490590468	-2.96657624451305	-1.94385773794095	-5	-1.31425826139774	-3.23657200643706	-5	-5	-2.67366413907125	0.343180061305226	-5	-5
Healthy	0.313466472658235	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.773039406467547	-5	-5	-5
Healthy	-0.0650170252975814	-5	-5	-5	-5	-5	-0.666351243485299	-5	-5	-5	-5	0.144994289359509	-5	-5	-5
Healthy	-1.38520820804358	-5	-1.21183162885883	-3.11350927482752	-5	-5	-5	-5	-5	-5	1.1806737043676	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.889578653526044	-5	-5	-5	-5	-5	-5	-1.15285938258659	-5	-0.729670602910141
Healthy	-0.911615813902297	-2.21681130892474	-1.75870261289001	-5	-2.86646109162978	-2.22914798835786	-5	-5	-5	-3.07058107428571	-5	-5	-5	0.407662784584097	-5
Healthy	-0.776971573027748	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.03758330655425	-5	0.0143567023961815	-5
Healthy	-5	-5	-2.03905380426617	-5	-5	-5	-1.78595132058806	-5	-5	-5	-5	-0.374163007676599	0.302532224931979	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.18336105510154	-5	-5	-5	-5	-5	-0.20771339445965	-5	-0.905948344490036
Healthy	-2.26600071346161	-5	-5	-5	-5	-1.03217132066984	-1.87516985058614	-5	-5	-2.28988263488818	-5	-5	-5	-5	-5
Healthy	0.482108609139799	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.507386256144481	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03473711690394	-5	-5	-5	-5
Healthy	-0.610763016201484	-5	-0.354734969784379	-2.69464863055338	-0.429854177440899	-5	-5	-5	-5	-5	0.554378906685572	-5	-5	-5	-5
D016640	-0.900112272588533	-5	0.165196827207274	-2.91364016932525	-1.71444269099223	-1.39437177799238	-2.06550154875643	-2.35654732351381	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0458586693880829	-5	-5	-5	-5	-5	-1.06113017848701	-5	-5	-1.30697693207631	-1.54287537369659	-5	-5	-5	-5
Healthy	-1.00134840400163	-1.0087296108049	-0.918724720470666	-5	-1.31668273807812	-5	-5	-5	-5	-5	0.490059662467711	-5	-5	-5	-0.187521155131162
Healthy	-5	-1.27638016448454	-5	-5	-5	-5	-5	-5	-5	-1.28042014228628	-5	-0.339305238966167	0.266852345861319	-5	-5
Healthy	-1.9515581964496	-5	-5	-5	-5	-2.17457388223218	-0.789253551101674	-1.94923368876696	-5	-5	0.562365439113819	-5	0.167925511861441	-5	-5
Healthy	-1.39437177799238	-5	-5	-1.23822246249182	-5	-5	-0.231139999157043	-5	-5	-5	-5	-5	0.769792218818539	-5	-5
Healthy	-1.08170748724464	-5	-1.2429837652687	-5	-5	-1.56511187913268	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.41129141658659	0.0712816773170036	-5	-5	-5	-5	-5	-5	-5	-5	0.546683292897144	0.333161009329744	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.64820369310298	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.756118997781681	-1.85511458171286	-5	-5	-5	-5	-5	-0.834014177225546	-5	-5	0.37370074533752	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.337674857441537	-0.0743682368937719	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.87095494011204	-5	-1.48891915446088	-5	-5	-5	-5	-5	0.00559229617739592	-5	-0.382569773310074
Healthy	-5	-5	-1.28491632930507	0.435282030112695	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.09097914578884	-1.56944123047724	-5	-5	-5	-5	-5	-5	-5	-5	0.0934812214537305	-5
Healthy	-1.44321521769297	-2.40230481407449	-1.3429441471429	-5	-5	-2.52578373592374	-2.04963514562388	-1.66574735766577	-5	-5	0.30135125472939	-0.835141753037445	-5	-5	-0.469838736637591
Healthy	-5	-1.19030564128308	-5	-5	-5	-2.51286162452281	-5	-5	-5	-5	-5	-5	-5	-0.782621352060558	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.729890977278407	-5	-5	-5	-5
Healthy	-0.361730441792302	-5	-2.43651891460559	-5	-5	-1.90974194706868	-2.50584540598156	-5	-1.11064226311107	-5	0.864721650959947	-5	-5	-5	-5
Healthy	-0.60899428164829	-1.90066472231404	-1.83803338363593	-5	-5	-5	-0.618505867121702	-1.41240127027875	-2.71896663275227	-5	-5	-5	-5	-5	-5
D016640	-0.520323937131855	-5	-1.14134251590919	-1.98842955640272	-1.05144033789104	-1.11537453674377	-1.71805806655918	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.27002571430044	-5	-5	-5	0.134671067709231	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.22548303427145	-0.94688312507707	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.381355811703699	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.07639335698254	-0.946575795930656	-1.00859669741996	-5	-1.37871983244959	-5	-5	-5	-5	-5	0.489245313925617	-5	-5	-5	-0.156144577376839
Healthy	-5	-5	-5	-5	-5	-5	-1.9359165640364	-5	-5	-5	-5	-5	0.717053566526838	-5	-1.45050628678499
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.714127772930743	-5	0.226571552713344	-5
Healthy	-1.90868484030278	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.714330598150759	-0.750997425090239
Healthy	-5	-5	-0.269928676096063	-5	-5	-5	-5	-5	-5	-5	0.796665206413532	-5	-5	-5	-5
Healthy	-0.241247024899123	-5	-5	-1.08809700395597	-5	-5	-5	-5	-1.12153565465853	-5	-0.791209413451701	-5	-5	-5	-5
Healthy	-0.541498125313606	-2.62708799702989	-2.12378215940836	-5	-5	-2.7281583934635	-1.93854752091281	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.591727791468931	-0.586515825682593	-0.595919256900062	-5	-5
Healthy	-0.580920328749524	-5	-5	-5	-5	-2.49214412830417	-5	-5	-5	-5	-5	-0.252075731864146	-0.624190122004086	0.49608790598005	-5
Healthy	-1.04900266601119	-5	-5	-5	-5	0.124236784040634	-5	-5	-5	-5	-5	-1.72630441206991	0.511086200555202	-5	-5
Healthy	-1.46660929198245	-5	-1.65091683122041	-5	-5	-5	-1.59311932995088	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.675956970384772	-5	-1.13217909195443
Healthy	-0.678774514582824	-0.586884724492491	-5	-5	-5	-5	-5	-5	-5	-5	0.657261472265181	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.39523411529611	-5	-5	-5	-5	-5	-5	0.00635478015072408	1.02340104114133	0.416923289055086
Healthy	-0.811380832792151	-5	-5	-5	-5	-5	-1.14581545616639	-5	-5	-5	-5	1.54581547540803	-5	-5	-5
Healthy	-1.1721785723172	-5	-0.795120666239338	-0.962812629062887	-5	-1.01623843971384	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.56523953771147	-5	-0.887327982882868	-5	-1.29482075512632	-0.961141498440234	-0.609418121449565	-0.869988050328096	-1.99012436628784	-5	-5	-0.691115585577983	-5	-5	-5
Healthy	0.22239127870865	-5	-5	-5	-5	-5	-0.258446608508567	-1.11543118508167	-2.11747546204512	-1.18415670933673	-5	-0.110183053676838	-5	0.0386559212307877	-1.08207457793526
Healthy	-3.15490195998574	-5	-2.2335871528876	-1.68550077202685	-5	-5	-5	-5	-3.1249387366083	-5	0.880552937387359	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.60977163753087	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.934545413107672	-5	0.141995042796427	-5	-5
Healthy	-0.255918346682642	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0626626836401083	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02552336774383	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.594068642636037	-5	-5	-5	-5
Healthy	-2.74957999769111	-5	-5	-5	-5	-1.27785987454258	-5	-5	-5	-5	0.455870715810266	-1.25282132863984	-5	-5	-1.6399749108106
Healthy	-0.691905347957687	-5	-1.02245929405346	-5	-1.2958494831602	-1.14442027749828	-0.47543512658219	-0.854710340945853	-2.02319166266193	-2.29843201494407	-5	-0.71541136959606	-5	-5	-5
Healthy	-5	-0.143917898509446	-5	-5	-5	-5	-5	-5	-5	-5	0.0458313143477545	-5	-5	-5	-5
Healthy	0.375026791586673	-1.58653258701418	-5	-5	-5	-5	-5	-5	-5	-1.50919904798915	-0.0268767665789396	0.521461068202195	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.287484984211022	-0.649693821120889	-5	-5
Healthy	-0.673172763025727	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.94096699503622	-5	-5	-5	-5
Healthy	-1.91973437266016	-0.988091386650846	-5	-1.20425897913076	-5	-1.20725821416525	-0.695875847267091	-5	-5	-5	-0.470813555577385	-5	-5	-5	-5
Healthy	-5	-5	0.498573808100066	-0.9661341326521	-5	-0.548397756667021	-5	-5	-5	-5	-5	-5	-0.882894497238749	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.332854375407764	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.355493663995184	-1.8955128886876	-5	-5
Healthy	-1.84163750790475	-5	-0.538501473216981	-1.83624247601804	-1.32403845035783	-1.73565449294991	-1.97674754036629	-5	-2.39902710431325	-5	-5	-5	-5	-5	-0.204203375202391
Healthy	-1.62948691040141	-5	-5	-5	-5	-5	-0.977695377064931	-5	-5	-5	-5	-5	1.06503828304054	-5	-5
Healthy	0.15212927784051	-5	-0.943209451725617	-5	-5	-2.08830984124614	-2.1890957193313	-5	-5	-5	-5	-5	-0.157453163504985	-5	-0.971022294791222
Healthy	-5	-5	0.449705129651311	-5	-5	-5	-5	-5	-5	-5	-0.199008138739829	-5	0.402135805896485	-5	-5
Healthy	-0.491012661363082	-0.529677729456083	-2.22475374025976	-5	-5	-0.845576026885353	-1.66796572297248	-5	-5	-1.040767750949	-5	0.176499304117523	0.137050125486714	-5	-5
Healthy	-1.21261037864789	-1.30495634117871	-5	-5	-5	-2.14508697769214	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.565830447241668	-5	-5	-5	-0.840974508775095	-5	-5	-5	-5	-5	-5	0.749427099121749	-5	-5
Healthy	-5	-5	-5	-5	-1.54015535761179	-1.25995327594851	-5	-5	-5	-5	0.797379043918391	-5	-5	-5	-5
Healthy	-1.91973437266016	-5	-1.36875921976449	-1.4207882197685	-5	-1.12691201440971	-5	-0.864835533343045	-2.01908806222316	-5	0.438895020377746	-5	-5	-5	-5
Healthy	-0.948963304858787	-5	-5	-5	-5	-5	-5	-2.04527520902094	-5	-3.11350927482752	-5	-5	-5	-5	-5
Healthy	-5	-0.987964640850471	-5	-0.880051639969078	-5	-1.46660929198245	-1.04788591509301	-5	-5	-5	-0.862424366317959	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.49300330255849	-5	-5	-5
Healthy	-1.69229007659519	-5	-1.16228533171509	-1.86264588862927	-5	-5	-5	-5	-5	-5	-5	-0.237734174590461	-5	-5	-1.60223374387355
Healthy	-1.20830935097988	-5	-3.11918640771921	-5	-5	-1.74738965943263	-1.82739706879014	-3.14874165128092	-2.25570701687732	-5	-0.549812498104163	0.886275780824584	-5	-5	-5
Healthy	-1.1619068615544	-5	-5	-5	-5	-5	-5	-5	-5	-1.82944494147879	-5	-5	-5	-5	-5
Healthy	-0.172546719770048	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.633685548551817	-5	-5	-5	-5
Healthy	-1.7486051499599	-1.59380057633669	-1.74690441415097	-1.58636500280144	-2.13846558914096	-5	-5	-1.83803338363593	-5	-5	0.800668973381379	-2.05012229596312	-5	-5	-2.67162039656126
