c	Clostridia	Actinomycetia	Coriobacteriia	Bacilli	Verrucomicrobiae	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
D009765	1.40945835072142	-0.783042792638903	0.0438454319832554	-1.06828793294324	-0.605443260636344	1.45055223861646	-3.14874165128092	-0.42447732301026
Healthy	1.01612538353125	0.533834313810089	-5	-5	-5	1.35594032910961	-5	-5
Healthy	1.76962948341265	-5	0.349681515137003	1.11050890380876	-5	1.28344913507257	-0.0220021900412603	-5
Healthy	1.39733331000103	-5	-0.791236267338363	-1.0268721464003	-5	1.78701036043699	0.71531126204077	-0.831237424377643
Healthy	1.39453643002807	-5	-0.707478115425859	-0.994219100045348	-5	1.78904336346585	0.725062622575211	-0.82929834418393
Healthy	0.547050688176596	-1.74448628718047	-1.62543493927723	-5	-0.100759673533282	1.78698851626489	0.901621219386529	-0.476253533188435
Healthy	1.14563607374448	-0.131661262040936	-5	-0.255128343264855	0.775691984328376	1.78024643641179	0.493807855234094	-5
Healthy	0.772601120532011	-0.264584756281166	-2.03338901331807	-5	-1.24756739073853	1.78464916825017	0.434639151871673	-5
Healthy	1.19668730668016	-5	-5	0.993012752319757	-5	1.59105948454855	0.485428959845251	-5
Healthy	1.84684893146272	-5	0.0849228603025243	-0.23051928278377	-5	1.20512583727329	-0.723814025929329	-5
Healthy	0.56260449277382	-5	-5	-5	-5	1.86313571622313	-5	-5
Healthy	1.40552427687326	-2.31247103878537	-0.87445367632881	-1.02890978686288	-5	1.79995502038762	0.71119625733534	-0.688627638196451
Healthy	0.878078658061945	-0.666371387481309	-5	-0.929112855981459	-5	1.93699953868876	0.270487844301513	-0.989742457001699
Healthy	1.46293334758363	-0.568330728686255	-0.675450052297445	-1.15720360482442	-0.158778223973396	1.79562541141711	-2.44009337496389	-1.89517159634634
Healthy	0.856096619470512	0.178991327667069	-0.8837908741966	-2.10679324694015	1.09168137522985	1.70525998257671	-0.826318510271541	-0.0116506608530314
Healthy	0.981531397830807	-5	-5	-5	0.709290318052555	1.8137514040382	1.05315530296188	-1.2098556349571
Healthy	0.818556438818155	0.0327959877382654	-0.11595836882574	-0.216053564833748	-0.837256416764585	1.65819280795176	-0.296313206970355	-0.181760906146476
Healthy	1.58449281066138	-5	-5	-0.27574051917945	-5	1.58462144870961	-0.774716569905557	-1.18708664335714
Healthy	1.39267321586803	-5	-5	-1.71354353025302	0.224064071833704	1.75917269340802	0.809585300223161	-1.24902901556268
Healthy	1.86976856311412	-5	-5	-5	-5	1.41344243740169	-5	-5
Healthy	1.00932084295081	0.576207700571901	-5	-0.831767770486579	-0.0564856989189822	1.78339441350103	-0.500051869424349	-0.422289958839038
Healthy	1.53079794617608	0.593200750796251	-0.153057030617722	-0.482553366080614	-5	1.59828842602444	-0.0644222048359064	-0.604324214730064
Healthy	0.339564720744175	-0.810818602819263	-5	-5	-5	1.83322720348008	-0.110082316563794	-5
Healthy	1.55568318976661	-1.0706832732465	-0.784415305818385	-1.21296481797378	-3.48148606012211	1.71027217662072	-0.633091651478627	-0.608906033729366
Healthy	1.38127486445892	-5	-5	-1.34524606674707	-5	1.78661799092698	-1.47521455067878	-5
Healthy	1.64651380543217	0.192461514933312	-0.311963024208862	0.179683897698728	0.263122184828126	1.4180109463338	0.330275751303548	-5
Healthy	1.14116338956612	-0.0753744504618983	-5	-0.36897246014147	0.765426384839824	1.78004577521362	0.493729835674895	-5
Healthy	1.44949814640934	-0.044504670815873	-0.219437881042936	-0.734403976912408	-5	1.77946769879883	0.381573511428956	-5
Healthy	1.7652327007658	-5	-5	0.885516701288187	-5	1.06194266859472	-5	-5
Healthy	1.58329424022553	-0.630209175969224	-2.26760624017703	-1.1786175002527	-5	1.63071744373332	-0.41054190953502	-5
Healthy	0.99279026086462	-0.673951032053259	0.484658518107889	-0.558037929911472	-5	1.87396969779597	-0.966616458826881	-1.73471037413917
Healthy	0.853379368841177	-1.67468962828894	0.176068096065628	-0.855456925727212	1.63821371704129	1.13305580649568	1.02447088994175	-0.145918756170271
Healthy	1.02171922850814	-0.231754198668122	-1.39512622944736	-2.65955588515988	-1.45967052520913	1.85360793726677	0.465747089582431	-1.82739706879014
Healthy	1.73679515299428	-1.0764969330579	-0.91750186149422	0.629334151724093	-5	1.44728752485348	-0.654371453543694	-5
Healthy	1.60981683481143	0.612124499940247	-0.852138251512761	-0.0889703004937882	-5	1.64525598723438	-0.17532757261464	-2.33254704711005
Healthy	1.58392127862756	0.23145684686103	-0.563551099308166	0.868222280049216	-0.197267312345918	1.51982996187314	-0.105351696206483	-1.0519784668589
D009765	1.53968619271155	-0.319510380189498	-0.0197874898155647	-1.00296328911747	-5	1.46999805358392	-1.42113167133397	-3.34678748622466
Healthy	1.00281550518044	0.09191304667608	-1.10980261378997	-0.284255639895637	-1.39902710431325	1.93359989623458	-0.18894807088368	-5
Healthy	1.74514188333472	0.240282099986837	-0.70898654603462	-0.63712186421107	-5	1.53024017922384	-0.319356328457753	-2.42365864979421
Healthy	1.211817363788	-5	-0.974571238592759	0.304886726880107	-1.32275815405335	1.84831094876434	-0.0792351019025129	-1.73025362686923
Healthy	1.23204928215509	-0.924562538414387	-1.38689848303309	-1.51541547071716	-0.0495231782974773	1.79890403654049	0.349205624890484	-5
Healthy	1.54576406064084	-5	-5	0.228043433509841	-2.08144546944973	1.52028251858544	-1.42250820016277	-5
Healthy	1.52333108790772	-5	-2.53610701101409	-0.527902071630646	-5	1.64257777817935	0.625943879895748	-5
Healthy	0.782800013240915	-0.896504155890234	-0.89925047431014	-0.279973073180271	-5	1.8395273190905	-1.06454311928839	0.154998796858298
Healthy	1.56648663481458	-0.840102098965903	-0.608376922453023	-0.175796039171376	1.01276174366827	1.34745823525243	0.279872181802656	-0.988810312390009
D009765	1.58907197620436	0.738681483662016	0.689773988911484	0.514723028819805	-5	1.32536806846907	-0.110205442875549	-5
Healthy	1.80334968959274	-0.517598110544707	0.0829719691745995	1.01701788816255	-5	1.12424950751656	-0.388861099604354	-1.55924829952081
D009765	1.47077391715736	-0.976665217461691	-5	-0.5459787942974	-1.68930668765664	1.52691575659936	-1.85325198636936	-5
Healthy	1.01211983580451	-0.715298621475822	-1.60032627851896	-0.365563037462101	-5	1.83239323446241	0.779484656852121	-5
Healthy	1.06435764063349	1.09037657692384	0.241845204314783	-0.595371510358081	-5	1.74767083118137	-0.519317693674513	-1.06722192993945
Healthy	1.42992386507408	-0.616453908275526	-0.416778548060462	0.106109268076676	-1.42101715729721	1.6997597018861	0.216498426045241	-5
D009765	1.50355699971886	-5	-5	-5	-5	1.57923157765782	-5	-5
Healthy	1.79709524343957	-2.14266750356873	0.323250037010103	1.2402641177506	-5	0.989984347155344	-1.12314735239866	-5
D009765	1.42299751760174	1.54170302519183	0.600163417956298	-5	-5	0.707822164090146	-5	-5
Healthy	0.852264622895017	0.207017354983476	-0.839711586868712	-5	1.09247185389862	1.69762325578217	-0.637781499673948	-0.090652610581442
Healthy	0.914887667414394	-0.582129901923355	-5	-1.3058337040668	-5	1.93269608074609	0.469963322716831	-1.32002730572258
Healthy	1.56276497736574	1.1319174998113	0.0939677122427931	-0.718625697644953	-2.55595520408192	1.44215431825314	0.175192788386603	-2.29929628285498
D009765	1.76033576666662	0.928866253811401	0.220526483527043	0.259796884407947	-5	0.915393502804278	-1.01385553528948	-0.950045851977954
D009765	1.70107521738914	-0.985983770741636	-0.853778911188119	0.34235555739715	-5	1.5331581742349	-1.0369681249461	-5
Healthy	1.74267258870357	-5	-5	-1.69940451611004	-0.152723551724369	1.44769978587616	-1.21275211966805	-5
D009765	1.68914870015776	0.89566338560167	0.18621305055913	0.455461577234789	-0.45880779999052	0.925591559292455	0.924812520362751	-0.427221304951848
Healthy	1.71019058793031	1.06342043433584	0.25605834925405	-0.420856888356185	0.0925346791269115	0.992245470404764	-5	-5
Healthy	1.35017802148473	-0.0290165632744154	-1.72978714510376	-0.0835460514500749	-5	1.62850305786177	-1.47391930819797	-0.857986167015641
Healthy	0.872297905435093	-5	-0.233215484502141	-0.684323479651987	-5	1.89328244254808	-5	0.189296564480904
Healthy	1.56002995672657	-5	-5	0.415989409775816	-5	1.51167431480752	0.493842680869723	-5
Healthy	1.76396341803372	-0.129900558737797	-1.29456395341475	-0.720241827197527	-0.975637495646718	1.38690239553102	-0.156007715296637	-1.33828194230534
Healthy	1.77471800848193	0.122530422981802	-0.968874424268435	-0.048754790735713	-5	1.4021019112055	0.501999443521579	-5
Healthy	0.840752661491784	-0.456751684088406	-0.628802792677705	-1.05640656723163	-5	1.88732568509417	-0.547937422579577	-1.98758462523757
Healthy	1.62417294113089	0.394122332740608	-1.73683753503778	-0.392866795608433	-0.936216439402645	1.46192001102786	-0.0410158810572654	-1.06083032037482
Healthy	0.877155296873409	-0.461262933824195	-5	-0.52712658475644	-5	1.83212324129133	-0.807126028457478	-5
Healthy	0.741554966417343	-5	-5	-5	-5	0.839399477589831	-5	-5
D009765	1.83044039307364	0.416244303345419	0.650771688336918	-1.01840788278592	-5	1.11933112526974	-5	-5
Healthy	0.163313470721263	-0.495325291230117	-5	-0.664943480560908	-5	1.95979455001318	-0.00137018679696171	-5
Healthy	1.1436548346525	-0.218309235944093	-0.639311937969322	-1.71242219092129	-5	1.80810748638921	0.213783299335304	-0.725426535803529
Healthy	1.36283312396803	1.44570241432509	-0.540441667545867	0.0150242633246252	-0.661922184979134	1.53392005922317	0.134476737534991	-5
Healthy	1.76793326227628	-0.107488007097764	-0.354538429761157	-5	-5	1.51337104143792	-2.52578373592374	-5
Healthy	0.769490316573303	-0.922632094715843	-0.793605935569126	-0.301142926910974	-5	1.84112379863689	-0.917286419828668	0.225567713439471
Healthy	1.20914141425671	-0.923359556329658	-0.345861978187868	-0.405000083267754	1.3596820298023	1.46482624102165	-1.73541827076192	-0.186285608118855
Healthy	1.75960152474697	-1.12441789567211	-1.03597620715997	-0.632681359070309	-5	1.47934881916713	0.91410504981628	-5
Healthy	1.35641578185387	-5	-5	0.870129897270743	-0.497436330892637	1.68565316931533	-0.32652751393593	-5
Healthy	0.918537242247304	-0.44073991388689	-0.863120960124483	-5	0.933394142447361	1.76611141354806	-0.484232094691555	-0.454185884038717
D009765	1.48404345874591	0.716328107855361	0.057529176885622	0.38929723921831	-5	1.24622447517552	-2.1444808443322	-2.38510278396687
Healthy	0.573581685079558	-0.597154218344275	-5	-1.48017200622428	-5	1.83859624517168	-0.611667852142784	-5
Healthy	0.797725144405064	0.031432703267206	-0.290484121553302	-1.75522823850471	-5	1.92571581828593	-0.138716560793675	-1.17263072694617
Healthy	1.70433526726466	0.71745746342628	0.105186472189279	0.583002560080506	-1.13029902632612	1.12388886461312	0.152795744228193	-1.80631897045872
D009765	1.41686076024975	0.793645130093462	0.502332876051148	-0.678091026452491	1.08222904542547	1.46760485021245	-0.00312948271586326	-1.28912138231483
Healthy	1.77740847867906	-0.817670959383294	-0.57436797644268	-1.3347005005001	-1.3108688027655	1.49240722410362	-1.32376378323669	-1.02904906565458
Healthy	1.48502130772093	-0.181991968284596	-1.14496568332412	-0.355640201258412	-5	1.65175857405642	-0.50619353784942	-5
Healthy	1.23984532072405	-0.321836849737658	-5	-0.681269033111902	-5	1.81873895555548	0.615774405540379	-2.09963287134353
Healthy	0.708358003620255	-0.415759263075635	-1.22701854965504	-1.11047420332881	-5	1.7496754173402	1.19040510174362	-1.21204387671607
Healthy	0.918629438578189	0.966653663632349	0.364648536507682	0.156555208395287	1.0436494855356	1.4171748100161	0.30496204994215	-0.478234474122917
Healthy	1.80773528500083	-5	-5	-1.47612352436187	-5	1.43424274139237	-1.48492132492408	-5
Healthy	1.45843523171584	0.387265215784175	-0.558729156579501	0.0111134963380321	0.370433514082412	1.31756068239971	-0.215247234325595	-5
Healthy	1.05463603249303	0.409735364482449	-0.859774874733552	-2.27654432796481	1.2210857191749	1.61376996185642	-0.607285464323705	0.219838532526917
Healthy	1.29414424391811	-0.452286813768297	-1.61762269653189	-1.9613798380503	-0.142124974476437	1.68212295478174	-0.0874591172093625	-1.76929568638743
Healthy	1.00417687158102	-0.648880390262328	-1.3082114755973	-0.346160624597503	-5	1.83496307400649	0.761866221337698	-5
Healthy	1.80972740745797	0.151133789808104	-0.988683356633128	0.0187920070191681	-5	1.17286436316283	-0.834458923277627	-5
Healthy	0.873083331994693	-1.61207653302656	-0.175412119479715	-0.466520280274016	0.839532723555908	1.73702883666313	0.120211868257074	-0.874063533033906
Healthy	1.52315625762967	-0.152162156740792	0.27918539494919	-5	-2.61439372640169	1.60461339629586	0.886993538765038	-1.64397414280688
Healthy	1.83087231082505	-5	-5	-0.383282986810365	-5	1.34406161240005	-5	-5
Healthy	1.00205715038054	-5	-1.07582412969808	-5	-0.133175295571966	1.86739965719606	-5	-5
Healthy	1.2177686427741	-5	-5	-5	-5	1.75332140766362	-5	-5
Healthy	1.21453258042098	-1.24802842526367	-5	-1.39415646094191	-0.399637068573496	1.81981041845706	-0.0288587291620607	-5
Healthy	0.66170386173977	0.546896617258921	-5	-5	-1.10618277603254	1.92362077923589	-1.06203099704855	-0.418289218100965
Healthy	1.12136448262956	1.32129761310419	-0.322593818020057	0.263782780904469	0.350684032686936	1.23208313301804	1.33742032279846	-5
Healthy	1.74136309841259	1.13911399163532	-0.0418471949363721	0.738626784677017	0.890847278901384	0.932999064948841	-1.98927613460823	-5
Healthy	1.18746008458181	-0.0133133420575451	-0.647528048701048	-1.23158391178367	-5	1.80754152214339	-0.753378337304012	-0.91388942619868
Healthy	1.44782772418392	-5	-1.30909544594503	-1.15608236199361	-5	1.80527808068277	0.493151217795686	-0.439268640118027
Healthy	1.56514435307016	0.195298970297093	-0.797021539262935	-5	-0.401187614972761	1.68187475455202	0.561010697311624	-5
Healthy	1.5025598463161	0.0856722470326413	-0.387258515540594	-1.21161948468044	-1.12211057462852	1.73424513018294	0.298197867109815	-0.420170690580463
Healthy	1.01277566015306	0.532080126303614	0.0956365334798654	-0.339115557585661	-0.418812930904102	1.84667550724037	-0.116389661320575	-1.91435271170314
Healthy	0.809253917551751	0.0657775854452589	-0.138453641726706	-0.203682434305506	-0.787892334452341	1.65432490850471	-0.401373615358346	-0.164670962677237
Healthy	1.8810667236086	-5	-5	-5	-5	0.952624405874026	-5	-5
D009765	1.18220373156485	-0.16408124610721	-0.970778605746072	-0.328679022387291	-0.206230562493534	1.8142400687838	0.378090697060144	-5
Healthy	1.29502449775478	0.556209600067534	-1.7026772857947	-1.10579474085792	0.63428879987915	1.29087943842079	0.0967536388455329	-5
Healthy	1.18346117588539	-1.61600521055827	-5	-0.105855694858373	-0.951364011567352	1.58894353083727	-1.85418228550817	-5
Healthy	1.52091931163098	-5	-5	-0.683861843690182	0.444556898873777	1.73979663245331	-0.15793396806739	-0.803796171378852
Healthy	1.83935559803672	0.62039946788876	-0.50276617571487	0.429781339627466	-0.268427349935321	-0.0946143304531225	1.03878661622049	-2.64975198166584
Healthy	1.40472427430048	-5	-0.808185828001658	-1.11463877996849	-5	1.81232913845757	0.068434489114242	-0.35448930864974
Healthy	1.85911180632526	0.311259967573901	0.646732998537202	-5	-5	1.04690078461455	-5	-5
Healthy	1.67920205928686	-5	-5	-0.602738019719488	-5	1.24243159853042	-0.708919887036473	-5
Healthy	0.803646907294407	1.02506201831384	0.289185236715248	-0.284841010141251	-5	1.62995121181597	1.5447992766518	-1.85855022659953
Healthy	0.525033139267167	-0.583442698808521	-5	-1.3337629041042	-5	1.8445753934764	-0.686976889676762	-5
Healthy	1.35176442913036	-0.613091011510458	-1.07753405470159	-0.426768570195741	-5	1.7541370245132	-1.0588862729629	-5
Healthy	1.57679786817196	-5	-5	-5	-5	1.60189177821748	-0.464832514885056	-5
Healthy	1.21338731625293	-0.800793520838342	-0.746977166388663	-5	0.739798530024035	1.7178105861371	-0.204878053462417	-0.505177774056221
Healthy	1.59416915726957	1.36764100793147	-5	0.746443472210338	-5	0.123521713101379	1.29530644506905	-5
Healthy	1.01953251492144	-5	-0.544211385181842	-1.27140275661657	-0.264632679312285	1.8318208414387	-1.17678668671733	-1.35369431971524
Healthy	0.797811626447583	0.0413413564136055	-0.296777426457196	-1.33208031468264	-5	1.90866679473157	-0.121863265765277	-1.29098458302788
Healthy	1.54376989193097	0.541685308668979	0.0866623075369398	0.231739666149884	-1.10138450258381	1.52670646287214	-0.619264302584309	-1.7851561519523
Healthy	1.0007615187783	0.607610483534854	-5	-1.96177736163128	-0.851675036961183	1.84593412017612	-0.261663473011745	-0.989403263793475
D009765	0.820953103947745	-1.77159964129699	-0.955538639189335	0.303694885389238	-1.48664920119404	1.83392629316683	-0.164696344800937	-5
Healthy	1.43849947096657	-5	-5	1.52994301710022	-5	0.758241775290724	0.925629186050317	-5
Healthy	1.63752415148976	-0.683400697906139	-0.550521600812635	0.349741692672937	-0.636688934363375	1.51282362556768	-0.921869569197436	-2.2298847052129
Healthy	1.44371692044769	-5	-0.705357446397128	1.10152127833332	-5	1.60385458328443	0.531020110897529	-1.41363777669213
Healthy	0.867238789581795	-0.682082846433244	-0.922668438871009	-5	0.920374330239234	1.78679747478852	-0.587757914790086	-0.411347401849827
D009765	1.36497607692594	-5	-5	0.864891218963412	-0.502669437034948	1.68136218964006	-0.331763222900031	-5
Healthy	1.16849100146747	0.171062074706237	-0.449955190435094	-1.35674477497523	-0.238989807304281	1.82680147562451	-0.750092670064082	-1.03423403581731
Healthy	1.67577293586524	-5	0.393918993295751	0.489310067605182	-5	0.326305131458458	-5	-5
Healthy	0.966089614274034	-5	-5	-5	-5	-5	-5	-5
Healthy	1.47553463280689	-0.0863079790090918	-5	0.352568386179309	-5	1.5677817813519	0.302309278369985	-5
Healthy	0.905335446078444	-2.04720755695591	-5	-1.5598783968122	-5	1.87212141120146	-0.295961075129442	-1.41386297476921
Healthy	1.01932569872672	-5	-5	-1.60783085051026	-5	1.83756369284495	-0.541347045342033	-0.950975902084951
Healthy	1.25392385907662	-1.147581007063	-1.2407099669757	-1.16640670600154	-1.66715773300565	1.68422524191817	-0.0069431160985507	-1.54913530762023
D009765	1.73212554038399	1.13716826194539	0.491605390738154	-0.213781127868323	-5	0.909273539004781	-5	-5
Healthy	1.71170484153581	-5	0.500639835422511	0.821520733834141	-5	0.546726459460997	-5	-5
Healthy	1.71524676204637	-0.621874754380627	-5	-5	-5	1.49103949595487	-1.23343844736247	-5
