group	Prevotella	Phytobacter	Ruminococcus_B	Streptococcus	Veillonella	Parasutterella	Faecalimonas	Muricomes	Longicatena	Rothia	Prevotella	Enterocloster	Phascolarctobacterium	Anaerostipes	Haemophilus_D	Flavonifractor	Intestinibacter	Parasutterella	Clostridium_Q	Gordonibacter
Healthy	0	0.03177	0	0	0	0.02779	0	0	0.00781	0	0	0.38134	0	0	0	0.02784	0	0.02779	0	0
D014376	0.00426	2.51289	0	0.0336	0	0.03779	0	0	0.02728	0	0.00426	0	0	0	0	0.30265	0.01937	0.03779	0	0
Healthy	0.76927	5.33933	0	0	0	0	0	0	0	0	0.76927	0.37201	0.29827	0.20112	0.00728	0.52412	0	0	0	0
Healthy	0	0.50252	0	0.08386	0	0.00293	0	0	0.02778	0	0	0.11354	0	0.00874	0	0.20043	0	0.00293	0.0205	0
Healthy	0.07335	0.06854	0.07344	0.30885	0.02628	0.00066	0	0	0	0	0.07335	3.39605	0	0	0.09878	0.06997	0	0.00066	0	0
Healthy	30.2506	0	0	0.01933	0	0	0	0	0	0	30.2506	1.04591	1.68323	0.35642	0	0.349	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.16819	0	0.14173	0.00976	0.14799	0	0	0.00557	0	0	0.72264	0	0	0	0.08345	0	0.14799	0	0
Healthy	0	0	0.00965	0.27774	0.01316	0.0141	0.00122	0	0.00208	0.00254	0	0.37319	0	0.09245	0	0.03022	0.14257	0.0141	0	0.01763
D014376	37.6171	0.12733	0.93609	0.02966	0	0.27545	0	0	0	0.00122	37.6171	0.04215	0	0	0	0.0851	0	0.27545	0	0
D014376	70.4086	0.03508	0.02136	0.00357	0	0.0154	0.03382	0	0.00116	0.00274	70.4086	0.10328	0	0.0015	0.04934	0.00024	0	0.0154	0	0
Healthy	0	0.77609	0.27976	0	0.78312	0	0	0	0	0	0	0.02153	0	0	0	0.01544	0	0	0	0
Healthy	4.16846	0	0	0.04004	0.00199	0.00148	0	0	0	0	4.16846	0.43994	0	0.05321	0.00574	0.02777	0	0.00148	0	0.0207
Healthy	0	0	0	0.03315	0	0.03347	0	0	0	0	0	0.94566	0	0.37913	0	0.04348	0	0.03347	0	0
Healthy	0	0.32465	0	0.02304	0.00441	0.00369	0	0.01412	0.0017	0	0	1.1891	3.84463	0.03441	0.00188	0.07033	0.0005	0.00369	0	0
Healthy	0	0	0	0.32553	0.08596	0	0	0	0	0	0	0.02274	0.26043	0	0.7776	0.07427	0	0	0	0
Healthy	0	0	0.15614	0	0	0	0.0069	0.00109	0.06253	0	0	1.73631	0	0.36031	0	0.25416	0.02075	0	0	0
Healthy	10.99475	0	0	0	0	0	0	0	0	0	10.99475	0.68081	0.13631	0	0	0.08516	0	0	0	0
Healthy	0	0	0	0	0.03605	0.06726	0	0	0	0	0	0.50755	0	0	0.32129	0.01018	0.15627	0.06726	0	0
Healthy	0	0	1.98063	0.11943	0	0	0	0.02005	0.05188	0	0	2.92509	0	0.09112	0	0.00719	0	0	0.21123	0.02024
Healthy	0	10.2792	0	0	0	0	0	0.0285	0.11701	0	0	0.0707	0	0	0	0.06234	0	0	0.01516	0.16385
Healthy	44.56042	0	0.37717	0	0.02171	0	0	0.00229	0.00218	0	44.56042	0.09132	0	0.23957	0.10061	0.0259	0.0079	0	0.01571	0
Healthy	18.44766	0	0	1.56746	0.09462	0	0	0	0	0	18.44766	0.11107	2.27477	0.11667	0.1786	0.17013	0	0	0	0
Healthy	0	0	0.01985	0.66777	0.05051	0.32375	0	0.0041	0.02432	0.00028	0	1.48272	0	0.68653	0.31579	0.09055	0	0.32375	0.02355	0.02117
Healthy	1.87086	0.1535	0	0.3917	0.00416	0.01279	0.00266	0	0.02879	0	1.87086	1.43878	2.65359	0.23006	0	0.11483	0	0.01279	0	0
Healthy	71.33699	0.00442	0	0.19158	0.35686	0.04169	0	0	0	0	71.33699	0.08296	0	0.22292	0.27083	0	0.01532	0.04169	0	0
Healthy	0	0.00675	0.0205	0.18325	0.04856	0.36764	0	0.00895	0.04388	0	0	1.56976	0	0.27952	0.10494	0.08221	0	0.36764	0.10196	0.01387
Healthy	0	0	0.0091	0.34729	0	0.00524	0	0	0	0	0	0.01838	3.62986	0.03031	0	0.03703	0.06537	0.00524	0	0
Healthy	0.00788	0	0	0	0	0	0	0	0.02267	0	0.00788	0.12508	0	0.15292	0	0.04348	0.0115	0	0	0
Healthy	31.91189	0	0	0	0	0	0	0	0	0	31.91189	1.90811	0	0	0.03779	0	0.09801	0	0	0
Healthy	43.91144	4.05791	0	0.08211	0	0	0	0	0	0	43.91144	0.00306	0.94659	0.01897	0.00324	0	0	0	0	0
Healthy	32.72713	0.06093	0	0	0	0.02525	0	0	0	0	32.72713	0.6449	0	0	0	0.308	0	0.02525	0	0
Healthy	1.53426	1.58967	0.01373	0.00526	0	0.0008	0	0	0	0	1.53426	0.8111	0	0.02219	0.00321	0.19383	0.03777	0.0008	0	0
Healthy	13.31218	0	0	0.8535	0.09326	0	0	0	0.52628	0.25219	13.31218	2.29031	5.59783	0.16591	0.40844	0	2.2151	0	0	0
Healthy	0	0	0	0.43095	0	0.06619	0	0	0	0	0	0	0	0	0	0.04566	0	0.06619	0	0
Healthy	0	0.21949	0.04587	0.23069	0	0.08297	0	0	0.02318	0.00164	0	0.9056	0	0.01982	0	0.18304	0	0.08297	0	0.09072
Healthy	29.073	0.09903	0	0.00191	0.12044	0.00992	0	0	0	0	29.073	0.51812	0	0.04027	0.00297	0.12661	0	0.00992	0	0
Healthy	9.77201	0	0	4.45262	0.09329	0	0	0	0	0.00719	9.77201	0.40363	0.32028	4.46794	0.0753	0	1.24703	0	0	0
Healthy	0	0.09194	0	0	0	0.07824	0	0	0	0	0	0.39675	0	0	0	0.03119	0	0.07824	0	0
Healthy	76.5522	1.75244	0	0.01432	0	0	0	0	0.02979	0	76.5522	0.11697	1.28601	0.03629	0.00663	0	0.03032	0	0	0
Healthy	0	0	0.00557	0.01773	0.0917	0.00099	0	0	0	0	0	0.29471	0	0.03593	0	0.03463	0	0.00099	0	0.019
Healthy	0	0.06126	0	0.01997	0	0	0	0	0	0	0	0.03597	0	0.0411	0	0.04499	0	0	0	0
Healthy	6.45476	0	0	0.37943	0	0	0	0	0	0	6.45476	1.77449	0	0.07413	0	0	0	0	0	0
Healthy	0	0.03357	8.21904	0.08935	0.02405	0	4.98721	0	0.00627	0	0	0	3.9126	0	0	0.31775	0.37331	0	0	0
Healthy	44.49039	0	0	0	0	0	0	0	0	0	44.49039	0.49546	0.07944	0	0	0.14007	0	0	0	0
Healthy	0	0	0	2.60608	1.7791	0	0	0	0	0	0	0	0	0	3.11775	0	0	0	0	0
Healthy	0	0.1379	0.00286	0.00661	0.02851	0.56031	0.47921	0.23304	0.0124	0	0	0.28666	0	0.11863	0	0.16955	0.05455	0.56031	0.06142	0
Healthy	0	0	0	0.87776	0.04973	0	0	0	0	0	0	0	3.90432	0.26708	0.8832	0	0	0	0	0
Healthy	0	0.25725	0.12714	0.00317	1.05939	0.02592	0	0	0	0	0	0.15126	0	0.0748	0	0.58605	0	0.02592	0.05254	0
Healthy	0	0	0.00781	0.17678	0.01162	0.01676	0	0.00081	0.00303	0	0	0.06838	0	0.55785	0.01154	0.2302	0.01811	0.01676	0	0
Healthy	0	0	0.00355	0	0	0.1559	0	0	0.29707	0	0	0.05462	0	0	0	1.80978	0	0.1559	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00782	0.39224	0.00911	0	0.03376	0.35406	0.12763	0.30212	0.11423	0	0.00782	0.28044	0	0	0.00061	0.33015	0.00252	0.35406	0.14772	0
Healthy	0	0.09323	0	0.00396	0.01978	0.01043	0	0	0	0	0	0.00535	0	0	0.03129	0.15407	0	0.01043	0	0
Healthy	0	0	0	0.27112	0.00961	0.01562	0	0	0	0	0	0.21822	0	1.33607	1.34731	0	0.31638	0.01562	0	0
Healthy	0	0	0	0	0	0.00297	0	0	0	0	0	1.60594	0	0.10445	0	0.01822	0.2142	0.00297	0	0.10111
Healthy	33.03401	0.09307	0	0	0	0.0279	0	0	0	0	33.03401	0.6075	0	0	0	0.2877	0	0.0279	0	0
Healthy	10.05404	0	0	0.09454	0	0	0	0	0	0	10.05404	0.18776	2.43258	0	0	1.03394	0	0	0.00184	0
Healthy	0.03206	1.60547	0.12864	0	0.03581	0.0386	0.41633	0.00499	0.23297	0	0.03206	0.05651	0	0.11207	0.08277	0.25817	0.13173	0.0386	0	0
Healthy	0.23732	0	0	0	0	0	0	0	0	0	0.23732	2.35291	0	0.21442	0	0	0.60065	0	0	0
Healthy	0	0	0	0	0.52921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.09818	0.57656	0	0	0.14634	0	0	0.03309	0	0	0.00824	0	0	0	0.00443	0	0.14634	0	0
Healthy	0	0.03279	0	0	0	0	0	0	0	0	0	0.04681	0	0	0	0	0	0	0	0
Healthy	0.11106	0.72001	0	3.55343	0.07498	0.05072	0	0.01241	0.00143	0.00073	0.11106	1.74052	0	0.61021	0.64406	0.02623	0.00386	0.05072	0	0.17871
Healthy	0.11496	0.01743	0.01201	0.02207	0	0	0	0	0	0.00315	0.11496	0.03666	0	0.12272	0.01908	0.01886	0.01405	0	0	0
Healthy	0	0	0	0.04988	0.0314	0.01362	0	0	0	0	0	0.27482	0	0.35978	0.29812	0	0.59335	0.01362	0	0
Healthy	0	0	0	0.20831	0.3072	1.18589	0	0	0	0	0	0	0	0	2.94243	0.07559	0	1.18589	0	0
Healthy	0	13.1923	1.27415	0	0	0	0.01286	0	0.00875	0	0	0.26475	0	0	0.04549	0.19913	0	0	0.00605	0
Healthy	0.32345	2.01818	0.02827	0.03471	0	0	0	0.08069	0.26057	0	0.32345	0.49453	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.0334	0	0	0	0	0	0	0	0.03827	0	0.07711	0	0	0	0	0	0
Healthy	0	0.03315	0.00886	0.18472	0	0.07643	0	0	0	0	0	2.15543	0	0.35259	0.02898	0.01668	0.00398	0.07643	0	0
Healthy	0	0.16289	0	0	0	0.02878	0	0	0.00528	0	0	0.56226	0	0	0	0.0548	0	0.02878	0	0
Healthy	0	0.03111	0.01662	0	0	0.78648	0.01873	0.01078	0	0	0	0.77396	0	0.02904	0	0.07177	0.00278	0.78648	0.00187	0
Healthy	0	0	0	0.45064	0	0.04875	0	0	0	0	0	0	0	0	0	0.02105	0	0.04875	0	0
Healthy	0	0.14639	0.01789	0.1529	0	0	0	0	0	0	0	2.25697	1.67791	0	0	0	0.13799	0	0	0
Healthy	0	1.06555	0.00288	0	0	0.01398	0	0	0	0	0	0.28773	0	0	0	0.19114	0	0.01398	0	0.01951
Healthy	11.312	0.28402	0	0	0	0	0	0	0	0	11.312	0.12204	0	1.69792	0	0	0	0	0	0
Healthy	11.7915	0	0	0	0	0	0	0	0	0	11.7915	1.52891	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.01675	0	0	0	0.14951	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.03583	0	0	0.10203	0	0.08716	0	0.00757	0.03446	0	0	0
Healthy	0	0	0	0	0	0.08668	0	0.01084	0	0	0	0.19807	0	0	0	0.02935	0	0.08668	0	0
Healthy	0	20.6834	0	0	0	0	0	0	0	0	0	0.61621	1.48207	0	0	0	0	0	0	0
Healthy	0.64249	0	0.09986	4.93871	0.03457	0.01024	0	0	0.03083	0	0.64249	0.2015	0	0.31322	0	0.00453	0.22496	0.01024	0	0
Healthy	0	0	0.05644	0	0	0	0	0.02346	0	0	0	0.00775	0	0	0	0.0534	0	0	0	0
Healthy	0	0	0	0	0	0.39274	0	0	0	0	0	0	0	0	0	0.16747	0	0.39274	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.56861	0	0.17909	0	0.05698	0	0	0	0
Healthy	0.50481	0	0.00753	0.06142	0.00247	0	0	0	0	0	0.50481	0.43937	0.03572	0.23471	0.01432	0.00706	0	0	0	0
Healthy	40.8438	0.15504	0	0.03581	0.0372	0.00215	0	0.00055	0	0	40.8438	0.9022	0	0.07793	0.01219	0.00324	0.05677	0.00215	0	0.02237
Healthy	0	0.38987	0	0.07486	0	0.00697	0	0	0.04591	0	0	0.10955	0	0.00908	0	0.20912	0	0.00697	0.01813	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	1.00259	0.00161	0.00642	1.55929	0	0.86659	1.12207	0.00512	0.02738	0	2.97462	0	0.36336	0.09644	0.01476	0.16076	0	0	0.0099
Healthy	0	0	0	0.00464	0	0.01398	0	0	0	0	0	0.19589	0	0.13828	0	0	0	0.01398	0	0
Healthy	0	0.64108	0.0024	0.10861	0	0.00676	0	0	0	0	0	0.02424	0	0.01136	0	0.07871	0	0.00676	0	0
Healthy	0	1.3679	0.34307	0.25786	0	0	0	0	0	0	0	3.45432	0	0.35511	0	0	0.0211	0	0	0.03336
Healthy	0	0	0	0.01188	0	0.16304	0	0	0	0	0	0	0	0	0	0.1273	0	0.16304	0	0
Healthy	9.0963	0	0	0	0	0	0	0	0	0	9.0963	3.07134	7.31724	0	0	0	0	0	0	0
Healthy	0	0.08118	0	0.00705	0	0.02763	0	0	0	0	0	1.85715	0	0.0163	0.05196	0	0	0.02763	0	0
Healthy	0	28.7052	5.49413	0.02324	0.14194	0	0	0.10883	0.0162	0	0	0.51054	0	0	0	0	0	0	0	0
Healthy	0	0.06349	0.53324	0	0	0.1421	0	0	0.04636	0	0	0.01563	0	0	0	0.02791	0	0.1421	0	0
Healthy	0	0	0	0.03822	0.09113	0	0	0	0	0	0	0.58379	0	0.09047	0.03009	0.00341	0.13564	0	0.10582	0
Healthy	0	0	0	0	0	0.34289	0	0	0	0	0	0.05531	0	0	0	0	0	0.34289	0	0
Healthy	0	0.01798	0	0	0	0.0115	0	0	0	0	0	0	0	0	0	0	0	0.0115	0	0.03179
Healthy	0.01874	16.8964	1.13155	5.45463	0.21796	0	0	0	0	0.11364	0.01874	0.2822	0	0.44746	2.65489	0	0.04182	0	0	0
Healthy	0	0	0	0.05352	0.01172	0.02515	0	0.05337	0	0	0	0.13439	0	0	0.0414	0	0	0.02515	0	0
Healthy	0	0.068	0	0.00438	0	0	0	0	0	0	0	0.04607	0	0	0.00454	0	0	0	0	0
Healthy	0	0	0.02533	1.5188	0	0.00146	0	0	0.00588	0	0	0.72072	0	0.10453	0	0.0793	0	0.00146	0	0
Healthy	0	0.32147	0	0.01091	0	0.22596	0	0	0	0	0	0.03889	0	0	0	0.01499	0	0.22596	0	0
Healthy	0	7.12808	0.11086	3.59735	3.86181	0.06749	0.08893	0	0	0	0	0.18947	0	2.43452	1.23057	0	0	0.06749	0	0
D014376	0	0.26636	0.64725	0.11254	0.00597	0.00193	0.96692	0	0	0	0	0	0	0.10794	0	0.14497	0.01915	0.00193	0	0
Healthy	0	0.1197	0.0643	0.65103	0.05344	0	0.44688	0	0.02193	0	0	1.17335	0	0.06064	0	0.05457	0.2005	0	0	0.07901
Healthy	39.53481	3.34255	0	0.00938	0	0	0	0	0	0	39.53481	0.12421	7.08862	0.00762	0.05385	0.00551	0.05413	0	0	0
Healthy	0	0	0	0	0.42182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.14355	0.00605	0.04397	0.00317	0.03423	0	0	0	0	0	0.31616	0	0	0	0.12766	0	0.03423	0	0
Healthy	2.11984	0	0	0	0	0	0	0	0.62672	0	2.11984	0.16	4.61632	0.21649	0	0	1.77812	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	2.25199	1.29591	0	0	0	0	0	0	0.07123	0	0.03665	2.00589	0	0.01458	0	0	0
Healthy	0	0.26276	0	0.02754	0.15605	0.00596	0	0	0	0	0	0.01083	0	0	0.23714	0	0	0.00596	0	0
Healthy	0	0.08539	0	0	0	0.20211	0	0	0	0	0	0.02063	0	0	0	0.10024	0	0.20211	0	0
Healthy	0.00648	0.89547	2.91219	0.02264	0	0	0	0.12559	0.01769	0	0.00648	0.96385	0	0.3196	0	0.12098	0.09574	0	0.01235	0
Healthy	3.52148	0	0	0	0	0	0	0	0	0	3.52148	0.32727	8.10433	2.07876	0	0	0.32805	0	0	0
Healthy	0.89186	0	0	0	0	0	0	0	0	0	0.89186	1.14517	3.58224	0.38856	0	0	0	0	0	0
Healthy	0	0	0	0	0.0912	0	0	0	0	0	0	0	0	0	0.05039	0	0	0	0	0
Healthy	0	0	0.09202	0	0	0	0	0	0	0	0	0.00966	0	0	0	0.08153	0	0	0	0
Healthy	0.26595	0.05816	0	0.50576	0.79374	0.12305	0.00493	0	0.03563	0	0.26595	2.63867	0	0.6394	1.42766	0.00402	3.00563	0.12305	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.41051	0.5885	0.04739	0	0	0	0	0	0
Healthy	43.7728	0.18506	0.00834	0	0	0	0	0	0	0	43.7728	0.58359	0	0.05458	0	0.04539	0	0	0	0
Healthy	48.8652	0	0.64216	0.01962	0	0	0.31157	0.00081	0.04555	0	48.8652	0.87938	0	0.12078	0	0.05208	0.01374	0	0.00987	0
Healthy	0.24672	2.85515	0.09756	0.20013	0.11358	0.02403	0	0	0.01196	0	0.24672	0.15072	0	0.04198	0	0.02122	0.44235	0.02403	0	0
Healthy	0	1.65118	0.04137	0	0.06494	0.0748	0	0	0	0	0	0	0	0	0	0.21708	0	0.0748	0	0
Healthy	0	0	0.05284	0.0135	0.08465	0	0	0	0.00052	0.01145	0	0.0104	0	0	0.17285	0.00469	0	0	0	0
Healthy	0	0	0	0.57766	0	0.04503	0	0	0	0	0	0	0	0	0	0.03627	0	0.04503	0	0
Healthy	0	0.56952	0	0.06916	0.13559	0.00215	0	0	0	0	0	0.03834	0	0	0.08951	0.07248	0	0.00215	0	0
Healthy	0.01992	0.26265	0	5.65207	0	0.13331	0	0	0	0	0.01992	2.21584	0	1.12279	1.04259	0	0	0.13331	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.21697	0	0.24145	0.45025	0	0.15181	0	0	0
Healthy	0	0.68164	0	4.22231	0	0.04844	0	0.02454	0	0	0	0.23989	0	0.29547	0	0	0.05489	0.04844	0.33454	0.00428
D014376	0	4.12887	0.04631	0.35431	0.31084	0	0.00039	0.67126	1.19509	0	0	0.48338	0	0	0	0.00312	0	0	0	0
Healthy	0	0	0.00953	0.32549	0	0.01707	0	0	0	0	0	0.01695	3.68487	0.01929	0	0.048	0.05486	0.01707	0	0
Healthy	0.00809	0.13819	0.25699	0.42998	0	0	0.06245	0.11371	0.98681	0	0.00809	0.98955	0	0.69341	0	1.25346	0.03542	0	0.39879	0.00095
Healthy	0	0	0	0	0	0.08213	0	0	0	0	0	0.41284	0	0.5858	0.2193	0	0.05531	0.08213	0	0
Healthy	0	0	0	0.81377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.15248	2.27089	0.48056	0.05476	0	0	0.01438	0	0	0.70954	0	0.92365	0.03632	0.10424	0.69314	0.05476	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.04568	0	0.25966	0	0	0.02819	0	0	0
Healthy	0.01418	0.18599	0.00305	1.33874	0.03522	0.00555	0.00092	0.02962	0.00177	0	0.01418	1.38163	0	0.21139	0	0.41078	0	0.00555	0	0.09606
Healthy	0.33275	0.02468	0	0.16507	0	0.01495	0	0	0.04045	0	0.33275	0.45884	0	0.09582	0.14588	0.01683	0.09399	0.01495	0	0
Healthy	0	0.08293	2.71147	2.9345	0.03941	0	0	0	0.03437	0	0	2.38461	0	0.13781	0.00765	0.2531	0	0	0.00185	0
Healthy	0	0.2024	0	0.13567	0.03132	0.16598	0	0	0	0	0	0.71188	0	0	0	0.0704	0	0.16598	0	0
Healthy	10.08932	0.51966	0	0	0	0	0	0	0	0	10.08932	0	21.9733	0	0	0	0	0	0	0
Healthy	24.9152	0	0	0	0	0	0	0	0	0	24.9152	0.773	1.82274	0.4671	0	0	0	0	0	0
Healthy	19.5973	0.02214	0	0	0	0	0	0	0	0	19.5973	0.07912	0	0.54947	0	0	0.05282	0	0	0
Healthy	0	0.29681	0.12339	0	1.09699	0.03171	0	0	0	0	0	0.13972	0	0.05399	0	0.64559	0	0.03171	0.02248	0
Healthy	6.34823	0	0	0.28125	0	0	0	0	0	0	6.34823	1.54594	0	0	0	0	0	0	0	0
Healthy	0	0.11684	0	0.36739	0	0	0	0.02981	0.00579	0	0	0.00889	0	0.03493	0	0.19616	0	0	0.05353	0
Healthy	0	0.01657	0	0.00659	0.00086	0.00256	0	0.00053	0.00941	0	0	0.97167	0	0.04132	0	0.1028	0.03771	0.00256	0	0
Healthy	0	0.17989	0.03506	0.20558	0	0.10726	0	0	0.02597	0.00656	0	0.89783	0	0.01725	0	0.14087	0	0.10726	0	0.10765
Healthy	54.3964	0	0	0.22678	0	0.00299	0	0	2.2096	0	54.3964	0.7304	3.47911	0.01623	0.05402	0	0.02291	0.00299	0	0
Healthy	0.07067	0.01013	0.02965	0.90812	0.02779	0	0	0	0.00276	0	0.07067	0.51395	0	0.06939	0.18527	0.0138	0.38988	0	0	0
Healthy	0	0	0	0.08943	0.73136	0.06174	0	0	0	0	0	0.49201	0	0.84637	0.3364	0	1.1973	0.06174	0	0
Healthy	0.14091	0	0.00432	0	0	0.00135	0	0	0.01475	0	0.14091	1.57393	0	0.12963	0	0.03949	0	0.00135	0	0.00125
Healthy	2.41538	0.0405	0	0.14492	0.17956	0.03783	0.79569	0	0	0	2.41538	1.20279	0	0.15606	0.29165	0	0.44489	0.03783	0	0
Healthy	0	0.01778	0	0.64442	1.00162	0	0	0	0	0	0	0.05258	3.38076	0.12207	2.1511	0.01742	0	0	0	0
Healthy	0.02464	1.05669	12.8392	0.17283	0.18608	0	0	0.04117	0.00481	0.00501	0.02464	1.41606	0	0.78227	3.39642	0.14989	0.78828	0	0.05847	0
Healthy	0	0.08528	0	0	0	0	0	0	0	0	0	0.05519	0	0	0	0.09147	0	0	0	0
Healthy	1.05486	0	0	0	0	0	0	0	0	0	1.05486	1.73449	0	4.4014	0	0	0	0	0	0
Healthy	0	0.00095	0	1.75094	0.09928	0	0	0	0	0.04404	0	0	0	0	0.00044	0	2.32124	0	0	0
Healthy	56.9411	0	0	0	0	0	0	0	0	0	56.9411	0.1397	0.31573	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.0663	0	0	0	0	0	0	0	0.00081	0	0.04955	0	0.0663	0	0
Healthy	0	0	0	1.12902	0.11056	0.00395	0	0	0	0	0	0.18406	0	0.06568	0.4149	0.00501	0.05366	0.00395	0	0.00831
Healthy	31.66929	0.04719	0	0.11284	0	0	0	0	0	0	31.66929	0.47249	0	0	0	0.0821	0	0	0	0
Healthy	0	3.31039	0	0	0	0	0	0	0	0	0	1.47143	0	0	0	0	0	0	0	0
Healthy	0	13.2784	2.20216	0.22115	1.14281	0	0	0.13191	0.20958	0.01318	0	0.75496	0	0.07213	0	0.01138	0.00107	0	0	0
Healthy	0	0	0	0.06014	0	0.0696	0	0	0.01595	0	0	0.13203	0	0	0	0	0.0398	0.0696	0	0
Healthy	0	0	0	0	0	0.00248	0	0	0	0	0	1.8293	0	0	0	0	0	0.00248	0	0
Healthy	0	0	0.04352	0.00207	0	0.06265	0	0	0	0	0	0.04685	0	0.11687	0	0.02937	0	0.06265	0	0
Healthy	28.5028	0	0	0.28563	0	0	0	0.00053	0	0	28.5028	1.85952	0	0.13637	0	0.08197	0	0	0.00089	0
Healthy	4.60795	0.37948	0	0.09394	0	0	0	0	0	0	4.60795	0.11026	0	1.19716	0	0	0	0	0	0
D014376	87.46228	0.01082	0	0.47895	0.03286	0	0	0	0	0.00045	87.46228	0.10003	0	0.05537	0	0	0	0	0	0
Healthy	11.9298	0.47618	0.06189	0.36756	1.08428	0	0	0.01686	0	0	11.9298	0.27865	0	0.31444	0.00378	0.09813	0	0	0.17328	0
Healthy	0	0	0.0115	0.03604	0	0.00134	0	0	0.01268	0	0	0.06969	0	0.22139	0.00187	0.0798	0	0.00134	0	0
Healthy	0	0	1.91629	0.00981	0	0	0	0	0	0	0	1.28446	0	0	0	0	0	0	0	0
Healthy	32.71331	0	0	0.13445	0	0	0	0	0	0	32.71331	0.53366	0	0	0	0.07589	0	0	0	0
Healthy	0	0	0	0.14994	0.24791	1.2262	0	0	0	0	0	0	0	0	2.5774	0.07072	0	1.2262	0	0
Healthy	0.61172	0	0.65605	0	0	0.15351	0.09995	0	0	0	0.61172	0.74524	0	0	0	0	0	0.15351	0	0
Healthy	0	0.52319	0	0.06108	0.14577	0.01254	0	0	0	0	0	0.04824	0	0	0.13248	0.08318	0	0.01254	0	0
Healthy	0.13988	0.30311	0	0	0	0	0	0	0	0	0.13988	0.56863	0	0.54043	0	0	0	0	0	0
Healthy	1.52037	0	0	0	0	0	0	0	0	0	1.52037	3.03103	0	0.07896	0	0.00285	0.13814	0	0	0
Healthy	0.00979	7.77475	0	2.15626	0.74905	0	0	0	0	0.0768	0.00979	0	0	0	0	0	0	0	0	0
Healthy	0	0.13705	0.01773	0.06972	0	0.02559	0	0	0	0	0	0.38463	0	0	0	0.11766	0	0.02559	0	0
Healthy	8.38761	3.8309	0	17.23766	0	0	0	0	0	0	8.38761	0.16965	1.09525	0	0	0	0	0	0	0
Healthy	0	68.4318	0	0.21363	0.00317	0	0	0	0	0.01654	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.65649	0	0.06702	0	0.10956	0	0.1064	0	0	0	2.54655	0	0	0	0.6565	0	0.10956	0.1454	0
Healthy	18.3875	0	0	0	0.56034	0	0	0	0	0	18.3875	0.87295	0.8408	0.55005	1.01719	0.21853	0	0	0	0
Healthy	0	0	0	0.33714	0.02594	0.00482	0	0	0	0	0	0.78836	0	0.09023	0.16837	0.01087	0.08095	0.00482	0	0
Healthy	0	0.25496	0.0126	0.31109	0.00309	0.25885	0	0	0	0	0	0.08148	0	0	0.12269	0.04072	0	0.25885	0	0
Healthy	0.00976	0	0.00856	0.50434	0.24402	0	0.40355	0.01219	0.0031	0	0.00976	0.18811	0	0	0.48435	0.04539	0.06926	0	0.00265	0
Healthy	0	0.03274	0	0	0	0.21604	0	0	0	0	0	0.00142	0	0	0	0.13742	0	0.21604	0	0
Healthy	0	1.0772	0.00064	0.44281	0.02147	0.02009	0	0.0098	0.00733	0.00354	0	0.61374	2.90329	0.25586	0	0.03235	0.09393	0.02009	0.00165	0
Healthy	0	0	0.00193	3.52411	0.99936	0	0.00432	0	0	0.00805	0	0	0	0	0	0.00215	0.0046	0	0	0
Healthy	0	0.47533	0	0.06395	0	0.07533	0	0.10189	0	0	0	2.57069	0	0	0	0.67022	0	0.07533	0.14049	0
Healthy	0	1.05383	0.32926	0	0.81558	0	0	0	0	0	0	0.03943	0	0	0	0.00623	0	0	0	0
Healthy	0.61767	12.2714	0	2.09737	0	0	0	0	0	0	0.61767	3.83906	0	0.16463	0	0	0	0	0	0
Healthy	0	0.08725	0.00227	0.04253	1.99799	0	0	0	1.27752	0	0	3.64068	0	0	0	0	0.11519	0	0.12465	0
Healthy	66.2079	4.26379	0	0	0	0	0	0	0	0	66.2079	0.59565	0	0	0	0.05132	0	0	0.01915	0
Healthy	0	0.01829	0.19035	0	0	0	0	0.04028	0.00866	0	0	0.07349	0	0	0	0.05431	0	0	0.07319	0
Healthy	1.9219	0	0	0	0	0	0	0	0	0	1.9219	1.67406	0	0	0	0	0	0	0	0
