group	Bacteroidales	Enterobacterales	Lactobacillales	Pseudomonadales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales		Bacteroidales	Oscillospirales	Actinomycetales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	85.8034	0	0	0	0	0	0		85.8034	0	0	13.8698	0.32693	0	0	0	0	0
Healthy	28.22264	0	2.59765	0	0.68724	0	0.63379		28.22264	2.37697	0.1119	0	1.18777	0.24439	0	0.68724	0	0.63379
Healthy	0	5.37237	57.00659	0	0.10316	0	0		0	0.65981	0.07693	23.01613	0	0.38073	0	0.10316	0	0
Healthy	37.96806	0.09209	1.45959	0	0.02873	0.04552	0		37.96806	14.03441	1.10153	4.79202	0.41479	1.96708	0	0.02873	0.21324	0
D001943	75.82879	0.10739	0.43286	0.00345	0.25835	0.30334	0.02381		75.82879	3.88408	0	0.00328	0	2.09472	0	0.25835	0.04862	0.02381
Healthy	33.04527	0	0	0	0	0	0		33.04527	12.4159	0	0	0	0	0	0	0	0
Healthy	63.16223	30.11288	0.72043	0	0	0	0.02738		63.16223	0	4.86874	0.01695	0	0	0	0	0.17965	0.02738
Healthy	20.52479	2.4725	2.88445	0	0.04196	0.03909	0.10178		20.52479	8.77293	8.73784	2.54597	0	1.44924	0	0.04196	0.18068	0.10178
Healthy	11.03823	0	0	0	0	0	0		11.03823	1.52393	1.24353	80.9451	0	0.88147	0	0	0.09009	0
Healthy	9.45133	0	0	0	0	0	0		9.45133	0.73753	2.07903	0	0.14167	0.28988	0	0	0.63296	0
Healthy	67.3039	0.88721	0.04906	0	0.31659	0.40586	0		67.3039	2.64402	0.35016	0.06532	0	0.03388	0	0.31659	0.94328	0
Healthy	27.59638	10.8525	12.64625	0	0.16034	0	0		27.59638	0.18661	39.75935	0.20928	1.51175	0	0	0.16034	0.00834	0
Healthy	67.46187	0	0	0.27242	0	0	0		67.46187	2.39042	0.04286	0	0.11617	0	0.05074	0	0	0
Healthy	70.18881	0	0.09139	0	0.1631	1.34798	0		70.18881	4.48909	0.75723	0	0	3.13581	0.03181	0.1631	0.58374	0
Healthy	10.8547	0	0.01102	0	4.12992	0	0		10.8547	24.55786	0	0	0	0	11.47081	4.12992	0.52526	0
Healthy	31.57523	0.04635	0.12048	0	0.64171	0.02952	0.01353		31.57523	6.16431	0.80289	0.04341	0.56691	0.07898	0	0.64171	0.37853	0.01353
Healthy	19.94668	9.13135	1.09859	0	0	0	0		19.94668	8.27632	16.95968	1.43343	1.73118	0.06944	0	0	4.83101	0
D001943	56.73025	2.26352	0.46241	0	0.02735	0.07002	0.23443		56.73025	10.30844	0.65296	0.23258	0	0.03331	0	0.02735	0.02135	0.23443
Healthy	74.40626	0.46619	0.02338	0	0	0.05024	0		74.40626	6.21195	0.02025	2.66473	0	0.00302	0	0	0	0
Healthy	67.35244	0.93913	0	0	0	0	0		67.35244	0.0859	0.18095	11.20444	0	0	0	0	0	0
Healthy	32.89581	0.1783	0.36902	0	1.25465	0	0		32.89581	38.98422	1.17339	0	0	0	0	1.25465	0.90307	0
Healthy	66.35178	11.7181	0.12471	0	0	0.01453	0		66.35178	0	0.05557	9.01382	0	0.15466	0	0	0.23047	0
Healthy	26.78469	0.10058	0.03183	0	0.12179	0.01975	0.04348		26.78469	34.21852	1.0068	6.87772	0	2.71049	0	0.12179	1.26087	0.04348
Healthy	24.19592	2.54066	0.13908	0	0.39608	0	0.22817		24.19592	8.63123	48.16496	0.16245	0	0.0127	0	0.39608	0.18779	0.22817
D001943	76.08608	0.5503	0	0.04148	0.39008	0.01414	0.01537		76.08608	1.25588	0.07442	0.06985	0	0.5155	0	0.39008	0.00058	0.01537
Healthy	69.88776	0.06497	0	0	0.59152	1.40923	0		69.88776	5.03712	0.16752	0	0	0.05006	0.02964	0.59152	0.11564	0
Healthy	49.15706	0.12785	0.14879	0	1.47063	0.00973	0.00543		49.15706	9.46909	0.14878	0.19412	0.0389	1.06174	0.17209	1.47063	0.18059	0.00543
Healthy	70.09672	0.03781	0	0	0.01121	0	0		70.09672	1.74795	0.22416	5.73747	0	0.0969	0	0.01121	0	0
Healthy	76.06188	0.06464	0	0	0.06575	0.12243	0		76.06188	1.98042	0.49686	0	0	5.85273	0	0.06575	0.31588	0
Healthy	66.45973	0	0.05019	0	0.02037	0.30635	0		66.45973	4.48189	0.11531	0	9.99134	0.11982	0	0.02037	0.27714	0
Healthy	54.34093	1.08832	0	0	0.29601	0.21326	0		54.34093	5.63709	0.01618	9.20421	7.06851	0.25922	0	0.29601	0.74439	0
Healthy	8.30614	0	5.38965	0.08218	0	0	0.14655		8.30614	21.73034	2.69248	2.01543	0.13273	0.0269	0.04087	0	0.72053	0.14655
Healthy	3.74147	0.02963	21.57965	0.02323	13.11111	0.00694	0.04826		3.74147	0.31429	3.60724	0	0.08989	0.0003	0.07054	13.11111	3.08784	0.04826
Healthy	76.88963	0.10208	0	0	0.16522	0.07543	0		76.88963	3.81428	0.61349	6.38815	0	0.2951	0	0.16522	0.18597	0
Healthy	81.16349	0.47656	0.04729	0.47975	0.04885	0.022	0.64266		81.16349	6.40224	0.19969	0	0	0	0	0.04885	0.01038	0.64266
Healthy	41.25992	0.24157	0	0	1.8754	0.13858	0		41.25992	4.09632	0	0	0	0.06228	0	1.8754	0.03323	0
Healthy	10.62846	0	0	0	0	0	0		10.62846	1.1805	1.15502	81.6769	0	0.5874	0	0	0	0
Healthy	61.22877	0	0	0	0	0	0		61.22877	19.17298	2.07337	0	0	1.13979	0	0	0	0
Healthy	1.54544	13.3728	1.29801	0	0	0	0		1.54544	0	64.07851	0	0	0.00451	0	0	0.08065	0
Healthy	46.78532	1.14409	0	0	0.0705	0.15758	0		46.78532	5.76439	2.3571	0.09039	0	1.97889	0.0651	0.0705	0.47118	0
Healthy	2.80734	0	0.32315	0	5.01618	0	0.15088		2.80734	34.17078	0	0.03456	0	0	13.6877	5.01618	4.79853	0.15088
Healthy	55.67034	13.24328	0	0	0.07726	0.05799	0		55.67034	3.53291	0.44813	0.00446	0	2.28503	0	0.07726	0.06514	0
Healthy	76.47501	0	0	0	0	0	0		76.47501	8.85073	0	0.01906	0	5.48059	0	0	0.03934	0
Healthy	63.11576	0	0	0	0.12755	0.09292	0		63.11576	5.42133	0	0	0.22429	0	0	0.12755	0.35319	0
Healthy	67.80547	0.08553	0.06202	0	0.01001	0	0		67.80547	11.75034	0	0	0	5.96924	0	0.01001	0.6735	0
Healthy	61.80674	0	0	0	0.15693	0.12714	0		61.80674	19.53439	0.07066	0	1.69115	0.00451	0.12202	0.15693	0.1548	0
Healthy	25.05573	2.40029	6.39372	0	0	0	0		25.05573	27.53287	1.2768	0.12931	0	0.27022	0.39354	0	1.97075	0
Healthy	49.04198	0.02524	0	0	0.03153	0.18676	0		49.04198	11.7646	0	0	6.04875	0.14091	0	0.03153	0	0
Healthy	64.53437	0.25322	0	0.13588	0.12673	0	0.49098		64.53437	16.28164	0	0	0	0.01915	0	0.12673	0	0.49098
Healthy	65.88668	2.80085	0.24437	0	0	0	0		65.88668	3.85159	0.45712	4.93058	0	1.25218	0	0	0	0
Healthy	18.62868	0.78188	7.38506	0	0.02752	0.0464	0.11721		18.62868	6.13523	23.84259	1.78561	0.00105	0.56922	0	0.02752	4.69313	0.11721
Healthy	69.72652	0	0.54739	0	0	0	0		69.72652	5.01211	0.27021	4.48642	0	6.28482	0	0	0	0
Healthy	80.98771	0.01352	0	0	0	0.03834	0		80.98771	3.61215	1.0567	0	3.46253	0.71348	0	0	0.17187	0
Healthy	64.42562	0.06197	0	0	0.00655	0.16406	0		64.42562	7.1011	0.56315	0.33655	0	1.43913	0.17603	0.00655	0.21827	0
Healthy	54.22551	0.04244	0.32639	0	0.1595	0.09559	0.00671		54.22551	10.96785	0.57848	1.07687	0.42396	2.33347	0	0.1595	0.12046	0.00671
Healthy	57.4263	0.14069	0.25238	0	0	0.09323	0		57.4263	6.20882	12.63152	0	0	0.11675	0.22303	0	1.90688	0
Healthy	32.17248	0.04005	0.10377	0	0.10586	0.01688	0.01431		32.17248	12.55885	2.60605	4.20124	0.00066	0.00546	0	0.10586	0.7622	0.01431
Healthy	77.78573	0.13373	0.04505	0	0.0085	0	0		77.78573	8.14351	0.09737	0	0	0.07268	0	0.0085	0.03933	0
D001943	54.94393	0.83484	0.00922	0	0.13305	0	0		54.94393	3.50742	0.01474	0.00125	0	0	0	0.13305	0.06881	0
Healthy	36.76764	0.00677	0.03598	0	0	0.15033	0		36.76764	38.65053	2.20538	0.3073	0.03436	1.73585	0.04896	0	0.35206	0
Healthy	52.96187	0	0	0	0	0	0		52.96187	33.95752	0.4049	0	0	0	0	0	0	0
Healthy	0.81296	1.12951	5.2379	0.01209	0.09296	0.10248	0		0.81296	3.41417	5.58026	9.64947	0	0.05784	3.57408	0.09296	1.3874	0
Healthy	57.26383	0.1259	0.25867	0	0.0072	0.0912	0		57.26383	6.08326	12.38999	0	0	0.00192	0.22305	0.0072	1.81282	0
Healthy	38.17794	0.27895	0	0	0	0.10815	0		38.17794	17.31747	0	0	7.23853	7.66039	0.8228	0	0	0
Healthy	41.04758	0.27525	0.02708	0	0	0.18832	0		41.04758	6.91997	0.02785	0	0.02477	4.3845	0	0	1.66142	0
Healthy	83.8469	0.10043	0	0.24813	0.05688	0.07168	0		83.8469	3.05885	1.12172	0	0	0.31544	0	0.05688	0.43889	0
Healthy	88.77974	0.46436	0.20662	0	0.02872	0.00376	0		88.77974	1.39505	0	3.54355	0	0.09861	0	0.02872	0.15036	0
Healthy	17.49998	0.5095	0.10344	0.16343	0.00667	0.03321	0.02551		17.49998	8.30699	50.51928	0.00612	0.22025	0.01215	0	0.00667	1.13165	0.02551
D001943	79.32538	0.32323	0.03096	0.02034	0	0.07762	0.00291		79.32538	0.73473	0.13936	0.03628	0	0.0467	0	0	0.1476	0.00291
Healthy	59.12855	0	0	0	1.85807	0	0		59.12855	1.83411	0	8.84249	0	0	0	1.85807	0	0
Healthy	49.81315	1.01986	0	0	0	0	0		49.81315	18.6955	0.24061	0	0	3.22835	0.84585	0	0.13289	0
Healthy	67.3598	11.9185	0.1372	0	0	0.04214	0		67.3598	0.01321	0.05024	8.57877	0	0.15667	0	0	0.26375	0
Healthy	78.84059	0	0.13335	0	0	0	0		78.84059	2.23326	0	0	0.32651	0	0.00641	0	0	0
Healthy	26.86477	0.23195	0.32948	0	0.76365	0.68026	0		26.86477	11.05587	1.32013	0.57046	0.46736	0	0	0.76365	1.36305	0
Healthy	79.08388	0	0	0	0.0036	0	0		79.08388	1.59643	0.06782	2.93303	0	0.19925	0	0.0036	0	0
Healthy	30.926	0	0	0	0	0	0		30.926	19.46208	0.89351	0	17.6434	2.47967	0	0	0	0
D001943	69.27708	2.36676	0.03363	2.44831	0	0.0426	0.01223		69.27708	5.61978	0.03458	0.00449	0.08164	1.06444	0	0	0.0276	0.01223
Healthy	53.18139	0	0	0	0	0.00506	0		53.18139	20.55547	0.51722	18.1179	1.2884	0.01387	0	0	0.02613	0
Healthy	67.49294	0.05106	0.03531	0.01007	0	0.05552	0		67.49294	7.99771	0	0.44111	0.59026	0.01643	0	0	0.32709	0
Healthy	39.11667	5.1508	5.42478	0	0.05812	0.01159	0.04933		39.11667	8.77805	3.15475	1.46389	0	0.68711	0	0.05812	0.42019	0.04933
Healthy	60.68189	0	0.01289	0	0	0	0		60.68189	2.56611	0.0395	3.33441	0.0151	0.16241	0	0	0.00701	0
Healthy	71.29103	0.06271	0.02139	0	0.016	0	0		71.29103	9.28483	0	0	0	5.81367	0	0.016	0.52463	0
Healthy	32.95321	15.7736	0.09226	0	0.11869	0	0		32.95321	0	31.72116	0.01422	0	0	0	0.11869	0.44813	0
Healthy	64.65198	0.04604	0.02512	0	0	0.25658	0		64.65198	7.41439	0.56571	0.41789	0	1.40307	0.13943	0	0.24338	0
Healthy	54.12302	2.32458	0.35145	0	0.10034	0.01962	0.54573		54.12302	7.05802	0.21992	0.53552	0.00834	0.00093	0	0.10034	0.0755	0.54573
Healthy	21.47062	8.72317	1.78662	0	0	0	0		21.47062	24.15966	0.98161	0	0.99655	0	0	0	0.1652	0
Healthy	84.1615	0.03644	0	0	0	0.36294	0		84.1615	3.09597	3.53792	0	0.05668	0.06139	0.6442	0	0	0
Healthy	77.17331	0.04332	0	0	0.12342	0.0889	0		77.17331	3.77114	0.69914	6.40926	0	0.21907	0	0.12342	0.1867	0
Healthy	69.07351	0	0.59573	0	0	0	0		69.07351	4.93897	0.20325	4.63986	0	5.92498	0	0	0.05049	0
Healthy	42.70057	0.00706	0.15456	0	0.01949	0.00166	0		42.70057	6.56531	0.8075	11.89569	0.32103	0.53477	0	0.01949	0.12317	0
Healthy	92.47288	4.29812	0	0	0	0	0		92.47288	1.52126	0	0	0.68517	0	0	0	0	0
Healthy	93.15998	0.15006	0	0	0	0	0		93.15998	1.01188	0.11591	0	1.70794	0.49721	0	0	0	0
Healthy	33.53626	20.6263	0.00667	0	0.11094	0.01336	0.1098		33.53626	7.3865	0.17434	0.00303	0.12231	0.16631	0.07681	0.11094	0.05175	0.1098
Healthy	40.54183	0	0	0	0	0	0		40.54183	7.5238	0	0	0	0	0	0	0	0
Healthy	12.17237	36.56193	0.31985	0	5.25293	0.25764	0.02758		12.17237	10.96425	1.82202	0	0	0.66219	0.20334	5.25293	0.43287	0.02758
Healthy	0.04432	13.2577	0.73489	2.15481	0.01069	0	0.05599		0.04432	0.00169	34.17077	1.09726	0	0	0	0.01069	0.0049	0.05599
Healthy	13.25625	10.1604	0	0	0.15253	0.73479	0		13.25625	6.08173	0.02261	2.69365	45.199	0.24671	0	0.15253	1.38848	0
Healthy	67.05178	0.11372	0	0	0	0.06235	0		67.05178	6.37702	1.60596	0	0.59489	0.03476	0.00982	0	0.41202	0
Healthy	53.96092	0	0	0	0	0	0		53.96092	15.54838	0.54728	0	0	0	0	0	0.94186	0
Healthy	60.9472	0	0	0	0	0	0		60.9472	0	0	11.9045	0	0	0	0	0	0
Healthy	48.30977	0.06304	0	0	0.03752	0.17114	0		48.30977	10.60886	0	0	6.08148	0.12691	0	0.03752	0	0
Healthy	25.65134	4.9631	1.01714	0.58275	1.45072	0	0		25.65134	0.08323	0.0245	3.77146	0	1.00962	0	1.45072	0.07489	0
Healthy	48.55306	0.013	0	0	0.02019	0.19334	0		48.55306	11.40829	0	0	5.92109	0.12129	0	0.02019	0	0
Healthy	20.90297	0.03308	0.15223	0	0.01013	0.03111	0.03473		20.90297	8.35703	14.72483	0.09619	2.88807	0.56041	6.63006	0.01013	0.74127	0.03473
Healthy	40.12219	24.25486	0.03515	3.66376	0.0825	0	0		40.12219	0.07637	14.96949	1.2527	0	0.06597	0	0.0825	0.01149	0
Healthy	17.71861	19.26555	0.64751	0.08213	0.07222	0.42787	0.0633		17.71861	11.72589	1.40827	4.37125	0.68447	0.16273	0	0.07222	2.39217	0.0633
Healthy	19.80219	0.39927	0	0.13015	2.64804	0	0.06948		19.80219	26.69045	0	0	0	0	2.12866	2.64804	0.1127	0.06948
Healthy	68.39522	0.11607	0.04078	0	0.01586	0	0		68.39522	8.94044	0	0	0	6.07816	0	0.01586	0.63244	0
Healthy	66.17382	2.86011	0.18376	0	0	0.01172	0		66.17382	3.65651	0.43899	4.88697	0	1.29227	0	0	0	0
Healthy	52.52567	0.36746	6.76329	2.20825	0.08134	0.04669	0		52.52567	11.79402	0.12893	0.39004	0	0.98753	0	0.08134	0.08686	0
Healthy	52.87629	0.01828	0	0	0	0.30585	0		52.87629	8.58425	0.17807	0	5.47757	0.61092	0	0	0.16357	0
Healthy	10.64488	33.66589	0.14359	0.00121	0.08937	0	0		10.64488	0.0217	30.77275	0.00776	0	0	0	0.08937	0	0
Healthy	21.22312	7.17033	4.0468	0	0.20771	0.12949	0.24902		21.22312	23.36167	0.81126	0	0.63223	0.11503	0	0.20771	0.12077	0.24902
Healthy	41.26513	0.33736	0	0	0	1.54986	0		41.26513	10.04396	2.05995	0	17.2481	0.18712	0	0	0.1724	0
Healthy	36.97388	0.24011	0.03958	0	1.19292	0.02384	0.3102		36.97388	16.65829	4.02128	0	3.41811	0.19221	16.5498	1.19292	0.73453	0.3102
Healthy	65.57103	0	0.07353	0	0.04876	0.30595	0		65.57103	4.63763	0.14205	0	10.3394	0.09805	0	0.04876	0.27018	0
Healthy	32.3751	0.59056	0.07326	0	1.38269	0.07694	0.55552		32.3751	18.49895	8.90657	0	5.98758	0.05562	12.913	1.38269	1.9337	0.55552
Healthy	76.4325	0.19561	0.00989	0	0.09266	0.01257	0		76.4325	5.08472	0.35222	9.31743	0	0.03336	0	0.09266	0.22329	0
Healthy	30.62261	0	0.2775	0	0	0	0.53728		30.62261	6.97605	3.82903	0	1.85405	0.33708	2.93408	0	0.54217	0.53728
Healthy	57.58908	0.01955	0.02692	0	0.0074	0.08554	0		57.58908	8.91543	5.56612	0	0	0.00977	0.06662	0.0074	0.79832	0
Healthy	5.29566	0	0.05338	0	0.41963	0	0		5.29566	9.65298	2.64798	10.8018	54.5298	0	0	0.41963	0.02502	0
Healthy	84.66831	0	0	0	0	0.34413	0		84.66831	3.10407	3.65534	0	0.08875	0.078	0.67741	0	0	0
Healthy	1.72051	1.48965	0.8352	0	1.07446	0.0191	0.11413		1.72051	18.11896	3.9813	0	0	0	6.56249	1.07446	1.70547	0.11413
Healthy	67.35559	0.10214	0	0	0	0	0		67.35559	4.72954	3.44091	7.30566	0.70866	0.67253	0.70794	0	0	0
Healthy	47.24126	2.01685	0.69361	0	0.03957	0	0		47.24126	5.98469	1.01309	1.04035	0.01838	6.01891	0	0.03957	0	0
Healthy	21.83033	0	0.43816	0.8269	1.69054	0	0		21.83033	17.16927	1.96222	0	0	0	0.46264	1.69054	0	0
Healthy	59.55566	0	0	0	0	0	0		59.55566	0	0	8.53501	0	0	0	0	0	0
Healthy	53.60576	0	0.22885	0.04458	0	0.02725	0		53.60576	1.19888	0.49837	15.8118	0	0.23883	0	0	0.82159	0
Healthy	70.29626	0	0	0	0.21292	0.05834	0		70.29626	13.57802	0	0	0	0.67526	0	0.21292	0	0
Healthy	54.61497	0.0795	0	0	0	0	0		54.61497	15.54199	0.02374	0.29612	0.10487	0.04081	0	0	0	0
Healthy	68.18144	0.77207	0.03602	0	0.38385	0.45465	0		68.18144	2.79763	0.35232	0.0543	0.00435	0.00276	0	0.38385	0.93684	0
Healthy	35.71886	1.22018	6.37071	0	0	0	0		35.71886	2.50903	0	11.5065	0	0	0	0	0	0
Healthy	25.32198	0.08834	0.0077	0	0.12	0	0		25.32198	10.37093	0.18955	0	0	0.05082	0.51835	0.12	0.1013	0
Healthy	0.91511	0.31482	23.87496	0.2754	15.00295	0	0		0.91511	23.92341	0.0954	0	0	0	0.30805	15.00295	10.1857	0
Healthy	56.56314	0	0	0	0.56249	0	0.01498		56.56314	5.23846	0	11.1781	0.00744	0.39442	0	0.56249	0.0162	0.01498
Healthy	0.53213	0.932	0.16767	0.23365	0.0033	0.00802	0.0757		0.53213	0.00096	87.80978	0.21679	0	0	0	0.0033	3.06309	0.0757
Healthy	15.69624	0.92222	0.00942	0	0	0	0.07605		15.69624	9.25816	1.36995	0	9.86684	2.87999	0.12615	0	0.11757	0.07605
Healthy	23.79196	0.2134	0	0	0.36968	0	0.27073		23.79196	4.83104	48.15463	0.84584	0.10415	0.02229	0	0.36968	0.05506	0.27073
D001943	45.6556	0.52494	0.01987	0.00272	0.00428	0.023	0.15791		45.6556	17.82676	0.0625	0.2353	0	0	0	0.00428	0.00322	0.15791
Healthy	25.40505	0	0	0	0	0	0		25.40505	19.00397	22.85291	2.77094	0	1.70875	0	0	1.6855	0
Healthy	15.55885	0	0	0	0	0	0		15.55885	1.08551	0	0	29.9237	0	0	0	0	0
Healthy	73.88425	0.05771	0.57692	0	0.51306	0	0.00309		73.88425	4.04157	0.93521	7.50867	0	0.00183	0.02974	0.51306	0.18736	0.00309
Healthy	41.91173	1.54375	0.15746	0	0.30649	0	0.17981		41.91173	8.9521	11.38012	1.35799	0	0.01583	0	0.30649	0.03842	0.17981
Healthy	60.06123	0.41186	0	0	0.76067	0	0.47871		60.06123	4.22183	0.54253	0	1.69419	0.20391	1.57007	0.76067	0.7365	0.47871
Healthy	57.18005	0.13571	0.23457	0	0	0.1047	0		57.18005	5.74318	12.22365	0	0	0.11068	0.21171	0	1.70342	0
Healthy	9.61416	1.85223	19.11377	0.02835	4.0186	0	0		9.61416	8.48188	11.68693	1.90226	0	0.07881	1.50083	4.0186	1.41144	0
Healthy	85.85177	0.01353	0	0	0	0.00261	0		85.85177	4.06362	0	0	2.07107	0.64158	0	0	0	0
Healthy	13.48385	10.3308	0.00366	0	0.16201	0.71637	0		13.48385	6.01368	0.03206	2.73914	43.6221	0.25675	0	0.16201	1.50238	0
Healthy	46.3199	1.19728	0	0	0.09488	0.20793	0		46.3199	5.16947	2.37977	0.08763	0	1.91037	0.07764	0.09488	0.50446	0
Healthy	54.96691	0.44761	0.11805	0	0.00695	0.00132	0.02115		54.96691	8.75464	0.41184	0.05408	0.04016	0.29779	0.43319	0.00695	1.54261	0.02115
Healthy	63.70084	0.52522	0.00871	0	0.08086	0.12683	0.00828		63.70084	9.43153	0.00671	0	0	0.90934	0	0.08086	0	0.00828
Healthy	41.54925	0.51218	0	0	0.05933	0.00175	0.03708		41.54925	2.43016	8.72592	0	0	0.04696	0	0.05933	0.94507	0.03708
Healthy	1.65442	4.29358	0.06967	0.01253	0	0	0		1.65442	0	44.39678	0.85653	0	0	0	0	0	0
Healthy	86.72596	1.53009	0.04895	0	0.04082	0.08128	0		86.72596	3.75142	0.1998	0	0	0.09116	0	0.04082	0	0
Healthy	3.59642	0	0	0.97942	0.77183	0.00163	0		3.59642	17.01912	0	0	2.20706	0.17545	0	0.77183	1.09136	0
Healthy	21.86749	0.32244	0.04011	0.01995	0.19195	0.04869	0		21.86749	38.8161	0.22869	0.04924	3.46993	0.00366	0	0.19195	0.29021	0
Healthy	60.70985	0.09923	0.03064	0	0.01972	0	0		60.70985	11.40481	0	0	0	7.36099	0	0.01972	0.61933	0
Healthy	53.53065	1.38437	0.1757	0.00324	0.02034	0	0.10644		53.53065	15.0287	3.93534	4.6304	0	0.0057	0	0.02034	0.35361	0.10644
Healthy	62.30795	0	0	0	0.04754	0.07298	0		62.30795	4.45657	0.99718	0.01798	0	0.19026	0	0.04754	0.2591	0
Healthy	70.04185	0.01989	0	0	0.00652	0	0		70.04185	1.9796	0.28501	6.16866	0	0.15182	0	0.00652	0	0
Healthy	32.21043	2.33741	0.42056	0	0.13944	0	0.91404		32.21043	13.8516	4.94532	4.31214	0	0.0698	0	0.13944	0.01273	0.91404
Healthy	0.01601	49.26578	0.42788	31.5574	0.00025	0	0		0.01601	0.0022	0.01851	1.61191	0	0	0	0.00025	0	0
Healthy	36.11929	0	0.6557	0	0	0	0		36.11929	21.03805	1.10682	0	1.73206	0	0	0	1.60826	0
Healthy	45.20369	2.27438	0.62887	0	0.01561	0	0		45.20369	6.0916	0.8236	1.03204	0.01671	5.92908	0	0.01561	0	0
D001943	84.48759	0.34531	0.14409	0.03973	0.3436	0	0.08856		84.48759	1.59672	0.23868	0.04249	0	0.34473	0	0.3436	0	0.08856
Healthy	64.05447	4.34299	0.00854	0	0.38356	0.00063	0.03076		64.05447	0.09541	0.83193	0.0139	0	0.21131	0	0.38356	0	0.03076
Healthy	40.92427	2.21617	0.3738	0	0.03571	0	0		40.92427	9.09274	0.29408	0.03606	0.73463	5.85099	0	0.03571	0.01747	0
Healthy	57.19294	0.00466	0.03497	0	0.00141	0.00652	0		57.19294	6.51636	0.21872	0	0	1.59345	0	0.00141	0.34472	0
Healthy	57.76125	0.09241	0.62619	0	0.05976	0	0		57.76125	4.58471	3.43227	0.32598	0.02391	2.32149	0	0.05976	0.15854	0
Healthy	21.29602	0.04118	1.18634	0	0.06097	0.00387	0.05597		21.29602	19.45514	0.00793	0.81546	0	0.04896	0	0.06097	0.05788	0.05597
Healthy	9.54376	0	0.1868	2.30781	0.82461	0	0		9.54376	24.30009	29.20783	4.92745	1.55741	0	1.15334	0.82461	1.02178	0
Healthy	11.81599	2.24059	0.23091	0	1.09513	0.00145	0.04807		11.81599	15.68411	2.36875	0	1.14955	0.02343	1.8625	1.09513	0.29489	0.04807
Healthy	69.55487	0.02163	0	0	0.05474	0	0		69.55487	1.74658	0.24501	6.06636	0	0.11865	0	0.05474	0	0
Healthy	3.98672	5.58661	0.00131	0	0.00618	0.05548	0		3.98672	20.83299	1.06953	6.95157	2.16678	0.00495	0.25813	0.00618	0.83463	0
Healthy	85.00355	1.16571	0	0.10316	0	0	0		85.00355	0.37887	0	0	0	0	0	0	0	0
Healthy	76.86679	0	1.75296	0	0.0925	0.00376	0		76.86679	2.12451	0.19523	0	0	0.05153	0	0.0925	1.54072	0
Healthy	31.29448	0.0696	0.26431	0	0.34056	0.0071	0		31.29448	1.38302	0.96505	0	2.27514	0.61266	0	0.34056	0.16212	0
Healthy	30.44634	0	0.05049	0	0.27894	0.65273	0		30.44634	10.38034	0.10555	0	22.9928	0	2.28766	0.27894	0.37834	0
Healthy	28.63484	5.8991	0.17403	0	0.07095	0.6319	0		28.63484	5.06477	0	0	19.9056	0.00225	0.5413	0.07095	0	0
Healthy	48.76142	0.20198	0.60126	0	0.01864	0.00483	0		48.76142	15.23928	1.55124	0.02314	0.02291	0.36846	0.40327	0.01864	0.76444	0
Healthy	31.46849	0.16977	0	0	0.03043	0.00509	0		31.46849	5.98114	37.08865	12.6715	0.02699	0.01512	0	0.03043	1.08593	0
Healthy	25.09357	0.62193	0.0536	0	0.03064	0.09786	0		25.09357	18.14442	1.00859	0	0.74961	2.6331	0.54533	0.03064	0.37409	0
Healthy	11.42124	4.15535	0	0	0.08913	0.14406	0		11.42124	25.13287	0	0	0	0	0	0.08913	0.78563	0
Healthy	47.0306	0.0622	0	0	0	0.1131	0		47.0306	3.81468	0.10007	0	0.0255	5.70747	0	0	1.23676	0
Healthy	76.7839	0.55624	0	0	0	0	0.17449		76.7839	0	0	4.44452	0	0	0	0	0	0.17449
Healthy	33.32466	0.00652	0.37811	0	0.02433	0.01359	0.44264		33.32466	7.62031	2.23103	0.03309	0.3222	0.6827	0.22578	0.02433	0.10077	0.44264
Healthy	36.22937	0.16405	0.0414	0	0.14891	0.02896	0		36.22937	21.85873	4.49403	0	0	0.63784	0	0.14891	4.50102	0
Healthy	14.32804	0	0.88146	0.00921	2.09459	0	0		14.32804	5.2037	12.78611	3.45893	0.99688	0	0	2.09459	0.91761	0
Healthy	29.49403	0.06369	0	0	0	0.19971	0		29.49403	22.11307	0	0	13.8291	6.72042	1.16719	0	0	0
Healthy	89.04381	0.39666	0.22329	0	0.02959	0.00261	0		89.04381	1.44165	0	3.47952	0	0.11553	0	0.02959	0.1432	0
Healthy	24.9085	0.41039	0.27642	0	0.01847	0.14347	0		24.9085	19.43719	4.10718	3.57643	0.16411	0.00158	0	0.01847	1.02618	0
D001943	87.21513	0.03084	0.15952	0.00655	0.00148	0.03348	0.00058		87.21513	1.19085	0.40586	0.03304	0.00846	3.8509	0	0.00148	0.04038	0.00058
Healthy	25.65549	4.98981	0.049	0	0.88529	0	1.10438		25.65549	10.2575	14.0219	1.16616	0	0.0211	0	0.88529	0.26061	1.10438
Healthy	43.37246	0	0	0	0	0	0		43.37246	6.05397	0	0.46914	0	0	0	0	0	0
Healthy	53.66858	0.8993	0.2824	0	0.00651	0	0.41818		53.66858	8.79051	8.72786	4.27952	0	0.02833	0	0.00651	1.76731	0.41818
D001943	76.46013	0.04219	0	0	0.07229	0.12421	0.04833		76.46013	3.00638	0.07948	0	0	0.09986	0	0.07229	0.07295	0.04833
