group	Enterocloster	Collinsella	Clostridium_A	Clostridium_Q	Faecalimonas	Ruminococcus_B	Longicatena	Muricomes	Anaerotruncus	Lactococcus	Ruminococcus_H	Roseburia	Coprococcus	Ruminiclostridium_E	Mediterraneibacter	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0.31098	0	0	0.0111	0	0.05136	0	0.02227	0.0031	0	0.98273	6.50388	0	0	0.28145	0	0.00121	0.02757	0.03021	0.06715
Healthy	0.24753	0.04008	0	0	0	0.06721	0	0.0115	0	0	0	3.60508	0	0	0.10165	0	0.01017	0	0.02343	0
Healthy	0	0.11124	0	0	0	0	0.13068	0	0	0	0	1.05209	0	0	0.26585	0	0	0	0.1217	0
Healthy	1.03573	0.13174	0.01005	0	0	0.05476	0.0092	0.00301	0	0.00706	2.24783	0.20404	0.0004	0.38315	0.03352	0	0.13502	0.17073	0.02002	0.05886
Healthy	1.1824	1.97135	0	0	0	0.11092	0	0	0	0	9.60666	5.99613	0	2.82105	0.3799	0.46484	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0.12628	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.0158	0.31079	0	0	0	0.00921	0	0	0	0	0.8393	2.4188	0	0	0.01592	0	0.01617	0.04947	0.02168	0.04786
Healthy	2.53307	0	0	0	0	0	0	0	0	0	0	6.97815	0	0	1.14015	0	0	0	0	0
Healthy	0.16812	0.04012	0	0	0	0	0	0	0	0	2.38069	5.22452	0	0	0.39661	0.37332	0.02563	0	0.16408	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.48304	0.12651	0	0	0.06922	0	0.00048	0.04932	0	0	5.78053	0.63345	5.50196	1.01918	0.46834	4.42676	0.01126	0.06388	0.07033	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.33833	0.33167	0.04089	0.07787	0.12949	0.10392	0	0.03075	0	0.7781	0	1.36358	6.53636	0.17257	0.06742	0.80582	0	0.02139	0.40635	0
Healthy	0.0835	0.08819	0	0	0	0	0	0.04195	0	0	0.35632	0.63253	0.58074	0	0.10238	0	0.00193	0.03901	0	0.2305
Healthy	0.03423	0.84446	0	0	0	0	0	0	0	0	0	1.92313	0	4.14075	0.46977	0	0	0	0.09848	0
Healthy	0.10913	1.09278	0	0	0	0	2.78638	0	0	0	0	1.47924	0	6.91504	0.69384	11.5788	0	0	2.323	0
Healthy	0	0.22724	0	0	0	0.05403	0	0.01483	0	0	0	8.0549	0	0	1.29326	0	0.04398	0	0	0.0225
Healthy	1.45701	0.21213	0.00991	0	0	0.00023	0.00295	0	0.00373	0	0.00164	3.09009	0.4937	0.04529	2.24863	12.9929	0.12479	0.62655	0.17557	0.00775
Healthy	6.90809	0.03156	3.11807	1.87203	0	0	0	0.14332	0	0	0	0	0	0	3.56064	0	1.23637	0.17595	0	0
Healthy	0.5623	0.66573	0	0	0	0	0	0	0	0	1.64681	0.39424	0	1.29012	0.4213	0.0457	0.07123	1.90315	0	0
Healthy	0.10374	0	0	0	0	0	0	0	0	0	6.88277	0.18171	0	0	1.11704	0	0	0	0	0
Healthy	0.57496	0.35906	0.05532	0	0	0.01962	0	0	0.019	0	0	4.56855	0	0.27708	0.02892	0	0.0506	0.04988	0.05771	0.02167
Healthy	0.56744	0	0.05124	0.14479	0.05175	0.00727	0	2.9468	0	0	1.29409	0.04883	0	2.68053	0.13539	0	0.01532	0	0.09657	0
Healthy	0.0369	0.88305	0	0.01623	0	0	0	0.02762	0.01099	0	0.71916	0.03584	0	0	0.0818	0	0.14973	0.27402	0	0
Healthy	1.93936	0.49996	0.09449	0.00399	0	0	0	0	0	0	0	1.00468	4.94625	2.57773	0.13623	0	0.04638	0.19547	0.07562	0.0131
Healthy	0.21724	0.14939	0.0137	0	0	0	0	0	0	0	2.26922	2.12582	0.80412	0	0.16195	5.49142	0.25015	0	0.01341	0
Healthy	0.45308	0.57822	0.06197	0.23468	0	0.05922	0.00322	0.03436	0.02374	0.00429	0.00276	4.08038	0	1.97538	4.10375	0	0.03909	0	0.10583	0.36189
Healthy	0	0	0	0	0	0	0	0	0	0	0.96731	8.17699	0	0	4.46274	17.6933	0	0	0	0
Healthy	1.15878	0.06912	0	0	0	0	0	0	0	0	0.54766	2.82885	0	0.01906	0.87445	0	0	0	0.06446	0
Healthy	0.27811	0.66032	0.05108	0	0	0.00424	0	0	0.09052	0	0.52013	0	0	2.57529	0.00744	0	0.19023	0	0.0092	0
Healthy	0.44956	0.0421	0.12642	0.03027	0	0.09079	0	0	0	0	0	0	0	0	0.35645	0	0.1279	0	0	0
Healthy	0.37798	0	0	0	0	0	0	0	0	0	5.93404	13.51703	0	0	0.71208	0	0	0	0.13744	0
Healthy	0.05114	0.57344	0.01774	0.01017	0	0.01833	0.01037	0.01375	0.10139	0.01729	0.0132	0.02823	0	0.54827	1.70543	0	0.19124	0.20297	0	0.28236
Healthy	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599	0	0.00542	0	0	0
Healthy	0	0.06438	0	0	0	0	0	0	0	0	0	3.08715	0	0.11038	0.69406	0	0.0183	0.04134	0	0
Healthy	2.5807	2.19439	0.02469	0	0	0.03682	0	0	0	0	6.1614	1.14215	0.42314	0.16816	0.08788	0	0.05054	0.0062	0.46982	0.04494
Healthy	0	0	0	0	0	0	0	0	0	0	10.2421	0.73554	12.5465	0	0.80214	0	0	0	0.04049	0.11632
Healthy	0	0.03471	0.00066	0	0	0	0.00044	0.00611	0	0	0.23193	0.15399	0	0	0.07541	0	0.02678	0.29185	0.02562	0.00385
Healthy	8.30755	0	0.05386	1.43774	0.05814	0.03025	0	0	0	0	0	0	0	0	1.80805	0	0.39162	0	0	0
Healthy	0.04054	0.23655	0	0	0	0.66941	0	0	0	0	0	0	0	0	0.08671	0	0	0	0	0
Healthy	0.01408	0.49135	0	0	0	0.04723	0	0.00576	0	0	0.70141	1.66823	0	0.34182	0.14802	0.04177	0.22443	0.00615	0.00732	0.04209
Healthy	0.2848	0	0	0	0.24071	0.0966	0.00256	0.00388	0.0023	0	0	4.34474	0	0	0.008	0	0.01173	0	0	0
Healthy	0.93808	1.31661	0.0191	0	0.00716	0	0.00595	0	0	0.14182	1.58675	1.21255	0	0.40926	1.98861	2.36552	0.03199	0.01927	0.5914	0.12112
Healthy	7.25176	0.01594	3.22159	1.96452	0	0	0	0.10921	0	0	0	0	0	0	3.61301	0	1.33813	0.19521	0	0
Healthy	0.14803	0	0.15521	0.00027	0	0.83297	0.01148	0.00607	0.00522	0	22.2761	0.00289	0	1.56252	0.07279	0	0.04689	0	0	0.10755
Healthy	0	0.01238	0	0	0	0	0	0	0	0	0.69795	0.3117	0	0	1.97932	0	0.01885	0.29894	0	0
Healthy	0	0.13632	0	0	0	0.55231	0	0	0	0	0	4.056	0	0	1.4959	0	0	0	0	0
Healthy	0.02995	0	0	0	0	0	0	0	0	0	1.89533	0.28434	0.07049	0	0.1972	0	0	0.25192	0	0
Healthy	2.98658	4.21812	0	0	0	0	0	0	0.03004	0.01474	0.00105	3.844	0	0	0.58194	0	0	0.169	0.07065	0
Healthy	1.35563	1.27449	0.84083	0	0	0	0	0	0	0	0	0.57619	0	0	0.1967	0	0.00805	0	0	0
Healthy	0.66317	0.41828	0.0304	0.39146	0.19834	0.02166	0	0.19334	0.31566	0	0	0.9492	0	0	0.10655	0	0.10806	0	0	0
Healthy	0.84836	0.16236	0.05241	0	0	0	0	0	0	0	0.03703	6.42087	0.00549	3.82445	0.10933	0	0.0828	0.06451	0.29422	0.0039
Healthy	0.08596	0	0.00755	0	0	0	0	0	0	0	0.65889	2.78641	6.9773	0	0.23218	0	0.02601	0	0.00195	0
Healthy	0.31082	0	0	0	0	0	0	0	0	0	0.18904	0	0	0	0	0	0.14638	0.10961	0	0
Healthy	0.54812	0.27455	0.03432	0.02086	0	0	0	0	0.01253	0	0.09485	1.20885	0	0.00919	1.85877	0	0.11547	0.05289	0	0.02211
Healthy	0.14588	0.18821	0	0	0.1148	0.00545	0	0	0	0	0.01571	2.07105	0	0	0.52887	0	0.01553	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.37853	0	0	0	0	0	0	0	0
Healthy	3.05692	2.36626	0	0	0	0.21826	0	0	0	0	0	1.53251	0	0.10858	0.33659	0	0	0.79378	0.0741	0
Healthy	0.36367	0.10878	0.03857	0.03153	0	0.00584	0.00415	0.01363	0.01734	0.00472	0	1.0004	1.6692	0.03222	1.08396	0	0.06609	0.16045	0.05649	0.00447
Healthy	0.05823	0.21004	0	0	0	0.62104	0	0	0	0	0	0	0	0	0.05519	0	0	0	0	0
Healthy	1.64273	1.49455	0.36082	0	0	0.08494	0.01049	0	0	0.00255	10.4931	0.23938	0.01251	4.99955	1.58999	6.63654	0.01068	0.00207	0.17474	0.07829
Healthy	0.11934	0.03848	2.61938	0.00496	0	0.03095	0	0.01354	0	0	0	0	0	0.01208	0.00693	0	0.02299	0	0	0
Healthy	2.50022	1.57654	0.08101	0	1.26067	0.01073	0.02718	0.0285	0.00931	0	6.64593	1.02622	2.86705	0	0.02758	1.63292	0.00678	0.07919	0.41097	0
Healthy	0.05351	4.57511	0	0	0	0.19827	0	0	0	0.5577	4.84148	0.25862	0	0	0.44901	0	0.02296	0.26137	0	0
Healthy	0.04034	0	0	0	0	0	0	0	0	0	2.47337	1.94312	7.03339	0	0.22368	0	0.05187	0	0	0.00387
Healthy	0.30471	0.98172	0	0	0	0	0	0	0	0	0	9.30032	0	0	0.31386	0	0.04338	0	0.23148	0.13326
Healthy	0.06157	0	0	0	0	0	0	0	0	0	0.97302	1.03211	0.57126	1.18936	0	0.0527	0.02368	0.02891	0	0
Healthy	1.37652	1.36756	0.11131	0.08479	0	0.09088	0.04838	0.02671	0.00795	0.02653	3.51069	2.88513	0	1.62156	0.25909	0.26311	0.10273	0.15184	0.16926	0.25069
Healthy	0.02411	0	0	0	0	0	0	0	0	0	0.05279	5.84597	0	0	0.12363	0	0.14672	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.1993	0.68974	0	0	0	0	0	0	0	0
Healthy	0	0.05665	0	0	0	0	0	0	0	0	0	3.00824	0	0.12575	0.357	0	0.0334	0	0	0
Healthy	0.00338	0.0476	0	0	0	0	0	0	0	0	0.16947	6.08185	0.24223	0	0.21507	0	0.21404	0.09225	0	0
Healthy	0.05441	0	0	0	0	0	0	0	0	0	7.43489	0.68794	0	1.20297	2.59632	0.39262	0	0	0	0
Healthy	0.6574	1.86686	0	0	0	0	0	0	0	0	0	5.25696	0	0	1.95931	0	0	0	0.1525	0.69813
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	11.885	0	0	0	0	0	0
Healthy	0.20685	0.18821	0	0	0	0	0	0	0	0	2.68433	2.44882	4.7091	1.84793	0.16983	0	0	0	0.07495	0
Healthy	0.3694	0.57421	0	0.00215	0	0	0.0065	0	0	0	0.68281	0.31323	6.7382	0	0.01124	0	0	0	0.28918	0.09962
Healthy	0.45312	0.32197	0.30366	0	0	0	0	0	0	0	0	1.48562	1.29099	0.09596	0.07512	0	0.01101	0	0.14309	0
Healthy	0.06543	0.04989	0	0	0	0	0	0	0	0	0	1.1074	0	0	0.03656	0	0.05915	0	0	0
Healthy	0	0	0	0	0	0	0.44632	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.02547	0.85532	0.00257	0	0	0	0.00122	0	0.03036	0.01608	0.13732	1.00652	6.01336	6.01777	0.00615	0	0.02041	0.06258	0.21185	0.08358
Healthy	0	0.07502	0	0	0	0	0	0	0.01022	0	0.37993	2.9004	2.24978	0	0.01991	0	0.1616	0.25622	0	0.02144
Healthy	0.15528	0.01291	0	0	0	0.00646	0.00181	0.11528	0.03391	0	0.36147	2.37243	7.81226	0	1.30989	0	0.01354	0.28491	0.08375	0.00427
Healthy	0.77195	0	0.50152	0.01109	3.25262	0.0719	1.06096	0	0.27704	0	33.4064	0.56008	0.00277	0	0.00428	0	0.06114	0.47572	0.2758	0
Healthy	0.10631	3.81318	0	0	0	0.02625	0	0	0	0	0	0	0	0	0	0	0.01764	0	0	0.03528
Healthy	0	0.04771	0	0	0	0	0	0	0	0	0	3.1531	0	0.16398	0.40473	0	0.07818	0	0	0
Healthy	0.89438	0.91329	0.02334	0	0	0.00052	0.00915	0.00939	0.00555	0	1.73171	0.14387	0.95717	0.02919	0.09399	0.09692	0.10177	1.4944	0.05398	0.00881
Healthy	0.27323	0.42755	0	0	0	0	0	0	0	0	7.31116	0.04032	0	0	0.13409	0	0	0.05983	0	0
Healthy	0	0.08662	0	0	0	0	0	0	0	0	0.2359	6.05438	0.16626	0	0.08407	0	0.19912	0.06593	0.00274	0
Healthy	0.0201	0	0	0	0	0	0	0	0	0	3.68892	0.0369	0	0	0	12.195	0	0	0	0
Healthy	2.1321	0.78574	0.12017	0.03106	0	0.01392	0.00515	0.0133	0.00702	0	31.3498	0.11519	0	0.4332	0.77537	0	0.01627	0.08479	0	0.06956
D003924	3.75224	6.27612	0.27896	0.0023	0	0.00192	0.02097	0.00572	0.00602	0	10.3244	1.47956	0	0.26475	2.59258	0	0.06448	0.01394	0	0.03122
Healthy	0.11886	1.04391	0	0	0	0	0	0	0	0	1.28963	0.83785	2.543	0.09372	0.13792	0.40335	1.05033	0.06452	0.06622	0.06738
Healthy	0.17815	0.12765	0	0	0	0	0	0	0	0	2.04806	0.548	0.50159	0.7641	0.02853	2.51116	0.01202	0.00132	0.14201	0
Healthy	0	0.13535	0	0	0	0	0	0	0	0	1.93174	0.36471	0	0.06787	0.09256	0.23143	0.01674	0.16475	0	0.02565
Healthy	0.09977	0	0.08848	0	0	0.00509	0.03024	0	0	0	28.3262	1.4062	0	0	0.13333	0	0.00468	0	0	0.08959
Healthy	0.04097	0.873	0	0.00394	0	0	0.00939	0.02591	0.00188	0	0.64452	0.03116	0	0	0.11216	0	0.18639	0.30047	0	0
Healthy	0.56582	0.71676	0.10955	0	0	0.00294	0.00172	0	0	0	5.88042	2.67007	0	0.03813	0.89822	0	0.00588	0.0972	0.509	0.22708
Healthy	0	0	0	0	0	0	0	0	0	0	8.99682	0.27694	0.40276	0	2.25115	0	0	0	0	0
Healthy	0.64322	0.87971	0.05121	0	0	0	0	0	0	0	17.1944	2.18044	0	0	0.17519	0	0	0.02791	0	0.042
Healthy	1.73078	0	0	0	0	0	0	0	0	0	2.11265	0.61481	0	0	1.16881	0	0	0	0	0
Healthy	0.72673	0.25159	0.04689	0	0.01472	0	0.00559	0	0	0	8.9581	1.90416	4.84196	0.63134	0.50472	1.28516	0.03064	0.20083	0.13282	0.14344
Healthy	0.09047	1.29893	0.03785	0.02869	0	0	0.14215	0.04311	0	0	1.86508	0	0	0.4368	0.70175	0	0.05186	0	0	0
Healthy	0	0	0	0.02188	0	0.01247	0	0	0	0	0	0	0	0	0.07644	0	0	0	0	0
Healthy	0.18382	0.67391	0.04737	0	0	0.00607	0	0.01497	0.19952	0	4.53244	0.47433	0	0.08566	0.27426	0	0.14424	0.14529	0.02258	0.00266
Healthy	1.05522	0.1506	0.03838	0.02721	0	0.01008	0.01362	0	0	0	6.68424	2.00405	3.18838	3.01949	0.99566	0	0.04706	0	0.12896	0.00598
Healthy	1.56238	1.00303	0.53457	0	0	0	0.11215	0	0	0	2.02425	1.31127	0	15.1299	1.64074	5.67771	0.04392	0	0.29809	0.02444
Healthy	1.00453	0	0.00192	0.08632	0	0.02469	0.01879	0.01313	0.00125	0	0.00361	16.13839	9.72082	0.05646	2.80629	0	0.10154	0.07563	0.23615	0.03255
Healthy	0.75207	0	0.0014	0	0	0.03013	0.25017	0.00141	0	0	0	0.75417	1.04294	0	0.51236	0	0.06999	0	0	0
Healthy	0.00173	0.20741	0	0	0	0	0	0	0.05765	0	0.6934	0.84781	0	1.90842	0.20913	0.18688	0.15149	0.01767	0.0087	0.01559
Healthy	0.029	0.4799	0	0	0	0	0	0	0.00439	0	1.04971	1.49579	0	0.05311	0.35298	0	0.00522	0.03028	0	0
Healthy	0.39305	0.42917	0.07142	0	0	0.72368	0.0226	0	0	0	11.5926	8.97093	0	0	0.51859	0	0	0.06903	0.08428	0.13023
Healthy	0.6689	0.45753	0	0	0	0	0	0	0	0.00135	3.06612	0.76996	0	15.007	0.32009	0.18574	0.24455	0	0.08169	0
Healthy	0.31917	0.61621	0	0	0	0	0	0	0	0	0.0025	0.59858	0	0.44825	0.77779	0.10866	0.10438	1.22787	0	0
Healthy	0	0.03955	0	0	0	0	0	0	0	0	0.24725	5.97998	0.23382	0	0.0214	0	0.17753	0.07808	0	0
Healthy	0.09384	0.03609	0.19504	0	0	0	0.002	0	0	0	0.58798	2.78881	0	0.02153	0.01046	0	0.56014	0.05988	0	0
Healthy	1.54066	0.01564	0	0	0	0	0	0	0	0	6.05088	2.84085	0.01392	0.87041	0.63328	0.56772	0.37712	0	0.0352	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.17558	0.239	0.03111	0	0	0	0	0	0	0	1.00527	1.18037	0	0	0.09328	0	0	0.21699	0	0
Healthy	0.0448	0.20832	0	0	0	0	0	0	0	0	0.87382	0.82456	0	0.29298	0.04052	0	0	0	0.10329	0
Healthy	0.01364	0.22944	0	0	0	0.06918	0	0.02454	0	0	0	8.06988	0	0	0.84718	0	0.04189	0.01139	0	0.02991
Healthy	0.25463	0.27293	0	0	0	0	2.39347	0	0	0	6.29325	0	0	36.8289	0	4.94734	0	0	0.16153	0
Healthy	0	0.09411	0	0	0	0	0	0	0	0	0.11404	1.74346	1.98909	0.22709	0.63049	0	0	0.00493	0.00573	0.11538
Healthy	0.16173	0.05285	0	0.00177	0	0.00067	0	0.0416	0	0	0	0.82169	0	0	0.56718	0	0.01384	0.08286	0	0
Healthy	0.10204	0	0.55358	0	0	1.60319	0.36642	0	0	0	0	0.96876	0	0	0.06859	0	0.03674	0.15814	0	0
Healthy	0.01427	0	0	0	0	0	0	0	0	0	1.93644	0.23406	0.01735	0	0.22266	0	0	0.23285	0	0
Healthy	1.39471	1.15313	0	0	0	0.00885	0	0	0	0	0.03075	0.00454	0	0	0.04918	0	0	0	0.03901	0
Healthy	0.06104	0.13671	0.16308	0	0	0	0.00047	0	0	0	0.10178	0.48815	0	6.10425	0.3707	0	0.09241	0	0.01993	0.00628
Healthy	0.47805	0.03061	0.13634	0.044	0	0.07368	0	0	0.02156	0	0	0	0	0	0.06345	0	0.13616	0	0	0
Healthy	1.29012	0	0	0.49828	0	0.25216	0.00036	0.36546	0	0	0	0	0	0	1.54401	0	0.03065	0	0.01131	0
Healthy	14.69286	0	0.09384	0	0	0.02119	0.36044	0.01391	0	0	0.20336	0	0	0	0.19777	0	0.23364	0	0	0
Healthy	0.37908	0	0	0.04279	0.00171	0.00531	0.01656	0.19168	0.07142	0	0	10.06585	0	0.55151	0.07549	0	0.06988	0	0	0.06031
Healthy	0.14481	0	0	0	0	0	0	0	0	0	1.28065	0.32113	0.09132	0.27412	0.37682	0.6732	0.03832	0.03181	0	0
Healthy	2.38891	1.39747	0.06105	0	1.2241	0.00856	0.01845	0.0253	0.0096	0	6.4862	1.0297	2.83456	0	0.03333	1.51831	0.00767	0.07129	0.40589	0
Healthy	4.37568	0.25778	0.02057	0	0	0.00266	0	0	0	0	1.77875	14.86363	9.26113	0.49533	0.83928	0.37724	0.03709	0	0.49857	0.09832
Healthy	0.02325	4.75024	0	0	0.11619	1.98945	0	0	0	0	0	0	0	0	0.17083	0	0	0	0	0
Healthy	0.53809	0.21746	0	0	0	0	0	0	0	0	1.38653	1.87603	1.19968	0.01461	1.7004	0	0.00132	0.02615	0.0135	0.01185
Healthy	1.90005	2.24086	0.36687	0.00097	0.66937	0.04096	0.14141	0.01134	0	0.15881	0	2.71094	0	0	1.54343	0	0.11723	0	0.33771	0
Healthy	0.18741	0	0	0	0.9423	2.13689	0.00797	0.00278	0	0	0.01021	0.0026	0	0	3.78795	0	0.21013	0.00349	0.26372	0
Healthy	0.79377	1.87375	0.33011	0	0	0.01219	0.03567	0.00318	0.00043	0	0	0.71747	7.87358	8.22286	0.17671	2.4747	0.19692	0.15462	0.05257	0.02793
Healthy	2.66122	0	0.05541	0	0	0.22895	0.0279	0.04544	0	0	0.0197	3.41399	0	0.0489	0.00769	0.04879	0.03942	0	0.21264	0
Healthy	0.04216	0.44293	0	0	0	0	0	0	0.00613	0	1.02664	1.33179	0	0.08521	0.37236	0	0.00496	0.05464	0	0
Healthy	0.12764	0.32167	0	0	0	0	0	0	0	0	3.07398	2.51029	0	0.65244	0.03823	0	0	0	0.08566	0.0312
Healthy	0.20163	0.3159	0	0	0	0.00487	0	0	0	0	0.04045	16.85639	0	0	0.02765	0	0.01032	0	0.1365	0
Healthy	0.03622	0.81273	0	0	0	0	0	0	0	0	2.67182	0.39743	1.84829	0.19115	0.02127	25.1723	0.22529	0.09809	0.1901	0.20443
Healthy	0.02276	0	0	0	0	0	0	0	0	0	2.49902	1.89756	6.95436	0.00176	0.03414	0	0.04982	0	0	0.00983
Healthy	0.27275	0	0	0.4234	0	0.40848	0.00477	0.0363	0.00272	0	0	11.3329	0	0	0.01797	0	0.01753	0	0	0
Healthy	0.29338	0	0.02384	0.0086	0	0	0.00027	0.01387	0.12292	0	2.13523	1.5519	0	0.48726	0.08174	0	0.07815	0	0.06453	0.03192
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.06077	0	0	0	0	0	0	0	0	0	2.47199	2.33525	0	0.1824	0.03302	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.90266	1.01331	0	1.37045	2.41926	0.05076	0	0	0	0
Healthy	0.47392	0	1.56588	0	0	0.0114	0.0015	0.00435	0	0	5.91739	1.36317	0.74899	0	1.44291	0	0.00947	0	0.5764	0.07108
Healthy	0.14836	0.19052	0	0	0	0	0	0	0	0	3.34168	4.57808	0.00548	2.25387	0.49757	0	0	0	0.12152	0
Healthy	0.04695	0.01378	0	0	0	0.32613	0	0.00748	0	0	0.01244	2.50329	0.43361	3.74826	1.36041	0.05808	0.02251	0.45022	0.12352	0
Healthy	2.37015	0.05756	0	0	0	0.00171	0.01718	0	0	0	1.38913	0.38945	0.01402	0.74551	2.00334	0.1082	0.01382	0.08567	0.20435	0
Healthy	1.05425	0.53123	0	0	0	0	0	0	0	0	0.79366	1.31085	0	0.29128	0.15393	0.09203	0.00173	0	0.15294	0
Healthy	2.2068	0.83719	0.02454	0	0	0	0.00258	0	0	0	0.26809	3.07457	7.0192	0.01523	0.47254	0	0	0	0.59434	0
Healthy	3.32919	0.00537	0	12.5663	0	7.75625	3.47651	0	0	1.25646	0	0	0	0	15.9755	0	1.79372	0	0	0
Healthy	0.0549	0.69723	0	0	0	0.00091	0	0	0	0	0.0632	0.06623	0	0	0.29638	0.00083	0.00064	0.01269	0.00464	0
Healthy	0.01639	0.02949	0	0	0	0	0	0	0	0	0.25814	2.31495	4.15679	0	0.59615	0	0.00058	0.11803	0.01094	0
Healthy	1.0677	0	0	0.36506	0	0	0	0.07883	0	0	0	0	0	0	0	0	0.05427	0	0	0
Healthy	0.38987	0	0	0	0	0	0.14126	0	0	0	0	0.3717	0	0	3.21832	7.54448	0	0	0	0
Healthy	0.88316	1.18845	0.02497	0.19806	0	0.00528	0.02505	0.00775	0.0005	0	3.14346	0.09586	0.31799	0.04984	0.03178	0	0.06652	0.03859	0.5784	0.12802
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.01034	0	0.00615	0	0.33094	0.51752	0.07524	0.06087	0	0	4.77382	1.48467	5.12662	1.4135	0.09429	1.52762	0.03921	0.04634	0	0.17526
Healthy	0.39357	0	0	0	0	0	0	0	0	0	0	2.42681	0	0	0.32888	0	0	0	0	0
Healthy	0.50534	0.67645	0.14094	0.00017	0.14599	0.02657	0.00432	0	0	0.04036	3.51077	3.22495	5.76055	4.84302	0.11915	1.80075	0.01542	0.21338	0.13685	0.05825
Healthy	0.11196	0	0	0.20356	0	0.0408	0	0.01741	0.13357	0	0	1.74053	0	0	0.04221	0	0.00906	0	0	0
Healthy	0.00778	0	0	0	0	0	0	0	0	0	1.94291	0.26151	0.08257	0	0.23593	0	0	0.25254	0	0
Healthy	0.06836	0	0	0	0	0	0	0	0	0	1.07099	1.03839	0.60635	1.15908	0.26291	0.04311	0	0.02569	0	0
Healthy	1.16623	0.61169	0.01879	0	0.04332	0.00127	0.00187	0.00295	0.00118	0	0.02283	2.21446	0	3.48437	0.01434	0	0.02311	0.17786	0.22066	0.03482
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.918	0	0	3.38375	0	0.30461	0	0	0
Healthy	0.24956	0.38363	0.0461	0.0094	0	0	0	0.0068	0	0	4.76074	2.69465	0	0.01794	0.44989	2.20838	0.87914	0.0229	0.0431	0
Healthy	0.66853	0	0	0	0	0	0	0	0	0	0.94061	0.77179	0.72338	0.83211	0.02225	0.91984	0.07362	0.04588	0	0
Healthy	0.05731	0	0	0	0	0	0	0	0	0	1.02405	1.123	0.52262	1.25899	0.04774	0.06314	0.01522	0.03195	0	0.00443
Healthy	0	0	0	0	0	0	0	0	0	0	1.33943	8.34533	0	0	2.84322	0	0	0	0.07108	0
Healthy	0.58402	0	0	0.00096	0	0.00805	0.03373	0.00463	0.00106	0	0	0.73898	1.3409	0	0.06791	0	0.03935	0	0	0
Healthy	0.21165	0.02019	0	0	0	0	0	0	0	0	1.26566	2.26892	0	0	0.38492	0	0	0	0.02838	0
Healthy	0.80868	0	0	0	0	0	0	0	0	0	0.82095	1.97374	0	10.6343	1.15966	0	0	0	0.6619	0
Healthy	0.12225	0	0.52165	0	0	1.75437	0.2655	0.00396	0	0	0	1.06216	0	0	0.26358	0	0.0481	0.1397	0	0
Healthy	0.71942	0.08428	0.13615	0	0	0	0	0	0	0	0.77708	0.125	0	1.37095	0.2647	0	0.40547	2.15701	0	0
Healthy	3.86265	2.53666	0	0	0	0	0	0	0	0	0	0.12049	0	4.84916	0	0	0	0	0	1.92975
Healthy	0	0.23918	0	0.00351	0	0.04255	0	0.02306	0	0	0	8.01894	0	0	0.54828	0	0.04008	0.00799	0	0.0123
Healthy	0.00743	0	0	0	0	0.12522	0	0	0.04342	0	0	0.11486	0	0	0.04933	0	0.01668	0.24095	0	0
Healthy	0.75545	0	0	0	0	0	0	0	0	0.01349	0.048	7.67472	0	0	1.89063	0	0	0	0.40562	0
Healthy	0.00453	0.25072	0	0	0	0	0	0	0	0	3.11402	1.04239	2.90456	2.26474	0.19964	0.11285	0.01676	0.01655	0.12372	0
Healthy	0.00155	0.23103	0	0.00171	0	0.06041	0	0.01375	0	0	0	8.35202	0	0	0.46466	0	0.04544	0	0	0.02018
Healthy	0.54207	0.29517	0.10797	0	0	0	0.00813	0	0	0	0.00475	2.28936	2.01748	0.57146	0.04272	0.14447	0.06442	0	0.18657	0
Healthy	0	3.21662	0	0	0	0	0	0	0	0	44.4455	0	0	1.52824	0	0	0	0	0.68618	0.3691
Healthy	0.56853	0	0	0	0	0.0054	0	0	0	0	3.45355	0.85481	0	15.0678	1.59783	0.1448	0	0.01845	0.13162	0
Healthy	0.37716	0.02957	0	0.1206	1.83701	0.8581	0.00207	0.26193	0	0	0	5.7627	0	0	0.45415	0	0.00454	0	0.13904	0
Healthy	1.31635	4.01171	0	0	0	2.0423	0	0	0	0	0	0.00078	0	0	0.13794	0	0	0	0	0
