s	Streptococcus_parasanguinis_D	Clostridium_Q_symbiosum	Enterocloster_clostridioformis_A	Muricomes_sp000509105	Enterocloster_asparagiformis	Schaedlerella_glycyrrhizinilyticum	Longicatena_innocuum	Gordonibacter_pamelaeae	Enterocloster_sp000155435	Eggerthella_lenta	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Alistipes_obesi	Parabacteroides_johnsonii	Paraprevotella_clara	Alistipes_A_indistinctus	Coprobacter_fastidiosus	Paraprevotella_xylaniphila
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.100650147031666	-0.0900056188116618	0.12919668156513	0.343489339466094	0.0307777745317942	-5	0.00133557127868366	0.335572226450711	-5	-0.641722424204774
Healthy	-5	-1.46813805090419	0.654060008212966	-2.23507701535011	-0.37984311605418	-5	-1.8735438865682	-5	-1.73353310455976	-5	0.732740252901433	-0.141216250907784	-5	0.119697879036935	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.33041351277258	0.498339505790005	-0.1463687014918	-5	-5	-5	-0.134416374189192	-5	-0.302971281345476	-1.30530707366852
Healthy	-1.59928936322677	-0.378719832449585	-1.11463877996849	-0.992636345687722	-0.893673088178034	-5	-2.32422165832591	-1.62033196596635	-0.801040661329797	-5	0.614176659554441	0.674940096193334	-5	-0.285661856272336	-5	-5	-5	-1.54652876627706	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.987203128063325	-5	-5	0.17857986092471	-5	-5	-5	-0.855239039223927	-5	-5
Healthy	-1.42934032997847	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.765457408688471	-5	0.390318536407327	-0.778768386818588	-5	-5	-0.707832569215707	-5	-0.55515920671341	-1.56623016607513
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.444837674576014	0.745944851745261	0.731277637682485	-2.3777859770337	-5	-5	0.991835432904103	-5	-0.755030539863802	0.230579190183501
Healthy	-0.709876311725693	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0464483376074105	-1.71219827006977	-5	0.0553745083433679	-5	-5	-1.53476590501199	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.753353725109287	-1.29242982390206	-0.594039265258278	-5	-2.18177410638604	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.157964206244588	-5	0.506023117662672	-5	-5	-5	-0.30026630922294	-0.79279664069197	-5	-5
Healthy	-2.40560744962457	-0.615091302169721	-1.64035420732546	-1.00462809397184	-0.669911054251519	-3.08618614761628	-2.24184537803261	-1.32211941848841	-1.49308927444848	-2.32513885926219	0.0721689884803228	-5	0.737198210547019	-0.523052497825925	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.274995455080243	0.249990375105285	-5	-5	-5	-5	-5	-5	-5	1.02041142253216	-5	0.493078661898857	-0.474087471431928	-1.10193333935837	1.31324083667649	-5	-0.605513296837415	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.37176955851318	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13208382231174	-0.0132148341533588	0.767358489565266	0.237704558171338	-0.204182525564516	-5	-5	-1.11622503864474	-2.0467236633327	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.53910215724345	-5	0.598087628319231	-5	0.715528701156456	-0.125089318130999	0.270730063571576	0.382631107906249	-5	-0.463201751695582	-5	-5
Healthy	0.150510832907967	-5	-5	-1.86806070478958	-1.55861911508349	-5	-2.9100948885606	-5	-2.28316227670048	-5	0.307040110379107	1.04756728475235	-0.0950789841524604	-0.245957613214564	-0.799094808315008	-0.696782336426331	-0.649984701765308	-5	-1.33366925569803	-1.4207882197685
Healthy	-1.48972315558264	-2.87942606879415	-5	-1.86169730183372	-5	-5	-5	-5	-5	-5	1.12298905322344	-0.197513619639503	0.461942498690401	-0.120061592322367	0.77652902981813	-5	-5	-0.468789406540324	-0.976336081802206	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.27984069659404	-5	-3.30980391997149	0.660121419864377	-5	0.0632958210735203	-5	0.165511410785553	-5	-5	-5	-1.48811663902113	-5
Healthy	-5	-2.45593195564972	-5	-1.89722338511656	-2.29843201494407	-5	-5	-5	-5	-5	0.575539988869913	-5	0.425542371594479	0.0505885386777463	0.232731897722155	-5	-5	-2.30891850787703	-5	-5
Healthy	-5	-5	-2.3767507096021	-2.21609642072726	-1.90657831483776	-1.83594470810655	-5	-5	-3.10790539730952	-5	0.231380377589456	0.871056612182775	0.469192937725946	-0.537287626805264	0.185930098584522	-1.88873748634093	0.118796931556323	-0.483372092237647	-1.24504041227829	-0.958370491524862
Healthy	-1.87160073128219	-5	-2.67571754470231	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.81701503299642	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.56082526015653	-1.85387196432176	-5	-5	-5	-5	-5	0.556156505029656	-5	0.431793020937981	0.0846298912276406	0.245453441801116	-5	-5	-1.65462626944091	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.359609742269826	0.600530757017496	-0.128987806277539	-5	-0.143083902003356	-5	-5	-5	-0.635711724385563	-5
Healthy	-1.95000714307986	-1.46826569072345	-1.53730259189828	-2.00524305541237	-1.45284087867258	-0.899939776068847	-3.0087739243075	-1.96377045591371	-1.68655462957359	-5	0.586984288855895	0.699593203861787	0.399533548053296	-0.629709018051272	-0.181285964535045	-5	-5	-5	-1.71942162963192	-5
Healthy	-5	-5	-5	-2.08144546944973	-5	-5	-5	-5	-5	-5	-0.483861423282926	0.908714437331771	0.831841630574505	-5	-5	-5	-5	-5	-5	-5
D015212	-0.452582227082572	-5	-5	-5	-1.95428594105913	-2.19044028536473	-5	-1.49025998442962	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13410408129329	-0.699795948747534	0.0263779856824115	-0.0370343334197269	-0.168443747248437	-0.482619335196823	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.277522385802825	-5	0.285465039757283	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.806402389701905	-5	-0.413817925810927	-5	-5	-1.24695343837347	-5	-5	-5	0.396584634294773	0.329031575010839	0.362706726927782	0.147595949141896	-0.118661000765414	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.25360959678987	-1.28929043427566	0.228046002364855	0.132966923692817	0.127292735903277	0.153723424301681	-5	-1.7440042732776	-5	-5
Healthy	-5	0.163053981196	0.298466622492416	-5	-0.00243888436641167	-5	-5	-5	-0.826988650492649	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-3.08618614761628	-5	-1.17134010346468	-2.16115090926274	-5	-5	-1.35981680807866	-5	-5	-5	0.706366962817742	-0.242968567127566	-5	-5	-5	-5	-5	-1.4207882197685	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.618494719377579	-5	-0.0774406122661713	0.321047187437119	0.385749227675279	-5	-0.414347546422469	-1.35369431971524	-1.98046831546874	-1.63078414258986
Healthy	-2.11294562194904	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.155746552849583	-1.19777376230893	-0.411056357259985	-0.95868628465414	-0.604865892522187	-3.18708664335714	-5	-2.28567024025477	-5	-5
Healthy	-5	-0.150077170199601	-1.10264786565569	-0.956441253085267	-1.63732907027433	-5	-5	-5	-1.59567953277827	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.06173051653709	-5	-1.536405597813	-5	-1.60362627246349	-2.93181413825384	-0.657853776366534	-5	-2.16178077809237	-1.56751174422949	-0.738166379424249	-1.64608376907964	-0.458795309316742	-0.725011318229315	-5	-5	-5	-5	-5
Healthy	-1.10818388047514	-1.51484665009635	-5	-5	-5	-5	-1.5103227083363	-5	-5	-5	1.22372717430254	0.334168148852709	0.314816990835957	-0.0335625781884155	0.512981738107909	-5	-5	-0.758752448736284	-0.905913372916807	-5
Healthy	-0.988091386650846	-1.13442229258007	-5	-1.64897714741588	-5	-5	-5	-5	-5	-5	0.385574102445151	-5	0.575396856595708	-0.434152181326482	-0.270948660249969	-5	-5	-1.78754603895972	-5	-5
Healthy	-1.81107151623915	-5	-5	-5	-5	-5	-1.54530755076052	-5	-5	-5	0.491437338542901	-0.96273290543129	0.511784464206627	-0.265272158888026	-1.27810698378504	-5	-5	-1.23025353282055	-1.19138396457301	-0.863691732744187
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.969076600372781	0.923043927591433	-5	-0.317187291700832	0.0219001327448674	-5	-5	-5	-5	-5
Healthy	-5	-1.70796556400526	-1.24972308484601	-5	-1.0706832732465	-5	-5	-5	-5	-5	1.13314307298761	-5	0.303025331011507	0.265039634189215	0.183565917335508	-5	-5	-5	-0.492737980009719	-5
Healthy	-5	-5	-1.46584692581494	-1.29920977862565	-1.62598525970809	-5	-5	-5	-5	-5	1.18820574515941	-0.455274807149799	-0.150470030252423	-0.319981936750808	0.469844098187022	0.482560607403005	0.639673713499743	-1.39935376433761	-5	-0.63640682114173
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.18223636771963	1.00967648335406	0.999648513568701	-5	-5	-5	-5	-5	-5	-5
D015212	-0.38310457359924	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.663960754628956	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.285678624399053	0.246978403074222	-5	-0.028385570699991	-2.4145392704915	-0.515045652579018	-5	-2.63827216398241	-5	-5
Healthy	-5	-5	-1.20162562331844	-0.980177775832227	-5	-5	-5	-5	-5	-5	0.957403259595328	-0.2057211342786	-0.122876399352382	-0.605128237423891	0.235227871735269	0.633630023469063	0.390396318488609	-5	-5	-1.00917294943252
Healthy	-2.02136305161553	-2.77728352885242	-5	-2.44977164694491	-1.83032556594119	-5	-5	-1.93930215964639	-5	-5	0.687301499003446	0.159218173803294	-0.28375452118556	-0.0643265047635415	-0.998742368687769	-5	-5	-2.33535802444387	-1.21147811277753	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.24412514432751	-5	-5	-2.4089353929735	-5	-3.0087739243075	-5	0.469805821644704	-0.78467974867007	-1.14593698813358	-0.667198096822017	-5	-5	-0.188666335887161	-1.3108688027655	-5	-0.724527398930581
Healthy	-5	-5	-1.63041310926366	-1.28988263488818	-1.34591976469343	-5	-5	-5	-5	-5	1.16629124766887	-0.55786529500809	-0.150132394675492	-0.350305001508366	0.438385689737668	0.458272132425511	0.544959294172462	-1.70180213289018	-5	-0.676005797818026
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.812438714164512	-0.745137855719397	-0.383818666631036	-0.396044114564618	-5	-5	-5	-5	-5
Healthy	-3.01322826573375	-2.09582563171584	-5	-5	-1.56992494444806	-5	-5	-5	-2.73282827159699	-5	0.235493095917974	-2.23657200643706	-0.099851439280656	-0.675244400962082	-1.32075385458614	-5	-0.322493421047951	-2.21681130892474	-5	-2.00392634551472
D015212	-2.86646109162978	-5	-2.01010543628123	-1.11992991593593	-1	-0.379270710442742	-2.03105031901866	-5	-1.78861244706314	-1.27802459841405	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.777604419040329	0.116767088874242	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.54363396687096	-1.56783273055741	-5	-5	-1.58838029403677	-2.09420411963213	-5	-5	0.662461277264922	0.70955402557701	-0.117122705506382	0.469005658877364	-5	-5	-0.83457759918543	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.971404818759498	-0.209348972078047	0.726782612668384	0.453157743735679	0.25106851972932	-1.11008231656379	0.0215200641140327	-1.89894064509188	-0.481288698390971	-0.670134514241992
Healthy	-0.655038211210317	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.49757288001557	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.46082585511006	-0.371273983909626	-5	-0.0958418774491839	-5	-5	-5	-5	-5	-5
Healthy	-2.1232050237993	-1.80520824227808	-1.88272870434424	-1.98842955640272	-1.16998906406388	-0.559201079056288	-1.34959533013197	-1.10028890542886	-1.43356250780493	-2.86012091359876	0.303405591764499	1.15087029295851	-0.35895246108294	0.138760440125653	-0.567030709125594	-5	-1.05227227303668	-1.34390179798717	-5	-1.55909091793478
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.266361439829741	-5	-0.264433034893687	-5	-5	-5	-5	-5	-5	-1.27425166700445
Healthy	-5	-5	-5	-2.46092390120722	-5	-5	-5	-5	-5	-5	0.40331788290696	0.700584313006044	-0.165782820184604	0.0992074235789772	0.388452901627025	-5	-0.593476851056151	-1.56304266933055	-5	-2.1765257708297
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.526834307686452	-5	0.573877210630397	-0.123724411322121	-0.0828044362627062	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.229072327668871	-5	0.204415745039094	-1.14363367634075	-5	-5	-5	-5	-5	-5
Healthy	-1.84466396253494	-1.47508485246013	-2.76955107862173	-1.78251605578609	-1.49173969448767	-1.67080558491155	-2.44977164694491	-1.52287874528034	-1.37934352018038	-3.13076828026902	-1.82652235654701	-2.79860287567955	-0.202365507260437	-0.509535840934991	-0.249306510182688	0.174670241487047	-5	-1.45222529461218	-0.332668479746899	-5
Healthy	-1.34669098706152	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10282151593803	-5	0.412571416974512	0.6095933421613	0.491659993703131	-5	-5	-1.58120170940965	-1.30513167201754	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.06198090252379	-0.340026784703684	-5	-5	-0.87014904921109	0.835866789555659	-5	-5
D015212	-1.06788152797088	-0.405651654874945	-1.44189169836945	-0.511943080575952	-0.823561444258955	-0.219351511573264	-1.30329421906608	-0.902534445525844	-1.6985359268567	-5	-5	0.942003585970383	-5	-5	0.473551197104043	-5	-5	-5	-5	-5
Healthy	-1.41964533889341	-1.09848719087006	-5	-5	-2.15989390554324	-5	-1.95039438740503	-1.31560352158098	-5	-1.73329803311591	-0.453605416701255	-0.0107994392067369	0.282640236421941	-0.787386303354943	-0.377433709142532	-2.36451625318509	-5	0.378993511543342	-1.58603002825194	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.542740799732279	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.112578192405772	0.197514876051622	0.279799219490458	0.621079645697137	0.738828898792844	-1.41386297476921	-0.924453038607469	0.285059723130886	-5	-5
Healthy	-2.50445566245355	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38875836527869	-0.438350129163647	0.431815517081702	0.642848191854069	0.484205850699104	-5	-5	-0.616256424164687	-1.1019882612025	-5
Healthy	-1.44165149123838	-5	-5	-5	-5	-5	-0.761452112318672	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.80715388481116	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.807186505616026	-5	0.576832965069987	-0.686174946190606	-0.387237328893669	-5	-0.0743888537692518	-1.24733705687903	-0.30236968685338	-0.921108380159777
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.226677220784555	-5	-0.0837830039785882	-5	-5	-5	-5	-5	-5
D015212	-2.15801519540989	-0.752689722544344	-1.11125903931711	-0.740238933201335	-0.896983509671685	-5	-2.27164621797877	-1.0395292224657	-0.637216036530086	-1.08528671302638	0.611646848458878	-5	0.504711390940411	-5	-0.365190334616966	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.1231915344032	0.822413935555658	-0.806708397420484	-0.400990760176656	-0.370814742366072	-5	-0.791075168919736	-0.271289188004556	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.934746332338445	0.0266108831291422	-5	0.456186811717661	-5	-5	-0.71561439000423	-1.31345310093699	-5	-1.37161106994969
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.349238662688127	-0.749726413767754	-0.208625188764973	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.145791153853531	1.05933276787631	-5	-1.22279074185432	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.75202673363819	-5	-5	-0.767308764651538	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.873868592738015	-5	-1.94730605807503	-5	-1.47391930819797	-5	1.1114880058814	0.136171804942558	0.814565872884377	0.371453935497452	0.644368663411927	-5	-5	-1.30068269897862	-1.39179499229567	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10557523891392	-5	-5	0.246247385504707	-5	-5	-5	-0.609312122714489	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.164230879247491	0.200790327181146	0.292240560562285	0.633291671849449	0.770214087387648	-1.4135252214286	-0.97387548325455	0.285075492515418	-5	-2.57348873863542
Healthy	-0.365160129480793	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.538371367767163	-1.86359655186601	-1.19415945118533	-0.980717504238268	-5	-0.387131411159831	-0.479162887219131	-5	-5	-1.36632959394856
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.251253953024512	-0.966536033922595	-1.56463349338734	-0.436305379659763	-2.01637371287547	-5	-0.455721063828097	-5	-5	-1.71624661666747
Healthy	-1.17626501160127	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.490391152822203	0.808171121368901	0.61996105215797	0.117841140350121	0.175734991490848	-5	-5	-5	-1.9100948885606	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.591465309329478	-1.18415670933673	0.246621662695988	0.387247411357324	0.44643774637112	-5	-0.138752425729233	0.172894697752176	-1.72376804207817	-1.45136494018525
Healthy	-2.27984069659404	-1.74280157386066	-1.24649354300903	-5	-0.974120916706633	-5	-5	-5	-5	-5	1.13702193268163	-5	0.330724162665905	0.306791610355552	0.209705311784337	-5	-5	-5	-0.433774698050302	-5
D015212	-1.48598381959935	0.695897384482147	-0.088272587189938	0.712828096049012	0.437718861336239	-5	-2.73282827159699	-1.17548367199279	-0.802829752893999	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.31425826139774	-5	-5	-5	-5	-5	-1.79832982035342	-5	-5	-5	0.141214532183971	0.469032207248683	-0.633651766532282	-1.46180342165055	-5	-5	-0.714397688714386	-5	-5	-2.04095860767891
Healthy	-5	-5	-5	-1.72124639904717	-2.1331221856625	-5	-5	-5	-5	-5	0.57021709681404	-5	0.442009159140952	0.085561704597318	0.266123462477229	-5	-5	-5	-5	-5
Healthy	-1.80687540164554	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.416948231545271	-1.41839163396794	-0.108440242798181	-0.771086594005312	-1.35862505480787	-5	-5	-1.41206465136364	-1.542269451754	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.48794834987966	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.40671393297954	-5	-5	-5	-5	-5	-5	-0.144959619494878	0.0770552461092498	-0.451868655252057	-0.534067192257531	-0.392813142574589	-2.27327279097343	-5	-1.80134291304558	-5	-5
Healthy	-1.6903698325741	-5	-5	-2.65364702554936	-5	-5	-2.67162039656126	-5	-5	-5	0.352647446805705	0.511121006550374	0.71277088317901	-1.03063068826647	-1.21531140049858	-5	-5	-5	-0.662820374590166	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.573491248850276	1.05016739119509	0.0411083266062066	-0.625563285018288	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.66958622665081	-2.13667713987954	-5	-5	-1.49607319580649	-5	-5	-5	0.648015366509231	0.715655769000878	-0.113080831938274	0.467844794454893	-5	-5	-0.905424066350751	-5	-5
Healthy	-2.48017200622428	-5	-5	-5	-5	-5	-5	-3.07058107428571	-5	-5	0.334911931329254	1.0603770993219	-0.436068241681881	0.00699628508066169	0.154430059890239	-1.43640027111847	-0.504081192920031	-0.578379622893167	-1.27984069659404	-2.19178902707578
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.760995133157881	-5	1.25985442518186	-5	-0.472524771587791	-5	-5	-5	-5	-5
Healthy	-0.644318653894277	-5	-5	-5	-5	-5	-2.18575240426808	-5	-5	-5	0.380813407649166	0.953236677676704	0.195714276990088	-0.390320234154634	-0.432750070927912	-5	-5	-2.64781748188864	-1.62232956066568	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.171808333109237	0.781348885840839	-5	-0.329995488683631	-0.596433397461948	-5	-5	-0.782174019100148	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.74352279375832	-5	-5	-5	-5	-0.0955116669269518	-0.698232330561986	-1.47560387789616	-5	-5	-0.778611846693655	-5	-1.67757394759405	-1.56256655620203
Healthy	-1.03151705144606	-5	-5	-5	-5	-5	-3.72124639904717	-1.84345084866822	-5	-5	0.619588936864267	-1.11850122038502	-5	-1.2635238179723	-1.2955063029907	-2.43889861635094	-5	-1.55548679366596	-1.29602117499161	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.847429515782249	-1.11998716163323	0.279178544428279	0.190454964270148	-0.956991590120048	-1.09398837472859	-0.720720992093376	-0.204885014369637	-0.68373602808931	-1.62911698322239
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.120017546418011	-5	-0.153489699536608	-1.52812180069271	-5	-5	-5	-5	-5	-5
Healthy	-2.191046026579	-1.67446586514717	-5	-2.39669212083917	-5	-5	-1.86688921037422	-1.31464437302884	-5	-1.57525716385877	-0.445939894952458	-1.15556258980419	-5	-0.111169271957982	-5	-1.35347374747286	-2.31256200937431	-5	-5	-3.23534200088412
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.655961594456067	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.2444300193712	-2.37059040089728	-5	-2.58335949266172	-5	-1.16953964996903	-2.66354026615147	-1.8921119748172	-2.23957751657679	-2.5016894462104	0.680352739785141	0.881416614190007	-0.555986449413201	0.368511878569663	0.211587704018934	-5	-0.80877261812599	-0.634025578297401	-1.05017104106469	-1.53985418250825
Healthy	-5	-5	-5	-5	-1.99956592252068	-5	-5	-5	-3.07058107428571	-5	0.338444540380975	-0.413750361133958	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.415770575331784	-0.404514801016897	-1.44009337496389	-1.62893213772826	-1.57528166266843	-5	-5	-2.67366413907125	-2.58838029403677	-5	-1.11159583226295	1.34833621680943	-5	-5	-5	-5	-0.460108795465209	-5	-5	-1.44757515429591
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.23679669962923	-0.240271735933268	-1.20370325994821	-1.0975075788414	-2.13608262304214	-5	-0.670256449988765	-5	-1.48811663902113	-2.07779372256098
Healthy	-5	-5	-5	-5	-5	-5	-3.22914798835786	-5	-5	-5	1.31650522619267	0.346925786993914	-0.105445805385036	0.431640337744482	-5	-5	-5	-0.749141045400705	-0.655961594456067	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14501948134774	0.333554071608274	0.593682512101193	0.266800658960846	0.494057145221748	-5	-5	-0.859020836523029	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.423011455546865	-5	-5	-5	-5	-5	-5	-5
Healthy	0.125015817038152	-5	-1.53536144090497	-5	-0.92981431362162	-1.99610883376309	-1.92009553233328	-5	-5	-1.88505558428742	0.639456605592629	-2.42250820016277	0.000217092972230281	-0.39370464231257	-1.0781055290709	-5	-5	-0.628175092671107	0.0340265237751103	-5
Healthy	-2.42136079003193	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.478386103283086	-5	-5	-0.90752498707402	-0.694713134523874	-5	-5	-0.961181212626344	-0.990209280645702	-5
Healthy	-2.29670862188134	0.130375587431643	-3.74472749489669	0.591924549017827	-5	-5	-3.30980391997149	-5	-0.649538764402358	-5	-5	-2.92081875395237	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.863127086022093	-5	0.455511789702732	-0.273582529736061	-0.317385669683266	0.349050119150594	-5	-0.527024265405772	-5	-5
Healthy	-5	-0.882033064508233	-0.73976160778987	-1.27992342723186	-5	-0.619173943163659	-2.13018179202067	-5	-2.04479346245806	-1.60275541898961	-1.74304184743907	0.532880446188052	-5	-3.2839966563652	-5	-3.63827216398241	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	0.462520781049453	0.224714304530398	-5	-5	-1.15150298190963	-5	0.694020482005535	-1.30618514611058	-5	0.0658223738482828	-5	-5	-5	-5	-5	-5
Healthy	-1.46382046786277	-2.10402526764094	-5	-1.78436243656494	-5	-5	-5	-5	-5	-5	1.11236399506673	-0.126249386352625	0.448161951625854	-0.0894769778912662	0.770609033211284	-5	-5	-0.557222441531937	-0.949620243738542	-5
Healthy	-2.50445566245355	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.81247927916354	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.560319188232732	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.861101693012035	-5	-0.53985418250825	0.557732110606399	0.0344599995055776	-5	-0.877751346021946	-0.606846135091768	-5	-5
Healthy	-5	-1.67571754470231	-5	-5	-1.32642620357695	-1.10380458954579	-5	-5	-1.91613919913343	-5	0.342791674331789	-1.26248930932652	-0.361420898308587	-0.259321574772545	-1.69421884874502	-1.2308443092856	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.121748286353699	0.808154234013544	0.0949041589902852	-0.904551673461878	-0.798794116608209	-2.2298847052129	-5	-5	-5	-5
