group	Bacteroidales	Enterobacterales	Pseudomonadales	Lactobacillales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	43.91144	4.06115	0.16498	0.15997		43.91144	29.09286	4.06115	0	0.15997	0	0.13657	0.94659	0.16498	0
Healthy	69.10783	0.06093	0	0		69.10783	0.94561	0.06093	0	0	0.02525	0.52483	0	0	0
Healthy	22.25656	1.64715	0	0.02753		22.25656	31.45204	1.64715	10.2982	0.02753	0.25774	0.63958	0	0	0.03777
Healthy	13.31218	0.40844	0	0.8535		13.31218	26.45028	0.40844	0	0.8535	0	9.54612	5.59783	0	2.2151
Healthy	67.98188	0	0	0.43095		67.98188	5.21396	0	0	0.43095	6.01844	0	0	0	0
Healthy	55.93334	0.21949	0	0.23069		55.93334	5.93984	0.21949	0	0.23069	0.08297	0.02318	0	0	0
Healthy	50.09099	0.102	0	0.00191		50.09099	16.30264	0.102	0.03792	0.00191	1.54425	1.27484	0	0	0
Healthy	9.77201	0.0753	0	4.45262		9.77201	49.96242	0.0753	0	4.45262	0	12.93595	0.32028	0	1.24703
Healthy	49.84518	0.09194	0	0		49.84518	0.79012	0.09194	12.3729	0	0.13831	0	0	0	0
Healthy	85.64382	1.75907	0.20194	0.01432		85.64382	4.16175	1.75907	0	0.01432	0.98994	0.02979	1.28601	0.20194	0.03032
Healthy	27.67924	0	0	0.19114		27.67924	23.46814	0	0.00277	0.19114	1.49689	0	0	0	0
Healthy	28.03494	0.06126	0	0.01997		28.03494	48.04604	0.06126	0.70351	0.01997	0	0	0	0	0
Healthy	9.82302	0	0	0.37943		9.82302	26.19694	0	1.23746	0.37943	0	0	0.27572	0	0
Healthy	42.51116	0.03357	0	0.08935		42.51116	16.14362	0.03357	0	0.08935	0	0.73564	3.9126	0	0.37331
Healthy	78.21362	0	0	0		78.21362	5.01792	0	0	0	0	0.20685	0.07944	0	0
Healthy	32.48435	3.11775	0	2.60608		32.48435	33.39352	3.11775	0	2.60608	0	0	0	0	0
Healthy	24.37262	0.1379	0	0.00661		24.37262	42.68353	0.1379	0.10576	0.00661	0.56031	0.18382	0	0	0.05455
Healthy	25.24072	0.8832	0	0.87776		25.24072	52.38186	0.8832	0	0.87776	2.29366	0.01604	3.90432	0	0
Healthy	77.14817	0.25725	0	0.00317		77.14817	1.82898	0.25725	0	0.00317	0.02592	0.08464	0	0	0
Healthy	28.96809	0.01154	0	0.17678		28.96809	22.67106	0.01154	0.11581	0.17678	0.89833	0.22791	0	0	0.01811
Healthy	67.93963	0	0	0		67.93963	3.35925	0	0	0	0.1559	0.29707	0	0	0
Healthy	6.90874	0	0	0		6.90874	4.30578	0	0	0	0	0	0	0	0
Healthy	91.15794	0.4381	0.16908	0.04242		91.15794	1.12383	0.4381	0	0.04242	0.38966	0.17387	0	0.16908	0.00252
Healthy	64.28467	0.12452	0	0.00396		64.28467	6.54934	0.12452	0	0.00396	1.51147	0.01542	0	0	0
Healthy	34.19164	1.34731	0	0.27112		34.19164	15.66101	1.34731	0.2178	0.27112	0.01562	0.76407	0	0	0.31638
Healthy	32.61151	0	0	0		32.61151	43.84315	0	0	0	0.00297	0	0	0	0.2142
Healthy	69.36234	0.09307	0	0		69.36234	0.9399	0.09307	0	0	0.0279	0.49986	0	0	0
Healthy	29.16259	0	0	0.09454		29.16259	6.0343	0	22.8919	0.09454	0.01838	0.299	2.43258	0	0
Healthy	30.15426	1.68824	6.47865	0		30.15426	32.68181	1.68824	0	0	0.0386	0.23297	0.02727	6.47865	0.13173
Healthy	48.4901	0.47148	0	0		48.4901	11.18063	0.47148	0.31809	0	0	7.41531	0	0	0.60065
Healthy	58.35947	0	0	0		58.35947	4.35124	0	8.57815	0	0.32791	0	0	0	0
Healthy	68.95983	0.09818	0	0		68.95983	1.8155	0.09818	0	0	0.14634	0.03309	0	0	0
Healthy	84.2783	0.10716	0.28774	0		84.2783	3.31033	0.10716	0	0	0.33167	0.01756	0	0.28774	0
Healthy	13.30113	1.36407	0	3.55343		13.30113	34.61785	1.36407	0.07407	3.55343	0.05758	0.27483	0	0	0.00861
Healthy	31.07471	0.03651	0.01093	0.02207		31.07471	54.96934	0.03651	0.04887	0.02207	0	0.02419	0	0.01093	0.01405
Healthy	44.84959	0.29812	0	0.04988		44.84959	20.75108	0.29812	0	0.04988	0.01362	0.39103	0	0	0.59335
Healthy	65.87777	2.94243	0	0.20831		65.87777	13.55648	2.94243	0	0.20831	1.18589	0	0	0	0
Healthy	56.19211	13.23779	0	0		56.19211	1.61862	13.23779	0	0	2.26482	0.07753	0	0	0
Healthy	26.13212	2.01818	0	0.19581		26.13212	6.05667	2.01818	11.0573	0.19581	0	1.2382	0	0	0.00282
Healthy	27.17957	0	0	0.0334		27.17957	63.67515	0	0	0.0334	0.03273	0	0	0	0
Healthy	20.77593	0.06715	0.4656	0.18472		20.77593	15.88302	0.06715	2.34656	0.18472	0.07643	0.84119	0.45049	0.4656	0.00398
Healthy	41.09319	0.16289	0	0		41.09319	0.7702	0.16289	16.6374	0	0.08411	0.00528	0	0	0
Healthy	48.09754	0.03111	0	0		48.09754	6.94567	0.03111	0.72089	0	0.78648	0.01092	0	0	0.00278
Healthy	68.38534	0	0	0.45064		68.38534	5.06293	0	0	0.45064	5.77917	0	0	0	0
Healthy	14.88895	0.14639	0	0.42071		14.88895	28.73826	0.14639	0	0.42071	0	0.6235	1.67791	0	0.13799
Healthy	54.5794	1.06555	0	0		54.5794	0.82049	1.06555	6.91086	0	0.25334	0.34156	0	0	0
Healthy	40.23586	0.28402	0	0		40.23586	17.27238	0.28402	0.00242	0	7.42489	0	0	0	0
Healthy	22.08317	0	0	0		22.08317	65.87162	0	0	0	0	0.41372	0	0	0
Healthy	73.68848	0	0	0		73.68848	2.08998	0	0.7359	0	0	0	0	0	0
Healthy	56.66584	0	0	0		56.66584	14.16528	0	0	0	0	0	0	0	0
Healthy	66.0405	0	0	0.00451		66.0405	8.27072	0	0.39843	0.00451	0.9357	0.03583	0	0	0.03446
Healthy	83.87272	0	0	0		83.87272	1.32739	0	0.0783	0	0.08668	0	0	0	0
Healthy	17.06408	20.6834	1.02995	0.05471		17.06408	5.06566	20.6834	2.24224	0.05471	0.03469	1.7809	1.48207	1.02995	0
Healthy	8.57035	0	0	5.14226		8.57035	27.34738	0	7.77762	5.14226	0.01024	0.22328	0	0	0.22496
Healthy	64.20095	0	0	0		64.20095	13.98577	0	0	0	0.17644	0.05866	0	0	0
Healthy	63.86722	0	0	0		63.86722	24.0631	0	0	0	3.11279	0.0698	0	0	0
Healthy	48.07006	0	0	0		48.07006	27.48449	0	0.39701	0	3.63923	0	0.03543	0	0
Healthy	54.23068	0.01432	0	0.06142		54.23068	13.37072	0.01432	0.07548	0.06142	1.97267	0	0.04257	0	0
Healthy	70.25471	0.16723	0	0.06813		70.25471	6.46265	0.16723	0.38122	0.06813	0.59767	0.38988	0.00389	0	0.05677
Healthy	45.1154	0.38987	0	0.07486		45.1154	0.60571	0.38987	0.16296	0.07486	0.00697	0.55076	0.09795	0	0
Healthy	8.96652	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	19.53796	1.22222	0	0.01049		19.53796	19.45555	1.22222	4.30812	0.01049	0.02732	0.06788	0	0	0.16076
Healthy	38.80998	0	0	0.00464		38.80998	6.93683	0	0.11184	0.00464	0.01398	0.77904	0	0	0
Healthy	54.92835	0.64108	0.04728	0.10861		54.92835	14.04673	0.64108	2.78327	0.10861	0.00676	0.09846	0	0.04728	0
Healthy	0.80423	2.20922	8.72496	2.68779		0.80423	36.59994	2.20922	0.53897	2.68779	0	0.00238	0	8.72496	0.0211
Healthy	64.91261	0	0	0.01188		64.91261	18.6768	0	0	0.01188	1.17066	0.06491	0	0	0
Healthy	11.14039	0	0	0		11.14039	53.52788	0	0	0	0	0	7.31724	0	0
Healthy	17.47557	0.13314	0	0.19039		17.47557	38.05593	0.13314	0	0.19039	0.06232	0.05921	0.12693	0	0
Healthy	42.65315	34.1359	0.91869	0.2922		42.65315	6.36115	34.1359	0	0.2922	0	0.22678	0	0.91869	0
Healthy	69.9158	0.06349	0	0		69.9158	1.55749	0.06349	0	0	0.1421	0.04636	0	0	0
Healthy	56.77236	0.03009	0	0.03822		56.77236	21.9319	0.03009	0	0.03822	0.05722	0.33608	0	0	0.13564
Healthy	39.9845	0	0	0		39.9845	17.3182	0	0	0	0.34289	0	0	0	0
Healthy	52.21683	0.01798	0	0		52.21683	7.84216	0.01798	5.49285	0	0.60592	0	0	0	0
Healthy	1.32898	19.55129	0	5.52825		1.32898	13.35352	19.55129	0	5.52825	0.18685	0	0	0	0.04182
Healthy	67.89234	0.0414	0	0.05352		67.89234	2.45133	0.0414	0.5437	0.05352	0.02515	0	0	0	0
Healthy	81.0339	0.15643	0.2588	0.00438		81.0339	3.27517	0.15643	0	0.00438	0.34009	0.04216	0	0.2588	0
Healthy	33.62841	0	0	1.65436		33.62841	17.21332	0	0.07917	1.65436	0.24028	0.05069	0	0	0
Healthy	70.13488	0.32147	0	0.01091		70.13488	5.41167	0.32147	0.1407	0.01091	0.22596	0	0	0	0
Healthy	5.73114	8.35865	0	33.52188		5.73114	23.71519	8.35865	0	33.52188	0.06749	0.35808	0	0	0
D014376	69.27756	0.29645	0.02208	0.13201		69.27756	4.11627	0.29645	0	0.13201	0.00455	0.02637	0	0.02208	0.01915
Healthy	32.57043	0.1197	0	0.65103		32.57043	32.75538	0.1197	0.23083	0.65103	0	1.58635	0	0	0.2005
Healthy	40.16562	3.3964	0	1.22234		40.16562	7.58386	3.3964	0	1.22234	0	11.41108	7.08862	0	0.05413
Healthy	61.20648	0	0	0		61.20648	4.24627	0	8.3248	0	0.25836	0	0	0	0
Healthy	67.11219	0.14355	0	0.04397		67.11219	8.3997	0.14355	0.57677	0.04397	0.03423	0	0	0	0
Healthy	2.11984	0	0	0		2.11984	24.15697	0	0	0	0	3.08538	4.61632	0	1.77812
Healthy	0	0	0	0		0	9.24888	0	0	0	0	0	0	0	0
Healthy	36.96423	2.00589	0	2.25199		36.96423	20.47784	2.00589	0	2.25199	0	0	0	0	0.01458
Healthy	74.49401	0.4999	0	0.02754		74.49401	1.93607	0.4999	0	0.02754	0.00596	0	0	0	0
Healthy	68.79607	0.08539	0	0		68.79607	6.97075	0.08539	0	0	0.20211	0.02466	0	0	0
Healthy	48.33093	0.89547	0	0.02891		48.33093	12.21441	0.89547	0.02151	0.02891	0.08866	0.03925	0	0	0.09574
Healthy	3.52148	0	0	0		3.52148	24.86266	0	0	0	0	6.6301	8.10433	0	0.32805
Healthy	30.977	0	0	0		30.977	41.42896	0	0	0	0.05841	0	3.58224	0	0
Healthy	48.79426	0.05039	0	0		48.79426	6.07761	0.05039	9.34841	0	0.51228	0	0	0	0
Healthy	72.78589	0	0	0		72.78589	0.10168	0	0.23017	0	0.59765	0	0	0	0
Healthy	4.21911	1.51275	0	0.50576		4.21911	24.82273	1.51275	4.14396	0.50576	0.18294	2.33088	0	0	3.00563
Healthy	11.39171	0	0	0.09339		11.39171	71.25252	0	0	0.09339	0.03331	2.3575	0.5885	0	0
Healthy	62.92296	0.18506	0	0		62.92296	14.45154	0.18506	0.91657	0	0.90545	0	0.27574	0	0
Healthy	80.807	0	0	0.02167		80.807	6.38911	0	0	0.02167	1.51926	0.07097	0	0	0.01374
Healthy	33.08793	2.89015	2.84982	0.20013		33.08793	23.75074	2.89015	1.74463	0.20013	0.02403	0.02103	0	2.84982	0.44235
Healthy	48.86634	1.65118	0	0		48.86634	8.31313	1.65118	0	0	1.98335	0.07097	0	0	0
Healthy	0.64899	0.38324	0.10444	7.37831		0.64899	0.12272	0.38324	0	7.37831	0	0.00052	0	0.10444	0
Healthy	68.09593	0	0	0.57766		68.09593	5.04008	0	0	0.57766	5.94819	0	0	0	0
Healthy	84.30349	0.65903	0	0.06916		84.30349	1.32419	0.65903	0	0.06916	0.20509	0	0	0	0
Healthy	18.18298	1.30524	0	5.65207		18.18298	43.20758	1.30524	0	5.65207	0.13331	0.71517	0	0	0
Healthy	37.14505	0.45025	0	0		37.14505	34.29336	0.45025	0	0	0	0.41766	0	0	0.15181
Healthy	18.48963	0.68164	1.10921	4.25631		18.48963	17.62458	0.68164	0	4.25631	0.04844	0.97193	0	1.10921	0.05489
D014376	67.6325	4.25995	0.14075	0.35431		67.6325	1.60217	4.25995	0	0.35431	0	1.63282	0	0.14075	0
Healthy	70.64789	0	0	0.37018		70.64789	11.55756	0	0.02726	0.37018	0.82778	1.26597	3.68487	0	0.05486
Healthy	70.63958	0.13819	0.02244	0.47546		70.63958	5.79267	0.13819	0	0.47546	0	1.24815	0	0.02244	0.03542
Healthy	45.16881	0.2193	0	0		45.16881	17.0652	0.2193	0	0	0.08213	0.43517	0	0	0.05531
Healthy	9.76001	0	0	0.81377		9.76001	44.24007	0	0	0.81377	0	0	0	0	0
Healthy	14.72022	0.03632	0	2.30598		14.72022	32.09735	0.03632	0.00884	2.30598	0.05476	0.01939	0	0	0.69314
Healthy	58.86491	0	0	0.00823		58.86491	10.15593	0	6.60676	0.00823	2.38675	0	0	0	0.02819
Healthy	31.51029	0.18599	0	1.33874		31.51029	18.01655	0.18599	13.1712	1.33874	0.01433	0.15548	0	0	0
Healthy	60.9717	0.17056	0	0.16507		60.9717	6.71752	0.17056	1.42643	0.16507	0.07557	0.92989	0	0	0.09399
Healthy	23.71041	0.09058	0.00568	2.97425		23.71041	36.77322	0.09058	0	2.97425	0.39744	0.04289	0	0.00568	0
Healthy	60.37382	0.2024	0	0.13567		60.37382	4.731	0.2024	0.78996	0.13567	0.16598	0	0	0	0
Healthy	10.08932	0.51966	0	0		10.08932	2.89423	0.51966	0	0	0	0.39765	21.9733	0	0
Healthy	36.6444	0	0	0		36.6444	42.44446	0	0	0	0	1.90263	1.82274	0	0
Healthy	52.35302	0.02214	0	0		52.35302	12.72961	0.02214	0	0	5.33586	0	0	0	0.05282
Healthy	76.77429	0.29681	0	0		76.77429	1.67378	0.29681	0	0	0.03171	0.09813	0	0	0
Healthy	9.72508	0	0	0.28125		9.72508	24.06938	0	0.77617	0.28125	0	0	0.34905	0	0
Healthy	26.20164	0.11684	0	0.36739		26.20164	1.2228	0.11684	0.43436	0.36739	0	0.80095	0.00178	0	0
Healthy	52.14534	0.01657	0	0.00659		52.14534	18.06686	0.01657	0	0.00659	0.00256	0.01122	0	0	0.03771
Healthy	58.10073	0.17989	0	0.20558		58.10073	6.29537	0.17989	0	0.20558	0.10726	0.02597	0	0	0
Healthy	62.73642	0.19311	0	0.51722		62.73642	12.60878	0.19311	0	0.51722	0.40893	4.23237	3.47911	0	0.02291
Healthy	44.6047	0.1954	0	0.90812		44.6047	22.74829	0.1954	0	0.90812	0	0.00276	0	0	0.38988
Healthy	25.1176	0.3364	0	0.08943		25.1176	34.84461	0.3364	0	0.08943	0.06174	1.75278	0	0	1.1973
Healthy	33.8182	0	0	0		33.8182	17.44517	0	1.02691	0	0.86723	1.06904	0	0	0
Healthy	48.77218	0.33215	0	0.14492		48.77218	20.50444	0.33215	3.81688	0.14492	0.07248	1.52775	0	0	0.44489
Healthy	45.66618	2.16888	0	0.64442		45.66618	19.63997	2.16888	0.02361	0.64442	5.85919	0	3.38076	0	0
Healthy	55.40129	6.26117	0	0.17283		55.40129	15.48653	6.26117	0	0.17283	0.04768	0.08529	0	0	0.78828
Healthy	59.93208	0.08528	0.481	0		59.93208	16.11202	0.08528	0	0	0	0	0	0.481	0
Healthy	15.04625	0	0	5.39286		15.04625	28.63707	0	0	5.39286	0.00815	0.09396	0	0	0
Healthy	0.00043	0.00139	25.9182	9.50194		0.00043	0.00652	0.00139	0	9.50194	0	0	0	25.9182	2.32124
Healthy	61.74895	0	0	0.03014		61.74895	26.15425	0	0.08502	0.03014	0	0.49223	0.31573	0	0
Healthy	87.02538	0	0	0		87.02538	2.03508	0	0	0	0.0663	0	0	0	0
Healthy	40.00243	0.4149	0	1.22287		40.00243	21.71029	0.4149	4.00273	1.22287	0.00395	0	0	0	0.05366
Healthy	69.9345	0.04719	0	0.11284		69.9345	3.69108	0.04719	0	0.11284	3.22159	0.15468	0	0	0
Healthy	1.69901	3.31039	0	0		1.69901	41.48752	3.31039	0	0	0	0.27113	0	0	0
Healthy	7.07781	13.2784	1.0204	0.41551		7.07781	3.5514	13.2784	0	0.41551	0	0.25955	0	1.0204	0.00107
Healthy	18.15599	0	0	0.06014		18.15599	6.44607	0	6.12412	0.06014	0.09712	4.1505	0	0	0.0398
Healthy	31.09353	0	0	0		31.09353	16.43337	0	0	0	0.02116	0.80942	0	0	0
Healthy	34.03256	0	0	0.00207		34.03256	44.99545	0	0.02874	0.00207	0.06265	0.15933	0	0	0
Healthy	43.90234	0	0	3.06488		43.90234	15.11769	0	0.16635	3.06488	0.50874	0	0	0	0
Healthy	44.18122	0.37948	0	0.09394		44.18122	21.0963	0.37948	0.30671	0.09394	2.08788	0	0	0	0
D014376	91.25143	0.01082	0	0.47895		91.25143	2.20226	0.01082	0	0.47895	3.00566	0.00106	0	0	0
Healthy	57.07879	0.47996	0	0.37995		57.07879	4.43741	0.47996	0	0.37995	0	0.16744	0	0	0
Healthy	60.22977	0.00187	0	0.03604		60.22977	11.48591	0.00187	0.12189	0.03604	3.9968	0.06249	0	0	0
Healthy	44.66737	0.3293	0	0.05593		44.66737	7.46247	0.3293	1.76195	0.05593	0	0	3.0235	0	0
Healthy	70.99113	0	0	0.13445		70.99113	3.77322	0	0	0.13445	3.17425	0.16934	0	0	0
Healthy	65.52501	2.5774	0	0.14994		65.52501	13.63746	2.5774	0	0.14994	1.2262	0	0	0	0
Healthy	6.72201	0	0	0		6.72201	3.57708	0	5.72931	0	0.15351	0	0	0	0
Healthy	82.77682	0.65567	0	0.06108		82.77682	1.51089	0.65567	0	0.06108	0.20969	0.0048	0	0	0
Healthy	48.8312	0.64983	0	1.09462		48.8312	30.06569	0.64983	0	1.09462	0.2026	0.24078	0	0	0
Healthy	13.88629	0	0	0		13.88629	13.58218	0	0	0	0.08663	0.05364	1.47182	0	0.13814
Healthy	5.27426	7.80416	0	6.74996		5.27426	0	7.80416	0	6.74996	2.11858	0	0	0	0
Healthy	66.74774	0.13705	0	0.06972		66.74774	9.33014	0.13705	0.57433	0.06972	0.02559	0	0	0	0
Healthy	20.72115	3.8309	0	17.5834		20.72115	7.42724	3.8309	0	17.5834	0	4.17113	3.42044	0	0
Healthy	3.44375	68.4318	16.1313	0.21363		3.44375	0.00403	68.4318	0	0.21363	0	0	0	16.1313	0
Healthy	86.56075	1.8811	0	0.06702		86.56075	3.61913	1.8811	0	0.06702	0.10956	0.03454	0	0	0
Healthy	53.36043	1.01719	0	0		53.36043	12.11788	1.01719	14.0475	0	2.49682	0	0.8408	0	0
Healthy	17.23018	0.16837	0	0.33714		17.23018	16.92836	0.16837	3.3765	0.33714	0.2307	0.6541	0.66077	0	0.08095
Healthy	66.47609	0.37765	0	0.31109		66.47609	6.42588	0.37765	0	0.31109	0.25885	0.12519	0	0	0
Healthy	70.42368	0.48435	0	0.5366		70.42368	16.59155	0.48435	0	0.5366	0	0.7594	0	0	0.06926
Healthy	68.90809	0.03274	0	0		68.90809	4.84184	0.03274	0.00134	0	0.21604	0.00494	0	0	0
Healthy	13.65642	1.0772	0.11821	0.48568		13.65642	17.07274	1.0772	0.26842	0.48568	0.36818	0.04006	2.90329	0.11821	0.09393
Healthy	23.31875	0.11866	4.50772	9.06072		23.31875	0.0274	0.11866	0	9.06072	0	0	0	4.50772	0.0046
Healthy	86.2202	1.59267	0	0.06395		86.2202	3.30101	1.59267	0	0.06395	0.07533	0.07695	0	0	0
Healthy	67.27463	1.05383	0	0		67.27463	2.28023	1.05383	0	0	0	0	0	0	0
Healthy	9.46394	12.2714	0	9.45909		9.46394	18.21155	12.2714	0	9.45909	0	3.46982	0	0	0
Healthy	2.87834	0.13135	0	1.28562		2.87834	5.07049	0.13135	1.48707	1.28562	0.20286	1.27752	0	0	0.11519
Healthy	91.68174	4.26379	0	0		91.68174	0.6148	4.26379	0.56621	0	0	0	0	0	0
Healthy	84.63343	0.01829	0	0		84.63343	3.27182	0.01829	0	0	0	0.19433	0	0	0
Healthy	12.57045	0	0	0		12.57045	33.2969	0	1.62563	0	0	1.01374	0	0	0
Healthy	75.06792	0	0	0		75.06792	1.2544	0	0	0	0.57478	0	0	0	0
Healthy	63.95996	0.05201	0.00691	0.10501		63.95996	9.70855	0.05201	0.04037	0.10501	0.0407	0.01492	0	0.00691	0.00207
Healthy	0	0.92446	0	1.59656		0	11.32128	0.92446	0	1.59656	0	0	0	0	0
Healthy	68.88568	0.11185	0	0		68.88568	1.66774	0.11185	0	0	0.14325	0.04199	0	0	0
Healthy	79.02282	0	0	0		79.02282	2.17026	0	0	0	4.8789	0	0	0	0
Healthy	39.54577	0	0	0.0773		39.54577	32.47289	0	0	0.0773	0.07111	0.777	0.65041	0	0
Healthy	27.5197	0	0	0		27.5197	21.91208	0	2.15259	0	0	0	0	0	0
Healthy	53.1593	0.32116	0.04243	0.15172		53.1593	23.91447	0.32116	0.20079	0.15172	0.19696	1.41539	0	0.04243	0.1086
Healthy	48.5162	0	0	0		48.5162	0	0	0	0	0	18.4171	0	0	0
Healthy	2.98891	0	0	0		2.98891	30.40498	0	0.68396	0	0	5.41414	2.76683	0	0.05371
Healthy	60.54547	6.83977	0	0		60.54547	2.20248	6.83977	0.76509	0	1.64958	0	0	0	0
Healthy	28.75621	4.50425	1.98208	0.96709		28.75621	28.16387	4.50425	0	0.96709	0.24406	1.10707	0	1.98208	0.01412
Healthy	56.71773	0.00197	0.08138	0.0195		56.71773	6.5284	0.00197	12.5435	0.0195	0.06549	0.09827	0	0.08138	0
Healthy	56.3158	0.54718	0.92658	0.01631		56.3158	5.33268	0.54718	0	0.01631	0.07737	0.26229	0	0.92658	0.1366
Healthy	13.4359	10.6608	0	0		13.4359	0.43166	10.6608	43.6005	0	0.25924	0.14481	0	0	0
Healthy	67.86751	0	0	0		67.86751	5.0469	0	0	0	0.18679	0.26754	0	0	0
Healthy	80.98922	0	0	0		80.98922	13.15953	0	0	0	0	0.54431	0	0	0
Healthy	25.67731	0.11367	0	0.01236		25.67731	28.08165	0.11367	0	0.01236	0	0.01602	0	0	0
Healthy	88.6322	0.56958	0	0.25008		88.6322	1.14033	0.56958	0	0.25008	0.14938	0.03905	0	0	0
Healthy	39.09706	0.02186	0	0.53095		39.09706	22.08237	0.02186	0.0088	0.53095	0.43338	0.00311	0	0	0.30605
Healthy	33.77516	1.67072	0	0.23289		33.77516	25.5751	1.67072	0.02447	0.23289	1.44155	0.0174	2.87235	0	0.03649
Healthy	19.08522	1.16394	0	1.04843		19.08522	26.99593	1.16394	0	1.04843	0	0	0	0	0
Healthy	59.1091	0.63187	0	0.39645		59.1091	1.94154	0.63187	1.3283	0.39645	0.00034	9.17023	0.16438	0	0
Healthy	22.5582	0.1574	0	0.61051		22.5582	3.32933	0.1574	0	0.61051	0.06068	0	12.2744	0	0.07371
Healthy	37.53204	0	0	1.50452		37.53204	31.77801	0	0	1.50452	0	0	0	0	0
Healthy	58.43814	26.9499	0.24029	0.10505		58.43814	1.10321	26.9499	0	0.10505	0	0	0.14244	0.24029	0
Healthy	23.76198	2.05602	0	9.25788		23.76198	27.46447	2.05602	0.91401	9.25788	0.01164	5.69895	2.42624	0	0
Healthy	32.36471	0.05333	0	0.20378		32.36471	15.92555	0.05333	3.33406	0.20378	0.44306	0.00172	0	0	0.05048
Healthy	14.68862	0.79854	0.35063	2.2921		14.68862	13.78159	0.79854	0	2.2921	0	0.43137	0	0.35063	0
Healthy	34.07345	0.00111	0	0.2392		34.07345	44.80996	0.00111	0	0.2392	0.26789	0.04628	0	0	0
Healthy	18.82843	0.97821	0	0.56306		18.82843	43.58366	0.97821	0.16201	0.56306	0.0713	0.4229	0	0	0.23092
Healthy	17.09535	1.57204	0.01423	5.84603		17.09535	16.57425	1.57204	0	5.84603	0.35405	0.10672	0.01541	0.01423	0.33081
Healthy	45.17916	0.28333	0	0.03885		45.17916	10.51045	0.28333	0.77287	0.03885	0.0718	0.00601	0	0	0.11079
Healthy	19.82885	0.32094	0	0.00711		19.82885	28.20531	0.32094	0	0.00711	0	0.32882	0.58507	0	0
Healthy	92.4096	0.12318	0	0		92.4096	1.78141	0.12318	1.88348	0	0.56352	0	0	0	0
Healthy	10.12874	0	0	0		10.12874	46.8281	0	0	0	0	0	0	0	0
Healthy	35.57313	0.02843	0	4.40984		35.57313	37.47046	0.02843	0	4.40984	0.07387	0.0976	0	0	0.00678
Healthy	71.11603	2.10645	0	0		71.11603	2.51416	2.10645	0	0	0.36472	0	0	0	0
Healthy	42.51095	0	0	0.08492		42.51095	6.08218	0	2.90132	0.08492	0.37614	0	0.02402	0	0
Healthy	69.65916	0.04956	0	0.08113		69.65916	6.5257	0.04956	0	0.08113	2.39395	0.03155	0	0	0
Healthy	66.71053	0	0	0.00116		66.71053	3.96175	0	0	0.00116	0.36518	0.01371	0	0	0
Healthy	38.67925	0.38672	0	0.65368		38.67925	18.45423	0.38672	0.03767	0.65368	0.04876	0.53843	0	0	0.29259
Healthy	58.1287	0	0	0		58.1287	6.48448	0	8.45768	0	0.43898	0	0	0	0
Healthy	2.69883	45.18777	35.222	0.01861		2.69883	1.31161	45.18777	0	0.01861	0	0.00517	0	35.222	0
Healthy	38.60053	0	0	8.38371		38.60053	24.39424	0	0	8.38371	0.07105	0.61656	3.3537	0	0
Healthy	27.58095	2.53386	0	0.10993		27.58095	9.03548	2.53386	0	0.10993	0.01572	0.48128	0	0	0.03863
Healthy	69.24905	0.0346	0	0		69.24905	0.938	0.0346	0	0	0.04389	0.49665	0	0	0
Healthy	30.23467	0.09831	0	0.3743		30.23467	47.81394	0.09831	0.03824	0.3743	0.40048	0.00459	0	0	0
Healthy	67.07015	5.66234	0	0.14589		67.07015	3.50565	5.66234	0.13672	0.14589	0.01289	0.04044	0	0	0.01833
Healthy	43.44494	12.1613	0	0.47209		43.44494	3.27068	12.1613	0	0.47209	0	0	0	0	0.14947
Healthy	45.52648	0.10287	0	0.01141		45.52648	20.51761	0.10287	0	0.01141	0.27995	0.12586	0	0	0.07101
Healthy	29.04447	13.76728	0	4.11471		29.04447	32.39544	13.76728	3.57716	4.11471	0	1.28783	2.64687	0	1.22097
Healthy	95.28645	0.0347	0	0.07273		95.28645	0.98278	0.0347	0.03461	0.07273	0	0	0	0	0.01142
Healthy	29.61175	0.05633	0	0.40382		29.61175	21.77925	0.05633	0.05854	0.40382	0.01224	0.05169	0	0	0.25031
Healthy	19.55294	0	0	0		19.55294	50.37572	0	0	0	0	13.73408	0	0	0
Healthy	10.76329	0	0	0.19675		10.76329	32.93799	0	0.50632	0.19675	0.28424	0	0	0	0
Healthy	63.77627	0	0	0		63.77627	14.62348	0	0	0	0.18366	0.08664	0	0	0
Healthy	65.94764	1.0543	0	0		65.94764	2.23369	1.0543	0	0	0	0	0	0	0
Healthy	37.37198	0.41401	0	0.03096		37.37198	12.17318	0.41401	2.41684	0.03096	8.5763	0	0.95102	0	0
Healthy	68.43482	10.5734	0	0.15629		68.43482	1.85708	10.5734	0	0.15629	0.19095	0	0	0	0
Healthy	68.7675	0.05757	0	0.02519		68.7675	2.22832	0.05757	0.56418	0.02519	0.0053	0	0	0	0
Healthy	21.83488	1.82178	0	0.3327		21.83488	22.07464	1.82178	0.86309	0.3327	1.30819	0	0	0	0.16005
Healthy	73.45565	0	0	0		73.45565	8.98104	0	0.50523	0	0.02651	0	0	0	0
