group	Phocaeicola	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Rothia	Eggerthella	Prevotella	Enterocloster	Collinsella	Holdemanella	Anaerostipes	Intestinibacter	Parasutterella	Desulfovibrio	Adlercreutzia	Pseudoflavonifractor
Healthy	2.99307	0.00568	8.4554	0.44396	0.00044	1.08386	0	0	0.01595	0	0.00568	0.30546	1.32554	0.00079	0.21995	3.85849	0.1413	0	0.12115	0
Healthy	3.19247	0	2.2521	0.15858	0.03287	0	0	0	0	0.01429	0	0.87314	1.2966	0	0.01756	0	0.0719	0	0.33343	0.01087
Healthy	4.62719	0	4.50627	0	0.46136	0	0	0.0117	0	0	0	2.42854	0	0	0.11038	0	0.03322	0	0	0
Healthy	4.80572	1.85669	3.76048	1.8865	0	0	0	0	0	0	1.85669	0.77463	0.3113	0.51013	0.00502	0	0	0	0	0
Healthy	6.31305	0	4.21288	0	0	0.38659	0	0	0	0	0	0.05191	0.22257	0.48434	0.26902	0.13406	0.05514	0	0.11505	0
Healthy	10.3811	0	1.2761	0	0	0.04992	0	0	0	0	0	0.15761	0	0	0.15919	0.00403	0	0	0	0
Healthy	14.13589	0	3.28081	0	0	0.25226	0	0	0	0	0	0.02887	0.03561	0.62533	0.242	0.46742	0.01366	0	0	0
Healthy	12.7448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	46.44722	0	0	30.1017	0	0.01118	0	0	0.01124	0	0	0	0.17965	0	0	0.02738	0	0	0	0
Healthy	6.8447	0	8.32789	2.20711	0.28515	0.26539	0.00024	0.0036	0.02753	0.07113	0	0.28737	0	0	0.86455	0.10178	0	0	0.10013	0
Healthy	0.00483	4.36739	1.49969	0	0	0	0	0	0	0	4.36739	0	0.09009	0	0	0	0	0	0	0
Healthy	7.04249	0.02982	1.08622	0.88721	0	0	0	0.02062	0	0	0.02982	0.02844	0.92484	0.09646	0	0	0.03388	0.40275	0	0
Healthy	2.78269	31.1855	1.3585	0	0	0	0	0	0	0	31.1855	0.58824	0.58374	0.06375	0	0	0	0	0	0
Healthy	0	10.8547	19.7607	0	0	0	0	0	0	0	10.8547	1.99015	0.52526	0.7905	0.37633	0	0	0	0	0
Healthy	12.68654	0	5.62646	0.04461	0.00631	0.00174	0	0	0	0	0	0.49133	0.36241	0.63192	0.14457	0.01353	0.01369	0	0.01612	0
Healthy	7.28688	0	3.13926	9.13135	0.18763	0	0	0	0	0	0	0.08322	4.83101	0	0.34346	0	0.06944	0	0	0
Healthy	23.44662	0	0	11.7181	0.71025	0	0	0	0	0	0	0.04771	0.23047	0	0	0	0	0	0	0
Healthy	14.24334	0	6.83973	0	0	2.54066	0	0	0	0	0	0.01312	0.15234	0.39608	0.34767	0.22817	0.0127	0	0.03545	0
Healthy	3.42622	33.40155	2.36202	0.06497	0	0	0	0	0	0	33.40155	0.74978	0.11564	0	0	0	0.05006	0	0	0
Healthy	0.51691	0	0.36878	1.08832	0.00806	0	0	0	0	0	0	0.27427	0.72767	0	0	0	0.01175	0	0	0
Healthy	2.15063	0	0.36568	0	0	0	0	0	0	0	0	5.62826	0.64423	0	0.24541	0.14655	0.0269	0	0.0763	0
Healthy	1.3002	0	0.26027	0.02963	0.38035	0	0.00042	0	0.00293	0.07092	0	0.27216	2.94568	0	0.42505	0.02735	0.0003	0.00116	0.02596	0
Healthy	11.44428	50.329	6.32975	0.32901	0.37106	0	0.19326	0	0	0	50.329	0.22155	0.01038	0	0.00962	0.64266	0	0	0	0
Healthy	10.9092	16.5243	3.62008	0	0	0	0	0	0	0	16.5243	0.0567	0.03323	0.48586	0.15034	0	0	0.1149	0	0
Healthy	1.23204	0	0	13.3728	0.00912	0	0	0	0.11785	0	0	0	0.08065	0	0	0	0	0	0	0
Healthy	4.54092	0	4.3939	1.14409	0.03746	0	0	0	0	0	0	0.01693	0.46314	0	0	0	0.08058	0	0.00804	0.01016
Healthy	0	2.80734	30.9399	0	0	0	0	0	0	0	2.80734	1.91553	4.79853	2.82922	0.94592	0.15088	0	0	0	0
Healthy	11.76179	0	3.08489	13.1928	1.23037	0.05048	0.01785	0	0	0	0	0.31096	0.06135	0	0	0	0	0	0	0
Healthy	7.50614	0	4.33798	0	0	0	0	0	0	0	0	0.45578	0.0362	0	0	0	0	0	0.00314	0
Healthy	4.62016	0	14.4566	2.40029	0.13011	0	0	0	0	0	0	1.13069	1.97075	0	0.33307	0	0	0	0	0
Healthy	1.59143	0	3.4486	0.02524	0	0	0	0.00455	0	0	0	6.0913	0	0	0	0	0.0439	0	0	0
Healthy	3.16856	0.00503	1.31603	0.78188	0.00252	0	0	0.05769	0.04321	0.01064	0.00503	0.97451	4.58264	0	0.03192	0.11721	0.0035	0	0.05837	0.01679
Healthy	11.31326	0	1.62206	0	0	0.01352	0	0	0	0	0	0.05411	0.17187	0	0	0	0.0175	0	0	0.01624
Healthy	3.21821	0	2.51813	0.14069	0.03415	0	0	0	0	0.04305	0	0.96909	1.45726	0	0.02981	0	0.11675	0	0.26396	0.0164
Healthy	15.72362	0	5.87519	0.00421	0.00388	0.02811	0	0.00289	0	0	0	1.13489	0.75728	0	0.12187	0.01431	0.00546	0	0.00492	0.02268
Healthy	15.99452	2.41119	5.62901	0	0.03341	0.00677	0	0	0	0	2.41119	0.22676	0.31141	0	0.0721	0	0	0.12253	0.04065	0
Healthy	4.88497	0	1.79958	0.03347	0	0	0	0	0	0	0	0.02062	0.43889	0	0	0	0	0	0	0
Healthy	1.40433	0	5.39704	0.50805	0	0.00145	0	0	0	0.00056	0	0.87395	1.04846	0	0.60333	0.02551	0.00483	0	0.08263	0.00651
Healthy	39.4858	0	1.02896	0	0	0	0	0	0	0	0	0.06537	0	1.85807	0	0	0	0	0	0
Healthy	23.56357	0	0.01321	11.9185	0.76334	0	0	0	0	0	0	0.04961	0.26375	0	0	0	0	0	0	0
Healthy	7.25334	62.5827	1.91859	0	0	0	0	0	0	0	62.5827	0	0	0	0	0	0	0	0	0
Healthy	22.71272	0	8.16256	0	0	5.1508	0	0.0069	0.01967	0	0	0.30083	0.42019	0.00462	0.00792	0.04933	0	0.01159	0	0
Healthy	27.0571	0.00465	0	15.7736	0.31774	0	0	0	0.01187	0.00331	0.00465	0	0.44482	0	0	0	0	0	0	0
Healthy	8.69283	0	4.73158	0.04022	0	0.00582	0	0	0	0	0	0.01339	0.191	0	0	0	0.01291	0	0.05238	0.0029
Healthy	5.37701	0	1.46575	0.03644	0	0	0	0.01334	0	0	0	0.2102	0	0	0	0	0.06139	0.30746	0	0
Healthy	15.22695	0	4.725	0	0	0	0	0	0	0	0	0	0.05049	0	0	0	0.05699	0	0	0
Healthy	5.35317	0	5.30416	20.6263	4.02007	0	0.00756	0	0	0	0	0.36068	0.05175	0.05219	0.00064	0.1098	0.16631	0	0	0
Healthy	0.38618	0	0.11081	10.1604	0	0	0	0.02763	0	0.01624	0	0.09027	1.23319	0	0	0	0.00825	0	0	0.00476
Healthy	10.0129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00085	0	0.00027	0.00478	1.76153	1.47722	0.02039	0	0	2.09311	0	0	0	0	0	0	0	0
Healthy	10.50937	0.00995	5.25823	0.02604	0.00091	0.00704	0.04993	0.00265	0	0.00028	0.00995	0.59296	0.68687	0	0.57463	0.03473	0.00275	0	0.05412	0.00543
Healthy	0	19.80219	11.2426	0.39448	0	0.00479	0	0	0	0	19.80219	0.32581	0.1127	2.52386	0	0.06948	0	0	0	0
Healthy	17.6628	26.8402	6.42999	0.36406	0	0.0034	0	0	0	0	26.8402	0.15272	0.08396	0	0	0	0.00051	0	0	0.00302
Healthy	1.24926	0	8.45223	0.01828	0	0	0	0	0	0	0	0	0.1071	0	0	0	0.01355	0.26196	0.05158	0
Healthy	0.01035	0	0.01281	33.6638	0.00469	0.00209	0	0	0.03075	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.64657	0	3.4314	7.06204	0.14852	0.10829	0	0	0.01284	0	0	1.07907	0	0	0.25144	0.24325	0.0489	0.07229	0.12077	0
Healthy	1.17187	0	4.13709	0.33736	0	0	0	0	0	0	0	0.62735	0	0	0	0	0.0239	1.35047	0.1724	0.01165
Healthy	4.93838	0.0265	0.93055	0.17371	0	0.0664	2.52735	0	0	0	0.0265	0.26155	0.73453	1.18611	0.19676	0.3102	0.18857	0	0	0
Healthy	4.70861	0	0.24836	0.59056	0	0	3.22817	0	0	0	0	0.06938	1.9337	1.35114	0.19941	0.55552	0.05562	0	0	0
Healthy	5.70048	0	5.18334	0.01955	0	0	0	0	0	0.01059	0	0.17304	0.56382	0	0	0	0.00977	0	0.18039	0.00813
Healthy	5.28937	0	1.56754	0	0	0	0	0.01799	0	0	0	0.16067	0	0	0	0	0.078	0.29535	0	0
Healthy	0.30396	0	1.32094	1.48965	0.07634	0	0	0	0	0	0	1.63964	1.5066	0	0.16261	0.11413	0	0.0191	0.0717	0
Healthy	11.23234	0	3.1686	0.10214	0	0	0	0	0	0	0	0.7023	0	0	0	0	0.67253	0	0	0
Healthy	6.93045	0	5.07852	0	0	2.01685	0	0	0	0	0	0.07395	0	0	0.12822	0	0	0	0	0
D013167	17.16597	21.2282	18.4828	1.53472	0	0.4839	0	0	0.00683	0	21.2282	0.19948	0.19019	0	0.10836	0.15586	0.18595	0	0.01666	0
Healthy	4.25351	0	7.80518	0	0	0	0	0	0	0	0	1.94515	0	0	0	0	0.29334	0	0	0
Healthy	16.469	0	12.9311	0.01217	0.0168	0.06733	0	0	0	0	0	1.10536	0	0	0.52599	0	0.04081	0	0	0
Healthy	10.20981	0.51472	1.48966	0.08834	0.03491	0	0	0	0	0	0.51472	1.56798	0.1013	0	0.33305	0	0	0	0	0
Healthy	3.41681	0	0.8115	0	0	0	0	0	0	0	0	0.4634	0.0162	0	0.09308	0.01498	0	0	0	0
Healthy	0.31626	0	0	0.932	0	0	0	0	0	0.01205	0	0.00504	3.04775	0	0	0.0757	0	0	0	0
Healthy	0	0	5.20856	0.91587	0.21424	0.00635	0	0.00657	0	0	0	0.03174	0.09362	0	0.08118	0.07605	0.00833	0	0.02395	0.02119
Healthy	9.25211	0	2.9477	0	0	0.2134	0	0	0	0	0	0.02739	0.05506	0.36968	0.30964	0.27073	0.02229	0	0	0
Healthy	0.84354	72.24968	2.89925	0	0	0.0038	0	0	0	0	72.24968	0.37455	0.18736	0	0	0.00309	0	0	0	0.00666
Healthy	3.55102	0	2.2329	0.13571	0.04832	0	0	0	0	0.03067	0	0.85825	1.30766	0	0.0249	0	0.11068	0	0.2555	0
Healthy	0.77713	0	1.97809	1.72813	0.00577	0.00501	1.18035	0.02763	0.03988	0	0	2.34308	1.35894	0	0.11867	0	0	0	0	0
Healthy	11.44614	0	3.60058	0.01353	0	0	0	0	0	0	0	0.00992	0	0	0.00901	0	0.64158	0	0	0
Healthy	0.36372	0	0.11211	10.3308	0	0	0	0.04438	0	0.00445	0	0.09502	1.35637	0	0	0	0.01048	0	0	0.00159
Healthy	6.64685	41.3088	5.38342	0	0	0.42356	0	0	0	0	41.3088	0.71292	1.50464	0	0.32987	0.02115	0	0	0.03797	0
Healthy	5.00064	0.08349	0.87769	0.51141	1.88717	0.00077	0.01317	0.08238	0	0	0.08349	1.43976	0.90464	0	0.07979	0	0.04696	0	0.04043	0
Healthy	1.57482	0	0	2.91179	1.00641	0.07386	0	0	0.27845	0	0	0	0	0	0	0	0	0	0	0
Healthy	18.14138	0	12.4301	0.03409	0.00896	1.33136	0.00591	0	0.00178	0.00442	0	0.27545	0.34919	0	0.58279	0.10644	0	0	0	0
D013167	18.38612	0.04827	21.4126	1.60307	0.11691	0.54759	0	0	0.01087	0.00081	0.04827	0.15902	0	0	2.77259	5.57161	0.40322	0	0	0
Healthy	12.11537	0	1.23572	0	0.03177	0	0	0.02625	0	0	0	0.01047	0.23865	0	0	0	0	0	0.02045	0
Healthy	26.973	0	1.79297	0.01989	0.56	0	0	0	0	0	0	0.00516	0	0	0	0	0.15182	0	0	0
Healthy	0	0	0.0022	0.0131	0	0	0	0	0.01851	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.85183	0	6.03973	0	0	2.21617	0	0	0	0	0	0.04838	0	0	0.0203	0	0	0	0.01747	0
Healthy	5.16985	29.5714	5.75864	0	0.0259	0.00466	0	0	0	0	29.5714	0.10894	0.3247	0	0.04071	0	0.00459	0	0	0.00273
Healthy	7.78432	0.00684	7.28723	0.04118	1.00336	0	0.5586	0.00694	0	0.04528	0.00684	1.22903	0	0	0.91311	0.05597	0.04896	0	0	0
Healthy	1.08866	0	10.226	5.47553	0	0.11108	0	0	0	0	0	0.14325	0.73292	0	0.01662	0	0.00495	0.05509	0.02005	0
Healthy	25.74485	2.50623	2.12451	0	0	0	0	0	0	0	2.50623	0.17986	1.00574	0	0.0446	0	0	0.00376	0.53498	0
Healthy	9.99313	9.69167	1.34171	0.0696	0.02325	0	0.00957	0.0033	0	0	9.69167	2.72719	0.15393	0	0.27926	0	0.01259	0	0	0
Healthy	33.26255	0	5.94707	0	0	0.20198	0	0	0	0	0	0.2358	0.74835	0	0.34529	0	0.36846	0	0.01609	0
Healthy	6.31335	0	3.44472	0.61488	0	0.00705	0	0	0	0	0	1.54654	0.37409	0	0.07853	0	0.04157	0.03076	0	0.00923
Healthy	9.03441	7.92919	3.7009	0.0622	0	0	0	0	0	0	7.92919	0.11894	1.18426	0	0.39565	0	0	0.1131	0.0525	0
Healthy	5.44505	0	1.72893	0	0	0.00652	0	0	0	0	0	0.04675	0.10077	0	0.12382	0.44264	0.00232	0	0	0.02278
Healthy	13.02006	0	15.3164	0	0	0	0	0.00425	0	0.00413	0	0.77361	4.34267	0	0.03009	0	0	0	0.13649	0
Healthy	5.61157	2.06174	4.91634	0	0	0	0	0	0	0	2.06174	2.25062	0.91761	0	0.28679	0	0	0	0	0
Healthy	9.43131	0	0.48691	0.39666	0.00251	0	0	0	0	0	0	0.12376	0.1432	0	0.01886	0	0.11553	0	0	0
Healthy	5.55189	0	11.702	0.11931	0.35233	0.29079	0.17309	0.0009	0	0.01081	0	0.36315	0.81184	0	0.11537	0	0.00158	0.14102	0.1925	0.00712
Healthy	13.25647	0	4.84507	0	0	4.98981	0	0	0	0	0	0.10197	0.25661	0.88529	0.64244	1.10438	0.0211	0	0.004	0
Healthy	20.7882	0	3.09866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.54009	0	3.78729	0.05754	0.00323	0	0	0	0	0	0	0.346	0.40797	0	0	0	0.0605	0	0.00343	0
Healthy	4.57568	0	3.86415	0	0	0	0	0	0	0	0	0	0.09112	0	0	0	0.16851	0.40412	0.05586	0.12696
Healthy	17.48112	0	3.03014	0	0	0.93404	0	0	0	0	0	0.09153	0.22486	0.91872	0.33055	0.40486	0.04549	0	0	0
Healthy	41.1104	0	1.5475	0	0.16515	0	0	0	0	0	0	0	0	0	0	0	0.21142	0	0	0
Healthy	8.84736	19.8912	3.1005	0	0.00347	1.7614	0	0	0.0251	0	19.8912	0.74483	0.41238	1.65336	0.03357	0.31984	0	0.37249	0	0
Healthy	0	0	1.29141	0	0.05655	0	0	0.01592	0	0	0	0.15233	0	0	0.05264	0	0	0	0	0
D013167	4.33662	0.01516	13.1023	0.19598	0.01159	0.23737	0.01563	0.0018	0.00315	0.00141	0.01516	0.08886	0.78143	0.5354	0.08308	0.01189	0.0303	0	0.02176	0.00054
Healthy	1.72465	16.8501	14.7421	0.18553	0	0.14258	0	0	0	0	16.8501	1.35494	0.35485	0	0.37001	0.06505	0.00671	0	0.04391	0
Healthy	18.11858	0	2.91314	0	0	3.34384	0	0	0	0	0	0.09275	0	0.22715	0.1071	0.41019	0	0	0.00856	0
Healthy	9.36412	0	1.96559	0.04034	0	0	0	0	0	0	0	0.04764	0	0	0	0	0.22551	0.07044	0	0
Healthy	20.39472	0	5.25451	0	0	2.3116	0	0	0	0	0	0.19158	0.14913	0.39596	0.37095	0.50127	0	0	0	0
D013167	18.46103	8.36598	15.4129	0.07681	0.02652	0.01126	0.01337	0	0	0	8.36598	0.09369	0.36383	0	0.2681	0.01735	0	0.68582	0.18	0
Healthy	6.6912	0.00168	0.00738	0.20497	0.02663	0	0.26367	0.01734	0	0	0.00168	0.74577	0	0	0.076	0	0.00086	0	0	0
Healthy	4.3224	4.49424	2.59872	0	0	0	0	0	0	0	4.49424	0.17639	0.07683	0.73724	0.01981	0	0	0.14848	0	0
Healthy	5.20893	44.51825	1.80779	0	0	0	0	0	0	0	44.51825	0.38163	0.59524	0.13448	0	0	0	0	0	0
Healthy	5.20962	0	2.73842	0.15114	0	0	0	0	0	0	0	0.67871	0	0	0	0	0.077	0.21961	0	0.04308
Healthy	5.06894	0	2.94629	0	0	0	0	0	0	0	0	0.28004	0.16287	0	0.42403	0	0	0	0	0
Healthy	12.14667	2.52105	0.54185	0	0	0	0	0	0	0	2.52105	1.48248	0.40511	0	2.02719	0	0	0	0	0
Healthy	26.3076	0.01823	0	2.38378	0	0.3089	0	0	0.12667	0	0.01823	0.1161	2.54392	0	0	0	0	0	0	0
Healthy	1.82504	0	2.38364	0.43329	0	0	0	0	0	0	0	0.08311	0.65937	0.09136	0	0	0.04461	0.62538	0	0.07327
Healthy	15.35772	0.00181	8.68368	0.01308	0.01871	1.64839	0	0.01714	0	0.00621	0.00181	0.46862	0	0	0.02719	0.0172	0	0	0.02311	0.02154
Healthy	12.0063	0	3.00932	0	0	0	0	0	0	0	0	1.87601	0	0	0.57103	0	0	0	0.19716	0
Healthy	3.07745	32.49121	2.66214	0	0	0	0	0	0	0	32.49121	0.7126	0.14466	0	0	0	0.0251	0	0	0
Healthy	18.63799	0	4.40652	0.27282	0	0.20727	0	0	0	0	0	0.00793	0	0	0	0	0.01161	0	0	0
Healthy	8.35998	30.03542	0.21978	0	0.09362	0	0	0	0	0	30.03542	0.68676	0	0.12478	0	0	0	0	0	0
Healthy	5.04762	12.9701	2.7174	0.16371	0	0.0509	0	0	0	0	12.9701	0.7698	0	0	0.40462	0	0.00714	0	0	0
Healthy	32.70264	0	7.65596	0.03841	0.02002	0.00769	0	0.00249	0	0.00352	0	1.55169	0.25695	0	0.02835	0.17748	0.00173	0	0.19543	0.00292
Healthy	26.388	0	1.51819	0.05515	0.50482	0	0	0	0	0	0	0	0	0	0	0	0.11607	0	0	0
Healthy	3.54577	0	2.95527	0	0	0.02026	0	0	0	0	0	1.3462	0.48545	0.25674	0.19264	0.06193	0.01878	0	0	0
Healthy	1.3668	0	7.74301	18.9314	0	0	0	0	0	0	0	0.53819	0.46787	1.64828	0	0	0	0	0	0
Healthy	5.94802	0	0.68938	0	0	0	0	0	0	0	0	0.55012	0	0	0.3509	0	0	0	0	0
Healthy	17.149	0	0.00271	0.36688	0.28762	0	0	0	0.01396	0.03097	0	0.37861	0.19068	0	0	0	0	0	0	0
Healthy	0.55988	0.05132	1.83346	7.17517	0.03975	0	0	0.30233	0.00029	0.0554	0.05132	0.19827	5.05469	0	0.00069	0	0	0.64074	0.48908	0.00948
Healthy	2.5922	2.22253	18.2614	0	0	0	0	0	0	0	2.22253	0.39996	1.15406	0	0.22875	0	0	0	0	0
Healthy	9.13567	68.0132	1.26039	4.5631	0	0	0	0	0	0	68.0132	0.66802	0	0	0	0	0	0	0	0
Healthy	23.98547	0.01155	14.737	0.20136	0	0.23064	0	0	0	0	0.01155	0.04492	0	0	0.1064	0	0	0	0.01666	0
Healthy	18.50104	40.0847	0.11129	0	0.01821	0	0	0	0	0	40.0847	0.70908	0	0	0.11976	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.64218	0	0	0	0	2.63057	0	0	0
Healthy	7.06662	0	2.96504	0.03762	0.00471	0.09846	0	0.01329	0.00534	0.00186	0	0.2447	0.51006	0	0.59559	0.94962	0.00046	0	0.07945	0.00326
Healthy	5.23162	0	19.0253	0	0.00819	0.02425	0	0	0	0	0	2.0115	0.07318	0	0.57043	0	0	0	0	0
D013167	0.24363	0.03903	0.08373	10.5203	1.59633	0.00605	0.42211	0	0.00659	0	0.03903	0	4.8196	0	0	0.06856	0	0	0	0
Healthy	6.42573	0	19.9766	0	0.58676	0	0	0	0	0	0	1.83065	0	0	0.2034	0	0.04559	0	0	0
Healthy	0	0	0	1.10269	46.3766	0	11.502	0.98016	0	0	0	4.98903	0	0	2.11541	0	0	0	0	0
Healthy	16.77665	0	9.74849	0.0622	0	0.05433	0	0.00974	0.00117	0	0	0.08009	0.01808	0.14294	0.00178	0.08103	0	0	0.01104	0
Healthy	13.74007	0	0.74887	0.08433	0.05252	0	0	0.04595	0	0.01589	0	0.39989	2.48214	0	0.58625	0.17471	0	0	0	0
Healthy	6.23613	0.1532	1.31862	0.06571	0	0.0051	1.09653	0.00073	0	0	0.1532	1.0285	0.12933	0	0.20253	0.10301	0.04844	0	0	0
Healthy	9.13098	52.077	2.05383	0	0	0	0	0	0	0	52.077	0.04089	0.28315	0	0.2394	0	0	0	0	0
Healthy	11.4721	0	7.61708	0	0	0	0	0	0	0	0	0.02323	0.21745	0	0	0	0	0	0.11837	0
Healthy	26.6701	0	1.74887	0	0.5286	0	0	0	0	0	0	0.01787	0	0	0	0	0.09351	0	0.00446	0
D013167	38.94512	0.01448	6.75159	0.70391	0.01148	0.04897	0.7731	0	0.02324	0.01247	0.01448	0.21339	0.58342	0	0.11626	0.05073	0.29812	0	0	0
Healthy	0.3288	0	2.03979	14.8099	1.07	0	0	0	0.00344	0.00103	0	0.32662	0	0	8.52235	0.09601	0.01481	0	0.40205	0
Healthy	14.98323	0	13.4482	0.11981	0	0	0	0	0	0	0	0.58785	0.20138	0	0.14852	0	0.00517	0	0.02526	0
Healthy	5.95398	50.6912	4.27251	0.42813	0	0.01567	0	0	0	0	50.6912	0.06242	0.04481	0.02426	0.00308	0.04809	0.10507	0	0	0
Healthy	8.30734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.90774	1.42753	3.64474	0.51111	0	0.11219	0	0	0	0	1.42753	1.42244	0.21475	0.29774	0.13594	0.10503	0.00818	0	0	0
Healthy	19.25843	0	4.33667	0.0281	0.01459	0.02476	0	0	0	0	0	0.24892	0	0	0.35025	0.0045	0	0	0.08275	0
Healthy	7.37803	0	3.87043	0	0	0	0	0	0	0	0	0.00336	0.05956	0	0	0	0.38423	0.45951	0	0.03506
Healthy	8.20963	0.24668	0.92582	0.09159	0	0.21314	0.23514	0	0	0	0.24668	1.22275	1.01863	2.25759	0.3367	3.26251	0.25106	0	0.00874	0
Healthy	19.61253	0	1.08822	0.02716	0	0	0	0	0	0	0	0.9728	0.01574	3.74579	0.21528	0	0.41298	0	0	0
Healthy	11.84758	48.1793	6.16547	0.00745	0.01352	0.09467	0	0	0.00229	0	48.1793	0.10834	0.08915	0	0.04573	0	0.13271	0	0	0.00458
Healthy	12.64891	0	1.69575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	10.51702	0	12.1025	0	0	0	0	0.00356	0	0.03857	0	1.40984	0	0	1.71925	0	0.05709	0	0.04519	0.02089
Healthy	5.55079	0	3.63477	0	0	0	0	0.00108	0	0	0	0.6294	0.24025	0.38062	0.21786	0	0.00262	0.01184	0.00636	0.01215
Healthy	11.24642	0	4.18628	2.64702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.55049	0	5.80184	0.02794	0	0	0	0	0	0	0	0.09695	0.17317	0	0	0	0	0	0.01253	0
Healthy	13.9992	0	1.95258	0	0	0	0	0	0	0	0	0.07066	0	0	0.10688	0	0	0	0	0
Healthy	5.65353	0	5.10842	0	0	0	0	0	0	0.01266	0	0.21968	0.5299	0	0	0	0.00808	0	0.19125	0.02413
Healthy	7.05084	0	1.65363	0.39375	0.00046	0	0.01455	0	0	0	0	0.75734	0.22649	1.85843	0.04781	0.00051	0	0	0.05845	0.00403
Healthy	1.6597	0	3.64054	0.06861	0	0.13733	0	0	0	0	0	0.42154	0.09267	1.96143	0.0487	0.17432	0.00137	0	0.04005	0
Healthy	9.05085	0	1.76857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	43.44	0	1.51855	0	0.12826	0	0	0	0	0	0	0	0	0	0	0	0.25444	0	0	0
Healthy	3.41341	0	1.53287	0	0	0	0	0	0	0	0	0	0	1.34847	0	0	0	0	0	0
Healthy	19.65326	0.05687	9.34174	0.40823	0.1947	0	0	0	0	0	0.05687	0.12366	0	0	0.3504	0.10857	0.22418	0	0	0
Healthy	7.49495	0	10.0312	0.1326	0	1.52718	0	0	0	0	0	0.29903	0.09595	1.81857	0.04402	0.06018	0.00389	0	0.01715	0
Healthy	7.90122	5.08994	7.01692	0.05111	0.02263	0	0	0	0	0	5.08994	0.48894	0.19897	0	0.69329	0.14987	0.06839	0	0	0
Healthy	12.20744	8.38798	19.6623	0	0	0	0	0	0	0	8.38798	1.1107	2.42813	0	0.46386	0	0	0	0	0
Healthy	28.69633	0	7.139	0	0	0.04788	0	0.04661	0	0	0	0.08792	0.10035	0	0.01087	0	0.00904	0	0.19574	0
Healthy	0.90361	0	0.94336	0.34513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14204
Healthy	24.98155	0	3.3383	0	0	0	0	0	0	0	0	0.35817	0.027	0	0	0	0	0	0.00267	0
Healthy	0.01274	0	6.25343	0.01856	0.23749	0	0.2793	0.1604	0	0	0	1.09204	0	0	0.07752	0.05522	0	0	0	0
Healthy	12.63842	0	9.14718	0.41823	0	0	0	0	0	0.01658	0	0	0.67068	0	0.95442	0	0.05572	0	0	0
Healthy	6.27051	0	5.15798	0	0	2.20676	0	0	0	0	0	0.07969	0	0	0.13131	0	0	0	0	0
D013167	24.34481	29.3118	16.5423	0.01408	0.00023	0.07075	0	0.00202	0	0	29.3118	0.23777	0.24244	0.1451	0.06044	0	0.01534	0.47995	0.0666	0
Healthy	0.06627	0	11.6457	0	0.24548	0	0	0	0	0	0	0.22928	0.63638	0	0.08799	0	0	0	0	0
Healthy	4.45505	0	8.60682	0.01561	0.00968	0.00903	0	0.00793	0	0	0	1.11665	0.01933	0	0.03218	0	0.06664	0	0.02109	0
Healthy	1.50581	0	2.07277	0.07082	0	0	0	0	0	0	0	0	0.19102	0	0	0	0.0445	0.63275	0.01274	0.01092
Healthy	10.40133	0	13.4301	0.01597	0.04436	0	0	0	0	0.00482	0	1.28369	1.40373	0	0.07835	0.0065	0	0	0.48955	0.02682
Healthy	4.89153	8.94386	4.9579	0	0	0	0	0	0	0	8.94386	0.12491	2.47271	0	0.88208	0	0	0.11606	0.09304	0
Healthy	0.73274	11.3828	5.3213	0	0	0.02716	0	0	0	0	11.3828	1.28893	0.06131	1.7411	0	0	0	0	0	0
Healthy	4.51499	0	2.78432	0	0	0	0	0	0	0	0	0	0.29551	0	0.32237	0.28559	0	0	0	0.024
Healthy	5.59876	0	0.55015	6.17051	0	0	0	0	0	0	0	0	0.01109	0	0	0	0.07386	0	0	0.01651
Healthy	28.56958	0	7.11737	0	0	0.00259	0	0.13031	0	0	0	0.30609	0.11659	0	0	0	0.01416	0	0.15849	0
Healthy	26.2153	0	1.6935	0	1.65817	0	0	0	0	0	0	0.07751	0	0	0	0	0.16596	0	0	0
Healthy	0.52182	0.50955	2.28126	0	3.56073	0	1.23299	0	0	0	0.50955	3.50243	0	0	0	0	0	0	0	0
Healthy	5.83815	0	4.31178	0.12376	0	0	0	0	0	0	0	0.09781	0.11786	0	0	0	0	0	0	0
