s	Intestinibacter_bartlettii	Streptococcus_thermophilus	Coprococcus_A_catus	Anaerostipes_hadrus_A	Haemophilus_D_sp001815355	Streptococcus_parasanguinis_D	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955	Bacteroides_caccae	Mediterraneibacter_torques
Healthy	-5	-5	-5	-5	-5	-1.98213228103649	-5	-5	-5	-5	-0.885455732794136	0.421279730088426
Healthy	0.0131575568362409	0.890013362055177	-5	-1.10902040301031	0.563546343323254	-1.7307206102281	-2.24488773360493	-0.511576206276096	-1.97305837204097	-5	-5	-2.30627305107635
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.859995049380551
Healthy	-5	-5	-5	-5	-5	0.741723450498372	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.99267904707726	-5	-5	-5	-5	-1.68697688967676	-5	-5	-5	-5	-1.98842955640272
Healthy	-1.4007721372262	-5	-1.12848544129162	-1.97510403989251	-5	-5	-2.3429441471429	-5	-5	-5	-0.0939452386059948	-0.43272654468295
Healthy	-5	-5	-1.32275815405335	-1.29098458302788	-5	-5	-5	-5	-5	-5	-5	-2.30364361126667
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.624574170207657
Healthy	-5	-5	-5	-5	-1.30697693207631	-5	-5	-5	-5	-5	0.27412088645827	-1.10857405715201
Healthy	-5	-5	-5	-5	-1.42458120878564	-5	-5	-5	-5	-5	0.131352360843048	-1.42957382164103
Healthy	0.0482358727352099	-5	-0.072316606025994	-0.589543335202686	-5	-0.995549647010776	-2.65169513695184	-5	-5	-5	-0.030071810571884	-1.02063375760384
Healthy	-5	-5	-1.59023589573365	-0.737287937368274	-5	-2.70333480973847	-5	-5	-5	-5	0.341369227105074	-1.08523386307415
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.11266406960083	0.598642799645098
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.265616268631047	-0.970981670453518
Healthy	-5	-5	-5	-5	-2.17522353752445	-5	-5	-5	-5	-5	0.693347874785872	-1.01331782022049
Healthy	-5	-0.659912986302575	-5	-2.04866248120408	-5	-5	-5	-5	-5	-5	-5	-0.897600600135017
Healthy	-5	-1.05610995175153	-0.957267020378279	-1.59091263055216	-1.63732907027433	-1.74208154968594	-5	-5	-5	-3.27572413039921	-0.0898239928064229	-1.5548630312867
Healthy	-5	-5	-1.48095996135166	-2.10679324694015	-1.35497093527886	-5	-5	-5	-5	-5	-5	-2.76700388960785
Healthy	-5	-0.97228353779101	-5	-5	-5	-5	-5	-5	-5	-5	0.736086408930232	-0.0904011852327665
Healthy	-5	-5	-1.22358941119266	-5	-5	-5	-5	-5	-5	-5	-0.355748561852375	0.284015417481582
Healthy	-5	-5	-0.524982924482201	0.208495102429837	-5	-5	-2.17587416608345	-5	-2.19178902707578	-5	-1.77806440017199	0.0173046885621553
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.548259605200375
Healthy	-1.2677671197795	-5	-5	-5	-5	-1.41805034162668	-5	-5	-2.2335871528876	-5	0.00318470200693294	-1.15876570449396
Healthy	-5	-1.51201366887061	-5	-2.16367588429325	-5	-5	-5	-5	-5	-5	0.757035232324615	-1.11238269966426
Healthy	-5	-5	-5	-5	-5	-5	-1.47508485246013	-5	-5	-5	-5	-0.365663822889187
Healthy	-5	-1.92190584959359	-0.150126258275824	-0.25237847619096	-0.31467932814654	-5	-5	-5	-5	-5	-0.265224165244271	-0.655627378093526
Healthy	-0.840342588752296	-5	-1.1439360466669	-1.04566099139754	-5	-5	-5	-5	-5	-5	-0.0505465617149848	-1.13727247168203
Healthy	-0.85229276621959	-5	-0.203751856998499	-0.187360669386104	-1.0963132682635	-1.20141840527145	-5	-1.66999229912724	-0.923286755309975	-0.822867682958225	1.14257434609769	-1.00656376950239
Healthy	-5	-5	-0.368049173740783	-0.719740411313863	-1.95506845385084	-5	-0.600741738833079	-5	-5	-5	-0.668511967239468	-0.791397425537468
Healthy	-5	-5	-5	-0.74521031260279	-5	-5	-5	-5	-5	-5	0.648592223241373	-5
Healthy	-0.688161406823812	-5	-5	-1.09674718310604	-5	-5	-5	-5	-5	-5	0.00699201151714627	-0.217885852520929
Healthy	-1.40197592766581	-5	-5	-5	-0.985479461242076	-5	-3.53760200210104	-5	-2.11861534322943	-5	-5	-0.254925208417943
Healthy	-0.196734125280246	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.325249053659169
Healthy	-5	-5	-5	-5	-5	-5	-1.47082639673828	-5	-5	-5	-5	-1.24146657776271
Healthy	-1.44249279809434	-5	-1.02040610415107	-1.2555505425532	-1.86582289242323	-0.51009774356468	-2.95078197732982	-2.42021640338319	-2.31785492362617	-1.39126008093121	-0.486555986378553	-1.01664438566821
Healthy	-0.473673648233511	1.47631431018546	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.212760069355778
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.133992126337507	-5
Healthy	-5	-5	-1.45817123321869	-5	-0.998179782961672	-1.62123882468363	-5	-5	-5	-5	0.467137303142889	-0.845697780315335
Healthy	-0.501427569779285	-5	-5	-0.599893929571455	-0.124817151174534	-0.700797882396578	-2.23582386760967	-2.12842706445412	-1.47391930819797	-5	-5	-2.20342566678957
Healthy	-1.58670023591875	-2.34969247686806	-1.2537551282798	-5	-1.83923143813887	-1.27556027660293	-5	-5	-5	-5	-5	-1.01188715973165
Healthy	-5	-0.53283603403091	-5	-5	-0.888871963654876	-5	-5	-5	-5	-5	-0.242771039676781	-1.45904519107387
Healthy	-5	-5	-0.671742750268764	-5	-1.47005659834133	-5	-5	-5	-5	-5	-2.89619627904404	-5
Healthy	-5	-5	-5	-5	-5	-1.0945279380753	-5	-5	-5	-1.40318306408441	-1.07515236702446	-5
Healthy	-0.781911097139155	0.0720402383312218	-0.481907398483468	-0.308609039611957	-1.99697052944638	-0.81599035029872	-2.59687947882418	-5	-1.62051318628273	-5	-2.18775530319963	-1.1838250095712
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06045645661171
Healthy	-5	-1.76751213364701	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.44478459487393
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.867004299307735
Healthy	-5	-1.48069715076457	-0.54924297186293	-1.12656313677796	0.0160174061920499	0.0300610733766795	-5	-5	-5	-5	-5	-0.670276775942103
Healthy	-5	-0.705049045534732	-5	-5	-5	-5	-5	-1.56783273055741	-5	-5	1.02262258482943	-0.334775595729081
Healthy	-5	-5	-1.28433085759901	-5	-5	-5	-5	-5	-5	-5	0.719265806352772	-0.829738284605043
Healthy	-5	-2.71219827006977	-5	-5	-5	-5	-1.85294232897164	-5	-5	-5	-5	-2.28066871301627
Healthy	-5	-5	-0.533132379645891	-1.2419969907002	-5	-0.915280767988702	-5	-5	-5	-5	-5	-0.639463385416706
Healthy	-0.727253588798811	-5	-0.75475885109554	-5	-1.27794222866854	-2.26921772433361	-2.34775365899668	-5	-5	-5	-0.595268884746504	-1.21595358419189
D003922	-0.536256278752941	-5	-0.675408914239073	-2.22841251911874	-1.43427021216887	-1.83624247601804	-5	-5	-2.48280410205003	-2.4294570601181	-0.207755435163297	-1.54698760887854
Healthy	-5	-0.662940273679475	-1.53610701101409	-5	0.463945220576396	-1.76548271648731	-5	-5	-5	-5	-0.179292924588935	-0.534498180058329
Healthy	-5	-5	-5	-5	-1.52505566453461	-5	-5	-2.53910215724345	-5	-5	0.697881167159556	-1.14302956651751
Healthy	-5	-0.461815999141732	-5	-0.551046465355412	-5	-5	-5	-5	-5	-5	0.00921711276430133	-0.36146082700808
Healthy	-5	-5	-5	-5	-1.44502654166676	-5	-5	-5	-5	-5	-5	-1.83091364251298
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.484247151246524	-0.860719267281476
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.741721984756968	-1.38310457359924
Healthy	-0.809192239868098	-5	-1.07925073872429	-5	-5	-5	-5	-5	-5	-5	-0.861570979993996	-1.30504399775018
Healthy	-5	-5	-5	-5	0.270492503638618	-0.816360095778648	-5	-5	-5	-0.980426797904361	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0735277320381267	-5
Healthy	-5	-5	-5	-1.74136271727592	-5	-5	-5	-5	-5	-5	-0.183944392303953	-0.141252322876733
Healthy	-2.18708664335714	-5	-0.698926577059156	-5	-5	-5	-5	-5	-5	-5	0.538963117325268	-0.947498436586219
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.00757904394798
Healthy	-5	-5	-0.363562256020604	0.222513579632771	-5	-0.285318252272319	-5	-5	-5	-0.544028959605691	-0.330125497510197	-0.908649647686421
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.71896663275227	-5	-5	-1.23477863369502	0.19258696548726	-0.904691138614619	-5	-1.708409174342	-5	-5	0.388770607744941	-0.342915450217768
Healthy	-1.22782503917539	-5	-5	-2.67162039656126	-1.11947222180119	-5	-2.53461714855158	-5	-5	-5	-5	-5
Healthy	-5	-0.478508868539565	-5	-5	0.354411954869487	-1.19722627470802	-5	-5	-5	-5	-5	-1.47599355444263
Healthy	-0.252285301610608	-5	-1.2963647624161	-1.3088300658684	-0.17510652782933	-5	-5	-5	-5	-5	0.333364639843283	-0.744462173775396
Healthy	-5	-5	-2.05256627811295	-5	-1.7602001815529	-5	-5	-5	-5	-5	0.846155808930426	-0.832062687299422
Healthy	-5	-5	-5	-5	-5	0.124040991261754	-5	-0.838691904583784	-5	-1.40904676481201	-5	-1.25735341006126
D003922	-2.02502800570193	-5	-0.624555874494883	-0.151564544668529	-0.110199845467661	-0.745790403270385	-2.61798295742513	-1.57626275001767	-1.347173697439	-1.58888558144909	-5	-0.81208464535001
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.424762434193973	0.648906195273784
Healthy	-5	-1.25523776293442	-0.887193982733115	-1.31175820402229	-0.81864240797155	-0.302988731300553	-5	-1.20252471246267	-0.90284685015404	-5	-1.31641268242723	-0.590320429939644
Healthy	-1.08804381092731	-5	-5	-5	-2.9100948885606	-5	-2.9100948885606	-5	-5	-5	0.753029689537184	-1.77365791283637
Healthy	-5	-5	-5	-5	-0.874876727448002	-1.39685562737982	-5	-5	-5	-5	0.257469775402719	-1.49485002168009
Healthy	-1.09146136782804	-5	-1.89414932561486	-0.819186224245603	-1.19436323369406	-5	-5	-5	-5	-5	-5	-0.359389387087639
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-3.48148606012211	-3.39794000867204	-5	-5	-5	-0.972242795309447	-5	-5	-5	-0.766902312135297	-2.00744648216786	-2.03668448861389
Healthy	-0.649345021321921	-1.83654044823001	-0.899009476930035	-1.17626501160127	-1.33105526554227	-1.63413778459744	-5	-2.2839966563652	-5	-5	1.03660534382796	-0.840372659341326
Healthy	-1.34093992775906	-5	-0.600482029565126	-1.67427914198059	-0.178866563665034	-5	-5	-5	-5	-5	0.528318812778176	-5
Healthy	-0.586867949565128	-5	-5	-0.665787590606824	-5	-5	-5	-5	-5	-5	-0.111769944337643	-0.245705189794552
Healthy	-5	-5	-1.03263926003405	-0.52360317327467	-5	-5	-5	-5	-5	-5	-5	-0.859932130947713
Healthy	-5	0.397515930273761	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.777676161987754
Healthy	-1.69250396208679	-5	-0.598978770791334	-1.55144826079842	-0.691734466790067	-1.42435038524478	-5	-5	-5	-5	-0.563582895953632	-0.667682755459021
Healthy	-1.73565449294991	-5	-1.14514763758217	-5	-1.10419084983087	-1.24779784682348	-5	-3.31875876262441	-1.46559310086212	-5	0.184111985125365	-2.73992861201493
Healthy	-5	-2.39794000867204	-1.41884710803371	-0.610054657731113	-5	-5	-5	-5	-5	-5	-5	0.0660686275345452
Healthy	-5	-5	-2.22548303427145	-5	-5	-5	-5	-5	-5	-5	-5	-1.70707970039999
Healthy	-5	0.896178863486135	-0.0301137014608472	-1.15764042666932	-5	-2.03810452633215	-2.34872198600186	-5	-5	-5	-5	-1.58352592089978
Healthy	-5	-5	-0.778820579401502	-0.128882612021992	-1.94309514866353	-5	-5	-5	-5	-5	-0.0256587425658504	-1.30242196634889
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.724942153879032
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.54530755076052	-1.04277594215683
Healthy	-5	-5	-5	-5	-1.81276138016852	-5	-1.59363016453073	-2.30539480106643	-5	-5	-5	-5
Healthy	-1.217240807376	-5	-0.979680159642691	-1.46660929198245	-2.06098022355133	-2.26121944151563	-2.41005039867429	-2.74957999769111	-3.0268721464003	-1.78120200188826	0.742806799260426	-1.21289390696343
Healthy	-1.46762786643212	-5	-5	-0.968995718636463	-5	-5	-5	-5	-5	-5	0.267894168810845	-0.682458967543851
Healthy	-5	-5	-2.92081875395237	-1.49962628564663	-5	-5	-5	-5	-5	-5	-5	-1.49498575991589
Healthy	-5	-5	-5	-5	-1.38426031138084	-5	-5	-5	-5	-5	0.134126086138514	-2.04963514562388
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.599379740926962	0.378841054914644
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.437314663130283
Healthy	-5	-5	-5	-5	-1.03630659476198	-5	-5	-5	-5	-5	0.459473910341459	-0.82344574038671
Healthy	-5	-1.12930354201075	-5	-5	-5	-5	-5	-5	-5	-5	0.733639362116674	0.0977291879318644
Healthy	-1.70907544061725	-1.08629208601952	-5	-2.00788851221305	-2.95078197732982	-1.82073553566097	-3.36653154442041	-5	-5	-5	-1.46737299877111	-2.90657831483776
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.682775744726448
Healthy	-5	-0.213035740564267	-5	-5	-5	-5	-5	-5	-5	-5	0.298634783124436	0.712915583509441
D003922	-0.631806121733175	-1.59877183250189	-1.1323557660969	-0.489535422145114	-1.66354026615147	-2.36451625318509	-2.73992861201493	-5	-5	-5	-5	-2.74472749489669
Healthy	-1.82477819965695	-2.14327110961712	-0.986194072659407	-0.594141600682363	-1.29208933428689	-2.10679324694015	-2.48945498979339	-2.65364702554936	-5	-5	-5	-1.41341269532824
Healthy	-5	-5	-1.66334017654558	-0.732007409634417	-5	-5	-5	-5	-5	-5	-0.875887207803215	-1.21204387671607
Healthy	0.0729149875876448	-5	-0.75793088766106	-1.72746222262476	-1.96377045591371	-1.52826834851995	-1.34901290561655	-5	-2.41341269532824	-3.07058107428571	-0.967945624520331	-0.641475065953011
Healthy	-5	-5	-0.571330769347811	-5	-5	-1.28066871301627	-5	-5	-5	-5	-0.558116423013296	-5
Healthy	-5	-5	-1.62178385025012	-2.21609642072726	-5	-5	-5	-5	-5	-5	-5	-0.616651482227978
Healthy	-5	-5	-1.51726929992006	-1.53491471244257	-5	-5	-5	-5	-5	-5	0.761079459844599	-0.969967295063829
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.28988263488818	0.445669576017134	-0.435665404048723
Healthy	-5	0.482108609139799	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.519678392269035
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.861002985967364
Healthy	-5	-0.610763016201484	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.30592153791924
Healthy	0.772806349472751	-0.220995475913002	-5	-5	0.186699297141286	-1.5079383954874	-0.228735972148418	-1.8699880503281	-1.10067205012235	-1.30697693207631	1.16894245153269	-3.07572071393812
Healthy	-5	-5	-5	-1.64282774227697	-5	-1.11435612816424	-1.68697688967676	-5	-5	-5	-5	-1.66354026615147
Healthy	-5	-5	-1.32394687534813	-0.919987152892072	-5	-5	-5	-5	-5	-1.28042014228628	-0.421647358489639	-0.535197587108681
Healthy	-2.6345120151091	-5	-0.686322561398676	-1.4847886956722	-5	-5	-5	-2.30016227413275	-5	-5	-5	-1.33142773081544
Healthy	-5	-1.39437177799238	-5	-5	-1.34008379993015	-5	-5	-5	-5	-5	0.905137736002965	-1.6399749108106
Healthy	-5	-1.08170748724464	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.268163603344352
Healthy	-0.361900285160329	-5	-0.70874217971185	-0.483914356975709	-0.81095909209099	-1.30530707366852	-2.64016451766011	-5	-0.6481264233791	-5	-0.181134356469761	-0.923177576657227
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.57479194886134
Healthy	-5	-0.756118997781681	-1.31533413597414	-5	-5	-5	-5	-5	-5	-5	-0.038540936491151	-0.237193941928117
Healthy	-0.108886451079397	-5	-0.226228177974814	-0.480684014409043	-1.02456819149074	-5	-5	-5	-5	-5	-0.185113422570804	-1.4601714416221
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.283246938500103	-2.26280735729526
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.29731103184087
Healthy	-5	-5	-5	-2.73282827159699	-5	-5	-0.864104424435981	-5	-5	-5	-1.90274269030658	-1.22098102808513
Healthy	-3.14874165128092	-2.94309514866353	-0.830384337777253	-0.692739357854995	-0.602720621146407	-1.67325462043468	-2.85698519974591	-5	-1.9381706927053	-5	-5	-1.74690441415097
Healthy	-5	-5	-1.45197930509447	-5	-1.34572717290229	-5	-5	-5	-5	-5	0.364382122338207	-1.22635980673997
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0387593061319494
Healthy	-5	-1.03531618502396	-0.341473482540458	0.454482034503458	-5	-0.94938826947046	-2.28650945690606	-5	-5	-5	-5	-1.78436243656494
Healthy	-1.69529410178723	-0.707633153363774	-0.365079592719894	-0.935280015559092	-5	-2.98296666070122	-5	-5	-5	-5	-5	-0.514946139939314
Healthy	-0.375831392608858	-5	-1.16845014800424	-0.868413411760192	-0.217226483915574	-5	-5	-5	-5	-5	0.0322519937996729	-5
Healthy	-5	-5	-5	-1.38584129049082	-5	-5	-5	-5	-5	-5	-5	-1.31812587787135
Healthy	-1.23113999915704	-5	-5	-1.79209646961395	-5	-5	-5	-5	-5	-5	-5	-0.893265299902154
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0701376504714216
Healthy	-5	-5	-5	-5	-5	-1.22468087817052	-1.59294918519575	-5	-5	-5	-5	-1.51286162452281
Healthy	-5	-5	-0.60472604001302	-0.337723935838429	-5	-5	-5	-5	-5	-5	-5	-0.834518257177836
Healthy	-5	-5	-0.995420706097788	-5	-5	-5	-5	-5	-5	-5	-0.128001151095488	-0.526425449963656
Healthy	-5	-5	-0.772190395924784	-0.999869731194773	-5	-2.21896306137887	-5	-5	-5	-5	-0.753526039770656	-0.512805042608604
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.72600388624072
Healthy	-0.983886333641092	-0.257707022089406	-5	-5	-1.23920068836928	-2.47755576649368	-5	-5	-3.08618614761628	-5	-5	-2.4089353929735
Healthy	-1.09854167860389	-5	-1.26808905788313	-1.30434324006381	-1.54454603122137	-1.20502425594887	-5	-5	-2.51286162452281	-5	-0.205337712824189	-1.15983115075924
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0390110421446069
Healthy	-5	-1.47716468633947	-0.580358113761447	-1.20683847075445	-5	-5	-5	-5	-5	-5	0.673624442741453	-1.3263341237543
Healthy	-5	-1.15602015552184	-5	-5	-5	-5	-5	-5	-5	-5	0.15980472704484	-1.02719567766342
Healthy	-5	-5	-5	-1.40044440901402	-0.322548180155564	-5	-5	-5	-1.99869906697958	-5	0.320179532262942	-0.673930533411106
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.645949214389233	-0.397386635907831	-5	-5	-5	-5	-5	-5	-5	-0.327911382470711
Healthy	-5	-0.678774514582824	-1.93854752091281	-5	0.440454093432583	-5	-5	-5	-5	-5	-0.161509822536741	-0.269783159431306
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.02974613040521
Healthy	-5	-5	-0.459920911195827	-2.50863830616573	-5	-5	-5	-5	-5	-5	0.113314841099903	-0.667157733005648
Healthy	-5	-1.1721785723172	-5	-5	-5	-5	-5	-5	-5	-5	0.692311870248348	-0.0317599506829232
Healthy	-5	-5	-5	-2.01010543628123	-5	-2.61618463401957	-2.31875876262441	-5	-5	-5	0.837682483107188	-1.80715388481116
Healthy	-0.376926531049135	-0.0736884284871158	-0.164823277675886	-5	-0.0796366253251014	-1.14868048735125	-2.73518217699046	-5	-0.191012988871869	-1.18415670933673	0.0545249612042284	-1.36151074304536
Healthy	-3.49485002168009	-5	-0.890252762286771	-2.45967052520913	-5	-5	-5	-5	-5	-5	0.49352775559078	0.388378322380879
Healthy	-5	-5	-5	-5	-0.646295296427835	-5	-5	-5	-5	-5	0.305841286782259	-0.691371567400947
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.699165480838388
Healthy	-0.412031003817801	-5	-1.33320131633383	-0.590607969380847	-0.0439997470706944	-5	-5	-1.18012717804945	-5	-5	0.0711969013295009	-0.743643113604474
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.34151161869098
Healthy	-0.461200130035	-5	-5	-1.36291072646967	-0.093621854181981	-5	-5	-5	-5	-5	1.12341418740649	-0.69931757896994
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.437688742782747	-5
Healthy	-5	-5	-5	-1.38320951367028	-5	-2.02365002099673	-2.02136305161553	-5	-5	-2.29843201494407	0.839297001233469	-2.40782324260413
Healthy	-0.447891739852017	-5	-1.51884412917196	-0.985731542790357	-0.464035330611576	-5	-5	-5	-5	-5	0.111376786645359	-0.957109610270755
Healthy	-5	-0.271224304986298	-0.326269679492607	-0.910483455775179	-5	-5	-5	-5	-0.914816491947221	-1.50919904798915	-0.620331965966346	-1.13206134910922
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.165609300687733	-0.674730698266926
Healthy	-0.612432220582811	-5	-2.33629907461035	-5	0.12965122924853	-5	-5	-1.35763441915503	-5	-5	0.432258774720443	-1.08862929288386
Healthy	-5	-5	-5	-5	-1.31158017799729	-5	-5	-5	-5	-5	0.271537261541554	-1.34447740374658
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.18555262147751	0.655573472158271
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.22337144657985	-5	-0.782595025598458	-5	-5	-5	-5	-5	-5	-5	-0.122657454453981	-0.503540861878956
Healthy	-5	-5	-5	-1.32744037223672	-5	-2.17134010346468	-2.82102305270683	-5	-5	-5	-0.18580569520402	-3.16115090926274
Healthy	-5	-5	-5	-5	-5	-1.97592501269257	-5	-1.4600461583436	-5	-5	0.874768739946603	-0.395730735684023
Healthy	-0.662460875803289	-1.27728383251151	-5	-2.02365002099673	-0.238072161579471	-0.558634833590228	-1.85139734519391	-5	-5	-5	-0.186779405195252	-1.03193753992355
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.719945466026753	-5	-0.412524762616335	-0.459933434285316	-0.298492457745823	-1.16165473122401	-5	-5	-0.730837434568255	-1.040767750949	-0.130879802629347	0.239414608223811
Healthy	-0.651208532439416	-5	-1.60695153358322	-2.52870828894106	-5	-1.36653154442041	-5	-2.15676722190199	-5	-5	0.151057119207578	-1.29157909986529
Healthy	-5	-5	-5	-5	-1.56847541581255	-5	-5	-5	-5	-5	-0.196297126833813	-0.734309744314935
Healthy	-5	-5	-5	-5	-1.48999148705977	-5	-5	-5	-5	-5	0.727282555187879	-0.711929717356752
Healthy	-5	-1.91973437266016	-5	-5	-5	-5	-1.84193920606339	-5	-5	-5	-5	-2.27164621797877
Healthy	-1.72538038090876	-5	-5	-5	-1.6714165502858	-1.03569321769606	-1.34486156518862	-5	-5	-3.11350927482752	-2.91721462968355	-5
Healthy	-5	-5	-5	-5	-1.36481795134373	-5	-5	-5	-5	-5	0.221528991192136	-1.2209087961545
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.415105286635268	-5
Healthy	-1.431798275933	-1.86043573382415	-1.47977856411804	-0.637724920216883	-5	-2.18508681872493	-2.30016227413275	-5	-5	-5	0.365983770919152	-0.918400687267064
Healthy	-0.862645888629267	-1.20830935097988	-0.0351372091046252	-0.686934645186489	-5	-5	-5	-5	-5	-5	-5	-1.16947548590274
Healthy	-5	-5	-5	-5	-1.38584129049082	-2.16304326294045	-5	-5	-1.61942699693311	-1.82944494147879	-5	-2.18508681872493
Healthy	-5	-5	-1.23003219867056	-1.68994426224911	0.747654137186063	-0.789253551101674	-5	-0.992636345687722	-5	-5	-5	-0.20842162254566
Healthy	-1.42504322423549	-5	-1.87127771566157	-1.58219627736012	-1.389872386924	-2.15864052954514	-2.42712839779952	-3.32790214206428	-5	-5	0.519800439475286	-1.80299527197695
Healthy	-0.339011268128172	-0.104826167042833	-0.212993185620144	-5	-0.0783759425798733	-1.07186029312488	-5	-5	-0.200128970296026	-1.13265038281121	0.0791921032739577	-0.585260565886514
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.636444425651399	-5
Healthy	-0.17676058807354	-5	-1.60380065290426	-5	-5	-1.11317099532302	-5	-1.71152719940022	-5	-5	0.207698981723821	-0.378024438027408
Healthy	-5	-0.504136649517956	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.14941502364797
Healthy	-5	-5	-1.64474009447262	-5	-0.881536860224634	-1.31300643373532	-5	-5	-5	-5	0.472111108578514	-1.01188715973165
Healthy	-5	-1.79398412323666	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.14266750356873
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-1.6352614449446	-5	0.423086876666684	-1.21410097161562
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.946998429599691	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.578840465225919
Healthy	-5	-0.615503218862132	-5	-5	-0.157434441628809	-1.13041629228658	-5	-5	-5	-5	-5	-1.47456644657118
Healthy	-5	-5	-5	-5	-5	-5	-2.07572071393812	-5	-5	-5	-5	-1.68006156001969
Healthy	-2.60205999132796	-5	-5	-1.08317771540409	-1.34017884194429	-5	-1.55005901122666	-5	-5	-5	1.44814508387058	-3.65757731917779
Healthy	-2.14026143380285	-5	-0.722459544882569	-1.63096977819085	-0.63785695041804	-0.337213845688812	-3.20065945054642	-2.18309616062434	-2.18775530319963	-2.05207638016827	-5	-0.863628276507677
