group	Oscillospirales	Enterobacterales	Burkholderiales	Pseudomonadales	Coriobacteriales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	2.11147	63.5736	0	8.06969	0	0		6.89327	0.03276	2.11147	0	0	0.16103	0	0	0	0
Healthy	4.17205	0	0.49681	0	0.18906	0.57947		59.975	4.48996	4.17205	0.49903	8.73327	0	0	0.18906	0.57947	0
Healthy	1.4187	4.79591	0	0	0	0		92.48165	0.69422	1.4187	0	0.57096	0.00834	0	0	0	0
Healthy	5.98316	0	0.00699	0	4.03491	0		35.01314	4.67138	5.98316	0	15.7038	0	0	4.03491	0	0.39186
D006973	0.10469	0.87792	0.45903	0	0.00849	0.01637		85.21111	3.52313	0.10469	0.07146	0	0	0	0.00849	0.01637	0
Healthy	8.67193	0.03607	0.45698	0	0.19311	0.35196		51.79606	8.20025	8.67193	0	5.52321	0	0	0.19311	0.35196	0
Healthy	1.59958	0.12214	0.02235	0	0.00856	0		57.25337	27.67931	1.59958	0.15952	0	0.23051	0.61392	0.00856	0	0.62265
Healthy	14.63678	0	0.05601	0	0	0		20.35269	19.82791	14.63678	0	2.6796	0	0	0	0	0
Healthy	1.73121	0	0	0	0	0		81.25365	12.4706	1.73121	0	0	0	0	0	0	0
Healthy	6.29132	0.19702	0.00048	0.02835	0.14979	0.09552		80.42243	5.05638	6.29132	0	0	0.06556	0	0.14979	0.09552	0.03951
Healthy	10.05695	1.58934	0.00869	0	0.18635	0.08712		70.31795	4.00389	10.05695	0	0	0.03801	0	0.18635	0.08712	0
Healthy	1.26093	1.21501	0.30519	8.54523	0.99828	0		47.59874	6.01233	1.26093	0.31721	0	0.1849	0	0.99828	0	0.10232
D006973	30.07163	0.10159	4.19773	0.21818	0.3556	0.08611		38.09909	3.61922	30.07163	0.0722	1.66135	0.04334	0	0.3556	0.08611	0
Healthy	6.79175	0.02717	10.9664	0	0.31286	0		62.53313	8.01665	6.79175	0.08033	0	0.03296	0	0.31286	0	0
Healthy	12.57547	0.04464	0.58621	0	0.06931	0.00433		10.95277	34.96723	12.57547	6.05045	0.85018	0.30043	1.31384	0.06931	0.00433	0.00861
Healthy	8.1491	0.46323	0.27777	0.00624	0.05804	0.12392		75.5891	6.7935	8.1491	0.09855	0	0.62767	0	0.05804	0.12392	0.06545
D006973	20.54932	0.3838	0	0	0.00791	0.54036		48.41563	0.57184	20.54932	0.11044	0	0	0	0.00791	0.54036	0
Healthy	30.22909	0.00309	0.00441	0.04374	0.04161	0		16.44147	26.42567	30.22909	0.47126	0	1.13986	0	0.04161	0	0.15375
D006973	13.50156	0.36851	1.24967	0	1.05911	0.0311		70.12288	4.71718	13.50156	0.25222	0	0.02218	0	1.05911	0.0311	0
Healthy	9.46153	0.02339	3.10125	0	0.57964	1.39963		68.36849	3.71935	9.46153	0	0	0.04352	0.02611	0.57964	1.39963	0
Healthy	8.72519	2.24352	0.5402	0	3.79931	0.46929		31.58918	25.38143	8.72519	0	0.06569	0.93205	0	3.79931	0.46929	0.05022
Healthy	1.99502	0.44077	0.84199	0.08594	0.04577	0		89.78272	3.95109	1.99502	0.06305	0	0.30918	0	0.04577	0	0.07867
Healthy	3.52581	0.03709	2.42037	0	0.22879	0.32733		69.69771	6.7284	3.52581	0.93352	0	0.09446	0	0.22879	0.32733	0
Healthy	0.00063	5.30433	0	45.4201	0.00997	0		0.00524	5.06807	0.00063	35.66707	0	0.02053	0	0.00997	0	0
Healthy	23.5004	0.18237	0.00867	0	0.07984	0.03622		41.96014	28.37237	23.5004	0.00032	0	0.02158	0	0.07984	0.03622	0.12332
Healthy	15.67527	0.14606	1.29565	0	0.04008	0		50.03338	20.3958	15.67527	0	0.11436	0.22923	0	0.04008	0	0
Healthy	3.51086	0.19218	0	0	0.11124	0		51.28457	27.31611	3.51086	0	0	1.87851	0	0.11124	0	0.02134
Healthy	10.64787	1.63128	0.01269	0	0.20647	0.1043		64.45705	2.72289	10.64787	0	0	0.06328	0	0.20647	0.1043	0
Healthy	26.20511	1.86282	0.13608	0	1.97135	0		25.41636	21.5874	26.20511	0.30193	0	5.88432	0.46484	1.97135	0	0
Healthy	0	0.03481	0	25.3314	0	0		33.53843	0	0	0	0	7.02442	0	0	0	0
Healthy	0	99.3463	0	0	0	0		0.17184	0	0	0	0	0	0	0	0	0
Healthy	7.22287	0.02692	0.01843	0.27197	0.36006	0.01262		67.5978	10.84597	7.22287	0.0505	0	0.02009	0	0.36006	0.01262	0
Healthy	2.98849	0.24418	0.09064	0	0	0		47.86406	37.59467	2.98849	7.87332	1.02164	0	0	0	0	0
Healthy	8.64863	1.63876	0.09089	0	0.04012	0.02249		18.99234	49.1509	8.64863	0.02525	0	0.18532	0.37332	0.04012	0.02249	0
Healthy	1.0815	0	0	0	0	0		19.00433	58.2224	1.0815	0	0	0	0	0	0	0
Healthy	9.06289	0.00837	0.05539	0	0.12651	0.04365		5.58134	59.30929	9.06289	0.00167	0	0.0606	4.54308	0.12651	0.04365	0.03468
Healthy	1.37762	0	0	0	0	0		71.8222	21.2987	1.37762	0	0	0	0	0	0	0
Healthy	6.08726	21.5008	0.13816	1.12698	0.33167	0.03903		21.9499	18.25151	6.08726	0.0505	1.60422	1.34098	0.81977	0.33167	0.03903	0.05991
Healthy	7.66312	0.05671	0.02085	0	0.31869	0.0803		68.94433	2.44182	7.66312	0.45911	0.57539	0.03694	0	0.31869	0.0803	0
Healthy	6.88307	0	4.98219	0	0.84446	0.14952		64.0782	7.49474	6.88307	0	0	0	0	0.84446	0.14952	0
Healthy	15.81325	0	0	0	1.09278	0		28.4711	11.34262	15.81325	0	0	0	13.65711	1.09278	0	0.7533
Healthy	1.38729	0	0.17197	0	0.24974	0.08643		64.33329	14.75114	1.38729	0	0	0	0	0.24974	0.08643	0
Healthy	2.31903	0.01989	2.10793	0	0.21988	0.17241		45.38809	13.23618	2.31903	0	0.10122	0.17819	12.9929	0.21988	0.17241	0.00434
Healthy	7.11597	3.74954	0.23787	0	0.03156	0.24935		63.45599	12.62105	7.11597	0	0	0	0	0.03156	0.24935	0
Healthy	4.42032	0	3.14765	0	0.66573	1.37307		69.81945	3.82725	4.42032	0	0	0.08921	0.0457	0.66573	1.37307	0
Healthy	7.49971	0	0.29458	0	0	0		69.98304	8.67648	7.49971	11.7478	0.29747	0	0	0	0	0
Healthy	2.25436	0.16773	2.28186	0	0.38073	0.13521		62.43706	13.27475	2.25436	9.51592	1.00862	0.00651	0	0.38073	0.13521	0
Healthy	7.17018	0.0298	1.46997	0	0	0.02902		29.76015	6.97518	7.17018	0	22.9357	0	0	0	0.02902	0
Healthy	2.7437	0.82726	0.01762	0	0.89704	0.44981		67.42135	0.36828	2.7437	0.04518	0.01074	0.02664	0	0.89704	0.44981	0
Healthy	5.84463	0	0.66598	0	0.51306	0.1164		47.00231	18.19845	5.84463	6.39375	0.12582	4.47468	0	0.51306	0.1164	0
Healthy	3.60498	0	4.86659	0	0.14939	0		38.03577	16.07936	3.60498	0	1.66704	0.15054	5.49142	0.14939	0	0
D006973	13.33734	0.06131	0.05517	0	0.53988	0.13073		60.5252	4.78873	13.33734	0	7.32155	0	0	0.53988	0.13073	0
Healthy	13.982	27.6154	0	0	0.97005	0		3.48867	14.95221	13.982	0.77266	1.35904	0.95828	0	0.97005	0	0.14273
Healthy	1.45351	0	0	0	0	0		34.634	13.98306	1.45351	0	0.17148	0	17.6933	0	0	0
Healthy	12.64821	0.36292	0	0	0.06912	0		46.3665	32.31142	12.64821	0	0	0.01493	0	0.06912	0	0.04995
Healthy	4.79807	1.05364	0.29491	0	0.67489	0.18762		54.44457	0.83181	4.79807	9.05807	7.18822	0	0	0.67489	0.18762	0
Healthy	8.29177	0.07806	0.06566	0	0.0421	0.00309		77.24692	0.99503	8.29177	0	0	0.03325	0	0.0421	0.00309	0
Healthy	6.16628	5.80849	0	0	0	0		39.9439	29.1242	6.16628	2.1907	0	0.66699	0	0	0	0.24692
Healthy	8.36898	13.9963	0.21463	0	0.86277	0.18521		28.4648	7.72942	8.36898	0.51456	0.69177	0.95351	0	0.86277	0.18521	0.00563
Healthy	0.00945	1.97889	3.72896	0	0.00572	0		11.18476	0.02521	0.00945	0.33042	0	0.71083	0	0.00572	0	0
Healthy	4.73373	0	5.97047	0	0.06438	0		68.83196	5.05781	4.73373	4.49546	0	0.46318	0	0.06438	0	0
Healthy	17.32882	0	1.53753	0	2.23933	0.00557		18.48175	13.34716	17.32882	2.75629	0.04061	0.20593	0	2.23933	0.00557	0.16066
Healthy	26.8371	1.47459	0	0	0.6945	0		19.80125	26.86308	26.8371	2.14611	0	1.55353	0	0.6945	0	0
Healthy	2.08801	0.33198	0.61745	0	0.04658	0		89.60612	1.84236	2.08801	0	0.89533	0	0	0.04658	0	0
Healthy	0.44548	2.7942	0.08939	0	0	0.02326		79.32634	12.19507	0.44548	0	0	0.045	0	0	0.02326	0
Healthy	0	10.0015	0.15628	0	0.23655	0.0209		64.7915	1.59126	0	8.9084	0	0.13998	0	0.23655	0.0209	0
Healthy	5.46499	1.38799	1.9211	0.0483	0.53344	0.13915		46.14072	8.07975	5.46499	0.11281	0	0	0.04177	0.53344	0.13915	0
Healthy	6.35769	0.28046	0.46264	0	0.00078	0		74.22648	8.70872	6.35769	0.11493	0	0.18012	0	0.00078	0	0
Healthy	10.57266	0.10108	0.30777	0.00412	1.43841	0.08894		24.52221	39.09351	10.57266	0.03702	2.16926	0.26968	2.40259	1.43841	0.08894	0.0745
Healthy	7.34277	3.66633	0.29907	0	0.01594	0.19456		62.82739	13.1076	7.34277	0	0	0	0	0.01594	0.19456	0
D006973	0.90705	0.02627	0.17511	0	0	0.10969		92.80238	3.43406	0.90705	0	0	0	0	0	0.10969	0
Healthy	26.48171	0.83901	0.07138	0	0.15821	0.18604		16.25658	6.97978	26.48171	1.27647	0.02971	0.10506	0	0.15821	0.18604	0.11959
Healthy	1.24061	7.15652	1.51314	0	0.01238	0.30347		60.71918	2.41414	1.24061	9.30341	0.69476	0	0	0.01238	0.30347	0
Healthy	17.95265	0.6495	0	0	0.13632	0		38.66583	33.17414	17.95265	0	0	0.75743	0	0.13632	0	0.64746
Healthy	6.05921	0.40236	0.02032	0	0	0.02988		73.60357	1.98244	6.05921	2.56042	0	0.04636	0	0	0.02988	0
Healthy	16.98171	0.06508	0.07442	0.04955	4.2277	0		22.96777	17.14042	16.98171	4.49516	0	0.26814	0	4.2277	0	0.24596
Healthy	6.23696	9.7891	0.08838	0	1.27449	0		16.50911	12.28677	6.23696	0.43653	2.50305	14.23795	0	1.27449	0	0
Healthy	3.62876	17.49554	0.05176	0	0.41828	0.01556		51.20972	4.4081	3.62876	1.22751	0.96752	0.19981	0	0.41828	0.01556	0
Healthy	13.04518	0.25436	0.03037	0	0.16626	0		24.12008	26.02062	13.04518	8.2285	0	0.15871	0	0.16626	0	0
D006973	22.2928	0	0.32386	0	0.09144	0.11843		55.2624	13.37539	22.2928	0	2.28945	0.00331	0	0.09144	0.11843	0
Healthy	6.21253	2.15515	5.9298	0	0	0		47.11644	20.16807	6.21253	1.03152	0.01451	0.70932	0	0	0	0
Healthy	3.38891	0	0	0	0	0		46.53449	0.62434	3.38891	0.80593	0	0	0	0	0	0
Healthy	13.88107	0.10395	0.57633	0	0.29666	0.31051		49.88645	10.85923	13.88107	0	1.4265	0	0	0.29666	0.31051	0
Healthy	4.90135	0.26632	0	0.01014	0.21175	0		40.86327	16.43143	4.90135	0.0047	0	1.59787	0	0.21175	0	0.00586
Healthy	1.5721	0	0	0	0	0		82.80283	11.80033	1.5721	0	0	0	0	0	0	0
Healthy	11.94591	2.14707	0	0	2.36626	0		16.93243	15.9579	11.94591	0	0	0	0	2.36626	0	0
Healthy	0.98607	0.01098	0.63126	0	0.11767	0.02569		74.21552	11.43972	0.98607	0	5.35162	0.04412	0	0.11767	0.02569	0.05229
Healthy	0	11.5426	0.15248	0	0.21004	0.01842		66.90504	1.45453	0	8.09313	0	0.17368	0	0.21004	0.01842	0
Healthy	17.73548	1.50484	0	0	1.68792	0.0237		1.76094	34.3164	17.73548	0	0	0.81814	6.63654	1.68792	0.0237	0.11784
Healthy	10.39646	0.06158	0.85468	0	0.03848	0.00133		77.53896	0.87248	10.39646	7.44466	0.35196	0	0	0.03848	0.00133	0
Healthy	8.95789	1.66306	0.07641	0.04377	1.63534	0.00046		7.16012	23.83988	8.95789	1.98326	0	19.83488	1.63292	1.63534	0.00046	0
Healthy	8.17545	8.78375	0	0	4.57511	0		20.66517	7.23867	8.17545	1.28951	1.88655	1.05054	0	4.57511	0	0
Healthy	8.61412	2.05426	5.79825	0	0.00387	0		41.07074	29.00089	8.61412	0.03122	0.70036	0.4134	0	0.00387	0	0
Healthy	12.85447	0	1.37364	0	1.11762	0.00347		27.96579	24.05722	12.85447	3.84082	0.0041	0.1602	0	1.11762	0.00347	0.00655
Healthy	4.54655	0.07433	0.24467	0	0	0.0611		69.93574	5.51617	4.54655	2.71768	0.12044	0	0.0527	0	0.0611	0
Healthy	14.18288	0.40548	0.13222	0	1.75348	0.14221		30.96834	25.07007	14.18288	3.33071	0.99344	0.7066	0.26311	1.75348	0.14221	0.28309
Healthy	18.27108	0.28069	7.24791	0	0	0.05295		53.65126	6.33741	18.27108	0	1.0437	0	0	0	0.05295	0
Healthy	15.06211	0	0.17831	0	0	0		62.8	13.67274	15.06211	0	0	0	0	0	0	0
Healthy	4.90514	0	6.19596	0	0.05665	0		68.59559	4.83223	4.90514	4.35983	0	0.43515	0	0.05665	0	0
D006973	2.25374	2.33414	0.38627	0.04941	0.01858	0.01046		90.40584	0.21555	2.25374	0	0	0.02175	0	0.01858	0.01046	0
Healthy	4.21126	0	2.98424	0	0.0476	0.43122		63.18419	24.22755	4.21126	0	0	0	0	0.0476	0.43122	0
Healthy	17.75143	0	0	0.76695	0	0		21.09517	28.10445	17.75143	0	0	0.29468	0.39262	0	0	0
Healthy	19.24559	0	1.21066	0	2.56499	0		15.95491	15.54098	19.24559	2.07311	0	0.31516	0	2.56499	0	0
Healthy	11.885	0	0	0	0	0		57.7349	30.3801	11.885	0	0	0	0	0	0	0
Healthy	9.91987	0.12575	0.02934	0	0.18821	0		36.7589	27.86185	9.91987	2.02217	0	0.08695	0	0.18821	0	0.27214
Healthy	6.98598	0.18209	0.24758	0	0.73683	0		56.86951	18.19148	6.98598	0	0	0.56351	0	0.73683	0	0
Healthy	2.02496	0.00906	1.64733	0	0.32197	0		58.40417	20.76858	2.02496	0.05187	0	0.14412	0	0.32197	0	0
Healthy	6.82758	0.72617	0.22701	0	0.04989	0		82.74286	1.53271	6.82758	0.12295	0	0.06265	0	0.04989	0	0
Healthy	0.00181	82.805	0	8.82624	0	0		0.0113	0	0.00181	0.92279	0	4.58809	0	0	0	0
Healthy	10.62196	0	0.94444	0	0.97004	0.05792		42.49249	18.27437	10.62196	3.73288	0.21708	0.53147	0	0.97004	0.05792	0.12234
Healthy	4.41581	0	1.15823	0	0.09646	0.45755		64.67929	19.2545	4.41581	0	0	0	0	0.09646	0.45755	0
Healthy	5.5318	0	0.69383	0	0.01768	0.00175		66.61678	17.50598	5.5318	0.05627	0	0.26127	0	0.01768	0.00175	0.03922
Healthy	34.65615	0.27603	0	0	0	0		19.25327	27.96496	34.65615	0	0	0.05104	0	0	0	0
Healthy	0.01764	0.18035	0	0	3.84846	0		6.74321	0.27299	0.01764	1.04081	2.4118	2.59891	0	3.84846	0	0
Healthy	5.17724	0	5.9785	0	0.04771	0		69.46398	5.07182	5.17724	4.61877	0	0.5862	0	0.04771	0	0
Healthy	5.3621	30.17302	1.1171	0.01617	0.9556	0.0795		42.84926	3.18816	5.3621	0.07546	0.59191	1.0077	0.09692	0.9556	0.0795	0.03252
Healthy	11.10843	0	0.04775	0	0.42755	0		62.42068	16.50009	11.10843	0	0	0	0	0.42755	0	0
Healthy	3.92147	0	3.08774	0	0.08662	0.47047		64.45509	23.37176	3.92147	0	0	0	0	0.08662	0.47047	0
Healthy	3.68892	0	0	0	0	0		5.88306	69.55627	3.68892	0	0	0	12.5629	0	0	0
Healthy	37.25605	0.1208	1.66666	0	0.88246	0.00465		26.19194	11.35727	37.25605	6.45168	0	0.03881	0	0.88246	0.00465	0.06238
Healthy	6.52563	0	1.01856	0	1.11129	0.05587		57.48656	12.19708	6.52563	0	1.63701	0.19957	0.40335	1.11129	0.05587	0
Healthy	12.32713	2.1448	0.01796	0	0.12765	0.022		32.68989	17.53426	12.32713	0.75139	0	2.29294	2.51116	0.12765	0.022	0.1023
Healthy	4.43398	0.03912	0.25238	0	0.161	0.87425		59.43163	1.61941	4.43398	0	4.96987	0	0.23143	0.161	0.87425	0
Healthy	44.93857	0	0	0	0.11341	0		7.70073	6.40014	44.93857	6.42124	0	0.17413	0	0.11341	0	0
Healthy	2.6928	0.60083	0.03376	0	0.89028	0.42072		68.41298	0.41168	2.6928	0.05853	0.00221	0.0456	0	0.89028	0.42072	0
Healthy	13.41927	0.07344	0.35714	0.05944	0.95788	0.0675		43.74143	10.12739	13.41927	0.20121	0.07655	0.08174	0	0.95788	0.0675	0.03708
Healthy	10.531	0	0	0	0	0		19.80319	4.60121	10.531	0.51624	0	0.01691	0	0	0	0
Healthy	23.24599	1.36942	0.00462	0	0.92171	0		22.94598	42.80271	23.24599	0	0	0.51558	0	0.92171	0	0.16096
Healthy	2.8057	0	0	0	0	0		58.22365	23.17752	2.8057	6.75712	0	0.18812	0	0	0	0
Healthy	11.3834	0.3845	0.02087	0	0.40593	0.01959		38.86294	19.29362	11.3834	1.46819	4.6533	0.25744	1.28516	0.40593	0.01959	0.00076
Healthy	5.78504	10.3109	0.25265	0	1.45406	0.72076		13.12369	1.10433	5.78504	2.55874	43.9572	0	0	1.45406	0.72076	0
Healthy	0	93.33717	0.00158	1.95362	0	0		0.00985	0.11079	0	0	0	0.40134	0	0	0	0
Healthy	6.86061	0	0.25018	0	0.70914	0.12106		44.97863	4.45262	6.86061	17.96113	7.07682	0.00515	0	0.70914	0.12106	0
Healthy	15.67761	0.15795	0.00356	0	0.15658	0.10155		25.14386	10.83284	15.67761	4.63536	0	16.60397	0	0.15658	0.10155	0.00414
Healthy	19.69882	0.35545	0.32458	0	1.02747	0.10535		35.31285	17.9189	19.69882	0.01775	1.63248	0.54636	5.67771	1.02747	0.10535	2.10565
Healthy	10.35681	0.03997	0	0	0.05049	0		36.11413	42.31668	10.35681	0.06971	0.00167	0.04475	0	0.05049	0	0
Healthy	1.06165	0.18092	0	0.00205	0	0		77.08866	10.69293	1.06165	2.86705	0	0.16847	0	0	0	0.09696
Healthy	7.46393	0.15005	1.44825	0	0.223	0.05634		63.73873	6.58515	7.46393	0.29363	0	0.00926	0.18688	0.223	0.05634	0
Healthy	2.79938	0.12628	0.34439	0.25332	0.4799	0.05384		83.6596	3.52614	2.79938	0	0	0	0	0.4799	0.05384	0
Healthy	17.55929	0.3603	0.16782	0	0.66037	0.15744		16.99597	32.07273	17.55929	0.16466	0	0.71023	0	0.66037	0.15744	0.00042
Healthy	25.11393	0.0382	0.17961	0	0.45753	0.28306		16.26391	24.18858	25.11393	0.0135	0	0.06697	0.18574	0.45753	0.28306	0
Healthy	2.28839	0	0	0	0.61621	1.7125		78.51763	4.13482	2.28839	0	0	0	0.10866	0.61621	1.7125	0
Healthy	4.16233	0	3.21734	0	0.03955	0.49759		63.59761	23.74565	4.16233	0	0	0	0	0.03955	0.49759	0
Healthy	39.43039	0.09703	0	0	0.03609	0		36.04103	11.5957	39.43039	1.71883	0.02182	0	0	0.03609	0	0
Healthy	8.5491	0	0	0	0.01564	0		45.38754	23.7461	8.5491	2.23177	0.15338	2.7731	0.56772	0.01564	0	0.03304
Healthy	0	99.3324	0	0.59994	0	0		0.00421	0	0	0	0	0	0	0	0	0
Healthy	3.80274	0.55071	0.02982	0	0.239	0		82.99465	6.29628	3.80274	0.2602	0	0.01218	0	0.239	0	0
Healthy	6.07142	0.7624	0.00834	0	0.20832	0		36.25359	9.17758	6.07142	0.59226	0.14577	0.15263	0	0.20832	0	0.15417
Healthy	1.34119	0	0.16061	0	0.25935	0.05515		63.32827	14.61272	1.34119	0	0	0	0	0.25935	0.05515	0
Healthy	50.63382	0	0	0	0.27293	0.12984		20.864	2.98327	50.63382	0	0	0	5.73709	0.27293	0.12984	0
Healthy	4.04765	0	0.35696	0	0.20949	0.558		58.84551	6.81091	4.04765	0.51805	8.13114	0	0	0.20949	0.558	0
Healthy	3.0567	0.81014	0	0	0.05285	0.06348		66.80943	4.22041	3.0567	6.50562	0	0.04787	0	0.05285	0.06348	0.15122
Healthy	2.36534	0	0.20796	0	0	0		70.63648	4.69129	2.36534	6.20217	0	0	0	0	0	0
Healthy	5.95623	0.52748	0.01046	0	0	0.0076		73.14741	1.72415	5.95623	2.82719	0	0.04692	0	0	0.0076	0
Healthy	11.54038	0.04164	3.63964	0	1.15313	0		42.19125	23.80849	11.54038	0.02608	0.03008	0.39195	0	1.15313	0	0
Healthy	16.55574	0.09185	0.54442	0	0.1482	0.01281		67.05309	5.97067	16.55574	0	0.56197	0.00362	0	0.1482	0.01281	0
Healthy	9.83273	0.11803	0.07572	0	0.03061	0		77.87985	0.69477	9.83273	0	0	0.02294	0	0.03061	0	0
Healthy	0.03065	0.19074	0	0	0	0		83.57456	4.99754	0.03065	8.19476	1.37537	0.24268	0	0	0	0.03091
D006973	46.22411	0.8562	0.43566	0.02546	0.02576	0		15.97145	29.51266	46.22411	1.03323	0	0.24178	0	0.02576	0	0
Healthy	0.53084	0.35282	0	0	0.11416	0.00266		43.23673	22.44835	0.53084	0	0	0.39834	0	0.11416	0.00266	0
Healthy	9.64304	0.15676	0.00571	0	0.08943	0		21.21822	22.19163	9.64304	0.62685	0	0.02024	0	0.08943	0	0.13131
Healthy	3.2677	0	0.05599	0	0	0.39031		83.62879	1.35342	3.2677	0	0.05846	0	0.6732	0	0.39031	0
Healthy	8.60052	1.36281	0.07199	0.04414	1.46142	0.00529		9.64181	22.92103	8.60052	1.94683	0	19.59527	1.51831	1.46142	0.00529	0
Healthy	10.37747	0	0.10204	0	0.3561	0.00744		15.2001	50.82137	10.37747	0	0	0.58033	0.41172	0.3561	0.00744	0.36434
Healthy	0	5.28272	0	0.57383	4.75024	0		6.84403	2.29972	0	0.023	0	0.06682	0	4.75024	0	0.00864
Healthy	7.46478	1.18181	1.37251	0.0012	0.22931	0.2493		64.07225	20.32889	7.46478	0.01208	0.02786	0.06608	0	0.22931	0.2493	0.00826
Healthy	1.36818	0.71467	0.02924	0.02686	2.36591	0		24.68236	25.33694	1.36818	6.82016	1.73321	15.14235	0	2.36591	0	0.00257
Healthy	18.84294	3.12897	0	1.59893	0.00771	0.01577		47.58464	9.96944	18.84294	0.04092	0	0.2776	0	0.00771	0.01577	0.29017
Healthy	13.53285	0.12877	0.07476	0.24298	1.90207	0.1953		41.69468	14.53917	13.53285	0.06613	7.46565	0.10548	2.58859	1.90207	0.1953	0.04687
Healthy	11.92133	0.05275	0.16469	0	0.00331	0.01062		41.82928	31.00509	11.92133	0.52446	0.09818	2.77653	0.04879	0.00331	0.01062	0.30967
Healthy	2.78083	0.12491	0.28935	0.22161	0.44293	0.05279		83.32758	3.40973	2.78083	0	0	0.00415	0	0.44293	0.05279	0
Healthy	8.07709	1.31321	0.0605	0	0.35287	0		25.55658	15.06191	8.07709	0.85009	0	0.23305	0	0.35287	0	0.49756
Healthy	11.62224	0.53268	2.01035	0.01077	0.3159	0.00132		45.19073	20.85388	11.62224	0	0	0.73901	0	0.3159	0.00132	0.27633
Healthy	3.38786	0	0.30027	0	1.01716	0.06853		35.35294	5.77072	3.38786	0	6.54328	0.20564	25.1723	1.01716	0.06853	0.01195
D006973	19.72005	0.13784	0.1995	0	0.32028	0.33108		58.90927	12.14424	19.72005	0.01748	0.61683	0.00133	0	0.32028	0.33108	0
Healthy	8.95794	2.24622	5.82004	0	0.00983	0		40.45877	29.14473	8.95794	0.04695	0.76858	0.47349	0	0.00983	0	0
Healthy	7.73876	0.89265	0.90663	0.00486	0.01306	0		39.76939	18.13691	7.73876	0.23996	0.94624	0.27132	0	0.01306	0	0.02572
Healthy	8.93617	1.10372	1.58452	0	0.03192	0.01538		40.0581	12.8056	8.93617	6.42822	2.87693	0.90117	0	0.03192	0.01538	0.01107
Healthy	0	2.90729	0	0.45833	0	0		7.38156	0	0	2.17314	0	0.56721	0	0	0	0
Healthy	6.96687	1.44863	0.04528	0	0	0		40.00541	17.67872	6.96687	4.13448	0.05151	0.07445	0	0	0	0.37412
Healthy	2.39128	0	0	0.27252	0	0		67.45016	12.90721	2.39128	0	0.11621	0	0.05076	0	0	0
Healthy	13.83968	0.04844	0.07849	0	0.07108	0.03051		18.93339	28.61221	13.83968	0.00272	1.77402	0.07384	0	0.07108	0.03051	0.04726
Healthy	11.7229	0.0546	0.09861	0	0.19052	0		33.38716	13.96411	11.7229	0.15995	0	0.68307	0	0.19052	0	0
Healthy	6.97761	1.10797	1.41746	0	0.01378	0		14.36023	21.23129	6.97761	0	5.50325	0.006	0.05808	0.01378	0	0.00279
Healthy	4.35982	0.01539	0.15098	0	0.05756	0		26.99455	52.59742	4.35982	0	0.55641	0.23414	0.1082	0.05756	0	0.00373
Healthy	28.97877	1.15812	0.02629	0	0.53123	0.01282		32.13403	10.98274	28.97877	0.06149	0	0	0.09203	0.53123	0.01282	0.01007
Healthy	5.18687	0	0	0.00495	0.83719	0		15.76133	39.77654	5.18687	3.47983	0.93483	0.84631	0	0.83719	0	0
Healthy	1.79372	7.46327	0.88337	1.80175	0.0532	0		0.00116	39.62724	1.79372	0.24214	0	1.33778	0	0.0532	0	0.66857
Healthy	7.31055	0.0274	3.89876	0.01802	0.69723	0.00855		21.72158	1.457	7.31055	0.15082	0	0.67221	0.00083	0.69723	0.00855	0.00332
Healthy	3.85451	0.23876	0.15155	0.00428	0.02949	0.03054		80.02181	11.18939	3.85451	0	0	0	0	0.02949	0.03054	0.00384
Healthy	1.0371	0.06106	0.50884	0	0	0		92.37086	1.72893	1.0371	0	1.85231	0	0	0	0	0
Healthy	0.86701	0	0	0	0	0		36.46828	38.8167	0.86701	0.14734	0	0	7.54448	0	0	0
Healthy	13.90893	7.74478	2.24124	0	1.33277	0.00133		38.19224	8.44434	13.90893	0.01761	0.71933	0.50239	0	1.33277	0.00133	0.07496
Healthy	0	87.6699	0.04965	0.04741	0	0		0.03814	0	0	0	0	4.6561	0	0	0	0
Healthy	12.90988	1.01853	1.83111	0.10447	0.21191	0.00889		45.26473	24.73501	12.90988	0.05289	0.01764	0.78952	1.70994	0.21191	0.00889	0.28323
Healthy	1.95808	0	0.01528	0	0	0		74.29777	9.69299	1.95808	3.61042	0.70276	0	0	0	0	0
Healthy	15.21987	0.16438	0.03217	0	0.7347	0.15156		36.8274	23.67886	15.21987	0.03405	0	0.05277	1.80075	0.7347	0.15156	0.0975
Healthy	1.76508	0	0	0	0	0		81.72666	12.33075	1.76508	0	0	0	0	0	0	0
Healthy	6.13736	0.60422	0.00901	0	0	0.04112		73.74703	2.06269	6.13736	2.62063	0	0.02913	0	0	0.04112	0
Healthy	4.37566	0.14705	0.24334	0	0	0.07434		70.62031	5.91702	4.37566	2.80683	0.09043	0	0.04311	0	0.07434	0
Healthy	11.4141	0.18304	0.09001	0.00754	0.65028	0.01399		42.29907	10.32986	11.4141	0.00036	0.98179	0.0719	0	0.65028	0.01399	0.31151
Healthy	1.84406	0	0	0	0	0		28.91364	46.34829	1.84406	6.52691	0	0	0	0	0	0
