group	Firmicutes_A	Actinobacteriota	Firmicutes		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	41.24782	9.79644	3.76512		23.31275	41.24782	9.79644	1.37484	2.39427	3.76512	5.1127	0	
Healthy	6.74257	0.51585	0.08566		77.03911	6.74257	0.51585	0.26368	0	0.08566	0	0.00779	
Healthy	9.15147	2.86561	0.13135		75.79001	9.15147	2.86561	3.79751	0	0.13135	0	0.04264	
Healthy	2.3953	0.20469	0		67.62521	2.3953	0.20469	1.07314	0	0	0	0	
D003093	46.95863	5.8443	1.44617		30.76816	46.95863	5.8443	0.95476	0	1.44617	0	0.01795	
Healthy	46.57987	0.15205	2.04285		34.86269	46.57987	0.15205	2.52324	0	2.04285	0	0.23594	
Healthy	8.42363	0.08991	0.36362		66.1897	8.42363	0.08991	0.43154	0	0.36362	0	0.00837	
Healthy	9.34351	1.02917	0		60.27188	9.34351	1.02917	3.60235	0	0	0	0.01291	
Healthy	51.48843	5.72345	1.86953		1.82406	51.48843	5.72345	1.79092	0	1.86953	6.52913	0.03571	
Healthy	61.7714	0	0.04855		11.17658	61.7714	0	0	0.04339	0.04855	2.31989	0	
Healthy	33.83021	0.16056	1.41801		48.48277	33.83021	0.16056	0.60246	0.14329	1.41801	0	0.04446	
Healthy	15.35716	0.56832	10.27995		59.39644	15.35716	0.56832	0.46663	1.20433	10.27995	0.12082	0.07585	
Healthy	32.97611	11.78952	15.04883		5.07118	32.97611	11.78952	1.94121	0	15.04883	0	0	
Healthy	4.89231	3.58461	0		84.47865	4.89231	3.58461	0.06985	0.05364	0	0.62816	0.38014	
Healthy	36.08419	0	0		32.79623	36.08419	0	7.4715	6.58769	0	0.83191	0.1746	
Healthy	2.41152	0.3123	0.17879		64.35533	2.41152	0.3123	11.4943	0	0.17879	0	0.04034	
Healthy	42.23683	0	0		46.44976	42.23683	0	0	0.76941	0	0	0	
D003093	31.53217	1.43724	0.56728		37.92881	31.53217	1.43724	0.18605	0	0.56728	0	0.10698	
Healthy	9.69606	0.37661	0.01985		49.47672	9.69606	0.37661	0.89259	9.33329	0.01985	0	0.63149	
Healthy	9.57194	0.10911	0.42639		65.25963	9.57194	0.10911	0.46344	0	0.42639	0	0.01867	
Healthy	27.66864	0.43762	0.77352		24.80784	27.66864	0.43762	14.88584	0	0.77352	0.19887	0.02294	
Healthy	6.39403	1.48174	0.14476		13.24016	6.39403	1.48174	10.37353	44.6326	0.14476	0	0.70743	
Healthy	30.71873	0	0		64.28691	30.71873	0	0.13758	1.03178	0	0	0	
Healthy	32.6583	12.01048	0.00845		18.81712	32.6583	12.01048	4.36883	15.2597	0.00845	0	0.06574	
Healthy	29.24541	0	0.14741		48.70816	29.24541	0	0	0.38083	0.14741	0	0	
Healthy	10.19056	3.17754	0		12.45128	10.19056	3.17754	0	0	0	0	0	
Healthy	15.28862	1.71094	0.02897		68.41716	15.28862	1.71094	0.07218	0.45974	0.02897	0	0.07549	
Healthy	61.29709	0.09623	1.24528		26.6205	61.29709	0.09623	0.18415	0.04467	1.24528	0	0.06076	
Healthy	2.88402	0.14243	0		92.13021	2.88402	0.14243	0.72102	1.69454	0	0	0	
Healthy	15.56216	0.39415	0		59.76033	15.56216	0.39415	11.9332	0	0	0	0	
Healthy	27.71937	5.34151	0.5092		19.29651	27.71937	5.34151	0.08151	5.62796	0.5092	13.2125	0	
Healthy	3.98061	0.42218	0.23947		84.24075	3.98061	0.42218	0.20678	1.57657	0.23947	0	0	
Healthy	15.9389	1.20635	0.07477		63.70893	15.9389	1.20635	0.16963	0	0.07477	0	0.08423	
Healthy	43.25913	0.17433	3.19309		41.14116	43.25913	0.17433	0.2102	0.11353	3.19309	0.05673	0.00364	
Healthy	26.10158	5.00017	0.03615		57.28008	26.10158	5.00017	0	0	0.03615	0	0	
Healthy	8.0744	0.61607	0.10704		81.1674	8.0744	0.61607	0.44353	0	0.10704	0	0.09329	
Healthy	24.36408	0.48681	2.73331		31.30509	24.36408	0.48681	15.41818	4.77566	2.73331	0	0.1755	
Healthy	15.09354	2.6803	0.23648		51.05291	15.09354	2.6803	7.92676	1.92236	0.23648	0	0.5255	
Healthy	2.43548	68.70373	2.13205		5.06393	2.43548	68.70373	6.64186	0.09491	2.13205	0	0	
Healthy	33.97819	0.60611	6.09537		8.02642	33.97819	0.60611	8.6462	0	6.09537	1.9555	0	
Healthy	43.72281	0.52309	0.67035		34.96916	43.72281	0.52309	2.27366	0	0.67035	0	0	
Healthy	33.42604	0	0		32.54246	33.42604	0	9.80225	6.17366	0	0.88045	0.16968	
Healthy	5.79711	1.38432	0		79.38151	5.79711	1.38432	0.782	3.68362	0	0	0.03795	
Healthy	6.0616	0.28453	0.53348		71.01821	6.0616	0.28453	0.11072	0	0.53348	0.03306	1.79765	
Healthy	1.79527	0.83773	0.23116		54.2528	1.79527	0.83773	21.91026	0	0.23116	0	0.1202	
Healthy	14.3838	0.51883	0.31422		29.86954	14.3838	0.51883	0	23.1424	0.31422	2.15254	0.60142	
Healthy	13.54732	0	0		55.97138	13.54732	0	8.06826	0	0	0	0	
Healthy	3.40338	0.3003	0.02401		70.02975	3.40338	0.3003	0.16685	0	0.02401	0	0	
Healthy	44.67008	18.71588	1.12205		18.98913	44.67008	18.71588	7.21534	0	1.12205	0	0	
Healthy	9.94093	0	0		53.92158	9.94093	0	0	0	0	0	0	
D003093	49.48346	4.5627	6.238		30.66107	49.48346	4.5627	0.49401	0	6.238	0	0	
Healthy	14.20904	2.50195	1.08281		59.52808	14.20904	2.50195	0.0108	0.72725	1.08281	0.11142	0.03016	
Healthy	2.26971	0.02069	0		80.20902	2.26971	0.02069	0.14668	0	0	0	0	
Healthy	14.78983	1.05721	0.22848		43.56349	14.78983	1.05721	2.27413	0.13909	0.22848	0.20292	0	
Healthy	10.38211	4.2632	0.00558		70.35837	10.38211	4.2632	0.2801	0.12882	0.00558	0.04975	0.10551	
Healthy	31.27957	1.41441	4.32223		28.6106	31.27957	1.41441	0.02185	0	4.32223	0.40605	0	
Healthy	17.05829	35.59967	0.59226		37.63177	17.05829	35.59967	0.90979	0	0.59226	0	0	
Healthy	24.0838	0.17889	0.14072		60.18198	24.0838	0.17889	1.52666	0.5139	0.14072	0.42949	0.00508	
Healthy	27.65844	0.05015	0.10872		64.34556	27.65844	0.05015	3.06576	0	0.10872	0	0.38816	
Healthy	35.37577	0.82545	2.30618		23.41681	35.37577	0.82545	0.24339	0.046	2.30618	0.52483	0	
Healthy	34.51902	13.66379	0.84251		26.22084	34.51902	13.66379	0.22115	2.40833	0.84251	0.46669	0.06753	
Healthy	26.3506	0.20147	0.89071		46.99993	26.3506	0.20147	0.18728	1.73687	0.89071	2.24353	0.03171	
Healthy	34.74668	0.09967	0.0906		31.47041	34.74668	0.09967	0.16818	0.34501	0.0906	0	0	
Healthy	31.29144	1.75824	0.78613		43.6674	31.29144	1.75824	0.20002	0.73311	0.78613	0	0	
Healthy	23.43242	0.51507	0.2936		65.45053	23.43242	0.51507	0.02974	0	0.2936	0	0	
Healthy	65.61517	10.07351	0.49996		1.60039	65.61517	10.07351	1.57685	0	0.49996	4.40276	0	
Healthy	34.08808	11.88722	0.01966		18.38157	34.08808	11.88722	4.3216	15.0409	0.01966	0	0.03536	
Healthy	4.32848	0.49404	0.43389		71.82251	4.32848	0.49404	4.39963	0.85646	0.43389	0	0.01148	
Healthy	10.73837	0	0.09369		65.45541	10.73837	0	0.12471	0.07304	0.09369	0	0	
Healthy	13.8994	0.05505	1.05757		70.84222	13.8994	0.05505	0.50257	0	1.05757	0	0.1446	
Healthy	16.12709	1.20744	0.08738		64.15539	16.12709	1.20744	0.1558	0	0.08738	0	0.06551	
Healthy	16.32152	1.19866	0.07152		63.69551	16.32152	1.19866	0.17127	0	0.07152	0	0.09886	
Healthy	24.72899	0.45504	0.0094		38.68603	24.72899	0.45504	2.64097	1.02859	0.0094	0	0.08215	
Healthy	14.5074	3.64492	2.38982		58.24447	14.5074	3.64492	1.07669	0.25373	2.38982	0	0.0314	
Healthy	14.34038	0	0.53864		80.38611	14.34038	0	0	0	0.53864	0	0	
Healthy	9.89075	3.27479	3.01118		65.71776	9.89075	3.27479	0.27788	1.69671	3.01118	0	0.00374	
Healthy	22.04608	0.45422	2.97139		52.76312	22.04608	0.45422	0.82936	3.21379	2.97139	0.24689	0.28677	
Healthy	32.9293	5.71322	9.18196		39.01788	32.9293	5.71322	0.0688	0	9.18196	0.34901	0.83945	
Healthy	44.38715	0.07488	1.00002		38.14707	44.38715	0.07488	0.47442	0	1.00002	0	0	
Healthy	27.49961	0.98791	14.28966		27.77521	27.49961	0.98791	0.26917	0	14.28966	0	0.07127	
Healthy	5.6359	0.68127	0.34375		54.11945	5.6359	0.68127	1.29073	7.14519	0.34375	0	0.17596	
Healthy	54.68842	0.18417	0.34157		19.99426	54.68842	0.18417	1.53293	2.67632	0.34157	0.0461	0	
Healthy	14.02953	0.78612	0.8357		74.67264	14.02953	0.78612	1.96511	0.81499	0.8357	0	0.00172	
Healthy	32.34639	5.34564	11.71951		25.24883	32.34639	5.34564	2.26417	1.33551	11.71951	0	0	
Healthy	41.09637	28.98472	1.06799		12.69787	41.09637	28.98472	0	2.16832	1.06799	0	0	
Healthy	13.23433	0	4.86269		55.27203	13.23433	0	0	0	4.86269	0.9037	0	
Healthy	0.05225	0.07289	7.43935		0.08708	0.05225	0.07289	89.18581	0	7.43935	0	0	
Healthy	11.64337	2.40596	0		41.64454	11.64337	2.40596	0.22775	17.6314	0	0	1.64579	
D003093	23.09367	6.21904	3.22984		61.87665	23.09367	6.21904	0.02639	0	3.22984	0	0.10638	
Healthy	26.39625	13.2122	3.18132		30.97608	26.39625	13.2122	0.5543	7.37889	3.18132	10.5082	0	
Healthy	23.04337	10.01982	0.25423		44.74338	23.04337	10.01982	0.97061	0	0.25423	0	0.04827	
Healthy	32.56514	2.5399	0.0829		53.10567	32.56514	2.5399	1.35257	0	0.0829	0	0.00563	
Healthy	59.61597	0.0978	0.40843		17.98772	59.61597	0.0978	0.03494	12.2263	0.40843	0	0	
D003093	65.06997	3.61649	0.75885		20.35645	65.06997	3.61649	0	0	0.75885	0	0	
Healthy	37.84241	0.22995	0.15224		54.76502	37.84241	0.22995	0.51261	0	0.15224	0.13359	0.02711	
Healthy	52.38649	0.07693	1.39209		21.38765	52.38649	0.07693	0.10118	0	1.39209	0	0.00245	
Healthy	55.46043	1.16921	0.78318		31.18107	55.46043	1.16921	0.15541	0.58731	0.78318	0	0.02316	
Healthy	1.11909	50.40639	6.19472		16.83033	1.11909	50.40639	23.27736	0.00024	6.19472	0	0.06608	
Healthy	3.70626	3.56951	0		87.50363	3.70626	3.56951	0.03641	0.0177	0	0.61379	0.28054	
Healthy	27.61077	0.10608	0.01264		46.43471	27.61077	0.10608	0.16643	6.36084	0.01264	0	0.04022	
Healthy	45.7632	1.8369	2.90766		31.50876	45.7632	1.8369	0.06988	0.10597	2.90766	0.22246	0.21895	
Healthy	30.78886	0.46867	2.0699		11.66254	30.78886	0.46867	0	0	2.0699	11.4758	0	
Healthy	32.92819	1.38652	3.42462		44.77807	32.92819	1.38652	0.05495	0.41348	3.42462	0.64188	0	
Healthy	37.87389	0.23676	0.48737		40.63527	37.87389	0.23676	8.03009	0.73486	0.48737	0	0	
Healthy	8.0536	0.04933	0.03919		73.82998	8.0536	0.04933	0.45314	0	0.03919	0	0.02244	
Healthy	39.24458	0.82486	16.04291		22.70305	39.24458	0.82486	0.1316	0	16.04291	3.66315	0	
Healthy	21.44714	5.85736	0.28041		58.01083	21.44714	5.85736	0.55204	0	0.28041	0	0.02458	
Healthy	26.65044	0	0		49.4338	26.65044	0	0	0	0	0	0	
Healthy	13.23641	0.2573	0.58068		68.02287	13.23641	0.2573	6.04214	0	0.58068	0	0	
Healthy	2.39421	0.1026	0.00818		79.63967	2.39421	0.1026	0.24438	0	0.00818	0	0	
Healthy	3.83366	22.01373	3.21484		34.03182	3.83366	22.01373	0.81755	10.9872	3.21484	0	0	
Healthy	6.5621	1.56293	0.04691		83.66088	6.5621	1.56293	0.70555	0	0.04691	0	0.06013	
D003093	44.48146	2.90949	17.34508		16.81411	44.48146	2.90949	0.41108	0	17.34508	0	0.01734	
Healthy	13.02932	18.36638	3.94651		8.56898	13.02932	18.36638	40.49935	0.12052	3.94651	2.878	0.00245	
Healthy	43.24986	2.24791	1.40255		21.69807	43.24986	2.24791	0.63891	0	1.40255	0.50663	0	
D003093	35.04858	4.97864	2.10111		38.74057	35.04858	4.97864	0.40412	0	2.10111	0	0	
Healthy	9.66115	0.26943	0.00501		63.72511	9.66115	0.26943	0.06742	0.85429	0.00501	0	0.02608	
Healthy	57.17859	0.0056	0		23.80365	57.17859	0.0056	0.003	0	0	0	0	
Healthy	29.8582	8.99154	0.68652		12.96811	29.8582	8.99154	0.05413	13.1215	0.68652	0.22609	0.07456	
Healthy	8.08151	0.63507	0.06685		83.54345	8.08151	0.63507	0.76194	0	0.06685	0	0	
Healthy	65.28219	0.12669	0.0863		10.17921	65.28219	0.12669	0	0	0.0863	5.91318	0	
Healthy	5.31435	0.11598	0.01177		43.9114	5.31435	0.11598	0.12954	0	0.01177	0	0.04505	
Healthy	7.94027	0.05071	0		83.8056	7.94027	0.05071	0	0	0	0	0	
Healthy	44.24929	13.56496	2.78175		15.49998	44.24929	13.56496	0	0.95794	2.78175	0	0	
Healthy	57.76738	0.38493	0.01998		24.89816	57.76738	0.38493	1.88459	0.33902	0.01998	0.20727	0	
Healthy	2.50975	0.03705	0		79.37998	2.50975	0.03705	0.29186	0	0	0	0	
Healthy	49.70623	0.11198	1.25198		34.37811	49.70623	0.11198	0.57712	0	1.25198	0.80213	0	
Healthy	36.99338	6.66806	0.37126		20.9667	36.99338	6.66806	0.15947	5.48769	0.37126	2.68708	0.071	
Healthy	38.89496	14.33165	2.37793		4.30091	38.89496	14.33165	16.60664	0	2.37793	0	0.00949	
Healthy	48.22872	1.10925	1.30538		27.85964	48.22872	1.10925	1.88088	0.00876	1.30538	0.03732	0	
Healthy	66.97708	1.55737	1.06608		6.00557	66.97708	1.55737	0.03244	0	1.06608	4.11402	0.05451	
Healthy	9.8725	4.07317	0		70.10311	9.8725	4.07317	0.39047	0.12127	0	0.05697	0.06774	
Healthy	42.98542	0	0		39.3989	42.98542	0	0	0	0	0	0	
Healthy	3.55564	0	0.38784		0	3.55564	0	64.1085	0	0.38784	0	0	
Healthy	49.11995	15.51352	0.76989		17.07005	49.11995	15.51352	0.53146	0	0.76989	0	0.15293	
Healthy	51.74821	1.3204	0.37553		25.99552	51.74821	1.3204	0.77049	4.66303	0.37553	0.08659	0.12175	
Healthy	45.10562	0.15083	0.07996		45.1931	45.10562	0.15083	0.23305	0	0.07996	0	0.00334	
Healthy	57.297	0.36057	0.18832		26.0958	57.297	0.36057	0.12255	0	0.18832	0.58978	0.00335	
Healthy	6.37663	0.25982	0.52613		70.48514	6.37663	0.25982	0.22131	0	0.52613	0.06375	1.68288	
Healthy	28.44382	0	0		44.6754	28.44382	0	4.16403	6.098	0	1.38448	0.02861	
Healthy	28.06211	3.02889	0.54766		50.61034	28.06211	3.02889	0.15904	0	0.54766	0	0	
Healthy	43.24119	5.18376	3.07311		21.3893	43.24119	5.18376	3.41116	0.44848	3.07311	0	0	
Healthy	62.66091	4.22505	0.62491		0.52959	62.66091	4.22505	0.02269	0	0.62491	0	0	
Healthy	43.87935	11.58374	0		26.14651	43.87935	11.58374	0	0	0	0	0	
Healthy	38.61583	3.37794	0		34.64409	38.61583	3.37794	0	0	0	0	0	
Healthy	9.69797	1.45884	0.01624		82.14531	9.69797	1.45884	0.05811	0.00127	0.01624	0	0	
Healthy	58.35701	10.71851	0		10.65267	58.35701	10.71851	0	2.88098	0	0	0	
D003093	38.06563	1.65636	1.27899		30.64199	38.06563	1.65636	0.09928	0.01306	1.27899	0	0.13144	
Healthy	5.28141	1.18342	0.00516		77.96976	5.28141	1.18342	0.66585	3.41279	0.00516	0	0.03819	
D003093	15.77649	0.21777	0.21599		43.00557	15.77649	0.21777	2.07959	0.02439	0.21599	0	0.01148	
Healthy	34.64595	0.00487	0.04975		39.29122	34.64595	0.00487	0.02764	0.02971	0.04975	0.07658	0	
Healthy	7.3437	1.87555	0.5304		45.30443	7.3437	1.87555	0.50932	0.15368	0.5304	0	0.69686	
Healthy	5.05649	16.5558	0.44779		61.00536	5.05649	16.5558	3.42687	0	0.44779	0	0	
Healthy	2.28247	0.01588	0		92.23703	2.28247	0.01588	4.7802	0.57307	0	0	0	
Healthy	47.85488	0	9.86165		25.80186	47.85488	0	0.05391	0	9.86165	0	0	
Healthy	12.57457	36.1528	0.02132		32.23155	12.57457	36.1528	0.23478	0.0313	0.02132	0	0.01216	
Healthy	3.33513	0	0		70.72479	3.33513	0	2.15199	0	0	0	0.07373	
D003093	38.03333	3.83188	1.88327		12.51434	38.03333	3.83188	0.06912	0	1.88327	0	0.03691	
Healthy	23.29531	0.09653	0.07472		65.75631	23.29531	0.09653	1.04495	0	0.07472	0	0.37836	
Healthy	63.53508	1.67535	0.1488		27.52555	63.53508	1.67535	0.05409	0	0.1488	0	0.0025	
Healthy	24.56575	0.13647	0.05916		63.82462	24.56575	0.13647	1.1305	0	0.05916	0	0.43856	
Healthy	3.51025	0.27163	0.02311		69.24842	3.51025	0.27163	0.24124	0	0.02311	0	0	
Healthy	0	1.16566	4.71015		41.57566	0	1.16566	49.1639	0	4.71015	0	0	
Healthy	29.77148	2.99814	0.72954		34.03663	29.77148	2.99814	10.2659	2.89205	0.72954	0.58844	0.31131	
D003093	21.5289	6.56813	29.51474		27.88794	21.5289	6.56813	3.94858	0	29.51474	0	0	
Healthy	52.00507	6.25712	1.06043		11.90296	52.00507	6.25712	1.66978	0.70025	1.06043	0	0.04058	
Healthy	36.20417	0.09546	0		21.31851	36.20417	0.09546	1.64053	3.15983	0	0.39124	0	
Healthy	23.14465	0.14751	2.60916		52.48106	23.14465	0.14751	0.35837	0	2.60916	0	0	
Healthy	18.88936	1.31808	0.36951		70.39086	18.88936	1.31808	1.21308	0.56199	0.36951	0	0	
Healthy	24.13982	0.08066	0.05683		65.98259	24.13982	0.08066	0.02538	0.00142	0.05683	0	0	
Healthy	13.97329	21.0492	0.35745		42.71158	13.97329	21.0492	9.47066	0	0.35745	0	0.1071	
Healthy	56.18277	1.29896	6.90668		18.34845	56.18277	1.29896	0.32852	0.56761	6.90668	2.23143	0.05119	
Healthy	27.3566	0.53084	1.118		50.89379	27.3566	0.53084	1.66445	0.01513	1.118	0.09898	0	
Healthy	34.02844	0.99613	0.6686		38.82976	34.02844	0.99613	0.61763	4.67237	0.6686	0	0.04541	
Healthy	18.39822	0.16882	0.01517		67.17171	18.39822	0.16882	0.55934	0.72869	0.01517	0	0.07184	
Healthy	2.80044	0.13187	0.24278		89.00699	2.80044	0.13187	0.6299	0	0.24278	0	0	
Healthy	12.46349	0	0.09148		80.33109	12.46349	0	2.80239	0	0.09148	0	0.01862	
Healthy	57.56559	13.86004	5.76231		8.81216	57.56559	13.86004	0.00529	8.11954	5.76231	1.22198	0	
Healthy	28.61402	5.35574	0.58038		20.12804	28.61402	5.35574	0.12372	5.92107	0.58038	13.0073	0	
Healthy	8.37358	0.00491	0.01914		68.91287	8.37358	0.00491	0.35619	0	0.01914	0	0.16199	
Healthy	5.6647	0.72137	0.30796		54.70265	5.6647	0.72137	1.35383	6.87176	0.30796	0	0.14537	
Healthy	40.92106	0.45404	0.15727		28.83934	40.92106	0.45404	0.23617	2.14262	0.15727	0	0.02951	
Healthy	32.67224	3.43761	3.19883		38.19078	32.67224	3.43761	5.94661	0	3.19883	0	0	
Healthy	10.06223	0	0.00759		69.24328	10.06223	0	0.32018	0	0.00759	0	0.15014	
Healthy	8.97404	0	1.72777		81.29397	8.97404	0	1.40988	0	1.72777	0	0.01432	
Healthy	9.57442	0.25692	0.45795		68.76887	9.57442	0.25692	0.09513	0	0.45795	0.05847	1.83113	
Healthy	53.92104	0.15025	1.43617		39.55514	53.92104	0.15025	0.91966	0	1.43617	0.09805	0	
Healthy	9.39203	0.67856	0		58.38494	9.39203	0.67856	0.45707	8.41324	0	0	0.56485	
Healthy	21.20836	12.70015	4.41706		19.64207	21.20836	12.70015	0.28164	8.75078	4.41706	0	0.16248	
Healthy	6.94109	1.46922	0.15544		13.11824	6.94109	1.46922	10.85619	43.9957	0.15544	0	0.69191	
Healthy	16.77833	3.54022	0.60624		36.85906	16.77833	3.54022	1.85871	5.21823	0.60624	0.22484	0.30363	
Healthy	42.56174	3.68155	0.12068		48.1458	42.56174	3.68155	0.75627	0	0.12068	0	0	
Healthy	13.75486	0.88339	0.40791		61.18569	13.75486	0.88339	3.06517	5.88147	0.40791	0	0	
Healthy	14.85399	0.50172	0.35194		30.32813	14.85399	0.50172	0	23.5674	0.35194	2.32247	0.74315	
Healthy	28.10671	0.1096	0.07602		63.75849	28.10671	0.1096	3.11276	0	0.07602	0	0.54517	
Healthy	39.37585	0.01034	0.0173		35.14355	39.37585	0.01034	6.238	3.56343	0.0173	0.61693	0.16419	
Healthy	24.25013	0.29239	0.00129		67.71161	24.25013	0.29239	0.84717	1.16615	0.00129	0	0	
Healthy	61.07393	2.39566	0.99713		15.088	61.07393	2.39566	0.94657	1.60176	0.99713	2.47832	0.03822	
Healthy	57.76744	3.50933	2.07172		17.57972	57.76744	3.50933	1.35455	3.19426	2.07172	1.2636	0	
Healthy	8.07133	1.80896	0.61091		45.69977	8.07133	1.80896	0.47813	0.15171	0.61091	0	0.68415	
Healthy	11.914	0.00623	0		79.71289	11.914	0.00623	0.06033	0	0	0	0	
D003093	59.94896	18.61951	3.39619		6.76697	59.94896	18.61951	0.98313	0.89245	3.39619	0	0	
Healthy	30.79522	0	0.07214		56.96194	30.79522	0	0.1768	1.18387	0.07214	0	0	
Healthy	38.42111	2.66432	0		31.9633	38.42111	2.66432	0	0	0	0	0	
Healthy	12.99445	0.42597	0.4968		34.02746	12.99445	0.42597	13.82352	0.87368	0.4968	0.95618	0.23795	
Healthy	31.88283	0	0		37.95172	31.88283	0	0	0	0	0	0	
Healthy	37.45305	1.86463	0.25245		48.91942	37.45305	1.86463	1.57447	0	0.25245	0	0	
Healthy	45.01023	0.28247	0.64069		39.11686	45.01023	0.28247	0.84802	0	0.64069	0.42282	0	
Healthy	60.64689	0.60993	2.1506		24.96021	60.64689	0.60993	2.43127	0	2.1506	0	0	
Healthy	55.6389	0.50546	0.01073		23.82057	55.6389	0.50546	0.03068	0	0.01073	0	0.00573	
Healthy	38.46101	13.6886	3.96161		4.11668	38.46101	13.6886	17.07188	0	3.96161	0	0.00319	
Healthy	26.79524	0.55606	3.71385		25.12542	26.79524	0.55606	1.36722	11.9544	3.71385	1.22427	0	
D003093	17.34963	9.75463	11.06852		25.5672	17.34963	9.75463	0.61939	6.9366	11.06852	15.9183	0.09152	
Healthy	11.22968	5.9989	0.19751		44.73574	11.22968	5.9989	0.28073	7.00361	0.19751	0	0.14185	
Healthy	35.24016	0	6.09948		27.88975	35.24016	0	0	2.70233	6.09948	2.86015	0	
Healthy	6.60071	0	0		53.28795	6.60071	0	0	18.535	0	0	0	
Healthy	36.28495	1.00947	0.27834		36.6236	36.28495	1.00947	1.14509	0.12008	0.27834	0	0.04985	
Healthy	18.77715	25.54396	0.44993		43.83834	18.77715	25.54396	0.1092	0.08399	0.44993	0	0	
D003093	39.19499	2.34768	0.38084		27.06113	39.19499	2.34768	0.13277	0	0.38084	0	0.05285	
Healthy	52.96995	0.42242	3.80782		29.51667	52.96995	0.42242	0.22203	0	3.80782	0	0	
Healthy	39.58678	0	1.77762		44.13978	39.58678	0	0	0	1.77762	0	0	
Healthy	2.61651	0.16593	0		67.14626	2.61651	0.16593	1.16767	0	0	0	0	
Healthy	55.40416	1.73004	4.55258		22.14392	55.40416	1.73004	0.10201	0	4.55258	2.05034	0	
Healthy	2.51641	0.13703	0.27274		89.02974	2.51641	0.13703	0.44076	0	0.27274	0	0	
Healthy	59.6621	3.45769	5.35638		13.55201	59.6621	3.45769	0.28679	1.06484	5.35638	0	0	
Healthy	3.55322	0.12202	0.02661		42.89325	3.55322	0.12202	0.13231	0	0.02661	0	0.02729	
Healthy	12.05762	13.61279	0.25861		57.36305	12.05762	13.61279	0.25407	0	0.25861	0.19165	0.0863	
Healthy	10.54909	12.7611	1.6689		73.37573	10.54909	12.7611	0.62688	0	1.6689	0	0	
Healthy	4.30618	0.03159	2.64938		0.44219	4.30618	0.03159	88.38499	0	2.64938	0	0	
D003093	19.48505	0	0		72.97771	19.48505	0	0.50141	0.06645	0	0	0	
Healthy	2.41227	0.18435	0		67.1886	2.41227	0.18435	0.95903	0	0	0	0	
Healthy	65.08712	2.494	0.9304		6.30409	65.08712	2.494	0.06093	0	0.9304	3.55074	0.21362	
Healthy	3.42813	0.10093	0.02263		43.03852	3.42813	0.10093	0.0823	0	0.02263	0	0.08082	
Healthy	29.24547	0	1.52302		58.66894	29.24547	0	3.30112	0	1.52302	0	0	
Healthy	46.52917	3.61574	0.1697		29.21217	46.52917	3.61574	0.05604	0	0.1697	0	0	
Healthy	21.09977	0.22208	1.326		61.48451	21.09977	0.22208	0.00619	0.09913	1.326	0	0.00272	
D003093	10.78314	0.12512	0.10207		85.3697	10.78314	0.12512	0.04806	0.03578	0.10207	0	0	
Healthy	25.22012	0.14271	0.11538		61.70927	25.22012	0.14271	5.18998	0	0.11538	0	0.15114	
D003093	9.98404	0.23428	0.03654		77.0125	9.98404	0.23428	0.53253	0.14257	0.03654	0	0	
Healthy	38.79246	0	2.78531		31.07635	38.79246	0	2.72423	0	2.78531	7.62638	0	
Healthy	3.04237	6.03095	0		47.94033	3.04237	6.03095	1.62456	0	0	0	0	
Healthy	25.00832	0.11367	0.09699		61.63656	25.00832	0.11367	5.23358	0	0.09699	0	0.17345	
Healthy	2.04286	0.23691	0.21068		66.8709	2.04286	0.23691	12.08621	0	0.21068	0	0.02461	
Healthy	24.99715	0.37163	2.06706		39.41183	24.99715	0.37163	0.01278	3.27258	2.06706	5.89659	0.07114	
Healthy	7.63079	0.40042	0.08661		66.49723	7.63079	0.40042	0.11366	10.0789	0.08661	0	0.3594	
Healthy	15.72373	6.2051	3.26706		64.90851	15.72373	6.2051	1.35911	0.03689	3.26706	0	0	
Healthy	10.09647	0.06888	0.08306		84.04108	10.09647	0.06888	0.64932	0	0.08306	0	0.03384	
Healthy	13.89777	0.87124	0.45843		60.2553	13.89777	0.87124	3.10879	5.755	0.45843	0	0	
Healthy	13.74318	0.84445	0.45556		60.50044	13.74318	0.84445	3.05894	5.68315	0.45556	0	0	
Healthy	2.53952	0.12065	0.22579		89.16869	2.53952	0.12065	0.59352	0	0.22579	0	0	
D003093	40.40891	12.65908	2.33618		29.87055	40.40891	12.65908	0.62238	0.14367	2.33618	0	0.02692	
Healthy	35.48139	2.07767	13.47465		33.15004	35.48139	2.07767	0.17274	0	13.47465	0.40432	0.01118	
Healthy	11.66265	0.48549	0.00996		69.11451	11.66265	0.48549	6.0603	0	0.00996	0	0	
Healthy	34.03437	0.51299	0.5014		23.72927	34.03437	0.51299	2.36838	11.6171	0.5014	0.41649	0.09357	
Healthy	6.60357	0.79617	0.12365		76.8239	6.60357	0.79617	0.38452	0	0.12365	0	0.09047	
Healthy	10.64246	4.47606	0		62.9329	10.64246	4.47606	0.04115	0	0	0	0	
Healthy	0.76425	16.97267	0.56914		74.141	0.76425	16.97267	6.2715	0	0.56914	0	0	
Healthy	4.42381	3.54603	0		83.41755	4.42381	3.54603	0.07548	0.07452	0	0.5919	0.40487	
