group	Lachnospiraceae	Coriobacteriaceae	Lactobacillaceae	Streptococcaceae	Erysipelotrichaceae	Methanobacteriaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	9.28142	0.28869	0	0.00541	0	0	0	0.01332	0	0.00512	9.28142	5.56492	1.48633	0.63776	0.62769	0	0.28869	0.10619	0.09285	0.01332
Healthy	35.58038	1.00147	0	3.03464	0	0	0	0	0	0	35.58038	0.45624	4.63678	30.6348	0	0	1.00147	0	0	0
Healthy	2.52501	0	0	0	0	0	0	0	0	0	2.52501	0.07588	0.2633	0	0	0	0	0.00916	0	0
Healthy	1.15002	0.12811	0	0.24503	0.02447	0	0	0	0	0	1.15002	0.87145	0	0.44183	0	0	0.12811	0.16588	0	0
Healthy	33.95497	0	0.02662	1.11136	0.59055	0	0.43821	0.08686	5.9266	0.04931	33.95497	0.01143	4.79784	0	0	0	0	0.05126	0	0.08686
Healthy	0.63738	0.74412	0	0.09968	0.55308	0	0	0.02169	0	0	0.63738	3.32049	1.12073	2.15063	0.15443	0	0.74412	2.64096	0.64934	0.02169
Healthy	11.51499	1.1403	0	0	0	0.45781	0	0	0	0.05242	11.51499	15.50636	25.95041	3.55577	1.23786	0.45781	1.1403	0	0	0
Healthy	22.82702	1.15815	0.17014	0.01117	0	0	0	0.17368	0.00231	0	22.82702	12.1741	13.96975	0	0	0	1.15815	1.16906	0.00668	0.17368
Healthy	2.44034	0	0	0.04032	0	0	0	0.58729	0	0	2.44034	8.6583	0	0	0	0	0	3.02847	0	0.58729
Healthy	12.00207	0	0	0.08284	0	0	0.02398	0	0	0	12.00207	0	0	0.05714	0	0	0	0.47462	0.02721	0
Healthy	23.03604	0.62139	0.53853	0.38788	0.82741	2.15523	1.08085	0	0.4346	0	23.03604	13.70086	15.12158	2.99911	1.00434	2.15523	0.62139	0	0	0
Healthy	2.48131	0	0	0	0	0	0	0	0	0	2.48131	0.56733	0	0	0	0	0	0.25138	0.10091	0
Healthy	27.02578	0	1.22869	0.17533	0	0	0	0.57896	0	0	27.02578	18.01835	14.59216	9.65779	0	0	0	0	0	0.57896
Healthy	27.28254	0	0	0	0	0.84261	0	0	0.77823	0	27.28254	10.1033	0.54909	2.08621	0.22312	0.84261	0	0	0	0
Healthy	19.70649	0.07387	0	0	0.07539	0	0	0.03243	0	0	19.70649	3.70751	0	0.35965	0	0	0.07387	0.3729	0.43223	0.03243
Healthy	10.06013	0	0	0	0	0	0	0	0	0	10.06013	0.22045	0	0.05188	0	0	0	0.07862	0	0
Healthy	7.84032	0.24786	0	0	0.16394	0	0.00789	0	0	0	7.84032	1.32487	0	0	0	0	0.24786	0.00465	0	0
Healthy	30.39926	1.12271	0	0.03603	0.0096	0.14616	0.09266	0.03049	0.0007	0	30.39926	16.28303	1.27175	5.07992	0.89717	0.14616	1.12271	0.02428	0.34193	0.03049
Healthy	8.4705	0	0	0	0	0	0	0	0	0	8.4705	4.1026	0.01975	0.20533	0.03022	0	0	0	0.00306	0
Healthy	17.08991	0	0	0	0	0	0	0	0	0	17.08991	20.2023	3.55909	1.95437	0	0	0	0	0	0
Healthy	40.99906	0	0	0.43477	0.00516	0	0	0.08061	0	0	40.99906	2.36589	0.77591	7.44835	0.08994	0	0	0.01249	0.0123	0.08061
Healthy	36.68818	0	0.25023	0.81432	0.00038	0	0	0.28128	0.02016	0	36.68818	1.06455	4.19129	31.36991	0.53602	0	0	0	0	0.28128
Healthy	20.99256	0.13765	0	0	0.42747	0	0	0.00536	0.42088	0	20.99256	4.50668	35.31827	2.27313	0	0	0.13765	0	0	0.00536
Healthy	12.29415	0	0	0	0.52152	0	0	0	0	0	12.29415	1.46549	0.00694	0	0	0	0	0.26868	0	0
Healthy	23.61941	0	0	0	0.59808	0	0.08954	0	0.05872	0	23.61941	18.7844	4.90922	15.773	0	0	0	0	0	0
Healthy	2.21262	0	0	0	0	0	0	0	0	0	2.21262	0.86535	0	0	0	0	0	0	0	0
Healthy	0.57429	0.76007	0	0.08386	0.55441	0	0	0.00727	0	0	0.57429	3.34865	1.11718	2.08417	0.14175	0	0.76007	2.65101	0.69799	0.00727
Healthy	17.65966	0.99492	0	0	0	0	0	0.01158	0	0	17.65966	16.38094	0.01724	0	0	0	0.99492	0	0.05916	0.01158
Healthy	5.33313	0.37033	0	0.22417	1.93521	0.19313	0	0	0	0	5.33313	7.14021	20.61476	0	2.17357	0.19313	0.37033	0	0	0
Healthy	18.82662	0.11976	0.08878	0.01233	0.30386	0	0.21513	0	0	0	18.82662	4.28588	0.00853	2.63643	0.00195	0	0.11976	0.02103	0.19257	0
Healthy	5.10605	0	0	0	0.28005	0	0	0	0	0	5.10605	1.86825	0.40995	0.53711	0	0	0	0.05795	0	0
Healthy	12.23176	0.00101	0.07671	0.57378	0	0	0.17638	0.07558	0.10377	0	12.23176	1.49187	0.07759	0	0	0	0.00101	0.20692	0	0.07558
Healthy	9.23465	0.1036	0	0.2874	0.06866	0	0	0.01151	0.07969	0	9.23465	3.20291	1.11226	1.16913	2.21179	0	0.1036	0.05765	0.00186	0.01151
Healthy	35.46094	0	0	0	0	0.2591	0	0	0	0	35.46094	3.65793	0	4.8755	0	0.2591	0	0	0	0
Healthy	22.1625	0.06671	0	0.26246	6.09462	0.55965	0	0	0	0	22.1625	7.16871	0.52932	8.40088	0.58929	0.55965	0.06671	0.05517	0.00321	0
Healthy	3.72731	0.57128	0	0.08932	0.05215	0.01877	0.13086	0	0	0	3.72731	2.76316	0.79425	1.63956	0	0.01877	0.57128	2.61338	1.33117	0
Healthy	17.81643	1.20861	0	0.03414	0	0	0	0.02551	0	0	17.81643	6.12355	2.30612	12.09543	0	0	1.20861	0.025	0	0.02551
Healthy	0.63088	0	0	0	0	0	0	0	0	0	0.63088	1.41377	0	0	0.51403	0	0	0.04805	0	0
Healthy	10.51845	1.68149	0	0	0	0	0	0	0	0	10.51845	9.47927	0.2213	0	0	0	1.68149	0	0.07375	0
Healthy	13.35752	0	0	0.20951	0	0	0	0	0	0	13.35752	3.70077	0.40388	0	0	0	0	0.14258	0	0
Healthy	0.97368	0.4575	0	0	0	0	0	0	0	0	0.97368	1.30408	0.07476	0.15118	10.9796	0	0.4575	0.10334	2.65193	0
Healthy	13.71249	1.29787	0.27204	0.15438	0	35.1411	0	0.07147	0	0	13.71249	0.99318	7.01303	3.6023	0.41073	35.1411	1.29787	0.26528	0	0.07147
Healthy	3.42316	0	0	0.06726	0.03171	0	0	0	0	0	3.42316	2.22683	0.18279	0.16027	0	0	0	0.8752	0.09632	0
Healthy	5.991	1.40458	0	0.27211	0.00479	0.20364	0	0.3909	0	0	5.991	4.41598	11.87695	1.34149	0	0.20364	1.40458	0.1676	0.10935	0.3909
Healthy	45.26128	0	0.05158	1.68773	0.00183	0.77591	0	0.63577	0.41982	0.06543	45.26128	5.01973	0.35995	11.9669	0	0.77591	0	0.00775	0.08277	0.63577
Healthy	16.22241	0	0	0.00069	0.30169	0	0	0.00074	0.00031	0	16.22241	15.35462	0.17093	0.00583	0.04302	0	0	0.10226	0	0.00074
Healthy	31.60651	0.20099	0	0	0	0	0	0	0	0	31.60651	3.95604	0	2.16458	0	0	0.20099	0.04656	0.02455	0
Healthy	1.37921	0	0	0	0	0	0	0	0	0	1.37921	0.37319	0	0.38422	0.58013	0	0	0	0.22609	0
Healthy	19.00012	0.15105	0	0.55472	0.52873	0	0	0	0.38722	0	19.00012	4.38885	23.97566	9.96809	0	0	0.15105	0	0	0
Healthy	2.28573	0	0	0	0	0	0	0	0	0	2.28573	0.08765	0.21668	0	0	0	0	0	0	0
Healthy	5.53462	0	0	0	0	0	0	0	0.34577	0	5.53462	0.30864	0	0	0	0	0	0	0	0
Healthy	5.55094	0	0	0.00177	0	0.05586	0	0	0	0	5.55094	3.43977	4.35992	0.96525	0.13626	0.05586	0	0.02796	0.11614	0
Healthy	5.87078	1.39849	0	0.20327	0.00951	0.19256	0	0.48381	0	0.00502	5.87078	4.53686	12.10771	1.32144	0	0.19256	1.39849	0.13633	0.0717	0.48381
Healthy	31.25844	0.14193	0	0	0.42068	0	0	0	0.35653	0	31.25844	9.32541	1.25356	19.1706	0	0	0.14193	0	0	0
Healthy	22.10185	0	0	2.37151	0	3.32246	0	0	0	0.03095	22.10185	11.91692	4.86123	4.35138	2.84965	3.32246	0	0	0	0
Healthy	69.83677	0	0	0	0	0.51583	0	0	0	0	69.83677	0.60719	0	1.04824	0	0.51583	0	0	0	0
Healthy	9.86494	0	0	0.21223	0.2238	0	0	0	0.24409	0	9.86494	2.71111	0.97922	5.37573	0	0	0	0	0	0
Healthy	2.41508	0.10079	0	0.01202	0	0	0	0.20142	0	0	2.41508	7.60448	0	0.31506	0.56547	0	0.10079	0	0.06204	0.20142
Healthy	13.47566	0	0	0	0	0	0	0	0	0	13.47566	2.51652	0	3.1519	0	0	0	1.27495	0.28287	0
D008545	35.07185	0.49179	0	0.29417	0.11194	0	0	0.50803	0.00048	0.00989	35.07185	15.05036	1.42167	0.01396	0.00278	0	0.49179	0.15384	0.02247	0.50803
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	23.52533	0.03826	0	0	2.52225	2.26721	0	0	0.05978	0	23.52533	7.21895	0.26336	0	9.41662	2.26721	0.03826	0.00863	0	0
Healthy	7.05512	1.4619	0	0.01747	0.11142	0	0	0.01452	0	0	7.05512	10.90396	0.4665	0.28939	12.8248	0	1.4619	0.2674	0.64324	0.01452
Healthy	8.92962	0.27304	0	0.02346	0	0	0	0.10526	0	0	8.92962	7.33223	0	0	0	0	0.27304	0.00317	0	0.10526
Healthy	14.21606	0.17531	0.81426	1.41947	0.01407	0	0.06844	0.00646	0.21753	0	14.21606	11.1243	0.43848	0.19556	0.12452	0	0.17531	0	0.11504	0.00646
Healthy	10.11818	0	0	0	0	0	0	0	0	0	10.11818	5.67516	5.27002	12.5183	0	0	0	0	0	0
Healthy	21.72554	0.80147	0	0.32283	0	1.5014	0	0.02147	0.19056	0.09103	21.72554	10.19668	18.07474	5.57867	0.89803	1.5014	0.80147	0.00509	0.14269	0.02147
Healthy	17.04743	0.24671	0	0.06128	0	0	0	0	0.22324	0	17.04743	4.04494	0.36583	6.48206	0.83565	0	0.24671	0.09077	0.00715	0
Healthy	3.17894	0.19978	0	0	0.05228	0	0	0	0	0	3.17894	1.63362	0.47029	0	0	0	0.19978	0.01827	0.14421	0
Healthy	3.146	0.18884	0	0	0.1265	0	0	0	0	0	3.146	2.17296	0.58068	1.04293	0	0	0.18884	0.62569	0.05495	0
Healthy	0.38565	1.31902	0	0.01202	0.16035	0	0.00363	0.14606	0	0	0.38565	3.79625	0.01535	1.92591	44.3211	0	1.31902	0.08372	0.72008	0.14606
Healthy	0	0	0.81725	0.11246	0.04519	0	0.13253	0.009	0.01881	0.00076	0	0.00083	26.97598	0	0	0	0	0	0	0.009
Healthy	1.9568	0.04363	0	0	0	0	0	0.08955	0	0	1.9568	5.85538	0	0.67142	0.70898	0	0.04363	0.00328	0.03414	0.08955
Healthy	29.47953	0	0	0	1.18947	3.11173	0	0	0	0	29.47953	1.96996	0	0	0	3.11173	0	0	0	0
Healthy	30.42778	0.03036	0	0.0203	0.06983	0.57844	0	0	0.03699	0	30.42778	3.84376	0.2155	0.13804	0	0.57844	0.03036	0.08924	0.04745	0
Healthy	5.01193	1.65203	2.11979	0.06189	0.15696	9.29125	0	0.02111	0.13719	0	5.01193	2.02787	49.76916	13.86325	0.02197	9.29125	1.65203	0.00717	0.01788	0.02111
Healthy	0.00652	0	0.00055	0.06887	0	0	0	0	0	0.0148	0.00652	0	36.13241	0	0	0	0	0	0	0
Healthy	36.63131	0	0	0.67212	0	0	0	0	0	0	36.63131	0.36792	0	0	0	0	0	0	0	0
Healthy	11.14217	0.00854	0.00892	0.01783	0.09256	0.0089	0.0824	0.01451	0.03757	0	11.14217	4.02033	1.40857	0.16972	0.05676	0.0089	0.00854	0.30678	0.00212	0.01451
Healthy	43.84906	0	0.0431	1.60299	0	0.70044	0	0.66136	0.45812	0.07367	43.84906	4.76086	0.32315	11.8786	0	0.70044	0	0.00468	0.0843	0.66136
Healthy	10.84159	1.13592	0	0	0	0	0	1.88735	0	0	10.84159	46.506	0	2.35448	0	0	1.13592	0	0	1.88735
Healthy	24.305	0	0	0.10091	0	0	0	0	0.66563	0	24.305	0.44251	0	6.52159	0.07577	0	0	0.07354	0	0
Healthy	4.2111	0.58803	0	0.31322	0	0	0	0	0	0	4.2111	0.76597	0.39687	0.01905	0	0	0.58803	0.22674	0.02339	0
Healthy	21.03439	0.00952	0	0.0782	0.02457	0	0	0.17269	0	0	21.03439	3.95924	0	0	0	0	0.00952	0.17254	0.1922	0.17269
Healthy	1.23217	0.10075	0	0.01606	0	0	0	0	0	0	1.23217	0.61842	0	0.15999	0	0	0.10075	1.37496	0.04787	0
Healthy	36.2769	1.19723	0	0.05262	0	0	0	0	0	0	36.2769	4.8351	0.11193	8.3959	0	0	1.19723	0	0	0
Healthy	9.67989	0	0	0	0	0	0	0	0	0	9.67989	0	0	0	0	0	0	0	0	0
Healthy	31.8156	0	0	0.27659	0	0	0	0	0	0	31.8156	16.1291	0	12.5307	0	0	0	0	0	0
Healthy	7.41093	0	0	0.4411	0.07281	0	0	0	0	0	7.41093	4.4427	0.81819	1.80811	5.85149	0	0	0.06815	0	0
Healthy	6.17621	0	0	0	0.028	0	0	0	0	0	6.17621	9.97041	0	0.70508	5.88994	0	0	0.46712	0.23731	0
Healthy	2.09958	0	0	0.01043	0.16046	0	0.07214	0.05954	0.00249	0	2.09958	0.86179	5.8666	0.42651	0.00115	0	0	0.05841	0	0.05954
Healthy	21.33534	1.31913	0	1.15081	0.213	0	0	0.06261	0.00723	0.00886	21.33534	4.6139	1.17982	0.02087	1.90163	0	1.31913	0.33599	0.00493	0.06261
Healthy	0.76121	0.05876	0	0.02591	0.02083	0	0	0	0	0	0.76121	5.3939	0.09903	0.11557	0	0	0.05876	2.80319	0.00324	0
Healthy	5.72513	0	0	0.00189	0	0.04814	0	0	0	0	5.72513	3.44435	4.05199	0.95857	0.10717	0.04814	0	0.03199	0.11375	0
Healthy	15.12293	0	0	0	0	0	0	0	0	0	15.12293	0.58598	0	0	1.29381	0	0	0	0	0
Healthy	9.78814	0.02427	0	0.02336	0.3195	0	0.71578	0.05764	0.02518	0	9.78814	2.84173	0.14502	7.38221	0	0	0.02427	0.00151	0.26162	0.05764
Healthy	20.0574	0.16288	0	0.14163	0.88635	0	0.11674	0.06377	0.04211	0	20.0574	4.23559	0.87487	0.03805	0	0	0.16288	0.01318	0	0.06377
Healthy	1.70546	0.29068	0	0.17968	0	0	0	0	0	0	1.70546	0.03625	0.07304	0	0	0	0.29068	0	0.04885	0
Healthy	2.70959	0	0	0.01799	0	0	0	0.58739	0	0	2.70959	8.73338	0	0	0	0	0	0.1962	0	0.58739
Healthy	27.26938	0.56754	0	0.11371	2.07139	0	0	0.04751	0.00795	0	27.26938	4.41343	1.3467	6.65527	0.18045	0	0.56754	0.06691	0.06165	0.04751
Healthy	2.42962	0	0	0.01821	0	0	0	0.59301	0	0	2.42962	8.59103	0	0	0	0	0	0.24336	0	0.59301
Healthy	20.09009	0	0.05369	7.7113	0.88492	22.3755	0.37498	1.06157	0	0.03629	20.09009	4.62922	0.02539	0.12081	0	22.3755	0	0.34115	0	1.06157
Healthy	6.18849	0	0	0	0.03168	0	0	0	0	0	6.18849	10.19266	0	0.71587	5.94372	0	0	1.58801	0.19675	0
Healthy	3.74794	0	0	0.07795	0.02781	0	0	0	0	0	3.74794	2.43803	0.23047	0.1507	0	0	0	0.92137	0.10547	0
Healthy	5.6304	0.04776	0	0	0	0	0	0	0	0	5.6304	5.7395	4.43001	27.1201	10.6627	0	0.04776	0	0	0
Healthy	35.85053	0.04697	0.02567	0.31964	0.04525	1.49401	0	0	0.02881	0	35.85053	6.11979	0.45537	5.19532	0.55245	1.49401	0.04697	0.02466	0.00509	0
Healthy	6.11296	0.35659	0	0.12738	0.23185	2.19041	0	0.01285	0	0	6.11296	2.52174	0.11535	4.99805	23.5265	2.19041	0.35659	1.03877	0.81652	0.01285
Healthy	43.90919	0	0	0	0	10.4569	0	0	0	0	43.90919	0.06666	0	6.31524	0	10.4569	0	0	0	0
Healthy	1.57102	0	0	0	0.02955	0	0	0	0	0	1.57102	1.79174	0.3179	0.12536	0	0	0	0.01891	0	0
Healthy	23.18683	0.05672	0.23038	0.12293	0.46577	0.75007	0	0	0	0	23.18683	27.77423	1.70982	10.0415	0	0.75007	0.05672	0	0	0
Healthy	0.32418	0.90607	0	0.05261	0.31144	0	0	0.00579	0	0	0.32418	1.92122	0.30593	0.67394	0.00985	0	0.90607	1.89308	0.44833	0.00579
Healthy	0	0	0	0	0	0	0.01169	0	0	0.06844	0	0	0	0	0	0	0	0	0	0
Healthy	4.27275	0.40306	0	0.02622	0.002	0.0641	0	0.20883	0	0	4.27275	7.41987	5.09528	0.37237	0	0.0641	0.40306	0.13878	0.05598	0.20883
Healthy	1.2422	1.25125	0	0.29646	0.7685	0	0	0.06228	0	0	1.2422	3.50894	1.23626	5.26729	0.43209	0	1.25125	0.62862	0.70216	0.06228
Healthy	3.03737	0.26175	0	0.0626	0.03311	0.00202	0	0	0	0	3.03737	3.25638	0.14009	0	10.5133	0.00202	0.26175	1.37618	0.26754	0
Healthy	0.98848	0.12241	0	0	0	0.03445	0.45071	0	0	0	0.98848	3.77952	0.13723	1.06391	0	0.03445	0.12241	0.41506	1.47767	0
Healthy	19.22917	0.09436	0	0.00226	0.08966	0	0	0.06189	0	0	19.22917	3.94336	0	0.3608	0	0	0.09436	0.3738	0.37319	0.06189
Healthy	29.9519	0.54054	0	1.81947	0.04769	0	0	0.04531	0	0.00192	29.9519	10.34569	0.00223	27.12993	0.00206	0	0.54054	0.00192	0	0.04531
Healthy	0.70725	0.06371	0	0.02218	0.02631	0	0	0	0	0	0.70725	5.64156	0.10854	0.11937	0	0	0.06371	3.07585	0.00325	0
Healthy	8.03962	0.1	0	0	0	0	0	0.09355	0	0	8.03962	8.41449	0.15596	0.09087	5.54787	0	0.1	0	0.32032	0.09355
Healthy	5.41206	0.1583	0	0	0	0	0	0.01875	0	0	5.41206	6.13421	5.11137	21.9481	11.9466	0	0.1583	0	0	0.01875
Healthy	25.39822	1.69258	0	0.32345	0	0	0	0	0	0	25.39822	18.67846	11.68667	6.34578	0.91338	0	1.69258	0	0	0
Healthy	10.57816	0.47792	0.23287	0.50262	0.03832	0.32437	0.01936	0.48947	0	0	10.57816	12.92938	1.7763	4.27941	5.55483	0.32437	0.47792	0.07584	0.15039	0.48947
Healthy	1.59744	0.0421	0	0	0	0	0	0.02474	0	0	1.59744	6.5165	0	0.52022	0	0	0.0421	0	0	0.02474
Healthy	8.83503	0.29772	0	0.02136	0	0	0	0.00661	0	0	8.83503	5.62771	1.48252	0.56896	0.58248	0	0.29772	0.0777	0.07483	0.00661
Healthy	9.14533	0.35408	0	0.01061	0	0.01295	0	0	0	0	9.14533	5.13136	1.40869	0.60805	0.54782	0.01295	0.35408	0.112	0.0955	0
Healthy	35.9601	0.3423	0	1.08101	0.91842	0.14841	0.05115	0	0.28653	0.0335	35.9601	11.73818	0	1.54063	0	0.14841	0.3423	0	0	0
Healthy	4.02704	0.55687	0	0	0.2707	0	0	0	0	0	4.02704	3.71539	0.02775	0.5637	6.98413	0	0.55687	0.31079	0.17982	0
Healthy	6.21473	0.37073	0	0.08707	0.28806	2.25595	0	0.00889	0	0	6.21473	2.34516	0.10419	4.85397	23.0526	2.25595	0.37073	0.97292	0.5915	0.00889
D008545	23.54512	0.78208	0.28332	0.21512	1.46383	1.31345	0.07679	0	0.0004	0.0799	23.54512	16.1758	0.0545	2.80203	10.6209	1.31345	0.78208	0.0398	0.25385	0
Healthy	23.18369	0.32995	0	0.01654	0	0	0	0.01504	0	0	23.18369	1.41065	3.74179	0	1.17037	0	0.32995	0	0	0.01504
Healthy	14.66232	0.29208	0	0	0.08549	0	0	0.01203	0	0	14.66232	1.36756	0.9567	0	0	0	0.29208	1.67572	0.06882	0.01203
Healthy	0.69034	0.71992	0	0.11909	0.56378	0	0	0.01987	0	0	0.69034	3.22715	1.2112	2.17464	0.14643	0	0.71992	1.21673	0.62884	0.01987
Healthy	6.51314	0	0	0	0.03337	0	0	0	0	0	6.51314	9.50291	0	0.70297	6.15939	0	0	0.42596	0.19774	0
Healthy	2.74978	2.58962	1.35867	0	0	3.75983	0	0	0	0	2.74978	2.14044	67.39364	9.01791	0	3.75983	2.58962	0	0	0
Healthy	3.69966	0.64731	0	0	0.2092	0.10412	0.10477	0	0	0	3.69966	2.0773	0	0	0	0.10412	0.64731	0.10476	1.51706	0
Healthy	47.86065	0	0.76878	2.6888	1.2137	2.99009	0	0.04448	0.00452	0	47.86065	9.32606	0.96114	6.4487	0.72467	2.99009	0	0.00227	0.04407	0.04448
Healthy	2.28218	0	0	0	0	0	0	0	0	0	2.28218	0.09076	0.2095	0	0	0	0	0.0117	0	0
Healthy	6.24883	0	0	0	0.02964	0	0.00417	0	0	0	6.24883	10.05653	0	0.69301	5.82754	0	0	0.44754	0.17934	0
Healthy	18.1754	3.42746	0	14.97267	0	0.78441	2.47771	0	0	0	18.1754	3.09799	25.62091	5.58794	0	0.78441	3.42746	0	0	0
Healthy	8.60718	1.15465	0	0.00633	0.00318	0	0.03097	0	0	0	8.60718	0.68908	36.28447	5.49925	0.05007	0	1.15465	0.09508	0.00419	0
Healthy	6.81285	0.2084	0	0.22494	0.002	0	1.91759	0	0	0	6.81285	13.19843	0.83152	3.50237	0.22973	0	0.2084	0.0521	0.13801	0
Healthy	26.96077	0	0.06733	0	0.02529	0	1.72663	0	0	0	26.96077	2.39016	0.19149	0	0	0	0	1.5231	1.28897	0
Healthy	28.894	0	0	0	6.64053	6.83579	0	0	0.36995	0	28.894	2.20286	0	0	2.25271	6.83579	0	0	0	0
Healthy	46.93193	0.2656	0	0.64308	0.09623	0.29171	0.25879	0.06199	0.02577	0	46.93193	9.74278	0.29324	3.34098	0.43301	0.29171	0.2656	0.2766	0	0.06199
Healthy	0.01859	1.99768	0.50201	0.31843	0	0	0	0	0.00074	0	0.01859	0.00078	37.43929	0	0	0	1.99768	0	0.07383	0
Healthy	16.79701	0.99768	0	0.29673	0.14734	0	0.00146	0.02048	0.28392	0	16.79701	12.10365	12.16802	2.98485	0.07339	0	0.99768	0.10528	0	0.02048
Healthy	28.05617	0	0	0	0	0	0	0	0	0	28.05617	0	0	0	0	0	0	0	0	0
Healthy	8.12301	0.69983	0.05235	0.16647	0.46374	0.00143	0.0089	0.03708	0	0	8.12301	5.31051	1.84367	1.07597	0.21883	0.00143	0.69983	0.48382	0.03955	0.03708
Healthy	7.85219	0.05178	0.13224	0.01575	0.25499	0	0.03148	0.00397	0.08853	0	7.85219	6.0375	1.37209	0	0	0	0.05178	0.64626	0.07429	0.00397
Healthy	15.8757	0.68133	0.00262	2.25574	0.07085	0	0	0.37481	0	0	15.8757	17.58185	0.68159	0.11519	0.83149	0	0.68133	0.00858	0.26021	0.37481
Healthy	24.02851	0.0728	0	0	0.09727	0	0	0	0	0	24.02851	3.82989	0	0.2061	0	0	0.0728	0.33025	0.3977	0
Healthy	3.73018	0.62741	0	0	0.17713	0.10932	0.08573	0	0	0	3.73018	1.96571	0	0	0	0.10932	0.62741	2.82055	1.47135	0
Healthy	35.25653	0	0	0.16003	0	0	0	0	0	0	35.25653	15.4791	0	12.3531	0	0	0	0	0	0
Healthy	0.82863	0.67344	0	0	0.31186	0	0	0.01561	0	0	0.82863	3.84055	0.03159	0.51209	7.17834	0	0.67344	3.21706	0.15019	0.01561
Healthy	13.08515	0.21376	0	0	0	0	0	0	0	0	13.08515	3.96668	2.0627	0.51019	0	0	0.21376	0	0	0
Healthy	15.20616	0	0	0	0	1.12509	0	0.13437	0	0	15.20616	14.60528	0.23432	4.06478	0	1.12509	0	0	0	0.13437
Healthy	1.20825	0.15418	0	0.223	0.02717	0	0	0	0	0	1.20825	0.86833	0	0.38591	0	0	0.15418	0.19888	0.00256	0
Healthy	6.64336	0.19742	0	0.0145	0.00617	0.15029	0	0.04676	0	0	6.64336	6.31401	0.48039	0.64461	0	0.15029	0.19742	0.16082	0.15304	0.04676
Healthy	9.28995	1.3424	0	0.09398	0	0	0	0	0	0	9.28995	4.81253	0.11051	0	0	0	1.3424	0	0.03707	0
Healthy	5.98464	0.08154	0	0.03503	0	0	0	0.07487	0	0	5.98464	3.5989	0.27269	0.25645	9.16536	0	0.08154	0	0.67466	0.07487
Healthy	21.33333	0.07281	0	0.1806	2.75207	1.41365	0	0.00661	0	0	21.33333	1.85423	1.69776	10.3417	2.55681	1.41365	0.07281	0	0	0.00661
Healthy	14.7844	0	0	0	0	0	0	0	0	0	14.7844	55.382	26.4576	0	0	0	0	0	0	0
Healthy	19.27721	0.35995	0.03752	0.81981	0.00847	0	0	0.06065	0.12562	0	19.27721	5.45879	5.48557	27.48554	0	0	0.35995	0.11336	0	0.06065
Healthy	21.62777	0.3887	0.5761	0.02867	0.08712	0	0	0.04195	0	0	21.62777	2.25388	0.16703	0	0	0	0.3887	0	0	0.04195
Healthy	13.32261	0	0	0.24015	0	0	0	0	0	0	13.32261	3.61713	0.46514	0	0	0	0	0.16088	0	0
Healthy	5.42416	0.04871	0.01834	0.70727	0	0	0	0	0	0	5.42416	28.29469	0.43193	0.58819	0.18057	0	0.04871	1.16988	0	0
Healthy	27.43436	8.08886	0	18.30827	0	0	9.57826	0.0954	0	0	27.43436	0.44311	8.0592	0	0.10792	0	8.08886	0	0	0.0954
Healthy	17.37687	0.18373	0.02644	0.38417	0.24053	0.00472	0	0.05233	0.27774	0.00314	17.37687	9.98515	0.13028	1.35528	0	0.00472	0.18373	0.15532	0.34134	0.05233
Healthy	1.05575	0.13229	0	0.26034	0.00982	0	0	0	0	0	1.05575	0.85433	0	0.38666	0	0	0.13229	0.18641	0.00761	0
Healthy	10.27839	1.21611	0	2.36562	0.90172	0	2.75959	0.00428	0.17155	0	10.27839	4.15932	3.60287	14.49259	0	0	1.21611	0.00784	0.05704	0.00428
Healthy	68.64843	0	0	0	0.36672	0.37891	0	0	0.14174	0	68.64843	1.73693	0	1.92515	0	0.37891	0	0	0	0
Healthy	15.82956	0.06455	0	0.18192	0.11481	0	0	0	0.46071	0	15.82956	0.04933	0.02202	3.4674	0	0	0.06455	0.15664	0.0596	0
Healthy	23.39615	0	0	0	0	0	0	0	0	0	23.39615	0	0	11.2332	0	0	0	0	0	0
Healthy	31.93906	0.87178	0	1.34408	0.13656	0	0	0.0341	0.21757	0	31.93906	18.4103	0.89986	3.15437	0.42284	0	0.87178	0.2451	0	0.0341
Healthy	0	0	0	0.22569	0	0	0	0	0	0.01835	0	0	1.04829	0	0	0	0	0	0	0
Healthy	14.42117	0.00789	0	0	0.12072	0.04229	0	0	0.02552	0	14.42117	2.79807	0.05056	3.31561	0.07371	0.04229	0.00789	0	0	0
Healthy	5.92327	0.03182	0	0.26525	0.10943	0	0	0	0	0	5.92327	2.23631	0.11477	0.28775	0	0	0.03182	0.04219	0.02623	0
Healthy	6.45903	0.04992	0	0.00194	0	0	0	0	0.0561	0	6.45903	1.72587	0.12108	0.00643	0	0	0.04992	0	0.0213	0
Healthy	0.20051	0	0	0	0	0	0	0	0	0	0.20051	1.27384	0.09213	0	4.6295	0	0	0.24506	0	0
