group	Bacteroidota	Proteobacteria	Desulfobacterota		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	24.29701	1.07874	0		24.29701	46.50508	0.68286	1.07874	0.82653	2.65621	0	0	
Healthy	88.07623	0	0		88.07623	2.20381	0	0	0	0	0	0	
Healthy	37.77544	0.05709	0.09903		37.77544	43.49804	1.50455	0.05709	0.10769	0.12528	0	0.09903	
Healthy	1.2148	0.05094	0		1.2148	47.57139	1.27721	0.05094	0	27.28763	12.4338	0	
Healthy	35.86121	0.00262	0.06456		35.86121	37.1462	0.57672	0.00262	0.08797	0.40302	0	0.06456	
Healthy	64.94468	2.64702	0		64.94468	5.0084	0.1925	2.64702	0	0	0	0	
Healthy	57.56943	0.70457	0.07704		57.56943	20.70555	0.36577	0.70457	0	0	0	0.07704	
Healthy	50.52835	0	0		50.52835	25.16813	0.03743	0	0.06033	0.27098	0	0	
Healthy	64.99661	1.43267	0.1177		64.99661	13.96099	0.71007	1.43267	0	0.00421	0.15096	0.1177	
Healthy	56.51327	0.00808	0.0802		56.51327	12.66559	6.3116	0.00808	0	0.03985	0.07219	0.0802	
Healthy	62.02269	5.02322	0.20437		62.02269	24.91735	0.13274	5.02322	0	0.06602	0	0.20437	
Healthy	42.04311	0.41749	0.03665		42.04311	25.78334	4.25761	0.41749	4.7149	2.08717	0.45642	0.03665	
Healthy	68.97914	5.97359	0.01487		68.97914	12.82434	0.283	5.97359	0	0.45093	0	0.01487	
Healthy	10.73036	0.65986	0		10.73036	29.87758	17.70913	0.65986	0	0.93894	0	0	
Healthy	81.76907	7.10518	0.00089		81.76907	1.52031	0	7.10518	0	0.0567	0	0.00089	
Healthy	71.60697	7.96819	0.03054		71.60697	2.95606	0.01803	7.96819	0	0.31729	0	0.03054	
Healthy	61.47845	0.87803	0		61.47845	26.96202	0.20584	0.87803	0	0	0	0	
Healthy	67.70442	1.42355	0		67.70442	2.34345	0.19038	1.42355	0	0	0	0	
Healthy	19.30047	0.44609	0		19.30047	52.08396	1.18872	0.44609	0	3.12801	1.20658	0	
Healthy	38.60852	0	0.73579		38.60852	7.34504	3.01575	0	21.0731	0	0	0.73579	
Healthy	76.57503	0	0		76.57503	4.87467	12.63656	0	0	0	0	0	
Healthy	79.28003	0.25444	0		79.28003	2.391	0.06803	0.25444	0	0.00593	0	0	
Healthy	30.64078	0	0		30.64078	25.62591	0	0	4.0239	1.34847	0	0	
Healthy	36.78098	0.03296	0		36.78098	50.67998	0	0.03296	0	0.00325	0	0	
Healthy	25.93669	2.92349	0		25.93669	59.51967	1.30691	2.92349	0	0.96443	0	0	
Healthy	44.82496	2.02486	0		44.82496	22.15121	0	2.02486	0	0.68327	3.26275	0	
Healthy	45.19143	0.21697	0.0846		45.19143	33.11999	1.45738	0.21697	0.00146	0	0	0.0846	
Healthy	70.26417	0.63241	0		70.26417	23.97684	0.10524	0.63241	0	0.19722	0	0	
Healthy	26.99671	3.1174	0.01797		26.99671	44.94616	0.40155	3.1174	0	2.51471	0	0.01797	
Healthy	46.89017	0.1195	0.08736		46.89017	35.9183	0.33751	0.1195	0.12904	0.23121	0	0.08736	
Healthy	47.10461	5.80877	0		47.10461	38.80171	6.6783	5.80877	0	0	0	0	
Healthy	69.39013	0.05692	0.06663		69.39013	9.96665	0.3081	0.05692	0.58793	0.02762	0	0.06663	
Healthy	49.18358	0.20906	0.16335		49.18358	13.99402	9.82054	0.20906	0	0.38922	0	0.16335	
Healthy	30.76513	0	0		30.76513	62.53897	0	0	0	0	0	0	
Healthy	45.54224	0.1053	0.06034		45.54224	4.24193	0.13627	0.1053	0	0.00856	0	0.06034	
Healthy	1.04103	2.05354	0		1.04103	1.65243	0.13654	2.05354	71.3227	0	0	0	
Healthy	34.65504	0.17709	0		34.65504	35.04069	0	0.17709	0.00805	1.52093	0.6932	0	
Healthy	36.64704	0.51115	0.30145		36.64704	19.91522	1.98455	0.51115	1.20624	2.57075	3.07251	0.30145	
Healthy	48.25373	0.64495	0.17533		48.25373	26.05735	1.72263	0.64495	4.45715	0.24026	1.12264	0.17533	
Healthy	80.93213	4.3952	0		80.93213	8.67387	0.02967	4.3952	0	0	0	0	
Healthy	39.99389	0.03542	0		39.99389	26.6334	0.41777	0.03542	0	1.58296	0	0	
Healthy	68.47041	0.08839	0		68.47041	17.5455	0.03197	0.08839	0	0.29417	0	0	
Healthy	84.97031	0.11158	0		84.97031	3.89134	0.29078	0.11158	1.26675	0.23597	0	0	
Healthy	52.03548	0.01783	0.8089		52.03548	7.09657	1.85218	0.01783	13.5079	0	0	0.8089	
Healthy	32.66256	2.42337	0		32.66256	37.89669	0.11701	2.42337	0	2.84626	5.4115	0	
Healthy	78.14882	0.14113	0.00321		78.14882	9.01441	0.17685	0.14113	0	0.0265	0	0.00321	
Healthy	12	11.03913	0		12	59.92787	6.73628	11.03913	0.05536	0.49251	0	0	
Healthy	20.32199	0.47395	0		20.32199	50.59344	11.38735	0.47395	0	0.30545	0	0	
Healthy	50.01924	0.23329	0.86542		50.01924	7.19705	1.42022	0.23329	12.9059	0	0.01636	0.86542	
Healthy	26.94788	0.04424	0		26.94788	62.60668	0	0.04424	0	0.33301	0	0	
Healthy	46.84273	0.34724	0		46.84273	35.22333	0.12503	0.34724	0	0.12645	0	0	
Healthy	61.8185	2.3355	0		61.8185	27.08676	1.21835	2.3355	0	0.21739	0	0	
Healthy	68.71667	0.10943	1.60839		68.71667	13.57024	0.31571	0.10943	0	0.53015	0.01876	1.60839	
Healthy	48.36152	0.10111	0.20281		48.36152	17.54903	0	0.10111	5.99336	0.01337	0	0.20281	
Healthy	46.37194	8.29506	0		46.37194	26.1133	0.96551	8.29506	0.00304	0.65403	0	0	
Healthy	42.89866	0	0		42.89866	39.93309	0	0	0	1.77838	0	0	
Healthy	2.23718	0	0		2.23718	22.24552	10.88204	0	0	0.23483	0	0	
Healthy	30.10631	1.94522	0.01477		30.10631	39.78293	6.18878	1.94522	3.23514	1.28979	0	0.01477	
Healthy	49.56155	0.09128	0.0169		49.56155	31.16357	0.83514	0.09128	4.88434	0.07378	0	0.0169	
Healthy	59.27449	0.3033	0.8491		59.27449	6.36455	2.18329	0.3033	4.75189	0	0.23294	0.8491	
Healthy	17.95868	1.15811	0.00363		17.95868	38.12064	24.5792	1.15811	0	0.44342	0	0.00363	
D001943	75.59944	1.18233	0.01018		75.59944	5.50358	6.01325	1.18233	0	3.04466	0	0.01018	
Healthy	37.95642	8.35232	0.11606		37.95642	28.52687	3.35532	8.35232	0	0.05257	0	0.11606	
Healthy	69.58933	0.13706	0		69.58933	7.38696	0.41078	0.13706	0	0.2653	0	0	
Healthy	13.07073	0.0369	0.02678		13.07073	58.37451	0.40478	0.0369	0	6.0486	0.16984	0.02678	
Healthy	33.68536	1.37882	0.00779		33.68536	30.61294	4.62526	1.37882	0.46552	0.29784	0.1175	0.00779	
Healthy	60.00099	7.75259	0.30343		60.00099	3.37326	0.03019	7.75259	0.71539	0	0	0.30343	
Healthy	27.73116	0.15943	0		27.73116	40.75656	0	0.15943	0	10.99707	0.7668	0	
Healthy	40.53437	0	0		40.53437	35.80002	0	0	0	1.19172	0	0	
Healthy	41.69255	4.40304	0		41.69255	34.26261	0	4.40304	0	0.74462	0	0	
Healthy	59.89726	0	0		59.89726	22.17505	0	0	0	0	0	0	
Healthy	26.98123	0.21817	0		26.98123	49.08518	0	0.21817	0	8.76855	0.04184	0	
Healthy	63.61651	0.01675	0.03977		63.61651	9.80933	0.27508	0.01675	0.85723	0.00488	0	0.03977	
Healthy	22.54095	0	0		22.54095	17.85726	0.43347	0	1.28397	0	3.56052	0	
Healthy	68.19003	0.16596	0		68.19003	8.94067	0.40938	0.16596	0	0.30118	0	0	
Healthy	63.38037	0.37813	0.09161		63.38037	12.46443	1.51793	0.37813	11.5457	0.14545	0	0.09161	
Healthy	71.39423	2.45665	0.09743		71.39423	3.13588	0	2.45665	0	0	0	0.09743	
Healthy	23.06046	0.14499	0		23.06046	40.66396	6.21029	0.14499	0	17.47063	0	0	
Healthy	58.99631	0.60449	0.02794		58.99631	21.01985	0.2207	0.60449	0	0.00202	0	0.02794	
Healthy	26.10034	0.20935	0		26.10034	55.71612	2.26531	0.20935	0.86867	3.33586	1.15969	0	
Healthy	42.76761	1.10607	0		42.76761	19.06275	21.19851	1.10607	0.02452	0.58307	0	0	
Healthy	61.95477	0.86097	0.03172		61.95477	8.64574	0.48881	0.86097	0	0.24197	0	0.03172	
Healthy	52.3773	0.49081	0.29569		52.3773	16.71525	0.38845	0.49081	5.57671	0	0	0.29569	
Healthy	88.19908	0.9048	0		88.19908	7.32006	0	0.9048	0	0	0	0	
Healthy	60.52563	0.30488	0.36138		60.52563	10.08775	3.77457	0.30488	0.89903	0.11649	0.8839	0.36138	
Healthy	21.75652	2.07646	0.04178		21.75652	37.51161	3.11397	2.07646	1.83344	4.66376	5.2539	0.04178	
Healthy	66.55453	0.54681	0.01671		66.55453	8.78732	0.13209	0.54681	0	0.40128	0	0.01671	
Healthy	24.98499	2.5282	0.09105		24.98499	47.17364	2.00869	2.5282	0	8.57677	0.75976	0.09105	
Healthy	68.69797	0.86447	0.43019		68.69797	3.0397	1.24148	0.86447	0.0068	0.39399	0	0.43019	
Healthy	44.54319	0	0		44.54319	36.5889	0	0	0	0	0	0	
Healthy	27.42232	1.54313	0.00644		27.42232	36.68628	15.07392	1.54313	0.00126	0.1889	0	0.00644	
Healthy	63.93102	0.16124	0.0732		63.93102	15.71669	1.2037	0.16124	0	0.04466	0	0.0732	
Healthy	44.14054	0.81452	0.19552		44.14054	17.17192	2.36154	0.81452	2.57769	0.80493	0.00876	0.19552	
Healthy	92.60407	4.2389	0		92.60407	2.25227	0	4.2389	0.62352	0	0	0	
Healthy	59.42505	0.14166	0.82546		59.42505	6.54361	2.09533	0.14166	4.76596	0	0.25706	0.82546	
Healthy	11.86754	0.96332	0		11.86754	67.71201	1.85663	0.96332	0	2.48177	0	0	
Healthy	38.75067	2.92504	0		38.75067	0.31725	23.28892	2.92504	0	2.08257	0	0	
Healthy	3.10569	5.84528	0.32169		3.10569	53.17891	3.57185	5.84528	0	0.86301	0.53268	0.32169	
Healthy	81.31276	0	0		81.31276	14.64908	0	0	0	0.48801	0	0	
Healthy	83.9793	0.23388	0		83.9793	15.04485	0.09037	0.23388	0	0.2928	0	0	
Healthy	60.2677	0.19315	0.67165		60.2677	6.33858	2.03885	0.19315	4.8066	0	0.2336	0.67165	
Healthy	92.03484	0	0		92.03484	7.96512	0	0	0	0	0	0	
Healthy	28.40423	1.16489	0.00839		28.40423	21.72985	0.13097	1.16489	0	0.52873	0.02358	0.00839	
Healthy	63.08703	0.72176	0.02491		63.08703	24.9586	1.97043	0.72176	0	0.41711	0	0.02491	
Healthy	63.60196	0.16858	0.04723		63.60196	17.75679	1.13892	0.16858	0	0.07138	0	0.04723	
Healthy	25.60675	3.28136	0.06927		25.60675	30.35587	31.66885	3.28136	1.0465	0	0.44406	0.06927	
Healthy	47.35166	9.25607	0.17716		47.35166	16.42622	2.42208	9.25607	0.0516	0.29701	0	0.17716	
Healthy	36.74196	2.36936	0		36.74196	18.64909	0	2.36936	0	0.6794	3.50797	0	
Healthy	48.05167	8.57641	0.18677		48.05167	16.45764	2.25577	8.57641	0.08019	0.27025	0.00283	0.18677	
Healthy	92.15701	4.52626	0		92.15701	2.21385	0	4.52626	0.58279	0	0	0	
Healthy	45.00116	0.38017	0.11957		45.00116	11.21084	6.03943	0.38017	7.11808	0.19368	0	0.11957	
Healthy	58.75125	0.4469	0.55499		58.75125	8.45769	0.53631	0.4469	8.74254	0	0	0.55499	
Healthy	51.82544	0.83894	0.19033		51.82544	22.4274	0.58128	0.83894	3.44652	3.19077	0.22651	0.19033	
Healthy	71.18633	5.78574	0		71.18633	11.62322	0.61623	5.78574	0	0.06646	0	0	
Healthy	29.33626	0.00648	0.75497		29.33626	14.55199	0.44643	0.00648	23.471	0.40034	2.08571	0.75497	
Healthy	56.15819	0	0		56.15819	34.47754	0	0	0	0	0	0	
Healthy	73.61403	0.05476	0		73.61403	20.83388	0	0.05476	0	0.21008	0	0	
Healthy	55.14685	1.05403	0.1109		55.14685	14.11326	5.07806	1.05403	7.77259	1.22395	6.98195	0.1109	
Healthy	46.92426	3.26386	0.10639		46.92426	14.3931	3.00558	3.26386	0	0.0864	0.08444	0.10639	
Healthy	11.47274	1.63209	0.03483		11.47274	52.51234	6.39568	1.63209	0.69029	1.05943	0	0.03483	
Healthy	33.29856	0.12493	0		33.29856	25.76587	0.30249	0.12493	0	1.93314	0	0	
Healthy	53.00492	0.43897	0.30659		53.00492	17.07461	0.32825	0.43897	5.38753	0	0	0.30659	
Healthy	79.18696	3.10816	0.03013		79.18696	12.28465	0	3.10816	0	0.06105	0	0.03013	
Healthy	11.46145	0.4389	0		11.46145	62.4768	2.89777	0.4389	0	0.32439	0	0	
Healthy	66.50884	0.11422	0.26175		66.50884	7.84232	0.41463	0.11422	10.3229	0.09319	0	0.26175	
Healthy	34.71601	0.0411	0		34.71601	43.89162	0.23495	0.0411	0	5.25214	0.03734	0	
Healthy	23.02628	2.01682	0		23.02628	7.03634	0.79952	2.01682	0	0.38723	0	0	
Healthy	37.89317	0.0624	0		37.89317	15.11096	17.28538	0.0624	12.2121	0.80463	0	0	
D001943	63.7305	7.96419	0		63.7305	12.43997	0.82601	7.96419	0	1.8272	0	0	
Healthy	45.25392	0.59096	0.66167		45.25392	7.36895	1.78095	0.59096	0.15797	0.66121	0	0.66167	
Healthy	21.32526	22.24103	0.04029		21.32526	24.54757	13.00415	22.24103	1.70303	5.91023	0.76143	0.04029	
Healthy	29.22898	13.87803	0.00375		29.22898	38.00111	2.02957	13.87803	3.49865	5.33624	0	0.00375	
Healthy	92.41073	0.69942	0		92.41073	2.61021	0.18603	0.69942	1.81649	0	0	0	
Healthy	85.98734	1.86296	0.14878		85.98734	7.4442	0.19532	1.86296	0	0.11873	0	0.14878	
Healthy	0	0	0		0	68.6472	0	0	0	4.71198	0	0	
Healthy	6.46612	0	0		6.46612	12.6224	70.89025	0	0	1.51246	3.44522	0	
Healthy	12.22934	29.70008	0		12.22934	8.08024	0.20045	29.70008	0	0.112	0	0	
Healthy	78.21852	0.1857	0.00322		78.21852	8.80348	0.15986	0.1857	0	0.02614	0	0.00322	
Healthy	68.20114	0.11486	0.0692		68.20114	10.52054	0.32719	0.11486	0.59824	0.01987	0	0.0692	
Healthy	44.30451	1.9833	0		44.30451	22.33616	0	1.9833	0	0.68798	3.34416	0	
D001943	58.67215	1.26706	0.04282		58.67215	1.38344	0.08681	1.26706	0.04211	0.00656	0	0.04282	
Healthy	23.52934	0	0		23.52934	32.29873	0	0	3.26999	1.51772	0	0	
Healthy	68.21989	5.90046	0		68.21989	14.08289	0.50138	5.90046	0	0.03654	0	0	
Healthy	63.13247	3.1733	0		63.13247	11.03004	0.84276	3.1733	6.01633	0.12707	0	0	
Healthy	66.10908	0.14465	0.39231		66.10908	8.03344	0.41395	0.14465	10.1417	0.06281	0	0.39231	
Healthy	66.06584	0.40994	0.21011		66.06584	22.99211	0.06891	0.40994	0	1.0108	0	0.21011	
Healthy	60.67097	0	0		60.67097	7.7627	0.09689	0	0.76661	0	0	0	
Healthy	26.88594	0.5827	0.54937		26.88594	52.69643	1.66092	0.5827	2.67299	0.15284	0.05084	0.54937	
Healthy	66.47312	0.98729	0		66.47312	2.44483	0.18963	0.98729	0	0	0	0	
Healthy	71.17848	1.64542	0.02201		71.17848	23.78198	0.19794	1.64542	0.87713	0.02137	0	0.02201	
Healthy	48.34203	0.09949	0.03431		48.34203	20.68355	0.04492	0.09949	0	0.143	0	0.03431	
Healthy	67.56971	0.09895	0.08882		67.56971	10.62342	0.3322	0.09895	0.54825	0.02287	0	0.08882	
Healthy	26.3202	0.05204	0		26.3202	23.39194	12.15802	0.05204	3.02064	4.92999	9.87024	0	
Healthy	3.75154	0.03691	0		3.75154	52.82592	2.82971	0.03691	0	20.76058	4.05318	0	
Healthy	9.7861	0	0		9.7861	56.7049	13.38693	0	0.80393	0.16055	0	0	
Healthy	54.33615	1.04747	0.04592		54.33615	27.37061	1.31614	1.04747	0.03408	0.78792	0	0.04592	
Healthy	39.1931	0.00766	0		39.1931	15.2534	0.0192	0.00766	0.09904	0.82764	0	0	
Healthy	63.0707	1.0356	0.01012		63.0707	12.33714	0.51747	1.0356	0.62438	0.15987	0	0.01012	
Healthy	49.32952	0.18137	0.0026		49.32952	29.22273	0.0557	0.18137	0	0.07781	0	0.0026	
Healthy	42.97915	0.28722	0.00916		42.97915	27.09903	1.91192	0.28722	0	0.14676	0	0.00916	
D001943	74.61322	1.05615	0.06051		74.61322	18.31915	0.13297	1.05615	0.13203	0.8891	0.19437	0.06051	
D001943	67.7691	0.36806	0.0439		67.7691	16.54769	1.52805	0.36806	0	0.19657	0	0.0439	
Healthy	1.22895	2.0033	0		1.22895	56.9931	9.35193	2.0033	0	0.46167	3.8711	0	
Healthy	82.96397	0.02387	0		82.96397	6.62061	0.03328	0.02387	0	0.29031	0	0	
Healthy	26.47167	0	0		26.47167	46.92349	7.76497	0	0	0	0	0	
Healthy	44.25975	0.31683	0.10972		44.25975	11.08519	6.31318	0.31683	7.13824	0.15315	0	0.10972	
Healthy	64.20644	1.61418	0.20299		64.20644	14.05748	0.7907	1.61418	0	0.03803	0.16536	0.20299	
Healthy	63.83648	0.17932	0.07836		63.83648	15.55927	1.23965	0.17932	0	0.08515	0	0.07836	
Healthy	0.09222	2.41096	0		0.09222	0.02422	76.24578	2.41096	0	4.27124	0	0	
Healthy	75.13273	0.40728	0		75.13273	4.30381	0	0.40728	0	0	0	0	
Healthy	7.24913	0.52528	0.0038		7.24913	49.98826	3.1632	0.52528	6.77689	3.35086	0	0.0038	
Healthy	17.30832	0.32187	0		17.30832	64.36152	4.40485	0.32187	0	7.29733	0	0	
Healthy	29.85456	0.01216	0.72918		29.85456	14.39083	0.47701	0.01216	22.7384	0.37319	2.01992	0.72918	
Healthy	44.99848	1.22221	0.2989		44.99848	36.92474	0.23117	1.22221	0.82333	0.00412	0.13042	0.2989	
Healthy	63.06189	2.25172	0		63.06189	18.09621	0.41629	2.25172	0.99143	0.32363	0	0	
D001943	69.17231	0.07749	0.14626		69.17231	12.7918	0.18596	0.07749	0	0.10572	0	0.14626	
Healthy	68.78251	6.35168	0		68.78251	8.91765	0.21147	6.35168	0	0.37922	0	0	
Healthy	80.57109	4.31252	0		80.57109	8.68736	0.05132	4.31252	0	0	0	0	
Healthy	56.31759	0.01459	0		56.31759	31.40012	0	0.01459	1.97711	0	0	0	
Healthy	51.55229	0.42781	0		51.55229	16.57897	0	0.42781	0.88245	0	2.85298	0	
Healthy	16.95238	2.3997	0.08946		16.95238	62.40532	0.98715	2.3997	0	2.68125	0.78081	0.08946	
Healthy	18.60273	0.08575	0		18.60273	50.24852	2.97828	0.08575	0.0094	18.01528	0	0	
Healthy	15.37478	0.28967	0.0289		15.37478	44.01413	0.44991	0.28967	1.7831	0.74933	0	0.0289	
Healthy	64.67113	4.95959	0.15338		64.67113	23.8563	0.13003	4.95959	0	0.12438	0	0.15338	
Healthy	76.96638	0.30531	0.01527		76.96638	6.67442	0.51676	0.30531	0	0.09589	0	0.01527	
Healthy	67.86092	6.24832	0		67.86092	10.35567	0.28747	6.24832	0	0.52578	0	0	
Healthy	79.0253	0.2442	0		79.0253	2.4047	0.09226	0.2442	0	0	0	0	
Healthy	22.96376	1.78426	0		22.96376	2.77447	21.13834	1.78426	19.7803	0.10907	16.7399	0	
Healthy	8.75356	3.16244	0.00146		8.75356	20.87774	37.89977	3.16244	2.54403	3.44048	0	0.00146	
Healthy	40.94638	1.60434	0		40.94638	24.45053	11.71153	1.60434	0	14.95869	0	0	
Healthy	66.70804	0.97562	0		66.70804	2.34732	0.18369	0.97562	0	0	0	0	
Healthy	17.67061	0.4085	0		17.67061	58.37116	3.27624	0.4085	0	0	0	0	
Healthy	70.30129	2.94365	1.36753		70.30129	8.404	1.40563	2.94365	0	0.26139	0.02407	1.36753	
Healthy	70.99269	3.28919	1.33547		70.99269	8.01307	1.44774	3.28919	0	0.20603	0.03432	1.33547	
Healthy	65.19806	1.20679	0.36899		65.19806	23.84016	0.12112	1.20679	0	0.0353	0	0.36899	
Healthy	39.41789	27.3174	0.05003		39.41789	1.28693	27.04	27.3174	0	0.55546	0	0.05003	
Healthy	36.35274	6.67136	0.15244		36.35274	47.00292	0.07495	6.67136	0.03504	0.20121	0	0.15244	
Healthy	52.68082	0.9982	0		52.68082	17.82508	17.03267	0.9982	0	0.18367	0	0	
Healthy	9.10259	0.0632	0.20349		9.10259	0.06533	23.26272	0.0632	0	0.91606	0	0.20349	
Healthy	30.10248	0.1098	0		30.10248	52.23527	0.65097	0.1098	0	0	0.25109	0	
Healthy	79.61307	0.68125	0.07246		79.61307	5.98195	1.48242	0.68125	0	0.05321	0	0.07246	
Healthy	56.50607	0.11738	0		56.50607	17.50309	0	0.11738	0	0.0566	2.18844	0	
Healthy	3.1388	0	0		3.1388	13.68016	0.92255	0	4.31389	0	0	0	
Healthy	59.84548	0.52376	0.05484		59.84548	20.54001	0.15889	0.52376	0	0	0	0.05484	
Healthy	49.59783	0.26118	0.87272		49.59783	7.71948	1.94909	0.26118	13.4977	0.01128	0	0.87272	
Healthy	68.30458	0.17427	0		68.30458	3.65365	0.32206	0.17427	0	0.0298	0	0	
Healthy	70.22609	3.21879	1.48598		70.22609	10.69413	1.45788	3.21879	0	0.26161	0.0028	1.48598	
Healthy	18.43237	0	0		18.43237	51.53045	5.24404	0	0	12.2046	0	0	
Healthy	29.37768	0.13109	0		29.37768	52.34525	0.37729	0.13109	0	3.58045	0	0	
Healthy	18.02327	0.79269	0		18.02327	20.9782	0.05577	0.79269	7.21191	0.30434	0	0	
Healthy	60.05839	0.14739	0		60.05839	29.57946	0.04723	0.14739	0.01016	0	0	0	
Healthy	19.96016	0.07745	0		19.96016	61.27349	2.79601	0.07745	0.96486	4.92906	0	0	
Healthy	64.62007	1.47157	0.00166		64.62007	22.94389	0.04366	1.47157	0	0.4724	0	0.00166	
Healthy	16.04823	3.35658	0		16.04823	69.69719	2.71465	3.35658	0	1.24307	0	0	
Healthy	61.95445	0.01237	0.01224		61.95445	28.00045	0.63615	0.01237	0.89591	0.09662	0	0.01224	
Healthy	46.45503	0.02881	0		46.45503	23.0972	0	0.02881	0	3.53927	0.63409	0	
Healthy	34.55338	0.3698	0.00795		34.55338	21.58641	12.06568	0.3698	13.0875	1.19204	0	0.00795	
Healthy	45.37929	2.51026	0		45.37929	25.91076	3.49963	2.51026	0.12521	0.74386	0	0	
Healthy	40.42413	0.23479	0.01055		40.42413	36.36498	1.08413	0.23479	0.57756	2.45052	0	0.01055	
Healthy	77.55155	0.20368	0		77.55155	8.82996	0.1335	0.20368	0	0.04465	0	0	
Healthy	73.06148	0.14159	0		73.06148	7.92466	0.06729	0.14159	0.89052	0	0	0	
Healthy	0.12229	65.51211	0		0.12229	0	0.4518	65.51211	0	32.3603	0	0	
Healthy	67.73186	1.07771	0		67.73186	2.63818	0.21797	1.07771	0	0	0	0	
Healthy	10.66731	3.00227	0		10.66731	41.64475	16.27854	3.00227	1.05241	3.73281	2.34279	0	
Healthy	57.98092	0.04434	0		57.98092	35.12118	0.22726	0.04434	0	0.01374	0	0	
Healthy	64.51371	0.17472	0.07084		64.51371	18.13096	1.22213	0.17472	0	0.10464	0	0.07084	
Healthy	54.07749	0.8078	0.27617		54.07749	21.81953	0.50739	0.8078	3.06489	3.08896	0.31154	0.27617	
Healthy	76.85835	0.35415	0.06956		76.85835	6.80624	0.8041	0.35415	0	0.14413	0	0.06956	
Healthy	72.2884	0	1.28658		72.2884	9.82966	0.51851	0	0	0.25044	0.07184	1.28658	
Healthy	65.4737	1.15231	0.48131		65.4737	23.97815	0.1778	1.15231	0	0.05778	0	0.48131	
Healthy	22.60809	0.30244	0		22.60809	40.08139	0.77849	0.30244	0.00091	0.36914	0	0	
Healthy	9.68975	0	0		9.68975	73.62773	12.4411	0	0	0	0	0	
Healthy	72.22269	0.52432	0.02381		72.22269	20.68218	0.39346	0.52432	0.17811	0.08908	0	0.02381	
Healthy	34.85276	17.86428	0		34.85276	36.84013	4.9492	17.86428	0.10835	0.16241	0	0	
Healthy	35.91493	0.64493	0.00243		35.91493	25.49446	0.85055	0.64493	0.00072	1.17731	0	0.00243	
Healthy	66.57523	0.04643	0.06194		66.57523	10.60408	0.36517	0.04643	0.58648	0.01852	0	0.06194	
Healthy	51.60733	0.08657	0.84395		51.60733	25.03008	0.04214	0.08657	0	0	0.02508	0.84395	
Healthy	21.90523	1.01689	0		21.90523	54.31505	1.66408	1.01689	0	0.6611	0.07771	0	
Healthy	0.01959	0	0		0.01959	20.87288	67.96128	0	0.48622	1.31649	0	0	
Healthy	44.75801	0.26997	0.07797		44.75801	11.40934	6.10723	0.26997	7.25761	0.22019	0	0.07797	
Healthy	25.41325	0.6005	0.07292		25.41325	26.83942	3.13892	0.6005	1.94716	0.12167	0	0.07292	
Healthy	28.9568	6.11408	0.6133		28.9568	10.76363	0	6.11408	19.6376	0.21538	0.49173	0.6133	
Healthy	66.99894	11.70942	0.01618		66.99894	2.2345	0.23021	11.70942	0	0.22019	0	0.01618	
Healthy	43.82892	0.36766	0.02096		43.82892	35.54038	1.6156	0.36766	0.00328	1.24919	0	0.02096	
Healthy	81.22393	0.78623	0		81.22393	8.89617	0.77367	0.78623	0	0.07509	0	0	
Healthy	42.21856	0	0		42.21856	30.18275	2.22727	0	0	2.04277	0	0	
Healthy	43.42138	0.05189	0		43.42138	33.16077	0.03696	0.05189	0.00705	4.96435	2.57651	0	
Healthy	64.73024	0.36628	0		64.73024	25.19602	0.25373	0.36628	0	0	0	0	
Healthy	64.22699	0.50007	0.30276		64.22699	24.01614	0.12228	0.50007	3.77836	0.99333	0	0.30276	
Healthy	81.12248	2.9874	0.02267		81.12248	11.6705	0	2.9874	0	0.02744	0	0.02267	
Healthy	23.78827	25.64205	0.08061		23.78827	20.02942	16.65333	25.64205	0	1.23308	0.54341	0.08061	
Healthy	30.27296	0	0		30.27296	47.64384	0	0	0	1.6531	0.36118	0	
Healthy	17.56197	7.87785	0.12273		17.56197	34.74138	0.03259	7.87785	0.54821	3.49712	6.4474	0.12273	
Healthy	34.72211	0.17616	0.07745		34.72211	36.32736	0.01738	0.17616	0	0.42671	0	0.07745	
Healthy	47.03252	0.10535	0.4901		47.03252	37.35501	0.73161	0.10535	0.77712	1.52907	0	0.4901	
Healthy	82.43829	0.06434	0		82.43829	5.61757	0	0.06434	8.03206	0	0	0	
Healthy	48.73201	0.83621	0.66379		48.73201	9.6808	0.38357	0.83621	9.66082	0.00549	0	0.66379	
Healthy	27.17946	0.03272	0		27.17946	64.24083	0	0.03272	0	0.03339	0.29465	0	
Healthy	37.26844	0.43921	0.20327		37.26844	21.51079	1.54052	0.43921	0.95038	2.6965	3.50433	0.20327	
Healthy	67.45833	0.10319	0.25882		67.45833	7.66326	0.3846	0.10319	10.3543	0.08885	0	0.25882	
Healthy	35.73173	0.05544	0.19449		35.73173	51.01844	0	0.05544	0	0.01522	0	0.19449	
Healthy	31.951801226	4.10212689800001	0.653819237		31.951801226	41.318502104	1.625044143	4.10212689800001	0.224084663	2.437207813	0.022865801	0.653819237	
Healthy	16.07876	0.39863	0		16.07876	61.68706	5.31274	0.39863	1.59683	3.8958	0	0	
Healthy	74.53419	0.1387	0.21368		74.53419	1.2552	0.26594	0.1387	0	0.47848	0	0.21368	
Healthy	15.90047	2.09213	0		15.90047	32.26096	0.01494	2.09213	0	1.71674	3.19148	0	
