c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Bacteroidia	Gammaproteobacteria	Verrucomicrobiae
Healthy	1.52333108790772	-5	-0.527902071630646	-2.53610701101409	1.64257777817935	0.625943879895748	-5
Healthy	0.782800013240915	-0.896504155890234	-0.279973073180271	-0.89925047431014	1.8395273190905	-1.06454311928839	-5
Healthy	1.56648663481458	-0.840102098965903	-0.175796039171376	-0.608376922453023	1.34745823525243	0.279872181802656	1.01276174366827
D003093	1.40904419182673	1.18988232120756	0.309696158142118	0.323936528593141	1.66188089942201	-0.993576747492357	-5
D003093	1.24635009760826	-5	-1.57593547458251	-5	1.89117102395624	-0.361211332842602	-5
Healthy	1.80334968959274	-0.517598110544707	1.01701788816255	0.0829719691745995	1.12424950751656	-0.388861099604354	-5
Healthy	1.01211983580451	-0.715298621475822	-0.365563037462101	-1.60032627851896	1.83239323446241	0.779484656852121	-5
Healthy	1.06435764063349	1.09037657692384	-0.595371510358081	0.241845204314783	1.74767083118137	-0.519317693674513	-5
Healthy	1.42992386507408	-0.616453908275526	0.106109268076676	-0.416778548060462	1.6997597018861	0.216498426045241	-1.42101715729721
Healthy	1.79709524343957	-2.14266750356873	1.2402641177506	0.323250037010103	0.989984347155344	-1.12314735239866	-5
D003093	1.5530635239232	-0.442673290366208	0.280983340918397	-0.299114643870049	1.55485969676086	-0.115227285636771	-1.33301428167034
Healthy	0.852264622895017	0.207017354983476	-5	-0.839711586868712	1.69762325578217	-0.637781499673948	1.09247185389862
Healthy	0.914887667414394	-0.582129901923355	-1.3058337040668	-5	1.93269608074609	0.469963322716831	-5
Healthy	1.56276497736574	1.1319174998113	-0.718625697644953	0.0939677122427931	1.44215431825314	0.175192788386603	-2.55595520408192
Healthy	1.74267258870357	-5	-1.69940451611004	-5	1.44769978587616	-1.21275211966805	-0.152723551724369
D003093	1.61847151049824	-5	0.671130244578749	-5	0.665898857017199	-1.08370400543687	-5
Healthy	1.71019058793031	1.06342043433584	-0.420856888356185	0.25605834925405	0.992245470404764	-5	0.0925346791269115
Healthy	1.35017802148473	-0.0290165632744154	-0.0835460514500749	-1.72978714510376	1.62850305786177	-1.47391930819797	-5
Healthy	0.872297905435093	-5	-0.684323479651987	-0.233215484502141	1.89328244254808	-5	-5
Healthy	1.56002995672657	-5	0.415989409775816	-5	1.51167431480752	0.493842680869723	-5
Healthy	1.76396341803372	-0.129900558737797	-0.720241827197527	-1.29456395341475	1.38690239553102	-0.156007715296637	-0.975637495646718
Healthy	1.77471800848193	0.122530422981802	-0.048754790735713	-0.968874424268435	1.4021019112055	0.501999443521579	-5
Healthy	0.840752661491784	-0.456751684088406	-1.05640656723163	-0.628802792677705	1.88732568509417	-0.547937422579577	-5
Healthy	1.62417294113089	0.394122332740608	-0.392866795608433	-1.73683753503778	1.46192001102786	-0.0410158810572654	-0.936216439402645
Healthy	0.877155296873409	-0.461262933824195	-0.52712658475644	-5	1.83212324129133	-0.807126028457478	-5
Healthy	0.741554966417343	-5	-5	-5	0.839399477589831	-5	-5
Healthy	0.163313470721263	-0.495325291230117	-0.664943480560908	-5	1.95979455001318	-0.00137018679696171	-5
Healthy	1.1436548346525	-0.218309235944093	-1.71242219092129	-0.639311937969322	1.80810748638921	0.213783299335304	-5
Healthy	1.36283312396803	1.44570241432509	0.0150242633246252	-0.540441667545867	1.53392005922317	0.134476737534991	-0.661922184979134
Healthy	1.76793326227628	-0.107488007097764	-5	-0.354538429761157	1.51337104143792	-2.52578373592374	-5
D003093	1.78403641877963	1.30234348537224	0.846228834339159	0.237548764670289	0.743211770994842	-1.3045183235098	-5
Healthy	0.769490316573303	-0.922632094715843	-0.301142926910974	-0.793605935569126	1.84112379863689	-0.917286419828668	-5
Healthy	1.20914141425671	-0.923359556329658	-0.405000083267754	-0.345861978187868	1.46482624102165	-1.73541827076192	1.3596820298023
Healthy	1.75960152474697	-1.12441789567211	-0.632681359070309	-1.03597620715997	1.47934881916713	0.91410504981628	-5
Healthy	1.35641578185387	-5	0.870129897270743	-5	1.68565316931533	-0.32652751393593	-0.497436330892637
Healthy	0.918537242247304	-0.44073991388689	-5	-0.863120960124483	1.76611141354806	-0.484232094691555	0.933394142447361
Healthy	0.573581685079558	-0.597154218344275	-1.48017200622428	-5	1.83859624517168	-0.611667852142784	-5
Healthy	0.797725144405064	0.031432703267206	-1.75522823850471	-0.290484121553302	1.92571581828593	-0.138716560793675	-5
Healthy	1.70433526726466	0.71745746342628	0.583002560080506	0.105186472189279	1.12388886461312	0.152795744228193	-1.13029902632612
Healthy	1.77740847867906	-0.817670959383294	-1.3347005005001	-0.57436797644268	1.49240722410362	-1.32376378323669	-1.3108688027655
Healthy	1.48502130772093	-0.181991968284596	-0.355640201258412	-1.14496568332412	1.65175857405642	-0.50619353784942	-5
Healthy	1.23984532072405	-0.321836849737658	-0.681269033111902	-5	1.81873895555548	0.615774405540379	-5
Healthy	0.708358003620255	-0.415759263075635	-1.11047420332881	-1.22701854965504	1.7496754173402	1.19040510174362	-5
Healthy	0.918629438578189	0.966653663632349	0.156555208395287	0.364648536507682	1.4171748100161	0.30496204994215	1.0436494855356
Healthy	1.80773528500083	-5	-1.47612352436187	-5	1.43424274139237	-1.48492132492408	-5
Healthy	1.45843523171584	0.387265215784175	0.0111134963380321	-0.558729156579501	1.31756068239971	-0.215247234325595	0.370433514082412
D003093	1.23583966391558	-5	-1.66776358450856	-1.64016451766011	1.87943446275678	-0.58277749556623	-5
D003093	1.51440894218141	0.404729405025343	-0.418255084845012	0.0283963610900689	1.62349191050762	-0.217821304876339	-1.014618439768
Healthy	1.05463603249303	0.409735364482449	-2.27654432796481	-0.859774874733552	1.61376996185642	-0.607285464323705	1.2210857191749
Healthy	1.29414424391811	-0.452286813768297	-1.9613798380503	-1.61762269653189	1.68212295478174	-0.0874591172093625	-0.142124974476437
Healthy	1.00417687158102	-0.648880390262328	-0.346160624597503	-1.3082114755973	1.83496307400649	0.761866221337698	-5
Healthy	1.80972740745797	0.151133789808104	0.0187920070191681	-0.988683356633128	1.17286436316283	-0.834458923277627	-5
Healthy	0.873083331994693	-1.61207653302656	-0.466520280274016	-0.175412119479715	1.73702883666313	0.120211868257074	0.839532723555908
Healthy	1.52315625762967	-0.152162156740792	-5	0.27918539494919	1.60461339629586	0.886993538765038	-2.61439372640169
Healthy	1.83087231082505	-5	-0.383282986810365	-5	1.34406161240005	-5	-5
Healthy	1.00205715038054	-5	-5	-1.07582412969808	1.86739965719606	-5	-0.133175295571966
Healthy	1.2177686427741	-5	-5	-5	1.75332140766362	-5	-5
Healthy	1.21453258042098	-1.24802842526367	-1.39415646094191	-5	1.81981041845706	-0.0288587291620607	-0.399637068573496
Healthy	0.66170386173977	0.546896617258921	-5	-5	1.92362077923589	-1.06203099704855	-1.10618277603254
Healthy	1.12136448262956	1.32129761310419	0.263782780904469	-0.322593818020057	1.23208313301804	1.33742032279846	0.350684032686936
Healthy	1.74136309841259	1.13911399163532	0.738626784677017	-0.0418471949363721	0.932999064948841	-1.98927613460823	0.890847278901384
Healthy	1.18746008458181	-0.0133133420575451	-1.23158391178367	-0.647528048701048	1.80754152214339	-0.753378337304012	-5
Healthy	1.44782772418392	-5	-1.15608236199361	-1.30909544594503	1.80527808068277	0.493151217795686	-5
Healthy	1.56514435307016	0.195298970297093	-5	-0.797021539262935	1.68187475455202	0.561010697311624	-0.401187614972761
Healthy	1.5025598463161	0.0856722470326413	-1.21161948468044	-0.387258515540594	1.73424513018294	0.298197867109815	-1.12211057462852
Healthy	1.01277566015306	0.532080126303614	-0.339115557585661	0.0956365334798654	1.84667550724037	-0.116389661320575	-0.418812930904102
Healthy	0.809253917551751	0.0657775854452589	-0.203682434305506	-0.138453641726706	1.65432490850471	-0.401373615358346	-0.787892334452341
Healthy	1.8810667236086	-5	-5	-5	0.952624405874026	-5	-5
Healthy	1.29502449775478	0.556209600067534	-1.10579474085792	-1.7026772857947	1.29087943842079	0.0967536388455329	0.63428879987915
Healthy	1.18346117588539	-1.61600521055827	-0.105855694858373	-5	1.58894353083727	-1.85418228550817	-0.951364011567352
Healthy	1.52091931163098	-5	-0.683861843690182	-5	1.73979663245331	-0.15793396806739	0.444556898873777
Healthy	1.83935559803672	0.62039946788876	0.429781339627466	-0.50276617571487	-0.0946143304531225	1.03878661622049	-0.268427349935321
Healthy	1.40472427430048	-5	-1.11463877996849	-0.808185828001658	1.81232913845757	0.068434489114242	-5
Healthy	1.85911180632526	0.311259967573901	-5	0.646732998537202	1.04690078461455	-5	-5
Healthy	1.67920205928686	-5	-0.602738019719488	-5	1.24243159853042	-0.708919887036473	-5
Healthy	0.803646907294407	1.02506201831384	-0.284841010141251	0.289185236715248	1.62995121181597	1.5447992766518	-5
Healthy	0.525033139267167	-0.583442698808521	-1.3337629041042	-5	1.8445753934764	-0.686976889676762	-5
Healthy	1.35176442913036	-0.613091011510458	-0.426768570195741	-1.07753405470159	1.7541370245132	-1.0588862729629	-5
Healthy	1.57679786817196	-5	-5	-5	1.60189177821748	-0.464832514885056	-5
Healthy	1.21338731625293	-0.800793520838342	-5	-0.746977166388663	1.7178105861371	-0.204878053462417	0.739798530024035
Healthy	1.59416915726957	1.36764100793147	0.746443472210338	-5	0.123521713101379	1.29530644506905	-5
Healthy	1.01953251492144	-5	-1.27140275661657	-0.544211385181842	1.8318208414387	-1.17678668671733	-0.264632679312285
Healthy	0.797811626447583	0.0413413564136055	-1.33208031468264	-0.296777426457196	1.90866679473157	-0.121863265765277	-5
Healthy	1.54376989193097	0.541685308668979	0.231739666149884	0.0866623075369398	1.52670646287214	-0.619264302584309	-1.10138450258381
Healthy	1.0007615187783	0.607610483534854	-1.96177736163128	-5	1.84593412017612	-0.261663473011745	-0.851675036961183
Healthy	1.43849947096657	-5	1.52994301710022	-5	0.758241775290724	0.925629186050317	-5
Healthy	1.63752415148976	-0.683400697906139	0.349741692672937	-0.550521600812635	1.51282362556768	-0.921869569197436	-0.636688934363375
Healthy	1.44371692044769	-5	1.10152127833332	-0.705357446397128	1.60385458328443	0.531020110897529	-5
Healthy	0.867238789581795	-0.682082846433244	-5	-0.922668438871009	1.78679747478852	-0.587757914790086	0.920374330239234
Healthy	1.16849100146747	0.171062074706237	-1.35674477497523	-0.449955190435094	1.82680147562451	-0.750092670064082	-0.238989807304281
Healthy	1.67577293586524	-5	0.489310067605182	0.393918993295751	0.326305131458458	-5	-5
Healthy	0.966089614274034	-5	-5	-5	-5	-5	-5
Healthy	1.47553463280689	-0.0863079790090918	0.352568386179309	-5	1.5677817813519	0.302309278369985	-5
Healthy	0.905335446078444	-2.04720755695591	-1.5598783968122	-5	1.87212141120146	-0.295961075129442	-5
Healthy	1.01932569872672	-5	-1.60783085051026	-5	1.83756369284495	-0.541347045342033	-5
Healthy	1.25392385907662	-1.147581007063	-1.16640670600154	-1.2407099669757	1.68422524191817	-0.0069431160985507	-1.66715773300565
Healthy	1.71170484153581	-5	0.821520733834141	0.500639835422511	0.546726459460997	-5	-5
D003093	0.955801238803728	-5	-1.72056121171298	-2.15676722190199	1.82641342035299	-1.80966830182971	-5
Healthy	1.71524676204637	-0.621874754380627	-5	-5	1.49103949595487	-1.23343844736247	-5
Healthy	0.9882610018044	-0.760625433217922	-5	-0.956637721978871	1.68836882500495	-0.249738521213526	0.970738215870904
Healthy	-0.193080997377211	0.371690212907332	-5	-1.21595358419189	1.86204725643831	-0.223545809517815	-0.6379324142726
Healthy	1.61482479244399	0.878740036824943	0.456730323223298	0.295870450391642	0.625221877739475	0.229349020167703	0.617416602702037
Healthy	1.90126630662589	-2.38090666937326	0.389325591817493	-5	1.0565893017888	-1.47729500726525	-5
Healthy	1.19448159512148	-0.273484693627987	-5	-0.589391457431632	1.79880921338179	0.0376336348940759	-0.0378296233997654
Healthy	0.920337288885495	-2.28149831113273	-1.03315457634508	-1.66194212458024	1.90744903741151	0.181634962203798	-5
Healthy	1.57761575139206	0.486365294366838	-0.65527378206014	-0.220713829928586	1.51966972955085	0.760724725601537	0.241705825482542
Healthy	1.14026191500087	0.361440729131607	-1.14886400498843	-0.264257423690496	1.68900990125329	0.560449452855777	-5
Healthy	-0.889410289700751	1.95651841532167	0.870213054723745	-1.92154318194671	-0.187755303199631	-0.311856149451174	-5
Healthy	0.995133492202662	-0.588531818542082	-0.23832018598596	-1.30303235925598	1.83312121928196	0.774385562646841	-5
Healthy	0.869157765995926	-0.238636058410786	-1.16008222432132	-1.45854557125241	1.92584560545669	-0.0634209172020868	-5
Healthy	1.69436306710984	-0.706239800381876	0.803951902084505	-5	1.25966529988317	0.157927980321232	-5
Healthy	1.62504448476967	0.223786584762369	-0.379166717701978	-0.944698135652559	1.5699010641963	-0.346536632985738	-5
Healthy	1.62362871866073	0.634500445349993	0.718356346128207	0.595116875229412	1.26692845537034	0.264652570846897	-5
Healthy	1.22159183188169	-5	0.294100118165507	-1.00383870663199	1.84909925702723	-0.0820798243366253	-1.56431486205837
Healthy	1.05522614872543	-0.154381119049558	0.252843325966833	-0.860656243847625	1.84904816988358	-0.794146304535075	-5
Healthy	1.32968805791202	1.2596299491519	-0.36133107215461	-0.10536830222681	1.65483874510683	-0.520799118887217	-5
Healthy	1.84364874136301	1.06672127020897	-0.0894929878623997	-5	0.989450707613489	-5	-5
Healthy	1.81607709900998	1.01581016517238	0.366493932889678	-1.22279074185432	1.16791459579975	-1.04052929792489	-2.05305672930217
Healthy	1.08632031519882	0.595933602799597	-2.08407278830288	-0.995506662452726	1.76985655812977	0.377808750839212	0.819989188075231
Healthy	1.47280952651035	0.769072178726933	0.174417451591035	-0.964610290801323	1.4984525379796	-0.698254008974744	1.11962567414056
Healthy	1.32548569683104	0.476241642042731	0.039402220534185	-0.127931177897753	1.78512837532617	-0.608817803738631	0.154253508753743
Healthy	1.65664623675605	0.289963336676123	0.479596902005586	0.518136070943459	1.37493924702192	-0.306528076141141	-5
Healthy	0.999708490590295	0.587222529995246	-0.867484165087361	-5	1.78084872753651	-0.433692167301908	-0.102389401218225
Healthy	1.69587140345201	-5	-0.400488091822536	0.1002809195485	1.0038623270928	-0.284272353815048	-5
Healthy	1.66392941156832	-5	0.279356622862045	-5	1.56400773364797	-5	-5
Healthy	1.33130033034546	-0.465491612404127	-5	0.236499473201891	1.71894182210272	0.729003519824778	-5
Healthy	0.833780553867104	-0.476435610954306	-1.0081539463551	-0.728902207786882	1.88521586539484	-0.483424966318601	-5
Healthy	1.70675267807488	1.05870913467979	-0.550892027573513	0.385005352100318	0.987893629156872	-5	-0.110037552012833
Healthy	1.02356026737396	0.0913468331802714	0.0675729628952012	0.132064277112742	1.41832864106524	-0.932371283271754	-0.362140177167756
Healthy	1.28123455133118	-5	-1.74909230029914	-2.68613277963085	1.71721558679169	-1.71805806655918	-5
Healthy	1.08681168896308	1.09930694569778	-0.635336459105234	0.261895407011807	1.76418166381666	-0.541876055338938	-5
Healthy	1.26521299276644	-0.768632368598289	0.677847755157968	-0.347386260094285	1.79751980165192	-0.220367439269799	-5
Healthy	1.57675920076456	0.341002983608616	-0.0405340657025391	-1.09761631556753	1.64938072012488	-0.709053215265694	-5
Healthy	1.6672573362295	0.700494305580365	0.265341492897072	-0.356241451048533	1.39997831288393	-0.399953279937726	-5
Healthy	1.32434172936192	-2.32148162095989	0.0289980178526349	-0.286862412056968	1.52915061663559	-0.0618606992343694	0.0115366121349332
Healthy	1.36342713039618	0.399642575740045	0.223412864138172	-0.23740395256194	1.68817225699738	-0.39293118799967	0.581709644077633
Healthy	1.4101321434425	-0.0553840988440158	-0.190824250172143	-5	1.6595947792663	0.904611691591412	-1.6267201067225
Healthy	1.44583000882396	0.609108624149117	-0.588161518597088	-3.79588001734407	1.74351995563461	0.799950890078026	-5
Healthy	1.31455711601149	-0.961499056923326	-5	-0.807683495297263	1.77765942302671	-0.246961107423735	-5
Healthy	1.48691706940365	-0.754363970593797	0.739321504536218	0.513149652978144	1.17742856217476	-2.08830984124614	-5
Healthy	0.367007227140367	1.64417261345754	1.18838253195074	-3.20760831050175	-3.35654732351381	1.4136282950715	-5
Healthy	1.46272045413055	-1.03706271157	-0.282013458945676	-0.978727986048962	1.79062964743673	-5	-1.07042782092345
Healthy	0.778281519188871	-5	-5	-5	1.93964597823002	-1.17842097208799	-5
Healthy	1.47632924843661	0.365506704077209	0.0873838422408987	-0.871213141357402	1.60208648248339	-0.377931111609964	0.602357381203658
Healthy	0.916328116527103	-0.110065529316468	-0.572627510450518	-0.21005283026249	1.84469153631912	0.514387020681097	-5
Healthy	1.78481663724847	0.854891792310098	-0.566806408285155	0.502009012776478	0.230198491193068	0.519880473321659	-5
Healthy	0.552047351843618	1.73011862216828	-0.159517512786558	-2.83268266525182	0.849899513656008	1.15529989537147	-5
Healthy	1.35292038457755	0.612791271440277	0.628974066836396	0.198503132511602	1.25902017407081	-1.01264661126421	0.787044401112345
Healthy	1.68248984695516	-5	-0.0918207033383124	-5	1.49267016929137	-1.67427914198059	-5
Healthy	1.69094897228666	-5	-0.792069562487029	-5	1.5318947464709	-1.20300960945431	-1.54136215097435
Healthy	1.37118649162454	0.496506212061432	0.486414892149611	-0.0511128948838877	1.64248776772998	-0.293495577766724	-0.778951088307104
Healthy	1.40017295959144	-1.49025998442962	-1.02710321556346	0.497515688352609	1.64523780240859	0.39223427997594	-0.513257904466013
Healthy	1.29407077205781	0.625136433409724	-0.243812869364553	-1.20384212309309	1.75647483411926	-0.318785906877798	-5
