group	Bacteroidaceae	Rikenellaceae	Enterobacteriaceae	Burkholderiaceae	Marinifilaceae	Acidaminococcaceae	Selenomonadaceae	Desulfovibrionaceae	Pasteurellaceae	Lactobacillaceae	Lachnospiraceae	Enterobacteriaceae	Burkholderiaceae	Methanobacteriaceae	Streptococcaceae	Acidaminococcaceae	Erysipelotrichaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae
Healthy	53.64868	10.04789	0	0.11366	1.09583	0.9397	0	0.3594	0	0	3.04587	0	0.11366	0	0.05335	0.9397	0.03326	0	0	0
Healthy	24.53116	3.45518	0.01278	0	1.60432	0	0	0.07114	0	0	15.30326	0.01278	0	5.89659	0.2814	0	1.44364	0	0	0
Healthy	49.11428	1.39469	0.17318	1.15726	0	0	0.27092	0	0.02867	0	4.09874	0.17318	1.15726	0	1.32458	0	0.50035	0.00837	0.02867	0
Healthy	74.4029	7.04897	0	0.18359	0	0	0	0.03384	0.46573	0	7.52963	0	0.18359	0	0.08306	0	0	0	0.46573	0
Healthy	39.47809	18.19833	0	2.28897	0.76509	0.30373	0	0	0.81982	0	7.61375	0	2.28897	0	0.39768	0.30373	0.06075	0.10252	0.81982	0
Healthy	40.15966	17.77992	0	2.26882	0.76937	0.28589	0	0	0.79012	0	7.49396	0	2.26882	0	0.38591	0.28589	0.06965	0.08526	0.79012	0
Healthy	85.84496	0	0.4473	0.14622	0	0	0	0	0	0	1.08958	0.4473	0.14622	0	0.20897	0	0.01682	0.02663	0	0
Healthy	29.11841	2.6696	0.08024	0.0925	0.31891	1.94594	0.36358	0.01118	0	0.00801	22.8234	0.08024	0.0925	0.40432	0.93548	1.94594	6.49901	0	0	0.00801
Healthy	61.56253	0.71482	0	5.97678	0.96745	0	0	0	0.08352	0	2.55862	0	5.97678	0	0	0	0.00996	0	0.08352	0
Healthy	55.80632	8.61406	0.06265	0.2899	0.97259	0	0	0.09047	0.03197	0	3.01168	0.06265	0.2899	0	0	0	0.12365	0.18493	0.03197	0
Healthy	11.3593	7.17007	2.06972	0.29866	0.69936	0	0	0.09357	0	0	27.94032	2.06972	0.29866	0.41649	0	0	0.5014	0	0	0
Healthy	49.37333	10.16582	0	0.04115	0	0	0	0	0	0	3.89494	0	0.04115	0	0	0	0	0	0	0
D014607	85.86242	0.12727	0.92173	0	0	0	0	0	0	0	3.62809	0.92173	0	0	0	0	0	0	0	0
Healthy	54.50918	9.8645	0	0.07548	0.54578	0	0	0.40487	0	0	1.25835	0	0.07548	0.5919	0	0	0	0	0	0
Healthy	74.141	0	6.2715	0	0	0	0	0	0	0	0.76425	6.2715	0	0	0	0	0	0	0	0
Healthy	34.32548	8.89963	0.01526	0.0299	1.92952	0	0	0.35894	0	0	30.75719	0.01526	0.0299	0	0.02863	0	2.58062	0	0	0
Healthy	45.44028	14.64389	0	0	0.01266	0	0	0.03142	0.0104	0	1.59056	0	0	0	0	0	0	0	0.0104	0
Healthy	16.34113	0.39144	0.00108	0	0	0	0	0.05241	0	0.03435	0	0.00108	0	0	0.19931	0	0	0.00413	0	0.03435
Healthy	47.46072	13.92784	0.05435	0.0289	1.78083	0	0	0.05304	0	0	8.6618	0.05435	0.0289	0.00654	0.02302	0	0	0	0	0
Healthy	43.65304	27.92528	0	0.53548	1.09872	0	0	0	0	0	1.24535	0	0.53548	0	0	0	0	0	0	0
Healthy	73.85597	0	1.36418	0	0	0	0	0	1.12996	0.19386	4.48158	1.36418	0	0	0.33542	0	0.03993	2.41371	1.12996	0.19386
Healthy	25.82528	5.16138	0	9.09862	0	0	0.73438	0.32671	0	0	12.81367	0	9.09862	0	0.01238	0	0	0	0	0
Healthy	82.04503	0.08412	0.13815	0	0.00064	0	0.06501	0.01141	0.04643	0	8.5911	0.13815	0	0	0.02904	0	0.01227	0.01164	0.04643	0
Healthy	82.9544	0	0	0	0	0	0	0	0	0	6.76244	0	0	0	0	0	0	0	0	0
Healthy	22.86803	18.39764	0	0.28494	0.72324	0	0	0.02804	0	0	4.1337	0	0.28494	0	0.24412	0	0	0	0	0
Healthy	50.47873	6.97504	0.13652	0.2188	0.65455	0	0	0.02561	0.13458	0	6.15344	0.13652	0.2188	0	0.30757	0	0.11142	0.01343	0.13458	0
Healthy	48.91631	3.08321	0	0.07179	0	0	0	0	1.53808	0	15.70621	0	0.07179	0	0	0	0.56261	0.40902	1.53808	0
Healthy	56.9224	0.10505	0	0	0.30369	0.27964	0.0605	0.02508	0.00165	0.04988	31.19471	0	0	0.09682	0.00553	0.27964	0.2298	0	0.00165	0.04988
D014607	11.46701	2.12325	0.05525	0.02858	0.19593	0.00031	0	0.00544	0.00219	0	2.65281	0.05525	0.02858	0	0.00301	0.00031	0.05527	0.00187	0.00219	0
Healthy	51.07052	23.06159	0	0.69371	1.31691	0	0	0.00918	0	0	1.72693	0	0.69371	0	0	0	0	0	0	0
Healthy	14.14277	5.54572	0	0	0	0.94115	0	0	0.17803	0	35.57478	0	0	0.13061	0.18808	0.94115	0	0	0.17803	0
Healthy	52.24931	7.17395	0	0.21224	0	0	0	0.05373	0	0	14.52978	0	0.21224	0	0	0	0.05984	0	0	0
Healthy	21.15007	7.8275	0.20818	0	0	0	0	0	0	1.35478	14.0252	0.20818	0	1.75451	4.212	0	0	0	0	1.35478
Healthy	16.55066	20.83839	0.15254	0.04823	0	0	0	0.95239	0	0	0.47101	0.15254	0.04823	0.00361	0	0	0.01167	0	0	0
Healthy	32.76489	0	1.77338	0	0	0	0	0	0.19787	1.04222	0	1.77338	0	0	0.17836	0	0.00085	0.16485	0.19787	1.04222
Healthy	41.692	1.11091	0	0.03288	0	0	0	0	0.98853	0	16.43176	0	0.03288	0	0	0	0.40115	0	0.98853	0
Healthy	31.70153	0	0	0	0	5.39228	0	0	0	0	23.68552	0	0	0.63831	0.04265	5.39228	0.34361	0	0	0
Healthy	32.10256	14.04739	0.13726	1.36581	2.28036	0	0	0.1931	0	0	6.58279	0.13726	1.36581	0.1733	0	0	0.01182	0.01968	0	0
Healthy	53.49414	6.92329	0	1.25638	0	0	0	0	2.85407	0	13.37009	0	1.25638	0	0.22179	0	0	0.25954	2.85407	0
Healthy	49.69435	5.49113	0	3.0744	0	0	0.05401	0	0	0	9.25895	0	3.0744	0	0.0635	0	0	0	0	0
Healthy	13.59482	9.07442	0.07933	1.99097	0.87279	0	0	0.0294	0	0	22.291	0.07933	1.99097	0.01909	0.04534	0	0.06755	0	0	0
Healthy	52.13002	0	0	0	0	0	0	0	0	0	14.16528	0	0	0	0	0	0	0	0	0
Healthy	2.89121	15.53983	0	4.02367	0	0	0	0	0	0	1.26577	0	4.02367	0	0	0	0	0	0	0
Healthy	61.95658	0.58477	0	5.88798	0.98258	0	0	0	0.09083	0	2.63256	0	5.88798	0	0.03157	0	0.02232	0	0.09083	0
Healthy	31.42702	0.07562	0	0.00163	0.22032	0.15457	1.10582	0	0.21026	0	30.84699	0	0.00163	0.86895	0.09245	0.15457	0.76578	0.00526	0.21026	0
Healthy	20.44125	10.88445	0	0.03078	0.24147	0	0	0	0.00648	0.3508	18.20647	0	0.03078	0	0.02228	0	0.03859	0.01176	0.00648	0.3508
Healthy	57.13529	2.14256	0	6.00802	1.07995	0	0	0	0	0	5.15164	0	6.00802	0	0.56081	0	0	0	0	0
Healthy	19.72765	0.87292	0.02034	0.2487	4.20169	0	0	0.04167	0	0	5.51069	0.02034	0.2487	0	0.00094	0	0.06691	0	0	0
Healthy	37.92843	20.06791	0.69465	0.0299	0.76496	0.02539	0	0.40776	0	0	0.34193	0.69465	0.0299	0	0.06652	0.02539	0.31929	0	0	0
Healthy	18.61967	8.65775	5.9115	0.00675	0	1.05239	0	0.62947	0	0	4.37022	5.9115	0.00675	0.57294	0.17348	1.05239	0.05774	0	0	0
Healthy	5.81138	0.22373	1.33955	0	0	0	0	0	0	2.7281	61.05005	1.33955	0	0	0.50717	0	0.01475	0	0	2.7281
Healthy	17.95119	0.49764	0	0	0	1.71623	0	0	0	0	18.14503	0	0	0	0.51703	1.71623	10.9511	0	0	0
Healthy	40.96493	6.16451	12.1701	0.18174	1.36988	0	0	0.03557	0	0	1.77582	12.1701	0.18174	0	0.20469	0	0	1.00389	0	0
Healthy	43.65299	1.58893	0.01842	2.89315	0	0	0	0	0.05673	0.00481	11.26032	0.01842	2.89315	0	2.49196	0	0.04992	0.00224	0.05673	0.00481
Healthy	52.91263	0	2.5009	0	0	0	0.25649	0	0.99388	0	18.84008	2.5009	0	0	0.01789	0	0	0.02652	0.99388	0
Healthy	40.48441	0	0	1.87815	0	0	1.09294	0	0	0	28.55732	0	1.87815	0	0	0	0.06762	0	0	0
Healthy	47.81644	0.85652	0	0.06025	0	0	0	0	0	0	13.07055	0	0.06025	0	0	0	0	0	0	0
Healthy	51.22312	2.41939	0	0.49439	0.8429	0	0	0	0.0202	0	28.24354	0	0.49439	0	0.00496	0	0	0	0.0202	0
Healthy	16.20988	12.71764	0	2.41617	0	0	0	0	0	0	11.27248	0	2.41617	0	0	0	0	0	0	0
Healthy	19.08192	8.50031	0.38517	0.02987	0.70105	0	0	0.06844	0	0.04924	31.70543	0.38517	0.02987	0	0.07839	0	0.04715	0	0	0.04924
Healthy	24.24001	14.59237	0	5.68858	0	0.92974	0	0	2.2516	0	28.57213	0	5.68858	0	0.37432	0.92974	0.03328	0.04737	2.2516	0
Healthy	32.04447	5.74649	0	1.14338	0.88293	0.17736	0	0.42389	2.16802	0.00249	27.47777	0	1.14338	0.7659	1.63215	0.17736	1.84775	0.34535	2.16802	0.00249
Healthy	40.71718	5.56454	0.35908	0.17981	0.47315	0	0	0.07023	0.64101	3.68029	13.7737	0.35908	0.17981	0.04704	1.53045	0	0.70477	3.21134	0.64101	3.68029
Healthy	70.91649	1.78143	0.88244	0.00631	0	0	0.7988	0	0.03809	0	5.75014	0.88244	0.00631	0	0.16607	0	0.31104	0.00707	0.03809	0
Healthy	33.84423	2.58947	31.3908	0.58919	0.56417	0	0	0	0	0	17.83848	31.3908	0.58919	0	0.00891	0	0.14322	0	0	0
Healthy	64.80427	9.39301	0	0.29373	0.89543	0	0	0	0	0	11.19042	0	0.29373	0	0	0	0	0	0	0
Healthy	41.70285	6.59855	0	0.0154	2.15747	0	0	0.02014	0	0	14.25353	0	0.0154	0	0.00411	0	0.05301	0	0	0
Healthy	23.87039	7.7033	0.35025	0.36323	2.46423	0	0	0.10738	0	0	32.53599	0.35025	0.36323	1.61162	0	0	0.14449	0	0	0
Healthy	56.35675	8.41749	0.08958	0.22577	0.96455	0	0	0.09146	0.02197	0	3.00749	0.08958	0.22577	0	0	0	0.13937	0.21276	0.02197	0
Healthy	6.01408	14.58718	0	0	0	3.42927	0	0	0	0	18.54068	0	0	0	0	3.42927	0	0	0	0
Healthy	38.81304	4.0185	0	8.24337	0	0	0.7697	0	0	0	18.62407	0	8.24337	0	0.32709	0	0	0	0	0
Healthy	41.91523	4.84044	0.65793	0.00304	0.8842	0	0.01807	0.37974	0.02304	0	14.48304	0.65793	0.00304	0	0.0651	0	0.04603	0.01466	0.02304	0
Healthy	29.12403	0.25826	0	0.06841	1.01216	0	0	0.12312	0.02005	0	40.61396	0	0.06841	0.01598	0.01704	0	0.04956	0.03741	0.02005	0
Healthy	31.56341	3.20127	0.55499	0.00015	1.28166	0	0	0.02483	0.00322	0	9.93341	0.55499	0.00015	0	0.00318	0	3.02379	0.02256	0.00322	0
Healthy	45.43295	0	3.33224	0.08977	0	0	0	0.0441	0	0	12.10456	3.33224	0.08977	0	0.06078	0	0	0	0	0
Healthy	73.83023	1.53298	1.60419	0.10532	0	0	0	0.11684	0	0	3.58003	1.60419	0.10532	0	0.0933	0	0.04027	0	0	0
Healthy	24.72507	14.56831	0	5.86788	0	0.87301	0	0	2.15948	0	28.68756	0	5.86788	0	0.33411	0.87301	0.03855	0.04038	2.15948	0
Healthy	1.72012	0	19.26871	0	0	0	0	0	0	0	27.54936	19.26871	0	0	0.54497	0	0	0	0	0
Healthy	33.01195	15.7425	0.15204	0.1691	1.21858	0	0	0.28198	0	0	4.69588	0.15204	0.1691	0.91062	0.12421	0	0	0.05513	0	0
Healthy	59.45733	10.26834	0.03218	0	0.87224	0.07567	0.0131	1.5782	0	0	3.72533	0.03218	0	0.12031	0	0.07567	0.17399	0	0	0
Healthy	21.3805	8.74358	0.24918	2.02905	2.05155	0	0	0.05789	0.00658	0.03975	7.87316	0.24918	2.02905	0	0.13277	0	0.02758	0.00328	0.00658	0.03975
Healthy	34.92947	9.84875	0	6.05602	0	3.44399	0	0	2.03012	0	20.22245	0	6.05602	0	0.64001	3.44399	0.0057	0.37807	2.03012	0
Healthy	31.66333	10.53038	0.0542	2.5475	0.55471	0	0.01419	0.00125	0	0	8.68596	0.0542	2.5475	0	0.37533	0	0.47012	0	0	0
Healthy	10.25901	5.1278	17.2665	0	0	1.40121	0	0	0	0	6.25422	17.2665	0	0.05877	0.0724	1.40121	1.87534	0	0	0
Healthy	31.87127	0.88132	0.02491	0.00244	0	0	0	0	0.28719	0	37.00175	0.02491	0.00244	0	0	0	0	0.07814	0.28719	0
Healthy	50.16558	3.55248	0.79603	1.29585	0.49122	4.49462	0	0.22206	0.00248	0	14.55765	0.79603	1.29585	0	0.03336	4.49462	0.33034	0	0.00248	0
D014607	21.02698	28.97994	1.6305	1.82069	0.789	0	0	0.23642	0.05732	0	3.36934	1.6305	1.82069	0	0.00822	0	0.01842	0.03075	0.05732	0
Healthy	6.80214	7.57343	0.32158	0.01267	0	0	0	0.07945	0	0	24.91088	0.32158	0.01267	0	0.25409	0	0	0.16998	0	0
Healthy	11.05639	9.94701	0.10318	0	0	0.01425	0	0.66603	0	0	1.34389	0.10318	0	0	0.29871	0.01425	0.8151	0	0	0
Healthy	17.02237	2.0947	9.22203	0	0	0.18431	0	0	0	0	25.97651	9.22203	0	0	2.12798	0.18431	0	0	0	0
Healthy	49.67483	2.51711	1.0624	0.32502	0	0	0	0.12384	0	0	0.7833	1.0624	0.32502	0	0	0	0.32579	0	0	0
Healthy	56.1964	0	1.79614	0	0	0	0	0	1.49969	0	24.03998	1.79614	0	0	0.71998	0	0.01247	0.39935	1.49969	0
Healthy	9.19068	1.28286	10.3544	0.28124	0	0	0	0.69877	0	0	0.41165	10.3544	0.28124	0	0.00185	0	0.14981	0	0	0
Healthy	39.85226	20.81667	0.3481	0.00279	1.2405	0	0	0	0	0	13.61368	0.3481	0.00279	0.04021	0	0	0.03778	0	0	0
Healthy	47.29318	22.08116	0	6.12487	0.76375	0	0	0.17714	0.0099	0	3.50474	0	6.12487	0	0.01542	0	0.07712	0	0.0099	0
Healthy	73.32621	1.44992	1.46955	0.09536	0	0	0	0.15972	0	0	3.23799	1.46955	0.09536	0	0.07654	0	0.03983	0	0	0
D014607	33.47057	40.39946	0.25762	0.64967	0.69857	0	0	0.17026	0	0	1.21609	0.25762	0.64967	0	0.00612	0	0.19323	0	0	0
Healthy	15.00695	22.89123	0.47781	0	0	0.0051	0	0	0	0	12.80241	0.47781	0	0	0	0.0051	1.12635	0	0	0
Healthy	38.49784	35.83965	0.09477	0.30524	2.12401	0	0	0.06024	0	0	3.1049	0.09477	0.30524	0	0	0	0	0	0	0
Healthy	40.48812	0	3.92252	0	0	0	0	0	0.1417	0	2.38077	3.92252	0	0	0.30473	0	0.05286	0.07346	0.1417	0
Healthy	32.9921	2.77445	0.00675	0.13296	0	0	0	0.00207	0.02958	0.14363	28.02608	0.00675	0.13296	0.0425	2.22493	0	0.1416	0	0.02958	0.14363
Healthy	85.45274	0	0.52504	0.13412	0	0	0	0.00376	0	0	1.21727	0.52504	0.13412	0	0.20895	0	0.0271	0.03213	0	0
Healthy	12.31956	0.14643	1.29633	0	0	0	0	0	0	0	9.98731	1.29633	0	0	0	0	0	0	0	0
Healthy	19.52168	12.33154	0	5.06789	0	0.92775	0	0.04153	0.1119	0	12.64003	0	5.06789	0.60919	0	0.92775	0	0	0.1119	0
Healthy	17.0887	0.91138	1.88029	0.02253	1.18923	2.29265	0	0.08899	0	0	27.24408	1.88029	0.02253	0.06064	10.15615	2.29265	5.20824	0	0	0
Healthy	41.04792	20.11284	0	0.01507	0.93679	0	0	0.07252	0.0207	0	2.36121	0	0.01507	0	0.04491	0	0	0.0081	0.0207	0
Healthy	10.80234	9.96396	0.05795	0	0	0.00178	0	0.62835	0	0	1.30462	0.05795	0	0	0.33934	0.00178	0.82368	0	0	0
Healthy	24.1723	15.8614	0	0.11188	0	0	0	0.08445	0	0	1.24269	0	0.11188	0	0.00805	0	0	0	0	0
Healthy	10.44674	10.29595	0.13974	0.0031	0	0.01349	0	0.67306	0	0	1.29615	0.13974	0.0031	0	0.30983	0.01349	0.75318	0	0	0
Healthy	55.84403	3.59247	0	0.23883	0.40862	0	1.88904	0.0135	0.14387	0.00823	10.63404	0	0.23883	0	0.03344	0	0.76109	0	0.14387	0.00823
Healthy	63.96997	0.63251	0	6.04836	0.9813	0	0	0	0.06958	0	2.38286	0	6.04836	0	0.01599	0	0	0	0.06958	0
Healthy	17.78298	8.46085	6.24797	0.0044	0	1.08581	0	0.57966	0	0	5.31424	6.24797	0.0044	0.5783	0.21766	1.08581	0.02633	0	0	0
Healthy	14.55619	0	0	0	0	0	0	0	0	0	24.05345	0	0	0	1.04862	0	0	0.08948	0	0
Healthy	18.82952	3.87524	0	0.02681	0.76085	0	0	0	0.18283	0	22.89416	0	0.02681	0	0.0841	0	0	0	0.18283	0
Healthy	45.33488	14.94825	0.15278	0.03488	1.91985	0	0	0.1027	0	0	9.32184	0.15278	0.03488	0	0.00272	0	0	0.0129	0	0
Healthy	45.7825	1.01044	0.0386	0.0059	1.80085	0.00533	0	0.07697	0.01085	0	19.97007	0.0386	0.0059	0	0.10886	0.00533	0.12561	0.00655	0.01085	0
Healthy	15.80812	3.09406	0.03594	0.02132	0	0	0	0.00395	0	0	13.62097	0.03594	0.02132	0	0.47971	0	0.03992	0	0	0
Healthy	23.6702	1.76528	0.07364	0.13238	0	0	0.67414	0.06095	0.04419	0	5.11376	0.07364	0.13238	0	0.04377	0	0.17444	0.00424	0.04419	0
Healthy	23.05568	7.17706	12.1653	0.6261	2.11703	0	0	0.07662	0	0	5.50413	12.1653	0.6261	1.06334	0	0	0.49268	0.00587	0	0
Healthy	53.66671	7.42963	0	1.1027	0	0	0	0	2.92516	0	13.18481	0	1.1027	0	0.24909	0	0	0.29701	2.92516	0
Healthy	44.59455	4.0087	0.14395	0.27283	0	0	0	0	0	0	23.4495	0.14395	0.27283	0	0.39866	0	0	0	0	0
Healthy	34.09855	3.82967	0.07045	0.24452	0.64711	0	0	0.05108	0	0	16.57394	0.07045	0.24452	0.57846	0.06824	0	0.33581	0	0	0
D014607	66.73754	8.39494	0.06822	0	2.64881	0	0.02113	0.13987	0.01531	0	10.47678	0.06822	0	0	0	0	0	0	0.01531	0
Healthy	5.69953	2.45394	0.1369	0.26241	0.78338	0	0	0.44702	0	0	26.68844	0.1369	0.26241	0.10831	0.03981	0	0	0	0	0
Healthy	30.91155	1.4373	0.47257	2.38374	0	4.9935	3.73225	0.19253	0	0	18.59434	0.47257	2.38374	0	0.27678	4.9935	0.53728	0	0	0
Healthy	7.33018	0	23.5867	0	0	0	0	0	0	0	1.62245	23.5867	0	0	0	0	0	0	0	0
Healthy	4.29478	0.03971	0.18748	0	0	0	0	0	0.0026	0	62.40925	0.18748	0	0	1.661	0	0.14363	0.04564	0.0026	0
Healthy	73.73258	1.61507	1.35285	0.09381	0	0	0	0.10279	0	0	3.71951	1.35285	0.09381	0	0.04902	0	0.04811	0	0	0
Healthy	4.50624	0	0.31867	0	0	0	0	0	0.11722	0	63.02564	0.31867	0	0	0.50695	0	0.04012	0.68955	0.11722	0
Healthy	25.05616	12.79619	1.10727	1.79394	1.58353	0	0	0.0914	0	0	9.14405	1.10727	1.79394	0.06746	0	0	0.07318	0.10997	0	0
Healthy	12.57533	0.13307	1.43863	0	0	0	0	0	0	0	10.39772	1.43863	0	0	0	0	0	0	0	0
Healthy	25.89382	0	0	0	0	0	0	0	0	0	7.45679	0	0	24.9923	0	0	0	0	0	0
Healthy	22.50461	5.39452	0.06187	0	2.32066	0.18643	0	0.05167	0.07114	3.6728	17.89035	0.06187	0	3.13665	6.70611	0.18643	0.12615	0.05627	0.07114	3.6728
Healthy	40.20228	13.55938	0.02002	0.08807	0.70956	0	0	0.06538	0	0	3.75075	0.02002	0.08807	0.08612	0.04678	0	0.01468	0	0	0
Healthy	45.89284	15.32951	0.05613	0.02582	1.82658	0	0	0.08433	0	0	8.78812	0.05613	0.02582	0	0.03292	0	0	0	0	0
Healthy	7.31269	28.80044	0	0.8122	0.4486	0	0	0.6349	0.09874	0	6.21465	0	0.8122	0	0.04914	0	0	0.10841	0.09874	0
Healthy	8.73212	0	18.38479	0.00137	0	0	0	0	0	0.00991	0.00903	18.38479	0.00137	0	0.96039	0	0	5.13874	0	0.00991
Healthy	0.04323	0	10.6286	0	0	0.00015	0	0	0.03579	4.82089	0.01216	10.6286	0	0	1.69443	0.00015	0.00295	0.14109	0.03579	4.82089
Healthy	46.91609	25.19202	0	0.74444	1.45177	0	0	0.01897	0.00626	0	1.87462	0	0.74444	0	0	0	0	0	0.00626	0
Healthy	52.9485	7.43971	0	1.16922	0	0	0	0.00386	2.81905	0	13.42623	0	1.16922	0	0.26841	0	0	0.26418	2.81905	0
Healthy	5.37216	9.31968	0.20022	0.16419	0	0	0	0	0.2915	0	25.23401	0.20022	0.16419	5.60451	0.03455	0	3.89411	0	0.2915	0
Healthy	61.8785	4.50989	2.92696	0.01081	1.34454	0	0	0.03353	0.08847	0	5.14667	2.92696	0.01081	0	0.07974	0	1.78487	0.0231	0.08847	0
Healthy	13.24174	18.3148	0.01178	2.67459	0.81142	0	0.02079	0.1924	0.01459	0	16.56852	0.01178	2.67459	10.4082	0.12836	0	0.74866	0.02694	0.01459	0
Healthy	16.86451	0	52.97984	0	0	0	0	0	0	0	0	52.97984	0	0	2.10657	0	0.02092	0	0	0
Healthy	75.64904	0.62494	0	4.11582	0.77688	0	0	0	0	0	1.59518	0	4.11582	0	0	0	0	0.02246	0	0
Healthy	32.39798	0.04873	32.8765	0	0.34748	0	0	0	0	0	12.18996	32.8765	0	0	0.01115	0	0.72251	0.02571	0	0
Healthy	30.59148	21.11233	7.02995	1.53113	2.93884	0	0	0.39177	0	0	2.77963	7.02995	1.53113	0	0	0	0	0	0	0
Healthy	30.15081	1.69516	0.01693	0.02317	0.98432	0	0	0.01428	0.09058	0	28.91133	0.01693	0.02317	2.88522	0.14813	0	0.00034	0.03506	0.09058	0
Healthy	15.18462	1.46145	6.72529	0.14937	0.34852	0.30316	0	0.1378	0.11539	0.06316	28.66722	6.72529	0.14937	0	4.01235	0.30316	0.16797	0	0.11539	0.06316
Healthy	24.86108	0.00028	12.43941	0	0	0	0	0	0.87357	0	0.04346	12.43941	0	0	0.01771	0	0.27278	0.00079	0.87357	0
D014607	42.01364	27.25984	0.2205	0	0.95537	2.11669	0.61405	1.44697	0	0.1023	4.36105	0.2205	0	0	0	2.11669	0	0	0	0.1023
Healthy	39.39159	17.47417	0	2.34407	0.78499	0.27176	0	0	0.81935	0	7.5777	0	2.34407	0	0.39342	0.27176	0.03229	0.0997	0.81935	0
Healthy	24.03221	0	53.421	0.20938	0	0	0	0	0	0	8.61385	53.421	0.20938	0	0.02684	0	0.06351	0	0	0
Healthy	50.51595	2.5695	1.00475	0.24951	0	0	0	0.20147	0	0	0.89419	1.00475	0.24951	0	0	0	0.30666	0	0	0
Healthy	1.92937	1.06001	0	0	0	0	0	0	0	1.45124	44.73936	0	0	0	0.0314	0	0	0	0	1.45124
Healthy	19.49459	32.6882	0	1.15184	0.89145	0	0	0.40158	0	0	18.65948	0	1.15184	0	0	0	0.0557	0	0	0
Healthy	11.80101	8.91595	0.07348	0.02693	0	0	0	0.07018	0	0	8.73576	0.07348	0.02693	33.6936	0.06132	0	1.00071	0	0	0
Healthy	56.71712	11.34369	0	0.16675	0	0	0	0	0	0	5.01189	0	0.16675	0	0	0	0.3007	0	0	0
Healthy	21.70025	12.38877	0.05649	0.05209	1.34186	0	0.13906	0.04475	0.00055	0.10225	8.64569	0.05649	0.05209	0	0.07913	0	0.00925	0	0.00055	0.10225
Healthy	41.76074	4.20576	0	2.5317	0	0	0	0	0	0	20.41575	0	2.5317	0.03293	0.01836	0	0.59643	0	0	0
Healthy	28.30757	5.40655	0.08795	1.04064	0.76445	0	6.81557	0.05728	0.00625	1.60891	15.90515	0.08795	1.04064	0	0.05811	0	0.05294	0.09326	0.00625	1.60891
Healthy	15.02373	1.82222	0.34107	0.31386	0.5531	0	0	0.00719	0.23746	0	32.75398	0.34107	0.31386	4.66766	0.35948	0	0.12799	0.00651	0.23746	0
Healthy	22.49926	1.06157	16.1326	0.03397	0.68948	0	0	0.03488	0.04471	0	24.17274	16.1326	0.03397	12.7756	1.78948	0	0.02929	0.07161	0.04471	0
Healthy	37.26799	0	0	0	0	0	0	0	0	5.91691	5.20234	0	0	0	12.38081	0	0	0	0	5.91691
Healthy	27.35426	2.96731	0	0.54358	0	0	0	0	0	0	36.22127	0	0.54358	0.1314	0.24874	0	0	0	0	0
Healthy	16.6074	15.07509	0	0.33609	1.10193	0.00909	0	0	0	0.28513	23.05903	0	0.33609	2.55668	0	0.00909	0	0	0	0.28513
Healthy	16.54693	0.49019	0.03824	0	0.28119	1.58995	0	0	0	0.19311	28.0521	0.03824	0	0.00775	1.8784	1.58995	16.29565	0	0	0.19311
Healthy	26.37939	0	0	0	0	0	0	0	0	0	29.12181	0	0	0.34774	0	0	0	0	0	0
Healthy	14.95394	5.2612	0.06096	0.14083	2.60809	0	0	0.3653	0	2.80469	4.19186	0.06096	0.14083	1.2056	0.20589	0	0.15563	0.00611	0	2.80469
Healthy	36.02863	7.39382	0.07668	0.59378	0	0	0	0.26343	0	0	11.13307	0.07668	0.59378	0	0	0	0.11295	0	0	0
Healthy	23.83564	6.30197	0.22775	0	0	0	0	0	0	0	6.27856	0.22775	0	0	0	0	0	0	0	0
Healthy	4.45334	0	2.18514	0.07202	0	0	0	0	0	7.47165	6.84785	2.18514	0.07202	0	0.4009	0	0	4.36897	0	7.47165
Healthy	55.32361	4.78594	0	1.91748	0.7936	0	0	0	0	0	7.82102	0	1.91748	0	0	0	0.02539	0	0	0
Healthy	19.29414	5.80211	0.16062	0.04399	0.17425	0	0	0.05473	0.00115	0.01077	17.47768	0.16062	0.04399	0	0.02639	0	8.61011	0.0041	0.00115	0.01077
Healthy	28.88681	12.72589	0	0	0.91856	0.08075	0	0.05434	0	0	10.89549	0	0	0.03207	0.00826	0.08075	0.15956	0	0	0
Healthy	60.64059	9.75388	0	0	0.83429	0.13047	0.01754	1.49648	0	0	4.54863	0	0	0.08486	0	0.13047	0.15583	0	0	0
Healthy	7.6748	1.92653	0.55205	0.03789	0.53314	0	0	0.04649	0	0.16841	33.85214	0.55205	0.03789	2.58635	0.76771	0	0.01211	0	0	0.16841
Healthy	33.22625	15.85628	0.09424	0.0019	0.98568	0	0	0.09357	0	0	5.72689	0.09424	0.0019	0.19089	0.23922	0	0	0.00405	0	0
Healthy	33.95532	15.49177	0.10131	0.17636	1.26029	0	0	0.26361	0	0	4.60013	0.10131	0.17636	0.95041	0.11453	0	0	0.01678	0	0
Healthy	45.22248	0	10.96439	0.25882	0	0	0	0.04359	0.00236	0.01026	5.69559	10.96439	0.25882	0	0.00017	0	0.0314	0.08037	0.00236	0.01026
Healthy	27.75371	0	0	0	0	0	2.83502	0	0	0	50.66659	0	0	0	0	0	0	0	0	0
Healthy	12.72489	3.07803	10.1218	0	0	3.42114	0	0.1769	0	0	15.82033	10.1218	0	3.23876	0.23294	3.42114	1.57624	0	0	0
