group	Agathobacter_rectalis	Butyrivibrio_A_crossotus	Phocaeicola_dorei	Barnesiella_intestinihominis	Methanobrevibacter_A_smithii_A	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Anaerostipes_hadrus	Coprobacter_fastidiosus	Paraprevotella_clara	Barnesiella_intestinihominis	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Parabacteroides_johnsonii	Dorea_formicigenerans	Paraprevotella_clara	Anaerostipes_hadrus_A	Coprobacter_fastidiosus	Paraprevotella_xylaniphila	Enterocloster_sp000155435
Healthy	1.31038	0	0.92692	0	0	0.038	0	0	0	0	0	0	0.02197	0.2375	0.03158	0	0	0	3.95542	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19899
Healthy	0.68621	0	0.00804	17.6242	0	0	0	0	0	0	17.6242	0	0	0	0.05121	0	0	0	0	0
Healthy	5.36054	0	0	1.32781	0.04177	1.37897	0	0	0.21181	0.86606	1.32781	0	0.06075	0	0.05541	0.86606	0	0.21181	0.1394	0
Healthy	0.00364	0	5.48111	0	0	0	0.72378	0.15691	0	0	0	0.72378	0.00176	0	0	0	0.1633	0	0	0.02268
Healthy	1.83446	22.0163	0.79381	0.79778	2.36552	0.72936	1.68092	0.18871	0.00859	0	0.79778	1.68092	1.27883	0.18231	0.90018	0	0.19839	0.00859	0.23689	0
Healthy	0	0	0	0.81752	0	0	0	0	0.37516	0	0.81752	0	0	0	0	0	0	0.37516	0	0.1035
Healthy	0	0	3.83398	6.90482	0	0.00289	0.35005	0.214	0	0.06797	6.90482	0.35005	4.06449	0	0	0.06797	0.08075	0	0.01404	0.07315
Healthy	0	0	0.619	5.06962	0	0.2745	0	0	0	0	5.06962	0	0	0.02272	0	0	0	0	0	0
Healthy	0.8193	0	0.1906	0	0	4.056	2.3264	2.56075	0	0	0	2.3264	0.28783	0	1.6565	0	0	0	0	0
Healthy	0	0	1.6583	2.69027	0	0	0	0	0	8.47344	2.69027	0	0.0212	0.31679	0.02193	8.47344	0	0	0.34085	0.00593
Healthy	0.1546	0.01089	0.62433	3.91103	0	0.07462	3.86381	0.4148	0.3016	0.30563	3.91103	3.86381	1.39602	0	1.0285	0.30563	0.0039	0.3016	0.03515	0
Healthy	9.19269	0	0	0	0	0.3062	0.04561	0	0	0	0	0.04561	0.0775	0	0.84245	0	0	0	0	0
Healthy	0.52949	0	0.03415	0	0	0.83942	0.06702	0	0	0	0	0.06702	0.11398	0	0.66633	0	0	0	0	0
Healthy	13.8854	2.36655	4.88745	0.78637	0	1.3756	0.26759	0.01408	0.26493	0	0.78637	0.26759	0.12526	0	0.22359	0	0	0.26493	0	0
Healthy	2.29949	0	0	0	0	0.05304	0	0.07048	0	0	0	0	0.15352	0	0.03892	0	0.07843	0	0	0
Healthy	0	0	1.28733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.48249	0	12.9474	4.5288	0	0.06855	0.71797	0.03335	0.03056	1.16956	4.5288	0.71797	0.49286	0	0.16943	1.16956	0.19512	0.03056	0.21189	0
Healthy	10.05	0	0.01466	0	0	1.73644	1.4544	0	0	0	0	1.4544	0.44237	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	1.37853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.86381	0	0	0.45291	0	1.44224	0.25848	0	0	0	0.45291	0.25848	0.49198	0	0.64873	0	0	0	0	0
Healthy	0	0	13.2549	7.55856	0	0.22549	0.39933	0.32163	0.03371	0	7.55856	0.39933	0.06699	0	0	0	0.00279	0.03371	0	0.04247
Healthy	0.63258	0	0.01374	18.1661	0	0	0	0	0	0	18.1661	0	0	0	0.05036	0	0	0	0	0
Healthy	4.50949	16.9616	0.14175	0.19003	6.63654	0.21174	2.93196	0.02995	0	0	0.19003	2.93196	1.5185	0	0.68573	0	0.10644	0	0	0
Healthy	0	0	0.42347	0	0	0	0.03383	0.02148	0	0	0	0.03383	0.06372	0	0.02261	0	0	0	0	0.00123
Healthy	3.07731	0	0.05211	0	1.63292	0.53708	2.93058	0.14417	0	0	0	2.93058	4.26326	0	1.07404	0	0.08344	0	0	0
Healthy	4.68797	0	1.28345	0	0	0.0532	0	0	0	0	0	0	0.13799	0	0	0	0.08771	0	0	0
Healthy	3.32931	0	0	0	0	0.0912	0	0.01303	0	0	0	0	0.00433	0	0	0	0	0	0	0
Healthy	6.18801	0	0.02519	1.19671	0	1.45938	0.25588	0.0101	0.03486	0	1.19671	0.25588	0.16508	0	0.18623	0	0.04205	0.03486	0	0
Healthy	3.37017	0	9.08408	3.15459	0.0527	0.35889	0.04583	0	0.03087	0	3.15459	0.04583	0.02082	0	0	0	0	0.03087	0	0
Healthy	1.20484	13.195	1.61644	0.53773	0.26311	0.34771	1.30915	0.07937	0.08348	0.03148	0.53773	1.30915	0.48566	2.94534	0.84626	0.03148	0.07762	0.08348	0.00463	0.01804
Healthy	0.23085	0	0.22945	0.45051	0	0	0	0	0	0.19194	0.45051	0	0	0	0	0.19194	0	0	0	0
Healthy	12.983	0	17.424	5.91892	0	0	0	0	0	0	5.91892	0	0	0	0	0	0	0	0	0
Healthy	0.74387	0	0	3.55331	0	2.34153	0	0	0	0	3.55331	0	0.00827	0	0	0	0	0	0	0
Healthy	1.10866	14.6847	0	1.16234	0	2.15878	0.02923	0	0.10578	0	1.16234	0.02923	0.10914	0	0.03956	0	0	0.10578	0	0
Healthy	2.45716	18.9421	0	1.40376	0.39262	0.21614	0.17201	0	0	0	1.40376	0.17201	0.60862	0	0.08574	0	0	0	0	0
Healthy	3.39046	0	0	0.45756	0	0.67577	0.24406	0	0	0	0.45756	0.24406	0.13568	0	0.20625	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	17.2957	0	11.9988	0	0	0.94208	0.76896	0.54	0	0	0	0.76896	0.27633	0	0.04776	0	0.18456	0	0	0
Healthy	0.17733	0	2.34366	1.88641	0	0.0092	0.27384	0.38646	0.05981	0.4724	1.88641	0.27384	1.72027	0	1.5553	0.4724	0.01631	0.05981	0.05357	0
Healthy	3.05624	0	0.03659	0.94706	0	1.45303	0.41152	0.02094	0	0.37197	0.94706	0.41152	0.54225	0	0.49374	0.37197	0.23495	0	0.09544	0
Healthy	0.29188	0	0	2.11754	0	0	0	0	0.38534	0	2.11754	0	0.02195	0	0.00949	0	0	0.38534	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.2011	0	1.23651	2.60293	0	0.68498	0.90098	0.07913	0.37694	0.36624	2.60293	0.90098	0.44781	0	0.15162	0.36624	0.00928	0.37694	0.00131	0
Healthy	0.56498	12.7233	0	2.74672	0	1.54714	0.01964	0	0.08952	0	2.74672	0.01964	0.07722	0	0.09117	0	0	0.08952	0	0
Healthy	0.65421	0	0.91378	0	0	1.71082	0.4217	0.01055	0.20187	0.00088	0	0.4217	0.34081	0.00107	0.18109	0.00088	0.01165	0.20187	0	0
Healthy	16.4309	0	0	0	0	0.20632	0.73469	0.23212	0.05573	0	0	0.73469	1.59342	0	0.38576	0	0.24363	0.05573	0	0
Healthy	0.00263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05764	0	0	0	0	0
Healthy	0.79082	0	0	3.57996	0	2.42776	0	0	0	0	3.57996	0	0.05675	0	0	0	0	0	0	0
Healthy	0.24059	0	0.40354	8.00066	0.09692	0.0231	0.05383	0.01116	0.04494	0	8.00066	0.05383	0.25197	0	0.00829	0	0.05808	0.04494	0	0
Healthy	12.9605	0	0	0	0	0	1.02095	0.29269	0	0	0	1.02095	0.32931	0	0.06912	0	0	0	0	0
Healthy	1.14657	14.2258	0	1.12065	0	2.09483	0.00319	0	0.08331	0	1.12065	0.00319	0.10959	0	0.03545	0	0	0.08331	0	0
Healthy	2.13346	66.4944	0	0	12.195	0.0369	0	0	0	0	0	0	0.01815	0	0.01621	0	0	0	0	0
Healthy	0	0	1.72221	8.54543	0	0.00071	0.17447	0.36026	0.61301	0	8.54543	0.17447	1.20335	1.33987	0.17737	0	0.2059	0.61301	0	0
Healthy	3.47857	0	0.16755	7.02096	0.40335	0.01172	0.45656	0.26579	0.20762	0	7.02096	0.45656	0.47525	0	0.05849	0	0	0.20762	0	0
Healthy	0.11784	6.30198	1.80614	4.72256	2.51116	0.20979	0.53258	0.05701	0.1025	0.36451	4.72256	0.53258	0.11634	0.00144	0.16119	0.36451	0.09348	0.1025	0.02092	0
Healthy	0.55861	0	0.29516	4.15876	0.23143	0.32255	0	0	0	0	4.15876	0	0	0	0	0	0	0	0	0
Healthy	0	0	2.54611	0	0	0.26777	0.40036	0.40185	0	0	0	0.40036	0.50148	0	1.50612	0	1.56047	0	0	0
Healthy	0.09876	0	0	2.8265	0	0.01501	0.00493	0	0.11254	0	2.8265	0.00493	0.07045	0	0.0234	0	0	0.11254	0	0
Healthy	1.46278	0	0.36384	1.31389	0	0.06519	0.59663	0.10918	0.11702	0	1.31389	0.59663	0.82857	0.11941	0.57367	0	0.17277	0.11702	0	0
Healthy	1.23785	0	0	0.8087	0	0	0	0	0	0	0.8087	0	0	0	0.02492	0	0	0	0	0
Healthy	31.8237	0	0	0	0	0.01261	1.53138	0.41937	0	0	0	1.53138	0.67306	0	0.3843	0	0	0	0	0
Healthy	14.4598	0	10.9483	0.99691	0	0.61481	0.74629	0	0	0	0.99691	0.74629	0.33636	0.07718	0.21738	0	0	0	0	0
Healthy	3.8628	0	0.88565	6.09959	1.28516	0.34106	1.13545	0.0486	0.03832	0.17027	6.09959	1.13545	0.28098	0	0.38613	0.17027	0.02372	0.03832	0.04363	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.12579	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.23427	0	1.28391	5.17489	0	0.17641	0.07294	0	0	0	5.17489	0.07294	0.06696	0	0.00602	0	0	0	0	0
Healthy	0.26742	0	1.33283	0	0	0.1894	0.24197	0	0.05288	0	0	0.24197	0.25205	0	0.0203	0	0.00081	0.05288	0	0
Healthy	6.39991	0	0	5.47243	5.67771	0.17492	0.06657	0.26689	0	0	5.47243	0.06657	0.30952	0	0.2346	0	0.17222	0	0	0
Healthy	7.07845	0	0	0	0	4.85289	0.59028	0.12591	0	0	0	0.59028	0.09931	0	0.27648	0	0.00067	0	0	0.01039
Healthy	4.09826	0	45.744	0	0	0.65147	0.9138	0.04437	0	0	0	0.9138	0.19322	0	0.20598	0	0.01647	0	0	0.00214
Healthy	2.13402	0	0.00957	5.33743	0.18688	0.11265	0.02629	0	0.31018	1.33566	5.33743	0.02629	0.10418	0.06184	0	1.33566	0.0057	0.31018	0.40774	0
Healthy	1.49373	0	0.15886	0	0	1.25824	0.00602	0	0	0.24958	0	0.00602	0.00382	0	0.01356	0.24958	0	0	0.03721	0
Healthy	13.9973	0	0.70879	1.57656	0	2.85586	1.1731	1.86918	0	0	1.57656	1.1731	0.97441	0	0.88978	0	0.06374	0	0	0
Healthy	4.70807	15.3689	0.03544	0	0.18574	0.54695	0.23652	0.0117	0	0.00111	0	0.23652	0.2759	0	0.35288	0.00111	0	0	0	0
Healthy	2.17859	0	0.04579	3.8456	0.10866	0.03047	0	0	0	0.22261	3.8456	0	0.0085	0.02306	0	0.22261	0	0	0.01546	0
Healthy	1.12308	14.6395	0	1.16182	0	2.09551	0.00892	0	0.09991	0	1.16182	0.00892	0.11151	0	0.07052	0	0	0.09991	0	0
Healthy	6.50025	0	6.24025	1.43944	0	1.14174	0.04724	0.00906	0	0	1.43944	0.04724	0.05377	0	0.03564	0	0.00797	0	0	0
Healthy	12.6983	2.54161	4.12291	4.42828	0.56772	1.38835	0.56439	0.10379	0	0	4.42828	0.56439	0.15225	0.07577	0.20197	0	0.17779	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.52318	0	0	0	0	0.87266	0.62249	0.27071	0	0	0	0.62249	0.33974	0	0.05031	0	0	0	0	0
Healthy	5.09169	0	11.007	0	0	0.17472	0.44309	0.08367	0	0	0	0.44309	0.1243	0	0	0	0.04954	0	0	0
Healthy	5.10742	0	0.03142	2.65299	0	1.85796	0	0	0	0	2.65299	0	0.02191	0	0.02429	0	0	0	0	0
Healthy	0.25355	0.13527	0	0	4.94734	0	0.17476	0	0	0	0	0.17476	0.46432	0	0.47135	0	0	0	0	0
Healthy	2.33221	0	1.53034	1.08178	0	0.79463	0.00656	0	0	0	1.08178	0.00656	0	0.34391	0.01698	0	0	0	0	0
Healthy	0.14902	0	27.6929	11.4452	0	0.44339	0.14135	0.01843	0	0	11.4452	0.14135	0.02035	0	0.03495	0	0.03114	0	0	0.0076
Healthy	1.59724	0	27.9984	0	0	0.96876	0.00915	0	0	0	0	0.00915	0.19292	0	0.08504	0	0	0	0	0
Healthy	0	0	1.52984	2.71854	0	0	0	0	0	8.13136	2.71854	0	0.04063	0.25982	0.04787	8.13136	0	0	0.42944	0
Healthy	0.14886	0	0.0363	0	0	0.00454	1.32947	0.16521	0	0	0	1.32947	0.53018	0	0.43666	0	0.13039	0	0	0
Healthy	1.3665	2.07613	4.13627	0	0	0.01202	0.19752	0.06531	0	0	0	0.19752	0.26472	0	0.07241	0	0.03943	0	0	0
Healthy	0	0	0	2.03656	0	0	0.01022	0	0.32476	0	2.03656	0.01022	0.02537	0	0	0	0	0.32476	0	0
Healthy	0	0	14.8928	0	0	0	0.53066	0.00605	0	0	0	0.53066	0.13997	0	0.20827	0	0.01136	0	0	0.03102
Healthy	0	0	0	0	0	0	0	2.23822	0.06134	0	0	0	0.55792	0	0.67802	0	0.0694	0.06134	0	0.31647
Healthy	9.51028	0	0	0	0	4.4332	0.19	0.6718	0	0	0	0.19	0.00665	0	0.12881	0	0	0	0	0.03418
Healthy	0	0	4.41112	2.97181	0.6732	0	0	0	0.08212	0	2.97181	0	0	0	0	0	0	0.08212	0	0
Healthy	2.88219	0	0.04221	0	1.51831	0.50763	2.6826	0.14772	0	0	0	2.6826	4.14793	0	1.0305	0	0.06601	0	0	0
Healthy	9.69592	0.02488	0.45437	0.59701	0.37724	3.715	0.57946	0.22133	0	0	0.59701	0.57946	1.4966	0	0.89109	0	0.08251	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02325
Healthy	13.1273	0	0.20119	0.41002	0	0.64996	0.17298	0.03816	0.03461	0.13998	0.41002	0.17298	0.28598	0	0.16167	0.13998	0	0.03461	0.00083	0
Healthy	7.95523	0	0	1.66715	0	0.71477	1.02358	0.15686	0	0	1.66715	1.02358	0.37771	0	1.51266	0	0.03683	0	0	0
Healthy	0.01725	0	13.2249	0	0	0.0026	0.20517	0.01174	0	0	0	0.20517	0.97672	0.00229	0.41487	0	0.14251	0	0	0
Healthy	0.85841	0	3.73036	1.26437	2.4747	0.10128	0.42083	0.21273	0.1893	0.18882	1.26437	0.42083	0.46262	0.13016	0.38663	0.18882	0.19048	0.1893	0.00338	0.00825
Healthy	18.6152	0	0.97046	2.11722	0.04879	0.23808	4.37762	0.42808	0	0	2.11722	4.37762	0.06835	0	0.65577	0	0.2743	0	0	0
Healthy	1.48117	0	0.16218	0	0	1.13492	0.02566	0	0	0.28885	0	0.02566	0.01291	0	0.01112	0.28885	0	0	0.01982	0
Healthy	9.34756	0	7.80666	0	0	0.36965	0.76671	0.69532	0	0	0	0.76671	0.35148	0	0.00723	0	0.33251	0	0	0
Healthy	0.06157	0	0.33911	0.18504	0	11.2895	0.15589	0.72541	0	0	0.18504	0.15589	0.64181	0	0.40836	0	0.12474	0	0	0
Healthy	0.09568	0	0.37139	3.09234	25.1723	0	0.28761	0.28346	0	0	3.09234	0.28761	1.38123	0	0.00566	0	0.00685	0	0	0
Healthy	3.28359	0	0	0	0	0.11816	0	0.00852	0	0	0	0	0.01507	0	0	0	0.01147	0	0	0
Healthy	0	0	24.3006	0	0	10.9081	5.481	0.02025	0	0	0	5.481	0.00557	0	0.08172	0	0.05657	0	0	0.02438
Healthy	7.1897	0	1.26373	8.89824	0	0.41957	0.12931	0.00651	0	0.29837	8.89824	0.12931	0.17359	0.0267	0.14092	0.29837	0.0027	0	0.0492	0.01003
Healthy	0	0	3.98911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.3934	0	14.6925	0	0	0.60707	0.64657	0.33009	0	0	0	0.64657	0.05044	0	0	0	0.03684	0	0	0
Healthy	6.48989	0	2.59399	12.9413	0.05076	0.21025	0.25772	0.02755	0	0	12.9413	0.25772	0.29411	0	0.3644	0	0	0	0	0
Healthy	5.03719	0	0.17308	0	0	0.21313	2.89932	1.29101	0.4896	0	0	2.89932	2.15447	0	0.16343	0	1.63539	0.4896	0	0.00633
Healthy	3.22525	0	0.23221	0.01692	0	2.52335	0.17384	0.06025	0	0.30848	0.01692	0.17384	0.23219	0.00573	0.3633	0.30848	0.23582	0	0.00921	0
Healthy	10.5654	3.43691	0	0	0.05808	0.87279	0.04751	0.0505	0	0	0	0.04751	0.19874	0	0.08603	0	0.02612	0	0	0
Healthy	3.39489	41.9238	0.5738	0.63245	0.1082	0.28136	0.47426	0.00414	0	0.65271	0.63245	0.47426	0.44402	0.05899	0.38187	0.65271	0.00108	0	0.07793	0
Healthy	6.99703	0	0.00253	0	0.09203	0	0.17623	0.03543	0	0	0	0.17623	0.12214	0	0.20901	0	0.00946	0	0	0
Healthy	17.4516	0	0.08144	1.03545	0	0.95151	2.20815	0.0623	0.0169	0.15481	1.03545	2.20815	1.26088	0	0.49137	0.15481	0.18984	0.0169	0.00963	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.05439	0	4.69028	0.7723	0.00083	0	0.03618	0.00879	0	0	0.7723	0.03618	0.01789	0	0.03276	0	0.00526	0	0	0
Healthy	2.77777	0	0	1.05065	0	2.31495	0	0	0	0	1.05065	0	0.01863	0	0.02174	0	0	0	0	0
Healthy	0	0	0	2.04648	0	0	0	0	0	0	2.04648	0	0	0	0	0	0	0	0	0.12884
Healthy	7.10754	19.4497	0	7.17482	7.54448	0.30198	2.18993	0.33421	0.19301	0	7.17482	2.18993	0.22019	0	0.49948	0	0.53383	0.19301	0.46241	0
Healthy	2.60135	0	0.0136	3.28876	0	0.06528	0.69632	0.01248	0.06673	0.49882	3.28876	0.69632	0.67833	0	0.26067	0.49882	0.08721	0.06673	0.02092	0.01839
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.09008	1.96624	15.3948	0	1.52762	0.85699	0.13782	0.25416	0	0	0	0.13782	0.99836	0	0	0	0.38014	0	0	0
Healthy	3.26977	0	22.9489	3.23702	0	0.7728	0.21508	0	0	0	3.23702	0.21508	0.41669	0	0.05582	0	0	0	0	0
Healthy	4.76271	3.33162	0.06151	1.35453	1.80075	0.96888	1.77736	0.02075	0	0	1.35453	1.77736	0.72555	0	0.54673	0	0.02856	0	0	0
Healthy	0.11836	0	0	0	0	1.69236	0	0	0	0	0	0	0.04195	0	0	0	0.05569	0	0	0.01405
Healthy	0	0	1.84248	2.68284	0	0	0	0	0	6.88516	2.68284	0	0.06422	0.25454	0.04733	6.88516	0	0	0.47307	0
Healthy	3.46475	0	8.99509	3.1311	0.04311	0.36739	0.03456	0	0.02025	0	3.1311	0.03456	0.01548	0	0	0	0	0.02025	0	0
Healthy	0	0	0.58552	1.69821	0	0.77351	2.40709	0.03431	0.00194	0	1.69821	2.40709	0.64923	0.03554	0.43219	0	0.1188	0.00194	0	0.00668
Healthy	1.09398	27.1604	14.7587	0	0	1.09906	0.1202	0	0	0.02616	0	0.1202	0.03057	0	0	0.02616	0	0	0	0
Healthy	0.80584	0	0.36915	0.76986	2.20838	0.84209	0.07438	0	0	0.25543	0.76986	0.07438	0.15394	0	0.05519	0.25543	0	0	0.01109	0
Healthy	1.9529	0	4.37104	5.55921	0.91984	0.29917	0.07832	0	0.02694	0	5.55921	0.07832	0.03842	0	0	0	0	0.02694	0	0
Healthy	3.54592	0	8.09738	3.12086	0.06314	0.4271	0.05727	0	0.03695	0	3.12086	0.05727	0.00704	0	0	0	0	0.03695	0	0
Healthy	7.71462	0	5.34736	0.48983	0	4.81241	0.46322	0.12534	0	0	0.48983	0.46322	0.84157	0	0.65431	0	0.2114	0	0	0
Healthy	0.54871	0	50.6846	0	0	0.57823	0.40841	0.06248	0	0	0	0.40841	0.29937	0	0.07348	0	0.20794	0	0	0
Healthy	6.35843	0	17.102	0	0	0	0.61453	0.19961	0	0	0	0.61453	0.27329	0	0.20591	0	0.04288	0	0	0
Healthy	2.10907	0	0.37378	0	0	0	0.26493	0.2459	0	0	0	0.26493	1.65986	0	0.43921	0	0.6906	0	0	0
Healthy	1.62082	0	26.5628	0	0	1.06216	0.00855	0	0	0	0	0.00855	0.15919	0	0.08972	0	0	0	0	0
Healthy	0	0	0.04746	1.51923	0	0	0	0	0	0.98721	1.51923	0	0	0	0	0.98721	0	0	0.14954	0
Healthy	0.78154	0	4.34675	0.1394	0	0	0.18405	1.13015	0	0	0.1394	0.18405	10.7882	0	4.30303	0	0.85911	0	0	0
Healthy	5.02661	0	0.02227	2.68902	0	1.6971	0	0	0	0	2.68902	0	0.00519	0	0.00997	0	0	0	0	0
Healthy	0.35942	0	42.031	0	0	0.11486	0	0	0	0	0	0	0.0414	0	0.0164	0	0	0	0	0
Healthy	1.08327	0	2.54864	0.98973	0	4.05269	1.58432	0.25099	0	0	0.98973	1.58432	1.82851	0	0.5972	0	0.61634	0	0	0
Healthy	13.9084	0.10644	0	7.54657	0.11285	0.84283	0.25444	0.21547	0.19878	0	7.54657	0.25444	0.21077	0	0.21694	0	0	0.19878	0	0
Healthy	5.15759	0	0.02185	2.77145	0	1.88343	0	0	0	0	2.77145	0	0.0077	0	0.03229	0	0	0	0	0
Healthy	5.78088	0	0	1.04793	0.14447	0.58606	0.5188	0.00828	0.38751	0	1.04793	0.5188	0.49612	0	0.12583	0	0	0.38751	0	0
Healthy	2.08939	0	0	0	0	0	0	0.3978	0	0	0	0	6.52547	0	6.43845	0	3.47222	0	0	0
Healthy	2.91643	6.85152	0.00142	1.42232	0.1448	0.13306	0.40599	0.10151	0	0	1.42232	0.40599	0.41621	0	0.23331	0	0.03284	0	0	0
Healthy	0.13168	0	4.59295	0	0	4.65442	0.00784	0.10171	0	0	0	0.00784	0.04333	0.29326	0.11938	0	0.03908	0	0	0.03735
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.8613	0	0	1.73556	3.06931	1.37442	1.95539	0.0533	0	0	1.73556	1.95539	3.27826	0	0.79541	0	0.07459	0	0	0
D050177	15.1502	0.11248	0	7.93873	0.14254	0.88634	0.27351	0.32403	0.19225	0	7.93873	0.27351	0.21174	0	0.24428	0	0	0.19225	0	0
Healthy	1.13915	14.5284	0	1.03639	0	2.29018	0	0	0.09311	0	1.03639	0	0.04477	0	0	0	0	0.09311	0	0
Healthy	1.17154	14.2994	0	1.14784	0	2.03227	0	0	0.11462	0	1.14784	0	0.07662	0	0.07143	0	0	0.11462	0	0
Healthy	16.1545	0	0	0.54001	0	3.26903	0.46011	0.04186	0.48525	0	0.54001	0.46011	0.48991	1.36768	0.25557	0	0	0.48525	0	0.02611
Healthy	1.90229	7.98999	0.48185	0.92087	0	1.82983	0.74424	0.06746	0	0.18457	0.92087	0.74424	0.74266	0	0.95346	0.18457	0.07026	0	0	0
Healthy	13.7678	0	0.77873	2.19014	1.70278	0.41197	0.87011	0.0743	0	0.10588	2.19014	0.87011	0.91214	0	0.55333	0.10588	0.21026	0	0.01912	0
Healthy	7.59192	0	2.04911	0.85979	0.79412	2.32841	0.18328	0.11792	0.03899	0.25614	0.85979	0.18328	2.42915	0.21036	0.66005	0.25614	0.36666	0.03899	0.02676	0.013
Healthy	2.07525	0	0	0	9.23471	0	0.27352	0.8581	0	0	0	0.27352	2.24459	0	0.89869	0	0	0	0	0
Healthy	3.03989	2.988	1.26968	4.72075	0	0.32095	0.86177	0.06458	0.07069	0	4.72075	0.86177	0.35916	0	0.28816	0	0.16811	0.07069	0	0
Healthy	2.40386	0	0	3.46952	0	0.25503	0.40949	0.15603	0	0	3.46952	0.40949	0.93517	0	0.15698	0	0.05182	0	0	0
Healthy	3.76694	0	0.55061	1.7547	0	2.20112	0.05301	0.00538	0	0.38155	1.7547	0.05301	0.15126	0	0.13256	0.38155	0	0	0.03347	0
Healthy	6.35985	33.3866	0.95018	2.42318	0.88267	0.93687	0.31414	0.0457	0	0.43199	2.42318	0.31414	0.52206	0	0.17017	0.43199	0.04271	0	0.10313	0
Healthy	1.55742	0	0.03958	0	0	0.07524	0	0	0	0	0	0	0.01875	0	0	0	0	0	0	0
Healthy	0	0	2.51789	0.1857	0	0.66059	0.50972	0.53712	0	0	0.1857	0.50972	0.07528	0.24683	1.19353	0	0.73559	0	0	0
Healthy	0.32228	0	0.84876	0.78865	0	0.39588	0	0	0	0.22514	0.78865	0	0	0	0	0.22514	0	0	0.00982	0
Healthy	4.14631	0	0	0	0.25758	0.13844	1.28681	0.33049	0	0	0	1.28681	1.63427	0	1.69863	0	0	0	0	0
Healthy	0.00227	0	7.8427	0	0	0	0	0.11338	0	0	0	0	0.34622	0	0	0	0.14261	0	0	0.13668
Healthy	0.0089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.57234	0	3.24246	0.77206	0.49771	1.94514	0	0.14782	0	0	0.77206	0	2.72837	0.0247	0.39943	0	0.13424	0	0	0
Healthy	7.75157	0	5.01712	0.44166	0	4.78761	0.32426	0.07211	0	0	0.44166	0.32426	0.97103	0.01565	0.57748	0	0.4232	0	0	0
Healthy	3.75939	0	0.00167	0.00144	0	1.14585	0.67894	0.02102	0	0.14608	0.00144	0.67894	0.18804	0	0.37122	0.14608	0.25909	0	0.03563	0
Healthy	1.96743	0	17.2882	0	0	7.01409	0.4436	0.0362	0	0	0	0.4436	0.29069	0	0.28268	0	0.00469	0	0	0
Healthy	0.00232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.44984	0	0.33115	0.56206	0	0.10422	0.35237	0.15169	0.30407	1.02998	0.56206	0.35237	0.20248	0	0.3202	1.02998	0.10052	0.30407	0.14873	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.26316	0	3.40716	0.74262	0	0	0	0	0	4.42115	0.74262	0	0.01261	4.03742	0	4.42115	0	0	0.20218	0
Healthy	1.7516	0	2.40759	0.08709	0	9.68122	0.1086	0.05746	0.00614	0	0.08709	0.1086	0.03696	0.08337	0.0742	0	0	0.00614	0	0
Healthy	1.58955	0	26.0061	0	0	1.0779	0.00318	0	0	0	0	0.00318	0.19898	0	0.11145	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.01377	0	0	0	0	0	0	0	0	0	0.03962	0	0	0	0	0	0	0
Healthy	1.6136	0	0.27774	0	0	0.09069	0.0075	0	0	0	0	0.0075	0.14812	0	0.03539	0	0	0	0	0
Healthy	0	0	0	0	0	0.54582	0	0.51524	0	0	0	0	0.68552	0	0	0	1.10168	0	0	0.28281
