group	Bacteroides_stercoris	Phocaeicola_plebeius_B	Prevotella_copri_A	Phocaeicola_sp900554435	Bacteroides_eggerthii	Phocaeicola_coprocola	Bacteroides_sp900066265	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Flavonifractor_sp000508885	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Mediterraneibacter_torques	Alistipes_A_indistinctus	Clostridium_A_leptum	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.01619	0	0	2.39481	0	0	0	0.6233	0.09289	0	1.79012	0	1.94002	0.91993	0.74578	0	0	0.09268	0.01784	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.72177	0.67731	2.21731	0.61272	0.07929	0	0	0.03116	0	0
Healthy	0	0	0	0	0.01675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.38863	0	0	0	0	0	7.18368	0	0	0.01664	4.0637	4.97399	0.83263	0	0.1845	0.0063	0	0.12834	0.20827	0.01664
Healthy	2.89957	0	0	0	0	0	0.22045	0	0.06627	0.01527	1.13007	0	0	0	0.00377	0	0.03979	0.03855	0	0.01527
Healthy	0	0	0	0	0	0	0	0	0	0.25159	0	0	0	0	0	0	0	0	0	0.25159
Healthy	1.24736	0	0	0	0	0	0	0	0.03459	0.00912	0.76848	2.04022	0.83001	0.91323	0.42815	0	0.43047	0.33584	0.03738	0.00912
Healthy	0	0	0	0	0	0	0	0	0	0.26198	0	1.3721	0.56223	0	0.22929	0	0	0	0	0.26198
D001528	1.76943	0.04853	0.10801	1.59959	3.45678	0.00098	0	0.05295	0.03323	0.25901	2.75716	0	1.98216	1.23562	0.01138	0.06929	0	0.06308	0	0.25901
Healthy	17.8557	0	0	10.7648	0	0	21.8225	0	0	0.039	0.21164	0	0	0	0	0	0	0.04228	0.58962	0.039
Healthy	0	0	0	0	0	0	0	0	0.03182	1.17769	0	0.11326	0.67172	0	0.01772	0	0.1764	0.07597	0	1.17769
Healthy	0	0	0	0	0	0	0	0.07643	0.01125	0.10917	0	0.2638	0.79281	0	0.03468	0	0	0.14464	0	0.10917
Healthy	7.07632	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38919	0	0	0	0	0
Healthy	0	8.93761	0	0	0.86819	0	0	0	0.01352	0	0	0	0.95963	0	0.22628	0.0858	0.01343	0.00595	0	0
Healthy	1.65307	0	0	1.54572	0	0	0	6.12001	0.11973	0	0.0684	1.36827	0.32005	0	1.13776	0.05839	0	0.01239	0	0
Healthy	0.00138	0	0	0.38557	0	0	0	0	0.20998	0.00252	0.2255	0.51581	0	0.00524	0.43797	0.02574	0.00235	0.08434	0	0.00252
Healthy	0.19055	0.47009	40.4897	0	0	0	0	0	0	0	0.3427	0.11734	0	0	0.58787	0	0	0.10013	0	0
Healthy	23.3182	0	0	0	0	0	0	0	0.04823	0	1.68427	0	0.77438	0	0	0.02747	0	0.02179	0.23778	0
Healthy	0.51853	1.44525	57.1151	0.1316	0.00135	0.00602	0	0.36889	0	0	0.14572	0	0.21274	0	0.05337	0	0	0	0.00643	0
Healthy	0.00115	17.3552	0	11.3558	1.504	0	1.56053	0	0	0.01706	3.13785	1.5313	0.14977	0	0.0951	0.0285	0	0.10414	0	0.01706
Healthy	3.48591	4.26576	0	3.14765	0.01107	5.85582	0	0.0216	0.05661	0.00382	0	0	0.67975	0.14581	0.00798	0	0	0.00483	0	0.00382
Healthy	0	0	6.31915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04874	0
Healthy	0	0.34671	1.66779	0	0	1.12953	0.33898	0	0.00517	0	0.50679	0.06925	0.40922	0	0.0042	0.09053	0.0836	0.00755	0.0042	0
Healthy	0	0	0	0	8.09544	0	0	0.94427	0	0	1.71962	6.04808	0	0	0.27934	0	0.00792	0.02429	0	0
Healthy	0	0	0	0	0	2.8849	0.26868	0	0.01742	0	3.17211	0.46186	0.7634	0	0.65831	0	0.07551	0.01974	0	0
Healthy	0.03118	0	0	4.12158	11.0216	10.5946	0.1286	0.00623	0.01113	0	0.15601	0	1.37501	0	0.24056	0	0	0.05479	0	0
Healthy	0	0.11315	2.16791	0	0.32132	0	0.00992	0	0	0	0.20306	0	0	0.00993	0.28385	0.08691	0	0	0	0
Healthy	27.8129	0	0	0	0	11.1876	0	0	0.066	0.39174	1.05311	0.05695	0	0.08924	1.15382	0	1.42052	0.21066	0.27169	0.39174
Healthy	2.86558	0	0	0	0	0	0.22765	0	0.06798	0.02061	1.01189	0	0	0	0.00876	0	0.03303	0.06605	0.0081	0.02061
Healthy	0	0	0	0	3.14344	0	2.60425	0	0	0	0.34755	0	0	0.75954	0.13594	0	0	0	0.00578	0
Healthy	0	0	0	0	0	0	0	0	0.02349	0	0.73417	0	0.45997	0	0.08697	0.01598	0.02229	0.01601	0.06759	0
Healthy	3.61561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.76321	0	36.384	2.09355	0	0	0	0	0	0	2.32076	0.08058	1.11619	0.11472	0.03624	0.04463	0	1.31228	0	0
Healthy	2.02122	0	40.479	3.49499	0	0	0.1888	0	1.50048	0	3.71119	0	0.87961	0	0.70411	1.3879	0	0.13412	0	0
D001528	0.08723	0.0481	63.4385	0.03372	0.08267	0.07558	0.0042	0.27524	0.028	0.00397	1.19089	0	0	0.00918	0.02502	0.78153	0	0	0.00267	0.00397
Healthy	0	0	5.9487	2.89315	0	0	0.6614	0	0	0	0.81703	0	0	0	0.53881	0	0.0411	0	0	0
Healthy	0	1.74234	0	0	0	0	0	0	0	0	0.88663	0	0	0	0.03261	0	0	0	0.0586	0
Healthy	0	0	0	0	35.7499	0	0	0	0.01044	0.51428	0	0	0	0	0.01784	0	0.29666	0.06347	0.02805	0.51428
Healthy	0	7.99266	0	0	0	0	0	0	0	0	1.37473	0	0	0	0.03589	0	0	0	0.00403	0
Healthy	0	0	0	0	0	0	0	0	0.00355	0.03893	1.67671	0.02425	0.23793	0.50547	0.04471	0.05701	0.98862	0.07849	0	0.03893
Healthy	0	0	0	0	0	25.1242	3.45238	0	0.08483	0	0.42305	0	0	0	0.07574	0.03597	0	0.00819	0.01246	0
Healthy	0	0	0	0	0	0	0	0	0.00858	0	0.69285	1.77066	0	0	0.0162	0.04649	0	0.03588	0	0
Healthy	0	0	0	17.3947	0	0	0	0	0	0	1.06743	0	0	0	0.15385	0.26009	0.0152	0.02712	0.1002	0
Healthy	0.22409	1.94013	45.3128	0.00095	0	1.53899	0.88783	0	0	0.00347	0.99554	0	0.37253	0.03611	0.0091	0.12174	0	0.00561	0.31437	0.00347
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77752	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.09952	1.08782	0	0	0	0.39664	0	0	0	0	0.09952
Healthy	0.43226	0	56.7831	0	0	0	0	0	0	0	0	0	0	0	3.84915	0	0	0	0	0
Healthy	0	0.15306	2.20891	0	0.22335	0.01146	0	0	0	0	0.33398	0.00142	0	0.02163	0.03523	0.1023	0	0	0	0
Healthy	0	0	2.96841	0.82445	0	0	0.09776	0	0	0	1.57928	0	0	0	0.11555	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.04332	0	0	0	0	0.35605	0	0	0	0	0.04332
Healthy	0.00369	0	0	0	0.00929	0	0	2.30344	0.00893	0	0.00019	1.40404	0	0	0.00078	0	0.00604	0.01605	0	0
Healthy	0.03163	0	0	0	0	0	0	0	0	0	0.05838	0	0	0	1.03675	0	0	0	0.02892	0
Healthy	0	0	0	0	0	0	0	0.16174	0	0	0	1.28863	0	0	1.25114	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.13413	0.08099	0.72739	0	0	0	0.21493	0.12002	0.06978	0.07156	0.2694	0.08099
Healthy	0	1.30144	2.36699	0	0	0.52942	0	0	0	0	0.32229	0.24799	0.54308	0	3.25917	0.03073	0.04034	0.00186	0	0
Healthy	17.9122	0	0	10.6288	0	0	22.004	0	0	0.03535	0.19154	0	0	0	0.0899	0	0	0.05511	0.53159	0.03535
Healthy	1.41999	0	0	0.73884	0	0	0	0	0	0.10445	0.96341	0	0	0	0.02691	0.18828	0.13644	0.10329	0.01275	0.10445
Healthy	0	0	0	0	1.45556	0	1.8547	0	0	0	0.71075	7.35104	1.19479	0	0.07244	0	0	0.35929	0	0
Healthy	0	0	7.32897	0.36726	0.1129	0	0	0	0	0	1.02652	0	0	0	0.36132	0	0	0	0	0
Healthy	0.05042	0	0	0	0	0	0	0	0	0.10218	2.13186	1.89798	1.45923	4.09162	0.10229	0.00606	0	0.066	0.08778	0.10218
Healthy	0.0127	0	0.04001	0	0	0	3.30215	0	0.06978	0.00594	0.70518	0	0.85088	0.00469	1.07663	0.1986	0	0.05845	0	0.00594
Healthy	0	0.23082	0	1.36123	0	0.76649	0	0	0	0	0.06629	0.48374	0.79697	0	0.07649	0	0.15124	0	0	0
Healthy	0.89639	15.7326	0.01029	0	0	6.10018	0	0	0	0	0.16107	0	0.82793	0	0.05335	0	0.0058	0.10997	0.09344	0
Healthy	2.22179	7.30243	0	1.85912	1.2508	0	0	0	0.00756	0.05866	0.18205	0	0	0	0.99917	0	0	0.01433	0.0234	0.05866
Healthy	1.05686	0	5.62645	0	0	0	0	0	0	0	0	0.08772	1.447	0	0.50233	0.18705	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02645	0	0	0	0	0
Healthy	2.80913	0	0	0	0	0	0.19824	0	0.06999	0.01393	1.02413	0	0	0	0.00737	0	0.02241	0.04433	0.00705	0.01393
Healthy	0	0	0	0	0	0	0	0	0	0.07393	0	0	0	0	0.00755	0	0	0.04548	0	0.07393
Healthy	0.00719	2.99509	0	0	0	0	0	0.02301	0.03007	0.00509	1.91206	0	1.16139	1.57106	0.27321	0.09326	0.01608	0.12143	0	0.00509
Healthy	0.73478	0	36.9097	1.96435	0	0	0	0	0	0	2.1584	0.08423	1.07194	0.07352	0.08777	0.01799	0	1.33726	0	0
Healthy	0	0	0	0	0	0	0	0.0811	0.0425	0.12439	0	0.24725	0.79417	0	0.0399	0	0.02663	0.17523	0	0.12439
Healthy	0.04095	0	0	0	0	0	0	0	0	0.12936	2.25432	1.85423	1.437	4.64174	0.14607	0	0	0.10287	0.00461	0.12936
Healthy	0	0	0	0.70508	2.62734	0.02947	0	0.29483	0.11187	0	2.10738	0	0	0	0.03971	0.11716	0	0.00872	0.03383	0
Healthy	24.6129	0	0	0.00069	0	0	0	0	0.01172	0.03623	0.32968	0.81636	0.54075	0	0.49965	0	0.01327	0.00983	0	0.03623
Healthy	1.08373	0	13.0904	3.03237	0	0.03225	0.02837	0	0.00124	0.00771	2.49724	2.51045	0.62491	0	0.20555	1.35444	0	0.0514	0	0.00771
Healthy	0	0	0.02971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.835	0	0.60288	0	0	0.2643	0.17536	0.00889	0.11666	0
Healthy	1.50813	0	0	1.35087	0	0	1.0642	0	0	0	1.22186	0.8243	1.2107	0	0.06444	0.05728	0	0.47227	0	0
Healthy	0.19318	0	8.99717	1.36556	0	0	0	0	0.01123	0	1.15782	0	0	0.4485	0.21087	0.02104	0.04752	0.91156	0	0
Healthy	0	0	0	0	0	0	0	0	0.1094	0.08755	0.77469	0	0	0	0.1428	0.12613	0.06151	0.06199	0.27735	0.08755
Healthy	0.01236	0	16.1089	0	0	0	0	0	0	0	0.10148	0	1.44036	0	0.18777	0.00065	0.01567	0.08893	0.00491	0
Healthy	0	0	0	0.57855	0.09981	0	0	0	0	0	0	0	0	0	0.4069	0	0	0	0	0
Healthy	0	0	29.5744	0	2.45756	0	0	0	0	0	0	0	0	0	0.08099	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.01107	0	0	0	0	0.06016	0	0.05518	0.0586	0	0.01107
Healthy	0	0	0	5.86584	0	0	0.09962	0.00857	0.05044	0	1.14853	0.17416	0	3.54851	1.01673	0.01592	0	0.04979	0	0
Healthy	0	0	68.4668	0	0	0	0	0	0	0.08548	0	0	0	0	0	0	0	0	0	0.08548
Healthy	0	0	68.194	0	0	0	0	0	0	0.05289	0	0	0	0	0	0	0	0	0	0.05289
Healthy	0.05543	0	0	8.05185	2.29387	2.65692	3.23678	0	0.10707	0.01783	0.6863	2.53084	0.92049	0	0.00203	0	0.01418	0.05078	0.01433	0.01783
Healthy	0	0	0	0	0	0	0	0	0.07095	0.06052	0.86817	0	0.99343	0	0.0686	0.03341	0	0.07021	0.25053	0.06052
Healthy	1.03607	0	12.9126	2.94866	0	0	0.02075	0	0	0.00507	2.40613	2.40783	0.62098	0	0.02059	1.46912	0	0.04425	0	0.00507
Healthy	0	0	0	1.95612	0	0	0	0.30116	0	0	1.84023	0	0	0.50854	0	0	0	0	0.07875	0
Healthy	0	0	0	0	0	0	0	0	0	0.2382	0	2.08642	0	0	0.10179	0	0.25985	0	0.01751	0.2382
Healthy	0	0	0	0	0	0	0	0	0	1.79298	1.52212	0	0	0	0.1849	0.16418	0.48975	0.04287	0.16176	1.79298
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04311	0	0	0.01731	0.27122	0
Healthy	0	0	17.7961	0	0.48761	0	0	0	0	0	1.18514	0.10037	1.10444	0	0.29229	0	0	0.00129	0	0
Healthy	0	0	0	0	0	0	0	0	0.09375	0.46982	0.06577	0	0	0	0.74474	0.01364	0.20739	0.18094	0.10489	0.46982
Healthy	0.71618	0	0	0	0	0	0	0	0.0043	0.12848	0.36488	0	0	5.06393	0.02376	0.26641	0	0.09392	0.34626	0.12848
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98779	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00126	0.03395	0	6.00826	1.43405	0	0.1048	0.05826	0.01228	0.01464	0	0.03395
Healthy	0	0.42546	0	0	0	0	0	0	0.01379	0	1.54262	0.61269	0.39279	0.00078	0.2029	0.01816	0.00856	0.07061	0.00946	0
Healthy	7.27125	0	0	0	0	0	0	0.11554	0	0	0.8739	0	1.07452	0.21777	0	0.00472	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.06921	0	0.52331	2.67588	0.9458	0	0.2399	0.0683	0.02356	0.13532	0.0164	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.06158	0	0	0	0.38713	0	0.19101	0	0	0
Healthy	0	0	0	1.34618	0.2694	0	0	0	0	0	0.15618	0	0	0	1.06834	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	3.567	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	57.7793	0	0	0	0.00129	0.13553	0	0	0	0	0.20177	0	0.39038	0.02935	0.11036	0.13553
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10634	0	0	0.01016	0	0
Healthy	0	0	0	0	0	0	0	0	0.00725	0.00188	0.57108	0	0	0	0.02141	0	0.55688	0.02984	0.00056	0.00188
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.09391	0	1.60913	0.12597	0	0	0	0	0
Healthy	10.2882	0	0	0	0	0	0	0	0	0	0	0	0	0.00174	0	0	0	0	0	0
Healthy	35.6163	0	0	0	0	0	0.25397	0	0.02227	0.07388	0.7178	0	0	0	0.01462	0	0.02384	0.11487	0.01179	0.07388
Healthy	0	0	0	0	0	0	0	0	0	0	1.66929	0	0.5768	0	0.18629	0.1928	0	0.01452	0.23517	0
Healthy	0	2.14077	2.12059	0	0	0.99546	0	0	0	0	2.60049	0	0	0	0.41708	0	0	0	0	0
Healthy	0	0	6.79792	0.15159	0.08027	0	0	0	0	0	0.37331	0	0	0	1.53919	0	0	0	0.06954	0
Healthy	0	0	0	0	0	0	0	7.63165	0.06318	0	0	0	0	0.10818	0.19684	0	1.17557	0.13394	3.38681	0
Healthy	0	3.26995	0	0	1.60664	0	0	0	0	0	0.00185	0	0	0.08859	0.00717	0	0	0.04376	0	0
Healthy	0.02488	0	0	0	0	0	0.07653	0	0	0	0.11892	0	0	0	0.25141	0	0	0	0	0
Healthy	2.87328	0	27.3794	1.54109	0	0	0.41814	0	1.21704	0	4.13013	2.99685	2.40498	0	0.03155	1.94449	0	0.09056	0	0
Healthy	0.03586	0.06923	0	1.64142	5.33573	2.77506	0	0	0	0	0.09746	0.03129	0.43982	0	0.1793	0	0	0	0.00138	0
Healthy	0.2042	0	0	2.26252	0	0.01936	0.32479	0	0	0	0.08005	0.02202	0.46993	0	0.27038	0	0	0	0.03504	0
Healthy	0.18752	0	0.89633	0.02371	0.04159	0	0.0261	0	0	0.56007	0	0.00742	0.47722	2.17309	0.05368	0.07652	0.20074	0.13253	0.01464	0.56007
Healthy	0	0	0	0	43.603	0	0	0	0	0.00677	0	0	0	0	0.20743	0	0	0	0	0.00677
Healthy	0	1.19418	0	2.05128	0	0	0	0	0	0	0	0	0	0	1.18841	0	0	0	0.37923	0
Healthy	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0.15802	0	0	0.00013	0	0
Healthy	2.65863	0	0	0	0	0	4.5987	0	0	0.02152	3.45089	2.66851	0.862	0	0.11568	0.08625	0	0.21231	0.40076	0.02152
Healthy	0	0	0	0	0	0	0	0.00829	0.0392	0.00335	3.79424	0	1.2285	0	0.02281	0.41728	0.33886	0.0082	0	0.00335
Healthy	2.81101	0	28.6153	1.63772	0	0	0.41497	0	1.4564	0	4.23558	3.02483	2.38838	0	0.04332	2.11754	0	0.08223	0	0
Healthy	0	1.15864	0	0	0	0	0	0	0	0	0.41168	0	0	0	0.03184	0	0	0	0.08042	0
Healthy	0	0	0	0	13.7235	0	0.34008	0	0.0151	0	2.84626	0.73209	1.44785	2.70831	0.02991	0.02694	0	0.00971	0.01241	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.19882	0	21.8334	1.27234	0	0	0.0672	0	0	0	0.07732	0.00726	0.12029	0	0.10851	0.00668	0.01117	0.00501	0	0
Healthy	0.78242	0	37.0762	2.05116	0	0	0	0	0	0	2.15536	0.08993	0.99503	0.09364	0.06401	0.02943	0	1.28496	0	0
Healthy	4.77427	0	0	0	0	0	0	0.18531	0	0	0.51074	0.20459	0.5255	3.38853	0.04036	0.00079	0.01793	0.01016	0	0
Healthy	1.54385	0	1.50653	0	0	0	0	0	0	0	1.14588	1.06858	0	0	3.43931	0.19691	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99748	0	0	0	0	0
Healthy	0	0	0	0	13.6344	0	6.93091	0	0	0	0.13949	0	0	3.4601	0	0	0	0	0.04987	0
Healthy	0	0	0	0	0	0	0	0	0.07362	0.00109	1.88532	0	2.12176	0	2.20492	0	0.23679	0.00904	0.33156	0.00109
Healthy	0	0	0	0	0	0	0	0	0	0	0.0953	0.80756	0	0	0.12975	0	0.01372	0.02919	0	0
Healthy	0	0	0.00149	0	0	0	0	0.14851	0	0	0	0	0	0	0.01871	0	0	0.07623	0	0
Healthy	14.1167	0	0	0	0	15.8139	0	0	0.0016	0.08555	2.06868	0.06265	1.15652	0.70217	0.00668	0	0.10545	0.09156	0.00305	0.08555
Healthy	0	0	0	0	0	0	0	0	0.0077	0	0.47302	2.51316	0.3064	1.04211	0.11297	0.01224	0.205	0.21027	0.00088	0
Healthy	3.43418	0	0	0	0	0	1.26375	0	0	0.01002	4.36611	0.94488	0.93643	0	0.02481	0.26179	0	0.15662	0.12849	0.01002
Healthy	0	0	0	0	0	0	0	0	0.07043	0.00194	0.55483	0.02936	0.39453	0.17553	0.06565	0.11803	0.08739	0.02093	0.00271	0.00194
Healthy	0	0	0	0	57.7019	0	0	0	0.00253	0.11087	0	0	0	0	0.14083	0	0.39264	0.02071	0.11966	0.11087
Healthy	0	0	0	0	13.7988	0	0	0	0.0383	0.43692	0	0	0	0	1.25518	0	0.04091	0.01883	0.07877	0.43692
Healthy	0.03032	0	0	0	0	0	0	0	0	0.05089	2.63969	1.38673	2.24413	3.88543	0.17724	0.02118	0	0.11583	0.00641	0.05089
Healthy	0.00793	0	0	0	0.02492	0	0	0	0.01813	0.00033	1.8362	0	1.47832	10.9763	0.55596	0	0.04056	0.02892	0.01428	0.00033
Healthy	0	0	0	0	4.07027	0	0.10367	0	0	0	0.70549	7.93719	1.3813	0	0.08695	0	0	0	0	0
Healthy	0	0	0	0	12.8006	0	0.31417	0	0.02838	0	2.65363	0.69352	1.43627	2.5038	0.03631	0.02461	0	0.00901	0.00873	0
Healthy	0.96243	0	5.61313	0	0.01315	0	0	0	0.00834	0	0.73053	0.85812	0	0	0.02615	0.89575	0.0976	0.05635	0.00842	0
Healthy	0	1.11503	0	0	0	0	0	0	0	0	5.41589	0	0	0	0.02752	0	0	0	0.07799	0
Healthy	0.19213	0	0	0	0	0	0	0	0.01308	0	0	0.18778	0	0	0	0	0	0	0	0
Healthy	0	0	26.4025	7.26919	0	0	0	0	0	0	0.05844	0	1.30351	0	0.05191	0.04706	0.00058	0.00715	0.08336	0
Healthy	0	0	59.3669	3.93219	0	0	0.84024	0	0.01052	0	0.00481	0	0	0	0.27239	0.00501	0	0.0052	0.00387	0
Healthy	1.58346	0	0	1.04943	0	0	0	7.96084	0.05407	0	0	1.38138	0	0	0.81629	0	0	0	0	0
Healthy	0.65139	0	64.6746	0	0	0	0	0	0	0	0	0	0	0	0.79942	0	0	0	0	0
Healthy	2.45793	0.00648	38.8528	0	0	0	0	0	0.09024	0.02698	0.01281	0	0.71665	0	0.15804	0.0831	0	0.03184	0.01037	0.02698
Healthy	0	0	19.2902	11.6161	0	0	0.72571	0	0	0	1.40719	0.56976	0.71395	0	0.06038	0	0	0	0	0
Healthy	1.2572	0	0	0.95363	0	0	0	7.63792	0	0	0	1.5059	0	0	0.80043	0	0	0	0	0
Healthy	0	0	0	0	12.8752	0	0	0	0.03517	0.34859	0	0	0	0	1.4595	0	0.04359	0.0395	0.06262	0.34859
Healthy	0	0	0.00591	0	0	0	0	0	0	0.07119	0	0	0	0	0.03421	0	0	0.01135	0	0.07119
Healthy	0	0.49769	3.29118	0.2185	0.79652	0.63962	0	0	0.02769	0	6.43839	4.87671	0	0	0.13399	0	0	1.3811	0.03292	0
Healthy	0	0	0	4.79263	0	0	0	0	0	0	0	0	1.15119	0	0.03528	0	0	0	0	0
Healthy	0	0	0	0	0.52473	0	0	3.37878	0	0	0	0	0	0	3.44624	0	0.22927	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00396	0	0	1.3345	0	0.06447	0	0	0.00632	0.70432	0.00396
Healthy	0.7852	0	0	0	0	0	0.72365	0	0	0	0.32194	1.2693	1.32887	0	0.37823	0.04851	0.01383	0.00902	0	0
Healthy	1.01841	0	26.782	1.45829	0	0	0.60414	0	1.45753	0.0389	2.12386	0	1.28332	0	0.17982	2.23811	0.07405	0.33411	0.0624	0.0389
Healthy	0.48414	0	0	0	11.7265	3.9772	0	0.15459	0	0	0	1.65864	0	0	0.1224	0.32814	0.47771	0.05273	0	0
Healthy	0.80245	0	0	0	0.88728	19.8382	0	2.33925	0.10246	0.00285	0.00799	0	0.4335	0	0.06077	0.03496	0.1531	0.01955	0.20787	0.00285
Healthy	0	0	0	0	0	0	0.20377	0	0	0	0.3908	0	0	0	1.07099	0	0	0	0	0
Healthy	14.0696	0	0	0	0	15.6071	0	0	0.00154	0.05639	1.92212	0.06987	1.10504	0.66	0.0149	0	0.12658	0.07975	0.00294	0.05639
Healthy	3.03573	0	0	0	0	19.8318	0	0	0	0.04658	2.90675	0.22287	2.71833	1.44792	0.07977	0	0	0.05189	0.00804	0.04658
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00693	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00228	0.00081	0.11916	0	0.44822	0	0.21284	0.0523	0.06784	0.07837	0.06515	0.00081
Healthy	0.00315	0	1.61529	2.31046	1.09733	0	0	0	0	0	5.29286	0	1.28562	0	0.06368	0	0.01423	0.02356	0.10194	0
Healthy	0	0	0	0	0	0	0	0.48571	0.03148	0.08058	1.87591	0	2.3616	0.69712	0.13917	0	0.19753	0.27575	0.05655	0.08058
Healthy	0	0	0	0	0	0	0	0	0	0	1.62681	0	0.54816	0	0.09759	0.14707	0	0.01749	0.23086	0
Healthy	1.76273	0	7.21774	0	0	0	0	0.95809	0	0	0.60373	5.35197	0	0	0.22822	0	0	0	0	0
Healthy	0.22316	0.01221	1.63861	19.33	0	0.02398	0.06884	0	0	0	0.00722	0.00837	0	0.00114	0.02415	0.06231	0.00883	0.00925	0.04305	0
Healthy	0.00532	0	0	1.2191	0	0	0	1.18713	0.11107	0.00536	3.89777	0	0.94826	0.05318	0.24453	0	0.12458	0.16938	0.0078	0.00536
Healthy	0.98675	0	58.5086	0.00081	0.00958	0	0.04886	0	0	0	0.25002	0.10212	0.45919	0	0.02802	0.23002	0	0.00959	0	0
Healthy	7.02184	13.6042	0.00339	6.05461	0.07142	16.5033	0.42784	0.16388	0	0	0.32416	0	0.41661	0	0.3675	0	0	0	0.0461	0
Healthy	0	0	0	0	0	0	0	0	0.03259	1.1282	0	0.11856	0.64273	0	1.62957	0	0.13817	0.0474	0	1.1282
Healthy	0.6955	0	0	0	0	0	0	0	0.01931	0.12679	0.35145	0	0	5.20251	0.04984	0.28592	0	0.09995	0.38935	0.12679
Healthy	0	0	56.7927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.53641	0	0	0.66847	0	0	0	0	0	0.07051	0.9948	0	0.53425	0	0.02472	0.19204	0.13013	0.12212	0.00439	0.07051
Healthy	3.6885	0	0	0	0	0	0	0	0	0	0.60714	0	0	0	0	0	0	0	0	0
Healthy	0	0	18.9557	0	0	0	0	0	0	0	0	0	0	0.04245	4.57979	0	0	0	0	0
Healthy	2.16825	0	0	0	0	0	7.17641	0	0	0.01316	4.1833	4.95342	0.82963	0	0.10122	0.01472	0	0.08796	0.177	0.01316
Healthy	0.25946	0	6.7791	0.59406	0	0	0	0	0.00767	0.07502	1.63927	0	0	1.61792	2.20919	0.01391	0.05045	0.73281	0.01825	0.07502
Healthy	0	0	0	10.295	0	0	0	0	0	0	0	0	0	5.94492	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72594	0	0	0
Healthy	2.39743	0	0	0	0	0	7.00533	0	0	0	3.82038	5.00701	0.93765	0	0.13147	0.03107	0	0.10696	0.21624	0
Healthy	0.0202	0.72888	0	0	19.5835	0	0	0	0.03176	0.00455	3.03134	1.40226	2.60986	0.1577	0.46453	0.28	0	0.0194	0.03166	0.00455
Healthy	0	0	0	0	0	0	0	0	0.01268	0	0	0.15152	1.30078	0	0.6039	0	0	0	0	0
Healthy	0	0	0	0	14.764	0	0	0.73847	0	0	5.35846	2.31024	0.85221	0	0.03381	0	0	0.07574	0	0
Healthy	0.00454	0	0	0.58388	0	0	0	0	0.31666	0.04575	0.24003	0.54407	0.30331	0.04257	0.00888	0.04661	0.05958	0.10726	0.00583	0.04575
Healthy	20.2875	0	0	0	0	0	3.30276	0	0	0	0.81465	2.71865	1.06089	0.02904	0.03619	0.03804	0	0.00191	0.00178	0
Healthy	0	0	0	0	0	0	0	0	0.03769	0.01093	0.00234	1.05855	0.9509	0	1.05672	0.00866	0.00688	0.03677	0.00931	0.01093
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84175	0	0	0.00369	0	0
Healthy	0	0	0	0	0	0	0	0.00862	0.0451	0	0	0.20383	1.24482	0	0.16471	0	0	0	0	0
