group	Enterobacterales	Lactobacillales	Erysipelotrichales	Actinomycetales	Veillonellales	Coriobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Verrucomicrobiales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	0.60422	0.02913	0	0.02352	2.62063	0		73.74703	2.06269	0.02352	0.60422	2.62063	0	0.00901	0	0	0
Healthy	0.14705	0	0	4.05241	2.80683	0		70.62031	5.91702	4.05241	0.14705	2.80683	0.09043	0.24334	0	0	0
Healthy	0.18304	0.0719	3.35605	4.16215	0.00036	0.65028		42.29907	10.32986	4.16215	0.18304	0.00036	0.98179	0.09001	3.35605	0.65028	0.31151
Healthy	0	0	0.76987	0	6.52691	0		28.91364	46.34829	0	0	6.52691	0	0	0.76987	0	0
Healthy	0	0.09841	0.21724	0.14517	0	0.38363		29.45115	6.27347	0.14517	0	0	23.484	0	0.21724	0.38363	0
Healthy	0.13388	0.09111	0	3.63884	7.61911	0		59.94951	4.55439	3.63884	0.13388	7.61911	0.90006	0.11188	0	0	0
Healthy	0.09389	0.01041	0	4.25504	2.84921	0.00443		69.31403	5.77806	4.25504	0.09389	2.84921	0.11704	0.26229	0	0.00443	0
Healthy	0	0	0	0	0	0		51.86404	25.99537	0	0	0	0	0.04924	0	0	0
Healthy	0.02213	0.07013	0.03373	0.00788	0.83182	0		87.79754	6.25106	0.00788	0.02213	0.83182	0	0	0.03373	0	0.42534
Healthy	1.81989	0	0.32	1.25183	1.84818	0.02019		52.10296	18.21306	1.25183	1.81989	1.84818	0	0.05455	0.32	0.02019	0.14632
Healthy	0	3.31825	0	5.34989	9.46156	0		3.58455	15.24503	5.34989	0	9.46156	0	0	0	0	0
Healthy	0.02321	0	0.27242	0.40903	6.41941	0		68.68363	5.14392	0.40903	0.02321	6.41941	0	0.21457	0.27242	0	0
Healthy	0.0328	0	0.50213	0.12091	0	0.08428		68.74356	1.1663	0.12091	0.0328	0	0	0.04583	0.50213	0.08428	0
Healthy	2.17787	8.25162	3.5968	0.73441	0	4.46641		28.65617	24.27811	0.73441	2.17787	0	1.91177	0	3.5968	4.46641	0
Healthy	0	0	0.07183	0.89222	0.0024	0.25148		63.79876	14.13543	0.89222	0	0.0024	0	0.15651	0.07183	0.25148	0
Healthy	0	0	0	0.0863	3.23865	0		79.20896	0.78978	0.0863	0	3.23865	0	0.26069	0	0	0
Healthy	0	0.0223	0	0	0	0		56.25764	26.29808	0	0	0	0.00383	0.01474	0	0	0.09037
Healthy	0	0.23235	0	4.33814	0	0.25072		32.27683	21.11407	4.33814	0	0	0.46621	1.15039	0	0.25072	0.28594
Healthy	0	0	0.06868	0.99456	0	0.25121		64.17502	14.52991	0.99456	0	0	0	0.19017	0.06868	0.25121	0
Healthy	0.68054	0.48635	1.90703	1.8504	1.95053	0.29517		42.13047	15.26306	1.8504	0.68054	1.95053	0.4713	2.89444	1.90703	0.29517	0
Healthy	0	0	0	4.24856	0	3.58572		0	19.60951	4.24856	0	0	17.4263	0	0	3.58572	0
Healthy	0.40379	0.11797	0	0	5.37393	0		32.80466	24.55488	0	0.40379	5.37393	0	0	0	0	0.20194
Healthy	0.6727	0.00882	0.06302	0	0.00129	0.02957		56.49432	10.44091	0	0.6727	0.00129	0	0.04209	0.06302	0.02957	0.05314
Healthy	0.74512	0.86968	0	17.02573	0.13021	4.0174		68.44359	3.57365	17.02573	0.74512	0.13021	0	0.77874	0	4.0174	0.03828
Healthy	4.12779	0	0	0	0	0		92.1473	0.64707	0	4.12779	0	0.53649	0	0	0	0
Healthy	1.83545	2.88264	0	5.02245	1.29797	0		23.00519	21.35409	5.02245	1.83545	1.29797	3.051	0	0	0	0
Healthy	0	0	0.0405	0	0	0		64.06188	23.87406	0	0	0	0	3.18134	0.0405	0	0
Healthy	0	0	0.07771	0	0	0.06704		64.13532	23.7909	0	0	0	0	3.01158	0.07771	0.06704	0
Healthy	0.01484	0.07801	0.40002	0	0	0.3515		14.14777	30.93293	0	0.01484	0	1.18295	0.16203	0.40002	0.3515	0
Healthy	0.04559	2.10095	16.44743	1.29975	0	1.55705		18.69823	27.93452	1.29975	0.04559	0	0.00566	0	16.44743	1.55705	0.41789
Healthy	0.16489	1.4514	1.21208	1.11626	0	0.15085		12.99612	35.61448	1.11626	0.16489	0	0.02702	0.04103	1.21208	0.15085	0.4104
Healthy	2.31023	8.22318	0.12564	1.20466	0.1432	1.08057		24.87301	25.4783	1.20466	2.31023	0.1432	0	0.21396	0.12564	1.08057	0.06758
Healthy	0	0	0.57303	0	0	0.6947		28.73911	8.61824	0	0	0	0	0	0.57303	0.6947	0
Healthy	0	0.12664	3.0786	0.05422	0.0031	0.33927		24.27956	19.89236	0.05422	0	0.0031	14.9065	0.04026	3.0786	0.33927	0
Healthy	0.04317	0.0434	0.07882	0	0	0.99055		75.23177	7.83141	0	0.04317	0	0.28653	0	0.07882	0.99055	0
Healthy	8.48501	0.05048	0	0.002	0.02726	0.06275		62.65267	13.89969	0.002	8.48501	0.02726	0	0.30935	0	0.06275	0.66049
Healthy	0.07032	0.35595	0.91029	0.15815	0	0		33.92343	47.44119	0.15815	0.07032	0	0	0.39488	0.91029	0	0
Healthy	0.74286	0.42666	0.07792	0.87671	0.13071	0		60.8361	7.41268	0.87671	0.74286	0.13071	5.74457	2.38969	0.07792	0	0
Healthy	0.47299	0.77635	0.00749	5.56913	4.71729	0.36271		22.48595	19.30605	5.56913	0.47299	4.71729	0	0.18365	0.00749	0.36271	0.14908
Healthy	0	0.05079	0	0.08805	0	0.19455		67.57311	2.81573	0.08805	0	0	10.3129	0.08094	0	0.19455	0
Healthy	0.24052	0.26825	3.61034	0	0	1.00994		40.07286	15.96171	0	0.24052	0	0	0	3.61034	1.00994	0.05592
Healthy	0.02631	0.01848	1.04246	0.00318	0	0.47274		57.19092	3.33986	0.00318	0.02631	0	0	0.39081	1.04246	0.47274	0.05482
Healthy	15.6337	0	0.18018	0.25315	0.00048	0		0.0487	0.01695	0.25315	15.6337	0.00048	0	0	0.18018	0	0.04787
Healthy	1.31886	0	1.26078	0	0	0		85.92767	1.3669	0	1.31886	0	0	0	1.26078	0	0
Healthy	2.36877	5.52076	0	1.59289	0.06649	1.80717		26.65492	22.85331	1.59289	2.36877	0.06649	0	0.26927	0	1.80717	0
Healthy	0	0	0	0	0	0		56.2617	25.93152	0	0	0	0	0	0	0	0
Healthy	0.1676	1.40118	12.39793	0.10989	0.14201	0.09271		51.67547	20.33841	0.10989	0.1676	0.14201	0	0.84737	12.39793	0.09271	0.02165
Healthy	0.78469	0.02389	0.00754	5.11495	0	0.18417		20.97575	13.4946	5.11495	0.78469	0	0	0.24481	0.00754	0.18417	0.06551
Healthy	0.159	3.39346	0	92.88663	0	0		0.04408	0.00232	92.88663	0.159	0	0	0	0	0	0
Healthy	0.08584	0.04869	0.11387	0	0.00282	0.30291		58.29294	11.19733	0	0.08584	0.00282	0.95693	0.00077	0.11387	0.30291	0
Healthy	4.27323	0.70038	0.29224	73.11144	0.10549	3.87743		0.01473	13.95278	73.11144	4.27323	0.10549	0.00118	0	0.29224	3.87743	0.00065
Healthy	0	0	0	0	0.20528	0.21615		64.8518	1.95559	0	0	0.20528	0.83121	0.01982	0	0.21615	0
Healthy	0.12255	0	0	0	0.01109	0		68.21432	15.78988	0	0.12255	0.01109	0.39632	0.25346	0	0	0
Healthy	0	0	0.27498	0.38768	6.30271	0		69.01303	4.99949	0.38768	0	6.30271	0	0.19767	0.27498	0	0
Healthy	0	0	0	17.86819	0	2.77932		48.7416	3.15258	17.86819	0	0	0	0	0	2.77932	0
Healthy	18.67253	0.36801	0	5.48039	0.01348	0		28.85223	1.68143	5.48039	18.67253	0.01348	0	5.67678	0	0	0
Healthy	1.10102	0.01145	0.04425	1.45403	0.84416	0.31875		58.72881	4.88406	1.45403	1.10102	0.84416	0.64191	0.37347	0.04425	0.31875	0
Healthy	3.29189	2.42421	0.24055	3.33831	2.86633	0		38.48591	13.15882	3.33831	3.29189	2.86633	3.66082	0	0.24055	0	0.61698
D065626	2.26557	14.72644	0.25183	3.60543	6.44066	0.09602		1.32101	32.31307	3.60543	2.26557	6.44066	0.00332	0	0.25183	0.09602	0.0036
Healthy	0.49793	0.44357	0.01338	0.59674	1.07405	1.17142		29.64285	9.87281	0.59674	0.49793	1.07405	1.26041	0	0.01338	1.17142	0
Healthy	0.30901	0.42766	0.10371	1.81001	0.00198	1.34228		31.96207	26.60135	1.81001	0.30901	0.00198	0.08939	0.56276	0.10371	1.34228	0.1
Healthy	0.21568	0.01042	2.01021	0	0.35673	0		29.88316	33.09255	0	0.21568	0.35673	0.09638	0	2.01021	0	0.30225
Healthy	0.17465	0.23359	0	12.13324	0	1.86334		56.71029	5.97775	12.13324	0.17465	0	0	0.12171	0	1.86334	0
Healthy	0	0.53944	0	0.2525	4.41165	0.04655		68.24682	5.25075	0.2525	0	4.41165	0	5.94144	0	0.04655	0
Healthy	0	0	0	0.01614	2.76131	0		80.64045	0.65658	0.01614	0	2.76131	0	0.16545	0	0	0
Healthy	9.93651	0.00212	0.13414	0.01961	2.73148	1.47832		13.55565	0.3762	0.01961	9.93651	2.73148	44.3916	0.2551	0.13414	1.47832	0
Healthy	0.07966	0.05159	0.05917	0.79267	0.29548	0.08092		26.91606	22.62267	0.79267	0.07966	0.29548	12.5439	2.0776	0.05917	0.08092	0.01069
Healthy	0.8687	0.29646	0.11123	22.9132	1.09017	7.05585		30.46926	16.62348	22.9132	0.8687	1.09017	0	1.3721	0.11123	7.05585	0.03452
Healthy	1.19543	0.08299	0	0.12441	7.54867	0.08225		13.19024	6.25322	0.12441	1.19543	7.54867	0	0	0	0.08225	0
Healthy	0.47565	0.43523	0.01117	3.15295	4.95061	0.02042		20.1959	27.47749	3.15295	0.47565	4.95061	0	0	0.01117	0.02042	0
Healthy	2.01556	0.35671	0	19.28914	0.00429	0.8544		22.26482	20.47828	19.28914	2.01556	0.00429	0.87286	1.36827	0	0.8544	0.14746
Healthy	0.15724	0.04062	0	0.43414	0.05124	0.02224		64.07224	18.49618	0.43414	0.15724	0.05124	0	0.00643	0	0.02224	0.21993
Healthy	0	0.01526	0.09703	1.6969	24.41184	0.49107		13.76706	15.68105	1.6969	0	24.41184	0	0.11785	0.09703	0.49107	0.20308
Healthy	2.02587	0.58223	0.02499	0.95593	0.98843	0		46.47794	20.14283	0.95593	2.02587	0.98843	0.02587	6.04808	0.02499	0	0
Healthy	0.02496	0	0	0.19998	0.79662	0.23581		45.03545	23.05958	0.19998	0.02496	0.79662	1.81914	0	0	0.23581	0
Healthy	0.08922	0.13624	0	0.60994	0	0		81.27551	2.98726	0.60994	0.08922	0	0	0.32864	0	0	0
Healthy	9.88235	0.01031	0.16516	0.02198	2.47905	1.50031		13.21373	0.39047	0.02198	9.88235	2.47905	43.4397	0.30473	0.16516	1.50031	0
D065626	4.01105	0.89124	0.03437	1.14892	0.00162	2.15796		67.30006	6.84346	1.14892	4.01105	0.00162	0	0	0.03437	2.15796	0.35516
Healthy	1.36227	0	0	0	5.49084	0		53.02912	18.56895	0	1.36227	5.49084	1.87694	0.00578	0	0	0
Healthy	1.7727	2.53162	0.00841	8.90313	2.73472	0.61498		12.07781	37.12354	8.90313	1.7727	2.73472	0	0.06759	0.00841	0.61498	0.21189
Healthy	0	9.14673	1.28214	0.72384	0	2.38139		29.81266	37.98924	0.72384	0	0	0	0.04694	1.28214	2.38139	0
Healthy	0.37113	0	0.09797	0.33531	9.09907	0.24101		76.63304	1.82519	0.33531	0.37113	9.09907	0	0.02805	0.09797	0.24101	0
Healthy	1.0041	0.11814	0.59342	23.65549	0.9075	0.1148		45.48252	13.89714	23.65549	1.0041	0.9075	0	0.00403	0.59342	0.1148	0.21255
Healthy	0.02894	0.03241	0	0	0.3738	0.36374		66.78557	2.50994	0	0.02894	0.3738	0.63345	0.01246	0	0.36374	0
Healthy	0.16205	0.10693	0.02068	0	0.0068	0.25051		63.94943	10.4235	0	0.16205	0.0068	0	0.31437	0.02068	0.25051	0
Healthy	2.9113	32.73426	0	20.8616	0	0		30.0198	4.1556	20.8616	2.9113	0	0	0	0	0	0.29111
Healthy	0	0	0.24703	0	0	0.13008		61.69048	10.17214	0	0	0	0	0	0.24703	0.13008	0
Healthy	0	0.00165	0.96226	2.32162	0	0.31976		5.40398	52.67782	2.32162	0	0	0	0.09599	0.96226	0.31976	0.00748
Healthy	0.06871	0.02237	0.15746	7.74619	0.84037	0.7469		45.86689	20.01501	7.74619	0.06871	0.84037	0	1.40404	0.15746	0.7469	0.01238
Healthy	0	0	0	0	0	0		72.28686	12.96048	0	0	0	0	0.02892	0	0	0
Healthy	0	0	0.18017	5.55201	18.00399	0.65816		44.13677	4.44309	5.55201	0	18.00399	7.1259	0.2694	0.18017	0.65816	0
Healthy	0	1.86874	0.05333	0.00973	0	0.62103		15.68105	29.20642	0.00973	0	0	0.00548	0.24799	0.05333	0.62103	0
Healthy	0.06494	0	0	0.20647	0	0		92.17976	1.97522	0.20647	0.06494	0	1.8733	0.53159	0	0	0
Healthy	0.10871	0.01326	0.01213	0	0	0.67161		61.21567	3.08403	0	0.10871	0	0	7.35104	0.01213	0.67161	0
Healthy	1.20757	0	0.15116	2.33838	0.05853	0.50562		45.81514	8.04226	2.33838	1.20757	0.05853	0	1.98576	0.15116	0.50562	0
Healthy	0.039	0.28746	0.01159	0.55737	6.15992	0.04435		11.94756	34.85489	0.55737	0.039	6.15992	0.69784	0.48374	0.01159	0.04435	0
Healthy	0.05673	0.04734	3.33254	0.21588	0.02472	0.17312		60.09151	19.26642	0.21588	0.05673	0.02472	0	0.09344	3.33254	0.17312	0.1229
Healthy	0	0.07046	0	0	8.03066	0		6.10528	28.41553	0	0	8.03066	0	0	0	0	0
Healthy	0.04867	0	0.22781	0	1.32785	0.03053		84.30083	3.22191	0	0.04867	1.32785	0	0	0.22781	0.03053	0
Healthy	0.03647	0.00093	0.57724	5.20331	0	1.6807		39.73911	4.38976	5.20331	0.03647	0	2.98314	0.17413	0.57724	1.6807	0.0213
D065626	3.82205	10.14736	29.99275	0.74863	0.09959	2.15509		2.22556	7.9612	0.74863	3.82205	0.09959	1.96084	0	29.99275	2.15509	0
Healthy	0	0.25247	0	0.56083	15.7034	0.83256		56.41676	4.05729	0.56083	0	15.7034	0	0.24725	0	0.83256	0
Healthy	1.23047	0.00375	0.10332	2.43064	0.0719	0.55294		46.58744	8.04005	2.43064	1.23047	0.0719	0	1.85884	0.10332	0.55294	0
Healthy	0.04098	0	0.00942	1.82765	0	0.10854		59.46027	1.71557	1.82765	0.04098	0	4.66138	0.1233	0.00942	0.10854	0
Healthy	0.05146	0.06223	0.31005	0.34017	7.47465	0.13333		56.5792	21.33139	0.34017	0.05146	7.47465	0	0.81636	0.31005	0.13333	0.13353
Healthy	0.00203	0.08139	0	0.41938	0	0.00074		97.67362	0.00089	0.41938	0.00203	0	0.00431	0	0	0.00074	0
Healthy	0	0.1106	0	3.89122	0	0.9291		45.27481	12.28364	3.89122	0	0	3.29025	0.8243	0	0.9291	0
Healthy	0	0.0995	0.21676	0.12171	0	0.32328		29.47014	5.86862	0.12171	0	0	23.1101	0.01818	0.21676	0.32328	0
Healthy	1.20807	0	0	0	0	0		85.49418	10.26623	0	1.20807	0	0	0	0	0	0
Healthy	4.1579	0	0	0	0	0		92.94877	0.62702	0	4.1579	0	0.55513	0	0	0	0
Healthy	0.08687	0	0.14595	0.63579	6.3789	0.14659		76.96651	2.9733	0.63579	0.08687	6.3789	0	0.25053	0.14595	0.14659	0
Healthy	0.09955	0.35399	0.42548	2.60997	6.95298	0.8409		45.9343	8.4139	2.60997	0.09955	6.95298	0.10918	2.40783	0.42548	0.8409	0
Healthy	0	0	0	0.48822	0	0		74.91638	6.8447	0.48822	0	0	0.2125	0.07875	0	0	0
Healthy	0.04148	0	0.2637	0.38056	6.20098	0		66.92907	3.34498	0.38056	0.04148	6.20098	0	0.16176	0.2637	0	0
Healthy	0.19572	0.28207	0.03959	0.02678	0.00341	2.83204		11.35751	26.87821	0.02678	0.19572	0.00341	0	0.27122	0.03959	2.83204	0
Healthy	0.03976	0.66164	1.3308	0.16623	0.22593	0.16486		33.89588	38.10767	0.16623	0.03976	0.22593	0	0.10037	1.3308	0.16486	0
Healthy	1.5362	0.12656	0.04231	0.22342	0	0		86.92476	3.41217	0.22342	1.5362	0	0	0.10489	0.04231	0	0
Healthy	0.18886	3.06964	0.91548	8.02066	2.70466	1.37341		34.73166	11.89261	8.02066	0.18886	2.70466	0	6.00826	0.91548	1.37341	0.02318
Healthy	0.439	0.02946	0.01369	2.87024	0	1.05984		26.85938	25.59372	2.87024	0.439	0	1.21439	2.70131	0.01369	1.05984	0
Healthy	2.78783	0.05626	0.63052	6.72711	0	2.98672		1.70617	42.43654	6.72711	2.78783	0	0	0	0.63052	2.98672	0
Healthy	0.36457	0.2152	0.03687	0	3.2465	0.11391		89.29252	1.26368	0	0.36457	3.2465	0	0.11036	0.03687	0.11391	0
Healthy	0.1348	0.22335	0.30699	1.79989	1.35298	0		57.19523	8.60283	1.79989	0.1348	1.35298	1.22072	3.09391	0.30699	0	0.00694
Healthy	1.03393	0	0.31315	0.02822	9.17277	0.72918		54.53618	0.84418	0.02822	1.03393	9.17277	7.01615	0.21952	0.31315	0.72918	0
Healthy	0	0	0	0.04952	3.30805	0		79.23344	1.00055	0.04952	0	3.30805	0	0.23517	0	0	0
Healthy	0.42773	0.60917	1.2407	23.69567	2.26471	0.51914		7.31188	13.83051	23.69567	0.42773	2.26471	4.32216	3.38681	1.2407	0.51914	0.03313
Healthy	0.46398	0.40513	0.12133	0.04994	5.94996	0		18.12975	34.30594	0.04994	0.46398	5.94996	1.23974	0.19099	0.12133	0	0.52529
Healthy	1.26174	0.01051	0.0011	2.61118	1.41066	0.28545		36.17394	4.07282	2.61118	1.26174	1.41066	30.6252	0.02206	0.0011	0.28545	0.006
Healthy	0	0.66552	0	0	0	0		45.01472	16.5556	0	0	0	0.57529	0.37923	0	0	0
Healthy	0	0	0.10023	0	0	0.05778		63.99492	23.77976	0	0	0	0	3.06927	0.10023	0.05778	0
Healthy	0	0.10548	0.15762	0.78588	0	0.61893		70.46586	3.81006	0.78588	0	0	0	3.02483	0.15762	0.61893	0
Healthy	0.99829	0.04648	0.80785	0.71216	3.35419	0.10049		15.74434	50.09561	0.71216	0.99829	3.35419	0	0.08042	0.80785	0.10049	1.67647
Healthy	5.85638	1.23623	0.70123	83.68261	2.67796	0.03416		0.01052	0.00143	83.68261	5.85638	2.67796	0	0	0.70123	0.03416	0
Healthy	0.21767	0.04718	0	0.01296	0	2.1774		42.76044	13.23055	0.01296	0.21767	0	0.1126	1.06858	0	2.1774	0
Healthy	0	0	0	0	0.80969	0		69.40911	19.37166	0	0	0.80969	3.13991	0.04987	0	0	0
Healthy	3.13477	0	0.01273	1.15462	0	0.0011		36.09966	6.14055	1.15462	3.13477	0	6.58545	0.33156	0.01273	0.0011	0
Healthy	0	0.08238	0.06666	0.03721	0.018	0.01178		71.1126	14.23835	0.03721	0	0.018	0.70914	0.80756	0.06666	0.01178	0
Healthy	15.641	0.0204	0	0.14851	0.40077	0		20.00069	6.68963	0.14851	15.641	0.40077	0	0	0	0	0
Healthy	0	0.02576	0.66574	0.5241	0	0.08449		49.82563	23.14259	0.5241	0	0	0	2.53961	0.66574	0.08449	0
Healthy	0	0.0021	0	0.00393	0.08131	0.21292		72.02697	5.88627	0.00393	0	0.08131	0	7.93719	0	0.21292	0
Healthy	0	0.11915	0.85808	4.31823	7.34693	0.13429		54.63981	13.75319	4.31823	0	7.34693	0	0.07799	0.85808	0.13429	0.46797
Healthy	33.1783	0.93396	0	3.60146	0	0.79689		10.18654	0	3.60146	33.1783	0	0	0.18778	0	0.79689	0
Healthy	0	0.3511	0.01913	0	0.07584	0		74.51959	18.60809	0	0	0.07584	0.18063	0.00387	0.01913	0	0
Healthy	1.57665	0.00489	0.07151	0.00095	0.43081	0.0003		87.04731	3.95675	0.00095	1.57665	0.43081	0.01119	0.01037	0.07151	0.0003	0.01349
Healthy	0.51895	0	0	25.13211	0	1.29052		25.91966	13.66098	25.13211	0.51895	0	0.91213	1.5059	0	1.29052	0
Healthy	13.47374	10.63616	0.00057	30.77841	2.6056	0.01808		27.00068	1.07872	30.77841	13.47374	2.6056	0	0	0.00057	0.01808	0.16795
Healthy	0.0036	0	0	0	0	0		37.12973	9.58738	0	0.0036	0	11.2789	4.97084	0	0	0
Healthy	15.42036	0.4976	0	26.48408	0	0.69601		1.81896	26.88239	26.48408	15.42036	0	0	0	0	0.69601	0
Healthy	0.11904	0.06864	0.06164	0	0.028	0.1544		39.43204	23.89167	0	0.11904	0.028	0	0.70432	0.06164	0.1544	0.00045
Healthy	0.03109	0.08897	0.01671	6.16601	2.8501	2.32069		40.03673	6.89579	6.16601	0.03109	2.8501	1.93009	1.65864	0.01671	2.32069	0.14691
Healthy	0.08729	1.74906	0.10184	15.30386	1.7078	0.70801		30.67102	6.60217	15.30386	0.08729	1.7078	0	0.20787	0.10184	0.70801	0.00915
Healthy	0.50497	0.2818	0	3.9672	0	0		20.07762	27.65037	3.9672	0.50497	0	2.14355	0	0	0	0
D065626	3.23054	0.27567	0.05182	1.28082	1.29021	0.01926		65.64239	10.96655	1.28082	3.23054	1.29021	0	0	0.05182	0.01926	0.0162
Healthy	0.70262	0.09812	0	0.63011	0.14985	0.04562		82.81448	1.44198	0.63011	0.70262	0.14985	0	0.23091	0	0.04562	0
Healthy	24.8353	0.88954	0	43.94428	7.08914	0		15.43674	1.81058	43.94428	24.8353	7.08914	0	0	0	0	0
Healthy	0.33823	0.24288	0.25066	0.36473	9.16478	0.10102		22.24715	27.43919	0.36473	0.33823	9.16478	0.00565	0.06515	0.25066	0.10102	0.0052
Healthy	0.50306	0.10625	1.09675	0.76052	0	0.08786		67.57796	7.09404	0.76052	0.50306	0	1.25337	0.24992	1.09675	0.08786	1.85425
Healthy	0.44107	0.0363	0.38175	2.21956	0.01111	0.63759		57.57644	8.33585	2.21956	0.44107	0.01111	0	0.05655	0.38175	0.63759	0.03518
Healthy	0	0	0.01048	0.07445	3.08086	0		78.92345	0.9869	0.07445	0	3.08086	0	0.23086	0.01048	0	0
Healthy	0.02862	0.00256	0	2.25565	0	3.53082		20.02427	26.71483	2.25565	0.02862	0	0	5.35197	0	3.53082	0
Healthy	0.50344	0.75532	0.49288	0.34034	0.12021	0.09109		62.5651	13.3881	0.34034	0.50344	0.12021	0	0.10212	0.49288	0.09109	0
Healthy	0	0	0	0	6.44336	0		90.445	3.1116	0	0	6.44336	0	0	0	0	0
Healthy	0.54371	0.07871	0.53671	1.20514	3.10949	0.69077		45.99729	0.65321	1.20514	0.54371	3.10949	0.15608	0.00439	0.53671	0.69077	0
Healthy	6.07823	0.20166	0.05963	0	0	0		29.55664	5.11956	0	6.07823	0	20.4633	0.01825	0.05963	0	0
Healthy	0	0	0	0	0	0		53.25361	5.05758	0	0	0	0	0	0	0	0
Healthy	0	0	0	6.33299	18.3647	0.47945		39.25094	6.43691	6.33299	0	18.3647	0	0	0	0.47945	0
Healthy	11.4312	0.20058	0	0.04342	8.69167	0.19684		66.71114	2.16242	0.04342	11.4312	8.69167	0	0.15152	0	0.19684	0
Healthy	0.12543	0.01244	0.16311	1.56368	0.00257	0.23322		45.16251	14.41541	1.56368	0.12543	0.00257	1.22439	0.5499	0.16311	0.23322	0.03411
Healthy	0.12381	0.01684	0.01709	8.43559	4.45827	2.13567		38.84305	19.24218	8.43559	0.12381	4.45827	0.72343	1.06786	0.01709	2.13567	0.3751
Healthy	11.7311	0.18545	0	0.08157	8.60768	0.2106		65.83018	1.70287	0.08157	11.7311	8.60768	0	0.20383	0	0.2106	0
Healthy	0	6.12785	0.04451	3.06655	0	6.33637		34.12652	21.53719	3.06655	0	0	0	0	0.04451	6.33637	0
Healthy	44.4709	0.08619	0.06042	7.19459	0	0.08659		34.44254	0	7.19459	44.4709	0	0	0	0.06042	0.08659	0.01293
Healthy	15.78313	1.48012	1.46783	13.60711	0.00668	0.49942		4.01644	36.3218	13.60711	15.78313	0.00668	0	0.02161	1.46783	0.49942	0.09753
Healthy	12.0614	0.13819	1.77298	0	0.05879	0		22.07556	17.47819	0	12.0614	0.05879	1.0315	0	1.77298	0	0
Healthy	0	0	0	0.87287	0	0.0754		81.14162	1.46323	0.87287	0	0	3.38056	0.65084	0	0.0754	0
Healthy	0	0.02713	1.23487	0	0.00998	0		40.93628	26.58907	0	0	0.00998	0	0	1.23487	0	0.10745
Healthy	0	2.17211	1.31232	0	0	2.34395		24.97887	34.71415	0	0	0	0.86696	0	1.31232	2.34395	0
Healthy	0.88681	0	6.75537	0	0	0		45.05654	7.88445	0	0.88681	0	0.54241	0	6.75537	0	0
Healthy	14.06899	0.46448	0.02129	58.21791	0.04811	25.15479		0.71756	0	58.21791	14.06899	0.04811	0	0.00698	0.02129	25.15479	0.17063
Healthy	0	0.02847	0.0051	5.62349	0	0.79782		57.8648	3.90621	5.62349	0	0	0	0.12314	0.0051	0.79782	0
Healthy	1.61522	0.53214	0.02629	0.13114	2.27627	0.09097		50.39368	11.05529	0.13114	1.61522	2.27627	0.07023	0.35574	0.02629	0.09097	0.00043
Healthy	0	1.65257	0	52.1758	0	4.16136		1.76456	16.42551	52.1758	0	0	0	0	0	4.16136	0
Healthy	0.10583	0.07926	0.06672	3.10923	7.81757	0.2053		53.77834	9.83496	3.10923	0.10583	7.81757	0	0.13711	0.06672	0.2053	0.04292
Healthy	0.16982	0	0.05465	0.39804	1.18713	0.00325		89.98095	0.88909	0.39804	0.16982	1.18713	0	0.02916	0.05465	0.00325	0.02033
Healthy	0	5.81321	0.10709	2.61135	0	6.82519		33.7514	21.18618	2.61135	0	0	0	0	0.10709	6.82519	0
Healthy	0.06409	0	0.02383	0.00166	4.33794	0		68.96628	4.87193	0.00166	0.06409	4.33794	0	0.20805	0.02383	0	0
Healthy	0.05902	0.02623	3.65775	0	0.10264	0.08487		37.14462	31.38034	0	0.05902	0.10264	1.4189	0.00888	3.65775	0.08487	1.1119
Healthy	0.96743	0.03618	0.33992	0.38273	0.0579	0.92466		67.68915	0.35529	0.38273	0.96743	0.0579	0.00222	0.02144	0.33992	0.92466	0
Healthy	0.25953	1.51139	2.7082	0.11944	0.20975	0.12605		28.73117	34.88759	0.11944	0.25953	0.20975	0	0.01236	2.7082	0.12605	0
Healthy	1.90269	0.17976	0.87439	2.40077	0.00273	0.34673		12.17958	32.40016	2.40077	1.90269	0.00273	1.27653	0	0.87439	0.34673	0.03477
Healthy	0.11296	0.01638	1.65788	0.03324	7.18892	0.00691		50.49195	16.92877	0.03324	0.11296	7.18892	0.0577	0	1.65788	0.00691	0
Healthy	0.86706	0.07785	0.00289	0.00662	0.00142	0		17.05268	20.72907	0.00662	0.86706	0.00142	0	0	0.00289	0	0
Healthy	0	0	0.25063	0	0.26578	0		42.6371	27.75482	0	0	0.26578	0	0	0.25063	0	0
Healthy	3.42126	1.32342	0.07186	5.32781	10.90757	0.00958		0.72957	9.42202	5.32781	3.42126	10.90757	0	0.40504	0.07186	0.00958	0.36318
Healthy	0.25818	0.01815	0	0.52354	0.34542	0.26201		64.51356	6.74165	0.52354	0.25818	0.34542	0	1.43298	0	0.26201	0
Healthy	8.16123	11.89779	6.25705	8.24429	0	3.23096		9.13805	28.53973	8.24429	8.16123	0	0	0.01639	6.25705	3.23096	0.00336
Healthy	10.9231	0.16099	0	0.04749	8.41592	0.24998		66.0232	1.56566	0.04749	10.9231	8.41592	0	0.17577	0	0.24998	0
