group	Streptococcus	Ruminococcus_B	Clostridium_Q	Longicatena	Muricomes	Eisenbergiella	Schaedlerella	Erysipelatoclostridium	Gordonibacter	Eggerthella	Prevotella	Ruminococcus_H	Barnesiella	Mediterraneibacter	Anaerobutyricum	Blautia_A	Parasutterella	Clostridium_Q	Muricomes	Anaerotruncus
Healthy	0.00839	0	0.02051	0.00059	0.00274	0	0	0	0	0.00245	0	2.90357	0	0.36478	0.49404	0.1493	0	0.02051	0.00274	0
Healthy	0.10321	0	0	0.01402	0	0	0	0	0.016	0.00895	0.03717	5.63146	0.91225	0.29142	3.83709	1.12385	0	0	0	0.00258
Healthy	0.24218	0	0	0	0.00397	0	0	0	0	0	33.5909	2.81422	5.58872	0.01791	0.6196	0.22248	0.01187	0	0.00397	0
Healthy	0.03944	0.00851	0	0	0.02374	0	0	0	0	0	0	0	0	1.38272	0	0	0	0	0.02374	0
Healthy	0	0.00033	0	0.00818	0.01939	0.00081	0	0	0	0	0.00532	0	0.99457	0.03616	0.0503	0.03871	0.00694	0	0.01939	0.00161
Healthy	0.09102	0.00616	0	0.00441	0	0	0.09381	0	0	0	0.08904	0.00374	0.07729	0.27589	0.31165	0.08954	0.5146	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82705	0	0.06454	0	0	0	0
Healthy	0	0.00174	0.0739	0.00143	0.36646	0.61127	0	0	0	0	0	4.69367	0	0.06628	0.00274	0.13661	0.20349	0.0739	0.36646	0.02093
Healthy	0.80785	0	0.02267	0.03596	0.01601	0	0.0007	0	0.08219	0	1.41996	13.5725	0	0.0419	0.81044	0.52458	0	0.02267	0.01601	0
Healthy	0.08908	0.04334	0	0.00041	0	0	0	0	0.06534	0.00512	0	10.7028	5.92057	3.16716	1.93431	0.74575	0.03352	0	0	0
Healthy	0	0.03534	0	0	0	0	0	0	0	0	0	0	2.46449	0.16934	0.47104	0.05308	0	0	0	0
Healthy	0.2201	0	0	0	0	0	0	0	0	0	0	5.98054	0	0.15281	1.25975	0.99442	0.00375	0	0	0
Healthy	0.05599	0.00354	0.04381	0.01699	2.29875	0.96339	0	0	0.03569	0	1.05462	2.00335	0	2.49582	0.68976	1.19453	0.01064	0.04381	2.29875	0.36056
Healthy	0.21378	0	0	0.00817	0.00709	0.00911	0	0	0	0	0.35903	2.72198	5.36691	1.02735	0.01211	0.10442	0.04308	0	0.00709	0
Healthy	0	0	0.36741	0	0.05714	0	0	0	0	0	0	0	2.07016	0.02157	0	0	0.52898	0.36741	0.05714	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.51417	0	0.33651	0	0	0	0	0	0
D015212	0.39706	0.01658	0.01598	0.00013	0.02841	0.2009	0	0.00785	0	0.00148	0.00089	1.732	0	0.64266	0.15886	0.45203	0	0.01598	0.02841	0.061
Healthy	0.02291	0	0	0	0	0	0	0	0	0	0	0.62192	5.33263	0.16264	0.02868	0.11362	0.01276	0	0	0.06114
Healthy	0.14513	0	0	0.03603	0	0.00906	0	0	0	0.02241	0.00075	0	0.00079	0.008	0.00056	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.99601	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.97228	0.92578	0.99702	0.0848	0.13331	0	0	0	0
Healthy	0.03852	1.1215	0	0.00719	0.06714	0	0	0.04074	0	0.03835	0.0055	3.415	0	0.17261	0	0	0	0	0.06714	0
Healthy	0.30067	0	0	0	0	0	0	0	0	0	0	5.258	0.66697	0.17403	0.38783	0.50832	0	0	0	0
Healthy	0.39925	0	0	0	0	0	0	0	0	0	0	1.98246	0	0.13166	0	0.04114	0	0	0	0
Healthy	0.02344	6.93441	0	0	0	0	0	0.05809	0	0.0057	0.00331	0	0	0.41892	0	0	0	0	0	0
Healthy	0	0.20917	0	0	0	0	0	0	0	0	0	0	1.63773	1.81283	0	0	0	0	0	0
Healthy	0.0831	0	0.00198	0	0	0	0	0	0	0	10.59325	4.95625	0.7455	0.53935	0.04491	0.1154	0	0.00198	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.4244	0	0.08517	0.57907	0.15292	0.00711	0	0	0
Healthy	0.05822	0	0.12357	0	0.10829	0.0158	0	0	0	0	0	0	2.3146	0.77797	0	0	0.09478	0.12357	0.10829	0
Healthy	0.10941	0	0	0	0	0	0	0	0	0	0	0.00013	0.00257	0.00522	0	0	0	0	0	0
Healthy	0.26416	0.00144	0	0	0	0	0	0	0	0	0	0	5.19928	0.0302	0	0.0371	0.23073	0	0	0
Healthy	0.02144	0.06939	0.03385	0	0	0	0	0	0	0	0	0	2.14127	0.0735	0.00665	0.04129	0.0111	0.03385	0	0.00186
Healthy	0.05725	0	0	0	0	0	0	0	0	0	0	22.5618	0.48016	1.57848	0.08383	0.17803	0.04614	0	0	0
D015212	0.36548	0	0.04056	0.00539	0.00226	0	0.0319	0	0	0	0	0	0	0.24456	2.13156	1.15662	0.03541	0.04056	0.00226	0
Healthy	0.26105	0.16797	0.01335	0.00836	0.02021	0.22993	0.31766	0.01921	0.01282	0.078	0	0	0	1.22365	1.67754	1.38972	0	0.01335	0.02021	0.04051
Healthy	0.07135	22.427	0	0.00052	0	0	0	0.07772	0	0.03721	0.01919	0	0.00181	1.5867	0	0	0	0	0	0
Healthy	0.02661	0	0	0	0.04351	0	0	0	0	0	0	0.31456	0.66298	0.03822	0	0.05756	0.02743	0	0.04351	0
Healthy	0	0.04239	0	0	0.00319	0.19062	0	0	0	0	0	0	2.89997	0.87089	0	0.00511	0	0	0.00319	0
D015212	1.3847	0.00323	0.00789	0	0	0	0.01374	0	0.00774	0	0	0	0	0.15513	2.14902	1.04185	0.08495	0.00789	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.87754	5.55225	0.04046	0.01657	0.8849	0	0	0	0
Healthy	0.14478	0.01906	0	0.00354	0.01261	0	0	0.05051	0	0.02647	0	2.79037	0	1.36161	0	0.00579	0.25013	0	0.01261	0
D015212	0	0	0.00875	0	0.00505	0.00415	0	0	0	0	0	0.10296	0	0.00374	0	0	0	0.00875	0.00505	0.09109
Healthy	0.10336	0.00077	0	0.00164	0	0	0	0	0	0	0.01928	1.65869	3.06786	0.01081	0.70296	0.16847	0	0	0	0
Healthy	2.72797	0.03216	0.06021	0	0	0	0	0	0	0	0	0	0	0.35527	0.14445	0.20557	0	0.06021	0	0.03122
Healthy	0.03859	0.01289	0	0.0004	0	0	0	0	0	0	0	8.78909	2.37243	0.9099	0.91817	0.57736	0.00502	0	0	0.00874
Healthy	0.19797	0	0	0	0	0	0	0	0.01333	0	0	8.98349	1.62285	0.21106	1.31516	0.11405	0	0	0	0
Healthy	0.09536	0.00734	0.11645	0.00029	0.13535	0	0	0.04031	0	0.02729	0	1.60415	0	1.19487	0	0.17932	0	0.11645	0.13535	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.24425	0	3.70791	4.13498	1.89085	0.3095	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.40332	0	0	0	0	0	0	0	0	0
Healthy	0	0.01249	0	0	0	0	0	0	0	0	24.9227	0	2.91155	0.07551	3.13196	1.46423	0	0	0	0
Healthy	0.39868	2.51545	0.0121	0.02546	4.71067	0	0	0.688	0	0.19184	32.58213	0	0	1.15769	0	0	0	0.0121	4.71067	0
Healthy	0	1.67065	0.0022	0.32788	0	0.04289	0	0	0	0	0	0	0	0.28031	0.01125	0.19544	0.16686	0.0022	0	0
Healthy	0	0	0	0	0	1.18337	1.75629	0.48854	0	0.02065	0	0.1859	0	0.49819	0	0.61209	0	0	0	0
Healthy	1.61678	0.03259	0.00481	0.00092	0.01408	0.00931	0	0	0	0.00178	0.00057	6.24142	0.98184	0.47045	0.29771	0.57189	0.07255	0.00481	0.01408	0
Healthy	3.78793	0.15628	0.00269	0.02869	0	0.01133	0.02232	0.05207	0	0	0	20.1583	2.07829	0.70212	0.81724	1.12174	0.05674	0.00269	0	0
D015212	0.09238	0.16907	0.24663	0.2361	0.05942	0.0468	0.16322	0.0576	0.01096	0	0	0.02041	0	0.10084	0	1.39168	0.34214	0.24663	0.05942	0.26887
Healthy	0.20395	0	0	0.14782	0	0	0	0	0	0.19757	0.00228	0.00365	0	0	0	0	0	0	0	0
Healthy	0	0.01444	0	0	0	0	0	0	0	0	0.2128	0	0	0	0	0	0.04704	0	0	0
D015212	0.78594	1.59597	0	0.00418	0	0	0.009	0	0.01028	0	0	0	0	0.63757	0.26108	2.44358	0.13519	0	0	0
Healthy	0	0	0.01938	0.10439	0.0467	0.04078	0	0	0.11948	0.00216	0	1.83865	0	0.00697	0	0.17181	0.00349	0.01938	0.0467	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.62725	0	0	0	0	0	0	0	0	0
Healthy	0.11158	0	0	0	0	0	0	0	0	0	31.33203	1.66202	1.97267	0.43952	0	0.02701	0	0	0	0
Healthy	0.01401	0.00204	0	0.00159	0	0	0	0	0	0	0	0.02365	0	0.0323	0.40061	0.06211	0	0	0	0
Healthy	0.00355	0.05269	0	0	0.03443	0	0.005	0	0	0.00301	0	0	0	0.00625	0.0044	0.03715	0	0	0.03443	0
Healthy	1.04134	0.08775	0	0	0	0	0	0	0	0	0	0.06049	2.44637	0.54708	2.86704	0.02713	0.03153	0	0	0
Healthy	0.00339	0.12276	0	0	0	0	0	0	0	0	0	0	0.82088	1.0772	1.41804	0.92988	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.91493	4.08345	0.07644	0	0.00468	0.12095	0	0	0
Healthy	0.0844	0	0	0	0	0	0	0	0	0	0	4.88648	1.511	0.15293	0.33281	0.23422	0	0	0	0
Healthy	19.07432	0.0017	0	0.02121	0.02595	0	0	0	0.03156	0	0	6.45521	0	0.03048	2.64627	4.22453	0	0	0.02595	0.01408
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.2232	1.14102	0.04645	0.01817	0.10508	0.38381	0	0	0
Healthy	0.04036	0	0	0.00159	0.00155	0	0.11886	0.61865	0	0	0	3.30242	3.38995	0.03958	0	0.04674	0.00076	0	0.00155	0
Healthy	0.00702	0.0278	0.0086	0	0.03189	0	0	0	0	0	0.00175	0	0	0.85628	0.0632	0.24082	0.02887	0.0086	0.03189	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.51186	2.50163	0.29716	0.0775	0.34405	0.1165	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.7909	0.65508	0.01067	0.1795	0.9425	0.4848	0.01827	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.93236	9.23247	0	0.88331	6.8094	4.94366	0	0	0	0
Healthy	0.04054	0	0	0	0	0	0	0	0	0	0	4.74434	0	0.16338	0.37189	0.33538	0.05408	0	0	0
Healthy	1.09472	1.03956	0.00699	0.01304	0.00589	0.02683	0.02488	0.03657	0.00112	0.04309	0.00496	12.1728	0	1.98501	0	0.14058	0.07397	0.00699	0.00589	0
Healthy	0.0131	0	0.02461	0	0	0	0	0	0	0	67.1588	0	0	0	0	0	0	0.02461	0	0
Healthy	0.44277	0.17567	0.04634	0	0	0.00903	0	0	0	0	0	4.75855	0	1.25134	0.05958	0.2328	0.04847	0.04634	0	0
Healthy	0	0.05671	0	0	0.02337	0.15341	0	0	0	0	0	0	2.63823	0.78836	0	0.0255	0	0	0.02337	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.24604	0	0.07772	0.75599	0.2859	0.05708	0	0	0
Healthy	0.04969	0	0	0	0	0	0	0	0	0	0	3.53112	0	0.13434	0.47715	0.24789	0.02839	0	0	0
Healthy	0.08466	0.05519	0.01293	0	0.23239	0	0	0	0	0	45.5113	0.80793	0	0.47061	0.10619	0.1004	0	0.01293	0.23239	0
Healthy	0.07439	0	0	0	0	0	0	0.07082	0	0.00294	0	0	0	0	0	0	0	0	0	0
Healthy	0	3.63561	0	0	0	0	0	0	0	0	0	0	0	0.03084	2.13005	0	0	0	0	0
Healthy	0.08839	0.15611	0.03061	0	0	0	0	0	0	0	0	9.40414	3.68721	0	0	0	0	0.03061	0	0
Healthy	0.17975	0.71125	0	0	0	0	0	0	0	0	0	0	18.614	0.02807	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.37699	0.54578	0.4011	0.74038	0.46408	0	0	0	0
Healthy	0.35112	0.02243	0	0.35819	0.00957	1.34344	2.01052	2.03358	0	0.14119	0.00567	0.22163	0	0.20693	0	0.63821	0	0	0.00957	0
D015212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.14261	0.32796	0	0	0	0	0.34948	0	0	0.06489	0	0	0	1.439	8.73376	1.58812	0.03762	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.01294	3.79832	0.09291	0	0.00459	0.05459	0	0	0
Healthy	0.15445	0.68567	0	0	0	0	0	0	0	0	0	0	18.1993	0.14905	0	0	0	0	0	0
Healthy	0.01799	0.48371	0	0	0	0	0	0	0	0.04734	0	0	0	0.33062	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.00228	0.94823	3.16193	0.04746	0.03539	0.04185	0.30133	0	0	0
Healthy	2.41692	0	0	0	0	0	0	0	0	0	0	2.16619	4.74161	0.03863	0.46553	0.1448	0	0	0	0
Healthy	0	0.31345	0	0	0	0	0	0	0	0	0	0	0	0.1417	0	0	0	0	0	0
Healthy	0.43472	0	0	0	0	0	0	0	0	0	0	0	3.49984	0.47768	0	0.05219	0.07703	0	0	0
Healthy	0.04942	0	0	0.03841	0	0.01801	0	0	0	0	0.31923	0	0	0	0	0	0.15872	0	0	0
Healthy	0.30903	0.00513	0	0	0	0	0	0	0	0	10.0148	0.0256	0	0.05622	1.32032	0.5716	0	0	0	0
Healthy	0	0.25177	0	0	0	0	0	0	0	0	0	0	0	0.40924	0	0	0	0	0	0
Healthy	0.01752	0	0	0	0	0	0	0	0	0	0	0.62626	5.49943	0.181	0.02807	0.11065	0.02784	0	0	0.039
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94064	0.67474	0.25185	0	0	0	0
Healthy	0.47884	0	0	0	0	0	0	0	0	0	0	2.55493	0	0.09942	0	0.01954	0	0	0	0
Healthy	0	0	0.00072	0	0	0	0	0	0	0	31.6358	0	0	0.02272	0	0.0784	0	0.00072	0	0
Healthy	0.03033	0	0	0	0	0	0	0	0	0	0	2.05038	2.47928	0.22682	0	0.02469	0.00604	0	0	0
Healthy	0.03817	0	0	0	0	0	0	0	0	0	0	1.90829	2.65321	0.22178	0	0.03145	0.00298	0	0	0
Healthy	0.1137	0.0327	0.07486	0	0	0	0	0	0	0	0	0	0.81153	1.50731	0	0	0.31123	0.07486	0	0
Healthy	0.34409	0	0	0	0	0	0	0	0	0	1.90822	0.01315	0	19.92163	1.51966	8.26851	0	0	0	0
Healthy	0	0	0	0	0	0.33258	0	0	0	0	0	0	1.65598	2.01925	12.9413	1.2029	0	0	0	0
Healthy	1.75162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.08337	0	0	0	0	0	0	0	0	0	6.02751	8.5063	0	0.18243	0.66485	0.53762	0	0	0	0
Healthy	0.04279	0.03526	0	0	0	0	0	0	0	0	6.09896	3.1818	0	6.55988	6.7474	6.04753	0	0	0	0
Healthy	0.08015	0	0	0	0	0	0	0	0	0	0	0	2.28105	0.18094	0	0.03175	0	0	0	0
Healthy	0.13752	0.02763	0	0.00411	0	0	0	0	0	0	18.54513	1.20861	0	0.47159	0.92335	0.83337	0	0	0	0
Healthy	21.64375	0.37268	0	0.12735	0	0	0.30679	0	0.02654	0.0633	0.00137	0.01049	0.04152	3.86664	9.85001	1.20096	0.07894	0	0	0
Healthy	0	2.49792	0	0.06516	0	0	0	0.0432	0.00356	0.02197	0.05575	4.56692	0	0.27069	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.47013	0	0.29043	2.40381	0.70722	0.00673	0	0	0
Healthy	0.93044	0.00134	0	0.01873	0	0	0	0	0	0	43.5126	0	0.50202	1.12939	0.46002	0.69192	0	0	0	0
Healthy	0	0.08035	0	0	0	0.04257	0	0	0	0	0	0	0	0.10317	0	0	0.22455	0	0	0
Healthy	0.10809	0	0	0	0.00771	0	0	0	0	0	3.65818	0	3.87652	0.2232	0.36202	0.29737	0.01473	0	0.00771	0
Healthy	0	0	0.00315	0	0	0	0	0	0	0	0	0.45602	1.16028	0.05906	0.00529	0.04467	0	0.00315	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.36086	2.56178	0.04799	0.03076	0.11705	0.15318	0	0	0.00676
Healthy	0.12788	0.14425	0.05797	0.03493	0	2.8754	0.05159	0	0.01646	0.02213	0	30.0288	0	0.05215	0.78187	1.5239	0	0.05797	0	0.3016
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.20737	1.11991	0.12795	0.00913	0.11787	0.38535	0	0	0
Healthy	8.46556	0.02549	0.01558	0.00059	0	0.07531	0	0	0	0	0	5.55866	0	1.17326	0.29384	0.23321	0.00464	0.01558	0	0
Healthy	0.02307	0.08197	0.02797	0	0	0	0	0	0	0	0	0	2.16939	0.0797	0.01563	0.04822	0	0.02797	0	0.01801
Healthy	0	0	0	0	0.01227	0	0	0	0	0	0	1.37473	3.076	0.23378	0	0.00444	0.06675	0	0.01227	0
Healthy	6.06571	0.06903	0	0	0	0	0	0	0	0	0	10.8392	0.81888	0.32195	0	2.32148	0	0	0	0
Healthy	0.1758	0.70634	0	0	0	0	0	0	0	0	0.00499	7.78317	3.9219	0.37812	0.45447	0.26036	0	0	0	0
Healthy	0.39024	0	0	0	0	0	0	0	0	0	0	0	0.2679	0	0.88669	0.32907	0	0	0	0
Healthy	0.00369	0	0	0	0	0	0	0	0	0	0	1.13934	3.09743	0	0.032	0.00947	0.2003	0	0	0
Healthy	0	1.77495	0	0.29538	0	0.07319	0	0	0	0	0	0	0	0.18975	0	0.21507	0.1202	0	0	0
D015212	31.08405	0	0	2.49625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.09958	0	0	0	0	0	0	0	0	0	0	5.22613	4.64627	0.11798	0.26127	1.47249	0	0	0	0
Healthy	0.15673	0	0	0	0	0	0	0	0	0	30.18611	0.23527	0	0	0.10849	0.13707	0	0	0	0
Healthy	0	0	0	0.0058	0	0	0	0	0.06991	0	3.38637	0.00297	5.61149	2.35611	0.30938	0.1665	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.47242	0.53914	0.2567	0.11641	0	0	0	0
Healthy	0.02259	0.10272	0.02574	0	0	0	0	0	0	0	0	0	2.15171	0.28218	0.00345	0.03908	0.00893	0.02574	0	0.00193
Healthy	0.37918	0.02075	0	0.53413	0.00585	1.48357	2.45092	2.2813	0	0.11244	0.00327	0.22695	0	0.47168	0	1.01305	0	0	0.00585	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.17737	1.04932	0.42066	0	0.02721	0.01081	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	63.8662	0	0	4.08993	0	0	0	0	0	0
Healthy	0.04668	9.5521	0	0.4665	0	0	0	0.02156	0	0	0	0	0.00267	0.43225	0	0	0	0	0	0
Healthy	2.95029	0	0.02085	0	0	0	0	0	0	0	0	20.7775	0	2.77161	0.94081	1.61532	0	0.02085	0	0
Healthy	0	0.05617	0	0	0	0	0	0	0	0	0	0.79865	1.35917	0.08308	0	0.05332	0.07957	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	6.6403	0	1.59718	0.29575	0.17861	0	0	0	0
D015212	0.42345	2.26434	0	0	0	0	0	0	0	0	0	0	0	2.16502	0	0	0	0	0	0
Healthy	0.044	0.01778	0	0	0	0	0	0.00119	0.0047	0.00023	0.00261	2.95726	0	0.05521	0.26782	0.07528	0	0	0	0.00866
Healthy	0	0.31034	0.07425	0.02004	0.06673	0	0	0	0	0	0	0.23375	0	0.01503	0	0.00864	0	0.07425	0.06673	0.30074
Healthy	0.01088	0	0	0.00584	0	0	0	0	0	0.01026	0	5.2351	0.83618	0.05515	1.04597	0.68952	0.00347	0	0	0
Healthy	0.42966	0	0	0.006	0	0	0	0	0	0	0	0.02495	1.00992	0.22948	0.56087	0.41968	0	0	0	0
Healthy	0	0.01048	0	0.26522	0	0.06412	0	0	0	0	0	0	0	0.28109	0	0.20379	0.16181	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.59969	1.95263	0.785	0.62813	0	0	0	0
Healthy	0	0.62841	0	0.01778	0	0.01713	0	0	0	0	0	0	0	0.07768	0	0	0.13787	0	0	0
Healthy	0.03601	0	0	0	0	0	0	0	0	0	31.25742	1.55636	1.85879	0.31245	0	0.01162	0	0	0	0
Healthy	0	0	0.02738	0.00313	0	0	0	0	0	0	0	0	3.33883	0.0109	0	0	0	0.02738	0	0
Healthy	0.03365	0.61012	0	0	0	0	0	0.05916	0	0	0	0.63232	0	0.38465	0.13025	0.01041	0	0	0	0
Healthy	0.16137	0.02148	0	0.16949	0.05315	0	0.22291	1.06995	0	0.02486	0	16.9308	0	5.71533	4.54964	4.73962	0.00283	0	0.05315	0
Healthy	0	0	0.06099	0.26831	0	0	0	0	0	0	0	3.67518	4.57053	2.89013	0	3.32575	0	0.06099	0	0
Healthy	0.23618	0.00251	0	0	0	0	0	0	0	0	0	3.4082	0.1681	1.15745	0.10392	0.06998	0.00881	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.40905	0.78202	0.15199	0.1753	0.00391	0	0	0
Healthy	0.18313	0	0	0	0	0	0	0	0	0	0	13.1932	0	0.43443	5.82354	1.24928	0.11041	0	0	0
Healthy	0	0	0	0.00641	0	0	0	0	0	0	0.00636	0.45095	1.15995	0.0702	0.19919	0.3194	0	0	0	0
Healthy	0.14192	0	0.00206	0.00017	0	0	0	0	0	0	0	1.65077	1.27031	0.84274	0.70551	0.30377	0.51658	0.00206	0	0.01305
Healthy	0.17059	0.00121	0	0.00063	0	0	0	0	0.00078	0.00108	0.01927	6.26843	0.14961	0.09883	2.12282	0.78047	0.00019	0	0	0
Healthy	2.0789	0	0	0.00441	0	0	0	0	0	0	0	1.56706	5.47125	1.14177	0.3169	0.58068	0	0	0	0
Healthy	0.30723	0.10317	0.01297	0.07759	0.01901	0	0.00895	0	0	0.05352	27.66347	0.00188	0	0.58543	0.11334	0.18242	0.37153	0.01297	0.01901	0
D015212	2.19303	0.03295	0.62405	0.00102	0.19553	0	0.01519	0.00451	0	0	1.73485	0.0015	0	0.11624	1.81805	0.60681	0	0.62405	0.19553	0.01102
Healthy	0.00304	0	0	0	0	0	0	0	0	0	0	0.3737	2.72774	0.23544	0	0.05711	0.17255	0	0	0.01672
Healthy	0.14807	0.00033	0	0	0	0	0	0.01917	0	0	0	3.2143	1.54987	1.32288	0.39419	0.18055	0	0	0	0
Healthy	1.34083	0	0	0	0	0	0	0	0	0	12.7514	0	0	0.21938	1.10863	0.52751	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	55.5772	0.56381	0.0854	0.294	0.1016	0.06449	0	0	0	0
Healthy	0.2666	0.30262	0	0	0	0	0	0.33491	0	0	0.16236	0	0.0081	0.00749	0	0	0	0	0	0
Healthy	3.12916	0	0	0.00256	0	0.00317	0	0	0	0	0.87136	3.25619	2.23729	0.29571	5.91558	1.68117	0	0	0	0
D015212	19.32567	0.01995	0	0.00444	0.01188	0.00813	0.0076	0.00435	0	0.04277	0	0	0	0.00428	0	0.66387	0.2532	0	0.01188	0
D015212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D015212	4.46802	0	0.00385	0.00301	0.00444	0.0047	0	0	0.02341	0	0	3.02001	0	0.63365	0.30129	0.78286	0	0.00385	0.00444	0.00903
Healthy	0.10611	0	0	0.00094	0	0	0	0	0	0	36.5585	1.21975	0.49143	0.67626	0.07125	0.19468	0.07498	0	0	0
Healthy	0.15737	0	0	0	0	0	0	0	0	0	0	0.96612	0	0.08978	0.33396	0.20245	0.0512	0	0	0
Healthy	0	0	0	0	0.01877	0	0	0	0	0	0	1.32443	2.87418	0.30778	0	0	0.0453	0	0.01877	0
Healthy	0.42997	0.0209	0	0.35273	0.0117	1.50476	2.34254	2.21458	0	0.09634	0.00215	0.25732	0	1.00382	0	0.83932	0	0	0.0117	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.40008	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	33.79873	0.8477	1.35264	0.1841	0	0	0.05625	0	0	0
Healthy	0.60439	0	0	0.00221	0	0	0	0	0	0	16.695	0.0019	3.24113	0.37144	0.17828	0.06354	0.00293	0	0	0
Healthy	0.27471	0.0204	0.08665	0	0.00905	0	0.00569	0	0	0	0	0.0181	0	0.40375	0.18821	0.18356	0	0.08665	0.00905	0
Healthy	0.0917	0.13264	0	0.00181	0	0.01636	0	0	0	0	0.00289	2.35251	0.54207	0.13395	0.61549	0.53835	0	0	0	0
Healthy	0.12377	0.61172	0.00397	0	0	0	0	0.03341	0	0.03647	0.05004	0	0	0.03357	0	0.00032	0	0.00397	0	0
Healthy	0	2.06285	0	0	0	0	0	0	0	0	0	7.75449	0.50366	0.39837	0	0.21105	0	0	0	0
Healthy	0.18997	0	0	0.00099	0	0	0	0	0	0	44.2251	0	0	0.33536	1.07891	0.2556	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.53892	7.21994	0.47631	0.33959	1.64937	0	0	0	0
Healthy	2.78523	0	0	0	0	0	0	0	0	0	0	5.67848	4.00439	0.57111	0.44759	0.18949	0.01628	0	0	0
Healthy	0.16826	0.71816	0	0	0	0	0	0	0	0	0	0	18.7353	0.08681	0	0	0	0	0	0
Healthy	0.5246	0	0	0.06267	0	0.12198	0	0	0	0	0	9.11581	3.65276	0.37063	1.53614	0.49619	0	0	0	0
Healthy	0.5102	0	0	0	0	0	0	0	0	0	0	0	3.78948	0.77152	0	0.02766	0.0229	0	0	0
Healthy	0.10131	0	0	0	0	0	0	0	0	0	1.27957	4.37903	0	0.78573	7.7057	5.14381	0	0	0	0
Healthy	0	0	1.89837	0	0.13364	0	0	0	0	0	0	0	0.80727	3.91692	0	0.19037	0.14438	1.89837	0.13364	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.96169	0	0	3.38291	0.12017	0.03057	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.10806	0.07136	0	1.82185	0	0.90466	0.58412	8.83522	4.53966	0	0	0	0
Healthy	0.02518	0.06227	0.02886	0.01354	0	0	0.08635	0	0	0	0	0.03998	0.44413	0.05337	0.29511	0.23416	0	0.02886	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	8.50856	6.58898	0.05182	0.96628	0.39907	0.23596	0	0	0
Healthy	0.07179	12.9841	2.24385	0.00398	1.53353	0	0	0.09923	0	0.03102	0	0	0	0.03366	0	0	0	2.24385	1.53353	0
Healthy	0	0	0	0	0	0	0	0	0	0	14.224	0	0	0	0	0	0	0	0	0
Healthy	0.19385	0	0	0	0	0	0	0	0	0	0	5.29234	0	0.14674	0.81415	0.36995	0.00727	0	0	0
Healthy	0.02093	0.00465	0.15441	0.01464	0.19384	0	0.00969	0	0	0	0.15471	0.00411	1.6633	1.20285	0	0.01054	0	0.15441	0.19384	0.06854
Healthy	0.47071	0.04728	0	0.00055	0	0	0	0	0.02881	0.00741	1.02627	0.02342	0.35879	3.64424	0.50847	1.61046	0.00417	0	0	0.02296
Healthy	0.02414	0.01697	0.06744	0.04878	0.05608	0.90199	0.00751	0.04996	0	0.0083	0.01883	4.34016	0.92301	0.11663	0.04482	0.416	0.01602	0.06744	0.05608	0.00097
