group	Enterobacteriaceae	Veillonellaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Micrococcaceae		Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	0.01982	0	0	0	0		0	0.14096	0	0	0	0.03409	0	0	0	0
Healthy	0	0	0	0	0		0	0.11941	0	0	0	0.29545	0	0	0	0
Healthy	0	0	0	1.14516	0		0	0.61452	0	0	0	0	1.14516	0	0	0
Healthy	7.53919	4.64447	0.08794	1.31521	0		0	0	0	0	0	0.02548	1.31521	4.64447	0.01538	0
Healthy	10.53786	0.02088	0.00511	0	0.01654		1.16882	2.13392	0	1.94935	0	0.02936	0	0.02088	0.00868	0.06063
Healthy	0	0	0	0	0		0	1.42709	0	0.57769	0	0.18937	0	0	0	0.03406
Healthy	0.221	1.09195	0	0	0		0	0.03153	0	0.21169	0	0.09325	0	1.09195	0	0
Healthy	0	0	0	0	0		0.3822	0.36943	0	0.0005	0	0.00428	0	0	0.04127	0
Healthy	0.02829	0	0	0	0		0	0.04098	0.03448	0	0	0	0	0	0	0
Healthy	0.91502	0.80401	0	0	0		0	0	0	0	0	0	0	0.80401	0	0
Healthy	0	0.00272	0	0	0		0	5.3442	0	0.01515	0	0.01484	0	0.00272	0.09197	0
Healthy	1.48694	0	0	0	0		0	0.13223	0	0	0	0.01711	0	0	0	0
Healthy	0.01004	0.04549	0	0.0536	0		0.18982	2.20383	0.00211	0.00299	0	0.11758	0.0536	0.04549	0.00111	0.01953
Healthy	0	0	0	0	0		14.1787	0	0.16863	1.56759	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.88722	0.0246	1.39634	2.08154	0	1.40381	0	0	0	0
Healthy	0.26705	0.0444	0	0	0		2.78702	0.41934	0	0.07535	0	0.01402	0	0.0444	0.05103	0.01496
Healthy	5.96187	0	0	0	0		0.09708	0.11315	0	0.0526	0	0.01084	0	0	0	0
Healthy	13.16383	0	0.01837	0	0.00084		3.40381	0.00206	0	0.42674	2.55659	1.27661	0	0	0.01086	1.1828
Healthy	0	0	0	0	0		0.74691	0	0.0917	0	1.0336	1.77936	0	0	0	0
Healthy	0	0	0	0	0		1.39047	2.00692	0.4225	0.33557	0	1.16405	0	0	0	0
Healthy	0.11192	0	0.03245	0	0		0	0.62357	0	0.14943	0	0.0236	0	0	0	0
Healthy	0	0.01319	0	0	0.00512		0.62769	0.03262	0	0.28869	0	0	0	0.01319	0	0
Healthy	0	0	0	0	0		0	0	0	1.00147	0	0	0	0	0	0
Healthy	1.15375	0.82718	0	0	0		0	0	0	0	0	0	0	0.82718	0	0
Healthy	0.42786	0.0374	0	0	0		0	0.09614	0	0.12811	0	0.02447	0	0.0374	0	0
Healthy	0.09638	0.02371	0.02662	0.43821	0.04931		0	0.42103	0	0	0	0.59055	0.43821	0.02371	1.60605	5.9266
Healthy	0.38936	0	0	0	0		0.15443	0.04306	0	0.74412	0.09824	0.55308	0	0	0	0
Healthy	0.80866	0	0	0	0.05242		1.23786	1.84863	0.45781	1.1403	0	0	0	0	0	0
Healthy	0	0.09642	0.17014	0	0		0	1.47353	0	1.15815	0	0	0	0.09642	0	0.00231
Healthy	0	0	0	0	0		0	5.88561	0	0	0	0	0	0	0.04569	0
Healthy	3.07745	0	0	0.02398	0		0	0.10274	0	0	0	0	0.02398	0	0	0
Healthy	0.14072	0.05711	0.53853	1.08085	0		1.00434	0	2.15523	0.62139	0.66471	0.82741	1.08085	0.05711	0.15453	0.4346
Healthy	2.07969	0	0	0	0		0	0.37989	0	0	0	0	0	0	0	0
Healthy	2.75306	0	1.22869	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.22312	0.07436	0.84261	0	0	0	0	0	0.09449	0.77823
Healthy	0	0	0	0	0		0	1.16749	0	0.07387	0	0.07539	0	0	0	0
Healthy	1.399	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.24188	0.00896	0	0.00789	0		0	0.01735	0	0.24786	1.24016	0.16394	0.00789	0.00896	0.00616	0
Healthy	1.8246	0.00432	0	0.09266	0		0.89717	0.0221	0.14616	1.12271	0	0.0096	0.09266	0.00432	0.24961	0.0007
Healthy	0.05196	0	0	0	0		0.03022	0.08897	0	0	0.16495	0	0	0	0.0451	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.2024	0	0	0		0.08994	0.00845	0	0	0	0.00516	0	0.2024	0	0
Healthy	2.30231	0	0.25023	0	0		0.53602	0	0	0	0	0.00038	0	0	0	0.02016
Healthy	0	0.00261	0	0	0		0	0.0026	0	0.13765	0	0.42747	0	0.00261	0.85456	0.42088
Healthy	0	0	0	0	0		0	0	0	0	0	0.52152	0	0	0	0
Healthy	0	0	0	0.08954	0		0	0.06878	0	0	0.22735	0.59808	0.08954	0	0	0.05872
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.5421	0	0	0	0		0.14175	0.02185	0	0.76007	0.06436	0.55441	0	0	0	0
Healthy	0.03561	0	0	0	0		0	5.21258	0	0.99492	0	0	0	0	0	0
Healthy	19.4089	0	0	0	0		2.17357	0	0.19313	0.37033	1.68488	1.93521	0	0	0	0
Healthy	0	0	0.08878	0.21513	0		0.00195	0	0	0.11976	5.18	0.30386	0.21513	0	0	0
Healthy	0	0	0	0	0		0	0.15717	0	0	0	0.28005	0	0	0	0
Healthy	0.58474	0.08164	0.07671	0.17638	0		0	0	0	0.00101	0	0	0.17638	0.08164	0.05764	0.10377
Healthy	0.3673	0.01053	0	0	0		2.21179	0.53882	0	0.1036	0.00354	0.06866	0	0.01053	0.02853	0.07969
Healthy	0	0	0	0	0		0	0.25355	0.2591	0	0	0	0	0	0	0
Healthy	0.03	0	0	0	0		0.58929	0.23757	0.55965	0.06671	3.13391	6.09462	0	0	0	0
Healthy	0	0	0	0.13086	0		0	3.24403	0.01877	0.57128	0	0.05215	0.13086	0	0	0
Healthy	0	0	0	0	0		0	0.19732	0	1.20861	0	0	0	0	0.47582	0
Healthy	4.53415	0	0	0	0		0.51403	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	4.74194	0	1.68149	0	0	0	0	0	0
Healthy	0	0.25366	0	0	0		0	1.10957	0	0	0	0	0	0.25366	2.7571	0
Healthy	0.12373	0	0	0	0		10.9796	1.04682	0	0.4575	10.5536	0	0	0	0	0
Healthy	0	0	0.27204	0	0		0.41073	0.12538	35.1411	1.29787	0.21907	0	0	0	0	0
Healthy	1.53536	0	0	0	0		0	0.11023	0	0	0	0.03171	0	0	0	0
Healthy	0.20751	0	0	0	0		0	0.00381	0.20364	1.40458	0	0.00479	0	0	0	0
Healthy	1.17903	0.04534	0.05158	0	0.06543		0	0.02597	0.77591	0	1.09308	0.00183	0	0.04534	0.83245	0.41982
Healthy	0	0	0	0	0		0.04302	0.03603	0	0	0	0.30169	0	0	0	0.00031
Healthy	0.23199	0	0	0	0		0	0.03172	0	0.20099	0	0	0	0	0.22578	0
Healthy	5.44491	0	0	0	0		0.58013	1.42702	0	0	0	0	0	0	0	0
Healthy	0	0.70646	0	0	0		0	0.03924	0	0.15105	0	0.52873	0	0.70646	1.8414	0.38722
Healthy	1.20195	0.83577	0	0	0		0	0	0	0	0	0	0	0.83577	0	0
Healthy	0.04182	0.13291	0	0	0		0	0	0	0	0	0	0	0.13291	0.80607	0.34577
Healthy	0.22271	0	0	0	0		0.13626	0.23241	0.05586	0	0	0	0	0	0	0
Healthy	0.05389	0	0	0	0.00502		0	0.00574	0.19256	1.39849	0	0.00951	0	0	0	0
Healthy	0	0.16394	0	0	0		0	0.0336	0	0.14193	0	0.42068	0	0.16394	0.846	0.35653
Healthy	1.2167	0	0	0	0.03095		2.84965	0	3.32246	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.22402	0.51583	0	0	0	0	0	0	0
Healthy	0	0.57178	0	0	0		0	0.01662	0	0	0	0.2238	0	0.57178	2.14854	0.24409
Healthy	0	0	0	0	0		0.56547	0.02925	0	0.10079	0	0	0	0	0.04879	0
Healthy	3.60249	0	0	0	0		0	0.31371	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		9.41662	0.01271	2.26721	0.03826	0	2.52225	0	0	0	0.05978
Healthy	0.0051	0	0	0	0		12.8248	0.06781	0	1.4619	0	0.11142	0	0	0	0
Healthy	0	0.08151	0	0	0		0	11.6155	0	0.27304	0	0	0	0.08151	0	0
Healthy	0.14588	0.22984	0.81426	0.06844	0		0.12452	0.69891	0	0.17531	0	0.01407	0.06844	0.22984	0.58449	0.21753
Healthy	0	0	0	0	0		0	2.52426	0	0	0	0	0	0	0	0
Healthy	1.36303	0.00087	0	0	0.09103		0.89803	1.37103	1.5014	0.80147	0	0	0	0.00087	0.50292	0.19056
Healthy	0	0.22855	0	0	0		0.83565	0.00657	0	0.24671	0	0	0	0.22855	0	0.22324
Healthy	0	0	0	0	0		0	5.64129	0	0.19978	0	0.05228	0	0	0.027	0
Healthy	0.04607	0.19692	0	0	0		0	0.18971	0	0.18884	0	0.1265	0	0.19692	0.03235	0
Healthy	10.6542	0	0	0.00363	0		44.3211	0.23267	0	1.31902	0	0.16035	0.00363	0	0	0
Healthy	3.53088	3.93941	0.81725	0.13253	0.00076		0	0	0	0	0	0.04519	0.13253	3.93941	0.0213	0.01881
Healthy	0	0	0	0	0		0.70898	0.00587	0	0.04363	0	0	0	0	0.04316	0
Healthy	0	0	0	0	0		0	0	3.11173	0	0	1.18947	0	0	0	0
Healthy	1.00904	0	0	0	0		0	0	0.57844	0.03036	0	0.06983	0	0	0	0.03699
Healthy	0	0	2.11979	0	0		0.02197	0	9.29125	1.65203	0	0.15696	0	0	0	0.13719
Healthy	4.25211	0	0.00055	0	0.0148		0	0	0	0	0	0	0	0	0.04112	0
Healthy	0	0.41934	0	0	0		0	0.03579	0	0	0	0	0	0.41934	5.59311	0
Healthy	0.006	0.02858	0.00892	0.0824	0		0.05676	0.08368	0.0089	0.00854	0	0.09256	0.0824	0.02858	0.04074	0.03757
Healthy	1.2327	0.01114	0.0431	0	0.07367		0	0.01483	0.70044	0	1.1635	0	0	0.01114	0.83487	0.45812
Healthy	0	0	0	0	0		0	0	0	1.13592	0	0	0	0	0	0
Healthy	0	0.32115	0	0	0		0.07577	0	0	0	0	0	0	0.32115	0	0.66563
Healthy	0	0	0	0	0		0	0.26719	0	0.58803	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	5.03773	0	0.00952	0	0.02457	0	0	0.13135	0
Healthy	0	0	0	0	0		0	0.12874	0	0.10075	0	0	0	0	0	0
Healthy	0.25682	0	0	0	0		0	0.04164	0	1.19723	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.03047	0	0	0	0	0	0	0	0
Healthy	0	0.11644	0	0	0		5.85149	2.30368	0	0	0.26428	0.07281	0	0.11644	0.69592	0
Healthy	0.03994	0	0	0	0		5.88994	0.14103	0	0	0	0.028	0	0	0	0
Healthy	1.55509	0.27641	0	0.07214	0		0.00115	0.06611	0	0	0.00033	0.16046	0.07214	0.27641	0.04568	0.00249
Healthy	0	0.09281	0	0	0.00886		1.90163	0.00081	0	1.31913	0	0.213	0	0.09281	0.23021	0.00723
Healthy	0.14131	0	0	0	0		0	0.06954	0	0.05876	0	0.02083	0	0	0	0
Healthy	0.06081	0	0	0	0		0.10717	0.21323	0.04814	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.29381	0	0	0	0	0	0	0	0.33905	0
Healthy	1.9574	0	0	0.71578	0		0	0.02574	0	0.02427	0	0.3195	0.71578	0	0	0.02518
Healthy	0.08339	0.0553	0	0.11674	0		0	0	0	0.16288	0	0.88635	0.11674	0.0553	0.29412	0.04211
Healthy	12.8743	1.05894	0	0	0		0	0.17461	0	0.29068	0	0	0	1.05894	0	0
Healthy	0	0	0	0	0		0	5.87112	0	0	0	0	0	0	0.1014	0
Healthy	0.03899	0	0	0	0		0.18045	0.38063	0	0.56754	0	2.07139	0	0	0	0.00795
Healthy	0	0	0	0	0		0	6.01781	0	0	0	0	0	0	0.10583	0
Healthy	0	0.00942	0.05369	0.37498	0.03629		0	0	22.3755	0	5.0336	0.88492	0.37498	0.00942	0	0
Healthy	0.02492	0	0	0	0		5.94372	0.13661	0	0	0	0.03168	0	0	0	0
Healthy	1.85023	0	0	0	0		0	0.07455	0	0	0	0.02781	0	0	0	0
Healthy	0	0	0	0	0		10.6627	0.50243	0	0.04776	0	0	0	0	0	0
Healthy	0	0.47754	0.02567	0	0		0.55245	0.46794	1.49401	0.04697	0	0.04525	0	0.47754	0.0587	0.02881
Healthy	0	0	0	0	0		23.5265	0	2.19041	0.35659	2.59134	0.23185	0	0	0	0
Healthy	0	0.50194	0	0	0		0	0	10.4569	0	0	0	0	0.50194	0	0
Healthy	0.06901	0	0	0	0		0	0.14429	0	0	0	0.02955	0	0	0	0
Healthy	0	0	0.23038	0	0		0	0	0.75007	0.05672	1.90138	0.46577	0	0	0	0
Healthy	0.60334	0	0	0	0		0.00985	0.02935	0	0.90607	0.03559	0.31144	0	0	0	0
Healthy	98.5792	0	0	0.01169	0.06844		0	0	0	0	0	0	0.01169	0	0.20092	0
Healthy	0	0	0	0	0		0	0.00159	0.0641	0.40306	0	0.002	0	0	0	0
Healthy	0.08659	0	0	0	0		0.43209	0	0	1.25125	0.00862	0.7685	0	0	0	0
Healthy	0	0	0	0	0		10.5133	0.09483	0.00202	0.26175	0.92096	0.03311	0	0	0	0
Healthy	0.06642	0	0	0.45071	0		0	0.03685	0.03445	0.12241	0	0	0.45071	0	0	0
Healthy	0	0	0	0	0		0	1.09687	0	0.09436	0	0.08966	0	0	0	0
Healthy	0	0	0	0	0.00192		0.00206	0.25217	0	0.54054	0	0.04769	0	0	0	0
Healthy	0.10839	0	0	0	0		0	0.06927	0	0.06371	0	0.02631	0	0	0	0
Healthy	0.05429	0	0	0	0		5.54787	0.39124	0	0.1	0	0	0	0	0	0
Healthy	0.03932	0	0	0	0		11.9466	0.37716	0	0.1583	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.91338	0	0	1.69258	0.2767	0	0	0	0	0
Healthy	18.7087	0	0.23287	0.01936	0		5.55483	0.00128	0.32437	0.47792	0	0.03832	0.01936	0	0	0
Healthy	0	0.02216	0	0	0		0	4.27383	0	0.0421	0	0	0	0.02216	0.02277	0
Healthy	0.0278	0	0	0	0		0.58248	0.00294	0	0.29772	0	0	0	0	0	0
Healthy	0.08366	0.00659	0	0	0		0.54782	0.32872	0.01295	0.35408	0	0	0	0.00659	0	0
Healthy	0	0.01704	0	0.05115	0.0335		0	0	0.14841	0.3423	0.55058	0.91842	0.05115	0.01704	0.7789	0.28653
Healthy	0.93792	0	0	0	0		6.98413	0.24397	0	0.55687	0	0.2707	0	0	0	0
Healthy	0	0	0	0	0		23.0526	0.01322	2.25595	0.37073	2.61111	0.28806	0	0	0	0
Healthy	0	0	0	0	0		1.17037	0	0	0.32995	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.17701	0	0.29208	0	0.08549	0	0	0	0
Healthy	0.40305	0	0	0	0		0.14643	0.00292	0	0.71992	0.0337	0.56378	0	0	0	0
Healthy	0.07667	0	0	0	0		6.15939	0.15297	0	0	0	0.03337	0	0	0	0
Healthy	0	0	1.35867	0	0		0	0	3.75983	2.58962	0	0	0	0	0	0
Healthy	0	0	0	0.10477	0		0	0	0.10412	0.64731	0.04113	0.2092	0.10477	0	0	0
Healthy	0	0.00045	0.76878	0	0		0.72467	0.00502	2.99009	0	0	1.2137	0	0.00045	0.00291	0.00452
Healthy	0.83258	0.73243	0	0	0		0	0	0	0	0	0	0	0.73243	0	0
Healthy	0.06156	0	0	0.00417	0		5.82754	0.12334	0	0	0	0.02964	0.00417	0	0	0
Healthy	1.45409	0	0	2.47771	0		0	0	0.78441	3.42746	0	0	2.47771	0	0	0
Healthy	0.16735	0	0	0.03097	0		0.05007	0.01774	0	1.15465	0	0.00318	0.03097	0	0	0
Healthy	0	0.01312	0	1.91759	0		0.22973	0.05111	0	0.2084	3.05144	0.002	1.91759	0.01312	0	0
Healthy	3.9209	0.07213	0.06733	1.72663	0		0	0.05886	0	0	0	0.02529	1.72663	0.07213	3.13259	0
Healthy	0	0	0	0	0		2.25271	0	6.83579	0	0	6.64053	0	0	0	0.36995
Healthy	0.16691	0.07054	0	0.25879	0		0.43301	0.00934	0.29171	0.2656	0	0.09623	0.25879	0.07054	0.1722	0.02577
Healthy	0.00788	0.01738	0.50201	0	0		0	0.00468	0	1.99768	0	0	0	0.01738	0	0.00074
Healthy	0.05773	0.12847	0	0.00146	0		0.07339	0.09601	0	0.99768	0	0.14734	0.00146	0.12847	0.46616	0.28392
Healthy	0	0	0	0	0		0	0	0	0	0.9355	0	0	0	0	0
Healthy	0.56328	0.06195	0.05235	0.0089	0		0.21883	4.12994	0.00143	0.69983	0	0.46374	0.0089	0.06195	0.20244	0
Healthy	0.62791	0	0.13224	0.03148	0		0	0.55197	0	0.05178	0.09208	0.25499	0.03148	0	0	0.08853
Healthy	0	0	0.00262	0	0		0.83149	0.01054	0	0.68133	2.27543	0.07085	0	0	0	0
Healthy	0	0	0	0	0		0	3.23814	0	0.0728	0	0.09727	0	0	0	0
Healthy	0	0	0	0.08573	0		0	0	0.10932	0.62741	0.11775	0.17713	0.08573	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	1.22721	0	0	0	0		7.17834	0.23542	0	0.67344	0	0.31186	0	0	0	0
Healthy	1.57391	0	0	0	0		0	1.76629	0	0.21376	0	0	0	0	0	0
Healthy	1.95493	0	0	0	0		0	3.06521	1.12509	0	0.83159	0	0	0	0	0
Healthy	0.36136	0.02165	0	0	0		0	0.11586	0	0.15418	0	0.02717	0	0.02165	0	0
Healthy	0.06068	0.01976	0	0	0		0	1.40445	0.15029	0.19742	0	0.00617	0	0.01976	0.0119	0
Healthy	0	0	0	0	0		0	3.70084	0	1.3424	0	0	0	0	0	0
Healthy	0	0.0852	0	0	0		9.16536	0.76266	0	0.08154	0	0	0	0.0852	0.10591	0
Healthy	0.30785	0	0	0	0		2.55681	0.00608	1.41365	0.07281	0	2.75207	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.43259	0	0.03752	0	0		0	0.19696	0	0.35995	0	0.00847	0	0	0	0.12562
Healthy	0.17988	0	0.5761	0	0		0	0.49362	0	0.3887	0	0.08712	0	0	0.13296	0
Healthy	0	0.2182	0	0	0		0	1.28976	0	0	0	0	0	0.2182	2.88551	0
Healthy	1.2714	0.03451	0.01834	0	0		0.18057	0	0	0.04871	0	0	0	0.03451	0.07519	0
Healthy	0	0	0	9.57826	0		0.10792	0.02111	0	8.08886	0.20431	0	9.57826	0	0	0
Healthy	0.23135	0.00197	0.02644	0	0.00314		0	0.98327	0.00472	0.18373	2.06491	0.24053	0	0.00197	0.0037	0.27774
Healthy	0.54344	0.02509	0	0	0		0	0.1305	0	0.13229	0	0.00982	0	0.02509	0	0
Healthy	0.00288	0	0	2.75959	0		0	1.67474	0	1.21611	0.19486	0.90172	2.75959	0	0.05783	0.17155
Healthy	0	0	0	0	0		0	0	0.37891	0	0	0.36672	0	0	0	0.14174
Healthy	0.08287	0.01468	0	0	0		0	0.06756	0	0.06455	0	0.11481	0	0.01468	0.12138	0.46071
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.01659	0	0	0		0.42284	0.25126	0	0.87178	0	0.13656	0	0.01659	0.10072	0.21757
Healthy	54.4802	0	0	0	0.01835		0	0	0	0	0	0	0	0	0	0
Healthy	24.8113	0.00272	0	0	0		0.07371	0.06847	0.04229	0.00789	0	0.12072	0	0.00272	0	0.02552
Healthy	0.09042	0.00446	0	0	0		0	0.2452	0	0.03182	0	0.10943	0	0.00446	0.09308	0
Healthy	0.8212	0	0	0	0		0	0.14985	0	0.04992	0	0	0	0	0	0.0561
Healthy	0	0	0	0	0		4.6295	0	0	0	0	0	0	0	0	0
Healthy	68.0827	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.04885	0	0	0	0		2.84123	0	0	0	0	0	0	0	0	0
Healthy	0.39554	0.00555	0	0.67821	0		2.40184	0.23081	0.34645	0.04591	0	0.28813	0.67821	0.00555	0.10564	0
Healthy	2.73399	0.07457	0.95125	4.9171	0.01493		0	0.03507	0	1.41242	2.55158	1.88037	4.9171	0.07457	0	0.01437
Healthy	0.39886	0	0.03383	0	0		3.47228	0.02812	0	0.01795	0	0.03613	0	0	0	0
Healthy	0	0	0	0	0		4.19116	0.02182	0	0.01643	3.77965	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.17425	0	0	0	0.30214	0	0	0	0
Healthy	0	0	0	0	0		0	0.04372	0	0.12737	0	0.35555	0	0	2.4447	0.41546
Healthy	0.02381	0.00744	0.22955	0	0		0.21299	0.05991	0.08608	0.58527	0	0.09341	0	0.00744	0.03981	0.7662
Healthy	1.26907	0.71834	0	0	0		0	0	0	0	0	0	0	0.71834	0	0
Healthy	0.0176	0.04778	0	0	0		0	0.73357	0	0.10876	0.11895	0.305	0	0.04778	0.28895	0.07375
Healthy	0.05527	0	0	0	0		2.48303	0.1171	3.55858	0	0	0.01904	0	0	0.05135	0.31543
Healthy	0.70112	0	0	0	0		0	0.00555	0	0.88122	0.02612	0.31872	0	0	0	0
Healthy	0	0	0	0.00769	0		3.73739	0.6799	0	0.15301	0	0	0.00769	0	0	0
Healthy	0.02904	0.20196	0	0	0		0	0.24045	0	0.18093	0	0.14078	0	0.20196	0.03386	0
Healthy	0	0	0	3.52049	0		0	0.28696	0	0	0	1.13061	3.52049	0	0	0
Healthy	0.28921	0	0	0	0		4.79499	0.50514	0	0.47721	0	0.58424	0	0	0	0
Healthy	0	0	0	0	0		0	0.16316	0	0	0	0.31823	0	0	0	0
Healthy	0.08323	0	0	0	0		0.4868	0.00315	0	1.19116	0.00879	0.76495	0	0	0	0
Healthy	0.92251	0	0	0	0		0	0.07051	0	3.71927	0	1.0362	0	0	0	0.03073
Healthy	0	0	0	0	0		12.5924	0.11572	0	0	0	0	0	0	0	0
Healthy	0.00597	0.05635	0	0	0		0	0.35801	0	0	0	0.11243	0	0.05635	0.58707	0
Healthy	13.544	0	0	0	0		5.3777	0	0	0.52595	2.71353	0.74184	0	0	0	0.4396
Healthy	0.12893	0	0	0	0		0	0.04881	0	0.20657	0	0.00191	0	0	0.18201	0.01483
Healthy	0	0.00572	0	0	0		0.50525	0.01745	0	0.09775	0	0	0	0.00572	0.02447	0
Healthy	0	0	0	0	0		0	0.05623	0	0	0	0	0	0	0	0.17891
Healthy	0	0.31315	0	0.40119	0.00148		0.04092	0.01698	0.04421	0.11222	6.24934	1.42159	0.40119	0.31315	1.01397	0.04
Healthy	4.34724	0	0.95853	0	0		0	0	0	4.87395	0	0.20611	0	0	0	0
Healthy	0	0	0	0	0		0.3553	0	0	0	2.49667	0	0	0	0	0
Healthy	1.47257	0.03055	4.03384	0.00692	0.00187		0	0	0	0.00085	0	0.00651	0.00692	0.03055	0	0
Healthy	0.03694	0.0038	0	0	0		1.24863	0.7626	0	0	0	0.15541	0	0.0038	0.00362	0.048
Healthy	0.2876	0	0	0	0		0	0.05785	0	0.50091	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.1497	0	0	0	0.24047	0	0	0	0
Healthy	0	0	0	0	0		0	6.20782	0	0.05353	0	0	0	0	0	0
Healthy	0	0	0.10694	0	0		0.06568	0.10588	0	0	0	0	0	0	0	0
Healthy	0	0.33762	0	0.1396	0		0.35684	0	0	0	3.90566	1.61073	0.1396	0.33762	0.54752	5.59423
Healthy	0.00239	0.2068	0.63255	0.98282	0.00366		0	0.35944	0	0.14055	0	0.17922	0.98282	0.2068	0.09136	0.00234
Healthy	5.34141	0.0009	0	0	0		0	0.04037	1.24695	0.13524	0	0.28255	0	0.0009	0	0
Healthy	0	0	0	0	0		0	0.13697	0	0	0	0	0	0	0	0
Healthy	10.9585	0	0.14831	0	0.01146		0	0	0	2.96233	0	0	0	0	0	0
Healthy	0.20066	0.01343	0	0	0		0.02265	0.22996	0.12133	0.66989	0	0.13579	0	0.01343	0.21234	0
Healthy	0	0.45372	0	0	0		4.64073	0.04855	27.2102	1.40459	0	3.91787	0	0.45372	0.30643	0.83955
Healthy	0.90366	0	0	0	0		2.12082	0	1.33131	0	0	0	0	0	0	0
Healthy	2.53982	0	0	0	0		0	0.3207	0	0	0	0	0	0	0	0
Healthy	0.01133	0.01939	0	0	0		6.84902	0.00117	0	0.60626	0	0.22527	0	0.01939	0	0.00769
Healthy	0.73654	0	0	0	0		0.00874	0.0305	0	0.9362	0.03838	0.29686	0	0	0	0
Healthy	0.01777	1.354	0	0	0		0.2033	2.55923	0.11554	0.34314	0	0	0	1.354	0.07617	0.01169
Healthy	0	0	0	0	0		0.0876	2.66211	0	0.22654	0	0.01407	0	0	0	0
Healthy	0.80965	0.63096	0	0.07348	0.00849		0	0.41164	0	0	0	0.06649	0.07348	0.63096	2.1204	0.04384
Healthy	0.5566	0.11794	0	0	0		0	0.21041	0	0.05125	0	0	0	0.11794	0.08967	0
Healthy	0.11657	0	0	0	0		0	0.21162	0	0	0	0.00254	0	0	0	0
Healthy	0	0.23036	0.00491	0	0		0.01892	1.47408	0	0.25627	2.89743	0.00771	0	0.23036	1.63962	0.01919
Healthy	5.04845	0	0.00369	0	0.14121		0	0	0	0	0	0	0	0	0	0.04691
Healthy	15.5594	0	0	0	0		0	0	0	0	0	0	0	0	0	0.07936
Healthy	0.02114	0.06883	0.39074	0	0		0	1.11617	0	1.40614	0	0	0	0.06883	0	0.00132
Healthy	0	0.09891	0	0	0.00864		0	0	0	0	0	0	0	0.09891	0.00218	0
Healthy	0.47574	0.00111	0.02371	0	0		0	0.18138	0	0.35658	0	0.00934	0	0.00111	0	0.13109
Healthy	0	0	0	0	0		0.72345	0.00143	0	0.06885	0	0	0	0	0.02725	0
Healthy	0	0	0	0	0		0	0.05103	0	0.00477	0	0.00267	0	0	0	0.16291
Healthy	0.06341	0.04482	3.64084	0	0		0.76146	0	3.13175	1.22597	0.11406	0.08728	0	0.04482	0.06735	0
Healthy	0.00532	0.0195	0.05862	0	0		1.98576	0.11497	0.6898	0.53775	0	0.03302	0	0.0195	0.23915	0.35722
Healthy	0	0	0.43596	0	0		0	0	0	5.47963	3.51275	0.04042	0	0	0	0
Healthy	0.06379	0.24271	0.534	0.53635	0		0	0.08396	0	0.15829	3.39564	0.81025	0.53635	0.24271	0.02978	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	11.0443	0	0	0.00369	0		43.6798	0.28826	0	1.32765	0	0.13268	0.00369	0	0	0
Healthy	0.02429	0.0628	0	1.19951	0.00321		0	1.99375	0	1.28131	9.65135	0.36598	1.19951	0.0628	1.12159	0.56078
Healthy	0.27585	0.04572	0	0.02558	0		0	0.5597	0	0.16923	0	0.01293	0.02558	0.04572	0.03656	0.00189
Healthy	0.19364	0.14453	0	0	0		0	0.00295	0	0	0	0	0	0.14453	0.21204	0
Healthy	0.04764	0	0	0	0		0	0	0	0.04813	0	0.23776	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0.38855	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.64972	0	0	0	0		1.58407	0.10462	0.18893	0.06394	0	0.02485	0	0	0	0.00906
