group	Gammaproteobacteria	Desulfovibrionia		Bacteroidia	Clostridia	Gammaproteobacteria	Verrucomicrobiae	Bacilli	Methanobacteria	Desulfovibrionia	
Healthy	0.44553	0.32032		52.02453	16.54498	0.44553	5.54787	0	0	0.32032	
Healthy	0.11072	1.79765		71.01821	6.0616	0.11072	0	0.53348	0.03306	1.79765	
Healthy	21.8857	0.1202		54.2528	1.79527	21.8857	0	0.23116	0	0.1202	
Healthy	0.41648	0		10.94183	33.49437	0.41648	11.9466	0	0	0	
Healthy	0	0		9.58545	50.42246	0	0.91338	0.32345	0	0	
Healthy	8.06826	0		55.97138	13.54732	8.06826	0	0	0	0	
Healthy	0	0.60142		29.86954	14.3838	0	23.1424	0.31422	2.15254	0.60142	
Healthy	18.71592	0.15039		24.65919	27.86279	18.71592	5.55483	0.80264	0.32437	0.15039	
Healthy	0.16685	0		70.02975	3.40338	0.16685	0	0.02401	0	0	
Healthy	7.21534	0		18.98913	44.67008	7.21534	0	1.12205	0	0	
Healthy	0	0		53.92158	9.94093	0	0	0	0	0	
Healthy	0.0108	0.03016		59.52808	14.20904	0.0108	0.72725	1.08281	0.11142	0.03016	
Healthy	4.2966	0		80.04586	8.63416	4.2966	0	0	0	0	
Healthy	0.03074	0.07483		67.13567	15.1094	0.03074	0.58248	0.02136	0	0.07483	
Healthy	0.41238	0.0955		67.41444	14.99674	0.41238	0.54782	0.01061	0.01295	0.0955	
Healthy	0.14668	0		80.20902	2.26971	0.14668	0	0	0	0	
Healthy	0.7789	0		42.27842	49.52544	0.7789	0	2.05058	0.14841	0	
Healthy	1.18189	0.17982		55.64763	8.61692	1.18189	6.98413	0.2707	0	0.17982	
Healthy	0.2801	0.10551		70.35837	10.38211	0.2801	0.12882	0.00558	0.04975	0.10551	
Healthy	2.27413	0		43.56349	14.78983	2.27413	0.13909	0.22848	0.20292	0	
Healthy	0.02185	0		28.6106	31.27957	0.02185	0	4.32223	0.40605	0	
Healthy	0.01322	0.5915		30.28015	14.38678	0.01322	23.0526	0.37513	2.25595	0.5915	
Healthy	0.90979	0		37.63177	17.05829	0.90979	0	0.59226	0	0	
Healthy	0	0		4.60152	24.59434	0	1.17037	0.01654	0	0	
Healthy	0.17701	0.06882		63.84875	17.7056	0.17701	0	0.08549	0	0.06882	
Healthy	1.52666	0.00508		60.18198	24.0838	1.52666	0.5139	0.14072	0.42949	0.00508	
Healthy	0.40597	0.62884		45.58241	7.30886	0.40597	0.14643	0.68287	0	0.62884	
Healthy	0.22964	0.19774		48.56843	17.14498	0.22964	6.15939	0.03337	0	0.19774	
Healthy	3.06576	0.38816		64.34556	27.65844	3.06576	0	0.10872	0	0.38816	
Healthy	0.24339	0		23.41681	35.37577	0.24339	0.046	2.30618	0.52483	0	
Healthy	0	0		6.64501	13.90813	0	0	1.55162	3.75983	0	
Healthy	0.22115	0.06753		26.22084	34.51902	0.22115	2.40833	0.84251	0.46669	0.06753	
Healthy	0	1.51706		78.67341	5.88172	0	0	0.31397	0.10412	1.51706	
Healthy	0.20002	0		43.6674	31.29144	0.20002	0.73311	0.78613	0	0	
Healthy	0.16818	0		31.47041	34.74668	0.16818	0.34501	0.0906	0	0	
Healthy	0.18728	0.03171		46.99993	26.3506	0.18728	1.73687	0.89071	2.24353	0.03171	
Healthy	0.33318	0.04407		11.67897	63.6422	0.33318	0.72467	4.71788	2.99009	0.04407	
Healthy	0.02974	0		65.45053	23.43242	0.02974	0	0.2936	0	0	
Healthy	0.83258	0		66.55142	2.38464	0.83258	0	0	0	0	
Healthy	0.1849	0.17934		47.27326	17.44591	0.1849	5.82754	0.03381	0	0.17934	
Healthy	1.45409	0		9.6557	26.86133	1.45409	0	17.46502	0.78441	0	
Healthy	4.3216	0.03536		18.38157	34.08808	4.3216	15.0409	0.01966	0	0.03536	
Healthy	1.57685	0		1.60039	65.61517	1.57685	0	0.49996	4.40276	0	
Healthy	0.18509	0.00419		31.27239	14.89059	0.18509	0.05007	0.04048	0	0.00419	
Healthy	0.05111	0.13801		38.73967	23.56575	0.05111	0.22973	2.14453	0	0.13801	
Healthy	4.39963	0.01148		71.82251	4.32848	4.39963	0.85646	0.43389	0	0.01148	
Healthy	7.11235	1.28897		47.96941	30.87403	7.11235	0	1.81925	0	1.28897	
Healthy	0.12471	0		65.45541	10.73837	0.12471	0.07304	0.09369	0	0	
Healthy	0.50257	0.1446		70.83721	13.8994	0.50257	0	1.05757	0	0.1446	
Healthy	0	0		10.74105	31.46681	0	2.25271	6.64053	6.83579	0	
Healthy	0.35663	0		25.8744	60.31806	0.35663	0.43301	1.01067	0.29171	0	
Healthy	0.1558	0.06551		64.15539	16.12709	0.1558	0	0.08738	0	0.06551	
Healthy	2.64097	0.08215		38.68603	24.72899	2.64097	1.02859	0.0094	0	0.08215	
Healthy	0.17127	0.09886		63.69551	16.32152	0.17127	0	0.07152	0	0.09886	
Healthy	0	0		80.38611	14.34038	0	0	0.53864	0	0	
Healthy	1.07669	0.0314		58.24447	14.5074	1.07669	0.25373	2.38982	0	0.0314	
Healthy	0.01256	0.07383		46.93403	0.02011	0.01256	0	1.25776	0	0.07383	
Healthy	0.27788	0.00374		65.71776	9.89075	0.27788	1.69671	3.01118	0	0.00374	
Healthy	0.82936	0.28677		52.76312	22.04608	0.82936	3.21379	2.97139	0.24689	0.28677	
Healthy	0.47442	0		38.14707	44.38715	0.47442	0	1.00002	0	0	
Healthy	0.0688	0.83945		39.01788	32.9293	0.0688	0	9.18196	0.34901	0.83945	
Healthy	0.6199	0		28.91381	32.28007	0.6199	0.07339	0.44553	0	0	
Healthy	0	0		50.11589	28.05617	0	0	0	0	0	
Healthy	4.89566	0.03955		44.43514	14.99412	4.89566	0.21883	0.70429	0.00143	0.03955	
Healthy	1.18756	0.07429		53.13198	14.67312	1.18756	0	0.43446	0	0.07429	
Healthy	0.01054	0.26021		34.50608	33.62698	0.01054	0.83149	2.33764	0	0.26021	
Healthy	3.23814	0.3977		63.55773	28.39475	3.23814	0	0.09727	0	0.3977	
Healthy	0.26917	0.07127		27.77521	27.49961	0.26917	0	14.28966	0	0.07127	
Healthy	1.29073	0.17596		54.11945	5.6359	1.29073	7.14519	0.34375	0	0.17596	
Healthy	0	1.47135		77.7602	8.51644	0	0	0.26286	0.10932	1.47135	
Healthy	0	0		26.36217	63.08873	0	0	0.16003	0	0	
Healthy	1.46263	0.15019		53.52142	8.39833	1.46263	7.17834	0.31186	0	0.15019	
Healthy	3.3402	0		53.23884	17.56202	3.3402	0	0	0	0	
Healthy	1.53293	0		19.99426	54.68842	1.53293	2.67632	0.34157	0.0461	0	
Healthy	5.02014	0		49.92278	33.87622	5.02014	0	0	1.12509	0	
Healthy	0.47722	0.00256		89.09289	2.66137	0.47722	0	0.25017	0	0.00256	
Healthy	0	0		12.69787	41.09637	0	2.16832	1.06799	0	0	
Healthy	2.26417	0		25.24883	32.34639	2.26417	1.33551	11.71951	0	0	
Healthy	1.96511	0.00172		74.67264	14.02953	1.96511	0.81499	0.8357	0	0.00172	
Healthy	1.47703	0.15304		65.07545	13.7628	1.47703	0	0.02067	0.15029	0.15304	
Healthy	3.70084	0.03707		64.06727	14.10248	3.70084	0	0.09398	0	0.03707	
Healthy	0	0		55.27203	13.23433	0	0	4.86269	0.9037	0	
Healthy	0.86857	0.67466		48.80242	9.83999	0.86857	9.16536	0.03503	0	0.67466	
Healthy	0.22775	1.64579		41.64454	11.64337	0.22775	17.6314	0	0	1.64579	
Healthy	89.18581	0		0.08708	0.05225	89.18581	0	7.43935	0	0	
Healthy	0.31393	0		39.68736	33.52926	0.31393	2.55681	2.93267	1.41365	0	
Healthy	0	0		3.37609	70.1664	0	0	0	0	0	
Healthy	0.62955	0		22.54515	52.46052	0.62955	0	0.88425	0	0	
Healthy	0.80646	0		61.90876	23.88165	0.80646	0	2.02511	0	0	
Healthy	0.5543	0		30.97608	26.39625	0.5543	7.37889	3.18132	10.5082	0	
Healthy	0.97061	0.04827		44.74338	23.04337	0.97061	0	0.25423	0	0.04827	
Healthy	4.17527	0		65.77098	17.10062	4.17527	0	0.24015	0	0	
Healthy	1.34659	0		52.17961	35.47692	1.34659	0.18057	0.72561	0	0	
Healthy	0.02111	0		4.39774	27.87747	0.02111	0.10792	27.88653	0	0	
Healthy	0.03494	0		17.98772	59.61597	0.03494	12.2263	0.40843	0	0	
Healthy	1.35257	0.00563		53.10567	32.56514	1.35257	0	0.0829	0	0.00563	
Healthy	1.39042	0.34134		49.23491	29.15036	1.39042	0	0.75085	0.00472	0.34134	
Healthy	0.51261	0.02711		54.76502	37.84241	0.51261	0	0.15224	0.13359	0.02711	
Healthy	0.67394	0.00761		88.84668	2.48315	0.67394	0	0.27016	0	0.00761	
Healthy	1.73545	0.05704		46.5767	29.10969	1.73545	0	6.02693	0	0.05704	
Healthy	0.10118	0.00245		21.38765	52.38649	0.10118	0	1.39209	0	0.00245	
Healthy	0	0		8.0179	72.45225	0	0	0.36672	0.37891	0	
Healthy	23.27736	0.06608		16.83033	1.11909	23.27736	0.00024	6.19472	0	0.06608	
Healthy	0.15541	0.02316		31.18107	55.46043	0.15541	0.58731	0.78318	0	0.02316	
Healthy	0.58142	0.0596		71.53509	19.96364	0.58142	0	0.29673	0	0.0596	
Healthy	0	0		34.82541	34.62935	0	0	0	0	0	
Healthy	0.35198	0		23.7146	53.9664	0.35198	0.42284	1.48064	0	0	
Healthy	58.22321	0		38.55289	0	58.22321	0	2.09464	0	0	
Healthy	0.03641	0.28054		87.50363	3.70626	0.03641	0.0177	0	0.61379	0.28054	
Healthy	0.16643	0.04022		46.43471	27.61077	0.16643	6.36084	0.01264	0	0.04022	
Healthy	24.87977	0		23.71179	20.56037	24.87977	0.07371	0.12072	0.04229	0	
Healthy	0	0		11.66254	30.78886	0	0	2.0699	11.4758	0	
Healthy	0.4287	0.02623		65.86083	8.48952	0.4287	0	0.37468	0	0.02623	
Healthy	0.06988	0.21895		31.50876	45.7632	0.06988	0.10597	2.90766	0.22246	0.21895	
Healthy	0.97105	0.0213		84.82546	8.24743	0.97105	0	0.00194	0	0.0213	
Healthy	0	0		88.87543	1.71941	0	4.6295	0	0	0	
Healthy	68.45102	0		7.28936	0	68.45102	0	0	0	0	
Healthy	0.04885	0		70.25622	17.26085	0.04885	2.84123	0	0	0	
Healthy	1.28779	0.06803		43.52601	20.47438	1.28779	2.40184	0.96634	0.34645	0.06803	
Healthy	8.03009	0		40.63527	37.87389	8.03009	0.73486	0.48737	0	0	
Healthy	0.05495	0		44.77807	32.92819	0.05495	0.41348	3.42462	0.64188	0	
Healthy	3.02478	0.18021		18.58328	12.5235	3.02478	0	29.07578	0	0.18021	
Healthy	0.55204	0.02458		58.01083	21.44714	0.55204	0	0.28041	0	0.02458	
Healthy	0.1316	0		22.70305	39.24458	0.1316	0	16.04291	3.66315	0	
Healthy	0.45314	0.02244		73.82998	8.0536	0.45314	0	0.03919	0	0.02244	
Healthy	0.42698	0.07256		21.84724	51.8003	0.42698	3.47228	0.25973	0	0.07256	
Healthy	0.02182	0		30.04784	36.7793	0.02182	4.19116	0	0	0	
Healthy	0	0		49.4338	26.65044	0	0	0	0	0	
Healthy	0.17425	0		70.00135	7.41575	0.17425	0	0.30214	0	0	
Healthy	6.04214	0		68.02287	13.23641	6.04214	0	0.58068	0	0	
Healthy	2.48842	0		44.99102	23.54391	2.48842	0	0.43676	0	0	
Healthy	0.12353	0		24.68143	62.83116	0.12353	0.21299	0.49077	0.08608	0	
Healthy	0.24438	0		79.63967	2.39421	0.24438	0	0.00818	0	0	
Healthy	1.26907	0		66.80106	2.53704	1.26907	0	0	0	0	
Healthy	1.04012	0		30.74518	27.60436	1.04012	0	0.43754	0	0	
Healthy	0.22372	0		20.681	55.18876	0.22372	2.48303	0.12098	3.55858	0	
Healthy	0.70555	0.06013		83.66088	6.5621	0.70555	0	0.04691	0	0.06013	
Healthy	0.81755	0		34.03182	3.83366	0.81755	10.9872	3.21484	0	0	
Healthy	0.70667	0.43213		67.23864	3.78633	0.70667	0	0.36034	0	0.43213	
Healthy	0.6799	0.02068		79.5532	5.49309	0.6799	3.73739	0.00769	0	0.02068	
Healthy	0.30335	0.08262		77.46103	6.74849	0.30335	0	0.14078	0	0.08262	
Healthy	0.28696	0		37.48435	41.99058	0.28696	0	4.6511	0	0	
Healthy	0.79435	0.01653		42.17307	27.55531	0.79435	4.79499	0.58424	0	0.01653	
Healthy	0.16316	0		69.54745	7.54795	0.16316	0	0.31823	0	0	
Healthy	0.08638	0.51404		26.3885	13.63051	0.08638	0.4868	1.11266	0	0.51404	
Healthy	2.07808	0.08455		18.78237	42.63635	2.07808	0	5.1157	0	0.08455	
Healthy	40.49935	0.00245		8.56898	13.02932	40.49935	0.12052	3.94651	2.878	0.00245	
Healthy	0.11572	0		77.19162	5.41797	0.11572	12.5924	0	0	0	
Healthy	0.63891	0		21.69807	43.24986	0.63891	0	1.40255	0.50663	0	
Healthy	0.06742	0.02608		63.72511	9.66115	0.06742	0.85429	0.00501	0	0.02608	
Healthy	0.95105	0.00067		33.92262	36.85695	0.95105	0	0.55111	0	0.00067	
Healthy	0.003	0		23.80365	57.17859	0.003	0	0	0	0	
Healthy	13.544	0		27.41332	28.76911	13.544	5.3777	3.42563	0	0	
Healthy	0	0		10.17921	65.28219	0	0	0.0863	5.91318	0	
Healthy	0.76194	0		83.54345	8.08151	0.76194	0	0.06685	0	0	
Healthy	0.05413	0.07456		12.96811	29.8582	0.05413	13.1215	0.68652	0.22609	0.07456	
Healthy	0.42812	0.00226		62.32274	26.2803	0.42812	0	0.07435	0	0.00226	
Healthy	0.12954	0.04505		43.9114	5.31435	0.12954	0	0.01177	0	0.04505	
Healthy	0	0		83.8056	7.94027	0	0	0	0	0	
Healthy	0.06107	0.08344		68.75745	10.03618	0.06107	0.50525	0.0121	0	0.08344	
Healthy	0.05623	0.05779		36.60658	50.98217	0.05623	0	0.03721	0	0.05779	
Healthy	1.88459	0		24.89816	57.76738	1.88459	0.33902	0.01998	0.20727	0	
Healthy	0	0		15.49998	44.24929	0	0.95794	2.78175	0	0	
Healthy	1.03095	0		22.21139	46.88372	1.03095	0.04092	2.00768	0.04421	0	
Healthy	0.57712	0		34.37811	49.70623	0.57712	0	1.25198	0.80213	0	
Healthy	0.29186	0		79.37998	2.50975	0.29186	0	0	0	0	
Healthy	5.89184	0		14.04776	53.12494	5.89184	0	3.06956	0	0	
Healthy	0	0		79.3563	15.80437	0	0.3553	0.08617	0	0	
Healthy	2.08779	0		14.44243	1.77442	2.08779	0	4.11064	0	0	
Healthy	0.15947	0.071		20.9667	36.99338	0.15947	5.48769	0.37126	2.68708	0.071	
Healthy	16.60664	0.00949		4.30091	38.89496	16.60664	0	2.37793	0	0.00949	
Healthy	1.88088	0		27.85964	48.22872	1.88088	0.00876	1.30538	0.03732	0	
Healthy	0.80316	0		47.15603	8.12133	0.80316	1.24863	0.15639	0	0	
Healthy	0.03244	0.05451		6.00557	66.97708	0.03244	0	1.06608	4.11402	0.05451	
Healthy	0.34545	0		19.14718	52.09716	0.34545	0	0.33876	0	0	
Healthy	0.39047	0.06774		70.10311	9.8725	0.39047	0.12127	0	0.05697	0.06774	
Healthy	0.1497	0		67.53369	7.76639	0.1497	0	0.24047	0	0	
D001528	16.95867	0.01535		43.44123	36.19532	16.95867	0	0.01325	0	0.01535	
Healthy	0	0		39.3989	42.98542	0	0	0	0	0	
Healthy	64.1085	0		0	3.55564	64.1085	0	0.38784	0	0	
D001528	1.08454	0		29.58126	3.36029	1.08454	0.08836	0.0277	0	0	
Healthy	6.20782	0.01482		67.96798	10.13138	6.20782	0	0.48478	0	0.01482	
Healthy	0.53146	0.15293		17.07005	49.11995	0.53146	0	0.76989	0	0.15293	
Healthy	0.10588	0		39.78159	47.04581	0.10588	0.06568	1.35608	0	0	
Healthy	0.77049	0.12175		25.99552	51.74821	0.77049	4.66303	0.37553	0.08659	0.12175	
Healthy	0.54752	0		17.42109	36.9452	0.54752	0.35684	1.7695	0	0	
Healthy	0.45319	0.01124		46.68828	32.24089	0.45319	0	4.2094	0	0.01124	
Healthy	5.38178	0.13317		33.17284	16.65619	5.38178	0	0.28255	1.24695	0.13317	
Healthy	0.22131	1.68288		70.48514	6.37663	0.22131	0	0.52613	0.06375	1.68288	
Healthy	0.13697	0		68.79055	23.41688	0.13697	0	0	0	0	
Healthy	0.12255	0.00335		26.0958	57.297	0.12255	0	0.18832	0.58978	0.00335	
Healthy	0.23305	0.00334		45.1931	45.10562	0.23305	0	0.07996	0	0.00334	
Healthy	4.16403	0.02861		44.6754	28.44382	4.16403	6.098	0	1.38448	0.02861	
Healthy	11.02661	0		46.32513	0.0717	11.02661	0	1.65425	0	0	
Healthy	0.64296	0.20968		45.38947	28.12505	0.64296	0.02265	0.20809	0.12133	0.20968	
Healthy	0.15904	0		50.61034	28.06211	0.15904	0	0.54766	0	0	
Healthy	0.35498	0		7.18264	21.62037	0.35498	4.64073	4.0634	27.2102	0	
Healthy	0.90366	0		20.40739	54.17399	0.90366	2.12082	0.20006	1.33131	0	
Healthy	3.41116	0		21.3893	43.24119	3.41116	0.44848	3.07311	0	0	
Healthy	0.02269	0		0.52959	62.66091	0.02269	0	0.62491	0	0	
Healthy	2.86052	0.06823		71.10958	3.35005	2.86052	0	0	0	0.06823	
Healthy	0.0125	0.10009		44.66073	11.01785	0.0125	6.84902	0.23921	0	0.10009	
Healthy	0	0		34.64409	38.61583	0	0	0	0	0	
Healthy	0	0		26.14651	43.87935	0	0	0	0	0	
Healthy	0.05811	0		82.14531	9.69797	0.05811	0.00127	0.01624	0	0	
Healthy	0	0		10.65267	58.35701	0	2.88098	0	0	0	
Healthy	0.66585	0.03819		77.96976	5.28141	0.66585	3.41279	0.00516	0	0.03819	
Healthy	0.76704	0.4126		67.51672	4.35053	0.76704	0.00874	0.35102	0	0.4126	
Healthy	2.65317	0		47.52177	13.67774	2.65317	0.2033	0.15939	0.11554	0	
Healthy	2.66211	0.0502		63.18956	22.17427	2.66211	0.0876	0.0671	0	0.0502	
Healthy	0.02764	0		39.29122	34.64595	0.02764	0.02971	0.04975	0.07658	0	
Healthy	3.49465	0		46.5268	42.17168	3.49465	0	1.72201	0	0	
Healthy	0.50932	0.69686		45.30443	7.3437	0.50932	0.15368	0.5304	0	0.69686	
Healthy	0.85668	0		83.50859	8.15673	0.85668	0	0.05218	0	0	
Healthy	0.32819	0.20568		69.61899	8.053	0.32819	0	0.00254	0	0.20568	
Healthy	3.42687	0		61.00536	5.05649	3.42687	0	0.44779	0	0	
Healthy	4.7802	0		92.23703	2.28247	4.7802	0.57307	0	0	0	
Healthy	2.15199	0.07373		70.72479	3.33513	2.15199	0	0	0	0.07373	
Healthy	3.1137	0		35.45701	42.48772	3.1137	0.01892	0.26178	0	0	
Healthy	0.23478	0.01216		32.23155	12.57457	0.23478	0.0313	0.02132	0	0.01216	
Healthy	0.05391	0		25.80186	47.85488	0.05391	0	9.86165	0	0	
Healthy	5.04845	0		35.4642	0.41327	5.04845	0	0.70418	0	0	
Healthy	1.04495	0.37836		65.75631	23.29531	1.04495	0	0.07472	0	0.37836	
Healthy	18.14373	0		81.15904	0.08783	18.14373	0	0.01304	0	0	
Healthy	0.05409	0.0025		27.52555	63.53508	0.05409	0	0.1488	0	0.0025	
Healthy	1.1305	0.43856		63.82462	24.56575	1.1305	0	0.05916	0	0.43856	
Healthy	1.15826	0.00413		17.74643	38.34354	1.15826	0	0.4979	0	0.00413	
Healthy	0.00218	0		0.01829	0.05717	0.00218	0	42.76447	0	0	
Healthy	0.24124	0		69.24842	3.51025	0.24124	0	0.02311	0	0	
Healthy	0.6575	0		22.85559	52.57044	0.6575	0	0.90651	0	0	
Healthy	49.1639	0		41.57566	0	49.1639	0	4.71015	0	0	
Healthy	10.2659	0.31131		34.03663	29.77148	10.2659	2.89205	0.72954	0.58844	0.31131	
Healthy	0.02868	0.02718		62.06333	8.29801	0.02868	0.72345	0	0	0.02718	
Healthy	1.64053	0		21.31851	36.20417	1.64053	3.15983	0	0.39124	0	
Healthy	1.66978	0.04058		11.90296	52.00507	1.66978	0.70025	1.06043	0	0.04058	
Healthy	0.05103	0.23466		35.39595	51.76056	0.05103	0	0.04991	0	0.23466	
Healthy	0.13076	0.05118		35.00133	24.69301	0.13076	0.76146	10.42845	3.13175	0.05118	
Healthy	1.21308	0		70.39086	18.88936	1.21308	0.56199	0.36951	0	0	
Healthy	0.35944	0		24.18276	59.48359	0.35944	1.98576	0.39124	0.6898	0	
Healthy	0.35837	0		52.48106	23.14465	0.35837	0	2.60916	0	0	
Healthy	0	0.84778		35.06354	33.73757	0	0	6.0136	0	0.84778	
Healthy	0.02538	0		65.98259	24.13982	0.02538	0.00142	0.05683	0	0	
Healthy	0.17753	0.00188		34.40887	25.96428	0.17753	0	2.07157	0	0.00188	
Healthy	0	0		8.96652	76.0443	0	0	0	0	0	
Healthy	11.33256	0.67525		13.28972	6.33358	11.33256	43.6798	0.14515	0	0.67525	
Healthy	0.32852	0.05119		18.34845	56.18277	0.32852	0.56761	6.90668	2.23143	0.05119	
Healthy	9.47066	0.1071		42.71158	13.97329	9.47066	0	0.35745	0	0.1071	
Healthy	3.34055	0.34965		30.94194	29.66465	3.34055	0	1.84246	0	0.34965	
Healthy	1.66445	0		50.89379	27.3566	1.66445	0.01513	1.118	0.09898	0	
Healthy	0.93853	0.02565		48.29775	23.6992	0.93853	0	0.09353	0	0.02565	
Healthy	0.40863	0.01315		73.72796	8.17844	0.40863	0	0.01308	0	0.01315	
Healthy	0.04764	0		84.11875	6.76286	0.04764	0	0.23776	0	0	
Healthy	0	0		12.37931	26.87428	0	0	0.75977	0	0	
Healthy	0.55934	0.07184		67.17171	18.39822	0.55934	0.72869	0.01517	0	0.07184	
Healthy	0.61763	0.04541		38.82976	34.02844	0.61763	4.67237	0.6686	0	0.04541	
Healthy	0	0		32.95493	49.63685	0	0	0	0	0	
Healthy	0.6299	0		89.00699	2.80044	0.6299	0	0.24278	0	0	
Healthy	2.80239	0.01862		80.33109	12.46349	2.80239	0	0.09148	0	0.01862	
Healthy	0.75434	0.11593		39.49502	29.86643	0.75434	1.58407	0.23671	0.18893	0.11593	
Healthy	0.12904	0		69.04725	8.93031	0.12904	0	0.28924	0	0	
Healthy	0.00529	0		8.81216	57.56559	0.00529	8.11954	5.76231	1.22198	0	
Healthy	0.35619	0.16199		68.91287	8.37358	0.35619	0	0.01914	0	0.16199	
Healthy	0.12372	0		20.12804	28.61402	0.12372	5.92107	0.58038	13.0073	0	
Healthy	1.35383	0.14537		54.70265	5.6647	1.35383	6.87176	0.30796	0	0.14537	
Healthy	0.20741	0		70.12604	3.60021	0.20741	0	0.03612	0	0	
Healthy	0.23617	0.02951		28.83934	40.92106	0.23617	2.14262	0.15727	0	0.02951	
Healthy	0.56991	0.01415		19.31718	27.53011	0.56991	2.74406	3.60792	0.7215	0.01415	
Healthy	5.94661	0		38.19078	32.67224	5.94661	0	3.19883	0	0	
Healthy	0.38791	0.00985		32.49242	38.81676	0.38791	0.55328	6.67327	0.45909	0.00985	
Healthy	0.33818	0.52681		57.50504	10.22448	0.33818	8.52608	0	0	0.52681	
D001528	31.04731	0.01577		20.38296	2.825	31.04731	0.06688	0.00613	0	0.01577	
Healthy	1.40988	0.01432		81.29397	8.97404	1.40988	0	1.72777	0	0.01432	
Healthy	0.32018	0.15014		69.24328	10.06223	0.32018	0	0.00759	0	0.15014	
Healthy	0.03015	0		39.89908	11.00616	0.03015	9.31857	0	7.872	0	
Healthy	0.09513	1.83113		68.76887	9.57442	0.09513	0	0.45795	0.05847	1.83113	
Healthy	0.91966	0		39.55514	53.92104	0.91966	0	1.43617	0.09805	0	
Healthy	0.35481	0.3516		52.91409	15.98354	0.35481	5.41567	0	0	0.3516	
Healthy	0.166	0.0648		68.77191	10.11289	0.166	0.5814	0.0245	0	0.0648	
Healthy	0.2264	0		45.45746	33.2856	0.2264	1.05638	0.20363	1.94601	0	
Healthy	0.44553	0.03382		66.03093	8.94356	0.44553	0	0.35537	0	0.03382	
Healthy	1.568	0.00339		21.1453	49.46732	1.568	0	0.52938	0	0.00339	
Healthy	0.16446	0		69.13208	7.41066	0.16446	0	0.31189	0	0	
Healthy	1.67283	0.10717		86.46015	7.69869	1.67283	0	0.12122	0	0.10717	
Healthy	5.06858	0.18342		21.75481	9.96724	5.06858	0	22.38885	0	0.18342	
Healthy	0.45707	0.56485		58.38494	9.39203	0.45707	8.41324	0	0	0.56485	
Healthy	0.28164	0.16248		19.64207	21.20836	0.28164	8.75078	4.41706	0	0.16248	
Healthy	0.38078	0.56576		58.04255	10.79432	0.38078	8.20473	0	0	0.56576	
Healthy	10.85619	0.69191		13.11824	6.94109	10.85619	43.9957	0.15544	0	0.69191	
Healthy	4.03448	0		92.24673	2.19671	4.03448	0.59403	0	0	0	
Healthy	1.90938	0.04717		40.35934	26.88748	1.90938	0.4233	1.51498	0	0.04717	
Healthy	0.54745	0		39.48581	22.95628	0.54745	0	10.27353	0.70003	0	
Healthy	1.85871	0.30363		36.85906	16.77833	1.85871	5.21823	0.60624	0.22484	0.30363	
Healthy	3.06517	0		61.18569	13.75486	3.06517	5.88147	0.40791	0	0	
Healthy	0.75627	0		48.1458	42.56174	0.75627	0	0.12068	0	0	
Healthy	0	0.74315		30.32813	14.85399	0	23.5674	0.35194	2.32247	0.74315	
Healthy	3.11276	0.54517		63.75849	28.10671	3.11276	0	0.07602	0	0.54517	
Healthy	0.04401	0.09384		68.32121	10.57875	0.04401	0.50967	0.02819	0	0.09384	
Healthy	0	0		74.06347	0	0	0	0	0	0	
Healthy	35.8847	0		6.96398	0.40799	35.8847	0	2.31048	0	0	
Healthy	6.238	0.16419		35.14355	39.37585	6.238	3.56343	0.0173	0.61693	0.16419	
Healthy	0.97126	0		39.1985	33.80219	0.97126	0	0.08072	0	0	
Healthy	0.84717	0		67.71161	24.25013	0.84717	1.16615	0.00129	0	0	
Healthy	4.02899	0.02415		25.10802	37.75692	4.02899	0	0.84809	0	0.02415	
Healthy	0.44987	0.01112		62.08988	20.88855	0.44987	0.00396	1.36384	0	0.01112	
Healthy	0.94657	0.03822		15.088	61.07393	0.94657	1.60176	0.99713	2.47832	0.03822	
Healthy	1.35455	0		17.57972	57.76744	1.35455	3.19426	2.07172	1.2636	0	
Healthy	0.21398	0		31.9736	1.44962	0.21398	0	0.0462	0	0	
Healthy	0.47813	0.68415		45.69977	8.07133	0.47813	0.15171	0.61091	0	0.68415	
Healthy	0.06033	0		79.71289	11.914	0.06033	0	0	0	0	
Healthy	1.95772	0		35.78505	9.05068	1.95772	0	0.05804	0	0	
Healthy	0.1768	0		56.96194	30.79522	0.1768	1.18387	0.07214	0	0	
Healthy	0	0		31.9633	38.42111	0	0	0	0	0	
Healthy	13.82352	0.23795		34.02746	12.99445	13.82352	0.87368	0.4968	0.95618	0.23795	
Healthy	0.84041	0		87.21806	2.54449	0.84041	0	0.09543	0	0	
Healthy	0	0		37.95172	31.88283	0	0	0	0	0	
Healthy	11.0407	0		60.10863	15.88753	11.0407	0	0	0	0	
Healthy	0.41579	0.07159		36.41873	13.28918	0.41579	6.92065	0.00254	0	0.07159	
Healthy	0.84802	0		39.11686	45.01023	0.84802	0	0.64069	0.42282	0	
Healthy	1.57447	0		48.91942	37.45305	1.57447	0	0.25245	0	0	
Healthy	0.21343	0.02166		13.7984	42.25648	0.21343	2.29678	0.89389	0	0.02166	
Healthy	0.30909	0.00678		23.37048	43.79257	0.30909	7.21283	3.26204	0	0.00678	
Healthy	2.43127	0		24.96021	60.64689	2.43127	0	2.1506	0	0	
Healthy	0.03068	0.00573		23.82057	55.6389	0.03068	0	0.01073	0	0.00573	
