s	Clostridium_A_leptum	Enterocloster_sp900540675	Clostridium_Q_symbiosum	Muricomes_sp000509105	Bifidobacterium_sp002742445	Enterocloster_clostridioformis_A	Anaerotruncus_colihominis	Enterocloster_citroniae	Enterocloster_sp000155435	Longicatena_innocuum	Bacteroides_uniformis	Alistipes_putredinis	Phocaeicola_vulgatus	Phocaeicola_dorei	Bacteroides_ovatus	Lachnospira_eligens_B	Barnesiella_intestinihominis	Bacteroides_cellulosilyticus	Alistipes_shahii	Alistipes_obesi	Odoribacter_splanchnicus	Parasutterella_excrementihominis
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.958245092518848	-5	-5	0.842971000965843	-1.17757037622064	-0.192478501565002	-5	0.430835856068132	0.18450688742277	-0.278915188557255	-5	-1.67510050294769
Healthy	-0.349236076037896	-5	-5	-5	-5	-5	-1.72932116385529	-5	-5	-5	-0.50020298332661	0.791919312561659	-0.262680110156379	0.725213915203854	-0.515685921723297	0.334228503016861	0.64472999092827	0.115337535883526	-0.744896420043898	-0.333004932051241	0.0471463127728921	-1.5979106494279
Healthy	-5	0.344095437121849	0.0239023856696361	0.510829085272937	-5	-2.96257350205938	-1.30989256054367	-0.600516648495548	-1.66334017654558	-1.92922353715657	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-2.45222529461218	-1.98088370955293	-1.98758462523757	-5	-5	-1.83061950468805	-5	-5	-5	1.3423360106848	1.11569403461159	0.225048109504486	-5	0.265112759850687	-5	0.46196648424708	-5	-0.0923844398339791	0.769721375524488	-0.120984446590371	-1.71783122169536
Healthy	-1.82361930775673	0.243967684036416	-1.80134291304558	-3.13667713987954	-0.804432419340272	-5	-5	-2.32239304727951	-5	-5	0.640329357587165	0.113672669100354	-1.60977163753087	0.278296208091274	-0.444857164759951	-0.686491325953927	-5	-5	-5	-5	-5	-1.06278310913729
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.324130044681043	0.743020319796644	-1.26209207662536	0.784927392240412	-5	0.229607619475972	0.506222175369088	1.16385312973266	-0.221176114327193	-5	0.334250630775696	-5
Healthy	0.141948063769518	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.240521792016439	1.03447243547907	0.479105782339629	-5	0.0842830748874698	-0.740740690147637	-5	-5	0.250756572073998	-0.244819045709503	-5	-5
Healthy	-0.886658395204895	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38604052962106	1.09680264214054	-5	1.43243226074076	0.318393106498754	-5	-5	-5	0.247730287930946	-5	-0.247751745822225	-0.988725671095275
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.41831471777366	1.04933084702643	-2.40120949323688	0.90322568281617	-5	-0.183109401511607	-5	-5	0.284992133568087	-5	0.252411233180326	-1.56847541581255
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.515472465522109	1.137968083579	0.0223623765066522	0.586646931685903	-1.82304101941309	-0.672559323757245	0.762906527242247	0.460944425479453	0.253621464443451	-0.176806261729479	0.0802692374202842	-0.757061229970419
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.490072018842653	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.654248757793971	-0.182500738132242	0.579721876699705	0.530166388204365	-0.626812050087281	0.714335628549929	-1.20732821085843	-1.49485002168009	-0.373731507635426	-1.13253251214095	-0.413064049585938	-5
Healthy	-5	-5	-1.94119451332409	-5	-5	-5	-5	-5	-5	-5	0.574992599536934	0.25502874925056	0.562265497092607	-0.425147245482205	-0.594414613095505	0.122369902584465	0.135600101467775	-0.293580951166232	0.627976921323036	0.815335299185155	0.188070291304979	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.788648376062276	0.407939587539216	1.22077758869838	0.149068161392022	-1.19626982902546	0.120373188126064	0.815261541229761	-0.113830884599963	0.310799483834393	0.334035340160347	0.342000025137566	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.46471170511005	-5	-2.08196966321512	1.40757970928322	-0.431657446504574	-0.140135482674441	-5	-5	-0.246363327813784	-5	-0.0523996508002909	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.455358090808666	-5	0.213985002981266	-5	-5	-5	-1.32166375326782	0.386252765846804	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.85387196432176	-3.53760200210104	-5	-2.48678239993206	-2.75448733218585	-2.51570016065321	-2.78781239559604	-5	-5	-5	-5	-5
Healthy	-0.654371453543694	0.360263876018416	-0.784336004351552	-0.942219823205418	-5	-5	-5	-5	-2.2298847052129	-5	1.50107446910845	-5	-0.159122651162193	0.351541219223332	1.04418724304835	-5	0.430371797333274	1.35172114890231	-1.04301563225724	-1.13525166437034	-5	-0.908720035771162
Healthy	-0.904377404978378	-5	-5	-5	-5	-5	-1.46255871659205	-5	-5	-2.2958494831602	1.41939410527213	1.01758462676249	-5	0.230640479632605	-5	-0.0313956527533767	-5	-5	0.436269219056401	-5	-0.154312959920005	-1.99653946789049
Healthy	-0.807906682547966	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38318518198778	1.09024076547952	-5	1.43687173366949	0.198989552275465	-5	-5	-5	0.27120479395529	-5	-0.267879770971408	-0.829181101966331
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.79763864513775	-5	-5	0.979045503900873	-1.13265038281121	0.650124828418055	-5	-0.108061325881621	-0.203786572506939	-1.15901616267962	-5	-1.28433085759901
Healthy	-1.83003182600311	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.122130649861241	0.102447427249145	0.097455144606302	-0.578955752257952	0.175978327808688	-0.357130063720923	0.713692942673988	-1.54485047882017	-0.237771715713526	-0.796722279107583	-0.0148565607559408	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.92445303860747	-5	-2.70333480973847	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.876699801643328	-5	0.196789458863076	-5	-2.2958494831602	-5	-0.578494787639493	-0.520108117179144	-3.07058107428571	-2.26921772433361	-1.58989792335714	-1.76120143728608	-5	-5	-5	-1.81872822844054	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.462450409587509	0.455523961547994	-5	0.376166190346564	-1.55346283292636	-0.291400659344293	-1.11770319906235	0.0655124928394814	-0.680040770929819	-1.00948355597177	-0.18949865223347	-0.514065736228248
Healthy	-5	0.0284451751341508	-1.54576510425173	-2.08565684288056	-5	0.672694371989711	-5	-5	-1.79021698515148	-1.59414160068236	1.09090002359035	0.737852332664363	0.199354695978322	-5	-0.701387052240053	-1.25617677839625	-5	-5	0.116056225106354	-5	-5	-1.27687284120431
Healthy	-1.43961507702798	-5	-1.55284196865778	-2.28735029837279	-5	-5	-5	-5	-5	-5	0.512631039809221	0.378032503799914	0.021321635318971	-0.378823718224965	-5	0.171644558757219	-0.116957804782645	-5	0.0795032284013342	0.387023013017571	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.186854668160917	-0.921108380159777	0.771498555310205	-0.828156580420421	-0.0313022922297996	-5	-5	-5	0.107203183743574	-5	-5	-5
Healthy	-5	-1.46533942417156	-1.1882239783971	-1.46903231842808	-5	-5	-0.531992556740763	-5	-1.34189316449361	-1.6978856230438	-5	-5	-5	-5	1.57743906087664	0.414458571079554	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.98296666070122	-5	-5	-5	-5	0.87590240054819	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.22407659415732	-1.52316837148774	-5	-5	-5	-5	-5	-5	-5	0.112675367624821	-5	0.943267416485769	-5	1.17273454218739	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.0936164664811565	-5	-5	-5	-5	-5	-5	-5	-5	0.94219860444843	0.311486846771152	0.918169834103764	-5	-0.950045851977954	0.557143734246913	-5	-5	-0.00458420145758496	-1.77884667804529	-5	-1.13206134910922
Healthy	-1.3840499483436	-2.1266793981846	-5	-2.74232142513082	-5	-5	-1.87942606879415	-5	-5	-3.25963731050576	-0.487649188930125	0.611966402395227	-0.0798140395988529	-0.619011343567894	-1.37871983244959	0.507646766566505	0.0241242894642427	-2.82681373158773	-0.454618651505638	-0.464237651526881	-0.28389644612396	-5
Healthy	-0.969805214643249	-0.706924859877136	-1.43238555726916	-5	-5	-1.27310985925818	-1.95821268102825	-5	-5	-5	0.311251483809939	1.13254176121204	1.19568411141461	-5	-0.407845457723804	-5	0.311236636824214	-5	0.301066909126143	0.21916522183034	0.0701043917308482	-2.25414480482627
Healthy	-1.23537560214902	0.52417145130842	0.473508866713325	0.407625411159567	-5	-0.0734620619495356	-5	-1.26312563835158	-1.64897714741588	-5	-5	-5	-5	-5	1.03091167052492	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.33573419985232	-5	-5	-5	-5	-1.98254927048946	0.584164939181122	0.752619189086897	0.583592068900343	-1.7854210464295	-0.941649907789346	0.131721291981647	0.860714032611679	-5	-0.617568683164252	0.0724300501637344	0.0935827645297441	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.0718295477012078	-5	-5	-5	-5	-5	-0.207013314543559	0.042090942831425	0.688244466907272	-0.556893543262734	-0.556768314172505	0.230300725037752	0.103321283632518	-0.0518071716673069	-0.446796848564485	-0.814287900129994	-5	-5
Healthy	-0.25756554272604	-1.95272513261582	-1.2134615195022	-1.43782613663535	-5	-5	-1.99783393824349	-5	-5	-2.71669877129645	0.836196847511502	0.911485736776962	-0.28431414142796	-5	0.142986679557105	-0.942486039893409	0.274007668293007	-5	-0.151521449821012	0.00301653209429836	-5	-5
Healthy	-5	-0.427000682909053	-5	-1.28408018256642	-5	-5	-5	-5	-5	-2.97469413473523	-0.337100573637423	-5	-0.0661484220570398	-5	-1.09848719087006	-0.33861330221823	0.858634632215286	0.478487132208248	0.598473148016579	-5	-5	-3.09151498112135
Healthy	-5	-5	-5	-5	-0.0718910407252969	-5	-5	-5	-5	-5	0.680759627383279	0.162280558792505	-0.037185704986676	-5	0.0842544591112292	-5	-5	-0.252099012398163	-1.19942037843087	-0.556408481551053	-5	-5
Healthy	-0.927382523454763	-1.65521487736734	-1.74448628718047	-5	-5	-5	-1.32966135887256	-5	-5	-1.85636076472546	1.01838880967349	1.23358771920724	0.0603767213953566	-5	0.202360243970288	-0.735701752809784	0.290219425581758	-5	-0.0562780089834562	0.499020011004477	-0.268290390454488	-1.49921482708254
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.706637445288554	0.754512694243028	0.0943593087493201	-5	-5	0.325139905910629	-0.0230038754847362	-5	-0.283037257897548	-0.169469070017471	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.21590973821351	-0.85390298646413	-0.190938831743121	0.00149573729676021	-5	0.259223447878362	-0.424269625980045	-0.0546643825117877	-0.232851557818569	-1.00511120463509	-5	-5
Healthy	-5	-1.92591531097176	-5	-5	-0.882364182610506	-5	-5	-1.41049720373624	-5	-5	0.700301245983499	0.718628720106882	-5	1.00508651963409	-0.623167650709193	-5	0.703703976818275	-5	0.0762471071454126	-5	-5	-5
Healthy	-5	-5	-5	-5	0.755032880183601	-5	-5	-5	-5	-5	-0.0524241508077385	-0.526352480142777	0.195487291877229	-5	-1.55689354326273	-0.691243557629367	-5	0.213454002668254	-0.422473733714449	-0.194213783838812	-0.341673734701173	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.116258973089756	0.631168696394316	-0.105213337391109	-0.691328893284582	-5	-0.0794279953967969	-0.106099596446257	-5	0.33905174626582	0.39666478686103	0.0480648370900927	-5
Healthy	-0.916139199133427	-5	-5	-5	-5	-5	-5	-2.09799710864927	-5	-5	0.963006338695545	1.07626933286989	-0.0549550831918038	0.241282436956567	-1.94271435558179	-3.14266750356873	0.828798410517735	-5	-0.116560026332137	-0.381491690413	-0.135678815963393	-1.38007228970853
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.136260892654783	0.687592272632939	-5	-2.74472749489669	1.54394903135671	0.376779458945209	-1.78172714642855	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.666562905246599	0.784125669818352	0.885258854711655	-1.3347943715654	-2.1266793981846	-0.90622821850127	0.982913604046544	-1.54333037057624	0.29616260948904	-0.189350866759246	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.69129107045123	0.91216464294068	0.692680393121434	0.399990243122377	-0.671029505763069	-1.2673650324608	0.46496024990043	-5	-0.490192844523493	-0.602859829251423	-5	-1.18283142761894
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.572501016487767	0.900988353471258	0.0404124430922879	-0.491160662024425	-0.36722899529825	-5	0.390136401133063	-5	-0.726119448488789	-0.756713853916554	-5	-1.58703572800334
Healthy	-0.402732739092226	-1.43782613663535	-0.372757074336588	-5	-5	-5	-0.40805655805558	-5	-5	-5	1.06450703178287	-5	0.771172829378507	-5	0.797036825551659	-5	-5	-5	-5	-5	-5	-1.05046362662386
Healthy	-1.24964591123729	-0.780467864699845	-1.00651968093	-2.10127481841051	-5	-1.11667932161702	-5	-1.36865771351607	-1.54944299058167	-2.45469288353418	1.13077780858543	-1.08645104209348	1.09149144606569	-5	-3.08618614761628	-5	-5	-5	0.327244469933944	-5	0.327732777626045	-5
Healthy	-2.06752623532285	-5	-5	-5	-5	-5	-5	-5	-5	-2.48945498979339	-0.101719210506257	-1.32587401725729	-0.411358599768579	-1.10729336219433	-1.15150298190963	0.426215124483582	-0.143863458586854	-2.4672456210075	-0.597343202634336	-0.610036963564112	-0.364315237452777	-5
Healthy	-5	0.0358218271224234	-0.514619330289062	-0.768734351569734	-5	-5	-5	-4.04575749056067	-1.68110228537251	-2.15676722190199	-1.69507883809911	-5	-2.31605286924849	-5	0.723711739966532	-5	-2.97469413473523	-5	-2.79048498545737	-5	-5	-1.59091263055216
Healthy	-1.18230244523698	-0.929260437150801	-2.33441900898205	-5	0.366344496942293	-5	-1.60502328044544	-5	-5	-2.85698519974591	0.37536361860306	0.567322856283544	-0.665023801345658	-0.746734706309843	-1.89109687233269	-1.08097423541264	0.764987154007671	0.476302562267803	-0.285661856272336	-0.15940465854125	-0.181899528676702	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.35251922682632	-2.75448733218585	-0.57218942732401	-5	-0.478835754765767	-5	-5	-5	-2.35556141053216	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.113127449037985	0.324922105263183	-1.52929557027721	0.562943224052765	-5	0.459861212447751	-5	-5	-1.67264106561367	-0.629006066485256	-5	-0.72995035673284
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06465300356109	0.949152787804878	0.373601541853096	-0.622293158630376	-1.59074334796109	0.256315970053122	0.886781661405592	0.209761580909023	0.377366363174222	-0.0568865244960299	0.0587865214372784	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.28477374739232	-5	-1.50682087931748	1.45020767896192	-0.371539544983975	-0.0861173015092484	-5	-5	-0.219128469912025	-5	-0.015720282573714	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.49485002168009	-5	-2.96257350205938	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.19011898188372	0.913251023522181	0.619768259105064	-0.679438319804763	-0.548981547844543	0.466416787381528	0.775112161548393	0.133491005601792	0.26038864112424	-0.0755294596775673	0.221182030376618	-5
Healthy	-5	0.617008733203718	0.666405648490133	-5	-5	0.304901792537661	-1.20880075350112	-5	-0.616274373555357	-1.88806572366732	-1.76980662113095	-5	-2.16430942850757	-5	-5	-5	-2.74232142513082	-5	-5	-5	-5	-5
Healthy	-3.31875876262441	-2.49349496759513	-5	-5	-5	-5	-5	-5	-5	-5	0.622366362089371	-5	0.0470839695639778	1.25809611259551	0.0277409081565864	0.145367354544613	0.0423392045635506	-5	-5	-5	-0.196201592010326	-5
Healthy	-5	-0.487889528992653	-0.379541208164439	-1.13507380846099	-5	-0.528840358018024	-5	-1.99182581599357	-1.02867775475719	-5	1.21111012447581	0.0994354613563462	0.937976016532779	-5	-0.221682301965389	-0.601521799780244	0.304432359438659	0.043841506068709	-0.613608060649889	-5	-5	-0.32478092044726
Healthy	-5	-5	-5	-5	-5	-5	-1.34891591075699	-5	-5	-5	1.26388000966222	1.03499763043638	-5	1.64000524092153	0.473469451950645	-5	-5	-5	0.153272038103277	-5	-5	-0.750288133125341
Healthy	-1.43604453500419	-5	-5	-5	-5	-5	-5	-5	-5	-0.972120590792792	0.148087241283227	0.215158862085973	0.835741922986352	0.684883943944443	-2.88941028970075	0.505852424123678	0.150593740783732	-5	-0.638857912246667	-5	-0.144602003345931	-2.04095860767891
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.25230217105691	-5	0.926453064425063	-0.110076720742586	-0.0353915653772593	-5	0.69277996405413	0.447534773454911	-0.359687543409869	0.442683541766461	-5	-1.61654370347525
Healthy	-1.62087585392961	-1.58219627736012	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22870338640163	1.04215440099722	-5	-5	-5	1.06563236460825	0.902360846260635	-5	-0.796939902404039	-0.127109836210017	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.223955172812011	-5	0.540578465654491	-5	0.531408657840241	-5	-0.072603970196872	-5	-5	-5	-5	-5
Healthy	-0.792338708803218	-0.292489437039791	-5	-5	-5	-5	-5	-5	-5	-5	0.976380704136333	-0.115023481876891	0.124386832082681	-1.80299527197695	0.0230012783525395	-1.55175758736556	0.154798151198924	-5	0.350073489951687	0.0156195836332124	0.122179822139903	-1.50445566245355
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.23383113352063	0.492543886052337	0.699568917565899	-5	0.0133049987895416	-0.0671509560199685	0.677187053447235	-1.68026950566978	-0.0905135062299745	-0.637423287539461	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39829615779259	1.08051501331855	-5	0.834939893352093	-5	-0.265136190670038	-5	-5	0.336221507032226	-5	0.290502061453518	-1.53061986415007
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.398352784529437	0.187328912091354	0.49613224889227	-0.268838487718629	-1.89859664944467	-0.544241796895863	-1.40616033891873	-5	-1.02826040911222	-5	-0.0037817508404253	-1.79778422419887
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0972630207034069	0.171512909598176	0.768705422771981	-5	0.314716005329094	0.458346207350592	-0.429620535041299	-1.02558042614771	-0.19176201115204	-3.31875876262441	-0.490797477668897	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.19194288034422	0.814444049562298	1.05253658264683	-1.21595358419189	-2.09151498112135	-0.407801028620757	0.589898242129172	-5	0.629957728247179	0.203002953406079	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.650690155477275	1.031283611893	0.674682979189522	-5	-0.236085569625364	-0.550938353141859	0.143030422076794	-5	0.332335429004121	0.106755079463979	0.189563298235612	-2.1605219526258
Healthy	-5	-2.42365864979421	-3.431798275933	-5	-5	-3.18708664335714	-3.44369749923271	-5	-5	-3.69897000433602	-1.82477819965695	-2.63078414258986	1.22116141270202	-5	-0.462420147482352	-5	-1.01655414265866	-5	-5	-1.40793432956775	-1.18855905632584	-5
Healthy	-0.543512502884176	-1.0022642234021	-1.46142626619314	-5	-5	-5	-5	-1.4678828837512	-1.60835929650761	-2.37571790416433	1.1081931436605	-5	1.2342010648003	-5	0.828336955226333	-5	-5	-5	-5	-5	-5	-1.47781668238131
Healthy	-1.14599776687301	-0.945655111232369	-5	-2.52578373592374	-5	-1.89143497626717	-5	-5	-5	-5	1.28269029878174	0.725946733625976	0.220978420573232	-5	0.766052024620458	-5	-5	-5	0.417410239923205	-5	0.369423675124285	-1.71873931294499
Healthy	-5	-5	-5	-5	-5	-0.529383731014106	-5	-5	-5	-5	-5	-5	-5	-5	1.8581232175348	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.30139269720613	-5	-1.63544900464603	1.45855037708513	-0.403743876897709	-0.117037404211369	-5	-5	-0.233884716778586	-5	-0.00813624569760854	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.357904369125295	0.232243697784765	0.152704089336525	-0.457012831579201	0.13002160770718	-0.535555166036072	0.662139938877176	-2.17263072694617	-0.0187342359719715	-0.530590391483245	-5	-5
Healthy	-5	0.148105769731788	0.248571542523676	-0.42021640338319	-5	-0.17041965358348	-5	-5	-5	-5	-1.5217221680804	-5	-1.55533076906148	-5	-1.6976690713156	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.4386600585411	-5	-5	-5	1.2666175908749	1.07655707151378	-5	1.6274315079423	0.187190644431929	-5	-5	-5	0.213756752406484	-5	-5	-0.556424120249742
Healthy	-1.61510920346945	-1.68824613894425	-2.40450377817443	-2.85698519974591	-5	-1.91399629438162	-5	-5	-1.75845351940345	-3.16115090926274	0.470967336300921	0.370426110967508	0.743821654882014	0.241996976802777	-1.03914884628031	-5	-0.318840200474807	-5	0.293894874501307	0.109173421425472	0.0290630119293461	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.62786040430236	-5	-5	0.762767063774999	0.218225559401275	-0.946307061215047	-5	-5	-5	-0.345948660829832	-0.166094651062673	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.150316526994838	-0.51963369046719	0.534811443178105	0.209991940339863	-0.57099101541911	-0.262791449363835	-0.573033537369925	-1.11724784438692	-5	-5	-5	-5
Healthy	-0.753846234213899	-5	-5	-5	-1.11554450392951	-5	-5	-5	-5	-3.2518119729938	0.640237885515254	0.466265416137862	0.517571947639929	-2.01278077009199	-0.110239028837948	0.542209013300118	0.0590784943217714	0.412885393734125	-0.506960411682349	-0.912005744900286	0.293223292933632	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.489571799298846	1.33634984544475	0.24551266781415	-0.635336459105234	-1.59533729912628	-1.12638880300353	-0.0624570339673522	-0.541165818723872	0.162749554519566	0.138526894165859	-5	-2.38933983691012
Healthy	-5	-5	-5	-5	0.776934246071308	-5	-5	-5	-5	-5	-0.896846497451319	-5	0.943796636226588	-0.268967552369933	-1.51004152057517	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.452828558436503	-5	-5	-1.27818938478745	-2.13906337929991	-5	-5	-5	-5	-0.672477597283179	-0.794011149247548	-5	-0.015216236113748	-0.601816854490059	-0.141619224731489	-1.28920590006967	-0.452151483125967	-1.23829763245859	-0.578511242239374	-5	-0.240264184102114	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.04963514562388	-5	-5	0.225286015326834	1.31089947364338	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.06550154875643	-5	-5	-5	-1.41680122603138	-5	-5	-5	1.52391820022119	-5	0.856791704513428	0.424729770281391	0.395065913047198	-5	0.812781043708913	0.691156668978442	-0.0831671961059827	0.579005741887204	0.0475902492820561	-0.558587679776616
