group	Dialister	Ruminococcus_B	Dorea	Longicatena	Anaerostipes	Intestinibacter	Adlercreutzia	Anaerotruncus	Gordonibacter	Eggerthella	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Anaerobutyricum	Collinsella	Bariatricus	Blautia_A	Dorea
Healthy	0	0	0.70136	0	1.04312	0.00613	0.03878	0	0	0	0	0	2.48605	0.06038	0.17693	0.97938	0.38453	0.06906	0.66603	0.70136
Healthy	0	0.02249	0.36225	0	0	0	0	0	0	0	0	0	0	1.4595	8.3973	0	0	0	0.0708	0.36225
Healthy	6.64189	0	0.4027	0	0.13731	0.04315	0	0	0	0	5.65203	4.73477	1.32258	0.78863	0.20308	1.09596	0	0.13866	0.65927	0.4027
Healthy	0	0	0.07206	0	0.0472	0.03226	0	0	0	0	2.82233	0.61035	1.2391	0.75001	0.26895	0.12368	0.27859	0.24118	0.17479	0.07206
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.90059	0.10408	0.17982	0.65803	0	0.14886	0	0	0
Healthy	0	0.08768	0	0	0	0	0	0.00373	0	0	0	0	0	0.08724	0.39428	0.00512	0.05215	0	0.04838	0
Healthy	0	0	0.02212	0	0	0	0	0	0	0	6.06344	0	10.47511	0.02415	0.02566	0.01327	0	0.0185	0.01696	0.02212
Healthy	0	0.02744	0.1375	0.00486	0.03714	0	0.2947	0.03983	0.10311	0.01249	3.42408	1.27973	0.50065	0.24453	0.87453	0.19987	1.20806	0.071	0.36115	0.1375
Healthy	0	0.03811	0.17711	0	0.05601	0.33346	0.01596	0	0	0	9.72321	5.29828	4.30128	0.85903	0.11748	0.77112	0.06525	0.32475	0.67249	0.17711
Healthy	0	0	0	0	0	0	0	0	0	0	0.0357	0	0	1.62957	1.0797	0	0.06576	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.03809	0.04984	1.84129	0	0	0	0	0
Healthy	0.31288	0	0	0	0	0	0	0	0	0	0.85164	1.21739	1.69344	0	0	0	0	0	0	0
Healthy	0	0	10.386	0.11357	2.15167	0.61622	0	0	0	0	2.2557	0.08778	1.72506	4.60224	1.47994	5.61766	2.23707	2.20662	5.02823	10.386
Healthy	0	0	0.03446	0	0	0	0.12817	0	0	0	2.90933	0	7.77286	0.10122	0	0	0.03354	0	0.13979	0.03446
Healthy	0	0	0.0268	0	0	0	0.17511	0	0	0	2.70851	0	7.49962	0.13147	0	0	0.021	0	0.122	0.0268
Healthy	9.44246	0	0	0	0	0	0	0	0	0	0	0.70106	0.31536	1.72564	0	0	0.02368	0.00469	0.00957	0
Healthy	0	0	0.00369	0	0.00482	0	0	0	0	0	1.44666	1.82117	0.92227	0.11963	0.0024	0	0	0.03439	0	0.00369
Healthy	0.23887	0	0	0	0	0	0	0	0	0	3.16903	0.40013	0.05881	0.03619	0.00678	0.04986	0.00925	0.01021	0.01045	0
Healthy	0	0.9565	0	0.19375	0	0	0	0	0	0	6.15838	0	0.02223	0.84175	4.8671	0	0	0	0.01188	0
Healthy	0	0	0.45244	0	0.37836	0	0	0	0	0	0	27.1605	0.12992	1.72718	0.55029	1.04451	1.21596	1.29595	2.54985	0.45244
Healthy	10.1396	0	0	0	0	0	0	0	0	0	0	0	0.83585	0	0	0	0	0	0	0
Healthy	0	0	0.02753	0	0	0	0.13351	0	0	0	2.92204	0	7.56611	0.1321	0	0.01118	0	0	0.14263	0.02753
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24277	2.45195	0	0	0	0	0
Healthy	0	0	0.1095	0	0.03802	0.20544	0	0	0	0	0.76591	6.81986	1.98339	0.53251	0.01355	0.07356	0.21112	0.2875	0.1511	0.1095
Healthy	0	0	0	0.00781	0	0	0.09891	0	0	0	0	1.47426	0	0.03158	0.38134	0	0.03176	0	0	0
Healthy	0	0	0	0	0.20112	0	0	0	0	0	0.72453	0.54528	0.08688	0.03383	0.37201	0.21308	0	0.1485	0.06579	0
Healthy	3.0011	0	0.02416	0.02778	0.00874	0	0	0.04394	0	0	0	2.03252	0	0.08791	0.11354	0.07158	0.74854	0	0.11263	0.02416
Healthy	9.76822	0.07344	0.37264	0	0	0	0	0	0	0	21.8014	0.07188	5.34508	0.03226	3.39605	2.63659	0	1.49209	0.51415	0.37264
Healthy	0	0	0.13215	0	0.35642	0	0	0	0	0	5.98494	2.43968	0.81155	0.10676	1.04591	0.381	0	0.57503	0.23064	0.13215
Healthy	0	0	0	0	0	0	0	0	0	0	68.2424	0	0	0	0	0	0	0	0	0
Healthy	7.59676	0	0	0.00557	0	0	0	0	0	0	2.10214	0.89045	0.73976	0.09248	0.72264	0.08009	0	0.05341	0.04383	0
Healthy	8.38445	0.00965	0.07823	0.00208	0.09245	0.14257	0.08882	0	0.01763	0.00414	4.16494	4.99371	0.2481	0.01235	0.37319	0.94915	0.59238	0.37444	0.35329	0.07823
Healthy	9.72934	0.27976	0	0	0	0	0	0	0	0	1.74982	0	0	0.0473	0.02153	0	0	0	0	0
Healthy	0	0	0.19323	0	0.05321	0	0.07246	0.01184	0.0207	0	4.24965	3.99589	3.42816	0.19432	0.43994	0.79835	0.07111	0.12479	0.60587	0.19323
Healthy	0	0	0.43504	0	0.37913	0	0	0	0	0	2.72953	4.31238	5.23539	1.23055	0.94566	0.32514	0	0.10271	0.56647	0.43504
Healthy	0	0	0.38271	0.0017	0.03441	0.0005	0.05093	0	0	0	20.941	0.75387	1.74371	0.61975	1.1891	0.28758	0.43663	0.44937	0.33394	0.38271
Healthy	0	0	0	0	0	0	0	0	0	0	1.48606	1.78843	0.91471	0.13863	0.02274	0	0	0.01521	0.03113	0
Healthy	0	0.15614	0.12438	0.06253	0.36031	0.02075	0.02508	0	0	0	17.5341	0.01163	1.21807	0.92876	1.73631	0.43875	0.52109	0	0.42918	0.12438
Healthy	0	0	0.37601	0	0	0	0	0	0	0	5.14422	3.4248	0.59782	0.50541	0.68081	0.26351	0	0.15064	0.22827	0.37601
Healthy	0	0	0.0643	0	0	0.15627	0	0	0	0	1.56298	1.48462	0.7862	0.09302	0.50755	0.06148	0.00539	0.22964	0.22072	0.0643
Healthy	0	1.98063	0.06203	0.05188	0.09112	0	0.29366	0	0.02024	0.06995	0	0.92688	0	0.0311	2.92509	0.01414	2.6665	0.01559	0.11879	0.06203
Healthy	2.79994	0	0	0.11701	0	0	0	0	0.16385	0.01827	0	1.99102	0	0.69556	0.0707	0	1.31779	0	0.13977	0
Healthy	0	0.37717	0.08211	0.00218	0.23957	0.0079	0	0.01491	0	0	0.98414	0	0.40207	0.22041	0.09132	0.24857	0.04025	0.07597	0.13089	0.08211
Healthy	0	0	0.13843	0	0.11667	0	0	0	0	0	3.33552	0	0.93304	0.69611	0.11107	0.44294	0.12091	0.32515	0.20241	0.13843
Healthy	0	0.01985	0.8769	0.02432	0.68653	0	0.11938	0.03143	0.02117	0	1.45028	4.38688	8.50161	0.51034	1.48272	0.85649	0	0.25787	1.48685	0.8769
Healthy	0	0	0.62553	0.02879	0.23006	0	0.01051	0	0	0	5.16351	7.62291	5.15107	1.00275	1.43878	1.29556	0.26266	1.32832	0.65772	0.62553
Healthy	0.00148	0	0.1351	0	0.22292	0.01532	0.00776	0	0	0	0.83098	0	0.56593	0.11815	0.08296	0.04764	0.06391	0.05535	0.11548	0.1351
Healthy	0.00053	0.0205	0.71844	0.04388	0.27952	0	0.18069	0.00625	0.01387	0.00087	16.4459	7.9312	8.81414	0.70531	1.56976	0.27709	0	0.22601	0.28038	0.71844
Healthy	0	0.0091	0.10959	0	0.03031	0.06537	0	0	0	0	5.08495	0.434	2.96514	0.5351	0.01838	0.04022	0.10602	0.66346	0.08895	0.10959
Healthy	12.7095	0	0.00321	0.02267	0.15292	0.0115	0.04102	0	0	0	4.78723	6.65887	0.23944	0.57701	0.12508	0.34848	0	0.87054	0.17709	0.00321
Healthy	0	0	0	0	0	0.09801	0	0	0	0	3.52309	0.03698	0.01335	0	1.90811	0.0625	0	1.23071	0.17628	0
Healthy	0	0	0.04132	0	0.01897	0	0	0	0	0	26.49	0.01799	1.66879	0.56024	0.00306	0.02183	0.0029	0	0.1324	0.04132
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.80933	0.11396	0.13552	0.6449	0	0.1261	0	0	0
Healthy	0	0.01373	0.13184	0	0.02219	0.03777	0	0	0	0	6.58229	0.8473	5.40993	0.6039	0.8111	0.01955	0.24638	0.23209	0.15549	0.13184
Healthy	0	0	2.14502	0.52628	0.16591	2.2151	0	0	0	0	3.16088	16.6394	4.62953	3.0499	2.29031	3.84222	1.21051	3.14975	1.61213	2.14502
Healthy	4.82061	0	0	0	0	0	0	0	0	0	0.74379	0	3.17356	0.65666	0	0	0.02509	0.01908	0.05367	0
Healthy	0	0.04587	0.17167	0.02318	0.01982	0	0.2894	0.05539	0.09072	0.0052	3.27579	1.26449	0.56463	0.00388	0.9056	0.23065	1.35987	0.11493	0.38599	0.17167
Healthy	0	0	0.15199	0	0.04027	0	0.0399	0	0	0	9.79621	3.2217	1.27217	0.57207	0.51812	0.40395	0.34311	0.3538	0.17192	0.15199
Healthy	0	0	7.42205	0	4.46794	1.24703	0	0	0	0	5.30295	0.66312	0.20056	4.13206	0.40363	8.15005	2.10498	3.55813	10.946	7.42205
Healthy	0	0	0	0	0	0	0.08275	0	0	0	0	1.35876	0	0.39337	0.39675	0	0.06188	0	0	0
Healthy	0	0	0.04134	0.02979	0.03629	0.03032	0	0	0	0	2.08818	0	0.06586	0.01404	0.11697	0.08203	0	0.03799	0.04795	0.04134
Healthy	3.75918	0.00557	0.17537	0	0.03593	0	0.13587	0	0.019	0	6.08774	0	9.25698	0.25562	0.29471	0.26941	1.08668	0.34949	0.17976	0.17537
Healthy	0	0	0.228	0	0.0411	0	0	0	0	0	43.7325	0	0.51723	0.24559	0.03597	1.25756	0	1.21675	0.27917	0.228
Healthy	12.1143	0	1.1403	0	0.07413	0	0	0	0	0	12.0239	6.13945	4.55939	0.85549	1.77449	0.20882	1.80325	0.33175	2.00881	1.1403
Healthy	0	8.21904	0.02354	0.00627	0	0.37331	0	0	0	0	1.19801	1.83561	1.19539	0.19452	0	0.11784	0.01862	0.06028	0.12944	0.02354
Healthy	0	0	0	0	0	0	0	0	0	0	2.10151	0	0.5766	1.61304	0.49546	0	0.58449	0.04155	0.00382	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.86635	0	1.05214	0	0.18036	0	0	0	0
Healthy	0	0.00286	0.16216	0.0124	0.11863	0.05455	0	0.0175	0	0	33.7585	0.72469	4.3346	2.34157	0.28666	0.07717	0.05074	0.28434	0.27309	0.16216
Healthy	0	0	0	0	0.26708	0	0	0	0	0	12.5571	0.82341	5.70805	0	0	0.00793	0.10742	0.50341	0.15712	0
Healthy	8.17773	0.12714	0	0	0.0748	0	0	0	0	0	0.65605	0	0.62619	0.04519	0.15126	0.00141	0.23506	0.06957	0.02483	0
Healthy	1.88514	0.00781	0.0987	0.00303	0.55785	0.01811	0.01832	0	0	0	15.0228	2.25946	5.07766	0.16532	0.06838	0.37004	0	0.57079	0.17699	0.0987
Healthy	6.04788	0.00355	0.0829	0.29707	0	0	0	0	0	0	1.53069	0	0.9558	0.4794	0.05462	0	0	0	0.19419	0.0829
Healthy	0	0	0	0	0	0	0	0	0	0	2.83274	0.57861	0.21988	0.88561	0	0	0	0	0	0
Healthy	0	0.00911	0.09188	0.11423	0	0.00252	0	0	0	0	0	0	0.00791	0.09043	0.28044	0.03028	0	0	0.03584	0.09188
Healthy	0.35433	0	0	0	0	0	0.02499	0.05243	0	0	2.05175	0.6431	0.82594	0.24085	0.00535	0.01946	0.20445	0.03131	0.08093	0
Healthy	2.30415	0	0	0	1.33607	0.31638	0	0	0	0	8.04579	1.64954	3.62674	0.08128	0.21822	0.99656	0.2881	0	0.23606	0
Healthy	2.63703	0	0.16476	0	0.10445	0.2142	0.08534	0	0.10111	0	24.1748	4.13164	5.7686	1.16325	1.60594	0.61511	0.25558	0.40025	0.35319	0.16476
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.80134	0.12362	0.16949	0.6075	0	0.16083	0	0	0
Healthy	0	0	0.0439	0	0	0	0	0	0	0	0.76949	4.78444	2.5204	0.50984	0.18776	0.04993	0.45095	0.14655	0.14472	0.0439
Healthy	0	0.12864	0.40366	0.23297	0.11207	0.13173	0	0	0	0	4.68153	10.3071	25.6536	0.03783	0.05651	0.33232	0.09204	0	0.0864	0.40366
Healthy	0	0	0	0	0.21442	0.60065	0	0	0	0	1.73157	10.9391	0	0.08433	2.35291	0.62483	0	0.63771	0.17555	0
Healthy	0	0	0	0	0	0	0.071	0	0	0	2.20296	0.13739	1.57288	0.50223	0	0	0.06604	0.05387	0	0
Healthy	5.89787	0.57656	0.0231	0.03309	0	0	0	0	0	0	0.8732	0	0	0.33265	0.00824	0	0	0	0	0.0231
Healthy	0	0	0.00515	0	0	0	0	0.00657	0	0	1.39773	1.19812	1.43694	0.27919	0.04681	0.01674	0.51228	0	0.01328	0.00515
Healthy	0	0	0.4405	0.00143	0.61021	0.00386	0.21001	0.00152	0.17871	0.03804	3.72888	3.44129	14.03883	0.00556	1.74052	1.62376	0.84728	1.35084	0.97854	0.4405
Healthy	0	0.01201	0.43274	0	0.12272	0.01405	0.02922	0	0	0	10.0732	0.00843	14.88392	0.81899	0.03666	0.49462	0.23723	0.41664	0.33775	0.43274
Healthy	1.64527	0	0	0	0.35978	0.59335	0.00709	0	0	0	7.24578	3.06533	2.94099	0.33845	0.27482	0.47892	0.06452	0.00923	0.36305	0
Healthy	4.95623	0	0.03308	0	0	0	0	0	0	0	6.17816	0	4.47939	0.33886	0	0	0	1.25944	0.09209	0.03308
Healthy	0	1.27415	0	0.00875	0	0	0	0	0	0	0.00159	0	0	0.05815	0.26475	0	0.04954	0	0.00107	0
Healthy	0	0.02827	0.18978	0.26057	0	0	0	0	0	0	0.03111	0	0.01322	2.46986	0.49453	0.12353	2.31551	0.05828	0.02603	0.18978
Healthy	0.33099	0	0	0	0.07711	0	0	0	0	0	3.17873	0	2.68584	0.10943	0.03827	0.31462	0	0	0.09936	0
Healthy	1.41234	0.00886	0.64873	0	0.35259	0.00398	0	0	0	0	0.44847	5.46414	1.83128	0.0322	2.15543	1.2367	0.27622	2.69672	0.85012	0.64873
Healthy	0	0	0	0.00528	0	0	0.1381	0	0	0	0	1.14158	0	0.20794	0.56226	0	0	0	0	0
Healthy	0	0.01662	0.15567	0	0.02904	0.00278	0	0.02158	0	0	2.36821	4.16286	0.42601	0.21747	0.77396	0.02323	0.02411	1.06067	0.11846	0.15567
Healthy	4.52767	0	0	0	0	0	0	0	0	0	0.72277	0	3.12961	0.38247	0	0	0.04917	0.05733	0.07617	0
Healthy	0	0.01789	0.30986	0	0	0.13799	0	0	0	0	11.3784	9.59689	4.2361	0.5504	2.25697	0.53145	0.10263	1.1555	1.07145	0.30986
Healthy	9.01964	0.00288	0	0	0	0	0	0.0868	0.01951	0	0.26116	0.5331	0	0.00744	0.28773	0.02614	0.64819	0.05343	0.04104	0
Healthy	0	0	0.41366	0	1.69792	0	0	0	0	0	4.96879	0	0.54986	3.837	0.12204	1.36367	1.90188	0.16501	0.19558	0.41366
Healthy	0	0	0	0	0	0	0	0	0	0	1.85301	0.11494	0	0	1.52891	0	0	0	0	0
Healthy	0.11694	0	0	0	0	0	0.05886	0	0	0	0.25727	0.57758	0.34594	0.82782	0.14951	0	0.02511	0	0	0
Healthy	1.48551	0	0	0	0	0	0	0	0	0	5.86005	2.34553	0	0	0	0.4838	0	0	0	0
Healthy	10.3765	0	0.01069	0.03583	0.08716	0.03446	0	0	0	0	5.07338	6.92887	0.24663	0.60094	0.10203	0.39094	0	0.98261	0.19088	0.01069
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.31791	0.32065	0.30832	0.19807	0	0	0	0	0
Healthy	0	0	0.08462	0	0	0	0	0	0	0	2.10312	0	0.45413	0	0.61621	0.7017	0.47577	0.40804	0.34607	0.08462
Healthy	0	0.09986	0.25982	0.03083	0.31322	0.22496	0.08199	0	0	0	1.26866	25.4048	0.12655	0.63146	0.2015	2.09622	0.82614	1.02345	1.59182	0.25982
Healthy	0	0.05644	0.03028	0	0	0	0.02655	0	0	0	5.11944	0	8.26467	0.01774	0.00775	0	0.19859	0.18844	0.01225	0.03028
Healthy	0	0	0.07494	0	0	0	0	0	0	0	1.12751	0.23332	6.18308	0.1164	0	0.00911	0.04907	0	0.06034	0.07494
Healthy	0	0	0.22343	0	0.17909	0	0	0	0	0	12.3684	3.65226	3.25492	0.1638	0.56861	0.22113	0.15957	0.33846	0.52659	0.22343
Healthy	0.09191	0.00753	0.13906	0	0.23471	0	0.01291	0	0	0	3.66466	0.00228	2.40709	1.36706	0.43937	0.63327	0.39704	0.25958	0.44666	0.13906
Healthy	4.05055	0	0.16788	0	0.07793	0.05677	0.21535	0	0.02237	0	0.68982	0.14663	0.83774	0.00522	0.9022	0.77876	1.00861	0.24447	0.26691	0.16788
Healthy	3.08138	0	0.01794	0.04591	0.00908	0	0	0.05164	0	0	0	1.96721	0	0.12152	0.10955	0.05268	0.71707	0	0.08202	0.01794
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	27.428	48.6163	0	0	0	0	0	0
Healthy	1.19943	0.00161	0	0.00512	0.36336	0.16076	0	0	0.0099	0.00992	0	0.02693	10.02762	0.53861	2.97462	1.12242	0	0	0.19873	0
Healthy	0	0	0.62671	0	0.13828	0	0	0	0	0	2.36671	5.93273	0.55231	1.17737	0.19589	0.5294	0	0.31174	0.65583	0.62671
Healthy	0	0.0024	0.10822	0	0.01136	0	0	0	0	0	0.02696	0.80139	0.40318	0.67769	0.02424	0.07329	0	0.05766	0.0508	0.10822
Healthy	0	0.34307	1.2426	0	0.35511	0.0211	0.27862	0	0.03336	0.00223	9.70519	31.3138	0.75195	0.09996	3.45432	5.107	0	0.59057	2.10944	1.2426
Healthy	0	0	0.06035	0	0	0	0.06744	0.01299	0	0	0.53795	0.32924	2.6487	0.00538	0	0.01951	0.08808	0	0.04978	0.06035
Healthy	0	0	0.94239	0	0	0	0	0	0	0	0.28947	0	3.1807	2.43794	3.07134	1.29905	4.43335	1.35641	0.97151	0.94239
Healthy	2.25998	0	0.19708	0	0.0163	0	0	0	0	0	6.39587	5.58772	1.80827	0.44931	1.85715	0.12885	0	1.22083	0.26865	0.19708
Healthy	0	5.49413	0	0.0162	0	0	0	0	0	0.00107	0	0	0	0.24765	0.51054	0	1.94511	0	0	0
Healthy	5.97819	0.53324	0.00218	0.04636	0	0	0	0	0	0	0.8361	0	0	0.16015	0.01563	0	0	0	0	0.00218
Healthy	7.40078	0	0.2494	0	0.09047	0.13564	0	0	0	0	18.0114	0	0.99755	0.26059	0.58379	0.42255	0.08364	0.44036	0.10494	0.2494
Healthy	0	0	0	0	0	0	0	0	0	0	6.64108	2.66024	7.00785	0.65706	0.05531	0	0	0	0.12434	0
Healthy	0	0	0.05629	0	0	0	0.08299	0	0.03179	0	3.05353	0.07661	2.8215	1.3178	0	0	0.06428	0	0.00225	0.05629
Healthy	2.54266	1.13155	0	0	0.44746	0.04182	0	0	0	0	2.45722	0	1.97298	0.30259	0.2822	0.58624	0	0	0.52792	0
Healthy	0.41575	0	0	0	0	0	0.19568	0	0	0	0.61341	0.27763	0.65695	0.06565	0.13439	0	0.08993	0.02303	0.0467	0
Healthy	0	0	0.00172	0	0	0	0	0.01489	0	0	1.49448	1.18423	1.47065	0.12393	0.04607	0.00941	0.50491	0	0.01693	0.00172
Healthy	0	0.02533	0.27611	0.00588	0.10453	0	0.23768	0	0	0.00809	0.05206	5.73724	7.31343	1.82267	0.72072	1.66685	0.97507	0.6939	1.20918	0.27611
Healthy	2.88085	0	0	0	0	0	0	0	0	0	3.26911	1.06802	1.04298	0	0.03889	0.0462	0	0.00556	0.04165	0
Healthy	0	0.11086	0.31468	0	2.43452	0	0	0	0	0	8.3478	3.73209	0.68376	0.01381	0.18947	10.7726	0	0.43502	0.22406	0.31468
Healthy	0	0.0643	0.98044	0.02193	0.06064	0.2005	0.10095	0	0.07901	0	7.63225	2.26239	3.59082	0.26212	1.17335	0.73469	0.10153	0.40995	0.27479	0.98044
Healthy	0	0	0.34718	0	0.00762	0.05413	0	0	0	0	2.06743	0.19981	0.04486	1.97136	0.12421	0.01539	0.19707	0.25264	1.10572	0.34718
D011236	52.4981	0	2.42899	0.01092	0.9684	0	0.09544	0	0.00216	0.01023	0.12377	0	3.4667	2.21891	0.91375	0.96977	8.89439	0.05677	1.59743	2.42899
Healthy	0	0	0	0	0	0	0.08351	0	0	0	2.24629	0.17888	1.43895	0.52464	0	0	0.03597	0.03639	0	0
Healthy	0	0.00605	0.04092	0	0	0	0.02239	0.0263	0	0	5.07684	0.60929	2.05381	0.1095	0.31616	0	0.33245	0.04895	0.1415	0.04092
Healthy	0	0	0.92784	0.62672	0.21649	1.77812	0	0	0	0	15.6826	3.5281	0.13683	0.66879	0.16	2.48964	2.47695	0.53218	2.39639	0.92784
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	9.24888	0	0	0	0	0	0	0
Healthy	0	0	0.06855	0	0.03665	0.01458	0	0	0	0	0.06495	2.0723	0.51177	0.01922	0.07123	0.38209	0	0.09041	0.11125	0.06855
Healthy	2.59163	0	0.0212	0	0	0	0	0	0	0	0	2.04145	0.26297	0.23139	0.01083	0	0	0.03802	0.06908	0.0212
Healthy	4.31984	0	0	0	0	0	0	0	0	0	1.31131	0.00353	2.59695	2.19943	0.02063	0	0	0.05408	0.0636	0
Healthy	0	2.91219	0.11196	0.01769	0.3196	0.09574	0	0.00199	0	0	0.97537	4.64948	0.46441	0.13568	0.96385	2.14575	0.05744	0.62744	0.29038	0.11196
Healthy	0	0	2.98562	0	2.07876	0.32805	0	0	0	0	2.98876	1.24484	0.08775	2.45937	0.32727	8.33886	3.16693	0.80736	3.92601	2.98562
Healthy	0	0	0.73071	0	0.38856	0	0	0	0	0	6.60374	6.62134	1.29704	0.93634	1.14517	0.46752	0	1.17815	0.44228	0.73071
Healthy	0	0	0	0	0	0	0.05768	0	0	0	2.97352	0.21589	0.99692	2.09705	0	0	0.05281	0	0	0
Healthy	0	0.09202	0	0	0	0	0	0	0	0	0	0	0	0	0.00966	0	0.06081	0	0	0
Healthy	0	0	0.8645	0.03563	0.6394	3.00563	0.096	0	0	0	5.21003	5.68242	8.50054	2.08485	2.63867	0.11678	1.88037	0.41208	0.3463	0.8645
Healthy	0	0	0.11982	0	0.04739	0	0	0	0	0	6.49238	1.57552	0.97105	0.48238	0.41051	0.15958	0	0.42254	0.21441	0.11982
Healthy	10.2359	0.00834	0.24774	0	0.05458	0	0.02329	0.0227	0	0	7.52053	0	4.76659	0.01296	0.58359	0.03859	0.2341	0.49212	0.28234	0.24774
Healthy	1.78082	0.64216	0.06051	0.04555	0.12078	0.01374	0.02177	0.00949	0	0	0.80016	0	0.66052	0.0266	0.87938	0.2298	0	0.67699	0.5596	0.06051
Healthy	0.07772	0.09756	0.19359	0.01196	0.04198	0.44235	0	0	0	0	14.0417	8.81265	3.32974	0.26985	0.15072	0.6931	0.60156	1.06137	0.14915	0.19359
Healthy	0	0.04137	0.07927	0	0	0	0.02825	0	0	0	5.45303	0.76696	1.75312	0.10377	0	0	0.51592	0.15415	0.07002	0.07927
Healthy	0	0.05284	0	0.00052	0	0	0	0	0	0.01197	0	0	0	0.05948	0.0104	0	0	0	0	0
Healthy	4.77503	0	0	0	0	0	0	0	0	0	0.74267	0	3.16826	0.58771	0	0	0.04976	0.00983	0.02035	0
Healthy	0	0	0.01701	0	0	0	0	0	0	0	0.30363	0	0.92538	0.00824	0.03834	0	0.03478	0	0.03159	0.01701
Healthy	0	0	0.53875	0	1.12279	0	0	0	0	0	4.12252	4.22785	15.01231	0.21469	2.21584	3.41432	0	1.71487	1.9417	0.53875
Healthy	0.97369	0	0	0	0.24145	0.15181	0	0	0	0	23.215	3.42082	5.95668	0.1218	0.21697	0.65774	0.11357	0	0.1578	0
Healthy	11.1482	0	0.62975	0	0.29547	0.05489	0	0.01038	0.00428	0	0.14291	22.0613	8.2882	0.03402	0.23989	1.34397	3.93227	4.67928	1.61201	0.62975
Healthy	0	0.00953	0.10428	0	0.01929	0.05486	0	0	0	0	5.42796	0.44518	2.99918	0.64108	0.01695	0.05328	0.09911	0.64615	0.14277	0.10428
Healthy	0	0.25699	0.02044	0.98681	0.69341	0.03542	0.12742	0.055	0.00095	0.00945	0	0	1.20639	0.03696	0.98955	0.10296	0	0	0.45797	0.02044
Healthy	0.64899	0	0.01949	0	0.5858	0.05531	0.05707	0	0	0	11.9714	1.46077	0.89484	0.1201	0.41284	0.80211	0.72749	0	0.08256	0.01949
Healthy	1.76947	0	0	0	0	0	0	0	0	0	38.9254	25.3458	0	3.78048	0	0	0	0	1.53419	0
Healthy	0.043	0.15248	1.19986	0.01438	0.92365	0.69314	0	0	0	0.05986	11.4785	17.7746	5.8409	1.98295	0.70954	3.03968	0	1.59945	1.33883	1.19986
Healthy	0	0	0.13264	0	0.25966	0.02819	0	0	0	0	3.43795	0.67196	1.17753	0.00717	1.04568	0.03064	0.10103	0.34305	0.48358	0.13264
Healthy	0	0.00305	0.04169	0.00177	0.21139	0	0	0.91605	0.09606	0.01242	3.64061	0	5.67576	0.06567	1.38163	0.15389	0	2.94644	0.10095	0.04169
Healthy	0	0	0.17513	0.04045	0.09582	0.09399	0	0	0	0	1.69738	1.97389	0.87923	1.60657	0.45884	0	0.74484	0.01954	0.09467	0.17513
Healthy	0	2.71147	1.98257	0.03437	0.13781	0	0.01775	0.0392	0	0.00062	6.67631	5.01607	2.67651	1.218	2.38461	2.1304	3.27875	12.7974	0.57061	1.98257
Healthy	7.65865	0	0	0	0	0	0	0	0	0	2.07018	0.95273	0.71895	0.05384	0.71188	0.07525	0	0.04972	0.04873	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.46061	0.77399	0.13285	0	0	0.20075	1.25973	0	0.10002	0
Healthy	0	0	0.39552	0	0.4671	0	0	0	0	0	0	3.51893	1.93139	0.39496	0.773	1.2746	0	0.639	0.49368	0.39552
Healthy	0	0	0.50416	0	0.54947	0.05282	0.08767	0	0	0	3.15686	0	0.83402	1.97253	0.07912	0.62439	1.63617	0.18815	0.17688	0.50416
Healthy	8.10322	0.12339	0	0	0.05399	0	0	0	0	0	0.62211	0	0.58513	0.04244	0.13972	0.00289	0.18667	0.05715	0.02448	0
Healthy	12.7834	0	1.23435	0	0	0	0	0	0	0	11.6149	6.47389	3.86766	0.70346	1.54594	0.20133	2.42663	0.19221	2.4624	1.23435
Healthy	0.61383	0	0.09811	0.00579	0.03493	0	0	0.03007	0	0	0	4.73254	0.11445	0.02546	0.00889	0.1544	1.26372	0	0.32664	0.09811
Healthy	6.78965	0	0.10628	0.00941	0.04132	0.03771	0.00205	0.00332	0	0	12.1071	0.01128	3.46386	0.66878	0.97167	0.22315	0	0.10086	0.26237	0.10628
Healthy	0	0.03506	0.17827	0.02597	0.01725	0	0.3004	0.02251	0.10765	0.01019	3.39055	1.24122	0.5558	0.31853	0.89783	0.23247	1.40941	0.05586	0.36255	0.17827
Healthy	0	0	0.43671	2.2096	0.01623	0.02291	0	0	0	0	3.48362	1.13568	1.24585	0.38162	0.7304	0.62824	0.44937	0.95476	0.49972	0.43671
Healthy	0.00139	0.02965	0.2354	0.00276	0.06939	0.38988	0	0	0	0	14.866	6.69577	1.50411	0.97042	0.51395	0.63207	0.07986	0.47503	0.43443	0.2354
Healthy	5.64447	0	0.19669	0	0.84637	1.1973	0.09138	0	0	0	18.2835	5.01446	3.83361	0.10104	0.49201	1.70196	0.34892	0.18874	0.50022	0.19669
