group	Prevotella	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Clostridium_Q	Longicatena	Anaerotruncus	Eggerthella	Bacteroides	Parabacteroides	Dialister	Barnesiella	Ruminiclostridium_E	Methanobrevibacter_A	Odoribacter	Flavonifractor	Alistipes_A	Parasutterella
D001943	0.01272	4.733	0.00134	0.00591	0	0.47546	0.09984	0.01673	0.06287	0.00836	35.59653	11.10837	0.03188	0	0	0	1.20854	0.03067	0	0
Healthy	0.29712	5.34141	0	0	0	0.08797	0	0.003	0	0	3.71032	0.91994	0	7.26493	1.69832	1.24695	1.64771	0.07715	0.15474	0.02842
Healthy	34.26697	0.17471	0	0	0	0	0	0	0	0	17.20699	5.53085	0	1.46706	1.36489	0.06375	1.26654	0.34087	2.35452	0.0466
Healthy	0	0	0	0	0	0	0	0	0	0	11.96242	12.09323	3.83576	10.1724	0	0	1.51879	0	0	0
Healthy	0.44671	0.02813	0.00579	0	0	0	0	0	0	0	5.86682	6.84927	0	0.28563	0.96727	0.58978	0.60966	0	0.3225	0
Healthy	16.1147	0	0	0.14442	0	0	0	0	0	0	14.89635	1.31272	0	0.52239	0	0	0	0	0	0
Healthy	12.6328	0.86796	0	0	0	0	0	0	0	0	13.66491	1.16012	0	0.11594	1.62661	1.38448	0.95375	0.78207	0.05852	0.02513
Healthy	0	10.9585	0	0	0	0	0	0	0	0	33.69252	0.00411	0	0	0	0	0	0	0	0
Healthy	0	0.20066	0.0722	0.21234	0	0.00383	0.0181	0.0621	0.04705	0	6.88489	5.71552	0	0	4.80294	0.12133	0	0.80593	0.28626	0
Healthy	0	0	0	0.07228	0	0	0	0	0	0	26.19298	0.30163	1.80516	0	0.08917	0	0	0	0	0.08676
Healthy	0.13032	0	0	0.30643	0	0	0	0.0029	0	0	0.89442	0.40437	0	1.5643	4.79832	27.2102	0	0	0	0.04855
Healthy	0	0.90366	0.35513	0	0	0	0	0	0	0	9.90241	1.43817	0	3.13782	0.08445	1.07	0	0	0	0
Healthy	0.17238	0.33916	0.09838	2.19469	0	0.03181	0.00036	0.0271	0	0.20588	20.8184	0	0	0	0.51137	0	0	0.04636	0	0
Healthy	0	0.02269	0	0	0	0	0	0	0	0	0.20244	0.27448	0	0	0	0	0	0	0	0
Healthy	0	2.53982	0	0	0	0	0.5766	0	0	0	35.85704	20.6038	0	3.25229	0.01501	0	0	0.20631	0.24386	0.3207
Healthy	0	0.01133	0.01181	0	0	0.00768	0	0	0.22385	0	21.89712	4.84957	17.5899	4.92905	0.09018	0	0	0.11748	0.13014	0.00117
Healthy	0	0	0	0	0	0	0	0	0	0	9.83131	0.00888	5.46871	1.22177	0	0	0	0.01504	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.03795	0	6.0096	0.94968	0	0	0	0	0	0
D001943	0.1464	0.73934	0.29586	0.00104	0	0.03433	0.16307	0.00618	0.04766	0.02626	27.38532	3.19707	0	0	0	0	0	0.0708	0.17352	0
Healthy	73.7393	0.00724	0	0.04622	0	0	0	0	0	0	0.54524	0.31769	0.24349	0.29657	0.50567	0	0.37925	0	0.00871	0.00465
Healthy	6.88507	0	0	0	0	0	0	0	0	0	0.42535	0.20121	10.3897	0.72996	0.09957	0	0	0	0	0
Healthy	0	0	0	0.00193	0	0	0	0	0	0	36.34461	5.51708	0	0	0.03044	0	1.34472	0.01003	0.02584	0.01476
Healthy	0.03927	0.73654	0	0	0	0.02234	0	0.00255	0.02355	0	30.59655	6.08049	0.04647	2.74351	0	0	0.7791	0.14317	0.2858	0.0305
Healthy	0	0.01777	0	0.07617	0	0	0	0	0	0	14.20405	3.05512	5.46989	1.34454	0.00181	0.11554	1.01651	0.01357	0	0
Healthy	0	0	0.00321	0	0	0	0	0	0	0	9.82413	12.29154	4.49228	9.80938	0	0	1.63733	0.02494	0	0
Healthy	0	0	0.00476	0	0	0	0	0	0	0	13.48719	4.14981	4.8437	3.59375	0.10792	0.07658	2.90264	0.05562	0	0
Healthy	0.02466	0.80965	7.61221	2.11598	2.00048	0	0	0.06649	0	0	10.4525	0.6129	0	0	0	0	0	0.00427	0	0.41164
Healthy	0	0.45166	0	0	0	0	0.0227	0.015	0.04085	0	13.77652	5.85212	2.94102	1.95961	0.01057	0	0.53494	0.20101	0.23588	0.05766
Healthy	0	0.5566	0	0.08967	0	0	0	0	0	0	8.91751	6.78743	0	2.14951	0	0	2.77883	0.06392	0	0.00477
Healthy	0	0.11657	0	0	0	0	0	0	0	0	54.80768	2.32893	4.11526	2.96203	0	0	1.08292	0.10678	0.28609	0.21162
Healthy	0	0.83784	0.46715	0.10306	0.04889	0.06241	0.12762	0.06787	0.08858	0	52.7907	0	0.24992	0	0	0	0	0.0074	0	0
Healthy	67.9905	4.7802	0	0	0	0	0.02814	0	0	0	16.10391	0	0	0	0	0	0	0.05489	0	0
Healthy	0	1.89855	0	0	0	0	0.63136	0	0	0	35.44909	20.7409	0	3.14589	0.00624	0	0	0.19818	0.25664	0.25344
Healthy	0	0	0	1.63962	0	0	0	0	0	0	11.53112	0	0	0	0	0	0	0.0173	0	0
Healthy	0	0.20269	0	0	0	0	0	0	0	0	8.36962	1.9991	12.7918	2.72443	0	0	0	0.04991	0	0.03209
Healthy	8.41948	0	0	0	0	0	0	0	0	0	7.65324	5.15266	0	0.15765	0	0	0	0	0	0.05391
Healthy	0	0	0	0	0	0	0	0	0	0	3.67946	13.2037	0	0.00034	0	0	0	0.30588	0	0
Healthy	0	0	0	0	0	0	0	0	0.02505	0	14.9189	9.52625	0	2.78591	0	0	0.92383	0.15947	0.24828	0.1663
Healthy	0	15.5594	0	0	0	0	0	0	0	0	7.74069	35.2169	0	0	0.00079	0	0	0	0	0
Healthy	0	0	0	0.01651	0	0	0	0	0	0	4.76395	0.43573	3.49061	0.31875	0.0634	0	0.14578	0.01542	0	0.03758
Healthy	0	0	0	0	0	0	0	0	0	0	15.30729	9.43841	0	2.60572	0	0	0	0.19891	0.2841	0.14443
Healthy	0	0.02114	0.00049	0	0	0	0	0	0	0.00995	2.58893	0.49606	2.36481	0.6605	0	0	0	0.01789	0	0.00111
Healthy	0	0	0.00034	0.00218	0	0	0	0	0	0	0.01012	0.00091	0	0	0	0	0	0	0	0
Healthy	0	0.07345	0.49554	0	0	0	0	0.02311	0	0	26.03175	0.99319	6.39185	0	0	0	0.54778	0.02257	0.22898	0.16779
Healthy	0	0.47574	0.00512	0	0.00771	0.00375	0.02202	0.00934	0.03452	0.0589	5.39174	0.34787	4.91686	0.17166	0.04615	0	0.50231	0.09431	0.06943	0.18138
Healthy	0	0	0	0	0	0	0	0.0884	0	0	41.57566	0	0	0	0	0	0	0	0	0
Healthy	0	8.44249	0	0	0	1.4379	0	0	0	0	13.31047	5.15259	0	0.63076	2.2493	0.58844	0.30291	0.23454	0.31821	0.00409
Healthy	0	0	0	0.02725	0	0.11427	0	0	0	0	9.44505	5.79943	0.19137	0.69754	0	0	0	0.01544	0.0038	0.00143
Healthy	0	0.85535	0.09219	0	0	0	0	0	0	0	20.63703	0	0	0	2.80407	0.39124	0	0	0.08374	0
Healthy	6.69014	0.01393	0.02429	0.09157	0	0.00982	0.02775	0.00412	0	0	2.11841	0.88191	10.132	0.27897	0.04039	0	0	0.00592	0.09573	0
Healthy	0	0	0.04325	0	0	0	0	0	0	0	18.53668	5.43444	0	0.31317	0	0	1.06776	0.03777	0	0.05103
Healthy	0.48429	0.06341	0.01073	0.06735	0	0.00495	0	0.04134	0	0.01133	7.45403	3.31226	0	1.02568	0	3.0169	2.35597	0.02049	0.22293	0
Healthy	56.6567	0.11128	0	0.82271	0	0	0	0.00228	0	0	2.65737	1.84895	0	1.14036	0.05797	0	0.89787	0.00629	0.02113	0.00042
Healthy	0	0.00532	0	0.23915	0	0	0	0	0	0	14.01788	0.76816	1.1194	0.90519	4.62491	0.6898	0.40554	0.02226	0.05173	0.11497
Healthy	3.16798	0	0.44778	0	0	0	0	0	0	0	21.98391	5.03952	0	0.10398	1.64213	0	0	0	0.24489	0
Healthy	0	0	0.78748	0	0	0	0	0	0	0	13.92662	2.60523	0	0.1938	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.02031	0	23.71758	10.58456	0	4.28442	4.20775	0	2.00901	0.11604	0.02585	0.02538
D001943	25.12661	0.00238	0.01994	1.00482	0	0.16622	0.16562	0.00563	0.0124	0	10.98426	0.632	0	10.17	0	0	4.09839	0.00994	0.48509	0
Healthy	18.77959	0	0	0.02978	0	0	0	0	0	0	6.84448	1.01914	0	0.03238	2.19297	0	1.04115	0.0061	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	11.0443	0	0	0	0.03714	0.01959	0.10469	0	0.01499	8.73793	2.92564	2.62815	0	0.46847	0	0	0.05289	0	0.00914
Healthy	0	0.27974	0.00573	0	0	0.00806	0.10037	0.04737	0.06341	0.00235	9.82017	1.21768	0	0.52853	6.95682	2.23143	0.4276	0.08477	0.06806	0.04878
Healthy	0	9.23327	0.03305	0.00066	0	0.01816	0.00715	0.00492	0.01701	0.00424	21.68563	3.93871	0	2.72492	0	0	1.72061	0.03332	0.51263	0.18456
Healthy	7.8765	0.02429	0.12409	1.12149	0.00791	0.03874	0.18973	0.21905	0.13436	0.00142	8.21825	2.32418	0	0.16807	2.24205	0	0.3067	0.1527	0	8e-05
Healthy	28.7255	0.09412	0	0	0	0	0	0	0	0	6.91878	0.84224	0	1.64144	2.53897	0.09898	1.8616	0.1953	0	0.01014
Healthy	0.00467	0.25957	0.44291	0.03656	0.08531	0.00665	0.00044	0.00192	0	0	33.24027	3.05303	0	0	0	0	1.04767	0.21574	0.00788	0.5597
Healthy	0	0.19364	0	0.21204	0	0	0	0	0	0	7.17393	5.1571	2.43521	2.6968	0	0	1.44352	0	0.2435	0.00295
Healthy	0	0.04764	0.31613	0	0	0.03511	0.08218	0.02013	0.3097	0	38.02173	43.5486	1.2734	0	1.45047	0	0	0.1219	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.78958	0	2.61997	0.4206	0	0	0	0	0	0
Healthy	31.4005	0.26577	0	0	0	0	0	0	0	0	12.56192	7.78916	0	0.08187	0.08615	0	0.72295	0.01918	0.10743	0.29357
Healthy	0	0.16894	0	0	0	0	0	0	0	0	7.64989	4.43807	0	0.27447	0.13481	0	1.7115	0.0217	0	0.3948
Healthy	0	0	0	0	0	0	0	0	0	0	3.23478	0	0	0	0	0	0	0	0	0
Healthy	0	0.50431	0.01955	0	0	0	0.44098	0	0.38725	0	76.51598	3.23998	3.36944	0	0	0	0	0.17507	0	0.12559
Healthy	0	2.51137	0.00908	0	0.08353	0	1.39842	0	0	0	42.62869	34.0151	0	0	0	0	0	0.51931	0	0.09109
Healthy	0	0.64972	0	0	0.13602	1.5297	0	0.02485	0	0	20.29389	0.18625	0	5.94627	4.2719	0.18045	0	0.08609	0.21245	0.09801
Healthy	0	0	1.66842	0	0	0	0	0.27504	0	0	29.2558	1.42623	6.19504	0	0	0	0	1.8241	0.1754	0.12904
Healthy	0.75292	0	0.11867	0	0	0	0	0.03688	0	0	2.4609	0.28761	0	0.04424	0.88502	1.22198	0	0.0012	0.12326	0.00529
Healthy	0	0.09102	0	0	0	0	0	0	0	0	54.64931	2.13191	4.07266	2.85277	0	0	1.01069	0.13142	0.28713	0.26517
Healthy	0	0	0	0	0	0	0	0	0	0	11.73179	0	2.45575	0	2.01063	13.0073	0	0	0	0
Healthy	0	1.05461	0.00286	0	0	0	0	0	0.11275	0	49.88026	1.68066	8.95603	0	2.58406	0	0	0.21167	0	0.01087
Healthy	0	0.08873	0.63178	0	0	0	0	0.03612	0	0	25.88152	1.04227	6.01422	0	0	0	0.54807	0.01895	0.26543	0.11868
Healthy	0.09172	0.23061	0.00198	0	0.22895	0.4026	0.01378	0.01464	0.00393	0	10.95006	1.70258	0	0	0	0	1.71172	0.10811	0.35539	0.00556
Healthy	0	0.54018	0	0.00153	0	0	0	0.00495	0	0	3.31078	0.68686	0	0.39561	0.1691	0.7215	1.16749	0.01835	0.03646	0.01891
D001943	47.86508	0.11937	0.0021	0.53321	0	0	0	0	0	0	3.8153	1.39576	0	0.00272	0.04016	0	0.91496	0.01814	0	0
Healthy	0.04464	0	1.95118	1.49991	0.01846	0.05365	0.00858	0.00777	0.01036	0.00549	30.8545	6.7335	0.01414	0	0.04088	0	0	0.03435	0	0.0057
Healthy	2.01029	0.14596	0	0	0	0	0	0.03193	0	0	15.36156	4.4896	0	2.74176	0.46478	0.45909	0	0.029	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	21.50056	12.06277	0	1.13799	0.17387	0	0.21893	0	0	0
Healthy	0.05093	1.34383	0.05058	0.03576	0	0	0	0	0	0	28.35423	4.01321	0	1.51146	0	0	2.08515	0.00163	0	0
Healthy	0	0.06567	0	0	0	0	0.00629	0	0	0	54.58879	2.15482	4.24324	2.7787	0	0	1.08356	0.10914	0.2595	0.25451
Healthy	0	0	0	0	0	0	0	0	0	0	10.05138	8.28345	0	8.23444	0.21898	7.872	1.73745	0.3819	0.22823	0
Healthy	32.76089	0.06423	0	0	0	0	0	0	0	0	17.40436	5.39618	0	1.35958	1.26905	0.05847	1.21867	0.32776	2.1931	0.0309
Healthy	39.55514	0	0	0.91966	0	0	0	0	0	0	0	0	0	0	0	0.09805	0	0	0	0
Healthy	0	0.01875	0	0	0	0	0	0	0	0	10.83698	15.90459	0	1.52852	0.04349	0	0.09995	0	0.00842	0.00818
Healthy	0	0.0348	0	0.07648	0	0.03851	0	0	0	0	10.72421	4.64832	0.35224	0.65001	0	0	0.80985	0.01331	0.01811	0.0173
Healthy	0	0	0	0	0	0	0	0	0	0	22.37697	2.76481	0	6.49366	0.04541	1.94601	1.64459	0.25303	0.01668	0
Healthy	0	0.10318	0	0.12082	0	0	0	0	0	0	50.57146	2.35958	7.84332	5.26036	0.06779	0	0.70482	0.06527	0.33294	0.22153
Healthy	0	0.00614	0.01146	0	0.01108	0	0	0.01114	0	0.00128	2.88076	1.95023	2.99798	0.09087	0	0	0	0.04242	0	0
Healthy	0	0	1.75808	0	0	0	0	0.31189	0	0	29.56681	1.4957	6.42925	0	0	0	0	0.04558	0.14441	0.16446
Healthy	0	0.35078	0	0	0	0.12242	0.15405	0	0	0	70.2404	8.64514	0	2.64439	0	0	0	0.57604	0.03321	0.1169
Healthy	9.06173	3.84002	0	0	0	0	0	0	0	0	2.61329	1.1915	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	21.86948	11.58923	0	1.08128	0.17336	0	1.22724	0	0	0.01095
Healthy	0	0.07982	0.01499	0	0	0.01556	0.00157	0.01543	0.02979	0.00015	5.89656	0.01918	3.22278	4.30802	3.40702	0	0.82319	0.18873	0.31475	0.00154
Healthy	0	0	0	0	0	0	0	0	0	0	21.10701	11.84885	0	1.0684	0.19193	0	1.27246	0	0	0.01322
Healthy	0	10.5558	0	0	0	0.03175	0.03477	0.10048	0	0.01157	8.61965	2.89217	2.61596	0	0.43743	0	0	0.06344	0	0.0092
Healthy	67.8721	4.03448	0	0	0	0	0.02441	0	0	0	15.53154	0	0	0	0	0	0	0.0778	0	0
Healthy	0.03159	0.11081	0	0	0	0	0	0	0	0	18.60614	1.82739	4.57379	1.93473	0.01463	0	0	0.02115	0	0
Healthy	0	0.11602	0	0.41007	0	0	0	0	0	0	16.1631	17.23046	1.01678	0.91359	0.18227	0.70003	0	0	0	0
Healthy	1.74759	0.64566	0	0.09412	0	0	0	0.00349	0	0	17.89315	0.86368	0	3.43889	0.14439	0.22484	2.1891	0.04793	0	0.01067
Healthy	0	0	0	0.75647	0	0	0	0	0	0	33.26213	2.17663	0	0	0.08292	0	0.79433	0.05876	0	0
Healthy	0.01113	0.41406	1.10743	0.28733	0.24559	0.14025	0	0.04801	0.04758	0.02012	48.07312	0.00569	0.00756	0.00621	0	0	0	0	0.00113	0.04473
Healthy	10.59035	0	0	0	0	0.00897	0.00788	0	0	0	7.40098	1.23414	0	0.75751	0.01686	2.32247	0	0.87031	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	24.37486	6.09391	0	1.05915	0	0	0.8409	0.14387	0.08658	0.3875
Healthy	0	0	0	0.0185	0	0.0382	0	0	0	0	6.33785	5.08814	0.39964	0.74032	0	0	0.87191	0.00622	0.02765	0.02551
Healthy	0	0	0	0	0	0	0	0	0	0	45.39267	0	0	0	0	0	0	0	0	0
Healthy	0	22.2535	0	0.15587	0	0	0	0.23882	0	0.00826	6.64099	0	0	0	0	0	0	0.00953	0	0
Healthy	14.2948	0	0	0.48923	0	0	0	0	0	0	8.24936	2.07899	0	0	5.13247	0.61693	0.84683	1.84234	0.04019	0.01253
Healthy	0	0	0	0	0	0.00274	0.02051	0.00059	0	0.00245	23.07233	0	0	0	0.06944	0	0	0.06911	0	0
Healthy	57.8206	0	0	0.06918	0	0	0	0	0.00901	0	4.68894	1.24457	3.03471	0	2.43293	0	0	0.01022	0	0.77799
Healthy	0.03717	0	0	0	0	0	0	0.01402	0.00258	0.00895	7.35922	2.15297	0	0.91225	0	0	1.03593	0.14181	0.01029	0
Healthy	33.5909	0.03239	0	0.1149	0	0.00397	0	0	0	0	9.26431	3.6001	0.00215	5.58872	0.32851	0	0.9664	0.04494	0.00361	0.01187
D001943	0.03464	0.15406	0.33586	1.52384	0.25496	0	0	0	0	0	41.65127	1.05548	0	0	0.01576	0	0.23131	0.00675	0	0
Healthy	0.03635	0.75057	0.16958	0	0	0.01045	0	0.02233	0	0.00703	5.6034	1.95657	0	3.13271	0.22273	1.98133	0.59595	0.05618	0	0.07271
Healthy	4.50415	0.31592	0.03249	0	0	0	0	0	0	0	3.60748	0.56801	0.01774	0.06958	1.68432	1.2636	0	0.00305	0	0
Healthy	0	0.21398	0.00851	0	0	0.02374	0	0	0	0	31.9736	0	0	0	0	0	0	0	0	0
Healthy	0	0.44133	0	0	0	0	0.02013	0.0121	0.04566	0	13.88925	6.20384	3.06156	2.04066	0.00536	0	0.52557	0.20491	0.19397	0.0368
Healthy	0	0	0	0	0	0	0	0	0	0	8.8876	0.87758	0	0	0	0	0	0	0.00426	0.06033
Healthy	0.00532	0.09209	0.00033	0	0.0102	0.01939	0	0.00818	0.00161	0	11.89159	2.59426	0	0.99457	0	0	1.07007	0.05422	0	0.00694
Healthy	0	0	0	0.08575	0	0	0	0	0	0	25.86737	2.11547	4.13539	2.78758	0	0	0	0	0	0.09105
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	12.8824	0	0	0	0	0	0	0	0	11.86088	4.76015	10.0535	0.95859	3.8876	0.95618	2.15286	0.02111	0.01419	0.0307
Healthy	0.08904	0.01638	0.00616	0.00269	0	0	0	0.00441	0	0	6.58435	2.51195	0	0.07729	0	0	0	0.0045	0	0.5146
Healthy	37.3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	38.74482	5.16019	0	0	0.27268	0	1.98441	0.01899	0	0
Healthy	0	0.2123	0.00174	0	0.37793	0.36646	0.0739	0.00143	0.02093	0	5.3611	2.39248	0	0	2.34111	0	1.71086	0.0551	0	0.20349
Healthy	0	0	0	0	0	0	0	0	0	0	12.58589	2.22804	0	2.78453	0.0382	0.42282	0	0	0	0
Healthy	0	0.01239	0.72035	1.43652	0	0	0	0.03163	0	0	21.72983	0.9323	0	0	0	0	0	0.0003	0	0.00263
Healthy	1.41996	0	0	0	0	0.01601	0.02267	0.03596	0	0	4.45024	0.88297	0	0	3.58994	0	0	0.01996	0	0
Healthy	0	0.00623	0.04334	0.00998	0	0	0	0.00041	0	0.00512	6.14682	1.60613	0	5.92057	0.03168	0	0.92509	0.01106	0.18439	0.03352
Healthy	0	0	0.00487	1.40092	0	0	0	0	0	0	3.99429	1.32801	0	0	0.07335	0	0.67098	0	0	0.00338
Healthy	0	0.00891	0	0	0	0	0	0.00359	0	0	4.71219	2.771	2.68487	0.3642	0.13517	0	0.50089	0.00579	0	0.02177
Healthy	0	0	0.03534	0.01278	0	0	0	0	0	0	39.8737	1.66111	0	2.46449	0	0	0	0.02285	0	0
Healthy	0	14.9261	1.20822	0	0	0	0	0.03047	0	0.00053	2.84087	0.21378	0	0.42572	0	0	0	0	0	0.02736
Healthy	0	0	0	0.01799	0	0	0	0	0	0	12.44722	0.15578	1.57303	0	1.77014	23.0782	0.92838	0	0	0.00375
Healthy	4.23918	0.25258	0	0.20925	0	0	0	0	0	0	8.15151	0.07289	0	1.60462	3.53042	1.22427	1.64729	2.23793	0.04133	0
D001943	0.00944	0.11826	0.02246	0.00201	0	0.00602	0.01771	0	0.06463	0	26.16418	1.26156	0	0	0	0	0	0.00023	0.09264	0.0031
Healthy	0.00126	0	0.01743	0	0	0.01697	0	0	0.20807	0	21.79752	4.89359	17.7166	5.08864	0.0753	0	0	0.18516	0.10587	0.28073
Healthy	1.05462	0.81443	0.00354	0.03774	0.62944	2.29875	0.04381	0.01699	0.36056	0	24.45945	12.92095	0.31831	0	0.17456	0	1.65077	0.48454	0	0.01064
Healthy	0	0	0	0	0	0	0	0	0	0	19.82403	2.34769	0	0	0.05327	2.50443	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	15.80443	2.56929	0	8.1888	0	0	0	0	0	0
Healthy	0	0	0	0.06424	0	0	0	0	0	0	21.7359	0.37432	0.83084	0	0.56554	0	0.93483	0	0	0.04496
Healthy	0.35903	0	0	0.17409	0.02837	0.00709	0	0.00817	0	0	14.64369	1.23923	0	5.36691	18.1798	5.69836	0.75395	0.03129	0	0.04308
Healthy	0	0	0	0	0	0	0	0	0	0	17.3804	6.68363	0.50482	1.63137	3.59486	0	1.11139	0.05517	0.04341	0
Healthy	0	0.119	0	0	0	0.05714	0.36741	0	0	0	64.69363	5.58897	0	2.07016	0	0	0	0.06199	0	0.52898
Healthy	18.80821	0	0	0.18245	0	0	0	0	0	0	1.03617	1.80308	0	0.10023	5.56156	0	0.65528	0.21911	0	0
Healthy	31.2044	0	0	0	0	0	0	0	0	0	2.95836	0.41596	0	0.78	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	50.36608	3.70775	0	0	2.86789	0	0.90234	0	0	0
Healthy	0	1.16767	0.33599	0	0	0	0	0	0	0	57.49726	0	10.1966	0	0	0	0	0.01215	0	0
Healthy	15.97404	0	0	0.01245	0	0	0	0	0	0	4.51316	0.00934	0	0	5.09752	2.05034	0	0.00104	0	0.08956
Healthy	0	0.15208	0	0.00891	0	0	0	0	0.06114	0	22.48395	10.1928	0.39088	5.33263	1.74153	0.19466	2.35519	0.1449	0.01242	0.01276
Healthy	0.00075	24.3866	0	0	0	0	0	0.03603	0	0.02241	4.59382	1.30567	0	0.00079	0	0	0	3.97707	0	0
Healthy	0	0.35884	0.01178	0	0	0.00096	0.42182	0	0.38617	0	76.36291	3.33442	3.44788	0	0	0	0	0.16164	0	0.08192
Healthy	0	0	0	0	0	0	0	0	0	0	23.11624	1.03236	0	1.99601	0	24.9923	0	0	0	0
D001943	0.0038	0.04391	0.04492	0.02922	0	0.00749	0.00318	0	0.00478	0	39.31351	3.47529	0	0	0.05935	0	1.43423	0.01172	0.02305	0
Healthy	0	0.16451	0.04018	0	0	0	0	0.00981	0.01574	0.0142	30.25493	6.62628	0	0	2.08476	0.19165	0.94095	0.16219	0	0.08956
Healthy	0	0	0	0	0	0	0.03555	0	0	0	11.19683	0	0	3.25587	0	0	0.6595	1.43445	0	0
Healthy	0	0	0	0.01303	0	0	0	0	0	0	3.19794	2.02152	0	1.2766	1.18782	0	0	0.01004	0	0
Healthy	0	30.292	0	0	0	0	0	0	0	0	12.69822	0	0	0.92578	0	0	0	0	0	0
Healthy	0.0055	0.00169	1.1215	0.17726	0.38143	0.06714	0	0.00719	0	0.03835	17.29721	0	0	0	0	0	0	0.07107	0	0
Healthy	0	0.00608	7.73171	0	0	0	0	0	0	0	16.57526	6.23897	0	0	0	0	0	0	0	0
Healthy	0	79.6001	4.03282	0.05287	0	0	0	0.46689	0	0	0.41732	0.00406	0	0	0	0	0	0	0	0
Healthy	0	0.95903	0.27278	0	0	0	0	0	0	0	56.97501	0	10.3557	0	0	0	0	0	0	0
Healthy	0	0	0	0.01595	0	0	0	0	0	0	4.14427	1.0178	6.11846	0.66697	2.52358	1.18571	0	0	0	0
Healthy	0	0	0	0.70257	0	0	0	0	0	0	33.20138	1.72368	0	0	0.08286	0	0.75415	0.07391	0	0
Healthy	2.29923	0.01684	0	0	0.01089	0.03038	0	0	0	0	1.51763	0.66679	0	0.33335	1.12661	3.47364	0	0.01139	0.12112	0
Healthy	0	0	0	0	0	0	0.00895	0	0	0	11.64994	0	0	3.33044	0	0	0.70051	1.50167	0	0
Healthy	0.00331	4.66902	6.93441	0.20383	0	0	0	0	0	0.0057	0.77297	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.20917	0	0	0	0	0	0	0	25.72978	2.73397	0	1.63773	0	0	0	0.01572	0	0
Healthy	10.59325	0	0	0	0	0	0.00198	0	0	0	7.45625	1.25083	0	0.7455	0.00848	2.25233	0	0.85776	0	0
Healthy	0	0	0	3.22162	0	0	0	0	0	0	10.25969	2.51365	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.43264	0	0	0	0	0	0	22.40828	0.18091	1.07244	0	0.24207	0	0	0	0	0.00711
Healthy	0	0.44813	0	0	0	0.10829	0.12357	0	0	0	63.06795	7.71147	0	2.3146	0	0	0	0.54361	0.02589	0.09478
Healthy	0	0.69359	0	9e-05	0	0	0	0	0	0	1.71329	0.43378	0.00055	0.00257	0	0	0	0	0	0
Healthy	0	0.11064	0.00144	0.14107	0	0	0	0	0	0	49.61939	2.40059	8.03237	5.19928	0.08683	0	0.66576	0.04463	0.3247	0.23073
Healthy	0	0	0	0	0	0	0	0	0	0	19.60483	2.91008	0	0.27	0.53344	0	1.39345	0.03783	0	0
Healthy	0	0.02795	0.01724	0.02809	0	0	0	0	0	0	7.41469	0.00639	5.20882	1.153	0	0	0.63404	0.08687	0	0
Healthy	0	0.07826	0.06939	0	0	0	0.03385	0	0.00186	0	22.30229	2.85527	0	2.14127	0	0	1.13165	0.14041	0	0.0111
Healthy	0	0.53971	0	0.09363	0	0	0	0	0	0	11.98016	0.6032	9.88296	0.48016	0.44281	2.85438	0	0	0	0.04614
Healthy	0	0	0	0.12055	0	0	0	0	0	0	24.78688	3.20388	0	2.73067	0	0	0	0.10904	0.01938	0.17197
Healthy	0	0	0	2.72423	0	0	0	0	0	0	14.57161	0.87586	0	2.78029	0.17076	7.62638	0	0	0	0
Healthy	0	1.58131	0	0	0	0	0	0	0	0	8.36552	0.03097	5.84746	0.79682	0	0	0	0.30865	2.83296	0.04325
Healthy	0	0	0	0.07898	0	0	0	0	0	0	24.28873	3.07241	0	2.67969	0	0	0.85613	0.12053	0.02084	0.18583
Healthy	0	0.02753	0.16797	0	0	0.02021	0.01335	0.00836	0.04051	0.078	37.38131	0.06637	0	0	0.02502	0	0	0.07789	0.15643	0
Healthy	0	11.9205	0.70223	0	0	0	0	0	0	0	17.1371	0	7.77092	18.0476	0	0	1.30069	0	0	0
Healthy	45.09013	0	0	0	0	0	0	0	0	0	4.86724	0.88084	0	0.81021	0	0	1.09583	1.3187	0.03175	0
Healthy	0	0.01278	0	0	0	0	0	0.01058	0	0	17.44548	6.18714	0	3.56036	0.8219	5.89659	1.60432	0.27654	0	0
Healthy	0.01919	0	22.427	0.03612	0	0	0	0.00052	0	0.03721	1.98728	0.05047	0	0.00181	0	0	0	0.01949	0	0
