group	Faecalibacterium_sp900539885	Prevotella_copri_A	Bacteroides_stercoris	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Phocaeicola_sp900554435	Bifidobacterium_pseudocatenulatum	Ruminococcus_B_gnavus	Flavonifractor_sp000508885	Enterocloster_citroniae	Bacteroides_uniformis	Dialister_invisus	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Alistipes_A_indistinctus	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	1.68536	0	0	0	0	0	0	0	0	0	15.7619	0	2.67463	0.61728	1.32596	2.49893	0.03042	0.01866	0.00295	0
Healthy	0.36614	0	0	3.26563	0	0	0	0	0	0	1.89865	0	0.01631	0.03062	0.39435	0	0	0	0.02821	0
Healthy	0.01374	0	0	0	0	0	0	3.23826	0	0	0.06641	0	0	0	0	0	0	0	0	0
Healthy	4.85984	50.0485	2.58661	0	0	0.41481	0	0.01436	0	0	0.40704	0	0.4662	1.6674	0.12469	0	0	0.00422	0.02339	0
Healthy	7.72468	0	4.8766	0	0	0	0.18061	0.32264	0	0.00137	4.21845	0	0.54506	0.24007	0.51826	3.4327	0	0.0097	0.00148	0
Healthy	1.5766	0.36963	0	0	0	0.50245	0	0	0	0	1.16092	0	1.52961	0	0	0	0	0	0.07183	0
Healthy	2.29282	0	1.46027	0	0	0.74477	0	0	0.09331	0	10.593	2.95699	0.93164	0	0.57308	0	0.20633	0.12004	0.02854	0.09331
Healthy	0	0	0	0	0	0	40.0173	1.56673	0	0	0.00447	0	0	0	0	0	0	0	0	0
Healthy	13.6759	0	0.02793	0	0	0.08794	0	0.00922	0.34095	0.01875	10.339	5.39221	0	0.31605	0	0	0	0.00419	0.1722	0.34095
Healthy	1.85642	0	0.94033	0	0	1.84816	0	0	0	0	7.99841	0	2.41743	0.31134	1.80665	0	0.10031	0.30469	0	0
Healthy	1.29313	0	0	0	0	0	0	0.01991	0	0	0	0	0	0	0	0	0	0.01027	0	0
Healthy	5.90198	0	0.40379	0	0	1.37569	0	0	0	0	5.62123	0	2.23397	1.47058	2.60474	0	0.02458	0.25642	0	0
Healthy	2.2592	8.98849	0.23375	0	0	1.48915	0	0	0	0	3.2696	0	1.15524	0	0	0.49706	0.00185	0.80821	0	0
Healthy	1.32176	0	0	0	0	0	0	0.0335	0	0	0	0	0	0	0	0	0	0.00256	0	0
Healthy	3.60576	0	0	0.00952	0	0	0	0	0	0	1.30031	0	0.10793	0	0.36588	0	0	0	0.00436	0
Healthy	24.7179	21.3414	3.91377	0	0	0	0	0.02861	0.03041	0.01617	0.385	10.7448	0	0	0.45878	0	0	0.02829	0.41471	0.03041
Healthy	0	0	0	0	0	0	0	0.27785	0	0.04182	0	6.58751	0	0	0	0	0	0.00727	0	0
Healthy	7.4784	1.5541	2.49605	2.70481	1.35241	1.29279	0.64883	0.48796	0.00702	0	0.31143	0	0.80635	0	2.02925	0.09033	1.05992	0.0098	0.03612	0.00702
Healthy	0.85362	0	0	0	0	0	0	0.00707	0.09944	0.00632	17.6034	18.1236	0.77478	0	0	0	0.16829	0.07731	0.33662	0.09944
Healthy	4.14536	10.9585	0.29433	0	0.15892	0	0	0	0	0	0.33784	0	0.27417	0.03511	2.54703	0	0.15169	0.027	0.0368	0
Healthy	10.4268	0	0	0	0	0	0	0.19796	0.00594	0.00246	17.4917	0.47151	0	0	0	0	0	0.02164	0.12716	0.00594
Healthy	1.44276	67.8293	0	0	0	0	0	0	0.06992	0	1.27821	0	0	0	0	0	0	0	0	0.06992
Healthy	12.565	7.07907	0	0	0	0	0	0	0	0	0.57015	0	0.02881	0	0	0.00189	0	0	0	0
Healthy	0.6751	0	0.87942	0	1.26671	0.41109	0	0	0	0	8.00944	1.28325	0.00375	0	0.71377	0	0.34006	0.04531	0	0
Healthy	1.2523	0	0	0	0	0.00127	0	0.11008	0.01284	0	22.0064	12.9139	0	0	1.29903	0	0	0	0.01291	0.01284
Healthy	0	0	0	0	0	0	21.5286	0.00459	0	0	0.37359	0	0.0014	0.50592	0	0	0	0	0	0
Healthy	0	0	3.83288	0	38.2372	0	0	0	0	0	3.75325	0	0	0	0	0	0	0	0	0
Healthy	6.55779	9.90441	0	0	0	2.07545	0	0	0	0	4.26474	0	0.83522	0	0	0	0	0	0	0
Healthy	1.0766	0	6.12391	0	0	4.88711	0	0	0.07611	0	21.944	0.05254	0.77539	0	0.82682	0	0.30255	0.08033	0.03187	0.07611
Healthy	1.58299	0	0	0.09324	0	0.26794	0	0	0	0	1.52685	0.06095	0.24005	0	0	0	0.01755	0	0	0
Healthy	0.09348	0	0	0	0	0	0	0.25477	0	0	10.8799	9.82376	0	0	0	0	0	0	0	0
Healthy	2.51773	0	0	0	0	0	0	0	0.54284	0	31.2245	0	0.08115	0	0	0	0.03957	0.12992	0.08254	0.54284
Healthy	0.87605	0	0	0	0	0	0	0.01307	0.07505	0.01195	18.3753	17.9247	0.80075	0	0	0	0.13004	0.07007	0.26698	0.07505
Healthy	3.82819	6.91511	0	0	0	0	0	0	0	0	1.55885	0	0.09804	0	0	0	0.40121	0.39063	0	0
Healthy	3.83059	0	0	2.6911	0	0	0	0	0	0	6.91779	3.0887	0.29813	0	0	0	0	0	0.08659	0
Healthy	11.1209	18.034	0.46413	0.59159	0	2.7531	0	0	0	0	0.94938	0	0.24109	0	0.91497	0	0.06036	0.25403	0.14657	0
Healthy	1.02349	0	0	0	0	0	0	0.52691	0	0	4.7345	0.08289	0	0	0	0.21878	0	0	0.00445	0
Healthy	0.00146	0	0	0	0	0	16.3325	4.72571	0	0	0.0094	0	0	0	0	0	0	0	0	0
Healthy	2.45396	0	1.23572	0	0	9.59498	0.16489	0.00118	0	0	1.50297	0	0.21951	1.03932	1.13129	15.7671	0.01354	0.02759	0	0
Healthy	0.54758	0	0	0	0	0	0	0.01171	0.12101	0	11.1185	3.30637	0	0	0	0	0	0.02471	0.12364	0.12101
D001172	2.1369	0.03182	10.1084	0.08855	8.94511	1.51504	2.14713	0.02469	0.42569	0.03537	2.64287	0	0.15139	0	0	0	0	0.26456	0.08135	0.42569
Healthy	3.75124	0	3.42749	0	0	0	0	0	0.00336	0	0.01796	0	4.44055	0.9515	0.92485	0	0.26254	0.13167	0.12451	0.00336
Healthy	3.35792	0	28.2947	0	0	0	0	0	0.04003	0	7.95469	4.35275	0.65559	0	0.98699	4.59845	0.26799	0.07794	0.22215	0.04003
Healthy	1.97037	0	0	0	0	0	0	0.0032	0.05752	0	33.1577	6.21409	0.86751	0	1.01715	0	0.02932	0.07989	0.24043	0.05752
Healthy	3.2414	69.6807	0	0	0	0	0	0.00123	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.93448	0.11191	0	0	0	0	0	0	0	0	7.691	8.4514	0.21277	0	0.4005	0	0.05699	0.07295	0.04929	0
Healthy	3.38317	0	0.52654	0	0	0.04043	0.04927	0.00741	0.00292	0.01608	0.85473	0	0.11523	0.02638	0	0	0.00191	0.04786	0	0.00292
Healthy	5.21149	0	0.07299	26.7615	12.0458	4.13079	0.01286	0.02615	0.0014	0	0.4711	0	0	0	0	0	0	0	0.12848	0.0014
Healthy	12.3386	5.99375	7.19297	8.29409	7.50505	0	0.24381	0.07963	0.19459	0	0.5192	1.28771	0.35089	1.60776	0.37939	0	0.19182	0.02561	0.31734	0.19459
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.28877	0	0	0	0	3.49675	0	0.00283	0	0	6.78966	5.35472	0.46752	0	0.63863	0.25665	0.11001	0.03146	0	0
Healthy	0	0	0	0	0	1.37151	0	13.3765	0	0	0.56547	0	0	0	0	0	0	0	0	0
Healthy	3.22339	0	28.4089	0	0	0	0	0	0.04788	0	8.20062	4.10384	0.57978	0	1.02136	4.68167	0.31009	0.08884	0.20252	0.04788
Healthy	6.32644	0	0	0	0	0	0	1.0294	0	0	4.76093	0	0.20819	0	0	0	0	0	0	0
Healthy	1.33056	0	0	0	0	0	0	0.04546	0	0	36.9199	0	0.07144	1.01387	0	0	0	0.02468	0	0
Healthy	1.97955	0	0	0	0	0	0	0	0.06114	0	32.9214	6.34306	0.83429	0	1.02767	0	0.04921	0.06085	0.27881	0.06114
Healthy	0.17807	0	0	0	0	0	0	0	0.03619	0.06788	0	0	0	0	0	0	0	0.04284	0	0.03619
Healthy	1.69659	0	0	0	0	0	0	0	0	0	16.4905	0	2.71326	0.65579	1.35285	2.49571	0.03262	0.00147	0.0072	0
Healthy	3.72852	7.27333	0	0	0	8.39932	0	0.0229	0	0	28.4465	7.11171	0.21728	0.58612	1.03923	0	0.00223	0.0182	0.00407	0
Healthy	3.24922	8.87961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.38955	27.0905	2.7991	0	0	1.67778	0	0	0	0	6.9895	0	4.15153	3.16566	2.45485	0	1.87223	0.07538	0	0
Healthy	3.27124	0	0	9.57553	0	0	0	0	0	0	12.8647	0.97429	1.976	0	0	0	0	0	0.0302	0
Healthy	2.0799	0	30.3442	0	0	0	0.00232	0.0043	0.01193	0.0013	9.01171	8.13074	0.81201	0	0.6239	1.94707	0.38345	0.04385	0.24834	0.01193
Healthy	2.13615	0	0.07419	0	0	0	0	0.10381	0.01172	0	6.29242	2.62762	0	0	0	0	0	0.0469	0	0.01172
Healthy	1.36481	0	0	0	0	0	0	0.05614	0	0	0	0	0	0	0	0	0	0.00489	0	0
Healthy	0.09976	0	9.16739	0	0	0	0	0	0	0	7.91506	3.77341	0.02676	0.01848	1.98849	3.41695	0	0	0	0
Healthy	3.56655	0	0	0	0	2.71726	0.68054	0.00303	0	0	24.9475	0	2.06317	0	1.85991	0.93476	0	0.08096	0.03135	0
Healthy	9.30001	6.51291	0	0	0	0	0	0.02929	0	0.00498	0.37684	9.97806	0.34375	1.40887	0	0.17769	0.09059	0	0	0
D001172	10.2837	0.04181	0.00632	0.01838	0.01266	0.0056	0	0.02778	0.07372	0.05376	0.04314	0	0.00021	0	0	0	0	0.05329	0.02854	0.07372
Healthy	0	0	0	0	0	0	0	1.23116	0	0	0.65176	0	0	0	0	0	0	0	0	0
Healthy	4.58547	0	0	0	0.06809	15.7434	0	0.00912	0.1449	0.05023	0.64553	0	0	0	0.67618	0.26212	0	0	0.31664	0.1449
Healthy	0.60191	0	0.67142	0	0	0	0	0	0.11657	0	0	0	0.33723	0	0	5.35489	0.27244	0.0909	0.36974	0.11657
Healthy	8.89594	8.2236	1.03117	0	0.60309	2.75923	0	0	0.00538	0.00076	0.69966	11.2493	0.4888	1.84304	0.55819	0.05676	1.0802	0.04466	0	0.00538
Healthy	2.28857	0	1.49963	0	0	0.69511	0	0	0.1016	0	10.4	3.09149	0.9761	0	0	0	0.21426	0.12046	0.00557	0.1016
Healthy	1.5881	0	0	0	0	0	0	0.14842	0	0	18.8718	3.39638	1.67754	0	0	0	0.26853	0.02888	0.24272	0
Healthy	2.45126	3.29478	0.83334	0.71431	0	0	0	0	0.00458	0	0.11144	0	0.92614	0.03776	0.73032	0.00757	0	0.00891	0	0.00458
Healthy	2.46044	0	1.43734	0	0	0.70136	0	0	0.08824	0	10.7814	3.20159	1.04568	0	0.52259	0	0.23053	0.12503	0.00148	0.08824
Healthy	1.54971	0	0	0	0	0	0	0	0	0	15.7596	0	2.4971	0.59996	1.30254	2.50531	0.03664	0.02447	0.01225	0
Healthy	5.67726	0	1.99034	0	0.24042	2.61017	0	0	0	0	1.62509	0.00062	0.14479	0	0.72834	0	0.00513	0.0131	0.0243	0
Healthy	8.46202	1.05497	0	0	0	0.00854	0.04409	0	0	0.00291	0.0484	0	0.11508	0.09564	0.26853	0	0	0.01947	0.00869	0
Healthy	2.25126	0	29.9038	0	0	0	0.02042	0.00975	0.03511	0.00261	8.44881	7.99145	0.80785	0	0.64838	1.94629	0.32317	0.03636	0.23837	0.03511
Healthy	4.22192	21.8	0	0	0	0	0	0	0	0	0.16672	0	0.03996	0.61064	1.12206	0	0	0.02446	0.00227	0
Healthy	3.94418	24.5618	0.78427	0.16369	0	0	0.32304	0	0.04165	0.00738	1.02654	0	0.60931	0.41261	0.79727	0.25495	0.49185	0.07104	0	0.04165
Healthy	12.3463	0	0.69276	0.0238	0.00454	0.01249	0.31313	0.93186	0.11314	0	2.69031	0	0.76545	0	0.96885	0	0	0.05893	0.47825	0.11314
Healthy	5.33049	0	3.38304	0	20.9434	0	0	0	0.05013	0	0.66251	0	2.87355	0.23188	2.77189	1.56932	0	0.03789	0	0.05013
Healthy	20.0148	0	0	0	0	0	0	0	0.0497	0	5.40208	5.64948	0	0	0	0	0	0	0	0.0497
Healthy	0	0	0.09876	0	0	0	0.22748	0.01354	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.38558	0	0	0	0	0	5.55364	0.16735	0.18531	0	10.9954	0	0	2.05418	0	0	0	0	0	0.18531
Healthy	0.0065	0	0	0	0	0	0	0.6867	0	0	3.35056	7.21323	0	0.15486	1.39244	0	0	0	0	0
Healthy	0.10546	0	0	0	0	0	0	0.21606	0.02192	0.06107	1.96482	0	0.10362	0	1.01381	0	0.00221	0.03117	0	0.02192
Healthy	1.45335	0	0	0	0	0	0	0.17721	0	0	18.9488	3.13852	1.42936	0	0	0	0.22208	0	0.20149	0
Healthy	2.03844	0	0	0	0	0	0	0.02584	0	0	8.78988	3.34438	0.08606	0	0	1.14774	0	0	0.04176	0
Healthy	3.68587	0	2.58548	0	0	0	0	0	0.00741	0	0.03326	0	3.39336	2.80154	0.84025	0	0.08752	0.20078	0.44131	0.00741
Healthy	9.12279	8.23976	1.1065	0	0.6009	2.71836	0	0	0.00427	0	0.70321	11.0537	0.46312	1.89533	0.59178	0.05061	1.068	0.04703	0.00234	0.00427
Healthy	3.01456	0	0.02221	0	0	2.11002	0	0.0091	0	0.00305	1.98192	0	1.79183	0.04503	0.8824	0	0.72768	0.00496	0.00339	0
Healthy	2.42352	0	1.47881	0	0	0.6961	0	0	0.10447	0	10.7044	3.01302	0.98147	0	0.57226	0	0.19551	0.10117	0.00147	0.10447
Healthy	4.07262	10.9696	0	0	0	3.1672	0	0.00945	0	0	1.45768	0	0.51542	0	1.22786	0.1327	0.06301	0.07614	0.00054	0
Healthy	10.3045	0	0	0	0	1.03222	0	0	0	0	2.19158	5.44945	1.14855	0.07638	0	0	0.08035	0.02282	0	0
Healthy	6.83384	0	0	0	0	0	0.18364	0.01329	0.0331	0	23.8013	0	0	1.72055	0	0	0	0	0.02732	0.0331
Healthy	25.9485	0	3.59829	0	0	0	0	0	0	0	1.38888	10.106	0	0	0	0	0	0	0	0
Healthy	6.51198	0.76228	0	0	0	0	0	0	0	0	6.8275	0	0.56383	0.29749	1.38794	0	0	0.04475	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.19066	0	0	0	0	0	0	0	0	0
Healthy	2.35934	0	0.00524	0	0	1.25272	1.19484	0.033	0.00264	0	17.0702	0	4.07789	0	0.97994	0.06253	0	0.1599	0.00942	0.00264
Healthy	12.844	0	2.36508	0	0	2.44357	0.14999	0.18558	0	0	1.21904	0	0.277	0	0.29225	0	0	0.00666	0.04261	0
Healthy	4.15981	0	0	0	14.2779	0	0	0	0	0	0.60544	2.55122	0.99302	0	1.37489	0	0.24918	0	0	0
Healthy	3.16308	36.7505	0.70193	0	0	2.06492	0	0	0	0	1.41868	0	2.2594	0.09745	1.07488	0.11516	0.04319	1.43328	0	0
Healthy	10.8676	0	0	0	0	0	0	0.4282	0	0	17.0373	0	1.24919	3.24183	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.49731	7.08981	0.30248	0	0	0.49548	0	0	0.07631	0	5.44594	0	1.67427	0	0	1.69888	0	0.60156	0.00684	0.07631
Healthy	5.65149	18.732	0.11833	0.75691	0.22183	0	0	0	0	0	0.34082	0	0.11541	0	0.69252	0	0	0.27508	0	0
Healthy	3.87192	0	22.8523	0	0	0	0	0.62854	0.05235	0.00823	20.8154	0	0	0	0	0	0	0.00178	0.02059	0.05235
Healthy	1.1836	0	0	0	0	5.61537	0	0.04553	0	0	23.7687	0.02041	1.16423	0.20185	0	3.52145	0.01767	0.03622	0	0
Healthy	13.1439	0	0.00503	0	0	0	0	1.59311	0.00671	0	0.00897	0	0	0	0	0	0	0	0	0.00671
Healthy	1.6073	0	38.8862	0	0	0	0	0	0.00776	0	4.06302	0	0.95228	0	0.599	0	0.03211	0.02728	0.07126	0.00776
Healthy	5.3067	0	0	6.70989	0	0	0	0	0	0	10.061	1.21303	0.98153	0	0	0	0	0	0.02359	0
Healthy	0.39899	0	35.739	0	0	0	0	0.00425	0.09915	0	13.7467	9.23788	0.72491	0	0	0	0	0.11752	0.00776	0.09915
Healthy	1.76502	39.8842	1.90742	0	0	3.56205	0	0	0	0	4.74375	0	3.65153	0	0.95514	0	1.27385	0.11874	0	0
Healthy	3.31697	0	25.2499	0	0	0	0	0	0.28039	0	11.9781	0	1.26834	0	0.34173	0	0	0.13709	0.06383	0.28039
Healthy	9.70583	0	0	0	0	0	0	0.68379	0.19911	0	0	0	0	2.67451	0	0	0	0.03208	0	0.19911
Healthy	8.14541	0	0.36741	2.79765	16.0714	0	0.12544	0.00379	0	0	1.84893	3.89547	0.60032	0	1.22287	2.27134	0.00951	0.03742	0.05113	0
Healthy	2.37827	26.5986	0.97796	0	0	1.37186	0	0	0.01303	0	9.20214	0	2.10768	0	1.27141	0	2.18818	0.29164	0.04411	0.01303
Healthy	13.6233	0	0.06917	0	0.71424	11.9749	0	0.00621	0.04187	0.00189	14.4146	1.72287	0.32999	4.06057	1.05054	0	0	0.05971	0.00633	0.04187
Healthy	5.48794	0.00446	21.7886	0	0.01937	34.0706	0.09689	0.002	0.0067	0.0073	0.10097	0	0	3.01606	0.33207	0	0	0	0	0.0067
Healthy	2.30835	0	0	0	0.03535	0.67305	0.26657	0	0	0	16.6248	0	2.0552	0	0	0	0.12553	0.0416	0.05531	0
Healthy	3.79023	0.76561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.08404	0	0	0	0	0	0	0.27327	0.00878	0	10.6964	10.5507	0	0	0	0	0	0.00968	0	0.00878
Healthy	3.49138	0	0	0	0	0	0	0	0	0	12.7912	3.1877	0.31572	0	0	1.30116	0	0	0	0
Healthy	2.69608	10.3291	0	1.45517	0	1.41965	0	0	0	0	1.07553	0	1.74254	5.25015	1.62736	0	0.06355	0.89058	0.0271	0
Healthy	1.67582	0	0	0	0	0	0	0	0	0	1.72738	0.37137	0	0	0	0	0	0	0	0
Healthy	1.32251	0.29817	0	0	0	0.33122	0	0	0	0	0.83895	0	0.97388	0	0	0	0	0.0103	0.22718	0
Healthy	0.23433	0	0	0	0	0	0	0	0	0	0.60041	0	1.91164	0	0	0	0.52029	0.05557	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.81062	0	0	0	0	0	0	0	0	0
D001172	4.03799	0.30149	2.19678	0.20713	0.1906	0.10954	0.56595	0.01971	0.05643	0.00389	0.03047	0	0.33213	0	1.13961	0.53092	0.12141	0.03167	0.68516	0.05643
Healthy	2.95484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.82711	0	0	0	0	0	0	1.62832	0	0	27.3225	6.14794	1.56793	0	0.61036	0	0.11213	0.03387	0.16719	0
Healthy	1.38662	0	0.0448	0	0	0	0	0.12967	0	0	0.23197	0	0.10343	0	0	0	0.00804	0.01533	0	0
Healthy	0	0	1.60269	0	0	0.09774	0	7.32153	0	0	0.02674	0	0	0	0	0	0	0	0	0
Healthy	3.29786	0	28.2056	0	11.4097	0	0	0.00268	0.42783	0	0.62117	0	1.17219	0.06671	0	0.07072	0	0.22314	0.27532	0.42783
Healthy	0.78985	0	0.88786	0	0	0.65911	0	0	0.02377	0	7.20346	0.54599	0.70608	0	0	0	0.3534	0.14824	0	0.02377
Healthy	8.83636	4.39138	0.03847	0	0	1.26711	0	0	0	0	3.73863	0	0.21852	0.63608	1.93831	0	0.11447	2.10756	0.01568	0
Healthy	2.22139	0	22.8466	0	0	0	0	0	0	0	2.68031	2.83294	1.56115	0	0.7424	0	0.04948	0.02892	0.18754	0
Healthy	1.65226	0.067	11.9012	0	0	0	0	0.62406	0.01183	0.00658	5.85608	0.00787	0	0.00204	0	0	0.26625	0.07702	0	0.01183
D001172	6.16151	0.52634	4.51033	3.57158	19.5842	0.78343	0	0	0	0	2.22115	0.17128	1.96307	0	1.39364	0.21402	0.01553	0	0.03022	0
Healthy	3.38132	0	0.30862	0	0	1.91069	0	0	0	0	1.36887	0	1.60206	0.46085	0	0	0.05436	0.26814	0	0
Healthy	0.65172	0	0.00368	0	0	0	0	0.00106	0	0	1.53724	0	0.07341	0.11837	0.58602	0	0	0	0.01167	0
Healthy	0	0	0	0	0	0	0	0.69164	0	0	3.01785	7.73303	0	0.16476	1.39646	0	0	0	0	0
Healthy	3.65331	11.0176	0	0	0	3.00615	0	0	0	0	8.81259	0	0.87247	0.25153	0.7244	0	0	0	0.0198	0
Healthy	6.4901	0	0.62107	4.3465	13.6387	4.21145	0	0.02478	0.00403	0	1.31251	0	1.21117	0	0.9945	0	0.20525	0.01702	0.01158	0.00403
Healthy	2.85895	0	7.071	0	15.2641	3.16305	0	0.03346	0.00448	0.00054	12.9534	0	0.5077	0	0.69746	0	0	0.00789	0	0.00448
Healthy	4.00989	0	0	0	0	0.21783	0	0	0	0	7.88088	0	2.05585	0.03453	0	0	0.0184	0.04931	0.016	0
Healthy	0	0	0	0	0	0	28.0615	5.39111	0	0	1.09079	0	0	1.63824	0.34777	0	0.02377	0	0	0
Healthy	4.35327	0	0	0	0	0	0.00858	0.11193	0.01911	0.01932	34.0116	0	0	0.61263	0	0	0	0.02661	0	0.01911
Healthy	5.77977	0	0	7.6179	0	0	0	0	0	0	14.0171	2.65055	2.2444	0	0	0	0	0	0.10816	0
Healthy	0.6622	0	0	0	0	0.5316	0.11306	0.033	0	0	1.32919	0	0.26293	0.0305	0.53778	0	0.02028	0.007	0	0
Healthy	5.39145	0	0	5.71006	0	0	0	0	0	0	12.4988	1.44432	2.21848	0	0	0	0	0	0.00313	0
Healthy	5.56613	0	0	0	0	0	0	0	0	0	11.3411	0.46865	0.76046	0	0	0.12135	0	0	0.23867	0
Healthy	8.14008	0	0	0	0	0.86365	0	0	0	0	2.2829	0	0.1838	0	0	0	0.04512	0.01841	0.00905	0
Healthy	35.2363	23.0361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.31635	58.0199	0.83609	0	0	0	0.00782	0	0	0	1.45352	0	0.18778	2.71815	0	0	0	0	0	0
Healthy	3.77045	0	2.55252	0	0	0	0	0	0.02167	0	0.03297	0	3.58015	2.78831	0.88812	0	0.07843	0.18393	0.39853	0.02167
Healthy	5.73551	45.8395	0.47222	0.2772	0	0.00347	0	0	0	0	0.47497	0.22989	0.49235	2.07502	1.17222	0.83582	0.00142	0.08823	0	0
Healthy	2.91487	0	0.36667	0	0	0.65301	0	0	0	0	8.57979	0	0.67191	0.10273	2.23081	0	0.08479	0.22466	0	0
Healthy	4.02197	0	0	0	0	0	0.26353	0.05631	0.02492	0.01263	6.11919	0	1.12834	0	1.18916	0	0	0.01416	0.22719	0.02492
Healthy	4.16336	0.05542	0	0	0	0	0	0.13041	0	0	9.98267	7.94172	0	0	0	0	0	0.00721	0.04808	0
Healthy	0.96318	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	0	0.04391	0	0
Healthy	1.30712	0.07142	0.04935	12.5732	31.518	6.12367	0.00739	0.00086	0.00583	0.00134	2.55253	0	1.07547	0	1.85354	0.96186	0.0358	0.00067	0.22475	0.00583
Healthy	4.43852	16.1815	0.03684	0	0	0	0	0	0	0	4.49753	0	0.17522	0	1.49806	0	0.00327	0.11392	0.00885	0
Healthy	0	0	0	0	0	0	0.00495	0.01508	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.45344	0	0	0	0	0	0	0	0	0	0.96223	11.0385	0.54273	0.17723	1.99314	0	0	0	0.00542	0
Healthy	3.80569	0	0.01602	0	0	2.50295	0.58183	0.00307	0	0	25.4769	0	2.14799	0	1.84091	0.80557	0	0.11701	0.01743	0
Healthy	0.36435	0	35.3707	0	0	0	0	0.00146	0.11023	0	13.3701	9.20628	0.71336	0	0	0	0	0.12405	0.01624	0.11023
Healthy	2.45126	0	0	0	0	0	0	0	0.54609	0.00743	31.6082	0	0.07698	0	0	0	0.02808	0.13717	0.06584	0.54609
Healthy	4.93039	0	19.3419	0	0	6.94172	0	0	0.00922	0	11.2742	4.37359	0.72413	5.51054	1.15624	0	0.01152	0.00724	0.03985	0.00922
Healthy	6.49987	0	0	0	12.221	3.74779	0	0	0	0	1.55808	0	0	0	0	0	0	0	0.11398	0
Healthy	2.59971	0	0.00092	0	0	1.14189	0	0	0.01492	0	1.37406	0	0.27876	0.12191	0	0	0.01066	0.14128	0	0.01492
Healthy	1.79041	0	0	0	0	0	0	0.35751	0	0	0.03988	0	0	0	0	0	0	0	0	0
Healthy	5.18305	0	14.031	0	15.5046	0	0	0.07584	0.05837	0	1.93941	0	1.92858	0.06125	1.12908	0.62341	0	0.08094	0.00825	0.05837
Healthy	5.0352	0	0	0	0	0	0.78829	0	0	0	12.3074	0	1.69155	6.0008	0	0	0	0.02847	0	0
Healthy	3.79688	0	3.45578	0	0	0	0	0	0.01061	0	0.05063	0	4.49162	0.9918	0.93528	0	0.23977	0.16883	0.16947	0.01061
Healthy	2.41335	11.1561	0	0	0.28313	0	0	0	0	0	0.19224	0	0.28184	0.04012	0.7899	0	0.01934	0.00279	0	0
Healthy	15.3342	5.6182	0.79232	0	0	0	0	0	0	0	1.15522	0	0	0	0	0	0.1361	0	0	0
Healthy	5.0358	0	0	0	0	3.81457	0.4336	0	0.03318	0	25.964	0	2.7048	0	0.72023	0.58148	0	0.1602	0.00408	0.03318
Healthy	2.04911	0	30.0182	0	0	0	0.00451	0	0.00993	0.00526	8.68044	7.92509	0.8135	0	0.63184	2.06398	0.31112	0.03936	0.25391	0.00993
Healthy	0	0	0	0	0	0	0	0.42219	0	0	3.19905	8.05248	0	0	0	0	0	0	0	0
Healthy	4.67764	1.87392	2.19169	0.06222	0.07873	5.81074	2.16862	0	0.07404	0	1.34665	0	1.6007	0	1.22995	0.83714	1.84903	0	0	0.07404
Healthy	0.79332	0	0	0	0	0	0	0	1.34878	0	0	0	0	0.11752	0.70379	0	0	0.05881	0	1.34878
Healthy	3.16505	0	24.879	0	0	0	0	0	0.30869	0	11.7383	0	1.25705	0	0.36755	0	0	0.14128	0.04851	0.30869
Healthy	5.03487	11.3997	0	1.36339	0	0	0	0.28905	0	0.01212	5.19603	0	0.39973	0.00159	0	0	0	0.00051	0.04198	0
Healthy	1.86826	0	0	0	0	0	0	1.62992	1.76475	0	26.7312	6.15976	1.43611	0	0.52765	0	0.12147	0.04475	0.12285	1.76475
Healthy	11.5618	0	0.21788	0	0	6.81636	0	0.71081	0	0	0.69928	0	0.61677	0	0	0	0	0	0	0
Healthy	9.00183	0	1.40166	0	0	0	0.54975	0.4513	0	0	1.00957	0	0.85546	0	0	0	0	0	0.04767	0
Healthy	1.63171	0	0	0	0	0	0	0.16082	0	0	19.1188	3.24217	1.73341	0	0.54498	0	0.25387	0.03301	0.19207	0
Healthy	0.92877	0	0	0	0	0	0.09849	0	0.14716	0	0	15.6833	0	0.27041	0.71925	0	0	0.18508	0	0.14716
Healthy	1.06885	0	0	0	0	21.82	0	0	0	0	7.96796	3.79563	0	0.05236	0	0	0	0	0	0
