p	Firmicutes_A	Actinobacteriota	Verrucomicrobiota	Firmicutes_C	Firmicutes	Methanobacteriota	Bacteroidota	Proteobacteria
Healthy	1.37900820988944	0.134712471098523	-1.90274269030658	0.0416374003620353	0.327328277223224	-5	1.52759884190612	0.268765127447861
Healthy	1.26831300887755	0.498284357459366	0.691359139539094	0.237365258717708	0.127561539613572	-0.270365518864063	1.63106105599523	0.224045923892923
Healthy	0.804941828620753	0.151391303926261	1.63737573726912	0.43980621139333	-0.796912693527552	-5	1.13066692148172	1.0223099860902
Healthy	1.37465451360643	1.06253272379202	0.196977135375119	-5	0.663149464199956	0.219969405613424	1.48299414073703	-5
D015179	1.63478338520559	0.159413779585037	-5	1.17178523296884	-0.423060035665107	-0.482421457902615	1.29143567692496	-5
Healthy	1.38002662732346	-0.169571735557456	-5	-5	0.385884990477266	-5	1.78124526371544	-1.02328329563662
Healthy	1.16460294928105	0.118311030724818	-0.77822074306031	0.856831562615327	-0.92981431362162	-0.834340279790507	1.68457016147749	0.471266767754167
D015179	1.87756276188407	0.158950201367756	-0.114480472295044	-0.561299467099264	0.396159229688342	-0.474825572164728	1.01253901924265	-0.434884490180623
Healthy	0.878405163730729	-0.698015605929561	-5	-5	-0.969926769287482	-5	1.9378698989599	0.240536768376798
Healthy	1.54502801424983	0.49491811371658	-5	-0.0991469519786247	-5	-5	1.73198380150474	-5
D015179	1.36059625331936	-0.920999747696151	-1.92591531097176	-1.94385773794095	-0.498420444195245	-5	1.77480350553887	-0.354037654915609
Healthy	0.52099809274174	-0.555299570865858	-5	0.781310802912424	-2.15614457737684	-5	1.84560561965855	-0.58277749556623
Healthy	0.916740751395336	-1.70952018666933	-5	0.621583371870042	-1.32148162095989	-5	1.83692165071689	-0.670764884430576
Healthy	1.70986856926312	-5	-5	-5	-1.59006687666871	-5	1.55659820287284	-1.33507610656192
Healthy	1.05062062041104	0.434142383532451	1.2429961062225	-5	-5	-5	1.61554248594183	-0.536301069080626
Healthy	0.893139548842111	-0.67037841998074	-5	-5	-0.923578032639407	-5	1.93613663733072	0.214417288564491
Healthy	1.70733917219519	0.0249984726730273	-1.26480045157769	-3.55284196865778	-0.967179850561436	-5	1.50561008665636	-0.113565680371062
Healthy	0.833939088384486	-0.17455440757995	0.847446794208658	0.957728891641509	-0.4817493486915	-5	1.73550229036474	0.182329040616705
Healthy	1.86451280162055	0.787583731479268	-5	0.881737769793736	-5	-5	1.06070388266959	-5
Healthy	-0.137630062877118	0.782543567470099	-5	-2.85387196432176	-0.0416702880357296	-5	1.94208383700111	-0.358605219933952
Healthy	1.289736961988	-2.12842706445412	-5	-5	-5	-5	1.80740735919832	0.606894904839672
D015179	1.35489694743297	-0.109562213396072	-5	0.876449941301267	0.51375547228551	-5	1.4829188678763	-5
D015179	1.1345395061311	-0.154449288877832	0.440669839509591	-5	0.773649701118671	0.414485327766934	1.70005525205028	0.771909224586674
Healthy	1.04188040027468	0.791313020541853	0.860279897077038	1.25637662113556	-0.752345824180976	-5	1.6469653967836	-0.521606679585657
Healthy	1.23062643489779	-0.538726632376213	-0.120863963025365	-5	-1.30068269897862	-5	1.85671481635591	-0.446663217623112
Healthy	1.78845580158596	0.345018699245607	-5	0.23465898819492	0.00749600194431947	-0.0765849921481748	1.21597313308371	-5
Healthy	1.65058462534952	0.313118154648463	-3.0268721464003	-0.226652458019177	0.352028074837365	-3.05551732784983	1.53054494675465	-0.822232707195354
Healthy	0.556361609049213	-0.559122389689708	-5	0.77860340501262	-1.25049557612386	-5	1.84196886975204	-0.825242623689339
D015179	0.88889299324799	0.715640723433491	1.2870446368711	-0.396400993399965	-3.22184874961636	-1.37008096449646	1.01852449886517	1.48846949019672
Healthy	1.8600519369462	-5	-5	-5	-0.435653561537797	-0.421452471366848	0.904061177042622	-5
Healthy	1.60455024847699	0.15264908711538	-1.76270766243254	0.497615126127949	-0.626517899811021	-5	1.54049427517084	0.447091330996448
Healthy	0.258601369347105	-1.96899571863646	-5	0.445126060569953	-5	-5	1.90598935457114	-0.761627670971675
Healthy	0.748555470778572	-0.109238163054912	0.846521431636847	0.959083387998706	-0.502379350218712	-5	1.73886566552316	0.193528082020101
Healthy	1.15897790955304	0.563637687953054	-5	1.04278060219848	-5	-5	1.60134727245105	0.285521303827691
Healthy	1.42926200941573	0.00757283045237489	-0.110967363214663	0.602610111019024	-0.15990645758827	-5	1.50459032801771	-0.0460181454541071
Healthy	0.864598287177797	-0.40340290437354	-5	0.783285269718157	-0.531564047103727	-5	1.84287616131567	-0.724504368598776
D015179	1.37278335178	0.140442045374555	-5	0.187359945720606	0.267798069107245	-5	1.81518384926104	-1.93479387194569
Healthy	1.96576883064838	-5	-5	-0.0741003065386176	-5	-5	-5	-0.175080529955518
Healthy	1.7577878559015	0.277143731270877	-0.0336986640253362	-5	0.536943329578453	0.116132682183786	1.35885560314766	-0.766623096526104
Healthy	1.76854982765751	0.941626699166983	-5	0.406446498971847	0.364927908168675	-5	1.11677405887832	0.285048458934214
Healthy	1.68946345465032	1.27342609375117	-5	-5	-1.33885014275521	-5	0.875809920481849	-1.03165716904105
D015179	1.76543913006944	-0.283429103823163	-5	1.35538465623493	-5	-5	1.03716584304719	-0.316898903571934
Healthy	0.510011197075833	-5	-5	-5	-5	-5	1.85328732329998	0.437777507262603
Healthy	0.968341896689936	0.166876908250737	1.63552506314401	0.418110624031233	-0.774277301315833	-5	1.13153429910309	1.04587859840397
Healthy	1.36222359277905	-5	-5	-5	1.27235943192136	-5	1.21170508306965	-5
Healthy	0.373878887297475	-0.888267143388902	-5	-1.48758245139916	-0.941877784217086	-5	1.97333109281555	-0.202268628312511
D015179	1.73412330717871	-1.51470456127391	-2.91364016932525	0.706227751496068	-0.0689237030493236	-5	1.30985364384303	0.0964685455109593
Healthy	1.55372614279007	-2.5016894462104	0.1838475692807	-0.0192787035188727	-1.23769663671223	-0.090930953020981	1.68052378776323	0.657536754178769
Healthy	1.64267330732508	0.249909772667571	-2.41907502432438	0.852215188477158	0.340049302549371	-5	1.54737442872919	-0.497204295869993
Healthy	1.57628513019912	0.402941960259131	-5	-0.674299657084014	-0.283570922439515	-5	1.69251706498794	-1.74448628718047
Healthy	1.32040865370062	-0.180436324248501	0.793840653811468	0.728048450929327	-0.0380903029466611	1.02528578892374	1.13404954274051	1.2233881976464
Healthy	0.985918425699937	1.83312683160884	-5	-0.50876440996675	-0.309219345498513	-5	1.21982910814252	-0.258186822976684
Healthy	0.976257331861733	-0.594995334949631	-5	-2.34678748622466	-0.294238889082523	-2.45099673797421	1.82217527394593	-0.99349117222471
D015179	1.7715755027126	-0.549504553340567	0.0671043479016316	-5	0.358747436079862	0.380386733603111	1.21729886901431	-5
Healthy	1.43663661243769	-1.61154354729973	-0.713700749057171	0.601673297134616	-2.57024771999759	-5	1.65869046475793	-0.411661052766046
D015179	1.68508935940989	0.290977898315772	-5	-1.61314447081528	-0.143349640058397	-5	1.37567860829047	0.207677444680331
Healthy	0.354734447935816	-2.28567024025477	-0.250271412159511	-5	-5	-5	1.9639075250669	0.70685513077609
Healthy	0.937801645346803	-1.02779716162094	-5	0.901673508126956	-0.420159263131558	-5	1.81623035961131	-0.317502935643721
Healthy	1.3556736871989	-0.138411828364915	0.556794422477099	1.05516839713014	0.506092188836026	-0.5620117497805	1.70370681207805	-0.0986397737552535
Healthy	1.43658305690082	-0.0466462903622606	-5	-0.490327134716864	-0.772447496620135	-5	1.53425538348743	0.196844666256675
D015179	1.70169911700986	0.681182422682161	0.112202690730535	-5	-5	-5	1.46534254348047	-5
Healthy	1.26601590742257	-5	-5	0.535154819591039	1.24276597104842	-5	1.18123915533411	0.864605405271669
D015179	1.49696118168694	1.20501370906617	-5	0.589835709691051	0.622833409476158	-5	1.38110569045737	-0.471893538859289
Healthy	1.01011033552964	-0.529324955201064	-0.301003938776766	-0.37423496605	-1.54668165995296	-5	1.8402203641408	-0.993234547548007
Healthy	1.2636358319153	-0.646141448139673	-5	0.636738571385954	-0.418380253234411	-5	1.82987107329217	-0.691094260568433
Healthy	1.79173477783285	0.0847299516703916	-5	-0.0416989707463271	1.00374092342911	-0.148050999661471	0.864011830191599	0.884534822368498
Healthy	1.55058371741859	1.05228253294891	-5	-0.562122654378565	1.26543931612797	0.933610269920367	0.952082078998089	0.944318793771176
Healthy	1.33818427699651	-0.133004186889352	-5	0.0224077489256045	-0.794552022948323	-5	1.75023894070456	0.652111872675894
Healthy	1.47207771793839	-0.766876921478919	-1.4641997091751	-1.84375380960266	-1.05868737463934	-5	1.81063932721709	-0.167478314114489
Healthy	0.331273393353888	1.09728473429838	-5	-5	0.22168803092326	-5	0.838425919577198	1.85517558190595
D015179	1.31441627675271	0.734950966560236	0.655643536761423	-5	-0.397419167735852	-2.7851561519523	1.56784251966186	-1.46533942417156
Healthy	0.937619182150648	-0.20748924607931	0.941177384411942	-0.301864642586931	-5	-5	1.77797032905245	-0.303800929508598
Healthy	0.32488510939623	-5	-0.243386709927064	-5	-2.0783135245164	-5	1.9660556165173	0.680871930088127
Healthy	1.04322115851767	1.41716467220008	1.19600503210578	0.502142960210612	-0.848752762537629	-5	1.54423118434624	-2.15490195998574
Healthy	1.22717145740752	-0.477360182395845	0.742192342315318	-5	-5	-5	1.71429680912626	-0.307100228626657
D015179	1.58520041322939	0.928936335342813	-0.000243273032674288	0.9215324946966	-0.536689445543513	0.800389172137884	1.4554877493061	-0.207006319440324
Healthy	1.47569370133445	-2.040481623027	-5	-0.796260191366142	0.342428602979308	-0.211881144081632	1.75780113069783	-0.840132152907433
Healthy	1.5373745025049	1.3096708274078	0.428071589859739	0.500221375829603	-5	-5	1.30862203111992	-1.25165689551245
Healthy	1.15234400391179	-2.33629907461035	-5	-5	-0.278123462734822	-5	1.90984293250635	-5
Healthy	1.05641771125877	-0.693789491832238	-5	-5	-1.04803141550709	-5	1.90537724537048	-0.646160676195457
Healthy	1.1480115752465	0.0369002446255361	-5	-5	-1.28008893580166	-5	1.84706626289629	0.203587645792654
Healthy	0.872725437490002	0.657683881968933	-5	-0.498639439211245	-0.697387715400907	-5	1.67759554777868	1.00283276436082
D015179	1.73567361746806	0.760328225260736	-5	0.398231756547566	-0.629486910401407	-5	1.008302024212	-0.712713460737188
Healthy	1.1705084302095	-0.504636077822428	-5	-1.09506817260435	-1.48188105285685	-5	1.79611023661982	1.0411391411101
Healthy	1.67716257723051	-0.142130998855604	-0.0704840075438665	0.781788394134666	-0.494429502556829	0.118545785398158	1.03997694898568	-0.200067008384154
Healthy	1.17632455728345	-1.05163594401163	-5	-1.00629930517965	-0.202261709214539	-5	1.87845923190895	-0.126534076288682
Healthy	1.75441347499798	0.557308656280239	-5	-0.202497020408719	0.375661785348691	-5	1.21594090851444	-1.29030613027221
Healthy	1.11994473567827	0.111117948867755	-5	-5	-0.624665660334584	-1.58302682739696	1.83485605161469	0.494801377974022
Healthy	1.5334778125235	0.737120254258549	-1.18243463044022	0.131297796597623	0.031771907514002	-5	1.49953849000643	0.444627109819072
D015179	1.41874083342136	-0.412648290079149	1.31716688682465	0.494866698268011	-5	-5	1.36914532522869	0.453682138641067
Healthy	0.779941913748043	-0.0126063716959796	-5	-1.20024603358811	-0.213291157832109	-5	1.95319280674518	0.136311440287854
Healthy	1.01090263081075	0.467150634760605	-5	0.140033265042251	-0.903820215285201	-5	1.84321857138905	0.390488224809775
Healthy	0.704897444310285	0.0426621264554161	-5	1.55226755588178	0.804263498750107	-5	-2.27984069659404	1.70521726110208
D015179	1.70601970541271	0.532884265834889	-0.194628293988116	-1.79102148272375	-0.709520186669327	-5	1.49739122094445	-1.31686286851699
Healthy	1.71601311515071	-1.0977250795255	-5	-3.48148606012211	-1.39891827221598	-5	1.62283703204907	-0.718852957975572
Healthy	1.55715914567347	-1.39696394374948	-0.941687878891614	-5	-0.624519285381428	-5	1.69925992939583	0.158880923169454
Healthy	1.48923151732885	-0.953699980347031	-5	0.71470436577033	1.03734481102139	-5	1.70998680317041	-0.716269213222118
Healthy	1.12615641826587	0.0704479426235343	-5	-5	-1.0364482664259	-5	1.80927049269205	0.215896529784036
Healthy	1.67935993056768	0.543945183677137	-5	-0.520079349287112	0.769697020472939	-0.332687164705036	1.40511352412743	0.300793240649741
D015179	1.38761403527632	1.21452277517806	-1.28050298338942	0.197277800691584	0.719465532847684	0.841837931983277	1.28906739693724	-0.319066496884516
Healthy	-0.0295694348245326	1.31489565910383	-5	-5	0.933469065320318	-5	1.52554285805695	1.40425575474829
Healthy	-5	-5	-5	-5	-0.898631036750749	-5	-0.764850463526756	1.99715174083286
Healthy	1.25693051257491	0.0794055735836503	-5	-1.28929043427566	-1.19749993223561	-5	1.82993262611439	-0.498488868275975
Healthy	1.60834596728426	-5	0.00930213933829005	0.896158454690529	-5	-5	1.68000962497922	-0.475175637146033
Healthy	1.76362585198804	-1.39653084026616	-5	-0.534082046788065	0.282264017825702	-0.427907109696094	1.27857870506819	0.237960742067695
Healthy	1.77308332802605	-5	-5	-5	-5	-5	1.27885279162735	-5
Healthy	1.83509971945793	-0.0732872231290497	-5	0.834421339544144	0.140026973107824	0.657351340406132	0.746739257475019	-1.19538358301274
Healthy	1.35557276848722	-5	-5	-5	-5	-5	1.85625876442189	-5
Healthy	1.39031093422937	1.11348710352829	0.205266633630187	0.302335258617769	0.686052349531435	-0.0863026812812774	1.34143274386819	1.35728577769053
Healthy	1.00453416893714	-0.496617936526267	-0.240030142445693	-0.338073788261098	-1.43238555726916	-5	1.83849861847903	-1.11030620855581
Healthy	1.15769304225395	-0.0734157742349271	-5	-0.0953006802229892	-5	-5	1.80671037139733	0.69742115739418
Healthy	1.44574707666395	0.0385367121750399	-5	1.09974139665969	0.919767184105938	1.13535912540855	1.4544043992677	-5
Healthy	1.207861551939	0.0514419556349704	-5	-5	-1.11924355548979	-5	1.80843582926501	-0.764522055387049
Healthy	1.19199731165921	0.202518286159672	-0.994690763151483	-0.0523114622157312	-0.0803101404624089	1.11370643016514	1.65694200303837	0.327936927659138
Healthy	1.29528180123868	-1.50072541810778	-5	-5	-5	-5	1.80247269252521	0.6006919828597
Healthy	0.916326536813932	0.155378553724766	-5	-5	-0.568748845304845	-1.33998877871067	1.84397648555626	0.497987815142413
Healthy	1.20887650782899	-5	-0.526542227184554	1.06995691396424	-5	-5	1.84499286597348	-0.530781999579368
Healthy	1.19114684594282	0.0416413462517062	0.0037318813728815	0.993925362941636	-2.18575240426808	-5	1.79544251462279	0.389095173354186
Healthy	1.15160118758814	-0.717060834245226	1.360512188737	-5	-5	-5	1.47363526178413	0.176027557860134
Healthy	0.493038192767588	0.0922257301441123	-1.96859153574838	-1.06950943469373	-0.454593910315447	-5	1.8287975087091	-0.0731998301067869
D015179	1.34971005197583	0.484342554736087	-5	0.559238518230346	-5	0.0620514826703932	0.97247453467579	0.921380020739437
Healthy	1.38099028212067	0.697684328681329	-0.900215803396422	0.805756330304161	0.650762953405492	-5	1.67211929492149	-0.176532291816822
Healthy	1.29412107845701	0.377400969400715	0.221948625861866	-1.75895184932836	-0.822319240151222	0.73968545196207	1.58019232676226	0.687225651784548
D015179	1.56524647115016	-0.125843009901244	-5	-0.164525044247072	0.562042924490959	-5	1.43878814210541	0.132845399779914
Healthy	1.46354884965472	0.87332641562497	0.133235434896323	-0.112005949522003	0.0176676139921096	-5	0.542661135510668	1.4411514954835
Healthy	1.18855108799131	-5	-0.765761199652933	-5	0.438634102590059	1.24780908674037	1.53950277800773	-5
Healthy	1.6533050568943	-1.16033344311757	-5	0.650970603102746	-0.565255497672588	-5	1.66620440784786	-0.440177131287025
Healthy	0.750499909441096	-0.150807928523189	0.856621964671324	0.95703615200659	-0.502959717744069	-5	1.73595465189247	0.129870273806506
Healthy	0.967866560354143	-0.843420564195426	-5	-5	-1.42689621683601	-5	1.88788122841334	-0.842452574422192
Healthy	1.55328442824341	-5	-5	0.599025640362682	0.490136939191122	-5	1.60145057451342	0.764063993693171
Healthy	1.2074781763799	0.547251514579953	-0.160031997995545	-0.26706772732823	0.0415466350032215	-5	1.45430828928135	1.15262280581706
Healthy	-1.4600461583436	0.937725962500963	-5	-0.477255906881216	0.0105204408288268	-5	1.04862705783293	0.756473312380045
Healthy	0.990851445956752	-0.59665638086955	-5	0.652775103796915	-0.334240825342148	-5	1.83779019942277	0.776009247874998
Healthy	1.48906719150801	1.07121348923795	-1.39126008093121	1.01790856239722	-0.44454278279535	-5	1.26674332629385	0.18682642301871
Healthy	1.72997582230674	1.11233448856373	-5	0.33165400182415	0.1913224397961	-5	1.29669282630379	0.16867422956708
Healthy	0.594434541196036	-0.603573971981897	-0.0480120126351787	-5	-1.56240796774604	-5	1.95233772098032	-0.0225324753632522
Healthy	1.10176631441492	-5	-5	-5	-1.12871902714203	-5	1.89941747179119	0.459935016851525
Healthy	0.201743875159781	-0.528517593372337	-5	0.949800196758946	-0.85390298646413	-5	1.81151810152313	1.00679923007321
Healthy	1.13177099352404	0.464467191274393	-5	-0.947613904610625	-0.922123595640719	-1.37903156435571	1.66408446128312	0.526003086092814
Healthy	1.17801006990262	0.295069850581149	-5	-0.927897221114824	-0.628045972859869	-5	1.87055892425101	-0.128946894372609
Healthy	1.69671171817214	0.439367435999147	0.336313610203409	0.107938836697226	-0.0399670673351791	0.380681472737826	1.38955978436624	-0.384070980062623
Healthy	1.3107013822881	-1.7972393126068	-5	-5	-5	-5	1.79814908758452	0.598288097462462
Healthy	1.52691627293046	1.36439056754873	-1.52695119491146	0.106014014629746	-0.575690179754244	-5	1.21102945272824	-0.040767750949004
Healthy	0.562858863072845	-1.34978964533964	-0.15815894255042	0.968642627488759	-5	-5	1.78332596939472	0.938002566921817
