group	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Verrucomicrobiales	Erysipelotrichales	Methanobacteriales	Peptostreptococcales	Pseudomonadales		Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
Healthy	6.16911	0.09541	0.00854	0	0	0.38356	0	0.03076	0		6.16911	0.09541	0.83193	0	0	0.38356	0	0	0.00063	0.03076
Healthy	21.10819	4.58471	0.62619	0.15854	0.02391	0.05976	0	0	0		21.10819	4.58471	3.43227	0.02391	0	0.05976	0.15854	0	0	0
Healthy	14.70753	24.30009	0.1868	1.02178	1.55741	0.82461	1.15334	0	2.30781		14.70753	24.30009	29.20783	1.55741	1.15334	0.82461	1.02178	0.42712	0	0
Healthy	28.60614	15.68411	0.23091	0.29489	1.14955	1.09513	1.8625	0.04807	0		28.60614	15.68411	2.36875	1.14955	1.8625	1.09513	0.29489	6.51839	0.00145	0.04807
Healthy	1.51988	1.74658	0	0	0	0.05474	0	0	0		1.51988	1.74658	0.24501	0	0	0.05474	0	0	0	0
Healthy	10.0281	0.37887	0	0	0	0	0	0	0.10316		10.0281	0.37887	0	0	0	0	0	0	0	0
Healthy	6.01201	10.38034	0.05049	0.37834	22.9928	0.27894	2.28766	0	0		6.01201	10.38034	0.10555	22.9928	2.28766	0.27894	0.37834	2.53604	0.65273	0
Healthy	4.46869	5.06477	0.17403	0	19.9056	0.07095	0.5413	0	0		4.46869	5.06477	0	19.9056	0.5413	0.07095	0	0.9599	0.6319	0
Healthy	8.31675	5.98114	0	1.08593	0.02699	0.03043	0	0	0		8.31675	5.98114	37.08865	0.02699	0	0.03043	1.08593	0	0.00509	0
Healthy	14.48565	25.13287	0	0.78563	0	0.08913	0	0	0		14.48565	25.13287	0	0	0	0.08913	0.78563	8.08883	0.14406	0
Healthy	4.17292	0	0	0	0	0	0	0.17449	0		4.17292	0	0	0	0	0	0	0	0	0.17449
Healthy	7.43583	22.11307	0	0	13.8291	0	1.16719	0	0		7.43583	22.11307	0	13.8291	1.16719	0	0	1.13945	0.19971	0
Healthy	7.65504	8.79051	0.2824	1.76731	0	0.00651	0	0.41818	0		7.65504	8.79051	8.72786	0	0	0.00651	1.76731	0	0	0.41818
D008545	24.33715	26.28578	0.13573	1.22089	2.13107	0.02537	0	0.53865	0		24.33715	26.28578	0.17923	2.13107	0	0.02537	1.22089	0	0.31083	0.53865
Healthy	15.44684	2.68508	0	0	0.36578	0	0	0	0		15.44684	2.68508	0	0.36578	0	0	0	3.17535	0	0
Healthy	9.27119	31.97405	0.37978	1.01117	0	0	0	0	0.18367		9.27119	31.97405	4.88307	0	0	0	1.01117	0	0.32269	0
Healthy	6.18458	11.40605	0	0	6.11884	0.0358	0	0	0		6.18458	11.40605	0	6.11884	0	0.0358	0	0	0.16423	0
Healthy	6.2661	9.9918	0	0	5.37568	0	0	0	0		6.2661	9.9918	0	5.37568	0	0	0	0	0.18615	0
Healthy	10.08996	11.32329	0.01961	0.04032	0	0.01828	0	0.04482	0.80694		10.08996	11.32329	0.02502	0	0	0.01828	0.04032	0	0.00796	0.04482
D008545	15.10404	11.91263	0.43503	2.05846	11.6694	1.28255	1.31145	0.06999	0.00239		15.10404	11.91263	0.24384	11.6694	1.31145	1.28255	2.05846	0	0.0593	0.06999
Healthy	5.47012	16.07643	0.02727	0	0.02368	0.03518	0	0	0		5.47012	16.07643	0	0.02368	0	0.03518	0	0	0	0
Healthy	3.35889	3.0743	0.00698	0.47648	0	0.05884	0	0	0.27015		3.35889	3.0743	1.06288	0	0	0.05884	0.47648	0	0.07916	0
Healthy	6.93249	7.80139	0.00652	0.27194	0	0	0	0	0		6.93249	7.80139	3.40036	0	0	0	0.27194	0	0.32276	0
Healthy	4.16847	35.39001	0	4.03141	0	2.00441	0.15512	0.02375	0.0608		4.16847	35.39001	0.04439	0	0.15512	2.00441	4.03141	16.455	0.12015	0.02375
Healthy	8.75941	8.14588	0	0.05826	0.13143	0.0303	0.04564	0.07053	0		8.75941	8.14588	0.18972	0.13143	0.04564	0.0303	0.05826	0	0	0.07053
Healthy	35.46929	9.47038	0.03244	1.66854	1.68081	0.94274	0	0	0		35.46929	9.47038	24.34039	1.68081	0	0.94274	1.66854	0	0	0
Healthy	16.3569	12.12261	0.08815	0.406	0.51861	0.23116	0	0.01566	0.0724		16.3569	12.12261	2.06211	0.51861	0	0.23116	0.406	0	0.05501	0.01566
Healthy	3.83838	10.88906	0.05496	0.75504	0	0.00986	0.06438	0	0		3.83838	10.88906	5.64656	0	0.06438	0.00986	0.75504	0	0.06939	0
Healthy	2.77276	9.74924	0	0.10993	0	0.23663	0	0.00227	0		2.77276	9.74924	0.11959	0	0	0.23663	0.10993	0	0.06375	0.00227
Healthy	11.02139	14.33221	0.03248	2.56952	0	0.15307	0	0	2.78476		11.02139	14.33221	12.08697	0	0	0.15307	2.56952	0	0	0
Healthy	0.70297	1.41787	0	0	0.58989	0	0	0	0		0.70297	1.41787	0.01082	0.58989	0	0	0	0	0	0
Healthy	12.49805	7.36134	0	0	0	0	0	0	0		12.49805	7.36134	0	0	0	0	0	0	0.2696	0
Healthy	24.13356	7.55498	0.00384	0.31883	1.91099	2.58632	0.82055	0	0		24.13356	7.55498	0.50141	1.91099	0.82055	2.58632	0.31883	1.42084	0.08643	0
Healthy	4.71433	2.33683	0.08385	0.63217	0	0	0	0	0		4.71433	2.33683	0.00349	0	0	0	0.63217	0	0	0
Healthy	1.25265	4.67484	0	0.12196	0	0	0	0	0		1.25265	4.67484	0.13107	0	0	0	0.12196	0	0	0
Healthy	21.68265	7.17289	2.48547	0.85814	5.70858	0.58377	0	0.37483	0		21.68265	7.17289	2.61555	5.70858	0	0.58377	0.85814	3.05043	0	0.37483
Healthy	17.46948	2.95079	6.27079	0.48741	0	0.04644	0	0	0		17.46948	2.95079	0.03946	0	0	0.04644	0.48741	0	0	0
Healthy	27.91011	18.29945	0.47271	0.01769	0.00145	0.00708	0	4.25088	0		27.91011	18.29945	16.91436	0.00145	0	0.00708	0.01769	0	0.00309	4.25088
D008545	16.63796	13.43184	0.5072	1.8315	11.1788	1.30073	1.33979	0.09084	0.00144		16.63796	13.43184	0.14315	11.1788	1.33979	1.30073	1.8315	0	0.0745	0.09084
Healthy	53.23436	4.16739	0.33522	0.01979	0	0	0	0.19108	0.04581		53.23436	4.16739	0.00518	0	0	0	0.01979	0	0	0.19108
Healthy	3.42749	3.08797	0.00428	0.50041	0	0.03179	0	0	0.23246		3.42749	3.08797	1.08813	0	0	0.03179	0.50041	0	0.05691	0
Healthy	4.26405	13.88217	0.37544	0	0	0.54067	0.85601	0	0		4.26405	13.88217	0	0	0.85601	0.54067	0	1.10222	0	0
Healthy	5.54522	4.60364	2.93369	0.32664	0	0.00762	0	0.44237	0.00075		5.54522	4.60364	2.83179	0	0	0.00762	0.32664	0	0.03297	0.44237
Healthy	8.6329	8.2863	0	0.05971	0.13732	0.03193	0.04435	0.06948	0		8.6329	8.2863	0.19624	0.13732	0.04435	0.03193	0.05971	0	0	0.06948
Healthy	29.16081	7.38846	0	0	0	0	0	0	0		29.16081	7.38846	0	0	0	0	0	0	0	0
Healthy	26.38292	35.59346	0.23522	2.91279	0	0.05177	0	0	0		26.38292	35.59346	0.02803	0	0	0.05177	2.91279	0	0	0
Healthy	21.55684	8.75801	0.47324	0.20516	0	0.46948	0	0.3121	0		21.55684	8.75801	16.29405	0	0	0.46948	0.20516	0	0	0.3121
Healthy	24.18977	45.748	0.63454	1.12323	0	0	0	0	0		24.18977	45.748	0	0	0	0	1.12323	0	0	0
Healthy	23.28935	3.97746	0	0.08199	0	0.07994	0	0	0		23.28935	3.97746	0	0	0	0.07994	0.08199	0	0.54026	0
Healthy	1.03574	8.60702	0	0.14065	0	0.49896	0.03289	0	0		1.03574	8.60702	0.18179	0	0.03289	0.49896	0.14065	0	1.56935	0
Healthy	10.0247	9.46423	0.27704	1.55855	1.29122	0.31381	0	0	0		10.0247	9.46423	7.6001	1.29122	0	0.31381	1.55855	0	0.04737	0
Healthy	0.00082	0.00714	3.37714	1.20736	0	0	0	0.27147	2.67427		0.00082	0.00714	3.12885	0	0	0	1.20736	0	0.00973	0.27147
Healthy	7.31327	9.91476	0	0.03161	0	0.00823	0.07914	0.00853	0		7.31327	9.91476	0	0	0.07914	0.00823	0.03161	0	0	0.00853
Healthy	2.33978	0.11373	0	0	0	0	0	0	0		2.33978	0.11373	0.18923	0	0	0	0	0	0	0
Healthy	0.00066	0	0.43877	0.01979	0	0	0	0	0		0.00066	0	16.08679	0	0	0	0.01979	0	0	0
Healthy	0	0	2.27746	0.08012	0	5.80207	0	0	0.2772		0	0	68.83663	0	0	5.80207	0.08012	0	0	0
Healthy	27.26408	10.07312	0	0.45973	0.12913	0.28608	0	0	0		27.26408	10.07312	0.74042	0.12913	0	0.28608	0.45973	0	0.13527	0
Healthy	7.35747	6.32469	0.38826	0	5.87594	0.02335	0	0	0		7.35747	6.32469	0.84436	5.87594	0	0.02335	0	0.27306	0	0
Healthy	21.01253	4.16007	0.08611	0.14347	0	0.01064	0	0	0		21.01253	4.16007	0	0	0	0.01064	0.14347	0	0.18062	0
Healthy	33.72042	18.06419	0.7474	0.72989	0	0.00472	0	0	0		33.72042	18.06419	15.07713	0	0	0.00472	0.72989	0	0.15367	0
Healthy	1.37718	14.1728	0.3206	1.32477	0.44155	0.76064	0	0	0		1.37718	14.1728	1.27208	0.44155	0	0.76064	1.32477	0.01202	0.69775	0
Healthy	38.77051	10.67166	0.15481	1.1846	0	0.16571	0	0.04949	0		38.77051	10.67166	0.68641	0	0	0.16571	1.1846	0	0.0606	0.04949
Healthy	37.87588	8.5835	0.01704	0.17557	0.82653	2.60911	0	0.0457	0		37.87588	8.5835	0.50729	0.82653	0	2.60911	0.17557	2.51184	0	0.0457
Healthy	29.04791	18.20981	0.03801	1.27721	0	27.24962	12.4338	0.31367	0		29.04791	18.20981	0	0	12.4338	27.24962	1.27721	3.60587	0	0.31367
Healthy	6.68509	7.2759	0	0.1672	0	0.00421	0.15096	0	0		6.68509	7.2759	0.54287	0	0.15096	0.00421	0.1672	0	0.1177	0
Healthy	21.21494	3.70241	0.04866	0.13274	0	0.01736	0	0	0		21.21494	3.70241	0	0	0	0.01736	0.13274	0	0.20437	0
Healthy	4.94835	7.87599	0.45093	0.04727	0	0	0	0	0		4.94835	7.87599	0.23573	0	0	0	0.04727	0	0.01487	0
Healthy	9.0442	20.46519	0.93574	1.42052	0	0.0032	0	0.36819	0		9.0442	20.46519	16.28381	0	0	0.0032	1.42052	0.32748	0	0.36819
Healthy	1.49691	0.0234	0	0	0	0.0567	0	0	0		1.49691	0.0234	0	0	0	0.0567	0	0	0.00089	0
Healthy	1.50702	1.422	0.18153	0	0	0.13576	0	0.02704	0.07184		1.50702	1.422	0.01803	0	0	0.13576	0	0	0.03054	0.02704
Healthy	19.24209	7.71993	0	0.20584	0	0	0	0	0		19.24209	7.71993	0	0	0	0	0.20584	0	0	0
Healthy	2.23596	0.10749	0	0	0	0	0	0	0		2.23596	0.10749	0.19038	0	0	0	0	0	0	0
Healthy	1.06106	6.28398	0	0	21.0731	0	0	0	0		1.06106	6.28398	3.01575	21.0731	0	0	0	0	0.73579	0
Healthy	40.71591	9.79343	0	0	0	0.00325	0	0.17064	0		40.71591	9.79343	0	0	0	0.00325	0	0	0	0.17064
Healthy	53.18129	6.33838	0.88816	0.09729	0	0.07627	0	0	0		53.18129	6.33838	1.20962	0	0	0.07627	0.09729	3.56702	0	0
Healthy	10.85007	11.30114	0	0	0	0.68327	3.26275	0	0		10.85007	11.30114	0	0	3.26275	0.68327	0	0	0	0
Healthy	7.29029	25.8297	0	0	0.00146	0	0	0	0		7.29029	25.8297	1.45738	0.00146	0	0	0	0	0.0846	0
Healthy	5.76116	7.86123	0.1553	0.03481	0	0.23392	0	0.3475	0		5.76116	7.86123	9.78573	0	0	0.23392	0.03481	0	0.16335	0.3475
Healthy	59.80062	2.73835	0	0	0	0	0	0	0		59.80062	2.73835	0	0	0	0	0	0	0	0
Healthy	2.2979	1.94403	0.00856	0.13627	0	0	0	0	0		2.2979	1.94403	0	0	0	0	0.13627	0	0.06034	0
Healthy	32.23929	2.6711	0	0	0.00805	1.52093	0.6932	0.1303	0		32.23929	2.6711	0	0.00805	0.6932	1.52093	0	0.03672	0	0.1303
Healthy	13.15922	6.69191	0.32499	0.87303	1.20624	2.24576	3.07251	0.06409	0		13.15922	6.69191	1.11152	1.20624	3.07251	2.24576	0.87303	0	0.30145	0.06409
Healthy	12.18197	13.79542	0.19808	1.68721	4.45715	0.02366	1.12264	0.07096	0.10564		12.18197	13.79542	0.03542	4.45715	1.12264	0.02366	1.68721	0	0.17533	0.07096
Healthy	10.34783	7.19767	0.20444	0.01377	0	0.08973	0	0	0		10.34783	7.19767	0.0182	0	0	0.08973	0.01377	4.28708	0	0
Healthy	3.84507	0.02291	0.23597	0	1.26675	0	0	0.02336	0		3.84507	0.02291	0.29078	1.26675	0	0	0	0	0	0.02336
Healthy	0.48038	6.59564	0	0.04592	13.5079	0	0	0	0		0.48038	6.59564	1.80626	13.5079	0	0	0.04592	0	0.8089	0
Healthy	33.13396	4.62126	2.84626	0	0	0	5.4115	0.14147	0		33.13396	4.62126	0.11701	0	5.4115	0	0	0	0	0.14147
D008545	23.45176	25.13137	10.67256	7.85193	3.3606	3.9545	0	0	0.27823		23.45176	25.13137	0.27732	3.3606	0	3.9545	7.85193	0	0	0
Healthy	0.67954	8.33487	0.01818	0.07106	0	0.00832	0	0	0		0.67954	8.33487	0.10579	0	0	0.00832	0.07106	0	0.00321	0
Healthy	42.1433	17.45997	0.47831	0.39321	0.05536	0.0142	0	0.3246	0		42.1433	17.45997	6.34307	0.05536	0	0.0142	0.39321	0	0	0.3246
Healthy	0.43796	6.63617	0	0.12954	12.9059	0	0.01636	0	0		0.43796	6.63617	1.29068	12.9059	0.01636	0	0.12954	0	0.86542	0
Healthy	34.76998	27.8367	0.33301	0	0	0	0	0	0		34.76998	27.8367	0	0	0	0	0	0	0	0
Healthy	12.04523	22.08075	0	0	0	0.12645	0	1.09735	0		12.04523	22.08075	0.12503	0	0	0.12645	0	0	0	1.09735
Healthy	22.19672	4.82964	0	0.50198	0	0.21739	0	0.0604	0		22.19672	4.82964	0.71637	0	0	0.21739	0.50198	0	0	0.0604
Healthy	1.09932	12.47092	0	0.21482	0	0.53015	0.01876	0	0		1.09932	12.47092	0.10089	0	0.01876	0.53015	0.21482	0	1.60839	0
Healthy	6.21473	11.3343	0	0	5.99336	0.01337	0	0	0		6.21473	11.3343	0	5.99336	0	0.01337	0	0	0.20281	0
Healthy	36.35747	3.57562	0.01135	0	0	1.76703	0	0	0		36.35747	3.57562	0	0	0	1.76703	0	2.33415	0	0
Healthy	31.55927	7.97901	1.08715	0.77993	3.23514	0.20175	0	0.24465	0		31.55927	7.97901	5.40885	3.23514	0	0.20175	0.77993	0	0.01477	0.24465
Healthy	4.91676	2.4702	0	0	0	0.2653	0	0	0		4.91676	2.4702	0.41078	0	0	0.2653	0	0	0	0
Healthy	39.0706	1.42543	0.66423	0	0	10.33284	0.7668	0.26053	0		39.0706	1.42543	0	0	0.7668	10.33284	0	0	0	0.26053
Healthy	26.32467	9.37729	0.02681	0	0	1.16491	0	0.09806	0		26.32467	9.37729	0	0	0	1.16491	0	1.85714	0	0.09806
Healthy	33.05535	1.16847	0.74462	0	0	0	0	0.03879	0		33.05535	1.16847	0	0	0	0	0	0	0	0.03879
Healthy	21.93724	0.23781	0	0	0	0	0	0	0		21.93724	0.23781	0	0	0	0	0	0	0	0
Healthy	48.3281	0.75708	0	0	0	8.76855	0.04184	0	0		48.3281	0.75708	0	0	0.04184	8.76855	0	0	0	0
Healthy	14.67714	3.18012	0	0.12327	1.28397	0	3.56052	0	0		14.67714	3.18012	0.3102	1.28397	3.56052	0	0.12327	0	0	0
Healthy	9.13022	3.07853	0.07592	0.82026	11.5457	0.06953	0	0.25445	0.03337		9.13022	3.07853	0.69767	11.5457	0	0.06953	0.82026	0	0.09161	0.25445
Healthy	2.3579	0.77798	0	0	0	0	0	0	0		2.3579	0.77798	0	0	0	0	0	0	0.09743	0
Healthy	4.3233	2.99676	0	0	0	0	0	0	0		4.3233	2.99676	0	0	0	0	0	0	0	0
Healthy	4.94508	5.14267	0.11649	0	0.89903	0	0.8839	0	0		4.94508	5.14267	3.77457	0.89903	0.8839	0	0	0	0.36138	0
Healthy	6.10076	2.68656	0.27816	0.02948	0	0.12312	0	0	0		6.10076	2.68656	0.10261	0	0	0.12312	0.02948	0	0.01671	0
Healthy	25.85865	21.22914	8.41564	0.95664	0	0.12804	0.75976	0.08585	0		25.85865	21.22914	1.05205	0	0.75976	0.12804	0.95664	0	0.09105	0.08585
Healthy	0.39727	2.64243	0.04759	0.90183	0.0068	0.3464	0	0	0		0.39727	2.64243	0.33965	0.0068	0	0.3464	0.90183	0.02218	0.43019	0
Healthy	23.1214	13.56488	0.1889	1.23535	0.00126	0	0	0	0		23.1214	13.56488	13.83857	0.00126	0	0	1.23535	0	0.00644	0
Healthy	14.30488	1.41181	0	0.24839	0	0.04466	0	0	0		14.30488	1.41181	0.95531	0	0	0.04466	0.24839	0	0.0732	0
Healthy	5.16048	12.01144	0.0057	0.16409	2.57769	0.79313	0.00876	0	0		5.16048	12.01144	2.19745	2.57769	0.00876	0.79313	0.16409	0	0.19552	0
D008545	4.64087	3.41297	0.03522	2.85408	0.48886	1.28502	7.96605	0.4565	0.07499		4.64087	3.41297	7.60983	0.48886	7.96605	1.28502	2.85408	0	0.06483	0.4565
Healthy	51.5811	16.13091	2.48177	0	0	0	0	0	0		51.5811	16.13091	1.85663	0	0	0	0	0	0	0
Healthy	7.96512	0	0	0	0	0	0	0	0		7.96512	0	0	0	0	0	0	0	0	0
Healthy	14.87926	2.87753	0	0.20958	0	0.07138	0	0	0		14.87926	2.87753	0.92934	0	0	0.07138	0.20958	0	0.04723	0
Healthy	11.87646	18.47941	0	1.24327	1.0465	0	0.44406	0	0		11.87646	18.47941	30.42558	1.0465	0.44406	0	1.24327	0	0.06927	0
Healthy	4.94846	11.44495	0.07245	1.39746	0.0516	0.22456	0	0.02929	0.24403		4.94846	11.44495	1.02462	0.0516	0	0.22456	1.39746	0	0.17716	0.02929
Healthy	8.98616	9.66293	0	0	0	0.6794	3.50797	0	0		8.98616	9.66293	0	0	3.50797	0.6794	0	0	0	0
Healthy	4.17281	4.28488	0	0.22842	8.74254	0	0	0	0		4.17281	4.28488	0.30789	8.74254	0	0	0.22842	0	0.55499	0
Healthy	34.08294	0.3946	0	0	0	0	0	0	0		34.08294	0.3946	0	0	0	0	0	0	0	0
Healthy	6.92522	6.4103	0	1.37866	7.77259	1.22395	6.98195	0.77774	0		6.92522	6.4103	3.6994	7.77259	6.98195	1.22395	1.37866	0	0.1109	0.77774
Healthy	8.55894	8.51567	0	0.16498	5.38753	0	0	0	0		8.55894	8.51567	0.16327	5.38753	0	0	0.16498	0	0.30659	0
Healthy	11.79339	0.49126	0.06105	0	0	0	0	0	0		11.79339	0.49126	0	0	0	0	0	0	0.03013	0
Healthy	26.51651	35.96029	0.27862	2.83074	0	0.04577	0	0	0		26.51651	35.96029	0.01863	0	0	0.04577	2.83074	0	0	0
Healthy	3.00541	4.83691	0.07188	0.27812	10.3229	0.02131	0	0	0		3.00541	4.83691	0.13651	10.3229	0	0.02131	0.27812	0.90445	0.26175	0
Healthy	40.44502	3.4466	0.04178	0.05902	0	5.21036	0.03734	0	0		40.44502	3.4466	0.17593	0	0.03734	5.21036	0.05902	0	0	0
D008545	16.58255	3.15543	1.27147	0.82767	6.06541	0.33129	0.17789	0.02361	0		16.58255	3.15543	0.08949	6.06541	0.17789	0.33129	0.82767	0	0.10967	0.02361
Healthy	3.21397	3.82237	0.08285	0	0	0.30438	0	0	0		3.21397	3.82237	0.79952	0	0	0.30438	0	0	0	0
Healthy	8.85158	5.41107	0.37398	3.09765	12.2121	0.41223	0	0.84831	0		8.85158	5.41107	14.18773	12.2121	0	0.41223	3.09765	3.93516	0	0.84831
Healthy	0.64548	6.72347	0.1102	0.62165	0.15797	0.55101	0	0	0		0.64548	6.72347	1.1593	0.15797	0	0.55101	0.62165	0.11318	0.66167	0
Healthy	18.04659	6.27896	1.37018	0.31888	1.70303	4.54005	0.76143	0.08155	1.44779		18.04659	6.27896	12.68527	1.70303	0.76143	4.54005	0.31888	2.03051	0.04029	0.08155
Healthy	32.29868	4.48027	4.0647	0.48736	3.49865	1.27154	0	1.22216	0		32.29868	4.48027	1.54221	3.49865	0	1.27154	0.48736	2.59872	0.00375	1.22216
Healthy	68.6472	0	0	0	0	4.71198	0	0	0		68.6472	0	0	0	0	4.71198	0	0	0	0
Healthy	1.80825	10.81415	1.51246	2.36464	0	0	3.44522	0	0		1.80825	10.81415	68.52561	0	3.44522	0	2.36464	0	0	0
Healthy	0.6291	8.17438	0.01802	0.05245	0	0.00812	0	0	0		0.6291	8.17438	0.10741	0	0	0.00812	0.05245	0	0.00322	0
Healthy	2.43911	8.08143	0.01987	0.32719	0.59824	0	0	0	0.04045		2.43911	8.08143	0	0.59824	0	0	0.32719	0	0.0692	0
Healthy	11.01938	11.31678	0	0	0	0.68798	3.34416	0	0		11.01938	11.31678	0	0	3.34416	0.68798	0	0	0	0
Healthy	9.66539	13.3219	1.0108	0.06891	0	0	0	0.00482	0		9.66539	13.3219	0	0	0	0	0.06891	0	0.21011	0.00482
Healthy	1.61676	6.14594	0	0.09689	0.76661	0	0	0	0		1.61676	6.14594	0	0.76661	0	0	0.09689	0	0	0
Healthy	27.24245	25.45398	0.06992	0.29855	2.67299	0.08292	0.05084	0	0		27.24245	25.45398	1.36237	2.67299	0.05084	0.08292	0.29855	1.81253	0.54937	0
Healthy	2.35118	0.09365	0	0	0	0	0	0	0		2.35118	0.09365	0.18963	0	0	0	0	0	0	0
Healthy	15.78426	4.89714	0.03303	0.03267	0	0.10997	0	0.00215	0		15.78426	4.89714	0.01225	0	0	0.10997	0.03267	0	0.03431	0.00215
Healthy	2.46944	8.15398	0.02287	0.32557	0.54825	0	0	0	0.03857		2.46944	8.15398	0.00663	0.54825	0	0	0.32557	0	0.08882	0
Healthy	30.28078	26.42412	0.16055	1.45176	0.80393	0	0	0	0		30.28078	26.42412	11.93517	0.80393	0	0	1.45176	0.42186	0	0
Healthy	18.47232	8.5458	0.02585	0.5983	0	0.12091	0	0.08091	0		18.47232	8.5458	1.31362	0	0	0.12091	0.5983	0	0.00916	0.08091
D008545	16.41	2.6621	0.5711	0.92558	0.01241	0.46074	0	0.00502	0.00265		16.41	2.6621	0.08497	0.01241	0	0.46074	0.92558	0	0.02608	0.00502
Healthy	32.3508	14.57269	0	0.03998	0	0	0	0	0		32.3508	14.57269	7.72499	0	0	0	0.03998	0	0	0
Healthy	4.20039	6.8848	0.00215	0.70522	7.13824	0.151	0	0	0		4.20039	6.8848	5.60796	7.13824	0	0.151	0.70522	0	0.10972	0
Healthy	6.43907	7.61841	0.01444	0.22827	0	0.02359	0.16536	0	0		6.43907	7.61841	0.56243	0	0.16536	0.02359	0.22827	0	0.20299	0
Healthy	0.02297	0.00125	1.24677	0.00225	0	0	0	0	0		0.02297	0.00125	76.24353	0	0	0	0.00225	0	0	0
Healthy	1.14541	3.1584	0	0	0	0	0	0	0		1.14541	3.1584	0	0	0	0	0	0	0	0
Healthy	22.7155	27.20213	0.14836	3.10668	6.77689	3.1933	0	0.00026	0.42036		22.7155	27.20213	0.05423	6.77689	0	3.1933	3.10668	0	0.0038	0.00026
Healthy	58.1828	5.41291	0.83904	0.90387	0	6.45829	0	0.76581	0		58.1828	5.41291	3.50098	0	0	6.45829	0.90387	0.25311	0	0.76581
Healthy	6.20321	8.18762	0.11874	0.35908	22.7384	0.25445	2.01992	0	0		6.20321	8.18762	0.11793	22.7384	2.01992	0.25445	0.35908	2.44023	0.72918	0
Healthy	4.74071	4.17694	0.37922	0	0	0	0	0	0		4.74071	4.17694	0.21147	0	0	0	0	0	0	0
Healthy	27.39515	4.00497	0	0	1.97711	0	0	0	0		27.39515	4.00497	0	1.97711	0	0	0	0	0	0
Healthy	27.72066	16.29347	0.11526	0.44836	1.7831	0.63407	0	0	0.11715		27.72066	16.29347	0.00155	1.7831	0	0.63407	0.44836	0	0.0289	0
Healthy	20.06613	3.79017	0.08565	0.13003	0	0.03873	0	0	0		20.06613	3.79017	0	0	0	0.03873	0.13003	0	0.15338	0
Healthy	1.19916	1.17295	0	4.22563	19.7803	0.10907	16.7399	0	0		1.19916	1.17295	16.91271	19.7803	16.7399	0.10907	4.22563	0	0	0
Healthy	17.79161	2.7122	3.41119	9.86733	2.54403	0.02929	0	0.28209	0		17.79161	2.7122	28.03244	2.54403	0	0.02929	9.86733	0.00458	0.00146	0.28209
Healthy	2.2758	0.07152	0	0	0	0	0	0	0		2.2758	0.07152	0.18369	0	0	0	0	0	0	0
Healthy	10.96385	47.40731	0	3.27624	0	0	0	0	0		10.96385	47.40731	0	0	0	0	3.27624	0	0	0
Healthy	3.93694	4.46706	0.08596	0.63418	0	0.17543	0.02407	0	0		3.93694	4.46706	0.77145	0	0.02407	0.17543	0.63418	0.00286	1.36753	0
Healthy	19.30829	4.53187	0.00312	0.12112	0	0.03218	0	0	0		19.30829	4.53187	0	0	0	0.03218	0.12112	0	0.36899	0
Healthy	0	1.23657	0.37347	1.57438	0	0.17319	0	0.0121	0		0	1.23657	25.46562	0	0	0.17319	1.57438	0	0.05003	0.0121
Healthy	45.76395	1.23897	0.20121	0.01118	0.03504	0	0	0	1.68672		45.76395	1.23897	0.06377	0.03504	0	0	0.01118	0	0.15244	0
Healthy	12.9401	4.71669	0	0	0	0.18367	0	0.16829	0		12.9401	4.71669	17.03267	0	0	0.18367	0	0	0	0.16829
Healthy	41.19809	11.03718	0	0.15239	0	0	0.25109	0	0		41.19809	11.03718	0.49858	0	0.25109	0	0.15239	4.1312	0	0
Healthy	3.19439	2.78756	0.00686	0.42452	0	0.04635	0	0	0.22056		3.19439	2.78756	1.0579	0	0	0.04635	0.42452	0	0.07246	0
Healthy	9.34308	8.16001	0	0	0	0.0566	2.18844	0	0		9.34308	8.16001	0	0	2.18844	0.0566	0	0	0	0
Healthy	0.9493	12.73086	0	0	4.31389	0	0	0	0		0.9493	12.73086	0.92255	4.31389	0	0	0	0	0	0
Healthy	16.23618	4.30383	0	0.0857	0	0	0	0	0.48808		16.23618	4.30383	0.07319	0	0	0	0.0857	0	0.05484	0
Healthy	1.04694	6.56164	0	0.13387	13.4977	0.01128	0	0	0		1.04694	6.56164	1.81522	13.4977	0	0.01128	0.13387	0	0.87272	0
Healthy	1.80316	1.85049	0	0.00451	0	0.0298	0	0	0		1.80316	1.85049	0.31755	0	0	0.0298	0.00451	0	0	0
Healthy	3.82031	6.87382	0.09223	0.66456	0	0.16938	0.0028	0	0		3.82031	6.87382	0.79332	0	0.0028	0.16938	0.66456	0	1.48598	0
Healthy	40.3879	11.95735	1.51282	0.21433	0	2.06763	0	0	0		40.3879	11.95735	0.16296	0	0	2.06763	0.21433	2.67368	0	0
Healthy	26.97358	2.60588	0	0	0.01016	0	0	0	0		26.97358	2.60588	0.04723	0.01016	0	0	0	0	0	0
Healthy	16.84658	10.94785	0.09662	0.25441	0.89591	0	0	0.20602	0		16.84658	10.94785	0.38174	0.89591	0	0	0.25441	0	0.01224	0.20602
Healthy	8.41824	17.49252	0.3533	0.83105	0.12521	0.39056	0	0	0.03272		8.41824	17.49252	2.66858	0.12521	0	0.39056	0.83105	0	0	0
