group	Prevotella_copri_A	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Phytobacter_ursingii	Ruminococcus_B_gnavus	Streptococcus_parasanguinis_D	Veillonella_atypica	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Prevotella_copri_A	Bacteroides_eggerthii	Bifidobacterium_longum	Phocaeicola_sp900554435	Bacteroides_sp900066265	Anaerostipes_hadrus	Intestinibacter_bartlettii	Anaerostipes_hadrus_A	Streptococcus_parasanguinis_D	Parasutterella_excrementihominis
Healthy	0.11644	0	0	0	0	0.01559	0.01805	0	0	0	0.11644	0	0.22329	0	0	0.01262	0	0	0.01559	0.04241
D014376	0.00344	0	0	0.36711	0.0026	0.07801	0.0052	0	0	0	0.00344	7.28929	0	0	0	0.00513	0	0.00526	0.07801	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.01199	11.9948	19.4833	0.27551	0.18346	0	0.01839	0	0	0	0.01199	0.04552	0.12016	0.00138	0	0.00428	0.33016	0.05982	0	0.05804
Healthy	0	0	0	0.00829	0	0.02039	0	0	0	0	0	0	0.20214	0	0	0.07237	0.05015	0.04129	0.02039	0.00296
Healthy	0	0	0	0.47393	0	0	0	0.2094	0	0	0	0.13041	0	1.28787	0	0	0	0	0	0
Healthy	0	0	0	0	0.00929	0	0	0	0	0	0	0	0.9974	0	0	0	0	0	0	0.26997
Healthy	0	0	0.13674	0.03663	0	0.0033	0.00561	0.0003	0	0	0	0	1.35216	1.55856	0.52112	0.04583	0.0044	0.21428	0.0033	0.00254
Healthy	0	0	0	11.55	0.72953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	10.5888	0	0.02568	0.01879	0.22681	0	0	0	0	0	0	0.46401	3.05484	0	0.03064	0.16009	0.08093	0.22681	0
Healthy	0	0	0	0.19079	0	0	0	0	0	0	0	0	0	17.7754	0	0.17815	0	0	0	0.03248
Healthy	22.2815	0	1.34286	0	0	0	0	0	0	0	22.2815	0	0	0	0	0	0	0.0647	0	0
Healthy	0.06754	0	2.65411	0.05235	0.07714	0.09299	0	0.00116	0	0	0.06754	8.50803	0	0.97016	0	0	0	0	0.09299	0.00478
Healthy	5.97225	0.07882	11.7271	0	0	0	0	0	0	0	5.97225	0.56317	0	4.75912	0.18266	0.01342	0	0	0	0
Healthy	0	0	2.02873	0	0	0	0	0	0	0	0	4.20658	0	1.08843	0	0	0	0.07709	0	0
Healthy	0.0384431	0.00114329	0.0475894	0.120903	0.0182926	0.00643101	0	0	0.000428734	0.00471607	0.0384431	0.00585936	0.264386	0.0190072	0	0	0.221655	0	0.00643101	0.049876
Healthy	14.4319	0	0	0.50045	0	0	0	0	0	0	14.4319	0	0	0	0	0	0.16768	0	0	0
Healthy	0	0	0	0.31242	0.00584	0.05695	0	0.00153	0.00049	0	0	15.857	1.22704	5.54914	0.29357	0.06687	0.05614	0.13987	0.05695	0.00373
Healthy	0	0	0	0	0	0	0.03428	0	0	0	0	0	0.02392	0	0	0.01214	0	0.0705	0	0.15661
Healthy	0	6.0154	0	0.88478	0	0.3839	0	0	0	0	0	0	1.88929	0	0	0.17033	0.04901	0.09378	0.3839	0.05586
Healthy	0	0	0.00899	0	0.00419	0	0.02511	0.00124	0.0728	0.0507	0	0	23.8023	0	0	0	0	0	0	0
Healthy	56.4423	0.46175	0	0	0	0	0	0	0	0	56.4423	0	0	0.09229	0	0	0	0	0	0
Healthy	1.56192	0	0.01848	0	0	0	0	0	0	0	1.56192	0	0.02133	0	0.30208	0.00139	0	0	0	0.07097
Healthy	0	0	0.03428	0.07495	0	0	0	0	0	0	0	2.57799	0.25226	0.56824	0	0	0	0	0	0.02975
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.45771	0	0.21011	0.05708	0.02597	1.33356	0	0.05939	0	0	0.45771	0	0.70883	5.13279	0	0.12673	0	0.07471	1.33356	0
Healthy	44.178	0	1.25313	0	0	0.00378	0.00186	0	0	0	44.178	0	0.41352	0	0	0.08927	0	0.0402	0.00378	0
Healthy	0	0	0	1.54445	0.00491	0.00504	1.04706	0	0	0.00271	0	0	7.04149	0	0	0.30965	1.38365	1.10163	0.00504	0
Healthy	0	0	0	0.05107	0	0	0	0	0	0	0	0.01092	0	0	0	0	0	0	0	0.22373
Healthy	36.7859	0	0.60624	0.03628	0.04456	0	0	0.00542	0	0	36.7859	0	0.15793	0.00541	0	0	0.04287	0	0	0
Healthy	0	0	0	0.69087	0	0	0	0	0	0	0	0	0	0	0	1.12999	0	0	0	0
Healthy	0	0	0	0.70877	0	0.03436	0	0	0	0	0	0	0.31546	5.1065	0	0	0	0	0.03436	0.02718
Healthy	0	0	0	8.81381	0	0.00312	0.00782	0	0.04318	0.02341	0	0	10.3448	0	0	0	0.00258	0	0.00312	0
Healthy	19.1269	0	0	0	0	0	0	0	0.01098	0	19.1269	0	0	0	0	0	0.01797	0	0	0
Healthy	4.08331	2.59983	1.67913	0	0	0	0	0	0	0	4.08331	0.19475	0.3712	0	0	0	0	0	0	0
D014376	0	13.3516	0	0.06094	0.05767	0.33696	0.12159	0	0	0	0	0	0.36698	0	1.39553	0.01097	0.01347	0.06531	0.33696	0.01762
Healthy	0	0	0.12494	0	0.05705	0	0	0	0	0	0	6.38258	1.20696	0.10812	2.04195	0.11861	0	0.04083	0	0
Healthy	0	0.01445	0	0.02012	0	0	0	0.02955	0	0	0	1.92659	0.38737	0	0	0.03519	0.14137	0.00886	0	0.00198
Healthy	0	0	0	0	0	0	0.02977	0	0	0	0	0	0.01797	0	0	0.06642	0.39296	0.17998	0	0.06318
Healthy	0	0	0	2.63952	9.9321	0.00784	0	0	0.02642	0.00733	0	0	37.5101	0	0	0	0	0	0.00784	0
Healthy	0	0	0	0.07583	0	0	0	0	0	0	0	0	0.61552	0	0	0	0	0	0	0.25373
Healthy	6.51153	0	0	0.018	0.01651	0.30837	0	0.05695	0	0.00379	6.51153	0	0.03199	0	0	0.11675	0	0.23621	0.30837	0
Healthy	0	0	0	0	0.06875	0	0	0	0	0	0	0	0	0	0	0	0	0.04139	0	0
Healthy	0	0	23.5784	0	0	0	0	0	0	0	0	0	0	0	2.32244	0	0	0	0	0.0068
Healthy	0	0	13.7153	0.33685	0	0	0.0209	0	0	0	0	0	0	0	1.43856	0	0	0	0	0.02312
Healthy	0	0	0	16.2073	0.59226	0	0	0	0	0	0	0.82364	0	0	0	3.96024	0	0.99417	0	0
Healthy	0	0	0	1.24196	0.00578	0	0	0	0	0	0	0	0.0274	0	0.22834	0	0	0	0	0.02472
Healthy	0	0	0	0.14246	0	0	0	0	0	0	0	0	0.16668	10.984	22.5294	0	0	0	0	0.49916
Healthy	0	0	6.00482	0	0	0	0	0	0	0	0	0	9.57817	0	0	0	0	0	0	0
Healthy	0	0	0.34001	0.11577	0.0103	3.19298	0	0.26832	0.05528	0	0	0	0.52245	0	0	0	0.00991	0	3.19298	0.02275
Healthy	0	0	0	0	0.08611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	28.844	0	1.81223	0	0	0	0	0	0	0	28.844	0	0.72306	0	0	0.071	0	0.05531	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.87293	0	0	4.71477	0.0412	0	0	0	0
Healthy	0.53931	0	0	0	3.63448	0.17679	0	0	0	0	0.53931	0.00208	6.28182	0	0	0	0	0	0.17679	0
Healthy	27.6721	0	0	0	0	0	0	0	0	0	27.6721	0	0	1.6542	0.33655	0	0	0	0	0
Healthy	0	0	0	0.50793	0	0.01663	0	0	0	0	0	0	0.29829	4.96099	0	0	0	0	0.01663	0.01379
Healthy	0.30292	9.38765	13.053	0.03542	0.01233	0	0	0	0.00206	0	0.30292	0.00433	0.0884	0	0.68285	0.07214	0.22027	0.00496	0	0.16388
Healthy	0	0	0	0	0.04596	0	0	0	0	0	0	0	0.00713	0	0	0	0	0.05942	0	0
Healthy	0	0	20.0398	0.64668	0	0.03929	0	0	0	0	0	0	0.13433	0	0	0	0	0	0.03929	0.01275
Healthy	0	0	0	0.09865	0	0.17662	0	0	0	0	0	0	1.28937	0.71712	0	0	0	0.02285	0.17662	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15324	0	0	0	0	0.221
Healthy	0	0	0	0.29749	0.10029	0	0	0	0	0	0	35.9597	0.04595	0	0	0.00953	0	0.05248	0	0.04395
Healthy	0	0	0	0	0.52388	0	0	0	0	0	0	0	0.26224	0	0	0	0	0	0	0.14607
Healthy	0	0	0	0.04837	0.0004	0	0	0	0	0	0	0	0.15638	0	0	0.01455	0.0176	0.00513	0	1.52688
Healthy	0	2.07671	4.16461	0.25993	0.0104	0.08423	0	0.04004	0.00802	0	0	1.56808	0.8803	4.04553	0.23382	0.03535	0	0.11696	0.08423	0
Healthy	0	0	10.8037	0.08763	0.01035	0	0	0	0	0	0	0	0.58278	0	0	0	0	0	0	0.27587
Healthy	0	0.01614	14.0788	2.50257	0.99172	0.01921	0	0.06564	0	0.00244	0	1.9632	0	0.00722	0	0.06745	0.02241	0.00941	0.01921	0
Healthy	0	5.96823	0	0.17827	0.09804	0.16157	0	0	0	0	0	0.00116	0.03755	0	0.4667	0.07771	0.24412	0.00831	0.16157	0.00044
Healthy	26.5093	0	3.82201	0	0	0	0	0	0	0	26.5093	0	0.15615	0	0	0.15425	0	0.10081	0	0
Healthy	0.06917	0	0	0	0	0	0	0	0	0	0.06917	0	0	0	0	0	0.06352	0	0	0
Healthy	0	0	16.1229	0.1881	0.04132	0.02022	0.00733	0.01131	0	0	0	0	0.53748	0	0	1.20866	0.00694	0.05485	0.02022	0.02696
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.89555	0.55146	1.67554	0.52319	0	0.0278	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51311	0.15144	0	0	0	0	0.16096
Healthy	0	0	0	0.34895	0.08663	0.02444	0	0	0	0	0	0	0.35876	0	0	0.20665	0	0.08023	0.02444	0
Healthy	0	0	0	0.40585	0.01113	0.32517	0.09533	0	0.07574	0.01183	0	0	44.6279	0	0	0	0	0	0.32517	0
Healthy	11.2109	0	0	0	0	0	0	0	0.00555	0	11.2109	0	0	0	0	2.80587	0	0.43547	0	0
Healthy	0.69868	0	0	0	0	0	0	0	0	0	0.69868	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.60641	0	0	0	0	0	0	0	0	1.67222	0	0	0.06539	0.00083	0.00299	0	0.00577
Healthy	0	0.0215	0	1.57072	0.38813	0.00848	0	0	0	0	0	0	0.02791	0	0	0.17822	0.02153	0.14765	0.00848	0
Healthy	0	0	0	0.24139	0.18742	0.04907	0.02064	0	0	0	0	0	0.45853	0	0	0	0.00675	0.00792	0.04907	0
Healthy	3.96199	0	0	0	0	0	0	0	0	0	3.96199	0	0	0	0	0.20879	2.55485	0.05131	0	0
Healthy	0	0	0	0.01548	0	1.10052	0.00295	0.02508	0	0.00195	0	0	0.43654	0.0006	0	0.03165	0.12273	0.1471	1.10052	0.03848
Healthy	0	0	0	0.15902	0	0	0	0	0	0	0	0	21.1361	0	0	0.67191	0	1.14699	0	0
Healthy	4.27002	0	0	0.31684	0	0.05034	0	0	0	0	4.27002	0.24784	0.27655	1.18412	0	0.17314	0.33252	0.05463	0.05034	0
Healthy	24.5981	0	1.60021	0.00631	0	0.02625	0.00085	0	0	0	24.5981	0	0.15978	0	0	0.04893	0	0.01228	0.02625	0
Healthy	0	0	0	45.5882	0	0.28567	0.00554	0	0.03604	0.05858	0	0	14.2031	0	0	0	0	0	0.28567	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.72167	2.227	0	0	0	0	0	0
Healthy	0	10.7226	0	0	0	0	0	0	0	0	0	3.39484	0	0	0	0	0	0	0	0
Healthy	74.895	0	0	4.05665	0	0	0	0	0	0	74.895	0	0	0	0	0	0	0	0	0
Healthy	48.9577	0	0	0	0.64267	0.00633	0	0	0	0.00872	48.9577	0	0.0082	4.59746	0	0.08992	0.0178	0.06683	0.00633	0
Healthy	3.14031	0.26684	0.08507	8.82978	0	0.01598	0	0	0	0	3.14031	0.08858	0	0	0.07712	0	0	0	0.01598	0
Healthy	0	0	0	0.06046	0	0	0	0	0	0	0	0	0.27496	2.30278	0	0	0	0	0	0.01588
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.16316	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.4448	1.13763	0	0	0	0	0	0	0.00326
Healthy	0	0	0	0.17704	0	0	0	0	0	0	0	0	1.62268	0	0	0	0	0	0	0.11602
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	16.3377	0	0	0	0	0	0	0
Healthy	0	0	14.0256	0.00249	0	0.01175	0.00031	0	0	0	0	8.43918	0.18935	0	0.78782	0.01444	0.18739	0.05727	0.01175	0.01742
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37159	0	0	0	0	0.13
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.58019	0	0	0	0	0	0	0.0668
Healthy	0	4.13256	0	0	0	0	0.0715	0	0	0	0	0	0.14605	0	0	0.03884	0.14321	0	0	0.08554
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0.08501	0	0	0
Healthy	0	0	0	0	0	0.01086	0	0	0	0	0	5.88194	0	0	0.13547	0	0	0	0.01086	0
Healthy	0.23544	0.04263	0.01391	1.32306	0.22945	0.02366	0.01358	0	0	0	0.23544	0.00856	0.00685	5.23085	0.17802	0.18127	0	0	0.02366	0.11799
Healthy	0	0	0	6.89374	0.13309	0.16275	0	0	0	0	0	4.09674	0.17594	0	0	0.26299	0.25858	0.01016	0.16275	0.06274
Healthy	0	0	0	0.15212	0.20424	0.0108	0.01107	0	0.00288	0	0	0	2.11558	0	0	0.03655	0.11422	0.00576	0.0108	0
Healthy	0.13603	0	0	0	0	1.05785	0	0	0	0	0.13603	0	1.05245	3.82844	0	0	0	0	1.05785	0
Healthy	0	0	0	0.14691	0	0	0	0	0	0	0	0	0.63985	0	0	0	0	0	0	0.22899
Healthy	0.0784	0	0	0	0	0	0	0	0	0	0.0784	0	0	0.17381	0.02173	2.83148	0	1.45649	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.11	0	0	0.06253	0	0	0	0	0
Healthy	0	0	0	0	0	0.0172	0	0	0	0	0	3.96902	0	0	0.08245	0	0	0	0.0172	0
Healthy	0	0	0	0.90631	1.19707	0	0.01082	0	0	0.00353	0	0	5.74864	0	0	0	0.00088	0	0	0
Healthy	0	5.57015	0	0.61485	0.02787	0.49249	0.57789	0.00387	0.02219	0.00752	0	0	7.50607	0	0	0.4457	0	0.02227	0.49249	0.00079
Healthy	0	0	0	19.9867	0	0.01041	0	0	0	0.04498	0	0.01343	8.24382	0	0	0	0	0	0.01041	0
Healthy	0	0.00193	0	3.13717	0.53729	0.01858	0.04396	0.01063	0	0	0	0	2.16393	0	0	0.03749	1.03075	0.07779	0.01858	0
Healthy	0	0	0	0.76985	0.31767	0	0	0	0	0	0	43.743	0.24668	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	5.51725	0	0	0	0	0	0	0	0	0	0	0	0	5.51725	0
Healthy	0	0	0	10.125	0	0	0	0	0	0	0	0	0	0	0.20691	0	0	0	0	0.01131
Healthy	27.5121	0	16.8163	0.0121	0.05144	0	0	0	0	0	27.5121	0.87686	0.04103	0	0	0.00892	0.03973	0.01058	0	0.0175
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.7668	0	0	0.00937	0	0.05116	0	0
Healthy	0	0	0	0.02754	0.09907	0	0	0	0	0	0	0	0.06228	0	0	0	0	0	0	0.19159
Healthy	0	0	25.0904	0	0	0	0	0	0	0	0	0	0	0	3.42665	0.00655	0	0	0	0.01458
Healthy	0	0	23.5592	0	0	0	0	0	0	0	0	0	0	0	2.38858	0	0	0	0	0.00203
Healthy	5.90559	0	0	1.09099	0.00294	0.10102	0	0	0	0	5.90559	0	1.12397	0	0	0.28097	1.11746	0.2573	0.10102	0
Healthy	0.04727	0	0	0.09538	0	0.00197	0.03285	0	0	0	0.04727	0	0.6981	0	0	0.07857	0	0.1831	0.00197	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56808	0.16083	0	0	0	0	0.15802
Healthy	0	0	0	0.04209	0	0	0	0	0	0	0	1.34171	2.36656	0.23239	0	0	0	0	0	0.02858
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.957	0	0	0.08608	0	0	0	0	0
Healthy	0	0	0	0.36322	0.0126	0	0	0	0	0	0	57.8535	0	0	0	0	0	0.00893	0	0.15078
Healthy	0	0	0	0.12818	0	0.0181	0	0	0.00052	0	0	0	0.64756	0	0	0.07085	0	0.02564	0.0181	0
Healthy	0	0	0	0.04594	0.01285	0	0	0	0	0	0	0	1.50341	0	0	0.03167	0	0.00781	0	0
Healthy	0	0	0	0.29634	0	0	0	0	0	0	0	0	0.26697	0	0	0	0	0	0	0.10557
Healthy	0	0	0	0.54592	0.38342	0	0	0	0	0	0	0	3.93681	0	0.3157	0.07207	0	0	0	0
Healthy	0	0	0	0.12584	0.00294	0	0	0.00642	0	0.00239	0	0	0.12844	7.08657	3.04097	0.89777	0	1.61619	0	0.02318
Healthy	0	0	0	0	1.80614	0	0	0	0	0	0	0	0.36857	0	0	0	0	0	0	0.1775
Healthy	0.22149	7.56669	0.02752	0.75869	0.05406	0.03818	0	0.00583	0	0	0.22149	0.00306	0.08035	5.05888	0	0.48322	0.05397	0	0.03818	0.10903
Healthy	14.6515	0	0	0.01907	0.03934	0	0	0	0	0	14.6515	3.95155	0.012	0	0	0.01713	0	0.00685	0	0.29865
Healthy	0	0	0	0.02321	0.24149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.60774	1.10244	0.57282	0	0	0	0.01564	0	0	0	3.60774	1.50747	0	0.23814	0	0.58808	0	0.55926	0	0.00386
Healthy	0	5.50658	0	0	0	0	0.05151	0	0	0	0	0	0.01901	0	0	0.37701	0.14442	0.09001	0	0.06137
Healthy	0	0	1.50629	0	0.13917	0.06288	0	0.11931	0.15035	0	0	0	1.53713	0	0	1.3381	0.1405	0.64958	0.06288	0
Healthy	0.84191	0	0	0	0	0	0	0	0	0	0.84191	0	0	1.24573	0.27261	0.0332	0	0.19065	0	0.03673
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.6395	0	0	7.79812	0.16683	0	0.17979	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	4.44448	0	0	0.36299	0.20503	0.08002	0	0
Healthy	36.5391	0.84715	0.09187	0.17777	0.00798	0	0.00051	0.0076	0	0	36.5391	0	0	0	0.72547	0	0.03962	0	0	0
Healthy	0	0	0	0.18688	0	0	0	0	0	0	0	0	0	0	0	0.07095	0.63571	0	0	0
Healthy	0	0	0	0	0.22807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.51844	0	22.1672	0.02442	0.30895	0	0.0048	0.04061	0.00986	0	0	1.15355	1.90586	0	0.02229	0.03609	0.05551	0.30895	0.00259
Healthy	0	0	0	3.18917	1.18101	0	0	0	0	0	0	0	0	0	0	0	0.33598	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	2.49495	3.25572	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.02391	0	0	0	0	0	0	0	0	7.2242	0	0	0	0.02391	0.19868
Healthy	0	0	0	0.8376	0.00675	0.19915	0.00036	0.03357	0	0.00315	0	0	1.37849	0.00158	0	0.44552	0.31518	0.25124	0.19915	0
Healthy	0	3.39657	0	0.1633	0	0.05301	0	0	0	0	0	0.06821	0.18175	0	0.55025	0.02019	0.02589	0	0.05301	0.08471
Healthy	0	0	0	0.18712	0	0	0	0	0	0	0	0.0354	0.03088	0	0	0	0	0	0	0.20062
Healthy	0.11865	19.5316	34.5733	0.10794	0.01118	0	0	0	0	0	0.11865	0	0.82289	0.0157	0	0	0	0	0	0.26726
Healthy	0	0	0	0.00296	0	0.08043	0	0	0.03951	0.00037	0	0.51665	0	0	0	0	0	0	0.08043	0
Healthy	0.01257	0	0	0	0	0.15275	0	0.02395	0	0.04572	0.01257	0	1.11127	0.02533	0	0.57755	0.16522	0.49134	0.15275	0.01844
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8461	0	0	0	0	0
Healthy	68.0655	0	0	4.36693	0	0	0	0	0	0	68.0655	0	0.00275	0	0	0	0	0	0	0
Healthy	0	0	0	2.39681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34776
Healthy	0	0	0	1.00535	0.34218	0	0	0	0	0	0	43.7198	0.21569	0	0	0	0	0	0	0
Healthy	0.01982	0	0	0.26138	0	1.07166	0	0	0	0	0.01982	0	0.03848	0	0	1.05101	0	0.07471	1.07166	0.13267
Healthy	0	0	0	11.8998	0.7026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.80067	1.85766	0.71976	0.34325	0	0	0	0
Healthy	0	0	0	10.014	0	0	0	0	0	0	0	0	0.00325	0	0.21586	0	0	0	0	0.0023
Healthy	0.62563	0	0	9.5299	0	0.12153	0	0	0	0	0.62563	0	3.35224	0.15173	0	0.13003	0	0.05727	0.12153	0
Healthy	0	0.35578	0	0.14141	0	0.00537	0	0	0	0	0	0.0316	0	21.6941	0.18813	0.02716	0.18738	0	0.00537	0
Healthy	0	0	0	0	0	0.01715	0.18407	0	0	0	0	0	0.52452	8.72267	4.39155	0	0	0	0.01715	1.20495
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.8639	0	0	0.07973	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.39602	0	0	1.17742	0.19891	0	0.28115	0	0
Healthy	0	0	0	0	0	0	0.003	0	0	0	0	0	0.00528	0	0	0	0	0	0	0.00552
Healthy	67.9291	0	0	4.13304	0	0	0	0	0	0	67.9291	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.01198	0	0	0	0	0	0	0	0.23114	2.58735	0	0	0	0	0	0.01735
Healthy	0	0	0	0.1421	0	0	0	0	0	0	0	0.01363	0.00167	0	0	0	0	0	0	0.23636
Healthy	1.5387	0.27823	0.91016	0	0	0	0	0	0	0	1.5387	0	0.63077	0	0.24011	0.10659	0.15516	0	0	0
Healthy	0	0	0	0	0	0.15262	0	0	0.1046	0.10795	0	0	0.00303	0	0	0	0	0	0.15262	0
Healthy	56.2745	0	0	0	0	0	0	0	0	0	56.2745	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.67644	0	0.91482	0.01142	0	0.01813	0	0.26164
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.40079	0.25105	0.24623	1.18786	0.00649	0	0	0
Healthy	0	0	0	0	1.62695	0	0	0	0	0	0	0	0.40479	0	0	0	0	0	0	0.24045
Healthy	0.50985	0.04402	0	1.84917	0.02692	0.51841	0.00304	0	0.28573	0	0.50985	0.07776	0.26967	0.66393	0.19094	0.27462	0	1.66921	0.51841	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.12453	0	0	0	0	0	0	1.24331	0	0	0.0652	0.01909	0.05823	0.12453	0
Healthy	0.03286	0	0.00186	0.15972	0.10268	0	0	0	0	0	0.03286	0	0	0	0	0.49407	0.05917	0.00212	0	0.00722
Healthy	0	0	0	0	0	0.06349	0.01066	0	0	0	0	8.34437	0	0	0	0	0	0	0.06349	0
Healthy	0	10.3703	0	0	0	0	0	0	0	0	0	0	0.21984	0	0	0.24536	0.55938	0.0491	0	0.02424
Healthy	0	0	0	0.06461	0	0	0	0	0	0	0	0	0.11335	0	0	0	0	0	0	0.02716
Healthy	0	0	0	77.2984	0.00379	1.33057	0.44867	0	0.03898	0	0	0	0.0701	0.83775	0	0	0	0	1.33057	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	18.1063	0.79607	0.24191	0	0	0.49774	0	0.12506	0	0	18.1063	0.12115	0	0	0.09032	0.09339	0	0.04877	0.49774	0
Healthy	0	0	0	0.00823	3.91893	0	0	0	0	0	0	0	2.67049	0	0	0.5569	0.08164	0	0	0.00326
Healthy	0	0	20.8001	0.4514	0	0.04009	0.00996	0	0	0	0	0	0.16313	0	0	0	0	0	0.04009	0.00179
Healthy	0	0	0	0.04173	0.03537	0	0	0	0	0	0	0	0	0	0.85438	0.10334	0.081	0.15163	0	0.00397
Healthy	0	0	0	0.05765	0.58969	0	0	0	0	0	0	0	0.25825	0	0	0	0	0	0	0.1336
Healthy	0	0	0	9.92646	0.03904	0.10659	0	0	0.17103	0.15277	0	0	1.03294	0	0	0	0.00032	0	0.10659	0
Healthy	0	8.02773	0	0.06685	0.02776	0.02321	0.03264	0	0	0	0	0	0.26556	0	0	0.01707	0.2242	0.06663	0.02321	0
Healthy	0	16.0191	0	0	0	0	0	0	0	0	0	0	0.87176	0	0	0.12902	0.0456	0.02116	0	0.03817
Healthy	0	0	0	0	0.06939	0	0	0	0	0	0	0	4.93059	0	0	0.27881	0.25889	0.21587	0	0
Healthy	41.0837	0	0	0	0	0	0	0	0	0	41.0837	0	0.03878	0	0	0	0	0.29949	0	0
Healthy	0	4.94948	0	1.3884	0	0	0	0	0	0	0	0	3.69742	0	0	0.06483	0	0	0	0
Healthy	0	0	0	0	0	0.03763	0	0	0	0	0	0.40859	0.1113	1.64279	0	0.03015	0.02029	0.02808	0.03763	0
Healthy	0.24782	2.58054	0.00422	0.37676	0	0.05651	0.01189	0.03422	0	0	0.24782	0	0	1.77017	8.79742	0.12409	0.01837	0	0.05651	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00897	0	0.24543	0	0.01494
Healthy	0	0	0	1.00028	0.00998	0	0	0	0	0	0	0	0.02676	0	0.25966	0	0	0	0	0.05447
Healthy	0	0	0	0	0.10293	0.00915	0	0	0	0	0	9.19414	0	7.053	0.42282	0.51497	0	0.06955	0.00915	0
Healthy	22.1544	2.75471	2.05925	0	0	0	0	0	0	0	22.1544	1.81755	0	0.40796	0	0.24506	0	0.74321	0	0.01465
Healthy	0	0	0	0.01982	0.53165	0	0	0	0	0	0	0	0.26907	0	0	0	0	0	0	0.14096
Healthy	0	0	0	0	1.71562	0	0	0	0	0	0	0	0.41541	0	0	0	0	0	0	0.11941
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	7.53919	0	0	0.10096	0	0	0.00561	0	0	17.8449	0	0	0	0	0	0	0
Healthy	0.38526	0	0	10.5314	0	0.00547	0	0.00093	0.01654	0	0.38526	0.3308	0.37459	0	0.12594	0.25385	0.06063	0.03414	0.00547	0.01098
Healthy	0	0	0	0	0.13041	0	0	0	0	0	0	0	0.13038	3.93481	0	0.17896	0.03406	0.10739	0	0
Healthy	0	0	0	0.221	0.12634	0	0.00269	0	0	0	0	35.6384	0.05902	0	0	0.02423	0	0.03164	0	0.03153
Healthy	64.7104	0	0	0	0.08379	0	0	0	0	0	64.7104	0.82439	0.00466	0	0	0	0	0	0	0.36943
Healthy	0	0	0	0.02829	0	0	0	0	0	0	0	0	0.10382	0	0	0	0	0	0	0.02399
Healthy	0	0	0	0.91502	0.30794	0	0	0	0	0	0	42.7681	0.18445	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27651	0	0	0	0	0.26001
Healthy	0	0	0	0.36103	0	0	0	0	0	0	0	0	0.20128	0	0	0	0	0	0	0.13223
