group	Enterobacterales	Lactobacillales	Veillonellales	Pseudomonadales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	0.76572	0.21919	0.06195	0		0.76572	0.21883	0.21919	4.12994	0.00143	0.47264	0.73691	0	0	0
Healthy	0.62791	0.14799	0	0.00214		0.62791	0	0.14799	0.55197	0	0.28647	0.05575	0.09208	0.00214	0.08853
Healthy	0	2.25836	0	0		0	0.83149	2.25836	0.01054	0	0.07085	1.05614	2.27543	0	0
Healthy	0	0	0	0		0	0	0	3.23814	0	0.09727	0.0728	0	0	0
Healthy	0	0	0	0		0	0	0	0	0.10932	0.26286	0.62741	0.11775	0	0
Healthy	0	0.16003	0.70523	0		0	0	0.16003	0	0	0	0	0	0	0
Healthy	1.22721	0	9.1376	0		1.22721	7.17834	0	0.23542	0	0.31186	0.68905	0	0	0
Healthy	1.57391	0	0	0		1.57391	0	0	1.76629	0	0	0.21376	0	0	0
Healthy	1.95493	0	0	0		1.95493	0	0	3.06521	1.12509	0	0.13437	0.83159	0	0
Healthy	0.36136	0.223	3.37266	0		0.36136	0	0.223	0.11586	0	0.02717	0.15418	0	0	0
Healthy	0.07258	0.0145	0.32659	0		0.07258	0	0.0145	1.40445	0.15029	0.00617	0.24418	0	0	0
Healthy	0	0.09398	0	0		0	0	0.09398	3.70084	0	0	1.3424	0	0	0
Healthy	0.10591	0.03503	0.0852	0		0.10591	9.16536	0.03503	0.76266	0	0	0.15641	0	0	0
Healthy	0.30785	0.1806	1.41727	0		0.30785	2.55681	0.1806	0.00608	1.41365	2.75207	0.07942	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.43259	0.85733	4.90607	0		0.43259	0	0.85733	0.19696	0	0.00847	0.4206	0	0	0.12562
Healthy	0.31284	1.93799	0	0		0.31284	0	1.93799	0.49362	0	0.08712	0.43065	0	0	0
Healthy	2.88551	0.24015	4.66859	0		2.88551	0	0.24015	1.28976	0	0	0	0	0	0
Healthy	1.34659	0.72561	0.03451	0		1.34659	0.18057	0.72561	0	0	0	0.04871	0	0	0
Healthy	0	18.30827	0	0		0	0.10792	18.30827	0.02111	0	9.57826	8.18426	0.20431	0	0
Healthy	0.23505	0.41061	0.00251	0.1721		0.23505	0	0.41061	0.98327	0.00472	0.24053	0.23606	2.06491	0.1721	0.27774
Healthy	0.54344	0.26034	3.43749	0		0.54344	0	0.26034	0.1305	0	0.00982	0.13229	0	0	0
Healthy	0.06071	2.36562	0	0		0.06071	0	2.36562	1.67474	0	3.66131	1.22039	0.19486	0	0.17155
Healthy	0	0	0	0		0	0	0	0	0.37891	0.36672	0	0	0	0.14174
Healthy	0.20425	0.18192	0.01468	0.30961		0.20425	0	0.18192	0.06756	0	0.11481	0.06455	0	0.30961	0.46071
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.10072	1.34408	0.40284	0		0.10072	0.42284	1.34408	0.25126	0	0.13656	0.90588	0	0	0.21757
Healthy	54.4802	0.22569	0	3.74301		54.4802	0	0.22569	0	0	0	0	0	3.74301	0
Healthy	24.8113	0	0.00272	0		24.8113	0.07371	0	0.06847	0.04229	0.12072	0.00789	0	0	0.02552
Healthy	0.1835	0.26525	7.9329	0		0.1835	0	0.26525	0.2452	0	0.10943	0.03182	0	0	0
Healthy	0.8212	0.00194	0	0		0.8212	0	0.00194	0.14985	0	0	0.04992	0	0	0.0561
Healthy	0	0	1.16371	0		0	4.6295	0	0	0	0	0	0	0	0
Healthy	68.0827	0	0	0.36832		68.0827	0	0	0	0	0	0	0	0.36832	0
Healthy	0.04885	0	1.73952	0		0.04885	2.84123	0	0	0	0	0	0	0	0
Healthy	1.05698	0	0.28795	0		1.05698	2.40184	0	0.23081	0.34645	0.96634	0.04591	0	0	0
Healthy	2.73399	22.27831	2.28738	0.25572		2.73399	0	22.27831	0.03507	0	6.79747	1.41242	2.55158	0.25572	0.0234
Healthy	0.39886	0.2236	0	0		0.39886	3.47228	0.2236	0.02812	0	0.03613	0.07225	0	0	0
Healthy	0	0	0	0		0	4.19116	0	0.02182	0	0	0.01643	3.77965	0	0
Healthy	0	0	5.95091	0		0	0	0	0.17425	0	0.30214	0	0	0	0
Healthy	2.4447	0.08121	2.51346	0		2.4447	0	0.08121	0.04372	0	0.35555	0.12737	0	0	0.41546
Healthy	0.06362	0.39736	0.59884	0		0.06362	0.21299	0.39736	0.05991	0.08608	0.09341	0.68768	0	0	0.7662
Healthy	1.26907	0	10.98174	0		1.26907	0	0	0	0	0	0	0	0	0
Healthy	0.30655	0.07118	0.04778	0		0.30655	0	0.07118	0.73357	0	0.305	0.10876	0.11895	0	0.07375
Healthy	0.10662	0.10194	8.4106	0		0.10662	2.48303	0.10194	0.1171	3.55858	0.01904	0	0	0	0.31543
Healthy	0.70112	0.04162	0.0601	0		0.70112	0	0.04162	0.00555	0	0.31872	0.90455	0.02612	0	0
Healthy	0	0	0	0		0	3.73739	0	0.6799	0	0.00769	0.15301	0	0	0
Healthy	0.0629	0	6.50786	0		0.0629	0	0	0.24045	0	0.14078	0.18093	0	0	0
Healthy	0	0	0	0		0	0	0	0.28696	0	4.6511	0	0	0	0
Healthy	0.28921	0	0	0		0.28921	4.79499	0	0.50514	0	0.58424	0.47721	0	0	0
Healthy	0	0	6.22355	0		0	0	0	0.16316	0	0.31823	0.00265	0	0	0
Healthy	0.08323	0.34771	0.59341	0		0.08323	0.4868	0.34771	0.00315	0	0.76495	1.26532	0.00879	0	0
Healthy	0.92251	4.0795	10.6599	1.08506		0.92251	0	4.0795	0.07051	0	1.0362	3.72011	0	1.08506	0.03073
Healthy	0	0	0.72202	0		0	12.5924	0	0.11572	0	0	0	0	0	0
Healthy	0.59304	0.43111	10.01809	0		0.59304	0	0.43111	0.35801	0	0.11243	0.10086	0	0	0
Healthy	13.544	2.68379	0	0		13.544	5.3777	2.68379	0	0	0.74184	0.52595	2.71353	0	0.4396
Healthy	0.31094	0.07244	0	0.06837		0.31094	0	0.07244	0.04881	0	0.00191	0.24388	0	0.06837	0.01483
Healthy	0.02447	0.0121	0.38364	0.01915		0.02447	0.50525	0.0121	0.01745	0	0	0.33413	0	0.01915	0
Healthy	0	0	0	0		0	0	0	0.05623	0	0	0	0	0	0.17891
Healthy	1.01397	0.1849	0.31315	0		1.01397	0.04092	0.1849	0.01698	0.04421	1.82278	0.11222	6.24934	0	0.04
Healthy	4.34724	2.86345	0	1.5446		4.34724	0	2.86345	0	0	0.20611	5.40087	0	1.5446	0
Healthy	0	0.08617	0	0		0	0.3553	0.08617	0	0	0	0	2.49667	0	0
Healthy	1.47257	4.09721	0.03055	0.61522		1.47257	0	4.09721	0	0	0.01343	0.00123	0	0.61522	0
Healthy	0.04056	0.00098	1.32711	0		0.04056	1.24863	0.00098	0.7626	0	0.15541	0.0728	0	0	0.048
Healthy	0.2876	0.33876	5.29396	0		0.2876	0	0.33876	0.05785	0	0	0.50091	0	0	0
Healthy	0	0	6.22044	0		0	0	0	0.1497	0	0.24047	0	0	0	0
Healthy	0	0.48478	4.38533	0		0	0	0.48478	6.20782	0	0	0.05353	0	0	0
Healthy	0	1.35608	0.41238	0		0	0.06568	1.35608	0.10588	0	0	0	0	0	0
Healthy	0.54752	0.01917	0.33762	0		0.54752	0.35684	0.01917	0	0	1.75033	0	3.90566	0	5.59423
Healthy	0.09375	3.04736	0.20711	0		0.09375	0	3.04736	0.35944	0	1.16204	0.15254	0	0	0.00234
Healthy	5.34141	0	0.0009	0		5.34141	0	0	0.04037	1.24695	0.28255	0.13524	0	0	0
Healthy	0	0	3.83576	0		0	0	0	0.13697	0	0	0	0	0	0
Healthy	10.9585	0.63723	0	0.06811		10.9585	0	0.63723	0	0	0	2.96233	0	0.06811	0
Healthy	0.413	0.0723	0.01343	0		0.413	0.02265	0.0723	0.22996	0.12133	0.13579	0.83402	0	0	0
Healthy	0.30643	0.14553	0.45372	0		0.30643	4.64073	0.14553	0.04855	27.2102	3.91787	1.58652	0	0	0.83955
Healthy	0.90366	0.20006	0	0		0.90366	2.12082	0.20006	0	1.33131	0	0	0	0	0
Healthy	2.53982	0	0	0		2.53982	0	0	0.3207	0	0	0	0	0	0
Healthy	0.01133	0.01394	17.60929	0		0.01133	6.84902	0.01394	0.00117	0	0.22527	0.62282	0	0	0.00769
Healthy	0.73654	0.05416	0.04647	0		0.73654	0.00874	0.05416	0.0305	0	0.29686	0.95895	0.03838	0	0
Healthy	0.09394	0.15939	6.82389	0		0.09394	0.2033	0.15939	2.55923	0.11554	0	0.34314	0	0	0.01169
Healthy	0	0.05303	4.49228	0		0	0.0876	0.05303	2.66211	0	0.01407	0.22654	0	0	0
Healthy	2.93005	1.58204	0.63096	0.15296		2.93005	0	1.58204	0.41164	0	0.13997	0	0	0.15296	0.04384
Healthy	0.64627	0.05218	0.11794	0		0.64627	0	0.05218	0.21041	0	0	0.05125	0	0	0
Healthy	0.11657	0	4.11526	0		0.11657	0	0	0.21162	0	0.00254	0	0	0	0
Healthy	1.63962	0.24923	0.71811	0		1.63962	0.01892	0.24923	1.47408	0	0.00771	0.25627	2.89743	0	0.01919
Healthy	5.04845	0.37657	0	0		5.04845	0	0.37657	0	0	0	0	0	0	0.04691
Healthy	15.5594	0	0	2.58433		15.5594	0	0	0	0	0	0	0	2.58433	0.07936
Healthy	0.02114	0.4979	2.43364	0.02095		0.02114	0	0.4979	1.11617	0	0	1.94707	0	0.02095	0.00132
Healthy	0.00218	12.49222	0.09891	0		0.00218	0	12.49222	0	0	0	0	0	0	0
Healthy	0.47574	0.87485	4.91797	0.00038		0.47574	0	0.87485	0.18138	0	0.00934	0.42599	0	0.00038	0.13109
Healthy	0.02725	0	0.19137	0		0.02725	0.72345	0	0.00143	0	0	0.16551	0	0	0
Healthy	0	0	0	0		0	0	0	0.05103	0	0.00267	0.00477	0	0	0.16291
Healthy	0.13076	10.34117	0.04482	0		0.13076	0.76146	10.34117	0	3.13175	0.08728	1.32098	0.11406	0	0
Healthy	0.24447	0.3554	1.1389	0		0.24447	1.98576	0.3554	0.11497	0.6898	0.03302	0.73849	0	0	0.35722
Healthy	0	5.97318	0	0		0	0	5.97318	0	0	0.04042	5.47963	3.51275	0	0
Healthy	0.09357	0.72497	0.24271	0		0.09357	0	0.72497	0.08396	0	1.3466	0.15829	3.39564	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	11.0443	0.00878	2.62815	0		11.0443	43.6798	0.00878	0.28826	0	0.13637	1.50723	0	0	0
Healthy	1.14588	0.27559	0.0628	0.20092		1.14588	0	0.27559	1.99375	0	1.56549	1.28273	9.65135	0.20092	0.56078
Healthy	0.31241	0.05502	0.04572	0.06642		0.31241	0	0.05502	0.5597	0	0.03851	0.17825	0	0.06642	0.00189
Healthy	0.40568	0.01308	2.57974	0		0.40568	0	0.01308	0.00295	0	0	0	0	0	0
Healthy	0.04764	0	1.2734	0		0.04764	0	0	0	0	0.23776	0.04813	0	0	0
Healthy	0	0.75977	2.61997	0		0	0	0.75977	0	0	0	0.38855	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.64972	0.21186	0	0		0.64972	1.58407	0.21186	0.10462	0.18893	0.02485	0.13767	0	0	0.00906
Healthy	0	0	6.19504	0		0	0	0	0.12904	0	0.28924	0	0	0	0
Healthy	0.08873	0	6.01422	0		0.08873	0	0	0.11868	0	0.03612	0.00895	0	0	0
Healthy	0.54414	0.21295	0.01923	0		0.54414	2.74406	0.21295	0.02577	0.7215	3.39497	0.20922	0.00157	0	0.05387
Healthy	0.14596	0.24108	0	0		0.14596	0.55328	0.24108	0.24195	0.45909	6.43219	0.09716	2.9922	0	0
Healthy	0	0	0.51913	0		0	8.52608	0	0.33818	0	0	0.17142	0	0	0
Healthy	0	0	0	0		0	9.31857	0	0.03015	7.872	0	1.0771	0.01708	0	0
Healthy	0.01875	0	0	0		0.01875	5.41567	0	0.33606	0	0	0.17923	0	0	0
Healthy	0.11128	0.0245	0.35985	0.03742		0.11128	0.5814	0.0245	0.0173	0	0	0.34022	0	0.03742	0
Healthy	0	0.20363	0	0		0	1.05638	0.20363	0.2264	1.94601	0	0.51819	0.05531	0	0
Healthy	0.224	0.25532	7.84332	0		0.224	0	0.25532	0.22153	0	0.10005	0.0158	0	0	0
Healthy	0.01509	0.49613	2.99955	0		0.01509	0	0.49613	1.55291	0	0.03031	0.85138	0	0	0.32366
Healthy	0	0	6.42925	0		0	0	0	0.16446	0	0.31189	0	0	0	0
Healthy	1.55593	0.07872	0	0		1.55593	0	0.07872	0.1169	0	0.0425	0	0	0	0
Healthy	3.84002	18.44388	2.79811	1.22856		3.84002	0	18.44388	0	0	3.94497	2.95649	3.95739	1.22856	0
Healthy	0	0	0.45275	0		0	8.20473	0	0.38078	0	0	0.21555	0	0	0
Healthy	4.03448	0	0	0		4.03448	0.59403	0	0	0	0	0	0	0	0
Healthy	0.11081	1.48386	4.60352	0		0.11081	0.4233	1.48386	1.79857	0	0.03112	0.21786	0	0	0
Healthy	0.52609	0.77118	1.41306	0		0.52609	0	0.77118	0.02136	0.70003	9.10512	0	0	0	0
Healthy	0.0185	0.02819	0.39964	0		0.0185	0.50967	0.02819	0.02551	0	0	0.33115	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	22.41286	1.62453	28.15239	12.15931		22.41286	0	1.62453	1.31253	0	0.31352	0.19079	0	12.15931	0
Healthy	0	0.00839	0	0		0	0	0.00839	0.97126	0	0.07233	0.06519	0	0	0
Healthy	0	0.10321	0	3.94201		0	0	0.10321	0.08698	0	0.74488	6.15057	0	3.94201	0
Healthy	0.14798	0.38215	0.03337	0		0.14798	0.00396	0.38215	0.30189	0	0.98169	0.32451	0	0	0.06884
Healthy	0.21398	0.03944	0	0		0.21398	0	0.03944	0	0	0	2.40182	0	0	0
Healthy	0.108	0	0	0		0.108	0	0	1.84972	0	0.05804	0.04012	0	0	0
Healthy	0.01907	0.09102	0.0156	0.30674		0.01907	0	0.09102	0.5146	0	0.00441	0.00133	0.00027	0.30674	0.36256
Healthy	0	0	0.07562	0		0	0	0	11.0407	0	0	0.36239	0	0	0
Healthy	0.2123	0	0	0		0.2123	6.92065	0	0.20349	0	0.00254	0.02785	0	0	0.00937
Healthy	0	0.85793	0	0		0	2.29678	0.85793	0.21343	0	0.03596	1.59359	0	0	0
Healthy	0.27557	0.17384	0.0215	0		0.27557	7.21283	0.17384	0.03352	0	3.0882	0.63405	0	0	0.02999
Healthy	0.01278	0.11208	0.01628	0		0.01278	0.70978	0.11208	0.99013	0	0.10365	0.02431	0	0	0
Healthy	0.037	0.2201	1.57303	0.4216		0.037	2.42903	0.2201	0.00375	23.0782	0.92134	0.28597	0.47297	0.4216	0.02826
Healthy	0.85217	0.08129	0.3919	0		0.85217	0.16777	0.08129	0.01064	0	0.21746	1.3176	0	0	0.07205
Healthy	0.17409	0.25978	0.01904	0		0.17409	3.27005	0.25978	0.14544	5.69836	0.92797	0.57225	0	0	1.2567
Healthy	0.119	0	0	0		0.119	1.90243	0	0.52898	0	0	0	0	0	0
Healthy	0	0	0.02263	0		0	0	0	4.16845	0	0	0.03628	0	0	0
Healthy	0.16099	0.02291	0.41478	0		0.16099	0	0.02291	1.45614	0.19466	0.00307	0.22143	0	0	0
Healthy	24.47489	0.22715	0.0387	5.22524		24.47489	0	0.22715	0.74192	0	0.03603	5.49857	0	5.22524	0.02382
Healthy	0	0	0	0		0	0	0	0	24.9923	0	0	0	0	0
Healthy	30.292	0	0	1.37916		30.292	0	0	0	0	0.62781	0	0	1.37916	0
Healthy	0.17895	0.04587	0.07425	0		0.17895	0.96214	0.04587	7.92056	0	0.04793	0.89393	0	0	0.55979
Healthy	0.01595	0.30067	6.83929	0		0.01595	0.51042	0.30067	0.24059	1.18571	0	0	0	0	0
Healthy	0.70257	0.46523	0.08461	0		0.70257	5.89208	0.46523	2.32965	0	0.04609	0	0.27923	0	0
Healthy	4.94894	0.35685	0.81767	0.04985		4.94894	0	0.35685	0	0	0.05809	0.0057	0	0.04985	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.0831	0	0		0	22.9272	0.0831	0.02018	2.25233	0.25105	0.3458	2.558	0	0
Healthy	0.43264	0	1.07244	0		0.43264	0	0	0.00711	0	0.50355	0.16564	0	0	0.49993
Healthy	1.47462	0.05822	0	0		1.47462	0	0.05822	0.09478	0	0.04292	0	0	0	0
Healthy	0.70059	3.37859	0.43164	0.15871		0.70059	0	3.37859	0.83565	0	0	1.13505	0	0.15871	0
Healthy	0.25171	0.26416	8.04269	0		0.25171	0	0.26416	0.23073	0	0.1365	0.02958	0	0	0
Healthy	0.07826	0.02144	0	0		0.07826	0	0.02144	0.06109	0	0.00816	0.04571	0	0	0
Healthy	0.63334	0.05725	9.88296	0		0.63334	3.03715	0.05725	0.23859	2.85438	0.02896	0	0	0	0.15579
Healthy	0.02753	0.41179	0.00062	0		0.02753	0.27013	0.41179	1.35498	0	2.2886	0.43843	0	0	0.05571
Healthy	0.45677	0.07484	1.82466	0		0.45677	0	0.07484	0.10435	0	0.07824	0.03721	0	0	0.00341
Healthy	0.06372	0.02661	0.38749	0.00939		0.06372	0.60698	0.02661	0.02743	0	0	0.34668	0	0.00939	0
Healthy	0	0	0	0		0	0	0	0.17379	0	0.0753	0.28187	0	0	0
Healthy	0	0.22474	0	0		0	1.10837	0.22474	4.75661	0.72763	0	0.60245	0.04483	0	0
Healthy	6.90621	0.14826	1.40372	0		6.90621	0.00206	0.14826	0.25442	0	0.05405	1.55057	0	0	0.05038
Healthy	2.75317	0.11626	3.13238	0		2.75317	0.16075	0.11626	0	0	0.00332	0.18146	0	0	0.01285
Healthy	0.04937	2.72797	0.52754	0		0.04937	0.02062	2.72797	0	0	1.6581	0.15775	0	0	0
Healthy	0.06229	0.04482	0	0		0.06229	0	0.04482	0.00502	0	0.01471	0.9778	0	0	0.07675
Healthy	1.47699	1.46741	2.2472	0		1.47699	0	1.46741	0	0	0	0.51167	0	0	0
Healthy	0.01333	0.12458	0.19816	0.02287		0.01333	0	0.12458	1.57294	0	0.0406	1.52358	0	0.02287	0.06165
Healthy	0	0	17.3349	0		0	1.5579	0	0	3.75888	0	0.12359	0	0	0
Healthy	0	0	0	0		0	0	0	0.16342	0	0	0.3354	0	0	0
Healthy	0.27309	2.0292	0	0		0.27309	0	2.0292	0.03203	0	0	0.89723	0	0	0
Healthy	2.51131	1.10436	1.86002	0		2.51131	8.81852	1.10436	0.00358	0	0.73276	0.19184	0	0	0.43526
Healthy	0	0	6.32995	0		0	0	0	0.16686	0	0.34117	0	0	0	0
Healthy	0.44807	0	0	0		0.44807	0	0	0	0	0.48854	0.02065	0	0	0
Healthy	1.2907	1.61678	1.18345	0		1.2907	4.41413	1.61678	0.07255	0	0.02894	0.33962	0	0	0.09038
Healthy	7.15318	3.8834	0	0		7.15318	0.62741	3.8834	0.12053	0	0.23633	0.12982	0.28531	0	0.24074
Healthy	39.67253	0.52725	0.03009	5.33688		39.67253	0	0.52725	0	0	0.14843	0.19757	0	5.33688	0
Healthy	0.36254	0	1.14664	0.00642		0.36254	0	0	0.04704	0	0	0	0	0.00642	0
Healthy	9.66942	0	2.69129	0		9.66942	43.6515	0	0.30699	0	0.13699	1.38317	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	7.28847	0	0	0	14.9991
Healthy	0.02473	0.11158	0	0		0.02473	0	0.11158	3.10885	0.02974	0.17543	0.57097	0	0	0
Healthy	0.05876	0.01401	0	0.90286		0.05876	0	0.01401	0	0	0.00346	0.10029	0	0.90286	0
Healthy	0.20747	0.00355	0.01971	0		0.20747	0	0.00355	0	0	0	0.00301	0	0	0
Healthy	0	1.04134	0.3249	0		0	0.11208	1.04134	0.03153	0	0	0	0	0	0
Healthy	1.38955	0.00339	3.35313	0		1.38955	6.26075	0.00339	0	0	0	0	0	0	0
Healthy	0.07754	0	0	0		0.07754	4.73887	0	0.27969	0.22575	0	0.186	0	0	0
Healthy	0.08386	0.0844	6.93107	0		0.08386	0.21161	0.0844	2.91089	0.1768	0	0.36848	0	0	0.01026
Healthy	1.94588	19.43537	2.01558	0.0413		1.94588	0	19.43537	0.07378	1.52347	4.08755	1.4129	0	0.0413	0.00327
Healthy	0	0	0	0		0	0	0	3.04508	0	0.069	0.05482	0	0	0
Healthy	0	0.04036	0	0.01309		0	0.4425	0.04036	0.00364	3.94462	0.62474	0.00088	0	0.01309	0.0168
Healthy	3.20604	0.00702	0	0		3.20604	0	0.00702	0.02887	0	0.29624	0	0	0	0.02506
Healthy	0	0	0	0		0	4.52563	0	1.55969	2.01869	0.05801	0	0.97535	0	0
Healthy	0	0	0	0		0	6.82668	0	12.40094	1.14621	0	0	0.80034	0	0
Healthy	0	0	0	0		0	0	0	0	33.9196	4.53954	5.08039	1.13551	0	0
Healthy	1.13337	0.04054	6.2162	0		1.13337	0	0.04054	0.05408	0	0.37449	0.16436	0	0	0.35388
Healthy	0.04623	1.33446	0.79565	0		0.04623	0	1.33446	0.07397	0	0.04961	0.04421	0	0	0.05757
Healthy	4.73614	0.0131	0	0		4.73614	0.60661	0.0131	0	0	0	0	0	0	0
Healthy	8.5724	1.14024	1.37441	0		8.5724	1.60876	1.14024	0.04847	0	0	5.92399	0	0	0
Healthy	0	0	0.00733	0		0	0	0	0.21284	0	0.06224	0.26987	0	0	0
Healthy	0.09635	0	1.61571	0		0.09635	0	0	0.05708	0	0.49265	0.14199	0	0	0.37624
Healthy	0.46362	0.04969	1.59026	0		0.46362	0	0.04969	0.02839	0	0.3548	0.03397	0	0	0.3582
Healthy	0.27678	0.08695	1.95849	0		0.27678	0	0.08695	0.00106	0	0.29811	0.43842	0.40857	0	0.06125
Healthy	2.32697	0.08903	0.10628	0		2.32697	0	0.08903	0.08921	0	0.07309	0.83312	0	0	0
Healthy	0	0	0	0		0	0.99286	0	0	0	0	0.71866	0	0	0
Healthy	0	0.08839	0.88216	0		0	0	0.08839	1.95264	0	0	0	0	0	0
Healthy	12.0777	0.17975	8.77001	0		12.0777	0	0.17975	0.1665	0	0	0.29713	0	0	0
Healthy	0	0	5.15414	0		0	0.12715	0	0	2.31774	0	0	0	0	0
Healthy	0.42364	0.35112	0	0		0.42364	0	0.35112	0	0	4.56729	0.14119	0.01652	0	0
Healthy	0	19.14261	0	0		0	0.12461	19.14261	0.03762	0	9.92041	7.33114	0.17115	0	0
Healthy	0.07601	0	0	0		0.07601	4.48843	0	0.12163	0.22399	0	0.15925	0	0	0
Healthy	11.6176	0.15445	8.33826	0		11.6176	0	0.15445	0.22227	0	0	0.21648	0	0	0
Healthy	0.80538	0.01799	1.25216	0.49912		0.80538	0	0.01799	0	0	0.00107	0.04734	0	0.49912	0
Healthy	0.16232	0	2.84278	0		0.16232	0.14576	0	0.30133	0.07584	0	0	0	0	0
Healthy	1.89298	2.41692	1.06924	0		1.89298	0	2.41692	0	2.19226	0	0.1778	0	0	0.06931
Healthy	0.96304	0	11.06734	0		0.96304	0	0	0	0	0	0	0	0	0
Healthy	0	0.43472	4.20179	0		0	0	0.43472	6.29351	0	0	0.05029	0	0	0
Healthy	9.84888	0.15739	0.00283	0.00714		9.84888	0	0.15739	10.83112	1.21267	0.04003	0	0	0.00714	0
Healthy	0.01874	0.37534	0.02117	0		0.01874	0.04075	0.37534	3.65107	0	0	1.17245	0	0	0
Healthy	0.91601	0	11.11832	0		0.91601	0	0	0	0	0	0	0	0	0
Healthy	0.14586	0.01752	0.36923	0		0.14586	0	0.01752	1.49304	0.17934	0	0.25172	0	0	0
Healthy	0	0	0.02503	0		0	2.7012	0	0	2.85895	6.09692	0	1.86286	0	0
Healthy	2.26048	0.47884	0.05027	0.05444		2.26048	0.71458	0.47884	5.9881	0	0.0494	0	0.83564	0.05444	0
Healthy	0.04368	0	3.6179	0		0.04368	0.92836	0	0	0	0	0.00675	0	0	0
Healthy	0.45666	0.03033	2.65064	0		0.45666	0	0.03033	0.00604	0	0	0	0	0	0
Healthy	0.41597	0.03817	2.77596	0		0.41597	0	0.03817	0.01195	0	0	0	0	0	0
Healthy	0	0.1137	0	0		0	0	0.1137	0.35876	0	0	0	0	0	0
Healthy	3.71815	2.88288	0	0.23796		3.71815	0.25093	2.88288	0	0.03388	9.87531	1.6717	0.1214	0.23796	0
Healthy	0	0	0	0		0	2.3946	0	0	0.23581	0	0	0	0	0
Healthy	0	1.75162	1.51617	0		0	0	1.75162	0	0	0	0	0	0	0
Healthy	0.01582	0.28438	0.09368	0		0.01582	0	0.28438	0.01351	0.39922	4.56544	0.23896	0.54215	0	0
Healthy	0.14521	0.04279	0	0		0.14521	0	0.04279	0	9.40243	7.97438	7.42975	0.75493	0	0.79233
Healthy	0.55826	0.08015	0.12695	0		0.55826	0	0.08015	0.20327	0	0	0.04489	0	0	0
Healthy	0.97808	4.89111	1.82641	0.03997		0.97808	0.00518	4.89111	0.15623	0.88633	5.29964	1.59069	0.5717	0.03997	0.5132
Healthy	0.02541	21.82858	0	0.01862		0.02541	0.09002	21.82858	0.07894	0.06908	13.24307	3.06232	0.20135	0.01862	0.05254
Healthy	0.1608	0.03009	0.01174	0		0.1608	0.13121	0.03009	0.11535	0	0.11382	2.74407	11.1724	0	0.00362
Healthy	1.21203	0	0	0		1.21203	1.14738	0	0.00673	0	0	0.72906	0	0	0.06562
Healthy	0.43172	0.94086	0.31387	0		0.43172	0	0.94086	0	0	1.54237	1.46676	0	0	0.44957
Healthy	0	0	3.00752	0		0	0	0	0.22455	0	0	0	0	0	0
Healthy	0	1.20125	0	0		0	0	1.20125	0.1086	0	0	0.77485	0	0	0
Healthy	0.06175	0	6.80132	0.06083		0.06175	0.00448	0	0	0	0.00777	0.01775	0	0.06083	0
Healthy	0	0	0	0		0	0	0	1.06893	0	0.02834	0.09998	0	0	0
Healthy	0.47514	0.12788	0	0		0.47514	0	0.12788	0.01519	0	0.40925	0.09679	0.56226	0	0.01997
Healthy	0	0	0	0		0	0	0	3.19954	0	0.07447	0.05941	0	0	0
Healthy	0.28415	15.74405	4.90025	0		0.28415	0	15.74405	0.00464	0	0.00059	0.2022	0	0	0.04204
Healthy	0.15275	0.02307	0	0		0.15275	0	0.02307	0.04563	0	0.01546	0.07404	0	0	0
Healthy	0	0	0	0		0	0.08372	0	0.06675	0.61813	0	0	0	0	0
Healthy	2.78558	6.06571	0.25782	0		2.78558	0	6.06571	0.26363	0.41728	0	2.19658	0	0	0
Healthy	0.76955	0.1758	0.00593	0		0.76955	0.0027	0.1758	0.62015	0	0.05002	0.48978	0	0	0.01403
Healthy	0	0.39024	23.0622	0		0	2.7746	0.39024	0	0	0	0	0	0	0
Healthy	0.09797	0.00369	2.74525	0		0.09797	0.14188	0.00369	0.2003	0.0551	0	0	0	0	0
Healthy	0.02265	0	6.27752	0		0.02265	0	0	0.1202	0	0.32209	0	0	0	0
Healthy	0	0.71239	0	0		0	5.60891	0.71239	0	9.94258	0	0.97395	0.02492	0	0
Healthy	4.53819	0.15673	0.59628	0.65765		4.53819	0	0.15673	0.08428	1.00191	0.49539	0	16.8209	0.65765	0.11849
Healthy	0.08463	0.00129	0	0		0.08463	7.45317	0.00129	3.21953	0	0.04547	1.15501	0	0	0
Healthy	0	0.29385	1.90409	0		0	0	0.29385	1.15759	0	0	2.54483	0	0	0
Healthy	0.0791	0.02259	0	0		0.0791	0	0.02259	0.04983	0	0.02419	0.07071	0	0	0
Healthy	0.41756	0.37918	0	0		0.41756	0	0.37918	0	0	7.19403	0.11244	0.01665	0	0
