group	Veillonella_parvula_A	Enterocloster_clostridioformis_A	Bifidobacterium_breve	Veillonella_atypica	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955		Akkermansia_muciniphila_D	Bifidobacterium_longum	Phocaeicola_sp900554435	Roseburia_intestinalis	Bacteroides_sp900066265	Mediterraneibacter_lactaris	Anaerostipes_hadrus	Clostridium_A_leptum	Anaerostipes_hadrus_A	Adlercreutzia_equolifaciens
Healthy	0	0	0.71987	0	0.00951	0	0	0.00502		0	3.50109	1.2992	0	0	0	0.00473	0.09495	0.04137	0.33462
Healthy	0.16394	0	0	0	0	0	0	0		0	0.22706	0	2.69377	0	0.03277	0.38616	0	0.10333	0
Healthy	0	0	0.27043	0	0	0	0.12166	0.03095		2.84965	4.4735	0	0	0.24271	0.43756	0.04549	0	0.12288	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0.66392	0	0	0	0
Healthy	0.35362	0	0	0.17428	0	0.04388	0	0		0	0.08163	0	1.43067	0	0.01222	0.0053	0	0	0
Healthy	0	0.0671	0	0	0	0	0	0		0.56547	0	0	0.56141	3.58515	0.0107	0	0	0	0.20142
Healthy	0	0	0	0	0	0	0	0		0	0	0.5145	0	0.10369	0	0	3.1519	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		9.41662	0	0.35904	0	0	1.78476	0	0	0	0
Healthy	0	0	0	0	0.0015	0	0	0		12.8248	0	0	0	0	0	0.00809	0.28939	0.04704	0.01054
Healthy	0.04685	0	0	0	0	0.03466	0	0		0	0	0	0	0.14363	0.50563	0.00711	0	0	0.10526
Healthy	0.14619	0	0	0.08365	0.01407	0	0	0		0.12452	0.02281	0.00245	0.11201	0	0.93244	0	0.11396	0.00946	0.00646
Healthy	0	0	0	0	0	0	0	0		0	5.27002	0	1.06224	0	0	0	2.81646	0	0
Healthy	0.00087	0	0	0	0	0	0.18584	0.09103		0.89803	6.39953	1.51902	0.94204	0	0.00149	0.30367	0.00595	0.34678	0.02147
Healthy	0.11339	0	0	0.1082	0	0.00696	0	0		0.83565	0.1408	0	0.08952	0	0.26689	0.03362	0	0.00295	0
Healthy	0	0	0	0	0	0	0	0		0	0	16.0974	0.86502	1.79361	0	0	0	0	0
Healthy	0.19692	0	0	0	0	0	0	0		0	0.32979	0	0	0	0.19246	0	0	0	0
Healthy	0	0	0	0	0.01438	0	0	0		44.3211	0.00224	0	0	0.22576	0	0	0.04277	0	0
Healthy	3.85334	0	20.5351	0.08607	0.04519	0	0	0.00076		0	1.58484	0	0	0	0	0	0	0	0
Healthy	0	0.10248	0	0	0	0	0	0		0.70898	0	0	0.48117	2.74018	0.00843	0	0	0	0.08955
Healthy	0	0	0	0	0	0	0	0		0	0	2.86252	0	0	1.40747	0	0	0	0
Healthy	0	0	0	0	0.005	0	0	0		0	0.2155	0	1.38638	0	0.42742	0.09417	0.06881	0.23028	0
Healthy	0	0	0.94923	0	0	0	0	0		0.02197	24.8788	0.72153	0.01927	0	0	0.5663	0.00075	0.20561	0.01487
Healthy	0	0	0.08971	0	0	0	0.02401	0.0148		0	36.0427	0	0	0	0	0	0	0	0
Healthy	0.19553	0	0	0.12211	0	0.1017	0	0		0	0	0	15.9472	0.95358	0	0.14008	0	0.02041	0
Healthy	0.02015	0.72718	0	0.00797	0.00373	0.00046	0	0		0.05676	0.0004	0	0.49758	0.01464	1.19699	0.03847	0.0179	0.02616	0
Healthy	0.01114	0	0	0	0	0	0.63076	0.07367		0	0	1.98523	4.12033	0	0	0.01263	0	0	0.54453
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.42955	0	0.44409	0	0	0	1.88735
Healthy	0.12071	0	0	0.18102	0	0.01942	0	0		0.07577	0	0	0.07484	0	0.34559	0.10673	0	0	0
Healthy	0	0	0.29004	0	0	0	0	0		0	0.03891	0	0	0	0	0.04963	0.01905	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	7.16535	0	0	0	0	0.17269
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.15999	0	0
Healthy	0	0	0	0	0	0	0.02315	0		0	0.0873	10.3441	1.56943	0	0	0.79182	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	11.9816	6.20167	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0.32495	0	0	0
Healthy	0.03703	0	0	0.07941	0	0	0	0		5.85149	0	0	0	0	0.0718	0	0	0	0
Healthy	0	4.55781	0	0	0.00839	0	0	0		5.88994	0	0	0	0.06417	0	0	0	0	0
Healthy	0.27641	0.17687	5.74166	0	0.02817	0	0	0		0.00115	0.05944	0	0	0	0.00077	0.11311	0	0.08256	0
Healthy	0.06785	0	0	0.01841	0.00062	0.00655	0.00648	0.00886		1.90163	0.39692	0.0029	0.00125	1.78035	1.77197	0.01358	0.01369	0.02338	0.06261
Healthy	0	0.06218	0.06218	0	0	0	0	0		0	0.03685	0	0	0	0.09107	0	0.11557	0	0
Healthy	0	0	0.15457	0	0	0	0	0		0.10717	0.59663	0	0.43754	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		1.29381	0	0	1.31662	3.18534	0.20694	0.14996	0	0.0519	0
Healthy	0	0	0	0	0	0	0	0		0	0.0027	2.47974	0.05976	1.46681	2.31937	0.00196	0	0.0049	0.05764
Healthy	0.04662	0	0	0.00066	0	0.00802	0	0		0	0.82266	7.28621	4.94491	0	0.54027	0.06989	0	0.03817	0.06377
Healthy	0.89774	0	0.06866	0.0261	0	0.1351	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.46884	0.12007	0	0	0	0.58739
Healthy	0	0	0	0	0.00023	0	0	0		0.18045	0.32372	0.16042	1.62705	0.86005	3.72245	0.18772	0.02793	0.27021	0.04706
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.50566	0.11684	0	0	0	0.59301
Healthy	0.00942	0.22089	0	0	0.00426	0	0.17878	0.03629		0	0	0	0	0	0	0	0.12081	0	0.81134
Healthy	0	4.54937	0	0	0.0259	0	0	0		5.94372	0	0	0	0.0673	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.23047	0	0	0	0	0	0.1507	0	0
Healthy	0	0	0	0	0	0	0	0		10.6627	2.19005	0	0	0	0.25465	0	0	0	0
Healthy	0.28502	0	0.00921	0.1517	0.00118	0.04082	0	0		0.55245	0.0403	1.50559	10.144	0	0.08533	0.06084	0.14787	0.12254	0
Healthy	0	0	0	0	0	0	0	0		23.5265	0	1.38135	0.22868	0	0.35041	0	0.03868	0	0
Healthy	0.50194	0	0	0	0	0	0	0		0	0	1.75	14.1781	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.3179	0	0	0	0.05514	0	0.12536	0	0
Healthy	0	0	0	0	0	0	0	0		0	1.55949	1.82767	4.79747	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.00985	0.30593	5.10859	0.00745	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.06844		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.34865	0	0.002	0	0	0		0	0.46295	4.33588	0	0	0	0	0.08713	0	0.17072
Healthy	0	0	0	0	0.02445	0	0.01963	0		0.43209	1.23626	0.66391	0	0	0.0057	0	0.51872	0.04583	0
Healthy	0	0	0	0	0	0	0	0		10.5133	0	2.07642	0.47509	0	0.24685	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.13723	1.37185	0.13691	0.5207	0	0	0.11856	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.33501	0	0	0	0	0.06189
Healthy	0	0	0	0	0.00333	0	0	0.00192		0.00206	0	0	0.6226	0	1.41857	0.47125	0.05143	0.39069	0.04021
Healthy	0	0.05509	0.06826	0	0	0	0	0		0	0.04028	0	0	0	0.07268	0	0.11937	0	0
Healthy	0	0	0	0	0	0	0	0		5.54787	0.15596	0	1.18091	0	1.33802	0	0.03636	0	0.06807
Healthy	0	0	0.00867	0	0	0	0	0		11.9466	2.40622	0	0	0	0.1537	0	0	0	0
Healthy	0	0	6.9037	0	0	0	0	0		0.91338	0	0	1.11584	0	0	0	0.05123	0	0
Healthy	0	0.0062	0.08988	0	0.004	0	0.00454	0		5.55483	1.07419	0	0.02623	0	0.37414	0.02161	0.41443	0.03329	0.39793
Healthy	0.02216	0	0	0	0	0	0	0		0	0	0	0.17061	0.08366	0.19729	0	0	0	0.02474
Healthy	0	0	0.1122	0	0	0	0	0		0.58248	0.2497	2.39407	0	0	0	0	0	0	0.00661
Healthy	0.00659	0	0.09259	0	0	0	0	0		0.54782	0.26629	2.18912	0	0	0	0	0	0	0
Healthy	0	0	0	0.01704	0.00907	0	0.00915	0.0335		0	0	0	0.21534	0	0	0.06319	0	0	0
Healthy	0	0.0468	0	0	0	0	0	0		6.98413	0.02775	0	0	0.22359	0	0	0.03542	0	0
Healthy	0	0	0	0	0	0	0	0		23.0526	0	1.4322	0.22354	0	0.33247	0	0.054	0	0
Healthy	0	0	0	0	0	0	0	0		1.17037	0.4863	0.06657	0	0	3.04218	0.22806	0	0	0
Healthy	0	0	0.02605	0	0	0	0	0		0	0.15175	5.78035	6.59265	0.09652	0	0	0	0	0.01203
Healthy	0	0	0	0	0.00524	0	0	0		0.14643	1.2112	0.67327	0	0	0.07374	0	0.12395	0	0
Healthy	0	4.72407	0	0	0.01977	0	0	0		6.15939	0	0	0	0.06814	0	0	0	0	0
Healthy	0	0	2.33431	0	0	0	0	0		0	32.0561	0.24392	0	0	0	0.35911	0	0.04338	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.48162	0.35258	0.14843	0.33313	0	0	0	0
Healthy	0.00045	0	0	0	0.01411	0	0.00378	0		0.72467	0.47655	2.43103	5.13827	0	2.18061	0.26987	0.08112	0.05186	0.04448
Healthy	0.73243	0	0	0	0	0	0	0		0	0.2095	0	0	0	0	0	0	0	0
Healthy	0	4.64074	0	0	0.02964	0	0	0		5.82754	0	0	0	0.09586	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	3.75046	0.06304	0.26764	0.42532	0	0.01514	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.05007	36.1928	1.57546	0	0	1.28454	0	0	0	0
Healthy	0	0	0	0.01312	0	0	0	0		0.22973	0.30962	0.00202	0.45993	0	0	0.01264	0.08394	0.02643	0
Healthy	0.05081	6.9312	0	0	0.01152	0.02132	0	0		0	0.19149	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		2.25271	0	0.39405	0	0	3.00903	0	0	0.04708	0
Healthy	0.05499	0	0	0.00696	0.00123	0.00859	0	0		0.43301	0.11685	0.00062	0.93698	0.34878	1.71972	0.02436	0.03924	0.03136	0.04057
Healthy	0.01445	0	0.04614	0.00293	0	0	0	0		0	0.04925	0	0	0	0	0	0	0	0
Healthy	0.0087	0.06029	0.04076	0.11156	0.00044	0.00821	0	0		0.07339	2.59302	0	0	0	0.12595	0.31285	0.0075	0.11235	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	3.81039	0	1.68796	0	0	0	0
Healthy	0.05738	0.15605	0.27445	0.0032	0.028	0.00137	0.03783	0		0.21883	0.3511	0.16296	0	0	0.01766	0.54261	0.0157	0.01396	0.02938
Healthy	0	0.08093	0	0	0.00504	0	0	0		0	0.61059	0.00184	0.00216	0	0	0.15075	0	0.59816	0
Healthy	0	0	0	0	0	0	0	0		0.83149	0	0	0.32216	1.48225	0	0.25519	0.10582	0.12186	0.23943
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	4.74194	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.73917	0.3467	0.17627	0.3261	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0.26809	0	0.08207	0
Healthy	0	0.04557	0	0	0	0	0	0		7.17834	0.03159	0	0	0.24462	0	0	0.03061	0	0
Healthy	0	0	0	0	0	0	0	0		0	1.86715	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.23432	0	0	0	0	0.34631	0	0.15384	0.13437
Healthy	0.02165	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.38591	0.01885	0
Healthy	0.01976	0	0.0204	0	0	0	0	0		0	0.07819	0	0.24152	0	0	0	0	0	0.04676
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	1.05982	0	0	0.2649	0
Healthy	0.0852	0	0	0	0	0	0	0		9.16536	0.23694	0	0.44639	0	1.73218	0	0	0	0.06994
Healthy	0	0	0.05065	0	0.00966	0	0	0		2.55681	0.23624	0	0.21042	0	0.48861	0.02047	0	0	0.00661
Healthy	0	0	0	0	0	0	0	0		0	13.2566	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00847	0	0	0		0	3.20119	0	1.98038	0	2.62695	0.52862	0.03074	0.7571	0
Healthy	0	0	0	0	0.00813	0	0	0		0	0.14392	5.83295	0.31146	1.95122	3.50447	0.68971	0	0.20749	0.04195
Healthy	0.1167	0	0	0.1015	0	0	0	0		0	0.46514	8.17489	3.73308	4.45396	0	0	0	0	0
Healthy	0.03451	0	0.06256	0	0	0	0	0		0.18057	0.12098	0	0	3.06761	0	0	0.18089	0	0
Healthy	0	0	0	0	0	0	0.26385	0		0.10792	0	0.74141	0.70046	0	0.97221	0.35914	0	0.06235	0.01462
Healthy	0.00197	0	0	0	0.0022	0	0.00178	0.00314		0	0.12558	5.42078	1.2373	0.15324	0	0.40055	0.03699	0.0101	0.05233
Healthy	0.02509	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.38666	0.01028	0
Healthy	0	0	0	0	0.00622	0	0.01156	0		0	0.70997	9.66105	0.02016	2.51861	0	0.26872	0.01249	0.02399	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.01468	0.00767	0	0	0	0	0	0		0	0	0	2.20568	9.91276	0.05849	0.04808	0.01005	0.03705	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.01659	0	0	0	0	0	0	0		0.42284	0.40309	0.12818	5.04977	0	0.12196	0.21032	0.18616	0.0541	0.0341
Healthy	0	0	0	0	0	0	0	0.01835		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00272	0	0	0	0		0.07371	0.00294	0	0.03974	0.63526	0	0.00571	0	0.00307	0
Healthy	0.00446	0	0	0	0	0	0	0		0	0.04135	0	1.65504	0	0	0	0.28775	0	0
Healthy	0	0	0.00522	0	0	0	0	0		0	0.03595	0.0121	1.90077	0	0	0.01141	0	0	0
Healthy	0	0	0	0	0	0	0	0		4.6295	0.09213	0	0.17381	3.35877	0	0	0	0	0
Healthy	0	0	0.65761	0	0	0	0	0		0	2.45101	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		2.84123	0	0	0.67723	9.94717	0.0582	0.01465	0	0.00555	0
Healthy	0.00555	0	0	0	0	0	0	0		2.40184	0.51042	0	0.02409	0	0.29959	0.12592	0	0	0
Healthy	0.00427	0	0.31143	0.06828	0	0.00202	0	0		0	0.28468	0.49246	0.32116	0.02876	0	0.00747	0.01705	0.00148	0
Healthy	0	0.0127	0	0	0	0	0	0		3.47228	0.03972	0	0.2419	0	0	0.01531	0.02561	0.10559	0.00786
Healthy	0	0	0	0	0	0	0	0		4.19116	2.30605	0.15789	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.36907	0	0	0	0.0992	0	0.49116	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.27822	0	0.1667	0	0.0141	0.51093	0	0.23621	0
Healthy	0.00744	0	0	0	0.00553	0	0.00023	0		0.21299	0.4107	0.02179	4.0164	0	0.44856	0.08069	0.00463	0.27703	0.07146
Healthy	0.71834	0	0	0	0	0	0	0		0	0.18021	0	0	0	0	0	0	0	0
Healthy	0.04778	0	0	0	0	0	0.00052	0		0	0.10489	0	0.30635	0.90575	0.49105	0.05383	0.03955	0.06073	0
Healthy	0	0	0	0	0	0	0	0		2.48303	0	2.11367	0	0.21441	1.28389	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.36078	5.0761	0.01176	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		3.73739	0.29132	0	0	0.2962	0.02355	0	0	0	0
Healthy	0.20196	0	0	0	0	0	0	0		0	0.39552	0	0	0	0.19349	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0.43122	0	0	0.00538	0
Healthy	0	0	0	0	0	0	0	0		4.79499	0	3.19544	5.17205	0	0.33805	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.4033	0	0	0	0.06643	0	0.48821	0	0.00265
Healthy	0	0	0	0	0.00194	0	0.00412	0		0.4868	1.35364	0.64194	0	0	0	0	0.52567	0.02653	0
Healthy	0	0.02197	0	0	0	0	0	0		0	1.83196	0	6.87319	0	0.00088	0.18605	0	0.10361	0
Healthy	0	0.00769	0	0	0	0	0	0		12.5924	0.05927	0	0.09447	2.03986	0	0	0	0	0
Healthy	0.04598	0	0	0.00613	0.00366	0.00424	0	0		0	0	0	4.46094	0	1.13726	0.13237	0.05766	0.05627	0
Healthy	0	0	0.50705	0	0.21155	0	0	0		5.3777	1.72081	2.4048	0	0	0.41274	0	0	0	0
Healthy	0	0	0	0	0	0	0.01527	0		0	0.03225	0	2.80051	0	0.84812	0.00883	2.42991	0.00513	0.03613
Healthy	0.00572	0.03775	0	0	0	0	0	0		0.50525	0	0	0.55148	3.25335	0.01426	0	0	0	0.23638
Healthy	0	0	0	0	0	0	0	0		0	0	3.18453	0.14249	0	2.65959	0.31428	0	0.61359	0
Healthy	0.10802	0	0	0.14377	0	0.06136	0	0.00148		0.04092	0.03385	0.95794	1.42879	0.48002	0.64429	0.01544	0.02186	0.01174	0
Healthy	0	0	0	0	0	0	0	0		0	0.33438	1.62998	0	0	1.46245	0.95617	0	0.18226	0.52692
Healthy	0	0	0	0	0	0	0	0		0.3553	0	4.02143	5.83065	0.77928	0.81432	0	0	0	0
Healthy	0.03055	0.51446	65.9649	0	0.00651	0	0	0.00187		0	0.72044	0	0	0	0	0	0	0	0
Healthy	0.0038	0.22917	1.11857	0	0.00118	0	0.00098	0		1.24863	1.08276	0	0	0	0.3368	0	0	0	0.00645
Healthy	0	0	0	0	0	0	0	0		0	7.10974	0	1.74212	0	2.39241	0.34396	0	0.47046	0
Healthy	0	0	0	0	0	0	0	0		0	0.31106	0	0	0	0.08713	0	0.48612	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.18811	7.56109	0.15166	3.54175	0.3985	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.06568	0.24558	0	2.63136	0	0	0.12403	0	0.02851	0
Healthy	0.20527	0	0	0.08019	0	0.05216	0	0		0.35684	0	2.46466	1.79788	0	0.60976	0.11605	0	0.29556	0
Healthy	0.17918	0	0	0.02479	0.00213	0.00283	0.02756	0.00366		0	0.19024	0	1.34646	0.29782	0.62875	0.06651	0.10133	0.17267	0.01199
Healthy	0.0009	0	0	0	0.003	0	0	0		0	0	0	0	0.09271	0	0.002	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.02847	25.8059	3.40171	0	0.77436	0.01201	0	0	0
Healthy	0	0	0	0	0	0	0	0.01146		0	5.05587	0	0	0	0	0.06457	0	0.00713	0
Healthy	0.01343	0	0	0	0.00808	0	0.01215	0		0.02265	0.12178	0	0.16755	0	0	0.0467	0.01804	0.19749	0.16413
Healthy	0.15756	0	0	0.16698	0.0029	0.12918	0	0		4.64073	0.04573	0.06842	0	0	1.80615	0.16734	0	0.05245	0.18193
Healthy	0	0	0	0	0	0	0	0		2.12082	3.94075	0	0	0.16063	4.28731	0.10655	0	0	0
Healthy	0	1.89777	0	0	0	0	0	0		0	0	0	0.03905	0	0	0	0	0	0
Healthy	0.01939	0	0	0	0	0	0	0		6.84902	0.99996	0	0	0	0.02117	0	0.06276	0	0
Healthy	0	0	0	0	0.00255	0	0	0		0.00874	0.31983	4.9808	0.01203	0	0	0	0	0	0
Healthy	1.05519	0	0	0.19136	0	0.10745	0	0		0.2033	0.28603	10.7699	0	0	0.14407	0.09029	0	0.2386	0
Healthy	0	0	0	0	0	0	0	0		0.0876	0.56352	20.1453	3.19171	0	0.82703	0.00271	0	0	0
Healthy	0.12435	0	0	0.3732	0	0.13341	0.11531	0.00849		0	3.70058	6.58901	25.9946	0	0	0	0	0	0
Healthy	0.11609	0	0.19619	0.00185	0	0	0	0		0	0.15992	0	0	0	0.00723	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	1.09923	0	0	0	0	0	0
Healthy	0.20851	0	0	0	0	0.02185	0	0		0.01892	1.33875	0	2.46872	0	1.12854	0.07112	0.03574	0.06644	0
Healthy	0	0	0.00061	0	0	0	0	0.14121		0	9.99551	0	0.00617	0	0	0	0	0	0
Healthy	0	0	0.00246	0	0	0	0	0		0	0.51854	0	0	0	0	0	0	0	0
Healthy	0.04823	0	3.06867	0.0206	0	0	0.00037	0		0	7.46745	0	6.83289	0	0.84517	0.01739	0.00734	0.05818	0.50785
Healthy	0.00811	0	0.00027	0.00934	0	0.00828	0	0.00864		0	38.7579	0	0	0	0	0	0	0	0
Healthy	0.00111	0	0	0	0.00934	0	0	0		0	3.26798	0	1.98513	0	2.62563	0.55893	0.03828	0.7119	0
Healthy	0	0.11894	0	0	0	0	0	0		0.72345	0	0	0.44782	2.73143	0.01076	0	0	0	0.09666
Healthy	0	0	0	0	0	0	0	0		0	0	2.99831	0.15896	0	2.58818	0.27408	0	0.54082	0
Healthy	0.04482	0.02561	1.88968	0	0.00989	0	0.05848	0		0.76146	0.78826	5.18999	0.58543	0	0	0.13149	0	0.05051	0.08275
Healthy	0.01083	0	0	0.00299	0	0.00568	0.00911	0		1.98576	0.28208	0	2.97713	0	0.32236	0.03491	0.01429	0.04693	0.11011
Healthy	0	0	0	0	0	0	0	0		0	0	5.95597	6.03707	0.26692	0	0.36914	0	0	0
Healthy	0.14926	0	0	0.05783	0	0.03562	0	0		0	0.00716	0	1.13349	0	0.37527	0.07423	0.02607	0.2906	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	27.428	0	0	0	0	0	0
Healthy	0	0.00138	0	0	0.0086	0	0	0		43.6798	0.00545	0	0	0.22396	0	0	0.02503	0	0
Healthy	0.03938	0	0	0.02096	0.00122	0.00246	0.0469	0.00321		0	0	1.68203	3.9585	0	0	0.10781	0.01096	0.00062	0
Healthy	0.02394	0	0.41994	0.01651	0	0.00527	0	0		0	0.7253	0.07172	0.00053	0.00721	0	0.0912	0	0	0.00902
Healthy	0.11294	0	0	0.01054	0	0.02105	0.00778	0		0	0	0	0.19347	1.5178	0.19683	0.00353	0	0	0
Healthy	0	0	0	0	0.02013	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	1.06524	0	16.7398	0	4.1674	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	15.6911	0	0	0	0	0	0
Healthy	0	0	0	0	0.00996	0	0	0		1.58407	0.68071	0	0.04556	0	0	0.00691	0	0.02627	0.07373
Healthy	0	0	0	0	0	0	0	0		0	0.32507	0	0	0	0.08127	0	0.46822	0	0
Healthy	0	0	0.01892	0	0	0	0	0		0	0.32745	0	0	0	0.07456	0	0.15739	0	0.00895
Healthy	0.01615	0	0	0.00308	0.00055	0	0	0.00165		2.74406	0.26749	0	0.01893	0.46962	1.19332	0.02363	0.01134	0.05514	0.01758
Healthy	0	0	0	0	0	0	0	0		0.55328	0.04463	0	2.61896	0	0.87832	0.03002	0	0.1175	0
Healthy	0.51913	0	0	0	0	0	0	0		8.52608	0.21749	0	0.4404	0	0.33683	0	0	0	0.11224
Healthy	0	0	0	0	0	0	0	0		9.31857	1.01276	0.05894	0	0.63909	0	0.26645	0	0	0.08437
Healthy	0	0	0	0	0	0	0	0		5.41567	0.17366	0	1.16765	0	1.27404	0	0.01549	0	0.07281
Healthy	0.00761	0.03034	0	0	0	0	0	0		0.5814	0	0	0.56043	3.37797	0.01938	0	0	0	0.23061
Healthy	0	0	0	0	0	0	0	0		1.05638	1.24963	1.17504	1.3533	0.91533	0	0.42323	0	0	0
Healthy	0	0.00174	0	0	0	0	0	0		0	0.01188	0	1.70636	0	0	0	0.28139	0	0
Healthy	0.00063	0	5.67058	0.00094	0.0008	0	0	0		0	8.37204	0	5.4792	0	0	0.2929	0	0.74145	0.37274
Healthy	0	0	0	0	0	0	0	0		0	0.36434	0	0	0	0.0805	0	0.49893	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.19247	0	0	0	0	0	0.18849	0	0
Healthy	0	0	0.81479	0	0	0	0	0		0	0.29715	0.37113	0.06872	0	0	0	0	0	0
Healthy	0.45275	0	0	0	0	0	0	0		8.20473	0.20409	0	0.43647	0	0.31605	0	0	0	0.13828
Healthy	0	0	0	0	0	0	0	0		0.59403	0.00792	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.02973	0	0	0	0		0.4233	0.79288	0	0.75171	0	0.34761	0.0519	0	0.16694	0.10145
Healthy	0.35169	0	0	0.04459	0	0	0	0		0	0	0	0	0	0	0.04597	0	0	0
Healthy	0	0.03936	0	0	0	0	0	0		0.50967	0	0	0.647	3.39929	0.03405	0	0	0	0.23063
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	43.9577	0	0	0	0	0
Healthy	27.5941	0	0	0.55223	0.23882	0.00606	0	0.00892		0	3.1161	0	0	0	0	0.00887	0	0.00015	0
Healthy	0	0.0003	0	0	0.00059	0	0	0		0	0	0.00077	0.7537	0	0.31272	0.06336	0.02824	0.04989	0.06274
Healthy	0	0	0	0	0	0	0.0072	0		0	2.61699	3.73848	0.75099	0.9446	0	0.11112	0.48092	0.08252	0.10486
Healthy	0.02605	0	0	0.00334	0	0.00183	0.01786	0		0.00396	0.00406	0	0.00156	0	0	0.01389	0.07404	0.06503	0.0012
Healthy	0	0	6.76413	0	0	0	0	0		0	11.0415	0	0	0	0	0.00664	0	0	0
Healthy	0	0	0	0	0.00818	0	0	0		0	0.0089	0	0.93801	0	0.02946	0.00971	0.00656	0.00214	0.02431
Healthy	0	0	0.00312	0	0.00155	0	0	0.00122		0	1.34574	17.0938	0.00929	0	0	0.09466	0	0.0513	0.00133
Healthy	0.0406	0	0	0	0	0.03502	0	0		0	0	0	0	0.16313	0.52676	0	0	0	0.14663
Healthy	0	0	0	0	0.00143	0	0	0		6.92065	0.5718	0	0.15826	0	0.00937	0	0.13026	0	0
Healthy	0	0	0	0	0.00127	0	0	0		2.29678	0	0	0.12563	0	0	0.10099	0.26952	0.0927	0.0434
Healthy	0.01755	0	0	0.00117	0.00041	0.00278	0	0		7.21283	0	0	0	0	3.12842	0.1207	0.00688	0.72721	0.05413
Healthy	0.01628	0	0	0	0	0	0	0		0.70978	0	0	2.26717	0	0	0.05518	0	0.00768	0
Healthy	0	0	0	0	0	0	0	0		2.42903	0.78285	0.29165	0	0	0	0.20883	0	0.12525	0
Healthy	0.05549	0	0	0	0.00479	0	0	0		0.16777	5.13346	0	0.41703	0	2.35453	0.15434	1.08328	0.15924	0.2165
Healthy	0.01904	0	0	0	0.00386	0	0	0		3.27005	0	0.69836	0.32896	0	0.97899	0.22974	0.28599	0.07448	0.00595
Healthy	0	0.28094	0	0	0	0	0	0		1.90243	0.16641	10.7903	0	22.1686	0	0	0	0	0
Healthy	0.02263	0	0	0	0	0	0	0		0	0	0	0.16939	0.07478	0.15542	0	0	0	0.01034
