group	Veillonella	Longicatena	Rothia		Prevotella	Akkermansia	Enterocloster	Methanobrevibacter_A	Collinsella	Anaerostipes	Clostridium_A	Intestinibacter	Parasutterella	Adlercreutzia
Healthy	3.93941	0.04519	0.00076		0.001	0	0	0	0	0	0	0.01881	0	0
Healthy	0	0	0		0	0.70898	0.25073	0	0.04363	0	0	0	0.00587	0.08955
Healthy	0	0	0		22.0448	0	0	3.11173	0	0	0	0	0	0
Healthy	0	0.005	0		0.06826	0	0.957	0.57844	0.03036	0.32445	0.06881	0.03699	0	0
Healthy	0	0	0		0	0.02197	0.09589	7.69618	1.65203	0.77191	0.00075	0.13719	0	0.01487
Healthy	0	0	0.0148		0	0	0	0	0	0	0	0	0	0
Healthy	0.41934	0	0		0	0	0.7229	0	0	0.16049	0	0	0.03579	0
Healthy	0.02858	0.00813	0		2.16585	0.05676	3.37212	0.0089	0.00854	0.06463	0.0179	0.03757	0.00185	0
Healthy	0.01114	0	0.07367		0	0	2.46684	0.70044	0	0.01263	0	0.45812	0.01483	0.54453
Healthy	0	0	0		0	0	0	0	1.13592	0	0	0	0	1.88735
Healthy	0.32115	0	0		0	0.07577	0.03146	0	0	0.10673	0	0.66563	0	0
Healthy	0	0	0		0	0	0.01507	0	0.58803	0.04963	0.01905	0	0	0
Healthy	0	0	0		0	0	0	0	0.00952	0	0	0	0.18985	0.17269
Healthy	0	0	0		0	0	1.15591	0	0.10075	0	0.15999	0	0	0
Healthy	0	0	0		0	0	0.53763	0	1.19723	0.79182	0	0	0.04164	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.73598	0	0	0.32495	0	0	0.03047	0
Healthy	0.11644	0	0		0	5.85149	0.00711	0	0	0	0	0	0	0
Healthy	0	0.00839	0		0	5.88994	5.94691	0	0	0	0	0	0.05818	0
Healthy	0.27641	0.07889	0		0.07813	0.00115	0.2687	0	0	0.28066	0	0.00249	0	0
Healthy	0.09281	0.00062	0.00886		0	1.90163	0.7977	0	1.31913	0.03696	0.01369	0.00723	0.00081	0.06261
Healthy	0	0	0		0	0	0.46576	0	0.05876	0	0.11557	0	0.00583	0
Healthy	0	0	0		0	0.10717	0.03804	0.04814	0	0	0	0	0.21323	0
Healthy	0	0	0		0	1.29381	0.937	0	0	0.20186	0	0	0	0
Healthy	0	0	0		0.10716	0	0.22968	0	0.02427	0.00686	0	0.02518	0	0.05764
Healthy	0.0553	0.00622	0		0	0	1.14415	0	0.16288	0.10806	0	0.04211	0	0.06377
Healthy	1.05894	0	0		0	0	0.04046	0	0.29068	0	0	0	0	0
Healthy	0	0	0		0	0	0.32571	0	0	0	0	0	0	0.58739
Healthy	0	0.01728	0		0.0149	0.18045	1.06844	0	0.56754	0.45793	0.02793	0.00795	0.35586	0.04706
Healthy	0	0	0		0	0	0.24128	0	0	0	0	0	0	0.59301
Healthy	0.00942	0.88492	0.03629		0	0	0.38737	22.3755	0	0	0.12081	0	0	0.81134
Healthy	0	0.0259	0		0	5.94372	5.92848	0	0	0	0	0	0.05234	0
Healthy	0	0	0		0	0	2.50447	0	0	0	0.1507	0	0.07455	0
Healthy	0	0	0		1.3835	10.6627	1.08987	0	0.04776	0	0	0	0.50243	0
Healthy	0.47754	0.00118	0		0	0.55245	0.58657	1.49401	0.04697	0.18338	0.14787	0.02881	0	0
Healthy	0	0	0		10.03096	23.5265	0.2337	2.19041	0.35659	0	0.03868	0	0	0
Healthy	0.50194	0	0		0	0	0	10.4569	0	0	0	0	0	0
Healthy	0	0.02955	0		0	0	0.00524	0	0	0	0.12536	0	0.14429	0
Healthy	0	0	0		0	0	2.03495	0.75007	0.05672	0	0	0	0	0
Healthy	0	0	0		0.03589	0.00985	0.03712	0	0.90607	0	0	0	0.02935	0
Healthy	0	0	0.06844		0.00376	0	0	0	0	0	0	0	0	0
Healthy	0	0.002	0		0	0	0.2432	0.0641	0.40306	0	0.08713	0	0.00159	0.17072
Healthy	0	0.02445	0		0	0.43209	0.0065	0	1.25125	0.04583	0.51872	0	0	0
Healthy	0	0	0		45.57342	10.5133	0.0777	0.00202	0.26175	0	0	0	0	0
Healthy	0	0	0		33.85975	0	0.66066	0.03445	0.12241	0	0.11856	0	0.03685	0
Healthy	0	0	0		0	0	0	0	0.09436	0	0	0	0.15062	0.06189
Healthy	0	0.01236	0.00192		2.4831	0.00206	0.77917	0	0.54054	0.86194	0.05143	0	0	0.04021
Healthy	0	0	0		0	0	0.47293	0	0.06371	0	0.11937	0	0.00591	0
Healthy	0	0	0		0	5.54787	0	0	0.1	0	0.03636	0	0.00736	0.06807
Healthy	0	0	0		1.18536	11.9466	1.08248	0	0.1583	0	0	0	0.37716	0
Healthy	0	0	0		6.42452	0.91338	1.77883	0	1.69258	0	0.05123	0	0	0
Healthy	0	0.03194	0		0	5.55483	0.02307	0.32437	0.47792	0.0549	0.41443	0	0.00128	0.39793
Healthy	0.02216	0	0		0	0	0.30848	0	0.0421	0	0	0	0	0.02474
Healthy	0	0	0		0	0.58248	0.36806	0	0.29772	0	0	0	0.00294	0.00661
Healthy	0.00659	0	0		0	0.54782	0.41714	0.01295	0.35408	0	0	0	0.32872	0
Healthy	0.01704	0.00907	0.0335		42.27842	0	0.44735	0.14841	0.3423	0.06319	0	0.28653	0	0
Healthy	0	0	0		0	6.98413	0.25793	0	0.55687	0	0.03542	0	0.01733	0
Healthy	0	0	0		10.22659	23.0526	0.24488	2.25595	0.37073	0	0.054	0	0	0
Healthy	0	0	0		2.53701	1.17037	0.0094	0	0.32995	0.22806	0	0	0	0
Healthy	0	0	0		0	0	0.00768	0	0.29208	0	0	0	0	0.01203
Healthy	0	0.01388	0		0	0.14643	0.1216	0	0.71992	0	0.12395	0	0.00292	0
Healthy	0	0.01977	0		0	6.15939	6.27452	0	0	0	0	0	0.05759	0
Healthy	0	0	0		0	0	0	3.22507	2.58962	0.40249	0	0	0	0
Healthy	0	0	0		44.77652	0	0.43038	0.10412	0.64731	0	0	0	0	0
Healthy	0.00045	0.01926	0		0	0.72467	3.87959	2.99009	0	0.32173	0.08112	0.00452	0.00502	0.04448
Healthy	0.73243	0	0		0	0	0.02743	0	0	0	0	0	0	0
Healthy	0	0.02964	0		0	5.82754	6.03323	0	0	0	0	0	0.0443	0
Healthy	0	0	0		0	0	1.82678	0.78441	3.42746	0.01514	0	0	0	0
Healthy	0	0	0		0	0.05007	0.05686	0	1.15465	0	0	0	0.01774	0
Healthy	0.01312	0	0		0	0.22973	0.72638	0	0.2084	0.03907	0.08394	0	0.03256	0
Healthy	0.07213	0.02529	0		0	0	20.63589	0	0	0.03533	0	0	0	0
Healthy	0	0	0		1.85287	2.25271	0.53715	6.83579	0	0.04708	0	0.36995	0	0
Healthy	0.07054	0.00123	0		0.0984	0.43301	0.7742	0.28877	0.2656	0.05572	0.03924	0.02577	0.00225	0.04057
Healthy	0.01738	0	0		0	0	0	0	1.99768	0	0	0.00074	0	0
Healthy	0.12847	0.02161	0		0	0.07339	0.11912	0	0.99768	0.4252	0.0075	0.28392	0.09601	0
Healthy	0	0	0		0.53121	0	0	0	0	0	0	0	0	0
Healthy	0.06195	0.0356	0		1.63491	0.21883	1.46729	0.00143	0.69983	0.55657	0.0157	0	0	0.02938
Healthy	0	0.00746	0		17.1115	0	0.89258	0	0.05178	0.74891	0	0.08853	0.55197	0
Healthy	0	0	0		0	0.83149	0.20507	0	0.68133	0.37705	0.10582	0	0.00649	0.23943
Healthy	0	0	0		0	0	0	0	0.0728	0	0	0	0.49155	0
Healthy	0	0	0		44.29233	0	0.47131	0.10932	0.62741	0	0	0	0	0
Healthy	0	0	0		0	0	0.81789	0	0	0.35016	0	0	0	0
Healthy	0	0	0		0	7.17834	0.28576	0	0.67344	0	0.03061	0	0.0011	0
Healthy	0	0	0		0	0	0	0	0.21376	0	0	0	0	0
Healthy	0	0	0		0	0	0.51501	1.12509	0	0.50015	0	0	0	0.13437
Healthy	0.02165	0	0		0	0	0.10385	0	0.15418	0.01885	0.38591	0	0.11586	0
Healthy	0.01976	0	0		0	0	0.02035	0.15029	0.19742	0	0	0	0.00209	0.04676
Healthy	0	0	0		40.7712	0	0	0	1.3424	0.2649	0	0	0	0
Healthy	0.0852	0	0		0	9.16536	0	0	0.08154	0	0	0	0.00614	0.06994
Healthy	0	0.00966	0		0	2.55681	0.74758	1.41365	0.07281	0.02047	0	0	0	0.00661
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00847	0		0	0	0.0329	0	0.35995	1.28572	0.03074	0.12562	0.19696	0
Healthy	0	0.00813	0		7.03722	0	0.35227	0	0.3887	0.8972	0	0	0.00173	0.04195
Healthy	0.2182	0	0		0	0	0	0	0	0	0	0	1.28976	0
Healthy	0.03451	0	0		0	0.18057	0.94133	0	0.04871	0	0.18089	0	0	0
Healthy	0	0	0		0	0.10792	0.14473	0	8.08886	0.42149	0	0	0.02111	0.01462
Healthy	0.00197	0.00806	0.00314		3.60896	0	0.1164	0.00472	0.18373	0.41065	0.03699	0.27774	0.17652	0.05233
Healthy	0.02509	0	0		0	0	0.117	0	0.13229	0.01028	0.38666	0	0.1305	0
Healthy	0	0.00622	0		0	0	1.27316	0	1.21611	0.29271	0.01249	0.17155	1.67474	0
Healthy	0	0	0		7.78635	0	0.38006	0.37891	0	0	0	0.14174	0	0
Healthy	0.01468	0.0095	0		0	0	0.16166	0	0.06455	0.10158	0.01005	0.46071	0.06756	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.01659	0	0		16.6159	0.42284	1.07944	0	0.87178	0.26442	0.18616	0.21757	0	0.0341
Healthy	0	0	0.01835		0	0	0	0	0	0	0	0	0	0
Healthy	0.00272	0	0		0	0.07371	0.40157	0.04229	0.00789	0.00878	0	0.02552	0.06847	0
Healthy	0.00446	0	0		0	0	0.06527	0	0.03182	0	0.28775	0	0.2452	0
Healthy	0	0	0		64.1122	0	0.05417	0	0.04992	0.01141	0	0.0561	0.14985	0
Healthy	0	0	0		0	4.6295	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	2.84123	0.57578	0	0	0.0202	0	0	0	0
Healthy	0.00555	0	0		1.27363	2.40184	1.69612	0.34645	0.04591	0.12592	0	0	0	0
Healthy	0.07457	0	0.01493		8.34493	0	0.70995	0	1.41242	0.00895	0.01705	0.01437	0	0
Healthy	0	0	0		0	3.47228	0.18932	0	0.01795	0.1209	0.02561	0	0	0.00786
Healthy	0	0	0		0.00569	4.19116	0.04392	0	0.01643	0	0	0	0	0
Healthy	0	0.27999	0		0	0	0.07397	0	0	0	0.49116	0	0.17425	0
Healthy	0	0	0		0	0	0.12283	0	0.12737	0.74714	0	0.41546	0.04372	0
Healthy	0.00744	0.00593	0		0.02686	0.21299	0.18009	0.08608	0.58527	0.35772	0.00463	0.7662	0.05991	0.07146
Healthy	0.71834	0	0		0	0	0.02169	0	0	0	0	0	0	0
Healthy	0.04778	0	0		0.00924	0	0.37359	0	0.10876	0.11456	0.03955	0.07375	0.01022	0
Healthy	0	0	0		0	2.48303	0.33464	3.55858	0	0	0	0.31543	0.03674	0
Healthy	0	0	0		0.03458	0	0.05061	0	0.88122	0	0	0	0.00555	0
Healthy	0	0	0		0	3.73739	0.03212	0	0.15301	0	0	0	0.00974	0
Healthy	0.20196	0	0		0	0	0.0138	0	0.18093	0	0	0	0.24045	0
Healthy	0	0.01131	0		16.9553	0	0.39965	0	0	0.00538	0	0	0.28696	0
Healthy	0	0	0		0	4.79499	0.93956	0	0.47721	0	0	0	0.42965	0
Healthy	0	0.31466	0		0	0	0.04887	0	0	0	0.48821	0	0.16316	0.00265
Healthy	0	0.00194	0		0	0.4868	0.01226	0	1.19116	0.02653	0.52567	0	0.00315	0
Healthy	0	0	0		0	0	0.24568	0	3.71927	0.28966	0	0.03073	0.07051	0
Healthy	0	0	0		0	12.5924	0.56179	0	0	0	0	0	0.11572	0
Healthy	0.05635	0.00366	0		0	0	1.32018	0	0	0.21141	0.05766	0	0	0
Healthy	0	0.21155	0		10.1307	5.3777	0.07185	0	0.52595	0	0	0.4396	0	0
Healthy	0	0	0		52.57972	0	0.06514	0	0.20657	0.01396	2.42991	0.01483	0.04881	0.03613
Healthy	0.00572	0	0		0	0.50525	0.11673	0	0.09775	0	0	0	0.01745	0.23638
Healthy	0	0	0		0	0	0.14604	0	0	0.92787	0	0.17891	0.05623	0
Healthy	0.31315	0	0.00148		13.4412	0.04092	0.37099	0.04421	0.11222	0.02718	0.02186	0.04	0.00432	0
Healthy	0	0	0		0.25957	0	2.47066	0	4.87395	1.13843	0	0	0	0.52692
Healthy	0	0	0		64.0059	0.3553	0	0	0	0	0	0	0	0
Healthy	0.03055	0.00651	0.00187		0	0	0.54515	0	0.00085	0	0	0	0	0
Healthy	0.0038	0.15541	0		0	1.24863	0.58827	0	0	0.00721	0	0.048	0	0.00645
Healthy	0	0	0		0	0	0	0	0.50091	0.81442	0	0	0.05785	0
Healthy	0	0.24047	0		0	0	0.09668	0	0	0	0.48612	0	0.1497	0
Healthy	0	0	0		0	0	0	0	0.05353	0	0	0	0.07424	0
Healthy	0	0	0		0	0.06568	2.0215	0	0	0.15254	0	0	0.10588	0
Healthy	0.33762	0	0		0.75556	0.35684	0.61488	0	0	0.41161	0	5.58887	0	0
Healthy	0.2068	0.00213	0.00366		0	0	0.34602	0	0.14055	0.23918	0.10133	0.00234	0.00047	0.01199
Healthy	0.0009	0.003	0		0.29712	0	0.78203	1.24695	0.13524	0.002	0	0	0.02842	0
Healthy	0	0	0		0	0	0.21891	0	0	0.01201	0	0	0	0
Healthy	0	0	0.01146		0	0	0	0	2.96233	0.0717	0	0	0	0
Healthy	0.01343	0.0621	0		0	0.02265	0.39512	0.12133	0.66989	0.24419	0.01804	0	0	0.16413
Healthy	0.45372	0.0029	0		0.13032	4.64073	1.30319	27.2102	1.40459	0.21979	0	0.83955	0.04855	0.18193
Healthy	0	0	0		0	2.12082	2.6543	1.07	0	0.10655	0	0	0	0
Healthy	0	0	0		0	0	1.89777	0	0	0	0	0	0.3207	0
Healthy	0.01939	0	0		0	6.84902	0.15486	0	0.60626	0	0.06276	0.00769	0.00117	0
Healthy	0	0.00255	0		0.03927	0.00874	0.04442	0	0.9362	0	0	0	0.0305	0
Healthy	1.354	0	0		0	0.2033	0.49708	0.11554	0.34314	0.32889	0	0.01169	0	0
Healthy	0	0	0		0	0.0876	0.1611	0	0.22654	0.00271	0	0	0	0
Healthy	0.63096	0.06649	0.00849		0.02466	0	0.41217	0	0	0.03975	0	0.04384	0.41164	0
Healthy	0.11794	0	0		0	0	0.03837	0	0.05125	0	0	0	0.00477	0
Healthy	0	0	0		0	0	0.01547	0	0	0	0	0	0.21162	0
Healthy	0.23036	0	0		0	0.01892	0.03666	0	0.25627	0.13756	0.03574	0.01919	0	0
Healthy	0	0	0.14121		0	0	0.02052	0	0	0	0	0.00388	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0.07936	0	0
Healthy	0.06883	0	0		0	0	1.23268	0	1.40614	0.07557	0.00734	0.00132	0.00111	0.50785
Healthy	0.02573	0	0.00864		0	0	0	0	0	0	0	0	0	0
Healthy	0.00111	0.00934	0		0	0	0.03436	0	0.35658	1.27083	0.03828	0.13109	0.18138	0
Healthy	0	0	0		0	0.72345	0.22505	0	0.06885	0	0	0	0.00143	0.09666
Healthy	0	0	0		0	0	0.13439	0	0.00477	0.8149	0	0.16291	0.05103	0
Healthy	0.04482	0.04134	0		0.48429	0.76146	0.51148	3.0169	1.22597	0.182	0	0	0	0.08275
Healthy	0.0195	0	0		0	1.98576	0.118	0.6898	0.53775	0.08184	0.01429	0.35722	0.11497	0.11011
Healthy	0	0	0		0	0	0.84429	0	5.47963	0.36914	0	0	0	0
Healthy	0.24271	0	0		18.77959	0	0.20865	0	0.15829	0.36483	0.02607	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.10469	0		0	43.6798	0.0862	0	1.32765	0	0.02503	0	0.00914	0
Healthy	0.0628	0.21905	0.00321		7.8765	0	4.31906	0	1.28131	0.10843	0.01096	0	8e-05	0
Healthy	0.04572	0.00192	0		0.00467	0	0.20471	0	0.16923	0.0912	0	0.00189	0.5597	0.00902
Healthy	0.14453	0	0		0	0	0.04198	0	0	0.00353	0	0	0.00295	0
Healthy	0	0.02013	0		0	0	0.14131	0	0.04813	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.38855	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.02485	0		0	1.58407	0.70327	0.18045	0.06394	0.03318	0	0.00906	0.09801	0.07373
Healthy	0	0.27504	0		0	0	0.11845	0	0	0	0.46822	0	0.12904	0
Healthy	0	0.03612	0		0	0	0.01327	0	0	0	0.15739	0	0.11868	0.00895
Healthy	0.01923	0.00495	0.00165		0	2.74406	1.23168	0.7215	0.19125	0.07877	0.01134	0.05158	0.01891	0.01758
Healthy	0	0.03193	0		2.01029	0.55328	1.38003	0.45909	0.09716	0.14752	0	0	0	0
Healthy	0.51913	0	0		0	8.52608	0	0	0.05511	0	0	0	0	0.11224
Healthy	0	0	0		0	9.31857	0.06	7.872	0.99273	0.26645	0	0	0	0.08437
Healthy	0	0	0		0	5.41567	0	0	0.0967	0	0.01549	0	0.00818	0.07281
Healthy	0.00761	0	0		0	0.5814	0.09623	0	0.10961	0	0	0	0.0173	0.23061
Healthy	0	0	0		0	1.05638	0.12129	1.94601	0.51819	0.42323	0	0	0	0
Healthy	0	0	0		0	0	0.0851	0	0.0158	0	0.28139	0	0.22153	0
Healthy	0.00157	0.01114	0		0	0	2.39342	0	0.46514	1.03435	0	0.32366	0	0.37274
Healthy	0	0.31189	0		0	0	0.12489	0	0	0	0.49893	0	0.16446	0
Healthy	0	0	0		0	0	2.46682	0	0	0	0.18849	0	0.1169	0
Healthy	0	0	0		9.06173	0	0.25844	0	2.95649	0	0	0	0	0
Healthy	0.45275	0	0		0	8.20473	0	0	0.07727	0	0	0	0.01322	0.13828
Healthy	0	0	0		67.8721	0.59403	0.57856	0	0	0	0	0	0	0
Healthy	0.02973	0	0		0.03159	0.4233	0.05757	0	0.11641	0.21884	0	0	0	0.10145
Healthy	0.39628	0	0		0	0	0.99093	0.70003	0	0.04597	0	0	0	0
Healthy	0	0	0		0	0.50967	0.10123	0	0.10052	0	0	0	0.02551	0.23063
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	28.15239	0.23882	0.00892		0	0	0.38712	0	0	0.00902	0	0	0	0
Healthy	0	0.00059	0		0	0	1.61556	0	0	0.11325	0.02824	0	0	0.06274
Healthy	0	0.01402	0		0.03717	0	0.35445	0	6.02076	0.19364	0.48092	0	0	0.10486
Healthy	0.03122	0	0		33.5909	0.00396	0.40063	0	0.32331	0.07892	0.07404	0.06884	0.01187	0.0012
Healthy	0	0	0		0	0	0.02801	0	2.40182	0.00664	0	0	0	0
Healthy	0	0.00818	0		0.00532	0	0.01969	0	0.01581	0.01185	0.00656	0	0.00694	0.02431
Healthy	0	0.00441	0.00122		0.08904	0	0.08257	0	0	0.14596	0	0.36256	0.5146	0.00133
Healthy	0.07562	0	0		0	0	0.07045	0	0.21576	0	0	0	0	0.14663
Healthy	0	0.00143	0		0	6.92065	0.57853	0	0.02785	0	0.13026	0.00937	0.20349	0
Healthy	0	0.03596	0		1.41996	2.29678	2.50659	0	1.468	0.19369	0.26952	0	0	0.0434
Healthy	0.0215	0.00041	0		0	7.21283	2.80821	0	0.50946	0.84791	0.00688	0.02999	0.03352	0.05413
Healthy	0.01628	0	0		0	0.70978	0.19353	0	0.02431	0.06286	0	0	0	0
Healthy	0	0	0		0	2.42903	2.2068	23.0782	0.28597	0.33408	0	0.02826	0.00375	0
Healthy	0.05549	0.01699	0		1.05462	0.16777	1.20912	0	1.06541	0.31358	1.08328	0.07205	0.01064	0.2165
Healthy	0.01904	0.00817	0		0.35903	3.27005	0.33095	5.69836	0.5663	0.30422	0.28599	1.2567	0.04308	0.00595
Healthy	0	0	0		0	1.90243	0.99309	0	0	0	0	0	0.52898	0
Healthy	0.02263	0	0		0	0	0.34206	0	0.02594	0	0	0	0	0.01034
Healthy	0.0239	0	0		0	0	0.00355	0.19466	0.18628	0	0	0	0.01276	0.03515
Healthy	0.0387	0.03603	0.00026		0.00075	0	0	0	5.47616	0	0	0.02382	0	0
Healthy	0	0	0		0	0	0	24.9923	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.38423	0	0	0.00497	0	0	0	0
Healthy	0.07425	0.00719	0		0.0055	0.96214	0.28087	0	0.85558	0.00763	0	0.55979	0	0
Healthy	0.72083	0	0		0	0.51042	0.44459	1.18571	0	0.0494	0.12268	0	0	0
Healthy	0.08461	0	0		0	5.89208	0.01584	0	0	0	0	0	0	0
Healthy	0.81767	0	0.03639		0.00331	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		10.59325	22.9272	0.28375	2.25233	0.3458	0	0.04182	0	0	0
Healthy	0	0	0		0	0	0.04402	0	0.16564	0.32987	0	0.49993	0.00711	0
Healthy	0	0	0		0	0	2.33179	0	0	0	0.17602	0	0.09478	0
Healthy	0.43109	0	0		0	0	0	0	1.06121	0	0	0	0	0
Healthy	0.01032	0	0		0	0	0.08354	0	0.02958	0	0.27435	0	0.23073	0
Healthy	0	0	0		0	0	0.45943	0	0.04571	0	0.12913	0	0.0111	0
Healthy	0	0	0		0	3.03715	0.28469	2.85438	0	0	0	0.15579	0.04614	0
Healthy	0.00062	0.00836	0.0147		0	0.27013	4.11687	0	0	0.81222	0.01091	0.05571	0	0.34761
Healthy	1.82466	0.00052	0.00267		0.01919	0	0	0	0	0	0	0.00341	0	0
Healthy	0.01849	0	0		0	0.60698	0.10462	0	0.09866	0	0	0	0.02743	0.24802
Healthy	0	0	0		0	0	0.01279	0	0.26335	0	0	0	0	0.01852
Healthy	0	0	0		0	1.10837	0.1121	0.72763	0.59952	0.49053	0	0	0	0.00293
Healthy	1.37853	0.00354	0.11361		0	0.00206	0.65421	0	1.5241	0.52591	0	0.05038	0.25013	0
Healthy	0.01547	0.00164	0		0.01928	0.16075	0.02641	0	0.12541	0.29528	0.04904	0.01285	0	0.05605
Healthy	0.52754	0	0.02814		0	0.02062	0.06683	0	0.14992	0.1752	1.45673	0	0	0.00783
Healthy	0	0.0004	0		0	0	1.45953	0	0.9515	0.09571	0.01713	0.07675	0.00502	0.0263
Healthy	0	0	0		0	0	0	0	0	0.61508	0	0	0	0.04957
Healthy	0.19816	0.00029	0.00206		0	0	5.26636	0	1.49629	0.62613	0	0.06165	0	0
Healthy	0	0	0		7.24425	1.5579	1.26413	3.75888	0.12359	1.05191	0	0	0	0
Healthy	0	0	0		1.40332	0	0.03642	0	0.3354	0	0	0	0	0
Healthy	0	0	0		24.9227	0	0.31612	0	0.70808	2.0237	0.00482	0	0	0.18915
Healthy	0.27056	0.02546	0.03066		32.58213	8.81852	1.99837	0	0	0.41635	0	0.43526	0	0
Healthy	0	0.32788	0		0	0	0.0935	0	0	0	0.54743	0	0.16686	0
Healthy	0	0	0		0	0	4.03756	0	0	1.36003	0	0	0	0
Healthy	1.15888	0.00092	0.13653		0.00057	4.41413	0.39297	0	0.30329	0.06029	0	0.09038	0.07255	0.02241
Healthy	0	0.02869	0.00728		0	0.62741	1.08436	0	0	0.2926	0.02049	0.23558	0.05674	0.12982
Healthy	0.03009	0.14782	0.05706		0.00228	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0.2128	0	0.07588	0	0	0	0	0	0.04704	0
Healthy	0	0.10439	0		0	43.6515	0.07873	0	1.26029	0	0.02854	0	0.00349	0.00124
Healthy	0	0	0		9.62725	0	0	0	0	0	0	14.9991	0	0
Healthy	0	0	0		31.33203	0	0.60432	0.02974	0.57097	0	0	0	0	0
Healthy	0	0.00159	0		0	0	0.16404	0	0.09532	0.01494	0.00465	0	0	0.00497
Healthy	0.00222	0	0		0	0	1.20074	0	0	0.01263	0	0	0	0
Healthy	0	0	0		0	0.11208	1.79812	0	0	0.41708	0	0	0.03153	0
Healthy	0	0	0		0	6.26075	2.02587	0	0	0.29021	0	0	0	0
Healthy	0	0	0		0	4.73887	0	0.22575	0.17338	0	0	0	0.12095	0.01262
Healthy	1.24183	0	0		0	0.21161	0.50252	0.1768	0.36848	0.33565	0	0.01026	0	0
Healthy	0.01437	0.02121	0.03211		0	0	2.31437	1.52347	1.35939	0.1039	0.07061	0	0	0
Healthy	0	0	0		0	0	0.00659	0	0.05482	0	0	0	0.38381	0
Healthy	0	0.00159	0		0	0.4425	0.29621	3.94462	0	0	0.0105	0.00683	0.00076	0.00088
Healthy	0	0	0		0.00175	0	0.1533	0	0	0.0028	0.03673	0.02506	0.02887	0
Healthy	0	0	0		6.51186	4.52563	0.32096	2.01869	0	0.584	0	0	0	0
Healthy	0	0	0		10.7909	6.82668	1.60656	1.14621	0	1.076	0	0	0.01827	0
Healthy	0	0	0		1.93236	0	0.25025	33.9196	5.08039	0.94388	0	0	0	0
Healthy	0	0	0		0	0	0.13986	0	0.16436	0.24175	0	0.35388	0.05408	0
Healthy	0	0.01304	0		0.00496	0	1.17837	0	0	0.99128	0.05472	0.05757	0.07397	0
Healthy	0	0	0		67.1588	0.60661	0.62655	0	0	0	0	0	0	0
Healthy	0	0	0		0	1.60876	0.10477	0	5.92399	0.43838	0	0	0.04847	0
Healthy	0	0	0		0	0	0.00636	0	0.24759	0	0	0	0	0.02228
Healthy	0	0	0		0	0	0.19423	0	0.14199	0.36952	0	0.37624	0.05708	0
Healthy	0	0	0		0	0	0.06457	0	0.03397	0.55465	0	0.3582	0.02839	0
Healthy	0	0	0		45.5113	0	0.09861	0	0.43197	0.00182	0	0	0	0
Healthy	0.10628	0	0.00741		0	0	0	0	0.83018	0	0	0	0	0
Healthy	0	0	0		0	0.99286	0	0	0.71866	0.9426	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	2.10579	0	0	0
Healthy	0.96575	0	0		0	0	0.03249	0	0.29713	0	0	0	0	0
Healthy	0.74977	0	0		0	0.12715	0.35103	2.31774	0	0.06131	0	0	0	0
Healthy	0	0.35819	0		0.00567	0	14.72491	0	0	2.90259	0.11754	0	0	0
Healthy	0	0	0		0	0.12461	0.21029	0	7.26625	0.4143	0	0	0.03762	0
Healthy	0	0	0		0	4.48843	0	0.22399	0.15479	0	0.01048	0	0.05459	0.00446
Healthy	0.88585	0	0		0	0	0.03506	0	0.21648	0	0	0	0	0
Healthy	0.33515	0	0		0	0	0.21396	0	0	0	0	0	0	0
Healthy	0	0	0		0.00228	0.14576	0.033	0.07584	0	0	0	0	0.30133	0
Healthy	1.06924	0	0		0	0	0.17518	2.19226	0.1778	0.14237	0	0.06931	0	0
Healthy	0.71114	0	0		0	0	0.05271	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.05029	0	0	0	0.07703	0
Healthy	0.00283	0.03841	0.00143		0.31923	0	0.52749	1.21267	0	0	0.16194	0	0.15872	0
Healthy	0.02117	0	0		10.0148	0.04075	1.36684	0	1.17245	0.4675	0	0	0	0
Healthy	0.80752	0	0		0	0	0.03238	0	0	0	0	0	0	0
Healthy	0.00657	0	0		0	0	0.02277	0.17934	0.22338	0	0	0	0.02784	0.02834
Healthy	0.02503	0	0		0	2.7012	2.37083	2.50338	0	0	0	0	0	0
Healthy	0.05027	0	0		0	0.71458	0.01833	0	0	0	0	0	0	0
Healthy	0	0	0		31.6358	0.92836	0.04959	0	0.00675	0	0.00491	0	0	0
Healthy	0.1674	0	0		0	0	0.03471	0	0	0	0	0	0.00604	0
