group	Bacteroidales	Enterobacterales	Burkholderiales	Acidaminococcales	Pseudomonadales	Selenomonadales	Desulfovibrionales		Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	38.03577	0	4.86659	0.01741	0	0	0		16.07936	2.23512	0	0.15054	4.86659	5.49142	0	0.01741	0	0
D014607	82.21363	0.42829	5.62311	0	0.21561	0.03964	0.04537		5.07174	0.13642	0.42829	0.01091	5.62311	0	0	0	0.21561	0
Healthy	3.48867	27.6154	0	0	0	0	0		14.95221	6.50004	27.6154	0.95828	0	0	0.08323	0	0	0.14273
Healthy	34.634	0	0	0	0	0	0		13.98306	0	0	0	0	17.6933	2.74557	0	0	0
Healthy	46.3665	0.36292	0	4.47682	0	0	0		32.31142	0	0.36292	0.01493	0	0	0.25717	4.47682	0	0.04995
Healthy	54.44457	1.05364	0.29491	0	0	0	0.18762		0.83181	0.03173	1.05364	0	0.29491	0	0.31407	0	0	0
D014607	78.94572	1.01377	0.19682	0	0.07463	0	0.03564		2.96953	0.10645	1.01377	0.06848	0.19682	0	0.00458	0	0.07463	0
Healthy	77.24692	0.07806	0.06566	0	0	0	0.00309		0.99503	0.1013	0.07806	0.03325	0.06566	0	0.00416	0	0	0
Healthy	39.9439	5.80849	0	1.78144	0	0	0		29.1242	0	5.80849	0.66699	0	0	2.42427	1.78144	0	0.24692
Healthy	28.4648	13.9963	0.21463	0	0	0.0261	0.18521		7.72942	2.66297	13.9963	0.95351	0.21463	0	0.14687	0	0	0.00563
Healthy	11.18476	1.97889	3.72896	0	0	0.0028	0		0.02521	8.65842	1.97889	0.71083	3.72896	0	0.31368	0	0	0
Healthy	68.83196	0	5.97047	0	0	0	0		5.05781	0.18874	0	0.46318	5.97047	0	0	0	0	0
Healthy	18.48175	0	1.53753	0	0	7.66468	0.00557		13.34716	9.54251	0	0.20593	1.53753	0	0.15336	0	0	0.16066
Healthy	19.80125	1.47459	0	0	0	0	0		26.86308	12.25742	1.47459	1.55353	0	0	0	0	0	0
Healthy	89.60612	0.33198	0.61745	0	0	0	0		1.84236	0.20254	0.33198	0	0.61745	0	0.02738	0	0	0
Healthy	79.32634	2.7942	0.08939	0	0	0	0.02326		12.19507	0	2.7942	0.045	0.08939	0	0.02934	0	0	0
Healthy	64.7915	10.0015	0.15628	0	0	0	0.0209		1.59126	0.05957	10.0015	0.13998	0.15628	0	0	0	0	0
Healthy	46.14072	1.38799	1.9211	0	0.0483	0	0.13915		8.07975	2.3804	1.38799	0	1.9211	0.04177	0.11963	0	0.0483	0
Healthy	74.22648	0.28046	0.46264	0	0	0.00312	0		8.70872	1.97195	0.28046	0.18012	0.46264	0	0.05535	0	0	0
Healthy	24.52221	0.10108	0.30777	1.24512	0.00412	0	0.08894		39.09351	1.3118	0.10108	0.26968	0.30777	2.40259	0.64157	1.24512	0.00412	0.0745
Healthy	62.82739	3.66633	0.29907	0	0	0	0.19456		13.1076	0	3.66633	0	0.29907	0	0	0	0	0
Healthy	16.25658	0.83901	0.07138	0	0	0	0.18604		6.97978	22.98323	0.83901	0.10506	0.07138	0	0.15578	0	0	0.11959
Healthy	60.71918	7.15652	1.51314	0	0	0	0.30347		2.41414	0.0323	7.15652	0	1.51314	0	0	0	0	0
Healthy	38.66583	0.6495	0	0.0853	0	0	0		33.17414	3.01538	0.6495	0.75743	0	0	0.42561	0.0853	0	0.64746
Healthy	73.60357	0.40236	0.02032	0	0	0	0.02988		1.98244	0.04541	0.40236	0.04636	0.02032	0	0	0	0	0
Healthy	22.96777	0.06508	0.07442	0	0.04955	0	0		17.14042	5.90147	0.06508	0.26814	0.07442	0	4.84416	0	0.04955	0.24596
Healthy	16.50911	9.7891	0.08838	0.16206	0	0	0		12.28677	11.19317	9.7891	14.23795	0.08838	0	0	0.16206	0	0
Healthy	51.20972	17.49554	0.05176	0	0	0	0.01556		4.4081	0.11527	17.49554	0.19981	0.05176	0	0.02618	0	0	0
Healthy	24.12008	0.25436	0.03037	0	0	0	0		26.02062	0.66193	0.25436	0.15871	0.03037	0	0.16911	0	0	0
Healthy	47.11644	2.15515	5.9298	3.40753	0	0	0		20.16807	0.96963	2.15515	0.70932	5.9298	0	0.01334	3.40753	0	0
Healthy	46.53449	0	0	0	0	0	0		0.62434	28.37131	0	0	0	0	0	0	0	0
Healthy	49.88645	0.10395	0.57633	0	0	0	0.31051		10.85923	1.65081	0.10395	0	0.57633	0	0.10711	0	0	0
Healthy	40.86327	0.26632	0	0	0.01014	6.69434	0		16.43143	3.36545	0.26632	1.59787	0	0	0.22563	0	0.01014	0.00586
Healthy	82.80283	0	0	0	0	0	0		11.80033	0	0	0	0	0	0.15243	0	0	0
Healthy	16.93243	2.14707	0	0.02442	0	0	0		15.9579	11.68151	2.14707	0	0	0	0	0.02442	0	0
Healthy	74.21552	0.01098	0.63126	0	0	0	0.02569		11.43972	0.02335	0.01098	0.04412	0.63126	0	0.14494	0	0	0.05229
Healthy	66.90504	11.5426	0.15248	0	0	0	0.01842		1.45453	0.06144	11.5426	0.17368	0.15248	0	0	0	0	0
Healthy	1.76094	1.50484	0	0.17896	0	0	0.0237		34.3164	3.99045	1.50484	0.81814	0	6.63654	1.19718	0.17896	0	0.11784
D014607	67.09259	0.46488	0.0251	0.01632	0	2.94371	0.12132		3.29519	2.14306	0.46488	0.01919	0.0251	0	0	0.01632	0	0
Healthy	77.53896	0.06158	0.85468	0	0	0	0.00133		0.87248	0.24642	0.06158	0	0.85468	0	0.03819	0	0	0
Healthy	7.16012	1.66306	0.07641	0	0.04377	0	0.00046		23.83988	12.06113	1.66306	19.83488	0.07641	1.63292	4.17157	0	0.04377	0
Healthy	20.66517	8.78375	0	0	0	0	0		7.23867	17.04909	8.78375	1.05054	0	0	0	0	0	0
Healthy	41.07074	2.05426	5.79825	0.87851	0	0	0		29.00089	0.28458	2.05426	0.4134	5.79825	0	0.05165	0.87851	0	0
Healthy	27.96579	0	1.37364	0	0	0	0.00347		24.05722	12.98484	0	0.1602	1.37364	0	0	0	0	0.00655
Healthy	69.93574	0.07433	0.24467	0	0	0	0.0611		5.51617	4.23675	0.07433	0	0.24467	0.0527	0	0	0	0
Healthy	30.96834	0.40548	0.13222	1.2162	0	0	0.14221		25.07007	6.81544	0.40548	0.7066	0.13222	0.26311	0.12035	1.2162	0	0.28309
Healthy	53.65126	0.28069	7.24791	0	0	0	0.05295		6.33741	0	0.28069	0	7.24791	0	0	0	0	0
Healthy	62.8	0	0.17831	0	0	0	0		13.67274	0.2069	0	0	0.17831	0	0	0	0	0
Healthy	68.59559	0	6.19596	0	0	0	0		4.83223	0.21653	0	0.43515	6.19596	0	0	0	0	0
Healthy	63.18419	0	2.98424	0	0	0	0.43122		24.22755	0	0	0	2.98424	0	0.0663	0	0	0
D014607	36.88627	0.5902	0.03724	0	0.15434	0	0.06407		8.10532	0.10893	0.5902	0	0.03724	0	0.01334	0	0.15434	0
Healthy	21.09517	0	0	1.80022	0.76695	0	0		28.10445	2.55861	0	0.29468	0	0.39262	0.80749	1.80022	0.76695	0
Healthy	15.95491	0	1.21066	0	0	0	0		15.54098	32.46688	0	0.31516	1.21066	0	0	0	0	0
Healthy	57.7349	0	0	0	0	0	0		30.3801	0	0	0	0	0	0	0	0	0
Healthy	36.7589	0.12575	0.02934	0	0	0	0		27.86185	5.76618	0.12575	0.08695	0.02934	0	0.89319	0	0	0.27214
Healthy	56.86951	0.18209	0.24758	2.6772	0	0	0		18.19148	0.10876	0.18209	0.56351	0.24758	0	0.0065	2.6772	0	0
Healthy	58.40417	0.00906	1.64733	1.96463	0	0.0052	0		20.76858	0.08189	0.00906	0.14412	1.64733	0	5.14037	1.96463	0	0
Healthy	82.74286	0.72617	0.22701	0	0	0	0		1.53271	0.64975	0.72617	0.06265	0.22701	0	0	0	0	0
Healthy	0.0113	82.805	0	0	8.82624	0	0		0	0.00739	82.805	4.58809	0	0	0.44632	0	8.82624	0
Healthy	42.49249	0	0.94444	0.00205	0	0.11301	0.05792		18.27437	3.63972	0	0.53147	0.94444	0	0.3211	0.00205	0	0.12234
Healthy	64.67929	0	1.15823	0	0	0	0.45755		19.2545	0	0	0	1.15823	0	0.04758	0	0	0
Healthy	66.61678	0	0.69383	0	0	0.13835	0.00175		17.50598	0.03068	0	0.26127	0.69383	0	0.00988	0	0	0.03922
Healthy	19.25327	0.27603	0	0.41895	0	0	0		27.96496	0.77807	0.27603	0.05104	0	0	1.38214	0.41895	0	0
Healthy	6.74321	0.18035	0	0	0	0	0		0.27299	65.81408	0.18035	2.59891	0	0	0.05739	0	0	0
Healthy	69.46398	0	5.9785	0	0	0	0		5.07182	0.20776	0	0.5862	5.9785	0	0	0	0	0
Healthy	42.84926	30.17302	1.1171	0	0.01617	0	0.0795		3.18816	1.15794	30.17302	1.0077	1.1171	0.09692	0.02807	0	0.01617	0.03252
Healthy	62.42068	0	0.04775	0	0	0	0		16.50009	0	0	0	0.04775	0	0	0	0	0
Healthy	64.45509	0	3.08774	0	0	0	0.47047		23.37176	0	0	0	3.08774	0	0.09143	0	0	0
Healthy	5.88306	0	0	1.16794	0	0	0		69.55627	0	0	0	0	12.5629	3.02827	1.16794	0	0
Healthy	26.19194	0.1208	1.66666	0.14252	0	0	0.00465		11.35727	0.72195	0.1208	0.03881	1.66666	0	0.12452	0.14252	0	0.06238
Healthy	57.48656	0	1.01856	0.01034	0	0	0.05587		12.19708	4.01731	0	0.19957	1.01856	0.40335	0	0.01034	0	0
Healthy	32.68989	2.1448	0.01796	0	0	0	0.022		17.53426	2.59621	2.1448	2.29294	0.01796	2.51116	0	0	0	0.1023
Healthy	59.43163	0.03912	0.25238	0	0	0	0.87425		1.61941	1.94693	0.03912	0	0.25238	0.23143	0	0	0	0
Healthy	7.70073	0	0	0	0	0	0		6.40014	7.05114	0	0.17413	0	0	0.0345	0	0	0
Healthy	68.41298	0.60083	0.03376	0.02071	0	0	0.42072		0.41168	0.31889	0.60083	0.0456	0.03376	0	0.40236	0.02071	0	0
Healthy	43.74143	0.07344	0.35714	0	0.05944	0	0.0675		10.12739	14.80964	0.07344	0.08174	0.35714	0	0.01682	0	0.05944	0.03708
Healthy	19.80319	0	0	0	0	0	0		4.60121	1.5923	0	0.01691	0	0	0	0	0	0
Healthy	22.94598	1.36942	0.00462	0	0	0	0		42.80271	0.43292	1.36942	0.51558	0.00462	0	0	0	0	0.16096
Healthy	58.22365	0	0	0	0	0	0		23.17752	0.48423	0	0.18812	0	0	4.52987	0	0	0
Healthy	38.86294	0.3845	0.02087	0	0	0	0.01959		19.29362	3.93282	0.3845	0.25744	0.02087	1.28516	2.2781	0	0	0.00076
Healthy	13.12369	10.3109	0.25265	0	0	0	0.72076		1.10433	0.02675	10.3109	0	0.25265	0	0.17695	0	0	0
Healthy	0.00985	93.33717	0.00158	0	1.95362	0	0		0.11079	0.27556	93.33717	0.40134	0.00158	0	0	0	1.95362	0
Healthy	44.97863	0	0.25018	0	0	0	0.12106		4.45262	5.4419	0	0.00515	0.25018	0	0.20636	0	0	0
Healthy	25.14386	0.15795	0.00356	0	0	0	0.10155		10.83284	0.23919	0.15795	16.60397	0.00356	0	0.01362	0	0	0.00414
Healthy	35.31285	0.35545	0.32458	0	0	0	0.10535		17.9189	2.37697	0.35545	0.54636	0.32458	5.67771	2.49719	0	0	2.10565
Healthy	36.11413	0.03997	0	0	0	0	0		42.31668	0.41072	0.03997	0.04475	0	0	0.06304	0	0	0
Healthy	77.08866	0.18092	0	0	0.00205	0	0		10.69293	0.02763	0.18092	0.16847	0	0	0.25017	0	0.00205	0.09696
D014607	91.0769	0.49359	0.01268	0.0501	0.01062	0.61275	0.00217		2.00931	0.00195	0.49359	0.03682	0.01268	0	0	0.0501	0.01062	0.00167
Healthy	63.73873	0.15005	1.44825	0	0	0	0.05634		6.58515	0.62643	0.15005	0.00926	1.44825	0.18688	0	0	0	0
Healthy	83.6596	0.12628	0.34439	0	0.25332	0	0.05384		3.52614	1.15496	0.12628	0	0.34439	0	0.03591	0	0.25332	0
Healthy	16.99597	0.3603	0.16782	0	0	0	0.15744		32.07273	14.72908	0.3603	0.71023	0.16782	0	0.0226	0	0	0.00042
Healthy	16.26391	0.0382	0.17961	0.89326	0	0.72313	0.28306		24.18858	1.50978	0.0382	0.06697	0.17961	0.18574	2.58074	0.89326	0	0
Healthy	78.51763	0	0	0.04011	0	0	1.7125		4.13482	0	0	0	0	0.10866	0.29062	0.04011	0	0
Healthy	63.59761	0	3.21734	0	0	0	0.49759		23.74565	0	0	0	3.21734	0	0.09975	0	0	0
Healthy	36.04103	0.09703	0	0	0	0	0		11.5957	0.07277	0.09703	0	0	0	0.1009	0	0	0
Healthy	45.38754	0	0	0	0	0	0		23.7461	0.09781	0	2.7731	0	0.56772	0.23356	0	0	0.03304
Healthy	0.00421	99.3324	0	0	0.59994	0	0		0	0.00228	99.3324	0	0	0	0	0	0.59994	0
Healthy	82.99465	0.55071	0.02982	0	0	0	0		6.29628	0	0.55071	0.01218	0.02982	0	0	0	0	0
Healthy	36.25359	0.7624	0.00834	0	0	0	0		9.17758	30.34293	0.7624	0.15263	0.00834	0	0.54942	0	0	0.15417
Healthy	63.32827	0	0.16061	0	0	0.00681	0.05515		14.61272	0.94641	0	0	0.16061	0	0.05353	0	0	0
Healthy	20.864	0	0	6.80856	0	0	0.12984		2.98327	0	0	0	0	5.73709	4.57667	6.80856	0	0
Healthy	58.84551	0	0.35696	0	0	0	0.558		6.81091	0.31477	0	0	0.35696	0	0	0	0	0
Healthy	66.80943	0.81014	0	0	0	0	0.06348		4.22041	0	0.81014	0.04787	0	0	0.02503	0	0	0.15122
Healthy	70.63648	0	0.20796	0	0	0	0		4.69129	0.35379	0	0	0.20796	0	0.36642	0	0	0
Healthy	73.14741	0.52748	0.01046	0	0	0	0.0076		1.72415	0	0.52748	0.04692	0.01046	0	0	0	0	0
Healthy	42.19125	0.04164	3.63964	0	0	0	0		23.80849	2.84119	0.04164	0.39195	3.63964	0	0	0	0	0
Healthy	67.05309	0.09185	0.54442	0	0	0	0.01281		5.97067	0	0.09185	0.00362	0.54442	0	0.00047	0	0	0
Healthy	77.87985	0.11803	0.07572	0	0	0	0		0.69477	0.0952	0.11803	0.02294	0.07572	0	0.02461	0	0	0
Healthy	83.57456	0.19074	0	0	0	0	0		4.99754	0.34483	0.19074	0.24268	0	0	0.00036	0	0	0.03091
Healthy	43.23673	0.35282	0	0	0	0	0.00266		22.44835	0	0.35282	0.39834	0	0	7.07218	0	0	0
Healthy	21.21822	0.15676	0.00571	0	0	0	0		22.19163	11.145	0.15676	0.02024	0.00571	0	0.03068	0	0	0.13131
Healthy	83.62879	0	0.05599	0	0	0	0.39031		1.35342	3.65866	0	0	0.05599	0.6732	0	0	0	0
Healthy	9.64181	1.36281	0.07199	0	0.04414	0	0.00529		22.92103	11.72604	1.36281	19.59527	0.07199	1.51831	4.08595	0	0.04414	0
Healthy	15.2001	0	0.10204	0	0	0	0.00744		50.82137	0.73248	0	0.58033	0.10204	0.41172	0.01137	0	0	0.36434
Healthy	6.84403	5.28272	0	0	0.57383	0	0		2.29972	74.24128	5.28272	0.06682	0	0	0	0	0.57383	0.00864
Healthy	64.07225	1.18181	1.37251	0	0.0012	0	0.2493		20.32889	0.15337	1.18181	0.06608	1.37251	0	0	0	0.0012	0.00826
Healthy	24.68236	0.71467	0.02924	1.36651	0.02686	0	0		25.33694	1.26194	0.71467	15.14235	0.02924	0	0.21195	1.36651	0.02686	0.00257
Healthy	47.58464	3.12897	0	0	1.59893	0	0.01577		9.96944	0.00246	3.12897	0.2776	0	0	0.02608	0	1.59893	0.29017
Healthy	41.69468	0.12877	0.07476	0	0.24298	0	0.1953		14.53917	0.01777	0.12877	0.10548	0.07476	2.58859	0.03567	0	0.24298	0.04687
Healthy	41.82928	0.05275	0.16469	0	0	0	0.01062		31.00509	0.18946	0.05275	2.77653	0.16469	0.04879	0.17285	0	0	0.30967
Healthy	83.32758	0.12491	0.28935	0	0.22161	0	0.05279		3.40973	1.08547	0.12491	0.00415	0.28935	0	0.03567	0	0.22161	0
Healthy	25.55658	1.31321	0.0605	0	0	0	0		15.06191	38.26172	1.31321	0.23305	0.0605	0	1.12563	0	0	0.49756
Healthy	45.19073	0.53268	2.01035	1.38538	0.01077	0	0.00132		20.85388	10.0008	0.53268	0.73901	2.01035	0	0	1.38538	0.01077	0.27633
Healthy	35.35294	0	0.30027	0	0	0	0.06853		5.77072	6.76928	0	0.20564	0.30027	25.1723	0	0	0	0.01195
Healthy	40.45877	2.24622	5.82004	0.88013	0	0	0		29.14473	0.30703	2.24622	0.47349	5.82004	0	0.03848	0.88013	0	0
Healthy	39.76939	0.89265	0.90663	0	0.00486	0	0		18.13691	9.43173	0.89265	0.27132	0.90663	0	0.06618	0	0.00486	0.02572
Healthy	40.0581	1.10372	1.58452	0	0	0	0.01538		12.8056	0.92758	1.10372	0.90117	1.58452	0	0.94072	0	0	0.01107
Healthy	7.38156	2.90729	0	0	0.45833	0	0		0	77.81907	2.90729	0.56721	0	0	0	0	0.45833	0
Healthy	40.00541	1.44863	0.04528	0	0	0	0		17.67872	13.49806	1.44863	0.07445	0.04528	0	0.31	0	0	0.37412
Healthy	67.45016	0	0	0	0.27252	0	0		12.90721	0.04287	0	0	0	0.05076	0	0	0.27252	0
Healthy	18.93339	0.04844	0.07849	3.54093	0	0	0.03051		28.61221	10.49698	0.04844	0.07384	0.07849	0	0.04387	3.54093	0	0.04726
Healthy	33.38716	0.0546	0.09861	3.84709	0	0	0		13.96411	0.1036	0.0546	0.68307	0.09861	0	1.22523	3.84709	0	0
Healthy	14.36023	1.10797	1.41746	1.79344	0	0	0		21.23129	0.48572	1.10797	0.006	1.41746	0.05808	0	1.79344	0	0.00279
Healthy	26.99455	0.01539	0.15098	0	0	0	0		52.59742	0.12523	0.01539	0.23414	0.15098	0.1082	0.72541	0	0	0.00373
Healthy	32.13403	1.15812	0.02629	12.4621	0	0	0.01282		10.98274	0.00421	1.15812	0	0.02629	0.09203	0.68012	12.4621	0	0.01007
D014607	84.62743	0.23798	0.01929	0	0.14883	0	0		1.48997	0	0.23798	0	0.01929	0	0.0257	0	0.14883	0
Healthy	15.76133	0	0	0	0.00495	0	0		39.77654	12.15454	0	0.84631	0	0	1.96761	0	0.00495	0
Healthy	0.00116	7.46327	0.88337	0	1.80175	0	0		39.62724	26.17698	7.46327	1.33778	0.88337	0	3.71166	0	1.80175	0.66857
Healthy	21.72158	0.0274	3.89876	0.11165	0.01802	0	0.00855		1.457	47.76658	0.0274	0.67221	3.89876	0.00083	0	0.11165	0.01802	0.00332
Healthy	80.02181	0.23876	0.15155	0	0.00428	0	0.03054		11.18939	0	0.23876	0	0.15155	0	0.00703	0	0.00428	0.00384
Healthy	92.37086	0.06106	0.50884	0	0	0	0		1.72893	0.18969	0.06106	0	0.50884	0	0	0	0	0
Healthy	36.46828	0	0	0	0	0	0		38.8167	0	0	0	0	7.54448	6.35549	0	0	0
Healthy	38.19224	7.74478	2.24124	0	0	0	0.00133		8.44434	5.35245	7.74478	0.50239	2.24124	0	0.08378	0	0	0.07496
Healthy	0.03814	87.6699	0.04965	0	0.04741	0	0		0	6.59575	87.6699	4.6561	0.04965	0	0	0	0.04741	0
Healthy	45.26473	1.01853	1.83111	1.23038	0.10447	0	0.00889		24.73501	0.26711	1.01853	0.78952	1.83111	1.70994	0.40302	1.23038	0.10447	0.28323
Healthy	74.29777	0	0.01528	0	0	0	0		9.69299	0	0	0	0.01528	0	0	0	0	0
Healthy	36.8274	0.16438	0.03217	0	0	0.03804	0.15156		23.67886	2.80319	0.16438	0.05277	0.03217	1.80075	0.02874	0	0	0.0975
Healthy	81.72666	0	0	0	0	0	0		12.33075	0.02023	0	0	0	0	0.51735	0	0	0
Healthy	73.74703	0.60422	0.00901	0	0	0	0.04112		2.06269	0.02352	0.60422	0.02913	0.00901	0	0	0	0	0
Healthy	70.62031	0.14705	0.24334	0	0	0	0.07434		5.91702	4.05241	0.14705	0	0.24334	0.04311	0	0	0	0
Healthy	42.29907	0.18304	0.09001	0	0.00754	0.21933	0.01399		10.32986	4.16215	0.18304	0.0719	0.09001	0	3.35605	0	0.00754	0.31151
Healthy	28.91364	0	0	0	0	0	0		46.34829	0	0	0	0	0	0.76987	0	0	0
Healthy	29.45115	0	0	2.52302	0	0	0.71462		6.27347	0.14517	0	0.09841	0	2.20838	0.21724	2.52302	0	0
Healthy	59.94951	0.13388	0.11188	0	0	0	0.36652		4.55439	3.63884	0.13388	0.09111	0.11188	0.91984	0	0	0	0
D014607	42.22069	13.06821	1.16907	0	0	0.17871	0.01221		0.59779	20.67119	13.06821	0.03261	1.16907	0	0.00104	0	0	0
Healthy	69.31403	0.09389	0.26229	0	0	0	0.08906		5.77806	4.25504	0.09389	0.01041	0.26229	0.06314	0	0	0	0
Healthy	51.86404	0	0.04924	3.95932	0	0	0		25.99537	0	0	0	0.04924	0	0	3.95932	0	0
Healthy	87.79754	0.02213	0	0	0	0	0		6.25106	0.00788	0.02213	0.07013	0	0	0.03373	0	0	0.42534
Healthy	52.10296	1.81989	0.05455	0	0	0	0		18.21306	1.25183	1.81989	0	0.05455	0	0.32	0	0	0.14632
Healthy	3.58455	0	0	0	0	0	0		15.24503	5.34989	0	3.31825	0	0	0	0	0	0
Healthy	68.68363	0.02321	0.21457	0	0	0	0		5.14392	0.40903	0.02321	0	0.21457	0	0.27242	0	0	0
Healthy	68.74356	0.0328	0.04583	0	0	0	1.66613		1.1663	0.12091	0.0328	0	0.04583	0	0.50213	0	0	0
Healthy	28.65617	2.17787	0	1.91706	0	0	0		24.27811	0.73441	2.17787	8.25162	0	0	3.5968	1.91706	0	0
Healthy	63.79876	0	0.15651	0	0	0.00688	0.06513		14.13543	0.89222	0	0	0.15651	0	0.07183	0	0	0
Healthy	79.20896	0	0.26069	0	0	0	0		0.78978	0.0863	0	0	0.26069	0	0	0	0	0
Healthy	56.25764	0	0.01474	2.4818	0	0	0		26.29808	0	0	0.0223	0.01474	0	0	2.4818	0	0.09037
Healthy	32.27683	0	1.15039	5.57201	0	0	0.00189		21.11407	4.33814	0	0.23235	1.15039	0.11285	0	5.57201	0	0.28594
Healthy	64.17502	0	0.19017	0	0	0.00458	0.06104		14.52991	0.99456	0	0	0.19017	0	0.06868	0	0	0
Healthy	42.13047	0.68054	2.89444	0	0	0	0.0481		15.26306	1.8504	0.68054	0.48635	2.89444	0.14447	1.90703	0	0	0
Healthy	0	0	0	0	0	0	0		19.60951	4.24856	0	0	0	0	0	0	0	0
Healthy	32.80466	0.40379	0	0	0	0	0		24.55488	0	0.40379	0.11797	0	0.15253	0	0	0	0.20194
Healthy	56.49432	0.6727	0.04209	0	0	0	0.03612		10.44091	0	0.6727	0.00882	0.04209	0	0.06302	0	0	0.05314
D014607	67.31057	0.22105	0.50325	0	0.02002	0.11859	0.01664		2.06411	0.04384	0.22105	0	0.50325	0	0.01865	0	0.02002	0
Healthy	68.44359	0.74512	0.77874	0	0	0	0		3.57365	17.02573	0.74512	0.86968	0.77874	0	0	0	0	0.03828
Healthy	92.1473	4.12779	0	0	0	0	0		0.64707	0	4.12779	0	0	0	0	0	0	0
Healthy	23.00519	1.83545	0	0	0.25317	0	0		21.35409	5.02245	1.83545	2.88264	0	3.06931	0	0	0.25317	0
Healthy	64.06188	0	3.18134	0	0	0	0.24434		23.87406	0	0	0	3.18134	0	0.0405	0	0	0
Healthy	64.13532	0	3.01158	0	0	0	0.33779		23.7909	0	0	0	3.01158	0	0.07771	0	0	0
Healthy	14.14777	0.01484	0.16203	0	0.11321	0	0.04101		30.93293	0	0.01484	0.07801	0.16203	0	0.40002	0	0.11321	0
Healthy	18.69823	0.04559	0	1.62095	0.03056	0	0		27.93452	1.29975	0.04559	2.10095	0	0	16.44743	1.62095	0.03056	0.41789
Healthy	12.99612	0.16489	0.04103	1.52412	0	0	0		35.61448	1.11626	0.16489	1.4514	0.04103	1.70278	1.21208	1.52412	0	0.4104
Healthy	24.87301	2.31023	0.21396	0	0	0	0.09504		25.4783	1.20466	2.31023	8.22318	0.21396	0.81474	0.12564	0	0	0.06758
Healthy	28.73911	0	0	2.69908	0	0	0		8.61824	0	0	0	0	9.23471	0.57303	2.69908	0	0
Healthy	24.27956	0	0.04026	0	11.5426	0	0.00212		19.89236	0.05422	0	0.12664	0.04026	0	3.0786	0	11.5426	0
Healthy	75.23177	0.04317	0	0	0	0	0		7.83141	0	0.04317	0.0434	0	0	0.07882	0	0	0
Healthy	62.65267	8.48501	0.30935	0	0.06041	0	0.02153		13.89969	0.002	8.48501	0.05048	0.30935	0	0	0	0.06041	0.66049
Healthy	33.92343	0.07032	0.39488	0	0.0638	0	0		47.44119	0.15815	0.07032	0.35595	0.39488	0.89622	0.91029	0	0.0638	0
Healthy	60.8361	0.74286	2.38969	0.24554	0	0	0		7.41268	0.87671	0.74286	0.42666	2.38969	0	0.07792	0.24554	0	0
Healthy	22.48595	0.47299	0.18365	0	0.00038	0	0		19.30605	5.56913	0.47299	0.77635	0.18365	0	0.00749	0	0.00038	0.14908
Healthy	67.57311	0	0.08094	0.85189	0	0	0.19444		2.81573	0.08805	0	0.05079	0.08094	0	0	0.85189	0	0
Healthy	40.07286	0.24052	0	1.40714	0	0	0		15.96171	0	0.24052	0.26825	0	0.71531	3.61034	1.40714	0	0.05592
Healthy	57.19092	0.02631	0.39081	0	0	0.00153	0		3.33986	0.00318	0.02631	0.01848	0.39081	0	1.04246	0	0	0.05482
Healthy	0.0487	15.6337	0	0	0.21254	0	0		0.01695	0.25315	15.6337	0	0	0	0.18018	0	0.21254	0.04787
Healthy	85.92767	1.31886	0	0	0	0	0		1.3669	0	1.31886	0	0	0	1.26078	0	0	0
Healthy	26.65492	2.36877	0.26927	0	0	0	0		22.85331	1.59289	2.36877	5.52076	0.26927	0.49771	0	0	0	0
Healthy	56.2617	0	0	3.79571	0	0	0		25.93152	0	0	0	0	0	0	3.79571	0	0
Healthy	51.67547	0.1676	0.84737	0.36619	0	0.05462	0		20.33841	0.10989	0.1676	1.40118	0.84737	0	12.39793	0.36619	0	0.02165
Healthy	20.97575	0.78469	0.24481	0	0	2.5507	0.14777		13.4946	5.11495	0.78469	0.02389	0.24481	0	0.00754	0	0	0.06551
Healthy	0.04408	0.159	0	0	1.12472	0	0		0.00232	92.88663	0.159	3.39346	0	0	0	0	1.12472	0
Healthy	58.29294	0.08584	0.00077	0.00449	0	0	0.02767		11.19733	0	0.08584	0.04869	0.00077	0	0.11387	0.00449	0	0
Healthy	0.01473	4.27323	0	0	0	0	0		13.95278	73.11144	4.27323	0.70038	0	0	0.29224	0	0	0.00065
Healthy	64.8518	0	0.01982	0	0	0	0.03927		1.95559	0	0	0	0.01982	0	0	0	0	0
Healthy	68.21432	0.12255	0.25346	3.1767	0	0	0		15.78988	0	0.12255	0	0.25346	0	0	3.1767	0	0
Healthy	69.01303	0	0.19767	0	0	0	0		4.99949	0.38768	0	0	0.19767	0	0.27498	0	0	0
Healthy	48.7416	0	0	0	0	0	0		3.15258	17.86819	0	0	0	0	0	0	0	0
Healthy	28.85223	18.67253	5.67678	0	0.44225	0	0		1.68143	5.48039	18.67253	0.36801	5.67678	0	0	0	0.44225	0
Healthy	58.72881	1.10102	0.37347	0.00324	0	0	0.00203		4.88406	1.45403	1.10102	0.01145	0.37347	0	0.04425	0.00324	0	0
Healthy	38.48591	3.29189	0	0	0	0	0		13.15882	3.33831	3.29189	2.42421	0	0	0.24055	0	0	0.61698
