group	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Bifidobacteriaceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Bacteroidaceae	Lachnospiraceae	Enterobacteriaceae	Burkholderiaceae	Methanobacteriaceae	Streptococcaceae	Marinifilaceae	Acidaminococcaceae	Erysipelotrichaceae	Lactobacillaceae
Healthy	29.11495	14.36158	0.02218	3.51953	0	0	0.31131	0.01391	0.00792	0	13.04629	29.11495	0	0.03996	0	0.01391	0.70964	0	0.06749	0
Healthy	19.05219	6.29765	4.9165	0.55022	0.38007	0	0.04008	0.12449	0.48636	0	18.82713	19.05219	0	0.03241	0	0.12449	0.7278	0	0	0
D015179	14.98974	1.61625	0.38462	3.16996	0.00226	0.1749	0.42818	0.91421	0.35217	0.13204	37.64317	14.98974	0	0.00234	0.1749	0.91421	1.08187	0.0093	2.54504	0
Healthy	19.95339	0.00136	10.9405	9.69128	0.98081	0	9.00992	0.17009	0.50904	0.03459	39.24931	19.95339	0.38074	0.30719	0	0.17009	0	0	0.09045	0
Healthy	18.0346	12.47381	0.01733	0.41323	0.48728	0	0.08591	0.11446	0.01158	0.01593	34.00414	18.0346	15.35453	0.01705	0	0.11446	0	0	0.18526	0.00245
D015179	8.42582	3.83425	0	0.42839	2.6519	2.64951	0	1.52727	0	0.00194	38.37281	8.42582	5.49534	0	2.64951	1.52727	0.63741	0	2.76576	1.72983
Healthy	9.37955	3.59525	0	0	0	0	0	0.12189	0	0	67.81075	9.37955	0.00738	0.03807	0	0.12189	2.02637	0	0.02452	0
D015179	46.11378	5.70435	0.01369	1.03204	0.00095	0.66878	0.04944	1.11177	0.01093	0	14.52767	46.11378	0.03216	0.01613	0.66878	1.11177	0.61385	0	0	0
Healthy	0.7039	5.22981	0.11254	0.07712	0	0	0.06085	0.03645	0	0	54.30655	0.7039	0.09251	0.05845	0	0.03645	1.14318	0	0.03772	0
Healthy	12.86276	1.42192	0	0	0	0	0	0	0	0	29.14607	12.86276	0	0	0	0	0	0	0.50147	0
Healthy	1.58508	1.78899	1.94687	1.05286	3.60839	0	0.1756	0	0	0.00625	50.54522	1.58508	0	0.66954	0	0	1.34756	0	0	0
Healthy	23.08996	19.2472	15.7193	5.8251	0	0	0	0	0.01672	0.05727	15.67771	23.08996	0	0.04462	0	0	0	0.1586	0.56837	0
D015179	6.81974	17.32292	0.04749	21.28429	0	0.08675	4.44032	0	0	0	12.40456	6.81974	0	0	0.08675	0	0	0	12.3748	0
Healthy	5.25015	0.45661	0	34.03736	0	0	1.83456	0	0	0	0.12418	5.25015	0.18701	0	0	0	0	0	0	0
Healthy	1.19561	3.5783	4.99467	1.21136	0.47557	0	1.15088	0.32028	0	0	10.53695	1.19561	0.09698	0	0	0.32028	0	0.02188	0.71548	0
D015179	8.22508	11.09774	3.63783	1.6491	15.9952	0.43238	0.59622	0.07237	0	1.15127	8.56094	8.22508	0.21226	0.00116	0.43238	0.07237	0.23617	1.13207	0.02238	0.10207
D015179	2.75664	0	0.06289	1.15293	25.7643	0	0	2.02048	0	0	30.64535	2.75664	12.36668	0.43842	0	2.02048	0	0	1.88491	0
Healthy	27.62409	25.7256	15.0914	15.48497	0	0	0	1.00425	0.01617	0	10.97433	27.62409	0	0	0	1.00425	0	0	0	0
Healthy	15.7252	5.42927	0	2.00549	0	0	0.80463	0.52817	0.32284	0.02654	28.13923	15.7252	0.41381	0	0	0.52817	0	0	0.2107	0.14357
Healthy	34.41931	6.8578	4.99893	0.12966	0.59724	1.03233	0	0.2042	0	0	8.05171	34.41931	0	0.2618	1.03233	0.2042	0	0	0	0
Healthy	0.35757	3.90741	1.90201	0.01459	43.7613	0	1.25369	0	0	0	8.97149	0.35757	10.2031	0.28678	0	0	0	0	0.16405	0
Healthy	5.91871	5.29898	0	0	0	0	0.18531	0.01904	0	0	65.66626	5.91871	0	7.80803	0	0.01904	1.29133	0	0	0
D015179	15.71386	10.70457	5.21913	12.19092	0.00273	0	3.37188	0.0044	0.1237	0.97443	16.1942	15.71386	0	0.32447	0	0.0044	0.54909	0	3.21171	0
Healthy	55.5583	0	0	0	0	0	0	0	0	0	0	55.5583	0	0	0	0	0	0	0	0
Healthy	1.30125	2.98749	0	0.13731	0	0	0.0329	0.00407	0	0	81.55533	1.30125	0.00725	0	0	0.00407	0.93549	0	0	0
Healthy	33.57267	4.8714	29.50236	0.23598	0	0	0.51061	0.57369	0.01	0	12.42737	33.57267	0.84904	0	0	0.57369	0	0	0.02649	0
Healthy	3.76115	2.77032	1.59872	0.79609	0	0.00796	0.5799	0.08743	0	0.11243	48.84763	3.76115	0	2.95052	0.00796	0.08743	2.37912	0	0.04519	0
Healthy	27.7512	18.73672	0.46519	0.0005	0	0.72247	0.19488	0.14767	0.24465	0	6.10948	27.7512	5.26417	0.03528	0.72247	0.14767	0.41715	0	0.82942	0
Healthy	3.88804	1.00664	0	0.52847	0	0	0	0	0.35414	0	77.96466	3.88804	0.06415	3.09817	0	0	0	0	0.04312	0
Healthy	0	0	0	0	0	0	0	0	0	0	74.06347	0	0	0	0	0	0	0	0	0
Healthy	2.49626	7.4369	0.33049	0	0.56457	0	0.09998	0.02657	0	0	42.83558	2.49626	0	0.01767	0	0.02657	0.92296	0	0	0
Healthy	4.05585	3.98269	0.11038	0.38942	8.47837	0	0.07908	0	0	0	31.8147	4.05585	0	0.36389	0	0	1.28728	0	0	0
Healthy	21.91439	0.27266	0	0.02459	0	0	0	0.02635	0.09271	0	47.82067	21.91439	0	0.00636	0	0.02635	0	0	0.21428	0
Healthy	1.81861	2.43123	1.86144	1.72919	4.66528	0.23364	0.1158	0	0	0	32.29228	1.81861	0	0.16484	0.23364	0	0	0	0	0
Healthy	20.26009	6.22493	2.65323	18.59698	0	4.61479	7.02053	2.13376	0	0	4.28713	20.26009	9.59962	0	4.61479	2.13376	0	0	4.21269	7.48365
Healthy	2.22211	9.34853	1.32016	0.04649	0	0	0.12133	0.84114	0	0	60.01183	2.22211	8.06911	0.00115	0	0.84114	0	0	0.12519	0.20931
Healthy	3.31496	2.52576	1.48339	1.506	0	0	0.80474	0.28293	0.05371	0	41.29879	3.31496	28.41585	1.53805	0	0.28293	0.95449	0	0.00184	1.13501
Healthy	34.00631	10.8563	2.34812	8.53051	0	0	0.38233	3.79207	1.39548	0	25.55322	34.00631	0	0.0207	0	3.79207	0	0	0.91548	0
D015179	29.70794	4.33665	4.25817	0	22.0207	0.57811	1.98084	0	0	0	9.47313	29.70794	0	0.05502	0.57811	0	0	0	0	0
Healthy	3.20744	2.00092	0	0.48598	0	0	0.26261	0	0	0	49.57217	3.20744	0	5.81992	0	0	0	0	0.06761	0
Healthy	2.83198	1.35299	0	0.03787	0	0	0.12712	0	0	0	10.36283	2.83198	3.76517	0.22149	0	0	1.45744	0	0.06892	0.00571
Healthy	11.71708	1.19851	0	0	0.63691	0	0	0.00764	0	0	58.5524	11.71708	0	0.02705	0	0.00764	0	0	0	0
Healthy	0.22061	0.00733	0	30.16693	0	0	2.0283	0.00439	0	0.09411	22.17331	0.22061	4.56367	0	0	0.00439	0.84265	0	0.03472	0
Healthy	4.82885	3.28079	0.00872	0.00502	0	0	0	0	0	0	54.83507	4.82885	0.07914	0.24664	0	0	1.07672	0	0.02006	0
Healthy	35.24118	10.39485	0.04433	2.27182	0	0	0.17451	0.02189	0.0244	0	14.1516	35.24118	0	0.05222	0	0.02189	0.77436	0	0.15466	0
Healthy	0.3306	1.29351	0.66752	0.36471	0.0078	0	0.86375	0.07099	0	0	38.27388	0.3306	0.83626	0.03938	0	0.07099	0.81654	0.03371	0.38297	0
Healthy	0.00235	0	0	45.48001	0	0	0	10.31952	0	0	4.5859	0.00235	26.9709	0	0	10.31952	0	0	0	0
Healthy	21.24383	9.32906	0	0.52811	12.906	1.69349	0.2013	0	0.07713	0	7.72787	21.24383	0	0.03187	1.69349	0	0	0	1.92613	0
Healthy	42.40187	24.8575	0.88064	22.2985	0	0	0	0	0	0	8.01845	42.40187	0	0	0	0	0	0	0	0
Healthy	19.50814	5.21255	25.01063	1.82914	5.60774	0	3.27579	1.01283	0.51059	0	19.07035	19.50814	0.24872	0.02842	0	1.01283	0	0	0.12324	0
Healthy	14.50134	7.52689	0.05924	1.47133	0.4519	0.16007	0.21914	0.4512	0	0	21.14025	14.50134	0.36064	2.56783	0.16007	0.4512	1.81559	0	2.12	0
Healthy	1.559	1.56264	0.15391	0.26279	0	0	0	0	0	0	53.4144	1.559	0.01889	0.16644	0	0	0.62291	0	0.04162	0
Healthy	9.10908	1.03383	19.1533	8.98985	3.80362	10.4943	3.13799	0	0	0	5.2172	9.10908	0	0	10.4943	0	0	0	0	1.54188
Healthy	5.15277	2.3285	0	0	0	0.11602	0.64187	0	0	0.09745	58.73401	5.15277	0.03122	0	0.11602	0	0.87932	0.11516	0.20077	0
Healthy	32.0243	14.533	17.8456	10.29739	0.01069	0	0	2.30761	0.68221	0	14.42322	32.0243	0	0.05057	0	2.30761	0	0	0.02104	0.05192
Healthy	1.00085	2.4657	2.01033	1.05041	0.13985	0	0.56127	0.01299	0	0	15.42862	1.00085	0.28324	0.00365	0	0.01299	0	0.04368	0.36671	0
Healthy	20.23608	8.65162	1.90423	3.65315	0.0269	0.15359	0.65908	0.16599	0	0	19.50084	20.23608	0	0.05758	0.15359	0.16599	1.20114	0	0.32485	0
Healthy	0	0	0	20.49217	0	0	0	0.02293	0.0852	0	50.08936	0	1.91893	0	0	0.02293	0	0	0	0
Healthy	1.73643	3.18773	0.03726	0	0	0	0	0	0	0	60.02125	1.73643	0	0	0	0	0	0	0	0
Healthy	6.17709	4.04535	0.15362	0.43806	8.491	0	0.08076	0	0	0	27.0659	6.17709	0.02636	0.36592	0	0	1.26178	0	0	0
Healthy	2.82232	1.98429	1.02775	0.64754	0	0	0.1319	0	0	0	58.83885	2.82232	0.02664	0.23028	0	0	0	0	0.10208	0
Healthy	44.1738	5.388	1.78826	0.2521	1.38974	0.44728	0.32988	0	0	0	15.01807	44.1738	0	1.8944	0.44728	0	0	0	1.16992	0
Healthy	8.43573	2.8606	3.88275	0.81517	0.72584	0	0.63567	0.08323	0.04977	0	14.22333	8.43573	0.3495	1.32578	0	0.08323	0.79251	0	0.0067	0.06618
Healthy	1.7712	0.99109	0	0.14046	1.84295	0	0	0	0	0	83.75892	1.7712	0.06543	0.51879	0	0	0	0	0	0
Healthy	5.273	1.2917	1.48492	0	0	0	0	0	0	0	53.1305	5.273	0	0	0	0	0	0	0	0
Healthy	4.62909	3.48233	0	0.01722	0	0	0.11737	0.05154	0	0.0349	64.98795	4.62909	0.09641	1.82918	0	0.05154	1.3411	0	0.00806	0
Healthy	29.42827	0.80508	0	2.4165	0	0	1.87844	0.18219	0.04428	0	16.79554	29.42827	0.03075	0.2255	0	0.18219	0.84596	0	0.05254	1.73204
Healthy	23.02168	5.80441	16.9456	1.1541	0.96622	0	0	1.92647	0	0	17.55989	23.02168	9.70979	0	0	1.92647	0	0.03091	0	0
Healthy	0	0	0	2.21534	0	0	0.25808	0	0	0	1.94537	0	0	0	0	0	0	0	0	0
Healthy	5.17697	4.93931	0	0.21988	0	0	0	0.42818	0	0	55.31537	5.17697	0	5.847	0	0.42818	1.05984	0	0	0
Healthy	2.52416	0.55046	0	0	0	0	0	0	0	0	35.2676	2.52416	2.05871	0.2724	0	0	0.32727	0	0	0
Healthy	13.18979	3.90565	0	0.42243	0	0	0	0.23942	0	0	53.81259	13.18979	0	1.25736	0	0.23942	0	0	0	0
Healthy	4.21161	1.08743	4.60155	5.5343	7.23898	0	0.69645	0	0.00247	0	29.72478	4.21161	0	0.33006	0	0	0	0	0.17432	0
Healthy	10.997	4.07709	0	32.56182	3.62249	0	3.65264	0.25098	0.23583	0.18269	21.12868	10.997	0.15188	0.1611	0	0.25098	0.90468	0	0.03599	0
Healthy	18.5457	4.74516	0	4.53988	0	0	0.61646	0	0	0	43.36324	18.5457	0.05784	0.92493	0	0	1.03448	0	0.07931	0
Healthy	6.1442	4.29055	0.14583	0.37044	8.73029	0	0.09219	0	0	0	26.27907	6.1442	0	0.43745	0	0	1.14026	0	0	0
Healthy	6.14176	3.64908	0.24062	0.2172	9.35753	0	0.0746	0.04972	0	0	7.29767	6.14176	0	0.78385	0	0.04972	0.45232	0	0	0
Healthy	7.94231	7.03393	0.25828	0	0	0	0.05195	0	0	0	57.15667	7.94231	0	1.44768	0	0	0	3.8111	0.56373	0
Healthy	10.73204	4.83739	1.75609	13.64907	0	0	0.19754	0.00222	0.41354	0	47.94994	10.73204	0	0.07346	0	0.00222	0	0	0.38037	0
Healthy	10.00642	5.32989	0.5867	1.48243	0.58083	0.01859	0.4302	0.02629	0	0	44.33555	10.00642	0	0.03051	0.01859	0.02629	1.77133	0	0	0
Healthy	37.30257	3.15344	0	0	5.17575	0	0	0.15114	0	0	29.91254	37.30257	0	0	0	0.15114	0	0	0	0
Healthy	1.61467	1.11324	0	0.19628	1.68633	0	0	0	0	0	82.77448	1.61467	0.03928	0.49193	0	0	0	0	0	0
Healthy	3.01173	3.09659	0	0	0	0	0.12975	0	0	0	56.15383	3.01173	0	0.4584	0	0	0.51615	0	0.03199	0
Healthy	4.09934	0.79223	0.00623	0.41873	0	0	0.63318	0.24663	0	0	28.0847	4.09934	0	0.22682	0	0.24663	0.73515	0	0	0
Healthy	12.83256	0.21388	15.27156	0.05912	0.01569	11.0253	0	0	0.03164	0	25.01524	12.83256	0.10767	0.01539	11.0253	0	0	0	0.18695	0
Healthy	3.29556	19.7307	0	0	0	0	0	0	0	0	16.28189	3.29556	0	0	0	0	0	0	18.7223	0
D015179	24.54693	10.3569	0.02691	0.52638	0.00059	0	2.68846	0.86301	0.11691	8.30775	23.01107	24.54693	0.26661	0.00776	0	0.86301	0	5.01549	0.71915	0
Healthy	2.07621	1.33862	0	0	0	0	0.0568	0.29003	0	0	74.5758	2.07621	0.71518	0	0	0.29003	0	0	0.00089	0
D015179	20.10969	6.57862	11.62625	0.32405	16.2873	0.20268	0	0.09576	0.05252	0.00093	8.9441	20.10969	3.51923	0.07663	0.20268	0.09576	0.75805	0	0.01225	0
D015179	3.76619	6.24734	0	0.84437	4.35474	1.17624	0	0.47618	0	0	31.761	3.76619	10.11524	0	1.17624	0.47618	0	0	1.71344	1.09775
Healthy	0	0	0	0.04074	0	0	0	0	0	0	0.00817	0	0	0	0	0	0	0	0	0
Healthy	34.99819	4.52321	0	0	0	0	0	2.90591	0	0	40.19988	34.99819	0	0	0	2.90591	0	0	0	0
Healthy	12.78803	1.50168	0	0	0	0	0	0	0	0	29.83472	12.78803	0	0	0	0	0	0	0.57617	0
Healthy	4.19265	7.25722	0.40524	5.20733	0	0.07354	0.36055	0.01043	0	0	43.4252	4.19265	0.02922	0.10444	0.07354	0.01043	0	0	0.01675	0
Healthy	18.38961	2.94957	2.92305	7.91303	0.31727	0	0	0	0.55546	0	34.83181	18.38961	0	0.06503	0	0	0	0	0.2908	0
Healthy	2.61446	0	0	20.0961	0	0	0	31.89255	0.45677	0	30.0091	2.61446	3.51716	0	0	31.89255	0	0	0	0.24471
Healthy	9.29407	3.23828	4.45594	0.13026	0.37515	0	0	0.02126	0.39572	0	53.19687	9.29407	0	0.11171	0	0.02126	0	0	0.35127	0
Healthy	9.93308	28.28543	0	11.67146	0	0	1.17839	0	0	0	5.88201	9.93308	0	0.25438	0	0	0	0	0	0
D015179	15.14514	1.15647	7.77608	0	0	0	1.32693	1.56049	0	0	59.13118	15.14514	0	0	0	1.56049	0.33042	1.44488	0.1775	0.05715
Healthy	17.72833	5.67685	15.2931	23.03245	0	0	0.22583	0.05764	0.33437	0	29.13396	17.72833	0	0.00285	0	0.05764	0	0	0.62956	0
Healthy	13.79656	2.55685	0.00181	0.6157	0.00852	2.77246	0	0.15099	0.02746	0.02399	21.56455	13.79656	6.69974	0.07041	2.77246	0.15099	21.01231	0	0.27787	0.99162
D015179	30.95246	6.20001	12.12437	1.28718	0	0	0.41922	0.46035	0.00694	0	15.6547	30.95246	1.39766	0.09109	0	0.46035	0	0	0.20629	0
Healthy	15.63988	5.05881	1.11101	1.62721	0.36339	0.60507	0.30054	0	0	0	18.35806	15.63988	0	1.79976	0.60507	0	2.22036	0.00793	0	0.0088
D015179	33.78942	8.34127	15.7731	0	1.81055	1.50301	0.1043	1.40699	0	0	19.4899	33.78942	0	0	1.50301	1.40699	0	0	0	0
Healthy	6.61933	2.36496	0.29025	0.11048	0	0	0.02796	0.27989	0	0	50.99158	6.61933	0.08323	0.24361	0	0.27989	0.63461	0	0.08648	0
Healthy	40.89289	0.51137	24.585	9.55318	0	0	0	0.93232	0	0	11.46531	40.89289	0	0	0	0.93232	0	0	0	0
Healthy	33.07704	0.2072	1.21457	0	0.02043	0.08089	0	0.04835	0	0	27.7668	33.07704	0	0.01848	0.08089	0.04835	2.85909	0	0	0
Healthy	28.98401	6.07616	2.74333	0.26704	0.72342	0	0	0.42936	0	0	24.69099	28.98401	0	5.88855	0	0.42936	0	0.83085	0.06127	0
Healthy	0	0	0	0.04324	0	0	0	1.22407	0	1.18019	9.50106	0	25.34109	0.00571	0	1.22407	0	0	0	0
Healthy	8.85425	4.24689	3.05712	0	0	0	0.09088	0.10221	0	0	62.65376	8.85425	0.01506	1.24613	0	0.10221	0.81111	0	0.01816	0
Healthy	15.01991	0.00691	0	0.70174	0	0	0	0.58076	0.10798	0.03129	44.00659	15.01991	0.94979	1.06212	0	0.58076	0.39861	0	0.0065	0
D015179	13.20511	10.23505	2.83587	1.67182	0.00187	1.74535	0.41442	0	0.02924	0	3.45117	13.20511	4.09987	0	1.74535	0	0	3.05701	0.35435	0.02394
Healthy	29.80965	6.51297	0.1272	0.24582	0.04873	0	0.18077	0	0	0	24.21997	29.80965	0	0	0	0	1.29737	0	0.33429	0
Healthy	4.51547	0	0	0.48132	1.81304	0	0	0.22636	0.02139	0	82.50748	4.51547	0.14888	0	0	0.22636	0	0	0	0
Healthy	7.00007	3.0062	5.06229	15.51064	1.73198	0	4.43116	1.01224	0	0	14.91335	7.00007	8.87264	0.03018	0	1.01224	0	0	0	0
D015179	7.79816	2.7598	9.13695	5.74896	4.82984	0	0.11328	0.28888	0	0	34.54627	7.79816	0.07473	0	0	0.28888	0	0	0	0.00993
Healthy	6.82381	6.38584	0.73597	0.58952	0	0.16611	0.14758	0.01259	0	0	32.0224	6.82381	0.09786	1.42157	0.16611	0.01259	2.31931	0	0	0
Healthy	18.52863	21.87001	2.8778	10.41149	0	0	1.28438	2.52531	0	0	33.07218	18.52863	0	0	0	2.52531	0	0	0	0
Healthy	0.8314	0.00405	0	28.04143	0	0	0	0.06214	0	0	0.02297	0.8314	4.18333	3.31946	0	0.06214	0	0	0	0
Healthy	0.32555	0	0	42.46908	0	0	0	3.87846	0	0	1.342	0.32555	16.23497	0	0	3.87846	0	0	0	1.31815
Healthy	10.01661	11.90389	9.54572	5.12246	8.67123	0	0.12738	0	0	0	12.30744	10.01661	0.50123	0.18461	0	0	0.81588	0	0.2822	0
Healthy	38.50677	25.75011	0	19.19566	0.01384	0	0.26656	0.15244	0.08487	0.0028	0.07259	38.50677	6.14603	0.03574	0	0.15244	0	0	0.2754	0
Healthy	3.27844	2.66987	0.23173	0	0	0	0.0291	0	0	0	39.64759	3.27844	0	0	0	0	0	0	0.234	0
Healthy	19.65528	5.20769	0.65753	0.80214	0.02611	0	0	0.6094	0	0	33.74308	19.65528	0	5.80997	0	0.6094	0	3.30663	0.00547	0
Healthy	3.05605	0.43143	0.02887	0.24422	0.50025	0	0.08172	0.02057	0.05004	0.00063	24.0578	3.05605	11.5007	0	0	0.02057	0	0	0.00475	0.02027
D015179	32.99975	9.66028	0	1.34591	0	0.3402	0	0.44046	0	0	17.56031	32.99975	0	0	0.3402	0.44046	0	0	0	0
Healthy	52.34976	1.58599	28.32185	0.41222	0.02337	0	0	0.67821	0	0	4.47885	52.34976	0.05788	0	0	0.67821	0	0	0.13958	0
Healthy	27.64533	10.90839	3.38541	0	0	0	0.12922	0.04444	0.00135	0	31.92951	27.64533	0.09064	0.69684	0	0.04444	1.33995	0	0.06866	0.02373
D015179	1.98001	2.96088	7.73755	3.91765	0	0	0	0	0	0	36.03235	1.98001	0	0	0	0	0	0	0	0
Healthy	77.59691	4.15458	0.75741	0	0	0	0	0	0	2.59767	10.44183	77.59691	0	0	0	0	0	0	0	0
Healthy	47.37226	9.88581	6.39086	1.10976	0.73449	2.84299	0	2.66123	0.00368	0	9.50564	47.37226	0	0.00569	2.84299	2.66123	0.6066	0	1.27444	0.79487
Healthy	4.61234	2.95266	0.43708	1.96795	0.7407	0	0.06874	0.16925	0.02252	0.22669	73.06864	4.61234	0.05959	3.63815	0	0.16925	0	3.26985	0.21642	0.0058
Healthy	24.7015	8.90933	0.0164	0.86442	0	0.0389	0.02416	0.12907	0	0	26.24842	24.7015	0	1.47692	0.0389	0.12907	0.944	0	0.30253	0
Healthy	15.16757	5.68677	0.00399	0.17318	0	0	0.23099	0	0	0	48.50463	15.16757	0.08071	0	0	0	0.71227	0	0.00307	0
Healthy	1.99461	4.05982	1.96222	0.00321	0	0	0	0.01315	0	0	36.13265	1.99461	0.23194	0.00931	0	0.01315	2.12914	0	0	0
D015179	15.98712	5.5682	0	3.79938	3.64326	0.07234	2.65368	0.48172	0.17193	0	42.4376	15.98712	0.34115	0.92456	0.07234	0.48172	3.60691	0.28197	0.4249	0
Healthy	1.59034	1.65661	1.80235	1.04208	3.40051	0	0.1519	0	0	0.00157	51.65744	1.59034	0	0.68178	0	0	1.33552	0	0	0
Healthy	13.52333	17.6197	0	21.43468	0	0	1.54323	0	0	0	12.8038	13.52333	0	1.77405	0	0	0	0	0	0
Healthy	31.05121	1.67346	1.60054	0	0	0.2742	0	0.08495	2.09521	0	41.35941	31.05121	0.00955	0.00245	0.2742	0.08495	1.86902	0	0.01986	0
Healthy	0.03831	0.00027	0.01007	60.48331	0	0	2.94923	0.1924	0.01292	0	20.1648	0.03831	6.24748	0.05167	0	0.1924	0	0	0.01727	6.3413
Healthy	1.40603	1.5199	0.18608	0.23489	0	0	0	0	0	0	53.86276	1.40603	0.09183	0.12511	0	0	0.63162	0	0.01797	0
Healthy	2.09882	0	0	0.05199	0	0	0.2625	0.15808	0	0	40.51788	2.09882	11.2822	0.16553	0	0.15808	1.36398	0	0	0
D015179	5.38471	14.88514	1.68546	3.24384	0	0.58743	0.5702	0	0	0	0.93259	5.38471	7.94005	0	0.58743	0	0	3.64014	0	0
Healthy	28.76638	7.72523	0.02813	0.45237	0.10729	0	0.28129	0	0	0	22.58024	28.76638	0	0.71922	0	0	1.2469	0	0.4066	0
Healthy	3.98445	0	0	0	1.45026	0	0	0.2645	0.01137	0.01819	67.52432	3.98445	2.42325	0.05858	0	0.2645	0	0	0.00569	0
Healthy	4.68132	1.41271	0.04616	10.88949	0	0	1.19395	0.25093	0.28178	0	23.54867	4.68132	7.49172	0.64903	0	0.25093	0.89035	0	0.04771	0
Healthy	13.61856	1.39299	1.83602	0.00075	0	0	0.03182	0.00069	0	0	66.40984	13.61856	0.98013	0.12703	0	0.00069	0.32572	0	0	0
Healthy	5.6155	0.86076	0.38883	9.32337	11.1928	34.3352	2.37112	0.01855	0	0.84243	9.24036	5.6155	1.71155	0	34.3352	0.01855	0.55608	0	0.43446	0.22433
D015179	4.49481	0.28308	15.3243	0	0.08905	0	0	0	0	0	22.86565	4.49481	0	0	0	0	0	0	0	0
Healthy	2.33062	7.37943	0.33458	0.0051	0.52291	0	0.08957	0.03597	0	0	44.19108	2.33062	0	0.02848	0	0.03597	0.87415	0	0	0
Healthy	0.74929	1.34479	0	0.01909	0.63238	0	0	0	0	0	92.39928	0.74929	4.02996	0	0	0	0	0	0	0
Healthy	30.88176	13.95073	0.51015	0	0	0.02309	2.97445	0.64185	1.46753	16.1044	11.80363	30.88176	0.12626	0	0.02309	0.64185	0	1.75429	13.04817	0
Healthy	3.83423	6.58468	0.28537	4.69606	0	0	0.35519	0	0	0	47.21775	3.83423	0	0.0857	0	0	0	0	0	0
Healthy	14.26298	4.34702	0.09604	1.67943	2.23188	4.08398	0.81854	0.03293	0	0	15.7979	14.26298	0	0	4.08398	0.03293	0.66407	0	0.11023	0
Healthy	18.15935	1.42294	0.0029	0	0.20289	0.10373	0.00616	0.32838	0	0	71.20523	18.15935	0	0	0.10373	0.32838	0	1.74194	0.06925	0
Healthy	7.26123	7.13557	0	0.0456	0	0	1.59662	0	0	0	31.72042	7.26123	0	6.77028	0	0	0	0	0	0
Healthy	2.9789	3.44999	0	0.10918	10.3157	0	0.27203	0.05356	0	0	53.97335	2.9789	0	0.0978	0	0.05356	1.10145	0.91565	0.02098	0
Healthy	59.11195	6.51074	3.99241	1.28352	1.66108	0.08327	0.27491	0.16268	0.0268	1.33027	11.11477	59.11195	0.29978	0.0282	0.08327	0.16268	0.6155	0	0.01895	0.00047
Healthy	23.87569	7.35221	0.01357	2.1428	0	0.32392	3.51929	8.04254	0	0.0358	32.00309	23.87569	0	0.07012	0.32392	8.04254	0.00304	3.32132	0.59453	0.60352
Healthy	24.13123	0	0	3.24023	0	0	0	0.20653	0.07301	0.02138	0	24.13123	18.39899	0	0	0.20653	0	0	0	0
D015179	14.88614	5.14359	13.2084	0.72198	0.00536	5.55296	1.79325	1.93702	0.00304	0	10.68105	14.88614	3.9603	0.05067	5.55296	1.93702	0.69474	0.37687	0.01128	0.02504
Healthy	25.07168	9.33167	4.09069	8.53142	2.39427	5.1127	1.24209	0.82634	2.73464	0	10.85211	25.07168	0.03062	0.55683	5.1127	0.82634	0	0	2.93878	0
Healthy	1.82166	4.10485	0.26898	0.32381	0	0	0.19204	0.00485	0	0	74.28692	1.82166	0.20213	0.06155	0	0.00485	0	0	0.08081	0
D015179	4.89552	0.93683	0.17746	0	3.47387	0	0	0.04881	0.03194	0.06017	49.6969	4.89552	0.02713	0.05517	0	0.04881	0.74845	0.22495	0.23942	0
Healthy	2.35745	6.70891	0.06212	2.6098	0	0	0.25581	0.06627	0	0	51.14478	2.35745	0.06729	2.81607	0	0.06627	0.93928	0	0.06508	0
Healthy	2.32906	0.05138	0	0.20469	0	0	0	0	0	0	67.62521	2.32906	1.07314	0	0	0	0	0	0	0
D015179	24.37202	9.47904	6.50413	3.39502	11.418	0	2.94807	0.01421	0.01381	0	25.43003	24.37202	0	0.59226	0	0.01421	0.45289	0	0.00089	0.03636
Healthy	6.09201	2.0913	0.20484	0.07537	0	0	0.01454	0.25566	0	0	51.04584	6.09201	0.10276	0.21042	0	0.25566	0.67785	0	0.10796	0
Healthy	18.71908	25.74805	1.58858	0.0701	0	0	0.07684	0.22984	0.37755	1.22191	22.72983	18.71908	1.61878	0.48271	0	0.22984	2.52154	0	0.1093	0
Healthy	4.58678	4.75673	0	0.3763	0	0	0.65287	0	0	0	33.24613	4.58678	0	3.60235	0	0	0	0	0	0
Healthy	27.20304	4.67019	1.80466	0.11313	0.14329	0	0	0.1805	0.14768	1.23481	41.82589	27.20304	0.07068	0.48497	0	0.1805	2.86502	8.59216	0.00115	0.00155
Healthy	53.47869	2.92703	5.36568	0	0.04339	2.31989	0	0.04855	0	0	9.71283	53.47869	0	0	2.31989	0.04855	0	0	0	0
Healthy	33.15494	6.99434	11.19278	3.94472	0	6.52913	1.49492	0.75265	0.12733	0	1.10802	33.15494	1.79092	0	6.52913	0.75265	0	0.19912	1.11688	0
Healthy	26.74578	4.92577	0	11.56635	0	0	0.0024	14.41332	1.24539	0.4564	4.8952	26.74578	1.30555	0.07865	0	14.41332	0	0	0.07358	0
