group	Faecalibacterium_sp900539885	Prevotella_copri_A	Bacteroides_stercoris	Phytobacter_ursingii	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Bacteroides_salyersiae	Parasutterella_excrementihominis	Ruminococcus_C_callidus	Enterocloster_citroniae	Bacteroides_uniformis	Lachnospira_eligens_B	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Mediterraneibacter_torques	Blautia_A_wexlerae	Streptococcus_thermophilus	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
D006973	17.7673	57.963	0.26023	0.05756	3.76345	1.21589	0.18499	0.11052	0.03234	0	1.07824	0.50637	1.25846	0	0.00094	0.01913	0	0.11044	0.00824	0
Healthy	7.54477	0	0	0	0	0	0	0.26009	0.07965	0	23.5327	0.26695	0	0	1.47031	0	0	0.02636	0	0
Healthy	0.39224	64.5871	0.96826	0	0	0.28519	0	0	0	0	0.41588	0.56022	3.16102	0.18748	0.21907	0.15349	0	0	0.05481	0
Healthy	6.88421	0.4199	0	0.09194	0	0.22132	1.18912	0	0	0.01354	2.23618	2.01714	2.25204	2.62803	0.00683	2.13147	2.91914	0.2159	0.24896	0.09701
Healthy	0.1088	0.00052	0.12232	0	0	0	0	0	0	0.08174	0.22928	0.48749	0	14.8345	0.11603	0.22012	0.00857	0	0	0.54564
Healthy	0	0	0	1.19633	0	0	0	0.02623	0	0	1.93595	0.19203	0.00128	0	0.00803	0.00335	0.0328	0	0.05979	0
Healthy	1.65953	0	0	0	0	0	0	0.01684	0.02096	0	16.0655	0.12676	0.15195	0.00978	0.173	0.00163	0	0.03545	0.00999	0
Healthy	7.0697	0	0	0	0	24.0379	0	0.00319	0.09338	0	4.6852	0.34111	0	0	0.04796	0.02851	0	0.00849	0	0.1995
Healthy	1.41439	0	0	0.04563	0	0	0	0.00148	0.04869	0	0	9.68361	1.01125	0.0473	0.09	0.39655	0	0.03164	0.10025	0
Healthy	1.27455	0	0	0	0	0	0	0	0	0	4.10746	0.81158	0.27947	2.60154	0.19027	1.43085	0.77638	0	0.02161	0
Healthy	7.35373	0	0.00162	0.01808	0	0	0	0.02092	0.30881	0.00368	30.8822	0.65757	0.73142	0.744	0.07459	0.57118	0	0.16055	0.05275	0.35578
Healthy	3.5326	0	0.00742	0	0	0	0.37499	0	0	0.00096	11.8355	0.10902	0.01682	0.76613	0.01768	1.24323	0.19116	0	0.70046	0.0672
Healthy	0.00717	0.00189	0	31.1938	0	0	0	0	0	0	0.00101	0	0	0	1.60255	0	0.01133	0	0	0
Healthy	0	0	0.00329	0.02351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.48679	0	0	0.50987	0	0	0	0.10605	0	0	11.2603	0	0.36424	0.01562	0.04684	0	0.24482	0	0	0
Healthy	1.41366	0	1.51717	0	0	0	1.01452	0.01269	0.126	0	1.36054	0.00909	0.88989	0.01972	0.01756	0.00782	0	0.62123	0.07304	0.00775
Healthy	2.25483	0	1.47108	0.60739	0	0	0	0.0514	0.08793	0	10.4127	0.18088	0	0.09069	0.02865	0.11886	0	0.19485	0	0
Healthy	5.92255	0	6.1471	0	0	0	0	0.04211	0.12808	0	1.10491	2.18534	1.26554	0.32634	0.07908	0.1358	0	0.02109	0.17561	0
Healthy	0	0	0	0	0	0.01616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.43355	28.8483	2.96182	0	0	0	0	0	0	0	7.23482	0.70077	0.26669	0	0.05911	0.04681	0.04462	1.93298	0	0
Healthy	3.23646	0	0	0.02519	0.01058	0	0	0.00249	0.16245	0	1.2191	2.55853	0.57147	0.49026	0.06274	0.60867	0.6602	0	0.14898	0.04434
Healthy	0.95934	0	0	0.21199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.46929	0	25.727	0.01502	0	0	0	0	0	0.00129	3.33147	0	0.11619	0.06016	0.16276	0.15714	0	0.33365	0	0
Healthy	1.57438	0	0	0	0	0	0	0.27294	0	0	18.3073	0	0.1728	0	0.19084	0.05043	0	0.21039	0	0
Healthy	0.56909	0.0459	0.0063	0.08678	0.00563	0.00292	0	0.00139	0	0.06584	12.8546	8.1391	0	0	0.00928	0.00623	0	0	0	0
Healthy	4.73852	0	3.74725	0	0	0	0	0.71365	0	0	1.37521	0.0851	5.15571	1.44689	0.16054	0.4628	0.6735	0.03739	0.30591	0.02163
Healthy	6.92244	6.71216	2.35496	0	0.15354	0.00973	0	0	2.79314	0	2.94323	0.15035	0.36536	1.61132	0.18403	0.98263	0.04259	0.05573	0.28062	0.26192
D006973	6.99749	81.7599	0.00718	0	5.15811	0.83001	0	0.05012	0.05245	0	0.04015	0.00185	1.04524	0.02593	0.10983	0.10202	0	0.01837	0.01898	0
Healthy	3.64784	0	0	0.19164	5.16621	0	0	0	0	0	1.8595	0	0.76584	0.65432	3.33748	1.54898	2.31744	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.29535	0	0	0	0	0	2.75211	0	0	0	29.3825	0.59478	0	0	0.08421	0	0	0	0	0.0141
Healthy	6.92127	0	0	0	0	23.8358	0	0.02131	0.12004	0	4.32729	0.31058	0	0	0.04774	0.03535	0	0.00159	0	0.22405
Healthy	0.64758	0	0.6902	2.31736	0	0	0	0.33648	0	0	0	0	0	0	0.02901	0	0	0.26095	0	0
Healthy	2.68884	0	0	0.20136	4.97145	0	2.60609	0.33276	0	0.03449	4.79153	0	0.01375	1.13597	0.07625	0.69008	0.60652	0.01607	0.21887	0.02795
Healthy	10.7056	0	0	0.08711	0	0	1.30574	0	0.26725	0	14.586	2.7582	0.06882	0.88881	0.54282	0.56984	0	0.02543	0	0
Healthy	3.52931	0	20.5736	0	0	0	0	1.34498	0.2389	0	13.9112	1.02455	0.56176	0	0.42781	0.08343	0.21788	0	0	0
Healthy	17.8385	0	3.46105	0	0	0	0.40413	0	0.00675	0	7.13305	0	0	0	0.05535	0	0	0	0	0
Healthy	3.62159	0	12.8368	0	0	0	0	0.11116	0	0.01826	12.6535	26.5393	1.12644	0.27156	0.06239	0.30499	0	0	0.10927	0.06423
Healthy	25.6386	8.97436	0	5.96798	0	0	0	0	0	0	0	0.23426	0.05854	1.38983	0.59747	0.94119	0	0	0.22407	0
Healthy	2.95742	0	0	0	0.76516	0	0	0	0	0	3.74323	4.62064	0.52504	0.88429	0.24852	0.33446	0.88718	0	0	0.51778
Healthy	2.04914	0	0	8.16134	0	0	0	0.0513	0.08029	0.05644	5.25604	0.71309	0.4233	0.24945	0.12449	0.30773	0	0.18583	0	0
Healthy	10.5953	8.90353	0	0	0.44997	0.03327	0.68937	0.0517	0	0	5.89616	0.99181	0.00382	1.35625	0.17713	0.4218	0	0.0285	0.57328	0
Healthy	1.71266	0	0	0	0	0	0	0	0	0	0	4.995	0	0.21971	0.75847	0.95731	0	0	0	0
D006973	9.81281	46.1447	0.00223	1.06699	0	0	0	0.07528	0.23404	0.00476	1.29793	0.84135	7.68824	0	0.17717	0.00614	0	0	0	0
Healthy	9.69365	0	7.47397	0.04028	26.5439	0	0	0	0	0.01835	7.89777	0.00188	1.56469	0.22783	0.07767	0.11705	0	0	0.30803	0.04271
Healthy	4.9751	55.8483	0.48056	0.11647	0	0	0	0.00026	0.27745	0	0.98256	0.44194	0.75509	0.11749	0.06039	0.28329	0.00767	0.01839	0.52198	0
Healthy	45.6278	0	0	0	0	0	0	0.19324	0	0	3.69323	0	1.43495	0	0	0	0	0	0	2.01574
Healthy	0.96581	8.26867	0	0	0	0	1.23469	0	0	0	30.2736	2.89555	1.88505	0.28134	0.12507	0.12093	0	0	0	0
Healthy	0	0	0	0	16.2841	47.7343	0	0	0	0	2.66429	0	3.44115	0	0	0	0	0	0	0
Healthy	0	0	0	0.22094	0	0	0	0	0	0.04516	0	0	0	0.4263	0.99151	0.13061	0	0	0	0
Healthy	4.62895	0	0	0.22091	0	0	0	0.03821	0	0.00607	2.64394	0.65023	1.8985	3.14218	0.00161	0.54876	1.20314	0.05683	0	0.11888
Healthy	1.06426	0	0	0	0	0	0	0	0	0	9.91076	25.068	0	2.63855	0	0	0	0	0	0
Healthy	9.97333	22.6101	0	0	1.0869	1.00423	0.37344	0.01578	0	0	4.27049	3.50072	0.0748	0.74748	0.0334	0.22425	0	0.03655	0.25736	0
Healthy	0.2403	11.4038	0.09395	0.00603	0	0	0	0.00049	0	0.10161	0.98991	0.23054	2.17432	0.86308	0.09697	0.1341	0.06579	0	0	0.01093
Healthy	1.79676	0	0	0	0	0	0	0.14996	0	0	26.1902	0	0.99219	0	0.19645	0.20394	0	0.16467	0	0.00525
Healthy	1.62245	0	0	0.01973	0	0	0	0.17531	0	0	24.9529	0	0	0	0.08321	0	0	0.20093	0	0
D006973	24.524	0	16.6028	0.4864	0	0	0	0.22189	2.3817	0.01685	0.90128	0	0.03595	0.00216	0.00901	0.00706	0	0.00353	0.02273	0.02751
Healthy	1.62754	0	0	0.07578	0	0	0	0.13742	0	0	24.2857	0	0	0	0.16637	0	0	0.29453	0	0.00461
Healthy	4.70666	0	0.03644	0.0772	0	0	0	0.01683	0	0	2.6459	3.26763	0.08411	0.04057	0.12017	0.09705	0	0.01981	0.01526	0.02285
Healthy	4.87308	0	0	0.40413	0	0	0	0.04007	0.55003	0	0.77713	1.38253	0.3511	0.86436	0.01919	0.54442	0.20529	0.19464	0.35546	0.04251
Healthy	0.00155	0	0	26.5371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.63655	0	5.98757	0	0	0	0	0	0	0	29.7247	0	0	0	0	0	0	0	0	0
Healthy	10.2581	0	0	0	0	0	0	0	0	0	4.50321	0.02045	1.20569	0.52926	0.00371	0.2151	0.11994	0	0.13408	0
Healthy	0	0	7.16883	12.4845	0	0	1.68706	0	0	0	0.62162	0	0	0	0.26401	0	0	0	0	0
Healthy	1.97641	7.34701	0	0	0	0	1.31336	0.00282	0.01706	0	29.5772	2.91154	1.92642	0.3707	0.19689	0.13837	0	0	0.05346	0
Healthy	0.59619	0	1.65466	0	0	0	0	0	0	0	2.28868	2.71921	0.33869	0.14344	0.01134	1.10363	0.13186	0.11826	0.16101	0.16393
Healthy	7.37514	0.78903	0	0.27444	0	0	0	0	0	0	6.03098	3.4071	2.4501	1.24667	0.13895	1.30232	0.03882	0	0.23982	0
Healthy	6.93553	0.00367	0	0.19124	0	0	0	1.0012	0	0	1.63141	2.21854	1.41204	0.32494	0.00577	0.16274	0.26612	0	0.21508	0.00055
Healthy	2.75222	0.03421	1.9954	0.83585	0.27472	0	0.42898	0.5187	0	0.02878	1.64979	1.45843	0	0.57133	0.80719	0.22865	0	0.0857	0.0243	0.2156
Healthy	0.08666	0	0	1.19252	0	0	0	0	0	0	10.732	0	0	0	0.3709	0	0	0	0	0
Healthy	3.82459	0	2.51536	0	0	0	2.11941	0.22244	0	0	0.02509	1.31676	0.51022	0.01438	0.186	0.11329	0	0.01053	0.02012	0.12626
Healthy	5.60942	1.9927	0	0	0.13305	0.07187	0	0	0	0	1.68264	1.67375	0.34044	0.55981	0.27871	0.25	0	0	0.26371	0
Healthy	7.41268	0	0	0	0	25.0149	0	0.02241	0.09319	0	0.34553	0.332	0	0	0.01514	0.03797	0	0.05217	0	0.22473
Healthy	2.95617	31.7337	0.09944	0.12826	1.02792	2.09804	0.02521	0.00271	0	0	0.48092	2.69135	10.8144	0.08542	0.02809	0.1054	0	0.00624	0.02109	0.00111
Healthy	4.37354	0	0	0	0	0	0	0	0.01464	0	11.8796	2.05961	0.07968	0	0.09722	0.02239	0.23886	0	0	0
Healthy	3.01066	0	0	0	0	0	3.76919	0.01533	0	0	24.4177	0.67517	0.02194	0	0.14346	0.1772	0	0	0	0
Healthy	8.23542	16.5724	0	15.9415	0	0	0	0	0.17621	0	0	0.31374	0.08178	0.43756	0.12535	0.13712	0	0	0.20903	0
D006973	37.7413	0	0.46685	0.02059	2.46502	0.48547	0.02204	0.00939	0.36298	0	0.18729	0.10421	0	0	0	0.01347	0	0	0.00555	0
Healthy	1.9311	0	0	0.05751	0	0	0	0.27255	0	0	33.0815	0	0.54467	0.05382	0.44413	0.02416	0	0.03833	0	0
D006973	20.62	0	0.00061	29.1644	0	0	0.57859	0.04766	0.10856	0.00065	3.25347	4.58067	0.01724	0.00915	0.02869	0.2054	0	0	0.03028	0.03891
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.36853	0	0	0.28602	0	0	0	0.49336	0.04283	0.06701	0.23526	0.11001	0	0.05519	0.09917	0.47968	0	0	0.23397	0.02467
Healthy	5.40469	0	0	0	0	0	0	0.0273	0.02385	0	0.85808	0.46388	0	0	0.18913	0	0	0.28105	0	0
Healthy	2.1394	8.27946	0.08258	0	0	0	0	0	0	0	0.45559	0	0.2527	1.67583	0.05316	1.23863	0	0	0	0
Healthy	3.88558	0	7.26273	0	0	0	0	0.00557	0	0	10.959	0.0077	0.76078	0	0.2211	0.00965	0	0	0	0.10822
Healthy	21.8773	0	0	1.3961	0	0	0	0	0	0	1.52322	0	0	0	0.70934	0	0	0	0	0
Healthy	1.83702	0	0	0	0	0	0	0.00448	0.02392	0	8.24757	0.13722	0.18938	0.0149	0.12137	0.01188	0	0.03442	0.01492	0
Healthy	1.65197	0	0	0	0	0	0	0.00951	0.02899	0	15.9457	0.1108	0.1475	0.00785	0.02625	0	0	0.02903	0.02007	0
Healthy	2.39217	0	0	0.43487	0	0	0	0.10994	0	0.02631	31.5688	0	0	0	1.22268	0	0.06486	0.03022	0	0
Healthy	3.89802	37.6559	0	0.01598	0	0	0	0	0	0	0.17844	0.85767	1.13975	0.50034	0.01427	0.28222	0	0.00072	0.15004	0
Healthy	2.31697	0	0	0.13716	0	0	1.98192	0.07371	0	0	17.7618	0.24772	0.02665	0.18202	0.02054	0.41153	0	0	0	0.38866
Healthy	1.44011	0	0	0.28098	0	0	0	0	0	0.004	0	0.42974	1.34062	2.48377	0.02139	0.51889	0	0	0	0
Healthy	6.3115	29.1666	0	0	0	0	0	0	0.0206	0	0.23284	0.42666	0.0732	0.11666	0.01966	0.2342	0	0	0.05972	0
Healthy	1.27026	29.7369	1.28443	0	0	15.5934	0	0.00895	0.04641	0	0.3343	0.28423	0.75147	0.31959	0.30843	0.10332	0	0.09573	0.06218	0
Healthy	1.04945	0	13.6716	0	0	0	1.80994	0	0	0	7.20973	1.9381	1.50174	0.55046	0.62173	0.15908	0	0	0.03072	0
Healthy	1.00623	0	0.13651	0.42733	0	0	0	0	0	0	5.56929	4.00744	0	1.1336	1.35558	5.37221	0	0	0.18318	0
Healthy	3.30648	0	24.9488	0.06647	0	0	0	0.04569	0	0	11.9656	0.06814	0	0	0.02318	0	0	0	0	0
Healthy	5.06823	0	0	0	6.90579	0	0	0.02364	1.91187	0	9.53988	5.97033	0.48354	0.42697	0.20111	0.18537	0	0	0.1063	0
Healthy	0.52082	7.95789	0.03745	3.12589	0	0	0	0	0.25821	0.06775	1.07515	0.30745	0.23879	1.49807	0.04145	0.55032	0.11483	0.03635	0.04526	0
Healthy	3.3887	0	0	0	0	0	2.93794	0	0	0	29.0506	0.63523	0	0	0.12079	0	0	0	0	0.00523
Healthy	0.85137	0	0	0	0	0	0	0.32221	0	0.0065	17.6707	0	0.16427	0.07888	0.19322	0.07468	0	0.10124	0.0247	0.00265
Healthy	4.86861	0	0.00793	0.8469	0	0	0	0.01399	0	0	2.63843	4.01193	1.88561	0.23025	0.27185	1.05007	0.68074	0	0.71681	0.47704
Healthy	0.07268	0	0	0.91375	0	0	0	0	0	0	10.4351	0	0	0	0.40157	0	0	0	0	0
Healthy	1.73479	0	3.72742	0.01889	0.04109	0	0	0.00565	0	0.01164	10.3376	0.90664	0.00336	0.87595	0.02418	0.56299	2.64621	0.44627	0.19342	0.60873
Healthy	2.78321	0.24509	0.02462	0.00701	0.10151	0.04665	0	0.01306	0	0	0.8789	1.0518	0.25294	1.92324	0.06244	0.60866	0.03351	0.01707	0.33316	0.03211
Healthy	2.27947	19.0083	0.58496	0	2.35073	2.80703	0	0	0.25718	0	3.23428	4.06512	0.93483	0.49045	0.05186	0.4905	0	0	0.26052	0
Healthy	0.32214	0	0	0.08296	0	0	0	0	0	0	0.06673	0	0	0	0.01567	0	0	0	0	0
Healthy	4.52892	2.85672	0	0.24198	0	0	0	0	0	0	15.415	0.60887	0	2.19926	0.52229	1.04498	0	0	0	0.07311
Healthy	4.19009	6.69404	0	0	0	0	0	0	0.08635	0	1.6375	0.0098	1.50333	1.88852	0.85139	0.42969	0	0.37401	0	0
Healthy	4.1991	0	1.89607	0.16578	0	7.21202	0	0	0	0.00069	6.53878	4.00608	3.35319	0.70969	0.01244	0.85682	0	0	0.12521	0.16879
Healthy	3.36544	37.3532	0.81746	0	0	0	0	0	0	0	1.54388	0.7889	0.41949	0	0.08082	0	0	0.05656	0.013	0
Healthy	0.37723	0.02749	0	0.31677	0	0	0	0	0	0	11.0894	0.04784	0	0.02432	0.00485	0.00253	0	0	0	0
Healthy	4.40797	0	0	0.05046	0	0	0	0	0.03098	0	4.21572	1.42889	2.04488	1.20471	0.03669	0.88183	0.02344	0	0.10002	0.0805
Healthy	4.61533	0	0	0	0	0	0	0.07046	0	0	5.6591	2.52915	0	1.26348	0.18417	0.50679	0	0.01693	0	0.01449
Healthy	1.7476	0	0	0	0.01019	0	0	0	0	0	1.45717	0	0	0	0	0.04847	0	0	0.49869	0
Healthy	4.22361	0	0	0.33113	0	0	0	0.02838	0	0.03246	12.8964	0	0.60034	0.00541	0.01032	0.0126	0	0	0	0
Healthy	10.3419	0	18.0648	0	0	0	0	0.73588	0	0	3.21221	0.0229	0.14914	0.01783	0.06833	0.06177	0	0	0	0
Healthy	2.24256	0	23.2604	0.23085	0	0	0	0.19129	0	0	2.75704	0.39753	0.45959	0.05075	0.04735	0.00933	0	0.02241	0	0
Healthy	3.03284	0	0	0.05406	0	0	1.27391	0.25508	0	0	3.83467	0	0.00634	0.06463	0.0243	0.07589	0	0.19532	0.20922	0.12008
Healthy	4.37322	0	0	0	0	0	0	0	0.00873	0	12.216	2.08465	0.07846	0	0.07409	0.03818	0.23932	0	0	0
Healthy	1.76952	0	0	0	0	0.00141	0	0	0	0.00399	3.54947	0.00062	0.22675	0.43778	0.00384	0.22547	0	0.05177	0.00316	0.02621
Healthy	0	0	0	2.24583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.49705	0	0	0.84199	0	0	0	0	0.03839	0.00267	15.5043	2.16698	0.88539	0.15065	0.02262	1.05871	0.17284	0.0463	0	0.15412
Healthy	6.10433	0	0	0	13.3619	0	0	0.0171	0	0	18.739	6.61054	0.26583	1.61422	0.00952	0.31912	0	0	0.06238	0.02924
Healthy	5.21195	8.4288	0.82594	0.26993	4.81903	5.47986	0	0.01259	0	0	0.07175	0.15738	0.9137	0.42701	0.01364	0.57489	0	0	0.22033	0
Healthy	1.45434	9.72196	0	0	0	0	0	0.00753	0	0	1.21697	9.63395	1.26147	0.45921	0.26509	0.51089	0	0	0.04877	0
Healthy	0.7743	0	0	0	0	0	0	0	0	0	0	0	0.24015	0	0.02422	0	0.1507	0	0	0
Healthy	5.46909	0	0	0.03607	0	0	0	0.06997	0.00654	0	2.32069	0.56581	0.20305	2.90632	0.0067	2.25875	0	0	0.58903	0.05947
Healthy	8.02322	0	30.0082	0.28019	0	0	0	0.00196	0	0	9.65858	0	0.0406	0.23005	0.00569	0.11271	0.0016	0	0.1116	0.2074
Healthy	5.64274	0.01026	7.76896	0.27129	0.00037	0	0	0	0	0	2.49481	1.43881	0.04956	0.01826	0.15603	0.03249	0.0103	0	0	0
Healthy	1.83965	6.90858	0.01292	0	0	0	0	0.04445	0.00608	0	3.95648	0.78883	0.08663	0.15293	0.02938	0.06996	0	0.13953	0.03378	0.04929
Healthy	3.89811	0	2.19198	0	0	0	2.22458	0.21446	0	0	0.03135	1.18368	0.46693	0	0.10658	0.15278	0	0.01465	0	0.13802
Healthy	3.24878	0	17.8708	0.19681	0	0	0	0.18523	0.0444	0	3.42359	0.29165	0.22808	0.06896	0.02179	0.01606	0	0.04388	0	0
Healthy	0.09184	0	0	0.97595	0	0	0	0	0	0	10.8984	0	0	0	0.12227	0	0	0	0	0
Healthy	8.4554	0.00568	9.03155	0.44396	0	0	0	0.1413	0	0	2.94498	3.79725	8.2096	0.48875	0.06779	0.46965	1.19027	0.03449	0.12636	0.12115
Healthy	2.2521	0	0	0.15858	0	0	2.21617	0.0719	0	0	18.2297	0.21151	0.03073	0.18872	0.5033	0.48069	0	0	0	0.33343
Healthy	4.50627	0	0	0	0	0	0.02423	0.03322	0	0	6.75971	0	5.04851	0	2.07091	0.2128	0	0	0.11367	0
Healthy	3.76048	1.85669	0	1.8865	0	0.20864	0	0	0	0	0.99877	2.53849	0.86771	0	0.03391	0.0961	0	0	0.03856	0
Healthy	4.21288	0	0	0	2.45518	0	0	0.05514	0	0	8.38746	1.37753	0.04291	0.73078	0.00963	0.14841	0	0	0.13166	0.11505
Healthy	1.2761	0	1.98832	0	0	0	0	0	0	0	10.8597	0.74035	0.28163	0.76616	0.1143	0.27015	0	0	0.09647	0
Healthy	3.28081	0	0	0	7.51363	0	0	0.01366	0	0	15.444	1.80624	0.44375	0.53394	0.04591	0.26158	0	0	0.11097	0
Healthy	0	0	0	0	0	0	0	0	0	0	28.444	0	0	0	0	0	0	0	0	0
D006973	81.1913	0	0.00241	0.41272	0	0	0	0.09996	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.81062	5.33128	0	0	12.8798	0	0	0	0	0
Healthy	0	0	0	30.1017	0	0	0	0	0	0	15.1192	0	0	0	0	0	0	0	0	0
Healthy	8.32789	0	0	2.20711	0	0	0	0	0.0071	0.0033	9.65077	0.30624	1.0202	1.74219	0.13174	0.16851	2.40569	0	0.08784	0.10013
Healthy	1.49969	4.36739	0	0	0	0	0	0	0	0	0.0722	0	0	0	0	0	0	0	0	0
Healthy	1.08622	0	6.24001	0.88721	0	0	0	0.03388	0.15526	0	21.4838	0.00647	0.0364	0	0.06365	0.04294	0	0.31308	0	0
Healthy	1.3585	27.7717	2.75922	0	0	0	0	0	0	0	7.90679	0.84447	0.27247	0	0.09223	0.03522	0.08031	1.91925	0	0
Healthy	19.7607	10.3661	0	0	0	0	0	0	0	0	0	0.46914	1.03901	0.77502	0.5007	2.23736	0	0	0.40792	0
Healthy	5.62646	0	0.14851	0.04461	0	6.80295	0	0.01369	0	0	1.2122	1.60948	0.12818	0.43534	0.02064	0.17854	0.01631	0	0.35648	0.01612
Healthy	3.13926	0	0	9.13135	0	0	0	0.06944	0	0	4.17775	0.3266	0.01223	0.01211	0.19549	0.1739	0	0.27271	0	0
Healthy	0	0	0	11.7181	0	0	0	0	0	0	3.26607	0	0	0	0.44362	0	0.12471	0	0	0
Healthy	6.83973	0	0	0	6.39234	0	0	0.0127	0	0	5.9169	2.82732	0.11591	0.55842	0.13298	0.10174	0	0	0.04584	0.03545
Healthy	2.36202	26.988	0.9995	0.06497	0	0	0	0.05006	0	0	8.45155	0.03153	0	0	0.13371	0	0	2.22581	0	0
Healthy	0.36878	0	35.5648	1.08832	0	0	0	0.01175	0	0	13.5173	0.03538	0	0.01067	0.0074	0.029	0	0	0.00683	0
Healthy	0.36568	0	0	0	0	0	0	0.0269	0	0	3.30015	1.18183	0.62134	3.3923	0.04025	2.26471	3.8935	0.04798	0.12279	0.0763
Healthy	0.26027	0	0.00367	0.02963	0	0	0.04998	0.0003	0.00183	0	0.74052	0.12377	0.19364	9.79017	2.56907	0.94305	19.9916	0	0.0122	0.02596
Healthy	6.32975	50.329	5.34796	0.32901	10.4989	0	0	0	0	0.01263	1.10438	2.19238	0.20184	0.01943	1.13876	0.10189	0	0.0661	0	0
Healthy	3.62008	16.5243	0.46597	0	2.72006	2.3345	0	0	0.3145	0	3.05729	4.25366	0.94961	0.51279	1.56815	0.39054	0	0	0.18552	0
D006973	2.87433	57.6621	0	0.14727	5.33697	2.32216	0	0.00809	0	0	0.18415	0	0	0.14329	0.05431	0.13424	0	0.00528	0	0
Healthy	0	0	0.00874	13.3728	0	0	0	0	0	0	0.13091	0	0	0	0	0	0.00051	0	0	0
Healthy	4.3939	0	0.01335	1.14409	0	0	0	0.08058	0	0	4.64544	0.35675	1.44306	0	0.13775	0.05437	0	0.01061	0.00261	0.00804
Healthy	30.9399	2.59833	0	0	0	0	0	0	0	0	0	1.00919	0.20994	1.0619	0.37898	4.38813	0	0	1.93273	0
Healthy	3.08489	0	31.562	13.1928	0	0	0	0	0	0	2.25056	0	0	0	0.06744	0.00326	0	0	0	0
Healthy	4.33798	0	0	0	0	0	3.61604	0	0	0	35.6533	0.9118	0	0	0.1889	0	0	0	0	0.00314
Healthy	14.4566	0	4.90807	2.40029	0	0	0	0	0	0	3.14232	4.00846	1.99578	0.1011	0.24563	2.29163	0	0	0.01334	0
Healthy	3.4486	0	25.7031	0.02524	0	0	0	0.0439	0	0	12.1167	0.07036	0	0	0.01883	0	0	0	0	0
D006973	0.02609	0.0087	0	49.2903	0	0	0.38541	0	0	0	4.0196	0	0	0	0	0	0	0	0	0
Healthy	1.31603	0	6.47994	0.78188	0	0	0	0.0035	0.09598	0.00894	0.13038	0.00754	0.29965	1.92036	0.16924	0.89397	0.06544	0.00527	0.35285	0.05837
Healthy	1.62206	0	0	0	0	0	0	0.0175	0.03565	0	16.4694	0.14419	0.16557	0.0018	0.10838	0.00497	0	0.02405	0.00149	0
D006973	0.1565	80.6233	0.61692	0.84563	5.94623	3.20733	0	0.14347	0	0	0	0	0	0.01008	0.01779	0	0	0	0	0
Healthy	2.51813	0	0	0.14069	0	0	2.19807	0.11675	0	0	18.0263	0.24157	0.04676	0.1858	0.09334	0.3686	0	0	0	0.26396
Healthy	5.87519	0	4.29671	0.00421	0	0	0	0.00546	0	0	0.61058	0.59109	1.59069	2.17209	0.02807	0.37789	0.06281	0.01041	0.08213	0.00492
Healthy	5.62901	2.41119	0.09346	0	0	6.51014	0	0	0.00591	0	0.34606	1.21261	2.80645	0.27252	0.0912	0.34912	0	0	0.13415	0.04065
Healthy	1.79958	0	0	0.03347	0	0	0	0	0	0	9.97994	0.10844	1.31101	0.01947	0.13621	0.00761	0	0.04872	0	0
Healthy	5.39704	0	3.22223	0.50805	0.64396	0	0	0.00483	2.7356	0	0.00065	0.12729	0.03242	0.15351	0.05033	0.27214	0	0.11448	0.16469	0.08263
Healthy	1.02896	0	0	0	0	0	0	0	0	0	1.47352	0	0	0	0	0	0	0	0	0
Healthy	0.01321	0	0	11.9185	0	0	0	0	0	0	3.32236	0	0	0	0.02965	0	0.1372	0	0	0
Healthy	1.91859	62.5827	0	0	0	0	0	0	0	0	2.37624	0.36828	2.96451	0	0.04506	0.20247	0.13335	0	0.15038	0
D006973	11.3748	0.58745	33.5369	1.758	0.00478	0.00079	0.14131	0.158	0	0.0066	4.02744	0	3.43945	0.01429	0.10275	0.06551	0	0	0.02379	0
Healthy	8.16256	0	6.24492	0	0	0	0.07222	0	0	0	2.25396	0	5.59524	0.09837	0.09151	1.02385	0	0	0.1163	0
Healthy	0	0	0	15.7736	0	0	0	0	0	0	0	0	0	0	0.57829	0	0	0	0	0
Healthy	4.73158	0	0.02123	0.04022	0	0	0	0.01291	0.01486	0	2.70822	3.28674	0.11705	0.02588	0.22149	0.15658	0	0.03356	0.00434	0.05238
Healthy	1.46575	0	37.51	0.03644	0	0	0	0.06139	0	0	4.24295	0.40969	0	0	0.55025	0	0	0.03104	0	0
