group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae	Lactobacillaceae	Eggerthellaceae	Erysipelatoclostridiaceae		Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae
Healthy	30.51913	7.13782	0	0	0.21487	0.11469	0	0	0.88999		30.51913	0.03301	0.05953	0	0	0.68489	0	0.00227	0	0.21487
Healthy	63.00057	2.96856	0	0	0	0	0.25605	0	0		63.00057	1.67023	2.5549	0	0.06535	0	1.12318	0	0	0
Healthy	32.88129	1.89196	0	0.13496	0	0	0	0	0		32.88129	3.32594	4.22974	2.05765	0	0.57513	1.61462	0.69546	0.13496	0
Healthy	37.9392	3.46657	0.42733	0	0	0	0	0	0		37.9392	2.49167	0.02527	0	0	0.57785	0	0	0	0
Healthy	38.78122	10.37815	0.06647	0	0	0	0	0	0		38.78122	6.80215	2.35784	0	0.13814	0	0	0.45129	0	0
Healthy	51.79581	1.3918	0	0	0	0	0	0.00217	0		51.79581	7.39851	1.74517	0	0.18366	0	0	0.03479	0	0
Healthy	65.94764	0.104	1.0543	0.84875	0	0	0	0	0		65.94764	0	0	10.4004	0	0	0	0	0.84875	0
Healthy	31.23126	7.11788	0	1.88572	2.36251	0.64931	0	0	0		31.23126	1.18171	0.1525	1.19499	0.02364	0	0	0	1.88572	2.36251
Healthy	15.41016	0.8841	3.25803	0.07083	0	0.01987	0.97844	0	4.97017		15.41016	1.81741	0.83043	0	0.05014	0	0	0.00481	0.07083	0
Healthy	25.29279	17.19391	0.14729	0	0.26672	0	0	0	0		25.29279	10.20777	0.45949	0	8.5763	0.29309	1.2869	1.1453	0	0.26672
Healthy	42.61058	0.01409	10.5734	1.02995	0	0	0	0	0		42.61058	5.57824	0	7.49253	0.19095	0	1.3908	0	1.02995	0
Healthy	76.13304	6.22099	0	0	0	0	0	0.00523	0		76.13304	0.65183	3.73652	0	4.21412	0	0.75657	0.00762	0	0
Healthy	29.88501	1.15247	0	0.02056	0	0.00778	0	0.01538	0		29.88501	4.82671	4.81093	17.6804	0.32221	0	0	1.09785	0.02056	0
Healthy	42.90805	7.35556	0	0.0057	0.05757	0	0	0.20399	0		42.90805	19.48403	4.86795	0.34381	0.0053	0	0.87605	0.00196	0.0057	0.05757
Healthy	11.0686	5.08987	1.00904	0.04127	0.73865	0.3873	0.04838	0.58387	0		11.0686	2.41495	1.94876	0	0.01399	0.74572	0	0.00191	0.04127	0.73865
Healthy	66.42993	0.07268	0.91375	0.83686	0	0	0	0	0		66.42993	0	0	10.601	0	0	0	0.00579	0.83686	0
Healthy	15.62696	10.292	1.41392	0	0.40786	0.16005	0	0.04571	0		15.62696	2.26984	2.66851	0	1.30819	1.42082	0.35237	0.00415	0	0.40786
Healthy	22.4644	2.05807	0.01889	0	0	0.12567	0.01619	0.72557	0		22.4644	8.31955	8.97291	0	0.37352	0	0	0.15473	0	0
Healthy	67.86743	1.56594	0	0	0	0	0	0	0		67.86743	3.5326	0.85264	0.66822	0.02651	0	0	0	0	0
Healthy	25.44472	6.88372	0.00721	0.04709	0.01259	0.10197	0.22967	0	0.30301		25.44472	2.05624	8.36668	0.00016	0.15659	0	0.34973	0.56314	0.04709	0.01259
Healthy	46.19722	3.51415	0.22338	0	0	0	0	0	0		46.19722	15.50303	4.377	2.81667	0.24449	0.07672	0.80511	0.03258	0	0
Healthy	3.88965	3.18928	0.00701	0.00294	0	0.10323	0.00429	0.0327	0		3.88965	1.03063	0.83224	0	0.02416	12.6844	0.41198	0.22423	0.00294	0
Healthy	39.74812	2.76958	0	0	0	0	0	0	0.68612		39.74812	0.98268	0.81947	0	0.0222	0	0.59088	0.02627	0	0
Healthy	29.89841	2.56887	3.82164	0	0	0	0	0	0		29.89841	13.24631	17.2519	0	0.25188	0	1.40943	1.30746	0	0
Healthy	62.88383	1.55966	0	0	0	0	0	0	0		62.88383	14.27597	2.05346	3.04829	0.28664	0	0	0.02509	0	0
Healthy	44.37228	12.0554	0	0	0	0	0	0	0		44.37228	4.29267	0	0	0	0	0	0	0	0
Healthy	19.37408	0.32214	0.08296	0.39377	1.26011	0.23083	0	0.06107	0.07081		19.37408	0	4.02712	0	0.23242	0	0	0.33137	0.39377	1.26011
Healthy	44.6078	4.52892	0.36191	0	0	0	0.47571	0.07311	0		44.6078	11.65745	1.10827	0	0.05983	0	0	0	0	0
Healthy	16.5566	4.301	0	0	0	0	0	0	0		16.5566	1.96046	1.23352	14.5412	0	4.04538	0.61573	0.57836	0	0
Healthy	24.55894	10.93216	0.18727	0	0	0	0	0.19113	0		24.55894	6.94697	2.19082	0	0.00794	0.6324	1.37352	0.24959	0	0
Healthy	54.04105	3.36544	0	0	0	0	0	0	0		54.04105	9.80329	0.89395	0	0.1041	0	1.17459	1.35409	0	0
Healthy	30.44431	0.37723	0.34666	3.2718	0	0.04771	0.58183	0.02125	0.01524		30.44431	0	6.76048	0	16.99645	0	4.33361	0.03648	3.2718	0
Healthy	26.60451	4.44237	0.05046	0.00583	0.03043	0.00619	0.14429	0.0805	0		26.60451	0.56481	0.00569	5.15746	0	0	0.64703	0.09262	0.00583	0.03043
Healthy	53.725	2.12718	0.84241	0	0	1.0244	0	0	0		53.725	0	0.57718	0	0.19093	0	0	0	0	0
Healthy	18.63699	4.61533	0	0.14528	1.06055	0	0	0.01449	0		18.63699	1.17581	0.48001	0	0.07046	0	0	0	0.14528	1.06055
Healthy	8.72665	6.03555	0.34081	0.19875	0.03854	0	0	0.21509	0		8.72665	5.60905	0.56463	0	0.21492	0	0.96046	0	0.19875	0.03854
Healthy	14.98987	5.3112	0	0	0	0	0	0	0		14.98987	2.59766	1.1721	15.2083	0	3.11355	0	0.72006	0	0
Healthy	47.50963	2.44812	0.20416	0.05629	0.0171	0.08537	0	0	0		47.50963	1.66074	0	13.1957	0.51676	0	1.79225	0	0.05629	0.0171
Healthy	42.64527	10.46141	0	0.00808	0.25304	0	0	0	0		42.64527	4.85382	0.6217	0	5.40107	0.25684	0.77665	0.94706	0.00808	0.25304
Healthy	4.26884	2.19626	0	0	0	0	1.50313	0	0		4.26884	1.59042	0.02466	0	0	3.78589	0	0	0	0
Healthy	14.91599	7.83571	1.39039	0	0	0	0.02532	0.05817	0		14.91599	3.31627	1.17921	1.02733	0.01928	4.80982	0.55834	0.01388	0	0
Healthy	73.90477	4.22361	0.33113	1.09359	0	0	0	0	0		73.90477	0	2.53891	8.18241	0.02838	0	0	0.59749	1.09359	0
Healthy	44.11225	11.35217	0.07149	0.05073	0.26404	0	0	0.01782	0		44.11225	11.3782	0.08686	0.00618	0.56795	0	0.60259	0.02705	0.05073	0.26404
Healthy	44.71761	11.15286	0	0	0	0	0	0	0		44.71761	17.11623	8.84394	0	0.73588	0	1.53936	0.0379	0	0
D001172	17.94311	30.79017	3.82264	0.28082	0.08615	0.43915	0.38301	0.06272	0.18797		17.94311	0.0085	2.49555	0	0	0	0	0.14852	0.28082	0.08615
Healthy	45.79997	3.44557	0.23085	0	0	0	0	0	0		45.79997	15.84316	4.39694	2.84814	0.19129	0.03754	0.75148	0.03435	0	0
Healthy	72.38097	7.49774	0	0.04204	0.01136	0	0	0	0		72.38097	0.75828	4.06295	0	4.77802	0	0.97485	0	0.04204	0.01136
Healthy	62.34616	0	0	0	0.25478	0	0	0.00656	0.44122		62.34616	0	0.37504	0	1.80509	0	0	0	0	0.25478
Healthy	30.99158	15.08258	0.05406	0.00239	0.00116	0	0	0.12008	0		30.99158	4.06109	0	0	0.25508	0.52025	0.60811	0.39938	0.00239	0.00116
Healthy	30.71876	1.50977	0.09255	0	0.07362	0	0	0	0		30.71876	2.0697	3.97588	10.2147	0.07473	0	1.29834	0.04536	0	0.07362
Healthy	72.94901	0	1.06402	0.23346	1.01495	0.22672	0	0.01272	0.07694		72.94901	0.23349	0	4.14691	0	0	0	0.22984	0.23346	1.01495
Healthy	39.77224	4.44195	0	0.05773	0.84247	0	0	0	0		39.77224	17.75566	1.77325	0	2.1826	0	0.73597	0.07678	0.05773	0.84247
Healthy	73.98871	4.12672	0.2582	1.00066	0	0	0	0	0		73.98871	0	2.78844	8.26828	0.02751	0	0	0.53233	1.00066	0
Healthy	51.153	1.78364	0	0	0	0.05642	0.03474	0.02621	0		51.153	4.17825	2.90779	12.3662	1.66871	0	0.87122	0.06341	0	0
Healthy	0.10723	0	2.24583	1.96752	0	0	0	0	0		0.10723	0.01931	0	0	0	0	0	0	1.96752	0
Healthy	63.22862	1.57194	0	0	0	0	0	0	0		63.22862	13.20982	2.06985	3.15084	0.22611	0	0.56324	0.02015	0	0
Healthy	7.22342	1.71125	0	0	0	0	0	0.05649	0.07607		7.22342	0.79685	0.91892	0.47951	0.00119	0	0	0.05213	0	0
Healthy	37.62978	7.87218	0.84199	0.05993	0.14136	0.33544	0.00651	0.17237	0.30128		37.62978	6.09624	0.55699	0	1.72011	1.91365	0	0.06111	0.05993	0.14136
Healthy	21.6734	8.5783	0.02079	0.01454	0	0.60795	0.01456	0.46948	0		21.6734	2.67784	0.5179	0	0.02591	0	1.25461	0.06166	0.01454	0
Healthy	46.08922	6.30841	0	0.05809	1.84199	0	0	0.02924	0		46.08922	2.61891	0.37545	1.76099	0.0171	0	0	0	0.05809	1.84199
Healthy	50.53227	5.39649	0.26993	0.03072	0.00903	0.454	0.02966	0	1.27121		50.53227	2.01872	1.30825	0	0.89236	0.02601	0.77842	0.0103	0.03072	0.00903
Healthy	33.40241	2.18868	0.1795	0	0	0	0	0.01661	0		33.40241	20.77957	1.88941	0	0.25595	0.1863	0	0.00426	0	0
Healthy	27.445	1.54851	0	0.17387	0	0	0	0	0		27.445	1.19327	0.10194	6.16718	0.13464	0.17925	1.06827	0.40289	0.17387	0
Healthy	29.20105	0.7743	0	0	0	0	0	0	0		29.20105	15.50906	0	15.5468	0.23801	0	0	0.25714	0	0
Healthy	20.28215	3.29182	0	0	0	0	0.19439	0.01074	0		20.28215	16.6199	3.88664	0	1.03976	1.78079	1.95461	0.44291	0	0
Healthy	63.47867	5.41129	0	0.06266	0	0	0	0.06232	0		63.47867	1.13859	3.94741	0	8.38667	0	1.43471	0.00255	0.06266	0
Healthy	8.34271	6.29197	0.03607	0	0	0.03941	0	0.05947	0		8.34271	9.21326	0.80649	0	0.06997	0	0	0.00909	0	0
Healthy	60.52706	8.02322	0.28019	0.54239	0	0.05594	0.01163	0.20829	0.08231		60.52706	8.30866	6.3042	2.25348	0.07421	0	0.05349	0.48386	0.54239	0
Healthy	52.97162	1.35056	0	0.04425	0.05856	0.00535	0	0	0		52.97162	0.05924	1.5791	0	0.0185	0	0.79106	0	0.04425	0.05856
Healthy	85.30815	0.86667	0.56422	0.01231	0	0	0	0	0		85.30815	0	3.31582	3.39717	0.12662	0	0	0.17027	0.01231	0
Healthy	29.82243	1.4008	0	0	0	0	0	0	0		29.82243	0.90242	50.2703	0	0	0	0	0.29223	0	0
Healthy	20.05817	44.09521	3.51301	0.01779	0	0	0	0	0		20.05817	0.9305	1.67089	0	0	0.40579	0.58385	0.11591	0.01779	0
Healthy	53.66368	8.69257	0.17452	0.02171	0.03711	0.01534	0	0.01319	0		53.66368	0.54103	7.34564	0	0.25117	0	0.19864	0.55806	0.02171	0.03711
Healthy	9.12924	3.87433	9.43602	0	0	0	0	0.18048	0		9.12924	1.30112	3.04777	2.77942	0.25347	0	0	0.09133	0	0
Healthy	51.21659	2.15067	0.10073	0.00436	0.11044	0	0	0	0		51.21659	6.85707	2.42891	8.10446	0.20873	0	0.69796	1.23296	0.00436	0.11044
Healthy	51.25936	5.64274	0.44817	11.21719	8.93859	0.00096	1.19124	0.01056	0		51.25936	0.00164	0.10939	0.00631	0.00348	0	0	0.03744	11.21719	8.93859
Healthy	20.66264	7.6625	0	0	0	0	0	0.07496	0		20.66264	4.59193	10.41854	2.93626	0.06911	0	1.05205	0.07112	0	0
Healthy	27.07739	0.78632	0.05697	0	0	0.00348	0	0	0		27.07739	8.90391	5.00646	0	0.05543	3.40764	0.77176	0.1923	0	0
Healthy	23.40921	0.98552	0	0	0	0	0	0	0		23.40921	18.34397	0	15.6181	0.30648	0	0.66405	0.27709	0	0
Healthy	34.88743	3.89811	0	0	0.11356	0	0	0.13802	0		34.88743	20.40514	3.25356	0	5.13502	0	0.86271	0.13354	0	0.11356
Healthy	32.7612	4.24269	0.19681	0.00251	0	0	0	0	0		32.7612	16.27494	4.37902	7.81144	0.18523	0.9034	1.26761	0.0974	0.00251	0
Healthy	67.11065	0.09184	0.97595	0.8789	0	0	0	0	0		67.11065	0	0	10.23	0	0	0	0	0.8789	0
Healthy	31.98023	3.63931	0	0	0	0	0	0	0		31.98023	24.2941	6.09575	0	3.10465	0	0.76866	0.26986	0	0
Healthy	22.542	8.82259	0.44396	0.17283	1.08386	3.85849	0.18902	0.1505	0		22.542	4.22637	1.79536	2.56619	0.1413	0.02214	1.21062	0.0959	0.17283	1.08386
Healthy	34.7506	4.381	0.15858	0	0	0	0	0.46578	0		34.7506	15.64671	6.55868	0	0.0719	0.24867	0.97324	0.12875	0	0
Healthy	56.71575	1.97139	0	0	0	0	0	0	0		56.71575	11.68683	1.4803	6.29626	0.19376	0	0.55264	0.04255	0	0
Healthy	25.48035	18.11347	0	0	0	0	0	0	0		25.48035	2.81903	1.91582	7.8536	0.03322	0	0	0.08701	0	0
Healthy	19.78782	5.53	0.34845	0	0	0.14061	0.03047	0.0628	0		19.78782	1.489	0.33374	4.83567	0.21194	0	0.49019	0.13035	0	0
Healthy	11.21787	5.17317	1.8865	0	0	0	0	0	0		11.21787	7.683	1.1148	0	0.28649	0.51151	0	0.19431	0	0
Healthy	16.89178	4.26601	0	0.27546	0.38659	0.13406	0	0.11505	0		16.89178	1.83598	0.60726	0.62564	0.05514	0	0	0	0.27546	0.38659
Healthy	13.3078	12.78677	0.38983	0	0	0	0	0	0		13.3078	2.60359	1.19003	0	0	0.93713	0	1.07896	0	0
Healthy	36.34157	3.10433	0	0.30816	0.04992	0.00403	0	0	0		36.34157	1.08908	1.99816	10.1069	0	0	1.05542	0.02485	0.30816	0.04992
Healthy	39.822	4.51318	0	0	0.25226	0.46742	0	0	0		39.822	2.51411	0.42342	0.90171	0.01366	0	0	0	0	0.25226
Healthy	85.8034	0	0	0	0	0	0	0	0		85.8034	0	0	13.8698	0	0	0	0	0	0
Healthy	20.08164	2.2177	0	0	0	0.63379	0	0	0		20.08164	1.86849	3.1804	0	0.24439	0	0	0	0	0
Healthy	0	0	5.00744	23.01613	0.36493	0	0	0	0		0	0	0	0	0.38073	0	0	0.65981	23.01613	0.36493
Healthy	25.0597	9.01843	0.09209	0.01339	0	0	1.45064	0.116	0		25.0597	8.44395	1.88749	4.77863	1.96708	0	0	0.0351	0.01339	0
Healthy	27.48794	0	0	0	0	0	0	0	0		27.48794	0	0	0	0	0	0	0	0	0
Healthy	61.56955	0	30.1017	0.01695	0.01118	0.02738	0.37149	0	0		61.56955	0	1.59268	0	0	0	0	0	0.01695	0.01118
Healthy	19.06235	8.36463	2.20711	0.15961	0.26539	0.10178	0.39153	0.17878	0.00149		19.06235	0	0.00671	2.38636	1.44924	0	1.45573	0.21543	0.15961	0.26539
Healthy	4.51312	1.49969	0	0	0	0	0	0	0		4.51312	6.50112	0	80.9451	0.88147	0	0	0.02424	0	0
Healthy	3.40513	0.62714	0	0	0	0	0	0	0		3.40513	5.2633	0.72918	0	0.28988	0	0	0	0	0
Healthy	37.71015	1.25627	0.88721	0	0	0	0	0.01844	0		37.71015	19.75256	6.09755	0.06532	0.03388	0	0.76443	0.64912	0	0
Healthy	24.28173	0.18011	10.8525	0.18998	0	0	12.55957	0.00834	0.14809		24.28173	0	3.31339	0.00056	0	0	0.00126	0.0065	0.18998	0
Healthy	46.74125	1.48809	0	0	0	0	0	0	0		46.74125	4.51421	3.26971	0	0	0.05074	0	0	0	0
Healthy	48.03576	2.71466	0	0	0	0	0	0	0.09935		48.03576	13.7214	3.89131	0	3.13581	0.03181	2.4475	0.06251	0	0
Healthy	10.8547	21.74182	0	0	0	0	0	0	3.33942		10.8547	0	0	0	0	11.47081	0	0	0	0
Healthy	22.21484	5.85852	0.04461	0	0.00174	0.01353	0	0.01612	0		22.21484	4.42816	1.74413	0.04341	0.07898	0	0.71032	0.03367	0	0.00174
D001172	52.03577	1.3733	0.17736	0	0	0	0	0	0.38412		52.03577	0.54952	0.04237	0	0.00286	0	0	0.31034	0	0
Healthy	14.1751	3.13926	9.13135	0	0	0	0	0	0		14.1751	5.14505	0.62653	1.43343	0.06944	0	0	0	0	0
Healthy	34.70558	4.07253	0.28345	0.13097	0.18274	0	0	0	0		34.70558	29.9798	5.17786	2.53376	0.00302	0	1.93279	0	0.13097	0.18274
Healthy	67.35244	0.0859	0.93913	0.86554	0	0	0	0	0		67.35244	0	0	10.3389	0	0	0	0	0.86554	0
Healthy	32.89581	37.09145	0	0	0.1783	0	0	0	0.84664		32.89581	0	0	0	0	0	0	0	0	0.1783
Healthy	40.34652	0	11.7181	0.71376	0	0	0	0	0		40.34652	6.20974	0	8.30006	0.15466	0	1.32082	0	0.71376	0
Healthy	7.72546	10.44335	0.10058	0	0	0.04348	0.03183	0.10872	0		7.72546	7.43659	2.42347	6.87772	2.71049	0	0.82352	0.05142	0	0
Healthy	21.92546	6.83973	0	0	2.54066	0.22817	0	0.03545	0		21.92546	2.15665	0.11381	0.16245	0.0127	0	0	0	0	2.54066
Healthy	55.56629	3.65626	0.06497	0	0	0	0	0	0.59152		55.56629	7.1978	4.51533	0	0.05006	0.02964	1.25327	0.37619	0	0
Healthy	42.04291	5.84638	0.10785	0.19412	0.02	0.00543	0	0.0221	0		42.04291	2.47689	0.95954	0	1.06174	0.17209	1.96096	0.1318	0.19412	0.02
Healthy	53.62805	1.56935	0.03781	0	0	0	0	0	0		53.62805	14.82286	1.02503	5.73747	0.0969	0	0.62078	0.03027	0	0
Healthy	48.8159	1.96752	0.03555	0	0.02909	0	0	0	0		48.8159	22.22567	2.44127	0	5.85273	0	0.78566	0.0129	0	0.02909
Healthy	54.17165	3.23501	0	0	0	0	0	0	0		54.17165	9.61106	0.84037	0	0.11982	0	1.08319	1.24688	0	0
Healthy	50.03803	3.73196	1.08832	0	0	0	0	0.01672	0		50.03803	2.51367	1.78923	9.20421	0.25922	0	0	1.31321	0	0
Healthy	6.39134	1.25278	0	0	0	0.14655	0.18683	0.0763	0		6.39134	1.40956	0	1.98301	0.0269	0.04087	0	0	0	0
Healthy	2.99199	0.2621	0.02963	0	0	0.02961	0.0153	0.1231	12.8928		2.99199	0.32663	0.3769	0	0.0003	0.07054	0	0.00442	0	0
Healthy	55.58761	2.19737	0.08308	0.20453	0.019	0	0	0	0		55.58761	8.85679	5.12028	6.18362	0.2951	0	1.02826	0.58232	0.20453	0.019
Healthy	72.89246	6.32975	0.47656	0	0	0.64266	0	0	0		72.89246	2.89159	5.37944	0	0	0	0	0	0	0
Healthy	37.64374	4.09632	0	0	0	0	0	0	1.38954		37.64374	2.44861	0.76827	0	0.06228	0	0	0	0	0
Healthy	4.66364	1.1805	0	0	0	0	0	0	0		4.66364	5.96482	0	81.6769	0.5874	0	0	0	0	0
Healthy	56.28455	3.53649	0	0	0	0	0	0	0		56.28455	0.59339	0.30182	0	1.13979	0	0	0	0	0
Healthy	1.46977	0	13.3728	0	0	0	0	0	0		1.46977	0	0.07567	0	0.00451	0	0	0	0	0
Healthy	22.92809	4.70747	1.14409	0.09039	0	0	0	0.00804	0		22.92809	14.92183	5.9107	0	1.97889	0.0651	1.46441	0.22721	0.09039	0
Healthy	2.80734	31.0613	0	0.03456	0	0.15088	0	0	1.38487		2.80734	0	0	0	0	13.6877	0	0	0.03456	0
Healthy	50.35432	3.08489	13.1928	0.00446	0.05048	0	0	0.00379	0		50.35432	5.19285	0.12317	0	2.28503	0	0	0.234	0.00446	0.05048
Healthy	69.52707	8.22596	0	0.01906	0	0	0	0.00314	0		69.52707	1.02199	4.70028	0	5.48059	0	1.10253	0	0.01906	0
Healthy	62.74855	4.56837	0	0	0	0	0	0.02802	0		62.74855	0.06726	0	0	0	0	0	0.15408	0	0
Healthy	60.4722	9.20785	0	0	0.08553	0	0	0.6735	0		60.4722	0.67553	5.52126	0	5.96924	0	0.9248	2.54249	0	0.08553
Healthy	16.46776	17.92936	0	0	0	0	0	0	0		16.46776	23.3736	2.30945	0	0.00451	0.12202	2.02803	0	0	0
Healthy	17.725	17.12747	2.40029	0.12931	0	0	0	0	0		17.725	5.07935	1.36347	0	0.27022	0.39354	0	0	0.12931	0
Healthy	39.6444	10.51874	0.02524	0	0	0	0	0	0		39.6444	6.68251	2.33571	0	0.14091	0	0.37936	0.44008	0	0
Healthy	36.44417	8.75272	0.25322	0	0	0.49098	0	0	0		36.44417	0	28.0902	0	0.01915	0	0	0.04805	0	0
Healthy	53.81751	3.66332	0	0.26917	2.80085	0	0	0	0		53.81751	6.65725	4.33194	4.66141	1.25218	0	0	0.18827	0.26917	2.80085
Healthy	14.18347	1.96488	0.78188	0.0002	0	0.11721	6.43507	0.08733	0		14.18347	1.96855	1.50887	1.78541	0.56922	0	0.18279	0.18237	0.0002	0
Healthy	56.59231	4.89413	0	0	0	0	0	0	0		56.59231	2.08776	6.24406	4.48642	6.28482	0	1.13476	0.11798	0	0
Healthy	50.4777	1.674	0	0	0.01352	0	0	0	0		50.4777	23.7019	5.49203	0	0.71348	0	1.31608	0.03555	0	0.01352
Healthy	32.12701	6.31238	0.04166	0.02475	0.02031	0	0	0.01628	0		32.12701	14.07068	10.00908	0.3118	1.43913	0.17603	2.38534	0.1123	0.02475	0.02031
Healthy	38.41581	10.37141	0.01547	0.00086	0.02697	0.00671	0.03608	0.01765	0		38.41581	10.3337	3.24381	1.07601	2.33347	0	0.91986	0.10925	0.00086	0.02697
Healthy	34.2313	4.64649	0.14069	0	0	0	0	0.44962	0		34.2313	15.82441	6.3601	0	0.11675	0.22303	1.01049	0.15444	0	0
Healthy	24.81135	5.91395	0.01194	0.01532	0.02811	0.01431	0	0.00492	0		24.81135	0.70591	1.92303	4.18592	0.00546	0	0.98986	0.26	0.01532	0.02811
Healthy	52.69573	5.17678	0.13373	0	0	0	0	0	0		52.69573	18.12838	3.29696	0	0.07268	0	1.18209	2.84099	0	0
Healthy	25.60674	38.59894	0	0.00925	0.00677	0	0	0.04065	0		25.60674	7.81203	1.39024	0.29805	1.73585	0.04896	1.45011	0.0137	0.00925	0.00677
Healthy	44.4483	6.73902	0	0	0	0	0	0	0		44.4483	6.27967	1.10036	0	0	0	0	0	0	0
Healthy	0.50446	1.62815	1.12951	0	0	0	0	1.2394	0		0.50446	0.3085	0	9.64947	0.05784	3.57408	0	0.01696	0	0
Healthy	33.8336	4.49584	0.1259	0	0	0	0	0.37221	0		33.8336	15.76833	6.73179	0	0.00192	0.22305	0.93011	0.1649	0	0
Healthy	19.94803	13.96709	0.10402	0	0.17493	0	0	0	0		19.94803	15.52205	1.19443	0	7.66039	0.8228	1.40695	1.89966	0	0.17493
Healthy	21.58085	6.91997	0.27525	0	0	0	0	0.01367	0		21.58085	5.11824	4.71009	0	4.3845	0	0	0	0	0
Healthy	37.6666	1.88346	0.10043	0	0	0	0	0	0.05688		37.6666	35.78893	8.06429	0	0.31544	0	2.32708	0.00709	0	0
Healthy	85.50857	0.85778	0.46436	0.02585	0	0	0	0	0		85.50857	0	3.27117	3.5177	0.09861	0	0	0.16014	0.02585	0
Healthy	8.80531	8.15544	0.50805	0	0.00145	0.02551	0.05837	0.08319	0		8.80531	4.74954	1.76381	0.00612	0.01215	0	0.5829	0.02098	0	0.00145
Healthy	54.35268	1.02896	0	0	0	0	0	0	0		54.35268	0.45168	4.32419	8.84249	0	0	0	0	0	0
Healthy	37.30406	14.70855	1.01986	0	0	0	0	0.13289	0		37.30406	12.12784	0.38125	0	3.22835	0.84585	0	0	0	0
Healthy	40.17989	0.01321	11.9185	0.70605	0	0	0	0	0		40.17989	6.59686	0	7.87272	0.15667	0	1.39155	0	0.70605	0
Healthy	74.7192	2.23326	0	0	0	0	0	0	0		74.7192	2.68752	1.19315	0	0	0.00641	0	0	0	0
Healthy	10.58707	3.51368	0.23195	0	0	0	0	0.11783	0		10.58707	10.35549	3.9494	0.57046	0	0	0	2.21255	0	0
Healthy	64.33271	1.56837	0	0	0	0	0	0	0		64.33271	12.88994	1.86123	2.93303	0.19925	0	0	0.02806	0	0
Healthy	15.54858	13.17879	0	0	0	0	0	0	0		15.54858	13.18937	1.87638	0	2.47967	0	0	0.27872	0	0
Healthy	46.80928	20.50122	0	0	0	0	0	0	0		46.80928	4.51969	1.85242	18.1179	0.01387	0	0	0	0	0
Healthy	40.28303	7.6719	0	0.00804	0.05106	0	0	0.22619	0		40.28303	20.51725	5.05717	0.43307	0.01643	0	0.94033	0	0.00804	0.05106
Healthy	36.41384	8.16256	0	1.46389	5.1508	0.04933	4.05795	0	0		36.41384	0.58214	2.12069	0	0.68711	0	0	0.54046	1.46389	5.1508
Healthy	57.64998	2.4178	0	0	0	0	0	0	0		57.64998	0.99168	2.00203	3.33441	0.16241	0	0	0.05318	0	0
Healthy	60.80906	9.06645	0	0	0.06271	0	0	0.52463	0		60.80906	3.70409	5.70685	0	5.81367	0	0.90225	0.21838	0	0.06271
Healthy	30.07558	0	15.7736	0.01422	0	0	0	0.00331	0.11869		30.07558	0	2.87763	0	0	0	0	0	0.01422	0
Healthy	32.53523	6.56554	0.04022	0.02875	0.00582	0	0	0.05238	0		32.53523	13.98955	9.75446	0.38914	1.40307	0.13943	2.42495	0.17498	0.02875	0.00582
Healthy	49.0367	5.36158	0.01905	0.53552	2.30553	0.54573	0	0.00386	0		49.0367	3.64755	1.13747	0	0.00093	0	0.0005	0.00129	0.53552	2.30553
Healthy	17.20254	5.96816	8.72317	0	0	0	0	0.1652	0		17.20254	1.42256	0.79286	0	0	0	0	0	0	0
Healthy	55.58692	1.72048	0.03644	0	0	0	0	0	0		55.58692	9.50716	15.57429	0	0.06139	0.6442	0.57779	0.04158	0	0
Healthy	55.67793	2.14467	0.04332	0.2574	0	0	0	0	0		55.67793	8.78881	5.09986	6.15186	0.21907	0	1.04674	0.62092	0.2574	0
Healthy	56.07106	4.81446	0	0	0	0	0	0	0		56.07106	2.05062	6.12678	4.63986	5.92498	0	1.0504	0.12451	0	0
Healthy	27.82178	1.5954	0	0.11699	0.00706	0	0	0.0021	0		27.82178	5.08743	8.36338	11.7787	0.53477	0	0.66718	0.28943	0.11699	0.00706
Healthy	92.47288	1.46801	4.29812	0	0	0	0	0	0		92.47288	0	0	0	0	0	0	0.05325	0	0
Healthy	83.80784	1.00764	0.15006	0	0	0	0	0	0		83.80784	1.55928	5.7834	0	0.49721	0	0	0.00424	0	0
Healthy	18.01673	5.38343	20.6263	0.00303	0	0.1098	0	0	0		18.01673	8.69344	1.76117	0	0.16631	0.07681	0.62961	0.02404	0.00303	0
Healthy	36.79276	5.67625	0	0	0	0	0	0	0		36.79276	1.60216	0.11371	0	0	0	0	0	0	0
Healthy	7.19654	8.5098	36.5553	0	0.00663	0.02758	0.01787	0.00195	0.23969		7.19654	2.15734	2.54773	0	0.66219	0.20334	0.19016	0.05578	0	0.00663
Healthy	0.04432	0.00169	13.1569	1.09726	0.1008	0.05599	0.00766	0	0		0.04432	0	0	0	0	0	0	0	1.09726	0.1008
Healthy	9.05804	4.00841	10.1604	0	0	0	0	0.15529	0		9.05804	1.27139	2.92682	2.69365	0.24671	0	0	0.09859	0	0
