group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Burkholderiaceae	Coriobacteriaceae	Desulfovibrionaceae	Micrococcaceae		Lachnospiraceae	Tannerellaceae	Acutalibacteraceae	Barnesiellaceae	Methanobacteriaceae	Streptococcaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	42.52113	18.6226	2.6253	0	0	0.01577	0		9.96944	4.83936	0.01021	0	0	0.22109	0	0.21013	0.01577	0.00771
Healthy	31.47574	12.98347	0.09115	0.07476	1.87375	0.1953	0.01693		14.53917	3.16575	0.33011	1.26437	2.58859	0.10548	1.87375	0.21927	0.1953	0.02832
Healthy	36.64733	11.8049	0	0.16469	0	0.01062	0		31.00509	0	0.07511	2.11722	0.04879	2.59781	0	0.04132	0.01062	0.00331
Healthy	37.71148	1.74923	0.12491	0.28935	0.44293	0.05279	0		3.40973	7.63619	1.02664	0	0	0.00415	0.44293	0.00496	0.05279	0
Healthy	23.74907	5.00311	0	0.0605	0.32167	0	0		15.06191	0.1091	3.07398	0	0	0.23305	0.32167	0	0	0.0312
Healthy	44.01196	11.57147	0.25577	2.01035	0.3159	0.00132	0		20.85388	0.63944	0.04045	0.18504	0	0.03522	0.3159	0.01032	0.00132	0
Healthy	20.01302	0.49075	0	0.30027	0.81273	0.06853	0		5.77072	4.29159	2.67182	3.09234	25.1723	0.20564	0.81273	0.22529	0.06853	0.20443
D006973	35.83383	19.35429	0.12441	0.1995	0.26607	0.33108	0		12.14424	3.70498	0	0.32094	0	0.00133	0.26607	0.36576	0.33108	0.05421
Healthy	24.3082	6.4091	0	5.82004	0	0	0		29.14473	1.58237	2.49902	0	0	0.47349	0	0.04982	0	0.00983
Healthy	38.33966	7.72123	0.69287	0.90663	0	0	0.00719		18.13691	1.42973	0	0	0	0.27132	0	0.01753	0	0.01306
Healthy	29.70881	6.62613	1.06199	1.58452	0	0.01538	0.00239		12.8056	1.45105	2.15907	8.89824	0	0.90117	0	0.15097	0.01538	0.03192
Healthy	7.32202	0	2.35562	0	0	0	0.0505		0	0.00171	0	0	0	0.40257	0	0	0	0
Healthy	37.69111	4.49488	0	0.04528	0	0	0		17.67872	0.25092	2.47199	0	0	0.07445	0	0	0	0
Healthy	46.75806	1.48862	0	0	0	0	0		12.90721	3.23496	0.90266	12.9413	0.05076	0	0	0	0	0
Healthy	8.42294	6.34382	0.04844	0.07849	0	0.03051	0.00248		28.61221	0.78517	7.48327	0	0	0.07384	0	0.01259	0.03051	0.07108
Healthy	29.72166	8.38122	0.04976	0.09861	0.19052	0	0		13.96411	0.90208	3.34168	0.01692	0	0.17887	0.19052	0	0	0
Healthy	12.62268	6.94266	1.09555	1.41746	0.01378	0	0		21.23129	0	0.01244	0	0.05808	0.006	0.01378	0.02251	0	0
Healthy	19.43855	2.95687	0.00817	0.15098	0.05756	0	0		52.59742	1.5996	1.38913	0.63245	0.1082	0	0.05756	0.01382	0	0
Healthy	31.91916	28.18338	0.5133	0.02629	0.53123	0.01282	0.00421		10.98274	0.0006	0.79366	0	0.09203	0	0.53123	0.00173	0.01282	0
Healthy	12.98109	4.89424	0	0	0.83719	0	0		39.77654	0.82088	0.29263	1.03545	0	0.37872	0.83719	0	0	0
Healthy	0.00116	0	7.46327	0.88337	0.00537	0	0.01691		39.62724	0	0	0	0	1.33778	0.00537	1.79372	0	0.04783
Healthy	19.56969	7.2462	0.01636	3.89876	0.69723	0.00855	0.0018		1.457	0.93182	0.0632	0.7723	0.00083	0.07655	0.69723	0.00115	0.00855	0
Healthy	67.73399	3.59579	0.17344	0.15155	0.02949	0.03054	0		11.18939	0.90677	0.25814	1.05065	0	0	0.02949	0.00058	0.03054	0
Healthy	83.19387	0.98283	0.06106	0.50884	0	0	0		1.72893	5.52009	0	2.04648	0	0	0	0.05427	0	0
Healthy	24.27551	0.86701	0	0	0	0	0		38.8167	4.21557	0	7.17482	7.54448	0	0	0	0	0
Healthy	19.26815	10.43843	7.65476	2.24124	1.18845	0.00133	0.02091		8.44434	2.63163	3.16843	3.28876	0	0.36556	1.18845	0.30207	0.00133	0.13295
Healthy	0.03436	0	87.6699	0.04965	0	0	0		0	0.00378	0	0	0	4.6561	0	0	0	0
Healthy	38.21478	8.07146	0.87742	1.83111	0	0.00889	0.00033		24.73501	0.6642	4.77997	0	1.70994	0.38596	0	0.05845	0.00889	0.21191
Healthy	63.87995	1.95808	0	0.01528	0	0	0		9.69299	4.40354	0	3.23702	0	0	0	0	0	0
Healthy	26.42138	11.5235	0.08761	0.03217	0.67645	0.15156	0.00016		23.67886	0.36746	3.65171	1.35453	1.80075	0.05277	0.67645	0.04466	0.15156	0.05825
Healthy	29.92045	1.46189	0	0	0	0	0		12.33075	50.7413	0	0	0	0	0	0.30319	0	0
Healthy	34.79275	4.19445	0.36426	0.00901	0	0.04112	0		2.06269	4.8622	1.94291	2.68284	0	0.02913	0	0	0.04112	0
Healthy	46.90884	3.30467	0.14705	0.24334	0	0.07434	0		5.91702	4.39784	1.07099	3.1311	0.04311	0	0	0	0.07434	0
Healthy	30.68269	11.28753	0.18304	0.09001	0.61169	0.01399	0		10.32986	2.35053	0.04162	1.69821	0	0.01873	0.61169	0.08495	0.01399	0.03859
Healthy	27.85964	1.53945	0	0	0	0	0		46.34829	0.42982	0	0	0	0	0	0.30461	0	0
Healthy	20.3233	2.34681	0	0	0.38363	0.71462	0		6.27347	1.38836	4.80684	0.76986	2.20838	0.09841	0.38363	0.87914	0.71462	0
Healthy	33.35016	4.13225	0.13388	0.11188	0	0.36652	0		4.55439	3.84116	0.94061	5.55921	0.91984	0.09111	0	0.08279	0.36652	0
Healthy	45.14646	3.61009	0.09389	0.26229	0	0.08906	0		5.77806	4.39523	1.02405	3.12086	0.06314	0.01041	0	0.01522	0.08906	0.00443
Healthy	50.4625	10.20938	0	0.04924	0	0	0		25.99537	0	1.33943	0.48983	0	0	0	0	0	0
Healthy	87.56983	0.47776	0.01077	0	0	0	0		6.25106	0	0	0	0	0.07013	0	0.03935	0	0
Healthy	49.94599	4.42476	0	0.05455	0.02019	0	0		18.21306	0.28595	1.26566	0	0	0	0.02019	0	0	0
Healthy	2.75743	24.1703	0	0	0	0	0		15.24503	0	0.82095	0	0	3.31825	0	0	0	0
Healthy	55.57526	1.86857	0.02321	0.21457	0	0	0		5.14392	1.47904	0.52165	0	0	0	0	0.0481	0	0
Healthy	54.33304	3.8008	0.0328	0.04583	0.08428	1.66613	0		1.1663	4.94019	0.91323	1.51923	0	0	0.08428	4.02394	1.66613	0
Healthy	25.45826	10.05209	2.17787	0	2.53666	0	0.5084		24.27811	1.76152	0	0.1394	0	8.25162	2.53666	0	0	1.92975
Healthy	52.38883	1.40551	0	0.15651	0.23918	0.06513	0		14.13543	1.69946	0	2.68902	0	0	0.23918	0.04008	0.06513	0.0123
Healthy	62.4949	1.60969	0	0.26069	0	0	0		0.78978	1.95304	0	0	0	0	0	0.01668	0	0
Healthy	52.84841	2.37657	0	0.01474	0	0	0		26.29808	1.16581	0.048	0.98973	0	0.0223	0	0	0	0
Healthy	13.88747	4.90963	0	1.15039	0.25072	0.00189	0		21.11407	1.56111	3.11402	7.54657	0.11285	0.23235	0.25072	0.04687	0.00189	0
Healthy	52.38316	1.40013	0	0.19017	0.23103	0.06104	0		14.52991	1.80397	0	2.77145	0	0	0.23103	1.6631	0.06104	0.02018
Healthy	16.50866	8.45186	0.43307	2.89444	0.29517	0.0481	0		15.26306	16.59372	0.11272	1.04793	0.14447	0.48635	0.29517	0.09104	0.0481	0
Healthy	0	2.77059	0	0	3.21662	0	0		19.60951	0	44.4455	0	0	0	3.21662	0	0	0.3691
Healthy	27.78473	16.37696	0	0	0	0	0		24.55488	1.73068	3.45355	1.42232	0.15253	0	0	0	0	0
Healthy	54.92267	1.01248	0.6727	0.04209	0.02957	0.03612	0		10.44091	0.44147	0	0	0	0.00882	0.02957	0.00454	0.03612	0
D006973	63.69069	7.52563	0	2.1861	0.07632	0.04036	0		6.22411	0.57193	0	0.05554	0	0.04369	0.07632	0	0.04036	0
Healthy	8.46995	0	0.74512	0.77874	4.01171	0	0		3.57365	55.4244	0	0	0	0.0687	4.01171	0	0	0.00569
Healthy	92.1473	1.42962	4.12779	0	0	0	0		0.64707	0	0	0	0	0	0	0.04909	0	0
Healthy	14.6883	11.99021	1.83545	0	0	0	0.02426		21.35409	1.44981	4.14103	1.73556	3.06931	2.39811	0	0	0	0
Healthy	32.15259	3.6521	0	3.18134	0	0.24434	0		23.87406	6.37429	0.23339	1.03639	0	0	0	0.19086	0.24434	0
Healthy	31.71635	3.53311	0	3.01158	0.06704	0.33779	0		23.7909	6.43809	0.22849	1.14784	0	0	0.06704	0.24656	0.33779	0
Healthy	6.80061	16.45175	0	0.16203	0.31422	0.04101	0		30.93293	2.33747	0.15057	0.54001	0	0.06857	0.31422	0.1245	0.04101	0.03728
Healthy	16.66698	11.14507	0.04559	0	1.55705	0	0		27.93452	0.34158	10.8136	0.92087	0	1.8433	1.55705	0	0	0
Healthy	8.35651	13.61657	0.09805	0.04103	0.13637	0	0		35.61448	1.50426	10.75147	2.19014	1.70278	1.06308	0.13637	0.01003	0	0.01448
Healthy	18.58788	10.38104	2.02806	0.21396	1.07156	0.09504	0.01459		25.4783	1.82479	11.17187	0.85979	0.81474	8.21899	1.07156	0.00713	0.09504	0.00696
Healthy	28.73911	24.40005	0	0	0.6947	0	0		8.61824	0	4.83756	0	9.23471	0	0.6947	0	0	0
Healthy	11.97928	3.25541	0	0.04026	0.28028	0.00212	0		19.89236	1.31999	8.70982	4.72075	0	0.12664	0.28028	0.33959	0.00212	0.05899
Healthy	50.14928	3.68747	0.04317	0	0	0	0		7.83141	2.36362	3.86076	3.46952	0	0.0434	0	0.00911	0	0.99055
D006973	2.29717	30.47559	0.40038	10.1543	0.28308	2.11774	0		0.27322	0.22143	0.7752	0.01175	0	0	0.28308	0.00117	2.11774	0.00383
Healthy	54.18048	8.76363	8.48243	0.30935	0.0426	0.02153	0		13.89969	1.19501	0.00635	1.7547	0	0.05048	0.0426	0.03503	0.02153	0.02015
Healthy	27.32592	1.47463	0.03067	0.39488	0	0	0		47.44119	2.10844	2.28717	2.42318	0.89622	0.35595	0	0	0	0
Healthy	40.19594	4.55272	0	2.38969	0	0	0		7.41268	1.85882	1.85238	0	0	0.42666	0	0.0685	0	0
Healthy	19.86247	5.56639	0.47299	0.18365	0.30276	0	0		19.30605	0.38155	27.61576	0.1857	0	0.74143	0.30276	0.11883	0	0.05995
Healthy	54.96992	3.14863	0	0.08094	0.19455	0.19444	0		2.81573	0.89272	0	0.78865	0	0.05079	0.19455	1.2697	0.19444	0
Healthy	40.07286	18.16738	0	0	1.00994	0	0		15.96171	0	1.63422	0	0.71531	0.05086	1.00994	0	0	0
Healthy	53.10253	16.99815	0.02631	0.39081	0.40393	0	0		3.33986	2.47829	0	0	0	0.01848	0.40393	0.27357	0	0.06881
Healthy	0.04254	0.02963	15.6337	0	0	0	0.00144		0.01695	0.00463	0	0	0	0	0	0	0	0
D006973	29.64675	34.26795	0	0.00136	1.67635	0	0		2.75452	0.61968	0	0.37309	0	0	1.67635	0.01018	0	0.34337
Healthy	83.40261	0	1.31886	0	0	0	0		1.3669	2.44765	0	0	0	0	0	0	0	0
Healthy	19.13218	18.05348	2.36877	0.26927	1.80717	0	0		22.85331	1.18699	10.2576	0.77206	0.49771	5.52076	1.80717	0	0	0
Healthy	54.9095	8.72924	0	0	0	0	0		25.93152	0.06004	1.38926	0.44166	0	0	0	0	0	0
D006973	24.5488	7.88495	2.0881	0.4408	0	0.49533	0		9.38084	7.03942	0.25061	4.32269	0	0.00799	0	0.03612	0.49533	0.00307
Healthy	47.44693	1.13101	0	0.84737	0.09271	0	0		20.33841	1.45644	0.47418	0.00144	0	1.40118	0.09271	0.01289	0	0
Healthy	20.15201	22.0754	0.78469	0.24481	0.18082	0.14777	0		13.4946	0.76233	3.70962	0	0	0.02389	0.18082	0.00321	0.14777	0.00335
Healthy	0.03058	0.00499	0.15749	0	0	0	0		0.00232	0	0	0	0	1.46316	0	0	0	0
Healthy	54.09437	4.69882	0.07817	0.00077	0.29965	0.02767	0		11.19733	1.24461	9.18627	0.56206	0	0.04869	0.29965	0.04777	0.02767	0.00326
Healthy	0.01207	0.00272	4.27323	0	3.87625	0	0.00923		13.95278	0	0	0	0	0.48402	3.87625	0.07233	0	7e-05
Healthy	42.74961	7.17642	0	0.01982	0.07912	0.03927	0		1.95559	5.48968	0.62992	0.74262	0	0	0.07912	0.02147	0.03927	0.13703
Healthy	57.53581	0.55108	0.12255	0.25346	0	0	0		15.78988	8.26991	2.06624	0.08709	0	0	0	0	0	0
Healthy	55.94539	2.13626	0	0.19767	0	0	0		4.99949	1.39305	0.45379	0	0	0	0	0.05422	0	0
Healthy	48.7416	0	0	0	2.77932	0	0		3.15258	0	0	0	0	0	2.77932	0	0	0
Healthy	5.90647	0.04218	18.6713	5.67678	0	0	0.00522		1.68143	22.9141	0	0	0	0.09169	0	0	0	0
D006973	62.52311	7.20364	10.33782	2.68288	0.01833	0.017	0		2.83841	0.51759	0.76591	0.97114	0	0	0.01833	0.00045	0.017	0
Healthy	50.74195	7.42224	1.0251	0.37347	0.31875	0.00203	0		4.88406	5.40089	3.37052	0	0	0.01145	0.31875	0.59253	0.00203	0
Healthy	31.05144	7.17193	0.15486	0	0	0	0.32407		13.15882	7.4342	0	0	0	2.42027	0	0.04823	0	0
Healthy	27.26433	1.11059	0	0	1.12734	0.02619	0		9.87281	0.37816	8.85593	0.54445	0	0.30245	1.12734	0.00225	0.02619	0.04408
Healthy	14.90616	4.01017	0.30347	0.56276	0.81806	0.1864	0.00057		26.60135	7.09406	9.32453	0.88152	0	0.426	0.81806	0.04477	0.1864	0.52422
Healthy	29.77408	4.39254	0	0	0	0	0		33.09255	0.03575	0.07599	0.02559	0.83654	0.01042	0	0	0	0
Healthy	34.31664	4.4393	0.17465	0.12171	1.38578	0.11779	0		5.97775	6.37952	1.3787	0	0.17766	0.23359	1.38578	0.19817	0.11779	0.47756
Healthy	55.22226	4.90406	0	5.94144	0.04655	0	0		5.25075	6.0069	0	3.73784	0	0.53944	0.04655	0.08393	0	0
Healthy	70.31759	1.08933	0	0.16545	0	0	0		0.65658	2.03359	0	0	0	0	0	0	0	0
Healthy	9.23456	3.86647	9.93651	0.2551	1.28768	0.60646	0		0.3762	3.00801	2.01491	0	0	0.00212	1.28768	0.06887	0.60646	0.19064
Healthy	13.26506	9.51013	0.07966	2.0776	0.02616	0.03459	0		22.62267	3.11518	9.75493	0.5656	0.00886	0.05159	0.02616	1.00341	0.03459	0.05476
Healthy	26.76191	4.33854	0.27898	1.3721	7.0379	0	0.10574		16.62348	3.14512	0	0	0	0.05048	7.0379	0.26198	0	0.01795
Healthy	13.19024	0	0.81252	0	0.08225	0	0		6.25322	0	0	0	0	0.08299	0.08225	0	0	0
Healthy	16.92778	7.3259	0.44934	0	0	0.01352	0		27.47749	1.39091	7.57984	0.18419	0	0.43523	0	0.00595	0.01352	0.02042
Healthy	15.8995	10.36482	1.56178	1.36827	0.8386	0.11973	0.0811		20.47828	2.74664	5.57129	0.89031	1.43462	0.35671	0.8386	0.01239	0.11973	0.0158
D006973	9.87984	44.64413	0.00568	0.0953	0.20916	0.48003	0.00347		0.73702	0.21237	0.06376	0.16749	0	0	0.20916	0.01342	0.48003	0.084
Healthy	61.47021	13.26304	0.0024	0.00643	0.01795	0	0		18.49618	0.17073	0	0.36034	0	0.04062	0.01795	0	0	0.00429
Healthy	5.20868	9.03915	0	0.11785	0.47425	0.11021	0		15.68105	1.7121	5.64879	1.03834	0	0.01526	0.47425	0.0101	0.11021	0.01682
Healthy	34.56477	5.50496	0	6.04808	0	0	0		20.14283	1.97051	0.77779	0	0	0.58223	0	0.02429	0	0
Healthy	35.67595	3.94638	0.02496	0	0.23581	0.01113	0		23.05958	2.421	0.08674	4.32298	9.02686	0	0.23581	0.05479	0.01113	0
Healthy	57.60384	3.32931	0.08922	0.32864	0	0.066	0		2.98726	6.52634	1.42052	0.78709	0	0.13624	0	1.4766	0.066	0
Healthy	9.12484	3.84583	9.88235	0.30473	1.34761	0.73443	0		0.39047	2.87822	1.95855	0	0	0.01031	1.34761	0.11915	0.73443	0.1527
Healthy	46.61101	8.90022	0	0.00578	0	0	0		18.56895	1.66043	0	1.74187	0	0	0	0	0	0
Healthy	5.51358	12.17843	1.58023	0.06759	0	0.02349	0		37.12354	1.12803	13.63409	1.84471	0	0.81321	0	0.01601	0.02349	0.61498
Healthy	22.69433	1.81967	0	0.04694	2.33976	0	0		37.98924	0.7436	0.0411	3.48803	0.67796	0.19513	2.33976	0	0	0.04163
Healthy	73.96651	4.15826	0.37113	0.02805	0.24101	0.01044	0		1.82519	2.66653	0.29666	0	0	0	0.24101	0.57775	0.01044	0
Healthy	42.9432	5.91479	0	0.00403	0.1148	0	0		13.89714	0.22667	4.04555	0	0	0.11814	0.1148	0	0	0
Healthy	40.31075	7.88747	0.01877	0.01246	0.08713	0.08483	0		2.50994	4.82188	0.35994	0.75121	0	0.03241	0.08713	0.00819	0.08483	0.27661
Healthy	54.36538	15.45437	0	0.31437	0.19234	0	0		10.4235	1.32604	0.39908	1.42259	0	0.10693	0.19234	0.0162	0	0.05817
Healthy	29.76353	0	2.9113	0	0	0	0		4.1556	0.25627	0	0	0	32.59093	0	0	0	0
Healthy	54.47159	0	0	0	0	0	0		10.17214	1.36943	0	0	0	0	0	0.09952	0	0.13008
Healthy	3.90279	5.80091	0	0.09599	0.31976	0.19699	0		52.67782	0.60516	5.83247	0.33219	3.42295	0.00165	0.31976	0	0.19699	0
Healthy	40.56129	7.12536	0	1.40404	0.71882	0.01015	0.00991		20.01501	4.68516	0.2881	0.00142	0	0.02237	0.71882	0.4669	0.01015	0.02808
Healthy	56.97599	3.67232	0	0.02892	0	0	0		12.96048	10.04593	2.55543	3.48808	0	0	0	0	0	0
Healthy	29.51028	1.19554	0	0.2694	0.62212	0.13413	0		4.44309	4.89685	4.71822	5.01123	0	0	0.62212	1.08473	0.13413	0.03604
Healthy	7.65339	10.10871	0	0.24799	0.56859	0	0.0062		29.20642	1.56895	27.18844	1.08526	0	1.86746	0.56859	0.00186	0	0.05244
Healthy	83.1803	1.0293	0.06494	0.53159	0	0	0		1.97522	5.46756	0	1.9972	0	0	0	0.09046	0	0
Healthy	51.86899	10.07357	0	7.35104	0	0	0		3.08403	7.18538	0	0	0	0.01326	0	0.35929	0	0.67161
Healthy	22.74961	4.43563	1.20757	1.98576	0.48773	0.1381	0		8.04226	5.93427	0.73701	1.37295	0.07196	0	0.48773	0.19687	0.1381	0.01789
Healthy	8.34456	6.92953	0	0.48374	0.04435	0	0		34.85489	1.01379	5.41519	0.66867	1.31778	0.28746	0.04435	0	0	0
Healthy	40.83767	3.43377	0.04797	0.09344	0.16674	0	0		19.26642	10.08835	0.73931	2.7843	0	0.02943	0.16674	0.11111	0	0.00638
Healthy	5.51896	3.31512	0	0	0	0	0		28.41553	0.12771	3.36355	0	0	0.07046	0	0	0	0
Healthy	37.36739	2.69593	0.04867	0	0.03053	0	0		3.22191	44.1742	0.21442	0	0	0	0.03053	0.36716	0	0
Healthy	26.42113	6.41063	0.03647	0.17413	1.6807	0.1039	0		4.38976	1.71504	15.58698	1.9029	1.67696	0.00093	1.6807	0.24183	0.1039	0
Healthy	25.44306	1.00157	0	0.24725	0.83256	0.0425	0		4.05729	0	0.02663	11.579	0	0.25247	0.83256	0.29962	0.0425	0
Healthy	23.06283	4.38871	1.23047	1.85884	0.52714	0.13362	0		8.04005	6.00746	0.83192	1.5146	0.05882	0.00375	0.52714	0.23223	0.13362	0.0258
Healthy	32.62029	2.53995	0.04098	0.1233	0.07547	0.77618	0		1.71557	2.2058	1.8481	3.90749	0.16213	0	0.07547	0.02543	0.77618	0.03307
Healthy	44.43274	0.51417	0.00425	0.81636	0.13333	0.0132	0		21.33139	10.0016	0.01327	0.56926	0	0.06223	0.13333	0.04606	0.0132	0
Healthy	95.24226	0	0	0	0	0	0.02014		0.00089	2.43136	0	0	0	0.08139	0	0	0	0.00074
Healthy	20.41611	0.91533	0	0.8243	0.77635	0	0		12.28364	3.10733	7.13395	7.69807	2.94825	0	0.77635	0.47227	0	0.15275
Healthy	20.0711	2.4007	0	0.01818	0.32328	0.65749	0		5.86862	1.40844	4.83499	0.72461	2.14605	0.0995	0.32328	0.91156	0.65749	0
Healthy	11.9778	0.23419	1.20807	0	0	0	0		10.26623	73.355	0.05518	0	0	0	0	0.06967	0	0
Healthy	92.94877	1.5178	4.1579	0	0	0	0		0.62702	0	0	0	0	0	0	0.05289	0	0
Healthy	55.30161	2.06402	0.05966	0.25053	0.14466	0.07095	0		2.9733	5.22157	1.00663	6.44686	0	0	0.14466	0.59341	0.07095	0.00193
Healthy	30.8006	16.87935	0.09955	2.40783	0.80353	0	0		8.4139	2.04759	0.06198	1.77522	0.00287	0.35399	0.80353	0.04932	0	0.03737
Healthy	56.88426	4.3051	0	0.07875	0	0	0		6.8447	5.76162	0.2646	0	0	0	0	0	0	0
D006973	82.55195	5.42755	0.12311	0.167	0.05189	0.2932	0		2.83505	0.20966	0.04478	0.01401	0	0	0.05189	0	0.2932	0
Healthy	54.4097	1.97659	0.04148	0.16176	0	0	0		3.34498	1.39037	0.48975	0	0	0	0	1.83585	0	0
Healthy	8.05544	30.15439	0.19572	0.27122	1.41122	0	0.02678		26.87821	0.58091	5.33899	0.57392	0	0.00084	1.41122	0.01731	0	1.42082
Healthy	29.69044	8.8988	0.03233	0.10037	0.16486	0	0		38.10767	1.01499	3.39552	0.0193	0	0.16743	0.16486	0.00129	0	0
Healthy	73.78138	2.52296	1.5362	0.10489	0	0.09375	0		3.41217	9.02941	0.20739	2.70583	0	0.12656	0	1.03062	0.09375	0
Healthy	17.16571	8.19117	0.18393	6.00826	1.01192	0.0062	0.0332		11.89261	0.88295	3.48923	1.02913	0.08105	0.25663	1.01192	0.04979	0.0062	0.36149
Healthy	14.9044	14.46314	0.439	2.70131	1.05984	0.34092	0		25.59372	2.00174	4.07087	4.09417	0.4182	0.02946	1.05984	0.16445	0.34092	0
Healthy	1.41101	8.39805	2.78783	0	2.83929	0	0		42.43654	0.02486	10.50411	0	4.59177	0.05626	2.83929	0	0	0.14743
Healthy	86.04325	0.89754	0.36457	0.11036	0.11391	0.00129	0		1.26368	3.24927	0.39038	0	0	0.2152	0.11391	0.16488	0.00129	0
Healthy	47.94037	11.3041	0	3.09391	0	0	0		8.60283	0.24858	1.19466	0	0	0.22335	0	0	0	0
Healthy	50.24785	3.8778	1.03393	0.21952	0.72103	0.19078	0		0.84418	1.86319	0.58104	0	0	0	0.72103	0.36127	0.19078	0.00815
Healthy	63.51547	1.48611	0	0.23517	0	0	0		1.00055	1.99738	0	0	0	0	0	0.01452	0	0
Healthy	6.38963	14.93861	0.2978	3.38681	0.1604	0.06318	0.05945		13.83051	0.4683	3.13694	0	0	0.60917	0.1604	0.13394	0.06318	0.35874
Healthy	15.07773	1.81862	0.24642	0.19099	0	0	0		34.30594	0.3884	24.0444	0.46424	4.87042	0.40513	0	0	0	0
Healthy	31.00556	2.34956	1.24297	0.02206	0.28545	0	0		4.07282	4.4972	1.52863	0	0	0.01051	0.28545	1.0104	0	0
Healthy	39.9518	6.09594	0	0.37923	0	0	0		16.5556	1.60737	0	0.3522	3.47638	0.66552	0	0	0	0
Healthy	31.36842	3.62385	0	3.06927	0.05778	0.55837	0		23.77976	6.42896	0.1678	1.11668	0	0	0.05778	0.34425	0.55837	0
Healthy	48.66146	2.71969	0	3.02483	0.61893	1.4564	0		3.81006	3.65645	1.58041	1.97979	0.01845	0.10548	0.61893	2.62647	1.4564	0
Healthy	15.06565	6.69612	0	0.08042	0.07793	0	0		50.09561	0.15195	2.095	0	0	0.04648	0.07793	0	0	0.02256
Healthy	0.01052	0.00412	5.68379	0	0	0	0.33836		0.00143	0	0	0	0	0.92654	0	0	0	0.00706
Healthy	26.18532	1.98861	0.21767	1.06858	2.16757	0	0		13.23055	5.43127	0	4.33821	0	0.04718	2.16757	0	0	0.00983
Healthy	55.74766	1.5275	0	0.04987	0	0	0		19.37166	2.19929	0	5.81874	0	0	0	0	0	0
Healthy	22.30145	5.10969	3.13477	0.33156	0.0011	0.07362	0		6.14055	3.41103	2.2788	0	0	0	0.0011	0.01013	0.07362	0
Healthy	64.98285	1.01113	0	0.80756	0.01178	0	0		14.23835	1.48157	0.01372	2.55194	0	0	0.01178	0.02919	0	0
Healthy	20.00069	0.02283	15.641	0	0	0	0		6.68963	0	0	0	0	0.00423	0	0.07623	0	0
Healthy	32.63091	6.28494	0	2.53961	0.07989	0.01993	0		23.14259	8.69203	4.65334	2.97141	0.0691	0.02576	0.07989	0.2239	0.01993	0.0046
Healthy	65.93476	5.16358	0	7.93719	0.15786	0	0		5.88627	3.55588	0	0	0	0.0021	0.15786	0	0	0.05506
Healthy	47.32972	4.83782	0	0.07799	0.13429	0	0		13.75319	0.38223	3.0549	0	0	0.11915	0.13429	0	0	0
Healthy	10.08405	0	33.1783	0.18778	0.79689	0.01308	0.41692		0	0.0035	0	0.09899	0	0.1953	0.79689	0	0.01308	0
Healthy	71.61152	1.38632	0	0.00387	0	0.01052	0		18.60809	1.17153	0.00969	0.25472	0.08662	0.3511	0	0.0052	0.01052	0
D006973	5.69405	0.0666	24.4439	0.01924	0	0.03374	0.2963		2.92	0.29796	0	0	0	0.00609	0	0.14566	0.03374	0.06593
D006973	4.26798	42.63021	0.08828	0.00267	0	0	0		22.54574	9.29756	0	0	0	0.0047	0	1.28957	0	0.00103
Healthy	70.70671	1.91772	1.57665	0.01037	0	0.09024	0		3.95675	9.331	0.00133	0	0	0.00489	0	0.05882	0.09024	0.0003
Healthy	20.44063	14.74634	0.43651	1.5059	1.29052	0	0		13.66098	1.53561	3.99297	0.67923	0.69324	0	1.29052	0	0	0
Healthy	27.00068	0	13.47374	0	0	0	0.00246		1.07872	0	0	0	0	0.19076	0	0.08254	0	0.0139
Healthy	17.5828	12.748	0	4.97084	0	0.02769	0		9.58738	1.8985	2.82042	0	2.63237	0	0	1.3811	0.02769	0
Healthy	1.53012	2.81367	15.42036	0	0	0	0		26.88239	0	0.22927	0.28884	0	0.4976	0	0	0	0.69601
Healthy	30.84323	11.01516	0.10819	0.70432	0.12572	0	0		23.89167	2.49861	3.37449	1.54458	0	0.04372	0.12572	0.01115	0	0.02868
D006973	11.09543	38.148	3.28796	0.0014	1.63442	0.93674	0.55272		4.33506	0.19597	0.02929	0	0	0	1.63442	0.11831	0.93674	0.04127
Healthy	23.32172	7.45366	0.02941	1.65864	1.88448	0	0.01003		6.89579	3.18537	11.27971	5.06016	0	0.08722	1.88448	0.06426	0	0.43621
Healthy	25.02234	7.04408	0.07569	0.20787	0	0.12396	0.01519		6.60217	1.07055	0.15393	1.65052	0	1.35098	0	0.04035	0.12396	0.70106
Healthy	13.27555	12.5083	0.50497	0	0	0	0		27.65037	1.31385	14.1418	2.98586	1.10419	0.2818	0	0.85043	0	0
Healthy	52.90265	5.22814	0.59771	0.23091	0.04562	0	0		1.44198	6.96263	0	2.06854	0	0.09812	0.04562	1.77061	0	0
Healthy	15.43674	0	24.81727	0	0	0	0.00158		1.81058	0	0	0	0	0.12731	0	0	0	0
Healthy	17.6853	11.87916	0.02327	0.06515	0.09493	0.00228	0		27.43919	0.46941	0.0881	0.8281	0	0.24288	0.09493	0.07918	0.00228	0.00609
Healthy	23.88255	8.82616	0.37708	0.24992	0.08786	0.00643	0		7.09404	5.50392	0.64674	9.83166	0.15968	0.10625	0.08786	0.03567	0.00643	0
