c	Negativicutes	Coriobacteriia	Actinomycetia	Gammaproteobacteria
Healthy	-5	-0.935579451566406	-5	-0.887562582678156
Healthy	-5	-5	-1.29482075512632	-5
Healthy	-5	-1.18217030025439	-0.495923511817574	0.275219186782148
Healthy	0.528478329943202	-0.023737163795464	1.10099637420046	-5
Healthy	-5	-1.96018944585165	-0.995506662452726	-0.23872634988849
Healthy	0.510570477346182	-5	-1.43109458501712	-0.534810541887702
Healthy	0.391503202143264	-0.218876786277057	0.782756327875222	-0.797293773009643
Healthy	-1.9734667354767	-0.290263762145556	1.14048038809517	1.22028203261702
Healthy	0.507815407592017	-0.289417266444557	-0.224957819166169	0.274363397469615
Healthy	0.959570336651134	-0.705313375720557	0.133631505409672	-1.48878529886361
Healthy	0.458445961773686	-5	0.609933602641712	-0.408401205351535
Healthy	-5	-5	-5	-5
Healthy	1.41854837104953	-5	-5	1.80691568319635
Healthy	-1.22250068040963	-0.179732842839035	1.17179780661536	-0.274521245161702
Healthy	0.578287277422198	-0.445256516035818	-0.0169558680734367	-0.113227356945562
Healthy	-5	-0.842120325610846	-0.935542010773081	-0.654979338457885
Healthy	0.495051487583221	-1.02113501565234	-0.57619727519742	-0.911651247711471
Healthy	0.462682442493007	-0.968955283416295	-1.36211018341921	-0.632532257882026
Healthy	0.196458067043329	-5	-5	0.619514892715501
Healthy	0.256518107397012	-0.730370325642447	0.453755472872097	-0.798466326556618
Healthy	-0.696674321781085	0.383949940525299	0.441385600357599	0.532903363565177
Healthy	-5	0.590559864086184	-0.482012796974922	-1.64397414280688
Healthy	0.73788568794441	-5	0.528653216909115	-5
Healthy	0.778846288917265	-1.00353210973828	1.06011473918074	-5
Healthy	0.130697137006096	-0.655116720630137	0.0925838098439237	-1.23567439437402
Healthy	1.01660342559785	-0.022043309706509	0.989806540154757	-5
Healthy	-5	-0.818213559825808	0.0134523907036344	-0.176617073560752
Healthy	0.685178133403726	-5	-2.31158017799729	-1.55830486435928
Healthy	0.479752331504793	-0.12672009703094	0.0525554379873956	-0.293000742730666
Healthy	0.0534741245202068	0.584140047484527	1.10440208779686	0.534898896886743
Healthy	-5	-5	-1.79887610279262	0.679446976076108
Healthy	-5	-5	-5	0.332842266994352
Healthy	1.10693200009994	0.0316427180860418	1.54502541422861	-0.629320404176141
Healthy	-5	-5	-5	-1.26825011647274
Healthy	-5	-1.01529270551733	-5	0.0190996664166816
Healthy	0.542902572708265	-0.221855987918041	0.0315619551740109	-1.26680273489343
Healthy	-5	-0.864930986176552	-5	0.0532744082785578
Healthy	0.805627254119871	-5	-0.566006278205292	-0.61753267798417
Healthy	-5	-5	0.0665756194936742	1.69164641497719
Healthy	-5	-0.144735317312596	0.358235701225897	1.01139745253387
Healthy	0.180031203565369	-5	-1.0201330774351	0.214986823912858
Healthy	1.02247414910273	0.0408356415043963	0.71252764436085	0.222661855832656
Healthy	-1.24649354300903	-0.425320669612414	-0.025700209917231	0.0838930226748235
Healthy	0.754201507124991	-5	-0.831149096290446	-0.445656234869284
Healthy	-5	-1.09328794305704	-5	-1.59533729912628
Healthy	-5	0.110707526153376	-2.06398920428479	-0.483424966318601
Healthy	-5	0.318140582399277	1.27804100227542	0.976380704136333
Healthy	-1.00117418095971	-0.582910454729001	-0.569296221281248	0.22127336273209
D011236	0.252056498794004	-0.00882267438333547	-0.63325961015709	-1.2605858973013
Healthy	0.559043160287789	-1.17992996568767	-0.988175904405691	-0.252316357583012
Healthy	-5	-0.266473726946172	-0.342236842550505	-0.209264585702206
Healthy	0.530674728146432	-0.879821061528885	-5	-0.20072149704726
Healthy	-5	-5	-5	0.447530124309636
Healthy	-1.3543812617573	-0.0633857380247887	1.11380502419072	-2.27572413039921
Healthy	0.609879221530825	-5	-2.30803489723264	-0.448306084872775
Healthy	0.543230910963457	-0.105678397880457	0.660082473562915	-0.90752498707402
Healthy	0.952116024583241	-0.157072643900976	-1.60414962398122	0.131567341437
Healthy	-1.67427914198059	-1.14182386201766	-0.418027598337321	-0.626756881732637
Healthy	-1.28316227670048	-0.15636862658287	0.437748977801138	0.774270187166516
Healthy	-5	-5	-5	0.149185230203913
Healthy	0.627698619893411	-5	-5	-0.49459223585406
Healthy	-5	-0.905738557279498	-0.877129077135564	-1.02163685291612
Healthy	-0.335470842857784	-0.823156615496261	-5	-0.0363679801422716
Healthy	-0.341473482540458	-0.622985319591899	-0.356211861916728	-0.340007781291429
Healthy	0.508381562251621	0.178916544522549	1.04884483443729	-0.55029024442863
Healthy	0.417632759182366	0.159678459421251	-1.60432421473006	1.0356778355817
Healthy	0.207057797483458	-0.541830686367165	0.512290738522313	0.269213972013077
Healthy	-0.445280730949786	-5	-0.0538426050776277	0.486455983164834
Healthy	-1.21374560421022	-0.136605754872907	0.470035430312414	-0.12131738447033
Healthy	0.413133727891972	-0.41002807048314	-0.9479990198987	-5
Healthy	-5	-0.960149822250335	-5	0.493147032208035
Healthy	0.0473683377515472	-5	-1.98505965020706	0.795046066628457
Healthy	0.482118626856213	-5	-0.534022631714177	-0.072024305488112
Healthy	-5	-1.30874164186689	0.370431663315517	-0.0238426758466833
Healthy	-0.151669221390676	0.0188502295699514	0.391815161765935	0.131798246793916
Healthy	0.49395131890755	-0.133854494516642	0.0310932338789707	-0.320444922791104
Healthy	-5	-2.20481541031758	-5	-1.21939469416103
Healthy	0.616517523414803	-5	-5	-0.752493175850079
Healthy	-5	-5	0.425588014906347	-5
Healthy	1.00504702797633	-0.927566274031612	-0.511674949642281	1.14061895937408
Healthy	-5	-5	-5	-5
Healthy	-5	-5	-0.549012295444959	-0.0715887838234753
Healthy	-0.141793762251077	-0.0110577490123357	-0.0507124794254921	0.197137148335659
Healthy	0.414998402698971	-1.08862929288386	-0.277028972087555	0.385834977540353
Healthy	0.429750665521779	-1.16096212661169	-0.360065502171182	-1.51300311156818
Healthy	-2.03432802877989	-0.334072087197341	1.12140389035518	1.23228160378219
Healthy	1.05705492367272	-0.814287900129994	-0.394996801795712	0.135841579182777
Healthy	1.24874939522263	-0.186592497023088	0.728206015585313	-0.551695704424176
Healthy	0.27616068087703	-5	-5	-5
Healthy	-5	-5	-5	-5
Healthy	-0.0804773757976351	-0.97138808493377	1.40546879244217	-0.961737592895216
Healthy	0.320225241566576	-0.421578564812653	-0.200190941049425	0.0588434146687612
Healthy	0.498977338578847	-0.597549461148636	-0.769985590395744	-0.653568781340177
Healthy	0.408590991216018	-5	-5	-5
Healthy	1.04497540415274	-5	-0.780048914244683	0.0673238416845543
Healthy	0.546832507655246	0.238058654811052	-5	-0.991314680804832
Healthy	0.539344625641665	-0.863152650042546	-5	-0.355787972409075
Healthy	-5	0.227099636156221	1.07649007093372	-0.595029519252998
Healthy	-5	-0.913533388728417	-5	-0.878374507791528
Healthy	-5	0.0751635912203037	0.355788556621619	-0.542420853004237
Healthy	-5	0.656773565381168	0.91508679820815	-0.202808657867944
Healthy	-1.30838812578558	-2.01188715973165	-1.65995268233861	1.94637856625759
Healthy	1.04879010941442	-5	-0.734333300547517	-0.0181632787344493
Healthy	1.00751819824272	-0.537931591913057	0.3432588792002	-1.21509755011334
Healthy	-5	-0.995936699602333	-5	-1.08454739831152
Healthy	0.583930674485184	-5	-5	0.518662627381192
Healthy	0.364986009896257	-1.06449273417529	-0.866780543267506	-2.20760831050175
Healthy	0.717914205270757	-1.0584885673656	0.547572889962387	-1.25142438306901
Healthy	-5	-0.845515162967952	-5	0.715166521056742
Healthy	0.295586890146185	-5	-5	0.43524536538622
Healthy	0.766968002372105	-5	0.780386448046996	0.210738429105913
Healthy	-2.57348873863542	-0.944315935080587	-5	0.71879969696033
Healthy	0.930665348822207	-0.674812849876346	-1.59363016453073	1.08229049525055
Healthy	-0.0270061515401912	-0.558949323253779	-0.905354210394045	-0.944354140005344
Healthy	-5	-5	-0.429877548595588	-1.89312945552135
Healthy	-0.553929064298995	0.450299927040674	0.529531729248541	0.133257803338135
Healthy	-5	-1.16184381524785	-5	-0.18753453162058
Healthy	-0.391195935818932	-5	-0.0598572088939342	0.492592783255707
Healthy	-0.430438833949196	-5	-0.0734209170707096	0.485572378291785
Healthy	0.549361345968286	-0.918436679019614	-5	-0.226557324720881
Healthy	0.363523607955086	0.0639635106632162	-0.0366797629107434	-0.762581943953764
Healthy	-5	-0.313810765755976	-5	0.782494839982452
Healthy	0.813918419672383	-0.744992978208245	-0.210207832269325	-0.415069772049269
Healthy	-1.44237251157317	-0.470107875805456	-0.758827213229953	0.374453218701979
Healthy	-5	-0.540743250476568	0.62202430160363	-1.3855246339096
Healthy	-5	-5	0.549743630216195	-1.12211057462852
Healthy	-5	0.593975737139955	1.11549268707469	0.797372119094553
Healthy	-5	-0.820017574707408	-5	-1.34514990943861
Healthy	-0.694132943397709	-0.908720035771162	-5	-1.98254927048946
Healthy	-2.3829996588791	-5	1.66855466229461	-2.96257350205938
Healthy	-5	-0.484364554045954	0.134400255918984	-1.07956359344924
Healthy	0.689962029741503	-1.80465394165158	-2.53165266958784	-0.271248634982209
Healthy	0.610184094329542	-0.810088790307194	-0.644088949473247	0.428316252316164
Healthy	-0.134073245442962	0.157502099221569	-0.748873015022128	0.9589760046033
Healthy	-1.11543118508167	-1.60380065290426	-3.20760831050175	-0.686174946190606
Healthy	-5	-5	-5	-5
Healthy	1.20451365498537	-0.0726450377475843	-0.335405028554738	-0.476539689675528
Healthy	0.913258447858061	-1.6836102489268	-1.13465909437542	-0.309883695672278
Healthy	0.490990283329077	-0.791585519051518	0.448667679887091	0.206793505050414
Healthy	-0.293495577766724	-1.42504322423549	-1.50528897479474	-2.77989191195994
Healthy	-5	-0.784494621768182	0.0340626632823835	-0.15881578457726
Healthy	-0.0263365389422846	-0.0564856989189822	-0.402601024940969	-0.421693226995678
Healthy	-2.03479829897409	-0.592269271973665	0.0212554722350673	-0.67315230108401
Healthy	-5	0.36915646265049	0.929793279448766	-0.681540134811649
Healthy	-5	-0.964210166872243	0.225407503893491	-0.697279550103866
Healthy	-0.782884704492316	-5	1.77718531942363	0.294743909473955
Healthy	0.0982663659156991	-0.693746579477883	1.32981082213192	0.00920435734231361
Healthy	0.731773240725518	0.22791497138193	-5	-5
Healthy	-0.373823935845267	-0.67282504106238	-0.229744632809845	0.176982096111818
Healthy	0.690437976717752	-5	-0.342169994958194	0.613890426324454
Healthy	-1.26744542014857	-0.214008548113107	-5	0.487761784069406
Healthy	-0.497695810944888	-1.26560025747943	-0.114553965109923	0.31603537985755
Healthy	0.171878503215528	-5	-5	-5
Healthy	-5	-1.56336036830734	1.1218906092316	0.604623434334075
Healthy	-5	-0.319537571462596	-5	0.776615478627797
Healthy	0.218661521606396	-1.58319312817706	-1.77185639240226	-0.673869043289205
Healthy	0.635214239780588	-0.533236148402834	0.401605575879632	-1.42864060724616
Healthy	0.637312573285117	-1.58469270777443	-0.633614403046054	0.778732092571666
Healthy	-5	0.212451298282377	-0.642560683686101	-0.570167003617487
Healthy	-1.12010167566999	-0.0595133987433901	-0.440512318202235	-0.139925645265296
Healthy	0.0221808394136653	-5	-5	0.772194040595642
Healthy	-5	0.129399836135896	0.577172280565813	0.180627576907004
Healthy	0.234578019752476	0.457741144357142	0.49173838595642	-5
Healthy	0.95856866091276	-0.526250342986522	-1.13792828062001	1.09173200898196
Healthy	-2.64781748188864	-1.62488531530777	0.276797161403037	0.472509255184797
Healthy	-0.548182873370655	-5	-1.46890445312997	0.54713940822269
Healthy	0.0386002944100986	-0.568427181414346	-5	0.273732586948849
Healthy	1.29170864839145	-5	-5	-1.21997087266266
Healthy	-5	-1.20627944318648	-1.54852059487514	-0.288530218125672
Healthy	-0.994004876945309	-5	0.0157201205818421	0.383129285120788
Healthy	-5	-0.969724197110712	-0.0363679801422716	-0.381899581803367
Healthy	-0.0100520973482096	-2.39685562737982	-0.549273737978125	0.900361665798441
Healthy	-0.281730882868638	-0.497832441689708	-0.135518584878428	0.520012955960129
Healthy	0.511728323586245	-1.07155293679082	-1.40153779952585	0.428361605044003
Healthy	0.244633318879554	-0.58211330964912	-3.27572413039921	0.105135337612572
Healthy	-5	-1.45680141436235	-1.37059040089728	1.50487845941022
Healthy	-5	-0.274496731140684	-0.413998149688149	-0.499338223725483
Healthy	-5	-0.547906750982268	-5	-1.81219736128158
Healthy	-5	-0.44797701387014	-0.956677026425425	-0.11337956987231
Healthy	0.799304012031683	-0.768632368598289	-0.185332966504321	-0.471945033684535
Healthy	0.535202946616954	-5	1.30730152456495	-5
Healthy	-0.113672871090764	0.119737438273207	-0.398722443141934	0.916105320236676
Healthy	-1.48492132492408	-0.0927122802529269	0.487887488238088	-0.14452930388167
Healthy	-1.42689621683601	-1.91080163319485	-1.68298189895189	-1.05320397272854
Healthy	-0.0474981521369764	-1.25656863485332	-2.10790539730952	0.226501952379547
Healthy	-5	-5	-5	0.53428254344712
Healthy	-5	-5	-0.721154978252832	0.232874186056175
Healthy	-0.0393389927290182	-1.94271435558179	-0.544074558816363	0.904573281072572
Healthy	-5	-0.0497909742878751	1.42712843167449	1.30374106817303
Healthy	0.894228530231075	-5	0.579876160049306	-0.49329207364988
Healthy	-1.05168485931065	-0.209299744699489	-5	-1.49227902331439
Healthy	-2.48280410205003	-0.304072000137212	1.21680117063602	0.358851991676797
Healthy	0.582298636757545	-5	-0.0648707650843178	0.907741793338004
Healthy	0.793639542407859	-0.123349235815203	0.379178565528129	0.4174833185214
Healthy	0.146506327494962	-0.53545084176614	1.32184357093128	1.26521582253652
Healthy	-1.10707101764479	0.0183425990758236	-0.50956391880679	-0.502310310478975
Healthy	0.652693946220056	-0.985899678480379	-1.61118858652648	0.321053408366454
Healthy	-0.76957662610736	-0.199083686728869	1.41533650013436	-0.475915591156913
Healthy	-0.19210659012851	0.131101950794652	0.11459764164682	-0.986362387546468
Healthy	-0.734427538256882	-0.534096901826697	0.0660686275345452	0.964827001611604
D011236	0.0385406863374573	-1.74690441415097	-5	-1.50877842376072
Healthy	0.96656408409731	-0.128397878977688	-1.44635966376865	0.142211080889762
Healthy	-0.398635436333689	0.239322006786625	0.356757992092367	0.51858631626034
D011236	0.525981095287084	-0.275118179895327	-0.623258844981603	-1.57413985492216
Healthy	0.412835038415341	0.162358261875121	-1.98842955640272	1.02676403704899
Healthy	-5	-0.665405528067718	-0.100168558303073	-0.454816631784594
Healthy	-5	-0.554520343467119	-0.304325735600701	0.787798993061528
Healthy	-5	-5	-0.628267344616545	0.194492140958124
Healthy	-2.29157909986529	-0.0795635934492414	1.06360391106717	-0.320735676043123
Healthy	-5	-0.324212496091721	0.0746482469172877	-0.159636668535728
Healthy	1.10805635788914	-0.462168316863308	0.582296364189967	0.608978277254307
Healthy	-0.298941724960355	-2.18045606445813	-0.78584521394646	-0.771343041891065
Healthy	0.538100980279705	-0.848967418243558	-5	-0.181002566376073
Healthy	-5	-5	-5	0.156591549002407
Healthy	-0.0325643558458854	-5	-5	0.714312991294801
Healthy	0.360339653913429	0.298420749199095	-0.210581473522835	0.279399989884584
Healthy	-0.391570249270736	-0.532628712352521	-2.45717457304082	-1.24779784682348
Healthy	-0.202469330120396	0.122864377306716	0.125510542993409	-1.23687162320086
Healthy	-5	-1.05227227303668	-5	-0.95120872615159
Healthy	-0.229818349495683	0.130591051963374	0.11631878228218	-0.845119755281238
Healthy	0.921958409508403	-0.0561198356710512	-0.514747183039675	-0.417130189753344
Healthy	-5	-0.350908648152608	-5	0.786605923316717
Healthy	0.0357578367759548	-5	-5	0.796045365202549
Healthy	-1.04822549191827	-5	1.19531752913866	-5
Healthy	-5	-5	-0.920927341146816	-0.678505133260413
Healthy	-1.88907375773358	-0.445123358137518	0.186899856567888	-0.726605146002864
Healthy	-1.92481814538131	-0.497928108793339	-5	-1.2568039185513
Healthy	-5	1.20578772441023	0.436181736488547	-1.23927602785805
Healthy	1.70325345094449	-0.147337055655431	0.500413505705694	-0.601677980244123
Healthy	0.991594626420582	-1.45370416487856	-0.807265328096836	1.10691841949572
Healthy	0.714196432674447	-5	-0.350022938410421	0.605075445199918
Healthy	0.871457925677724	-5	-5	-0.380082709566782
Healthy	-5	-0.996798053478308	0.153149961256919	-0.501717021338629
Healthy	-0.523472687024973	-0.642694192453904	-0.144281005827035	-0.398678937558937
Healthy	0.940803263646324	-0.827338699798465	-5	0.50401934220225
Healthy	-5	-5	-5	1.37266736740144
Healthy	1.11213728000944	-1.7854210464295	-1.69486368105636	-0.721040729315782
Healthy	-5	-5	-0.645373023147051	0.160369475470225
Healthy	-0.16142793900921	-0.425089452824807	1.00040847894825	-0.360613130982316
Healthy	-0.95868628465414	-0.455250028552092	0.357147451090743	0.462580662674894
Healthy	-5	-5	-5	0.168126082530378
Healthy	-5	-5	-5	-5
Healthy	-0.614912329744085	0.114811073838064	0.625239376311347	-0.876083056501868
Healthy	-5	-0.0641402019621196	0.752629168465164	-0.96617430604669
Healthy	-5	-0.365694063078727	0.202964853101843	-1.08639805027084
D011236	0.704358173243353	-0.0940584800670738	-5	-0.773967496655041
Healthy	-0.964890597055424	-0.77824680568113	-0.644165504115064	-0.0405054598217553
Healthy	0.710857489788406	0.642010202585459	1.3516426924938	1.27225712273698
Healthy	-0.848967418243558	-1.28971335229711	1.56953062535531	1.02793642621589
Healthy	-5	-0.769270155422319	0.0737403393834633	-0.124527798978568
Healthy	0.71870425701678	-5	-0.336892984909665	0.600785640659237
Healthy	-5	-0.124608798162788	0.757352749039594	-0.183149126595733
Healthy	-1.63620005452089	-1.8639139026159	-5	0.480904802449789
Healthy	-1.32111758532926	-0.46135087438983	0.216332195990811	0.431519760452977
Healthy	-5	-5	1.31174708177191	1.72411072436015
Healthy	-1.64839692758087	-1.62635252779078	-5	0.61445742838713
Healthy	-1.58972903574782	-1.40263394973397	-1.73518217699046	1.54209347850507
Healthy	0.964906581664534	-1.22555603107503	-1.64685345378602	0.932529062673474
Healthy	-1.4550642341185	-0.0956740341690645	0.896680507915383	-0.883757642036665
Healthy	-0.518313776255901	-0.788906168941037	-0.081985398807502	0.844480903579312
Healthy	-3.09691001300806	0.826859065222544	1.59918010305455	1.12477573701925
Healthy	-0.430076254206363	-5	-0.0497227923673913	0.500158228885232
Healthy	-5	-5	0.807050404429332	1.74841674689716
Healthy	0.952973966341156	-0.165483927328902	-1.66978921542847	0.0983910348107216
Healthy	-5	0.770500753584165	1.25996852914515	-0.770574152079305
Healthy	-5	-0.824546173749517	-5	0.0613959266446492
Healthy	-5	0.112849558414903	0.536839885280808	-0.998179782961672
Healthy	0.797257150886293	-5	-0.462861202748737	-0.77790811354574
Healthy	-0.0107148538747678	-0.512324393740015	0.450079669621688	-0.255362847751503
Healthy	-5	-1.31776464309744	-0.257086427349315	0.40341395702746
Healthy	1.0441468362448	-1.03287341892359	-0.285067006831579	0.0549384619896299
Healthy	0.779964980202411	-5	-1.54211810326601	-0.0324707437743262
Healthy	-1.14496568332412	-1.54393777554505	-0.736600668665998	1.20981757484794
Healthy	0.299136693744014	-5	-5	-5
Healthy	0.770875565958339	-5	-5	-0.264728541241908
Healthy	-2.04095860767891	-0.217362575866651	0.759913246137698	-0.473531487530523
Healthy	0.201386198535676	0.222994642578606	0.140643149825998	-1.08565684288056
Healthy	0.543119005352824	-5	-5	-5
Healthy	0.159263321419296	0.314654981870927	1.01064208321886	-0.695078838099108
Healthy	-5	-0.597308835736961	0.244818723072012	-0.173620649767548
Healthy	-0.541226219194315	-5	0.21532025132993	-0.642522545861101
Healthy	0.832773879228335	-2.17848647159523	1.30423237328977	0.50205958962142
Healthy	1.07528448063301	-1.53491471244257	-0.920095532333279	0.282733107715598
Healthy	0.00140483950832987	-0.1579652075551	0.890633363152245	-0.686617942421851
Healthy	-0.884356210330059	-2.00217691925427	-0.0060526170265227	0.227971499399676
Healthy	-0.82967960012662	-0.241042713338769	-5	-5
Healthy	-5	-1.21317762050081	0.387951909397397	-0.134819008610295
Healthy	-2.39147396642281	0.251964123125112	1.08866436569799	-1.0170507114255
Healthy	0.869558491395738	-5	0.579900154756165	-0.556455399336644
Healthy	0.466765334182564	0.537135014840767	1.26202180417778	1.06751162541074
Healthy	0.452557658913413	-5	-5	-5
Healthy	0.537966352581405	-2.02227639471115	-5	1.0052581807572
Healthy	0.284051547718653	0.0988443892525859	0.0560086711554735	-5
Healthy	0.786147816097175	-5	-0.425089452824807	-0.711192052516521
Healthy	-5	-0.916927587715465	0.323880907520856	-0.890623968595624
Healthy	-0.427976913256154	-1.33932421166148	-0.13386040525535	-0.900802944620079
Healthy	-5	-0.450996737974212	-0.580143341402729	0.288457154093676
Healthy	-5	-5	-1.71647263513831	-2.11520463605102
Healthy	0.71208879669214	-1.64035420732546	0.185731922457348	-1.21595358419189
Healthy	-5	0.404999537576395	0.95768915845659	0.337327455379756
Healthy	0.601054522316422	-5	-5	-5
Healthy	0.0762325322823555	-0.0583295870464781	-0.4730923756965	0.163265760143223
Healthy	-0.601816854490059	0.498838279972051	0.906212171892306	0.920655428520074
Healthy	0.585690788236786	0.226566397515562	1.39964707470732	-5
Healthy	1.19829988406387	-0.251331412935521	-0.411112312227775	-0.612432220582811
Healthy	-1.15589576930249	0.499552375465814	1.6543786199385	-0.150101713544162
Healthy	0.10726764555379	-5	-5	-5
Healthy	-5	-5	-5	0.644089832132455
Healthy	-0.533859282161006	-0.530089661922376	-0.360523471728258	0.183144520965191
Healthy	0.290831200483844	0.581769944504463	0.303886921725102	-5
Healthy	0.655413144861003	-5	-0.0468300736797278	0.907433934901056
Healthy	0.532774755968146	-0.821598658466245	-0.305947891539316	-0.331306644559744
Healthy	0.960043408021559	-0.662181471228299	-0.473286046778108	-0.432127055635435
Healthy	-0.276011023381222	-0.194268123290465	0.319464178527366	0.330415802757916
Healthy	-0.622129387219258	-5	0.065695461374585	1.98907538879639
Healthy	-5	-2.58670023591875	0.0701635166199892	-1.27368038788922
Healthy	-5	-0.83872186109229	-1.40329297031855	-0.438230984425608
Healthy	-5	-1.09231997575758	-0.524750238152071	-1.9051796196452
Healthy	-0.27262956652734	-5	-5	0.959748573073231
Healthy	-5	-0.217943236259909	-0.165528430251192	-1.01117359295472
Healthy	-1.07037674848476	-1.09409623378338	1.873403266873	-0.561236209582306
Healthy	-1.18468795647564	-0.5974119445888	-5	0.899701246512053
Healthy	-1.08097423541264	-0.243166184459412	0.370228030790998	0.516616011655375
Healthy	0.250254060358585	0.390233667336754	1.22189756157294	-1.21860369480321
Healthy	0.454991124043539	-5	0.0616371657634987	0.630554991806819
Healthy	0.779104204317261	-5	-0.622584460381486	-0.85873840937791
Healthy	-0.99110188522906	-1.03254563181726	-0.581731862196199	0.274864158175864
Healthy	0.701837285000071	-2.76955107862173	-5	-0.249329642739766
Healthy	0.42851544508581	0.166000639801866	-1.67264106561367	1.0132569803356
Healthy	-0.639387655091407	-1.70377371273884	-0.447319618946645	-0.783095501478327
Healthy	-1.08291480935943	-0.311420016945785	0.372354054769816	0.520148020407533
Healthy	1.00039763165791	-0.540185486612595	0.363423932917176	-1.14972144748196
Healthy	-5	-0.198664904325453	-2.07160414774329	-0.58256152370612
Healthy	-5	-5	-5	0.3756343552418
Healthy	0.0196603760639396	-0.974530280938944	0.526341862468352	-1.70465285166638
Healthy	-5	0.210751795344327	0.987605942059047	0.00865126222511438
Healthy	0.478844874246127	-0.150930865832236	0.042110651329012	-0.366844753356717
Healthy	-5	0.010855193132862	0.758725726295857	-0.491645380764822
Healthy	0.412020149533893	-3.01322826573375	-2.02319166266193	0.413918067609784
Healthy	-5	-0.452619167879763	0.371453935497452	0.167491608446829
Healthy	-5	-5	-5	-5
Healthy	0.832181152190996	-5	-0.617838817204126	-0.891807194864958
Healthy	-0.32649988149415	-2.63827216398241	-0.743763466794077	-0.69574650313373
Healthy	-5	-5	-5	0.648083731349265
Healthy	0.122425600056109	-0.0847901772035431	0.288895043325505	-0.477581851029674
Healthy	1.11993056746403	-5	-5	-0.953075825769965
Healthy	0.241347217238199	0.195703207297499	1.84309455450275	1.08928854074335
Healthy	-5	-5	-5	-5
Healthy	-1.05403929642243	-0.0665228356837815	-0.426629362090726	-0.128076968117627
Healthy	1.25401630283472	-0.161730354954978	0.731392119832141	-0.573505004650966
Healthy	0.517842238320856	-0.425517300714844	0.608692873297667	-0.499626285646626
Healthy	-2.15428198203334	1.13521695677428	1.63358135746827	-0.199337899182326
Healthy	0.522693261933051	-0.880744110722063	-5	-0.383934292091304
Healthy	0.638764721935917	-5	-2.29929628285498	-0.51732646649667
Healthy	0.806125005109949	-0.738927548609177	-0.195622009854804	-0.451905535400567
Healthy	0.705997057832652	-0.684029654543082	-5	-0.471160400260803
Healthy	0.579667007186597	-1.7486051499599	1.91525611959212	-0.911332447457595
Healthy	0.729806843820408	-0.969076600372781	-0.540607512240769	-0.428675566620603
Healthy	-1.13194363817696	-0.669484767829672	0.0138101343770974	0.966149714294005
Healthy	-1.67674789982831	-1.87614835903291	-1.02548830726267	0.00598655615923092
Healthy	0.816992542908649	-0.819043048665925	-0.186886245992101	-0.541679490681922
Healthy	-5	-5	-5	0.103909716909253
Healthy	-5	-0.833421890080348	0.0515499612621273	-0.170895726745556
Healthy	0.85197464941762	-1.61816320000166	-2.31875876262441	-0.186332294617304
Healthy	-5	-5	-5	-5
Healthy	-5	-0.286450658925689	-0.0991796935021672	0.500465640580444
Healthy	-0.0113072974501833	-0.811859301211135	1.42039032086684	-1.51984927472672
Healthy	0.419564211621691	-0.583143231256268	-0.370030053707829	1.66481218187538
Healthy	0.576735146979637	-5	-5	-1.73306308884083
Healthy	-5	-0.474488739032386	0.153262883530002	-0.80732106046546
Healthy	-5	-5	1.28862052053487	0.472453653691815
Healthy	0.531017553516291	-5	-1.21681130892474	-0.614876544107784
Healthy	-1.93181413825384	-1.14587621789883	-1.07376047895414	0.571808952506862
Healthy	-5	-0.771368695010296	0.0162726581651556	-0.210391087810767
Healthy	0.925342521994594	-0.216861395196219	0.930292256272702	0.997217264989641
Healthy	0.902626130004772	-1.58435902010385	-0.937342819774436	-0.230224015082351
Healthy	0.993754449536079	-0.572854838757011	-0.758652782761801	-0.21156999927953
Healthy	-2.45717457304082	-0.809752366961804	-0.286896041798498	-0.292319135493816
Healthy	-0.756738657279415	-0.898012481441701	-0.504261452760896	-0.238049620928346
Healthy	-5	-5	-0.328373653645092	1.96857264678485
Healthy	-0.340235877138008	0.495369474537411	1.47478979516202	0.802732687654081
Healthy	0.902068738028282	-0.818470817893497	-1.37706103078851	1.02883020692123
Healthy	-1.96859153574838	-1.5303252274482	-0.14301749288823	-1.60747891006807
Healthy	0.496726284260328	-5	-1.13047493714277	-0.514974569795432
Healthy	1.04367226541547	-0.470492649890963	0.0372112895632947	0.278222980509108
Healthy	0.416707060779818	-0.348082647992306	0.18239182426656	1.10322336214084
Healthy	0.742631665473301	-0.457523143990372	-0.0187569084968867	0.0365211067020647
Healthy	-1.42782568638694	-0.563678299860267	-0.315909027405026	0.50503731857747
Healthy	1.01810480736532	-1.65266998468305	0.513654339260704	-0.675347214457012
Healthy	0.452557658913413	-5	-5	-5
Healthy	0.436154692856525	-5	-1.59739475808009	-0.248266818330934
Healthy	0.504835000627311	-0.692653744630746	-0.779081636443447	-0.814004806135286
Healthy	-1.29662263148765	-0.620912137356832	0.00498735442013721	-0.694949731082777
Healthy	0.0226180500446637	-1.25547232652743	-0.334306463441253	1.29669194899614
Healthy	-5	-5	0.557901617184742	-1.14709324120305
Healthy	0.590818437065342	-0.0170687791744703	0.260092863554843	-0.958409953110633
Healthy	-5	-0.981923936354205	-0.876965470246493	-0.973916379199013
Healthy	0.236255029535826	-1.16698045292347	-0.179923393484348	0.60926456165075
Healthy	-5	0.911499580885657	-5	-5
Healthy	0.503478804841866	-1.61942699693311	-5	-5
Healthy	0.0601158736435432	-5	-5	0.725638071246695
