p	Proteobacteria	Desulfobacterota	Verrucomicrobiota	Firmicutes	Methanobacteriota
Healthy	-1.51088563062108	-0.950820755354033	1.40421791573965	0.541252151967596	-5
Healthy	0.761603123258942	-0.82634762531073	-5	-1.22570206150072	-5
Healthy	0.651444720058598	-5	-0.20807087022733	-5	-5
Healthy	-5	-5	-5	0.639698604259957	-5
Healthy	0.920907688355697	-5	-0.0405579053759272	0.495652550803467	-5
Healthy	-1.26098175411652	-0.378055551290444	-5	-0.131643619627028	-5
Healthy	-1.38594689401278	-5	-5	0.00613645243721886	-5
Healthy	-0.210419287835575	-5	-5	-5	-5
Healthy	0.77065763977397	-5	-5	-1.76220500672608	-5
Healthy	-5	-5	-5	-0.273998579256052	-5
Healthy	-0.499681176253613	-5	-5	-5	-5
Healthy	-0.768989413820504	-5	0.3444453290461	-1.83505262737816	-5
Healthy	1.67803884266176	-5	-5	-1.2050938934832	-5
Healthy	0.109743864539104	-5	0.376438252637717	0.484628639522823	0.266330495679816
Healthy	0.640599684128225	-0.439949830265207	-5	0.315579934407152	-5
Healthy	0.667056770387185	-1.63507396621002	-5	-1.4313290219901	-5
Healthy	-0.239034987484494	-5	-5	-0.622803064991086	-5
Healthy	0.849876196259766	-0.638744479941851	-1.08433639649423	-0.494266830214108	-5
Healthy	0.300012555706776	-5	-5	-0.159793502241003	0.526910206001223
Healthy	0.408419753151629	-1.52505566453461	-5	-0.874258560871285	-5
Healthy	-5	-5	-5	1.09925269514809	-5
Healthy	-1.73306308884083	-5	-5	-0.0783447324267725	-5
Healthy	0.398299455712506	-1.09794268919153	-5	-5	-5
Healthy	0.794671345770892	-1.32780974881175	0.929710060879508	-5	0.149570102493756
Healthy	0.399665070110369	-1.56463349338734	-5	0.0109568389557192	-5
Healthy	-0.307823097920028	-5	-5	0.23682434506744	-5
Healthy	-1.18882730493345	-5	-2.88605664769316	1.26336120457237	-2.73518217699046
Healthy	-5	-5	-5	0.414221033214868	-5
Healthy	-1.75227216709028	-1.37540854087315	-1.19531548509306	-0.976871053989504	-0.204717983381941
Healthy	-0.27468470733948	-0.208400569416156	-0.802719441874381	-0.190911868653654	-5
D006973	1.54658029247774	-5	-5	-2.51004152057516	-5
Healthy	-0.148460368501179	-5	-5	-1.34988683555643	-5
Healthy	-0.615646585862494	-5	-0.59775581766738	-1.87975520445363	-0.59861669346842
Healthy	1.1683775498312	-5	-5	-0.117418546445549	-0.712489389696254
Healthy	0.443827594372212	-1.93666664104825	-0.0574611913214609	-1.63264407897398	-0.174508970120569
Healthy	-1.34998404752816	-1.18588564387087	-0.273525455994564	-1.62690401292127	-5
Healthy	-0.644605955376829	-1.50626319772316	-5	-0.529295570277212	-5
Healthy	1.22374637333121	-0.63740444245118	-0.0619107798951686	-1.24176959154225	-5
Healthy	-1.16285365609094	-1.2050938934832	-0.25500332596144	-1.74933608053676	-5
Healthy	-0.905214532180442	-1.68973163336755	-5	-1.48372911727066	-5
Healthy	0.0101514907690368	-5	-5	-0.482817302690824	-0.298665197831987
Healthy	-1.72746222262476	-1.36251027048749	-5	1.08160255184436	-5
Healthy	-0.0999607645126752	-1.92481814538131	-5	0.0534126831503669	-5
Healthy	0.920285634399538	-1.708409174342	-0.129250903445519	-0.560241117136993	-5
Healthy	0.0722094449310919	-5	-5	0.439635804540379	-5
Healthy	-0.19379288345919	-5	-0.761477187781706	0.380616394186292	-0.179227303350119
Healthy	-0.275363733614851	-1.91973437266016	-5	-0.778664020466172	-5
Healthy	-0.602511892618565	-1.13442229258007	-1.29200425357707	-0.886390848926972	-5
Healthy	-1.39826585173989	-1.45942028349555	-5	-1.08932224525729	-5
Healthy	-0.709231049933441	-5	-0.420124982588851	-0.779081636443447	-5
Healthy	-0.107321163268626	-5	-0.00841068699258514	-0.529971927057025	-5
Healthy	1.27789490671003	-5	-0.312212500971221	-0.497422678341374	-5
Healthy	-0.77533747115897	-1.68131073005225	-5	-0.834399597482588	-5
Healthy	-0.821109344951093	-2.20134935455473	-5	-1.12971317100741	-5
Healthy	-5	-5	-5	-0.299746382808749	-5
Healthy	-0.171565685881604	-1.81050968630063	0.557314674148142	-2.20342566678957	-5
Healthy	-1.35037311315947	-5	-5	0.148954143007883	-5
D006973	-1.68193666503724	-5	-5	0.118284571537732	-5
Healthy	-0.728111947339516	-5	-5	-5	-5
Healthy	-1.01327304066878	-0.0959014503379368	-0.322776417451734	0.0152633279763929	-5
Healthy	-5	-5	-5	0.00184616494759393	-5
Healthy	-0.194451569151898	-5	-5	-0.0414408945213855	-5
Healthy	-0.582013769313616	-5	-0.223843841578085	-0.689922994675739	0.0138227552420943
Healthy	1.02077093408074	-0.150955457470634	1.64109031417674	-0.784997292785048	-5
Healthy	0.892542029522208	-5	-5	-1.72010501998836	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-0.996754945186853	-2.19791074211827	-5	-2.38933983691012	-5
Healthy	-0.0710667336845519	-2.52143350440616	-5	-0.221711244800867	-5
Healthy	0.46990003475818	0.135498386458118	-5	-0.610727570824447	-2.09854167860389
Healthy	0.740380850520123	-0.00703579760027146	-5	0.0308060943471079	-0.141174170730391
Healthy	0.500007188082258	-5	-5	-1.36522054185405	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-1.22119779598676	-1.14581545616639	-0.248274510609013	-1.57544502339329	-5
Healthy	-0.439017944413765	-0.227568266384146	0.928312877696311	-5	-5
Healthy	-2.06905096883248	-5	-5	-0.618632181088452	-5
Healthy	-0.782911048520828	-0.169770719132187	0.668878645185458	-5	-0.631434214639668
Healthy	0.989570833692985	-5	-5	1.14082563435393	0.664152883958131
Healthy	1.13956458111009	-5	-5	0.0702780481919399	-5
Healthy	1.48009566227051	-5	-5	0.152224112984702	-5
Healthy	-0.324166687819936	-5	-5	0.696155360864466	-5
D006973	1.63388285753853	-2.7594507517174	-5	-1.5562677585984	-5
Healthy	0.764917761145325	-0.82620206962954	-5	-1.16992483357025	-5
Healthy	0.640299531854476	-0.136023216095613	-5	-1.12702836926156	-5
Healthy	-1.5676722077384	-5	-0.195915113568	-2.11633856484638	-5
Healthy	0.669668265815155	-5	-5	-0.635017738367738	-5
Healthy	-0.487062250326683	-0.771907760843019	-5	-1.69745262751251	-5
Healthy	-1.28207997416301	-1.19976421067265	-5	-0.753107679846401	-5
Healthy	-0.0576694479902147	-0.336845819488415	-2.1073489661227	-0.342972845964359	-5
Healthy	1.53792784390076	-5	-5	1.11606786074734	-5
Healthy	-1.49648168727593	-5	1.11079199727685	0.284687850295145	0.228785200980649
Healthy	-5	-5	-5	-5	-5
Healthy	-0.55728511707152	-5	0.748788644038379	0.0554089144165889	-5
Healthy	0.502347901816675	-1.46992843116262	-0.344948048363935	0.4189257620646	-0.795662924371845
Healthy	-0.732030841314906	-5	-5	-1.38059358911322	-5
Healthy	-5	-5	0.580198264108279	0.188053391810247	1.02095388903145
Healthy	-1.5054280157698	0.211059105344068	-5	-0.525448671482866	-0.935429707755974
Healthy	-1.08740600224789	-5	-1.97061622231479	0.376682780632946	-5
Healthy	-0.542269451754002	-0.144462673395108	-0.85430647609578	-0.420547965178794	-5
Healthy	-1.23965292147009	-0.725149679983335	-1.57008630223625	-0.309051204669398	-0.813608784304507
Healthy	1.31795808931764	-1.05472841849229	-5	-1.63940658643475	-5
Healthy	-0.825242623689339	-5	-5	-5	-5
Healthy	-0.406392762480131	-0.223480415212188	0.928959352356776	-5	-5
Healthy	-0.583825652542912	-1.23822246249182	-5	-0.991016796184528	-5
D006973	1.66543623333494	-2.46218090492673	-5	-5	-5
Healthy	0.277473977554099	-5	0.142936682710598	0.0681598775383074	-0.349410811179827
Healthy	0.23301896739497	-1.36542197714611	-0.139153118835695	-0.763210900590707	-5
Healthy	-0.233416145924711	-5	0.265515909300574	-5	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.287795013984248	-0.937455618653535	-5	-1.02452223683413	-5
Healthy	-0.550243987937872	-5	-5	0.338183479625533	-5
Healthy	0.987210284512441	-5	-0.0149194824444152	0.284764504688379	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.766933836601283	-2.43297363384094	-5	-0.368363479487941	-5
Healthy	0.3675646304474	-0.994862404091136	-5	-5	-5
Healthy	0.607534368538059	-5	-5	-0.620821434471871	-5
Healthy	-0.481393946819441	-0.927566274031612	0.859677976690913	-0.758627869841564	-5
Healthy	-0.47797330718865	-1.22599426974179	0.559008394143212	-0.323965188805379	-5
Healthy	0.188253327026504	-5	-5	-1.10061729446673	-5
Healthy	-0.359061651381012	-0.244407146317541	0.941029167658146	-5	-5
Healthy	-0.0234528676256065	-0.204599708621431	0.971161692237664	-1.30338154076777	-5
Healthy	0.160675574497215	-5	-5	-0.248921148853829	-5
Healthy	-0.345602034021751	-5	-5	-0.417255034308723	-5
Healthy	-1.51541547071716	-0.985563472168328	-0.235943483249592	-1.58004425151024	-1.73048705578208
Healthy	-5	-5	0.71397412989167	-0.820591848486164	-5
Healthy	-0.274725582498985	-2.33254704711005	0.226945141603803	-5	-5
Healthy	-0.135180513265919	-5	-5	-1.49485002168009	-5
Healthy	-0.583193128177056	-2.46092390120722	-5	-0.607936488281548	-5
Healthy	-0.909847799402612	-1.40088143494464	-1.80410034759077	-0.728251300615829	1.04239080942302
Healthy	-5	-5	-5	1.27235943192136	-5
Healthy	1.04345227180613	-5	-5	-0.536211493044164	-5
Healthy	-5	-5	-5	1.32909488634555	-5
Healthy	-5	-5	-5	0.463283653996141	-5
Healthy	-5	-5	-5	-0.239441820752562	-5
Healthy	-0.873966051948187	-1.32221060893114	-5	-1.5655907924125	-1.13341732293645
Healthy	0.351473557202115	-5	-0.498557303138773	-0.536390663596534	-5
Healthy	0.546193360150219	-5	-5	1.50700898150348	-5
Healthy	0.282300294054961	-5	-0.425783472812544	-0.428827089770373	-5
Healthy	-0.594499964683128	-5	-5	-5	-5
Healthy	-0.351796167922811	-5	-5	-0.162910529454433	-5
Healthy	0.918273641372089	-1.17321276118371	-2.06905096883248	0.174347690545408	0.442866855486681
Healthy	0.255217008373807	-5	-0.439615077027984	-2.05502409158795	-0.218187201774539
Healthy	-0.348121368969677	-2.014573525917	-5	-0.436068241681881	-5
Healthy	-5	-5	-5	-0.0304303410662555	-5
Healthy	-1.73306308884083	-5	-1.68951910853732	-1.31551370781127	-1.09205147838773
D006973	0.730033319856876	-0.956205607674221	-5	-3.03621217265444	-5
Healthy	0.912097119097777	-5	-0.140603485394269	-0.309237048320563	-5
Healthy	1.42055542027468	-5	-5	0.458828141607085	-5
Healthy	0.100783962075867	-1.04793440981495	-5	-0.919445661011229	-5
Healthy	0.752960660527124	-2.17263072694617	-5	-0.196331251507304	-5
Healthy	-5	-1.8784401558125	-1.31211447515129	-0.475863623407431	-5
Healthy	-0.827134470083014	-5	0.258409781163721	-0.645181129152278	-5
Healthy	0.94952808057969	-5	0.238545380200175	0.00528778544045105	-5
Healthy	0.185771564917941	-0.738951356655775	-5	-1.89962945488244	-0.779578077562159
Healthy	-2.18111458540599	-5	-5	0.402316418268013	-5
Healthy	0.927521261853253	-5	-5	-1.14672777597932	-5
Healthy	1.22518517985849	-5	-5	0.720591728079763	-5
Healthy	-0.114429599938403	-0.766470872731379	0.938081206663152	-0.549427601255403	-5
Healthy	0.977647711411615	-5	-1.85855022659953	-0.365875548447813	-5
Healthy	-5	-5	-5	-0.630765583393175	-5
Healthy	0.89132722833867	-5	-1.58302682739696	-0.211209632879726	-5
Healthy	1.06078544570833	-5	-0.300804221229658	-1.33507610656192	-5
Healthy	-1.00726979604586	-5	-1.63115549317418	-0.0873528937816828	-5
Healthy	-0.0989178304026542	-5	-5	-0.863786934486975	-5
Healthy	-5	-5	-5	0.414585650665509	-5
Healthy	-0.426664159933932	-1.25367723491005	-0.134008199873725	0.680224885699805	0.453776859690442
Healthy	0.577863892804642	-1.71085716406767	-0.130351792089997	-0.208892075219978	-5
Healthy	0.170120840284709	-2.15989390554324	-5	-0.364908501675624	-1.40993876919626
Healthy	-0.0975728176100188	-1.13259144347721	-5	-2.51144928349956	-5
Healthy	-0.345476931188709	-1.14892519477111	-5	-1.88074411072206	-5
D006973	1.00558886625956	-0.73747772028795	-5	-1.86075078242839	-5
Healthy	-0.15441830126575	-1.60362627246349	0.531545333472478	-2.80134291304558	-5
Healthy	0.248968303899464	-5	-5	-5	-5
Healthy	-0.627935329281867	-2.08724669632868	-5	-0.919337443605817	-0.561916711232765
Healthy	0.807871104164441	-5	-5	0.816485232037654	-5
Healthy	-0.663640345534769	-5	-5	-1.74521031260279	-5
Healthy	1.05871975720808	-1.39447947656253	-5	-0.801095600543267	-5
Healthy	-0.143132205920644	-0.965211168748816	-0.969400278034049	-0.390821944705815	-5
Healthy	0.440129485048802	-5	0.161448863334426	-0.540019802968262	-5
Healthy	0.910664951375543	-1.91757369913923	-5	-0.524837480916909	-5
Healthy	0.154168251475945	-1.26225092610844	-5	-3.15490195998574	-5
Healthy	0.233392128254599	-0.553695886048076	1.04893913159468	0.181780724983515	1.53573970795746
Healthy	-0.995807643740286	-1.04614370177501	-0.281564747492333	-1.44393884099047	-5
Healthy	0.605301813167672	-5	-0.1990150061958	-5	-5
Healthy	-0.808074148288564	-5	-5	1.47413508131232	-1.63638802010786
Healthy	-1.06696850489759	-1.6825635034649	-5	-5	-5
Healthy	-5	-5	0.348672786336224	-0.844147975040733	0.611084670008865
Healthy	-5	-1.67571754470231	-0.692717952966654	-0.400509934874566	-0.984053756342434
Healthy	0.830607271743095	-5	-5	-5	-5
Healthy	-1.00961674109377	-0.448111049736724	1.01349912455062	-1.12755235221099	-5
Healthy	-0.484139397175589	-1.00612308505879	0.220393163724407	0.179660925535863	-1.07945928349752
Healthy	-1.15409616110122	-0.0790579239256769	-5	0.968517036997986	-0.489548828985435
Healthy	1.81403552565939	-5	-5	-0.439292523448538	-5
Healthy	0.138255318002018	-5	0.379174937776421	0.575779975837638	0.708651159639976
Healthy	-0.578906339782475	-2.10790539730952	-5	-1.06717123309915	-5
Healthy	0.579500069794012	-1.37008096449646	-5	-0.881536860224634	-5
Healthy	0.0306604299056492	-5	-5	-5	-5
Healthy	-0.364968879053993	-2.07675598136972	-5	-0.439340294050198	-5
Healthy	0.401960281925279	-0.627180018321032	-5	0.31023860485525	-5
Healthy	0.556587111648713	-1.88873748634093	-5	-5	-5
Healthy	-0.22006457391299	-1.35193287055107	-0.843753809602655	0.151682356254935	-5
Healthy	-5	-5	-1.36251027048749	-1.3137213219328	0.365469264897711
Healthy	0.253078611416959	-1.44708854978349	-5	0.271734761596917	0.814855980991598
Healthy	0.288074757115169	-5	-5	1.17750302477937	-5
Healthy	-0.331018036578041	-1.11998716163323	0.080749110907479	1.01199142479417	-0.917825224515334
Healthy	-1.15577141869837	-0.420045005177228	-1.27043027369803	-5	-0.201922808379358
Healthy	0.873408382055804	-0.75793088766106	0.818733813431664	-5	-0.0799184348018515
Healthy	-5	-5	-0.113836529003016	-5	-5
Healthy	1.06048290581959	-1.39415646094191	-5	-0.747632485540101	-5
Healthy	-0.0493431174954894	-0.19962664510865	0.970035225568066	-1.70202075584064	-5
Healthy	-0.333997113505279	-1.72862312810593	-5	-0.370182803981484	-5
Healthy	1.17277363842983	-1.63921731012672	-5	-0.111522838290659	-0.70140888870243
Healthy	-0.861413129346417	-5	0.0135913144213129	-5	-5
Healthy	1.01592698590829	-0.150310387992924	1.6496522840051	-0.839321425599615	-5
Healthy	-5	-5	-0.419257443515093	-0.831443593136275	-5
Healthy	0.640366139836714	-1.1821042428382	1.1835462802377	-2.07262963696098	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-1.14152295818666	-1.12205304837081	-0.337478262089885	-1.53790161886484	-5
Healthy	-0.734804693714283	-1.21631076365268	-1.34988683555643	0.0952705006154416	-5
Healthy	1.07675728338263	-5	-5	-5	-5
Healthy	-0.142046665151019	-5	0.229054387811184	-5	-5
Healthy	-1.08873582900163	-5	0.750351773753969	-0.293103076145297	1.12098532901506
Healthy	-0.684470466786151	-5	0.19771601293806	-0.620730750526353	-5
Healthy	-0.770471736212328	-1.07448164182257	-5	-1.1262145391818	-5
Healthy	-0.677346627786762	-2.43770713554353	-0.944851110110606	0.504212519782205	-1.24611066854017
Healthy	-5	-5	-5	-1.44177157819667	-5
Healthy	-0.353067207859474	-1.0301183562535	-5	-0.970413328369543	-5
Healthy	1.18803339322528	-0.755698133778823	0.67903430930001	0.436690479149219	-5
Healthy	0.899096257060565	-0.279419015309388	0.283836980363406	-0.626187218717453	-5
Healthy	0.93682577951288	-5	-5	0.78500078571466	0.29126004116962
Healthy	0.822290370986069	-5	-1.0226422704547	0.328799422353717	-5
Healthy	0.991326217771362	-0.770343750332787	0.790543411506732	-5	-0.0552903695932143
Healthy	0.356727431513089	-5	-5	-0.173691907709444	-5
Healthy	-0.106787693337785	-1.42067379624474	0.566276001267431	-5	-5
Healthy	-0.95573470008468	0.254707554979636	-5	-0.272873716793442	-1.4805658050863
Healthy	1.34064772939948	-0.920059402847638	-5	-0.636068526998163	-5
Healthy	0.90678042319815	-5	-5	-5	-5
Healthy	-5	-0.220814912601472	1.36440858344899	-0.50275235458409	0.332953248149802
Healthy	-0.777647760752197	-5	-5	-1.61942699693311	-5
Healthy	0.858257402564918	-5	-5	0.0500160806030392	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-1.96617430604669	-1.52042468982501	-0.138310298386217	0.0345562687178096	-0.952997869481495
Healthy	-0.833599491424932	-5	-5	-5	-5
Healthy	-0.552671386473483	-0.976665217461691	-0.889982993207888	-2.25258819211358	-1.30311962831724
Healthy	0.356817197095741	-5	-0.856672870007953	-0.641132802333096	-0.692653744630746
Healthy	-1.66034984238632	-5	-5	0.63570887818392	-0.391409789714283
Healthy	-0.0410540675060636	-5	-5	-0.227480264935324	-5
Healthy	0.183745171524398	-2.29328221766324	-0.289112931443909	-0.851613312333179	-0.367036831832739
Healthy	0.48653957012774	-0.410978032414723	-5	-0.963650611968162	-5
Healthy	-0.613679426105954	-5	-1.3371477667352	0.362895084637929	-0.279973073180271
Healthy	-0.655293418733301	-1.17043894370061	0.381717798906517	-0.0744197809177003	-0.330962199114844
Healthy	-0.698904865049058	-5	-0.134824932490697	-0.104500105597689	-5
Healthy	-0.774199829429455	-5	-0.462155729164747	-1.04282386959515	-5
Healthy	-0.727485410349048	-1.49866682135443	0.23976981433766	-0.0502587960371368	0.350933816959984
Healthy	-1.52651302993543	-5	-5	-0.532229156961483	-5
Healthy	0.635645571781314	-1.45136494018525	1.17727411258693	-1.70619564008066	-5
Healthy	0.197793136622197	-5	-5	-0.301056054114657	0.643725998577888
D006973	1.00285261157037	-5	-5	-1.92885470954892	-5
Healthy	0.643417141847595	-1.93967997131171	-0.0672878446805351	-0.362610349870788	-5
Healthy	-0.904063897819215	-5	-1.13637977972968	-1.02826040911222	-5
Healthy	-0.298794798000629	-0.839801673883431	-5	0.0243132292333129	-5
Healthy	-0.807404672430788	-1.18362611124764	-5	-1.05853826065267	-5
Healthy	0.421765112330541	-1.08533956941078	0.0122465199850713	-2.02641037657274	-5
Healthy	-0.766293345713618	-1.00493546584386	-5	-1.14551177495557	-5
Healthy	-5	-5	-5	-0.268693335818246	-5
Healthy	0.0320947130529023	-1.5029320636015	-0.595611064469456	0.378367008610145	-5
Healthy	-0.55612708122896	-2.42596873227228	0.229610179095484	0.478738159480947	-5
Healthy	-0.0812516780027388	-0.542451139588991	0.507018846416433	0.472961119019948	-0.607478910068068
Healthy	-0.323827856695823	-5	-5	1.30286390284782e-05	-5
Healthy	-1.16234844215361	-0.0759999930258126	-5	0.962935869473811	-0.457149685817988
Healthy	-0.569957211209984	-1.14703230897118	-5	1.15502219948139	-5
Healthy	0.110838769038538	-0.754561365964233	0.854014389555365	-0.463744659324153	-5
Healthy	0.185525156694648	-5	0.427539662288212	-0.466507565804809	-1.33620487778059
Healthy	-5	-5	0.336125378545636	0.0285712526925376	-5
Healthy	0.354910949856924	-5	0.125650396157167	1.06890982451311	-5
Healthy	0.293389075702074	-2.7619538968712	-0.0888423912600234	-0.0779444010889763	-5
Healthy	-5	-5	-5	0.686877476978521	-0.0439709120085887
Healthy	-0.642522545861101	0.216377057988173	1.24628704461546	-5	-5
Healthy	1.95029580969795	-5	-5	0.871535575273852	-5
Healthy	-0.256247286470421	-5	0.867991624758494	0.502608720897873	1.02152874330416
Healthy	-0.0129507641229903	-1.31623273857469	-5	-0.594756120136696	-5
Healthy	-1.4565528199183	-5	1.0872954031978	-0.388871732479819	-5
Healthy	0.131162961417096	-2.24872089601666	-5	-1.08139308485502	-5
Healthy	-0.290204453711286	-1.56671031480497	-5	-0.817442698695087	-0.874193541860473
Healthy	-0.994862404091136	-2.60906489289662	-5	0.143670433470161	-5
Healthy	1.36693390986915	-1.17986424812957	-3.60205999132796	0.792022382210794	-5
Healthy	-0.808493095375848	-1.63507396621002	-0.231125209881126	-0.106132866369046	-5
Healthy	-1.4386600585411	-0.551989726960524	-1.75178143880993	-5	-0.211973115904196
Healthy	-0.77874229287909	-1.39544996742874	0.803515154271645	-1.89790947448816	-5
Healthy	-5	-5	-5	0.315951462677641	1.05978334920845
Healthy	-1.15558495952618	-0.659635215597933	-0.974776084821689	0.463545115628725	-0.652728545190395
D006973	-0.260356465568288	-5	-5	-0.784838491705125	-5
Healthy	0.904720953644531	-5	-0.133789481699677	-0.312132296382012	-5
Healthy	-1.25995327594851	-5	-0.383534989127962	0.53461365680991	-0.192539390133837
Healthy	-0.25802158578403	-1.60924147126128	-5	-0.552191015028186	-5
Healthy	-0.880711110875392	-5	-5	1.20528341784291	0.563855888252191
Healthy	-0.343758015671038	-1.64878365466066	-5	-1.40671393297954	-5
D006973	1.36156579506743	-5	-5	-2.60380065290426	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.781191502692253	-5	-5	-0.236055652840817	-5
Healthy	-0.611916568616351	-5	-5	-2.08671609823958	-5
Healthy	-0.151466048442694	-1.2208365762355	-5	-1.32864199655651	-5
Healthy	-0.0874803650129776	-5	1.04088742532307	0.50716071421451	-5
Healthy	1.6074481602353	-2.60906489289662	-0.91890484343866	0.596214308045382	0.459092298612843
Healthy	-0.19455351701156	-5	-5	0.146921448973865	-0.295300524980738
Healthy	-1.17114684032336	-1.58352592089978	-0.068389593637038	-2.29929628285498	-5
Healthy	-2.52143350440616	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.06393888339001	0.771821833781088
Healthy	-0.11807352660863	-5	-5	-1.17483362774345	-5
Healthy	-1.26648174856551	-1.12743585690935	1.117983815751	-0.163340480204668	-0.64569943765464
Healthy	-0.887562582678156	-1.34620881261219	-5	-1.92885470954892	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.275219186782148	-5	-0.469761870357408	-1.69918720588188	-0.683442600022232
Healthy	-5	-5	-0.0186571582396007	0.444319657945083	-5
Healthy	-0.23872634988849	-5	-5	0.0976008600547918	-0.0957498263277522
Healthy	-0.534810541887702	-5	-5	-5	-5
D006973	0.78793701588787	-0.85732902208931	-1.03929144831144	-1.61942699693311	-5
Healthy	-0.797293773009643	-1.14868048735125	0.739390361462218	-0.430310141969187	0.429282212711096
Healthy	1.22028203261702	-2.02227639471115	-5	0.376200892335804	-5
Healthy	0.274363397469615	-5	-2.05700040663396	0.115740281439892	-1.4279420100737
Healthy	-1.48878529886361	-1.26344415283736	-5	0.0277938696562861	0.614267454297683
Healthy	-0.408401205351535	-1.16909070045356	-0.916210811712022	-5	-1.24427755509654
Healthy	-5	-5	-5	-5	-5
Healthy	1.80691568319635	-5	-5	-0.411336204219796	-5
Healthy	-0.274521245161702	-0.815478914147089	-5	-0.113565680371062	-5
Healthy	-0.113227356945562	-0.914495360573502	0.668669140889784	-0.42534379806306	-1.06248210798265
Healthy	-0.654979338457885	0.226055729787905	-5	-0.278898679539258	-1.19545169161194
Healthy	-0.911651247711471	-2.47366072261016	-5	-0.725080493596246	-0.229302595266141
Healthy	-0.632532257882026	-2.47495519296315	-5	-1.09707290398274	-5
Healthy	0.619514892715501	-1.54333037057624	0.78518813222045	-5	0.141289823237604
Healthy	-0.798466326556618	-5	-5	-0.261481047990868	-5
Healthy	0.532903363565177	-5	-0.348247235993883	0.487579519032919	-5
Healthy	-1.64397414280688	-5	-5	-0.204175575907652	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-1.23567439437402	-5	-2.89279003035213	-1.78914663468511	-5
Healthy	-5	-5	0.459541750834264	-5	-5
Healthy	-0.176617073560752	-1.41793663708829	0.533110838105353	-2.28650945690606	-5
Healthy	-1.55830486435928	-5	-1.52695119491146	-1.30311962831724	-1.11582793047609
Healthy	-0.293000742730666	-0.156848231297144	-0.813354389403996	-0.275388296624627	-5
Healthy	0.534898896886743	-5	-5	-0.348915910756988	-5
Healthy	0.679446976076108	-5	-0.241784747782351	-5	-5
D006973	0.866458068929669	-5	-5	-0.928007592875824	-5
Healthy	0.332842266994352	-1.1322968667299	-5	-5	-5
Healthy	-0.629320404176141	-1.91470942176993	-1.50431693238308	-1.67100914455057	-5
Healthy	-1.26825011647274	-5	-5	0.993950025302272	-5
Healthy	0.0190996664166816	-0.422083305015898	-5	-1.12650501774383	-5
Healthy	-1.26680273489343	-2.60032627851896	-5	-0.827367883313707	-5
Healthy	0.0532744082785578	-0.35796107917938	-5	-1.22789843072299	-5
Healthy	-0.61753267798417	-5	-5	-1.63601217025151	-5
Healthy	1.69164641497719	-5	-5	0.673035659981737	-5
Healthy	1.01139745253387	-0.506792978223267	0.461207298787988	-0.136944938205122	-0.230290432814783
Healthy	0.214986823912858	-5	0.499665092467666	-5	-0.407545649445495
Healthy	0.222661855832656	-1.39158094868271	-0.154740680556791	0.0254861010410998	-5
Healthy	0.0838930226748235	-5	-0.250263684430939	-0.43236205076151	-5
Healthy	-0.445656234869284	-5	-5	0.416502376400596	-5
Healthy	-1.59533729912628	-5	-2.84466396253494	-1.24534593074457	-5
Healthy	-0.483424966318601	-1.29073003902417	-0.245942310648296	0.839269963562142	0.348585213820852
Healthy	0.976380704136333	-0.970169980689341	-5	-0.446772548971142	-5
Healthy	0.22127336273209	-5	-1.81987412483595	0.0484456880990595	-1.00440867574765
Healthy	-0.252316357583012	-1.14357322752976	-0.137451230475207	-1.81872822844054	-5
Healthy	-0.209264585702206	-1.34275287011628	0.669538156277288	-0.174827132211979	-5
Healthy	-0.20072149704726	-5	-5	-0.614769204887785	-5
Healthy	0.447530124309636	-1.72978714510376	-5	-1.0386263724052	-5
Healthy	-2.27572413039921	-5	0.909531960530293	0.760597372371207	0.0870676519273301
Healthy	-0.448306084872775	-0.790484985457369	-5	-1.71783122169536	-5
Healthy	-0.90752498707402	-5	0.772400928895518	-0.236280078974193	1.11418749080069
Healthy	0.131567341437	-0.83749533547885	0.837068615112701	-0.511491586970398	-5
Healthy	-0.626756881732637	-1.529883646849	0.330947181386304	-0.803326499511939	-5
Healthy	0.774270187166516	-5	-5	0.504992518028814	-5
Healthy	0.149185230203913	-1.84375380960266	-5	0.237488442501284	-5
Healthy	-0.49459223585406	-0.823474663465	-5	-2.11918640771921	-5
Healthy	-1.02163685291612	0.262721549601055	-5	-0.339172453301618	-1.2329926360502
Healthy	-0.0363679801422716	-5	-5	0.157208874521692	-1.00850811108984
Healthy	-0.340007781291429	-0.248059178307299	0.924963794182142	-5	-5
Healthy	-0.55029024442863	-0.789173361321744	0.942047261839851	0.645134281842236	-5
Healthy	1.0356778355817	-0.159944115900186	1.64341033070981	-0.808409273620789	-5
Healthy	0.269213972013077	-0.517641017246285	0.717524049520565	-0.21734824838968	-0.648107108096039
Healthy	0.486455983164834	-5	0.769486624538	-0.389425001040583	-5
Healthy	-0.12131738447033	-5	-5	-0.918328712709076	-5
