group	Firmicutes_A	Actinobacteriota	Firmicutes	Verrucomicrobiota	Methanobacteriota		Bacteroidota	Proteobacteria	Desulfobacterota	
Healthy	28.76911	2.75381	3.42563	5.3777	0		27.41332	13.544	0	
Healthy	65.28219	0.12669	0.0863	0	5.91318		10.17921	0	0	
Healthy	8.08151	0.63507	0.06685	0	0		83.54345	0.76194	0	
Healthy	29.8582	8.99154	0.68652	13.1215	0.22609		12.96811	0.05413	0.07456	
Healthy	26.2803	0.47639	0.07435	0	0		62.32274	0.43051	0.00226	
Healthy	5.31435	0.11598	0.01177	0	0		43.9114	0.12954	0.04505	
Healthy	7.94027	0.05071	0	0	0		83.8056	0	0	
Healthy	10.03618	0.33413	0.0121	0.50525	0		68.75745	0.06107	0.08344	
Healthy	50.98217	0	0.03721	0	0		36.60658	0.05623	0.05779	
Healthy	57.76738	0.38493	0.01998	0.33902	0.20727		24.89816	1.88459	0	
Healthy	44.24929	13.56496	2.78175	0.95794	0		15.49998	0	0	
Healthy	46.88372	0.48326	2.00768	0.04092	0.04421		22.21139	1.03095	0	
Healthy	49.70623	0.11198	1.25198	0	0.80213		34.37811	0.57712	0	
Healthy	2.50975	0.03705	0	0	0		79.37998	0.29186	0	
Healthy	53.12494	14.64927	3.06956	0	0		14.04776	5.89184	0	
Healthy	15.80437	0	0.08617	0.3553	0		79.3563	0	0	
Healthy	1.77442	67.04682	4.11064	0	0		14.44243	2.08779	0	
Healthy	36.99338	6.66806	0.37126	5.48769	2.68708		20.9667	0.15947	0.071	
Healthy	38.89496	14.33165	2.37793	0	0		4.30091	16.60664	0.00949	
Healthy	48.22872	1.10925	1.30538	0.00876	0.03732		27.85964	1.88088	0	
Healthy	8.12133	4.8397	0.15639	1.24863	0		47.15603	0.80316	0	
Healthy	66.97708	1.55737	1.06608	0	4.11402		6.00557	0.03244	0.05451	
Healthy	52.09716	11.29489	0.33876	0	0		19.14718	0.34545	0	
Healthy	9.8725	4.07317	0	0.12127	0.05697		70.10311	0.39047	0.06774	
Healthy	7.76639	0.31106	0.24047	0	0		67.53369	0.1497	0	
Healthy	42.98542	0	0	0	0		39.3989	0	0	
Healthy	3.55564	0	0.38784	0	0		0	64.1085	0	
Healthy	10.13138	0.24164	0.48478	0	0		67.96798	6.20782	0.01482	
Healthy	49.11995	15.51352	0.76989	0	0		17.07005	0.53146	0.15293	
Healthy	47.04581	0.24558	1.35608	0.06568	0		39.78159	0.10588	0	
Healthy	51.74821	1.3204	0.37553	4.66303	0.08659		25.99552	0.77049	0.12175	
Healthy	36.9452	0	1.7695	0.35684	0		17.42109	0.54752	0	
Healthy	32.24089	0.35801	4.2094	0	0		46.68828	0.45319	0.01124	
Healthy	16.65619	0.13524	0.28255	0	1.24695		33.17284	5.38178	0.13317	
Healthy	6.37663	0.25982	0.52613	0	0.06375		70.48514	0.22131	1.68288	
Healthy	23.41688	0.02847	0	0	0		68.79055	0.13697	0	
Healthy	57.297	0.36057	0.18832	0	0.58978		26.0958	0.12255	0.00335	
Healthy	45.10562	0.15083	0.07996	0	0		45.1931	0.23305	0.00334	
Healthy	28.44382	0	0	6.098	1.38448		44.6754	4.16403	0.02861	
Healthy	0.0717	17.7817	1.65425	0	0		46.32513	11.02661	0	
Healthy	28.12505	1.06614	0.20809	0.02265	0.12133		45.38947	0.64296	0.20968	
Healthy	28.06211	3.02889	0.54766	0	0		50.61034	0.15904	0	
Healthy	21.62037	23.50545	4.0634	4.64073	27.2102		7.18264	0.35498	0	
Healthy	54.17399	4.01656	0.20006	2.12082	1.33131		20.40739	0.90366	0	
Healthy	43.24119	5.18376	3.07311	0.44848	0		21.3893	3.41116	0	
Healthy	62.66091	4.22505	0.62491	0	0		0.52959	0.02269	0	
Healthy	3.35005	0	0	0	0		71.10958	2.86052	0.06823	
Healthy	11.01785	5.95915	0.23921	6.84902	0		44.66073	0.0125	0.10009	
Healthy	38.61583	3.37794	0	0	0		34.64409	0	0	
Healthy	43.87935	11.58374	0	0	0		26.14651	0	0	
Healthy	9.69797	1.45884	0.01624	0.00127	0		82.14531	0.05811	0	
Healthy	58.35701	10.71851	0	2.88098	0		10.65267	0	0	
Healthy	5.28141	1.18342	0.00516	3.41279	0		77.96976	0.66585	0.03819	
Healthy	4.35053	1.27878	0.35102	0.00874	0		67.51672	0.76704	0.4126	
Healthy	13.67774	1.30967	0.15939	0.2033	0.11554		47.52177	2.65317	0	
Healthy	22.17427	0.79006	0.0671	0.0876	0		63.18956	2.66211	0.0502	
Healthy	34.64595	0.00487	0.04975	0.02971	0.07658		39.29122	0.02764	0	
Healthy	42.17168	3.7193	1.72201	0	0		46.5268	3.49531	0	
Healthy	7.3437	1.87555	0.5304	0.15368	0		45.30443	0.50932	0.69686	
Healthy	8.15673	0.71851	0.05218	0	0		83.50859	0.85668	0	
Healthy	8.053	0	0.00254	0	0		69.61899	0.32819	0.20568	
Healthy	5.05649	16.5558	0.44779	0	0		61.00536	3.42687	0	
Healthy	2.28247	0.01588	0	0.57307	0		92.23703	4.7802	0	
Healthy	3.33513	0	0	0	0		70.72479	2.15199	0.07373	
Healthy	42.48772	1.59502	0.26178	0.01892	0		35.45701	3.1137	0	
Healthy	12.57457	36.1528	0.02132	0.0313	0		32.23155	0.23478	0.01216	
Healthy	47.85488	0	9.86165	0	0		25.80186	0.05391	0	
Healthy	0.41327	13.97841	0.70418	0	0		35.4642	5.04845	0	
Healthy	23.29531	0.09653	0.07472	0	0		65.75631	1.04495	0.37836	
Healthy	0.08783	0.56795	0.01304	0	0		81.15904	18.14373	0	
D000236	31.47765	54.8699	3.83105	0	0		0	0	0	
Healthy	63.53508	1.67535	0.1488	0	0		27.52555	0.05409	0.0025	
Healthy	24.56575	0.13647	0.05916	0	0		63.82462	1.1305	0.43856	
Healthy	38.34354	24.77208	0.4979	0	0		17.74643	1.15826	0.00413	
Healthy	0.05717	42.35684	42.76447	0	0		0.01829	0.00218	0	
Healthy	3.51025	0.27163	0.02311	0	0		69.24842	0.24124	0	
Healthy	52.57044	5.9162	0.90651	0	0		22.85559	0.6575	0	
Healthy	0	1.16566	4.71015	0	0		41.57566	49.1639	0	
Healthy	29.77148	2.99814	0.72954	2.89205	0.58844		34.03663	10.2659	0.31131	
Healthy	8.29801	0.16551	0	0.72345	0		62.06333	0.02868	0.02718	
Healthy	36.20417	0.09546	0	3.15983	0.39124		21.31851	1.64053	0	
Healthy	52.00507	6.25712	1.06043	0.70025	0		11.90296	1.66978	0.04058	
Healthy	51.76056	0.00477	0.04991	0	0		35.39595	0.05103	0.23466	
Healthy	24.69301	5.79741	10.42845	0.76146	3.13175		35.00133	0.13076	0.05118	
Healthy	18.88936	1.31808	0.36951	0.56199	0		70.39086	1.21308	0	
Healthy	59.48359	1.10642	0.39124	1.98576	0.6898		24.18276	0.35944	0	
Healthy	23.14465	0.14751	2.60916	0	0		52.48106	0.35837	0	
Healthy	33.73757	8.55671	6.0136	0	0		35.06354	0	0.84778	
Healthy	24.13982	0.08066	0.05683	0.00142	0		65.98259	0.02538	0	
Healthy	25.96428	0.32824	2.07157	0	0		34.40887	0.17753	0.00188	
Healthy	76.0443	0	0	0	0		8.96652	0	0	
Healthy	6.33358	1.53897	0.14515	43.6798	0		13.28972	11.33256	0.67525	
Healthy	56.18277	1.29896	6.90668	0.56761	2.23143		18.34845	0.32852	0.05119	
Healthy	13.97329	21.0492	0.35745	0	0		42.71158	9.47066	0.1071	
Healthy	29.66465	1.28762	1.84246	0	0		30.94194	3.34159	0.34965	
Healthy	27.3566	0.53084	1.118	0.01513	0.09898		50.89379	1.66445	0	
Healthy	23.6992	1.6953	0.09353	0	0		48.29775	0.93853	0.02565	
Healthy	8.17844	0.03824	0.01308	0	0		73.72796	0.40863	0.01315	
Healthy	6.76286	0.04813	0.23776	0	0		84.11875	0.04764	0	
Healthy	26.87428	28.13049	0.75977	0	0		12.37931	0	0	
Healthy	18.39822	0.16882	0.01517	0.72869	0		67.17171	0.55934	0.07184	
Healthy	34.02844	0.99613	0.6686	4.67237	0		38.82976	0.61763	0.04541	
Healthy	49.63685	10.5561	0	0	0		32.95493	0	0	
Healthy	2.80044	0.13187	0.24278	0	0		89.00699	0.6299	0	
Healthy	12.46349	0	0.09148	0	0		80.33109	2.80239	0.01862	
Healthy	29.86643	1.48396	0.23671	1.58407	0.18893		39.49502	0.75434	0.11593	
Healthy	8.93031	0.32507	0.28924	0	0		69.04725	0.12904	0	
Healthy	57.56559	13.86004	5.76231	8.11954	1.22198		8.81216	0.00529	0	
Healthy	8.37358	0.00491	0.01914	0	0		68.91287	0.35619	0.16199	
Healthy	28.61402	5.35574	0.58038	5.92107	13.0073		20.12804	0.12372	0	
Healthy	5.6647	0.72137	0.30796	6.87176	0		54.70265	1.35383	0.14537	
Healthy	3.60021	0.35532	0.03612	0	0		70.12604	0.20741	0	
Healthy	40.92106	0.45404	0.15727	2.14262	0		28.83934	0.23617	0.02951	
Healthy	27.53011	0.73295	3.60792	2.74406	0.7215		19.31718	0.56991	0.01415	
Healthy	32.67224	3.43761	3.19883	0	0		38.19078	5.94661	0	
Healthy	38.81676	0.53273	6.67327	0.55328	0.45909		32.49242	0.38791	0.00985	
Healthy	10.22448	0.54605	0	8.52608	0		57.50504	0.33818	0.52681	
Healthy	8.97404	0	1.72777	0	0		81.29397	1.40988	0.01432	
Healthy	10.06223	0	0.00759	0	0		69.24328	0.32018	0.15014	
Healthy	11.00616	5.38878	0	9.31857	7.872		39.89908	0.03015	0	
Healthy	9.57442	0.25692	0.45795	0	0.05847		68.76887	0.09513	1.83113	
Healthy	53.92104	0.15025	1.43617	0	0.09805		39.55514	0.91966	0	
Healthy	15.98354	0.35289	0	5.41567	0		52.91409	0.35481	0.3516	
Healthy	10.11289	0.34022	0.0245	0.5814	0		68.77191	0.166	0.0648	
Healthy	33.2856	3.89687	0.20363	1.05638	1.94601		45.45746	0.2264	0	
Healthy	8.94356	0.09604	0.35537	0	0		66.03093	0.44553	0.03382	
Healthy	49.46732	14.92954	0.52938	0	0		21.1453	1.568	0.00339	
Healthy	7.41066	0.36434	0.31189	0	0		69.13208	0.16446	0	
D000236	13.41442	0	0	0	0		14.76234	1.61823	17.8495	
Healthy	7.69869	0.19247	0.12122	0	0		86.46015	1.67283	0.10717	
Healthy	9.96724	4.36967	22.38885	0	0		21.75481	5.06858	0.18342	
Healthy	9.39203	0.67856	0	8.41324	0		58.38494	0.45707	0.56485	
Healthy	21.20836	12.70015	4.41706	8.75078	0		19.64207	0.28164	0.16248	
Healthy	10.79432	0.6427	0	8.20473	0		58.04255	0.38078	0.56576	
Healthy	6.94109	1.46922	0.15544	43.9957	0		13.11824	10.85619	0.69191	
Healthy	2.19671	0.00792	0	0.59403	0		92.24673	4.03448	0	
Healthy	26.88748	1.27925	1.51498	0.4233	0		40.35934	1.90938	0.04717	
Healthy	22.95628	0	10.27353	0	0.70003		39.48581	0.54745	0	
Healthy	16.77833	3.54022	0.60624	5.21823	0.22484		36.85906	1.85871	0.30363	
Healthy	13.75486	0.88339	0.40791	5.88147	0		61.18569	3.06517	0	
Healthy	42.56174	3.68155	0.12068	0	0		48.1458	0.75627	0	
Healthy	14.85399	0.50172	0.35194	23.5674	2.32247		30.32813	0	0.74315	
Healthy	28.10671	0.1096	0.07602	0	0		63.75849	3.11276	0.54517	
Healthy	10.57875	0.33115	0.02819	0.50967	0		68.32121	0.04401	0.09384	
Healthy	0	0	0	0	0		74.06347	0	0	
Healthy	0.40799	19.65488	2.31048	0	0		6.96398	35.8847	0	
Healthy	39.37585	0.01034	0.0173	3.56343	0.61693		35.14355	6.238	0.16419	
Healthy	33.80219	0.06519	0.08072	0	0		39.1985	0.97126	0	
Healthy	24.25013	0.29239	0.00129	1.16615	0		67.71161	0.84717	0	
Healthy	37.75692	12.35718	0.84809	0	0		25.10802	4.02899	0.02415	
Healthy	20.88855	0.45367	1.36384	0.00396	0		62.08988	0.44987	0.01112	
Healthy	61.07393	2.39566	0.99713	1.60176	2.47832		15.088	0.94657	0.03822	
Healthy	57.76744	3.50933	2.07172	3.19426	1.2636		17.57972	1.35455	0	
Healthy	1.44962	20.53496	0.0462	0	0		31.9736	0.21398	0	
Healthy	8.07133	1.80896	0.61091	0.15171	0		45.69977	0.47813	0.68415	
Healthy	11.914	0.00623	0	0	0		79.71289	0.06033	0	
D000236	27.33682	4.63169	2.13853	0	1.07767		22.96526	0.01996	0.00185	
Healthy	9.05068	0.07546	0.05804	0	0		35.78505	1.95772	0	
Healthy	30.79522	0	0.07214	1.18387	0		56.96194	0.1768	0	
Healthy	38.42111	2.66432	0	0	0		31.9633	0	0	
Healthy	12.99445	0.42597	0.4968	0.87368	0.95618		34.02746	13.82352	0.23795	
Healthy	2.54449	4.3229	0.09543	0	0		87.21806	0.84041	0	
Healthy	31.88283	0	0	0	0		37.95172	0	0	
Healthy	15.88753	0.37601	0	0	0		60.10863	11.0407	0	
Healthy	13.28918	1.04828	0.00254	6.92065	0		36.41873	0.41579	0.07159	
Healthy	45.01023	0.28247	0.64069	0	0.42282		39.11686	0.84802	0	
Healthy	37.45305	1.86463	0.25245	0	0		48.91942	1.57447	0	
Healthy	42.25648	7.27054	0.89389	2.29678	0		13.7984	0.21343	0.02166	
Healthy	43.79257	0.74428	3.26204	7.21283	0		23.37048	0.30909	0.00678	
Healthy	60.64689	0.60993	2.1506	0	0		24.96021	2.43127	0	
Healthy	55.6389	0.50546	0.01073	0	0		23.82057	0.03068	0.00573	
Healthy	15.6154	0.12798	0.21573	0.70978	0		71.06037	1.00291	0	
Healthy	38.46101	13.6886	3.96161	0	0		4.11668	17.07188	0.00319	
Healthy	29.93878	2.70646	1.14144	2.42903	23.0782		20.0404	0.46235	0	
Healthy	26.79524	0.55606	3.71385	11.9544	1.22427		25.12542	1.36722	0	
Healthy	11.22968	5.9989	0.19751	7.00361	0		44.73574	0.28073	0.14185	
Healthy	24.66245	7.21431	0.29875	0.16777	0		50.1858	0.86281	0.17459	
Healthy	35.24016	0	6.09948	2.70233	2.86015		27.88975	0	0	
Healthy	6.60071	0	0	18.535	0		53.28795	0	0	
Healthy	18.77715	25.54396	0.44993	0.08399	0		43.83834	0.1092	0	
Healthy	38.72004	2.20601	1.19317	3.27005	5.69836		38.26838	0.31953	0.06404	
Healthy	36.28495	1.00947	0.27834	0.12008	0		36.6236	1.14509	0.04985	
Healthy	2.73768	0.16641	0	1.90243	0		92.365	0.64798	0	
Healthy	52.96995	0.42242	3.80782	0	0		29.51667	0.22203	0	
D000236	42.62616	1.61893	1.28276	0	0		17.25511	1.26839	0.89379	
Healthy	39.58678	0	1.77762	0	0		44.13978	0	0	
Healthy	8.32207	0.03628	0	0	0		81.22765	4.16845	0	
Healthy	2.61651	0.16593	0	0	0		67.14626	1.16767	0	
Healthy	55.40416	1.73004	4.55258	0	2.05034		22.14392	0.10201	0	
Healthy	13.98482	0.78822	0.02598	0	0.19466		65.0962	1.61713	0.10964	
Healthy	5.0041	51.59047	0.29091	0	0		6.15386	30.44205	0.13845	
D000236	46.04525	0.45325	3.78437	0.40597	2.17995		41.70863	0	0	
Healthy	2.51641	0.13703	0.27274	0	0		89.02974	0.44076	0	
Healthy	7.45679	0	0	0	24.9923		28.92219	0	0	
Healthy	12.05762	13.61279	0.25861	0	0.19165		57.36305	0.25407	0.0863	
Healthy	3.55322	0.12202	0.02661	0	0		42.89325	0.13231	0.02729	
Healthy	59.6621	3.45769	5.35638	1.06484	0		13.55201	0.28679	0	
Healthy	15.06033	0	0.62781	0	0		35.99257	31.67116	0	
Healthy	41.72538	6.93139	0.0938	0.96214	0		24.40406	8.09951	0.01354	
Healthy	10.54909	12.7611	1.6689	0	0		73.37573	0.62688	0	
Healthy	4.30618	0.03159	2.64938	0	0		0.44219	88.38499	0	
Healthy	2.41227	0.18435	0	0	0		67.1886	0.95903	0	
Healthy	46.88441	0.10161	0.30067	0.51042	1.18571		10.84973	0.25654	0	
Healthy	13.93783	0.81501	0.51132	5.89208	0		60.62347	3.03222	0	
Healthy	65.08712	2.494	0.9304	0	3.55074		6.30409	0.06093	0.21362	
Healthy	3.42813	0.10093	0.02263	0	0		43.03852	0.0823	0.08082	
Healthy	7.35771	49.86325	0.41678	0	0		0.78649	4.99879	0	
Healthy	9.71682	0	0	0	0		78.72753	0	0	
Healthy	14.5506	0.48312	0.33415	22.9272	2.25233		30.64575	0.02018	0.57923	
Healthy	29.24547	0	1.52302	0	0		58.66894	3.30112	0	
Healthy	18.88532	26.15008	0.50355	0	0		41.73987	0.43975	0	
Healthy	6.72009	0.20082	0.10114	0	0		88.13317	1.5694	0.10572	
Healthy	0.02311	29.02661	3.37898	0	0		3.3361	1.69495	0	
Healthy	8.50174	0.09959	0.40066	0	0		64.70968	0.48244	0.01923	
D000236	27.51555	4.57632	2.16668	0.00412	1.1021		23.39768	0.02845	0.00253	
Healthy	21.09977	0.22208	1.326	0.09913	0		61.48451	0.00619	0.00272	
Healthy	46.52917	3.61574	0.1697	0	0		29.21217	0.05604	0	
Healthy	8.97402	0.16061	0.0296	0	0		77.41273	0.13935	0	
Healthy	54.71773	0	0.08621	3.03715	2.85438		21.31408	0.87193	0	
Healthy	25.22012	0.14271	0.11538	0	0		61.70927	5.18998	0.15114	
Healthy	38.79246	0	2.78531	0	7.62638		31.07635	2.72423	0	
Healthy	3.04237	6.03095	0	0	0		47.94033	1.62456	0	
Healthy	25.00832	0.11367	0.09699	0	0		61.63656	5.23358	0.17345	
Healthy	31.26008	0.45313	2.70039	0.27013	0		53.36596	1.38251	0.03201	
Healthy	2.04286	0.23691	0.21068	0	0		66.8709	12.08621	0.02461	
Healthy	7.63079	0.40042	0.08661	10.0789	0		66.49723	0.11366	0.3594	
Healthy	24.99715	0.37163	2.06706	3.27258	5.89659		39.41183	0.01278	0.07114	
Healthy	24.03878	65.29442	0.15737	0	0		2.09168	0.56112	0.00575	
Healthy	9.99869	0.34833	0.02661	0.60698	0		69.39796	0.10054	0.0474	
Healthy	16.29871	1.20124	0.0753	0	0		64.27322	0.17379	0.08784	
Healthy	15.72373	6.2051	3.26706	0.03689	0		64.90851	1.35911	0	
D000236	41.91718	13.9713	0	0	0		36.94828	0.35808	0	
Healthy	10.09647	0.06888	0.08306	0	0		84.04108	0.64932	0.03384	
Healthy	13.89777	0.87124	0.45843	5.755	0		60.2553	3.10879	0	
Healthy	27.65397	3.9263	0.22474	1.10837	0.72763		48.43001	4.75661	0	
Healthy	13.74318	0.84445	0.45556	5.68315	0		60.50044	3.05894	0	
Healthy	40.43964	6.54889	0.20231	0.00206	0		34.22241	7.16063	0	
Healthy	2.53952	0.12065	0.22579	0	0		89.16869	0.59352	0	
Healthy	22.10962	1.49003	0.11958	0.16075	0		55.54094	2.75317	0.13371	
Healthy	24.05142	0.18589	4.38607	0.02062	0		61.65429	0.04937	0	
Healthy	35.48139	2.07767	13.47465	0	0.40432		33.15004	0.17274	0.01118	
Healthy	11.66265	0.48549	0.00996	0	0		69.11451	6.0603	0	
Healthy	6.60357	0.79617	0.12365	0	0		76.8239	0.38452	0.09047	
Healthy	34.03437	0.51299	0.5014	11.6171	0.41649		23.72927	2.36838	0.09357	
Healthy	25.06785	0.99778	0.05953	0	0		65.64788	0.06731	0.00392	
Healthy	51.8272	14.25515	1.46741	0	0		19.28264	1.47699	0	
Healthy	19.59962	3.53472	0.16891	0	0		64.5609	1.60914	0.05159	
Healthy	10.64246	4.47606	0	0	0		62.9329	0.04115	0	
Healthy	17.35532	0.45694	0	1.5579	3.75888		24.24937	0	0	
Healthy	4.42381	3.54603	0	0.07452	0.5919		83.41755	0.07548	0.40487	
Healthy	0.76425	16.97267	0.56914	0	0		74.141	6.2715	0	
Healthy	39.51082	0.15134	2.67114	0.02047	0		47.64964	0.04516	0.35894	
Healthy	9.10667	0.12338	0	0.74229	0		65.77742	0.0104	0.03142	
Healthy	0.29139	0.99406	0	0	0		4.78083	0.16342	0	
Healthy	5.8257	46.6181	0.69625	0	0		29.84917	0.00108	0.05241	
Healthy	14.42418	1.6905	0.02302	0.48096	0.00654		68.38871	0.08325	0.05304	
D000236	34.58207	42.17347	0	2.46392	0		10.91923	0.22138	0	
Healthy	28.1777	1.46651	2.0292	0	0		58.12382	0.30512	0	
D000236	21.14728	30.26177	6.93501	0	0		0.03157	0.23009	0	
D000236	23.04237	1.18834	58.69728	2.67629	4.83001		3.43491	0.58998	0	
Healthy	4.53004	0.0186	0	0	0		75.37543	0.53548	0	
Healthy	12.18149	0.36831	2.00046	8.81852	0		32.85371	2.51489	0	
Healthy	7.39279	0.34587	0.34117	0	0		68.16366	0.16686	0	
Healthy	4.51009	0.38177	0.64911	0	0		73.85597	2.68111	0	
Healthy	9.79519	0.02065	0.48854	0	0		58.90129	0.44807	0	
Healthy	37.79932	1.0629	1.64572	4.41413	0		42.58631	1.36325	0.0426	
Healthy	22.70348	1.61542	0.01238	0	0		40.92134	9.09862	0.32671	
Healthy	52.30027	0.92964	4.19663	0.62741	0		21.49334	7.27371	0.13475	
D000236	22.53978	0.80957	1.41456	0.18892	0.03737		52.57251	1.89783	0.00238	
Healthy	12.778	0.0255	0.04131	0	0		83.43173	0.20597	0.01141	
Healthy	0.01299	52.4079	0.68095	0	0		0.03129	45.00941	0	
Healthy	1.08261	0	0	0	0		88.19624	0.416	0.00545	
Healthy	6.76244	0	0	0	0		82.9544	0	0	
Healthy	5.4063	1.3079	0.24412	0	0		53.46851	0.33377	0.02804	
Healthy	8.66405	0.09404	0.41899	0	0		65.87399	0.4899	0.02561	
Healthy	23.0725	2.97132	0.56261	0.17856	0		52.20464	1.60987	0	
Healthy	6.17547	1.40538	0.13699	43.6515	0		13.27934	9.97641	0.55699	
Healthy	32.6469	0	7.28847	0	0		13.13673	0	0	
Healthy	33.24932	0.0688	0.79534	0.05335	0.09682		58.04829	0.00165	0.02508	
Healthy	11.86641	1.36527	0.28701	0	0.02974		70.07902	3.13358	1.36988	
Healthy	20.63313	0.18959	0.01747	0	0		59.69502	0.96162	0.0419	
Healthy	41.60011	0.00301	0.00355	0	0		40.48576	0.20747	0.13498	
Healthy	45.36671	0.28995	1.04134	0.11208	0		40.69063	0.03153	0	
Healthy	37.39783	0	0.00339	6.26075	0		40.68938	1.38955	0	
Healthy	5.19785	1.24582	0	3.48511	0		81.03647	0.69371	0.00918	
Healthy	6.42659	2.03474	0	4.73887	0.22575		60.29276	0.35723	0.81543	
Healthy	54.37961	1.27375	0.40862	0	0.13061		22.76854	0.3787	0	
Healthy	15.00724	1.58394	0.0844	0.21161	0.1768		48.26803	2.99475	0	
Healthy	15.81593	1.30584	0.05984	0	0		63.67189	0.21224	0.05373	
Healthy	31.63977	13.36913	23.52659	0	1.52347		9.86283	2.06096	0.00308	
Healthy	27.2269	10.84699	5.56678	1.60562	1.75451		32.45539	0.20818	0	
Healthy	27.29555	0.05482	0.069	0	0		63.58903	3.04508	0.45437	
Healthy	7.21886	1.78895	0.01167	13.7651	0.00361		50.17658	0.20077	0.95239	
Healthy	21.73906	0.0039	0.6651	0.4425	3.94462		64.88079	0.01673	0	
Healthy	0.0024	59.86669	1.24455	0	0		35.14529	1.97125	0	
Healthy	13.21747	0	0.30326	0	0		67.28859	3.23491	0.06397	
Healthy	33.08607	0	0.05801	4.52563	2.01869		43.37371	1.55969	0.02125	
Healthy	25.71676	0.16872	0	6.82668	1.14621		36.02107	12.40094	0.15063	
Healthy	46.92986	5.08039	4.53954	0	33.9196		1.93236	0	0	
Healthy	26.56493	21.57271	0.40115	0	0		43.17852	1.02141	0	
Healthy	39.73043	0.88091	0.41503	0	0		34.03976	1.18745	0	
Healthy	54.19768	1.6901	0.62336	0	0.63831		31.70153	0	0	
Healthy	13.76317	0.80158	0.01182	0	0.1733		64.13049	1.50307	0.1931	
Healthy	53.12138	0.05983	1.38981	0	0		21.74088	0.1202	0.00636	
Healthy	17.38228	0.4548	0.22179	0	0		65.85601	4.11045	0	
Healthy	2.0634	0	0.0131	0.60661	0		92.29603	4.73614	0	
Healthy	16.8256	22.47196	1.14024	1.60876	0		20.81488	8.62087	0	
Healthy	20.27365	0.61092	0.0635	0	0		63.34083	3.0744	0	
D000236	48.97576	21.77237	0.63081	1.89787	0		10.08921	0.66942	0	
Healthy	43.17084	0.82238	0.11289	12.3635	0.01909		27.06895	2.0703	0.0294	
Healthy	16.20425	1.22829	0.06224	0	0		63.42071	0.21284	0.08158	
Healthy	16.51081	0	0	0	0		56.66584	0	0	
Healthy	30.58671	13.26739	0	15.4696	0		18.57555	4.02367	0	
Healthy	11.63764	0.47913	0.05389	0	0		69.15922	5.97881	0	
Healthy	38.36231	0.62369	0.49265	0	0		42.96631	0.15343	0	
Healthy	36.91773	0.043	1.92405	0.26236	0.86895		31.84757	0.21189	0	
Healthy	29.64996	2.8141	0.48524	0	0		43.49427	0.03726	0	
Healthy	10.28197	0.25848	0.56081	0	0		70.27434	6.00802	0	
Healthy	12.72794	1.85871	0.06785	32.1336	0		27.0824	0.26904	0.04167	
Healthy	4.16611	1.23457	0.38581	0.00768	0		67.71683	0.72455	0.40776	
Healthy	9.54618	0	0.23122	20.3695	0.57294		29.7427	5.91825	0.62947	
Healthy	31.17602	4.14204	0.40449	0	0		50.37125	0.49201	0	
Healthy	66.52718	5.1243	3.43839	0	0		6.72067	1.51574	0	
Healthy	12.60936	0.45912	0.38506	0	0		77.58969	0.27784	0.01635	
Healthy	52.93683	5.97174	11.46813	0	0		19.23371	0	0	
Healthy	0.00431	24.21186	0.18306	0	0		54.08505	2.41618	0	
Healthy	1.80686	0.37045	0.20469	0	0		66.94232	12.35184	0.03557	
Healthy	22.60556	4.53564	0	0.99286	0		59.9376	0	0	
Healthy	24.54867	4.36566	0.08839	0	0		43.99451	1.95264	0	
Healthy	22.24495	1.91516	2.64444	0.02628	0		49.33802	2.9683	0	
Healthy	1.51487	0.32143	0.17975	0	0		66.58231	12.2442	0.01825	
Healthy	20.99658	0.03396	0.01789	0	0		52.93177	3.52483	0	
Healthy	64.72504	0	0	0.12715	2.31774		11.37453	0	0	
Healthy	23.43971	0.14119	4.91841	0	0		45.65244	0.42364	0.00551	
Healthy	33.59087	0.27012	0.06762	0	0		40.48441	1.87815	0	
Healthy	29.16104	17.25563	29.06302	0.12461	0		4.69747	0.03762	0	
Healthy	6.22254	2.28136	0	4.48843	0.22399		60.11791	0.19764	0.92989	
D000236	36.43446	31.83753	0.47719	0	0.22546		14.17003	0	0	
Healthy	1.65938	0.26686	0.15445	0	0		67.49187	11.83987	0.03034	
Healthy	13.54091	0	0	0	0		50.10864	0.06025	0	
Healthy	1.03228	18.4162	0.01906	0	0		67.63196	1.3045	0	
Healthy	31.54516	0.09045	0.00496	0	0		59.25281	0.51459	0	
Healthy	31.08996	1.03685	0	17.2204	0		31.60861	2.41617	0	
Healthy	9.78051	4.03374	0	0.14576	0.07584		70.17776	0.46365	0.10993	
Healthy	42.32964	1.02687	0.17478	5.08195	0		29.14461	0.41504	0.06844	
Healthy	37.42574	0.2863	0.4076	0.75077	0		40.54797	7.94989	0	
Healthy	30.94651	3.95329	2.41692	0	2.19226		33.84269	1.89298	0.03176	
Healthy	32.81483	1.04974	5.4284	0.03042	0.7659		40.86562	3.3114	0.42389	
Healthy	2.4219	0.1602	0	0	0		67.15064	0.96304	0	
Healthy	9.68118	0.24984	0.43472	0	0		67.94477	6.29351	0	
Healthy	8.56053	0.003	0.19742	0	1.21267		0.60162	20.68714	0	
Healthy	35.12437	4.08395	0.37534	0.04075	0		42.29055	3.66981	0	
Healthy	2.55343	0.20225	0	0	0		66.57364	0.91601	0	
Healthy	15.68346	0.79724	0.01752	0	0.17934		64.0291	1.6389	0.20433	
Healthy	35.22536	0	6.09692	2.7012	2.85895		27.92004	0	0	
