group	Veillonellales	Coriobacteriales	Peptostreptococcales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales
Healthy	0	1.63689	0.20943		25.31229	11.27014	1.58171	2.52599	0.00889	6.80921	5.7318	1.63689	0	0.20943
Healthy	0	0.77855	0		56.19377	3.75252	0	0	0.13863	0.0696	0.00255	0.77855	0	0
Healthy	0	0.15123	0		69.22744	4.92679	0.05442	1.02779	0.001	0	0	0.15123	0	0
Healthy	0	0.41091	0		67.34243	9.06884	0.08556	0.5209	0.00914	0.00337	0	0.41091	0	0
Healthy	0.01054	0.0798	0.0434		34.1319	21.27929	1.37508	4.8674	0.55317	0	0.47722	0.0798	0	0.0434
Healthy	0	1.17195	0		33.49262	11.3597	0.08243	7.48082	3.44034	0	0.02331	1.17195	0	0
Healthy	0.5176	0.07522	0.68418		14.49479	31.58415	0.02947	0.01315	0.03671	0	0.00964	0.07522	0	0.68418
Healthy	3.71537	0.48966	0		15.73263	24.43744	0	0	0	0	0	0.48966	0	0
Healthy	0	0	0		10.44183	77.59691	0	0	0	0	2.59767	0	0	0
Healthy	2.58922	0.59012	0.22044		11.84161	35.35569	1.95509	0	0.06502	0	0	0.59012	0	0.22044
Healthy	0	0.06336	0		63.43394	23.76218	0	0	3.00381	0	0.08035	0.06336	0	0
Healthy	3.26765	2.13053	0.25974		29.60659	23.79	0.48493	1.08458	0.11158	0.24088	0.09885	2.13053	1.27008	0.25974
Healthy	0	0.40818	0		43.65431	0.91908	0.02436	10.6569	1.03018	0	0	0.40818	10.4298	0
Healthy	0.34314	0.23014	0		69.4231	3.46642	0	0.05121	0.78693	0.28937	1.83211	0.23014	0	0
Healthy	4.72677	0	0		34.26113	23.6478	2.24907	0	3.37005	0	0	0	0	0
Healthy	0.30743	1.72028	0.12914		8.08048	5.16537	0.00656	0.02725	0	9.16896	0.15953	1.72028	0	0.12914
Healthy	6.17715	0.16479	0		77.64878	2.97633	0.07269	0	0.30531	0	0.16622	0.16479	0	0
Healthy	5.04642	0	0		65.84349	13.21907	2.81636	0	1.12334	0	0	0	0	0
Healthy	0	0	0		28.99656	6.00854	5.74301	19.5909	0.01139	0.62091	0.02651	0	1.02321	0
Healthy	0	0	0		57.32844	16.30654	0.04466	0.7193	6.6301	0.62376	0	0	1.48895	0
Healthy	0.02147	0.00404	0.05911		27.12112	10.43986	1.01176	0	0	0	0.31506	0.00404	0	0.05911
Healthy	0.44133	1.22069	0.13842		6.78267	39.74702	0.64052	0	0	0.00049	9.81938	1.22069	0.06428	0.13842
Healthy	0	0.01122	0.01169		36.13826	12.08859	0.7279	0.21868	0.51855	0	0.00315	0.01122	0	0.01169
Healthy	0.01712	0.33427	0.35873		54.08016	12.07264	0.11675	1.21605	0.88015	0	0.14557	0.33427	1.66935	0.35873
Healthy	0	0	0		49.10712	6.369	0.0386	6.01337	0.14398	0	0.03345	0	0	0
Healthy	11.61601	0	0		66.66305	2.25562	1.08916	0	0	0	0	0	0	0
Healthy	0	1.02278	0.00623		31.68978	16.69144	0	0	0.17374	1.16611	0.04604	1.02278	0.49085	0.00623
Healthy	8.23983	0	0		59.53349	0.50307	0	4.04053	0	0	0.0418	0	0	0
Healthy	0	2.45743	0		0.49986	35.23505	0	0	0	0	0.42698	2.45743	0	0
Healthy	0	0.39077	0.03868		59.96391	17.38062	0	0	0.11329	0	2.61862	0.39077	0	0.03868
Healthy	0	0	0		28.74823	4.51108	5.46585	19.4484	0.00432	0.58954	0.04725	0	0.98952	0
D011236	0.28979	0.154	0.4765		94.1802	1.13504	0	0	0.00156	0.00115	2.23618	0.154	0	0.4765
Healthy	0.05825	0.00191	0		41.72353	28.5389	2.12582	0.74671	5.79339	0	0.01319	0.00191	0.90074	0
Healthy	0	0.18762	0		43.67412	0.63867	0.04711	16.4526	0.11657	0	0	0.18762	0	0
Healthy	0.36192	2.27388	2.4799		10.32206	39.67503	0.07209	0	0	0.74182	7.73362	2.27388	4.42928	2.4799
Healthy	0.0188	0.52018	0.0309		50.68948	32.26172	0.16125	0	0.06939	0	0	0.52018	0	0.0309
Healthy	15.6198	0.8744	0		52.77884	4.06798	0	0	0.27316	0	0	0.8744	0	0
Healthy	0.42754	0	0		55.22422	9.18401	0	0	0	0	0	0	0	0
Healthy	0.33402	0.1718	0.09915		42.01354	7.19897	0.86076	3.80873	0.6978	0.70071	1.55148	0.1718	0	0.09915
Healthy	0	0.62314	0		76.96478	3.77328	0	0	0	0.07716	0.34247	0.62314	0.07836	0
Healthy	0	0	1.06231		29.11949	3.18411	2.60728	0	0.01148	0.00441	0	0	0	1.06231
Healthy	0.237	0.15678	0.22862		62.26222	18.02049	0	0.69286	0	0	0	0.15678	0	0.22862
Healthy	0	0	0		79.9754	0	0	0	0	0	0	0	0	0
Healthy	0	0.06393	0		77.80893	0.72485	0.13805	0	0.07739	0	0.01938	0.06393	0	0
Healthy	0.9444	0	0		44.64865	19.58138	2.05871	0.0164	5.7539	0	0.0078	0	3.22968	0
Healthy	0	0	0		79.55581	0.00612	20.16046	0	0	0	0	0	0	0
Healthy	0.03901	0.89756	0		67.65922	0.30294	0.83831	0.00526	0.02796	0	0.3571	0.89756	0.0388	0
Healthy	0.57009	1.33593	0		26.38685	1.15132	0.11862	0.49443	0	0	0.77997	1.33593	0.0153	0
Healthy	0	0.25629	0		66.5976	3.09857	0	10.4311	0.13966	0	0.03556	0.25629	0.87273	0
Healthy	4.66449	0.06449	0		68.69992	5.28553	0	0	6.35281	0	0	0.06449	0	0
Healthy	0	0	0		86.28047	3.76021	1.72502	0	0.08782	0	0.04621	0	0	0
Healthy	5.59668	0.96879	0		8.62172	15.30793	0	1.61727	0	0.94651	0.35718	0.96879	0.65994	0
Healthy	0.0721	0.0784	0.00114		19.06408	16.38337	0.02906	14.4121	0.22989	0.75366	1.87833	0.0784	4.4505	0.00114
Healthy	0	0	0		47.47586	6.09833	0	5.88784	0.18563	0	0.02969	0	0	0
Healthy	1.00888	0	0		26.83077	65.6186	0	0	0	0	0	0	0	0
Healthy	0	0.62736	0		78.36066	4.35656	0.06397	0	0	0.11507	0.29408	0.62736	0.10679	0
Healthy	0	0.15317	0		49.43404	0.5829	0.05925	13.7401	0.07412	0.00328	0	0.15317	0	0
Healthy	0	0.40159	0		18.38522	1.78257	0	15.0718	3.75963	0	0	0.40159	0	0
Healthy	0	0.15354	0		22.27122	43.10597	0	1.21156	1.41351	0.50796	1.17852	0.15354	0	0
Healthy	0	0	0		44.35791	7.8168	0.73158	0.76349	0	0.95478	2.08054	0	0	0
Healthy	0	0.50417	0		68.50859	2.56396	0.07096	0	5.94909	0	0	0.50417	0	0
Healthy	0	0	0		92.94733	1.68687	0.12185	1.8081	0.53767	0	0	0	0	0
Healthy	0	0	0		68.58792	20.82779	0	0	0.60642	0	0	0	0	0
Healthy	0	0.14157	0		51.42918	22.8001	0	0.16811	0	0	0	0.14157	0	0
Healthy	0.10626	0.14654	0		47.65328	6.09685	0.09599	9.43514	0.73212	0	0	0.14654	0	0
Healthy	8.06935	0.38686	0.0222		26.98611	5.31511	0.11053	0.01171	0.217	0	0.20551	0.38686	0	0.0222
Healthy	0	1.57506	0		16.5615	33.07008	0	1.24718	0.35157	0	0	1.57506	0	0
Healthy	0	0	0.65728		35.95693	50.79081	0	0	0	0	0	0	0	0.65728
Healthy	0	0	0		21.43335	28.77963	0	0	0	0.28825	1.42706	0	1.51484	0
Healthy	0.10893	0.13834	0		48.30657	6.17926	0.09948	9.37921	0.8158	0	0	0.13834	0	0
Healthy	0.13555	0.31542	0.01315		55.40926	18.01797	0.07963	3.3745	0.05912	0	1.09432	0.31542	0	0.01315
Healthy	0	0.13565	0		80.55722	1.82683	0.01521	3.78994	0.65246	0	0.00309	0.13565	0	0
Healthy	0	0.31625	0		67.14958	9.6317	0.15389	0.55913	0.01829	0.01011	0	0.31625	0	0
Healthy	0.00826	0.04784	0.05497		54.71456	20.38577	0.14564	0	0	0	0.83979	0.04784	0	0.05497
Healthy	9.96223	0	3.46418		0.08626	0.02567	21.75988	0	0.0013	0	0	0	0	3.46418
Healthy	0	0	0		54.28347	0	0	0	0	0	0	0	0	0
Healthy	0.092	1.50178	0.10772		25.05531	39.73946	0.37043	0.50396	1.12401	0	0.01467	1.50178	0	0.10772
Healthy	2.88884	0	0		79.90253	0.78494	0	0	0.10547	0	0	0	0	0
Healthy	0	0	0		29.33922	4.55214	5.06457	19.6278	0.00765	0.60704	0.03421	0	1.01667	0
Healthy	0	0.77326	0		58.18826	3.91477	0	0	0.00803	0.04179	0.00738	0.77326	0	0
Healthy	0	0.15977	0		64.39274	22.80021	0.00754	0	0.04009	0	0	0.15977	0	0
Healthy	0	0.69124	0		76.86002	4.14772	0.0306	0	0	0.07465	0.24954	0.69124	0.10397	0
Healthy	0	0	0		80.1604	12.86897	0	0	0	0	0.47839	0	0	0
Healthy	6.13294	0	0		69.32252	5.09448	0	0	0.13784	0	0.33087	0	0	0
Healthy	0.20155	0.02457	0		28.5342	10.26218	1.258	0	2.86695	0	0	0.02457	0	0
Healthy	0	0.20935	0		52.63809	8.17808	0.05688	5.42101	0.35154	0	0	0.20935	0	0
Healthy	5.92661	0.94743	0.4202		34.95935	22.83118	0.4431	1.72479	0.17884	5.60501	0.25976	0.94743	0	0.4202
Healthy	0	0.0155	0		62.19537	12.32564	3.72281	0	0.26669	0	0	0.0155	0	0
Healthy	2.24423	0.355	0.02593		26.9707	23.36911	0.44155	0.42264	0.78993	0.15387	2.24283	0.355	0.87151	0.02593
Healthy	1.55368	0	0		46.29619	6.20795	0.09241	0	5.01764	0	0	0	0	0
Healthy	5.45916	0	0		14.13104	1.94081	0	0	0	0	0	0	0	0
Healthy	6.75861	0	0		0	14.75308	0	0	0	3.23033	0	0	0	0
Healthy	5.29788	0.1878	0.02953		61.48901	9.82182	0.09592	0.01619	0.00188	0	0.79164	0.1878	0	0.02953
Healthy	0.04927	0.74805	0.02893		15.15697	36.67158	1.12407	0.02781	0.05352	0	1.18883	0.74805	0	0.02893
Healthy	0	0	0		69.67941	5.57951	0	0	0.6167	0	0.24652	0	0	0
Healthy	0.0595	0	0		81.21441	9.53853	0.22134	0	0	0	0.48114	0	3.30314	0
Healthy	0.05327	1.32292	0		35.33488	17.18089	0.1547	0.76304	0	3.25825	0.10051	1.32292	0.15811	0
Healthy	0.01531	0.76277	0		1.40245	20.95779	0	0	0	23.2123	1.54043	0.76277	4.03805	0
Healthy	0.67405	0.96007	0.0218		14.25357	9.06044	1.20415	10.8549	0.06639	0	0.1832	0.96007	0.40456	0.0218
Healthy	0	0.15255	0		80.93019	1.80531	0	3.50999	0.62165	0	0.00464	0.15255	0	0
Healthy	0.33659	0.28648	0		69.30433	2.29021	0.01762	0.5671	0.00319	0	0	0.28648	0	0
Healthy	4.70232	0	0.41483		52.23975	22.39083	0.04563	0	0.00148	0.07596	3.64677	0	0	0.41483
Healthy	33.3458	0	0		10.96182	45.55175	0	3.67965	0	0	0	0	0	0
Healthy	0.07473	1.1814	0.03891		71.17487	6.97045	0.18445	0.12571	0.02092	0	0.04323	1.1814	0	0.03891
Healthy	0.65327	1.07022	0.0746		58.49001	21.72657	0.20521	0.07021	0.00149	0	0.03839	1.07022	0	0.0746
Healthy	0.59542	0.24087	0.01723		13.19119	1.60558	31.27944	0	0.23838	0	0.26969	0.24087	0	0.01723
Healthy	0.1108	0.83133	0		21.09078	0	1.46156	0	0	0	0	0.83133	0	0
Healthy	3.38024	0.14886	0		89.23862	1.11853	0.50987	0	0.10605	0	0.02238	0.14886	0	0
Healthy	5.50762	0.41368	0		41.88531	7.33048	0	22.7766	0.05143	0.04071	0.04975	0.41368	0.07656	0
Healthy	3.08845	0.68916	0		45.9117	0.61769	0.60739	0.16423	0.0514	0	0.51682	0.68916	0.05476	0
Healthy	0.08348	0.07106	0.45923		31.85082	18.61813	0.14623	0.52681	0.04211	0	0.00647	0.07106	0	0.45923
Healthy	0	0	0		0.02398	0.00203	0	0	0	0	0	0	0	0
Healthy	0	0.57258	0		69.96888	3.64425	0	0	3.33516	0.02599	0.16012	0.57258	0	0
Healthy	0.01139	0.16373	0.14669		19.97276	39.40276	0.16564	0.00197	0.00249	1.17411	1.93039	0.16373	1.37859	0.14669
Healthy	2.63906	0.01656	0		0.98503	0.04974	0.21199	71.3874	1.72608	0	0	0.01656	0	0
Healthy	0	0	0		78.84515	1.97268	0.01502	0	0	0	0	0	0	0
Healthy	3.1302	0	0		78.88875	1.06697	0	0	0.27294	0	0	0	0	0
Healthy	0.14528	0.00182	0		85.13439	10.97114	0.08678	0	0.00139	0	0.00715	0.00182	0	0
Healthy	0.1847	3.93314	0.093		32.53546	23.92358	0.58696	0	0.74375	0	6.73006	3.93314	3.0651	0.093
Healthy	0	1.45823	0.0003		34.20589	21.49947	0	3.0857	0.966	0	1.90472	1.45823	2.02303	0.0003
Healthy	13.8864	8.07396	0		17.981	17.43958	0.19164	0	0	0	0.34886	8.07396	0	0
Healthy	0	0	0		0	91.8533	0	0	0	0	0	0	0	0
Healthy	0.01108	0.02063	0		80.79805	1.60233	0	0	4.28173	0	0	0.02063	0	0
Healthy	0.37289	0.31901	0		70.32917	2.22634	0.04543	0.52822	0.02131	0	0	0.31901	0	0
Healthy	0	0	0		71.95646	2.46527	2.31736	0	0.33648	0	0	0	0	0
Healthy	0.01859	0.46357	0.13193		46.24275	7.94877	0.29765	0.03598	0.3352	0	0.23627	0.46357	0	0.13193
Healthy	0	0.18546	0		53.49314	12.98185	0.08711	0.97957	0.46773	0	0.08488	0.18546	0	0
Healthy	4.82266	0	0		66.05194	13.2634	2.63707	0	1.34498	0	0	0	0	0
Healthy	0	0	0		54.258	6.12963	0.38544	1.18706	6.7556	0	0	0	0	0
Healthy	0	0.08182	0		45.94503	42.2488	0	0.47066	0.11116	0	0.29018	0.08182	0	0
Healthy	0	0.95473	0		10.05104	8.28107	5.96798	0	0	1.17601	2.96844	0.95473	30.9145	0
Healthy	0	1.71265	0		46.23034	9.04524	0	1.44349	0	0	0	1.71265	2.25693	0
Healthy	1.76353	2.83911	0.09824		25.84104	13.98694	8.16134	0.92004	0.0513	0	0.53373	2.83911	0	0.09824
Healthy	0	0	0		31.55951	9.58241	0.123	8.79212	10.88527	1.4988	0	0	0.92544	0
Healthy	4.65646	0	0		27.90948	16.99751	0	0	0.05299	0	0	0	0	0
Healthy	0	0.04271	0		78.05327	4.27156	0.04028	0	0	0	0	0.04271	0	0
Healthy	0.06795	0.55535	0.06602		69.21504	14.31608	0.90234	0.50904	0.11886	0	0.07157	0.55535	0	0.06602
Healthy	0	4.06189	0		13.70827	10.85426	0	0	0.19324	0	0	4.06189	0	0
Healthy	6.98796	0	0		73.12243	10.50866	0	0	0.06334	0	0.87324	0	0	0
Healthy	0	0	0		85.37583	14.62415	0	0	0	0	0	0	0	0
Healthy	7.36852	0	0.00435		45.45948	3.05611	0.22094	1.25518	0	0	0	0	0	0.00435
Healthy	0	1.26763	0.00811		18.19772	32.03325	0.22091	0.51118	0.03821	2.2661	2.47088	1.26763	0	0.00811
Healthy	6.85703	0	0		29.35006	32.70998	0	0	0	0	0	0	0	0
Healthy	0	0	0		44.72224	14.70025	0.02926	1.63292	5.39624	0.36043	0	0	1.24666	0
Healthy	0.00859	0.98818	0.65785		42.13742	13.95475	0.00983	4.81591	0.68029	0	0.12964	0.98818	0.54321	0.65785
Healthy	6.24722	0.00525	0		68.1142	5.01174	0	0	0.14996	0	0.27107	0.00525	0	0
Healthy	6.00485	0	0		70.65038	1.53771	0.01973	0	0.17531	0	0.01762	0	0	0
Healthy	5.80735	0.00461	0		69.74722	1.66851	0.07578	0	0.13742	0	0.02401	0.00461	0	0
Healthy	0.33391	0.2455	0		64.38442	6.60312	0.0772	0	1.42304	0.19453	0.00918	0.2455	0	0
Healthy	0.02655	0.49867	0.02687		36.62518	18.58739	0.43269	10.1881	0.04007	0	2.52859	0.49867	0	0.02687
Healthy	0	0	0		0.63797	0	26.5434	0	0	0	0	0	0	0
Healthy	0	0	0		63.16463	1.73259	0	0	0	0	0	0	0	0
Healthy	0	0	0		46.70081	12.69967	0	4.75404	0	2.76374	0.96598	0	0	0
Healthy	0	0.68492	0		28.29215	0.49817	12.48897	0	2.45207	0	0.18429	0.68492	0	0
Healthy	6.25982	0	0		72.33072	10.61051	0.04518	0	0.29652	0	0.87277	0	0	0
Healthy	0	1.1088	0		38.61451	9.98457	0	7.54554	0.15405	12.0425	0	1.1088	0.01347	0
Healthy	0	0.2099	0		33.28567	21.74891	0.27444	0.58111	0.56996	0.6539	7.42025	0.2099	2.83403	0
Healthy	0.57746	0.24697	0.07736		36.33763	15.58191	0.22497	0.74548	1.0012	0	0.12185	0.24697	0	0.07736
Healthy	0	0.22649	0.00111		49.17361	6.47353	0.83585	17.9361	0.5187	0	0	0.22649	1.88668	0.00111
Healthy	11.53821	0	0		66.68576	2.46587	1.19252	0	0	0	0	0	0	0
Healthy	0.0027	0.1325	0		62.36289	20.80282	0.08441	0	5.03567	0	0.04195	0.1325	0	0
Healthy	0	0.14805	0.07217		9.36847	21.08517	0.00284	13.0776	0.04743	1.68806	2.04138	0.14805	0	0.07217
Healthy	0.3649	0.34993	0		67.13981	2.36825	0.05132	0.54397	0.02241	0	0	0.34993	0	0
Healthy	0.01735	0.02851	0.10539		64.39098	19.30003	1.8991	0	0.17879	0	0.06687	0.02851	0	0.10539
Healthy	0.12488	0	0		60.37992	7.34832	0.7386	5.76763	2.27288	0	0.06389	0	0.23932	0
Healthy	0	0.25238	0		63.84991	8.49908	0	0.45523	0.01533	0	0	0.25238	0	0
Healthy	0	0.19768	0		17.24653	9.00015	16.14298	0	0	0.33908	0.37468	0.19768	2.23398	0
Healthy	6.57264	0.19603	0		76.28196	3.25864	0.07277	0	0.27255	0	0.1369	0.19603	0	0
Healthy	0	0	0		0	47.0518	0	0	0	0	0	0	0	0
Healthy	0	0.16401	0.00891		26.27604	4.98094	0.29116	1.53762	0.49336	0	0.032	0.16401	0	0.00891
Healthy	0	0	0		50.33772	3.67583	0	0	0.07047	0.06171	0	0	0	0
Healthy	10.7103	0.3283	0		11.90751	60.05265	0	2.31129	0	0	0	0.3283	0	0
Healthy	0.46895	0.18324	0		58.96447	6.51038	0	8.77803	0.34171	0	0	0.18324	0	0
Healthy	0.50387	2.25745	0.15342		39.08202	12.76124	1.91522	0.00039	0.00951	0	0.17548	2.25745	0	0.15342
Healthy	0	0.17215	0		79.02284	1.86395	0.00212	4.05243	0.72132	0	0.00649	0.17215	0	0
Healthy	0	0.16663	0		80.62821	1.59625	0	3.67819	0.59739	0	0	0.16663	0	0
Healthy	0	0	0		86.46119	4.04024	1.60609	0	0.10994	0	0.05354	0	0	0
Healthy	0	0.08076	0		50.76117	18.33208	0.01598	0.0016	0	0	0.59268	0.08076	4.96439	0
Healthy	0	1.75986	0		57.33937	5.81482	0.13716	0	0.07371	0.21804	0.00257	1.75986	0	0
Healthy	0.22426	0.07788	0.23122		56.30658	23.05986	0.28098	0	0	0	0.23834	0.07788	0	0.23122
Healthy	0.50304	0	0.11469		30.61867	28.34152	0.21487	0.3251	0	0.68489	1.56171	0	0.0954	0.11469
Healthy	0	0.0213	0		68.50702	10.6146	0	0	0.06535	0	0.0796	0.0213	4.44069	0
Healthy	2.19261	0.01587	0		46.24204	24.3874	0	0.19396	0	0.57513	0.22609	0.01587	0	0
Healthy	0	0	0		46.07825	28.22382	0.42733	0.26078	0	0.57785	0	0	0	0
Healthy	0	0	0		47.94121	6.39737	0.06647	5.8617	0.13814	0	0.03717	0	0	0
Healthy	3.08071	0.03795	0.64931		32.56547	31.46357	2.36251	0	0.02364	0	0.23711	0.03795	0	0.64931
Healthy	2.31122	1.39904	0.02499		18.08858	10.40859	3.25803	0	0.05014	0	6.82561	1.39904	2.65337	0.02499
Healthy	0	0.04076	0		81.395	1.82571	0	0	4.21412	0	0	0.04076	0	0
Healthy	17.70096	0.63247	0.00778		44.75471	4.39439	0	6.96025	0.32221	0	0.18613	0.63247	0	0.00778
Healthy	0.04127	0.58387	0.3873		16.79315	45.7141	1.74769	0	0.01399	0.74572	0	0.58387	1.11179	0.3873
Healthy	11.43786	0	0		66.42993	2.67035	0.91375	0	0	0	0	0	0	0
Healthy	0	0.99632	0.12567		43.41348	8.98145	0.01889	0.01217	0.37352	0	0.49405	0.99632	0	0.12567
Healthy	0.00294	0.37006	0.10528		7.48063	10.42323	0.00701	2.79063	0.02416	12.6844	5.30431	0.37006	0	0.10528
Healthy	0	0.01622	0		42.57968	22.17872	0.3262	0.02836	0.0222	0	1.03704	0.01622	4.26177	0
Healthy	0.39377	0.07066	0.23083		23.41716	17.69581	1.34307	0.31361	0.23242	0	0.10936	0.07066	0	0.23083
Healthy	0	1.3795	0		63.61607	19.49842	0.36191	0	0.05983	0	0.14272	1.3795	0	0
Healthy	14.5412	0.6486	0		23.72752	15.18684	0	2.03874	0	4.04538	0.08144	0.6486	0.0062	0
Healthy	0	0.19113	0		39.28724	25.67912	0.18727	0.20579	0.00794	0.6324	0.94994	0.19113	0	0
Healthy	0	0.288	0		66.68553	3.03854	0	10.5227	0.1041	0	0.01029	0.288	0.89314	0
Healthy	3.2718	0.30773	0.04771		41.5384	0.49191	0.34666	0	16.99645	0	0.02805	0.30773	0	0.04771
Healthy	5.16329	0.0805	0.00619		28.95543	34.2711	0.08089	0	0	0	0.00663	0.0805	0	0.00619
Healthy	0.14528	0.91189	0		20.29281	46.96116	1.06055	0	0.07046	0	0	0.91189	0	0
Healthy	0	2.26472	0		5.88392	1.70662	0	0	0	3.78589	0	2.26472	0	0
Healthy	9.276	0.19782	0		76.44368	1.82069	0.33113	0	0.02838	0	0.0773	0.19782	0	0
Healthy	0	0.00371	0		72.21714	3.02301	0	0	0.73588	0	0	0.00371	0	0
Healthy	2.84814	0	0		70.02336	5.83691	0.23085	0.14178	0.19129	0.03754	0	0	0	0
Healthy	0.00239	0.12008	0		40.27927	16.6689	0.05522	0	0.25508	0.52025	0.32872	0.12008	0	0
Healthy	0.05773	0	0		60.03712	7.41389	0.84247	5.86253	2.1826	0	0.04535	0	0.28307	0
Healthy	12.3662	0.02621	0.05642		59.26558	9.86644	0	0.74805	1.66871	0	0.05601	0.02621	0	0.05642
Healthy	1.96752	0	0		0.12654	84.76662	2.24583	0	0	0	0.24695	0	0	0
Healthy	0.05993	0.17237	0.33544		44.28301	25.91859	0.98335	0.01178	1.72011	1.91365	0.40552	0.17237	1.19428	0.33544
Healthy	1.81908	0.08016	0		49.08358	22.5034	1.84199	0	0.0171	0	0.4646	0.08016	0	0
Healthy	0.03072	0.5224	0.454		54.69105	14.12359	0.27896	0.79134	0.89236	0.02601	2.80763	0.5224	0.07284	0.454
Healthy	6.34105	0	0		30.38976	44.26535	0	0	0.13464	0.17925	0.79262	0	0	0
Healthy	15.5468	0.58973	0		57.19071	4.05366	0	0	0.23801	0	0	0.58973	0	0
Healthy	0	0.05947	0.03941		18.83361	28.57186	0.03607	1.66834	0.06997	0	0.03308	0.05947	3.59262	0.03941
Healthy	2.79587	0.42265	0.05594		78.21632	1.35351	0.28019	0	0.07421	0	0.4317	0.42265	0	0.05594
Healthy	11.5763	0.0127	0.00096		51.37097	2.87339	9.68868	0	0.00832	0	0.00198	0.0127	0	0.00096
Healthy	2.93626	0.30866	0		57.05666	6.9398	0	5.8543	0.06911	0	0	0.30866	0	0
Healthy	0	0.13802	0		62.01002	21.18647	0.11356	0	5.13502	0	0.01407	0.13802	0	0
Healthy	7.81395	0	0		60.43837	4.84504	0.19681	0.83144	0.18523	0.9034	0	0	0	0
Healthy	11.1089	0	0		67.11065	2.42765	0.97595	0	0	0	0	0	0	0
Healthy	2.73902	1.47604	3.85849		30.53279	33.47098	1.52782	0.16743	0.1413	0.02214	0.08435	1.47604	0.00283	3.85849
Healthy	0	1.76238	0		57.92923	6.60032	0.15858	0	0.0719	0.24867	0.00759	1.76238	0	0
Healthy	7.8536	0	0		31.6998	14.78965	0	0.04697	0.03322	0	0.25486	0	0	0
Healthy	0	0.3113	0		23.46511	28.70768	1.88876	11.0089	0.28649	0.51151	0.51013	0.3113	0	0
Healthy	0.9011	0.33762	0.13406		19.33502	12.53972	0.38659	0.36477	0.05514	0	0.48434	0.33762	0	0.13406
Healthy	10.41506	0	0.00403		40.48423	16.27665	0.04992	0.0475	0	0	0	0	0	0.00403
Healthy	0.90171	0.03561	0.46742		42.75953	12.2412	0.25226	0.13902	0.01366	0	0.62533	0.03561	0	0.46742
Healthy	13.8698	0	0		85.8034	0	0	0.32693	0	0	0	0	0	0
Healthy	0	0	0		33.04527	37.52738	0	0	0	0	0	0	0	0
Healthy	0.01695	0.17965	0.02738		63.16223	0	30.11288	0	0	0	0	0.17965	0	0.02738
Healthy	2.54597	0.18068	0.10178		20.52479	19.65518	2.4725	0	1.44924	0	0.04196	0.18068	0	0.10178
Healthy	80.9451	0.09009	0		11.03823	0.04686	0	0	0.88147	0	0	0.09009	0	0
Healthy	0.06532	0.94328	0		67.3039	0.30121	0.88721	0	0.03388	0	0.31659	0.94328	0.02672	0
Healthy	0	0.58374	0		70.18881	3.91888	0	0	3.13581	0.03181	0.1631	0.58374	0	0
Healthy	0	0.52526	0		10.8547	17.38725	0	0	0	11.47081	4.12992	0.52526	17.0279	0
Healthy	0.04341	0.37853	0.01353		31.57523	48.94848	0.04635	0.56691	0.07898	0	0.64171	0.37853	0	0.01353
Healthy	1.43343	4.83101	0		19.94668	6.96615	9.13135	1.73118	0.06944	0	0	4.83101	0	0
Healthy	9.01382	0.23047	0		66.35178	1.99935	11.7181	0	0.15466	0	0	0.23047	0	0
Healthy	0.16245	0.18779	0.22817		24.19592	9.37531	2.54066	0	0.0127	0	0.39608	0.18779	0	0.22817
Healthy	0	0.11564	0		69.88776	1.01984	0.06497	0	0.05006	0.02964	0.59152	0.11564	0	0
D011236	5.85412	0.15055	0		79.01761	5.16655	0	0.02005	2.79403	0	0.00461	0.15055	0	0
Healthy	9.20421	0.74439	0		54.34093	0.82589	1.08832	7.06851	0.25922	0	0.29601	0.74439	0	0
Healthy	2.01543	0.72053	0.14655		8.30614	30.719	0	0.13273	0.0269	0.04087	0	0.72053	0.1824	0.14655
Healthy	0	3.08784	0.04826		3.74147	31.09168	0.02963	0.08989	0.0003	0.07054	13.11111	3.08784	0.18759	0.04826
Healthy	0	0.01038	0.64266		81.16349	5.37364	0.47656	0	0	0	0.04885	0.01038	0	0.64266
Healthy	0	0.03323	0		41.25992	28.63182	0.24157	0	0.06228	0	1.8754	0.03323	4.86149	0
Healthy	0	0.08065	0		1.54544	0.00912	13.3728	0	0.00451	0	0	0.08065	0	0
Healthy	0.09039	0.47118	0		46.78532	8.53866	1.14409	0	1.97889	0.0651	0.0705	0.47118	0	0
Healthy	0.03456	4.79853	0.15088		2.80734	18.82599	0	0	0	13.6877	5.01618	4.79853	4.78413	0.15088
Healthy	0.00446	0.06514	0		55.67034	1.64917	13.24328	0	2.28503	0	0.07726	0.06514	0	0
Healthy	0.01906	0.03934	0		76.47501	2.29741	0	0	5.48059	0	0	0.03934	0	0
Healthy	0.12931	1.97075	0		25.05573	21.54317	2.40029	0	0.27022	0.39354	0	1.97075	0	0
Healthy	0	0	0		49.04198	6.38863	0.02524	6.04875	0.14091	0	0.03153	0	0	0
Healthy	1.78561	4.69313	0.11721		18.62868	8.30779	0.78188	0.00105	0.56922	0	0.02752	4.69313	1.06761	0.11721
Healthy	0	0.17187	0		80.98771	1.78377	0.01352	3.46253	0.71348	0	0	0.17187	0	0
Healthy	0	1.90688	0		57.4263	6.34295	0.14069	0	0.11675	0.22303	0	1.90688	0	0
