group	Lachnospirales	Oscillospirales	Actinomycetales	Coriobacteriales	Verrucomicrobiales	Acidaminococcales	Erysipelotrichales		Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales
D009765	12.53489	8.88828	0	2.70532	51.6161	0	0		10.21912	12.53489	8.88828	0	51.6161	0	0	0	2.70532	0
D009765	3.81451	9.29647	0.54117	0.20401	0.10294	0	0		47.47238	3.81451	9.29647	0.54117	0.10294	1.76068	0.13905	0	0.20401	0
Healthy	10.43986	0.46288	29.23963	0.00404	0	0	0.31506		27.12112	10.43986	0.46288	29.23963	0	0	0	0.31506	0.00404	0
Healthy	39.74702	8.4534	0.20501	1.22069	0	0.06428	9.81938		6.78267	39.74702	8.4534	0.20501	0	0	0.00049	9.81938	1.22069	0.06428
Healthy	12.08859	23.79702	0.72507	0.01122	0.21868	0	0.00315		36.13826	12.08859	23.79702	0.72507	0.21868	0.51855	0	0.00315	0.01122	0
Healthy	12.07264	6.34651	0.18914	0.33427	1.21605	1.66935	0.14557		54.08016	12.07264	6.34651	0.18914	1.21605	0.88015	0	0.14557	0.33427	1.66935
Healthy	6.369	11.69472	0	0	6.01337	0	0.03345		49.10712	6.369	11.69472	0	6.01337	0.14398	0	0.03345	0	0
Healthy	2.25562	0.09042	0.1876	0	0	0	0		66.66305	2.25562	0.09042	0.1876	0	0	0	0	0	0
Healthy	16.69144	17.94069	7.55058	1.02278	0	0.49085	0.04604		31.68978	16.69144	17.94069	7.55058	0	0.17374	1.16611	0.04604	1.02278	0.49085
Healthy	0.50307	16.57863	0.18903	0	4.04053	0	0.0418		59.53349	0.50307	16.57863	0.18903	4.04053	0	0	0.0418	0	0
D009765	16.2421	2.09863	0	0	0	1.94347	0		70.4333	16.2421	2.09863	0	0	0.16147	0	0	0	1.94347
Healthy	35.23505	2.79504	38.8514	2.45743	0	0	0.42698		0.49986	35.23505	2.79504	38.8514	0	0	0	0.42698	2.45743	0
Healthy	17.38062	6.28813	0.43083	0.39077	0	0	2.61862		59.96391	17.38062	6.28813	0.43083	0	0.11329	0	2.61862	0.39077	0
Healthy	4.51108	5.12622	0	0	19.4484	0.98952	0.04725		28.74823	4.51108	5.12622	0	19.4484	0.00432	0.58954	0.04725	0	0.98952
Healthy	28.5389	8.83267	0.27976	0.00191	0.74671	0.90074	0.01319		41.72353	28.5389	8.83267	0.27976	0.74671	5.79339	0	0.01319	0.00191	0.90074
Healthy	0.63867	10.11714	2.37651	0.18762	16.4526	0	0		43.67412	0.63867	10.11714	2.37651	16.4526	0.11657	0	0	0.18762	0
Healthy	39.67503	23.79045	0.50881	2.27388	0	4.42928	7.73362		10.32206	39.67503	23.79045	0.50881	0	0	0.74182	7.73362	2.27388	4.42928
Healthy	32.26172	7.60963	0.09297	0.52018	0	0	0		50.68948	32.26172	7.60963	0.09297	0	0.06939	0	0	0.52018	0
Healthy	4.06798	1.27397	0.51432	0.8744	0	0	0		52.77884	4.06798	1.27397	0.51432	0	0.27316	0	0	0.8744	0
D009765	13.23562	0.53578	0	0	0	0	1.80917		71.89845	13.23562	0.53578	0	0	0.00585	0	1.80917	0	0
D009765	29.27366	12.42913	0.98035	0.18117	0.01245	2.57543	0.00326		36.87589	29.27366	12.42913	0.98035	0.01245	1.20248	0	0.00326	0.18117	2.57543
Healthy	9.18401	26.18513	2.43763	0	0	0	0		55.22422	9.18401	26.18513	2.43763	0	0	0	0	0	0
Healthy	7.19897	11.29918	2.02865	0.1718	3.80873	0	1.55148		42.01354	7.19897	11.29918	2.02865	3.80873	0.6978	0.70071	1.55148	0.1718	0
Healthy	3.77328	5.67801	0	0.62314	0	0.07836	0.34247		76.96478	3.77328	5.67801	0	0	0	0.07716	0.34247	0.62314	0.07836
Healthy	3.18411	0.04354	8.07618	0	0	0	0		29.11949	3.18411	0.04354	8.07618	0	0.01148	0.00441	0	0	0
Healthy	18.02049	10.36138	0.26644	0.15678	0.69286	0	0		62.26222	18.02049	10.36138	0.26644	0.69286	0	0	0	0.15678	0
Healthy	0	0	0	0	0	0	0		79.9754	0	0	0	0	0	0	0	0	0
Healthy	0.72485	8.43227	0.0957	0.06393	0	0	0.01938		77.80893	0.72485	8.43227	0.0957	0	0.07739	0	0.01938	0.06393	0
D009765	39.15451	10.75171	0.35336	0.09874	0	0	0.20862		22.72924	39.15451	10.75171	0.35336	0	0.04266	0	0.20862	0.09874	0
Healthy	19.58138	6.12859	0.83162	0	0.0164	3.22968	0.0078		44.64865	19.58138	6.12859	0.83162	0.0164	5.7539	0	0.0078	0	3.22968
Healthy	0.00612	0.01441	0.00343	0	0	0	0		79.55581	0.00612	0.01441	0.00343	0	0	0	0	0	0
Healthy	0.30294	4.0577	0.32729	0.89756	0.00526	0.0388	0.3571		67.65922	0.30294	4.0577	0.32729	0.00526	0.02796	0	0.3571	0.89756	0.0388
Healthy	1.15132	9.52415	1.31036	1.33593	0.49443	0.0153	0.77997		26.38685	1.15132	9.52415	1.31036	0.49443	0	0	0.77997	1.33593	0.0153
Healthy	3.09857	4.71483	0.12359	0.25629	10.4311	0.87273	0.03556		66.5976	3.09857	4.71483	0.12359	10.4311	0.13966	0	0.03556	0.25629	0.87273
Healthy	5.28553	5.11626	0.22095	0.06449	0	0	0		68.69992	5.28553	5.11626	0.22095	0	6.35281	0	0	0.06449	0
Healthy	3.76021	3.73448	0.22345	0	0	0	0.04621		86.28047	3.76021	3.73448	0.22345	0	0.08782	0	0.04621	0	0
Healthy	15.30793	23.88512	29.83657	0.96879	1.61727	0.65994	0.35718		8.62172	15.30793	23.88512	29.83657	1.61727	0	0.94651	0.35718	0.96879	0.65994
Healthy	16.38337	13.17164	0.71029	0.0784	14.4121	4.4505	1.87833		19.06408	16.38337	13.17164	0.71029	14.4121	0.22989	0.75366	1.87833	0.0784	4.4505
Healthy	6.09833	11.19211	0	0	5.88784	0	0.02969		47.47586	6.09833	11.19211	0	5.88784	0.18563	0	0.02969	0	0
Healthy	65.6186	0.79783	0	0	0	0	0		26.83077	65.6186	0.79783	0	0	0	0	0	0	0
D009765	13.44725	1.81567	0	0	0	0	0.0222		73.77131	13.44725	1.81567	0	0	0.00388	0	0.0222	0	0
Healthy	4.35656	2.36988	0	0.62736	0	0.10679	0.29408		78.36066	4.35656	2.36988	0	0	0	0.11507	0.29408	0.62736	0.10679
Healthy	0.5829	6.56907	1.50971	0.15317	13.7401	0	0		49.43404	0.5829	6.56907	1.50971	13.7401	0.07412	0.00328	0	0.15317	0
Healthy	1.78257	28.06262	11.10721	0.40159	15.0718	0	0		18.38522	1.78257	28.06262	11.10721	15.0718	3.75963	0	0	0.40159	0
D009765	33.91574	15.78943	1.74152	0.22976	1.00937	6.81347	0.96216		11.88811	33.91574	15.78943	1.74152	1.00937	0	1.79569	0.96216	0.22976	6.81347
Healthy	43.10597	6.674	0.09455	0.15354	1.21156	0	1.17852		22.27122	43.10597	6.674	0.09455	1.21156	1.41351	0.50796	1.17852	0.15354	0
Healthy	7.8168	12.86616	0	0	0.76349	0	2.08054		44.35791	7.8168	12.86616	0	0.76349	0	0.95478	2.08054	0	0
Healthy	2.56396	8.76062	0	0.50417	0	0	0		68.50859	2.56396	8.76062	0	0	5.94909	0	0	0.50417	0
Healthy	1.68687	0.94533	0.16083	0	1.8081	0	0		92.94733	1.68687	0.94533	0.16083	1.8081	0.53767	0	0	0	0
Healthy	20.82779	4.29686	0	0	0	0	0		68.58792	20.82779	4.29686	0	0	0.60642	0	0	0	0
Healthy	22.8001	9.05955	0	0.14157	0.16811	0	0		51.42918	22.8001	9.05955	0	0.16811	0	0	0	0.14157	0
Healthy	6.09685	3.77711	0.24402	0.14654	9.43514	0	0		47.65328	6.09685	3.77711	0.24402	9.43514	0.73212	0	0	0.14654	0
Healthy	5.31511	3.01842	0.39225	0.38686	0.01171	0	0.20551		26.98611	5.31511	3.01842	0.39225	0.01171	0.217	0	0.20551	0.38686	0
Healthy	33.07008	27.59129	2.53561	1.57506	1.24718	0	0		16.5615	33.07008	27.59129	2.53561	1.24718	0.35157	0	0	1.57506	0
Healthy	50.79081	2.08555	0	0	0	0	0		35.95693	50.79081	2.08555	0	0	0	0	0	0	0
Healthy	28.77963	16.39615	1.80645	0	0	1.51484	1.42706		21.43335	28.77963	16.39615	1.80645	0	0	0.28825	1.42706	0	1.51484
Healthy	6.17926	3.76542	0.22024	0.13834	9.37921	0	0		48.30657	6.17926	3.76542	0.22024	9.37921	0.8158	0	0	0.13834	0
Healthy	18.01797	10.14169	1.56915	0.31542	3.3745	0	1.09432		55.40926	18.01797	10.14169	1.56915	3.3745	0.05912	0	1.09432	0.31542	0
D009765	9.61253	11.01789	10.12599	4.03585	0	0	0.90821		32.43421	9.61253	11.01789	10.12599	0	0	0	0.90821	4.03585	0
Healthy	1.82683	3.80072	1.05489	0.13565	3.78994	0	0.00309		80.55722	1.82683	3.80072	1.05489	3.78994	0.65246	0	0.00309	0.13565	0
Healthy	9.6317	5.83609	1.33389	0.31625	0.55913	0	0		67.14958	9.6317	5.83609	1.33389	0.55913	0.01829	0.01011	0	0.31625	0
D009765	36.58917	7.17078	0	0	0	2.16888	2.76081		43.9193	36.58917	7.17078	0	0	0	0	2.76081	0	2.16888
Healthy	20.38577	10.65433	0.6847	0.04784	0	0	0.83979		54.71456	20.38577	10.65433	0.6847	0	0	0	0.83979	0.04784	0
Healthy	0.02567	0.00568	0.07322	0	0	0	0		0.08626	0.02567	0.00568	0.07322	0	0.0013	0	0	0	0
Healthy	0	0	0	0	0	0	0		54.28347	0	0	0	0	0	0	0	0	0
D009765	1.78025	9.73721	0.02091	0.01198	0.17888	0	0.06113		26.52829	1.78025	9.73721	0.02091	0.17888	0.00941	0.12814	0.06113	0.01198	0
Healthy	39.73946	11.69001	0.16165	1.50178	0.50396	0	0.01467		25.05531	39.73946	11.69001	0.16165	0.50396	1.12401	0	0.01467	1.50178	0
Healthy	0.78494	1.01892	0.00838	0	0	0	0		79.90253	0.78494	1.01892	0.00838	0	0.10547	0	0	0	0
Healthy	4.55214	4.71883	0	0	19.6278	1.01667	0.03421		29.33922	4.55214	4.71883	0	19.6278	0.00765	0.60704	0.03421	0	1.01667
Healthy	3.91477	9.72408	6.0018	0.77326	0	0	0.00738		58.18826	3.91477	9.72408	6.0018	0	0.00803	0.04179	0.00738	0.77326	0
Healthy	22.80021	7.24294	0	0.15977	0	0	0		64.39274	22.80021	7.24294	0	0	0.04009	0	0	0.15977	0
Healthy	4.14772	5.49106	0	0.69124	0	0.10397	0.24954		76.86002	4.14772	5.49106	0	0	0	0.07465	0.24954	0.69124	0.10397
D009765	30.17497	36.5379	0	0	0	0	0.6896		17.5778	30.17497	36.5379	0	0	0	0	0.6896	0	0
Healthy	12.86897	1.87421	0.00237	0	0	0	0.47839		80.1604	12.86897	1.87421	0.00237	0	0	0	0.47839	0	0
D009765	16.23617	6.55988	0	0	2.46155	7.77302	12.23062		32.37002	16.23617	6.55988	0	2.46155	0	3.4315	12.23062	0	7.77302
Healthy	5.09448	2.48768	0.39543	0	0	0	0.33087		69.32252	5.09448	2.48768	0.39543	0	0.13784	0	0.33087	0	0
Healthy	10.26218	3.44815	0.18434	0.02457	0	0	0		28.5342	10.26218	3.44815	0.18434	0	2.86695	0	0	0.02457	0
Healthy	8.17808	8.49545	0.1479	0.20935	5.42101	0	0		52.63809	8.17808	8.49545	0.1479	5.42101	0.35154	0	0	0.20935	0
Healthy	22.83118	12.52173	2.72245	0.94743	1.72479	0	0.25976		34.95935	22.83118	12.52173	2.72245	1.72479	0.17884	5.60501	0.25976	0.94743	0
Healthy	12.32564	7.16079	0	0.0155	0	0	0		62.19537	12.32564	7.16079	0	0	0.26669	0	0	0.0155	0
Healthy	23.36911	13.41539	0.92051	0.355	0.42264	0.87151	2.24283		26.9707	23.36911	13.41539	0.92051	0.42264	0.78993	0.15387	2.24283	0.355	0.87151
Healthy	6.20795	33.61254	2.65459	0	0	0	0		46.29619	6.20795	33.61254	2.65459	0	5.01764	0	0	0	0
Healthy	1.94081	9.45053	2.53089	0	0	0	0		14.13104	1.94081	9.45053	2.53089	0	0	0	0	0	0
Healthy	14.75308	19.79956	42.08155	0	0	0	0		0	14.75308	19.79956	42.08155	0	0	3.23033	0	0	0
Healthy	9.82182	5.78596	0.48035	0.1878	0.01619	0	0.79164		61.48901	9.82182	5.78596	0.48035	0.01619	0.00188	0	0.79164	0.1878	0
D009765	2.01068	5.5953	34.99039	7.84453	19.4301	0.11736	0.46886		3.49941	2.01068	5.5953	34.99039	19.4301	0	0	0.46886	7.84453	0.11736
D009765	20.04507	9.15064	0.31132	0.00786	0	0	0.63707		58.19075	20.04507	9.15064	0.31132	0	1.70231	0.04184	0.63707	0.00786	0
Healthy	36.67158	12.53831	1.95918	0.74805	0.02781	0	1.18883		15.15697	36.67158	12.53831	1.95918	0.02781	0.05352	0	1.18883	0.74805	0
D009765	55.5583	0	0	0	0	0	0		0	55.5583	0	0	0	0	0	0	0	0
Healthy	5.57951	13.10705	0	0	0	0	0.24652		69.67941	5.57951	13.10705	0	0	0.6167	0	0.24652	0	0
Healthy	9.53853	0.55935	0	0	0	3.30314	0.48114		81.21441	9.53853	0.55935	0	0	0	0	0.48114	0	3.30314
Healthy	17.18089	6.90942	4.22679	1.32292	0.76304	0.15811	0.10051		35.33488	17.18089	6.90942	4.22679	0.76304	0	3.25825	0.10051	1.32292	0.15811
Healthy	20.95779	4.91916	0.06299	0.76277	0	4.03805	1.54043		1.40245	20.95779	4.91916	0.06299	0	0	23.2123	1.54043	0.76277	4.03805
Healthy	9.06044	2.6422	6.64027	0.96007	10.8549	0.40456	0.1832		14.25357	9.06044	2.6422	6.64027	10.8549	0.06639	0	0.1832	0.96007	0.40456
Healthy	1.80531	3.63718	0.99131	0.15255	3.50999	0	0.00464		80.93019	1.80531	3.63718	0.99131	3.50999	0.62165	0	0.00464	0.15255	0
Healthy	2.29021	7.47475	0	0.28648	0.5671	0	0		69.30433	2.29021	7.47475	0	0.5671	0.00319	0	0	0.28648	0
Healthy	22.39083	2.47899	0	0	0	0	3.64677		52.23975	22.39083	2.47899	0	0	0.00148	0.07596	3.64677	0	0
Healthy	45.55175	1.27455	0	0	3.67965	0	0		10.96182	45.55175	1.27455	0	3.67965	0	0	0	0	0
Healthy	6.97045	11.99569	1.89011	1.1814	0.12571	0	0.04323		71.17487	6.97045	11.99569	1.89011	0.12571	0.02092	0	0.04323	1.1814	0
D009765	10.70319	18.62595	7.92366	1.24442	0	0	2.00758		14.24315	10.70319	18.62595	7.92366	0	0	0	2.00758	1.24442	0
Healthy	21.72657	8.168	1.92573	1.07022	0.07021	0	0.03839		58.49001	21.72657	8.168	1.92573	0.07021	0.00149	0	0.03839	1.07022	0
Healthy	1.60558	1.09794	0.22707	0.24087	0	0	0.26969		13.19119	1.60558	1.09794	0.22707	0	0.23838	0	0.26969	0.24087	0
Healthy	0	0	74.0388	0.83133	0	0	0		21.09078	0	0	74.0388	0	0	0	0	0.83133	0
Healthy	1.11853	1.41979	0	0.14886	0	0	0.02238		89.23862	1.11853	1.41979	0	0	0.10605	0	0.02238	0.14886	0
Healthy	7.33048	4.18418	5.00682	0.41368	22.7766	0.07656	0.04975		41.88531	7.33048	4.18418	5.00682	22.7766	0.05143	0.04071	0.04975	0.41368	0.07656
Healthy	0.61769	9.63598	1.14957	0.68916	0.16423	0.05476	0.51682		45.9117	0.61769	9.63598	1.14957	0.16423	0.0514	0	0.51682	0.68916	0.05476
Healthy	18.61813	11.22817	0.73836	0.07106	0.52681	0	0.00647		31.85082	18.61813	11.22817	0.73836	0.52681	0.04211	0	0.00647	0.07106	0
Healthy	0.00203	0	0.01109	0	0	0	0		0.02398	0.00203	0	0.01109	0	0	0	0	0	0
Healthy	3.64425	7.08714	0.79294	0.57258	0	0	0.16012		69.96888	3.64425	7.08714	0.79294	0	3.33516	0.02599	0.16012	0.57258	0
Healthy	39.40276	11.33384	0.958	0.16373	0.00197	1.37859	1.93039		19.97276	39.40276	11.33384	0.958	0.00197	0.00249	1.17411	1.93039	0.16373	1.37859
Healthy	0.04974	1.67831	0.14278	0.01656	71.3874	0	0		0.98503	0.04974	1.67831	0.14278	71.3874	1.72608	0	0	0.01656	0
Healthy	1.97268	1.48573	0	0	0	0	0		78.84515	1.97268	1.48573	0	0	0	0	0	0	0
Healthy	1.06697	1.61705	0.087	0	0	0	0		78.88875	1.06697	1.61705	0.087	0	0.27294	0	0	0	0
D009765	7.2208	5.75866	2.62353	0.16817	0	0	0		40.1925	7.2208	5.75866	2.62353	0	1.72822	0	0	0.16817	0
Healthy	10.97114	0.85596	0.1966	0.00182	0	0	0.00715		85.13439	10.97114	0.85596	0.1966	0	0.00139	0	0.00715	0.00182	0
Healthy	23.92358	5.7986	13.26044	3.93314	0	3.0651	6.73006		32.53546	23.92358	5.7986	13.26044	0	0.74375	0	6.73006	3.93314	3.0651
Healthy	21.49947	12.331	3.65511	1.45823	3.0857	2.02303	1.90472		34.20589	21.49947	12.331	3.65511	3.0857	0.966	0	1.90472	1.45823	2.02303
Healthy	17.43958	24.59844	7.76011	8.07396	0	0	0.34886		17.981	17.43958	24.59844	7.76011	0	0	0	0.34886	8.07396	0
Healthy	91.8533	0	0	0	0	0	0		0	91.8533	0	0	0	0	0	0	0	0
Healthy	1.60233	6.89054	0	0.02063	0	0	0		80.79805	1.60233	6.89054	0	0	4.28173	0	0	0.02063	0
Healthy	2.22634	7.39466	0	0.31901	0.52822	0	0		70.32917	2.22634	7.39466	0	0.52822	0.02131	0	0	0.31901	0
Healthy	2.46527	0.84213	0	0	0	0	0		71.95646	2.46527	0.84213	0	0	0.33648	0	0	0	0
Healthy	7.94877	15.96009	2.36711	0.46357	0.03598	0	0.23627		46.24275	7.94877	15.96009	2.36711	0.03598	0.3352	0	0.23627	0.46357	0
Healthy	12.98185	11.15349	1.27517	0.18546	0.97957	0	0.08488		53.49314	12.98185	11.15349	1.27517	0.97957	0.46773	0	0.08488	0.18546	0
Healthy	13.2634	3.95306	0.50417	0	0	0	0		66.05194	13.2634	3.95306	0.50417	0	1.34498	0	0	0	0
D009765	26.25367	8.14527	0	0	0.0376	0	0		33.74435	26.25367	8.14527	0	0.0376	0	0	0	0	0
Healthy	6.12963	18.05578	0	0	1.18706	0	0		54.258	6.12963	18.05578	0	1.18706	6.7556	0	0	0	0
Healthy	42.2488	5.15497	0.28812	0.08182	0.47066	0	0.29018		45.94503	42.2488	5.15497	0.28812	0.47066	0.11116	0	0.29018	0.08182	0
D009765	61.90798	0	0	0	0	0	0		30.56119	61.90798	0	0	0	0	0	0	0	0
Healthy	8.28107	31.17523	0	0.95473	0	30.9145	2.96844		10.05104	8.28107	31.17523	0	0	0	1.17601	2.96844	0.95473	30.9145
Healthy	9.04524	19.66342	1.1837	1.71265	1.44349	2.25693	0		46.23034	9.04524	19.66342	1.1837	1.44349	0	0	0	1.71265	2.25693
Healthy	13.98694	10.75037	9.76194	2.83911	0.92004	0	0.53373		25.84104	13.98694	10.75037	9.76194	0.92004	0.0513	0	0.53373	2.83911	0
D009765	35.46094	8.53343	0	0	0	0	0		24.71545	35.46094	8.53343	0	0	0.25355	0.2591	0	0	0
Healthy	9.58241	18.73818	0	0	8.79212	0.92544	0		31.55951	9.58241	18.73818	0	8.79212	10.88527	1.4988	0	0	0.92544
Healthy	16.99751	34.19566	0	0	0	0	0		27.90948	16.99751	34.19566	0	0	0.05299	0	0	0	0
D009765	42.15128	20.15409	10.15576	2.24618	0	0.37159	5.52084		1.6439	42.15128	20.15409	10.15576	0	0.03514	0.0117	5.52084	2.24618	0.37159
Healthy	4.27156	9.80264	0.41885	0.04271	0	0	0		78.05327	4.27156	9.80264	0.41885	0	0	0	0	0.04271	0
Healthy	14.31608	5.32973	1.11744	0.55535	0.50904	0	0.07157		69.21504	14.31608	5.32973	1.11744	0.50904	0.11886	0	0.07157	0.55535	0
Healthy	10.85426	49.98917	0	4.06189	0	0	0		13.70827	10.85426	49.98917	0	0	0.19324	0	0	4.06189	0
Healthy	10.50866	1.03365	0	0	0	0	0.87324		73.12243	10.50866	1.03365	0	0	0.06334	0	0.87324	0	0
Healthy	14.62415	0	0	0	0	0	0		85.37583	14.62415	0	0	0	0	0	0	0	0
Healthy	3.05611	0.02319	0.30579	0	1.25518	0	0		45.45948	3.05611	0.02319	0.30579	1.25518	0	0	0	0	0
Healthy	32.03325	23.10215	0.00341	1.26763	0.51118	0	2.47088		18.19772	32.03325	23.10215	0.00341	0.51118	0.03821	2.2661	2.47088	1.26763	0
Healthy	32.70998	8.39525	0	0	0	0	0		29.35006	32.70998	8.39525	0	0	0	0	0	0	0
D009765	9.01571	12.1651	21.69456	4.40535	0	0	0.53356		16.5661	9.01571	12.1651	21.69456	0	0	0	0.53356	4.40535	0
Healthy	14.70025	14.07441	0	0	1.63292	1.24666	0		44.72224	14.70025	14.07441	0	1.63292	5.39624	0.36043	0	0	1.24666
Healthy	13.95475	1.08906	0.10374	0.98818	4.81591	0.54321	0.12964		42.13742	13.95475	1.08906	0.10374	4.81591	0.68029	0	0.12964	0.98818	0.54321
Healthy	5.01174	4.04716	0.3703	0.00525	0	0	0.27107		68.1142	5.01174	4.04716	0.3703	0	0.14996	0	0.27107	0.00525	0
Healthy	1.53771	1.80443	0.24904	0	0	0	0.01762		70.65038	1.53771	1.80443	0.24904	0	0.17531	0	0.01762	0	0
Healthy	1.66851	1.79862	0.23762	0.00461	0	0	0.02401		69.74722	1.66851	1.79862	0.23762	0	0.13742	0	0.02401	0.00461	0
Healthy	6.60312	9.68036	0.54513	0.2455	0	0	0.00918		64.38442	6.60312	9.68036	0.54513	0	1.42304	0.19453	0.00918	0.2455	0
Healthy	18.58739	10.15918	2.51221	0.49867	10.1881	0	2.52859		36.62518	18.58739	10.15918	2.51221	10.1881	0.04007	0	2.52859	0.49867	0
Healthy	0	0.00155	12.25332	0	0	0	0		0.63797	0	0.00155	12.25332	0	0	0	0	0	0
D009765	13.91599	16.49207	3.70901	4.26315	0	8.63589	5.68191		22.20808	13.91599	16.49207	3.70901	0	0.09341	0	5.68191	4.26315	8.63589
Healthy	1.73259	8.07909	0.4048	0	0	0	0		63.16463	1.73259	8.07909	0.4048	0	0	0	0	0	0
Healthy	12.69967	12.78886	1.13486	0	4.75404	0	0.96598		46.70081	12.69967	12.78886	1.13486	4.75404	0	2.76374	0.96598	0	0
Healthy	0.49817	0.00677	14.25427	0.68492	0	0	0.18429		28.29215	0.49817	0.00677	14.25427	0	2.45207	0	0.18429	0.68492	0
Healthy	10.61051	2.10105	0	0	0	0	0.87277		72.33072	10.61051	2.10105	0	0	0.29652	0	0.87277	0	0
Healthy	9.98457	7.12801	3.09619	1.1088	7.54554	0.01347	0		38.61451	9.98457	7.12801	3.09619	7.54554	0.15405	12.0425	0	1.1088	0.01347
Healthy	21.74891	17.2414	1.37335	0.2099	0.58111	2.83403	7.42025		33.28567	21.74891	17.2414	1.37335	0.58111	0.56996	0.6539	7.42025	0.2099	2.83403
Healthy	15.58191	14.68318	3.94606	0.24697	0.74548	0	0.12185		36.33763	15.58191	14.68318	3.94606	0.74548	1.0012	0	0.12185	0.24697	0
Healthy	6.47353	2.78224	0	0.22649	17.9361	1.88668	0		49.17361	6.47353	2.78224	0	17.9361	0.5187	0	0	0.22649	1.88668
Healthy	2.46587	0.0927	0.17299	0	0	0	0		66.68576	2.46587	0.0927	0.17299	0	0	0	0	0	0
Healthy	20.80282	4.00913	0	0.1325	0	0	0.04195		62.36289	20.80282	4.00913	0	0	5.03567	0	0.04195	0.1325	0
D009765	27.64513	2.47468	0.05367	0.06035	0.05335	0.30764	0.54323		60.9041	27.64513	2.47468	0.05367	0.05335	0	0.04378	0.54323	0.06035	0.30764
Healthy	21.08517	9.22129	0.57254	0.14805	13.0776	0	2.04138		9.36847	21.08517	9.22129	0.57254	13.0776	0.04743	1.68806	2.04138	0.14805	0
Healthy	2.36825	7.83808	0	0.34993	0.54397	0	0		67.13981	2.36825	7.83808	0	0.54397	0.02241	0	0	0.34993	0
Healthy	19.30003	10.82213	0.01135	0.02851	0	0	0.06687		64.39098	19.30003	10.82213	0.01135	0	0.17879	0	0.06687	0.02851	0
Healthy	7.34832	6.29274	0.80308	0	5.76763	0.23932	0.06389		60.37992	7.34832	6.29274	0.80308	5.76763	2.27288	0	0.06389	0	0.23932
Healthy	8.49908	5.29737	1.17352	0.25238	0.45523	0	0		63.84991	8.49908	5.29737	1.17352	0.45523	0.01533	0	0	0.25238	0
Healthy	9.00015	9.5778	0.04453	0.19768	0	2.23398	0.37468		17.24653	9.00015	9.5778	0.04453	0	0	0.33908	0.37468	0.19768	2.23398
Healthy	3.25864	3.82603	0.62623	0.19603	0	0	0.1369		76.28196	3.25864	3.82603	0.62623	0	0.27255	0	0.1369	0.19603	0
Healthy	47.0518	0	0	0	0	0	0		0	47.0518	0	0	0	0	0	0	0	0
Healthy	4.98094	24.21897	2.93824	0.16401	1.53762	0	0.032		26.27604	4.98094	24.21897	2.93824	1.53762	0.49336	0	0.032	0.16401	0
Healthy	3.67583	22.89879	0.07778	0	0	0	0		50.33772	3.67583	22.89879	0.07778	0	0.07047	0.06171	0	0	0
D009765	39.62789	18.97505	8.66168	2.25318	0	0	0		18.24469	39.62789	18.97505	8.66168	0	0.16212	0	0	2.25318	0
Healthy	60.05265	2.32697	5.96501	0.3283	2.31129	0	0		11.90751	60.05265	2.32697	5.96501	2.31129	0	0	0	0.3283	0
Healthy	6.51038	4.23313	0.42195	0.18324	8.77803	0	0		58.96447	6.51038	4.23313	0.42195	8.77803	0.34171	0	0	0.18324	0
Healthy	12.76124	22.966	7.58166	2.25745	0.00039	0	0.17548		39.08202	12.76124	22.966	7.58166	0.00039	0.00951	0	0.17548	2.25745	0
Healthy	1.86395	4.09859	1.20906	0.17215	4.05243	0	0.00649		79.02284	1.86395	4.09859	1.20906	4.05243	0.72132	0	0.00649	0.17215	0
D009765	14.28134	7.91167	0.20734	0.24013	2.77555	10.2819	3.56613		53.56444	14.28134	7.91167	0.20734	2.77555	0.59662	0.29458	3.56613	0.24013	10.2819
Healthy	1.59625	3.63124	1.08237	0.16663	3.67819	0	0		80.62821	1.59625	3.63124	1.08237	3.67819	0.59739	0	0	0.16663	0
Healthy	4.04024	3.72611	0.21845	0	0	0	0.05354		86.46119	4.04024	3.72611	0.21845	0	0.10994	0	0.05354	0	0
Healthy	18.33208	6.63626	0.01016	0.08076	0.0016	4.96439	0.59268		50.76117	18.33208	6.63626	0.01016	0.0016	0	0	0.59268	0.08076	4.96439
Healthy	5.81482	5.82374	11.81876	1.75986	0	0	0.00257		57.33937	5.81482	5.82374	11.81876	0	0.07371	0.21804	0.00257	1.75986	0
Healthy	23.05986	2.0004	3.14528	0.07788	0	0	0.23834		56.30658	23.05986	2.0004	3.14528	0	0	0	0.23834	0.07788	0
Healthy	28.34152	7.22655	0.00758	0	0.3251	0.0954	1.56171		30.61867	28.34152	7.22655	0.00758	0.3251	0	0.68489	1.56171	0	0.0954
Healthy	10.6146	6.85581	0.01131	0.0213	0	4.44069	0.0796		68.50702	10.6146	6.85581	0.01131	0	0.06535	0	0.0796	0.0213	4.44069
Healthy	24.3874	8.39493	0.07013	0.01587	0.19396	0	0.22609		46.24204	24.3874	8.39493	0.07013	0.19396	0	0.57513	0.22609	0.01587	0
D009765	10.08829	6.30405	0	0	0.00943	0	0.0348		73.05612	10.08829	6.30405	0	0.00943	0.13584	0	0.0348	0	0
Healthy	28.22382	3.46657	0	0	0.26078	0	0		46.07825	28.22382	3.46657	0	0.26078	0	0.57785	0	0	0
