g	Phytobacter	Acinetobacter	Pseudomonas_E	Leclercia	Serratia	Veillonella	Staphylococcus	Longicatena	Bacteroides	Phocaeicola	Alistipes	Faecalibacterium	Agathobacter	Parabacteroides	Roseburia	Mediterraneibacter	Enterocloster	Blautia_A
Healthy	-0.123101220791538	-5	-0.832859964491642	-5	-5	-5	-5	-2.40230481407449	0.811455022149454	0.27916712665329	0.272233920022825	0.902703292798597	1.11791099425666	0.287057867639597	-0.598082749482425	0.729418324204981	0.592817174789853	0.398070277477265
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.33795257914529	0.681320850732935	0.435489207351562	0.660736498046205	-5	0.327142244030445	0.726128725267278	0.238146506431035	0.37279605294914	-0.62887669941805
Healthy	-0.973466735476703	-5	-5	-5	-5	-0.57154122648442	-5	-3.53760200210104	1.12193587294251	-0.0598522241939106	0.926979527535545	0.0232112923288887	0.363747323314598	-0.007601141512379	0.109986666134876	-2.74232142513082	-0.120221947914674	-0.414900392625936
D007234	1.63261124202972	-0.0175614148769346	1.00479453991523	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.04811304486153	0.661490866714159	-0.0995563985453817	0.255523358342224	0.841316289173831	-0.399517186534041	-0.412412495403968	0.300169240160377	-5	-0.671416550285798
Healthy	-5	-5	-5	-5	-5	-2.09636748391576	-5	-5	1.392954991688	1.03759420681809	1.31998625339936	0.586994405523327	0.441407605072405	0.534652967683288	0.888154772700892	-0.916210811712022	-5	-1.01999662841625
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.32480329623388	1.55913869291146	0.253512463599654	0.492128736634988	0.418697280127774	0.534106100303557	0.951242293906842	-0.230903431156421	-0.256796073707377	-0.489253974061077
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.9381706927053	1.28866274892066	0.859376703366509	0.770335704127814	0.845992385569309	0.427119173286759	0.91436537380847	0.929524165507247	-0.374636095394299	0.085329830682125	-0.549043045222428
Healthy	-1.20377268597056	-5	-5	-5	-5	-1.72955409198204	-5	-2.23582386760967	1.3386556655787	1.52755308710208	-1.08060807322614	0.809922485135589	0.645610881193207	0.435607094884331	0.972401882980235	-0.172036563745878	-0.764269602620594	-0.903646240006705
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.26885961036785	1.32116930871963	0.285597811267668	0.900810483559415	1.03826280477375	-0.748678187684412	0.459496525016555	-1.15391041964202	-0.680893940690224	-0.481051982642794
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.43789841967451	0.856628006373677	-5	-0.22337144657985	0.268655183326549	-5	0.0777202858414682	0.34348343175593	-0.145341806186022	-0.0526202006398225
D007234	-5	-5	1.13206459753293	1.1452837536285	1.79648281647256	-0.0319188428991849	-0.124019006876076	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.7116084200299	0.608086167962158	0.856618943788629	0.898749308390528	-0.319981936750808	0.763680260351838	0.221226394205369	-0.018059137348212	0.30774627346498	-5
Healthy	1.90013057860978	0.869051508825258	-0.203744914229798	-5	-0.241822640696833	-1.31749391406099	-5	-0.316232738574688	-0.42139516826448	-1.72514967998334	-5	-3.30980391997149	-3.82390874094432	-2.4294570601181	-5	-0.59094649498993	-5	-5
Healthy	-0.615754142180021	-5	-5	-5	-5	0.027985291980436	-5	-5	1.75087449808281	1.25442504583228	-5	0.612349344945718	-0.208358466218653	0.444268134564003	-0.193257165261078	-1.52738980240396	-0.830090558098931	-1.96899571863646
Healthy	1.14035749085572	-5	-5	-5	-5	-5	-5	-5	1.04064742845738	1.04818651254332	0.714565288047703	-0.303014907547875	0.199697596516536	0.510985783014279	-0.134434129603795	-0.63640682114173	-0.451340383656905	-1.08815020350058
Healthy	-5	-5	-5	-5	-5	-0.556299026425329	-5	-5	0.738929524470857	1.62727724738244	0.684027148656692	0.52622293292822	-0.13063331782178	0.470076629278064	0.320958010989737	-0.507980358334132	-1.18362611124764	-0.85676654534683
Healthy	-0.201404594249782	-5	-5	-5	-5	-5	-5	-2.03715731879876	1.42224354647384	0.724385658478204	0.515469814928376	0.0499735029023626	1.01358331698857	-0.677057483646985	-0.880447202332883	-1.95860731484177	0.0692683917034387	0.674989665539448
Healthy	-1.71130373940974	-5	-5	-5	-5	-0.408534690670522	-5	-5	0.222141365496681	0.0942369727670334	-5	-1.39674733801835	0.342787729535282	-0.11586762495717	0.439608975147648	0.287187911368404	-0.175711417540455	-0.560556772550753
D007234	1.77835973406792	-5	-2.21253952548158	-1.91793306571489	-5	-5	-5	-5	1.46902645523928	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.48222623117979	-5	0.0316386802971205	0.172103555798666	-0.914317056805385	1.70408965985127	0.216102535550522	-1.37130461728598	-0.782937394147449	-1.50320868429996
Healthy	-5	-5	-5	-5	-5	-1.91470942176993	-5	-2.95078197732982	1.38707484864613	0.791088955552952	0.326892711794524	0.0829360910047853	0.469002708958148	-0.301786326261101	0.514768164254723	-0.100710383189311	0.258297183679898	-1.10507502264046
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.25593743148197	1.44794138108677	-1.03217132066984	0.173763001455782	0.578516581813775	0.463794478034739	0.976886210168162	0.269512944217916	-5	-0.31712419043201
Healthy	-1.25766771764285	-5	-5	-5	-5	-5	-5	-5	1.17267268124095	0.493729835674895	1.0890915483493	0.737929363604243	-5	1.20462455676423	-1.27753061411597	-0.422807024016877	0.29406040115456	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.52287874528034	0.344441399241625	0.284838891604172	-0.0960314559213368	0.265744430171642	-0.242209337393449	-0.195424446890508	-0.549166066108997	-0.277868109252468	0.326753566000547	0.371505632166178
Healthy	-1.21802932608745	-5	-5	-5	-5	-1.65541125742129	-5	-5	1.33889017304647	0.929297817309323	1.14109090106072	0.644090817717231	0.33820341346079	1.00741745208588	-0.0825522601819337	-0.916389894837689	-5	-1.03508070571336
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.25137756555478	1.26736042943606	1.18282449917695	0.316102501928619	-5	-0.174229958543596	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.20851988398	-5	-5	1.52359404691454	0.838569541727831	1.24181459458306	0.655673286804113	0.155806521302692	0.265939873229239	-0.0417324363030916	-0.935130374940193	-1.933301449577	-1.41793663708829
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.01705087776026	1.26152289168586	0.144994289359509	-0.0159229660971692	0.458066470492147	0.0493110758038241	-0.303250564798377	0.480850265559133	-1.01619335802158	-0.3060884711944
Healthy	1.53694976249535	-0.442889980155443	-0.994133398124615	-2.80410034759077	-1.62745619924093	-0.65807111625419	-1.83150251647697	-0.969886247292407	1.59875418641116	1.00777806663825	-5	-3.72124639904717	-3.05551732784983	0.319884383688897	-5	-0.522676121797252	-0.0222672517656692	-5
D007234	-5	1.93612104118926	1.12443281469077	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.58659529291648	-5	-5	-5	-5	-5	-0.948615915573311	-5	-0.780389280698562	0.414640818383068	-5	-5	-5	1.17399609877135	-5	-5	-5	-5
D007234	-0.738760928817414	1.31891042651601	0.551428038707961	1.15920342456501	-0.0830515006401075	0.496434214557349	-0.732992630335645	-2.01682492796219	0.106041232032186	0.582245228275297	-5	-5	-5	-0.977571628814513	-5	1.02865216706629	-2.51712641639125	-5
Healthy	-0.111753091731	-5	-5	-5	-5	-0.0711332346035996	-5	-5	1.77169012685348	0.904005924670015	-5	-1.24557521072274	0.264813102391686	-5	-5	-0.402096490432069	-1.42388910587916	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	0.842809493045167	1.21316406808662	-0.132503049471292	0.87332641562497	1.31819715221116	-1.54166437400805	0.280220863545253	0.0209493367890107	-1.02701077314465	-0.114226170081733
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.02965312376991	0.647399598188617	0.896422040456303	0.513851260800471	0.398766119157731	0.796008549488899	0.72790383099145	-0.602511892618565	0.716933574267261	0.138539521483194	-0.186665915640581
Healthy	-0.421853804927643	-5	-5	-5	-5	-5	-5	-5	1.11915225345819	0.743194512462912	0.933798471332244	0.375946955805474	1.45584958389008	-0.33448467401891	-0.23700651821108	-0.682417160219801	-1.16640670600154	-0.812310106474816
Healthy	-0.914602377983031	-0.292182942323015	-1.39415646094191	-1.1838250095712	-5	-5	-5	-5	1.25036754222284	1.25804097553578	0.884527456965335	0.233298233603263	-5	0.00903424924123622	0.323062248265943	-0.248874928464416	-0.17611514590908	0.187639148637561
Healthy	-5	-5	-5	-1.43086027452754	-5	-5	-5	-5	1.16944165096002	1.05991881082567	-0.206565854922189	0.735261072445289	0.955647348947654	0.11667746456985	0.968979068335444	0.473012271378156	-0.359458938589711	0.179097727637343
Healthy	-0.947344526960473	-5	-5	-5	-5	-5	-5	-5	1.74333899227988	-5	0.930398814027489	0.478911197237622	0.0614449391869873	0.369540528902097	0.41072157265362	0.276985399221035	-5	-1.24025663240227
D007234	-1.52461940685664	-3.13667713987954	0.234152687592096	-1.97757162881451	-2.30627305107635	-0.501413791182482	0.786884102967605	-3.53760200210104	-3.85387196432176	-5	-5	-5	-5	-5	-5	-3.2518119729938	-5	-5
Healthy	0.781434380628646	-5	-1.14886400498843	-5	-5	-1.92922353715657	-5	-0.834014177225546	1.28461727119977	0.31954741976004	0.770886606604311	-0.335461440203835	-1.40307318565703	-2.26520017041115	-0.722413704215237	-0.199908701427549	-0.0564560228465456	-0.927639796036511
Healthy	-5	-5	-5	-5	-5	-0.391923469118	-5	-5	0.803511740449681	0.86249989598099	0.0694682902913641	0.653326380510945	1.04776575159717	-1.83654044823001	0.250581003000529	-5	-1.39351114955735	-0.787785752580059
Healthy	-0.134582119628434	-5	-5	-5	-5	-5	-5	-0.544302626713443	1.32203374931806	1.11995725604102	0.744041723916042	0.883042195217355	0.863418037522087	0.407671278095697	1.02209128067171	-0.443191117669001	-0.868638010884057	-0.668491723713611
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	0.94396219404713	1.32055628262033	-0.0289097868628846	1.27001955900113	1.14680098069755	-1.74738965943263	0.400033465879379	-0.85876978110342	-5	-1.88840147511961
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-0.0723063465357404	1.58493982788389	-5	-5	-5	-0.116071825331186	0.780456292942929	-5	-5	-5
D007234	-5	1.16090680626204	0.800351347329125	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.673111380092563	-5	-5	-5	-5	-5	-5	-5	1.12505001031295	1.29275610834969	0.801346074697897	0.938596270338011	-5	0.44169356495259	0.814432065094327	-0.888166421851153	-1.33161408331	-0.248136070445015
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.17837254121	0.619531579822768	1.51547697149433	0.602773818788444	-0.23832018598596	0.980724474521908	0.471787345479879	-1.12953756841108	-2.50863830616573	-1.15932943866659
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.0524980998197	0.245576820215109	0.15378438646937	-5	1.26024817189557	-5	-5	0.269823377146748	0.835526966992226	0.451513189095806
Healthy	-5	-5	-5	-5	-5	-0.668248874975557	-5	-5	1.65915213938654	1.00073247105366	0.930899641999686	0.300649821641915	0.178991327667069	0.704374472642282	0.0552559776674988	-0.400990760176656	-1.91044811711355	-1.83713700667807
Healthy	-5	-5	-5	-5	-5	-5	-2.64397414280688	-1.79209646961395	0.229715110508744	-0.630821263362725	-0.255918346682642	-0.0928736040760977	0.763993705348607	-0.770779056297262	-0.724504368598776	0.36793707655525	0.491213167745843	0.233039283720956
Healthy	0.549724034079432	-5	-5	-5	-5	-5	-5	-0.522502519736885	1.30672110471684	0.912913081903479	0.444599026803031	1.08664843379706	-5	-0.238395372870588	-5	-1.42805836492554	-0.151090736378137	-0.67376657909576
Healthy	-5	-5	-5	-5	-5	-1.31677279395856	-5	-5	1.3961806842411	1.14558669158784	0.656987929245725	0.704941139657552	0.990194510039197	-0.639766438842168	0.427327033406656	-1.26480045157769	-0.62756672080455	-0.445353383793635
Healthy	-0.072819618175387	-5	-1.25774633009341	-5	-5	-1.21581079461904	-5	-1.1272029600104	1.34295259148271	1.19942302336307	0.797560434970585	0.821016064852399	0.90036712865647	-0.222834267785022	0.174257565940031	-0.95054938186845	-0.0022380303149188	-0.0401813914555961
D007234	-5	-5	-5	0.238735907519131	1.5527303753836	-5	0.0193821884276918	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-0.607654844638796	0.899552951514545	-5	0.0402660074460846	0.0945340146811747	-5	-0.148906836931052	-0.282371098078464	-0.0243660273644088	-1.34237056861105
Healthy	1.09652105846582	-5	-0.814004806135286	-5	-5	-5	-0.412637058857821	-2.57675412606319	0.939134706845013	0.801985124323821	-2.45967052520913	-2.4907974776689	-5	-0.673050005834001	-5	-0.66346021924646	-5	-5
Healthy	-0.813241372818386	-5	-5	-5	-5	-0.81025709975843	-5	-5	0.846510918869402	1.40283994155461	1.44361356805734	0.564435247002371	-5	0.674020201404096	-0.626959199970321	-0.608853093584009	-1.376027487983	-1.26696331706642
Healthy	-0.731726328033384	-5	-5	-5	-5	-5	-5	-5	1.10567842000342	1.08229013592012	0.320941418002323	-0.332304283649863	0.226305980420772	0.895998460634247	1.06380193391757	-0.762883729464943	-0.635636645384269	-1.26003230324049
Healthy	-0.746880166113113	-1.13542959314657	-5	-5	-5	-0.978686634515305	-5	-5	0.844898839295899	0.852059524854693	0.564593873066018	0.67325965735287	0.976066012602559	-0.115131033054164	0.110542575007004	-0.286467457536371	-0.329021661049564	-0.716857136696758
D007234	-5	-5	1.48751040786909	1.78273921060751	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-2.17134010346468	-2.83564714421556	0.502216750330394	-2.85387196432176	1.66587364251831	-1.56623016607513	-1.65091683122041	-1.66735958961254	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.280072382106021	-5	-5	1.34789374414426	0.82850780240196	1.20767636780012	0.569056559720859	0.38251232429367	1.09461854711938	0.234810763349443	-0.319220445824091	-5	-5
Healthy	-2.42250820016277	-5	-5	-5	-5	-5	-5	-5	1.52766765836446	1.25555542816492	0.769355167629137	1.20768040608714	0.266041092285358	0.438675227313857	0.478325474645044	0.345894963164581	-1.05923456436878	-1.34361428094131
Healthy	-5	-5	-1.69918720588188	-5	-5	-5	-5	-5	0.827238060109464	1.4926251920824	1.30676203795544	0.862089021604331	-0.213057019600108	0.707668094206444	-0.165433072429691	-1.14381507327283	-1.00235154510379	-1.30759376516637
D007234	1.15029612007303	0.51727773296843	-0.760225184833481	1.22797432560743	-5	1.35022494582694	-5	0.443361572853425	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	1.34560718686481	-5	-5	-5	0.445685139505792	-3.60205999132796	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.82030072483663	1.17077229804218	-5	-5	-5	-5	-5	0.177640371901474	-5	-5
Healthy	-1.65797231191253	-5	-5	-5	-5	-5	-5	-5	0.511029969592835	0.187675798317812	1.10980221675777	1.37837264208266	-0.79617869748345	-0.131038331052527	0.377319002816279	-0.546559340706441	-0.701168747981961	-0.627603567576888
Healthy	-5	-5	-1.17940450345551	-5	-5	-5	-5	-5	0.969854179454284	0.89176207310273	0.694071434605102	-0.575624791192084	-5	-0.024384402033105	-0.389712553339951	0.278495233186085	-0.00346643855462429	0.219180953052859
Healthy	0.352562600690303	-5	-5	-5	-5	-5	-5	-5	1.56050584890212	-5	1.04911602904391	-0.25097521168229	-5	1.31106925497333	-1.37913552473488	-1.57462883356106	0.266624407372871	-5
Healthy	0.769601801255068	-5	-5	-1.77469071827414	-5	-5	-5	-5	0.952580327726244	0.194456062035362	0.92832568344691	0.514886290687487	-5	0.216271492970176	-0.4983109880843	0.121678003481361	0.287857692108243	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.50713072317168	1.0854768174368	1.41041362310411	0.267519025088377	0.121730508405792	0.799173693174974	-0.661722839303228	-0.928375701460248	-1.1878891587969	-2.26921772433361
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	0.943266426685915	0.821637969023578	0.447575063962653	0.482504848247162	0.163170323260146	0.671009835946836	0.0615580239476541	-0.172630726946175	-1.97428461609866	-0.820735535660975
Healthy	-0.0678510629235568	-5	-5	-5	-5	-5	-5	-5	1.31479721635644	-5	-0.223480415212188	0.232899589782377	1.10454207749707	-5	0.448792861072035	0.24793646018509	-5	-0.667824216169577
D007234	-5	-5	-2.45842075605342	-5	-3.30102999566398	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.46560886372858	1.56000483865993	0.0327154390276271	0.071521172199387	0.110236070848158	0.0373388333264487	0.309647198248116	-0.195261014444311	-0.362510270487489	-0.942714355581785
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.57795342314907	1.19903349558578	0.53842793919904	0.584465789568391	0.500482102924937	0.546910177693223	0.503259402590862	-0.812846046214584	-0.894830572000668	-0.781622066708247
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.39140639623686	1.16248106416602	-5	0.220793000415482	1.36754245983306	-5	0.158462006511761	-0.511816050550603	0.0232524596337115	-0.764320081435308
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.9416789068265	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.73496383876041	-5	-5	-5	-5	-5	-5	-5	1.62051821173568	-0.0634259430314739	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.124684025220287	-5	-5	-5	-5	-5	-5	-5	1.49096294057158	0.870013918742773	1.29674129479763	0.0528054824272455	-1.01867982674089	0.774103641920232	-1.49593711732131	-1.29602117499161	-1.38668683854454	-1.24595761321456
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	0.940731586719301	1.44841891043233	1.19529647725795	0.870258140488292	-0.542224041669241	0.733502207751303	-0.318397001269132	-0.994433428866706	-0.584993246046172	-1.64781748188864
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	0.615915348773815	1.21508608502198	0.172719661349496	-0.0609102622966614	-5	0.594957980543419	-0.0775807834597494	-5	-5	-5
Healthy	-1.41578188788259	-5	-5	-5	-5	-5	-5	-5	1.23045454162344	1.17429419948727	0.419269913667813	0.687862357106168	1.46299077952168	0.115740281439892	0.286584448745153	-1.33198702835817	-0.14814261588318	-0.603591404775955
Healthy	-0.3329301423437	-5	-5	-5	-5	-5	-5	-2.06198090252379	1.14175194975313	0.254772779051532	1.31693186148547	0.374878431623633	-5	0.777307900774871	-5	-1.05060999335509	-1.06935655895784	-1.02300845469385
Healthy	-1.10045306890913	-5	-5	-5	-5	-5	-5	-1.59619338945258	1.43641519617361	1.43126257784289	1.14700040105207	0.206661298495651	-0.0628031833004128	-0.0285617851760277	-5	-0.530634601233566	-1.74666199467389	-5
Healthy	-0.625875139820273	-5	-5	-5	-5	-5	-5	-5	1.5673531998056	0.989465836430024	1.20177635180486	0.382208018069152	0.554057679803677	0.644557733287427	-0.00419375338730982	-5	-1.41251353458904	-2.13371266091581
D007234	0.608689665445862	1.75481456962686	1.18049031157063	-5	-5	-0.583759027631851	-0.650508778389783	-0.0318814512650842	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-1.16602462872009	0.694226012807702	-5	-5	-2.48678239993206	-2.27002571430044	1.97674204281479	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.650217546636529	-5	-5	-5	-5	-1.86934465097797	-5	-5	0.907891077134014	0.140605449834056	0.641545495510737	0.94387423386926	-5	0.115563918196087	-0.565367233825858	-1.87745647593125	-0.644970143642953	-1.34284849809903
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.17661238917441	1.22939025275154	-5	0.132627851029007	-5	-0.604271830135356	0.886414575957834	0.489896633736028	-5	-5
D007234	-0.433951602483998	1.45829496094316	1.12599528317268	1.71378537682777	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.631044054654497	1.22769418469001	0.720833797072718	-0.13457619905911	0.775904489215191	-1.67223251009727	0.44804432794592	-0.502503649414585	-0.532155205545107	-5	-0.0983183223260105
D007234	-0.658802967853172	0.775959054170359	-0.990209280645702	-0.64134193138045	0.16614878227905	-0.0701469968063886	1.90430350024889	0.468632334953236	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.60537323572779	0.914198720931631	1.55450018379636	0.511272246361432	0.485856235542631	-0.0542606807175105	1.13755633408851	-0.724988262221989	-0.312061015846477	-0.608553221262745	-1.36471736200179
Healthy	-1.48293612651735	-5	-5	-5	-5	-5	-5	-2.67985371388895	1.4110562727897	0.755193164334656	1.20906413302685	0.468729754745932	-0.0967797442028294	0.182200591238121	0.462258701814711	-0.199248564336014	-0.3239926604393	-0.451242171426296
Healthy	0.477367285224013	-0.53962843816535	-2.35654732351381	-0.809668301829709	-5	-1.06976434723371	-5	-5	0.55800016506148	0.584167201991888	0.271511696145945	-0.282079974163006	0.450624718375258	-0.0922071866433497	0.331611503593116	-1.28050298338942	-0.1024553775167	-0.252106772853502
Healthy	0.344295971471967	-5	-5	-5	-5	-5	-5	-5	1.19999967324014	0.835092291419058	-0.233944254030294	0.631002147123761	-0.11339084702642	0.332133336630615	-1.34563090902471	0.245478120288113	0.701050495167933	1.0132253863518
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.08900097967479	0.633401791310324	-0.146356534676225	-0.3516692682857	1.3252448632531	0.382332287196303	-0.380239037447921	-0.0884429175400875	0.134126086138514	-0.383745102817396
