group	Faecalibacterium	Mediterraneibacter	Streptococcus	Enterocloster	Bariatricus	Blautia_A	Dorea	Eubacterium_G	Eubacterium_I	Coprococcus_A	Bacteroides	Alistipes	Parabacteroides	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Parasutterella	Holdemania	Pseudodesulfovibrio
Healthy	1.99824	0.39719	0	0.01228	0.02843	0.01454	0	0	0	0	45.61966	8.52902	5.0626	0	1.06362	0.16548	0.03867	0.26785	0.11856	0
Healthy	8.84623	0.57056	2.07131	2.18663	1.28634	0.44256	0.25765	1.83203	0.0712	0.14156	3.92844	0.8234	1.43805	0.002	1.18833	0.09464	0	0.00039	0.04495	0.02422
Healthy	1.6754	0.24523	0	0.01307	0	0.01195	0.01454	0	0	0	26.07298	14.24889	0.91991	0	0.6285	0.01933	0.25406	0.13016	0	0
Healthy	0.80746	2.33311	0.27746	3.09893	4.38001	1.71016	0.83717	0.00896	1.5152	0	1.69712	0.55472	0.16951	0	0.0493	0.05245	0.03103	0	0.04534	0
Healthy	0.38265	0	0	0.38006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000236	13.5823	0.89534	1.20584	2.82095	1.08843	0.53706	0.24618	0.14659	0	0.23978	4.33122	0.38345	0.06808	0	0	0	0	0	0	0
Healthy	12.2539	1.42527	0.22067	0.03342	0.43455	0.10432	0.02606	0	0.08795	0	11.30936	2.4822	0	1.20222	0	0.01289	0	0	0.00144	0
Healthy	1.01859	0.05996	0	0	0	0.00986	0.00286	0	0	0	22.44597	8.82671	2.07774	0	0	0	0.13454	0.17312	0	0
Healthy	12.2081	0.03731	0.05303	0.70616	0	0.21194	0	0	0	0	20.2638	2.78354	0.57756	0	0	0.04821	0	0.43034	0	0
Healthy	5.06921	0.05434	0	0.23573	0	0.35862	0	0	0	0.18577	24.89892	4.53928	0.2292	0	0	0	0	0.08481	0	0
Healthy	6.6224	0.11205	0.38018	0.99485	0.81403	0.91162	0	0.03237	1.18969	0	22.02685	6.27422	0.59863	1.78797	0	0.03522	0.0505	0	0.00825	0
Healthy	1.09714	0.52194	0	0.94543	0.93594	0.04545	0.01334	0.45137	0	0	0.24679	0	0	0	0	0	0	0	0	0
Healthy	0.00322	0.21703	0.03196	0	0	0	0	0	0	0	8.69229	0.00346	0.21229	0	0	0	0	0	0	0
Healthy	3.66804	0.24611	0.02553	0.04206	0.08828	0.05407	0.02646	0.01669	0	0	7.0228	27.7724	4.72084	0	1.33825	0	0.20205	0.00291	0	0
Healthy	0.40947	0.0168	0	0.28873	0.05519	0.03414	0	0.0844	0	0.01466	48.75495	2.55997	1.73939	0	0	0.23766	0	0.01126	0.31449	0.11865
Healthy	0.46525	0.17262	0.01675	0.23139	0.23456	0.05494	0.15873	0.89972	0.10103	0.04002	12.75493	2.09382	7.87042	0	0.65744	0.01032	0.05815	0.26926	0.00718	0.01237
Healthy	4.77005	0.05636	0	0.15227	0.38026	0.24729	0.11045	0.16446	0.02952	0.05768	14.08616	11.16885	7.01237	1.92983	0.94375	0.07215	0.02889	0	0	0
Healthy	0.00136	0.00932	0.29101	2.86627	0	0	0	0	0	0	9.85181	0.02575	0	0	0	0.07804	0	0	0	0
Healthy	1.88624	0.08732	0	0.08785	0	0.20582	0.08321	0	0	0	29.82029	11.60979	1.44538	0	0	0.04882	0.15932	0.16454	0.00707	0
Healthy	0	0	0	7.58187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.71258	0.51704	0.00181	0.46878	0.31068	0.19192	0.1726	0.06855	0.02268	0.19078	6.99678	3.66938	0.76712	1.41652	1.70246	0.14985	0	0.0079	0	0
Healthy	4.25935	11.79019	0.85776	1.39323	0.42585	0.52078	1.45594	0.70386	0.41373	0	11.83594	5.50644	0.75319	0	0	0	0	0.04685	0	0
Healthy	10.9615	0.07598	0.73755	0	1.66693	0.34225	0	0.53872	0.28269	0.17265	3.81417	2.87773	1.04898	0	0.40987	0.01832	0.01185	0.06138	0	0.0035
Healthy	5.79401	0.16449	0	1.39563	0.36626	1.76297	0.56625	0	0.07729	0.2434	2.60566	0.87715	0.23038	0	0	0	0	0	0	0
Healthy	0.59166	0.03548	0	1.86765	0	0	0	0	0	0	35.46407	11.47486	20.679	0	0.31889	0.13787	0.2651	0.3228	0	0.13983
Healthy	0.11478	1.04049	0.01391	0.06998	0	0.14323	0	0	0	0	8.80274	1.28968	3.06362	0	0	0.04799	0	0.00352	0.04409	0.65198
Healthy	0	0	0	0	0	0	0	0	0	0	8.12743	0	0	0	0	0	0	0	0	0
Healthy	3.70728	0.47948	0	0	0.0607	0	0.01389	0	0	0	22.27889	16.13155	12.43421	0	1.31884	0	0	0	0	0.02597
Healthy	0.65922	0.68722	0.11431	0.11459	0	0.01506	0.02371	0	0	0.00729	24.86999	10.23756	5.96577	0	0.50959	0.00342	0.0255	0.10499	0	0
Healthy	16.1317	2.21765	0	0.08724	0	0.04532	0.03059	0.49252	0.00379	0.00735	33.70292	5.87969	2.74583	0	0	0.03739	0	0	0.03442	0
D000236	0	16.5577	1.64533	0.03103	3.16689	11.9404	3.24697	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.85285	0.06369	0.05784	0.74823	0.34284	0.32489	0.04986	0.96483	0.02926	0.10755	8.76309	4.47483	1.07671	4.22509	1.0272	0.87882	0.0467	0.00511	0	0.0317
Healthy	2.89893	1.47174	1.70933	0.71485	1.34834	0.24101	0.07947	0.32355	0.04478	0.07289	14.1898	0.72955	3.24705	0	1.43416	0.06125	0.00434	0.00058	0.01867	0.00191
Healthy	9.96416	2.03377	0.35641	1.17838	1.80453	0.65883	0.49583	0	0.48178	0.3209	5.72638	7.15853	0.42627	0	1.15974	0.01746	0.07144	0.018	0.0027	0
Healthy	7.27928	0.0718	0.0229	0.09945	0.02967	0.04924	0.00191	0	0	0	6.71796	20.26571	5.10114	0	0.87597	0.00811	0.04057	0.01642	0	0
Healthy	0.29439	0.52288	0.00196	1.19529	0	0.16317	0.02275	0.03502	0.01469	0	10.11809	1.14066	0	0	0.17679	0.0236	0	0.00876	0.0905	0.41421
Healthy	3.09986	0	0.02929	0.04954	0	0.083	0	0	0	0.08288	6.65982	1.1895	0.12774	0	0	0	0	0.03134	0	0
Healthy	2.49104	0.22377	0	0.64614	0	0	0	0	0	0	17.14504	4.6032	4.61733	0	1.19529	0.32543	2.06898	0.03924	0	0.13539
Healthy	1.19643	0.28317	0	0.33435	0.27494	0.26307	0.13007	0	0.01278	0.12095	6.83453	2.68214	1.1831	0	1.95681	0	0.02251	0.07583	0	0
Healthy	1.50752	0	0	0.63036	0	0	0	0	0	0	16.10207	0	0	0	0	0.1017	0	0	0	0
Healthy	0	1.50535	0	0	0	0	0	0	0	0	66.1151	0	0	0	0	0	0	0	0	0
Healthy	23.8986	0.28407	0	0.19898	0.11106	0.23571	0.01766	0.01001	0	0	3.24361	12.87662	0.73953	4.10601	0	0.17643	0	0.00748	0	0.02268
Healthy	0.26568	1.89886	0.14788	0.99204	0.04074	1.65645	1.28111	0	0.13091	0.01902	9.3294	4.94391	0.94539	0	0	0	0	0	0.17302	0
Healthy	0.56107	0.02662	0	1.84766	0	0	0	0	0	0	36.35011	11.19736	20.4677	0	0	0.18217	0.25483	0.30956	0	0.11722
Healthy	3.27254	1.32335	0.19148	1.94024	0	0	0	0.00542	0	0	8.96561	8.47862	1.64539	0	0	0.64788	0.02126	0.00875	0.02905	0.19347
Healthy	1.85147	0.11792	0	0.06487	0	0.00537	0	0.02848	0	0.01244	32.14627	25.72844	6.29757	0.72361	1.44558	0.01284	0.02535	0.01527	0	0
Healthy	2.18052	0.05596	0.2548	0.09014	0.01192	0.02311	0.00425	0	0	0	50.35214	6.51208	2.34859	0	0.7002	0.04483	0.30273	0.25675	0.12524	0
Healthy	5.89465	0.14381	0.033	0.21454	0.94192	0.16455	0.22108	0	0.15567	0.17528	8.11786	5.69575	7.80024	0.79681	1.02465	0.01461	0	0	0	0.0736
Healthy	4.34128	0.70765	0.00703	0.33291	0.29754	0.1666	0.09919	0.176	0.0012	0.11653	19.3536	6.51519	1.39235	1.31337	1.35453	0.01256	0.04535	0	0	0
Healthy	3.03741	0.67199	0.12937	0.0106	0.05444	0.15109	0.11199	0.24488	0.07046	0.0245	8.77538	2.80268	4.68823	5.95261	0	0	0	0	0	0
Healthy	1.70961	1.76984	0	0	1.30357	0.21486	0.07316	0.33644	0	0	20.64415	0.59774	0	0.77811	0	0	0.08374	0	0	0
Healthy	1.17901	0.63787	0	0.43399	0	0.11409	0.57412	0	1.47631	0	29.21519	1.07823	1.08977	0	0	0	0	0.03005	0	0
Healthy	0.10933	0.02943	2.02211	0.34689	0.34007	0.0785	0.20348	0	0	0	3.54314	0.03418	0.28506	0	0	0	0	0.11897	0	0
Healthy	3.84118	0.15386	0.07549	0.12739	0.32384	0.16533	0.11576	0	0.01786	0.08466	37.84019	3.45483	3.52297	0.67039	1.0312	0.02534	0.01533	0.00245	0	0
Healthy	7.41547	0.07286	0.02839	0.13274	0	0.0646	0	0	0	0	10.48327	19.37306	4.8618	0	0.8452	0.00395	0.03639	0.03655	0	0
Healthy	1.66261	0.30773	0	1.05499	0.57285	0.17205	0.48671	0.59318	0.05309	0.09848	24.6267	0	0	1.93919	0	0.08639	0	0	0.07595	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.88756	2.30665	0	0.26794	0.30007	0.1194	0.197	0.29108	0.08293	0.06211	3.91517	1.9017	2.65348	0.15863	1.13068	0.02859	0.20431	0.01565	0	0
Healthy	1.12928	0.05057	0.0337	0.04104	0	0.05675	0.02115	0	0	0	30.97154	19.80346	5.94433	0	0.77032	0.16229	0.3236	0.00142	0.291	0
Healthy	14.3527	7.00034	2.35258	0.56946	2.38164	4.54149	5.60914	0	0.51685	0.91717	0	0	0	0	0	0	0	0	0	0
Healthy	3.46182	0.01835	3.2038	5.19964	1.74075	1.70506	1.75085	0.40838	0.03912	0.32185	2.75216	0.37559	1.18	0.01206	0.42783	0.02041	0	0	0	0
Healthy	7.4175	0.10128	0	0.26001	0.01004	0.02249	0	0	0	0	8.72431	15.6782	5.41379	0	0	0.02115	0.01567	0.01049	0	0
Healthy	3.34998	2.02217	0.16048	0.09005	0.16124	0.1212	0.26581	0.35391	0.24166	0.16657	9.67185	2.61705	3.2714	4.4886	0	0	0	0	0	0
Healthy	0.86913	0	0	0	0	0	0	0	0	0	4.12966	1.48839	3.93511	0	0	0	0	0	0	0
Healthy	1.9173	0.56541	0.05776	1.03368	0	0.8651	0.50412	0.0002	0	0	38.61026	2.61579	1.53287	0.68001	0.55065	0.03439	0.0199	0	0.00666	0
Healthy	0.00584	0	0.15801	0	0	0	0	0	0	0	0.00016	0	0	0	0	2.10563	0	0	0	0
Healthy	4.87373	0.04655	0.00532	0.71097	0.72433	0.24911	0.09969	0.9258	0.23548	0	17.00021	2.62584	1.30538	0	0	0	0.25882	0.04648	0	0
Healthy	2.3707	0.08899	0.08643	0.08523	0	0.09483	0.02261	0	0	0	13.85963	20.74587	5.98835	0	0.52425	0.21792	0.18164	0.04066	0.4069	0
Healthy	1.60938	0.29468	0	0.01791	0	0	0.01635	0	0	0	27.31587	14.02814	0.93634	0	0.63217	0.01892	0.24961	0.10549	0	0
Healthy	2.41105	0	0.00195	0.03867	0	0.00734	0	0	0	0	36.92777	15.91388	4.4112	0	0.74746	0.01722	0.03396	0.26038	0	0
Healthy	3.84531	0.43612	0	0	0.04213	0.0265	0.00584	0.01253	0	0	22.21112	17.73796	12.20269	0	1.19503	0	0	0.00581	0	0
Healthy	8.78767	0.01325	0	0.22647	0	0.0454	0.12915	0.2849	0.15467	0	8.08892	4.38071	1.30485	0	0.38799	0.10689	0	0.00028	0.08656	0
Healthy	1.36302	0	0.00834	0.65475	0	0	0	0	0	0	16.07697	0	0	0	0	0.05568	0	0	0	0
Healthy	5.91026	0.30902	0	0	0.19007	0.66261	0.10806	0	0.84863	0.28349	17.25636	1.16635	2.48998	0	0	0	0	0.00699	0	0
Healthy	1.35714	3.08955	0	0	0	0	0	0	0	0	15.018	0	0.24872	0	0	0	0	0	0	0
D000236	15.4054	1.75677	0	0	0.20471	0	0.02482	0	0	0	0.84045	1.18712	0	0	0	0	0	0	0	0
Healthy	5.96903	0.29365	0	0	0.27694	0.7974	0.11764	0	1.05447	0.28715	16.8925	0.73353	2.80571	0	0	0	0	0.1024	0	0
Healthy	3.06094	0.48745	0.00703	0.24628	1.00926	0.04317	0.07854	0	0	0.02256	8.20726	3.24542	13.72638	0	1.05539	0.08954	0	0.3938	0	0
Healthy	2.94258	0.63204	0	0.47424	0.30253	0.35379	0.12857	0.12195	0.0741	0.12591	25.76654	16.18318	1.52124	0.97997	1.97364	0.01822	0.13422	0	0	0
Healthy	8.48811	1.60199	0	0	0.01814	0	0.05204	0.00621	0	0	10.76656	22.56557	15.577	0	0.06973	0	0.02484	0.00732	0	0.05239
Healthy	0.52229	0.05241	22.27117	0.78984	0.1271	0.55961	1.08459	0.04826	0.64788	0.04601	3.61409	1.86857	0.8087	0.04573	0	0	0.03746	0	0	0
Healthy	4.27564	1.75985	8.58829	5.024	0.36199	10.3092	3.76077	0	0.507	0	15.84891	0.58351	2.14848	0	0	0	0	0	0	0
Healthy	0.44496	0.81574	0.14877	1.36183	0.64892	0.41328	0.47802	0.83713	0.08346	0.30812	12.27441	0.7139	2.41174	0	0.85109	0	0	0.03239	0	0
Healthy	45.033	0	0	0	0	0	0	0	0	0	0	31.0547	0	0	0	0	0	0	0	0
Healthy	7.29482	0.11281	0.03628	0.08201	0.02805	0.04978	0.00904	0	0	0	10.35791	19.57588	4.69711	0	0.87257	0.00593	0.02426	0.01243	0	0
Healthy	3.13062	0.33322	0.01573	0.63094	0.6159	0.26239	0.36682	0.13309	0.0643	0.14942	2.88921	3.34997	0.54361	0	0.79852	0.01914	0.0015	0	0	0.02824
Healthy	1.79651	0.24023	0	0.03941	0	0	0	0	0	0	23.72127	22.77872	2.39815	6.06948	0.73624	0.02071	0.05028	0.03935	0.03675	0.01292
Healthy	2.38879	1.07779	0.05694	0.1998	0.25482	0.55812	0.48031	0.18275	0.14654	0.04779	17.10092	5.99893	1.93418	0	0.79483	0.00798	0	0.00411	0	0.02679
Healthy	0.37684	0.19296	0.10882	1.13521	0.24617	0.11031	0.25573	0.05986	0.06866	0.07557	0.6358	0.04827	0.58023	0.02235	0.29247	0	0.00618	0	0	0
Healthy	12.5189	0.50251	0.11553	0.5127	0.13568	0.2834	0.32692	0.23623	0	0.26642	6.18809	20.53059	4.27003	0	2.49474	0.12047	0	0.59221	0.08163	0
Healthy	7.94932	2.49973	0	0.16468	4.07631	1.90732	0	0.13034	2.4379	0.25444	3.14316	13.97793	0.32577	0	0	0	0	0.05601	0	0
Healthy	1.33063	0.06643	0	0.1167	0.18841	0.02782	0	0	0.14959	0	30.5575	0.94125	49.7549	0	0	0	0	0	0.52427	0
Healthy	2.86746	0.09971	1.76719	0.10149	0.84309	0.19915	0.09202	0.34264	0.05392	0.33818	4.1685	1.5657	1.32389	0.98174	0.63591	0	0	0.00344	0	0
Healthy	5.77276	0.15507	0.314	0.92344	1.38227	0.46489	0.19838	0.13175	0.17691	0.28749	7.74538	2.415	0.92703	0.18546	0.48683	0.01582	0.00363	0.02823	0	0
Healthy	3.84842	2.09715	0	0.68163	0.73353	0.66319	0.76171	0	0.05226	0.08262	0.13189	0.08998	0	0	0	0	0	0	0	0
D000236	5.30301	0.66475	0.12983	1.50738	1.90143	2.15728	0.41995	0.00632	0.19685	0.54136	8.49079	1.88923	0.65752	0	0.52747	0.02067	0.00764	0	0	0
Healthy	6.16123	0.86998	0.01322	0.18159	0.04307	0.08483	0.06334	0.0225	0.08661	0.02951	5.24386	1.66294	2.47266	0	0.30862	0.09784	0.33301	0.00048	0.02396	0
Healthy	7.77486	0.02682	0.03801	0.91982	0.02658	0.18648	0	0.15366	0	0.02203	46.75855	0.52481	4.15805	0	0.37955	0.12045	0.16877	0.00869	0.01317	0
D000236	8.4543	2.49587	0.12837	1.13276	1.05685	0.56701	0.17739	0.44502	0.05835	0.05975	1.91157	2.38908	0.84618	0	0.22182	0.00269	0	0.00616	0	0.01041
Healthy	7.02354	1.71356	0	0	0	0	0.0459	0	0	0	12.0674	20.50756	17.7941	0	0.08601	0	0.01056	0.00911	0	0
Healthy	8.88326	1.06809	0	1.6346	0.84304	0.4086	0.30747	0.43652	0.08108	0.45316	14.27583	3.02374	1.51036	0	2.24823	0.08211	0.0026	0	0.09937	0.00636
Healthy	4.1705	0.43996	0	0	0.04784	0.01244	0.03216	0	0	0	20.96226	16.72441	11.50452	0	1.24108	0	0	0.00794	0	0
Healthy	0.14551	0.04693	0.02009	1.51566	0	0.02855	0.6915	0	0	0	36.87618	0	1.2099	0	2.3581	0.05835	0	0	0	0
Healthy	6.55325	0.78204	0.03296	0.06861	0	0.00971	0.01378	0	0.11196	0	42.26533	1.65976	4.61096	10.9664	1.74542	0.02008	0	0	0	0
D000236	0.88994	0.10224	0.15777	1.22988	0	0.59253	0.4435	0	1.90606	0	6.27026	5.19176	3.4918	0	1.03014	0.0819	1.50966	0	0.07	0.28099
Healthy	5.26283	0.43337	0.29205	0.53856	0.52489	0.53581	0.3198	0.62138	0	0.08934	4.03031	0.9809	0.95774	0.57889	0.79722	0.01621	0	0	0	0
Healthy	5.2759	0.47231	0.62767	0.14254	0.2302	0.22387	0.19975	0.09196	0.02631	0.04524	28.96007	1.6802	2.56384	0	0.9389	0.00773	0	0.27777	0	0
D000236	2.00768	1.45965	1.55779	0.60311	0.66989	0.17726	0.11435	0.38025	0.11733	0.08923	11.83688	3.7497	1.4386	0.13324	0.58092	0	0.09017	0.00105	0	0.00671
Healthy	10.8694	0.10418	0	2.58817	0.725	0.26754	0	0	0.10982	0.3003	10.98858	17.26432	1.20009	6.52331	0.82723	1.23637	0.00748	0.01746	0	0
Healthy	5.70682	0.04112	0.6342	0.57749	0.59128	0.37272	0.33313	0.09712	0.05848	0.20715	5.69246	10.60061	1.27455	0.81921	1.88729	0.02165	0	0	0.06699	0.00349
Healthy	13.1177	5.66143	0.13458	0.08618	1.25508	4.56435	0.54615	1.59	0	0	7.29193	0.45484	4.88582	0	0.5316	0.0561	0.01886	0.00441	0.02132	0
D000236	6.8993	1.95055	0.15235	0.3535	0.35528	0.11516	0.14082	0.13946	0.08548	0.06971	34.05105	6.90995	4.22529	0	0.32466	0.03434	0	0	0.04893	0.00376
Healthy	1.39867	0.36652	0.04352	0.59874	0.09436	0.04266	0.05696	0	0.03651	0	13.26035	11.53926	3.46089	3.10125	2.37524	0.08335	1.83817	0	0	0
Healthy	15.8499	1.57313	0.08987	0.68211	0.50534	0.66923	0.52214	0.15168	0.12545	1.46982	5.86886	1.95616	1.66274	0	0.64026	0.41956	0	3.36171	0.17864	0
Healthy	6.55498	1.66218	0.91443	2.43592	0.57493	1.37619	0.70744	0.274	0.22162	0.36489	5.85815	6.59092	0.77582	0.50886	1.27585	0.02748	0.20027	0	0	0
Healthy	0	11.0476	0.37165	0	4.45291	0.20401	0.36679	0	0	0	4.61119	0.01444	1.96211	0	0	0.0108	0	0.00059	0	0
Healthy	2.22572	0.03443	3.94428	0.26777	4.36504	1.61107	0.63836	0	0	0	2.92994	0.7785	2.70777	0	0	0.00278	0	0.04531	0	0
Healthy	0.32741	0.03902	1.35476	5.60472	0	0.12229	0.55196	0	0	0	12.8281	8.94181	1.6442	0.60248	0.13711	0.0193	0	0.00017	0.07676	0.14691
Healthy	1.97956	0.16777	0.30918	0.05999	0.04174	0.0793	0.04569	0.12096	0.00662	0.03729	1.85966	0.06269	0.83098	0.83618	0	0	0	0.00581	0	0
Healthy	3.07065	0.08914	0.09446	0.06744	0.34656	0.10694	0.16567	0	0.05468	0	48.16057	12.58907	0.462	2.42037	1.12819	0.0794	0.04261	0	0.03032	0
Healthy	6.02368	0.78338	0.07198	0.69538	0.29962	0.22521	0.87456	0	0.07494	0.38539	6.01037	0.14514	0.20526	0.30523	0.27051	0.024	0	0	0	0
Healthy	0	0	0	2.24709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.30869	0.15441	0	0.12976	0	0.33504	0.28211	0	0.01626	0	0.00729	0	0	0	0	0	0	0	0	0
Healthy	2.79332	0.67115	2.22137	3.28128	3.02243	2.62603	2.05441	0.41825	0.70987	0.8084	14.21828	6.36885	1.06816	0.12831	0	0	0	0	0.19145	0
Healthy	3.57187	1.76985	0	0	0	0	0.03429	0	0	0	5.39856	27.7917	11.81366	0	0.4554	0	0.01052	0.02671	0	0
Healthy	0.00063	0	0.02053	0	0	0	0	0	0	0	0.00372	0.00024	0	0	0	0	0	0	0	0
Healthy	22.1227	0.28145	0.02158	0.31098	0.05512	0.32196	0.29736	0.37555	0.01296	0.03021	18.81723	8.61889	2.07049	0	1.2473	0.00121	0.02757	0.00867	0.01094	0
Healthy	5.12285	0.03537	0.00574	0.24907	0.01767	0.11612	0.05644	0	0	0	34.33719	13.45015	3.1184	0	0.6813	0.21675	0	0.00197	0	0
Healthy	15.6651	0.10165	0.22923	0.24753	0.03823	0.14961	0.05804	0	0.02194	0.02343	11.61501	7.39624	1.44533	1.29565	1.2148	0.01017	0	0	0.00816	0
Healthy	3.51086	0.26585	1.80732	0	0.54602	0.11992	0.59356	0	0.9451	0.1217	0.00957	0	0	0	0	0	0	0	0	0
Healthy	7.78592	0.03352	0.05291	1.03573	0.03232	0.24705	0	0.20107	0.00301	0.02002	36.78308	0.52062	5.20539	0	0.46376	0.13502	0.17073	0.01269	0.01946	0
Healthy	13.7774	0.3799	5.88432	1.1824	0	2.09826	0.59232	0	0	0	13.58232	5.14178	1.3066	0.13608	0	0	0	0	0	0
Healthy	0	0	7.02442	0	0	0	0	0	0	0	29.23838	0	4.27907	0	0	0	0	0	0	0
Healthy	7.68845	0.0426	3.37417	1.41411	1.94418	2.25062	1.85712	1.18416	0.25114	0	1.23846	0.28735	0.00147	0	0	0	0	0	0.01782	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.01646	0	0	0	0	0	0	0	0	0
Healthy	5.84716	0.01592	0.02009	0.0158	0.03369	0.17166	0.00483	0.00346	0	0.02168	18.63876	25.54617	1.7509	0	0.25399	0.01617	0.04947	0.01843	0	0
Healthy	2.98849	1.14015	0	2.53307	2.19451	1.91896	0.07475	0	1.21733	0	26.61169	2.57988	1.33855	0	0	0	0	0.09064	0	0
Healthy	6.19288	0.39661	0.09256	0.16812	0.02394	0.30948	0.22946	0	0.07006	0.16408	0.10267	0	0	0	0	0.02563	0	0	0	0
Healthy	0.44103	0.04772	0.18629	0.09759	0.01744	0.00979	0	0.06666	0	0	76.47805	0	3.19855	0	0	0.16674	0	0.09071	0.01846	0
Healthy	0.06828	0.17922	0	0.00915	0	0	0	0	0	0	57.71351	0	0	0	0	0	0	0	0	0
Healthy	0.98175	0	0	0	0	0	0	0	0	0	12.04586	0.13037	0.73266	0	0	0	0	0	0	0
Healthy	1.81197	0.46834	0.0606	0.48304	0.65885	0.20038	0.27903	0	0.00653	0.07033	0.92656	0.22137	0.71721	0.00065	0.20964	0.01126	0.06388	0.00112	0.00434	0.01734
Healthy	1.37762	0	0	0	0	0	0	0	0	0	15.06447	0	4.11965	0	0	0	0	0	0	0
Healthy	5.23823	0.06742	0.47098	1.33833	1.03107	0.42914	0.42677	0.20988	0.1055	0.40635	11.31903	3.58494	0.87779	0.13816	0.84045	0	0.02139	0	0.0114	0.00401
Healthy	10.6833	0.08829	1.17393	2.67199	2.1248	1.38515	0.95338	0.32302	0.43159	0	2.4088	0.17734	0.08162	0	0	0.0023	0	0	0.00959	0
Healthy	20.1882	1.5528	0	2.59872	1.726	0.85503	0.26747	1.08632	0	0	0.81115	1.95639	0	0	0	0	0	0	0	0
Healthy	1.02774	0.00329	0.00467	0.19926	0.00496	0.00975	0	0	0	0	34.73457	8.99211	0.26483	1.02436	0	0.09852	0.03372	0	0.01051	0
Healthy	0.28779	0.04152	0.67931	0.11247	0.23095	0.02127	0.01288	0.02071	0	0.00106	2.56121	0	0	0	0	0	0	0	0	0
Healthy	7.20022	0.10238	0.03694	0.0835	0.00734	0.06754	0.00544	0	0	0	10.40066	19.40027	4.81878	0	0	0.00193	0.03901	0.02085	0	0
Healthy	2.74232	0.46977	0	0.03423	0.08773	0.03653	0.03839	0.29672	0.13247	0.09848	8.55917	3.26802	3.33427	4.98219	0	0	0	0	0	0
Healthy	5.53753	0.69384	0	0.10913	0.76801	0.6589	1.746	0	0.017	2.323	0	0	0	0	0	0	0	0	0	0
Healthy	1.31569	1.29326	0	0	0.12878	0.00313	0	0	0.06595	0	39.11189	6.95953	1.7462	0.17197	0	0.04398	0	0	0.07598	0
Healthy	6.16432	0.35981	0.00533	0.19984	0.10643	0.16177	0.09292	0.22176	0.02444	0.08523	8.56558	12.78374	4.73409	0	2.71454	0.00121	0.0593	0.20441	0.01505	0.19248
Healthy	2.11787	2.24863	0	1.45701	0.60325	0.29276	0.26436	0.39067	0.16832	0.17557	7.71917	11.95818	4.89322	2.04351	1.02194	0.12479	0.62655	0.04608	0.0063	0
Healthy	2.57487	3.56064	0	6.90809	0	0.13697	0	0	0	0	29.85108	12.6637	17.17027	0.10628	1.41123	1.23637	0.17595	0.13159	0	0
Healthy	1.40939	0.4213	0.08921	0.5623	0.10507	0.02975	0.04591	0	0.01827	0	13.60959	11.81819	3.71238	3.14765	2.34435	0.07123	1.90315	0	0	0
Healthy	0.61694	1.11704	0	0.10374	1.02949	0.19966	0	0.56778	0	0	16.37922	1.53697	2.70767	0.29458	0	0	0	0	0	0
Healthy	0.00217	0	0.15004	0	0	0	0	0	0	0	0.72654	0	0.317	5.66011	0	0	0	0	0	0
Healthy	3.37792	2.3181	0.64682	1.91542	1.10187	1.02068	0.53815	0.10438	0.17349	0.29739	2.96298	2.43785	1.98504	0.72975	0.70628	0.00806	0	0.0061	0	0
Healthy	0.88225	0.02892	0.00651	0.57496	0.40574	0.29686	0.23687	0.04273	0.29409	0.05771	4.16992	2.08745	2.24869	2.28186	0.86413	0.0506	0.04988	0	0	0.05873
Healthy	2.17683	0.13539	0	0.56744	0.27846	0.28347	0.05736	0	0	0.09657	12.60401	11.34938	2.41778	0	1.65204	0.01532	0	1.46997	0	0
Healthy	11.9387	0	0	0.61011	0.397	0.85496	0	0	0.66506	0	22.49949	12.05515	0.54676	3.50443	0	0	0	0	0	0
Healthy	2.40024	0.56242	0.1061	0.22579	0.16778	0.1098	0.04839	0.14137	0	0.02677	6.92044	6.91305	1.42639	0	0	1.03045	0.00706	0	0.08171	0.05729
Healthy	1.18111	0.0818	0.02664	0.0369	0	0.06124	0.01111	0	0	0	30.95772	20.03325	5.94989	0	0.81755	0.14973	0.27402	0.01762	0.22246	0
Healthy	3.04316	0.13623	0.43099	1.93936	0.26315	0.24101	0.16113	0.10501	0	0.07562	7.32865	5.34113	0.86786	0.66598	0.69392	0.04638	0.19547	0	0	0.00823
Healthy	0.83833	0.02418	0.11164	1.60987	0.35888	0.52364	0.10758	0.81267	0.22211	0.37906	17.98884	4.8452	3.31668	0	0.74313	0.11315	0.48349	0.00336	0.01407	0.00203
Healthy	1.07191	0.16195	0	0.21724	0.0185	0.46406	0.01587	0	0.13717	0.01341	22.67824	6.191	2.68707	4.86659	0	0.25015	0	0	0	0
Healthy	12.9814	6.75471	0	0	2.76431	1.10071	0.43875	0	0.94562	2.18436	0	0	0.06322	0	0	0	0	0	0	0
Healthy	1.94624	0.48663	0	0.4941	0.03545	0	0.00634	0	0	0	9.68403	8.53685	3.5633	0	0.76034	0.11898	1.4214	0	0.01852	0
