s	Phytobacter_ursingii	Acinetobacter_baumannii	Pseudomonas_E_parafulva_B	Leclercia_sp000755535	Serratia_marcescens_I	Veillonella_parvula_A	Staphylococcus_warneri_A	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Faecalibacterium_sp900539885	Alistipes_putredinis	Agathobacter_rectalis	Phocaeicola_vulgatus	Bacteroides_ovatus	Alistipes_shahii	Alistipes_onderdonkii	Mediterraneibacter_torques	Blautia_A_wexlerae
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.448853120627996	0.414040283589739	-5	0.397378537412831	0.255884910887459	-2.77728352885242	-5	-1.45804652554176	-0.30473727712266	-0.177531158140587
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.92336423626178	0.89849097230673	0.812738267269767	-0.253459207769288	-1.51999305704285	-0.193250388251677	0.807798771718598	0.320694522432841	-1.03924390909823	-0.525201181199369
Healthy	-0.524561272262897	-0.0163692030911767	-5	-0.382789905442566	-5	-5	-5	-5	-5	-5	-0.309741882333797	0.609416173200149	0.253478546645704	-0.249661344861981	-0.166311155163587	-1.13960209487269	-0.192586753812181	-5	-1.41397561761302	-0.922959301657539
D007234	-1.7956086680807	-5	0.3415077252235	1.45752326660037	1.0575980261468	-2.07365755337434	-0.546742832497877	-3.49485002168009	-2.26520017041115	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.00429127312198067	-5	-5	-5	-5	-5	-5	-1.93255715722362	-5	-2.76447155309245	1.32987178484157	0.0531130319320142	1.11006116551662	-1.21176090261783	0.149437744906596	0.251779312820723	-0.0877832592220495	-1.37386502136461	-1.82217502813532	-1.30900696790013
Healthy	-0.951519352526498	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.839861892064739	-0.0829305792347736	0.917433558799483	-5	-0.394608750110711	0.144785855131754	-0.2411864781194	0.660407235821101	-2.20690839982342	-0.486915639534856
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.73282827159699	-5	-5	0.447153378162128	1.00105882106432	-0.37217346208207	-2.5016894462104	0.280065928442069	-1.7582045687048	-5	-5	-0.978686634515305	0.41107734099382
Healthy	-5	-5	-5	-5	-5	-1.88306035344924	-5	-5	-5	-5	1.40157129523721	0.584625178418518	1.07371138691886	0.732155636837661	-1.81360878430451	-5	0.252884570774634	-0.443721627374162	-0.127383444216781	-0.623131178361331
D007234	1.89807055982851	-5	-5	-5	-2.03058408764602	-2.88272870434424	-0.527799569434398	-5	-5	-5	-5	-5	-5	-5	-2.17327747983101	-5	-5	-5	-5	-5
Healthy	-0.210673170492743	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.375295162858697	0.596038200470449	0.826912118543145	0.0979060101708048	-1.52914867547388	-5	-0.141595156094712	0.0186048102223613	-1.1007268126824	-0.410843794106908
Healthy	1.92344096123941	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.05012229596312	-5	-5	-5	-2.16685288808721	-2.03763066432998	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.60015328728708	0.578761803506642	1.10948101372696	0.464786030293308	1.00904318157393	-0.758976780840857	0.608922707668188	-0.71962653384988	-0.733980091146502	-0.917897115672906
Healthy	0.590779438070119	-5	-0.242657122385407	-5	-5	-1.37212230542003	-2.16557929631847	-1.55299710153384	-5	-5	-3.88605664769316	-5	-3.3767507096021	-5	-5	-5	-5	-1.72607321989947	-5	-5
D007234	1.86157031184879	-0.997531549871667	-1.21459897500761	-1.17224313702138	-2.34390179798717	-1.82073553566097	-1.71130373940974	-1.69680394257951	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.00895122354732	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22448670431068	0.0310608896177033	0.0774805528404524	-5	0.914291842803317	-0.218675544333012	-0.674381727189971	-1.7373116556983	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.12930354201075	1.18788464245824	-1.34872198600186	1.0768664509663	-5	-5	-0.746516607912985	-1.75129126439908	-5
Healthy	-5	-1.62635252779078	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0863609598418691	1.14845179764106	0.48744100297473	1.13970627835086	-5	-5	-0.0421916528924436	-1.45979570015794	-1.43285595480434
D007234	1.93422218239952	-2.54211810326601	-5	-5	-5	-1.58720357128346	-1.60119226979674	-2.05700040663396	-5	-2.82973828460504	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.07977228854307	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.17631732286908	1.02753348134356	0.626941597745119	0.444904721918428	0.308803369834698	0.0488029180166065	-0.646834195034242	-0.44741694801827	-0.358545720746933	-0.242429377406458
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.712653068238053	0.323903568817623	-0.364526306414452	0.952953155520531	0.565357780869288	-0.670480087814129	-0.465073223024301	-0.969278870639538	-0.230711314496045	-0.751511774422557
Healthy	-0.820333331309502	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.416074390922394	0.375808049999467	1.10198099396184	0.542100583473231	-0.615556975941222	-0.604865892522187	0.226414291644976	0.0234417789904765	-5	-1.51088563062108
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.1902423083652	-0.0296810236691787	0.206806993252573	-0.0990814763357739	0.448571837804728	0.712419026640172	0.49663356302918	-1.57267621364275	-1.02177381832547	-2.24718356881173
Healthy	0.449094075274832	-5	-5	-5	-5	-5	-5	-1.74424521335696	-5	-5	0.266346959993183	1.25309582833611	0.583331423302282	1.10952151459143	0.376593379646579	-2.63827216398241	-5	-5	-2.09745322068601	-0.523211832082725
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.577514777773365	-0.905528871358355	-5	-0.508988684951899	0.550479070443067	-0.37451263151479	-5	-5	-5	-0.876050408918173
D007234	1.84441510261354	1.27437286420063	-5	-0.20314131782407	-5	-1.84436036624022	-0.825882018745733	-2.22257317761069	-5	-1.42193411616391	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.621329614792017	-5	-5	-5	-5	0.917185053222242	0.719162177585661	1.12440998705416	0.763721417584099	0.503696734591381	0.185471324799272	0.501349608138651	0.469412555673435	-0.181562950683865	-0.36848520732334
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0395530070426069	0.418842992639702	-1.61314447081528	0.544242967752208	-0.665847947007714	0.179304701540154	-0.692354231183079	-2.12726117252733	-0.546895801567791	-0.671579619651049
D007234	-5	-5	1.99855186541205	-5	-5	-5	-1.55830486435928	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.79933855031565	-5	1.08449084041063	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.160078181020871	0.535527031875706	0.627607519291259	-0.4724732079805	0.0343476584468482	-5	0.365632101817243	-0.21371008345758	-1.44069198909299	-5
D007234	-5	-5	0.70694553523325	-5	1.91887926557643	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.670184602097339	0.267007369664355	0.128635093794761	0.297889576928751	0.306742321903273	-0.531076946435693	0.569514359510703	-2.1511952989482	-0.152353319697824	-5
Healthy	-5	-5	-5	-5	-5	-0.0402528563397034	-5	-5	-1.00261361560269	-5	0.827397708071147	0.741209133148016	-5	0.894532048314841	-5	-0.716811883546576	-0.0522526797731903	-0.402370621254234	-1.48651604329574	-0.632998369161559
D007234	-5	-5	0.844383348061829	1.58118718301517	1.56522318939556	-5	-0.361490775941987	-0.943247559432561	-5	-1.0260413138933	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.33161408331	-5	-5	-0.145845835969974	-0.752370379320886	0.481792216652641	-0.383986859296895	-0.0162880349809387	-2.46980030179692	0.224460544652759	-1.40793432956775	-1.34949820512163	-0.505664487636136
D007234	-5	-5	-5	-5	-5	1.01855113225646	0.504330832624116	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0541524342958834	-5	-1.35320431122153	-5	-5	-1.45929521668924	-5	-2.01144104312138	-5	-5	1.19271823159813	0.826824771213143	0.730694277721078	0.912518041359844	-0.208779681985053	-0.346961238770244	-0.159354510510606	-1.03630659476198	-1.79021698515148	-0.00254371467192206
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.910562510847628	0.730356652316883	0.439146302023834	1.36809917704874	0.985773501514513	0.663602939008734	0.0283434730167417	-1.09044397075882	-0.812874271898271	-0.894319537054191
D007234	0.843897730053448	-1.58335949266172	0.91360300949966	1.63675470990008	0.14916982821571	-2.17069622716897	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.84169669994585	-5	-0.955773922887317	-5	-5	-0.722322037393746	-5	-5	-0.976171607465113	-2.45717457304082	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.27030077368383	-5	-0.0141381024399063	-0.354057282270514	-5	-5	-5	0.585365964010382	-5
D007234	-1.69250396208679	1.56346103144304	-1.96738123914928	-1.19948912310563	-5	-5	-2.01278077009199	-3.02227639471115	-1.54867419151048	-1.28108331398514	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.435700933519181	-1.23672178898102	-1.04043395336207	-5	-5	-5	-5	-5	-5	0.561875026907443	0.427003832965794	0.282554142851802	-5	0.391564906851166	-5	0.198461885445639	-0.760700520873107	-0.937192466827841	0.453339748402282
Healthy	0.564484971853554	-1.16165473122401	-5	-1.66756154008439	-1.54408975961726	0.704679758850343	-5	-1.28224630678928	-0.472537663446253	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.448476812495412	-5
Healthy	-0.917178739060671	-5	-5	-5	-5	-1.28216313251307	-5	-2.59345981956604	-0.733815358349093	-5	0.935914163249872	0.952044735789634	-5	-5	-5	0.982528114621385	-5	-5	0.0973093802506316	0.387210019684898
D007234	1.16642744945179	1.77176461632518	-0.502351733005775	-5	-5	1.17938545210219	-1.42342831593471	-5	-5	-1.43794517034362	-5	-5	-5	-5	-5	-3.76955107862173	-5	-5	-5	-5
Healthy	-0.460296761052174	-5	-5	-5	-5	-5	-5	-2.27083521030723	-5	-5	1.02272975686692	0.391910291294328	1.23056922983101	-5	-0.135702558930455	0.211008347380972	-0.0161843422446691	-1.80051908513764	-1.56992494444806	-0.867452157534419
Healthy	0.42605558248393	-5	-5	-1.35232368675913	-5	-5	-5	-5	-5	-5	0.133018081484735	-0.107972216985304	-0.533933524341453	0.315384597192658	0.653068690234791	-0.0532236089577739	0.0113716460047827	-0.2498774732166	-0.442095978942434	-0.388967440075479
Healthy	-1.09946901754724	-5	-5	-5	-5	-1.65403845818686	-5	-5	-2.75202673363819	-5	0.470363442308994	0.917524414342226	-5	-1.60484840849546	1.5466821828432	-0.428850405717116	-0.151693854874717	-1.70885323826811	0.032070510958555	-0.636388020107856
Healthy	-1.09210516458372	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.579209491453495	-0.14273989201492	0.889181204096262	-5	0.160231360191777	-0.310771079732679	-0.739785461604827	-0.641684359917804	-0.000356267564833315	-5
Healthy	-1.47159756204638	-5	-5	-5	-5	-1.52753610339301	-5	-2.39361863488939	-5	-5	-0.504927676449595	1.1422802529829	-5	-0.892518681088757	-0.401559695438627	-1.2503409679051	-5	-0.838212881254477	-0.299002238747432	0.109494176922207
Healthy	1.00937057363846	-5	-5	-5	-5	-5	-5	-2.23284413391782	-5	-5	0.691080607611921	-0.940360861676275	-0.733627168775397	-5	-0.417050761899766	-0.088144883252855	0.0103593287799598	-5	-2.13194363817696	-0.821713871222433
D007234	-0.4176297834502	0.212621681883276	-0.021372175545019	0.349399928796363	-5	0.883885620836609	0.908569188787951	1.46221540608139	-0.263866544670432	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.192361128392462	0.525499605723142	0.615378678616524	-0.471533245943799	0.0815885155203598	-5	0.334133944436223	-0.327421911652168	-1.05660442349105	-5
Healthy	-1.19504320014251	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.197288830322682	1.2210857191749	0.58275858684145	0.13049137270644	0.8127543089282	0.142855425557114	0.397462021800941	-1.56066730616974	-0.687061390986865	-0.683316905800553
D007234	0.54036326584228	0.759800001161332	0.765797408618468	-5	-5	-5	-0.886591493181825	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.21056031543282	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39010474070581	0.224447593743919	1.09553581805774	-0.0904760626697648	-5	0.21127008802261	0.263638435309081	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.61528825706172	-5	-5	-5	-5	1.24924508740993	-0.0822529911463843	-5	0.508300728187253	0.825753176079526	-1.32569011105852	-0.110866444033276	0.0640796887991829	-0.845241380845823	-1.08841629901892
Healthy	-5	-5	-5	-5	-5	-2.33161408331	-5	-5	-5	-5	0.666258636817446	0.51949197443013	-0.134061418251189	-0.164893106573855	0.23066090752703	-0.122150847543216	-0.993576747492357	-0.798602875679548	-0.726350665276395	-0.589020424105431
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.367085567796325	0.986838888014579	0.103365786103795	0.989176517744802	1.09363912819678	-0.733885950468324	-5	-5	-0.390501637029355	-0.271094568022853
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.81386332830822	-0.623368303391467	-0.230570975277065	-5	0.440905934992352	-5	-5	-0.339504493617641	-1.09151498112135	-0.363933563700505
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.37558333063445	0.150483193431825	0.572700870012037	0.708114831421749	0.847870517537253	0.92985810740622	0.0601461248917508	-0.377216274572791	0.0072099096567322	-5
Healthy	0.631860613368897	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0890816433204048	0.162952529345726	-5	-5	0.947484697028656	1.15404063877885	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.7968468957958	1.04710773896796	0.883899805910637	1.10788836394591	0.0927557235970784	-1.21424320003736	-0.163479673099451	-0.477399292169558	-2.6903698325741	-0.491847506685055
Healthy	-0.616041089320888	-5	-5	-5	-5	-0.435511476589207	-5	-5	-1.99610883376309	-5	1.08235121782262	1.49290852660329	-5	0.980282958120641	1.31840374685235	0.771489735252793	-5	-5	-0.99225222199926	-5
Healthy	0.321559079158719	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.254207185533345	1.01162583692634	-5	-5	0.674229899314929	-0.437838038538144	-1.19395576425191	-1.62397081827182	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.600836817201567	0.863694528505915	-5	1.34878971676183	-0.0556407244927707	-0.0624971530867353	-5	-0.209947178785253	0.475351522928022	-0.0531156206822775
Healthy	-1.01327304066878	-5	-5	-5	-5	-2.40120949323688	-5	-5	-5	-5	-0.0286452801528326	0.496809301400452	0.547977656796681	0.875100637639787	-0.094862804311812	-0.628101305221259	0.188261772966974	-1.83564714421556	-0.692696549133235	-0.58279411323567
D007234	-5	-5	0.349238662688127	-5	1.59896123735247	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.60067246784132	-5	-5	-5	-5	-0.336176622715236	-5	-5	-5	-5	1.04682709909109	0.624660520168395	1.1241751188379	0.337834489319356	0.647943083403284	-1.04769199033787	-0.0585332910680826	-0.284782437598928	-5	-1.80079352083834
Healthy	0.174455234145807	-5	-0.640164517660112	-5	-5	-5	-5	-5	-5	-5	0.877886548858567	1.01150320097941	0.529662583345635	1.07561301292506	-0.0984762941435875	0.23618444288015	-0.806346775092801	0.0442496112193457	0.0287135543472535	-0.0766678876057536
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.401702045786327	-5	-5	-5	-0.446736102130203	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.138511109502875	-5	-1.02204787879854	-5	1.45399234948942	-5	-5	-0.973262505761252	-1.59998036493484
Healthy	-5	-5	-5	-5	-5	-5	-5	-3.15490195998574	-5	-5	0.646429214541771	1.3571552748739	0.458615189591994	1.26359606905271	-1.30181243013388	-0.894013204478527	-0.243295444427843	-1.31984585826563	-1.66918053350416	-2.06600683616876
D007234	0.0402778824461601	1.89557673188488	-0.742561433140186	-0.859806321421369	-0.212830096952016	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	1.76344978261879	-5	-5	-5	-3.30102999566398	-0.24882871299355	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.74098454857805	-5	-5	-5	-5	-1.45568385825257	-1.93442028527155	-5	-5	-2.54060751224077	-0.765963845084153	-2.36251027048749	-5	-5	0.865101604678416	-2.11125903931711	-5	-5	-5	-5
Healthy	-0.241648360659185	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.926536909378548	0.459188864492906	1.20906735335267	0.240089751352472	-0.154560862592111	-0.610125441609014	0.415056858110851	-0.225541430732733	-0.379770222517825	-5
Healthy	-5	-5	-5	-5	-5	-0.907314437062509	-5	-5	-0.996582554797806	-5	0.218362172954431	0.846739050596166	0.610275727529039	1.11479807081461	0.963306532408465	-0.0305468107495619	-0.427918742843672	-0.667379780434359	0.187295054693738	-0.458183705956146
Healthy	1.52261648252963	0.243003303737926	-5	-5	-5	-5	-5	-5	-5	-5	0.11736079750903	0.0907974988830557	-5	0.901874434387825	0.484547530142852	0.493743768767033	-2.73048705578208	-5	-2.1438755557577	-0.721246399047171
Healthy	0.730107707641394	-5	-0.993876393788146	-5	-5	-5	-5	-5	-5	-5	0.729037561667497	-0.432338545526102	-0.339542457251652	1.01926213902904	0.809677530489395	-0.383178028986397	-0.924708581116698	-5	-0.59960017794618	-0.219200406320111
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.876054949616962	0.159311473703784	0.142427011569221	0.161251176283234	0.100029179613479	-0.548889318102525	0.615964773253728	-1.39415646094191	-1.50086300546262	-1.536704390038
D007234	-1.7680209731685	-1.30715308072277	1.37540771627744	-2.16304326294045	-1.49498575991589	-1.97510403989251	-2.51855737149769	-2.23507701535011	-1.80051908513764	-0.964450196989943	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-2.38090666937326	-5	-5	-5	-5	0.691077069549718	-0.177400456778729	0.0244035626829657	0.643187083437237	0.0878133500533643	-0.21714055307202	-1.01112903393535	-2.44733178388781	-0.746395489446656	-0.529883646848996
Healthy	0.0628902051108873	-5	-5	-5	-5	-0.045892625421558	-5	-5	-5	-5	1.02661537641312	-0.993020809425723	-5	0.25574514625898	0.776412768995052	0.221145492055723	-5	-5	-0.683107496238705	-5
Healthy	-2.31515463835559	-5	-5	-5	-5	-2.60554831917378	-5	-5	-5	-2.87942606879415	0.366462182052921	1.16299460490105	-5	0.889080295987788	0.568927679914452	-0.0320918210955761	-5	-1.55253186905024	-0.801260459895584	-0.360802472437482
Healthy	1.42917407372715	0.809154183841669	-1.98129950133376	-5	-5	-1.81901441921327	-5	-1.52287874528034	-5	-5	0.872141698863431	0.825685708021758	0.264132797169258	0.0414953244515998	0.329989418680956	-0.420239261589038	0.579125942800267	-2.80410034759077	-1.6416843599178	-0.143669949666377
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.897580360889126	0.237050856024604	1.14750968392923	0.0989101036705038	0.182679941870258	0.344692835067181	0.454276095308442	0.890223109818747	-1.52403841080758	-5
Healthy	-0.721360702109261	-5	-5	-5	-5	-0.915888648059323	-5	-3.42021640338319	-2.33535802444387	-5	-0.25253381159398	0.974915403512388	0.126160640760772	1.58807227786453	-0.476500657232065	-1.10061729446673	-1.11165198982195	-2.34103515733556	-0.964490214910441	-0.409514838665734
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.161894826218957	0.534201312342924	0.623677169824116	-0.41801622713926	0.0260263600082479	-5	0.333521833738161	-0.204731900177543	-1.19368433019189	-5
Healthy	0.261919168685268	-5	-5	-1.67264106561367	-5	-1.14972144748196	-5	-3.05060999335509	-2.7851561519523	-1.1478250955797	0.622138351703144	0.883197940465117	0.319524530011508	0.865670616851012	0.194245079100749	-0.140369420993451	-0.291791624695515	-1.32385531964379	-1.39394125058969	0.356069858369681
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.610464260616711	1.64652439038602	-5	0.849821579563074	0.745289542403494	-0.498653130067035	-5	0.836439954323991	0.30048461379044	-5
D007234	-5	1.66888804723075	0.921455483825328	-5	-5	-5	0.171533390977501	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.75490697748566	-5	0.160528553851757	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22820036265936	-5	-5	-5	-5
D007234	-5	-5	0.95225323469415	0.847660866250518	-5	-5	-5	-0.186705967391169	-1.3300326300915	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.00731396083787	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.292433298244021	0.704894873858826	1.12798901570884	-5	1.21064779515825	-0.550845706946122	0.315695415085088	-0.708032076675874	-2.17457388223218	-1.35892268667463
D007234	1.83063876682804	1.26510356084774	0.167169590408631	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.36734028670609	0.578201257052102	1.38047372957722	-0.235696812080013	0.686265262668015	-0.859554811652125	0.64009566784166	-0.0831461582741234	-1.60519822283729	-1.32348928971745
Healthy	0.970380818690795	-5	-0.526936582287787	-1.4600461583436	-5	-3.34678748622466	-5	-2.28903688100472	-5	-5	0.92714494369933	-0.0857626522322589	1.24732526727414	-0.0797305415006571	-0.169879877876208	-0.99978290702777	-0.255832236940731	-0.770522941126837	-1.18269912160668	-1.18681946741399
Healthy	-0.412771852687185	-5	-5	-5	-5	-1.59739475808009	-5	-5	-5	-5	1.05293275745007	-0.332462998247047	-5	-5	0.966712278981014	0.777953601425829	-5	-5	-0.851273983601853	-5
Healthy	0.438436333187005	-5	-5	-0.794497905255804	-5	-5	-5	-5	-5	-5	1.40661357851429	-5	-5	-5	0.0034820739602539	0.473869272854286	-5	-5	0.0987094706026861	-5
Healthy	-1.03465716443938	-5	-5	-5	-5	-1.51541547071716	-5	-5	-5	-5	0.374898582247173	0.646956291228724	0.942225394038726	0.310914119898852	0.925449785377923	-0.706195640080663	0.421554572419877	-0.331045958002014	-0.751413756144896	-0.988387270780576
Healthy	0.727493270530317	-5	-5	-5	-5	-2.03526907894637	-5	-2.51286162452281	-5	-2.71896663275227	0.519461772459995	-0.3956551263728	0.599824143699002	-1.25995327594851	0.131637908877621	-1.2476441958465	0.263922348230042	-0.972731957533381	-0.254948642205653	-0.930924190233602
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21197733366486	0.218548633630002	1.12003434716303	0.0884160740543244	0.138030981726508	0.327761364408446	0.42384200495714	0.868408127319645	-1.43985416015095	-2.48148606012211
Healthy	-2.16621562534352	-2.43297363384094	-5	-5	-5	-1.91399629438162	-5	-5	-5	-5	-0.685016854960876	0.782331419673991	-1.05090287488708	0.5279622602406	-0.093718844227847	-0.725380380908762	-0.136355999710957	-1.46306297729533	-1.58236226034777	-0.610568102417803
D007234	0.87334908873868	0.865020425647483	-0.493494967595128	1.60179401310052	-1.13088567302062	1.06082282364906	0.496528362738546	-2.36451625318509	-1.39555793373928	-1.87127771566157	-5	-5	-5	-5	-4.15490195998574	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.13786862068696	0.714932155925013	0.000312579511844677	-0.570021751926688	1.00602125104217	0.684320122108369	0.245433698001785	-1.23321548450214	-1.85917781989069	-1.28466531620769	-0.242960968256442
Healthy	0.275880057552617	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.82324854608127	1.13556863593156	0.36507970598388	0.814857976477148	0.968005896676955	0.206304949855248	-5	-5	-0.0881502035005799	-0.298000525110363
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.11678728368974	0.50420979956773	0.144658256472615	0.142189168879311	0.815692615311749	-5	-5	-5	-0.0972195581149567	-0.951830201233982
D007234	-5	1.63129975825357	1.00967223608326	-5	-5	-5	0.594004495726875	-5	-5	-1.56129946709926	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	-2.24108810760203	-5	0.0187254574020281	-3.4089353929735	-2.17198493577602	-0.657143241698475	0.145976006002826	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0165277602047403	-5
Healthy	-5	-5	-5	0.158323283184649	-5	-5	-5	-5	-5	-5	0.894365361173148	0.865887722538789	0.381528411759571	-5	1.07934081994982	-0.325736080307775	0.148355826449405	-0.519001926636943	-1.21903497039168	-0.176499687860297
Healthy	0.405648536281932	-5	-5	-0.691286223360996	-5	-5	-5	-5	-5	-5	1.39917009785156	-5	-5	-5	0.569301326035446	0.451276646091097	-5	-5	0.164207074952633	-5
D007234	-2.42829116819131	-5	1.90781488437055	-5	-1.39761440989489	-5	0.869018041238966	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
