group	Faecalibacterium	Prevotella	Phytobacter	Ruminococcus_B	Faecalimonas	Veillonella	Haemophilus_D	Muricomes	Intestinibacter	Eggerthella	Bacteroides	Parabacteroides	Dialister	Ruminiclostridium_E	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella
Healthy	3.46	0	0	0	0	0.10626	0.09599	0	0	0	5.25635	11.91934	0	0.07174	0	0.46792	0	0.01204	0	0.02375
Healthy	2.26209	0	0.11053	0.15218	0.04311	0.00272	0	0.09358	0.0222	0	14.67498	7.26637	8.06663	0	0	2.53532	0.62346	0	0.0137	0.217
Healthy	0.76078	43.7728	0.18506	0.00834	0	0	0	0	0	0	4.05569	2.20314	10.2359	0.30498	0.90545	0.74879	0.04539	0.04423	0.06342	0
Healthy	1.85603	48.8652	0	0.64216	0.31157	0	0	0.00081	0.01374	0	11.83295	4.0437	1.78082	0	1.51926	2.12338	0.05208	0	0.00233	0
Healthy	4.40718	0.24672	2.85515	0.09756	0	0.11358	0	0	0.44235	0	24.52706	2.01584	0.07772	0.32315	0	0	0.02122	0	0	0.02403
Healthy	4.18148	0	1.65118	0.04137	0	0.06494	0	0	0	0	18.00333	6.04406	0	0.31616	1.90855	1.51454	0.21708	0	0	0.0748
Healthy	0	0	0	0.05284	0	0.08465	0.17285	0	0	0.01197	0	0	0	0	0	0	0.00469	0	0	0
Healthy	6.00909	0	0	0	0	0	0	0	0	0	3.08691	2.22459	0	1.3301	0.35157	0	0	0	0	0
Healthy	4.59389	0	0	0	0	0	0	0	0	0	40.2383	5.54008	4.77503	0.13351	5.90316	1.00833	0.03627	0.03826	0	0.04503
Healthy	4.47197	0	0.56952	0	0	0.13559	0.08951	0	0	0	10.09246	6.92513	0	0	0.20294	2.84104	0.07248	0	0	0.00215
Healthy	1.24839	0.01992	0.26265	0	0	0	1.04259	0	0	0	7.88991	0	0	0.38364	0	0	0	0	0	0.13331
Healthy	4.20721	0	0	0	0	0	0.45025	0	0.15181	0	18.43981	0.4387	0.97369	0.10076	0	0	0	0	0	0
Healthy	2.27898	0	0.68164	0	0	0	0	0.02454	0.05489	0	2.85871	2.6511	11.1482	0	0	0	0	0	0.00657	0.04844
Healthy	1.02062	0	0	0.01935	0	0	0	0	0.65728	0	21.56154	3.77315	0	0	0	0	0	0	0	0
Healthy	7.96359	0	0	0	0	0	0	0	0	0	15.1854	0.24299	0	1.12193	0	0	0	0	0	0
Healthy	3.38914	0	0	0	0	0.10893	0.09948	0	0	0	5.2254	11.70918	0	0.08935	0	0.45587	0	0.00356	0	0.03274
Healthy	7.34815	0	0	0.02482	0	0.13555	0.05613	0.01617	0.01315	0	30.21594	3.67606	0	0.15622	0	0.21204	0.06132	0.11386	0.02629	0.05912
Healthy	1.71916	0	0	0	0	0	0.01521	0	0	0	38.35501	5.9525	0	0.01167	0.64818	1.37639	0.02019	0.03162	0	0.00428
Healthy	3.57882	0	0.15389	0.00636	0	0	0	0	0	0	36.41331	5.42088	0	1.5442	0	1.9852	0.08807	0	0	0.01829
Healthy	3.74896	0	0	0.00953	0	0	0	0	0.05486	0	13.45835	5.725	0	0.35521	0.81071	0.63445	0.048	0	0	0.01707
Healthy	1.34125	0.00809	0.13819	0.25699	0.06245	0	0	0.11371	0.03542	0.00945	28.63385	0.56295	0	0	0	0	1.25346	0	0.0419	0
Healthy	2.4505	0	0	0	0	0	0.2193	0	0.05531	0	22.89756	0.49942	0.64899	0.33248	0	1.43904	0	0	0	0.08213
Healthy	8.77666	0.26179	0.14199	0.09084	0	0.00826	0.00365	0.61297	0.05497	0.00616	10.62034	0.36394	0	0	0	1.28394	0.51182	0.20852	0.37834	0
Healthy	0.00229	0	0.00117	0	0	9.37043	21.6453	0	0	0	0.05022	0.00851	0.00759	0	0.0013	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.5679	3.97628	0	0	0	0	0	0	0	0
Healthy	0.18091	0	0	0	0	0	0	0	0	0	0.50423	0	1.76947	0	0	0	0	0	0	0
Healthy	14.8059	0	0	0.15248	0	0.48056	0.03632	0	0.69314	0.05986	8.71751	0.00171	0.043	0	0	0	0.10424	0	0	0.05476
Healthy	1.3428	0	0	0	0	0	0	0	0.02819	0	20.4751	15.19616	0	0	2.38675	0	0	0	0	0
Healthy	7.31153	0.01418	0.18599	0.00305	0.00092	0.03522	0	0.02962	0	0.01242	23.96407	2.47472	0	0	0	0	0.41078	0.00346	1.37441	0.00555
Healthy	7.41557	0	0.12456	0.00041	0	0.092	0.24587	0.00208	0.10772	0	8.70843	1.86031	0	0.12138	1.07346	1.7614	0.05678	0.30454	0.0093	0.05055
Healthy	1.00916	0.33275	0.02468	0	0	0	0.14588	0	0.09399	0	21.3974	1.71654	0	11.172	0	1.16115	0.01683	0	0.13	0.01495
Healthy	1.01892	0	0	0.12858	0	0	0	0	0	0	22.44806	2.03863	2.88884	0	0	0	0	0.06472	0	0.10547
Healthy	3.26264	0	0.08293	2.71147	0	0.03941	0.00765	0	0	0.00062	12.24031	0	0	0	0.39744	0	0.2531	0	0.01296	0
Healthy	3.17657	7.02305	5.06457	0	0	0	0	0	0	0	9.07231	1.83202	0	0	0	0	0.60575	0.00472	0.05009	0.00765
Healthy	3.26274	0	0.2024	0	0	0.03132	0	0	0	0	27.11746	4.64077	7.65865	0.91081	0	1.28037	0.0704	0.046	0	0.16598
Healthy	14.8954	10.08932	0.51966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.95921	0	0	0	0	0	0	0	0	0.01228	34.98809	3.08604	0	2.99861	0	0.68474	0.16979	0	0.13527	0.00803
Healthy	0.16086	24.9152	0	0	0	0	0	0	0	0	2.49092	0.22924	0	0	0	0	0	0	0	0
Healthy	3.17093	19.5973	0.02214	0	0	0	0	0	0.05282	0	14.23559	2.57732	0	4.91848	5.33586	0	0	0	0	0
Healthy	4.47128	0	0	0	0	0	0.00754	0	0	0	27.00509	1.6921	0	0	0	0	0	0.09334	0	0.04009
Healthy	4.23012	0	0.29681	0.12339	0	1.09699	0	0	0	0	56.41285	2.81664	8.10322	0	0	0	0.64559	0	0.27044	0.03171
Healthy	1.75266	44.32041	0.0306	0	0	0	0	0	0	0	9.40131	3.32817	0	0.37537	0	0.90243	0.12169	1.33927	0	0
Healthy	1.38263	0	0	0.0724	0	0	0	0.02512	0	0	29.21591	50.0239	0	0	0	0	0.00992	0	0	0
Healthy	17.462	6.34823	0	0	0	0	0	0	0	0	1.0186	0.27691	12.7834	0	0	0	0	0	0	0
Healthy	0.79546	0	0.11684	0	0	0	0	0.02981	0	0	9.55593	3.92995	0.61383	0.00595	0	0	0.19616	0.37427	0.58207	0
Healthy	0.54227	0	0.01657	0	0	0.00086	0	0.00053	0.03771	0	36.94194	0	6.78965	0	0	0	0.1028	0.1008	0.19595	0.00256
Healthy	1.93983	0	0	1.67027	0	0	0	0	0	0	29.63287	1.42304	6.13294	0	0	0.5584	0.05484	0.15965	0.49301	0.13784
Healthy	2.43657	0	0.17989	0.03506	0	0	0	0	0	0.01019	30.83271	7.87943	0	1.92916	0	0.9252	0.14087	0	0.12603	0.10726
Healthy	3.44547	0	0.01783	0.03087	0	0.07326	1.24017	0	0	0	7.50997	1.19707	0.12829	0.00268	2.86695	0	0	0	0	0
Healthy	8.32142	0	0.05688	0	0	0	0	0	0	0	10.74336	15.64861	0	0.06529	0	0.08818	0	0.01852	0.03704	0.0074
Healthy	3.79835	21.90152	0.00862	0	0	0.15593	0.43448	0	0.4202	0	3.21887	1.88458	5.77068	1.32091	0.17185	1.19458	0.00451	0.00576	0.00426	0.00699
Healthy	2.39296	0	0	0	0	0	0	0.11848	0	0	29.17095	16.96321	0	0	0.12276	1.31954	1.39864	0.19047	3.15154	0.14393
Healthy	10.5711	13.96248	0	0	0	0.18901	0.44091	0	0.02593	0	2.136	1.1078	2.05522	0.34436	0.74925	0.49307	0.01927	0.08032	0.0014	0.01793
Healthy	33.4338	0.01086	0.08203	0	0	0.15411	0.00179	0.01615	0	0	35.55038	0	1.39957	0	4.99337	0	0.11484	0	0.06074	0.02427
Healthy	9.45053	0	0	0.39225	0	0	0	0	0	0	13.97844	0	5.45916	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	6.75861	1.63606	0	0	0	0	0	0
Healthy	5.67047	47.3312	0.00174	0	0	0.00381	0.09418	0	0.02953	0	3.489	2.31642	5.29407	0.07369	0.00188	1.05506	0.00385	0.01099	0.00642	0
Healthy	4.19962	54.3964	0	0	0	0	0.05402	0	0.02291	0	3.44953	0.05662	0	0.15267	0.40594	0.6317	0	0	0	0.00299
Healthy	7.91107	0.09853	0.45444	0	0	0.04927	0.66963	0	0.02893	0.00394	5.37536	0	0	0.41042	0	0.86491	0.01738	0	0	0.05352
D001172	29.0151	0.11347	0.06777	0.04812	0	0.01681	0.05514	0	0.00493	0	4.03414	1.50885	0	0	0	0	0.0178	0	0	0
Healthy	6.86963	0.07067	0.01013	0.02965	0	0.02779	0.18527	0	0.38988	0	14.97123	1.8955	0.00139	0.46739	0	0.96066	0.0138	0	0	0
Healthy	3.71198	0	0	0	0	0.73136	0.3364	0	1.1973	0	13.19998	0.18922	5.64447	1.7107	0	0	0	0	0	0.06174
Healthy	7.54477	0	0	0	0	0	0	0	0	0	51.69511	5.45009	0	0.76989	0.35661	0	0.04047	0.02636	1.01937	0.26009
Healthy	1.87676	0.14091	0	0.00432	0	0	0	0	0	0	14.02192	2.39655	0	1.46776	0.86197	2.62379	0.03949	0.18158	0.01151	0.00135
Healthy	0.39224	64.5871	0	0	0	0	0	0	0	0	4.5055	1.74443	0	0.1282	0	0	0	0	0	0
Healthy	1.62533	2.41538	0.0405	0	0.79569	0.17956	0.29165	0	0.44489	0	12.10114	2.77828	0	0.1653	0	0.95603	0	0	0.25059	0.03783
Healthy	5.2136	0	0.01778	0	0	1.00162	2.1511	0	0	0	27.50734	1.90529	0	0	5.85919	0	0.01742	0	0	0
Healthy	6.88421	0.4199	0.09194	0.0099	0	0.05327	0.06276	0.00701	0	0.0123	7.80405	3.06756	0	0	0	2.30185	0.01389	0.2159	0.00394	0
Healthy	0.1088	0.00052	0	0.02581	0.1449	0.01531	0	0.17327	0	0.13402	0.8531	0.02189	0	3.93488	0	0	0.28344	0	0.11455	0
Healthy	0	0	1.19633	0.09393	0.03838	0	0	2.52336	0.01362	0.06514	5.6545	2.92169	0.67405	0	0	0	0.24479	0	2.08346	0.02623
Healthy	1.65953	0	0	0	0	0	0	0	0	0	39.33833	5.59997	0	0.02801	0.60481	1.29765	0.01313	0.03545	0	0.01684
Healthy	11.4898	0.02464	1.05669	12.8392	0	0.18608	3.39642	0.04117	0.78828	0.00015	40.02841	2.88433	0	0	0	0	0.14989	0	0	0
Healthy	4.41891	0	0.08528	0	0	0	0	0	0	0	45.60894	6.47829	0	0	0	0	0.09147	0	0	0
Healthy	2.04728	1.05486	0	0	0	0	0	0	0	0	4.10395	0.47533	0	0	0	0	0	0	0	0
Healthy	7.0697	0	0	0	0	0	0.01762	0.02028	0	0	10.37001	4.62234	0.33659	0	0	0	0	0.00849	0	0.00319
Healthy	1.41439	0	0.04563	0	0	0	0	0	0.41483	0	10.63177	0	4.70232	0.99257	0	2.24636	0	0.03164	0	0.00148
Healthy	1.27455	0	0	0	0	0	0	0	0	0	6.91292	0.4343	33.3458	0	0	0	0	0	0	0
Healthy	7.35373	0	0.01808	0.00724	0	0.07473	0.16637	0.00147	0.03891	0.00038	45.36798	2.94435	0	0	0	0.43169	0.05552	0.16055	0.39675	0.02092
Healthy	0.00036	0	0.00095	0	0	0.09928	0.00044	0	2.32124	0	0.00043	0	0	0	0	0	0	0	0	0
Healthy	1.98266	56.9411	0	0	0	0	0	0	0	0	1.06877	0.46698	0	0.1838	0	0	0	0	0	0
Healthy	3.09326	0	0	0	0	0	0	0	0	0	65.91549	1.70249	0.88788	0.78863	0	0	0.04955	0	0	0.0663
Healthy	3.94291	0	0	0	0	0.11056	0.4149	0	0.05366	0	18.83694	3.81716	7.8661	0.19967	0	1.34345	0.00501	0.02673	0	0.00395
Healthy	1.34726	31.66929	0.04719	0	0	0	0	0	0	0	13.36346	3.67803	0	1.47787	3.22159	2.37593	0.0821	2.00687	0	0
Healthy	3.5326	0.01329	0	0.01265	0	0.08888	0.20521	0	0.0746	0.00106	29.408	1.60947	0.56439	0.52623	0	1.61183	0.01692	0	0.21764	0
Healthy	2.02595	0	3.31039	0	0	0	0	0	0	0	1.12222	0.07961	0	5.90196	0	0	0	0	0.32156	0
D001172	11.2992	59.41464	3.24239	0.01607	0	0.6136	0.95627	0	0.00519	0	0.70003	0.06507	0	0	0	0	0	0	0	0.00677
Healthy	0.00081	0	13.2784	2.20216	0	1.14281	0	0.13191	0.00107	0	0.00642	0	0	0	0	0	0.01138	0	0	0
Healthy	0.00717	0.00189	31.1938	0.00258	0.00045	0.59503	0.02425	0	0.01723	0.23941	0.00291	13.1737	0	0	9e-05	0	1.09077	0	0	0
Healthy	0.80257	0	0	0	0	0	0	0	0.0398	0	6.09022	0.52844	0	4.23641	0	0	0	0	0.0743	0.0696
Healthy	0	0	0.02351	0	0	0.1108	0.01115	0	0	0	19.24771	0	0	0	0	0	0	0	0	0
Healthy	0.48679	0	0.50987	0.00941	0	0.02273	0	0.00829	0	0	76.4601	3.30853	3.35751	0	0	0	0.1709	0	0.3789	0.10605
Healthy	0.09712	0	0	0	0	0	0	0	0	0	23.3505	0.57269	3.74943	31.6077	0.01868	1.95587	0	0	0	0.00248
Healthy	1.18567	0	0	0.04352	0	0	0	0	0	0	13.22269	2.52105	0	2.86578	0	1.48754	0.02937	0.01783	0	0.06265
Healthy	1.41366	0.00696	0	0	0	0.0058	0	0.01692	0	0	15.22264	1.20465	5.50182	1.1974	0	3.25704	0.31483	0.62123	0.00882	0.01269
Healthy	6.59747	28.5028	0	0	0	0	0	0.00053	0	0	4.75387	0.90862	11.6699	0.9224	0.50571	0.53444	0.08197	0.33213	0.72392	0
Healthy	2.25483	0	0.60739	0	0	0	0	0	0	0	13.87913	5.95728	3.08845	0.00404	0	0.51526	0.19594	0.19485	0.10452	0.0514
Healthy	5.92255	0	0	0	0	0.08348	0.14623	0	0.45923	0	9.4114	4.64858	0	0.76122	0	0.66888	0.01122	0.02109	0.0509	0.04211
Healthy	3.26552	4.60795	0.37948	0	0	0	0	0	0	0	16.61885	4.82717	0	0.00533	2.08788	0	0	0.13108	0	0
Healthy	11.5224	11.9298	0.47618	0.06189	0	1.08428	0.00378	0.01686	0	0.06253	6.56789	6.51339	0	0	0	1.04078	0.09813	0.41314	0	0
Healthy	13.0602	0	0	0.0115	0	0	0.00187	0	0	0	25.59966	4.65309	1.78806	0.06546	3.99546	1.04516	0.0798	0	0	0.00134
Healthy	0	0	0	0.00203	0	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0
Healthy	1.43355	32.35583	0	0	0	0	0	0	0	0	13.25684	3.61387	0	1.34831	3.33516	2.36856	0.09659	1.93298	0	0
Healthy	3.23646	0	0.02519	0	0	0.01139	0.13315	0	0.14669	0	14.14256	0.33683	0	1.08462	0	0.37066	0	0	0.12468	0.00249
Healthy	1.44172	0	0	1.91629	0	0	0	0	0	0.00556	17.63116	2.55368	0.95402	0	0	0	0	0	0	0
Healthy	0.95934	0	0.21199	0	0	0	0	0	0	0	0.10309	0	2.63906	0	1.72608	0	0.003	0	0	0
Healthy	1.46929	0	0.01502	0	0	0	0	0	0	0	56.99782	0	0	0	0	0	0.003	0.33365	0.0018	0
Healthy	1.57438	0	0	0.15168	0	0	0	0	0	0	21.46303	1.96849	3.1302	0	0	0.55579	0.01491	0.21039	0	0.27294
Healthy	1.36158	32.71331	0	0	0	0	0	0	0	0	13.49934	3.82264	0	1.41226	3.17425	2.42595	0.07589	1.93476	0	0
Healthy	0.56909	0.0459	0.08678	0.28722	0.18635	0.14528	0	0	0	0.00182	12.89729	0.00625	0	0	0	0	0.28687	0	0	0.00139
Healthy	4.73852	0	0	0.05876	0	0.1847	0.58627	0	0.093	0	13.60666	0.88858	0	0.13526	0.0301	1.29256	0.00108	0.03739	0	0.71365
Healthy	3.49684	0	0	0	0	0.24791	2.5774	0	0	0	42.17351	3.93673	4.52365	0	0	0	0.07072	0	0	1.2262
Healthy	2.00167	0.61172	0	0.65605	0.09995	0	0	0	0	0	2.87255	0.52511	2.19395	0.49573	0	0	0	0	0	0.15351
Healthy	5.08236	0	0.52319	0	0	0.14577	0.13248	0	0	0	9.12903	6.92018	0	0	0.19715	2.82084	0.08318	0	0	0.01254
Healthy	6.92244	6.71216	0	0.01416	0	0	0	0.00433	0.0003	0.00389	12.13038	5.30063	0	2.54479	0.966	2.27986	0.04495	0.05573	0.02568	0
D001172	4.95456	2.99366	0.46893	0.03474	0.01279	0.03613	0.03986	0	0.00974	0.00272	20.67617	1.50446	0	0	0	0.38747	0.00546	0.0117	0	0.0233
Healthy	2.47228	0.13988	0.30311	0	0	0	0	0	0	0	22.18927	1.16014	0	0	0.2026	0	0	0	0.10298	0
Healthy	3.64784	0	0.19164	0	0	0	0	0	0	0	2.38665	2.24335	13.8864	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.29535	0	0	0	0	0.01108	0	0	0	0	50.15104	3.771	0	3.09443	4.28173	0.83959	0	0	0	0
Healthy	11.37	1.52037	0	0	0	0	0	0	0.13814	0	1.54734	1.56757	25.6083	0.11038	0.07852	0	0.00285	0.09066	0.06191	0
Healthy	6.92127	0	0	0	0	0.00194	0.04543	0.05388	0	0	10.06184	4.67668	0.37095	0	0	0.88654	0	0.00159	0	0.02131
Healthy	0.00281	0.00979	7.77475	0	0	0.74905	0	0	0	0	2.47507	0	0	0	2.11858	0	0	0	0	0
Healthy	3.96248	0	0.13705	0.01773	0	0	0	0	0	0	35.06041	4.93231	0	1.57817	0	1.92551	0.11766	0	0	0.02559
Healthy	0.7771	8.38761	3.8309	0	0	0	0	0	0	0	3.06215	1.29806	0	0	0	0	0	0	0	0
Healthy	0.64758	0	2.31736	0	0	0	0	0	0	0	36.51609	20.5937	0	0.0078	0	0	0.18675	0.26095	0	0.33648
Healthy	0.00415	0	68.4318	0	0	0.00317	0	0	0	0	2.91751	0.17457	0.00017	0	0	0	0	0	0	0
Healthy	2.68884	0	0.20136	0.01289	0	0.01859	0.06394	0.021	0.13193	0	16.21623	3.78315	0	12.4264	0	1.14707	0.08096	0.01607	0.01514	0.33276
Healthy	10.7056	0	0.08711	0	0	0	0	0	0	0	20.53932	2.15321	0	0.00558	0.46773	0	0.06531	0.02543	0.01904	0
Healthy	2.47461	0	0.65649	0	0	0	0	0.1064	0	0	70.76591	8.90924	0	0	0	0	0.6565	0.04439	0.18171	0.10956
Healthy	3.52931	0	0	0	0	0.20931	2.63707	0	0	0	42.82291	4.5325	4.61335	0	0	0	0.06992	0	0	1.34498
Healthy	7.36248	18.3875	0	0	0	0.56034	1.01719	0	0	0	18.95355	1.61917	0	0.83822	2.49682	0	0.21853	0.2821	0	0
Healthy	7.07609	0	0	0	0	0.02594	0.16837	0	0.08095	0	7.76715	0.98242	3.12547	5.16057	0.22588	0.46447	0.01087	0.01466	0	0.00482
Healthy	17.8385	0	0	0	0	0	0	0	0	0	16.99059	0.54975	0	0	6.7556	0	0.17008	0	0	0
Healthy	3.62159	0	0	0.37521	0	0	0	0	0	0	34.90244	2.53289	0	0	0	0	0.01315	0	0	0.11116
Healthy	2.08515	0	0.25496	0.0126	0	0.00309	0.12269	0	0	0	51.22696	2.40849	8.18925	0.12308	0	0.68283	0.04072	0.3649	0.25129	0.25885
Healthy	4.00713	0.00976	0	0.00856	0.40355	0.24402	0.48435	0.01219	0.06926	0.00059	21.23697	1.5302	0	0	0	0.10391	0.04539	0.01455	0.0227	0
Healthy	25.6386	10.05104	5.96798	0	0	0	0	0	0	0	0	0	0	4.31506	0	0	0	0	0	0
Healthy	3.3231	0	0.03274	0	0	0	0	0	0	0	54.32016	2.2831	4.17101	0	0	1.09135	0.13742	0.27003	0	0.21604
Healthy	12.9001	0	1.0772	0.00064	0	0.02147	0	0.0098	0.09393	0.00921	3.98963	0.1482	0	5.70956	0.3395	1.51412	0.03235	0.03318	0.60794	0.02009
Healthy	2.95742	0	0	0	0	0	0	0	0	0	12.73173	4.36197	0	16.706	0	0	0	0	0	0
Healthy	2.04914	0	8.16134	0.08784	0	0.04547	0	0.04196	0.07477	0.04376	11.31175	0.3149	1.71806	0	0	0.77485	0.07714	0.18583	0.04535	0.0513
D001172	4.73933	0.06284	0.00832	0.27839	0	0	0	0.04773	0.00329	0	13.55803	5.69052	0	0.00039	0	1.42339	0.03556	0.05938	0.0043	0.01364
Healthy	10.5953	8.90353	0	0	0	0	0.123	0	0	0	9.95233	1.05602	0	5.05184	10.8129	0	1.5748	0.0285	0	0.0517
Healthy	0.00556	0	0	0.00193	0.00432	0.99936	0	0	0.0046	0	10.43732	7.47579	0	0	0	0.94751	0.00215	0	0	0
Healthy	2.49683	0	0.47533	0	0	0	0	0.10189	0	0	70.6407	8.75288	0	0	0	0	0.67022	0.0234	0.15751	0.07533
Healthy	0.06074	0	1.05383	0.32926	0	0.81558	0	0	0	0	58.69843	0	10.0324	0	0	0	0.00623	0	0	0
Healthy	1.71266	0	0	0	0	0	0	0	0	0	7.38438	2.88529	4.65646	0	0.05299	0	0	0	0	0
Healthy	6.24657	0.61767	12.2714	0	0	0	0	0	0	0	2.27458	0.97131	0.02915	0.39022	0	0	0	0	0.02191	0
Healthy	9.69365	0	0.04028	0	0	0	0	0.00765	0	0	27.11031	7.18541	0	0	0	0.82476	0.04168	0	0	0
Healthy	0	0	0.08725	0.00227	0	1.99799	0	0	0.11519	0	0.85046	0.35864	0	0	0.20187	0	0	0	0.01553	0
Healthy	4.9751	55.8483	0.11647	0	0	0.06795	0.78169	0	0.06602	0	2.70355	1.80873	0	0.06505	0.1014	0.83776	0.00443	0.01839	0.00664	0.00026
Healthy	45.6278	0	0	0	0	0	0	0	0	0	4.90341	0.20334	0	0	0	0	0	0	0	0.19324
Healthy	0.96581	8.26867	0	0	0	0	0	0	0	0	41.47037	3.64322	6.98796	0	0.06334	1.05605	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.99753	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.22094	0.18672	0	0.16401	0	0.2842	0.00435	0	32.12948	0	7.20451	0	0	0	0.02319	0	0	0
Healthy	1.49259	66.2079	4.26379	0	0	0	0	0	0	0	16.21295	0	0	0	0	0	0.05132	0	0	0
Healthy	0.7972	0	0.01829	0.19035	0	0	0	0.04028	0	0	38.99796	43.2686	1.19992	1.38101	0	0	0.05431	0	0	0
Healthy	8.9074	1.9219	0	0	0	0	0	0	0	0	3.73413	0.54235	4.22462	0	0	0	0	0	0	0
Healthy	2.6187	0	0	0	0	0	0	0	0	0	39.08762	2.48874	4.85572	0	0	1.21237	0	0	0	0.57478
Healthy	7.08065	47.8846	0	0	0	0.00232	0.05201	0	0.00207	0	4.51431	0.62208	0	6.30279	0	0.2288	0	0.01945	0.00549	0.01441
Healthy	4.62895	0	0.22091	0.0041	0	0	0	0.00326	0.00811	0.00375	9.66107	1.19119	0	6.8952	0	0.38142	0.07068	0.05683	0.04706	0.03821
Healthy	1.06426	0	0	0	0	0	0	0	0	0	18.24504	0	6.85703	0	0	0	0	0	0	0
Healthy	9.97333	22.6101	0	0	0	0	0.02926	0	0	0	8.29846	0.68166	0	0.79991	5.30563	0.95636	1.80319	0.03655	0	0.01578
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	8.44491	2.17736	0	0	0	0	0	0
Healthy	1.72049	0	0.11185	0.58805	0	0	0	0	0	0	25.66661	0.92762	6.11977	0	0	0.61592	0.00501	0.22099	0.13958	0.14325
Healthy	3.7128	0	0	0	0	0.02344	0	0	0	0	44.43741	4.21703	0	3.36495	4.8789	0.90822	0	0	0	0
Healthy	0.2403	11.4038	0.00603	0.70844	0.00285	0.00837	0.0038	0.0384	0.00892	0	10.35925	0.87634	0.00022	0.35922	0.63697	0.21567	0.01623	0	0.04095	0.00049
Healthy	1.79676	0	0	1.65049	0	0	0	0.00606	0	0	28.46405	1.34744	6.24722	0	0	0	1.76831	0.16467	0.48209	0.14996
Healthy	1.62245	0	0.01973	0.5615	0	0	0	0	0	0	26.2079	0.95997	6.00485	0	0	0.54933	0.03192	0.20093	0.15006	0.17531
Healthy	3.57159	32.4207	0	0	0	0	0	0	0	0	2.11743	1.28613	0.00073	0.20567	0.05766	0.75716	0.06864	0.04025	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	27.31687	0	0	2.40004	0	0	0	0	0	0
Healthy	4.65767	7.27738	0.25486	0.00363	0	0.00063	0.00396	0.00095	0.1086	0	7.15395	1.68302	0.31679	2.57888	0	1.43729	0.06472	0.08193	0.03644	0.19696
Healthy	0	0	0	0	0	0	0	0	0	0	13.76307	0	0	0	0	0	0	0	0	0
Healthy	17.0859	2.98891	0	0	0	0	0	0	0.05371	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.62754	0	0.07578	0.56074	0	0	0	0	0	0	25.94885	0.98305	5.80735	0	0	0.61081	0.01075	0.29453	0.16033	0.13742
Healthy	4.70666	0	0.0772	0	0	0.00905	0	0	0	0	22.58715	9.81761	0.32486	1.91071	1.40621	2.43742	0.14393	0.01981	0	0.01683
Healthy	0.58299	0	6.83977	0	0	0	0	0	0	0	24.24359	0.33609	9.25559	0	1.59989	2.68982	0.03959	0.29907	0	0.04969
Healthy	9.39614	0	0	0.00643	0	0.26595	4.3463	0	0.01412	0	8.71199	2.43229	0	0	0.24406	0	0	0	0	0
Healthy	4.87308	0	0.40413	0.04954	0	0.02655	0.02856	0	0.02687	0.00095	17.12948	2.06376	0	0.10435	0	1.45732	0.01514	0.19464	0.00389	0.04007
Healthy	0.00155	0	26.5371	0	0	0	0.0063	0	0	0	0.00394	0	0	0	0	0	0	0	0	0
Healthy	6.30238	0	0	0.0445	0	0.00126	0.00197	0.01587	0	0.0043	23.03226	4.66771	0	3.13219	0	1.29162	0.09768	0	0.28362	0.04868
Healthy	3.95886	0	0	0.55449	0	0	0	0.03791	0.1366	0.02301	5.86343	24.23001	0	13.0475	0	0	0.07798	0	0.11241	0.07558
Healthy	7.63655	0	0	0	0	0	0	0	0	0	54.30279	0	0	0	0	0	0	0	0	0
Healthy	10.2581	0	0	0	0	0	0	0	0	0	16.67457	6.4807	0	0.40379	0	1.99439	0.32509	0	0	0
Healthy	0	0	12.4845	0.23416	0	0	0	0	0	0	11.17372	10.48706	0	0	2.45207	0	0.00677	0	0	0
Healthy	0.11778	0	10.6608	0	0	0	0	0.04432	0	0.009	8.76291	3.03344	2.64705	0.42834	0	0	0.05544	0	0.03144	0.00611
Healthy	1.90204	0	0	1.73487	0	0	0	0	0	0	29.27223	1.4173	6.27789	0	0	0.54557	1.8349	0.1338	0.59937	0.18679
Healthy	1.97641	7.34701	0	0.022	0	0	0.04518	0	0	0	40.23974	3.49926	6.25982	0.04499	0.2937	1.00555	0	0	0	0.00282
Healthy	0.59619	0	0	0	0	0	0	0	0	0	9.12587	3.77756	0	0.06663	0.13808	1.23966	0.17732	0.11826	0	0
Healthy	1.33958	0	0	0.06254	0	0	0	0.01199	0	0	30.13535	49.8066	0	0	0	0	0	0	0	0
Healthy	15.0584	0	0.06283	0.00782	0	0.02167	0.05084	0	0	0	12.61166	0.01826	6.56183	0	0	0.75316	0.08197	0	0	0
Healthy	7.37514	1.95919	0.27444	0	0	0	0	0	0	0	14.358	4.4329	0	0.50377	0.56996	1.49327	0.0891	0	0	0
