group	Agathobacter	Prevotella	Butyrivibrio_A	Barnesiella	Methanobrevibacter_A	Mediterraneibacter	Anaerobutyricum	Anaerostipes	Paraprevotella	Coprobacter	Prevotella	Barnesiella	Mediterraneibacter	Enterocloster	Anaerobutyricum	Blautia_A	Paraprevotella	Dorea	Anaerostipes	Coprobacter
Healthy	0.00935	0	0	0	0	0.00723	0	0.05015	0	0	0	0	0.00723	0.36828	0	0.01615	0	0.28877	0.05015	0
Healthy	16.9003	0	0	1.84949	0.0425	0.01195	3.87823	0.61821	0	0	0	1.84949	0.01195	2.46408	3.87823	0.03614	0	0.61142	0.61821	0
Healthy	0	0	0	0	0	0.124	0.01427	0.00739	0	0	0	0	0.124	0.10259	0.01427	0.02648	0	0	0.00739	0
Healthy	0	0	0	0	0	0.08115	0	0	0	0	0	0	0.08115	4.59508	0	0	0	0	0	0
Healthy	1.78593	7.76842	0	0	0.60919	0.14762	0.77417	0.87118	0.90973	0.09175	7.76842	0	0.14762	2.2541	0.77417	0.24686	0.90973	0	0.87118	0.09175
Healthy	1.55527	0.59186	0	0.62805	0.06064	0.28796	0.63889	1.97634	0	0	0.59186	0.62805	0.28796	5.06099	0.63889	8.85542	0	4.56424	1.97634	0
Healthy	0.59093	0	0	0.71892	0	0.06167	0	0	4.65095	0	0	0.71892	0.06167	0.11121	0	0.04875	4.65095	0	0	0
Healthy	0	0	0	1.86635	0	0.05025	0.12591	0.01711	0	0.05184	0	1.86635	0.05025	0.00637	0.12591	0.42315	0	0.12146	0.01711	0.05184
Healthy	0.00998	0	0	3.36515	0	0.01487	0	0	0	0	0	3.36515	0.01487	1.16676	0	0	0	0	0	0
Healthy	0	0	0	1.82427	0	0.01417	0.13666	0.02825	0	0.03443	0	1.82427	0.01417	0.01805	0.13666	0.37873	0	0.07623	0.02825	0.03443
Healthy	0.01356	45.2911	0	0.87852	0	2.05475	0.41443	0.00918	0.07591	0.01244	45.2911	0.87852	2.05475	0.61911	0.41443	0.5062	0.07591	0.54032	0.00918	0.01244
Healthy	0	0	0	0	0	0.17735	0	0	0	0.19776	0	0	0.17735	0.25694	0	0.0478	0	0	0	0.19776
Healthy	0	6.80653	0	0.60849	0.5783	2.61283	0	0	0.42728	0.04007	6.80653	0.60849	2.61283	1.8264	0	0	0.42728	0	0	0.04007
Healthy	9.24181	0	0	0.22627	0	1.64999	2.24925	0.40949	0	0	0	0.22627	1.64999	0.19564	2.24925	0.91584	0	0.76991	0.40949	0
Healthy	9.53021	0	0	7.04598	0	0.99028	0.21709	0.14967	1.19906	0	0	7.04598	0.99028	0.24258	0.21709	0.204	1.19906	0.05414	0.14967	0
Healthy	5.32445	0	0	0	0	0.48929	0.01431	0	0	0	0	0	0.48929	0.37721	0.01431	0.19748	0	0.00923	0	0
Healthy	9.18644	0	0	2.23447	0	0.01358	2.07537	0.23088	0.59849	0.04722	0	2.23447	0.01358	1.3368	2.07537	0.70287	0.59849	0.61658	0.23088	0.04722
Healthy	1.74232	0	0	0	0	0.04763	3.46275	2.8078	0	0	0	0	0.04763	0.3059	3.46275	0.99114	0	0.74091	2.8078	0
Healthy	0.38412	15.6857	0	0.12089	0	0.07308	0.21128	0.07369	0.03288	0.00091	15.6857	0.12089	0.07308	0.95215	0.21128	0.18091	0.03288	0.16998	0.07369	0.00091
Healthy	1.7222	0	0	0.89318	1.06334	0.11234	0.32344	0.02088	0	0.06285	0	0.89318	0.11234	0.56566	0.32344	0.15425	0	0.00994	0.02088	0.06285
Healthy	6.13662	0	0	1.16025	0	0.43215	0	0	0	0	0	1.16025	0.43215	0	0	0.05056	0	0	0	0
Healthy	8.19481	0	0	2.46521	0	0.83887	2.45169	0.50512	0	0	0	2.46521	0.83887	1.81437	2.45169	1.59475	0	0.68247	0.50512	0
Healthy	11.0584	0	0	4.57825	0.57846	0.80533	0.05107	0.09331	0	0.05398	0	4.57825	0.80533	0.34469	0.05107	0.06917	0	0.11217	0.09331	0.05398
Healthy	1.30867	0	20.0849	2.43282	0.10831	1.99452	0.59976	0.24249	0	0.00424	0	2.43282	1.99452	0.01463	0.59976	0.11981	0	0.1718	0.24249	0.00424
Healthy	0.3568	10.5304	0	0.96827	0	0.37843	0.08172	0	0	0	10.5304	0.96827	0.37843	0.00804	0.08172	0.14166	0	0.11266	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	41.9591	2.00414	0	0.03312	0	0.18388	0.00073	1.31802	0	0	2.00414	0.03312	0.18388	7.59896	0.00073	0.25688	0	0.40374	1.31802	0
Healthy	0	0	0	2.58335	0	1.03404	0	0	0	0	0	2.58335	1.03404	2.41488	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.00206	0	1.10926	0	0	0	0	0.00206	0.20719	0	0.03349	0	0.07545	1.10926	0
Healthy	6.30773	0	0	1.45276	0.06746	0.05895	0	0	0.85097	1.48793	0	1.45276	0.05895	0	0	0.04779	0.85097	0.07564	0	1.48793
Healthy	0	0	0	0	0	0.05675	0	0	0	0	0	0	0.05675	4.63095	0	0	0	0	0	0
Healthy	0	0	0	1.99601	24.9923	0	0	0	0	0	0	1.99601	0	0	0	0	0	0	0	0
Healthy	0	0.45412	0	0.941	3.02775	0.5426	2.62773	0.17424	0	1.09353	0.45412	0.941	0.5426	0.51271	2.62773	2.55314	0	0.29206	0.17424	1.09353
D050177	11.0704	38.2615	0	0	0	1.21911	0.29575	0.31221	0.25512	0	38.2615	0	1.21911	0.45352	0.29575	0.27535	0.25512	0.06745	0.31221	0
Healthy	1.90217	0	0	0	0.08612	0.03776	0.00476	0	0	0	0	0	0.03776	0.21241	0.00476	0.11026	0	0.0809	0	0
Healthy	5.2583	0	0	0	0	0.2117	0	0	0	0	0	0	0.2117	0.42838	0	0.16673	0	0.02953	0	0
Healthy	3.04917	0	0	0.9426	0	2.01449	0	0	0	0	0	0.9426	2.01449	0	0	0	0	0.00218	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.0038	0.0234	0	0	0	0	0	0	0	0	0.0234	0	0	0	0	0	0	0	0	0
Healthy	1.22266	0	0	0	0	0.21321	0.01726	0	0.96412	0	0	0	0.21321	0.06226	0.01726	0.01228	0.96412	0.0046	0	0
Healthy	6.49335	0	0	1.09382	0	0.19582	0	0	0	0	0	1.09382	0.19582	0	0	0.08277	0	0.02238	0	0
Healthy	4.71022	0.85338	0	5.24712	5.60451	3.68903	0	0.36793	0	0	0.85338	5.24712	3.68903	2.07292	0	0.2164	0	0.58829	0.36793	0
Healthy	0.03999	0	0	0.71991	0	0.12739	0.08962	0.149	0.876	0.19611	0	0.71991	0.12739	0.04012	0.08962	0.17735	0.876	0.10328	0.149	0.19611
Healthy	1.10296	0	0	7.24737	10.4082	3.42578	0.61256	0.20427	0	0.04078	0	7.24737	3.42578	2.36336	0.61256	0.22904	0	0.25165	0.20427	0.04078
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.12721	0	0	0	0	0.27058	0	0	0	0.08943	0	0	0.27058	0.34154	0	0.00562	0	0	0	0.08943
Healthy	7.92667	0	0	0.78418	0	0.72603	0.17821	0.14173	5.99008	0.00237	0	0.78418	0.72603	0.48349	0.17821	0.22272	5.99008	0.13015	0.14173	0.00237
Healthy	0	0	0	5.16736	0	2.3593	0	0	0	0	0	5.16736	2.3593	0	0	0	0	0	0	0
Healthy	5.70307	0	0.06032	4.37539	2.88522	2.25754	2.8275	0.73113	0.31463	0.02005	0	4.37539	2.25754	2.15119	2.8275	0.76623	0.31463	0.7784	0.73113	0.02005
Healthy	13.6334	0	0	2.15554	0	0.75451	0.88039	0.28782	0.6485	0	0	2.15554	0.75451	1.07492	0.88039	1.10663	0.6485	0.51935	0.28782	0
Healthy	0.00397	0	0	0	0	0	0	0	0	0	0	0	0	0.03949	0	0	0	0	0	0
Healthy	1.47187	0	0	0	0	0.22422	0	0.00474	0	0	0	0	0.22422	0.01338	0	0.02445	0	0	0.00474	0
Healthy	0	0.01812	0	0	0	0.55994	0	0	0	0	0.01812	0	0.55994	0	0	0	0	0	0	0
Healthy	0.28119	0	0	0	0	0.01241	0.02265	0	0	0	0	0	0.01241	0.30886	0.02265	0.04378	0	0.00119	0	0
Healthy	0	0.19224	0	1.47858	0	0.18077	15.5886	7.42244	0	0	0.19224	1.47858	0.18077	3.56446	15.5886	5.01227	0	3.17054	7.42244	0
Healthy	0.53747	0	12.3076	2.61813	0	0.0709	0.01731	0	0	0.0548	0	2.61813	0.0709	0.00925	0.01731	0.0798	0	0.0739	0	0.0548
Healthy	2.24817	0.07405	0	3.69303	33.6936	1.74565	0	0.40261	0	0	0.07405	3.69303	1.74565	0.41929	0	0.05485	0	0.13772	0.40261	0
Healthy	1.443	0	0	0	0	0.39397	0.01685	0	0	0	0	0	0.39397	0.09104	0.01685	0.19785	0	0.09218	0	0
Healthy	4.21218	6.64111	0	4.92977	0	0.65309	0.75331	0.3019	1.04117	0	6.64111	4.92977	0.65309	0.0495	0.75331	0.31249	1.04117	0.1197	0.3019	0
Healthy	7.36462	0	0	2.51648	0.03293	0.43321	0.58913	0.04335	0	0.51257	0	2.51648	0.43321	0.22402	0.58913	0.29229	0	0.11232	0.04335	0.51257
Healthy	8.49601	0.00623	0	1.99102	0	0.50935	0.77873	0.31871	0	0.18532	0.00623	1.99102	0.50935	0.11096	0.77873	0.09668	0	0.20117	0.31871	0.18532
Healthy	7.67506	0	0.06208	0.44649	4.66766	1.47605	0.11524	0.00634	0.21928	0.06491	0	0.44649	1.47605	0.409	0.11524	0.2789	0.21928	0.32218	0.00634	0.06491
Healthy	17.0997	0	0	1.58507	12.7756	0.98958	0.19564	0.10181	0	0	0	1.58507	0.98958	0.14429	0.19564	0.25695	0	0.46724	0.10181	0
Healthy	0	0	0	0	0	0.42037	0	0	0	0	0	0	0.42037	0	0	0	0	0	0	0
Healthy	2.43008	0	0	1.73873	0.1314	3.82602	2.40119	1.01982	0	0.96804	0	1.73873	3.82602	0	2.40119	1.0764	0	0	1.01982	0.96804
Healthy	10.4495	0	0	8.27071	2.55668	0.14569	0.13686	0.64763	0	0.01363	0	8.27071	0.14569	0.29351	0.13686	2.57833	0	0.07768	0.64763	0.01363
Healthy	1.95939	0	7.9679	0.90946	0.00775	0.98409	0.7843	0.16751	0.21942	0	0	0.90946	0.98409	2.31284	0.7843	0.84114	0.21942	0.9047	0.16751	0
Healthy	5.56521	0	0	0	0.34774	2.36029	0.55827	0	0	0	0	0	2.36029	0.47683	0.55827	0.55525	0	0.19714	0	0
Healthy	0	0	0	0	1.2056	0.04311	1.01544	0.1005	0	0	0	0	0.04311	0.19589	1.01544	1.30998	0	0.2249	0.1005	0
Healthy	2.45216	0	0	4.28773	0	1.79649	0.77114	0.43643	1.38614	0.05613	0	4.28773	1.79649	0.51015	0.77114	0.51876	1.38614	0.15328	0.43643	0.05613
Healthy	1.68123	0	0	1.3198	0	3.77455	0	0	0	0	0	1.3198	3.77455	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.45542	0	0	0	0	0	0	0.45542	0.35482	0	0.01187	0	0	0	0
Healthy	4.7718	0	0	0	0	0.58635	0.35189	0.13381	0	0.18572	0	0	0.58635	0.08485	0.35189	0.19587	0	0.01071	0.13381	0.18572
Healthy	10.1191	0	0	0.11359	0	0.02775	0	0.22376	2.52229	0.00169	0	0.11359	0.02775	0.03296	0	1.85775	2.52229	0.00593	0.22376	0.00169
Healthy	4.62937	0	0	11.9433	0.03207	1.96283	0.17032	0.03078	0	0	0	11.9433	1.96283	1.24962	0.17032	0.17474	0	0.30609	0.03078	0
Healthy	2.04976	44.72137	0	3.51255	0.08486	1.31785	0	0	0.39201	0	44.72137	3.51255	1.31785	0.3726	0	0.00392	0.39201	0	0	0
Healthy	13.2223	0.06809	0	3.18452	2.06361	5.0251	3.23774	0.2626	0	0	0.06809	3.18452	5.0251	3.96229	3.23774	2.61051	0	0	0.2626	0
Healthy	3.23776	0	0	0	0.19089	0.0149	0.19471	0	0	0	0	0	0.0149	0.86461	0.19471	0.34845	0	0.15323	0	0
Healthy	1.98567	0	0	5.77425	0.95041	0.02132	0.07937	0	0	0.01938	0	5.77425	0.02132	0.7177	0.07937	0.03001	0	0	0	0.01938
Healthy	0	0.00462	0	0	0	0.0761	0	0.04697	0	0	0.00462	0	0.0761	0.61691	0	0	0	0	0.04697	0
Healthy	7.76251	0	33.1212	2.97808	0	0.58312	0	0	0	0	0	2.97808	0.58312	0	0	0.02603	0	0	0	0
Healthy	4.66569	3.07899	0	3.39645	3.23876	0.58035	0.27361	0	0.37503	0.04691	3.07899	3.39645	0.58035	0.58511	0.27361	0.79216	0.37503	0.24111	0	0.04691
Healthy	1.07871	0	0	3.91048	0	0.02494	0.73193	0	0	0.17414	0	3.91048	0.02494	0	0.73193	0.33377	0	0.3798	0	0.17414
Healthy	1.64347	0	0	0	0	0.30102	0.00288	0	0	0	0	0	0.30102	0.07741	0.00288	0.22362	0	0.10608	0	0
Healthy	0	0	0	6.57865	0.01395	0.18138	0	0	0	0.05004	0	6.57865	0.18138	0.43461	0	0	0	0	0	0.05004
Healthy	0.25938	0.00777	0	17.6745	0	0.21941	0.15282	0.13756	0	0.11855	0.00777	17.6745	0.21941	0.11407	0.15282	0.11573	0	0.07736	0.13756	0.11855
Healthy	6.81572	0	20.9192	0	0.45527	1.89868	0.03433	0.0187	0	0	0	0	1.89868	0.15759	0.03433	0.19388	0	0.17538	0.0187	0
Healthy	2.37313	0	0	5.61279	0	1.11351	0.54372	0.14909	0	0.4414	0	5.61279	1.11351	0.19967	0.54372	0.67036	0	0.65123	0.14909	0.4414
Healthy	16.1502	0	0	1.21917	0	0.21424	0.07666	0.04144	0	0	0	1.21917	0.21424	0.05708	0.07666	0.28402	0	0.16905	0.04144	0
Healthy	0.04485	0.24246	0	0.38159	33.0343	2.4328	0.11783	0.00904	0.30082	0	0.24246	0.38159	2.4328	0.49669	0.11783	0.03428	0.30082	0.1538	0.00904	0
Healthy	14.8743	0	0	0.26358	5.43402	0.1322	0.26012	0.21922	0	0	0	0.26358	0.1322	0.41369	0.26012	0.61299	0	0.04408	0.21922	0
Healthy	1.89156	0.05356	0	2.62214	0.2373	1.2129	0.37741	0.19135	0	0.06304	0.05356	2.62214	1.2129	0.10162	0.37741	0.8676	0	0.29038	0.19135	0.06304
Healthy	5.26452	0.87236	0	2.24022	8.20259	0.0092	5.87164	0.24702	0	0	0.87236	2.24022	0.0092	5.08956	5.87164	1.7438	0	1.81961	0.24702	0
Healthy	15.7016	1.77962	0	0.83614	0	1.6178	1.38872	0	0.01484	0	1.77962	0.83614	1.6178	1.60343	1.38872	1.34372	0.01484	0.2533	0	0
Healthy	3.34202	0	0	12.8507	0	0.08133	0	0.06435	0	0	0	12.8507	0.08133	0.02257	0	0.02692	0	0.26229	0.06435	0
Healthy	0	0	0	0	0	0.2588	0	0	0	0	0	0	0.2588	0.0785	0	0	0	0	0	0
Healthy	5.46988	0	0	0.89807	16.9051	4.14932	4.84358	0	0	0	0	0.89807	4.14932	2.11944	4.84358	0.5801	0	2.99086	0	0
Healthy	0	68.7364	0	0	0	0	0	0	0	0	68.7364	0	0	0.57134	0	0	0	0	0	0
Healthy	2.89472	0	4.69098	3.18876	0	0.64909	0.12725	0.06389	0	0	0	3.18876	0.64909	0.29084	0.12725	0.14809	0	0.06372	0.06389	0
D050177	9.79329	0	0	1.34396	0.04685	0.02014	0.42015	0.15519	0.22017	0.00728	0	1.34396	0.02014	0.23287	0.42015	0.09637	0.22017	0.11289	0.15519	0.00728
Healthy	1.96245	0	5.84396	0.80045	0	1.99496	0.45377	0	0	0	0	0.80045	1.99496	1.82697	0.45377	0.97432	0	0.64038	0	0
Healthy	2.37831	0	0	0	0	0.18442	0.01478	0.16815	0	0	0	0	0.18442	0.13775	0.01478	0.19733	0	0.03621	0.16815	0
Healthy	0.31363	0	0	0.26602	1.52558	0.22226	0.79157	0.11829	0.5904	0.06086	0	0.26602	0.22226	0.94561	0.79157	0.45472	0.5904	0.25439	0.11829	0.06086
Healthy	0.63431	0	0	0	0	0.03041	0	0.04801	0	0	0	0	0.03041	0.13074	0	0.00152	0	0.00237	0.04801	0
Healthy	1.55322	0.00165	0	0	0	0.31046	0.12971	0.00532	0	0	0.00165	0	0.31046	1.04214	0.12971	0.6606	0	0.33513	0.00532	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.09741	0.00068	0	0	0	0.2463	0.02657	0.06793	0	0	0.00068	0	0.2463	0.06813	0.02657	0.12451	0	0.02078	0.06793	0
Healthy	0.70851	0	0	9.11145	0.64416	1.91484	0.00539	0.14239	0	0	0	9.11145	1.91484	0.33818	0.00539	0.10177	0	0.08492	0.14239	0
Healthy	3.32311	2.28089	5.85367	0.32947	2.09976	2.04169	0.65385	0.02382	0.02073	0.08508	2.28089	0.32947	2.04169	0.37215	0.65385	0.31465	0.02073	0.15463	0.02382	0.08508
Healthy	3.79062	0	0	0	0	0.15951	0	0	0	0	0	0	0.15951	0	0	0	0	0	0	0
Healthy	1.5069	32.94007	0	1.91217	0	0.38882	0	0	0.04207	0	32.94007	1.91217	0.38882	0.62795	0	0.005	0.04207	0	0	0
Healthy	0	0	0	0	0	0.70574	0	0	0	0	0	0	0.70574	0	0	0	0	0	0	0
Healthy	0.18934	0	0	0	0	0.6023	0	0	0	0.27295	0	0	0.6023	0.04673	0	0.02684	0	0.01278	0	0.27295
Healthy	5.7827	0	0	1.2806	0.07469	0.18324	0	0	1.05265	0.22142	0	1.2806	0.18324	0	0	0.05697	1.05265	0.03883	0	0.22142
Healthy	1.2828	0.0002	0	0.4913	0.94195	0.17375	2.97411	0.03403	0.11262	0.0565	0.0002	0.4913	0.17375	0.97741	2.97411	0.64953	0.11262	0.53562	0.03403	0.0565
Healthy	1.73579	0.58287	0	1.97633	0	0.26925	0.10124	0	0.11814	0	0.58287	1.97633	0.26925	0.30599	0.10124	0.10942	0.11814	0.13255	0	0
Healthy	0.84756	0	0	0	0	0.15591	0	0	0	0	0	0	0.15591	0.01322	0	0	0	0.03086	0	0
D050177	4.29189	5.89405	0	2.92813	15.8492	5.98392	4.07104	2.31067	0.2134	0	5.89405	2.92813	5.98392	1.77395	4.07104	0.70571	0.2134	0.25291	2.31067	0
Healthy	9.85232	0	0	2.71883	0	0.18071	0.5854	0.12344	0.95897	0.13489	0	2.71883	0.18071	0.67221	0.5854	0.09024	0.95897	0.27171	0.12344	0.13489
Healthy	0.951	0	0	0	0	0.06909	0	0	0	0	0	0	0.06909	0.00696	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.00531	0	0	0	0	0	0	0.00531	0.08001	0	0.15326	0	0	0	0
Healthy	0	0.89279	0	0	0	0.23332	0.15803	0.03607	0	0	0.89279	0	0.23332	0.08564	0.15803	0.03007	0	0.00578	0.03607	0
Healthy	5.65008	0	0	1.33607	0.04068	0.11694	0	0	0.94225	1.41889	0	1.33607	0.11694	0	0	0.04209	0.94225	0.04803	0	1.41889
Healthy	3.41138	2.20123	40.8456	0.24096	3.23067	0.60393	0.18208	0	0.39857	0	2.20123	0.24096	0.60393	0.33881	0.18208	0.17776	0.39857	0.20541	0	0
Healthy	0.01267	2.41022	0	1.03738	0	4.37795	1.5828	0.78315	0.08518	0.00635	2.41022	1.03738	4.37795	0.68787	1.5828	2.3716	0.08518	0.76366	0.78315	0.00635
Healthy	0	0	0	3.31215	0	0.03148	0	0	0	0	0	3.31215	0.03148	1.83632	0	0	0	0	0	0
Healthy	6.28442	0	0	11.6226	0.43233	0.10676	2.3402	2.39206	0	0	0	11.6226	0.10676	0.57189	2.3402	0.15956	0	0.4935	2.39206	0
Healthy	1.71934	0.36963	0	4.23688	27.2372	1.98292	0.05327	0.16151	0	0	0.36963	4.23688	1.98292	1.25633	0.05327	0.16959	0	0.35268	0.16151	0
Healthy	0	0	0	2.07828	0	0.13004	0.08595	0.0038	0	0.14366	0	2.07828	0.13004	0.07389	0.08595	0.10426	0	0.03159	0.0038	0.14366
Healthy	1.51289	0	0	7.42608	2.26152	0.44529	0.18755	0.60922	0	0	0	7.42608	0.44529	0.21749	0.18755	1.00283	0	0	0.60922	0
Healthy	0	0.00141	0	0	0	0.58264	0	0.02888	0	0	0.00141	0	0.58264	0.2686	0	0	0	0	0.02888	0
Healthy	10.1238	0	0	10.4789	0.99194	0.07071	0.17241	0.00451	0	0	0	10.4789	0.07071	0	0.17241	0.63394	0	0	0.00451	0
Healthy	0.14215	0	0	0	0	0.05469	0	0.05317	0	0	0	0	0.05469	0.16254	0	0.04901	0	0	0.05317	0
Healthy	0	0	0	0	0	1.03121	0.46813	0.00255	0	0	0	0	1.03121	0.35692	0.46813	0.13289	0	0.16034	0.00255	0
Healthy	16.6485	0	0	1.89388	0.04568	0.00678	3.83349	0.68251	0	0	0	1.89388	0.00678	2.34746	3.83349	0.04611	0	0.57757	0.68251	0
Healthy	0	67.8293	0	0	0	0	0	0	0	0	67.8293	0	0	0.67761	0	0	0	0	0	0
Healthy	1.32826	0	0	2.65682	1.84282	0.44536	2.61434	0	0	0	0	2.65682	0.44536	1.67827	2.61434	0.6285	0	0.10162	0	0
Healthy	10.7808	0	0	0	0	0.46348	0.08623	0.20671	0	0	0	0	0.46348	1.77528	0.08623	0.07117	0	0.01986	0.20671	0
Healthy	0	0.00028	0	0.00262	0	0.59787	0	0	0	0	0.00028	0.00262	0.59787	0	0	0.00662	0	0.25063	0	0
Healthy	0	0	0	0	0	10.0355	0	0	0	0	0	0	10.0355	0	0	0	0	0	0	0
Healthy	0.0994	0.03188	0	2.90746	0	0.09425	0.00168	0	0	0.11637	0.03188	2.90746	0.09425	0.03909	0.00168	0.05504	0	0.01132	0	0.11637
Healthy	3.11921	0	0	5.12329	0	0.17493	0.06676	0	0	0	0	5.12329	0.17493	0.1428	0.06676	0.06166	0	0.01532	0	0
Healthy	32.884	0	0	0	0	0.08689	0.654	0.45768	0	0	0	0	0.08689	0.47989	0.654	0.61018	0	0.0606	0.45768	0
Healthy	0	0	0	0	0	0.20936	0	0	0	0	0	0	0.20936	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.09066	0.00674	0.01613	0	0	0	0	0.09066	0.09823	0.00674	0.00495	0	0	0.01613	0
Healthy	1.27987	0	0	2.91151	0	0.14089	0	0	0	0	0	2.91151	0.14089	0.00839	0	0.07325	0	0	0	0
Healthy	1.45621	0	0	6.42954	0	0.45016	0.03767	0	0	0	0	6.42954	0.45016	0.00411	0.03767	0.01627	0	0.00789	0	0
Healthy	0.38776	74.61544	0	0	0	0.33221	0.10445	0.316	0	0	74.61544	0	0.33221	1.01554	0.10445	0.19043	0	0.73942	0.316	0
Healthy	0	0.00037	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0	0	0	0
Healthy	2.46062	0	4.80533	1.26668	0.12236	1.22848	0.27726	0.11908	0	0	0	1.26668	1.22848	0.33363	0.27726	0.31195	0	0.18457	0.11908	0
Healthy	11.4895	0	0	1.61675	0	1.31727	0.39189	0.10202	0.27699	0	0	1.61675	1.31727	0.78238	0.39189	0.98682	0.27699	0.28123	0.10202	0
Healthy	10.9507	0	0	2.9406	0	0.22671	0.49863	0.07369	1.18476	0.07165	0	2.9406	0.22671	0.27153	0.49863	0.08903	1.18476	0.19167	0.07369	0.07165
Healthy	1.40517	0	0	6.31564	0	0.17401	0.04226	0	0	0	0	6.31564	0.17401	0.02137	0.04226	0.02794	0	0.01103	0	0
Healthy	0	0	0	0	0	1.52918	0	0	0	0	0	0	1.52918	4.18887	0	0	0	0	0	0
Healthy	1.14546	0	0	0	0	0.26464	0.00341	0	0.72826	0	0	0	0.26464	0.03588	0.00341	0	0.72826	0	0	0
Healthy	3.26958	7.27333	0	0.19322	0	0.16388	0.34997	0.06448	0.68095	0.25242	7.27333	0.19322	0.16388	0.16666	0.34997	0.12209	0.68095	0.10314	0.06448	0.25242
Healthy	1.66203	8.87961	19.7951	0	0	0	0	0	0	0	8.87961	0	0	0	0	0	0	0	0	0
Healthy	1.43492	30.472	0	1.96392	0.0157	0.36886	0	0	0.09651	0	30.472	1.96392	0.36886	0.60348	0	0.01446	0.09651	0.02956	0	0
Healthy	7.304	0	0	0	0	0	0.89075	0.42421	0	0	0	0	0	0.05158	0.89075	0.16946	0	0	0.42421	0
Healthy	5.4532	0	0	0	0	0.06412	0.24311	0.0337	0	0	0	0	0.06412	0.94747	0.24311	0.29448	0	0.52561	0.0337	0
Healthy	3.69278	0	0	0	0	1.04175	0.0749	0	0	0	0	0	1.04175	1.83056	0.0749	0.0544	0	0.05095	0	0
Healthy	5.91805	0	0	0	0	0.35755	0	0	0	0	0	0	0.35755	0.39547	0	0.16396	0	0.04462	0	0
Healthy	0.61342	0	0	0	0	2.0802	0	0	0	0	0	0	2.0802	0.23282	0	0.06467	0	0	0	0
D050177	2.9665	0	5.19708	3.37188	0	0.78423	0.13948	0.05628	0	0	0	3.37188	0.78423	0.27919	0.13948	0.18255	0	0.09157	0.05628	0
Healthy	0.30555	0	0	0	0	0.15327	0	0	0	0	0	0	0.15327	0	0	0.03984	0	0.0275	0	0
Healthy	0.10188	3.34506	0	0.4821	0.5247	0.38266	0.1598	0.00305	0.04661	0	3.34506	0.4821	0.38266	0.42402	0.1598	0.07885	0.04661	0.06944	0.00305	0
Healthy	1.14484	0	0	0	0	0.25654	0.00489	0	0.83871	0	0	0	0.25654	0.04055	0.00489	0.00323	0.83871	0	0	0
Healthy	15.822	1.12552	0	0.04432	1.88674	0.85634	1.54993	0.10389	0	0	1.12552	0.04432	0.85634	0.67956	1.54993	0.40853	0	0.44915	0.10389	0
Healthy	2.53714	0	0	5.2949	0	0.03435	0.00336	0	0	0	0	5.2949	0.03435	0.07438	0.00336	0.03407	0	0.00297	0	0
Healthy	1.2088	21.85492	0	1.32314	0.36668	0.2187	0.81285	0.19354	0.66645	0.0744	21.85492	1.32314	0.2187	0.30554	0.81285	0.23056	0.66645	0.27946	0.19354	0.0744
Healthy	2.96147	25.11951	0	0.15441	0.44856	0.78755	0.94976	0.17913	0.46372	0	25.11951	0.15441	0.78755	0.09297	0.94976	0.22888	0.46372	0.12583	0.17913	0
Healthy	6.70075	0	0	4.57884	0	3.13448	0.67061	0.02809	0	0	0	4.57884	3.13448	0.0682	0.67061	0.13959	0	0.05707	0.02809	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.14501	0	0	0	0.00384	0	0.07778	0	0	0.14501	0	0.00384	0.44843	0	0.04753	0	0.09581	0.07778	0
Healthy	0.68803	0	0	18.1387	0	0.46174	0	0	0	0	0	18.1387	0.46174	0.03201	0	0	0	0.05227	0	0
Healthy	5.08488	0	0	3.91476	0	0.13332	0.08265	0.04858	0	0.09539	0	3.91476	0.13332	1.79055	0.08265	0.53423	0	0.01484	0.04858	0.09539
Healthy	0.37366	0	0	0	0	0.12281	0	0	0	0	0	0	0.12281	0	0	0.01337	0	0.00296	0	0
Healthy	3.25428	8.23976	0	1.25126	0.01245	0.13097	0.02997	0.02849	3.38154	0	8.23976	1.25126	0.13097	0.16709	0.02997	0.08856	3.38154	0.08404	0.02849	0
Healthy	0.87107	10.9696	23.4815	3.18491	0	0.78514	0.76454	0.02917	0.13916	0.04485	10.9696	3.18491	0.78514	0.36324	0.76454	0.4004	0.13916	0.37817	0.02917	0.04485
Healthy	15.9552	0	0	1.05549	0	1.41872	0.31952	0.17819	0	0.00193	0	1.05549	1.41872	0.27836	0.31952	0.23814	0	0.18329	0.17819	0.00193
