group	Blautia_A	Streptococcus	Dorea	Longicatena	Faecalimonas	Clostridium_A	Adlercreutzia	Gordonibacter	Eggerthella	Lactococcus	Faecalibacterium	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Collinsella	Blautia_A	Dorea	Flavonifractor
Healthy	0.04611	2.36528	0.57757	0.02011	0	0.05994	0	0.00229	0	0	10.4268	16.6485	0.02898	3.00841	0.00678	2.34746	0	0.04611	0.57757	0.02758
Healthy	0	0	0	0	0	0	0	0	0	0	1.44276	0	0	0	0	0.67761	0	0	0	0.06992
Healthy	0.6285	0.05879	0.10162	0.00625	0	0	0.00199	0	0	0	0.6751	1.32826	2.15726	0.13362	0.44536	1.67827	0.82064	0.6285	0.10162	0.04531
Healthy	0.07117	0.08228	0.01986	0.00143	0.01001	0.11933	0	0	0	0	1.2523	10.7808	1.99354	2.05345	0.46348	1.77528	0	0.07117	0.01986	0.01284
Healthy	0.00662	0.16385	0.25063	0.10551	0	0	0	0.00121	0.00314	0	0	0	0	0	0.59787	0	1.54817	0.00662	0.25063	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0355	0	0	0	0	0
Healthy	0.05504	0.03834	0.01132	0	0	0	0	0	0	0	1.0766	0.0994	0.70368	0.04839	0.09425	0.03909	0.84479	0.05504	0.01132	0.15644
Healthy	0.06166	0.00611	0.01532	0	0	0.0519	0	0.03917	0	0	0.87605	3.11921	4.52844	0.46139	0.17493	0.1428	0.6499	0.06166	0.01532	0.14512
Healthy	0.61018	0	0.0606	0	0	0	0.07887	0	0	0	3.83059	32.884	3.44201	6.27588	0.08689	0.47989	0.29651	0.61018	0.0606	0
Healthy	0	0.00615	0	0	0	0	0	0	0.05534	0	0.00146	0	0	0	0.20936	0	13.5973	0	0	0
Healthy	0.00495	0.2402	0	0	0	0.35465	0	0	0	0	0.54758	0	0	0.37802	0.09066	0.09823	0.13159	0.00495	0	0.14572
Healthy	0.07325	0	0	0	0	0	0	0	0	0	3.35792	1.27987	0	2.55251	0.14089	0.00839	0	0.07325	0	0.11797
Healthy	0.01627	0	0.00789	0	0	0	0	0	0	0	1.97037	1.45621	1.0012	1.19993	0.45016	0.00411	0.18241	0.01627	0.00789	0.13741
Healthy	0.19043	0.16751	0.73942	0	0	0	0	0	0	0	3.2414	0.38776	1.26012	0.26073	0.33221	1.01554	0.20699	0.19043	0.73942	0
Healthy	0	0.68429	0	0.05897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.31195	0	0.18457	0.01145	0	0	0.00081	0	0	0	4.28877	2.46062	2.46568	1.13066	1.22848	0.33363	0.10656	0.31195	0.18457	0.03146
Healthy	0.98682	2.02082	0.28123	0	0	0	0.21404	0	0	0	6.32644	11.4895	17.755	5.56002	1.31727	0.78238	0	0.98682	0.28123	0
Healthy	0.08903	0	0.19167	0	0	0.01346	0	0	0	0	1.33056	10.9507	0	3.88553	0.22671	0.27153	0.01329	0.08903	0.19167	0.02468
Healthy	0.02794	0	0.01103	0	0	0	0	0	0	0	1.97955	1.40517	1.00454	1.20938	0.17401	0.02137	0.15168	0.02794	0.01103	0.12199
Healthy	0	0	0	0	0	0.00462	0	0	0	0	0.17807	0	0	0	1.52918	4.18887	0	0	0	0.07903
Healthy	0	0	0	0	0	0	0	0	0	0	1.69659	1.14546	2.06101	0.20095	0.26464	0.03588	0.14674	0	0	0.00147
Healthy	0.12209	0.06632	0.10314	0	0	0	0	0	0	0	3.72852	3.26958	0.00874	3.18065	0.16388	0.16666	0.02408	0.12209	0.10314	0.0182
Healthy	0	0	0	0	0	0	0	0	0	0	3.24922	1.66203	24.7905	2.19356	0	0	0	0	0	0
Healthy	0.01446	0.07253	0.02956	0	0	0	0	0	0	0	1.38955	1.43492	1.56266	0.35621	0.36886	0.60348	0.51706	0.01446	0.02956	0.07538
D008545	3.7812	0.1667	0.18227	0	0	0	0.08121	0	0	1.84161	2.5191	7.08062	0	0	0.06327	1.37171	10.5895	3.7812	0.18227	0.31494
Healthy	0.16946	0	0	0	0	0	0.01437	0	0	0	3.27124	7.304	4.77208	2.2923	0	0.05158	0.13984	0.16946	0	0
Healthy	0.29448	0.45065	0.52561	0	0.01037	0.04885	0	0.04339	0	0.00212	2.13615	5.4532	0.0032	1.13387	0.06412	0.94747	0.21773	0.29448	0.52561	0.05862
Healthy	0.0544	0	0.05095	0	0	0	0	0	0	0	0.09976	3.69278	0	1.7867	1.04175	1.83056	0	0.0544	0.05095	0
Healthy	0.16396	0.04798	0.04462	0	0	0.00395	0.00651	0	0	0	3.56655	5.91805	0.61582	2.03588	0.35755	0.39547	0.32884	0.16396	0.04462	0.08096
Healthy	0.06467	30.7272	0	0	0	0	0	0	0	0.2328	0	0.61342	0	0	2.0802	0.23282	0	0.06467	0	0
D008545	8.25331	6.23872	1.38382	0	0	0	0.02858	0	0	0	15.9211	0	0	3.41752	2.61577	6.28313	3.81159	8.25331	1.38382	0
Healthy	0.03984	0	0.0275	0	0	0	0	0	0	0	1.5881	0.30555	0	0.19274	0.15327	0	0	0.03984	0.0275	0.02888
Healthy	0.07885	0.41852	0.06944	0.00237	0	0.00176	0.00965	0.00021	0	0	2.45126	0.10188	0.00092	0.35908	0.38266	0.42402	0.0616	0.07885	0.06944	0.01349
Healthy	0.00323	0	0	0	0	0	0	0	0	0	1.54971	1.14484	2.00254	0.14207	0.25654	0.04055	0.16928	0.00323	0	0.02447
Healthy	0.40853	0.7609	0.44915	0.002	0	0.07509	0.08491	0.00156	0.00175	0	8.46202	15.822	0.54225	0.33854	0.85634	0.67956	0.5187	0.40853	0.44915	0.01947
Healthy	0.03407	0.28896	0.00297	0	0	0.26209	0	0	0	0	2.25126	2.53714	0	2.26008	0.03435	0.07438	0.02603	0.03407	0.00297	0.07147
Healthy	0.23056	0.20963	0.27946	0.00106	0	0	0	0	0	0	4.22192	1.2088	0.07163	5.8886	0.2187	0.30554	0.26738	0.23056	0.27946	0.02446
Healthy	0.22888	0.41624	0.12583	0	0	0	0.08322	0	0	0	3.94418	2.96147	0.01452	0.11829	0.78755	0.09297	0.07174	0.22888	0.12583	0.11269
Healthy	0.13959	0.27805	0.05707	0.06124	0.34054	0	0.03103	0	0	0	12.3463	6.70075	3.55691	2.19765	3.13448	0.0682	0.09543	0.13959	0.05707	0.17207
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.04753	0.00816	0.09581	0	0.00539	0	0	0	0	0	9.38558	0	0	0.73211	0.00384	0.44843	3.12494	0.04753	0.09581	0.18531
Healthy	0	0.15555	0.05227	0	0	0	0	0	0	0	0.0065	0.68803	0	0	0.46174	0.03201	0.15188	0	0.05227	0
Healthy	0.53423	0.00767	0.01484	0.17949	0.00332	0.00502	0.01361	0.01505	0.00082	0	0.10546	5.08488	7.10946	13.88519	0.13332	1.79055	0	0.53423	0.01484	0.05309
Healthy	0.01337	0	0.00296	0	0	0	0	0	0	0	1.45335	0.37366	0	0.2669	0.12281	0	0	0.01337	0.00296	0
Healthy	0.08856	0.03412	0.08404	0	0	0	0.00725	0	0	0	9.12279	3.25428	0	0.42658	0.13097	0.16709	0.3312	0.08856	0.08404	0.0513
Healthy	0.4004	0.12476	0.37817	0.02685	0	0.01782	0	0	0	0	4.07262	0.87107	0.1183	0.83194	0.78514	0.36324	0.4222	0.4004	0.37817	0.07614
Healthy	0.23814	0.51734	0.18329	0	0	0.27691	0	0	0	0.01669	10.3045	15.9552	3.79589	9.35705	1.41872	0.27836	0.34871	0.23814	0.18329	0.02282
Healthy	0.01715	0.10967	0	0.01067	0.15599	0	0	0	0.00059	0	6.83384	0.29896	0.0098	4.3517	0.00753	0.34002	0.2725	0.01715	0	0.0331
Healthy	0.63958	0.09233	1.14735	0.72617	0	0.06966	0.02224	0	0	0	25.9485	0	16.3053	2.79239	0.04297	0	0	0.63958	1.14735	0
Healthy	0.02603	0	0	0	0	0	0	0	0	0	0	7.76254	0	3.92437	0.58312	0	0	0.02603	0	0
Healthy	0.03927	0.04569	0.04703	0	0	0	0	0	0	0	4.15981	0	2.07758	0.26172	0.25018	0.02382	0	0.03927	0.04703	0
Healthy	0.2905	1.63437	0.15514	0	0	0	0	0	0	0	5.65149	3.02993	0.00496	0.96695	0.95484	0.09274	0.20292	0.2905	0.15514	0.27508
Healthy	0.01833	0	0.01904	0	0	0.00255	0.01809	0	0	0	1.1836	5.08643	0	8.27844	0.39024	0	0.22128	0.01833	0.01904	0.03622
Healthy	0	1.13826	0	0.00161	0	0	0	0	0.05082	0.05733	13.1439	0	0	0.0005	0.78438	0	0.00011	0	0	0.00671
Healthy	0.00223	0	0	0	0	0	0	0	0	0	1.6073	0	1.28233	0.33819	0.31504	0.18093	0	0.00223	0	0.03504
Healthy	0.36603	0.01638	0.13596	0	0	0.03101	0.12421	0.02377	0	0	8.14541	26.7553	5.67636	4.83685	0.51417	1.18289	0.81347	0.36603	0.13596	0.03742
Healthy	0	0	0	0	0	0.12193	0	0	0	0	2.37827	0	0.85403	0.10906	0.20576	0.70828	0.10424	0	0	0.30467
Healthy	0.2824	0.06969	0.11189	0.00447	0	0	0.0161	0	0	0	13.6233	4.06108	0.0395	1.10728	0.07595	0.06794	0.05197	0.2824	0.11189	0.10158
Healthy	6.3602	1.71618	4.00532	0	0	0	0	0	0	0	3.79023	12.4576	0.31844	0.28566	2.81046	1.03606	8.15641	6.3602	4.00532	0
Healthy	2.34503	0.89779	1.04221	0	0	0	0.02401	0	0	0	3.49138	18.5724	0	6.37015	1.50779	2.19427	0	2.34503	1.04221	0
Healthy	0.17281	0	0.09402	0	0	0	0	0	0	0	2.69608	7.3748	4.66608	1.44205	0.15304	0.54032	0	0.17281	0.09402	0.89058
Healthy	2.53308	1.29297	0	0	0	0	0	0	0	0	1.67582	0	0	7.5901	4.6486	0	4.15738	2.53308	0	0
Healthy	0.13427	0.06991	0.20558	0.02741	0	0.12972	0	0	0	0	1.32251	7.38373	9.27796	1.88251	2.65137	0.99309	1.57254	0.13427	0.20558	0.0103
Healthy	1.53524	0.72316	0.68761	0.00834	0	0.37099	0.10252	0	0	0.0091	1.38662	4.44846	10.5749	0.17354	1.53451	1.59657	1.60338	1.53524	0.68761	0.01533
Healthy	0	1.16377	0	0	0	0	0	0	0.00202	0	0	0	0	0	2.23002	0.09339	0	0	0	0
Healthy	0	0.14894	0.02072	0	0	1.44429	0	0	0	0	3.29786	0	0	0	0.73307	1.60449	0	0	0.02072	0.65097
Healthy	0.36425	0.31322	0.08938	0.01482	0	0.58649	0	0	0	0	0.78985	0	4.58131	0.11933	0.02186	0.0169	1.25755	0.36425	0.08938	0.17201
Healthy	0.51966	0.33766	0.99064	0.0078	0	0	0	0	0	0	8.83636	0.04069	0.35112	0.63316	2.41888	0.88864	0.13419	0.51966	0.99064	2.10756
Healthy	0.83549	0.18912	0	0.12452	0	0.01756	0	0	0	0	1.65226	0.01085	4.33241	0.28417	0.70712	0.17417	0.24702	0.83549	0	0.08885
Healthy	0.84023	0	0.0104	0	0	0	0	0	0	0	3.38132	4.34432	2.45832	1.80673	0.32342	0.10393	0.15891	0.84023	0.0104	0.26814
Healthy	0.44205	0.00373	0.09964	0	0	0	0	0	0	0	0.65172	0.27354	1.35893	0.88818	1.12332	0.90689	0	0.44205	0.09964	0
Healthy	0	0.20686	0.04107	0	0	0	0	0	0	0	0	0.70713	0	0	0.59972	0.04822	0.26925	0	0.04107	0
Healthy	0.70124	0.01052	0.54117	0.00152	0.14537	0.14014	0.07899	0.00026	0	0.03347	6.4901	4.61879	3.59444	3.183	0.09395	0.55108	0.8203	0.70124	0.54117	0.02105
Healthy	0	0	0	0	0	1.00729	0.19398	0	0	0	4.00989	0	1.21233	0	0.34362	0.50953	0	0	0	0.04931
Healthy	0.09333	0.91624	0.63343	0.11379	0	11.3092	0	0	0	0	4.35327	0	0.00217	2.42685	3.04945	0.43211	1.0318	0.09333	0.63343	0.04572
Healthy	0.46642	0.11243	0.1434	0	0	0.35146	0.09987	0.02154	0	0	0.6622	0.3448	0	0.5157	0.01042	1.55825	0.18821	0.46642	0.1434	0.007
Healthy	0.41306	0	0.09826	0	0	0	0	0	0	0	5.56613	13.8124	0	3.57547	0.40267	0.67964	0	0.41306	0.09826	0
Healthy	0.99393	0.22235	0.76388	0	0	0.00827	0.25187	0	0	0	8.14008	9.91143	20.9202	0.61516	0.35215	1.64317	2.90169	0.99393	0.76388	0.01841
Healthy	0.12773	0	0.08078	0	0	0	0	0	0	0	3.77045	1.01562	0.20002	6.15604	0.09432	0	0.10238	0.12773	0.08078	0.2056
Healthy	0.12402	0.20264	0.25869	0.00039	0	0	0.01751	0	0	0	5.73551	0.04949	0.1208	1.00902	0.48089	0.10048	0.06129	0.12402	0.25869	0.08823
Healthy	0.2852	0.0558	0.24454	0	0	0	0.02927	0	0	0	2.91487	1.22668	5.29757	0.90686	0.12225	0.00415	1.67211	0.2852	0.24454	0.22466
Healthy	0.48706	0.4539	0.53238	0.01609	0	0	0.02906	0.00244	0.01719	0	4.02197	0.87463	0	4.56488	0.01045	1.50651	2.8033	0.48706	0.53238	0.03908
Healthy	0.6389	0	0.47943	0	0	0	0	0	0	0	4.16336	2.2914	0	2.31173	0.13143	0.94549	0.19324	0.6389	0.47943	0.00721
Healthy	0.0401	0.03321	0.04135	0	0	0.00907	0.00942	0	0	0	1.30712	2.49605	0.52792	1.38878	0.13781	0.05921	0.0013	0.0401	0.04135	0.0065
Healthy	0	0.00774	0	0	0	0	0	0	0	0	0	0	0	0	0.01166	0	0.0043	0	0	0
Healthy	0.09305	0	0	0	0	0	0	0	0	0	0.45344	1.8013	1.79522	0.83789	0.13276	0.39325	0	0.09305	0	0
Healthy	0.02646	0	0	0.00564	0	0.04326	0	0.01797	0	0	0.36435	0.32804	0.55174	0	3.25381	0.27234	0.67976	0.02646	0	0.23428
Healthy	0	0.08112	0	0	0	0.15392	0	0	0	0	2.45126	0	0	0	0.64457	2.44774	0	0	0	0.68326
Healthy	3.19847	0.48652	0.22225	0.14272	0	0.0932	0.12202	0.01362	0.02564	0.06225	2.59971	6.76684	0	0.08591	0.04454	2.77599	11.9689	3.19847	0.22225	0.1562
Healthy	3.29022	0	1.09362	0	0	0	0.59504	0	0	0.34297	1.79041	10.5024	35.8528	0.25958	1.20073	3.60454	0	3.29022	1.09362	0
Healthy	0.03526	0.03597	0	0	0	0.10494	0	0	0	0	5.18305	0	0	0	0.07304	0.42016	0.0565	0.03526	0	0.13931
Healthy	0.18765	0.67489	0.02938	0	0	0	0	0	0	0	5.0352	2.37647	0.7215	2.84554	0.37997	0.07624	0	0.18765	0.02938	0.02847
Healthy	0.10726	0	0.04752	0	0	0.12383	0.15447	0.03577	0.00909	0.0166	5.0358	2.01605	0.2467	0.51674	0.20131	0.20665	0.5576	0.10726	0.04752	0.19338
Healthy	0.03077	0.2766	0.00582	0	0	0.26461	0	0	0	0	2.04911	2.55411	0	2.25283	0.05743	0.08114	0.02708	0.03077	0.00582	0.04929
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.4841	0	0	1.22385	0	0	0	0	0
Healthy	1.39811	0.77474	0.26632	0	0	0	0.31476	0	0	0	4.67764	1.8566	0.95705	0.44417	0.04027	2.36906	0.17371	1.39811	0.26632	0.07404
Healthy	0.81118	0.33356	0.25467	0.33713	0	0.05241	0.10955	0.2467	0.01157	0.00999	5.03487	0.07203	0.18101	0.39753	1.656	0.13382	2.76584	0.81118	0.25467	0.00051
Healthy	0.20356	0	0.10438	0.29979	0	0.46644	0	0	0	0	1.86826	1.46045	0	0.94999	0.49281	0.08898	0	0.20356	0.10438	1.8095
Healthy	0.04118	0	0.0023	0	0	0	0	0	0	0	1.63171	0.28523	0	0.16986	0.05608	0	0	0.04118	0.0023	0.03301
Healthy	0	0	0	0	0	0	0	0	0	0	1.06885	0.8404	0	10.32015	0.34771	0	0	0	0	0
Healthy	0.39316	1.83558	0.18191	0.00039	0	0	0.04616	0	0	0	1.27592	11.7862	0.00519	9.62935	0.05258	0.32186	0.40726	0.39316	0.18191	0.01588
Healthy	0.40189	0.5437	0.12071	0	0	0.10867	0	0	0	0	5.73799	6.61036	0.03163	2.11089	0.6496	0.68929	0.16185	0.40189	0.12071	0.05437
Healthy	0.13043	6.43426	0.17551	0	0	0	0	0	0	0	4.17862	3.24765	0.77488	0.65843	1.05136	0.0181	0.28468	0.13043	0.17551	0
Healthy	0.00448	0	0.05037	0	0	0.033	0.07524	0.02653	0	0	8.2376	3.10409	0.03374	2.94364	1.54026	0	0.11833	0.00448	0.05037	0
Healthy	0	28.08369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00955	0	0	0	0	0	0	0	0	0	2.21617	3.40699	0.99888	1.11959	0.04748	0.07506	0	0.00955	0	0.02994
Healthy	0.05942	0	0.03163	0	0	0	0	0	0	0	7.99251	1.9627	0.42058	1.67426	0.17108	0	0	0.05942	0.03163	0.0561
Healthy	1.53183	0.13364	1.70567	0	0	0	0	0	0	0	12.3478	1.33339	1.87402	0.95946	0.83916	1.14148	1.81866	1.53183	1.70567	0.05743
Healthy	1.16131	0.32995	0.52976	0.00153	0	0.02095	0	0	0	0.00116	4.97887	17.2438	0.26518	2.95641	0.48731	2.23459	0.96339	1.16131	0.52976	0
Healthy	0.04564	0.00433	0.20898	0.00472	0	0.04187	0.02298	0.00844	0	0.00155	2.00976	1.91826	0	0.53703	0.73508	0.44891	0	0.04564	0.20898	0.12743
Healthy	0.43323	1.12163	0.10266	0.08743	0	0.05416	0	0.00922	0.04057	1.64705	2.05628	7.38003	7.76405	0.95142	0.37061	0.36456	2.64849	0.43323	0.10266	0.08703
Healthy	0.46384	0.24351	0.20723	0	0	0.02706	0	0	0	0	5.89627	1.69595	2.09796	0.45514	0.75216	0.31951	0.0928	0.46384	0.20723	0
Healthy	0.7033	0.26328	0.42804	0	0	0.00977	0.30018	0	0	0	15.0037	5.65036	0.85486	14.59877	0.89209	2.04923	0.49229	0.7033	0.42804	0.03819
Healthy	0.05249	0.01339	0.21077	0	0	0	0	0	0	0	0.30647	18.357	0	0.77352	0.20799	0.56741	0	0.05249	0.21077	0
Healthy	0.89485	0.25948	0.15323	0	0	0.78888	0	0.06641	0	0	3.33602	2.15386	0.67748	2.4053	3.3304	0.2755	0	0.89485	0.15323	0.18265
Healthy	0	0	0	0	0	0	0	0	0	0	3.02439	0.20092	0.60098	0.26324	0	0	0	0	0	0
Healthy	2.09577	0.07445	1.28912	0	0	0	0	0	0	0	1.5753	10.3895	7.12058	3.64975	4.06991	1.04454	0.24232	2.09577	1.28912	0.01224
Healthy	0	0.08659	0	0	0	0	0	0	0	0	0.00751	0	0	0	0	0	0	0	0	0
Healthy	0	0.1937	0.06038	0	0	0	0	0	0	0	0	0.77084	0	0	0.07331	0.02123	0.25536	0	0.06038	0
Healthy	0	0.11619	0.03523	0	0	1.46234	0	0	0	0	3.19092	0	0	0	1.07271	1.55244	0	0	0.03523	0.61404
Healthy	0.06265	0.05981	0.34765	0	0.03137	0.06105	0	0	0	0	0	0	0	0	1.52403	8.46825	0	0.06265	0.34765	0.51388
Healthy	0.02529	0.04826	0.01088	0	0	0	0.15422	0.019	0	0	6.48131	0.23585	0	3.00724	0.67652	0.04395	0.20281	0.02529	0.01088	0.01178
Healthy	0.02295	0	0.01339	0	0	0	0.02792	0	0	0	1.27719	5.2619	0	8.19429	1.10037	0.00633	0.23633	0.02295	0.01339	0.0467
Healthy	0.88306	0.43307	0.6718	0.0044	0	0	0	0	0	0	12.2903	1.59739	2.95635	0.12846	0.18266	3.29888	0.64397	0.88306	0.6718	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.21179	3.90772	0.17992	2.14238	0.34162	0	0.05532	0	0	0
Healthy	0.16309	0.6713	0.03265	0	0	0	0	0	0	0	5.15228	2.27511	0.68223	2.76839	0.19324	0.08156	0	0.16309	0.03265	0.02998
D008545	3.6907	12.59301	0.90656	0.32134	0	0.28313	0.26123	0.28851	2.63845	0.0756	0.04713	0.00234	0.00692	0.00177	0.65719	2.38849	2.20869	3.6907	0.90656	0.27187
Healthy	0	0	0.02716	0	0	0	0	0	0	0	1.95138	2.00719	0	0.56758	0.37833	0.42757	0.67356	0	0.02716	0.12956
Healthy	0.10857	0	0.04291	0	0	0	0	0	0	0	3.61291	1.09947	0.23053	5.92205	0.06412	0	0.06489	0.10857	0.04291	0.19114
Healthy	0.03012	0.00684	0	0	0	0	0.00221	0	0	0	2.29377	3.46843	1.10036	1.10469	0	0.04493	0	0.03012	0	0.01748
Healthy	0.50186	0	0.34628	0	0	0	0	0	0	0	0.41492	0.32248	0	7.77118	1.8248	0.3738	0	0.50186	0.34628	0
Healthy	0.0182	0.08424	0.0284	0	0	0	0.01534	0	0	0	16.1149	3.10586	0.05158	0.47302	0	0.09378	0.27722	0.0182	0.0284	0
Healthy	0.16996	0.0309	0.21393	0.02054	0.07443	0.40757	0	0	0.00517	0	10.0073	9.11703	0.1707	4.68142	2.46807	0.17569	0.07473	0.16996	0.21393	0.37925
Healthy	0.05108	0	0.01277	0	0	0	0	0	0	0	3.52317	14.0539	5.88608	3.46538	0.09129	0.21442	0	0.05108	0.01277	0
Healthy	2.1336	0.07561	0.16959	0.00294	0	1.59634	0.0676	0	0	0	5.39512	4.87512	5.70406	1.32363	1.02977	0.43548	0	2.1336	0.16959	0.01429
Healthy	0.03492	0.06794	0.02329	0	0	0	0	0	0	0	1.43363	1.361	1.57789	0.42175	0.4729	0.62942	0.62851	0.03492	0.02329	0.06624
D008545	1.08812	1.49693	1.0611	1.02528	0	0.13838	2.84566	0.86838	0	0	0	3.6618	56.4045	0	0.56712	0.15827	0	1.08812	1.0611	0
Healthy	0.1661	0.20582	1.14304	0	0	0	0	0	0	0	1.81892	1.05489	0.02779	1.32232	0.97829	0.63816	1.07452	0.1661	1.14304	0.0058
D008545	0.00178	0.79174	0.35042	0.00213	1.42678	0.00144	0	0.0174	0.06012	0.00534	18.276	0.00338	5.84529	0.00076	0.00086	2.57537	0	0.00178	0.35042	0.69313
Healthy	0.11896	0.02417	0.2428	0.0006	0	0.01237	0	0.00492	0	0	2.75674	5.06431	0.02133	5.66589	2.38731	0.42342	0.36526	0.11896	0.2428	0.00846
Healthy	0.80865	0.0571	0	0.01716	0.00078	0	0	0.00972	0.20943	0	1.22644	0.0002	0	0.00135	0.23357	0.62863	3.64526	0.80865	0	0
Healthy	0	0	0	0	0	0.16248	0	0	0	0	2.28402	0	0.83426	0.11619	0.19972	0.70671	0.1632	0	0	0.35147
Healthy	0.40507	0	0.25656	0	0	0	0	0	0	0	0.24584	0	19.9452	0.03293	0.11053	0.07614	0.16855	0.40507	0.25656	0
D008545	8.86204	0.12437	3.51146	0.08886	0	0.04728	0	0.17264	0.01898	0.04524	4.51309	0.00815	0.00402	0	0.04944	1.01189	2.15615	8.86204	3.51146	0.26924
Healthy	0.25641	0.28501	0.27093	0.00259	0	0.00211	0	0	0	0.00132	6.21951	12.5661	0.01458	3.81647	0.3864	0.3845	0.30289	0.25641	0.27093	0.02881
Healthy	0.01154	0	0.57028	0	0	0	0	0	0	0	12.3005	1.20636	0	0.76951	0.46947	0	2.12005	0.01154	0.57028	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.79919	1.91651	0	3.95268	3.35748	1.07468	0.9255	0	0	0
Healthy	0.13746	13.63344	0	0	0	0	0	0	0	0	3.12554	0	17.4376	0	4.46098	0	0	0.13746	0	0
Healthy	0.351	0.04264	0.03948	0	0	0	0.00496	0	0	0	5.0756	6.37893	4.02208	1.46459	0.20511	0.18458	0.22277	0.351	0.03948	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.16003	18.9076	0.36072	0	0	0	0	0	0	0
Healthy	0.01028	0	0.01361	0	0	0	0.00208	0	0	0	1.19951	5.13402	0	7.99558	0.62293	0.01666	0.22857	0.01028	0.01361	0.05424
Healthy	0.89068	0.84866	0.50813	0.02306	0	0.35593	0.2873	0.03756	0.00012	0.00304	1.30761	4.54651	20.2521	1.72917	0.1104	0.30888	5.94653	0.89068	0.50813	0.08282
Healthy	0.05667	0.02727	0.03544	0	0	0	0	0	0	0	4.2236	0	2.00068	0.19091	0.20053	0.04211	0	0.05667	0.03544	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.97875	0	0	0	0.08982	1.02343	0	0	0	0.01656
Healthy	0	0	0	0	0	0.19562	0	0	0	0	2.36938	0	0.86949	0.10932	0.26642	0.62288	0.11993	0	0	0.43291
Healthy	0.13142	0.01769	0.05071	0.00353	0	0	0.02684	0	0	0	3.75727	5.23926	0.62342	2.084	0.06809	0.3428	0.4213	0.13142	0.05071	0.10201
Healthy	0.33819	0.13118	0.3781	0.00774	0.01281	0	0	0	0.0009	0	25.0681	0.6543	0.00824	0.62564	0.07078	0.21294	0	0.33819	0.3781	0.31779
Healthy	0.33369	0.02665	0.18336	0	0	0.04611	0.021	0	0	0	3.47019	5.00019	1.70483	0.36103	0.11299	0.64638	0.15379	0.33369	0.18336	0.04897
Healthy	0.40148	0.01679	0.02792	0	0	0	0	0	0	0	6.2233	9.93567	8.37107	5.80487	0.06941	0.36389	0.09043	0.40148	0.02792	0
Healthy	0	0	0	0.14635	0	0.03022	0	0	0	0	1.22313	0	0	0	1.14151	0.02971	3.97413	0	0	0
Healthy	0.32802	0.18736	0.0649	0.00758	0	0	0.00516	0	0	0	4.8257	2.063	0	0.30187	0.00991	0.06617	0.00487	0.32802	0.0649	0.01266
Healthy	0.03485	0	0	0	0	0	0	0	0	0	2.16544	3.50948	1.01432	1.00282	0	0.03879	0	0.03485	0	0.013
Healthy	0.0344	0	0	0.00278	0	0	0	0	0	0	1.40834	0.11503	0	1.74555	0.03567	0.13941	0	0.0344	0	0.01
Healthy	0.02163	0	0	0	0	0	0	0	0	0	1.3899	0.11274	0	1.58388	0.482	0.13185	0	0.02163	0	0.02325
Healthy	0.1816	0.17269	0.29086	0.13311	0.00071	0	0	0	0	0	0.58238	10.9983	0.15977	2.0975	0.35091	1.02743	0.00817	0.1816	0.29086	0.00925
Healthy	0.71399	1.08413	0.20965	0.01587	0	0.01233	0.02205	0.00164	0.00306	0	11.4126	1.95798	0	1.56888	0.02662	0.36323	0.94714	0.71399	0.20965	0.07156
Healthy	0.00822	0.49465	0	0	0	0	0	0	0	0	4.58661	0.7668	0	3.31898	0.48162	0	0.06336	0.00822	0	0.03192
Healthy	0.29687	0	0.14444	0	0	0	0	0	0	0	0.31587	1.53049	11.9591	0	1.28227	1.55907	0	0.29687	0.14444	0
Healthy	0.46451	0.08074	0.28593	0	0	0	0.0276	0	0	0	5.08475	17.339	2.13308	7.82303	0.07017	0.57671	0.34136	0.46451	0.28593	0
Healthy	0.34164	0	0.55243	0	0	0	0	0	0	0	0.38255	24.8664	0.71831	1.27066	1.2664	1.20331	0	0.34164	0.55243	0
Healthy	0.41873	1.109	0.10778	0.01599	0	0.05828	0	0	0.02789	1.64077	1.98972	7.20276	7.7223	0.89613	0.1204	0.38397	2.71563	0.41873	0.10778	0.10466
Healthy	0.86344	1.99943	4.45697	0.07871	0.02188	0.11005	0	0	0.03884	0	4.3657	0	5.73279	11.3408	0.24138	4.79622	11.61876	0.86344	4.45697	0.09023
Healthy	0	0.46303	0	0.18657	0	0	0	0	0.00491	0.06704	0.01557	0.00049	0.00291	0.00107	1.34572	0.48569	0	0	0	0
Healthy	0.33744	0.23819	1.04479	0.01567	0	0.02247	0	0.00857	0.03186	0.09395	1.12672	0	8.73026	1.91814	0.52674	1.75818	1.09915	0.33744	1.04479	0.00868
