group	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Parasutterella	Ruminococcus_C	Bilophila	Faecalimonas	Pseudodesulfovibrio	Rothia	Bacteroides	Mediterraneibacter	Streptococcus	Anaerobutyricum	Blautia_A	Anaerostipes	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0	3.95565	0.02159	0	0	0.06187	0	0	0	0	18.41136	0.75001	0.03125	0.12368	0.17479	0.0472	0.00902	0.04851	0.07618	0
Healthy	33.229	2.41693	0	0	0.0624	0	1.45753	0	0.19234	0	17.46326	0.17982	0	0	0	0	0.37301	2.23811	0	0
Healthy	0	5.24127	0.04198	0.08768	0.00294	0	0.00154	0	0	0	22.42268	0.08724	0.02956	0.00512	0.04838	0	0.13614	0	0	0
Healthy	1.63861	7.36644	0	0	0.04305	0	0	0	0	0	25.7398	0.02415	0	0.01327	0.01696	0	0.00925	0.06231	0.0096	0
Healthy	0	2.17067	0.13218	0.02744	0.0078	0	0.11107	0	0	0	30.39875	0.24453	0.29615	0.19987	0.36115	0.03714	0.17474	0	0	0.2947
Healthy	0.02165	4.47993	0.20678	0.03811	0.0461	0.38224	0	0	0	0	10.81039	0.85903	0.31688	0.77112	0.67249	0.05601	0	0	0.05529	0.01596
Healthy	0	0.76327	0	0	0	0	0.03259	0	0	0	11.48491	1.62957	0.02025	0	0	0	1.1756	0	0	0
Healthy	0	0.593	2.24934	0	0.38935	0	0.01931	0	0.03248	0	36.38684	0.04984	0	0	0	0	0.22674	0.28592	0	0
Healthy	0	6.6158	0	0	0	0	0	0	0	0	14.82738	0	0	0	0	0	0	0	0	0
Healthy	19.16408	17.4253	0.92595	0	0	0.74382	0	0	0	0	0.04245	4.60224	0.56117	5.61766	5.02823	2.15167	0	0	0.87947	0
Healthy	0	3.72164	0	0	0.177	0	0	0	0	0	23.81382	0.10122	0.08341	0	0.13979	0	0.10112	0.01472	0.02935	0.12817
Healthy	0	3.71931	0	0	0.21624	0	0	0	0	0	23.89363	0.13147	0.05612	0	0.122	0	0.10696	0.03107	0.03718	0.17511
Healthy	0	0.60032	6.53906	0	0.03166	0	0.03176	0	0.30223	0	25.9725	1.72564	0	0	0.00957	0	0.02395	0.28	0	0
D006973	4.01662	6.6186	0	0	0.12451	0.02954	0.40843	0	0.06018	0.00138	14.52809	0.29022	0	0.28309	0.36744	0	0.00945	0	0.29414	0.10788
Healthy	0	4.47308	0	0	0	0.00218	0	0	0	0	32.9321	0.11963	0.43878	0	0	0.00482	0.07574	0	0	0
Healthy	0	2.18043	0	0	0.00178	0	0	0	0	0	39.69793	0.03619	0	0.04986	0.01045	0	0.00191	0.03804	0	0
Healthy	0	0	2.25779	0.9565	0	0	0	0.95033	0	0	28.26805	0.84175	9.16246	0	0.01188	0	0.00369	0	0.0605	0
Healthy	2.47081	20.0078	0	0	0	0	0	0	0	0	1.18499	1.72718	0.36728	1.04451	2.54985	0.37836	0	0	0.22725	0
Healthy	46.9053	0.86856	0	0	0	0	0	0	0	0	4.12696	0	0	0	0	0	0	0	0	0
Healthy	0	3.68432	0	0	0.21496	0	0	0	0	0	24.49272	0.1321	0.06844	0.01118	0.14263	0	0.09378	0.01079	0.00515	0.13351
Healthy	0	2.44274	0.48396	0	0.06696	0	0.10238	0	0	0	70.82756	1.24277	0.09177	0	0	0	0.63022	0.03516	0	0
Healthy	0	3.82103	0	0	0	0.03388	0.01272	0	0	0	6.34935	0.53251	0.06962	0.07356	0.1511	0.03802	0.07683	0	0.02152	0
Healthy	0	2.17056	0.03177	0	0.02779	0	0.14068	0	0	0	15.83791	0.03158	0	0	0	0	0.02784	0.0626	0	0.09891
Healthy	0.76927	2.71593	5.33933	0	0	0.0193	0.03537	0	0.0263	0	57.03685	0.03383	0	0.21308	0.06579	0.20112	0.52412	0.17827	0.10814	0
Healthy	0	2.47474	0.50252	0	0.00293	0.09531	0	0	0	0	13.99553	0.08791	0.08386	0.07158	0.11263	0.00874	0.20043	0.23272	0	0
Healthy	0.07335	1.88231	0.06854	0.07344	0.00066	0	0.06499	0	0	0	19.33533	0.03226	0.30885	2.63659	0.51415	0	0.06997	0.01488	0.10643	0
Healthy	30.2506	3.01888	0	0	0	0.06954	0.05635	0	0	0	12.22102	0.10676	0.01933	0.381	0.23064	0.35642	0.349	0.24574	0.14817	0
Healthy	0	5.84912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	3.33774	0.16819	0	0.14799	0.06003	0.05307	0	0.04276	0	28.0896	0.09248	0.14173	0.08009	0.04383	0	0.08345	0.06152	0	0
Healthy	0	12.037	0	0.00965	0.0141	1.64806	0.24869	0.00122	0	0.00254	23.3715	0.01235	0.27774	0.94915	0.35329	0.09245	0.03022	0.01335	0.14234	0.08882
Healthy	0	0.07171	0.77609	0.27976	0	0	0	0	0	0	58.83686	0.0473	0	0	0	0	0.01544	0	0	0
Healthy	4.16846	10.3753	0	0	0.00148	0.00394	0	0	0	0	10.42619	0.19432	0.04004	0.79835	0.60587	0.05321	0.02777	0.00746	0.11668	0.07246
Healthy	0	0.74206	0	0	0.03347	0	0	0	0	0	24.20588	1.23055	0.03315	0.32514	0.56647	0.37913	0.04348	0	0.05036	0
Healthy	0	2.8195	0.32465	0	0.00369	0.02454	0	0	0	0	7.67287	0.61975	0.02304	0.28758	0.33394	0.03441	0.07033	0.05933	0.40478	0.05093
Healthy	0	4.38518	0	0	0	0.00426	0	0	0	0	32.82797	0.13863	0.32553	0	0.03113	0	0.07427	0	0	0
Healthy	0	4.73024	0	0.15614	0	0	0	0.0069	0	0	31.55981	0.92876	0	0.43875	0.42918	0.36031	0.25416	0	0	0.02508
Healthy	10.99475	1.60387	0	0	0	0	0	0	0	0	0.17071	0.50541	0	0.26351	0.22827	0	0.08516	0	0	0
Healthy	0	1.00684	0	0	0.06726	0	0	0	0	0	33.87624	0.09302	0	0.06148	0.22072	0	0.01018	0	0.08064	0
Healthy	0	2.60568	0	1.98063	0	0	0.01533	0	0.00308	0	65.147	0.0311	0.11943	0.01414	0.11879	0.09112	0.00719	0	0	0.29366
Healthy	0	0.11595	10.2792	0	0	0	0.0896	0	0.62502	0	8.94763	0.69556	0	0	0.13977	0	0.06234	0	0	0
Healthy	44.56042	6.41316	0	0.37717	0	0	0.01487	0	0	0	8.53319	0.22041	0	0.24857	0.13089	0.23957	0.0259	0	0.09002	0
Healthy	18.44766	3.88939	0	0	0	0.38983	0	0	0	0	1.04714	0.69611	1.56746	0.44294	0.20241	0.11667	0.17013	0	0.13425	0
Healthy	0	11.0099	0	0.01985	0.32375	1.24129	0.00238	0	0.00226	0.00028	16.80023	0.51034	0.66777	0.85649	1.48685	0.68653	0.09055	0	0	0.11938
Healthy	1.87086	7.47698	0.1535	0	0.01279	0.00926	0.08871	0.00266	0	0	14.14707	1.00275	0.3917	1.29556	0.65772	0.23006	0.11483	0.00495	0.27018	0.01051
Healthy	71.33699	6.71395	0.00442	0	0.04169	0.30314	0	0	0	0	2.46172	0.11815	0.19158	0.04764	0.11548	0.22292	0	0.00026	0.04671	0.00776
Healthy	0	11.1243	0.00675	0.0205	0.36764	0.79259	0.00186	0	0.0019	0	14.28314	0.70531	0.18325	0.27709	0.28038	0.27952	0.08221	0	0	0.18069
Healthy	0	3.80957	0	0.0091	0.00524	0	0.01416	0	0.00444	0	13.52034	0.5351	0.34729	0.04022	0.08895	0.03031	0.03703	0	0.08459	0
Healthy	0.00788	2.46149	0	0	0	0	0	0	0	0	12.62865	0.57701	0	0.34848	0.17709	0.15292	0.04348	0.07809	0	0.04102
Healthy	31.91189	1.93097	0	0	0	0	0	0	0	0	0.222	0	0	0.0625	0.17628	0	0	0	0	0
Healthy	43.91144	4.21101	4.05791	0	0	0	0	0	0	0	0	0.56024	0.08211	0.02183	0.1324	0.01897	0	0	0.03496	0
Healthy	32.72713	2.37137	0.06093	0	0.02525	0	1.38187	0	0.04701	0	18.59406	0.13552	0	0	0	0	0.308	2.18922	0	0
Healthy	1.53426	3.0645	1.58967	0.01373	0.0008	0	0	0	0.1026	0	5.30413	0.6039	0.00526	0.01955	0.15549	0.02219	0.19383	0	0.07384	0
Healthy	13.31218	17.9938	0	0	0	0.23267	0	0	0	0.25219	0	3.0499	0.8535	3.84222	1.61213	0.16591	0	0	1.50765	0
Healthy	0	4.84339	0	0	0.06619	0	0	0	0	0	39.59858	0.65666	0.43095	0	0.05367	0	0.04566	0.02306	0	0
Healthy	0	2.16858	0.21949	0.04587	0.08297	0	0.08565	0	0	0.00164	29.87329	0.00388	0.23069	0.23065	0.38599	0.01982	0.18304	0	0	0.2894
Healthy	29.073	4.81766	0.09903	0	0.00992	0	0	0	0	0	6.48956	0.57207	0.00191	0.40395	0.17192	0.04027	0.12661	0	0.17323	0.0399
Healthy	9.77201	10.3911	0	0	0	0.07739	0	0	0	0.00719	0	4.13206	4.45262	8.15005	10.946	4.46794	0	0	2.44254	0
Healthy	0	2.0869	0.09194	0	0.07824	0	0.10599	0	0	0	15.74768	0.39337	0	0	0	0	0.03119	0.08166	0	0.08275
Healthy	76.5522	3.88483	1.75244	0	0	0.14339	0	0	0.01141	0	2.09087	0.01404	0.01432	0.08203	0.04795	0.03629	0	0.07817	0.01932	0
Healthy	0	11.9531	0	0.00557	0.00099	0	0.00501	0	0	0	4.67485	0.25562	0.01773	0.26941	0.17976	0.03593	0.03463	0	0.22327	0.13587
Healthy	0	0.38024	0.06126	0	0	0	0	0	0	0	14.28216	0.24559	0.01997	1.25756	0.27917	0.0411	0.04499	0	0.03189	0
Healthy	6.45476	16.3468	0	0	0	2.5774	0	0	0	0	0.99174	0.85549	0.37943	0.20882	2.00881	0.07413	0	0	0	0
Healthy	0	1.24285	0.03357	8.21904	0	0	0.04575	4.98721	0.01066	0	3.81537	0.19452	0.08935	0.11784	0.12944	0	0.31775	0.04321	0.01835	0
Healthy	44.49039	1.85459	0	0	0	0	1.5463	0	0	0	9.9922	1.61304	0	0	0.00382	0	0.14007	1.49992	0	0
Healthy	0	0.92995	0	0	0	0	0	0	0	0	15.62023	1.05214	2.60608	0.18036	0	0	0	0	0	0
Healthy	0	13.9071	0.1379	0.00286	0.56031	0.07284	0.04588	0.47921	0	0	9.9766	2.34157	0.00661	0.07717	0.27309	0.11863	0.16955	0.23732	0.1379	0
Healthy	0	6.17688	0	0	0	0.1202	0	0	0	0	5.53059	0	0.87776	0.00793	0.15712	0.26708	0	0	0.32216	0
Healthy	0	4.17801	0.25725	0.12714	0.02592	0	0.01028	0	0	0	56.63697	0.04519	0.00317	0.00141	0.02483	0.0748	0.58605	0	0	0
Healthy	0	0.60622	0	0.00781	0.01676	0	0.06393	0	0.02299	0	13.6257	0.16532	0.17678	0.37004	0.17699	0.55785	0.2302	0	0.12759	0.01832
Healthy	0	1.83792	0	0.00355	0.1559	0	0	0	0	0	29.2214	0.4794	0	0	0.19419	0	1.80978	0.14865	0	0
Healthy	0	0.63072	0	0	0	0	0	0	0	0	5.0585	0.88561	0	0	0	0	0	0	0	0
Healthy	0.00782	0	0.39224	0.00911	0.35406	0	0	0.12763	0	0	66.59449	0.09043	0	0.03028	0.03584	0	0.33015	0	0	0
Healthy	0	4.7763	0.09323	0	0.01043	0	0	0	0.18817	0	22.26795	0.24085	0.00396	0.01946	0.08093	0	0.15407	0.0159	0.00651	0.02499
Healthy	0	4.89613	0	0	0.01562	0	0	0	0	0	17.666	0.08128	0.27112	0.99656	0.23606	1.33607	0	0	0.10326	0
Healthy	0	10.053	0	0	0.00297	0	0	0	0	0	13.77673	1.16325	0	0.61511	0.35319	0.10445	0.01822	0	0.16916	0.08534
Healthy	33.03401	2.26004	0.09307	0	0.0279	0	1.49418	0	0.18681	0	17.98355	0.16949	0	0	0	0	0.2877	2.14171	0	0
Healthy	10.05404	2.22624	0	0	0	0	0.0044	0	0.11476	0	6.97439	0.50984	0.09454	0.04993	0.14472	0	1.03394	0	0.01631	0
Healthy	0.03206	14.1124	1.60547	0.12864	0.0386	0	0	0.41633	0	0	3.7039	0.03783	0	0.33232	0.0864	0.11207	0.25817	0	0	0
Healthy	0.23732	0	0	0	0	0	0	0	0	0	33.89057	0.08433	0	0.62483	0.17555	0.21442	0	0	0	0
D006973	74.9227	6.88738	0.18309	0.03277	0	0	0	0	0.00317	0	0.37135	0.02246	0	0	0.08131	0	0.01111	0	0.10477	0
Healthy	0	3.61684	0	0	0	0	0	0	0	0	22.20423	0.50223	0	0	0	0	0	0	0	0.071
Healthy	0	1.73577	0.09818	0.57656	0.14634	0	0	0	0	0	26.08724	0.33265	0	0	0	0	0.00443	0.18208	0	0
Healthy	0	1.69782	0.03279	0	0	0	0.06719	0	0	0	32.5726	0.27919	0	0.01674	0.01328	0	0	0.03873	0	0
Healthy	0.11106	10.5205	0.72001	0	0.05072	1.05061	0.00956	0	0.00605	0.00073	3.39588	0.00556	3.55343	1.62376	0.97854	0.61021	0.02623	0.03155	0.39165	0.21001
Healthy	0.11496	4.83697	0.01743	0.01201	0	0	0	0	0	0.00315	14.37951	0.81899	0.02207	0.49462	0.33775	0.12272	0.01886	0.00132	0	0.02922
Healthy	0	4.78212	0	0	0.01362	0.90905	0	0	0	0	18.63309	0.33845	0.04988	0.47892	0.36305	0.35978	0	0	0.07178	0.00709
Healthy	0	3.4683	0	0	1.18589	0.21682	0.00794	0	0	0	42.37391	0.33886	0.20831	0	0.09209	0	0.07559	0	0.0362	0
Healthy	0	3.09314	13.1923	1.27415	0	0	0.06136	0.01286	0	0	38.91529	0.05815	0	0	0.00107	0	0.19913	0	0	0
Healthy	0.32345	0.78309	2.01818	0.02827	0	0.01865	0	0	0.33247	0	7.04397	2.46986	0.03471	0.12353	0.02603	0	0	3.91814	0.11555	0
Healthy	0	0.55445	0	0	0	0	0	0	0	0	12.7511	0.10943	0.0334	0.31462	0.09936	0.07711	0	0	0	0
Healthy	0	3.19101	0.03315	0.00886	0.07643	0.51699	0	0	0	0	12.16034	0.0322	0.18472	1.2367	0.85012	0.35259	0.01668	0	0.31361	0
Healthy	0	4.29912	0.16289	0	0.02878	0	0.16951	0	0	0	12.06963	0.20794	0	0	0	0	0.0548	0.03372	0	0.1381
Healthy	0	4.70375	0.03111	0.01662	0.78648	0.19626	0.017	0.01873	0	0	6.97041	0.21747	0	0.02323	0.11846	0.02904	0.07177	0	0.16029	0
Healthy	0	4.76349	0	0	0.04875	0	0	0	0	0	40.72829	0.38247	0.45064	0	0.07617	0	0.02105	0.02272	0	0
Healthy	0	25.8233	0.14639	0.01789	0	0.22846	0	0	0	0	4.83496	0.5504	0.1529	0.53145	1.07145	0	0	0	0.33471	0
Healthy	0	0.41346	1.06555	0.00288	0.01398	0	0.04548	0	0.08815	0	49.69883	0.00744	0	0.02614	0.04104	0	0.19114	0	0.00343	0
Healthy	11.312	9.02234	0.28402	0	0	0	0	0	0.02269	0	13.54024	3.837	0	1.36367	0.19558	1.69792	0	0	0.27694	0
Healthy	11.7915	1.75766	0	0	0	0	0	0	0	0	5.45409	0	0	0	0	0	0	0	0	0
Healthy	0	7.37991	0	0	0	0	0	0	0	0	17.10863	0.82782	0	0	0	0	0	0	0	0.05886
Healthy	0	0	0	0	0	0	0	0	0	0	5.95611	0	0	0.4838	0	0	0	0	0	0
Healthy	0	1.1435	0	0	0	0	0	0	0	0	12.87211	0.60094	0	0.39094	0.19088	0.08716	0.00757	0.01187	0	0
Healthy	0	1.65135	0	0	0.08668	0	0.04467	0	0	0	51.11197	0.30832	0	0	0	0	0.02935	0.0098	0	0
Healthy	0	7.8147	20.6834	0	0	0	0	0	0	0	7.67243	0	0	0.7017	0.34607	0	0	0	0.1108	0
Healthy	0.64249	0.99081	0	0.09986	0.01024	0	0	0	0	0	2.59148	0.63146	4.93871	2.09622	1.59182	0.31322	0.00453	0.09711	0.2284	0.08199
Healthy	0	1.34327	0	0.05644	0	0.00458	0.12192	0	0	0	39.44558	0.01774	0	0	0.01225	0	0.0534	0.00976	0	0.02655
Healthy	0	3.49777	0	0	0.39274	0	0	0	0	0	24.6384	0.1164	0	0.00911	0.06034	0	0.16747	0.07443	0	0
Healthy	0	5.5467	0	0	0	0	0	0	0	0	18.55104	0.1638	0	0.22113	0.52659	0.17909	0.05698	0	0	0
Healthy	0.50481	4.29655	0	0.00753	0	0	0.07208	0	0	0	6.64059	1.36706	0.06142	0.63327	0.44666	0.23471	0.00706	0	0.11407	0.01291
Healthy	40.8438	3.58916	0.15504	0	0.00215	0	0.00191	0	0.01026	0	4.24391	0.00522	0.03581	0.77876	0.26691	0.07793	0.00324	0.83019	0.17374	0.21535
Healthy	0	2.38155	0.38987	0	0.00697	0.10543	0	0	0	0	14.20088	0.12152	0.07486	0.05268	0.08202	0.00908	0.20912	0.20934	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	48.6163	0	0	0	0	0	0	0	0
D006973	0.00358	11.6866	2.44372	0.00299	0	0	0.00362	0.0878	0	0	68.82625	0.04419	0.00262	0	0	0	0	0	0	0
Healthy	0	0.02006	1.00259	0.00161	0	0	0	0.86659	0	0.02738	19.4916	0.53861	0.00642	1.12242	0.19873	0.36336	0.01476	0	0	0
Healthy	0	0.23092	0	0	0.01398	0.11982	0	0	0	0	21.74457	1.17737	0.00464	0.5294	0.65583	0.13828	0	0	0.08099	0
Healthy	0	17.4987	0.64108	0.0024	0.00676	0	0.1571	0	0	0	27.65998	0.67769	0.10861	0.07329	0.0508	0.01136	0.07871	0.00156	0.21258	0
Healthy	0	0.80797	1.3679	0.34307	0	0.0047	0.00223	0	0	0	0.09077	0.09996	0.25786	5.107	2.10944	0.35511	0	0	0.45838	0.27862
Healthy	0	3.59525	0	0	0.16304	0	0	0	0.03335	0	14.44158	0.00538	0.01188	0.01951	0.04978	0	0.1273	0.26826	0	0.06744
Healthy	9.0963	18.7677	0	0	0	0	0	0	0	0	0.20289	2.43794	0	1.29905	0.97151	0	0	0	0	0
Healthy	0	0.43431	0.08118	0	0.02763	0	0	0	0	0	3.99679	0.44931	0.00705	0.12885	0.26865	0.0163	0	0	0.03259	0
Healthy	0	0.00162	28.7052	5.49413	0	0	0.01384	0	0	0	39.84699	0.24765	0.02324	0	0	0	0	0	0	0
Healthy	0	1.60608	0.06349	0.53324	0.1421	0	0	0	0	0	25.84766	0.16015	0	0	0	0	0.02791	0.23222	0	0
Healthy	0	0.40739	0	0	0	0	0	0	0	0	32.36921	0.26059	0.03822	0.42255	0.10494	0.09047	0.00341	0	0.05383	0
Healthy	0	17.7612	0	0	0.34289	0	0	0	0	0	16.11709	0.65706	0	0	0.12434	0	0	0	0	0
Healthy	0	8.30901	0.01798	0	0.0115	0	0.00401	0	0.01399	0	10.75087	1.3178	0	0	0.00225	0	0	0.03647	0	0.08299
Healthy	0.01874	25.6175	16.8964	1.13155	0	0.26694	0	0	0	0.11364	1.30308	0.30259	5.45463	0.58624	0.52792	0.44746	0	0	0	0
Healthy	0	7.63611	0	0	0.02515	0.09494	0.04428	0	0	0	6.37744	0.06565	0.05352	0	0.0467	0	0	0.03355	0	0.19568
Healthy	0	1.72872	0.068	0	0	0	0.05116	0	0	0	30.56735	0.12393	0.00438	0.00941	0.01693	0	0	0.03323	0	0
Healthy	0	11.7769	0	0.02533	0.00146	0	0	0	0.01639	0	9.64516	1.82267	1.5188	1.66685	1.20918	0.10453	0.0793	0.04133	0.21692	0.23768
D006973	21.8994	25.9061	0.03305	0	0.26384	0.00585	0	0.00613	0	0	7.18058	0.0239	0.02367	0.00728	0.03743	0	0.07124	0	0.0185	0
Healthy	0	2.35612	0.32147	0	0.22596	0	0.06523	0	0	0	36.98688	0	0.01091	0.0462	0.04165	0	0.01499	0.02703	0	0
Healthy	0	0	7.12808	0.11086	0.06749	0	0	0.08893	0	0	0.74934	0.01381	3.59735	10.7726	0.22406	2.43452	0	0	0	0
Healthy	0	3.7866	0.1197	0.0643	0	1.2763	0.00588	0.44688	0	0	9.88627	0.26212	0.65103	0.73469	0.27479	0.06064	0.05457	0.01888	0.39145	0.10095
Healthy	39.53481	16.5615	3.34255	0	0	0	0.00086	0	0	0	0.63081	1.97136	0.00938	0.01539	1.10572	0.00762	0.00551	0	0.2117	0
Healthy	0	2.79839	0	0	0	0	0	0	0.03016	0	21.3716	0.52464	0	0	0	0	0	0	0	0.08351
Healthy	0	4.0359	0.14355	0.00605	0.03423	0	0.09241	0	0	0	35.14876	0.1095	0.04397	0	0.1415	0	0.12766	0	0	0.02239
Healthy	2.11984	7.02764	0	0	0	0	0	0	0	0	0	0.66879	0	2.48964	2.39639	0.21649	0	0	0.82661	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	6.64714	0	0	0	0	0	0	0	0	19.62782	0.01922	2.25199	0.38209	0.11125	0.03665	0	0	0.06226	0
Healthy	0	4.06394	0.26276	0	0.00596	0	0.03855	0	0	0	7.55525	0.23139	0.02754	0	0.06908	0	0	0.2633	0	0
Healthy	0	3.36887	0.08539	0	0.20211	0	0.02416	0	0.08778	0	54.31477	2.19943	0	0	0.0636	0	0.10024	0.2314	0	0
Healthy	0.00648	0.78112	0.89547	2.91219	0	0	0.00038	0	0.0056	0	26.25163	0.13568	0.02264	2.14575	0.29038	0.3196	0.12098	0	0.19249	0
Healthy	3.52148	13.9693	0	0	0	0.03538	0	0	0	0	0	2.45937	0	8.33886	3.92601	2.07876	0	0	0.57949	0
Healthy	0.89186	2.70049	0	0	0	0.38177	0	0	0	0	7.99884	0.93634	0	0.46752	0.44228	0.38856	0	0.39214	0.22739	0
Healthy	0	3.368	0	0	0	0	0	0	0	0	5.54278	2.09705	0	0	0	0	0	0	0	0.05768
Healthy	0	0.33773	0	0.09202	0	0	0.00456	0	0	0	30.23741	0	0	0	0	0	0.08153	0.35403	0	0
Healthy	0.26595	1.65814	0.05816	0	0.12305	0	0	0.00493	0	0	0.82169	2.08485	0.50576	0.11678	0.3463	0.6394	0.00402	0	1.06757	0.096
Healthy	0	0.3964	0	0	0	0	0	0	0	0	3.80981	0.48238	0	0.15958	0.21441	0.04739	0	0	0.08596	0
Healthy	43.7728	0.76078	0.18506	0.00834	0	0	0.00941	0	0.01933	0	4.05569	0.01296	0	0.03859	0.28234	0.05458	0.04539	0.04423	0.05797	0.02329
Healthy	48.8652	1.85603	0	0.64216	0	0	0.03219	0.31157	0	0	11.83295	0.0266	0.01962	0.2298	0.5596	0.12078	0.05208	0	0	0.02177
Healthy	0.24672	4.40718	2.85515	0.09756	0.02403	0.04467	0.03549	0	0	0	24.52706	0.26985	0.20013	0.6931	0.14915	0.04198	0.02122	0	0.14992	0
Healthy	0	4.18148	1.65118	0.04137	0.0748	0	0	0	0.14487	0	18.00333	0.10377	0	0	0.07002	0	0.21708	0	0	0.02825
Healthy	0	0	0	0.05284	0	0	0	0	0	0.01145	0	0.05948	0.0135	0	0	0	0.00469	0	0	0
Healthy	0	4.59389	0	0	0.04503	0	0	0	0	0	40.2383	0.58771	0.57766	0	0.02035	0	0.03627	0.03826	0	0
Healthy	0	4.47197	0.56952	0	0.00215	0	0	0	0	0	10.09246	0.00824	0.06916	0	0.03159	0	0.07248	0	0	0
Healthy	0.01992	1.24839	0.26265	0	0.13331	0.40494	0	0	0	0	7.88991	0.21469	5.65207	3.41432	1.9417	1.12279	0	0	0.28369	0
Healthy	0	4.20721	0	0	0	0	0	0	0	0	18.43981	0.1218	0	0.65774	0.1578	0.24145	0	0	0.07514	0
Healthy	0	2.27898	0.68164	0	0.04844	0	0.06883	0	0	0	2.85871	0.03402	4.22231	1.34397	1.61201	0.29547	0	0	0	0
Healthy	0	3.74896	0	0.00953	0.01707	0	0.01429	0	0	0	13.45835	0.64108	0.32549	0.05328	0.14277	0.01929	0.048	0	0.07351	0
Healthy	0.00809	1.34125	0.13819	0.25699	0	0	0	0.06245	0	0	28.63385	0.03696	0.42998	0.10296	0.45797	0.69341	1.25346	0	0.29747	0.12742
Healthy	0	2.4505	0	0	0.08213	0	0	0	0	0	22.89756	0.1201	0	0.80211	0.08256	0.5858	0	0	0.16398	0.05707
Healthy	0	0.18091	0	0	0	0	0	0	0	0	0.50423	3.78048	0.81377	0	1.53419	0	0	0	0	0
Healthy	0	14.8059	0	0.15248	0.05476	0	0	0	0	0	8.71751	1.98295	2.27089	3.03968	1.33883	0.92365	0.10424	0	0	0
Healthy	0	1.3428	0	0	0	0	0.07263	0	0	0	20.4751	0.00717	0	0.03064	0.48358	0.25966	0	0	0.11016	0
Healthy	0.01418	7.31153	0.18599	0.00305	0.00555	0.09392	0.00738	0.00092	0	0	23.96407	0.06567	1.33874	0.15389	0.10095	0.21139	0.41078	0.00346	0	0
Healthy	0.33275	1.00916	0.02468	0	0.01495	0	0	0	0.04138	0	21.3974	1.60657	0.16507	0	0.09467	0.09582	0.01683	0	0.09576	0
Healthy	0	3.26264	0.08293	2.71147	0	0	0	0	0	0	12.24031	1.218	2.9345	2.1304	0.57061	0.13781	0.2531	0	0.49774	0.01775
Healthy	0	3.26274	0.2024	0	0.16598	0.05309	0.06719	0	0.04347	0	27.11746	0.05384	0.13567	0.07525	0.04873	0	0.0704	0.046	0	0
Healthy	10.08932	14.8954	0.51966	0	0	0	0	0	0	0	0	0	0	0.20075	0.10002	0	0	0	0	0
Healthy	24.9152	0.16086	0	0	0	0	0	0	0	0	2.49092	0.39496	0	1.2746	0.49368	0.4671	0	0	0	0
Healthy	19.5973	3.17093	0.02214	0	0	0	0	0	0	0	14.23559	1.97253	0	0.62439	0.17688	0.54947	0	0	0.15275	0.08767
Healthy	0	4.23012	0.29681	0.12339	0.03171	0	0.00787	0	0	0	56.41285	0.04244	0	0.00289	0.02448	0.05399	0.64559	0	0	0
Healthy	6.34823	17.462	0	0	0	2.89881	0	0	0	0	1.0186	0.70346	0.28125	0.20133	2.4624	0	0	0	0	0
Healthy	0	0.79546	0.11684	0	0	0.00188	0.00172	0	0	0	9.55593	0.02546	0.36739	0.1544	0.32664	0.03493	0.19616	0.37427	0	0
Healthy	0	0.54227	0.01657	0	0.00256	0	0	0	0	0	36.94194	0.66878	0.00659	0.22315	0.26237	0.04132	0.1028	0.1008	0	0.00205
Healthy	0	2.43657	0.17989	0.03506	0.10726	0	0.14138	0	0	0.00656	30.83271	0.31853	0.20558	0.23247	0.36255	0.01725	0.14087	0	0	0.3004
Healthy	54.3964	4.19962	0	0	0.00299	0.29708	0	0	0	0	3.44953	0.38162	0.22678	0.62824	0.49972	0.01623	0	0	0.15035	0
Healthy	0.07067	6.86963	0.01013	0.02965	0	0.43123	0.04873	0	0	0	14.97123	0.97042	0.90812	0.63207	0.43443	0.06939	0.0138	0	0.21321	0
Healthy	0	3.71198	0	0	0.06174	0	0	0	0	0	13.19998	0.10104	0.08943	1.70196	0.50022	0.84637	0	0	0.21546	0.09138
Healthy	0.14091	1.87676	0	0.00432	0.00135	0.18136	0.08453	0	0	0	14.02192	0.0121	0	0.44997	2.16521	0.12963	0.03949	0.18158	0.11755	0.05844
Healthy	2.41538	1.62533	0.0405	0	0.03783	0	0	0.79569	0.0293	0	12.10114	3.73922	0.14492	0.01262	0.50431	0.15606	0	0	0.40521	0.12861
Healthy	0	5.2136	0.01778	0	0	0.18022	0	0	0	0	27.50734	0.18531	0.64442	0.00216	0.16023	0.12207	0.01742	0	0.00378	0
Healthy	0.02464	11.4898	1.05669	12.8392	0	0	0	0	0	0.00501	40.02841	0.01241	0.17283	0	0	0.78227	0.14989	0	0	0
Healthy	0	4.41891	0.08528	0	0	0	0.04218	0	0	0	45.60894	0.16163	0	0.3371	0.04156	0	0.09147	0	0.03277	0
Healthy	1.05486	2.04728	0	0	0	0	0	0	0	0	4.10395	0.23853	0	5.26659	2.78928	4.4014	0	0	0.3118	0.18137
