group	Lachnospirales	Methanobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	23.67886	1.80075		36.8274	23.67886	2.80319	0.16438	0.03405	1.80075	0.02874	0.7347	0.15156	0.0975
Healthy	12.33075	0		81.72666	12.33075	0.02023	0	0	0	0.51735	0	0	0
Healthy	2.06269	0		73.74703	2.06269	0.02352	0.60422	2.62063	0	0	0	0.04112	0
Healthy	5.91702	0.04311		70.62031	5.91702	4.05241	0.14705	2.80683	0.04311	0	0	0.07434	0
Healthy	10.32986	0		42.29907	10.32986	4.16215	0.18304	0.00036	0	3.35605	0.65028	0.01399	0.31151
Healthy	46.34829	0		28.91364	46.34829	0	0	6.52691	0	0.76987	0	0	0
Healthy	6.27347	2.20838		29.45115	6.27347	0.14517	0	0	2.20838	0.21724	0.38363	0.71462	0
Healthy	4.55439	0.91984		59.94951	4.55439	3.63884	0.13388	7.61911	0.91984	0	0	0.36652	0
Healthy	5.77806	0.06314		69.31403	5.77806	4.25504	0.09389	2.84921	0.06314	0	0.00443	0.08906	0
Healthy	25.99537	0		51.86404	25.99537	0	0	0	0	0	0	0	0
Healthy	6.25106	0		87.79754	6.25106	0.00788	0.02213	0.83182	0	0.03373	0	0	0.42534
Healthy	18.21306	0		52.10296	18.21306	1.25183	1.81989	1.84818	0	0.32	0.02019	0	0.14632
Healthy	15.24503	0		3.58455	15.24503	5.34989	0	9.46156	0	0	0	0	0
Healthy	5.14392	0		68.68363	5.14392	0.40903	0.02321	6.41941	0	0.27242	0	0	0
Healthy	1.1663	0		68.74356	1.1663	0.12091	0.0328	0	0	0.50213	0.08428	1.66613	0
Healthy	24.27811	0		28.65617	24.27811	0.73441	2.17787	0	0	3.5968	4.46641	0	0
Healthy	14.13543	0		63.79876	14.13543	0.89222	0	0.0024	0	0.07183	0.25148	0.06513	0
Healthy	0.78978	0		79.20896	0.78978	0.0863	0	3.23865	0	0	0	0	0
Healthy	26.29808	0		56.25764	26.29808	0	0	0	0	0	0	0	0.09037
Healthy	21.11407	0.11285		32.27683	21.11407	4.33814	0	0	0.11285	0	0.25072	0.00189	0.28594
Healthy	14.52991	0		64.17502	14.52991	0.99456	0	0	0	0.06868	0.25121	0.06104	0
Healthy	15.26306	0.14447		42.13047	15.26306	1.8504	0.68054	1.95053	0.14447	1.90703	0.29517	0.0481	0
Healthy	19.60951	0		0	19.60951	4.24856	0	0	0	0	3.58572	0	0
Healthy	24.55488	0.15253		32.80466	24.55488	0	0.40379	5.37393	0.15253	0	0	0	0.20194
Healthy	10.44091	0		56.49432	10.44091	0	0.6727	0.00129	0	0.06302	0.02957	0.03612	0.05314
Healthy	3.57365	0		68.44359	3.57365	17.02573	0.74512	0.13021	0	0	4.0174	0	0.03828
Healthy	0.64707	0		92.1473	0.64707	0	4.12779	0	0	0	0	0	0
Healthy	21.35409	3.06931		23.00519	21.35409	5.02245	1.83545	1.29797	3.06931	0	0	0	0
D050177	22.93075	0.14254		31.87715	22.93075	2.82795	0	0	0.14254	0	0.10674	0	0.36515
Healthy	23.87406	0		64.06188	23.87406	0	0	0	0	0.0405	0	0.24434	0
Healthy	23.7909	0		64.13532	23.7909	0	0	0	0	0.07771	0.06704	0.33779	0
Healthy	30.93293	0		14.14777	30.93293	0	0.01484	0	0	0.40002	0.3515	0.04101	0
Healthy	27.93452	0		18.69823	27.93452	1.29975	0.04559	0	0	16.44743	1.55705	0	0.41789
Healthy	35.61448	1.70278		12.99612	35.61448	1.11626	0.16489	0	1.70278	1.21208	0.15085	0	0.4104
Healthy	25.4783	0.81474		24.87301	25.4783	1.20466	2.31023	0.1432	0.81474	0.12564	1.08057	0.09504	0.06758
Healthy	8.61824	9.23471		28.73911	8.61824	0	0	0	9.23471	0.57303	0.6947	0	0
Healthy	19.89236	0		24.27956	19.89236	0.05422	0	0.0031	0	3.0786	0.33927	0.00212	0
Healthy	7.83141	0		75.23177	7.83141	0	0.04317	0	0	0.07882	0.99055	0	0
Healthy	13.89969	0		62.65267	13.89969	0.002	8.48501	0.02726	0	0	0.06275	0.02153	0.66049
Healthy	47.44119	0.89622		33.92343	47.44119	0.15815	0.07032	0	0.89622	0.91029	0	0	0
Healthy	7.41268	0		60.8361	7.41268	0.87671	0.74286	0.13071	0	0.07792	0	0	0
Healthy	19.30605	0		22.48595	19.30605	5.56913	0.47299	4.71729	0	0.00749	0.36271	0	0.14908
Healthy	2.81573	0		67.57311	2.81573	0.08805	0	0	0	0	0.19455	0.19444	0
Healthy	15.96171	0.71531		40.07286	15.96171	0	0.24052	0	0.71531	3.61034	1.00994	0	0.05592
Healthy	3.33986	0		57.19092	3.33986	0.00318	0.02631	0	0	1.04246	0.47274	0	0.05482
Healthy	0.01695	0		0.0487	0.01695	0.25315	15.6337	0.00048	0	0.18018	0	0	0.04787
Healthy	1.3669	0		85.92767	1.3669	0	1.31886	0	0	1.26078	0	0	0
Healthy	22.85331	0.49771		26.65492	22.85331	1.59289	2.36877	0.06649	0.49771	0	1.80717	0	0
Healthy	25.93152	0		56.2617	25.93152	0	0	0	0	0	0	0	0
Healthy	20.33841	0		51.67547	20.33841	0.10989	0.1676	0.14201	0	12.39793	0.09271	0	0.02165
Healthy	13.4946	0		20.97575	13.4946	5.11495	0.78469	0	0	0.00754	0.18417	0.14777	0.06551
Healthy	0.00232	0		0.04408	0.00232	92.88663	0.159	0	0	0	0	0	0
Healthy	11.19733	0		58.29294	11.19733	0	0.08584	0.00282	0	0.11387	0.30291	0.02767	0
Healthy	13.95278	0		0.01473	13.95278	73.11144	4.27323	0.10549	0	0.29224	3.87743	0	0.00065
Healthy	1.95559	0		64.8518	1.95559	0	0	0.20528	0	0	0.21615	0.03927	0
Healthy	15.78988	0		68.21432	15.78988	0	0.12255	0.01109	0	0	0	0	0
Healthy	4.99949	0		69.01303	4.99949	0.38768	0	6.30271	0	0.27498	0	0	0
Healthy	3.15258	0		48.7416	3.15258	17.86819	0	0	0	0	2.77932	0	0
Healthy	1.68143	0		28.85223	1.68143	5.48039	18.67253	0.01348	0	0	0	0	0
Healthy	4.88406	0		58.72881	4.88406	1.45403	1.10102	0.84416	0	0.04425	0.31875	0.00203	0
Healthy	13.15882	0		38.48591	13.15882	3.33831	3.29189	2.86633	0	0.24055	0	0	0.61698
Healthy	9.87281	0		29.64285	9.87281	0.59674	0.49793	1.07405	0	0.01338	1.17142	0.02619	0
Healthy	26.60135	0		31.96207	26.60135	1.81001	0.30901	0.00198	0	0.10371	1.34228	0.1864	0.1
Healthy	33.09255	0.83654		29.88316	33.09255	0	0.21568	0.35673	0.83654	2.01021	0	0	0.30225
Healthy	5.97775	0.17766		56.71029	5.97775	12.13324	0.17465	0	0.17766	0	1.86334	0.11779	0
Healthy	5.25075	0		68.24682	5.25075	0.2525	0	4.41165	0	0	0.04655	0	0
Healthy	0.65658	0		80.64045	0.65658	0.01614	0	2.76131	0	0	0	0	0
Healthy	0.3762	0		13.55565	0.3762	0.01961	9.93651	2.73148	0	0.13414	1.47832	0.60646	0
Healthy	22.62267	0.00886		26.91606	22.62267	0.79267	0.07966	0.29548	0.00886	0.05917	0.08092	0.03459	0.01069
Healthy	16.62348	0		30.46926	16.62348	22.9132	0.8687	1.09017	0	0.11123	7.05585	0	0.03452
Healthy	6.25322	0		13.19024	6.25322	0.12441	1.19543	7.54867	0	0	0.08225	0	0
Healthy	27.47749	0		20.1959	27.47749	3.15295	0.47565	4.95061	0	0.01117	0.02042	0.01352	0
Healthy	20.47828	1.43462		22.26482	20.47828	19.28914	2.01556	0.00429	1.43462	0	0.8544	0.11973	0.14746
Healthy	18.49618	0		64.07224	18.49618	0.43414	0.15724	0.05124	0	0	0.02224	0	0.21993
Healthy	15.68105	0		13.76706	15.68105	1.6969	0	24.41184	0	0.09703	0.49107	0.11021	0.20308
Healthy	20.14283	0		46.47794	20.14283	0.95593	2.02587	0.98843	0	0.02499	0	0	0
Healthy	23.05958	9.02686		45.03545	23.05958	0.19998	0.02496	0.79662	9.02686	0	0.23581	0.01113	0
Healthy	2.98726	0		81.27551	2.98726	0.60994	0.08922	0	0	0	0	0.066	0
Healthy	0.39047	0		13.21373	0.39047	0.02198	9.88235	2.47905	0	0.16516	1.50031	0.73443	0
Healthy	18.56895	0		53.02912	18.56895	0	1.36227	5.49084	0	0	0	0	0
Healthy	37.12354	0		12.07781	37.12354	8.90313	1.7727	2.73472	0	0.00841	0.61498	0.02349	0.21189
Healthy	37.98924	0.67796		29.81266	37.98924	0.72384	0	0	0.67796	1.28214	2.38139	0	0
Healthy	1.82519	0		76.63304	1.82519	0.33531	0.37113	9.09907	0	0.09797	0.24101	0.01044	0
Healthy	13.89714	0		45.48252	13.89714	23.65549	1.0041	0.9075	0	0.59342	0.1148	0	0.21255
Healthy	2.50994	0		66.78557	2.50994	0	0.02894	0.3738	0	0	0.36374	0.08483	0
Healthy	10.4235	0		63.94943	10.4235	0	0.16205	0.0068	0	0.02068	0.25051	0	0
Healthy	4.1556	0		30.0198	4.1556	20.8616	2.9113	0	0	0	0	0	0.29111
Healthy	10.17214	0		61.69048	10.17214	0	0	0	0	0.24703	0.13008	0	0
Healthy	52.67782	3.42295		5.40398	52.67782	2.32162	0	0	3.42295	0.96226	0.31976	0.19699	0.00748
Healthy	20.01501	0		45.86689	20.01501	7.74619	0.06871	0.84037	0	0.15746	0.7469	0.01015	0.01238
Healthy	12.96048	0		72.28686	12.96048	0	0	0	0	0	0	0	0
Healthy	4.44309	0		44.13677	4.44309	5.55201	0	18.00399	0	0.18017	0.65816	0.13413	0
Healthy	29.20642	0		15.68105	29.20642	0.00973	0	0	0	0.05333	0.62103	0	0
Healthy	1.97522	0		92.17976	1.97522	0.20647	0.06494	0	0	0	0	0	0
Healthy	3.08403	0		61.21567	3.08403	0	0.10871	0	0	0.01213	0.67161	0	0
Healthy	8.04226	0.07196		45.81514	8.04226	2.33838	1.20757	0.05853	0.07196	0.15116	0.50562	0.1381	0
Healthy	34.85489	1.31778		11.94756	34.85489	0.55737	0.039	6.15992	1.31778	0.01159	0.04435	0	0
Healthy	19.26642	0		60.09151	19.26642	0.21588	0.05673	0.02472	0	3.33254	0.17312	0	0.1229
Healthy	28.41553	0		6.10528	28.41553	0	0	8.03066	0	0	0	0	0
Healthy	3.22191	0		84.30083	3.22191	0	0.04867	1.32785	0	0.22781	0.03053	0	0
Healthy	4.38976	1.67696		39.73911	4.38976	5.20331	0.03647	0	1.67696	0.57724	1.6807	0.1039	0.0213
Healthy	4.05729	0		56.41676	4.05729	0.56083	0	15.7034	0	0	0.83256	0.0425	0
Healthy	8.04005	0.05882		46.58744	8.04005	2.43064	1.23047	0.0719	0.05882	0.10332	0.55294	0.13362	0
Healthy	1.71557	0.16213		59.46027	1.71557	1.82765	0.04098	0	0.16213	0.00942	0.10854	0.77618	0
Healthy	21.33139	0		56.5792	21.33139	0.34017	0.05146	7.47465	0	0.31005	0.13333	0.0132	0.13353
Healthy	0.00089	0		97.67362	0.00089	0.41938	0.00203	0	0	0	0.00074	0	0
Healthy	12.28364	2.94825		45.27481	12.28364	3.89122	0	0	2.94825	0	0.9291	0	0
Healthy	5.86862	2.14605		29.47014	5.86862	0.12171	0	0	2.14605	0.21676	0.32328	0.65749	0
Healthy	10.26623	0		85.49418	10.26623	0	1.20807	0	0	0	0	0	0
D050177	62.79146	0.25347		26.09221	62.79146	0	0	0.07144	0.25347	0.00545	0	0	0
Healthy	0.62702	0		92.94877	0.62702	0	4.1579	0	0	0	0	0	0
Healthy	2.9733	0		76.96651	2.9733	0.63579	0.08687	6.3789	0	0.14595	0.14659	0.07095	0
Healthy	8.4139	0.00287		45.9343	8.4139	2.60997	0.09955	6.95298	0.00287	0.42548	0.8409	0	0
Healthy	6.8447	0		74.91638	6.8447	0.48822	0	0	0	0	0	0	0
Healthy	3.34498	0		66.92907	3.34498	0.38056	0.04148	6.20098	0	0.2637	0	0	0
Healthy	26.87821	0		11.35751	26.87821	0.02678	0.19572	0.00341	0	0.03959	2.83204	0	0
Healthy	38.10767	0		33.89588	38.10767	0.16623	0.03976	0.22593	0	1.3308	0.16486	0	0
Healthy	3.41217	0		86.92476	3.41217	0.22342	1.5362	0	0	0.04231	0	0.09375	0
Healthy	11.89261	0.08105		34.73166	11.89261	8.02066	0.18886	2.70466	0.08105	0.91548	1.37341	0.0062	0.02318
Healthy	25.59372	0.4182		26.85938	25.59372	2.87024	0.439	0	0.4182	0.01369	1.05984	0.34092	0
Healthy	42.43654	4.59177		1.70617	42.43654	6.72711	2.78783	0	4.59177	0.63052	2.98672	0	0
Healthy	1.26368	0		89.29252	1.26368	0	0.36457	3.2465	0	0.03687	0.11391	0.00129	0
Healthy	8.60283	0		57.19523	8.60283	1.79989	0.1348	1.35298	0	0.30699	0	0	0.00694
Healthy	0.84418	0		54.53618	0.84418	0.02822	1.03393	9.17277	0	0.31315	0.72918	0.19078	0
Healthy	1.00055	0		79.23344	1.00055	0.04952	0	3.30805	0	0	0	0	0
Healthy	13.83051	0		7.31188	13.83051	23.69567	0.42773	2.26471	0	1.2407	0.51914	0.06318	0.03313
Healthy	34.30594	4.87042		18.12975	34.30594	0.04994	0.46398	5.94996	4.87042	0.12133	0	0	0.52529
Healthy	4.07282	0		36.17394	4.07282	2.61118	1.26174	1.41066	0	0.0011	0.28545	0	0.006
Healthy	16.5556	3.47638		45.01472	16.5556	0	0	0	3.47638	0	0	0	0
Healthy	23.77976	0		63.99492	23.77976	0	0	0	0	0.10023	0.05778	0.55837	0
Healthy	3.81006	0.01845		70.46586	3.81006	0.78588	0	0	0.01845	0.15762	0.61893	1.4564	0
Healthy	50.09561	0		15.74434	50.09561	0.71216	0.99829	3.35419	0	0.80785	0.10049	0	1.67647
Healthy	0.00143	0		0.01052	0.00143	83.68261	5.85638	2.67796	0	0.70123	0.03416	0	0
Healthy	13.23055	0		42.76044	13.23055	0.01296	0.21767	0	0	0	2.1774	0	0
Healthy	19.37166	0		69.40911	19.37166	0	0	0.80969	0	0	0	0	0
Healthy	6.14055	0		36.09966	6.14055	1.15462	3.13477	0	0	0.01273	0.0011	0.07362	0
Healthy	14.23835	0		71.1126	14.23835	0.03721	0	0.018	0	0.06666	0.01178	0	0
Healthy	6.68963	0		20.00069	6.68963	0.14851	15.641	0.40077	0	0	0	0	0
Healthy	23.14259	0.0691		49.82563	23.14259	0.5241	0	0	0.0691	0.66574	0.08449	0.01993	0
Healthy	5.88627	0		72.02697	5.88627	0.00393	0	0.08131	0	0	0.21292	0	0
Healthy	13.75319	0		54.63981	13.75319	4.31823	0	7.34693	0	0.85808	0.13429	0	0.46797
D050177	34.21795	1.18908		24.15731	34.21795	0.13215	0.35914	0	1.18908	0.00942	0.07773	0.00973	0
Healthy	0	0		10.18654	0	3.60146	33.1783	0	0	0	0.79689	0.01308	0
Healthy	18.60809	0.08662		74.51959	18.60809	0	0	0.07584	0.08662	0.01913	0	0.01052	0
Healthy	3.95675	0		87.04731	3.95675	0.00095	1.57665	0.43081	0	0.07151	0.0003	0.09024	0.01349
Healthy	13.66098	0.69324		25.91966	13.66098	25.13211	0.51895	0	0.69324	0	1.29052	0	0
Healthy	1.07872	0		27.00068	1.07872	30.77841	13.47374	2.6056	0	0.00057	0.01808	0	0.16795
Healthy	9.58738	2.63237		37.12973	9.58738	0	0.0036	0	2.63237	0	0	0.02769	0
Healthy	26.88239	0		1.81896	26.88239	26.48408	15.42036	0	0	0	0.69601	0	0
Healthy	23.89167	0		39.43204	23.89167	0	0.11904	0.028	0	0.06164	0.1544	0	0.00045
Healthy	6.89579	0		40.03673	6.89579	6.16601	0.03109	2.8501	0	0.01671	2.32069	0	0.14691
Healthy	6.60217	0		30.67102	6.60217	15.30386	0.08729	1.7078	0	0.10184	0.70801	0.12396	0.00915
Healthy	27.65037	1.10419		20.07762	27.65037	3.9672	0.50497	0	1.10419	0	0	0	0
Healthy	1.44198	0		82.81448	1.44198	0.63011	0.70262	0.14985	0	0	0.04562	0	0
Healthy	1.81058	0		15.43674	1.81058	43.94428	24.8353	7.08914	0	0	0	0	0
Healthy	27.43919	0		22.24715	27.43919	0.36473	0.33823	9.16478	0	0.25066	0.10102	0.00228	0.0052
Healthy	7.09404	0.15968		67.57796	7.09404	0.76052	0.50306	0	0.15968	1.09675	0.08786	0.00643	1.85425
Healthy	8.33585	0		57.57644	8.33585	2.21956	0.44107	0.01111	0	0.38175	0.63759	0.03148	0.03518
Healthy	0.9869	0		78.92345	0.9869	0.07445	0	3.08086	0	0.01048	0	0	0
Healthy	26.71483	0		20.02427	26.71483	2.25565	0.02862	0	0	0	3.53082	0.04423	0
Healthy	13.3881	0		62.5651	13.3881	0.34034	0.50344	0.12021	0	0.49288	0.09109	0	0
Healthy	3.1116	0		90.445	3.1116	0	0	6.44336	0	0	0	0	0
Healthy	0.65321	0		45.99729	0.65321	1.20514	0.54371	3.10949	0	0.53671	0.69077	0.64154	0
Healthy	5.11956	0.52052		29.55664	5.11956	0	6.07823	0	0.52052	0.05963	0	0.66615	0
Healthy	5.05758	9.59731		53.25361	5.05758	0	0	0	9.59731	0	0	0	0
Healthy	6.43691	0		39.25094	6.43691	6.33299	0	18.3647	0	0	0.47945	0	0
Healthy	2.16242	0		66.71114	2.16242	0.04342	11.4312	8.69167	0	0	0.19684	0.01268	0
Healthy	14.41541	0		45.16251	14.41541	1.56368	0.12543	0.00257	0	0.16311	0.23322	0.31666	0.03411
Healthy	19.24218	0		38.84305	19.24218	8.43559	0.12381	4.45827	0	0.01709	2.13567	0.04387	0.3751
Healthy	1.70287	0		65.83018	1.70287	0.08157	11.7311	8.60768	0	0	0.2106	0.0451	0
Healthy	21.53719	0		34.12652	21.53719	3.06655	0	0	0	0.04451	6.33637	1.05946	0
Healthy	0	0		34.44254	0	7.19459	44.4709	0	0	0.06042	0.08659	0	0.01293
Healthy	36.3218	0		4.01644	36.3218	13.60711	15.78313	0.00668	0	1.46783	0.49942	0.00259	0.09753
Healthy	17.47819	3.86897		22.07556	17.47819	0	12.0614	0.05879	3.86897	1.77298	0	0.28891	0
Healthy	1.46323	0		81.14162	1.46323	0.87287	0	0	0	0	0.0754	0	0
Healthy	26.58907	0		40.93628	26.58907	0	0	0.00998	0	1.23487	0	0	0.10745
Healthy	34.71415	1.41679		24.97887	34.71415	0	0	0	1.41679	1.31232	2.34395	0	0
Healthy	7.88445	2.97451		45.05654	7.88445	0	0.88681	0	2.97451	6.75537	0	0	0
Healthy	0	0		0.71756	0	58.21791	14.06899	0.04811	0	0.02129	25.15479	0	0.17063
Healthy	3.90621	0.0738		57.8648	3.90621	5.62349	0	0	0.0738	0.0051	0.79782	0.07513	0
Healthy	11.05529	0		50.39368	11.05529	0.13114	1.61522	2.27627	0	0.02629	0.09097	0.0028	0.00043
Healthy	16.42551	0		1.76456	16.42551	52.1758	0	0	0	0	4.16136	0	0
Healthy	9.83496	0		53.77834	9.83496	3.10923	0.10583	7.81757	0	0.06672	0.2053	0.08538	0.04292
Healthy	0.88909	0		89.98095	0.88909	0.39804	0.16982	1.18713	0	0.05465	0.00325	0.00504	0.02033
Healthy	21.18618	0		33.7514	21.18618	2.61135	0	0	0	0.10709	6.82519	0.91704	0
Healthy	4.87193	0		68.96628	4.87193	0.00166	0.06409	4.33794	0	0.02383	0	0.15746	0
Healthy	31.38034	4.86383		37.14462	31.38034	0	0.05902	0.10264	4.86383	3.65775	0.08487	0.00017	1.1119
Healthy	0.35529	0		67.68915	0.35529	0.38273	0.96743	0.0579	0	0.33992	0.92466	0.48144	0
Healthy	34.88759	0		28.73117	34.88759	0.11944	0.25953	0.20975	0	2.7082	0.12605	0.00456	0
Healthy	32.40016	1.64981		12.17958	32.40016	2.40077	1.90269	0.00273	1.64981	0.87439	0.34673	0	0.03477
Healthy	16.92877	0		50.49195	16.92877	0.03324	0.11296	7.18892	0	1.65788	0.00691	0.00879	0
Healthy	20.72907	0		17.05268	20.72907	0.00662	0.86706	0.00142	0	0.00289	0	0	0
Healthy	27.75482	0		42.6371	27.75482	0	0	0.26578	0	0.25063	0	0	0
Healthy	9.42202	0		0.72957	9.42202	5.32781	3.42126	10.90757	0	0.07186	0.00958	0	0.36318
Healthy	6.74165	0.18142		64.51356	6.74165	0.52354	0.25818	0.34542	0.18142	0	0.26201	0.18878	0
Healthy	28.53973	8.75407		9.13805	28.53973	8.24429	8.16123	0	8.75407	6.25705	3.23096	0.04905	0.00336
Healthy	1.56566	0		66.0232	1.56566	0.04749	10.9231	8.41592	0	0	0.24998	0.0378	0
Healthy	19.62882	0		45.02526	19.62882	0.92756	2.06382	0.90955	0	0.02789	0	0	0
Healthy	6.08248	0.06083		70.51941	6.08248	4.02841	0.09361	2.69371	0.06083	0	0	0.08094	0
D050177	10.51463	0		76.91046	10.51463	0.03265	0	0.01484	0	2.36685	0	0	0
Healthy	5.0589	0		66.04936	5.0589	3.1403	0.43889	0.00184	0	0.04868	1.44738	0.0141	0.17555
Healthy	11.32273	0		0.82862	11.32273	0.15329	0	0	0	0.77542	9.3068	0	0
Healthy	0	0		3.41982	0	0	65.90596	0.1824	0	0	0.00805	0	0
Healthy	18.21927	0		44.31726	18.21927	5.22232	0	0	0	0	2.39212	0	0
Healthy	17.38997	0.70616		52.79777	17.38997	0	0.07027	0	0.70616	0	0	0.02998	0
Healthy	19.75656	7.89196		32.01276	19.75656	9.51506	0.11747	0	7.89196	0	1.05891	0	0
Healthy	52.05179	0		22.06988	52.05179	0	0.17223	0	0	0	0.46561	0	0
Healthy	1.23209	0		13.01942	1.23209	0.03025	9.87097	2.64022	0	0.17061	1.49586	0.52357	0
Healthy	1.87912	0.23747		60.96992	1.87912	2.00885	0.03993	0	0.23747	0	0.1382	0.76491	0
Healthy	11.27014	6.80921		25.31229	11.27014	3.08925	1.58171	0	6.80921	5.7318	1.63689	0	0.20943
Healthy	3.75252	0.0696		56.19377	3.75252	5.84908	0	0	0.0696	0.00255	0.77855	0.0694	0
Healthy	4.92679	0		69.22744	4.92679	0	0.05442	0	0	0	0.15123	0.08079	0
Healthy	9.06884	0.00337		67.34243	9.06884	1.50057	0.08556	0	0.00337	0	0.41091	0.07725	0
Healthy	21.27929	0		34.1319	21.27929	0	1.37508	0.01054	0	0.47722	0.0798	1.00894	0.0434
Healthy	11.3597	0		33.49262	11.3597	0.9747	0.08243	0	0	0.02331	1.17195	0.04638	0
Healthy	31.58415	0		14.49479	31.58415	10.48563	0.02947	0.5176	0	0.00964	0.07522	0	0.68418
Healthy	24.43744	0		15.73263	24.43744	24.39773	0	3.71537	0	0	0.48966	0	0
Healthy	77.59691	0		10.44183	77.59691	0	0	0	0	2.59767	0	0	0
Healthy	35.35569	0		11.84161	35.35569	8.43352	1.95509	2.58922	0	0	0.59012	0.01928	0.22044
Healthy	23.76218	0		63.43394	23.76218	0	0	0	0	0.08035	0.06336	0.47738	0
Healthy	23.79	0.24088		29.60659	23.79	8.73397	0.48493	3.26765	0.24088	0.09885	2.13053	0.17493	0.25974
Healthy	0.91908	0		43.65431	0.91908	0.11958	0.02436	0	0	0	0.40818	2.96312	0
Healthy	3.46642	0.28937		69.4231	3.46642	0.06427	0	0.34314	0.28937	1.83211	0.23014	0	0
Healthy	23.6478	0		34.26113	23.6478	0.44333	2.24907	4.72677	0	0	0	0	0
Healthy	5.16537	9.16896		8.08048	5.16537	50.36105	0.00656	0.30743	9.16896	0.15953	1.72028	0.02011	0.12914
Healthy	2.97633	0		77.64878	2.97633	0.68963	0.07269	6.17715	0	0.16622	0.16479	0.08381	0
Healthy	13.21907	0		65.84349	13.21907	0.4348	2.81636	5.04642	0	0	0	0.00396	0
Healthy	6.00854	0.62091		28.99656	6.00854	0	5.74301	0	0.62091	0.02651	0	0.46558	0
Healthy	16.30654	0.62376		57.32844	16.30654	0	0.04466	0	0.62376	0	0	0.04166	0
Healthy	10.43986	0		27.12112	10.43986	29.23963	1.01176	0.02147	0	0.31506	0.00404	0.03003	0.05911
Healthy	39.74702	0.00049		6.78267	39.74702	0.20501	0.64052	0.44133	0.00049	9.81938	1.22069	0	0.13842
Healthy	12.08859	0		36.13826	12.08859	0.72507	0.7279	0	0	0.00315	0.01122	0.02898	0.01169
Healthy	12.07264	0		54.08016	12.07264	0.18914	0.11675	0.01712	0	0.14557	0.33427	0.28787	0.35873
Healthy	6.369	0		49.10712	6.369	0	0.0386	0	0	0.03345	0	0.15681	0
Healthy	2.25562	0		66.66305	2.25562	0.1876	1.08916	11.61601	0	0	0	0	0
Healthy	16.69144	1.16611		31.68978	16.69144	7.55058	0	0	1.16611	0.04604	1.02278	0.06807	0.00623
Healthy	0.50307	0		59.53349	0.50307	0.18903	0	8.23983	0	0.0418	0	0	0
Healthy	35.23505	0		0.49986	35.23505	38.8514	0	0	0	0.42698	2.45743	0	0
Healthy	17.38062	0		59.96391	17.38062	0.43083	0	0	0	2.61862	0.39077	0	0.03868
Healthy	4.51108	0.58954		28.74823	4.51108	0	5.46585	0	0.58954	0.04725	0	0.77551	0
Healthy	28.5389	0		41.72353	28.5389	0.27976	2.12582	0.05825	0	0.01319	0.00191	0	0
Healthy	0.63867	0		43.67412	0.63867	2.37651	0.04711	0	0	0	0.18762	1.4588	0
Healthy	39.67503	0.74182		10.32206	39.67503	0.50881	0.07209	0.36192	0.74182	7.73362	2.27388	0.07814	2.4799
Healthy	32.26172	0		50.68948	32.26172	0.09297	0.16125	0.0188	0	0	0.52018	0	0.0309
Healthy	4.06798	0		52.77884	4.06798	0.51432	0	15.6198	0	0	0.8744	0.04506	0
Healthy	9.18401	0		55.22422	9.18401	2.43763	0	0.42754	0	0	0	0	0
Healthy	7.19897	0.70071		42.01354	7.19897	2.02865	0.86076	0.33402	0.70071	1.55148	0.1718	0.18461	0.09915
D050177	32.95968	0		59.40015	32.95968	0	0	1.35466	0	0	0	0	0
Healthy	3.77328	0.07716		76.96478	3.77328	0	0	0	0.07716	0.34247	0.62314	1.67721	0
Healthy	3.18411	0.00441		29.11949	3.18411	8.07618	2.60728	0	0.00441	0	0	0	1.06231
Healthy	18.02049	0		62.26222	18.02049	0.26644	0	0.237	0	0	0.15678	0.00273	0.22862
Healthy	0	0		79.9754	0	0	0	0	0	0	0	0	0
Healthy	0.72485	0		77.80893	0.72485	0.0957	0.13805	0	0	0.01938	0.06393	0.01133	0
Healthy	19.58138	0		44.64865	19.58138	0.83162	2.05871	0.9444	0	0.0078	0	0	0
Healthy	0.00612	0		79.55581	0.00612	0.00343	20.16046	0	0	0	0	0	0
Healthy	0.30294	0		67.65922	0.30294	0.32729	0.83831	0.03901	0	0.3571	0.89756	0.42136	0
Healthy	1.15132	0		26.38685	1.15132	1.31036	0.11862	0.57009	0	0.77997	1.33593	0.66975	0
Healthy	3.09857	0		66.5976	3.09857	0.12359	0	0	0	0.03556	0.25629	0.32908	0
Healthy	5.28553	0		68.69992	5.28553	0.22095	0	4.66449	0	0	0.06449	0	0
Healthy	3.76021	0		86.28047	3.76021	0.22345	1.72502	0	0	0.04621	0	0.13449	0
Healthy	15.30793	0.94651		8.62172	15.30793	29.83657	0	5.59668	0.94651	0.35718	0.96879	0	0
Healthy	16.38337	0.75366		19.06408	16.38337	0.71029	0.02906	0.0721	0.75366	1.87833	0.0784	0	0.00114
Healthy	6.09833	0		47.47586	6.09833	0	0	0	0	0.02969	0	0.18105	0
Healthy	65.6186	0		26.83077	65.6186	0	0	1.00888	0	0	0	0	0
Healthy	4.35656	0.11507		78.36066	4.35656	0	0.06397	0	0.11507	0.29408	0.62736	1.67863	0
Healthy	0.5829	0.00328		49.43404	0.5829	1.50971	0.05925	0	0.00328	0	0.15317	1.05661	0
